,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
06029,22528,5530.0,,,,,12163.0,4762.3,21376.1,6899.0,,,-16998.0,,,,,-10365.0,-17765.7,-1151.9,-15629.0,,,,,,,True,False,True,True,,
06031,3103,1974.0,,,,,4650.0,482.4,3687.7,2490.2,,,-1129.0,,,,,1547.0,-2620.6,584.7,-612.8,,,,,,,False,False,True,True,,
06033,203,294.0,,,,,407.0,61.7,,,,,91.0,,,,,204.0,-141.3,,,,,,,,,False,False,,,,
06035,475,154.0,,,,,188.0,7.9,689.3,,,,-321.0,,,,,-287.0,-467.1,214.3,,,,,,,,True,False,True,,,
06037,122836,87087.0,,,,,163254.0,67803.4,264623.9,126204.6,,,-35749.0,,,,,40418.0,-55032.6,141787.9,3368.6,,,,,,,False,False,False,True,,
06039,2761,1141.0,,,,,2561.0,116.0,7837.0,,,,-1620.0,,,,,-200.0,-2645.0,5076.0,,,,,,,,True,False,False,,,
06041,3165,6811.0,,,,,1868.0,4712.3,12250.5,16776.5,,,3646.0,,,,,-1297.0,1547.3,9085.5,13611.5,,,,,,,True,True,False,False,,
06043,42,28.0,,,,,13.0,5.5,,,,,-14.0,,,,,-29.0,-36.5,,,,,,,,,False,False,,,,
06045,520,63.0,,,,,301.0,56.2,,,,,-457.0,,,,,-219.0,-463.8,,,,,,,,,True,False,,,,
06047,6156,3136.0,,,,,6575.0,1797.5,13663.9,1926.4,,,-3020.0,,,,,419.0,-4358.5,7507.9,-4229.6,,,,,,,True,False,False,False,,
06049,5,0.0,,,,,5.0,,,,,,-5.0,,,,,0.0,,,,,,,,,,True,,,,,
06051,117,35.0,,,,,55.0,4.5,,,,,-82.0,,,,,-62.0,-112.5,,,,,,,,,True,False,,,,
06053,5059,3297.0,,,,,6829.0,2234.2,15855.3,2772.9,,,-1762.0,,,,,1770.0,-2824.8,10796.3,-2286.1,,,,,,,False,False,False,False,,
06055,941,742.0,,,,,1833.0,147.1,4375.7,,,,-199.0,,,,,892.0,-793.9,3434.7,,,,,,,,False,False,False,,,
06057,277,147.0,,,,,300.0,86.9,1819.9,,,,-130.0,,,,,23.0,-190.1,1542.9,,,,,,,,True,False,False,,,
06059,29610,26103.0,,,,,39946.0,41810.6,59410.5,34048.1,,,-3507.0,,,,,10336.0,12200.6,29800.5,4438.1,,,,,,,False,False,False,False,,
06061,1912,1519.0,,,,,2268.0,2856.0,10387.6,2706.0,,,-393.0,,,,,356.0,944.0,8475.6,794.0,,,,,,,True,False,False,False,,
06063,29,28.0,,,,,197.0,1.2,,,,,-1.0,,,,,168.0,-27.8,,,,,,,,,False,False,,,,
06065,30032,26649.0,,,,,9722.0,28636.9,58911.6,29697.5,,,-3383.0,,,,,-20310.0,-1395.1,28879.6,-334.5,,,,,,,False,True,False,True,,
06067,11243,9366.0,,,,,15019.0,25324.3,42447.5,12261.3,,,-1877.0,,,,,3776.0,14081.3,31204.5,1018.3,,,,,,,False,False,False,True,,
06069,682,420.0,,,,,1262.0,249.9,2343.5,,,,-262.0,,,,,580.0,-432.1,1661.5,,,,,,,,False,False,False,,,
06071,31548,16702.0,,,,,8479.0,26320.8,61304.5,55140.9,,,-14846.0,,,,,-23069.0,-5227.2,29756.5,23592.9,,,,,,,False,True,False,False,,
06073,20507,20013.0,,,,,4039.0,20285.6,44642.9,23540.4,,,-494.0,,,,,-16468.0,-221.4,24135.9,3033.4,,,,,,,False,True,False,False,,
06075,5015,2156.0,,,,,4788.0,646.9,5399.2,7130.4,,,-2859.0,,,,,-227.0,-4368.1,384.2,2115.4,,,,,,,True,False,True,True,,
06077,11414,9667.0,,,,,12786.0,5293.5,41759.6,9071.4,,,-1747.0,,,,,1372.0,-6120.5,30345.6,-2342.6,,,,,,,True,False,False,False,,
06079,1964,1351.0,,,,,3756.0,1010.7,6949.0,,,,-613.0,,,,,1792.0,-953.3,4985.0,,,,,,,,False,False,False,,,
06081,3999,3171.0,,,,,5449.0,1882.8,13890.3,5363.2,,,-828.0,,,,,1450.0,-2116.2,9891.3,1364.2,,,,,,,False,False,False,False,,
06083,4392,3843.0,,,,,5805.0,3339.4,8870.8,2913.5,,,-549.0,,,,,1413.0,-1052.6,4478.8,-1478.5,,,,,,,False,False,False,False,,
06085,10419,7651.0,,,,,14621.0,16552.6,19727.0,7552.0,,,-2768.0,,,,,4202.0,6133.6,9308.0,-2867.0,,,,,,,False,False,False,False,,
06087,1162,742.0,,,,,1890.0,729.9,3416.9,,,,-420.0,,,,,728.0,-432.1,2254.9,,,,,,,,False,False,False,,,
06089,383,329.0,,,,,973.0,505.2,2464.5,,,,-54.0,,,,,590.0,122.2,2081.5,,,,,,,,False,False,False,,,
06091,5,0.0,,,,,7.0,0.0,,,,,-5.0,,,,,2.0,-5.0,,,,,,,,,True,True,,,,
06093,92,28.0,,,,,25.0,13.8,,,,,-64.0,,,,,-67.0,-78.2,,,,,,,,,False,False,,,,
06095,3572,2506.0,,,,,4451.0,2060.9,14163.6,3794.2,,,-1066.0,,,,,879.0,-1511.1,10591.6,222.2,,,,,,,True,False,False,True,,
06097,3708,2471.0,,,,,3179.0,3865.1,10256.0,,,,-1237.0,,,,,-529.0,157.1,6548.0,,,,,,,,True,True,False,,,
06099,10751,3717.0,,,,,10448.0,2943.9,19526.6,9055.5,,,-7034.0,,,,,-303.0,-7807.1,8775.6,-1695.5,,,,,,,True,False,False,True,,
06101,980,637.0,,,,,1194.0,440.1,3824.4,,,,-343.0,,,,,214.0,-539.9,2844.4,,,,,,,,True,False,False,,,
06103,269,182.0,,,,,440.0,60.3,,,,,-87.0,,,,,171.0,-208.7,,,,,,,,,False,False,,,,
06105,6,0.0,,,,,0.0,0.0,,,,,-6.0,,,,,-6.0,-6.0,,,,,,,,,False,True,,,,
06107,8490,6454.0,,,,,9042.0,1448.0,17391.9,7900.6,,,-2036.0,,,,,552.0,-7042.0,8901.9,-589.4,,,,,,,True,False,False,True,,
06109,129,147.0,,,,,67.0,24.3,,,,,18.0,,,,,-62.0,-104.7,,,,,,,,,False,False,,,,
06111,6625,5572.0,,,,,8982.0,4005.0,34409.2,10344.9,,,-1053.0,,,,,2357.0,-2620.0,27784.2,3719.9,,,,,,,False,False,False,False,,
06113,1571,1085.0,,,,,3145.0,3161.8,6676.1,10209.7,,,-486.0,,,,,1574.0,1590.8,5105.1,8638.7,,,,,,,False,False,False,False,,
06115,738,315.0,,,,,945.0,357.1,1160.3,,,,-423.0,,,,,207.0,-380.9,422.3,,,,,,,,True,True,True,,,
08001,2810,1603.0,,,,,1904.0,417.0,1623.2,722.3,,,-1207.0,,,,,-906.0,-2393.0,-1186.8,-2087.7,,,,,,,True,False,True,False,,
08003,36,112.0,,,,,108.0,12.8,243.1,,,,76.0,,,,,72.0,-23.2,207.1,,,,,,,,True,True,False,,,
08005,2462,1414.0,,,,,1987.0,620.6,1776.7,824.7,,,-1048.0,,,,,-475.0,-1841.4,-685.3,-1637.3,,,,,,,True,False,True,False,,
08007,36,14.0,,,,,7.0,0.1,,,,,-22.0,,,,,-29.0,-35.9,,,,,,,,,False,False,,,,
08009,1,7.0,,,,,4.0,0.2,,,,,6.0,,,,,3.0,-0.8,,,,,,,,,True,True,,,,
08011,7,7.0,,,,,0.0,0.1,,,,,0.0,,,,,-7.0,-6.9,,,,,,,,,False,False,,,,
08013,787,567.0,,,,,789.0,278.5,3645.3,791.9,,,-220.0,,,,,2.0,-508.5,2858.3,4.9,,,,,,,True,False,False,True,,
08014,199,147.0,,,,,189.0,47.2,,99.8,,,-52.0,,,,,-10.0,-151.8,,-99.2,,,,,,,True,False,,False,,
08015,235,0.0,,,,,44.0,2.2,,,,,-235.0,,,,,-191.0,-232.8,,,,,,,,,True,True,,,,
08017,6,0.0,,,,,0.0,0.1,,,,,-6.0,,,,,-6.0,-5.9,,,,,,,,,False,True,,,,
08019,13,21.0,,,,,18.0,0.4,,,,,8.0,,,,,5.0,-12.6,,,,,,,,,True,False,,,,
08021,17,14.0,,,,,21.0,0.9,,,,,-3.0,,,,,4.0,-16.1,,,,,,,,,False,False,,,,
08023,4,14.0,,,,,9.0,0.9,,,,,10.0,,,,,5.0,-3.1,,,,,,,,,True,True,,,,
08025,3,7.0,,,,,4.0,2.5,,,,,4.0,,,,,1.0,-0.5,,,,,,,,,True,True,,,,
08027,11,0.0,,,,,0.0,0.0,,,,,-11.0,,,,,-11.0,-11.0,,,,,,,,,False,True,,,,
08029,60,14.0,,,,,26.0,2.8,,,,,-46.0,,,,,-34.0,-57.2,,,,,,,,,True,False,,,,
08031,3523,2604.0,,,,,3628.0,1574.7,2251.2,1763.0,,,-919.0,,,,,105.0,-1948.3,-1271.8,-1760.0,,,,,,,True,False,False,False,,
08033,3,0.0,,,,,0.0,,,,,,-3.0,,,,,-3.0,,,,,,,,,,False,,,,,
08035,888,588.0,,,,,525.0,412.6,4097.8,601.2,,,-300.0,,,,,-363.0,-475.4,3209.8,-286.8,,,,,,,False,False,False,True,,
08037,463,112.0,,,,,351.0,20.3,153.5,525.1,,,-351.0,,,,,-112.0,-442.7,-309.5,62.1,,,,,,,True,False,True,True,,
08039,60,7.0,,,,,9.0,1.5,,,,,-53.0,,,,,-51.0,-58.5,,,,,,,,,True,False,,,,
08041,3121,1946.0,,,,,1539.0,2060.7,6985.1,1502.9,,,-1175.0,,,,,-1582.0,-1060.3,3864.1,-1618.1,,,,,,,False,True,False,False,,
08043,106,42.0,,,,,73.0,1.8,,,,,-64.0,,,,,-33.0,-104.2,,,,,,,,,True,False,,,,
08045,498,364.0,,,,,182.0,78.0,1558.7,,,,-134.0,,,,,-316.0,-420.0,1060.7,,,,,,,,False,False,False,,,
08047,10,0.0,,,,,7.0,0.2,,,,,-10.0,,,,,-3.0,-9.8,,,,,,,,,True,True,,,,
08049,41,21.0,,,,,35.0,0.3,,,,,-20.0,,,,,-6.0,-40.7,,,,,,,,,True,False,,,,
08051,97,21.0,,,,,37.0,0.6,1.0,,,,-76.0,,,,,-60.0,-96.4,-96.0,,,,,,,,True,False,False,,,
08053,0,0.0,,,,,0.0,0.0,,,,,0.0,,,,,0.0,0.0,,,,,,,,,True,False,,,,
08055,4,0.0,,,,,7.0,0.0,,,,,-4.0,,,,,3.0,-4.0,,,,,,,,,True,True,,,,
08057,7,7.0,,,,,0.0,,,,,,0.0,,,,,-7.0,,,,,,,,,,False,,,,,
08059,1786,1001.0,,,,,1285.0,333.9,1091.8,1621.5,,,-785.0,,,,,-501.0,-1452.1,-694.2,-164.5,,,,,,,True,False,True,True,,
08061,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
08063,38,14.0,,,,,0.0,1.0,,,,,-24.0,,,,,-38.0,-37.0,,,,,,,,,False,False,,,,
08065,31,14.0,,,,,36.0,4.8,,,,,-17.0,,,,,5.0,-26.2,,,,,,,,,True,False,,,,
08067,118,189.0,,,,,78.0,46.1,214.9,,,,71.0,,,,,-40.0,-71.9,96.9,,,,,,,,True,False,False,,,
08069,999,546.0,,,,,734.0,309.2,1580.7,347.6,,,-453.0,,,,,-265.0,-689.8,581.7,-651.4,,,,,,,True,False,False,False,,
08071,11,14.0,,,,,21.0,0.2,,,,,3.0,,,,,10.0,-10.8,,,,,,,,,False,False,,,,
08073,5,0.0,,,,,0.0,0.0,,,,,-5.0,,,,,-5.0,-5.0,,,,,,,,,False,True,,,,
08075,23,28.0,,,,,35.0,0.6,60.1,,,,5.0,,,,,12.0,-22.4,37.1,,,,,,,,False,False,False,,,
08077,264,168.0,,,,,377.0,49.2,520.5,,,,-96.0,,,,,113.0,-214.8,256.5,,,,,,,,False,False,False,,,
08079,10,28.0,,,,,0.0,0.3,,,,,18.0,,,,,-10.0,-9.7,,,,,,,,,True,True,,,,
08081,20,21.0,,,,,5.0,0.3,,,,,1.0,,,,,-15.0,-19.7,,,,,,,,,False,False,,,,
08083,49,21.0,,,,,24.0,4.4,,,,,-28.0,,,,,-25.0,-44.6,,,,,,,,,True,False,,,,
08085,127,35.0,,,,,91.0,1.0,53.9,,,,-92.0,,,,,-36.0,-126.0,-73.1,,,,,,,,True,False,True,,,
08087,49,28.0,,,,,71.0,0.8,29.9,,,,-21.0,,,,,22.0,-48.2,-19.1,,,,,,,,False,False,True,,,
08089,59,0.0,,,,,23.0,0.4,,,,,-59.0,,,,,-36.0,-58.6,,,,,,,,,True,True,,,,
08091,3,14.0,,,,,0.0,0.2,,,,,11.0,,,,,-3.0,-2.8,,,,,,,,,True,True,,,,
08093,18,0.0,,,,,23.0,0.7,,,,,-18.0,,,,,5.0,-17.3,,,,,,,,,True,True,,,,
08095,4,7.0,,,,,0.0,0.2,,,,,3.0,,,,,-4.0,-3.8,,,,,,,,,False,False,,,,
08097,107,84.0,,,,,70.0,6.8,59.9,,,,-23.0,,,,,-37.0,-100.2,-47.1,,,,,,,,False,False,False,,,
08099,52,42.0,,,,,19.0,0.6,,,,,-10.0,,,,,-33.0,-51.4,,,,,,,,,False,False,,,,
08101,394,182.0,,,,,542.0,29.4,244.1,542.1,,,-212.0,,,,,148.0,-364.6,-149.9,148.1,,,,,,,True,False,True,True,,
08103,17,7.0,,,,,0.0,0.1,,,,,-10.0,,,,,-17.0,-16.9,,,,,,,,,False,False,,,,
08105,16,42.0,,,,,31.0,8.6,,,,,26.0,,,,,15.0,-7.4,,,,,,,,,True,True,,,,
08107,56,42.0,,,,,65.0,2.1,,,,,-14.0,,,,,9.0,-53.9,,,,,,,,,True,False,,,,
08109,7,14.0,,,,,18.0,0.0,14.6,,,,7.0,,,,,11.0,-7.0,7.6,,,,,,,,False,True,False,,,
08111,0,7.0,,,,,0.0,0.0,,,,,7.0,,,,,0.0,0.0,,,,,,,,,True,True,,,,
08113,54,28.0,,,,,1.0,2.0,,,,,-26.0,,,,,-53.0,-52.0,,,,,,,,,False,False,,,,
08115,12,0.0,,,,,0.0,,,,,,-12.0,,,,,-12.0,,,,,,,,,,False,,,,,
08117,74,77.0,,,,,96.0,6.3,146.3,,,,3.0,,,,,22.0,-67.7,72.3,,,,,,,,False,False,False,,,
08119,111,14.0,,,,,26.0,1.4,,,,,-97.0,,,,,-85.0,-109.6,,,,,,,,,True,False,,,,
08121,6,14.0,,,,,0.0,1.0,,,,,8.0,,,,,-6.0,-5.0,,,,,,,,,True,True,,,,
08123,1057,553.0,,,,,988.0,156.6,516.4,341.6,,,-504.0,,,,,-69.0,-900.4,-540.6,-715.4,,,,,,,True,False,False,False,,
08125,10,14.0,,,,,4.0,1.5,,,,,4.0,,,,,-6.0,-8.5,,,,,,,,,False,False,,,,
09001,1677,1057.0,,,,,502.0,90.0,1840.6,455.4,,,-620.0,,,,,-1175.0,-1587.0,163.6,-1221.6,,,,,,,False,False,True,False,,
09003,1283,1190.0,,,,,409.0,239.8,1294.7,725.2,,,-93.0,,,,,-874.0,-1043.2,11.7,-557.8,,,,,,,False,False,True,False,,
09005,155,84.0,,,,,32.0,3.4,162.4,79.9,,,-71.0,,,,,-123.0,-151.6,7.4,-75.1,,,,,,,False,False,True,False,,
09007,123,147.0,,,,,65.0,3.8,434.2,82.4,,,24.0,,,,,-58.0,-119.2,311.2,-40.6,,,,,,,False,False,False,False,,
09009,1035,938.0,,,,,466.0,97.4,1008.7,393.2,,,-97.0,,,,,-569.0,-937.6,-26.3,-641.8,,,,,,,False,False,True,False,,
09011,242,252.0,,,,,59.0,16.5,499.0,41.8,,,10.0,,,,,-183.0,-225.5,257.0,-200.2,,,,,,,False,False,False,False,,
09013,180,63.0,,,,,49.0,1.3,150.9,23.8,,,-117.0,,,,,-131.0,-178.7,-29.1,-156.2,,,,,,,False,False,True,False,,
09015,153,119.0,,,,,59.0,9.6,1361.5,9.8,,,-34.0,,,,,-94.0,-143.4,1208.5,-143.2,,,,,,,False,False,False,False,,
10001,819,581.0,,,,,520.0,158.5,451.1,337.7,,497.4,-238.0,,,,,-299.0,-660.5,-367.9,-481.3,,-321.6,,,,,False,False,False,False,,False
10003,2437,3241.0,,,,,2046.0,1898.0,3815.7,1421.4,,4181.5,804.0,,,,,-391.0,-539.0,1378.7,-1015.6,,1744.5,,,,,True,True,False,False,,False
10005,1408,2184.0,,,,,546.0,1092.4,418.5,609.9,,2408.0,776.0,,,,,-862.0,-315.6,-989.5,-798.1,,1000.0,,,,,False,True,False,False,,False
12001,3413,3311.0,,,,,5114.0,7255.6,9697.2,9557.2,,3901.5,-102.0,,,,,1701.0,3842.6,6284.2,6144.2,,488.5,,,,,False,False,False,False,,False
12003,1013,329.0,,,,,116.0,1291.6,,,,894.3,-684.0,,,,,-897.0,278.6,,,,-118.7,,,,,False,True,,,,True
12005,4436,2653.0,,,,,1216.0,4842.1,6306.4,,,5763.5,-1783.0,,,,,-3220.0,406.1,1870.4,,,1327.5,,,,,False,True,False,,,True
12007,546,98.0,,,,,53.0,69.7,,,,73.5,-448.0,,,,,-493.0,-476.3,,,,-472.5,,,,,False,False,,,,False
12009,4436,6342.0,,,,,5764.0,20869.5,25933.2,34808.9,,10650.7,1906.0,,,,,1328.0,16433.5,21497.2,30372.9,,6214.7,,,,,True,False,False,False,,False
12011,49316,38703.0,,,,,48909.0,139486.4,74250.3,86875.5,,31351.7,-10613.0,,,,,-407.0,90170.4,24934.3,37559.5,,-17964.3,,,,,True,False,False,False,,False
12013,455,147.0,,,,,106.0,54.8,,,,92.0,-308.0,,,,,-349.0,-400.2,,,,-363.0,,,,,False,False,,,,False
12015,1606,1400.0,,,,,1708.0,1783.5,3322.7,2757.2,,1659.3,-206.0,,,,,102.0,177.5,1716.7,1151.2,,53.3,,,,,True,True,False,False,,True
12017,1577,756.0,,,,,2502.0,1677.3,4239.1,6376.6,,1941.8,-821.0,,,,,925.0,100.3,2662.1,4799.6,,364.8,,,,,False,True,False,False,,True
12019,2714,2240.0,,,,,2678.0,8390.8,5243.9,6686.9,,4444.2,-474.0,,,,,-36.0,5676.8,2529.9,3972.9,,1730.2,,,,,True,False,False,False,,False
12021,6321,6398.0,,,,,4843.0,2937.6,15088.1,12161.7,,3958.1,77.0,,,,,-1478.0,-3383.4,8767.1,5840.7,,-2362.9,,,,,False,False,False,False,,False
12023,2830,609.0,,,,,285.0,270.8,1539.8,,,820.4,-2221.0,,,,,-2545.0,-2559.2,-1290.2,,,-2009.6,,,,,False,False,True,,,True
12027,716,1113.0,,,,,391.0,376.6,2010.0,,,346.8,397.0,,,,,-325.0,-339.4,1294.0,,,-369.2,,,,,True,True,False,,,True
12029,582,70.0,,,,,24.0,44.6,,,,51.7,-512.0,,,,,-558.0,-537.4,,,,-530.3,,,,,False,False,,,,False
12031,16840,26362.0,,,,,28126.0,109934.0,41811.0,91108.9,,19213.4,9522.0,,,,,11286.0,93094.0,24971.0,74268.9,,2373.4,,,,,False,False,False,False,,True
12033,8155,6902.0,,,,,3391.0,17928.1,9537.6,19878.3,,7142.6,-1253.0,,,,,-4764.0,9773.1,1382.6,11723.3,,-1012.4,,,,,False,False,False,False,,True
12035,869,630.0,,,,,1673.0,1124.0,2360.9,,,939.3,-239.0,,,,,804.0,255.0,1491.9,,,70.3,,,,,False,False,False,,,True
12037,500,35.0,,,,,8.0,18.3,,,,315.0,-465.0,,,,,-492.0,-481.7,,,,-185.0,,,,,False,False,,,,True
12039,1710,567.0,,,,,1274.0,1157.5,455.7,,,258.1,-1143.0,,,,,-436.0,-552.5,-1254.3,,,-1451.9,,,,,True,True,False,,,False
12041,358,126.0,,,,,78.0,29.2,599.3,,,47.3,-232.0,,,,,-280.0,-328.8,241.3,,,-310.7,,,,,False,False,False,,,False
12043,273,112.0,,,,,28.0,7.3,667.5,,,22.2,-161.0,,,,,-245.0,-265.7,394.5,,,-250.8,,,,,False,False,False,,,False
12045,754,84.0,,,,,18.0,146.5,,,,249.5,-670.0,,,,,-736.0,-607.5,,,,-504.5,,,,,False,True,,,,True
12047,286,420.0,,,,,81.0,221.3,224.4,,,43.7,134.0,,,,,-205.0,-64.7,-61.6,,,-242.3,,,,,False,True,True,,,False
12049,546,707.0,,,,,2841.0,165.6,1336.2,,,261.7,161.0,,,,,2295.0,-380.4,790.2,,,-284.3,,,,,False,False,False,,,False
12051,871,1099.0,,,,,2068.0,438.0,2214.6,,,184.7,228.0,,,,,1197.0,-433.0,1343.6,,,-686.3,,,,,False,False,False,,,False
12053,1902,1463.0,,,,,7409.0,6492.6,6412.9,,,3645.9,-439.0,,,,,5507.0,4590.6,4510.9,,,1743.9,,,,,False,False,False,,,False
12055,1318,168.0,,,,,1011.0,161.3,3911.4,1250.3,,489.8,-1150.0,,,,,-307.0,-1156.7,2593.4,-67.7,,-828.2,,,,,True,False,False,True,,True
12057,21874,31990.0,,,,,48509.0,91101.0,66655.8,45152.5,,22095.8,10116.0,,,,,26635.0,69227.0,44781.8,23278.5,,221.8,,,,,False,False,False,False,,True
12059,386,238.0,,,,,275.0,19.4,833.5,,,81.2,-148.0,,,,,-111.0,-366.6,447.5,,,-304.8,,,,,True,False,False,,,False
12061,1839,1939.0,,,,,2802.0,4834.7,7562.4,4804.3,,2144.1,100.0,,,,,963.0,2995.7,5723.4,2965.3,,305.1,,,,,False,False,False,False,,False
12063,1834,336.0,,,,,305.0,63.2,356.2,,,155.6,-1498.0,,,,,-1529.0,-1770.8,-1477.8,,,-1678.4,,,,,False,False,True,,,False
12065,431,91.0,,,,,12.0,31.0,,,,79.2,-340.0,,,,,-419.0,-400.0,,,,-351.8,,,,,False,False,,,,False
12067,1124,35.0,,,,,5.0,53.6,,,,37.9,-1089.0,,,,,-1119.0,-1070.4,,,,-1086.1,,,,,False,True,,,,True
12069,4310,4172.0,,,,,10595.0,15521.8,16649.5,27615.6,,5834.3,-138.0,,,,,6285.0,11211.8,12339.5,23305.6,,1524.3,,,,,False,False,False,False,,False
12071,10741,15813.0,,,,,14547.0,28985.7,35515.8,21374.4,,13380.9,5072.0,,,,,3806.0,18244.7,24774.8,10633.4,,2639.9,,,,,True,False,False,False,,True
12073,4170,6041.0,,,,,2413.0,38162.4,9162.5,8877.0,,7753.5,1871.0,,,,,-1757.0,33992.4,4992.5,4707.0,,3583.5,,,,,True,False,False,False,,False
12075,645,238.0,,,,,580.0,73.8,1169.3,,,182.3,-407.0,,,,,-65.0,-571.2,524.3,,,-462.7,,,,,True,False,False,,,False
12077,214,119.0,,,,,56.0,7.4,8.9,,,15.4,-95.0,,,,,-158.0,-206.6,-205.1,,,-198.6,,,,,False,False,False,,,False
12079,583,420.0,,,,,51.0,559.2,773.7,,,185.2,-163.0,,,,,-532.0,-23.8,190.7,,,-397.8,,,,,False,True,False,,,False
12081,6569,6384.0,,,,,6947.0,12307.1,16208.5,22605.7,,5540.5,-185.0,,,,,378.0,5738.1,9639.5,16036.7,,-1028.5,,,,,False,False,False,False,,False
12083,7058,1890.0,,,,,4420.0,5738.7,12408.0,9544.8,,5028.9,-5168.0,,,,,-2638.0,-1319.3,5350.0,2486.8,,-2029.1,,,,,True,True,False,True,,True
12085,1816,2807.0,,,,,2294.0,1731.6,8148.0,2277.1,,1596.9,991.0,,,,,478.0,-84.4,6332.0,461.1,,-219.1,,,,,True,True,False,True,,True
12086,106485,92169.0,,,,,110494.0,179342.5,,157394.5,,34509.9,-14316.0,,,,,4009.0,72857.5,,50909.5,,-71975.1,,,,,True,False,,False,,False
12087,1357,931.0,,,,,774.0,3299.3,2843.4,,,1555.4,-426.0,,,,,-583.0,1942.3,1486.4,,,198.4,,,,,False,False,False,,,True
12089,1179,833.0,,,,,370.0,6259.2,2632.0,,,2562.7,-346.0,,,,,-809.0,5080.2,1453.0,,,1383.7,,,,,False,False,False,,,False
12091,3041,2219.0,,,,,1517.0,7548.5,7614.7,5785.6,,4180.3,-822.0,,,,,-1524.0,4507.5,4573.7,2744.6,,1139.3,,,,,False,False,False,False,,False
12093,782,560.0,,,,,2014.0,77.4,1667.0,,,432.8,-222.0,,,,,1232.0,-704.6,885.0,,,-349.2,,,,,False,False,False,,,False
12095,21276,30975.0,,,,,50730.0,80463.3,62785.5,137741.2,,19605.3,9699.0,,,,,29454.0,59187.3,41509.5,116465.2,,-1670.7,,,,,False,False,False,False,,True
12097,7900,7924.0,,,,,16600.0,39288.5,23330.7,20441.3,,7733.6,24.0,,,,,8700.0,31388.5,15430.7,12541.3,,-166.4,,,,,False,False,False,False,,False
12099,24238,22547.0,,,,,20872.0,36042.1,58679.7,48316.8,,13759.8,-1691.0,,,,,-3366.0,11804.1,34441.7,24078.8,,-10478.2,,,,,False,False,False,False,,False
12101,5085,6846.0,,,,,8851.0,22582.6,23938.2,36393.1,,8059.8,1761.0,,,,,3766.0,17497.6,18853.2,31308.1,,2974.8,,,,,False,False,False,False,,False
12103,11236,16821.0,,,,,29109.0,51068.9,36563.0,53702.3,,13172.9,5585.0,,,,,17873.0,39832.9,25327.0,42466.3,,1936.9,,,,,False,False,False,False,,True
12105,11252,12068.0,,,,,20921.0,37927.2,39850.8,34656.5,,11881.1,816.0,,,,,9669.0,26675.2,28598.8,23404.5,,629.1,,,,,False,False,False,False,,True
12107,1193,1533.0,,,,,3377.0,4290.1,3277.3,2761.1,,2025.9,340.0,,,,,2184.0,3097.1,2084.3,1568.1,,832.9,,,,,False,False,False,False,,False
12109,2878,3521.0,,,,,8155.0,12487.6,10286.9,35775.5,,4684.3,643.0,,,,,5277.0,9609.6,7408.9,32897.5,,1806.3,,,,,False,False,False,False,,False
12111,4476,3731.0,,,,,3456.0,4644.1,15109.0,10058.1,,3961.8,-745.0,,,,,-1020.0,168.1,10633.0,5582.1,,-514.2,,,,,False,True,False,False,,True
12113,3603,2611.0,,,,,1354.0,6899.4,6707.7,5270.9,,4991.2,-992.0,,,,,-2249.0,3296.4,3104.7,1667.9,,1388.2,,,,,False,False,False,False,,False
12115,4921,5026.0,,,,,5683.0,23147.1,18200.5,15839.7,,9833.7,105.0,,,,,762.0,18226.1,13279.5,10918.7,,4912.7,,,,,False,False,False,False,,False
12117,4530,7021.0,,,,,26339.0,17314.0,18323.2,70586.6,,5882.7,2491.0,,,,,21809.0,12784.0,13793.2,66056.6,,1352.7,,,,,False,False,False,False,,True
12119,1296,623.0,,,,,2645.0,1114.7,629.8,1386.9,,818.1,-673.0,,,,,1349.0,-181.3,-666.2,90.9,,-477.9,,,,,False,True,True,True,,True
12121,1726,1428.0,,,,,719.0,1424.5,1804.2,,,588.1,-298.0,,,,,-1007.0,-301.5,78.2,,,-1137.9,,,,,False,False,True,,,False
12123,1052,168.0,,,,,38.0,288.0,,,,150.9,-884.0,,,,,-1014.0,-764.0,,,,-901.1,,,,,False,True,,,,False
12125,506,168.0,,,,,28.0,43.2,,,,186.1,-338.0,,,,,-478.0,-462.8,,,,-319.9,,,,,False,False,,,,True
