,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
19163,150,126.0,235.6,117.1,,112.0,140.0,,,,,,107.0,231.9,,108.0,121.4,86.9,132.0,,103.4,,111.5,110.0,,,158.0,,183.5,-24.0,85.6,-32.9,,-38.0,-10.0,,,,,,-43.0,81.9,,-42.0,-28.6,-63.1,-18.0,,-46.6,,-38.5,-40.0,,,8.0,,33.5,False,False,,False,True,,,,,,False,False,,False,False,False,True,,False,,False,False,,,True,,False
19165,12,11.0,,10.6,,10.0,10.0,,,,,,6.0,16.0,,3.0,10.4,12.6,12.0,,12.2,,10.0,,,,9.0,,22.0,-1.0,,-1.4,,-2.0,-2.0,,,,,,-6.0,4.0,,-9.0,-1.6,0.6,0.0,,0.2,,-2.0,,,,-3.0,,10.0,,False,,False,False,,,,,,False,False,,False,False,True,True,,True,,False,,,,False,,False
19167,73,64.0,,64.1,,51.0,55.0,,,,,,26.0,38.5,,39.4,50.8,21.4,56.0,,51.2,,57.8,,,,69.0,,97.3,-9.0,,-8.9,,-22.0,-18.0,,,,,,-47.0,-34.5,,-33.6,-22.2,-51.6,-17.0,,-21.8,,-15.2,,,,-4.0,,24.3,,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,,False
19169,182,222.0,91.5,234.0,,116.0,440.0,,,,,,55.0,111.6,,241.9,118.6,65.7,218.0,,113.8,,195.8,,,,288.0,,332.7,40.0,-90.5,52.0,,-66.0,258.0,,,,,,-127.0,-70.4,,59.9,-63.4,-116.3,36.0,,-68.2,,13.8,,,,106.0,,150.7,False,False,,False,False,,,,,,False,False,,False,False,False,True,,False,,True,,,,False,,False
19171,20,13.0,,13.0,,11.0,14.0,,,,,,11.0,12.9,,2.6,7.4,6.4,17.0,,10.6,,13.1,,,,12.0,,25.2,-7.0,,-7.0,,-9.0,-6.0,,,,,,-9.0,-7.1,,-17.4,-12.6,-13.6,-3.0,,-9.4,,-6.9,,,,-8.0,,5.2,,False,,False,True,,,,,,False,False,,False,False,False,True,,False,,True,,,,False,,True
19173,1,6.0,,5.7,,3.0,0.0,,,,,,3.0,3.7,,0.6,1.7,3.4,6.0,,5.7,,5.3,,,,8.0,,7.6,5.0,,4.7,,2.0,-1.0,,,,,,2.0,2.7,,-0.4,0.7,2.4,5.0,,4.7,,4.3,,,,7.0,,6.6,,True,,True,True,,,,,,True,True,,True,True,True,False,,True,,True,,,,False,,False
19175,3,10.0,,10.4,,7.0,6.0,,,,,,5.0,14.1,,4.2,7.7,,11.0,,7.3,,9.3,,,,11.0,,14.5,7.0,,7.4,,4.0,3.0,,,,,,2.0,11.1,,1.2,4.7,,8.0,,4.3,,6.3,,,,8.0,,11.5,,False,,True,True,,,,,,True,False,,True,True,,False,,True,,True,,,,False,,False
19177,5,6.0,,6.3,,3.0,0.0,,,,,,3.0,6.3,,3.0,5.3,,,,3.8,,6.2,,,,4.0,,9.6,1.0,,1.3,,-2.0,-5.0,,,,,,-2.0,1.3,,-2.0,0.3,,,,-1.2,,1.2,,,,-1.0,,4.6,,False,,False,False,,,,,,False,False,,False,True,,,,False,,False,,,,False,,False
19179,53,66.0,,66.9,,47.0,98.0,,,,,,40.0,47.3,,33.2,46.5,4.3,58.0,,50.4,,58.6,,,,61.0,,28.9,13.0,,13.9,,-6.0,45.0,,,,,,-13.0,-5.7,,-19.8,-6.5,-48.7,5.0,,-2.6,,5.6,,,,8.0,,-24.1,,False,,True,False,,,,,,False,True,,False,True,False,True,,True,,True,,,,True,,False
19181,46,46.0,51.3,47.3,,40.0,36.0,,,,,,31.0,73.1,,19.7,27.3,48.7,36.0,,19.2,,49.9,,,,43.0,,72.4,0.0,5.3,1.3,,-6.0,-10.0,,,,,,-15.0,27.1,,-26.3,-18.7,2.7,-10.0,,-26.8,,3.9,,,,-3.0,,26.4,False,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,False
19183,8,10.0,,11.6,,9.0,7.0,,,,,,13.0,12.9,,1.8,7.4,10.3,12.0,,8.9,,9.6,,,,13.0,,19.7,2.0,,3.6,,1.0,-1.0,,,,,,5.0,4.9,,-6.2,-0.6,2.3,4.0,,0.9,,1.6,,,,5.0,,11.7,,False,,True,True,,,,,,False,False,,False,True,False,False,,True,,True,,,,False,,False
19185,13,2.0,,2.2,,2.0,0.0,,,,,,3.0,3.3,,4.5,5.5,,,,0.0,,,,,,1.0,,5.0,-11.0,,-10.8,,-11.0,-13.0,,,,,,-10.0,-9.7,,-8.5,-7.5,,,,-13.0,,,,,,-12.0,,-8.0,,True,,False,False,,,,,,True,True,,True,True,,,,False,,,,,,False,,True
19187,27,79.0,,84.1,,74.0,80.0,,,,,,34.0,109.8,,42.0,67.8,40.5,72.0,,73.8,,87.8,,,,70.0,,132.7,52.0,,57.1,,47.0,53.0,,,,,,7.0,82.8,,15.0,40.8,13.5,45.0,,46.8,,60.8,,,,43.0,,105.7,,False,,True,False,,,,,,True,False,,True,True,True,True,,True,,False,,,,True,,False
19189,31,34.0,,34.3,,20.0,20.0,,,,,,4.0,17.1,,32.0,24.3,10.2,35.0,,17.0,,31.9,,,,41.0,,38.6,3.0,,3.3,,-11.0,-11.0,,,,,,-27.0,-13.9,,1.0,-6.7,-20.8,4.0,,-14.0,,0.9,,,,10.0,,7.6,,False,,False,False,,,,,,False,False,,True,False,False,False,,False,,True,,,,False,,False
19191,57,13.0,,12.0,,10.0,14.0,,,,,,9.0,21.7,,4.2,9.6,11.7,13.0,,11.8,,10.4,,,,13.0,,23.2,-44.0,,-45.0,,-47.0,-43.0,,,,,,-48.0,-35.3,,-52.8,-47.4,-45.3,-44.0,,-45.2,,-46.6,,,,-44.0,,-33.8,,False,,False,True,,,,,,False,True,,False,False,False,False,,False,,False,,,,False,,True
19193,130,87.0,85.6,87.7,,82.0,80.0,,,,,,99.0,73.2,,50.5,76.8,13.2,,,84.2,,87.5,,,,80.0,,185.8,-43.0,-44.4,-42.3,,-48.0,-50.0,,,,,,-31.0,-56.8,,-79.5,-53.2,-116.8,,,-45.8,,-42.5,,,,-50.0,,55.8,False,True,,False,False,,,,,,True,False,,False,False,False,,,False,,True,,,,False,,False
19195,4,5.0,,5.1,,3.0,0.0,,,,,,2.0,10.1,,2.4,0.9,,6.0,,2.8,,5.0,,,,4.0,,14.4,1.0,,1.1,,-1.0,-4.0,,,,,,-2.0,6.1,,-1.6,-3.1,,2.0,,-1.2,,1.0,,,,0.0,,10.4,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,True,,,,True,,False
19197,13,23.0,,22.4,,17.0,8.0,,,,,,9.0,11.6,,16.9,29.0,3.2,29.0,,28.4,,20.7,,,,21.0,,42.5,10.0,,9.4,,4.0,-5.0,,,,,,-4.0,-1.4,,3.9,16.0,-9.8,16.0,,15.4,,7.7,,,,8.0,,29.5,,True,,True,True,,,,,,True,True,,True,False,True,False,,False,,True,,,,True,,False
20001,0,7.0,,6.6,,4.0,7.0,,,,,,5.0,3.5,,,1.3,,,,2.1,,,,,,9.0,,12.5,7.0,,6.6,,4.0,7.0,,,,,,5.0,3.5,,,1.3,,,,2.1,,,,,,9.0,,12.5,,True,,True,False,,,,,,True,True,,,True,,,,True,,,,,,False,,False
20003,2,1.0,,1.2,,1.0,0.0,,,,,,4.0,2.8,,0.6,0.3,,,,3.2,,,,,,0.0,,4.4,-1.0,,-0.8,,-1.0,-2.0,,,,,,2.0,0.8,,-1.4,-1.7,,,,1.2,,,,,,-2.0,,2.4,,True,,False,False,,,,,,False,True,,False,False,,,,False,,,,,,False,,False
20005,74,19.0,,19.6,,11.0,29.0,,,,,,10.0,14.9,,2.1,12.8,,20.0,,7.6,,16.3,,,,18.0,,30.9,-55.0,,-54.4,,-63.0,-45.0,,,,,,-64.0,-59.1,,-71.9,-61.2,,-54.0,,-66.4,,-57.7,,,,-56.0,,-43.1,,True,,False,True,,,,,,False,False,,False,False,,True,,False,,False,,,,False,,True
20007,2,0.0,,0.0,,0.0,0.0,,,,,,2.0,0.3,,0.0,0.1,,0.0,,0.0,,0.0,,,,0.0,,3.3,-2.0,,-2.0,,-2.0,-2.0,,,,,,0.0,-1.7,,-2.0,-1.9,,-2.0,,-2.0,,-2.0,,,,-2.0,,1.3,,False,,False,False,,,,,,True,True,,True,True,,False,,False,,True,,,,False,,True
20009,67,10.0,,8.6,,17.0,29.0,,,,,,24.0,40.9,,5.5,17.0,19.4,12.0,,15.3,,23.4,,,,11.0,,46.3,-57.0,,-58.4,,-50.0,-38.0,,,,,,-43.0,-26.1,,-61.5,-50.0,-47.6,-55.0,,-51.7,,-43.6,,,,-56.0,,-20.7,,False,,True,True,,,,,,True,True,,False,True,True,True,,True,,True,,,,True,,True
20011,4,5.0,,5.1,,4.0,0.0,,,,,,16.0,15.2,,2.4,1.9,,,,0.0,,5.0,,,,3.0,,26.3,1.0,,1.1,,0.0,-4.0,,,,,,12.0,11.2,,-1.6,-2.1,,,,-4.0,,1.0,,,,-1.0,,22.3,,False,,True,False,,,,,,False,False,,False,False,,,,False,,False,,,,False,,False
20013,12,10.0,,9.6,,6.0,9.0,,,,,,5.0,8.0,,1.0,6.1,,6.0,,2.8,,8.6,,,,9.0,,10.8,-2.0,,-2.4,,-6.0,-3.0,,,,,,-7.0,-4.0,,-11.0,-5.9,,-6.0,,-9.2,,-3.4,,,,-3.0,,-1.2,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,False,,True
20015,48,78.0,41.3,77.5,,58.0,85.0,,,,,,66.0,90.7,,44.8,50.2,59.5,55.0,,25.2,,86.1,,,,74.0,,73.8,30.0,-6.7,29.5,,10.0,37.0,,,,,,18.0,42.7,,-3.2,2.2,11.5,7.0,,-22.8,,38.1,,,,26.0,,25.8,True,True,,True,False,,,,,,True,False,,True,True,True,True,,True,,False,,,,True,,True
20017,12,4.0,,5.5,,2.0,9.0,,,,,,1.0,1.0,,0.9,4.6,,,,1.6,,,,,,1.0,,6.5,-8.0,,-6.5,,-10.0,-3.0,,,,,,-11.0,-11.0,,-11.1,-7.4,,,,-10.4,,,,,,-11.0,,-5.5,,True,,False,True,,,,,,False,False,,False,True,,,,False,,,,,,False,,True
20019,1,1.0,,1.1,,0.0,0.0,,,,,,1.0,0.3,,0.0,0.1,,0.0,,0.1,,0.9,,,,1.0,,3.6,0.0,,0.1,,-1.0,-1.0,,,,,,0.0,-0.7,,-1.0,-0.9,,-1.0,,-0.9,,-0.1,,,,0.0,,2.6,,False,,False,False,,,,,,True,False,,False,False,,False,,False,,False,,,,True,,False
20021,47,39.0,,37.1,,30.0,64.0,,,,,,33.0,24.4,,17.5,22.8,26.0,28.0,,27.5,,38.2,,,,53.0,,59.5,-8.0,,-9.9,,-17.0,17.0,,,,,,-14.0,-22.6,,-29.5,-24.2,-21.0,-19.0,,-19.5,,-8.8,,,,6.0,,12.5,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,True,,False
20023,0,2.0,,2.0,,0.0,0.0,,,,,,0.0,2.2,,0.0,0.3,,0.0,,0.5,,1.6,,,,2.0,,6.3,2.0,,2.0,,0.0,0.0,,,,,,0.0,2.2,,0.0,0.3,,0.0,,0.5,,1.6,,,,2.0,,6.3,,True,,True,True,,,,,,True,False,,True,True,,True,,True,,True,,,,False,,False
20025,0,1.0,,0.9,,1.0,0.0,,,,,,2.0,0.5,,0.9,0.1,,,,1.3,,0.9,,,,0.0,,7.3,1.0,,0.9,,1.0,0.0,,,,,,2.0,0.5,,0.9,0.1,,,,1.3,,0.9,,,,0.0,,7.3,,True,,False,True,,,,,,False,True,,True,True,,,,False,,True,,,,True,,False
20027,2,2.0,,2.0,,1.0,0.0,,,,,,2.0,5.1,,0.3,0.5,,,,0.6,,,,,,2.0,,6.7,0.0,,0.0,,-1.0,-2.0,,,,,,0.0,3.1,,-1.7,-1.5,,,,-1.4,,,,,,0.0,,4.7,,False,,False,False,,,,,,True,False,,False,False,,,,False,,,,,,True,,False
20029,2,9.0,,9.0,,3.0,7.0,,,,,,4.0,4.3,,0.8,2.0,,6.0,,2.2,,7.9,,,,10.0,,7.2,7.0,,7.0,,1.0,5.0,,,,,,2.0,2.3,,-1.2,-0.0,,4.0,,0.2,,5.9,,,,8.0,,5.2,,False,,True,True,,,,,,True,True,,True,True,,True,,True,,True,,,,False,,True
20031,3,3.0,,3.6,,2.0,0.0,,,,,,5.0,1.8,,1.5,0.8,,5.0,,1.7,,2.7,,,,3.0,,6.5,0.0,,0.6,,-1.0,-3.0,,,,,,2.0,-1.2,,-1.5,-2.2,,2.0,,-1.3,,-0.3,,,,0.0,,3.5,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,True,,False
20033,0,4.0,,4.0,,1.0,0.0,,,,,,1.0,1.6,,0.1,0.7,,5.0,,0.9,,3.4,,,,4.0,,8.5,4.0,,4.0,,1.0,0.0,,,,,,1.0,1.6,,0.1,0.7,,5.0,,0.9,,3.4,,,,4.0,,8.5,,False,,True,True,,,,,,True,True,,True,True,,False,,True,,True,,,,False,,False
20035,40,17.0,,15.4,,15.0,14.0,,,,,,44.0,34.7,,3.2,8.8,17.4,11.0,,33.3,,19.0,,,,15.0,,25.1,-23.0,,-24.6,,-25.0,-26.0,,,,,,4.0,-5.3,,-36.8,-31.2,-22.6,-29.0,,-6.7,,-21.0,,,,-25.0,,-14.9,,False,,False,False,,,,,,True,True,,False,False,True,False,,True,,True,,,,False,,True
20037,13,35.0,,36.1,,16.0,16.0,,,,,,63.0,44.5,,16.2,18.0,12.4,32.0,,8.0,,30.3,,,,42.0,,43.1,22.0,,23.1,,3.0,3.0,,,,,,50.0,31.5,,3.2,5.0,-0.6,19.0,,-5.0,,17.3,,,,29.0,,30.1,,False,,True,True,,,,,,False,False,,True,True,True,True,,True,,True,,,,False,,False
20039,1,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.6,,,0.0,,0.0,,0.0,,0.0,,,,0.0,,3.1,-1.0,,-1.0,,-1.0,-1.0,,,,,,-1.0,-0.4,,,-1.0,,-1.0,,-1.0,,-1.0,,,,-1.0,,2.1,,False,,False,False,,,,,,False,True,,,True,,False,,False,,True,,,,False,,False
20041,17,0.0,,0.5,,1.0,0.0,,,,,,8.0,11.1,,1.1,1.2,,0.0,,0.0,,1.5,,,,0.0,,10.0,-17.0,,-16.6,,-16.0,-17.0,,,,,,-9.0,-5.9,,-15.9,-15.8,,-17.0,,-17.0,,-15.5,,,,-17.0,,-7.0,,True,,True,False,,,,,,True,True,,True,True,,False,,False,,True,,,,False,,True
20043,12,0.0,,0.0,,0.0,0.0,,,,,,4.0,2.9,,1.0,0.1,,,,2.0,,0.0,,,,0.0,,8.4,-12.0,,-12.0,,-12.0,-12.0,,,,,,-8.0,-9.1,,-11.0,-11.9,,,,-10.0,,-12.0,,,,-12.0,,-3.6,,False,,False,False,,,,,,True,True,,True,True,,,,True,,True,,,,False,,True
20045,87,91.0,144.0,82.0,,74.0,109.0,,,,,,123.0,163.6,,52.1,63.0,66.3,63.0,,66.2,,81.6,,,,82.0,,160.9,4.0,57.0,-5.0,,-13.0,22.0,,,,,,36.0,76.6,,-34.9,-24.0,-20.7,-24.0,,-20.8,,-5.4,,,,-5.0,,73.9,False,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,False
20047,0,6.0,,6.1,,1.0,,,,,,,2.0,1.5,,0.2,0.8,,6.0,,1.5,,5.0,,,,9.0,,16.9,6.0,,6.1,,1.0,,,,,,,2.0,1.5,,0.2,0.8,,6.0,,1.5,,5.0,,,,9.0,,16.9,,False,,True,,,,,,,True,True,,True,True,,False,,True,,True,,,,False,,False
20049,0,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.3,,,0.0,,0.0,,0.0,,,,,,0.0,,2.7,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.3,,,0.0,,0.0,,0.0,,,,,,0.0,,2.7,,True,,True,True,,,,,,True,False,,,True,,True,,True,,,,,,True,,False
20051,27,12.0,,12.0,,9.0,7.0,,,,,,22.0,31.7,,1.9,7.5,10.4,,,2.5,,10.4,,,,11.0,,19.1,-15.0,,-15.0,,-18.0,-20.0,,,,,,-5.0,4.7,,-25.1,-19.5,-16.6,,,-24.5,,-16.6,,,,-16.0,,-7.9,,False,,False,False,,,,,,True,True,,False,False,False,,,False,,False,,,,False,,True
20053,3,0.0,,0.0,,0.0,0.0,,,,,,3.0,1.0,,0.3,0.2,,0.0,,0.3,,0.5,,,,0.0,,4.1,-3.0,,-3.0,,-3.0,-3.0,,,,,,0.0,-2.0,,-2.7,-2.8,,-3.0,,-2.6,,-2.5,,,,-3.0,,1.1,,False,,False,False,,,,,,True,True,,True,True,,False,,True,,True,,,,False,,True
20055,114,0.0,,0.0,,10.0,24.0,,,,,,94.0,35.3,,1.1,15.3,2.3,,,10.1,,0.0,,,,0.0,,48.3,-114.0,,-114.0,,-104.0,-90.0,,,,,,-20.0,-78.7,,-112.9,-98.7,-111.7,,,-103.9,,-114.0,,,,-114.0,,-65.7,,False,,True,True,,,,,,True,True,,True,True,True,,,True,,False,,,,False,,True
20057,22,137.0,,140.5,,68.0,23.0,,,,,,98.0,20.5,,81.4,68.0,1.9,136.0,,15.9,,118.0,,,,0.0,,75.6,115.0,,118.5,,46.0,1.0,,,,,,76.0,-1.5,,59.4,46.0,-20.1,114.0,,-6.1,,96.0,,,,-22.0,,53.6,,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,,True
20059,21,44.0,,47.6,,26.0,49.0,,,,,,26.0,43.5,,19.1,22.2,35.7,44.0,,14.5,,46.3,,,,38.0,,39.7,23.0,,26.6,,5.0,28.0,,,,,,5.0,22.5,,-1.9,1.2,14.7,23.0,,-6.5,,25.3,,,,17.0,,18.7,,False,,True,False,,,,,,True,True,,True,True,True,False,,True,,False,,,,True,,True
20061,11,83.0,,80.6,,36.0,111.0,,,,,,34.0,37.5,,120.9,36.4,20.0,87.0,,9.3,,80.1,,,,116.0,,54.4,72.0,,69.6,,25.0,100.0,,,,,,23.0,26.5,,109.9,25.4,9.0,76.0,,-1.7,,69.1,,,,105.0,,43.4,,True,,True,False,,,,,,True,True,,False,True,True,False,,True,,True,,,,False,,True
20063,2,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.7,,0.0,0.1,,,,0.3,,0.0,,,,0.0,,5.0,-2.0,,-2.0,,-2.0,-2.0,,,,,,-2.0,-0.3,,-2.0,-1.9,,,,-1.7,,-2.0,,,,-2.0,,3.0,,False,,False,False,,,,,,False,True,,True,True,,,,True,,False,,,,False,,False
20065,5,2.0,,1.8,,0.0,0.0,,,,,,1.0,1.4,,,0.2,,0.0,,0.2,,,,,,3.0,,2.5,-3.0,,-3.2,,-5.0,-5.0,,,,,,-4.0,-3.6,,,-4.8,,-5.0,,-4.8,,,,,,-2.0,,-2.5,,False,,False,False,,,,,,False,False,,,False,,False,,False,,,,,,True,,True
20067,36,0.0,,0.0,,5.0,7.0,,,,,,10.0,10.6,,0.8,6.1,4.7,,,6.7,,0.0,,,,0.0,,21.3,-36.0,,-36.0,,-31.0,-29.0,,,,,,-26.0,-25.4,,-35.2,-29.9,-31.3,,,-29.4,,-36.0,,,,-36.0,,-14.7,,False,,True,True,,,,,,True,True,,True,True,True,,,True,,False,,,,False,,True
20069,21,0.0,,0.0,,2.0,,,,,,,3.0,9.6,,1.8,2.7,,1.0,,2.5,,2.3,,,,0.0,,15.9,-21.0,,-21.0,,-19.0,,,,,,,-18.0,-11.4,,-19.2,-18.3,,-20.0,,-18.5,,-18.7,,,,-21.0,,-5.1,,False,,True,,,,,,,True,True,,True,True,,True,,True,,True,,,,False,,True
20071,0,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.4,,,0.0,,0.0,,0.1,,0.0,,,,0.0,,3.3,0.0,,0.0,,0.0,0.0,,,,,,0.0,1.4,,,0.0,,0.0,,0.1,,0.0,,,,0.0,,3.3,,False,,True,True,,,,,,True,False,,,False,,True,,False,,False,,,,True,,False
20073,0,3.0,,2.5,,1.0,0.0,,,,,,2.0,1.2,,0.3,0.5,,,,1.7,,3.6,,,,2.0,,4.8,3.0,,2.5,,1.0,0.0,,,,,,2.0,1.2,,0.3,0.5,,,,1.7,,3.6,,,,2.0,,4.8,,True,,True,True,,,,,,True,True,,True,True,,,,True,,False,,,,True,,False
20075,0,6.0,,5.3,,1.0,,,,,,,1.0,1.3,,0.8,1.1,,,,2.3,,5.1,,,,8.0,,5.2,6.0,,5.3,,1.0,,,,,,,1.0,1.3,,0.8,1.1,,,,2.3,,5.1,,,,8.0,,5.2,,True,,True,,,,,,,True,True,,True,True,,,,True,,True,,,,False,,True
20077,14,11.0,,11.3,,3.0,3.0,,,,,,3.0,2.9,,0.3,3.9,,12.0,,3.4,,9.3,,,,13.0,,14.7,-3.0,,-2.7,,-11.0,-11.0,,,,,,-11.0,-11.1,,-13.7,-10.1,,-2.0,,-10.6,,-4.7,,,,-1.0,,0.7,,True,,False,False,,,,,,False,False,,False,False,,True,,False,,False,,,,True,,True
20079,47,30.0,,31.2,,26.0,33.0,,,,,,35.0,63.4,,9.7,20.0,22.1,18.0,,17.7,,28.9,,,,26.0,,37.2,-17.0,,-15.8,,-21.0,-14.0,,,,,,-12.0,16.4,,-37.3,-27.0,-24.9,-29.0,,-29.3,,-18.1,,,,-21.0,,-9.8,,True,,False,True,,,,,,True,True,,False,False,False,False,,False,,False,,,,False,,True
20081,0,5.0,,6.9,,1.0,0.0,,,,,,5.0,3.6,,1.0,0.8,,,,1.8,,4.3,,,,8.0,,17.3,5.0,,6.9,,1.0,0.0,,,,,,5.0,3.6,,1.0,0.8,,,,1.8,,4.3,,,,8.0,,17.3,,False,,True,True,,,,,,False,True,,True,True,,,,True,,True,,,,False,,False
20083,1,0.0,,0.0,,0.0,0.0,,,,,,1.0,0.1,,0.1,0.0,,0.0,,0.0,,,,,,0.0,,4.5,-1.0,,-1.0,,-1.0,-1.0,,,,,,0.0,-0.9,,-0.9,-1.0,,-1.0,,-1.0,,,,,,-1.0,,3.5,,False,,False,False,,,,,,True,True,,True,True,,False,,False,,,,,,False,,False
20085,17,18.0,,20.0,,8.0,9.0,,,,,,10.0,9.2,,2.2,7.4,6.5,18.0,,8.5,,15.7,,,,20.0,,35.0,1.0,,3.0,,-9.0,-8.0,,,,,,-7.0,-7.8,,-14.8,-9.6,-10.5,1.0,,-8.5,,-1.3,,,,3.0,,18.0,,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,,False
20087,15,13.0,,13.9,,10.0,15.0,,,,,,11.0,22.2,,2.4,6.7,,12.0,,9.9,,10.6,,,,9.0,,17.5,-2.0,,-1.1,,-5.0,0.0,,,,,,-4.0,7.2,,-12.6,-8.3,,-3.0,,-5.1,,-4.4,,,,-6.0,,2.5,,True,,False,True,,,,,,False,False,,False,False,,False,,False,,False,,,,False,,False
20089,1,2.0,,2.0,,0.0,0.0,,,,,,1.0,1.4,,0.1,0.3,,,,0.4,,,,,,2.0,,4.3,1.0,,1.0,,-1.0,-1.0,,,,,,0.0,0.4,,-0.9,-0.7,,,,-0.6,,,,,,1.0,,3.3,,False,,False,False,,,,,,True,True,,True,True,,,,True,,,,,,False,,False
20091,884,714.0,1183.8,723.1,720.0,661.0,759.0,,,,,,630.0,859.9,,630.5,506.5,632.4,573.0,,127.6,,700.1,558.0,,,736.0,,924.9,-170.0,299.8,-160.9,-164.0,-223.0,-125.0,,,,,,-254.0,-24.1,,-253.5,-377.5,-251.6,-311.0,,-756.4,,-183.9,-326.0,,,-148.0,,40.9,False,True,True,False,True,,,,,,False,True,,False,False,False,False,,False,,False,False,,,True,,True
20093,2,7.0,,6.9,,2.0,,,,,,,2.0,2.4,,1.5,1.1,,5.0,,1.5,,6.4,,,,7.0,,19.7,5.0,,4.9,,0.0,,,,,,,0.0,0.4,,-0.5,-0.9,,3.0,,-0.5,,4.4,,,,5.0,,17.7,,True,,True,,,,,,,True,True,,True,True,,True,,True,,True,,,,False,,False
20095,9,8.0,,8.1,,6.0,7.0,,,,,,3.0,7.6,,,4.6,,6.0,,7.0,,,,,,8.0,,16.7,-1.0,,-0.9,,-3.0,-2.0,,,,,,-6.0,-1.4,,,-4.4,,-3.0,,-2.0,,,,,,-1.0,,7.7,,True,,False,False,,,,,,False,False,,,False,,False,,False,,,,,,False,,False
20097,0,1.0,,0.9,,0.0,0.0,,,,,,1.0,0.8,,0.1,0.1,,0.0,,0.3,,1.0,,,,1.0,,4.7,1.0,,0.9,,0.0,0.0,,,,,,1.0,0.8,,0.1,0.1,,0.0,,0.3,,1.0,,,,1.0,,4.7,,True,,True,True,,,,,,False,True,,True,True,,True,,True,,False,,,,False,,False
20099,13,20.0,,18.5,,19.0,26.0,,,,,,35.0,23.0,,3.8,11.6,18.7,16.0,,6.9,,18.4,,,,17.0,,23.6,7.0,,5.5,,6.0,13.0,,,,,,22.0,10.0,,-9.2,-1.4,5.7,3.0,,-6.1,,5.4,,,,4.0,,10.6,,True,,True,False,,,,,,False,False,,False,True,True,True,,True,,True,,,,True,,False
20101,1,1.0,,1.1,,0.0,0.0,,,,,,0.0,0.5,,0.0,0.0,,0.0,,0.5,,0.9,,,,1.0,,6.7,0.0,,0.1,,-1.0,-1.0,,,,,,-1.0,-0.5,,-1.0,-1.0,,-1.0,,-0.5,,-0.1,,,,0.0,,5.7,,False,,False,False,,,,,,False,False,,False,False,,False,,False,,False,,,,True,,False
