,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
05113,114,60.0,,10.0,,,,355.0,70.0,,,,,-54.0,,-104.0,,,,241.0,-44.0,,,,,,False,,,,False,True,,,,
05115,939,990.0,1637.9,2017.0,,,,1080.0,708.0,481.3,,,,51.0,698.9,1078.0,,,,141.0,-231.0,-457.7,,,,False,False,,,,False,False,False,,,
05117,86,42.0,,0.0,,,,49.0,17.9,,,,,-44.0,,-86.0,,,,-37.0,-68.1,,,,,,False,,,,True,False,,,,
05119,3591,3246.0,3312.1,3314.0,,,,3390.0,3640.6,2583.8,3824.2,,,-345.0,-278.9,-277.0,,,,-201.0,49.6,-1007.2,233.2,,,True,True,,,,True,True,False,True,,
05121,213,126.0,,424.0,,,,93.0,54.8,,,,,-87.0,,211.0,,,,-120.0,-158.2,,,,,,False,,,,False,False,,,,
05123,360,132.0,,403.0,,,,715.0,8.2,15.2,,,,-228.0,,43.0,,,,355.0,-351.8,-344.8,,,,,True,,,,False,False,False,,,
05125,909,726.0,590.1,2053.0,,,,1072.0,564.2,845.8,,,,-183.0,-318.9,1144.0,,,,163.0,-344.8,-63.2,,,,False,False,,,,True,False,True,,,
05127,68,24.0,,0.0,,,,108.0,9.2,,,,,-44.0,,-68.0,,,,40.0,-58.8,,,,,,False,,,,True,False,,,,
05129,44,24.0,,0.0,,,,21.0,2.4,,,,,-20.0,,-44.0,,,,-23.0,-41.6,,,,,,False,,,,False,False,,,,
05131,1860,1374.0,1695.5,3422.0,,,,10022.0,1374.6,1063.8,,,,-486.0,-164.5,1562.0,,,,8162.0,-485.4,-796.2,,,,True,False,,,,False,True,False,,,
05133,314,408.0,,1729.0,,,,1282.0,85.8,41.7,,,,94.0,,1415.0,,,,968.0,-228.2,-272.3,,,,,False,,,,False,False,False,,,
05135,74,36.0,,0.0,,,,43.0,21.2,,,,,-38.0,,-74.0,,,,-31.0,-52.8,,,,,,False,,,,True,False,,,,
05137,129,24.0,,0.0,,,,21.0,3.6,,,,,-105.0,,-129.0,,,,-108.0,-125.4,,,,,,False,,,,False,False,,,,
05139,351,126.0,,175.0,,,,479.0,38.9,61.6,,,,-225.0,,-176.0,,,,128.0,-312.1,-289.4,,,,,True,,,,True,False,False,,,
05141,40,12.0,,0.0,,,,33.0,6.5,,,,,-28.0,,-40.0,,,,-7.0,-33.5,,,,,,False,,,,True,False,,,,
05143,2141,3144.0,9658.1,1512.0,,,,6602.0,879.8,1224.3,994.6,,,1003.0,7517.1,-629.0,,,,4461.0,-1261.2,-916.7,-1146.4,,,False,True,,,,False,False,True,False,,
05145,320,210.0,81.1,534.0,,,,762.0,518.3,195.5,,,,-110.0,-238.9,214.0,,,,442.0,198.3,-124.5,,,,False,False,,,,False,False,False,,,
05147,15,24.0,,0.0,,,,43.0,5.3,,,,,9.0,,-15.0,,,,28.0,-9.7,,,,,,False,,,,False,False,,,,
05149,280,888.0,,2289.0,,,,707.0,187.4,409.1,,,,608.0,,2009.0,,,,427.0,-92.6,129.1,,,,,False,,,,True,True,True,,,
06001,8968,7014.0,5882.7,13865.0,,,,12993.0,4424.0,7921.8,4602.3,,,-1954.0,-3085.3,4897.0,,,,4025.0,-4544.0,-1046.2,-4365.7,,,False,False,,,,False,False,True,False,,
06003,0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,True,,,,True,False,,,,
06005,225,54.0,,161.0,,,,135.0,5.1,,,,,-171.0,,-64.0,,,,-90.0,-219.9,,,,,,True,,,,True,False,,,,
06007,1244,792.0,678.4,1794.0,,,,1985.0,191.0,1283.2,,,,-452.0,-565.6,550.0,,,,741.0,-1053.0,39.2,,,,False,False,,,,False,False,True,,,
06009,130,84.0,,198.0,,,,191.0,12.6,,,,,-46.0,,68.0,,,,61.0,-117.4,,,,,,False,,,,False,False,,,,
06011,309,258.0,,0.0,,,,290.0,216.2,215.4,,,,-51.0,,-309.0,,,,-19.0,-92.8,-93.6,,,,,False,,,,True,False,False,,,
06013,7894,6246.0,7216.9,4934.0,,,,10454.0,4753.4,10916.5,9025.4,,,-1648.0,-677.1,-2960.0,,,,2560.0,-3140.6,3022.5,1131.4,,,True,False,,,,False,False,False,True,,
06015,56,12.0,,0.0,,,,124.0,6.2,,,,,-44.0,,-56.0,,,,68.0,-49.8,,,,,,False,,,,False,False,,,,
06017,589,486.0,325.0,1595.0,,,,2227.0,152.8,1511.0,,,,-103.0,-264.0,1006.0,,,,1638.0,-436.2,922.0,,,,False,False,,,,False,False,False,,,
06019,14934,12330.0,21534.3,13065.0,,,,30432.0,14739.4,11853.5,14683.5,,,-2604.0,6600.3,-1869.0,,,,15498.0,-194.6,-3080.5,-250.5,,,False,True,,,,False,True,False,True,,
06021,290,252.0,,0.0,,,,283.0,29.9,269.0,,,,-38.0,,-290.0,,,,-7.0,-260.1,-21.0,,,,,False,,,,True,False,True,,,
06023,180,126.0,51.4,182.0,,,,609.0,14.0,118.4,,,,-54.0,-128.6,2.0,,,,429.0,-166.0,-61.6,,,,False,True,,,,False,False,False,,,
06025,2566,4728.0,6035.7,4773.0,,,,1179.0,1990.1,590.2,4404.7,,,2162.0,3469.7,2207.0,,,,-1387.0,-575.9,-1975.8,1838.7,,,False,False,,,,True,True,True,True,,
06027,157,6.0,,0.0,,,,9.0,2.9,,,,,-151.0,,-157.0,,,,-148.0,-154.1,,,,,,False,,,,True,False,,,,
06029,21319,7254.0,5432.3,16210.0,,,,18373.0,7977.4,4879.2,10839.0,,,-14065.0,-15886.7,-5109.0,,,,-2946.0,-13341.6,-16439.8,-10480.0,,,False,True,,,,True,True,False,True,,
06031,2805,1788.0,1763.5,1761.0,,,,3537.0,381.1,706.8,2534.7,,,-1017.0,-1041.5,-1044.0,,,,732.0,-2423.9,-2098.2,-270.3,,,False,False,,,,True,False,False,True,,
06033,182,126.0,63.7,249.0,,,,291.0,55.5,158.2,,,,-56.0,-118.3,67.0,,,,109.0,-126.5,-23.8,,,,False,False,,,,False,False,True,,,
06035,434,198.0,,0.0,,,,172.0,126.6,178.1,,,,-236.0,,-434.0,,,,-262.0,-307.4,-255.9,,,,,False,,,,False,False,False,,,
06037,100268,135408.0,124960.9,133141.0,,,,77284.0,67903.3,57957.9,147792.8,,,35140.0,24692.9,32873.0,,,,-22984.0,-32364.7,-42310.1,47524.8,,,True,True,,,,True,True,False,False,,
06039,2446,1890.0,1933.6,3808.0,,,,3893.0,409.0,2032.6,,,,-556.0,-512.4,1362.0,,,,1447.0,-2037.0,-413.4,,,,True,False,,,,False,False,True,,,
06041,2445,4290.0,7413.8,2691.0,,,,1547.0,3545.5,2629.6,3492.8,,,1845.0,4968.8,246.0,,,,-898.0,1100.5,184.6,1047.8,,,False,True,,,,True,True,True,True,,
06043,38,24.0,,0.0,,,,19.0,3.9,,,,,-14.0,,-38.0,,,,-19.0,-34.1,,,,,,False,,,,False,False,,,,
06045,492,168.0,145.0,362.0,,,,382.0,117.9,170.8,,,,-324.0,-347.0,-130.0,,,,-110.0,-374.1,-321.2,,,,False,True,,,,True,False,True,,,
06047,5544,3672.0,4149.3,5793.0,,,,11699.0,711.4,2755.3,3891.8,,,-1872.0,-1394.7,249.0,,,,6155.0,-4832.6,-2788.7,-1652.2,,,True,True,,,,False,False,False,True,,
06049,5,0.0,,0.0,,,,4.0,,,,,,-5.0,,-5.0,,,,-1.0,,,,,,,False,,,,True,,,,,
06051,112,30.0,,0.0,,,,15.0,3.6,,,,,-82.0,,-112.0,,,,-97.0,-108.4,,,,,,False,,,,False,False,,,,
06053,4434,3750.0,7257.3,6804.0,,,,6295.0,2085.6,4431.5,6091.1,,,-684.0,2823.3,2370.0,,,,1861.0,-2348.4,-2.5,1657.1,,,False,False,,,,False,False,True,False,,
06055,840,606.0,910.9,313.0,,,,1565.0,40.4,1108.9,,,,-234.0,70.9,-527.0,,,,725.0,-799.6,268.9,,,,True,False,,,,False,False,False,,,
06057,243,204.0,5.1,331.0,,,,717.0,47.3,525.9,,,,-39.0,-237.9,88.0,,,,474.0,-195.7,282.9,,,,False,False,,,,False,False,False,,,
06059,21900,46260.0,40174.3,167643.0,,,,6886.0,90552.1,19571.9,43393.1,,,24360.0,18274.3,145743.0,,,,-15014.0,68652.1,-2328.1,21493.1,,,True,False,,,,True,False,True,True,,
06061,1685,1362.0,2548.4,1052.0,,,,4928.0,1077.0,3109.3,6052.3,,,-323.0,863.4,-633.0,,,,3243.0,-608.0,1424.3,4367.3,,,False,False,,,,False,False,False,False,,
06063,23,36.0,,0.0,,,,30.0,1.3,,,,,13.0,,-23.0,,,,7.0,-21.7,,,,,,False,,,,True,False,,,,
06065,24717,31890.0,36995.1,26744.0,,,,9622.0,54959.2,13612.7,30593.8,,,7173.0,12278.1,2027.0,,,,-15095.0,30242.2,-11104.3,5876.8,,,False,True,,,,False,False,False,True,,
06067,9908,8010.0,6380.0,6700.0,,,,26886.0,11535.1,12903.5,9018.7,,,-1898.0,-3528.0,-3208.0,,,,16978.0,1627.1,2995.5,-889.3,,,False,False,,,,False,True,False,True,,
06069,611,426.0,561.6,906.0,,,,1353.0,366.3,500.8,,,,-185.0,-49.4,295.0,,,,742.0,-244.7,-110.2,,,,True,False,,,,False,False,True,,,
06071,26312,31416.0,33182.8,68387.0,,,,48756.0,28940.4,15990.1,23130.6,,,5104.0,6870.8,42075.0,,,,22444.0,2628.4,-10321.9,-3181.4,,,False,False,,,,False,True,False,True,,
06073,16832,22050.0,23274.2,21857.0,,,,6496.0,11061.8,11159.3,10756.9,,,5218.0,6442.2,5025.0,,,,-10336.0,-5770.2,-5672.7,-6075.1,,,False,True,,,,False,False,False,False,,
06075,4365,3900.0,1025.1,20160.0,,,,2903.0,1853.4,2234.5,4165.5,,,-465.0,-3339.9,15795.0,,,,-1462.0,-2511.6,-2130.5,-199.5,,,False,False,,,,False,False,False,True,,
06077,9609,10830.0,19498.9,4198.0,,,,22461.0,3866.5,8705.6,15356.6,,,1221.0,9889.9,-5411.0,,,,12852.0,-5742.5,-903.4,5747.6,,,False,False,,,,False,False,True,False,,
06079,1760,1224.0,886.4,768.0,,,,3244.0,862.1,1801.7,,,,-536.0,-873.6,-992.0,,,,1484.0,-897.9,41.7,,,,False,False,,,,False,False,True,,,
06081,3586,2478.0,1675.8,4982.0,,,,4401.0,1438.6,4353.3,3096.3,,,-1108.0,-1910.2,1396.0,,,,815.0,-2147.4,767.3,-489.7,,,False,False,,,,True,False,True,True,,
06083,3722,4020.0,4482.2,2213.0,,,,1972.0,678.3,2441.2,3273.8,,,298.0,760.2,-1509.0,,,,-1750.0,-3043.7,-1280.8,-448.2,,,False,False,,,,False,False,False,False,,
06085,9513,5436.0,1584.4,3762.0,,,,16869.0,9208.0,8118.7,5963.7,,,-4077.0,-7928.6,-5751.0,,,,7356.0,-305.0,-1394.3,-3549.3,,,False,False,,,,False,True,True,True,,
06087,1049,678.0,430.7,2163.0,,,,1785.0,297.0,1252.4,,,,-371.0,-618.3,1114.0,,,,736.0,-752.0,203.4,,,,False,False,,,,False,False,True,,,
06089,344,234.0,339.0,644.0,,,,1171.0,273.5,621.9,,,,-110.0,-5.0,300.0,,,,827.0,-70.5,277.9,,,,True,False,,,,False,True,False,,,
06091,5,0.0,,0.0,,,,0.0,0.0,,,,,-5.0,,-5.0,,,,-5.0,-5.0,,,,,,False,,,,False,True,,,,
06093,82,60.0,,0.0,,,,40.0,10.2,,,,,-22.0,,-82.0,,,,-42.0,-71.8,,,,,,False,,,,False,False,,,,
06095,2973,3594.0,4487.2,2265.0,,,,4074.0,1455.4,4198.8,2692.2,,,621.0,1514.2,-708.0,,,,1101.0,-1517.6,1225.8,-280.8,,,False,False,,,,False,False,False,True,,
06097,3417,1746.0,2352.5,4229.0,,,,2995.0,2034.5,2918.5,3559.6,,,-1671.0,-1064.5,812.0,,,,-422.0,-1382.5,-498.5,142.6,,,True,True,,,,True,True,True,True,,
06099,8649,12612.0,9520.3,91274.0,,,,22968.0,23060.0,6535.9,9883.7,,,3963.0,871.3,82625.0,,,,14319.0,14411.0,-2113.1,1234.7,,,True,False,,,,False,False,True,True,,
06101,851,774.0,556.1,2075.0,,,,1239.0,1222.4,1060.1,,,,-77.0,-294.9,1224.0,,,,388.0,371.4,209.1,,,,False,False,,,,False,False,False,,,
06103,253,96.0,1.1,0.0,,,,383.0,33.3,196.1,,,,-157.0,-251.9,-253.0,,,,130.0,-219.7,-56.9,,,,False,False,,,,True,False,True,,,
06105,6,0.0,,0.0,,,,0.0,0.0,,,,,-6.0,,-6.0,,,,-6.0,-6.0,,,,,,False,,,,False,True,,,,
06107,7439,6306.0,7846.2,2797.0,,,,10945.0,1556.4,3786.6,8528.5,,,-1133.0,407.2,-4642.0,,,,3506.0,-5882.6,-3652.4,1089.5,,,True,False,,,,False,False,False,True,,
06109,108,126.0,3.7,32.0,,,,543.0,25.4,,,,,18.0,-104.3,-76.0,,,,435.0,-82.6,,,,,False,False,,,,False,False,,,,
06111,5619,6036.0,8565.1,4066.0,,,,5623.0,2629.0,7171.8,9077.5,,,417.0,2946.1,-1553.0,,,,4.0,-2990.0,1552.8,3458.5,,,False,False,,,,True,False,False,False,,
06113,1345,1356.0,1051.0,948.0,,,,2437.0,2129.6,1809.2,1086.7,,,11.0,-294.0,-397.0,,,,1092.0,784.6,464.2,-258.3,,,False,False,,,,False,False,False,False,,
06115,664,444.0,245.6,1619.0,,,,1105.0,847.5,337.0,,,,-220.0,-418.4,955.0,,,,441.0,183.5,-327.0,,,,False,False,,,,False,True,False,,,
08001,2413,2382.0,459.7,4846.0,,,,1694.0,728.5,1071.4,1308.5,,,-31.0,-1953.3,2433.0,,,,-719.0,-1684.5,-1341.6,-1104.5,,,False,False,,,,False,False,False,False,,
08003,32,24.0,,4.0,,,,135.0,1.7,0.5,,,,-8.0,,-28.0,,,,103.0,-30.3,-31.5,,,,,False,,,,False,False,False,,,
08005,2164,1788.0,1178.9,3939.0,,,,1945.0,934.3,467.3,1374.3,,,-376.0,-985.1,1775.0,,,,-219.0,-1229.7,-1696.7,-789.7,,,False,False,,,,True,False,False,False,,
08007,34,12.0,,0.0,,,,12.0,0.2,,,,,-22.0,,-34.0,,,,-22.0,-33.8,,,,,,False,,,,False,False,,,,
08009,1,0.0,,0.0,,,,1.0,0.3,,,,,-1.0,,-1.0,,,,0.0,-0.7,,,,,,False,,,,True,True,,,,
08011,7,0.0,,0.0,,,,0.0,0.1,,,,,-7.0,,-7.0,,,,-7.0,-6.9,,,,,,False,,,,False,True,,,,
08013,702,510.0,507.8,720.0,,,,441.0,317.9,670.1,633.7,,,-192.0,-194.2,18.0,,,,-261.0,-384.1,-31.9,-68.3,,,False,True,,,,False,False,True,True,,
08014,170,174.0,59.2,437.0,,,,338.0,77.9,,140.1,,,4.0,-110.8,267.0,,,,168.0,-92.1,,-29.9,,,False,False,,,,False,False,,False,,
08015,219,96.0,,0.0,,,,58.0,88.1,,,,,-123.0,,-219.0,,,,-161.0,-130.9,,,,,,False,,,,False,False,,,,
08017,6,0.0,,0.0,,,,0.0,0.1,,,,,-6.0,,-6.0,,,,-6.0,-5.9,,,,,,False,,,,False,True,,,,
08019,13,0.0,,0.0,,,,36.0,0.5,,,,,-13.0,,-13.0,,,,23.0,-12.5,,,,,,False,,,,False,True,,,,
08021,14,18.0,,0.0,,,,25.0,1.5,,,,,4.0,,-14.0,,,,11.0,-12.5,,,,,,False,,,,False,False,,,,
08023,4,0.0,,0.0,,,,7.0,1.2,,,,,-4.0,,-4.0,,,,3.0,-2.8,,,,,,False,,,,True,True,,,,
08025,3,0.0,,0.0,,,,13.0,3.4,,,,,-3.0,,-3.0,,,,10.0,0.4,,,,,,False,,,,False,True,,,,
08027,10,6.0,,0.0,,,,0.0,0.0,,,,,-4.0,,-10.0,,,,-10.0,-10.0,,,,,,False,,,,False,False,,,,
08029,58,0.0,,0.0,,,,40.0,3.9,,,,,-58.0,,-58.0,,,,-18.0,-54.1,,,,,,False,,,,True,True,,,,
08031,3010,3078.0,2277.7,7705.0,,,,2642.0,2654.5,606.0,2193.6,,,68.0,-732.3,4695.0,,,,-368.0,-355.5,-2404.0,-816.4,,,False,False,,,,False,False,False,False,,
08033,3,0.0,,0.0,,,,0.0,,,,,,-3.0,,-3.0,,,,-3.0,,,,,,,False,,,,False,,,,,
08035,760,768.0,273.1,1911.0,,,,471.0,953.5,1755.1,679.0,,,8.0,-486.9,1151.0,,,,-289.0,193.5,995.1,-81.0,,,False,False,,,,False,False,False,False,,
08037,403,360.0,2.8,745.0,,,,212.0,131.3,62.7,285.0,,,-43.0,-400.2,342.0,,,,-191.0,-271.7,-340.3,-118.0,,,False,False,,,,False,False,False,False,,
08039,55,30.0,,0.0,,,,20.0,2.5,,,,,-25.0,,-55.0,,,,-35.0,-52.5,,,,,,False,,,,False,False,,,,
08041,2695,2556.0,1345.1,8150.0,,,,1097.0,3355.6,2314.9,2416.6,,,-139.0,-1349.9,5455.0,,,,-1598.0,660.6,-380.1,-278.4,,,False,False,,,,False,False,False,False,,
08043,103,18.0,,14.0,,,,59.0,2.7,,,,,-85.0,,-89.0,,,,-44.0,-100.3,,,,,,False,,,,True,False,,,,
08045,411,510.0,306.9,1386.0,,,,140.0,875.1,351.6,,,,99.0,-104.1,975.0,,,,-271.0,464.1,-59.4,,,,False,False,,,,False,False,True,,,
08047,9,6.0,,0.0,,,,57.0,0.2,,,,,-3.0,,-9.0,,,,48.0,-8.8,,,,,,False,,,,False,False,,,,
08049,35,36.0,,0.0,,,,18.0,0.7,,,,,1.0,,-35.0,,,,-17.0,-34.3,,,,,,False,,,,False,False,,,,
08051,94,18.0,,0.0,,,,39.0,1.1,0.2,,,,-76.0,,-94.0,,,,-55.0,-92.9,-93.8,,,,,False,,,,True,False,False,,,
08053,0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,True,,,,True,False,,,,
08055,4,0.0,,0.0,,,,0.0,0.1,,,,,-4.0,,-4.0,,,,-4.0,-3.9,,,,,,False,,,,False,True,,,,
08057,2,30.0,,0.0,,,,0.0,,,,,,28.0,,-2.0,,,,-2.0,,,,,,,True,,,,True,,,,,
08059,1555,1386.0,611.6,3597.0,,,,936.0,647.3,790.1,1223.9,,,-169.0,-943.4,2042.0,,,,-619.0,-907.7,-764.9,-331.1,,,False,False,,,,False,False,False,False,,
08061,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
08063,35,18.0,,0.0,,,,4.0,1.5,,,,,-17.0,,-35.0,,,,-31.0,-33.5,,,,,,False,,,,False,False,,,,
08065,28,12.0,,0.0,,,,68.0,6.7,,,,,-16.0,,-28.0,,,,40.0,-21.3,,,,,,False,,,,False,False,,,,
08067,104,78.0,18.8,147.0,,,,28.0,24.1,83.2,,,,-26.0,-85.2,43.0,,,,-76.0,-79.9,-20.8,,,,False,False,,,,False,False,True,,,
08069,891,648.0,206.1,2289.0,,,,273.0,513.4,704.8,927.0,,,-243.0,-684.9,1398.0,,,,-618.0,-377.6,-186.2,36.0,,,False,False,,,,False,False,True,True,,
08071,10,0.0,,0.0,,,,0.0,0.4,,,,,-10.0,,-10.0,,,,-10.0,-9.6,,,,,,False,,,,False,True,,,,
08073,5,0.0,,0.0,,,,0.0,0.0,,,,,-5.0,,-5.0,,,,-5.0,-5.0,,,,,,False,,,,False,True,,,,
08075,22,6.0,,0.0,,,,132.0,0.0,7.9,,,,-16.0,,-22.0,,,,110.0,-22.0,-14.1,,,,,False,,,,False,False,True,,,
08077,237,162.0,66.3,378.0,,,,120.0,39.5,254.1,,,,-75.0,-170.7,141.0,,,,-117.0,-197.5,17.1,,,,False,False,,,,False,False,True,,,
08079,3,42.0,,0.0,,,,1.0,1.1,,,,,39.0,,-3.0,,,,-2.0,-1.9,,,,,,True,,,,True,True,,,,
08081,18,12.0,,0.0,,,,6.0,0.4,,,,,-6.0,,-18.0,,,,-12.0,-17.6,,,,,,False,,,,False,False,,,,
08083,45,24.0,,0.0,,,,7.0,7.1,,,,,-21.0,,-45.0,,,,-38.0,-37.9,,,,,,False,,,,False,False,,,,
08085,117,60.0,,30.0,,,,42.0,8.5,8.4,,,,-57.0,,-87.0,,,,-75.0,-108.5,-108.6,,,,,False,,,,False,False,False,,,
08087,48,6.0,,0.0,,,,227.0,0.1,3.8,,,,-42.0,,-48.0,,,,179.0,-47.9,-44.2,,,,,False,,,,False,False,False,,,
08089,58,6.0,,0.0,,,,8.0,0.6,,,,,-52.0,,-58.0,,,,-50.0,-57.4,,,,,,False,,,,True,False,,,,
08091,3,0.0,,0.0,,,,0.0,0.2,,,,,-3.0,,-3.0,,,,-3.0,-2.8,,,,,,False,,,,False,True,,,,
08093,12,36.0,,0.0,,,,20.0,1.3,,,,,24.0,,-12.0,,,,8.0,-10.7,,,,,,True,,,,True,True,,,,
08095,4,0.0,,0.0,,,,3.0,0.3,,,,,-4.0,,-4.0,,,,-1.0,-3.7,,,,,,False,,,,True,True,,,,
08097,81,156.0,,76.0,,,,68.0,95.7,17.3,,,,75.0,,-5.0,,,,-13.0,14.7,-63.7,,,,,True,,,,True,True,True,,,
08099,40,72.0,,0.0,,,,4.0,1.2,,,,,32.0,,-40.0,,,,-36.0,-38.8,,,,,,False,,,,False,False,,,,
08101,368,156.0,192.0,322.0,,,,351.0,39.1,62.8,132.9,,,-212.0,-176.0,-46.0,,,,-17.0,-328.9,-305.2,-235.1,,,True,True,,,,True,False,False,False,,
08103,15,12.0,,0.0,,,,5.0,0.2,,,,,-3.0,,-15.0,,,,-10.0,-14.8,,,,,,False,,,,False,False,,,,
08105,15,6.0,,0.0,,,,51.0,11.6,,,,,-9.0,,-15.0,,,,36.0,-3.4,,,,,,False,,,,False,True,,,,
08107,52,24.0,,0.0,,,,28.0,3.2,,,,,-28.0,,-52.0,,,,-24.0,-48.8,,,,,,False,,,,True,False,,,,
08109,6,6.0,,0.0,,,,15.0,0.0,1.1,,,,0.0,,-6.0,,,,9.0,-6.0,-4.9,,,,,False,,,,False,False,False,,,
08111,0,0.0,,0.0,,,,0.0,0.0,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,True,,,,True,False,,,,
08113,45,54.0,,0.0,,,,2.0,3.7,,,,,9.0,,-45.0,,,,-43.0,-41.3,,,,,,False,,,,False,False,,,,
08115,12,0.0,,0.0,,,,0.0,,,,,,-12.0,,-12.0,,,,-12.0,,,,,,,False,,,,False,,,,,
08117,58,90.0,,45.0,,,,113.0,8.1,29.5,,,,32.0,,-13.0,,,,55.0,-49.9,-28.5,,,,,True,,,,False,False,True,,,
08119,94,102.0,,34.0,,,,56.0,3.3,,,,,8.0,,-60.0,,,,-38.0,-90.7,,,,,,False,,,,False,False,,,,
08121,6,0.0,,0.0,,,,3.0,1.4,,,,,-6.0,,-6.0,,,,-3.0,-4.6,,,,,,False,,,,True,True,,,,
08123,931,756.0,285.2,2311.0,,,,517.0,269.2,128.0,861.0,,,-175.0,-645.8,1380.0,,,,-414.0,-661.8,-803.0,-70.0,,,False,False,,,,False,False,False,True,,
08125,9,6.0,,0.0,,,,10.0,2.2,,,,,-3.0,,-9.0,,,,1.0,-6.8,,,,,,False,,,,True,False,,,,
09001,1528,894.0,488.4,395.0,,,,12896.0,114.5,440.9,860.9,,,-634.0,-1039.6,-1133.0,,,,11368.0,-1413.5,-1087.1,-667.1,,,False,False,,,,False,False,False,False,,
09003,1119,984.0,2445.7,617.0,,,,5233.0,303.5,217.7,807.7,,,-135.0,1326.7,-502.0,,,,4114.0,-815.5,-901.3,-311.3,,,False,False,,,,False,False,False,False,,
09005,139,96.0,114.9,49.0,,,,520.0,1.2,32.3,98.7,,,-43.0,-24.1,-90.0,,,,381.0,-137.8,-106.7,-40.3,,,True,False,,,,False,False,False,True,,
09007,95,162.0,267.5,125.0,,,,534.0,4.4,74.0,122.5,,,67.0,172.5,30.0,,,,439.0,-90.6,-21.0,27.5,,,False,True,,,,False,False,True,True,,
09009,912,738.0,1978.3,376.0,,,,12184.0,113.0,187.4,596.1,,,-174.0,1066.3,-536.0,,,,11272.0,-799.0,-724.6,-315.9,,,False,False,,,,False,False,False,False,,
09011,197,270.0,386.3,164.0,,,,575.0,41.4,66.3,133.6,,,73.0,189.3,-33.0,,,,378.0,-155.6,-130.7,-63.4,,,False,True,,,,False,False,False,True,,
09013,167,78.0,234.0,6.0,,,,276.0,1.3,26.1,51.5,,,-89.0,67.0,-161.0,,,,109.0,-165.7,-140.9,-115.5,,,True,False,,,,False,False,False,False,,
09015,136,96.0,395.3,5.0,,,,154.0,6.7,146.1,50.6,,,-40.0,259.3,-131.0,,,,18.0,-129.3,10.1,-85.4,,,False,False,,,,True,False,True,False,,
10001,725,564.0,169.3,1078.0,,,,623.0,177.7,129.2,340.2,,239.8,-161.0,-555.6,353.0,,,,-102.0,-547.3,-595.8,-384.8,,-485.2,False,False,,,,True,False,False,False,,False
10003,2039,2388.0,816.6,1287.0,,,,2547.0,969.1,1670.8,3054.9,,1066.7,349.0,-1222.4,-752.0,,,,508.0,-1069.9,-368.2,1015.9,,-972.3,False,False,,,,False,False,False,False,,False
10005,1186,1332.0,1077.1,1144.0,,,,577.0,426.9,106.0,270.3,,234.8,146.0,-108.9,-42.0,,,,-609.0,-759.1,-1080.0,-915.7,,-951.2,True,True,,,,False,False,False,False,,False
12001,2876,3222.0,2635.6,3485.0,,,,9557.0,4714.5,2041.2,3415.3,,2850.6,346.0,-240.4,609.0,,,,6681.0,1838.5,-834.8,539.3,,-25.4,True,False,,,,False,False,False,False,,True
12003,960,318.0,,1453.0,,,,840.0,937.5,139.9,,,604.5,-642.0,,493.0,,,,-120.0,-22.5,-820.1,,,-355.5,,True,,,,True,True,False,,,True
12005,4013,2538.0,2522.4,6363.0,,,,3642.0,2798.9,1354.7,,,2547.5,-1475.0,-1490.6,2350.0,,,,-371.0,-1214.1,-2658.3,,,-1465.5,False,False,,,,True,True,False,,,True
12007,510,216.0,,937.0,,,,527.0,98.6,95.1,,,851.0,-294.0,,427.0,,,,17.0,-411.4,-414.9,,,341.0,,False,,,,True,False,False,,,False
12009,3652,4704.0,4804.6,5413.0,,,,6589.0,9080.4,4591.4,3742.9,,5429.3,1052.0,1152.6,1761.0,,,,2937.0,5428.4,939.4,90.9,,1777.3,False,False,,,,False,False,True,True,,False
12011,40638,52068.0,34840.0,134309.0,,,,39345.0,126713.2,23330.2,78930.4,,31112.9,11430.0,-5798.0,93671.0,,,,-1293.0,86075.2,-17307.8,38292.4,,-9525.1,True,False,,,,True,False,False,False,,True
