,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
37009,95,52.0,,45.0,97.0,,,,,,46.0,83.2,,17.8,43.3,,,,50.9,,,,50.0,,-43.0,,-50.0,2.0,,,,,,-49.0,-11.8,,-77.2,-51.7,,,,-44.1,,,,-45.0,,,False,True,,,,,,False,True,,False,False,,,,False,,,,False,
37011,73,60.0,,49.0,84.0,,,,,,46.0,125.8,,31.0,32.1,,,,50.8,,,,50.0,,-13.0,,-24.0,11.0,,,,,,-27.0,52.8,,-42.0,-40.9,,,,-22.2,,,,-23.0,,,False,True,,,,,,False,False,,False,False,,,,False,,,,False,
37013,229,272.0,,286.0,434.0,,,,,,265.0,474.3,,274.6,325.5,287.1,,,222.9,,,,344.0,,43.0,,57.0,205.0,,,,,,36.0,245.3,,45.6,96.5,58.1,,,-6.1,,,,115.0,,,False,False,,,,,,True,False,,False,False,False,,,True,,,,False,
37015,148,120.0,,59.0,49.0,,,,,,60.0,74.7,,61.1,160.1,21.7,,,83.3,,,,98.0,,-28.0,,-89.0,-99.0,,,,,,-88.0,-73.3,,-86.9,12.1,-126.3,,,-64.7,,,,-50.0,,,False,False,,,,,,False,False,,False,True,False,,,False,,,,False,
37017,147,172.0,,179.0,217.0,,,,,,262.0,274.4,,58.6,192.1,111.6,,,113.1,,,,82.0,,25.0,,32.0,70.0,,,,,,115.0,127.4,,-88.4,45.1,-35.4,,,-33.9,,,,-65.0,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
37019,315,464.0,1470.1,439.0,349.0,,,,,,710.0,988.8,,171.3,438.4,745.9,,,306.2,252.0,,,396.0,,149.0,1155.1,124.0,34.0,,,,,,395.0,673.8,,-143.7,123.4,430.9,,,-8.8,-63.0,,,81.0,,False,True,True,,,,,,False,False,,True,True,False,,,True,True,,,True,
37021,986,1168.0,1410.8,1402.0,1090.0,,,,,,1628.0,1921.1,,942.1,1462.9,1557.9,,,1188.8,1872.0,,,1418.0,,182.0,424.8,416.0,104.0,,,,,,642.0,935.1,,-43.9,476.9,571.9,,,202.8,886.0,,,432.0,,False,False,True,,,,,,False,False,,True,False,False,,,False,False,,,False,
37023,384,560.0,948.4,425.0,716.0,,,,,,767.0,444.1,,279.9,427.7,235.4,,,437.0,,,,213.0,,176.0,564.4,41.0,332.0,,,,,,383.0,60.1,,-104.1,43.7,-148.6,,,53.0,,,,-171.0,,False,True,False,,,,,,False,True,,True,True,True,,,True,,,,True,
37025,858,908.0,1672.4,988.0,579.0,,,,,,1443.0,1498.8,,552.9,883.4,1140.9,,,823.8,988.0,,,761.0,,50.0,814.4,130.0,-279.0,,,,,,585.0,640.8,,-305.1,25.4,282.9,,,-34.2,130.0,,,-97.0,,False,False,False,,,,,,False,False,,False,True,False,,,True,False,,,False,
37027,422,728.0,781.6,675.0,1088.0,,,,,,528.0,925.9,,515.0,855.3,458.0,,,659.3,,,,522.0,,306.0,359.6,253.0,666.0,,,,,,106.0,503.9,,93.0,433.3,36.0,,,237.3,,,,100.0,,False,True,False,,,,,,True,False,,True,False,True,,,True,,,,True,
37029,36,32.0,,27.0,44.0,,,,,,18.0,49.7,,21.3,25.4,,,,47.6,,,,21.0,,-4.0,,-9.0,8.0,,,,,,-18.0,13.7,,-14.7,-10.6,,,,11.6,,,,-15.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,False,
37031,192,260.0,207.3,302.0,401.0,,,,,,280.0,452.8,,622.3,340.4,345.4,,,256.6,,,,418.0,,68.0,15.3,110.0,209.0,,,,,,88.0,260.8,,430.3,148.4,153.4,,,64.6,,,,226.0,,True,False,False,,,,,,False,False,,False,False,False,,,True,,,,False,
37033,51,20.0,,26.0,26.0,,,,,,48.0,59.5,,5.0,40.0,40.9,,,2.4,,,,24.0,,-31.0,,-25.0,-25.0,,,,,,-3.0,8.5,,-46.0,-11.0,-10.1,,,-48.6,,,,-27.0,,,True,True,,,,,,True,True,,False,True,True,,,False,,,,True,
37035,770,1036.0,2155.5,1013.0,903.0,,,,,,1194.0,1722.6,,570.3,906.5,868.4,,,1002.7,1247.0,,,736.0,,266.0,1385.5,243.0,133.0,,,,,,424.0,952.6,,-199.7,136.5,98.4,,,232.7,477.0,,,-34.0,,False,True,True,,,,,,False,False,,True,True,True,,,True,False,,,True,
37037,261,248.0,118.9,190.0,297.0,,,,,,305.0,171.7,,101.3,365.7,158.5,,,226.4,,,,117.0,,-13.0,-142.1,-71.0,36.0,,,,,,44.0,-89.3,,-159.7,104.7,-102.5,,,-34.6,,,,-144.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
37039,162,280.0,,164.0,626.0,,,,,,129.0,218.4,,123.5,211.9,158.3,,,300.2,,,,242.0,,118.0,,2.0,464.0,,,,,,-33.0,56.4,,-38.5,49.9,-3.7,,,138.2,,,,80.0,,,True,False,,,,,,True,True,,True,True,True,,,False,,,,True,
37041,82,168.0,,118.0,476.0,,,,,,54.0,92.6,,129.3,171.2,,,,107.0,,,,255.0,,86.0,,36.0,394.0,,,,,,-28.0,10.6,,47.3,89.2,,,,25.0,,,,173.0,,,True,False,,,,,,True,True,,True,False,,,,True,,,,False,
37043,32,112.0,,49.0,264.0,,,,,,38.0,34.5,,14.2,63.0,,,,81.0,,,,137.0,,80.0,,17.0,232.0,,,,,,6.0,2.5,,-17.8,31.0,,,,49.0,,,,105.0,,,True,False,,,,,,True,True,,True,True,,,,True,,,,False,
37045,634,640.0,827.6,763.0,557.0,,,,,,748.0,1206.3,,743.3,743.1,689.7,,,919.8,,,,620.0,,6.0,193.6,129.0,-77.0,,,,,,114.0,572.3,,109.3,109.1,55.7,,,285.8,,,,-14.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
37047,287,192.0,101.7,129.0,237.0,,,,,,505.0,214.4,,79.7,214.7,147.9,,,50.6,,,,144.0,,-95.0,-185.3,-158.0,-50.0,,,,,,218.0,-72.6,,-207.3,-72.3,-139.1,,,-236.4,,,,-143.0,,False,False,True,,,,,,False,True,,False,True,False,,,False,,,,False,
37049,396,368.0,299.9,291.0,714.0,,,,,,738.0,650.6,,188.7,271.9,280.3,,,326.7,,,,235.0,,-28.0,-96.1,-105.0,318.0,,,,,,342.0,254.6,,-207.3,-124.1,-115.7,,,-69.3,,,,-161.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
37051,1417,1552.0,1437.6,1563.0,2419.0,,,,,,2737.0,1914.2,,1528.3,1530.9,1393.1,,,2364.6,1667.0,,,1423.0,,135.0,20.6,146.0,1002.0,,,,,,1320.0,497.2,,111.3,113.9,-23.9,,,947.6,250.0,,,6.0,,True,False,False,,,,,,False,False,,True,True,True,,,False,False,,,True,
37053,30,84.0,,55.0,246.0,,,,,,61.0,52.6,,11.8,75.6,,,,51.7,,,,141.0,,54.0,,25.0,216.0,,,,,,31.0,22.6,,-18.2,45.6,,,,21.7,,,,111.0,,,True,False,,,,,,True,True,,True,True,,,,True,,,,False,
37055,49,144.0,,125.0,162.0,,,,,,195.0,259.6,,46.9,112.3,424.7,,,97.6,,,,133.0,,95.0,,76.0,113.0,,,,,,146.0,210.6,,-2.1,63.3,375.7,,,48.6,,,,84.0,,,True,False,,,,,,False,False,,True,True,False,,,True,,,,True,
37057,497,472.0,1021.4,496.0,270.0,,,,,,841.0,888.1,,248.0,495.9,632.3,,,281.9,314.0,,,408.0,,-25.0,524.4,-1.0,-227.0,,,,,,344.0,391.1,,-249.0,-1.1,135.3,,,-215.1,-183.0,,,-89.0,,False,True,False,,,,,,False,False,,False,True,False,,,False,False,,,False,
37059,161,144.0,,121.0,140.0,,,,,,141.0,198.5,,16.7,112.4,122.8,,,116.6,,,,81.0,,-17.0,,-40.0,-21.0,,,,,,-20.0,37.5,,-144.3,-48.6,-38.2,,,-44.4,,,,-80.0,,,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
37061,291,468.0,131.7,233.0,525.0,,,,,,713.0,185.5,,106.5,331.7,114.0,,,405.0,,,,58.0,,177.0,-159.3,-58.0,234.0,,,,,,422.0,-105.5,,-184.5,40.7,-177.0,,,114.0,,,,-233.0,,True,True,False,,,,,,False,True,,False,True,False,,,True,,,,False,
37063,1150,1796.0,1286.0,1348.0,1240.0,,,,,,2341.0,1607.8,,938.3,1799.4,1300.0,,,1830.4,1421.0,,,885.0,,646.0,136.0,198.0,90.0,,,,,,1191.0,457.8,,-211.7,649.4,150.0,,,680.4,271.0,,,-265.0,,True,True,True,,,,,,False,True,,True,False,True,,,False,True,,,True,
37065,341,304.0,176.1,271.0,504.0,,,,,,329.0,353.1,,176.6,329.1,156.0,,,332.6,,,,218.0,,-37.0,-164.9,-70.0,163.0,,,,,,-12.0,12.1,,-164.4,-11.9,-185.0,,,-8.4,,,,-123.0,,False,False,False,,,,,,True,True,,False,True,False,,,True,,,,False,
37067,1300,1572.0,3391.2,1284.0,928.0,,,,,,1909.0,1939.1,,833.5,1510.7,1276.0,,,1421.9,1107.0,,,1051.0,,272.0,2091.2,-16.0,-372.0,,,,,,609.0,639.1,,-466.5,210.7,-24.0,,,121.9,-193.0,,,-249.0,,False,True,False,,,,,,False,False,,False,True,True,,,True,True,,,True,
37069,288,416.0,515.3,389.0,373.0,,,,,,287.0,558.0,,242.8,423.0,413.2,,,476.2,,,,323.0,,128.0,227.3,101.0,85.0,,,,,,-1.0,270.0,,-45.2,135.0,125.2,,,188.2,,,,35.0,,False,True,True,,,,,,True,False,,True,False,True,,,False,,,,True,
37071,1144,1784.0,1862.2,1815.0,1619.0,,,,,,2068.0,2854.5,,2140.4,1703.2,1338.9,,,1913.9,1705.0,,,1212.0,,640.0,718.2,671.0,475.0,,,,,,924.0,1710.5,,996.4,559.2,194.9,,,769.9,561.0,,,68.0,,False,False,True,,,,,,False,False,,False,True,True,,,False,True,,,True,
37073,39,20.0,,10.0,3.0,,,,,,15.0,34.9,,4.7,15.6,,,,13.0,,,,16.0,,-19.0,,-29.0,-36.0,,,,,,-24.0,-4.1,,-34.3,-23.4,,,,-26.0,,,,-23.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,False,
37075,31,20.0,,11.0,,,,,,,21.0,3.0,,5.4,11.4,,,,14.1,,,,35.0,,-11.0,,-20.0,,,,,,,-10.0,-28.0,,-25.6,-19.6,,,,-16.9,,,,4.0,,,False,,,,,,,True,False,,False,False,,,,False,,,,True,
37077,352,300.0,291.1,295.0,350.0,,,,,,319.0,320.5,,136.4,429.5,190.3,,,303.1,,,,148.0,,-52.0,-60.9,-57.0,-2.0,,,,,,-33.0,-31.5,,-215.6,77.5,-161.7,,,-48.9,,,,-204.0,,False,False,True,,,,,,True,True,,False,False,False,,,True,,,,False,
37079,107,72.0,,72.0,102.0,,,,,,76.0,109.0,,14.9,96.2,82.5,,,7.3,,,,52.0,,-35.0,,-35.0,-5.0,,,,,,-31.0,2.0,,-92.1,-10.8,-24.5,,,-99.7,,,,-55.0,,,False,True,,,,,,True,True,,False,True,True,,,False,,,,False,
37081,1737,2360.0,1896.7,2094.0,2765.0,,,,,,2214.0,2779.8,,1179.8,2149.2,2102.5,,,3079.7,2022.0,,,1742.0,,623.0,159.7,357.0,1028.0,,,,,,477.0,1042.8,,-557.2,412.2,365.5,,,1342.7,285.0,,,5.0,,True,True,False,,,,,,True,False,,True,True,True,,,False,True,,,True,
37083,252,304.0,390.2,280.0,491.0,,,,,,252.0,297.1,,149.5,308.5,230.5,,,337.4,,,,201.0,,52.0,138.2,28.0,239.0,,,,,,0.0,45.1,,-102.5,56.5,-21.5,,,85.4,,,,-51.0,,False,True,False,,,,,,True,True,,False,False,True,,,False,,,,True,
37085,501,464.0,371.3,487.0,763.0,,,,,,790.0,683.4,,462.1,547.0,458.3,,,499.0,513.0,,,395.0,,-37.0,-129.7,-14.0,262.0,,,,,,289.0,182.4,,-38.9,46.0,-42.7,,,-2.0,12.0,,,-106.0,,False,True,False,,,,,,False,False,,False,False,False,,,True,True,,,False,
37087,257,212.0,164.2,262.0,423.0,,,,,,390.0,379.6,,92.9,267.4,253.5,,,273.0,,,,341.0,,-45.0,-92.8,5.0,166.0,,,,,,133.0,122.6,,-164.1,10.4,-3.5,,,16.0,,,,84.0,,False,True,False,,,,,,False,False,,False,True,True,,,True,,,,False,
37089,364,836.0,928.3,792.0,768.0,,,,,,922.0,1025.3,,708.3,695.4,695.9,,,929.6,,,,566.0,,472.0,564.3,428.0,404.0,,,,,,558.0,661.3,,344.3,331.4,331.9,,,565.6,,,,202.0,,False,True,True,,,,,,False,False,,True,True,True,,,False,,,,True,
37091,224,144.0,,90.0,271.0,,,,,,100.0,91.9,,86.8,142.1,26.1,,,93.8,,,,91.0,,-80.0,,-134.0,47.0,,,,,,-124.0,-132.1,,-137.2,-81.9,-197.9,,,-130.2,,,,-133.0,,,False,True,,,,,,False,False,,False,False,False,,,False,,,,False,
37093,205,308.0,244.3,289.0,409.0,,,,,,372.0,255.0,,131.7,332.7,215.7,,,348.7,,,,226.0,,103.0,39.3,84.0,204.0,,,,,,167.0,50.0,,-73.3,127.7,10.7,,,143.7,,,,21.0,,True,True,False,,,,,,False,True,,True,False,True,,,False,,,,True,
37095,44,8.0,,9.0,0.0,,,,,,50.0,13.1,,10.2,6.3,,,,28.3,,,,5.0,,-36.0,,-35.0,-44.0,,,,,,6.0,-30.9,,-33.8,-37.7,,,,-15.7,,,,-39.0,,,True,False,,,,,,True,True,,True,False,,,,True,,,,False,
37097,752,784.0,1306.1,878.0,614.0,,,,,,944.0,1347.3,,620.6,586.3,936.3,,,631.0,937.0,,,582.0,,32.0,554.1,126.0,-138.0,,,,,,192.0,595.3,,-131.4,-165.7,184.3,,,-121.0,185.0,,,-170.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
37099,139,300.0,,325.0,344.0,,,,,,502.0,605.6,,160.4,318.5,103.0,,,292.9,,,,277.0,,161.0,,186.0,205.0,,,,,,363.0,466.6,,21.4,179.5,-36.0,,,153.9,,,,138.0,,,False,False,,,,,,False,False,,True,False,True,,,True,,,,True,
37101,1036,984.0,2660.2,799.0,547.0,,,,,,1625.0,1269.1,,540.6,934.6,904.3,,,748.8,668.0,,,636.0,,-52.0,1624.2,-237.0,-489.0,,,,,,589.0,233.1,,-495.4,-101.4,-131.7,,,-287.2,-368.0,,,-400.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
37103,83,12.0,,6.0,0.0,,,,,,12.0,28.7,,6.0,6.6,,,,6.5,,,,6.0,,-71.0,,-77.0,-83.0,,,,,,-71.0,-54.3,,-77.0,-76.4,,,,-76.5,,,,-77.0,,,False,False,,,,,,False,True,,False,False,,,,False,,,,False,
37105,314,284.0,589.9,280.0,422.0,,,,,,444.0,178.7,,124.0,314.3,151.3,,,248.5,,,,131.0,,-30.0,275.9,-34.0,108.0,,,,,,130.0,-135.3,,-190.0,0.3,-162.7,,,-65.5,,,,-183.0,,False,False,False,,,,,,False,False,,False,True,False,,,False,,,,False,
37107,248,120.0,112.7,111.0,141.0,,,,,,447.0,171.4,,53.1,192.1,77.2,,,112.0,,,,91.0,,-128.0,-135.3,-137.0,-107.0,,,,,,199.0,-76.6,,-194.9,-55.9,-170.8,,,-136.0,,,,-157.0,,False,False,True,,,,,,False,True,,False,True,False,,,False,,,,False,
37109,370,392.0,653.1,473.0,207.0,,,,,,505.0,849.3,,166.3,446.3,512.8,,,450.9,,,,375.0,,22.0,283.1,103.0,-163.0,,,,,,135.0,479.3,,-203.7,76.3,142.8,,,80.9,,,,5.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,True,
37111,332,356.0,,300.0,676.0,,,,,,321.0,439.0,,131.5,334.0,219.2,,,323.5,,,,245.0,,24.0,,-32.0,344.0,,,,,,-11.0,107.0,,-200.5,2.0,-112.8,,,-8.5,,,,-87.0,,,False,False,,,,,,True,False,,False,True,False,,,True,,,,False,
37113,93,180.0,,159.0,622.0,,,,,,223.0,331.2,,35.1,144.9,126.2,,,157.0,,,,99.0,,87.0,,66.0,529.0,,,,,,130.0,238.2,,-57.9,51.9,33.2,,,64.0,,,,6.0,,,True,False,,,,,,False,False,,True,True,True,,,True,,,,True,
37115,26,28.0,,21.0,,,,,,,65.0,36.9,,10.9,24.1,,,,23.4,,,,47.0,,2.0,,-5.0,,,,,,,39.0,10.9,,-15.1,-1.9,,,,-2.6,,,,21.0,,,False,,,,,,,False,False,,False,True,,,,False,,,,False,
37117,108,84.0,,85.0,85.0,,,,,,109.0,123.9,,47.0,108.5,59.8,,,99.8,,,,65.0,,-24.0,,-23.0,-23.0,,,,,,1.0,15.9,,-61.0,0.5,-48.2,,,-8.2,,,,-43.0,,,True,True,,,,,,True,True,,False,True,False,,,True,,,,False,
37119,5199,7976.0,12192.1,7094.0,8843.0,,,,,,8835.0,6252.5,,7516.1,6833.9,6480.1,,,6584.0,6221.0,,,4043.0,,2777.0,6993.1,1895.0,3644.0,,,,,,3636.0,1053.5,,2317.1,1634.9,1281.1,,,1385.0,1022.0,,,-1156.0,,False,True,False,,,,,,False,True,,True,True,True,,,True,True,,,True,
37121,32,148.0,,50.0,163.0,,,,,,53.0,83.1,,41.1,44.1,,,,126.6,,,,125.0,,116.0,,18.0,131.0,,,,,,21.0,51.1,,9.1,12.1,,,,94.6,,,,93.0,,,True,False,,,,,,True,True,,True,True,,,,True,,,,True,
37123,271,336.0,,196.0,396.0,,,,,,217.0,227.5,,74.2,194.7,138.8,,,264.9,,,,95.0,,65.0,,-75.0,125.0,,,,,,-54.0,-43.5,,-196.8,-76.3,-132.2,,,-6.1,,,,-176.0,,,False,False,,,,,,True,True,,False,False,False,,,True,,,,False,
37125,410,376.0,742.6,407.0,384.0,,,,,,499.0,648.3,,324.6,371.4,469.5,,,374.1,,,,285.0,,-34.0,332.6,-3.0,-26.0,,,,,,89.0,238.3,,-85.4,-38.6,59.5,,,-35.9,,,,-125.0,,False,True,True,,,,,,False,False,,False,False,False,,,False,,,,False,
37127,625,380.0,509.3,421.0,291.0,,,,,,646.0,775.6,,208.8,382.2,456.1,,,269.6,,,,314.0,,-245.0,-115.7,-204.0,-334.0,,,,,,21.0,150.6,,-416.2,-242.8,-168.9,,,-355.4,,,,-311.0,,True,True,False,,,,,,True,True,,False,True,True,,,False,,,,False,
37129,830,1284.0,3278.6,1307.0,1307.0,,,,,,2593.0,2434.1,,917.6,1106.9,1447.2,,,1085.1,881.0,,,915.0,,454.0,2448.6,477.0,477.0,,,,,,1763.0,1604.1,,87.6,276.9,617.2,,,255.1,51.0,,,85.0,,False,False,False,,,,,,False,False,,True,True,False,,,True,True,,,True,
37131,82,216.0,,49.0,296.0,,,,,,49.0,65.3,,9.8,107.6,34.7,,,120.2,,,,85.0,,134.0,,-33.0,214.0,,,,,,-33.0,-16.7,,-72.2,25.6,-47.3,,,38.2,,,,3.0,,,True,False,,,,,,True,True,,True,True,True,,,True,,,,True,
37133,632,640.0,1076.4,773.0,1105.0,,,,,,1342.0,1568.5,,217.2,428.4,1014.7,,,584.4,624.0,,,730.0,,8.0,444.4,141.0,473.0,,,,,,710.0,936.5,,-414.8,-203.6,382.7,,,-47.6,-8.0,,,98.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
37135,837,432.0,803.9,442.0,333.0,,,,,,651.0,910.9,,338.4,433.6,682.5,,,327.9,240.0,,,334.0,,-405.0,-33.1,-395.0,-504.0,,,,,,-186.0,73.9,,-498.6,-403.4,-154.5,,,-509.1,-597.0,,,-503.0,,True,True,False,,,,,,True,True,,False,True,True,,,False,False,,,False,
37137,49,36.0,,40.0,58.0,,,,,,53.0,63.6,,11.7,26.8,,,,89.8,,,,25.0,,-13.0,,-9.0,9.0,,,,,,4.0,14.6,,-37.3,-22.2,,,,40.8,,,,-24.0,,,True,True,,,,,,True,False,,False,False,,,,False,,,,False,
37139,216,112.0,,98.0,138.0,,,,,,203.0,216.9,,56.2,148.9,93.7,,,93.4,,,,76.0,,-104.0,,-118.0,-78.0,,,,,,-13.0,0.9,,-159.8,-67.1,-122.3,,,-122.6,,,,-140.0,,,False,True,,,,,,True,True,,False,True,False,,,False,,,,False,
37141,180,360.0,472.2,361.0,382.0,,,,,,327.0,612.8,,108.9,307.0,437.1,,,318.0,,,,277.0,,180.0,292.2,181.0,202.0,,,,,,147.0,432.8,,-71.1,127.0,257.1,,,138.0,,,,97.0,,False,False,False,,,,,,True,False,,True,True,False,,,True,,,,True,
37143,48,44.0,,27.0,22.0,,,,,,32.0,33.0,,10.1,40.4,,,,29.2,,,,49.0,,-4.0,,-21.0,-26.0,,,,,,-16.0,-15.0,,-37.9,-7.6,,,,-18.8,,,,1.0,,,False,False,,,,,,False,False,,False,False,,,,False,,,,True,
37145,109,112.0,,103.0,149.0,,,,,,104.0,188.2,,34.5,124.4,95.5,,,107.5,,,,114.0,,3.0,,-6.0,40.0,,,,,,-5.0,79.2,,-74.5,15.4,-13.5,,,-1.5,,,,5.0,,,False,False,,,,,,False,False,,False,False,False,,,True,,,,False,
37147,1310,1068.0,939.2,1302.0,1413.0,,,,,,1518.0,1288.2,,892.0,1316.9,1105.2,,,1349.7,2004.0,,,1185.0,,-242.0,-370.8,-8.0,103.0,,,,,,208.0,-21.8,,-418.0,6.9,-204.8,,,39.7,694.0,,,-125.0,,False,True,True,,,,,,True,True,,False,True,True,,,True,False,,,True,
37149,111,72.0,,80.0,110.0,,,,,,82.0,104.9,,9.5,49.0,77.1,,,97.3,,,,50.0,,-39.0,,-31.0,-1.0,,,,,,-29.0,-6.1,,-101.5,-62.0,-33.9,,,-13.7,,,,-61.0,,,True,True,,,,,,True,True,,False,False,True,,,True,,,,False,
37151,440,788.0,397.5,584.0,597.0,,,,,,881.0,640.7,,428.7,725.1,545.4,,,679.1,664.0,,,480.0,,348.0,-42.5,144.0,157.0,,,,,,441.0,200.7,,-11.3,285.1,105.4,,,239.1,224.0,,,40.0,,True,True,True,,,,,,False,True,,True,True,True,,,True,True,,,True,
37153,173,144.0,,132.0,135.0,,,,,,324.0,182.2,,129.2,228.8,129.6,,,105.4,,,,134.0,,-29.0,,-41.0,-38.0,,,,,,151.0,9.2,,-43.8,55.8,-43.4,,,-67.6,,,,-39.0,,,False,False,,,,,,False,True,,False,False,False,,,False,,,,False,
37155,1029,988.0,1217.5,1093.0,700.0,,,,,,1365.0,654.7,,958.1,1449.7,425.8,,,1037.0,1393.0,,,626.0,,-41.0,188.5,64.0,-329.0,,,,,,336.0,-374.3,,-70.9,420.7,-603.2,,,8.0,364.0,,,-403.0,,False,False,False,,,,,,False,False,,False,False,False,,,True,False,,,False,
37157,300,236.0,225.4,249.0,331.0,,,,,,254.0,590.5,,218.1,227.7,279.7,,,223.4,,,,203.0,,-64.0,-74.6,-51.0,31.0,,,,,,-46.0,290.5,,-81.9,-72.3,-20.3,,,-76.6,,,,-97.0,,False,True,True,,,,,,True,False,,False,False,True,,,False,,,,False,
37159,714,680.0,848.9,632.0,556.0,,,,,,848.0,960.4,,353.0,643.6,512.8,,,654.2,527.0,,,412.0,,-34.0,134.9,-82.0,-158.0,,,,,,134.0,246.4,,-361.0,-70.4,-201.2,,,-59.8,-187.0,,,-302.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,False,,,False,
37161,377,344.0,220.4,331.0,521.0,,,,,,539.0,521.8,,221.3,257.1,323.4,,,395.2,,,,257.0,,-33.0,-156.6,-46.0,144.0,,,,,,162.0,144.8,,-155.7,-119.9,-53.6,,,18.2,,,,-120.0,,False,False,False,,,,,,False,False,,False,False,False,,,True,,,,False,
37163,315,332.0,597.4,281.0,413.0,,,,,,776.0,243.1,,122.2,312.7,191.7,,,249.6,,,,116.0,,17.0,282.4,-34.0,98.0,,,,,,461.0,-71.9,,-192.8,-2.3,-123.3,,,-65.4,,,,-199.0,,False,False,False,,,,,,False,False,,False,True,False,,,False,,,,False,
37165,332,160.0,,126.0,341.0,,,,,,195.0,166.5,,74.9,151.7,70.8,,,134.2,,,,125.0,,-172.0,,-206.0,9.0,,,,,,-137.0,-165.5,,-257.1,-180.3,-261.2,,,-197.8,,,,-207.0,,,False,True,,,,,,True,True,,False,False,False,,,False,,,,False,
37167,581,512.0,817.8,435.0,780.0,,,,,,387.0,776.3,,254.9,441.0,335.0,,,380.9,,,,293.0,,-69.0,236.8,-146.0,199.0,,,,,,-194.0,195.3,,-326.1,-140.0,-246.0,,,-200.1,,,,-288.0,,False,False,False,,,,,,False,False,,False,False,False,,,False,,,,False,
37169,103,84.0,,88.0,78.0,,,,,,109.0,246.6,,23.8,96.4,133.6,,,48.5,,,,87.0,,-19.0,,-15.0,-25.0,,,,,,6.0,143.6,,-79.2,-6.6,30.6,,,-54.5,,,,-16.0,,,True,False,,,,,,True,False,,False,True,False,,,False,,,,True,
37171,344,372.0,611.0,342.0,500.0,,,,,,289.0,566.8,,300.6,566.7,310.7,,,263.8,,,,324.0,,28.0,267.0,-2.0,156.0,,,,,,-55.0,222.8,,-43.4,222.7,-33.3,,,-80.2,,,,-20.0,,False,True,False,,,,,,False,False,,False,False,False,,,False,,,,True,
37173,29,40.0,,45.0,48.0,,,,,,51.0,75.5,,35.4,42.5,,,,60.3,,,,31.0,,11.0,,16.0,19.0,,,,,,22.0,46.5,,6.4,13.5,,,,31.3,,,,2.0,,,False,False,,,,,,False,False,,True,False,,,,False,,,,True,
37175,109,124.0,,84.0,248.0,,,,,,156.0,148.9,,10.3,84.7,67.7,,,103.0,,,,142.0,,15.0,,-25.0,139.0,,,,,,47.0,39.9,,-98.7,-24.3,-41.3,,,-6.0,,,,33.0,,,False,False,,,,,,False,False,,False,False,False,,,True,,,,False,
