,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48063,91,24.0,,23.0,,,,316.0,51.1,2.6,54.8,,,,,87.3,-67.0,,-68.0,,,,225.0,-39.9,-88.4,-36.2,,,,,-3.7,,False,,,,False,True,False,True,,,,,True
48065,6,4.0,,0.0,,,,0.0,6.9,0.5,,,,,,282.5,-2.0,,-6.0,,,,-6.0,0.9,-5.5,,,,,,276.5,,False,,,,False,True,False,,,,,,False
48067,107,36.0,,14.0,,,,68.0,60.7,5.9,,,,,,970.0,-71.0,,-93.0,,,,-39.0,-46.3,-101.1,,,,,,863.0,,False,,,,True,True,False,,,,,,False
48069,72,100.0,,0.0,,,,51.0,38.6,47.7,,,,,,178.4,28.0,,-72.0,,,,-21.0,-33.4,-24.3,,,,,,106.4,,False,,,,True,False,True,,,,,,False
48071,535,408.0,,1546.0,,,,597.0,193.0,237.7,789.6,,,,,354.0,-127.0,,1011.0,,,,62.0,-342.0,-297.3,254.6,,,,,-181.0,,False,,,,True,False,False,False,,,,,False
48073,571,428.0,,1425.0,,,,370.0,153.0,606.6,590.7,,,,,752.4,-143.0,,854.0,,,,-201.0,-418.0,35.6,19.7,,,,,181.4,,False,,,,False,False,True,True,,,,,False
48075,28,0.0,,0.0,,,,0.0,15.6,1.0,,,,,,0.0,-28.0,,-28.0,,,,-28.0,-12.4,-27.0,,,,,,-28.0,,False,,,,False,True,True,,,,,,True
48077,26,12.0,,0.0,,,,3.0,19.9,0.6,,,,,,34.3,-14.0,,-26.0,,,,-23.0,-6.1,-25.4,,,,,,8.3,,False,,,,False,True,False,,,,,,True
48079,20,0.0,,0.0,,,,4.0,9.6,0.0,,,,,,0.0,-20.0,,-20.0,,,,-16.0,-10.4,-20.0,,,,,,-20.0,,False,,,,True,True,True,,,,,,False
48081,35,0.0,,0.0,,,,4.0,13.1,0.5,,,,,,0.0,-35.0,,-35.0,,,,-31.0,-21.9,-34.5,,,,,,-35.0,,False,,,,True,True,True,,,,,,True
48083,10,0.0,,0.0,,,,0.0,8.4,0.1,,,,,,0.0,-10.0,,-10.0,,,,-10.0,-1.6,-9.9,,,,,,-10.0,,False,,,,False,True,True,,,,,,False
48085,3209,3156.0,,3859.0,,,,10981.0,2361.3,2840.1,8899.0,,3407.2,,,5380.2,-53.0,,650.0,,,,7772.0,-847.7,-368.9,5690.0,,198.2,,,2171.2,,False,,,,False,False,False,False,,False,,,False
48087,1,0.0,,0.0,,,,0.0,7.4,0.3,,,,,,0.0,-1.0,,-1.0,,,,-1.0,6.4,-0.7,,,,,,-1.0,,False,,,,False,False,True,,,,,,True
48089,139,88.0,,229.0,,,,585.0,86.3,42.2,268.2,,,,,122.0,-51.0,,90.0,,,,446.0,-52.7,-96.8,129.2,,,,,-17.0,,False,,,,False,False,False,False,,,,,True
48091,979,1020.0,,2563.0,,,,4554.0,484.1,2353.6,2535.3,,1027.8,,,2875.4,41.0,,1584.0,,,,3575.0,-494.9,1374.6,1556.3,,48.8,,,1896.4,,False,,,,False,False,False,False,,False,,,False
48093,189,84.0,,0.0,,,,7.0,16.5,6.1,,,,,,498.9,-105.0,,-189.0,,,,-182.0,-172.5,-182.9,,,,,,309.9,,False,,,,False,False,False,,,,,,False
48095,15,16.0,,0.0,,,,4.0,36.8,1.9,,,,,,6.9,1.0,,-15.0,,,,-11.0,21.8,-13.1,,,,,,-8.1,,False,,,,False,False,False,,,,,,False
48097,139,104.0,,60.0,,,,282.0,69.3,20.7,,,,,,1659.2,-35.0,,-79.0,,,,143.0,-69.7,-118.3,,,,,,1520.2,,False,,,,False,False,False,,,,,,False
48099,276,40.0,,61.0,,,,938.0,148.8,3.4,71.5,,,,,15.6,-236.0,,-215.0,,,,662.0,-127.2,-272.6,-204.5,,,,,-260.4,,True,,,,False,True,False,True,,,,,False
48101,10,0.0,,0.0,,,,0.0,2.1,0.2,,,,,,0.0,-10.0,,-10.0,,,,-10.0,-7.9,-9.8,,,,,,-10.0,,False,,,,False,True,True,,,,,,False
48103,15,40.0,,0.0,,,,253.0,16.0,18.4,,,,,,65.9,25.0,,-15.0,,,,238.0,1.0,3.4,,,,,,50.9,,True,,,,False,True,True,,,,,,False
48105,141,24.0,,0.0,,,,38.0,43.8,,,,,,,40.9,-117.0,,-141.0,,,,-103.0,-97.2,,,,,,,-100.1,,False,,,,True,True,,,,,,,True
48107,27,44.0,,0.0,,,,41.0,25.8,6.9,,,,,,116.5,17.0,,-27.0,,,,14.0,-1.2,-20.1,,,,,,89.5,,False,,,,True,True,False,,,,,,False
48109,12,0.0,,0.0,,,,0.0,25.2,,,,,,,0.0,-12.0,,-12.0,,,,-12.0,13.2,,,,,,,-12.0,,False,,,,False,False,,,,,,,True
48111,88,28.0,,0.0,,,,14.0,39.1,55.0,,,,,,13.9,-60.0,,-88.0,,,,-74.0,-48.9,-33.0,,,,,,-74.1,,False,,,,False,True,True,,,,,,False
48113,27217,20732.0,,33350.0,,,,18282.0,15700.2,33217.3,24424.6,,27476.3,,,41881.8,-6485.0,,6133.0,,,,-8935.0,-11516.8,6000.3,-2792.4,,259.3,,,14664.8,,True,,,,False,False,True,True,,True,,,False
48115,67,100.0,,0.0,,,,221.0,18.1,9.7,,,,,,440.5,33.0,,-67.0,,,,154.0,-48.9,-57.3,,,,,,373.5,,False,,,,False,False,False,,,,,,False
48117,242,272.0,,465.0,,,,131.0,135.5,387.4,288.1,,,,,441.2,30.0,,223.0,,,,-111.0,-106.5,145.4,46.1,,,,,199.2,,False,,,,False,False,False,False,,,,,False
48119,7,8.0,,0.0,,,,33.0,23.8,0.7,,,,,,7.4,1.0,,-7.0,,,,26.0,16.8,-6.3,,,,,,0.4,,False,,,,False,False,False,,,,,,True
48121,3615,2412.0,,2584.0,,,,9916.0,1417.2,3795.0,6917.8,,5010.9,,,4539.9,-1203.0,,-1031.0,,,,6301.0,-2197.8,180.0,3302.8,,1395.9,,,924.9,,True,,,,False,False,True,False,,False,,,True
48123,435,160.0,,48.0,,,,464.0,49.6,53.5,,,,,,658.1,-275.0,,-387.0,,,,29.0,-385.4,-381.5,,,,,,223.1,,False,,,,True,False,False,,,,,,True
48125,2,0.0,,0.0,,,,0.0,10.0,0.1,,,,,,0.0,-2.0,,-2.0,,,,-2.0,8.0,-1.9,,,,,,-2.0,,False,,,,False,False,True,,,,,,False
48127,111,8.0,,0.0,,,,269.0,55.0,1.9,,,,,,0.4,-103.0,,-111.0,,,,158.0,-56.0,-109.1,,,,,,-110.6,,False,,,,False,True,False,,,,,,False
48129,16,0.0,,0.0,,,,1.0,3.3,2.7,,,,,,0.0,-16.0,,-16.0,,,,-15.0,-12.7,-13.3,,,,,,-16.0,,False,,,,True,True,True,,,,,,False
48131,94,184.0,,0.0,,,,169.0,14.0,25.2,,,,,,72.5,90.0,,-94.0,,,,75.0,-80.0,-68.8,,,,,,-21.5,,False,,,,True,True,True,,,,,,True
48133,41,8.0,,0.0,,,,4.0,14.8,0.9,,,,,,5.7,-33.0,,-41.0,,,,-37.0,-26.2,-40.1,,,,,,-35.3,,False,,,,False,True,False,,,,,,False
48135,2569,848.0,,4062.0,,,,3338.0,821.3,1016.2,2399.5,,1031.8,,,2122.5,-1721.0,,1493.0,,,,769.0,-1747.7,-1552.8,-169.5,,-1537.2,,,-446.5,,True,,,,True,False,True,True,,True,,,True
48137,22,0.0,,0.0,,,,8.0,13.4,,,,,,,0.0,-22.0,,-22.0,,,,-14.0,-8.6,,,,,,,-22.0,,False,,,,True,True,,,,,,,True
48139,1426,1340.0,,5443.0,,,,1684.0,630.0,538.2,2863.0,,2308.4,,,4122.6,-86.0,,4017.0,,,,258.0,-796.0,-887.8,1437.0,,882.4,,,2696.6,,False,,,,False,False,False,False,,False,,,False
48141,7457,6492.0,,13712.0,,,,6526.0,3763.1,4590.8,11995.6,,9772.5,,,10323.3,-965.0,,6255.0,,,,-931.0,-3693.9,-2866.2,4538.6,,2315.5,,,2866.3,,False,,,,True,False,False,False,,False,,,False
48143,255,348.0,,1344.0,,,,335.0,142.7,309.0,566.7,,,,,568.8,93.0,,1089.0,,,,80.0,-112.3,54.0,311.7,,,,,313.8,,False,,,,True,False,True,False,,,,,False
48145,76,36.0,,0.0,,,,92.0,29.4,9.1,,,,,,86.4,-40.0,,-76.0,,,,16.0,-46.6,-66.9,,,,,,10.4,,False,,,,True,False,False,,,,,,True
48147,102,120.0,,375.0,,,,185.0,135.3,47.4,266.3,,,,,596.7,18.0,,273.0,,,,83.0,33.3,-54.6,164.3,,,,,494.7,,False,,,,False,False,False,False,,,,,False
48149,263,116.0,,193.0,,,,472.0,86.0,75.3,210.1,,,,,163.5,-147.0,,-70.0,,,,209.0,-177.0,-187.7,-52.9,,,,,-99.5,,True,,,,False,False,False,True,,,,,True
48151,14,20.0,,0.0,,,,4.0,32.0,1.0,,,,,,133.4,6.0,,-14.0,,,,-10.0,18.0,-13.0,,,,,,119.4,,False,,,,False,False,False,,,,,,False
48153,48,56.0,,0.0,,,,23.0,25.3,7.6,,,,,,214.1,8.0,,-48.0,,,,-25.0,-22.7,-40.4,,,,,,166.1,,False,,,,False,False,False,,,,,,False
48155,3,0.0,,0.0,,,,0.0,0.0,,,,,,,,-3.0,,-3.0,,,,-3.0,-3.0,,,,,,,,,False,,,,False,False,,,,,,,
48157,2962,1900.0,,2481.0,,,,13695.0,2224.1,2087.3,6334.0,,5599.3,,,1877.8,-1062.0,,-481.0,,,,10733.0,-737.9,-874.7,3372.0,,2637.3,,,-1084.2,,True,,,,False,True,True,False,,False,,,False
48159,36,36.0,,18.0,,,,237.0,50.1,19.8,,,,,,110.6,0.0,,-18.0,,,,201.0,14.1,-16.2,,,,,,74.6,,False,,,,False,False,False,,,,,,False
48161,106,52.0,,0.0,,,,131.0,21.8,9.4,,,,,,232.8,-54.0,,-106.0,,,,25.0,-84.2,-96.6,,,,,,126.8,,False,,,,True,False,False,,,,,,False
48163,244,208.0,,0.0,,,,399.0,113.6,169.5,258.1,,,,,277.4,-36.0,,-244.0,,,,155.0,-130.4,-74.5,14.1,,,,,33.4,,False,,,,False,False,False,True,,,,,True
48165,104,52.0,,0.0,,,,107.0,23.0,7.3,,,,,,981.5,-52.0,,-104.0,,,,3.0,-81.0,-96.7,,,,,,877.5,,False,,,,True,False,False,,,,,,False
48167,4731,4676.0,,9409.0,,,,13110.0,1508.4,5570.4,8023.4,,20207.3,,,3204.7,-55.0,,4678.0,,,,8379.0,-3222.6,839.4,3292.4,,15476.3,,,-1526.3,,False,,,,False,False,False,False,,False,,,False
48169,85,0.0,,0.0,,,,18.0,10.8,1.9,,,,,,0.0,-85.0,,-85.0,,,,-67.0,-74.2,-83.1,,,,,,-85.0,,False,,,,True,True,True,,,,,,True
48171,126,48.0,,0.0,,,,168.0,48.6,14.6,,,,,,14.3,-78.0,,-126.0,,,,42.0,-77.4,-111.4,,,,,,-111.7,,False,,,,True,True,False,,,,,,False
48173,1,0.0,,0.0,,,,6.0,8.5,0.5,,,,,,0.0,-1.0,,-1.0,,,,5.0,7.5,-0.5,,,,,,-1.0,,False,,,,False,False,True,,,,,,True
48175,65,12.0,,0.0,,,,56.0,14.3,2.6,,,,,,2.0,-53.0,,-65.0,,,,-9.0,-50.7,-62.4,,,,,,-63.0,,False,,,,True,True,False,,,,,,False
48177,311,236.0,,1017.0,,,,1025.0,156.1,94.0,307.8,,,,,398.2,-75.0,,706.0,,,,714.0,-154.9,-217.0,-3.2,,,,,87.2,,False,,,,False,False,False,True,,,,,False
48179,62,28.0,,0.0,,,,84.0,47.4,2.0,34.6,,,,,762.3,-34.0,,-62.0,,,,22.0,-14.6,-60.0,-27.4,,,,,700.3,,False,,,,True,True,False,True,,,,,False
48181,375,288.0,,661.0,,,,1229.0,586.4,186.2,760.6,,,,,1781.3,-87.0,,286.0,,,,854.0,211.4,-188.8,385.6,,,,,1406.3,,False,,,,False,False,False,False,,,,,False
48183,914,272.0,,842.0,,,,2321.0,526.7,124.7,417.9,,222.7,,,1632.7,-642.0,,-72.0,,,,1407.0,-387.3,-789.3,-496.1,,-691.3,,,718.7,,True,,,,False,True,False,True,,False,,,False
48185,285,864.0,,633.0,,,,701.0,164.6,45.0,768.7,,,,,830.3,579.0,,348.0,,,,416.0,-120.4,-240.0,483.7,,,,,545.3,,True,,,,True,True,True,True,,,,,True
48187,748,852.0,,845.0,,,,4164.0,531.5,993.8,2291.8,,,,,830.8,104.0,,97.0,,,,3416.0,-216.5,245.8,1543.8,,,,,82.8,,True,,,,False,False,False,False,,,,,True
48189,685,1060.0,,2940.0,,,,347.0,178.2,3213.3,585.6,,,,,1054.4,375.0,,2255.0,,,,-338.0,-506.8,2528.3,-99.4,,,,,369.4,,False,,,,True,False,False,True,,,,,True
48191,6,0.0,,0.0,,,,0.0,12.8,0.1,,,,,,0.0,-6.0,,-6.0,,,,-6.0,6.8,-5.9,,,,,,-6.0,,False,,,,False,False,True,,,,,,False
48193,33,12.0,,0.0,,,,13.0,15.1,4.6,,,,,,18.8,-21.0,,-33.0,,,,-20.0,-17.9,-28.4,,,,,,-14.2,,False,,,,True,True,False,,,,,,True
48195,28,12.0,,0.0,,,,2.0,16.1,3.6,,,,,,32.1,-16.0,,-28.0,,,,-26.0,-11.9,-24.4,,,,,,4.1,,False,,,,False,True,False,,,,,,True
48197,10,4.0,,0.0,,,,0.0,24.2,0.2,,,,,,0.5,-6.0,,-10.0,,,,-10.0,14.2,-9.8,,,,,,-9.5,,False,,,,False,False,False,,,,,,False
48199,551,172.0,,611.0,,,,392.0,147.7,73.3,352.5,,,,,237.2,-379.0,,60.0,,,,-159.0,-403.3,-477.7,-198.5,,,,,-313.8,,True,,,,True,False,False,True,,,,,True
48201,38968,19784.0,,15539.0,,,,44002.0,30370.3,13748.3,41522.3,,87515.1,,,7177.7,-19184.0,,-23429.0,,,,5034.0,-8597.7,-25219.7,2554.3,,48547.1,,,-31790.3,,False,,,,True,True,False,True,,False,,,False
48203,288,176.0,,311.0,,,,466.0,175.8,43.8,115.6,,204.1,,,731.3,-112.0,,23.0,,,,178.0,-112.2,-244.2,-172.4,,-83.9,,,443.3,,True,,,,False,False,False,False,,True,,,False
48205,48,56.0,,0.0,,,,6.0,12.1,8.7,,,,,,74.3,8.0,,-48.0,,,,-42.0,-35.9,-39.3,,,,,,26.3,,False,,,,False,False,False,,,,,,False
48207,39,4.0,,0.0,,,,0.0,15.6,0.2,,,,,,17.8,-35.0,,-39.0,,,,-39.0,-23.4,-38.8,,,,,,-21.2,,False,,,,False,True,False,,,,,,True
48209,1230,2392.0,,3935.0,,,,12099.0,666.6,2202.8,4809.7,,5037.9,,,1506.8,1162.0,,2705.0,,,,10869.0,-563.4,972.8,3579.7,,3807.9,,,276.8,,False,,,,False,True,True,False,,False,,,True
48211,26,32.0,,0.0,,,,0.0,32.2,3.4,,,,,,147.1,6.0,,-26.0,,,,-26.0,6.2,-22.6,,,,,,121.1,,False,,,,False,False,False,,,,,,False
48213,418,172.0,,771.0,,,,534.0,316.6,152.9,444.1,,,,,912.4,-246.0,,353.0,,,,116.0,-101.4,-265.1,26.1,,,,,494.4,,False,,,,True,True,False,True,,,,,False
48215,12208,7624.0,,17947.0,,,,14919.0,6181.0,7624.9,19216.7,,21696.3,,,9758.6,-4584.0,,5739.0,,,,2711.0,-6027.0,-4583.1,7008.7,,9488.3,,,-2449.4,,False,,,,True,False,True,False,,False,,,True
48217,232,72.0,,145.0,,,,562.0,125.6,32.6,,,,,,151.9,-160.0,,-87.0,,,,330.0,-106.4,-199.4,,,,,,-80.1,,True,,,,False,True,False,,,,,,True
48219,113,128.0,,29.0,,,,119.0,32.4,16.4,,,,,,1072.7,15.0,,-84.0,,,,6.0,-80.6,-96.6,,,,,,959.7,,False,,,,True,False,False,,,,,,False
48221,317,252.0,,1171.0,,,,758.0,68.5,581.8,394.8,,,,,2503.1,-65.0,,854.0,,,,441.0,-248.5,264.8,77.8,,,,,2186.1,,False,,,,False,False,False,False,,,,,False
48223,101,64.0,,97.0,,,,344.0,84.6,25.1,,,,,,629.4,-37.0,,-4.0,,,,243.0,-16.4,-75.9,,,,,,528.4,,True,,,,False,True,False,,,,,,False
48225,78,44.0,,15.0,,,,103.0,29.9,8.9,24.7,,,,,264.2,-34.0,,-63.0,,,,25.0,-48.1,-69.1,-53.3,,,,,186.2,,False,,,,True,False,False,False,,,,,False
48227,114,36.0,,64.0,,,,786.0,67.2,17.2,,,,,,33.3,-78.0,,-50.0,,,,672.0,-46.8,-96.8,,,,,,-80.7,,True,,,,False,True,False,,,,,,False
48229,6,4.0,,0.0,,,,2.0,20.1,3.4,,,,,,16.0,-2.0,,-6.0,,,,-4.0,14.1,-2.6,,,,,,10.0,,False,,,,False,False,False,,,,,,False
48231,516,676.0,,1458.0,,,,1214.0,484.2,233.1,1645.1,,1157.7,,,1702.6,160.0,,942.0,,,,698.0,-31.8,-282.9,1129.1,,641.7,,,1186.6,,False,,,,False,True,False,False,,False,,,False
48233,44,52.0,,0.0,,,,22.0,53.6,14.7,,,,,,169.0,8.0,,-44.0,,,,-22.0,9.6,-29.3,,,,,,125.0,,False,,,,False,False,False,,,,,,False
48235,8,0.0,,0.0,,,,11.0,14.7,0.1,,,,,,0.0,-8.0,,-8.0,,,,3.0,6.7,-7.9,,,,,,-8.0,,False,,,,True,True,True,,,,,,True
48237,28,20.0,,0.0,,,,3.0,23.4,1.4,,,,,,62.1,-8.0,,-28.0,,,,-25.0,-4.6,-26.6,,,,,,34.1,,False,,,,False,True,False,,,,,,False
48239,294,56.0,,0.0,,,,314.0,44.6,20.6,,,,,,142.6,-238.0,,-294.0,,,,20.0,-249.4,-273.4,,,,,,-151.4,,False,,,,True,False,False,,,,,,True
48241,231,68.0,,64.0,,,,102.0,68.1,10.5,,,,,,101.1,-163.0,,-167.0,,,,-129.0,-162.9,-220.5,,,,,,-129.9,,False,,,,True,True,False,,,,,,True
48243,4,12.0,,0.0,,,,0.0,27.4,,,,,,,1.2,8.0,,-4.0,,,,-4.0,23.4,,,,,,,-2.8,,True,,,,True,False,,,,,,,True
48245,2764,4424.0,,31380.0,,,,2671.0,1297.3,13114.6,2995.6,,2247.6,,,9459.8,1660.0,,28616.0,,,,-93.0,-1466.7,10350.6,231.6,,-516.4,,,6695.8,,False,,,,True,True,False,True,,True,,,False
48247,34,24.0,,0.0,,,,115.0,15.4,4.7,,,,,,38.4,-10.0,,-34.0,,,,81.0,-18.6,-29.3,,,,,,4.4,,False,,,,False,False,False,,,,,,True
48249,406,416.0,,0.0,,,,2433.0,100.7,353.5,255.9,,,,,157.8,10.0,,-406.0,,,,2027.0,-305.3,-52.5,-150.1,,,,,-248.2,,False,,,,False,False,False,False,,,,,False
48251,1015,724.0,,5318.0,,,,2909.0,345.9,276.7,2111.7,,,,,1495.7,-291.0,,4303.0,,,,1894.0,-669.1,-738.3,1096.7,,,,,480.7,,False,,,,False,False,False,False,,,,,False
48253,61,12.0,,0.0,,,,601.0,14.4,0.1,11.1,,,,,0.0,-49.0,,-61.0,,,,540.0,-46.6,-60.9,-49.9,,,,,-61.0,,False,,,,False,True,False,False,,,,,False
48255,245,128.0,,0.0,,,,273.0,38.9,19.9,,,,,,600.4,-117.0,,-245.0,,,,28.0,-206.1,-225.1,,,,,,355.4,,False,,,,True,False,False,,,,,,False
48257,1058,960.0,,4345.0,,,,1329.0,500.9,462.5,2136.9,,,,,2431.3,-98.0,,3287.0,,,,271.0,-557.1,-595.5,1078.9,,,,,1373.3,,False,,,,False,False,False,False,,,,,False
48259,56,116.0,,139.0,,,,702.0,78.2,40.3,,,,,,457.0,60.0,,83.0,,,,646.0,22.2,-15.7,,,,,,401.0,,False,,,,False,True,True,,,,,,False
48261,5,4.0,,0.0,,,,2.0,4.3,,,,,,,0.0,-1.0,,-5.0,,,,-3.0,-0.7,,,,,,,-5.0,,False,,,,False,True,,,,,,,False
48263,2,0.0,,0.0,,,,0.0,0.0,,,,,,,,-2.0,,-2.0,,,,-2.0,-2.0,,,,,,,,,False,,,,False,False,,,,,,,
48265,238,156.0,,408.0,,,,727.0,107.2,184.5,336.0,,,,,403.9,-82.0,,170.0,,,,489.0,-130.8,-53.5,98.0,,,,,165.9,,False,,,,False,False,True,False,,,,,False
48267,8,20.0,,0.0,,,,13.0,28.1,0.5,,,,,,3.4,12.0,,-8.0,,,,5.0,20.1,-7.5,,,,,,-4.6,,True,,,,True,False,True,,,,,,True
48269,0,0.0,,0.0,,,,0.0,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,True,,,,True,True,,,,,,,
48271,15,0.0,,0.0,,,,10.0,18.5,0.1,,,,,,0.0,-15.0,,-15.0,,,,-5.0,3.5,-14.9,,,,,,-15.0,,False,,,,True,True,True,,,,,,True
48273,259,180.0,,19.0,,,,1958.0,101.2,42.5,,,,,,123.8,-79.0,,-240.0,,,,1699.0,-157.8,-216.5,,,,,,-135.2,,False,,,,False,False,False,,,,,,False
48275,43,8.0,,0.0,,,,0.0,20.5,0.1,,,,,,102.2,-35.0,,-43.0,,,,-43.0,-22.5,-42.9,,,,,,59.2,,False,,,,False,True,False,,,,,,False
48277,304,288.0,,1020.0,,,,706.0,299.4,164.8,563.1,,,,,196.2,-16.0,,716.0,,,,402.0,-4.6,-139.2,259.1,,,,,-107.8,,False,,,,False,True,False,False,,,,,False
48279,153,56.0,,0.0,,,,70.0,40.3,17.0,,,,,,358.6,-97.0,,-153.0,,,,-83.0,-112.7,-136.0,,,,,,205.6,,False,,,,True,False,False,,,,,,False
48281,64,4.0,,0.0,,,,90.0,21.8,3.2,,,,,,0.1,-60.0,,-64.0,,,,26.0,-42.2,-60.8,,,,,,-63.9,,False,,,,True,True,False,,,,,,False
48283,339,44.0,,0.0,,,,97.0,19.3,4.2,,,,,,301.4,-295.0,,-339.0,,,,-242.0,-319.7,-334.8,,,,,,-37.6,,False,,,,True,False,False,,,,,,True
48285,409,248.0,,0.0,,,,671.0,65.0,200.0,301.2,,,,,450.8,-161.0,,-409.0,,,,262.0,-344.0,-209.0,-107.8,,,,,41.8,,False,,,,False,False,False,True,,,,,True
48287,84,64.0,,0.0,,,,119.0,51.7,29.5,,,,,,546.6,-20.0,,-84.0,,,,35.0,-32.3,-54.5,,,,,,462.6,,False,,,,False,False,False,,,,,,False
48289,102,68.0,,0.0,,,,55.0,36.1,12.9,,,,,,265.5,-34.0,,-102.0,,,,-47.0,-65.9,-89.1,,,,,,163.5,,False,,,,False,False,False,,,,,,False
48291,452,512.0,,1779.0,,,,532.0,372.5,648.8,1051.0,,,,,523.3,60.0,,1327.0,,,,80.0,-79.5,196.8,599.0,,,,,71.3,,False,,,,False,False,False,False,,,,,False
48293,140,64.0,,42.0,,,,155.0,55.7,21.3,,,,,,792.5,-76.0,,-98.0,,,,15.0,-84.3,-118.7,,,,,,652.5,,False,,,,True,False,False,,,,,,False
48295,4,8.0,,0.0,,,,0.0,9.7,1.4,,,,,,113.0,4.0,,-4.0,,,,-4.0,5.7,-2.6,,,,,,109.0,,False,,,,False,False,True,,,,,,False
48297,176,40.0,,0.0,,,,88.0,25.7,10.5,,,,,,3.8,-136.0,,-176.0,,,,-88.0,-150.3,-165.5,,,,,,-172.2,,False,,,,True,False,False,,,,,,False
48299,75,12.0,,3.0,,,,39.0,44.5,1.6,,,,,,9.3,-63.0,,-72.0,,,,-36.0,-30.5,-73.4,,,,,,-65.7,,False,,,,True,True,False,,,,,,False
48301,0,0.0,,0.0,,,,0.0,0.0,,,,,,,,0.0,,0.0,,,,0.0,0.0,,,,,,,,,True,,,,True,True,,,,,,,
48303,2892,2816.0,,6988.0,,,,3815.0,742.1,5215.4,6011.4,,14890.3,,,3932.1,-76.0,,4096.0,,,,923.0,-2149.9,2323.4,3119.4,,11998.3,,,1040.1,,False,,,,False,False,False,False,,False,,,False
48305,26,44.0,,0.0,,,,51.0,21.8,12.2,,,,,,50.1,18.0,,-26.0,,,,25.0,-4.2,-13.8,,,,,,24.1,,False,,,,False,True,True,,,,,,False
48307,22,36.0,,0.0,,,,61.0,34.5,4.9,,,,,,210.5,14.0,,-22.0,,,,39.0,12.5,-17.1,,,,,,188.5,,False,,,,False,True,False,,,,,,False
48309,2763,3756.0,,20443.0,,,,2990.0,690.7,25418.8,4219.4,,15920.5,,,8050.9,993.0,,17680.0,,,,227.0,-2072.3,22655.8,1456.4,,13157.5,,,5287.9,,False,,,,True,False,False,False,,False,,,False
48311,8,0.0,,0.0,,,,0.0,0.0,,,,,,,,-8.0,,-8.0,,,,-8.0,-8.0,,,,,,,,,False,,,,False,False,,,,,,,
48313,600,68.0,,0.0,,,,81.0,23.2,15.8,,,,,,600.0,-532.0,,-600.0,,,,-519.0,-576.8,-584.2,,,,,,0.0,,False,,,,True,False,False,,,,,,True
48315,95,8.0,,0.0,,,,15.0,13.8,6.9,,,,,,15.0,-87.0,,-95.0,,,,-80.0,-81.2,-88.1,,,,,,-80.0,,False,,,,True,True,False,,,,,,True
48317,27,28.0,,0.0,,,,141.0,14.4,4.2,,,,,,5.4,1.0,,-27.0,,,,114.0,-12.6,-22.8,,,,,,-21.6,,False,,,,False,False,False,,,,,,False
48319,6,4.0,,0.0,,,,21.0,2.3,3.3,,,,,,120.2,-2.0,,-6.0,,,,15.0,-3.7,-2.7,,,,,,114.2,,False,,,,False,False,False,,,,,,False
48321,411,456.0,,1376.0,,,,1665.0,108.1,853.4,486.7,,,,,1335.0,45.0,,965.0,,,,1254.0,-302.9,442.4,75.7,,,,,924.0,,False,,,,False,False,False,False,,,,,False
48323,1470,832.0,,2332.0,,,,1394.0,559.1,509.0,1603.3,,,,,1885.0,-638.0,,862.0,,,,-76.0,-910.9,-961.0,133.3,,,,,415.0,,False,,,,True,False,False,True,,,,,True
48325,299,164.0,,176.0,,,,1071.0,97.7,53.3,173.9,,,,,1749.3,-135.0,,-123.0,,,,772.0,-201.3,-245.7,-125.1,,,,,1450.3,,True,,,,False,False,False,True,,,,,False
48327,8,20.0,,0.0,,,,4.0,42.9,,,,,,,37.8,12.0,,-8.0,,,,-4.0,34.9,,,,,,,29.8,,True,,,,True,False,,,,,,,False
48329,1407,836.0,,2317.0,,,,5807.0,719.3,707.2,2620.6,,2059.9,,,700.0,-571.0,,910.0,,,,4400.0,-687.7,-699.8,1213.6,,652.9,,,-707.0,,False,,,,False,False,False,False,,False,,,False
