,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47155,1403,1000.0,1474.6,,,,829.0,963.5,,,119.6,-403.0,71.6,,,,-574.0,-439.5,,,-1283.4,True,,,,False,False,,,False
47157,14208,14904.0,23264.1,,,,26044.0,6821.6,11914.3,,8439.4,696.0,9056.1,,,,11836.0,-7386.4,-2293.7,,-5768.6,False,,,,False,False,False,,False
47159,428,272.0,,,,,107.0,146.7,,,300.4,-156.0,,,,,-321.0,-281.3,,,-127.6,,,,,False,False,,,True
47161,82,24.0,,,,,4.0,,,,19.8,-58.0,,,,,-78.0,,,,-62.2,,,,,False,,,,False
47163,1627,752.0,100.8,,,,2479.0,928.0,,,4131.8,-875.0,-1526.2,,,,852.0,-699.0,,,2504.8,False,,,,True,True,,,False
47165,2349,2432.0,683.6,,,,1433.0,914.9,1987.4,,3479.9,83.0,-1665.4,,,,-916.0,-1434.1,-361.6,,1130.9,False,,,,False,False,False,,False
47167,836,472.0,443.6,,,,1861.0,131.8,,,1037.5,-364.0,-392.4,,,,1025.0,-704.2,,,201.5,False,,,,False,False,,,True
47169,124,96.0,,,,,304.0,3.9,,,0.0,-28.0,,,,,180.0,-120.1,,,-124.0,,,,,False,False,,,False
47171,182,32.0,,,,,699.0,,,,763.0,-150.0,,,,,517.0,,,,581.0,,,,,False,,,,False
47173,221,56.0,,,,,70.0,,,,519.5,-165.0,,,,,-151.0,,,,298.5,,,,,True,,,,False
47175,101,8.0,,,,,10.0,,,,282.1,-93.0,,,,,-91.0,,,,181.1,,,,,True,,,,False
47177,777,400.0,,,,,637.0,283.3,,,1354.0,-377.0,,,,,-140.0,-493.7,,,577.0,,,,,True,False,,,False
47179,1604,896.0,241.2,,,,2913.0,888.9,,,3816.6,-708.0,-1362.8,,,,1309.0,-715.1,,,2212.6,False,,,,False,False,,,False
47181,1387,264.0,,,,,53.0,50.3,,,541.5,-1123.0,,,,,-1334.0,-1336.7,,,-845.5,,,,,False,False,,,True
47183,884,56.0,,,,,196.0,,,,75.8,-828.0,,,,,-688.0,,,,-808.2,,,,,True,,,,True
47185,531,120.0,,,,,124.0,,,,209.0,-411.0,,,,,-407.0,,,,-322.0,,,,,True,,,,True
47187,2834,3520.0,1819.6,,,,2784.0,2556.0,2925.4,,3202.9,686.0,-1014.4,,,,-50.0,-278.0,91.4,,368.9,False,,,,True,True,True,,True
47189,1845,1904.0,1825.3,,,,1213.0,1112.1,1482.5,,1572.8,59.0,-19.7,,,,-632.0,-732.9,-362.5,,-272.2,True,,,,False,False,False,,False
48001,795,5808.0,3265.0,,,,4210.0,681.9,,,899.7,5013.0,2470.0,,,,3415.0,-113.1,,,104.7,True,,,,True,True,,,True
48003,233,456.0,,,,,3618.0,190.1,,,599.1,223.0,,,,,3385.0,-42.9,,,366.1,,,,,False,True,,,False
48005,1270,1616.0,810.2,,,,6392.0,638.5,2224.8,,3444.1,346.0,-459.8,,,,5122.0,-631.5,954.8,,2174.1,False,,,,False,False,False,,False
48007,247,128.0,,,,,881.0,,,,10.0,-119.0,,,,,634.0,,,,-237.0,,,,,False,,,,False
48009,50,16.0,,,,,19.0,,,,1.4,-34.0,,,,,-31.0,,,,-48.6,,,,,True,,,,False
48011,10,0.0,,,,,2.0,,,,0.0,-10.0,,,,,-8.0,,,,-10.0,,,,,True,,,,False
48013,373,576.0,1.5,,,,2661.0,362.5,,,2203.5,203.0,-371.6,,,,2288.0,-10.5,,,1830.5,False,,,,False,True,,,False
48015,312,376.0,,,,,1463.0,263.4,,,1280.6,64.0,,,,,1151.0,-48.6,,,968.6,,,,,False,True,,,False
48017,91,80.0,,,,,210.0,0.0,,,36.2,-11.0,,,,,119.0,-91.0,,,-54.8,,,,,False,False,,,False
48019,65,136.0,,,,,175.0,,,,1075.5,71.0,,,,,110.0,,,,1010.5,,,,,False,,,,False
48021,911,2072.0,1682.3,,,,2785.0,713.3,2019.5,,3191.6,1161.0,771.3,,,,1874.0,-197.7,1108.5,,2280.6,True,,,,False,True,True,,False
48023,16,0.0,,,,,87.0,,,,0.0,-16.0,,,,,71.0,,,,-16.0,,,,,False,,,,False
48025,1658,608.0,,,,,3948.0,48.4,,,459.0,-1050.0,,,,,2290.0,-1609.6,,,-1199.0,,,,,False,False,,,False
48027,2904,4480.0,3322.2,,,,15546.0,2896.5,6147.5,,11131.7,1576.0,418.2,,,,12642.0,-7.5,3243.5,,8227.7,True,,,,False,True,False,,False
48029,28713,35120.0,85490.1,,,,46108.0,14162.5,29340.6,,21943.1,6407.0,56777.1,,,,17395.0,-14550.5,627.6,,-6769.9,False,,,,False,False,True,,False
48031,89,144.0,,,,,176.0,,,,385.9,55.0,,,,,87.0,,,,296.9,,,,,False,,,,False
48033,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
48035,200,200.0,,,,,198.0,,,,683.7,0.0,,,,,-2.0,,,,483.7,,,,,False,,,,False
48037,619,376.0,907.5,,,,8190.0,92.9,155.3,,2236.2,-243.0,288.5,,,,7571.0,-526.1,-463.7,,1617.2,False,,,,False,False,False,,False
48039,6313,5856.0,7628.6,,,,12095.0,2307.6,4458.8,,3652.7,-457.0,1315.6,,,,5782.0,-4005.4,-1854.2,,-2660.3,False,,,,False,False,False,,False
48041,2672,4560.0,5175.6,,,,9164.0,2548.5,2326.0,,2193.9,1888.0,2503.6,,,,6492.0,-123.5,-346.0,,-478.1,False,,,,False,True,True,,True
48043,55,56.0,,,,,227.0,2.1,,,4.2,1.0,,,,,172.0,-52.9,,,-50.8,,,,,False,False,,,False
48045,3,16.0,,,,,2.0,,,,1.1,13.0,,,,,-1.0,,,,-1.9,,,,,True,,,,True
48047,235,224.0,,,,,432.0,,,,244.9,-11.0,,,,,197.0,,,,9.9,,,,,False,,,,True
48049,423,576.0,,,,,3180.0,245.8,,,1384.6,153.0,,,,,2757.0,-177.2,,,961.6,,,,,False,False,,,False
48051,156,488.0,,,,,964.0,139.2,,,622.9,332.0,,,,,808.0,-16.8,,,466.9,,,,,False,True,,,False
48053,455,680.0,,,,,1450.0,398.5,,,1882.9,225.0,,,,,995.0,-56.5,,,1427.9,,,,,False,True,,,False
48055,720,1664.0,,,,,4448.0,315.9,,,1071.7,944.0,,,,,3728.0,-404.1,,,351.7,,,,,False,True,,,True
48057,461,448.0,,,,,1985.0,137.7,,,862.7,-13.0,,,,,1524.0,-323.3,,,401.7,,,,,False,False,,,False
48059,64,64.0,,,,,64.0,,,,598.2,0.0,,,,,0.0,,,,534.2,,,,,True,,,,False
48061,18086,6432.0,7510.8,,,,24686.0,3455.0,9798.2,,10235.5,-11654.0,-10575.2,,,,6600.0,-14631.0,-8287.8,,-7850.5,True,,,,True,False,True,,True
48063,196,64.0,,,,,1583.0,27.5,,,172.9,-132.0,,,,,1387.0,-168.5,,,-23.1,,,,,False,False,,,True
48065,7,24.0,,,,,32.0,,,,264.0,17.0,,,,,25.0,,,,257.0,,,,,False,,,,False
48067,215,48.0,,,,,205.0,,,,2.2,-167.0,,,,,-10.0,,,,-212.8,,,,,True,,,,False
48069,118,168.0,,,,,187.0,55.3,,,66.0,50.0,,,,,69.0,-62.7,,,-52.0,,,,,False,False,,,False
48071,611,1624.0,,,,,2885.0,381.4,,,1279.5,1013.0,,,,,2274.0,-229.6,,,668.5,,,,,False,True,,,True
48073,1093,1160.0,563.1,,,,3078.0,531.6,,,1953.0,67.0,-529.9,,,,1985.0,-561.4,,,860.0,False,,,,False,False,,,False
48075,56,0.0,,,,,35.0,,,,0.0,-56.0,,,,,-21.0,,,,-56.0,,,,,True,,,,False
48077,56,56.0,,,,,73.0,,,,415.4,0.0,,,,,17.0,,,,359.4,,,,,False,,,,False
48079,36,40.0,,,,,14.0,,,,134.6,4.0,,,,,-22.0,,,,98.6,,,,,False,,,,False
48081,44,8.0,,,,,10.0,,,,161.0,-36.0,,,,,-34.0,,,,117.0,,,,,True,,,,False
48083,53,16.0,,,,,115.0,,,,402.4,-37.0,,,,,62.0,,,,349.4,,,,,False,,,,False
48085,7293,7896.0,11100.4,,,,28583.0,6921.8,10517.0,,18218.8,603.0,3807.4,,,,21290.0,-371.2,3224.0,,10925.8,False,,,,False,True,False,,False
48087,12,0.0,,,,,15.0,,,,0.0,-12.0,,,,,3.0,,,,-12.0,,,,,True,,,,True
48089,306,456.0,,,,,1366.0,244.3,,,715.2,150.0,,,,,1060.0,-61.7,,,409.2,,,,,False,True,,,False
48091,1488,2096.0,2539.1,,,,4553.0,1463.5,2152.6,,4042.5,608.0,1051.1,,,,3065.0,-24.5,664.6,,2554.5,False,,,,False,True,False,,False
48093,235,488.0,,,,,82.0,74.4,,,463.9,253.0,,,,,-153.0,-160.6,,,228.9,,,,,True,True,,,True
48095,46,16.0,,,,,165.0,,,,7.4,-30.0,,,,,119.0,,,,-38.6,,,,,False,,,,False
48097,254,208.0,,,,,1133.0,,,,334.1,-46.0,,,,,879.0,,,,80.1,,,,,False,,,,False
48099,1165,496.0,97.4,,,,3854.0,56.7,,,3331.3,-669.0,-1067.6,,,,2689.0,-1108.3,,,2166.3,False,,,,False,False,,,False
48101,14,0.0,,,,,0.0,,,,0.0,-14.0,,,,,-14.0,,,,-14.0,,,,,False,,,,False
48103,15,32.0,,,,,1496.0,,,,14.2,17.0,,,,,1481.0,,,,-0.8,,,,,False,,,,True
48105,134,176.0,,,,,206.0,,,,133.3,42.0,,,,,72.0,,,,-0.7,,,,,False,,,,True
48107,46,72.0,,,,,120.0,,,,63.8,26.0,,,,,74.0,,,,17.8,,,,,False,,,,True
48109,32,24.0,,,,,8.0,,,,100.7,-8.0,,,,,-24.0,,,,68.7,,,,,False,,,,False
48111,96,200.0,,,,,29.0,33.6,,,194.9,104.0,,,,,-67.0,-62.4,,,98.9,,,,,True,True,,,True
48113,43873,62784.0,61914.0,,,,101189.0,19206.3,66640.2,,29517.2,18911.0,18041.0,,,,57316.0,-24666.7,22767.2,,-14355.8,True,,,,False,False,False,,True
48115,162,104.0,,,,,1341.0,,,,231.6,-58.0,,,,,1179.0,,,,69.6,,,,,False,,,,False
48117,407,432.0,,,,,339.0,159.9,,,159.2,25.0,,,,,-68.0,-247.1,,,-247.8,,,,,False,False,,,False
48119,13,0.0,,,,,45.0,,,,0.0,-13.0,,,,,32.0,,,,-13.0,,,,,False,,,,True
48121,6651,5008.0,4802.1,,,,23989.0,5291.1,10486.4,,7578.8,-1643.0,-1848.9,,,,17338.0,-1359.9,3835.4,,927.8,False,,,,False,True,False,,True
48123,712,504.0,,,,,1593.0,91.2,,,779.7,-208.0,,,,,881.0,-620.8,,,67.7,,,,,False,False,,,True
48125,43,0.0,,,,,0.0,,,,0.0,-43.0,,,,,-43.0,,,,-43.0,,,,,False,,,,False
48127,155,144.0,,,,,1928.0,,,,449.8,-11.0,,,,,1773.0,,,,294.8,,,,,False,,,,False
48129,23,40.0,,,,,11.0,,,,118.1,17.0,,,,,-12.0,,,,95.1,,,,,True,,,,False
48131,284,152.0,,,,,392.0,,,,32.3,-132.0,,,,,108.0,,,,-251.7,,,,,True,,,,False
48133,123,72.0,,,,,470.0,,,,835.8,-51.0,,,,,347.0,,,,712.8,,,,,False,,,,False
48135,3118,4136.0,3152.1,,,,20426.0,1814.5,3211.1,,6522.9,1018.0,34.1,,,,17308.0,-1303.5,93.1,,3404.9,True,,,,False,False,True,,False
48137,32,16.0,,,,,34.0,,,,91.3,-16.0,,,,,2.0,,,,59.3,,,,,True,,,,False
48139,2390,3712.0,3178.1,,,,6352.0,1908.0,2376.7,,6493.0,1322.0,788.1,,,,3962.0,-482.0,-13.3,,4103.0,True,,,,False,True,True,,False
48141,11751,17168.0,30044.8,,,,37773.0,9033.6,28377.7,,24051.8,5417.0,18293.8,,,,26022.0,-2717.4,16626.7,,12300.8,False,,,,False,True,False,,False
48143,454,520.0,,,,,3617.0,421.0,,,277.7,66.0,,,,,3163.0,-33.0,,,-176.3,,,,,False,True,,,False
48145,119,176.0,,,,,1011.0,,,,650.7,57.0,,,,,892.0,,,,531.7,,,,,False,,,,False
48147,512,200.0,,,,,702.0,268.5,,,104.7,-312.0,,,,,190.0,-243.5,,,-407.3,,,,,True,True,,,False
48149,325,376.0,,,,,1170.0,163.9,,,836.3,51.0,,,,,845.0,-161.1,,,511.3,,,,,False,False,,,False
48151,47,24.0,,,,,8.0,,,,9.3,-23.0,,,,,-39.0,,,,-37.7,,,,,False,,,,False
48153,50,128.0,,,,,143.0,,,,21.0,78.0,,,,,93.0,,,,-29.0,,,,,False,,,,True
48155,3,8.0,,,,,0.0,,,,0.0,5.0,,,,,-3.0,,,,-3.0,,,,,True,,,,True
48157,10527,3976.0,7409.7,,,,22015.0,2269.1,10189.3,,5043.9,-6551.0,-3117.3,,,,11488.0,-8257.9,-337.7,,-5483.1,True,,,,False,False,True,,True
48159,64,40.0,,,,,530.0,,,,3.5,-24.0,,,,,466.0,,,,-60.5,,,,,False,,,,False
48161,322,320.0,,,,,1041.0,,,,648.9,-2.0,,,,,719.0,,,,326.9,,,,,False,,,,False
48163,308,840.0,,,,,2259.0,110.9,,,569.2,532.0,,,,,1951.0,-197.1,,,261.2,,,,,False,True,,,True
48165,225,120.0,,,,,834.0,,,,704.7,-105.0,,,,,609.0,,,,479.7,,,,,False,,,,False
48167,5178,13120.0,20418.0,,,,31601.0,4470.2,16310.1,,8564.6,7942.0,15240.0,,,,26423.0,-707.8,11132.1,,3386.6,False,,,,False,True,False,,True
48169,82,72.0,,,,,136.0,,,,274.2,-10.0,,,,,54.0,,,,192.2,,,,,False,,,,False
48171,141,160.0,,,,,335.0,,,,910.8,19.0,,,,,194.0,,,,769.8,,,,,False,,,,False
48173,0,8.0,,,,,13.0,,,,60.3,8.0,,,,,13.0,,,,60.3,,,,,False,,,,False
48175,93,120.0,,,,,237.0,,,,336.3,27.0,,,,,144.0,,,,243.3,,,,,False,,,,False
48177,497,136.0,,,,,1606.0,141.1,,,13.5,-361.0,,,,,1109.0,-355.9,,,-483.5,,,,,False,True,,,False
48179,118,96.0,,,,,1265.0,23.5,,,861.5,-22.0,,,,,1147.0,-94.5,,,743.5,,,,,False,False,,,False
48181,837,808.0,1716.9,,,,4373.0,551.2,,,3078.8,-29.0,879.9,,,,3536.0,-285.8,,,2241.8,False,,,,False,False,,,False
48183,1198,2904.0,1271.8,,,,18868.0,1099.4,1496.6,,5323.2,1706.0,73.8,,,,17670.0,-98.6,298.6,,4125.2,True,,,,False,True,True,,False
48185,379,680.0,,,,,1088.0,185.1,,,183.2,301.0,,,,,709.0,-193.9,,,-195.8,,,,,False,True,,,True
48187,889,1320.0,4164.3,,,,6464.0,1726.0,,,1365.1,431.0,3275.3,,,,5575.0,837.0,,,476.1,False,,,,False,False,,,False
48189,912,2104.0,,,,,1927.0,357.7,,,416.2,1192.0,,,,,1015.0,-554.3,,,-495.8,,,,,True,True,,,True
48191,15,0.0,,,,,7.0,,,,0.0,-15.0,,,,,-8.0,,,,-15.0,,,,,True,,,,False
48193,77,80.0,,,,,125.0,,,,373.0,3.0,,,,,48.0,,,,296.0,,,,,False,,,,False
48195,71,32.0,,,,,40.0,,,,204.7,-39.0,,,,,-31.0,,,,133.7,,,,,True,,,,False
48197,17,0.0,,,,,12.0,,,,0.0,-17.0,,,,,-5.0,,,,-17.0,,,,,True,,,,True
48199,937,1152.0,157.8,,,,2167.0,355.7,,,2334.9,215.0,-779.2,,,,1230.0,-581.3,,,1397.9,False,,,,False,False,,,False
48201,66823,64208.0,105985.8,,,,70346.0,22669.1,73310.6,,59840.9,-2615.0,39162.8,,,,3523.0,-44153.9,6487.6,,-6982.1,False,,,,False,False,False,,False
48203,417,552.0,106.1,,,,3810.0,212.2,503.8,,34.2,135.0,-310.9,,,,3393.0,-204.8,86.8,,-382.8,False,,,,False,False,True,,False
48205,52,152.0,,,,,54.0,,,,172.8,100.0,,,,,2.0,,,,120.8,,,,,True,,,,False
48207,61,8.0,,,,,19.0,,,,0.2,-53.0,,,,,-42.0,,,,-60.8,,,,,True,,,,False
48209,1937,3736.0,7755.3,,,,9362.0,1841.8,6008.8,,1384.3,1799.0,5818.3,,,,7425.0,-95.2,4071.8,,-552.7,False,,,,False,True,False,,True
48211,44,40.0,,,,,40.0,,,,70.8,-4.0,,,,,-4.0,,,,26.8,,,,,False,,,,False
48213,594,776.0,463.5,,,,2644.0,628.3,,,3538.9,182.0,-130.5,,,,2050.0,34.3,,,2944.9,True,,,,False,True,,,False
48215,21035,20288.0,23377.4,,,,42520.0,11888.3,17314.3,,16866.5,-747.0,2342.4,,,,21485.0,-9146.7,-3720.7,,-4168.5,False,,,,False,False,False,,False
48217,249,536.0,,,,,1245.0,244.3,,,1268.1,287.0,,,,,996.0,-4.7,,,1019.1,,,,,False,True,,,False
48219,178,320.0,,,,,966.0,100.9,,,150.0,142.0,,,,,788.0,-77.1,,,-28.0,,,,,False,True,,,True
48221,618,520.0,22.1,,,,2200.0,482.9,,,559.9,-98.0,-595.9,,,,1582.0,-135.1,,,-58.1,False,,,,False,False,,,True
48223,180,72.0,,,,,1354.0,,,,10.6,-108.0,,,,,1174.0,,,,-169.4,,,,,False,,,,False
48225,368,40.0,,,,,533.0,16.5,,,37.4,-328.0,,,,,165.0,-351.5,,,-330.6,,,,,True,False,,,False
48227,298,192.0,,,,,4805.0,,,,1487.1,-106.0,,,,,4507.0,,,,1189.1,,,,,False,,,,False
48229,24,8.0,,,,,4.0,,,,167.0,-16.0,,,,,-20.0,,,,143.0,,,,,False,,,,False
48231,763,1312.0,2672.7,,,,5236.0,945.1,,,1249.1,549.0,1909.7,,,,4473.0,182.1,,,486.1,False,,,,False,True,,,True
48233,80,24.0,,,,,270.0,,,,6.9,-56.0,,,,,190.0,,,,-73.1,,,,,False,,,,False
48235,8,8.0,,,,,120.0,,,,64.5,0.0,,,,,112.0,,,,56.5,,,,,False,,,,False
48237,122,0.0,,,,,62.0,,,,0.0,-122.0,,,,,-60.0,,,,-122.0,,,,,True,,,,True
48239,443,288.0,,,,,1192.0,,,,613.4,-155.0,,,,,749.0,,,,170.4,,,,,False,,,,False
48241,341,80.0,,,,,993.0,,,,9.9,-261.0,,,,,652.0,,,,-331.1,,,,,False,,,,False
48243,9,8.0,,,,,8.0,,,,2.0,-1.0,,,,,-1.0,,,,-7.0,,,,,False,,,,False
48245,3240,6440.0,9445.4,,,,14751.0,2419.9,15323.9,,2456.8,3200.0,6205.4,,,,11511.0,-820.1,12083.9,,-783.2,False,,,,False,True,False,,True
48247,47,104.0,,,,,412.0,,,,199.5,57.0,,,,,365.0,,,,152.5,,,,,False,,,,False
48249,1051,608.0,,,,,8145.0,297.0,,,257.0,-443.0,,,,,7094.0,-754.0,,,-794.0,,,,,False,False,,,False
48251,1813,1880.0,1719.2,,,,6114.0,1719.7,,,5088.9,67.0,-93.8,,,,4301.0,-93.3,,,3275.9,False,,,,False,False,,,False
48253,89,0.0,,,,,1770.0,2.4,,,0.0,-89.0,,,,,1681.0,-86.6,,,-89.0,,,,,False,True,,,False
48255,671,216.0,,,,,1397.0,,,,325.0,-455.0,,,,,726.0,,,,-346.0,,,,,False,,,,True
48257,1874,1704.0,2417.4,,,,5253.0,1243.6,,,1316.1,-170.0,543.4,,,,3379.0,-630.4,,,-557.9,False,,,,False,False,,,False
48259,104,88.0,,,,,847.0,418.1,,,9.0,-16.0,,,,,743.0,314.1,,,-95.0,,,,,False,False,,,False
48261,7,0.0,,,,,0.0,,,,0.0,-7.0,,,,,-7.0,,,,-7.0,,,,,False,,,,False
48263,7,0.0,,,,,0.0,,,,,-7.0,,,,,-7.0,,,,,,,,,False,,,,
48265,296,256.0,2.5,,,,849.0,348.4,,,1248.3,-40.0,-293.5,,,,553.0,52.4,,,952.3,False,,,,False,False,,,False
48267,7,24.0,,,,,70.0,,,,0.0,17.0,,,,,63.0,,,,-7.0,,,,,False,,,,True
48269,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
48271,20,8.0,,,,,13.0,,,,156.0,-12.0,,,,,-7.0,,,,136.0,,,,,True,,,,False
48273,752,576.0,,,,,3841.0,100.8,,,1102.5,-176.0,,,,,3089.0,-651.2,,,350.5,,,,,False,False,,,False
48275,61,24.0,,,,,8.0,,,,88.6,-37.0,,,,,-53.0,,,,27.6,,,,,False,,,,True
48277,551,608.0,,,,,3704.0,372.3,,,1327.1,57.0,,,,,3153.0,-178.7,,,776.1,,,,,False,False,,,False
48279,224,200.0,,,,,419.0,,,,536.8,-24.0,,,,,195.0,,,,312.8,,,,,False,,,,False
48281,121,152.0,,,,,832.0,,,,1024.4,31.0,,,,,711.0,,,,903.4,,,,,False,,,,False
48283,300,440.0,,,,,285.0,,,,283.6,140.0,,,,,-15.0,,,,-16.4,,,,,True,,,,True
48285,459,432.0,,,,,1373.0,168.7,,,449.9,-27.0,,,,,914.0,-290.3,,,-9.1,,,,,False,False,,,True
48287,112,160.0,,,,,835.0,,,,9.4,48.0,,,,,723.0,,,,-102.6,,,,,False,,,,False
48289,110,472.0,,,,,413.0,,,,569.0,362.0,,,,,303.0,,,,459.0,,,,,True,,,,False
48291,1388,944.0,994.9,,,,2283.0,612.9,,,919.6,-444.0,-393.1,,,,895.0,-775.1,,,-468.4,True,,,,False,False,,,False
48293,380,328.0,,,,,1049.0,183.8,,,871.5,-52.0,,,,,669.0,-196.2,,,491.5,,,,,False,False,,,False
48295,15,0.0,,,,,4.0,,,,0.0,-15.0,,,,,-11.0,,,,-15.0,,,,,True,,,,True
48297,288,272.0,,,,,342.0,,,,82.8,-16.0,,,,,54.0,,,,-205.2,,,,,False,,,,False
48299,70,184.0,,,,,407.0,,,,1040.5,114.0,,,,,337.0,,,,970.5,,,,,False,,,,False
48301,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
48303,5082,7232.0,11849.1,,,,14804.0,3048.1,10888.1,,7872.2,2150.0,6767.1,,,,9722.0,-2033.9,5806.1,,2790.2,False,,,,False,True,False,,False
48305,34,112.0,,,,,162.0,,,,177.6,78.0,,,,,128.0,,,,143.6,,,,,False,,,,False
48307,99,24.0,,,,,377.0,,,,4.8,-75.0,,,,,278.0,,,,-94.2,,,,,False,,,,False
48309,4226,7032.0,6938.1,,,,10789.0,2738.9,4944.1,,6432.0,2806.0,2712.1,,,,6563.0,-1487.1,718.1,,2206.0,True,,,,False,True,True,,True
48311,18,0.0,,,,,5.0,,,,,-18.0,,,,,-13.0,,,,,,,,,True,,,,
48313,741,496.0,,,,,603.0,66.5,,,584.1,-245.0,,,,,-138.0,-674.5,,,-156.9,,,,,True,False,,,True
48315,109,72.0,,,,,48.0,,,,222.0,-37.0,,,,,-61.0,,,,113.0,,,,,False,,,,False
48317,50,56.0,,,,,458.0,,,,175.8,6.0,,,,,408.0,,,,125.8,,,,,False,,,,False
48319,40,8.0,,,,,65.0,,,,0.1,-32.0,,,,,25.0,,,,-39.9,,,,,True,,,,False
48321,598,680.0,,,,,2496.0,300.7,,,730.2,82.0,,,,,1898.0,-297.3,,,132.2,,,,,False,False,,,False
48323,2917,2056.0,1687.3,,,,6214.0,774.2,,,1941.8,-861.0,-1229.7,,,,3297.0,-2142.8,,,-975.2,False,,,,False,False,,,False
48325,791,384.0,1367.9,,,,1734.0,182.5,,,45.0,-407.0,576.9,,,,943.0,-608.5,,,-746.0,False,,,,False,False,,,False
48327,8,48.0,,,,,57.0,,,,6.9,40.0,,,,,49.0,,,,-1.1,,,,,False,,,,True
48329,2258,2656.0,2708.2,,,,36615.0,1530.8,2262.8,,3902.6,398.0,450.2,,,,34357.0,-727.2,4.8,,1644.6,False,,,,False,False,True,,False
48331,298,456.0,,,,,884.0,259.0,,,1063.3,158.0,,,,,586.0,-39.0,,,765.3,,,,,False,True,,,False
48333,28,48.0,,,,,15.0,,,,234.1,20.0,,,,,-13.0,,,,206.1,,,,,True,,,,False
48335,50,120.0,,,,,315.0,,,,391.8,70.0,,,,,265.0,,,,341.8,,,,,False,,,,False
48337,122,40.0,,,,,968.0,,,,547.0,-82.0,,,,,846.0,,,,425.0,,,,,False,,,,False
48339,6157,5232.0,5411.9,,,,9120.0,3881.1,8645.4,,10282.3,-925.0,-745.1,,,,2963.0,-2275.9,2488.4,,4125.3,True,,,,False,False,False,,False
48341,211,152.0,,,,,503.0,13.5,,,102.5,-59.0,,,,,292.0,-197.5,,,-108.5,,,,,False,False,,,False
48343,111,48.0,,,,,241.0,,,,0.1,-63.0,,,,,130.0,,,,-110.9,,,,,False,,,,False
48345,5,8.0,,,,,0.0,,,,57.4,3.0,,,,,-5.0,,,,52.4,,,,,False,,,,False
48347,836,952.0,350.4,,,,5779.0,284.9,712.0,,2367.4,116.0,-485.6,,,,4943.0,-551.1,-124.0,,1531.4,False,,,,False,False,False,,False
48349,703,1200.0,,,,,2755.0,531.5,,,1321.2,497.0,,,,,2052.0,-171.5,,,618.2,,,,,False,True,,,False
48351,152,0.0,,,,,58.0,,,,0.0,-152.0,,,,,-94.0,,,,-152.0,,,,,True,,,,False
48353,101,224.0,,,,,1542.0,,,,536.4,123.0,,,,,1441.0,,,,435.4,,,,,False,,,,False
48355,13615,19200.0,21534.6,,,,88683.0,3433.7,17338.5,,3814.1,5585.0,7919.6,,,,75068.0,-10181.3,3723.5,,-9800.9,False,,,,False,False,True,,False
48357,49,80.0,,,,,151.0,,,,420.4,31.0,,,,,102.0,,,,371.4,,,,,False,,,,False
48359,13,0.0,,,,,7.0,,,,51.0,-13.0,,,,,-6.0,,,,38.0,,,,,True,,,,False
48361,1346,1560.0,1263.6,,,,6700.0,777.1,,,2707.0,214.0,-82.4,,,,5354.0,-568.9,,,1361.0,True,,,,False,False,,,False
48363,388,184.0,,,,,1130.0,,,,119.6,-204.0,,,,,742.0,,,,-268.4,,,,,False,,,,False
48365,102,112.0,,,,,1169.0,6.6,,,642.2,10.0,,,,,1067.0,-95.4,,,540.2,,,,,False,False,,,False
48367,1228,1696.0,1623.2,,,,4051.0,1456.2,,,5026.7,468.0,395.2,,,,2823.0,228.2,,,3798.7,True,,,,False,True,,,False
48369,157,168.0,,,,,249.0,96.8,,,51.8,11.0,,,,,92.0,-60.2,,,-105.2,,,,,False,False,,,False
48371,184,56.0,,,,,600.0,22.0,,,27.1,-128.0,,,,,416.0,-162.0,,,-156.9,,,,,False,False,,,False
48373,457,1208.0,559.6,,,,1527.0,427.6,,,2187.5,751.0,102.6,,,,1070.0,-29.4,,,1730.5,True,,,,False,True,,,False
48375,1133,888.0,324.9,,,,5173.0,48.0,1033.6,,765.0,-245.0,-808.1,,,,4040.0,-1085.0,-99.4,,-368.0,False,,,,False,False,True,,False
48377,68,56.0,,,,,36.0,,,,263.5,-12.0,,,,,-32.0,,,,195.5,,,,,False,,,,False
48379,44,32.0,,,,,82.0,,,,2.4,-12.0,,,,,38.0,,,,-41.6,,,,,False,,,,False
