,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
48263,1,6.0,6.1,,2.0,0.0,,,,,0.0,4.3,,,0.5,,1.0,,1.9,,4.5,,,,10.0,2.7,5.0,5.1,,1.0,-1.0,,,,,-1.0,3.3,,,-0.5,,0.0,,0.9,,3.5,,,,9.0,1.7,False,,True,True,,,,,True,True,,,True,,True,,True,,True,,,,False,True
48265,13,20.0,28.5,,22.0,11.0,,,,,100.0,78.6,,6.6,19.1,36.0,0.0,,7.3,,43.5,,,,15.0,34.0,7.0,15.5,,9.0,-2.0,,,,,87.0,65.6,,-6.4,6.1,23.0,-13.0,,-5.7,,30.5,,,,2.0,21.0,False,,False,True,,,,,False,False,,True,True,False,False,,True,,False,,,,True,False
48267,0,0.0,0.1,,0.0,0.0,,,,,8.0,0.7,,0.1,0.2,0.0,0.0,,1.3,,,,,,1.0,5.5,0.0,0.1,,0.0,0.0,,,,,8.0,0.7,,0.1,0.2,0.0,0.0,,1.3,,,,,,1.0,5.5,False,,True,True,,,,,False,False,,False,False,True,True,,False,,,,,,False,False
48269,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,2.1,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,2.1,True,,True,True,,,,,True,True,,,True,True,True,,True,,,,,,,False
48271,1,2.0,1.0,,0.0,0.0,,,,,12.0,3.9,,0.2,0.3,,4.0,,0.4,,,,,,2.0,3.0,1.0,0.0,,-1.0,-1.0,,,,,11.0,2.9,,-0.8,-0.7,,3.0,,-0.6,,,,,,1.0,2.0,True,,False,False,,,,,False,False,,True,True,,False,,True,,,,,,False,False
48273,365,132.0,135.9,,100.0,167.0,,,,,113.0,130.0,,54.3,86.4,83.0,100.0,,67.9,,152.5,,,,97.0,110.6,-233.0,-229.1,,-265.0,-198.0,,,,,-252.0,-235.0,,-310.7,-278.6,-282.0,-265.0,,-297.1,,-212.5,,,,-268.0,-254.4,True,,False,True,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
48275,3,4.0,12.8,,2.0,0.0,,,,,5.0,6.9,,0.9,1.4,,0.0,,1.9,,,,,,2.0,5.9,1.0,9.8,,-1.0,-3.0,,,,,2.0,3.9,,-2.1,-1.6,,-3.0,,-1.1,,,,,,-1.0,2.9,False,,False,False,,,,,False,False,,False,False,,False,,False,,,,,,False,False
48277,131,156.0,154.4,,113.0,213.0,,,,,157.0,120.7,,88.3,102.4,93.0,223.0,,47.5,,125.3,,,,195.0,116.9,25.0,23.4,,-18.0,82.0,,,,,26.0,-10.3,,-42.7,-28.6,-38.0,92.0,,-83.5,,-5.7,,,,64.0,-14.1,True,,True,False,,,,,False,True,,False,False,False,False,,False,,True,,,,False,True
48279,36,34.0,37.0,,22.0,16.0,,,,,21.0,47.4,,14.8,22.7,31.0,0.0,,15.6,,41.8,,,,28.0,47.4,-2.0,1.0,,-14.0,-20.0,,,,,-15.0,11.4,,-21.2,-13.3,-5.0,-36.0,,-20.4,,5.8,,,,-8.0,11.4,True,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
48281,17,26.0,23.8,,25.0,29.0,,,,,39.0,59.1,,6.4,21.7,18.0,0.0,,22.6,,27.4,,,,28.0,21.4,9.0,6.8,,8.0,12.0,,,,,22.0,42.1,,-10.6,4.7,1.0,-17.0,,5.6,,10.4,,,,11.0,4.4,True,,True,False,,,,,False,False,,False,True,True,False,,True,,False,,,,False,True
48283,2,6.0,5.4,,3.0,0.0,,,,,60.0,11.5,,0.1,2.9,23.0,23.0,,0.0,,19.8,,,,0.0,27.7,4.0,3.4,,1.0,-2.0,,,,,58.0,9.5,,-1.9,0.9,21.0,21.0,,-2.0,,17.8,,,,-2.0,25.7,True,,True,True,,,,,False,False,,True,True,False,False,,True,,False,,,,True,False
48285,28,40.0,42.9,,33.0,11.0,,,,,95.0,39.8,,7.6,23.5,55.0,0.0,,57.9,,45.9,,,,17.0,57.6,12.0,14.9,,5.0,-17.0,,,,,67.0,11.8,,-20.4,-4.5,27.0,-28.0,,29.9,,17.9,,,,-11.0,29.6,False,,True,False,,,,,False,True,,False,True,False,False,,False,,False,,,,True,False
48287,15,20.0,19.0,,14.0,14.0,,,,,59.0,24.8,,3.0,11.5,13.0,27.0,,8.5,,31.3,,,,11.0,21.8,5.0,4.0,,-1.0,-1.0,,,,,44.0,9.8,,-12.0,-3.5,-2.0,12.0,,-6.5,,16.3,,,,-4.0,6.8,True,,True,True,,,,,False,False,,False,True,True,False,,False,,False,,,,True,False
48289,40,14.0,15.8,,13.0,0.0,,,,,26.0,26.6,,7.9,18.8,15.0,0.0,,29.7,,10.2,,,,22.0,18.1,-26.0,-24.2,,-27.0,-40.0,,,,,-14.0,-13.4,,-32.1,-21.2,-25.0,-40.0,,-10.3,,-29.8,,,,-18.0,-21.9,True,,False,False,,,,,True,True,,False,True,True,False,,True,,False,,,,True,True
48291,609,360.0,360.1,,376.0,432.0,,,,,317.0,322.3,,570.8,410.5,,396.0,,1130.8,,320.2,,,,393.0,336.4,-249.0,-248.9,,-233.0,-177.0,,,,,-292.0,-286.7,,-38.2,-198.5,,-213.0,,521.8,,-288.8,,,,-216.0,-272.6,True,,True,True,,,,,False,False,,True,True,,True,,False,,False,,,,True,False
48293,99,168.0,168.9,,123.0,190.0,,,,,54.0,103.0,,135.2,110.8,100.0,3.0,,41.1,,195.9,,,,169.0,104.0,69.0,69.9,,24.0,91.0,,,,,-45.0,4.0,,36.2,11.8,1.0,-96.0,,-57.9,,96.9,,,,70.0,5.0,False,,True,False,,,,,True,True,,True,True,True,False,,True,,False,,,,False,True
48295,3,2.0,1.9,,2.0,0.0,,,,,4.0,3.8,,0.2,0.8,0.0,0.0,,1.5,,1.6,,,,2.0,3.6,-1.0,-1.1,,-1.0,-3.0,,,,,1.0,0.8,,-2.8,-2.2,-3.0,-3.0,,-1.5,,-1.4,,,,-1.0,0.6,False,,False,False,,,,,False,True,,False,False,False,False,,False,,False,,,,False,True
48297,71,84.0,82.7,,37.0,28.0,,,,,49.0,33.3,,38.6,35.6,59.0,100.0,,11.9,,79.3,,,,36.0,67.4,13.0,11.7,,-34.0,-43.0,,,,,-22.0,-37.7,,-32.4,-35.4,-12.0,29.0,,-59.1,,8.3,,,,-35.0,-3.6,True,,False,False,,,,,False,False,,False,False,True,False,,False,,True,,,,False,True
48299,6,16.0,16.5,,6.0,0.0,,,,,39.0,19.4,,3.2,7.0,14.0,32.0,,0.7,,15.8,,,,11.0,10.4,10.0,10.5,,0.0,-6.0,,,,,33.0,13.4,,-2.8,1.0,8.0,26.0,,-5.3,,9.8,,,,5.0,4.4,False,,True,True,,,,,False,False,,True,True,True,False,,True,,True,,,,True,True
48301,0,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,3.3,0.0,0.0,,0.0,0.0,,,,,0.0,0.0,,,0.0,0.0,0.0,,0.0,,,,,,,3.3,True,,True,True,,,,,True,True,,,False,True,True,,True,,,,,,,False
48303,1788,646.0,651.5,617.9,581.0,395.0,,,,,941.0,724.0,,555.4,583.6,681.0,518.0,,657.6,,498.5,533.0,,,549.0,811.5,-1142.0,-1136.5,-1170.1,-1207.0,-1393.0,,,,,-847.0,-1064.0,,-1232.6,-1204.4,-1107.0,-1270.0,,-1130.4,,-1289.5,-1255.0,,,-1239.0,-976.5,True,False,False,False,,,,,True,True,,False,False,True,False,,True,,False,False,,,False,True
48305,11,4.0,4.3,,2.0,0.0,,,,,2.0,6.3,,1.6,1.3,,15.0,,0.6,,4.0,,,,4.0,6.5,-7.0,-6.7,,-9.0,-11.0,,,,,-9.0,-4.7,,-9.4,-9.7,,4.0,,-10.4,,-7.0,,,,-7.0,-4.5,True,,False,False,,,,,False,True,,False,False,,True,,False,,False,,,,False,True
48307,47,38.0,37.6,,15.0,28.0,,,,,14.0,26.9,,1.6,16.9,,30.0,,7.5,,35.6,,,,42.0,29.5,-9.0,-9.4,,-32.0,-19.0,,,,,-33.0,-20.1,,-45.4,-30.1,,-17.0,,-39.5,,-11.4,,,,-5.0,-17.5,False,,False,False,,,,,False,False,,False,False,,False,,False,,False,,,,True,False
48309,1026,692.0,739.0,,697.0,580.0,,,,,879.0,529.7,,826.9,722.8,659.0,1076.0,,694.4,,563.4,675.0,,,530.0,780.7,-334.0,-287.0,,-329.0,-446.0,,,,,-147.0,-496.3,,-199.1,-303.2,-367.0,50.0,,-331.6,,-462.6,-351.0,,,-496.0,-245.3,True,,True,False,,,,,True,False,,True,True,False,True,,True,,False,False,,,False,True
48311,8,0.0,0.3,,0.0,0.0,,,,,2.0,0.8,,,1.1,1.0,0.0,,1.3,,1.4,,,,0.0,3.8,-8.0,-7.7,,-8.0,-8.0,,,,,-6.0,-7.2,,,-6.9,-7.0,-8.0,,-6.7,,-6.6,,,,-8.0,-4.2,True,,False,False,,,,,True,True,,,True,True,False,,True,,True,,,,False,True
48313,155,12.0,73.9,,45.0,43.0,,,,,71.0,29.4,,1.8,23.9,,0.0,,46.3,,97.7,,,,2.0,34.5,-143.0,-81.1,,-110.0,-112.0,,,,,-84.0,-125.6,,-153.2,-131.1,,-155.0,,-108.7,,-57.3,,,,-153.0,-120.5,True,,True,True,,,,,True,True,,False,True,,False,,True,,True,,,,False,True
48315,7,6.0,7.7,,5.0,0.0,,,,,26.0,14.2,,0.4,2.4,13.0,0.0,,12.2,,12.4,,,,3.0,10.3,-1.0,0.7,,-2.0,-7.0,,,,,19.0,7.2,,-6.6,-4.6,6.0,-7.0,,5.2,,5.4,,,,-4.0,3.3,True,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
48317,4,6.0,3.2,,4.0,0.0,,,,,2.0,9.8,,1.4,5.7,,0.0,,3.3,,11.2,,,,7.0,366.1,2.0,-0.8,,0.0,-4.0,,,,,-2.0,5.8,,-2.6,1.7,,-4.0,,-0.7,,7.2,,,,3.0,362.1,True,,True,False,,,,,False,False,,False,True,,False,,True,,False,,,,False,False
48319,11,8.0,5.1,,4.0,0.0,,,,,8.0,2.6,,0.7,3.2,,14.0,,14.5,,6.0,,,,6.0,6.5,-3.0,-5.9,,-7.0,-11.0,,,,,-3.0,-8.4,,-10.3,-7.8,,3.0,,3.5,,-5.0,,,,-5.0,-4.5,False,,False,False,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
48321,88,56.0,57.9,,62.0,68.0,,,,,247.0,83.5,,55.1,99.3,92.0,0.0,,61.9,,45.4,,,,60.0,94.1,-32.0,-30.1,,-26.0,-20.0,,,,,159.0,-4.5,,-32.9,11.3,4.0,-88.0,,-26.1,,-42.6,,,,-28.0,6.1,True,,True,True,,,,,False,True,,False,True,True,False,,True,,False,,,,True,True
48323,218,1042.0,1016.2,,717.0,770.0,,,,,664.0,329.1,,75.5,311.1,724.0,238.0,,1317.5,,846.8,,,,0.0,824.2,824.0,798.2,,499.0,552.0,,,,,446.0,111.1,,-142.5,93.1,506.0,20.0,,1099.5,,628.8,,,,-218.0,606.2,True,,True,True,,,,,True,True,,True,True,True,True,,False,,True,,,,True,True
48325,65,164.0,217.7,,164.0,198.0,,,,,193.0,232.6,,71.1,102.0,137.0,90.0,,168.6,,158.8,,,,146.0,168.2,99.0,152.7,,99.0,133.0,,,,,128.0,167.6,,6.1,37.0,72.0,25.0,,103.6,,93.8,,,,81.0,103.2,False,,False,False,,,,,False,False,,True,True,True,True,,False,,True,,,,True,False
48327,2,4.0,3.6,,2.0,0.0,,,,,4.0,1.3,,,0.3,0.0,5.0,,2.6,,3.7,,,,4.0,4.6,2.0,1.6,,0.0,-2.0,,,,,2.0,-0.7,,,-1.7,-2.0,3.0,,0.6,,1.7,,,,2.0,2.6,True,,True,False,,,,,False,True,,,True,False,False,,True,,True,,,,False,False
48329,280,388.0,398.9,,275.0,238.0,,,,,513.0,486.1,,299.1,265.9,301.0,306.0,,61.5,,309.5,186.0,,,256.0,412.5,108.0,118.9,,-5.0,-42.0,,,,,233.0,206.1,,19.1,-14.1,21.0,26.0,,-218.5,,29.5,-94.0,,,-24.0,132.5,False,,True,True,,,,,False,False,,True,True,True,True,,False,,True,True,,,True,False
48331,47,68.0,68.5,,45.0,45.0,,,,,83.0,79.2,,32.9,42.1,56.0,84.0,,15.0,,63.5,,,,56.0,54.3,21.0,21.5,,-2.0,-2.0,,,,,36.0,32.2,,-14.1,-4.9,9.0,37.0,,-32.0,,16.5,,,,9.0,7.3,False,,True,True,,,,,False,False,,True,True,True,False,,False,,True,,,,True,True
48333,4,10.0,9.6,,4.0,0.0,,,,,6.0,8.6,,0.3,2.6,,15.0,,4.0,,,,,,9.0,7.6,6.0,5.6,,0.0,-4.0,,,,,2.0,4.6,,-3.7,-1.4,,11.0,,-0.0,,,,,,5.0,3.6,True,,True,True,,,,,True,True,,True,True,,False,,True,,,,,,True,True
48335,3,4.0,5.4,,5.0,0.0,,,,,6.0,17.4,,1.6,1.1,,12.0,,4.8,,13.3,,,,4.0,9.4,1.0,2.4,,2.0,-3.0,,,,,3.0,14.4,,-1.4,-1.9,,9.0,,1.8,,10.3,,,,1.0,6.4,False,,False,False,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
48337,39,46.0,47.5,,38.0,52.0,,,,,54.0,55.8,,30.1,31.5,,96.0,,23.5,,52.2,,,,56.0,41.3,7.0,8.5,,-1.0,13.0,,,,,15.0,16.8,,-8.9,-7.5,,57.0,,-15.5,,13.2,,,,17.0,2.3,False,,True,False,,,,,False,False,,False,False,,False,,False,,False,,,,False,True
48339,1249,1916.0,2081.8,1289.5,1542.0,3900.0,,,,,1715.0,1206.1,,1666.2,1451.6,1182.0,2745.0,,103.4,,1881.2,754.0,,,1974.0,1094.7,667.0,832.8,40.5,293.0,2651.0,,,,,466.0,-42.9,,417.2,202.6,-67.0,1496.0,,-1145.6,,632.2,-495.0,,,725.0,-154.3,False,True,True,False,,,,,True,True,,True,True,True,False,,False,,True,True,,,False,True
48341,24,42.0,41.8,,38.0,55.0,,,,,60.0,69.2,,4.6,34.3,84.0,29.0,,20.1,,46.8,,,,0.0,50.8,18.0,17.8,,14.0,31.0,,,,,36.0,45.2,,-19.4,10.3,60.0,5.0,,-3.9,,22.8,,,,-24.0,26.8,True,,True,False,,,,,False,False,,False,True,False,True,,True,,False,,,,False,False
48343,21,10.0,7.5,,12.0,9.0,,,,,34.0,27.7,,4.4,13.8,15.0,6.0,,11.4,,15.9,,,,11.0,18.3,-11.0,-13.5,,-9.0,-12.0,,,,,13.0,6.7,,-16.6,-7.2,-6.0,-15.0,,-9.6,,-5.1,,,,-10.0,-2.7,False,,True,False,,,,,False,True,,False,True,True,False,,True,,True,,,,True,True
48345,1,0.0,1.1,,0.0,0.0,,,,,0.0,1.2,,0.0,0.0,0.0,1.0,,0.2,,0.3,,,,0.0,3.1,-1.0,0.1,,-1.0,-1.0,,,,,-1.0,0.2,,-1.0,-1.0,-1.0,0.0,,-0.8,,-0.7,,,,-1.0,2.1,True,,False,False,,,,,False,True,,True,True,False,True,,True,,True,,,,False,False
48347,133,114.0,101.6,,106.0,55.0,,,,,205.0,159.1,,75.5,121.8,135.0,127.0,,74.2,,129.3,,,,71.0,148.0,-19.0,-31.4,,-27.0,-78.0,,,,,72.0,26.1,,-57.5,-11.2,2.0,-6.0,,-58.8,,-3.7,,,,-62.0,15.0,False,,False,False,,,,,False,False,,False,True,True,True,,False,,True,,,,False,True
48349,127,134.0,135.6,,102.0,131.0,,,,,215.0,148.9,,27.2,80.7,122.0,109.0,,31.0,,101.4,,,,122.0,145.3,7.0,8.6,,-25.0,4.0,,,,,88.0,21.9,,-99.8,-46.3,-5.0,-18.0,,-96.0,,-25.6,,,,-5.0,18.3,False,,False,True,,,,,False,False,,False,False,True,False,,False,,False,,,,True,False
48351,2,76.0,75.4,,41.0,52.0,,,,,83.0,41.3,,4.7,29.6,,296.0,,0.0,,70.3,,,,92.0,43.2,74.0,73.4,,39.0,50.0,,,,,81.0,39.3,,2.7,27.6,,294.0,,-2.0,,68.3,,,,90.0,41.2,True,,True,True,,,,,False,True,,True,True,,False,,True,,True,,,,False,True
48353,23,10.0,2.1,,6.0,0.0,,,,,13.0,17.3,,2.0,5.4,13.0,31.0,,44.9,,18.8,,,,9.0,10.8,-13.0,-20.9,,-17.0,-23.0,,,,,-10.0,-5.7,,-21.0,-17.6,-10.0,8.0,,21.9,,-4.2,,,,-14.0,-12.2,False,,False,False,,,,,True,True,,False,False,True,True,,False,,True,,,,False,True
48355,1433,1952.0,1856.9,1757.9,1744.0,805.0,,,,,1952.0,115.6,,1730.4,1625.3,1915.0,842.0,,2859.9,,2469.0,1113.0,,,115.0,2638.7,519.0,423.9,324.9,311.0,-628.0,,,,,519.0,-1317.4,,297.4,192.3,482.0,-591.0,,1426.9,,1036.0,-320.0,,,-1318.0,1205.7,True,True,True,False,,,,,False,False,,True,True,True,False,,False,,False,True,,,False,False
48357,9,4.0,5.0,,0.0,0.0,,,,,31.0,14.5,,0.2,1.5,11.0,3.0,,0.0,,4.1,,,,3.0,6.9,-5.0,-4.0,,-9.0,-9.0,,,,,22.0,5.5,,-8.8,-7.5,2.0,-6.0,,-9.0,,-4.9,,,,-6.0,-2.1,True,,False,False,,,,,False,False,,False,False,True,False,,False,,True,,,,False,True
48359,2,0.0,0.1,,0.0,0.0,,,,,0.0,0.5,,0.1,0.1,0.0,0.0,,0.6,,,,,,0.0,3.4,-2.0,-1.9,,-2.0,-2.0,,,,,-2.0,-1.5,,-1.9,-1.9,-2.0,-2.0,,-1.4,,,,,,-2.0,1.4,True,,False,False,,,,,False,True,,True,True,False,False,,True,,,,,,False,True
48361,124,362.0,299.8,,217.0,156.0,,,,,346.0,333.1,,222.1,204.4,249.0,272.0,,203.7,,375.5,,,,189.0,343.5,238.0,175.8,,93.0,32.0,,,,,222.0,209.1,,98.1,80.4,125.0,148.0,,79.7,,251.5,,,,65.0,219.5,True,,True,True,,,,,True,True,,True,True,True,True,,True,,False,,,,True,True
48363,44,116.0,112.9,,77.0,94.0,,,,,82.0,141.6,,29.7,75.0,84.0,0.0,,11.4,,104.5,,,,109.0,97.7,72.0,68.9,,33.0,50.0,,,,,38.0,97.6,,-14.3,31.0,40.0,-44.0,,-32.6,,60.5,,,,65.0,53.7,True,,True,True,,,,,True,False,,True,True,True,True,,True,,True,,,,True,True
48365,28,2.0,1.7,,4.0,8.0,,,,,74.0,28.4,,0.0,3.8,,0.0,,1.6,,5.3,,,,4.0,9.8,-26.0,-26.3,,-24.0,-20.0,,,,,46.0,0.4,,-28.0,-24.2,,-28.0,,-26.4,,-22.7,,,,-24.0,-18.2,False,,True,True,,,,,False,True,,False,True,,False,,False,,True,,,,True,True
48367,113,358.0,367.5,,302.0,450.0,,,,,302.0,523.2,,117.4,238.5,266.0,244.0,,38.4,,344.6,178.0,,,340.0,326.7,245.0,254.5,,189.0,337.0,,,,,189.0,410.2,,4.4,125.5,153.0,131.0,,-74.6,,231.6,65.0,,,227.0,213.7,False,,True,False,,,,,True,False,,True,True,True,True,,True,,True,True,,,True,True
48369,20,24.0,19.7,,18.0,21.0,,,,,27.0,20.7,,4.9,20.2,35.0,19.0,,11.9,,17.8,,,,17.0,37.5,4.0,-0.3,,-2.0,1.0,,,,,7.0,0.7,,-15.1,0.2,15.0,-1.0,,-8.1,,-2.2,,,,-3.0,17.5,True,,True,True,,,,,False,True,,False,True,False,True,,False,,True,,,,True,False
48371,49,28.0,19.2,,22.0,0.0,,,,,56.0,45.8,,6.3,21.0,30.0,28.0,,21.8,,23.4,,,,22.0,33.1,-21.0,-29.8,,-27.0,-49.0,,,,,7.0,-3.2,,-42.7,-28.0,-19.0,-21.0,,-27.2,,-25.6,,,,-27.0,-15.9,False,,False,False,,,,,True,True,,False,False,True,False,,False,,False,,,,False,True
48373,5,8.0,2.5,,12.0,5.0,,,,,176.0,41.4,,0.2,12.7,,54.0,,85.9,,29.2,,,,11.0,38.1,3.0,-2.5,,7.0,0.0,,,,,171.0,36.4,,-4.8,7.7,,49.0,,80.9,,24.2,,,,6.0,33.1,True,,False,True,,,,,False,False,,False,False,,False,,False,,False,,,,False,False
48375,253,252.0,255.6,,251.0,248.0,,,,,329.0,368.6,,85.5,193.6,324.0,165.0,,403.8,,225.9,,,,196.0,257.3,-1.0,2.6,,-2.0,-5.0,,,,,76.0,115.6,,-167.5,-59.4,71.0,-88.0,,150.8,,-27.1,,,,-57.0,4.3,False,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
48377,42,0.0,0.7,,0.0,0.0,,,,,6.0,4.0,,0.8,0.6,0.0,0.0,,0.0,,3.4,,,,1.0,6.0,-42.0,-41.3,,-42.0,-42.0,,,,,-36.0,-38.0,,-41.2,-41.4,-42.0,-42.0,,-42.0,,-38.6,,,,-41.0,-36.0,True,,False,False,,,,,True,True,,True,True,False,False,,False,,True,,,,True,True
48379,5,2.0,2.1,,2.0,0.0,,,,,8.0,11.5,,0.9,0.5,,0.0,,0.8,,2.0,,,,2.0,4.9,-3.0,-2.9,,-3.0,-5.0,,,,,3.0,6.5,,-4.1,-4.5,,-5.0,,-4.2,,-3.0,,,,-3.0,-0.1,True,,False,False,,,,,False,False,,False,False,,False,,False,,False,,,,False,True
48381,281,286.0,286.8,,254.0,313.0,,,,,216.0,376.4,,265.5,218.4,252.0,162.0,,105.4,,285.9,164.0,,,373.0,246.5,5.0,5.8,,-27.0,32.0,,,,,-65.0,95.4,,-15.5,-62.6,-29.0,-119.0,,-175.6,,4.9,-117.0,,,92.0,-34.5,False,,False,False,,,,,False,False,,False,False,False,False,,False,,True,False,,,False,False
48383,11,18.0,17.1,,9.0,0.0,,,,,2.0,8.5,,3.0,13.1,,26.0,,13.9,,18.5,,,,18.0,16.2,7.0,6.1,,-2.0,-11.0,,,,,-9.0,-2.5,,-8.0,2.1,,15.0,,2.9,,7.5,,,,7.0,5.2,True,,True,False,,,,,False,True,,False,True,,False,,True,,False,,,,False,True
48385,6,16.0,24.9,,8.0,0.0,,,,,8.0,12.0,,,6.9,14.0,,,6.9,,,,,,5.0,12.5,10.0,18.9,,2.0,-6.0,,,,,2.0,6.0,,,0.9,8.0,,,0.9,,,,,,-1.0,6.5,False,,True,True,,,,,True,True,,,True,True,,,True,,,,,,True,True
48387,9,4.0,3.1,,4.0,0.0,,,,,26.0,8.6,,1.1,4.4,11.0,0.0,,6.2,,4.3,,,,4.0,6.6,-5.0,-5.9,,-5.0,-9.0,,,,,17.0,-0.4,,-7.9,-4.6,2.0,-9.0,,-2.8,,-4.7,,,,-5.0,-2.4,False,,False,False,,,,,False,True,,False,True,True,False,,True,,True,,,,False,True
48389,20,18.0,18.2,,12.0,4.0,,,,,28.0,25.6,,4.5,10.6,18.0,42.0,,2.5,,17.9,,,,11.0,18.3,-2.0,-1.8,,-8.0,-16.0,,,,,8.0,5.6,,-15.5,-9.4,-2.0,22.0,,-17.6,,-2.1,,,,-9.0,-1.7,True,,False,False,,,,,False,False,,False,False,False,False,,False,,False,,,,False,True
48391,54,8.0,10.2,,10.0,7.0,,,,,29.0,22.5,,0.3,5.6,,11.0,,1.0,,23.7,,,,7.0,22.8,-46.0,-43.8,,-44.0,-47.0,,,,,-25.0,-31.5,,-53.7,-48.4,,-43.0,,-53.0,,-30.3,,,,-47.0,-31.2,True,,True,False,,,,,True,True,,False,False,,True,,False,,True,,,,False,True
48393,2,0.0,0.5,,0.0,0.0,,,,,0.0,0.1,,0.0,0.0,,1.0,,0.0,,0.0,,,,0.0,2.1,-2.0,-1.5,,-2.0,-2.0,,,,,-2.0,-1.9,,-2.0,-2.0,,-1.0,,-2.0,,-2.0,,,,-2.0,0.1,True,,False,False,,,,,False,True,,True,True,,True,,False,,True,,,,False,True
48395,11,8.0,3.9,,8.0,0.0,,,,,47.0,21.8,,3.0,10.2,19.0,3.0,,9.4,,13.3,,,,5.0,15.8,-3.0,-7.1,,-3.0,-11.0,,,,,36.0,10.8,,-8.0,-0.8,8.0,-8.0,,-1.6,,2.3,,,,-6.0,4.8,False,,False,False,,,,,False,False,,False,True,False,False,,True,,True,,,,False,False
48397,147,322.0,320.4,,249.0,215.0,,,,,251.0,339.6,,16.1,182.9,234.0,80.0,,378.1,,447.7,,,,309.0,267.6,175.0,173.4,,102.0,68.0,,,,,104.0,192.6,,-130.9,35.9,87.0,-67.0,,231.1,,300.7,,,,162.0,120.6,True,,True,True,,,,,True,False,,True,True,True,True,,False,,False,,,,True,True
48399,33,50.0,51.7,,38.0,64.0,,,,,11.0,59.6,,4.7,30.4,35.0,12.0,,16.4,,55.4,,,,44.0,44.7,17.0,18.7,,5.0,31.0,,,,,-22.0,26.6,,-28.3,-2.6,2.0,-21.0,,-16.6,,22.4,,,,11.0,11.7,False,,True,False,,,,,False,False,,False,True,True,False,,True,,False,,,,True,True
48401,310,92.0,93.4,,68.0,80.0,,,,,191.0,158.9,,49.1,66.5,69.0,95.0,,40.0,,72.5,,,,87.0,54.2,-218.0,-216.6,,-242.0,-230.0,,,,,-119.0,-151.1,,-260.9,-243.5,-241.0,-215.0,,-269.9,,-237.5,,,,-223.0,-255.8,True,,False,False,,,,,True,True,,False,False,False,True,,False,,False,,,,False,False
48403,3,14.0,12.5,,11.0,14.0,,,,,35.0,25.1,,1.0,8.8,,21.0,,0.2,,11.2,,,,15.0,11.8,11.0,9.5,,8.0,11.0,,,,,32.0,22.1,,-2.0,5.8,,18.0,,-2.8,,8.2,,,,12.0,8.8,True,,True,False,,,,,False,False,,True,True,,False,,True,,True,,,,False,True
