,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
45061,476,425.0,391.0,,,,,212.0,,829.5,288.9,,526.0,18.4,,,,,,-51.0,-85.0,,,,,-264.0,,353.5,-187.1,,50.0,-457.6,,,,,,False,,,,,False,,False,False,,True,False,,,,,
45063,8991,5255.0,2350.0,,,,,6151.0,,7970.8,4526.3,,7850.0,1021.2,,,5289.1,12228.0,,-3736.0,-6641.0,,,,,-2840.0,,-1020.2,-4464.7,,-1141.0,-7969.8,,,-3701.9,3237.0,,False,,,,,True,,True,False,,True,False,,,True,True,
45065,255,205.0,211.0,,,,,148.0,,213.5,125.7,,163.0,28.7,,,,,,-50.0,-44.0,,,,,-107.0,,-41.5,-129.3,,-92.0,-226.3,,,,,,True,,,,,False,,True,False,,False,False,,,,,
45067,1050,775.0,941.0,,,,,388.0,,1586.1,435.8,,1081.0,87.5,,,,,,-275.0,-109.0,,,,,-662.0,,536.1,-614.2,,31.0,-962.5,,,,,,True,,,,,False,,False,False,,True,False,,,,,
45069,803,390.0,9.0,,,,,427.0,,228.2,343.3,,455.0,0.0,,,,,,-413.0,-794.0,,,,,-376.0,,-574.8,-459.7,,-348.0,-803.0,,,,,,False,,,,,True,,False,False,,True,False,,,,,
45071,1052,700.0,147.0,,,,,875.0,,810.9,514.9,,847.0,178.1,,,581.2,,,-352.0,-905.0,,,,,-177.0,,-241.1,-537.1,,-205.0,-873.9,,,-470.8,,,False,,,,,True,,True,False,,True,False,,,False,,
45073,2591,2020.0,1466.0,,,,,2393.0,,1483.7,1440.6,,2288.0,581.8,,,1284.0,,,-571.0,-1125.0,,,,,-198.0,,-1107.3,-1150.4,,-303.0,-2009.2,,,-1307.0,,,False,,,,,True,,False,False,,True,False,,,False,,
45075,2673,1060.0,443.0,,,,,1314.0,,1157.6,1214.4,,1264.5,89.8,,,1113.1,,,-1613.0,-2230.0,,,,,-1359.0,,-1515.4,-1458.6,,-1408.5,-2583.2,,,-1559.9,,,False,,,,,True,,True,True,,True,False,,,True,,
45077,5068,3505.0,1519.0,,,,,3595.0,,3107.4,2709.9,,4263.5,1940.7,,,2724.6,,,-1563.0,-3549.0,,,,,-1473.0,,-1960.6,-2358.1,,-804.5,-3127.3,,,-2343.4,,,False,,,,,True,,False,False,,True,False,,,False,,
45079,10351,5560.0,3206.0,,,,,7580.0,,5726.4,5664.1,,7889.5,2388.1,,,2245.9,9589.0,,-4791.0,-7145.0,,,,,-2771.0,,-4624.6,-4686.9,,-2461.5,-7962.9,,,-8105.1,-762.0,,False,,,,,True,,True,True,,True,False,,,False,True,
45081,384,260.0,816.0,,,,,485.0,,288.3,234.8,,360.0,18.0,,,,,,-124.0,432.0,,,,,101.0,,-95.7,-149.2,,-24.0,-366.0,,,,,,False,,,,,True,,True,False,,True,False,,,,,
45083,11104,8030.0,4075.0,,,,,8529.0,,7560.8,5111.8,,11781.0,1796.6,,,9581.4,9614.0,,-3074.0,-7029.0,,,,,-2575.0,,-3543.2,-5992.2,,677.0,-9307.4,,,-1522.6,-1490.0,,False,,,,,True,,False,False,,True,False,,,True,True,
45085,2817,1230.0,578.0,,,,,1760.0,,1026.0,1222.7,,1387.5,247.8,,,562.7,,,-1587.0,-2239.0,,,,,-1057.0,,-1791.0,-1594.3,,-1429.5,-2569.2,,,-2254.3,,,False,,,,,True,,False,False,,True,False,,,False,,
45087,739,530.0,348.0,,,,,685.0,,349.9,333.2,,499.0,149.0,,,,,,-209.0,-391.0,,,,,-54.0,,-389.1,-405.8,,-240.0,-590.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
45089,1235,650.0,111.0,,,,,409.0,,801.5,470.2,,764.5,38.3,,,,,,-585.0,-1124.0,,,,,-826.0,,-433.5,-764.8,,-470.5,-1196.7,,,,,,False,,,,,False,,True,False,,True,False,,,,,
45091,7745,5280.0,2937.0,,,,,5818.0,,4177.4,4332.9,,6647.5,1623.2,,,5007.0,6281.0,,-2465.0,-4808.0,,,,,-1927.0,,-3567.6,-3412.1,,-1097.5,-6121.8,,,-2738.0,-1464.0,,False,,,,,True,,False,False,,True,False,,,False,True,
46003,45,60.0,,,,,,35.0,,8.4,21.7,,12.0,0.0,,,,,,15.0,,,,,,-10.0,,-36.6,-23.3,,-33.0,-45.0,,,,,,,,,,,True,,False,False,,False,False,,,,,
46005,128,120.0,20.0,,,,,238.0,,14.4,148.0,,46.0,0.0,,,56.6,,,-8.0,-108.0,,,,,110.0,,-113.6,20.0,,-82.0,-128.0,,,-71.4,,,False,,,,,False,,False,False,,False,False,,,False,,
46007,29,20.0,0.0,,,,,22.0,,8.8,18.1,,8.0,0.0,,,,,,-9.0,-29.0,,,,,-7.0,,-20.2,-10.9,,-21.0,-29.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
46009,65,105.0,0.0,,,,,91.0,,16.0,52.3,,68.0,0.0,,,,,,40.0,-65.0,,,,,26.0,,-49.0,-12.7,,3.0,-65.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
46011,533,385.0,141.0,,,,,398.0,,138.8,250.0,,307.0,0.0,,,378.9,,,-148.0,-392.0,,,,,-135.0,,-394.2,-283.0,,-226.0,-533.0,,,-154.1,,,False,,,,,True,,False,False,,False,False,,,False,,
46013,627,515.0,268.0,,,,,581.0,,162.2,408.9,,339.0,0.0,,,627.5,,,-112.0,-359.0,,,,,-46.0,,-464.8,-218.1,,-288.0,-627.0,,,0.5,,,False,,,,,True,,False,False,,False,False,,,True,,
46015,56,15.0,5.0,,,,,50.0,,4.0,36.5,,1.0,0.0,,,,,,-41.0,-51.0,,,,,-6.0,,-52.0,-19.5,,-55.0,-56.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
46017,8,25.0,0.0,,,,,35.0,,1.3,18.3,,0.0,0.0,,,,,,17.0,-8.0,,,,,27.0,,-6.7,10.3,,-8.0,-8.0,,,,,,True,,,,,False,,True,True,,True,True,,,,,
46019,106,95.0,26.0,,,,,145.0,,26.3,66.8,,82.0,0.0,,,,,,-11.0,-80.0,,,,,39.0,,-79.7,-39.2,,-24.0,-106.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46021,16,10.0,0.0,,,,,30.0,,1.2,5.1,,15.0,0.0,,,,,,-6.0,-16.0,,,,,14.0,,-14.8,-10.9,,-1.0,-16.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
46023,136,140.0,30.0,,,,,68.0,,23.2,106.5,,71.0,0.0,,,,,,4.0,-106.0,,,,,-68.0,,-112.8,-29.5,,-65.0,-136.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46025,30,35.0,0.0,,,,,36.0,,4.1,24.4,,2.0,0.0,,,,,,5.0,-30.0,,,,,6.0,,-25.9,-5.6,,-28.0,-30.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46027,155,195.0,27.0,,,,,122.0,,62.7,153.0,,168.0,0.0,,,,,,40.0,-128.0,,,,,-33.0,,-92.3,-2.0,,13.0,-155.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
46029,369,515.0,122.0,,,,,374.0,,214.5,373.3,,515.0,0.0,,,730.2,,,146.0,-247.0,,,,,5.0,,-154.5,4.3,,146.0,-369.0,,,361.2,,,False,,,,,True,,False,True,,False,False,,,False,,
46031,18,45.0,,,,,,25.0,,6.5,24.3,,17.0,0.0,,,,,,27.0,,,,,,7.0,,-11.5,6.3,,-1.0,-18.0,,,,,,,,,,,True,,True,True,,True,True,,,,,
46033,59,75.0,24.0,,,,,68.0,,22.7,61.0,,55.0,0.0,,,,,,16.0,-35.0,,,,,9.0,,-36.3,2.0,,-4.0,-59.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
46035,218,235.0,22.0,,,,,248.0,,62.9,204.9,,137.0,0.1,,,,,,17.0,-196.0,,,,,30.0,,-155.1,-13.1,,-81.0,-217.9,,,,,,False,,,,,False,,False,True,,False,False,,,,,
46037,90,75.0,30.0,,,,,46.0,,37.2,52.3,,66.0,0.0,,,,,,-15.0,-60.0,,,,,-44.0,,-52.8,-37.7,,-24.0,-90.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46039,55,55.0,17.0,,,,,60.0,,15.9,31.7,,45.0,0.0,,,,,,0.0,-38.0,,,,,5.0,,-39.1,-23.3,,-10.0,-55.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46041,139,160.0,,,,,,47.0,,12.0,114.5,,98.0,0.0,,,,,,21.0,,,,,,-92.0,,-127.0,-24.5,,-41.0,-139.0,,,,,,,,,,,False,,False,False,,False,False,,,,,
46043,40,65.0,13.0,,,,,25.0,,39.7,36.6,,83.0,0.0,,,,,,25.0,-27.0,,,,,-15.0,,-0.3,-3.4,,43.0,-40.0,,,,,,False,,,,,True,,True,True,,False,False,,,,,
46045,115,135.0,,,,,,50.0,,27.9,50.2,,83.0,35.0,,,,,,20.0,,,,,,-65.0,,-87.1,-64.8,,-32.0,-80.0,,,,,,,,,,,False,,False,False,,False,False,,,,,
46047,68,70.0,4.0,,,,,50.0,,93.3,49.4,,74.0,0.0,,,,,,2.0,-64.0,,,,,-18.0,,25.3,-18.6,,6.0,-68.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46049,27,15.0,0.0,,,,,20.0,,10.2,14.4,,14.0,0.0,,,,,,-12.0,-27.0,,,,,-7.0,,-16.8,-12.6,,-13.0,-27.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
46051,101,60.0,11.0,,,,,111.0,,12.3,82.7,,27.0,0.0,,,,,,-41.0,-90.0,,,,,10.0,,-88.7,-18.3,,-74.0,-101.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
46053,18,45.0,7.0,,,,,25.0,,14.8,29.4,,34.0,0.0,,,,,,27.0,-11.0,,,,,7.0,,-3.2,11.4,,16.0,-18.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
46055,14,40.0,,,,,,50.0,,34.8,28.0,,66.0,0.0,,,,,,26.0,,,,,,36.0,,20.8,14.0,,52.0,-14.0,,,,,,,,,,,False,,True,True,,False,True,,,,,
46057,73,95.0,18.0,,,,,75.0,,16.5,54.7,,49.0,0.0,,,,,,22.0,-55.0,,,,,2.0,,-56.5,-18.3,,-24.0,-73.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
46059,9,10.0,0.0,,,,,45.0,,4.0,15.8,,2.0,0.0,,,,,,1.0,-9.0,,,,,36.0,,-5.0,6.8,,-7.0,-9.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46061,27,35.0,5.0,,,,,30.0,,6.3,23.5,,13.5,0.2,,,,,,8.0,-22.0,,,,,3.0,,-20.7,-3.5,,-13.5,-26.8,,,,,,False,,,,,True,,False,True,,False,False,,,,,
46063,1,5.0,0.0,,,,,42.0,,0.5,5.2,,20.0,,,,,,,4.0,-1.0,,,,,41.0,,-0.5,4.2,,19.0,,,,,,,True,,,,,False,,True,False,,False,,,,,,
46065,237,250.0,59.0,,,,,265.0,,110.4,175.7,,172.0,0.3,,,,,,13.0,-178.0,,,,,28.0,,-126.6,-61.3,,-65.0,-236.7,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46067,67,80.0,21.0,,,,,69.0,,17.8,70.2,,43.0,0.0,,,,,,13.0,-46.0,,,,,2.0,,-49.2,3.2,,-24.0,-67.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
46069,3,5.0,0.0,,,,,49.0,,1.6,4.3,,20.0,0.0,,,,,,2.0,-3.0,,,,,46.0,,-1.4,1.3,,17.0,-3.0,,,,,,False,,,,,False,,True,True,,False,False,,,,,
46071,9,20.0,0.0,,,,,15.0,,8.4,21.3,,0.0,0.0,,,,,,11.0,-9.0,,,,,6.0,,-0.6,12.3,,-9.0,-9.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
46073,8,5.0,0.0,,,,,52.0,,5.7,16.4,,0.0,0.0,,,,,,-3.0,-8.0,,,,,44.0,,-2.3,8.4,,-8.0,-8.0,,,,,,False,,,,,False,,True,False,,False,False,,,,,
46075,18,10.0,0.0,,,,,15.0,,3.0,2.9,,15.0,,,,,,,-8.0,-18.0,,,,,-3.0,,-15.0,-15.1,,-3.0,,,,,,,False,,,,,True,,False,False,,True,,,,,,
46077,73,160.0,15.0,,,,,59.0,,47.5,56.2,,106.0,0.0,,,,,,87.0,-58.0,,,,,-14.0,,-25.5,-16.8,,33.0,-73.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
46079,132,185.0,36.0,,,,,183.0,,56.2,107.8,,138.0,0.0,,,,,,53.0,-96.0,,,,,51.0,,-75.8,-24.2,,6.0,-132.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
46081,272,355.0,65.0,,,,,395.0,,96.2,207.1,,253.0,0.0,,,,,,83.0,-207.0,,,,,123.0,,-175.8,-64.9,,-19.0,-272.0,,,,,,False,,,,,False,,False,True,,True,False,,,,,
46083,810,1240.0,491.0,,,,,643.0,,589.2,737.6,,1144.5,0.7,,,1072.9,,,430.0,-319.0,,,,,-167.0,,-220.8,-72.4,,334.5,-809.3,,,262.9,,,True,,,,,True,,True,True,,True,False,,,True,,
46085,79,15.0,0.0,,,,,32.0,,6.9,26.8,,7.0,0.0,,,,,,-64.0,-79.0,,,,,-47.0,,-72.1,-52.2,,-72.0,-79.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
46087,48,95.0,9.0,,,,,41.0,,32.2,52.4,,49.0,0.0,,,,,,47.0,-39.0,,,,,-7.0,,-15.8,4.4,,1.0,-48.0,,,,,,True,,,,,True,,True,True,,True,False,,,,,
46089,56,25.0,0.0,,,,,25.0,,15.1,15.1,,15.0,0.0,,,,,,-31.0,-56.0,,,,,-31.0,,-40.9,-40.9,,-41.0,-56.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46091,30,40.0,12.0,,,,,51.0,,24.2,31.8,,38.0,0.0,,,,,,10.0,-18.0,,,,,21.0,,-5.8,1.8,,8.0,-30.0,,,,,,False,,,,,False,,True,True,,True,False,,,,,
46093,301,305.0,86.0,,,,,364.0,,119.5,255.5,,250.0,0.0,,,,,,4.0,-215.0,,,,,63.0,,-181.5,-45.5,,-51.0,-301.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46095,26,5.0,0.0,,,,,40.0,,2.4,13.2,,0.0,0.0,,,,,,-21.0,-26.0,,,,,14.0,,-23.6,-12.8,,-26.0,-26.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
46097,42,20.0,0.0,,,,,20.0,,2.3,16.8,,5.0,0.0,,,,,,-22.0,-42.0,,,,,-22.0,,-39.7,-25.2,,-37.0,-42.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46099,2471,2915.0,1585.0,,,,,2566.0,,1050.4,2484.8,,2331.5,1.4,,,2113.8,1200.0,,444.0,-886.0,,,,,95.0,,-1420.6,13.8,,-139.5,-2469.6,,,-357.2,-1271.0,,False,,,,,True,,False,True,,True,False,,,True,False,
46101,76,70.0,19.0,,,,,59.0,,37.5,56.0,,67.0,0.0,,,,,,-6.0,-57.0,,,,,-17.0,,-38.5,-20.0,,-9.0,-76.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46102,144,195.0,37.0,,,,,999.0,,72.1,171.6,,166.0,,,,,,,51.0,-107.0,,,,,855.0,,-71.9,27.6,,22.0,,,,,,,False,,,,,False,,False,True,,True,,,,,,
46103,1491,2040.0,1495.0,,,,,20.0,,751.1,1449.9,,1713.0,0.5,,,1190.1,,,549.0,4.0,,,,,-1471.0,,-739.9,-41.1,,222.0,-1490.5,,,-300.9,,,True,,,,,False,,False,True,,True,False,,,True,,
46105,60,125.0,,,,,,25.0,,36.8,38.8,,86.0,0.0,,,,,,65.0,,,,,,-35.0,,-23.2,-21.2,,26.0,-60.0,,,,,,,,,,,True,,True,True,,True,True,,,,,
46107,50,30.0,,,,,,119.0,,1.6,11.2,,0.0,0.0,,,,,,-20.0,,,,,,69.0,,-48.4,-38.8,,-50.0,-50.0,,,,,,,,,,,False,,False,False,,False,False,,,,,
46109,162,185.0,48.0,,,,,24.0,,78.7,107.3,,196.0,0.0,,,,,,23.0,-114.0,,,,,-138.0,,-83.3,-54.7,,34.0,-162.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46111,22,15.0,0.0,,,,,108.0,,0.7,18.1,,0.0,0.0,,,,,,-7.0,-22.0,,,,,86.0,,-21.3,-3.9,,-22.0,-22.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
46115,71,55.0,21.0,,,,,95.0,,25.2,51.6,,63.0,0.1,,,,,,-16.0,-50.0,,,,,24.0,,-45.8,-19.4,,-8.0,-70.9,,,,,,False,,,,,False,,False,False,,True,False,,,,,
46117,53,25.0,0.0,,,,,39.0,,11.0,20.2,,0.0,0.0,,,,,,-28.0,-53.0,,,,,-14.0,,-42.0,-32.8,,-53.0,-53.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
46119,28,20.0,0.0,,,,,19.0,,0.6,5.7,,25.0,0.0,,,,,,-8.0,-28.0,,,,,-9.0,,-27.4,-22.3,,-3.0,-28.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
46121,75,75.0,26.0,,,,,81.0,,21.8,84.0,,42.0,0.0,,,,,,0.0,-49.0,,,,,6.0,,-53.2,9.0,,-33.0,-75.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46123,39,55.0,2.0,,,,,70.0,,14.9,59.1,,31.0,0.0,,,,,,16.0,-37.0,,,,,31.0,,-24.1,20.1,,-8.0,-39.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
46125,98,105.0,13.0,,,,,86.0,,39.5,78.5,,81.0,0.0,,,,,,7.0,-85.0,,,,,-12.0,,-58.5,-19.5,,-17.0,-98.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
46127,291,360.0,68.0,,,,,190.0,,218.8,201.8,,357.0,0.4,,,,,,69.0,-223.0,,,,,-101.0,,-72.2,-89.2,,66.0,-290.6,,,,,,False,,,,,False,,False,False,,True,False,,,,,
46129,94,75.0,20.0,,,,,80.0,,19.4,50.1,,72.0,0.0,,,,,,-19.0,-74.0,,,,,-14.0,,-74.6,-43.9,,-22.0,-94.0,,,,,,False,,,,,True,,False,False,,False,False,,,,,
46135,315,485.0,89.0,,,,,283.0,,130.4,305.2,,393.0,0.0,,,1703.7,,,170.0,-226.0,,,,,-32.0,,-184.6,-9.8,,78.0,-315.0,,,1388.7,,,False,,,,,True,,False,True,,True,False,,,False,,
46137,49,35.0,,,,,,48.0,,2.6,25.3,,0.0,0.0,,,,,,-14.0,,,,,,-1.0,,-46.4,-23.7,,-49.0,-49.0,,,,,,,,,,,True,,False,False,,False,False,,,,,
47001,1835,3340.0,2708.0,,,,,2878.0,,4913.8,1679.6,,5012.5,698.0,,,3310.5,,,1505.0,873.0,,,,,1043.0,,3078.8,-155.4,,3177.5,-1137.0,,,1475.5,,,True,,,,,True,,False,True,,False,True,,,True,,
47003,1118,1935.0,1174.0,,,,,2139.0,,2136.6,1054.0,,2550.0,0.0,,,2115.9,,,817.0,56.0,,,,,1021.0,,1018.6,-64.0,,1432.0,-1118.0,,,997.9,,,True,,,,,False,,False,True,,False,False,,,False,,
47005,225,355.0,261.0,,,,,866.0,,232.4,219.9,,363.0,0.0,,,,,,130.0,36.0,,,,,641.0,,7.4,-5.1,,138.0,-225.0,,,,,,True,,,,,False,,True,True,,False,False,,,,,
47007,292,495.0,,,,,,692.0,,483.5,358.1,,824.0,0.0,,,,,,203.0,,,,,,400.0,,191.5,66.1,,532.0,-292.0,,,,,,,,,,,False,,True,True,,False,False,,,,,
47009,3356,5220.0,3908.0,,,,,4717.0,,5557.8,2930.4,,7144.0,1227.2,,,4731.3,2817.0,,1864.0,552.0,,,,,1361.0,,2201.8,-425.6,,3788.0,-2128.8,,,1375.3,-539.0,,True,,,,,True,,False,True,,False,False,,,True,True,
47011,2891,4420.0,3390.0,,,,,4553.0,,6050.3,2455.2,,7604.0,451.9,,,3865.9,,,1529.0,499.0,,,,,1662.0,,3159.3,-435.8,,4713.0,-2439.1,,,974.9,,,True,,,,,False,,False,True,,False,False,,,True,,
47013,881,1735.0,1573.0,,,,,1708.0,,2517.0,728.4,,2540.0,196.7,,,933.1,,,854.0,692.0,,,,,827.0,,1636.0,-152.6,,1659.0,-684.3,,,52.1,,,True,,,,,True,,False,True,,False,True,,,True,,
47015,330,620.0,282.0,,,,,653.0,,863.6,344.0,,945.0,0.0,,,,,,290.0,-48.0,,,,,323.0,,533.6,14.0,,615.0,-330.0,,,,,,True,,,,,False,,False,True,,False,False,,,,,
47017,690,1135.0,931.0,,,,,1105.0,,809.8,512.6,,1069.0,409.7,,,666.8,,,445.0,241.0,,,,,415.0,,119.8,-177.4,,379.0,-280.3,,,-23.2,,,True,,,,,True,,True,True,,True,True,,,True,,
47019,1056,2185.0,1224.0,,,,,1462.0,,1837.9,905.0,,2678.0,268.5,,,1013.2,,,1129.0,168.0,,,,,406.0,,781.9,-151.0,,1622.0,-787.5,,,-42.8,,,True,,,,,True,,True,True,,False,True,,,True,,
47021,872,1715.0,1197.0,,,,,1166.0,,3055.5,901.9,,2401.0,347.3,,,1143.8,,,843.0,325.0,,,,,294.0,,2183.5,29.9,,1529.0,-524.7,,,271.8,,,True,,,,,True,,False,True,,False,True,,,True,,
47023,406,750.0,920.0,,,,,717.0,,790.1,340.9,,633.0,102.6,,,,,,344.0,514.0,,,,,311.0,,384.1,-65.1,,227.0,-303.4,,,,,,False,,,,,True,,False,True,,True,True,,,,,
47025,837,925.0,623.0,,,,,1246.0,,750.8,512.1,,985.0,45.5,,,,,,88.0,-214.0,,,,,409.0,,-86.2,-324.9,,148.0,-791.5,,,,,,False,,,,,False,,True,False,,False,False,,,,,
47027,155,325.0,43.0,,,,,254.0,,622.8,153.8,,494.0,39.5,,,,,,170.0,-112.0,,,,,99.0,,467.8,-1.2,,339.0,-115.5,,,,,,True,,,,,True,,False,True,,False,True,,,,,
47029,996,1720.0,802.0,,,,,1254.0,,3123.9,810.1,,2995.0,182.8,,,954.9,,,724.0,-194.0,,,,,258.0,,2127.9,-185.9,,1999.0,-813.2,,,-41.1,,,True,,,,,True,,False,True,,False,False,,,True,,
47031,1166,2340.0,1472.0,,,,,2570.0,,3951.8,1431.3,,4747.0,270.1,,,1716.6,,,1174.0,306.0,,,,,1404.0,,2785.8,265.3,,3581.0,-895.9,,,550.6,,,True,,,,,False,,False,True,,False,True,,,True,,
47033,292,585.0,774.0,,,,,482.0,,1016.4,277.4,,892.5,79.7,,,,,,293.0,482.0,,,,,190.0,,724.4,-14.6,,600.5,-212.3,,,,,,False,,,,,True,,False,True,,False,True,,,,,
47035,1454,2595.0,1567.0,,,,,2470.0,,4100.5,1284.7,,3355.0,687.8,,,2331.4,,,1141.0,113.0,,,,,1016.0,,2646.5,-169.3,,1901.0,-766.2,,,877.4,,,True,,,,,True,,False,True,,False,True,,,True,,
47037,15746,24820.0,17737.0,,,,,17126.0,,29285.3,16306.6,,31201.0,9506.3,,,24700.8,10315.0,,9074.0,1991.0,,,,,1380.0,,13539.3,560.6,,15455.0,-6239.7,,,8954.8,-5431.0,,True,,,,,True,,False,True,,False,True,,,True,True,
47039,200,695.0,5.0,,,,,466.0,,2007.0,272.6,,827.0,0.1,,,,,,495.0,-195.0,,,,,266.0,,1807.0,72.6,,627.0,-199.9,,,,,,True,,,,,True,,False,True,,False,True,,,,,
47041,515,1050.0,401.0,,,,,858.0,,979.6,498.6,,1027.0,0.0,,,,,,535.0,-114.0,,,,,343.0,,464.6,-16.4,,512.0,-515.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
47043,1279,2190.0,1322.0,,,,,1941.0,,3672.0,1092.3,,3556.5,502.1,,,2018.5,,,911.0,43.0,,,,,662.0,,2393.0,-186.7,,2277.5,-776.9,,,739.5,,,True,,,,,True,,False,True,,False,True,,,True,,
47045,876,1030.0,576.0,,,,,1584.0,,1204.1,522.5,,1341.5,124.8,,,746.2,,,154.0,-300.0,,,,,708.0,,328.1,-353.5,,465.5,-751.2,,,-129.8,,,False,,,,,False,,False,False,,False,False,,,True,,
47047,1037,1515.0,1042.0,,,,,1204.0,,1530.1,622.6,,1556.5,253.2,,,1153.6,,,478.0,5.0,,,,,167.0,,493.1,-414.4,,519.5,-783.8,,,116.6,,,True,,,,,True,,False,True,,False,False,,,True,,
47049,369,1025.0,239.0,,,,,655.0,,1506.8,466.3,,1268.0,88.1,,,,,,656.0,-130.0,,,,,286.0,,1137.8,97.3,,899.0,-280.9,,,,,,True,,,,,True,,False,True,,False,True,,,,,
47051,985,1805.0,1162.0,,,,,2123.0,,1864.3,773.7,,1797.0,250.3,,,820.1,,,820.0,177.0,,,,,1138.0,,879.3,-211.3,,812.0,-734.7,,,-164.9,,,True,,,,,False,,False,True,,True,True,,,True,,
47053,1063,2145.0,1806.0,,,,,1643.0,,2185.7,1112.6,,2933.5,433.6,,,1334.1,,,1082.0,743.0,,,,,580.0,,1122.7,49.6,,1870.5,-629.4,,,271.1,,,True,,,,,True,,False,True,,False,True,,,True,,
47055,887,1930.0,1227.0,,,,,1283.0,,3119.3,828.4,,2534.0,374.9,,,,,,1043.0,340.0,,,,,396.0,,2232.3,-58.6,,1647.0,-512.1,,,,,,True,,,,,True,,False,True,,False,True,,,,,
47057,497,995.0,310.0,,,,,768.0,,1213.6,462.5,,1147.5,33.9,,,,,,498.0,-187.0,,,,,271.0,,716.6,-34.5,,650.5,-463.1,,,,,,True,,,,,True,,False,True,,False,True,,,,,
47059,1608,3010.0,1919.0,,,,,2270.0,,4665.3,1330.9,,5207.5,598.1,,,3154.3,,,1402.0,311.0,,,,,662.0,,3057.3,-277.1,,3599.5,-1009.9,,,1546.3,,,True,,,,,True,,False,True,,False,True,,,False,,
47061,318,540.0,263.0,,,,,617.0,,756.9,246.8,,679.0,128.8,,,,,,222.0,-55.0,,,,,299.0,,438.9,-71.2,,361.0,-189.2,,,,,,True,,,,,False,,False,True,,False,True,,,,,
47063,1814,3045.0,1972.0,,,,,2068.0,,4102.2,1448.8,,4727.0,515.1,,,2606.4,,,1231.0,158.0,,,,,254.0,,2288.2,-365.2,,2913.0,-1298.9,,,792.4,,,True,,,,,True,,False,True,,False,False,,,True,,
