,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
51510,325,270.0,264.2,,249.0,159.0,,,,,,237.0,,1594.3,275.8,,135.6,248.8,81.6,234.0,,193.4,252.8,279.0,,,200.0,372.2,1790.3,-55.0,-60.8,,-76.0,-166.0,,,,,,-88.0,,1269.3,-49.2,,-189.4,-76.2,-243.4,-91.0,,-131.6,-72.2,-46.0,,,-125.0,47.2,1465.3,False,,False,False,,,,,,False,,False,True,,False,False,False,False,,False,False,True,,,False,True,False
51520,35,54.0,49.0,,40.0,108.0,,,,,,39.0,,134.3,67.7,,2.9,32.7,1.9,44.0,,8.8,,,,,28.0,62.8,106.5,19.0,14.0,,5.0,73.0,,,,,,4.0,,99.3,32.7,,-32.1,-2.3,-33.1,9.0,,-26.2,,,,,-7.0,27.8,71.5,True,,True,False,,,,,,True,,False,False,,False,True,False,True,,False,,,,,True,False,False
51530,28,6.0,8.2,,3.0,0.0,,,,,,0.0,,4.8,7.5,,3.2,1.3,,0.0,,2.4,,,,,6.0,6.2,14.6,-22.0,-19.8,,-25.0,-28.0,,,,,,-28.0,,-23.2,-20.5,,-24.8,-26.7,,-28.0,,-25.6,,,,,-22.0,-21.8,-13.4,True,,False,False,,,,,,False,,False,True,,False,False,,False,,False,,,,,False,True,True
51540,405,447.0,448.8,,447.0,930.0,,,,,,88.0,,592.6,157.7,,506.2,389.9,28.0,838.0,,284.8,,,,,324.0,523.4,805.4,42.0,43.8,,42.0,525.0,,,,,,-317.0,,187.6,-247.3,,101.2,-15.1,-377.0,433.0,,-120.2,,,,,-81.0,118.4,400.4,False,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,False,False,False
51550,378,408.0,422.1,,378.0,167.0,,,,,,491.0,,377.8,432.1,,292.1,324.6,441.6,305.0,,195.6,321.0,516.0,,,332.0,697.0,1054.0,30.0,44.1,,0.0,-211.0,,,,,,113.0,,-0.2,54.1,,-85.9,-53.4,63.6,-73.0,,-182.4,-57.0,138.0,,,-46.0,319.0,676.0,False,,True,False,,,,,,False,,True,False,,False,False,False,False,,False,False,False,,,False,False,False
51570,32,9.0,11.7,,13.0,14.0,,,,,,12.0,,139.4,19.8,,3.9,12.2,23.0,19.0,,13.2,,,,,10.0,15.4,45.7,-23.0,-20.3,,-19.0,-18.0,,,,,,-20.0,,107.4,-12.2,,-28.1,-19.8,-9.0,-13.0,,-18.8,,,,,-22.0,-16.6,13.7,True,,True,True,,,,,,True,,False,True,,False,True,True,True,,True,,,,,True,True,True
51580,3,3.0,3.6,,1.0,0.0,,,,,,0.0,,2.2,7.6,,0.8,0.9,,0.0,,0.3,,,,,1.0,6.7,8.5,0.0,0.6,,-2.0,-3.0,,,,,,-3.0,,-0.8,4.6,,-2.2,-2.1,,-3.0,,-2.7,,,,,-2.0,3.7,5.5,False,,False,False,,,,,,False,,False,False,,False,False,,False,,False,,,,,False,False,False
51590,231,246.0,241.3,,225.0,282.0,,,,,,60.0,,289.0,176.8,,134.2,194.7,99.8,240.0,,291.5,,,,,216.0,243.2,263.7,15.0,10.3,,-6.0,51.0,,,,,,-171.0,,58.0,-54.2,,-96.8,-36.3,-131.2,9.0,,60.5,,,,,-15.0,12.2,32.7,True,,True,False,,,,,,False,,False,False,,False,False,False,True,,False,,,,,False,True,False
51595,21,12.0,9.1,,6.0,24.0,,,,,,6.0,,6.2,10.2,,1.0,5.6,0.0,20.0,,2.0,,,,,2.0,17.8,18.8,-9.0,-11.9,,-15.0,3.0,,,,,,-15.0,,-14.8,-10.8,,-20.0,-15.4,-21.0,-1.0,,-19.0,,,,,-19.0,-3.2,-2.2,False,,False,True,,,,,,False,,False,False,,False,False,False,True,,False,,,,,False,True,True
51600,12,21.0,17.9,,9.0,3.0,,,,,,8.0,,487.5,34.7,,1.0,7.3,142.5,21.0,,5.9,,,,,28.0,18.7,143.5,9.0,5.9,,-3.0,-9.0,,,,,,-4.0,,475.5,22.7,,-11.0,-4.7,130.5,9.0,,-6.1,,,,,16.0,6.7,131.5,True,,True,False,,,,,,True,,False,False,,False,True,False,False,,True,,,,,False,True,False
51610,6,6.0,6.2,,4.0,1.0,,,,,,5.0,,10.4,3.6,,2.1,3.6,,0.0,,4.5,,,,,10.0,4.9,125.0,0.0,0.2,,-2.0,-5.0,,,,,,-1.0,,4.4,-2.4,,-3.9,-2.4,,-6.0,,-1.5,,,,,4.0,-1.1,119.0,False,,False,False,,,,,,False,,False,False,,False,False,,False,,False,,,,,False,False,False
51620,68,66.0,61.9,,31.0,35.0,,,,,,13.0,,59.0,32.2,,4.6,34.8,0.0,35.0,,13.9,,,,,4.0,103.0,67.9,-2.0,-6.1,,-37.0,-33.0,,,,,,-55.0,,-9.0,-35.8,,-63.4,-33.2,-68.0,-33.0,,-54.1,,,,,-64.0,35.0,-0.1,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,True
51630,43,39.0,38.5,,38.0,42.0,,,,,,81.0,,202.4,37.8,,6.7,34.0,0.0,55.0,,30.4,,,,,27.0,57.8,98.2,-4.0,-4.5,,-5.0,-1.0,,,,,,38.0,,159.4,-5.2,,-36.3,-9.0,-43.0,12.0,,-12.6,,,,,-16.0,14.8,55.2,False,,False,True,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
51640,16,9.0,7.5,,4.0,0.0,,,,,,31.0,,7.0,6.3,,0.3,3.1,0.0,,,3.5,,,,,0.0,14.4,13.3,-7.0,-8.5,,-12.0,-16.0,,,,,,15.0,,-9.0,-9.7,,-15.7,-12.9,-16.0,,,-12.5,,,,,-16.0,-1.6,-2.7,False,,False,False,,,,,,False,,False,False,,False,False,False,,,False,,,,,False,True,True
51650,184,186.0,189.7,,181.0,139.0,,,,,,233.0,,255.5,284.5,,121.0,186.2,348.0,152.0,,81.1,119.3,151.0,,,142.0,283.9,840.7,2.0,5.7,,-3.0,-45.0,,,,,,49.0,,71.5,100.5,,-63.0,2.2,164.0,-32.0,,-102.9,-64.7,-33.0,,,-42.0,99.9,656.7,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,False,False,False
51660,400,831.0,1015.5,,630.0,1043.0,,,,,,203.0,,933.2,205.5,,536.3,623.0,0.0,1120.0,,514.8,682.0,,,,133.0,1110.4,1016.1,431.0,615.5,,230.0,643.0,,,,,,-197.0,,533.2,-194.5,,136.3,223.0,-400.0,720.0,,114.8,282.0,,,,-267.0,710.4,616.1,False,,True,False,,,,,,True,,False,True,,True,True,True,False,,True,True,,,,True,False,False
51670,63,42.0,36.1,,32.0,18.0,,,,,,25.0,,140.3,29.6,,6.9,30.9,37.8,42.0,,3.6,,,,,40.0,49.2,152.3,-21.0,-26.9,,-31.0,-45.0,,,,,,-38.0,,77.3,-33.4,,-56.1,-32.1,-25.2,-21.0,,-59.4,,,,,-23.0,-13.8,89.3,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,True,False
51678,122,12.0,11.9,,12.0,0.0,,,,,,1.0,,12.9,9.0,,5.5,15.3,,6.0,,36.5,,,,,24.0,10.6,28.4,-110.0,-110.1,,-110.0,-122.0,,,,,,-121.0,,-109.1,-113.0,,-116.5,-106.7,,-116.0,,-85.5,,,,,-98.0,-111.4,-93.6,False,,False,False,,,,,,False,,True,False,,False,True,,False,,True,,,,,True,False,True
51680,382,327.0,308.4,,299.0,458.0,,,,,,218.0,,319.0,365.5,,289.0,286.8,266.5,314.0,,153.2,278.7,,,,277.0,400.1,589.1,-55.0,-73.6,,-83.0,76.0,,,,,,-164.0,,-63.0,-16.5,,-93.0,-95.2,-115.5,-68.0,,-228.8,-103.3,,,,-105.0,18.1,207.1,False,,False,False,,,,,,False,,False,True,,False,False,False,False,,False,False,,,,False,True,False
51683,105,75.0,71.8,,76.0,64.0,,,,,,67.0,,441.1,70.8,,26.4,90.6,1.6,170.0,,82.4,93.9,,,,29.0,101.6,210.5,-30.0,-33.2,,-29.0,-41.0,,,,,,-38.0,,336.1,-34.2,,-78.6,-14.4,-103.4,65.0,,-22.6,-11.1,,,,-76.0,-3.4,105.5,False,,True,False,,,,,,False,,False,False,,False,True,False,False,,True,True,,,,False,True,False
51685,23,33.0,29.7,,25.0,21.0,,,,,,19.0,,25.5,26.6,,5.0,30.5,0.0,58.0,,35.7,,,,,13.0,44.3,257.7,10.0,6.7,,2.0,-2.0,,,,,,-4.0,,2.5,3.6,,-18.0,7.5,-23.0,35.0,,12.7,,,,,-10.0,21.3,234.7,True,,True,True,,,,,,True,,True,True,,False,True,False,False,,False,,,,,False,False,False
51690,53,48.0,44.9,,31.0,15.0,,,,,,15.0,,35.7,45.0,,,27.3,0.0,42.0,,10.4,,,,,24.0,70.7,65.1,-5.0,-8.1,,-22.0,-38.0,,,,,,-38.0,,-17.3,-8.0,,,-25.7,-53.0,-11.0,,-42.6,,,,,-29.0,17.7,12.1,False,,False,False,,,,,,False,,False,False,,,False,False,False,,False,,,,,False,False,False
51700,245,330.0,332.9,,325.0,1556.0,,,,,,383.0,,323.1,336.1,,238.9,272.8,446.6,207.0,,81.3,284.9,197.0,,,344.0,455.7,417.7,85.0,87.9,,80.0,1311.0,,,,,,138.0,,78.1,91.1,,-6.1,27.8,201.6,-38.0,,-163.7,39.9,-48.0,,,99.0,210.7,172.7,False,,True,False,,,,,,False,,True,False,,True,True,False,True,,False,True,True,,,False,False,False
51710,322,279.0,294.7,,279.0,264.0,,,,,,686.0,,447.8,299.2,,147.9,297.5,336.9,215.0,,56.1,224.2,169.0,,,216.0,444.7,691.5,-43.0,-27.3,,-43.0,-58.0,,,,,,364.0,,125.8,-22.8,,-174.1,-24.5,14.9,-107.0,,-265.9,-97.8,-153.0,,,-106.0,122.7,369.5,True,,False,False,,,,,,False,,False,True,,False,True,True,False,,False,False,False,,,False,False,False
51720,6,3.0,3.1,,3.0,0.0,,,,,,19.0,,3.5,4.0,,1.4,0.7,,0.0,,0.0,,,,,1.0,5.9,15.9,-3.0,-2.9,,-3.0,-6.0,,,,,,13.0,,-2.5,-2.0,,-4.6,-5.3,,-6.0,,-6.0,,,,,-5.0,-0.1,9.9,True,,False,False,,,,,,False,,True,True,,False,False,,False,,False,,,,,False,True,False
51730,91,99.0,96.0,,57.0,52.0,,,,,,32.0,,150.2,66.7,,29.0,71.1,0.0,123.0,,56.0,,,,,71.0,115.0,232.7,8.0,5.0,,-34.0,-39.0,,,,,,-59.0,,59.2,-24.3,,-62.0,-19.9,-91.0,32.0,,-35.0,,,,,-20.0,24.0,141.7,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,False,False
51735,7,9.0,10.0,,6.0,1.0,,,,,,21.0,,5.9,14.8,,5.3,1.3,,0.0,,0.0,,,,,12.0,8.1,23.5,2.0,3.0,,-1.0,-6.0,,,,,,14.0,,-1.1,7.8,,-1.7,-5.7,,-7.0,,-7.0,,,,,5.0,1.1,16.5,False,,True,False,,,,,,False,,True,False,,True,False,,False,,False,,,,,False,True,False
51740,146,435.0,457.0,,351.0,568.0,,,,,,173.0,,417.5,226.2,,216.5,315.2,167.6,734.0,,84.5,390.3,,,,348.0,513.8,1409.6,289.0,311.0,,205.0,422.0,,,,,,27.0,,271.5,80.2,,70.5,169.2,21.6,588.0,,-61.5,244.3,,,,202.0,367.8,1263.6,False,,True,False,,,,,,True,,True,True,,True,True,True,False,,True,True,,,,True,False,False
51750,59,168.0,196.9,,99.0,192.0,,,,,,92.0,,163.5,112.1,,45.6,100.1,0.0,96.0,,34.0,,,,,66.0,288.9,371.8,109.0,137.9,,40.0,133.0,,,,,,33.0,,104.5,53.1,,-13.4,41.1,-59.0,37.0,,-25.0,,,,,7.0,229.9,312.8,False,,True,False,,,,,,True,,True,True,,True,True,True,True,,True,,,,,True,False,False
51760,436,531.0,550.8,,463.0,253.0,,,,,,563.0,,593.3,447.5,,292.7,462.9,385.9,404.0,,421.0,513.6,379.0,,,457.0,698.6,858.5,95.0,114.8,,27.0,-183.0,,,,,,127.0,,157.3,11.5,,-143.3,26.9,-50.1,-32.0,,-15.0,77.6,-57.0,,,21.0,262.6,422.5,False,,True,False,,,,,,False,,False,True,,False,True,True,True,,True,True,True,,,True,False,False
51770,547,594.0,632.5,,448.0,2958.0,,,,,,193.0,,461.8,195.2,,456.1,432.0,234.2,1048.0,,212.3,444.0,,,,553.0,551.9,1019.1,47.0,85.5,,-99.0,2411.0,,,,,,-354.0,,-85.2,-351.8,,-90.9,-115.0,-312.8,501.0,,-334.7,-103.0,,,,6.0,4.9,472.1,False,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,,,,True,True,False
51775,96,42.0,41.2,,39.0,58.0,,,,,,25.0,,129.2,64.4,,11.2,39.8,4.3,22.0,,25.9,,,,,26.0,50.8,87.7,-54.0,-54.8,,-57.0,-38.0,,,,,,-71.0,,33.2,-31.6,,-84.8,-56.2,-91.7,-74.0,,-70.1,,,,,-70.0,-45.2,-8.3,False,,False,True,,,,,,False,,True,True,,False,False,False,False,,False,,,,,False,True,True
51790,84,90.0,84.5,,84.0,264.0,,,,,,10.0,,174.4,54.8,,45.2,79.4,12.7,116.0,,135.2,,,,,88.0,83.5,149.4,6.0,0.5,,0.0,180.0,,,,,,-74.0,,90.4,-29.2,,-38.8,-4.6,-71.3,32.0,,51.2,,,,,4.0,-0.5,65.4,True,,True,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,True,True,False
51800,301,237.0,241.9,,219.0,226.0,,,,,,261.0,,295.0,204.8,,68.0,154.5,199.5,184.0,,126.8,221.9,,,,169.0,324.0,394.4,-64.0,-59.1,,-82.0,-75.0,,,,,,-40.0,,-6.0,-96.2,,-233.0,-146.5,-101.5,-117.0,,-174.2,-79.1,,,,-132.0,23.0,93.4,True,,False,False,,,,,,True,,True,False,,False,False,False,False,,False,False,,,,False,True,False
51810,636,597.0,600.4,,547.0,612.0,,,,,,703.0,,575.7,694.9,,326.9,531.9,496.0,555.0,,267.6,507.0,459.0,,,468.0,988.5,1460.3,-39.0,-35.6,,-89.0,-24.0,,,,,,67.0,,-60.3,58.9,,-309.1,-104.1,-140.0,-81.0,,-368.4,-129.0,-177.0,,,-168.0,352.5,824.3,True,,False,True,,,,,,False,,False,False,,False,False,False,False,,False,False,False,,,False,False,False
51820,74,42.0,42.1,,34.0,46.0,,,,,,13.0,,101.0,37.6,,7.2,33.5,16.5,31.0,,27.0,,,,,27.0,43.6,50.5,-32.0,-31.9,,-40.0,-28.0,,,,,,-61.0,,27.0,-36.4,,-66.8,-40.5,-57.5,-43.0,,-47.0,,,,,-47.0,-30.4,-23.5,True,,False,True,,,,,,False,,True,False,,False,False,False,False,,False,,,,,False,True,True
51830,34,30.0,30.0,,24.0,35.0,,,,,,23.0,,19.7,17.2,,8.3,27.1,0.0,23.0,,96.1,,,,,46.0,34.4,35.0,-4.0,-4.0,,-10.0,1.0,,,,,,-11.0,,-14.3,-16.8,,-25.7,-6.9,-34.0,-11.0,,62.1,,,,,12.0,0.4,1.0,False,,False,True,,,,,,False,,False,False,,False,False,False,False,,False,,,,,False,True,True
51840,46,51.0,46.8,,50.0,62.0,,,,,,34.0,,183.2,27.8,,13.9,52.0,11.7,60.0,,49.9,,,,,82.0,54.5,116.7,5.0,0.8,,4.0,16.0,,,,,,-12.0,,137.2,-18.2,,-32.1,6.0,-34.3,14.0,,3.9,,,,,36.0,8.5,70.7,True,,True,False,,,,,,False,,False,False,,False,False,False,False,,True,,,,,False,False,False
53001,88,192.0,169.9,,117.0,154.0,,,,,,50.0,,111.9,56.8,,64.8,133.7,99.4,136.0,,98.9,,,,,98.0,,602.1,104.0,81.9,,29.0,66.0,,,,,,-38.0,,23.9,-31.2,,-23.2,45.7,11.4,48.0,,10.9,,,,,10.0,,514.1,True,,True,True,,,,,,True,,True,True,,True,True,True,True,,True,,,,,True,,False
53003,64,63.0,57.9,,53.0,52.0,,,,,,46.0,,85.0,41.8,,6.9,50.6,,,,161.0,,,,,123.0,,155.3,-1.0,-6.1,,-11.0,-12.0,,,,,,-18.0,,21.0,-22.2,,-57.1,-13.4,,,,97.0,,,,,59.0,,91.3,False,,False,False,,,,,,False,,False,False,,False,False,,,,False,,,,,False,,False
53005,398,252.0,231.2,,208.0,636.0,,,,,,312.0,,219.9,128.4,,128.5,258.5,96.8,270.0,,131.2,192.4,179.0,,,180.0,,687.8,-146.0,-166.8,,-190.0,238.0,,,,,,-86.0,,-178.1,-269.6,,-269.5,-139.5,-301.2,-128.0,,-266.8,-205.6,-219.0,,,-218.0,,289.8,False,,False,False,,,,,,True,,False,False,,False,True,False,True,,False,False,False,,,False,,False
53007,76,159.0,126.2,,55.0,28.0,,,,,,31.0,,141.4,101.5,,32.7,85.1,9.8,112.0,,3.8,164.8,,,,180.0,,333.9,83.0,50.2,,-21.0,-48.0,,,,,,-45.0,,65.4,25.5,,-43.3,9.1,-66.2,36.0,,-72.2,88.8,,,,104.0,,257.9,True,,True,True,,,,,,True,,True,True,,True,True,True,True,,True,False,,,,False,,False
53009,22,18.0,14.0,,8.0,3.0,,,,,,1.0,,39.2,52.5,,4.7,16.6,47.3,,,4.4,,,,,182.0,,47.4,-4.0,-8.0,,-14.0,-19.0,,,,,,-21.0,,17.2,30.5,,-17.3,-5.4,25.3,,,-17.6,,,,,160.0,,25.4,False,,False,False,,,,,,False,,False,False,,False,False,False,,,False,,,,,False,,False
53011,1104,429.0,422.5,,338.0,505.0,,,,,,213.0,,368.1,723.3,,244.7,405.7,229.5,628.0,,291.6,319.5,359.0,,,326.0,,617.7,-675.0,-681.5,,-766.0,-599.0,,,,,,-891.0,,-735.9,-380.7,,-859.3,-698.3,-874.5,-476.0,,-812.4,-784.5,-745.0,,,-778.0,,-486.3,False,,False,True,,,,,,False,,False,True,,False,False,False,True,,False,False,False,,,False,,True
53013,0,0.0,0.1,,0.0,0.0,,,,,,3.0,,1.5,0.1,,0.4,0.0,,0.0,,0.3,,,,,0.0,,79.2,0.0,0.1,,0.0,0.0,,,,,,3.0,,1.5,0.1,,0.4,0.0,,0.0,,0.3,,,,,0.0,,79.2,False,,True,True,,,,,,False,,False,False,,False,False,,True,,False,,,,,True,,False
53015,117,84.0,84.3,,58.0,42.0,,,,,,40.0,,85.4,92.5,,64.6,112.2,37.3,64.0,,15.5,,,,,116.0,,151.9,-33.0,-32.7,,-59.0,-75.0,,,,,,-77.0,,-31.6,-24.5,,-52.4,-4.8,-79.7,-53.0,,-101.5,,,,,-1.0,,34.9,True,,False,False,,,,,,False,,True,True,,False,True,False,False,,False,,,,,True,,False
53017,28,27.0,28.6,,17.0,0.0,,,,,,19.0,,52.5,24.4,,4.8,20.8,0.0,,,2.9,87.0,,,,21.0,,119.0,-1.0,0.6,,-11.0,-28.0,,,,,,-9.0,,24.5,-3.6,,-23.2,-7.2,-28.0,,,-25.1,59.0,,,,-7.0,,91.0,True,,False,False,,,,,,False,,False,False,,False,False,False,,,False,False,,,,False,,False
53019,1,0.0,0.0,,0.0,0.0,,,,,,1.0,,0.2,2.6,,0.6,0.7,,0.0,,0.1,,,,,0.0,,33.5,-1.0,-1.0,,-1.0,-1.0,,,,,,0.0,,-0.8,1.6,,-0.4,-0.3,,-1.0,,-0.9,,,,,-1.0,,32.5,False,,False,False,,,,,,True,,True,False,,True,True,,False,,True,,,,,False,,False
53021,300,225.0,226.8,,153.0,89.0,,,,,,216.0,,169.3,95.3,,98.3,224.8,0.7,194.0,,122.7,161.2,,,,120.0,,446.6,-75.0,-73.2,,-147.0,-211.0,,,,,,-84.0,,-130.7,-204.7,,-201.7,-75.2,-299.3,-106.0,,-177.3,-138.8,,,,-180.0,,146.6,True,,False,False,,,,,,False,,False,False,,False,False,False,False,,False,False,,,,False,,False
53023,4,6.0,5.5,,3.0,0.0,,,,,,1.0,,25.8,3.5,,,2.6,,0.0,,3.9,,,,,2.0,,137.2,2.0,1.5,,-1.0,-4.0,,,,,,-3.0,,21.8,-0.5,,,-1.4,,-4.0,,-0.1,,,,,-2.0,,133.2,True,,True,False,,,,,,False,,False,True,,,True,,False,,True,,,,,False,,False
53025,338,588.0,577.6,,399.0,797.0,,,,,,108.0,,443.5,282.9,,287.6,398.0,2.7,472.0,,218.4,492.7,,,,419.0,,1654.3,250.0,239.6,,61.0,459.0,,,,,,-230.0,,105.5,-55.1,,-50.4,60.0,-335.3,134.0,,-119.6,154.7,,,,81.0,,1316.3,True,,True,False,,,,,,True,,True,True,,True,True,False,True,,True,True,,,,True,,False
53027,155,213.0,218.6,,221.0,253.0,,,,,,43.0,,307.2,224.2,,245.3,200.8,176.9,354.0,,267.1,,,,,210.0,,446.0,58.0,63.6,,66.0,98.0,,,,,,-112.0,,152.2,69.2,,90.3,45.8,21.9,199.0,,112.1,,,,,55.0,,291.0,False,,False,False,,,,,,False,,False,False,,False,True,True,False,,False,,,,,True,,False
53029,38,42.0,44.5,,32.0,75.0,,,,,,3.0,,74.7,65.6,,15.6,36.0,27.8,29.0,,21.1,,,,,57.0,,94.7,4.0,6.5,,-6.0,37.0,,,,,,-35.0,,36.7,27.6,,-22.4,-2.0,-10.2,-9.0,,-16.9,,,,,19.0,,56.7,False,,False,False,,,,,,False,,False,False,,False,True,False,False,,False,,,,,False,,False
53031,5,0.0,0.0,,0.0,0.0,,,,,,0.0,,55.0,6.0,,2.5,1.7,,0.0,,0.4,,,,,0.0,,27.6,-5.0,-5.0,,-5.0,-5.0,,,,,,-5.0,,50.0,1.0,,-2.5,-3.3,,-5.0,,-4.6,,,,,-5.0,,22.6,False,,False,False,,,,,,False,,False,True,,True,True,,False,,True,,,,,False,,False
53033,2417,1842.0,1832.1,2010.3,1536.0,3004.0,,,,,,1113.0,,1425.7,2291.1,,1788.4,1603.1,910.9,1643.0,,1441.7,1618.3,1006.0,,,1600.0,,3503.8,-575.0,-584.9,-406.7,-881.0,587.0,,,,,,-1304.0,,-991.3,-125.9,,-628.6,-813.9,-1506.1,-774.0,,-975.3,-798.7,-1411.0,,,-817.0,,1086.8,False,True,False,False,,,,,,False,,False,True,,False,False,False,False,,False,False,False,,,False,,False
53035,219,114.0,114.7,,100.0,75.0,,,,,,149.0,,164.4,340.3,,77.2,114.5,268.5,102.0,,85.9,77.4,69.0,,,74.0,,700.5,-105.0,-104.3,,-119.0,-144.0,,,,,,-70.0,,-54.6,121.3,,-141.8,-104.5,49.5,-117.0,,-133.1,-141.6,-150.0,,,-145.0,,481.5,True,,False,False,,,,,,True,,True,False,,False,True,True,False,,False,False,False,,,False,,False
53037,99,18.0,18.2,,23.0,91.0,,,,,,27.0,,160.8,20.1,,2.2,26.9,56.3,34.0,,12.9,,,,,10.0,,476.2,-81.0,-80.8,,-76.0,-8.0,,,,,,-72.0,,61.8,-78.9,,-96.8,-72.1,-42.7,-65.0,,-86.0,,,,,-89.0,,377.2,True,,True,True,,,,,,True,,True,True,,False,True,True,True,,False,,,,,False,,False
53039,15,9.0,8.1,,7.0,6.0,,,,,,9.0,,11.1,29.0,,0.4,5.1,23.6,18.0,,6.4,,,,,3.0,,142.1,-6.0,-6.9,,-8.0,-9.0,,,,,,-6.0,,-3.9,14.0,,-14.6,-9.9,8.6,3.0,,-8.6,,,,,-12.0,,127.1,False,,False,False,,,,,,False,,True,False,,False,False,False,True,,False,,,,,False,,False
53041,168,84.0,78.3,,81.0,102.0,,,,,,36.0,,147.3,201.9,,39.5,101.1,158.4,83.0,,62.9,,,,,49.0,,513.7,-84.0,-89.7,,-87.0,-66.0,,,,,,-132.0,,-20.7,33.9,,-128.5,-66.9,-9.6,-85.0,,-105.2,,,,,-119.0,,345.7,False,,False,True,,,,,,False,,True,True,,False,True,True,False,,False,,,,,False,,False
53043,27,6.0,7.1,,6.0,0.0,,,,,,6.0,,12.7,6.4,,2.0,7.4,,0.0,,8.4,,,,,6.0,,123.7,-21.0,-19.9,,-21.0,-27.0,,,,,,-21.0,,-14.3,-20.6,,-25.0,-19.6,,-27.0,,-18.6,,,,,-21.0,,96.7,True,,False,False,,,,,,False,,True,True,,False,True,,False,,True,,,,,False,,False
53045,97,45.0,48.5,,37.0,21.0,,,,,,11.0,,80.0,102.5,,19.8,51.2,79.6,39.0,,20.8,,,,,45.0,,211.4,-52.0,-48.5,,-60.0,-76.0,,,,,,-86.0,,-17.0,5.5,,-77.2,-45.8,-17.4,-58.0,,-76.2,,,,,-52.0,,114.4,True,,False,False,,,,,,False,,True,True,,False,True,True,False,,False,,,,,False,,False
53047,44,66.0,55.5,,14.0,0.0,,,,,,14.0,,73.9,42.8,,2.4,32.4,0.0,86.0,,4.9,62.9,,,,128.0,,151.2,22.0,11.5,,-30.0,-44.0,,,,,,-30.0,,29.9,-1.2,,-41.6,-11.6,-44.0,42.0,,-39.1,18.9,,,,84.0,,107.2,True,,False,False,,,,,,False,,False,True,,False,True,False,False,,False,True,,,,False,,False
53049,15,12.0,11.4,,6.0,0.0,,,,,,1.0,,51.7,23.5,,4.2,9.4,,0.0,,7.6,,,,,3.0,,45.0,-3.0,-3.6,,-9.0,-15.0,,,,,,-14.0,,36.7,8.5,,-10.8,-5.6,,-15.0,,-7.4,,,,,-12.0,,30.0,False,,False,False,,,,,,False,,False,False,,False,False,,False,,False,,,,,False,,False
