,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
49051,146,100.0,110.6,,110.0,48.0,,,,,45.3,,,137.0,,133.1,36.4,,69.4,119.3,122.7,156.0,83.0,,194.7,,96.8,,,,121.0,84.7,306.0,-46.0,-35.4,,-36.0,-98.0,,,,,-100.7,,,-9.0,,-12.9,-109.6,,-76.6,-26.7,-23.3,10.0,-63.0,,48.7,,-49.2,,,,-25.0,-61.3,160.0,True,,True,False,,,,,False,,,True,,True,False,,False,True,True,True,False,,False,,False,,,,True,False,False
49053,0,0.0,0.0,,0.0,0.0,,,,,26.7,,,26.0,,13.0,134.3,,,0.0,,0.0,149.0,,0.0,,0.0,,,,,1.4,,0.0,0.0,,0.0,0.0,,,,,26.7,,,26.0,,13.0,134.3,,,0.0,,0.0,149.0,,0.0,,0.0,,,,,1.4,,True,,True,True,,,,,False,,,False,,False,False,,,True,,True,False,,True,,True,,,,,False,
49055,0,0.0,0.0,,0.0,0.0,,,,,3.5,,,4.0,,0.1,1.0,,,0.0,,0.0,2.0,,0.0,,,,,,,0.5,14.2,0.0,0.0,,0.0,0.0,,,,,3.5,,,4.0,,0.1,1.0,,,0.0,,0.0,2.0,,0.0,,,,,,,0.5,14.2,True,,True,True,,,,,False,,,False,,False,False,,,True,,True,False,,True,,,,,,,False,False
49057,0,0.0,0.0,,0.0,0.0,,,,,40.3,,,395.0,,14.6,312.9,,,0.0,,0.0,138.0,,0.0,,,,,,,1.5,1022.1,0.0,0.0,,0.0,0.0,,,,,40.3,,,395.0,,14.6,312.9,,,0.0,,0.0,138.0,,0.0,,,,,,,1.5,1022.1,True,,True,True,,,,,False,,,False,,False,False,,,True,,True,False,,True,,,,,,,False,False
50001,29,0.0,0.2,,0.0,0.0,,,,,2.2,,,0.0,,9.2,7.4,,0.2,0.0,,0.0,12.0,,1.6,,0.7,,,,1.0,,9.4,-29.0,-28.8,,-29.0,-29.0,,,,,-26.8,,,-29.0,,-19.8,-21.6,,-28.8,-29.0,,-29.0,-17.0,,-27.4,,-28.3,,,,-28.0,,-19.6,True,,False,False,,,,,True,,,False,,True,True,,True,True,,False,True,,True,,True,,,,True,,True
50003,13,12.0,12.2,,2.0,0.0,,,,,9.3,,,0.0,,13.5,13.5,,0.2,1.9,30.5,6.0,50.0,,0.7,,10.6,,,,1.0,,,-1.0,-0.8,,-11.0,-13.0,,,,,-3.7,,,-13.0,,0.5,0.5,,-12.8,-11.1,17.5,-7.0,37.0,,-12.3,,-2.4,,,,-12.0,,,True,,False,False,,,,,False,,,False,,True,True,,False,False,False,False,False,,False,,False,,,,False,,
50005,0,0.0,0.4,,0.0,0.0,,,,,9.7,,,7.0,,10.0,11.9,,0.1,0.0,,0.0,12.0,,0.5,,0.6,,,,0.0,,8.5,0.0,0.4,,0.0,0.0,,,,,9.7,,,7.0,,10.0,11.9,,0.1,0.0,,0.0,12.0,,0.5,,0.6,,,,0.0,,8.5,False,,True,True,,,,,False,,,False,,False,False,,False,False,,True,False,,False,,False,,,,True,,False
50007,38,14.0,13.7,,14.0,14.0,,,,,38.6,,,2.0,,23.6,47.3,,3.6,14.2,47.4,15.0,129.0,,13.1,,13.6,9.0,,,20.0,,11.6,-24.0,-24.3,,-24.0,-24.0,,,,,0.6,,,-36.0,,-14.4,9.3,,-34.4,-23.8,9.4,-23.0,91.0,,-24.9,,-24.4,-29.0,,,-18.0,,-26.4,False,,False,False,,,,,True,,,False,,True,True,,False,True,True,True,False,,False,,False,False,,,True,,False
50009,0,0.0,0.0,,0.0,0.0,,,,,0.8,,,2.0,,0.1,0.2,,0.0,0.0,,0.0,2.0,,0.0,,,,,,0.0,,12.8,0.0,0.0,,0.0,0.0,,,,,0.8,,,2.0,,0.1,0.2,,0.0,0.0,,0.0,2.0,,0.0,,,,,,0.0,,12.8,True,,True,True,,,,,False,,,False,,False,False,,False,True,,True,False,,True,,,,,,True,,False
50011,5,6.0,5.8,,2.0,0.0,,,,,2.3,,,0.0,,14.5,14.4,,0.5,0.4,2.6,1.0,68.0,,1.8,,4.8,,,,15.0,,,1.0,0.8,,-3.0,-5.0,,,,,-2.7,,,-5.0,,9.5,9.4,,-4.5,-4.6,-2.4,-4.0,63.0,,-3.2,,-0.2,,,,10.0,,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,True,,,,False,,
50013,2,0.0,0.1,,0.0,0.0,,,,,2.7,,,0.0,,0.1,0.8,,0.0,0.0,,0.0,4.0,,0.5,,,,,,0.0,,12.4,-2.0,-1.9,,-2.0,-2.0,,,,,0.7,,,-2.0,,-1.9,-1.2,,-2.0,-2.0,,-2.0,2.0,,-1.5,,,,,,-2.0,,10.4,True,,False,False,,,,,True,,,False,,True,True,,True,True,,False,False,,True,,,,,,False,,False
50015,1,10.0,9.3,,4.0,5.0,,,,,5.1,,,0.0,,12.4,13.8,,0.1,0.6,,0.0,20.0,,1.5,,11.7,,,,13.0,,4.7,9.0,8.3,,3.0,4.0,,,,,4.1,,,-1.0,,11.4,12.8,,-0.9,-0.4,,-1.0,19.0,,0.5,,10.7,,,,12.0,,3.7,True,,True,True,,,,,True,,,True,,False,False,,True,True,,True,False,,True,,False,,,,False,,True
50017,1,4.0,4.9,,2.0,0.0,,,,,4.0,,,2.0,,12.1,5.7,,1.0,1.2,,0.0,16.0,,1.7,,,,,,4.0,,6.1,3.0,3.9,,1.0,-1.0,,,,,3.0,,,1.0,,11.1,4.7,,0.0,0.2,,-1.0,15.0,,0.7,,,,,,3.0,,5.1,False,,True,True,,,,,True,,,True,,False,False,,True,True,,True,False,,True,,,,,,False,,False
50019,0,0.0,1.2,,0.0,0.0,,,,,5.9,,,0.0,,10.1,2.7,,0.0,0.0,,0.0,12.0,,0.3,,0.2,,,,0.0,,7.2,0.0,1.2,,0.0,0.0,,,,,5.9,,,0.0,,10.1,2.7,,0.0,0.0,,0.0,12.0,,0.3,,0.2,,,,0.0,,7.2,False,,True,True,,,,,False,,,True,,False,False,,False,False,,True,False,,False,,False,,,,True,,False
50021,3,4.0,4.9,,3.0,2.0,,,,,10.7,,,0.0,,8.9,26.8,,1.0,2.1,27.7,0.0,21.0,,2.1,,10.9,,,,0.0,,3.1,1.0,1.9,,0.0,-1.0,,,,,7.7,,,-3.0,,5.9,23.8,,-2.0,-0.9,24.7,-3.0,18.0,,-0.9,,7.9,,,,-3.0,,0.1,False,,True,False,,,,,False,,,False,,False,False,,False,True,False,False,False,,True,,False,,,,False,,True
50023,5,2.0,3.5,,2.0,14.0,,,,,4.7,,,2.0,,10.7,25.3,,0.2,0.6,,0.0,22.0,,2.4,,1.7,,,,3.0,,7.1,-3.0,-1.5,,-3.0,9.0,,,,,-0.3,,,-3.0,,5.7,20.3,,-4.8,-4.4,,-5.0,17.0,,-2.6,,-3.3,,,,-2.0,,2.1,True,,False,False,,,,,True,,,False,,False,False,,False,False,,False,False,,True,,False,,,,True,,True
50025,6,0.0,0.0,,0.0,0.0,,,,,0.1,,,0.0,,9.2,11.9,,0.1,0.0,15.7,0.0,16.0,,0.0,,1.1,,,,0.0,,3.3,-6.0,-6.0,,-6.0,-6.0,,,,,-5.9,,,-6.0,,3.2,5.9,,-5.9,-6.0,9.7,-6.0,10.0,,-6.0,,-4.9,,,,-6.0,,-2.7,True,,False,False,,,,,True,,,False,,True,True,,True,True,False,False,False,,False,,True,,,,False,,True
50027,15,6.0,5.8,,3.0,0.0,,,,,4.1,,,0.0,,16.7,14.7,,1.2,2.6,,1.0,67.0,,3.4,,5.4,,,,5.0,,4.5,-9.0,-9.2,,-12.0,-15.0,,,,,-10.9,,,-15.0,,1.7,-0.3,,-13.8,-12.4,,-14.0,52.0,,-11.6,,-9.6,,,,-10.0,,-10.5,False,,False,False,,,,,False,,,False,,True,True,,False,False,,False,False,,False,,False,,,,False,,False
51001,13,18.0,17.9,,13.0,0.0,,,,,9.9,,,194.0,,24.9,29.1,,3.1,15.9,2.4,53.0,1.0,,3.4,,13.6,,,,16.0,17.3,19.5,5.0,4.9,,0.0,-13.0,,,,,-3.1,,,181.0,,11.9,16.1,,-9.9,2.9,-10.6,40.0,-12.0,,-9.6,,0.6,,,,3.0,4.3,6.5,True,,True,False,,,,,True,,,False,,False,False,,False,True,False,False,False,,False,,True,,,,True,True,False
51003,173,156.0,167.7,,123.0,158.0,,,,,116.3,,,112.0,,117.8,117.2,,48.5,113.9,165.4,223.0,247.0,,75.8,,168.9,,,,195.0,137.1,3.4,-17.0,-5.3,,-50.0,-15.0,,,,,-56.7,,,-61.0,,-55.2,-55.8,,-124.5,-59.1,-7.6,50.0,74.0,,-97.2,,-4.1,,,,22.0,-35.9,-169.6,True,,False,True,,,,,False,,,False,,False,False,,False,False,True,False,False,,False,,True,,,,False,False,False
51005,4,0.0,0.0,,0.0,0.0,,,,,5.1,,,7.0,,0.9,7.6,,4.9,3.4,,0.0,6.0,,0.9,,1.5,,,,1.0,2.7,11.5,-4.0,-4.0,,-4.0,-4.0,,,,,1.1,,,3.0,,-3.1,3.6,,0.9,-0.6,,-4.0,2.0,,-3.1,,-2.5,,,,-3.0,-1.3,7.5,False,,False,False,,,,,True,,,True,,True,True,,True,True,,False,True,,True,,True,,,,True,True,False
51007,7,2.0,2.6,,2.0,13.0,,,,,12.1,,,16.0,,3.3,12.2,,0.0,1.6,19.2,5.0,24.0,,2.5,,2.5,,,,2.0,9.0,43.0,-5.0,-4.4,,-5.0,6.0,,,,,5.1,,,9.0,,-3.7,5.2,,-7.0,-5.4,12.2,-2.0,17.0,,-4.5,,-4.5,,,,-5.0,2.0,36.0,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,True,False,,True,,True,,,,False,True,False
51009,69,50.0,48.5,,42.0,39.0,,,,,34.3,,,28.0,,63.5,48.6,,13.6,45.2,63.2,56.0,12.0,,14.3,,35.9,,,,53.0,35.6,98.2,-19.0,-20.5,,-27.0,-30.0,,,,,-34.7,,,-41.0,,-5.5,-20.4,,-55.4,-23.8,-5.8,-13.0,-57.0,,-54.7,,-33.1,,,,-16.0,-33.4,29.2,False,,False,False,,,,,False,,,False,,True,False,,False,False,True,True,False,,False,,False,,,,True,False,False
51011,28,14.0,18.0,,15.0,11.0,,,,,29.5,,,13.0,,27.4,25.5,,2.6,17.3,24.7,14.0,57.0,,3.2,,29.7,,,,23.0,14.0,58.2,-14.0,-10.0,,-13.0,-17.0,,,,,1.5,,,-15.0,,-0.6,-2.5,,-25.4,-10.7,-3.3,-14.0,29.0,,-24.8,,1.7,,,,-5.0,-14.0,30.2,True,,True,False,,,,,True,,,False,,True,True,,False,True,True,False,False,,False,,True,,,,True,False,False
51013,235,200.0,190.8,,188.0,283.0,,,,,208.1,,,145.0,,182.3,301.3,,134.6,235.8,360.3,244.0,103.0,,178.1,,178.0,215.0,,,178.0,215.5,402.6,-35.0,-44.2,,-47.0,48.0,,,,,-26.9,,,-90.0,,-52.7,66.3,,-100.4,0.8,125.3,9.0,-132.0,,-56.9,,-57.0,-20.0,,,-57.0,-19.5,167.6,False,,False,False,,,,,True,,,False,,False,False,,False,True,False,True,False,,False,,False,True,,,False,True,False
51015,72,68.0,70.6,,68.0,77.0,,,,,63.1,,,84.0,,50.4,159.2,,25.7,69.0,91.3,89.0,,,18.8,,56.8,,,,18.0,66.2,53.0,-4.0,-1.4,,-4.0,5.0,,,,,-8.9,,,12.0,,-21.6,87.2,,-46.3,-3.0,19.3,17.0,,,-53.2,,-15.2,,,,-54.0,-5.8,-19.0,True,,False,False,,,,,False,,,False,,False,False,,False,True,False,False,,,False,,False,,,,False,False,False
51017,13,2.0,2.2,,2.0,0.0,,,,,6.5,,,0.0,,4.3,2.4,,,2.4,,0.0,3.0,,16.4,,,,,,2.0,0.5,33.8,-11.0,-10.8,,-11.0,-13.0,,,,,-6.5,,,-13.0,,-8.7,-10.6,,,-10.6,,-13.0,-10.0,,3.4,,,,,,-11.0,-12.5,20.8,True,,False,False,,,,,True,,,False,,True,True,,,True,,False,True,,True,,,,,,False,False,False
51019,174,108.0,108.4,,99.0,54.0,,,,,101.1,,,105.0,,106.4,161.5,,57.3,107.5,145.2,115.0,,,94.9,,96.0,,,,107.0,81.8,152.4,-66.0,-65.6,,-75.0,-120.0,,,,,-72.9,,,-69.0,,-67.6,-12.5,,-116.7,-66.5,-28.8,-59.0,,,-79.1,,-78.0,,,,-67.0,-92.2,-21.6,True,,False,False,,,,,False,,,False,,False,True,,False,False,True,True,,,False,,False,,,,False,False,True
51021,0,0.0,0.9,,0.0,0.0,,,,,9.4,,,8.0,,0.4,4.5,,,0.0,,0.0,2.0,,0.6,,,,,,0.0,0.9,9.1,0.0,0.9,,0.0,0.0,,,,,9.4,,,8.0,,0.4,4.5,,,0.0,,0.0,2.0,,0.6,,,,,,0.0,0.9,9.1,False,,True,True,,,,,False,,,False,,False,False,,,False,,True,False,,False,,,,,,True,False,False
51023,27,36.0,36.5,,25.0,28.0,,,,,0.9,,,23.0,,31.1,24.2,,8.5,23.3,40.6,27.0,85.0,,11.4,,27.2,,,,28.0,26.1,,9.0,9.5,,-2.0,1.0,,,,,-26.1,,,-4.0,,4.1,-2.8,,-18.5,-3.7,13.6,0.0,58.0,,-15.6,,0.2,,,,1.0,-0.9,,False,,True,True,,,,,False,,,True,,True,True,,False,True,False,True,False,,False,,True,,,,True,True,
51025,36,22.0,22.3,,22.0,20.0,,,,,38.6,,,23.0,,14.4,20.7,,9.7,25.6,14.0,28.0,46.0,,22.3,,22.4,,,,11.0,19.9,14.5,-14.0,-13.7,,-14.0,-16.0,,,,,2.6,,,-13.0,,-21.6,-15.3,,-26.3,-10.4,-22.0,-8.0,10.0,,-13.7,,-13.6,,,,-25.0,-16.1,-21.5,True,,False,False,,,,,True,,,True,,False,False,,False,True,False,True,True,,True,,True,,,,False,False,False
51027,63,30.0,28.8,,28.0,31.0,,,,,15.6,,,57.0,,42.4,17.1,,6.9,19.9,35.0,18.0,4.0,,8.8,,19.2,,,,62.0,26.9,46.1,-33.0,-34.2,,-35.0,-32.0,,,,,-47.4,,,-6.0,,-20.6,-45.9,,-56.1,-43.1,-28.0,-45.0,-59.0,,-54.2,,-43.8,,,,-1.0,-36.1,-16.9,False,,False,True,,,,,False,,,True,,True,False,,False,False,True,False,False,,False,,False,,,,True,False,True
51029,33,6.0,3.7,,5.0,0.0,,,,,20.2,,,37.0,,2.8,16.6,,0.4,6.0,0.2,,12.0,,7.6,,4.8,,,,1.0,14.1,41.6,-27.0,-29.3,,-28.0,-33.0,,,,,-12.8,,,4.0,,-30.2,-16.4,,-32.6,-27.0,-32.8,,-21.0,,-25.4,,-28.2,,,,-32.0,-18.9,8.6,False,,False,False,,,,,True,,,True,,False,True,,False,True,False,,True,,True,,False,,,,False,True,True
51031,102,94.0,95.9,,87.0,125.0,,,,,72.1,,,68.0,,105.7,58.2,,54.7,84.1,71.8,134.0,110.0,,38.8,,86.1,,,,75.0,60.0,,-8.0,-6.1,,-15.0,23.0,,,,,-29.9,,,-34.0,,3.7,-43.8,,-47.3,-17.9,-30.2,32.0,8.0,,-63.2,,-15.9,,,,-27.0,-42.0,,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,False,
51033,27,46.0,43.8,,44.0,71.0,,,,,41.0,,,35.0,,58.8,77.6,,10.6,42.5,40.7,84.0,0.0,,37.9,,47.3,,,,109.0,53.4,129.9,19.0,16.8,,17.0,44.0,,,,,14.0,,,8.0,,31.8,50.6,,-16.4,15.5,13.7,57.0,-27.0,,10.9,,20.3,,,,82.0,26.4,102.9,True,,True,False,,,,,True,,,True,,False,False,,True,True,True,False,False,,True,,False,,,,False,False,False
51035,24,50.0,54.4,,37.0,34.0,,,,,47.9,,,35.0,,43.9,55.6,,9.6,31.5,42.2,37.0,72.0,,35.0,,53.5,,,,52.0,44.2,,26.0,30.4,,13.0,10.0,,,,,23.9,,,11.0,,19.9,31.6,,-14.4,7.5,18.2,13.0,48.0,,11.0,,29.5,,,,28.0,20.2,,False,,True,True,,,,,True,,,True,,True,False,,True,True,True,True,False,,True,,False,,,,False,True,
51036,5,4.0,6.1,,4.0,7.0,,,,,6.4,,,12.0,,4.5,6.4,,6.4,3.4,,0.0,7.0,,3.6,,4.3,,,,4.0,5.2,48.4,-1.0,1.1,,-1.0,2.0,,,,,1.4,,,7.0,,-0.5,1.4,,1.4,-1.6,,-5.0,2.0,,-1.4,,-0.7,,,,-1.0,0.2,43.4,False,,False,False,,,,,False,,,False,,True,False,,False,False,,False,False,,False,,True,,,,False,True,False
51037,69,14.0,15.7,,13.0,18.0,,,,,45.1,,,13.0,,17.4,10.1,,3.0,10.8,17.6,,1.0,,2.7,,13.2,,,,15.0,10.9,9.2,-55.0,-53.3,,-56.0,-51.0,,,,,-23.9,,,-56.0,,-51.6,-58.9,,-66.0,-58.2,-51.4,,-68.0,,-66.3,,-55.8,,,,-54.0,-58.1,-59.8,True,,False,True,,,,,True,,,False,,True,False,,False,False,True,,False,,False,,False,,,,True,False,False
51041,404,442.0,437.0,,375.0,271.0,,,,,414.3,,,377.0,,411.7,432.3,,284.4,462.2,311.7,404.0,670.0,,335.6,,444.4,373.0,,,404.0,445.8,145.3,38.0,33.0,,-29.0,-133.0,,,,,10.3,,,-27.0,,7.7,28.3,,-119.6,58.2,-92.3,0.0,266.0,,-68.4,,40.4,-31.0,,,0.0,41.8,-258.7,True,,True,False,,,,,True,,,True,,True,True,,False,False,False,True,False,,False,,False,True,,,True,False,False
51043,11,6.0,5.8,,6.0,4.0,,,,,32.7,,,5.0,,7.5,10.9,,6.8,2.0,,0.0,9.0,,3.8,,5.1,,,,8.0,6.5,46.0,-5.0,-5.2,,-5.0,-7.0,,,,,21.7,,,-6.0,,-3.5,-0.1,,-4.2,-9.0,,-11.0,-2.0,,-7.2,,-5.9,,,,-3.0,-4.5,35.0,False,,False,False,,,,,False,,,False,,True,True,,True,False,,False,True,,False,,False,,,,True,True,False
51045,6,2.0,2.2,,2.0,0.0,,,,,12.4,,,0.0,,3.5,2.7,,2.8,3.6,,0.0,2.0,,2.5,,,,,,3.0,1.4,33.2,-4.0,-3.8,,-4.0,-6.0,,,,,6.4,,,-6.0,,-2.5,-3.3,,-3.2,-2.4,,-6.0,-4.0,,-3.5,,,,,,-3.0,-4.6,27.2,True,,False,False,,,,,False,,,False,,True,True,,True,True,,False,False,,True,,,,,,True,False,False
51047,45,32.0,25.2,,26.0,0.0,,,,,41.8,,,61.0,,32.9,65.5,,7.7,30.4,24.3,59.0,28.0,,22.8,,23.2,,,,24.0,40.4,76.9,-13.0,-19.8,,-19.0,-45.0,,,,,-3.2,,,16.0,,-12.1,20.5,,-37.3,-14.6,-20.7,14.0,-17.0,,-22.2,,-21.8,,,,-21.0,-4.6,31.9,False,,False,False,,,,,True,,,False,,True,False,,False,False,False,False,False,,False,,False,,,,False,True,False
51049,5,6.0,5.9,,6.0,0.0,,,,,9.7,,,6.0,,5.4,8.1,,0.0,0.8,6.7,,10.0,,0.5,,5.9,,,,7.0,2.4,5.6,1.0,0.9,,1.0,-5.0,,,,,4.7,,,1.0,,0.4,3.1,,-5.0,-4.2,1.7,,5.0,,-4.5,,0.9,,,,2.0,-2.6,0.6,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,,False,,False,,True,,,,False,False,True
51051,7,28.0,29.7,,28.0,19.0,,,,,15.9,,,42.0,,34.9,33.7,,,21.7,28.2,20.0,11.0,,4.0,,,,,,50.0,15.1,26.1,21.0,22.7,,21.0,12.0,,,,,8.9,,,35.0,,27.9,26.7,,,14.7,21.2,13.0,4.0,,-3.0,,,,,,43.0,8.1,19.1,False,,False,True,,,,,True,,,False,,False,False,,,True,False,True,True,,True,,,,,,False,True,True
51053,58,30.0,26.8,,30.0,37.0,,,,,41.3,,,53.0,,39.4,50.2,,17.2,45.7,41.1,,0.0,,28.1,,27.9,,,,59.0,36.3,128.8,-28.0,-31.2,,-28.0,-21.0,,,,,-16.7,,,-5.0,,-18.6,-7.8,,-40.8,-12.3,-16.9,,-58.0,,-29.9,,-30.1,,,,1.0,-21.7,70.8,False,,False,True,,,,,True,,,True,,True,True,,False,True,True,,False,,False,,False,,,,True,True,False
51057,6,18.0,17.3,,17.0,19.0,,,,,19.9,,,16.0,,16.2,20.2,,5.8,20.0,0.0,14.0,0.0,,24.1,,24.1,,,,21.0,12.8,24.6,12.0,11.3,,11.0,13.0,,,,,13.9,,,10.0,,10.2,14.2,,-0.2,14.0,-6.0,8.0,-6.0,,18.1,,18.1,,,,15.0,6.8,18.6,True,,True,False,,,,,False,,,True,,True,False,,True,False,True,True,True,,False,,False,,,,False,True,False
51059,1174,1064.0,1048.0,1020.5,1020.0,1158.0,,,,,886.9,,,924.0,,917.9,1390.1,,789.4,1234.2,1410.7,1016.0,,,1094.5,,947.8,940.0,,,1179.0,1158.3,1926.2,-110.0,-126.0,-153.5,-154.0,-16.0,,,,,-287.1,,,-250.0,,-256.1,216.1,,-384.6,60.2,236.7,-158.0,,,-79.5,,-226.2,-234.0,,,5.0,-15.7,752.2,False,False,False,True,,,,,False,,,False,,False,False,,False,True,False,False,,,True,,False,False,,,True,True,False
51061,64,60.0,59.4,,59.0,43.0,,,,,66.8,,,82.0,,57.7,105.9,,19.1,62.6,176.8,50.0,20.0,,51.6,,59.1,,,,54.0,64.8,276.9,-4.0,-4.6,,-5.0,-21.0,,,,,2.8,,,18.0,,-6.3,41.9,,-44.9,-1.4,112.8,-14.0,-44.0,,-12.4,,-4.9,,,,-10.0,0.8,212.9,False,,False,False,,,,,True,,,False,,False,False,,False,True,False,False,False,,False,,False,,,,False,True,False
51063,20,24.0,30.7,,17.0,9.0,,,,,30.5,,,17.0,,26.9,22.1,,6.1,15.1,26.6,19.0,61.0,,1.9,,23.0,,,,12.0,17.8,25.3,4.0,10.7,,-3.0,-11.0,,,,,10.5,,,-3.0,,6.9,2.1,,-13.9,-4.9,6.6,-1.0,41.0,,-18.1,,3.0,,,,-8.0,-2.2,5.3,False,,True,False,,,,,False,,,True,,False,True,,False,False,False,True,False,,False,,True,,,,False,True,False
51065,17,34.0,39.0,,30.0,143.0,,,,,13.4,,,18.0,,47.9,27.7,,8.5,28.3,49.1,,21.0,,18.6,,41.0,,,,62.0,55.5,357.0,17.0,22.0,,13.0,126.0,,,,,-3.6,,,1.0,,30.9,10.7,,-8.5,11.3,32.1,,4.0,,1.6,,24.0,,,,45.0,38.5,340.0,False,,True,False,,,,,True,,,True,,False,True,,True,True,False,,True,,True,,False,,,,False,False,False
51067,155,0.0,0.0,,1.0,0.0,,,,,0.9,,,52.0,,11.7,65.5,,0.0,0.0,8.6,,23.0,,3.6,,1.6,,,,0.0,0.0,74.5,-155.0,-155.0,,-154.0,-155.0,,,,,-154.1,,,-103.0,,-143.3,-89.5,,-155.0,-155.0,-146.4,,-132.0,,-151.4,,-153.4,,,,-155.0,-155.0,-80.5,False,,True,False,,,,,True,,,True,,True,True,,True,True,True,,True,,True,,True,,,,False,False,True
51069,114,86.0,81.6,,76.0,197.0,,,,,68.8,,,77.0,,85.9,110.2,,22.8,69.7,76.1,125.0,133.0,,53.6,,71.8,,,,86.0,75.2,,-28.0,-32.4,,-38.0,83.0,,,,,-45.2,,,-37.0,,-28.1,-3.8,,-91.2,-44.3,-37.9,11.0,19.0,,-60.4,,-42.2,,,,-28.0,-38.8,,False,,False,False,,,,,False,,,False,,False,True,,False,False,False,True,True,,False,,False,,,,False,False,
51071,9,12.0,11.5,,12.0,20.0,,,,,44.6,,,13.0,,32.1,23.3,,5.8,13.3,,,7.0,,11.1,,12.4,,,,25.0,20.6,64.7,3.0,2.5,,3.0,11.0,,,,,35.6,,,4.0,,23.1,14.3,,-3.2,4.3,,,-2.0,,2.1,,3.4,,,,16.0,11.6,55.7,True,,False,False,,,,,False,,,False,,False,False,,False,False,,,True,,True,,False,,,,False,False,False
51073,54,32.0,34.6,,28.0,26.0,,,,,0.9,,,60.0,,31.4,27.5,,15.4,27.9,33.5,24.0,82.0,,8.6,,24.4,,,,7.0,17.8,,-22.0,-19.4,,-26.0,-28.0,,,,,-53.1,,,6.0,,-22.6,-26.5,,-38.6,-26.1,-20.5,-30.0,28.0,,-45.4,,-29.6,,,,-47.0,-36.2,,True,,False,False,,,,,False,,,True,,False,False,,False,False,True,False,False,,False,,False,,,,False,False,
51075,27,28.0,28.3,,27.0,11.0,,,,,0.9,,,52.0,,39.7,35.9,,10.7,25.6,51.5,22.0,59.0,,23.2,,30.1,,,,18.0,25.8,34.3,1.0,1.3,,0.0,-16.0,,,,,-26.1,,,25.0,,12.7,8.9,,-16.3,-1.4,24.5,-5.0,32.0,,-3.8,,3.1,,,,-9.0,-1.2,7.3,False,,True,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,False,,False,,,,False,False,False
