,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
33011,176,200.0,309.4,189.0,177.0,,,,,,177.0,289.5,,99.5,206.0,99.5,303.0,,175.7,207.8,213.0,,,191.0,,24.0,133.4,13.0,1.0,,,,,,1.0,113.5,,-76.5,30.0,-76.5,127.0,,-0.3,31.8,37.0,,,15.0,,False,True,True,,,,,,True,False,,False,False,False,False,,True,False,False,,,True,
33013,14,16.0,28.3,16.0,20.0,,,,,,39.0,67.9,,1.8,12.5,26.3,30.0,,17.1,13.9,11.0,,,19.0,,2.0,14.3,2.0,6.0,,,,,,25.0,53.9,,-12.2,-1.5,12.3,16.0,,3.1,-0.1,-3.0,,,5.0,,False,False,False,,,,,,False,False,,False,True,False,False,,False,True,False,,,False,
33015,92,96.0,97.5,72.0,145.0,,,,,,54.0,152.8,,21.9,72.7,47.3,141.0,,44.0,86.3,73.0,,,79.0,,4.0,5.5,-20.0,53.0,,,,,,-38.0,60.8,,-70.1,-19.3,-44.7,49.0,,-48.0,-5.7,-19.0,,,-13.0,,False,False,False,,,,,,False,False,,False,False,False,False,,False,False,False,,,False,
33017,39,24.0,11.2,22.0,77.0,,,,,,28.0,63.6,,6.1,24.3,11.5,28.0,,22.1,19.1,25.0,,,25.0,,-15.0,-27.8,-17.0,38.0,,,,,,-11.0,24.6,,-32.9,-14.7,-27.5,-11.0,,-16.9,-19.9,-14.0,,,-14.0,,False,False,False,,,,,,True,False,,False,True,False,True,,False,False,True,,,True,
33019,4,4.0,,2.0,0.0,,,,,,6.0,8.5,,1.2,1.8,,0.0,,4.2,3.4,,,,3.0,,0.0,,-2.0,-4.0,,,,,,2.0,4.5,,-2.8,-2.2,,-4.0,,0.2,-0.6,,,,-1.0,,,False,False,,,,,,False,False,,False,False,,False,,False,False,,,,False,
34001,185,318.0,303.2,292.0,411.0,,,,,,296.0,227.8,,171.9,271.7,179.5,210.0,,191.2,322.8,352.0,,,413.0,,133.0,118.2,107.0,226.0,,,,,,111.0,42.8,,-13.1,86.7,-5.5,25.0,,6.2,137.8,167.0,,,228.0,,True,True,False,,,,,,True,True,,True,True,True,True,,True,False,False,,,False,
34003,626,604.0,93.0,495.0,1604.0,,,,,,530.0,612.6,,334.2,584.7,1202.7,737.0,,249.1,496.0,370.0,,,648.0,,-22.0,-533.0,-131.0,978.0,,,,,,-96.0,-13.4,,-291.8,-41.3,576.7,111.0,,-376.9,-130.0,-256.0,,,22.0,,False,False,False,,,,,,False,True,,False,False,False,False,,False,False,False,,,False,
34005,316,490.0,240.3,366.0,877.0,,,,,,370.0,344.2,,291.0,459.1,184.2,335.0,,301.0,392.2,457.0,,,673.0,,174.0,-75.7,50.0,561.0,,,,,,54.0,28.2,,-25.0,143.1,-131.8,19.0,,-15.0,76.2,141.0,,,357.0,,True,True,False,,,,,,True,True,,True,True,True,True,,True,True,True,,,False,
34007,440,616.0,496.0,534.0,927.0,,,,,,814.0,617.4,,328.3,544.9,225.8,436.0,,355.0,582.6,534.0,,,885.0,,176.0,56.0,94.0,487.0,,,,,,374.0,177.4,,-111.7,104.9,-214.2,-4.0,,-85.0,142.6,94.0,,,445.0,,True,True,False,,,,,,False,False,,True,True,False,True,,True,True,True,,,False,
34009,38,58.0,58.3,49.0,97.0,,,,,,56.0,97.1,,7.1,35.8,84.2,,,24.4,43.3,,,,60.0,,20.0,20.3,11.0,59.0,,,,,,18.0,59.1,,-30.9,-2.2,46.2,,,-13.6,5.3,,,,22.0,,False,True,False,,,,,,True,False,,False,True,False,,,True,True,,,,False,
34011,192,220.0,338.7,211.0,638.0,,,,,,366.0,74.2,,100.4,210.3,25.9,178.0,,83.7,180.2,279.0,,,302.0,,28.0,146.7,19.0,446.0,,,,,,174.0,-117.8,,-91.6,18.3,-166.1,-14.0,,-108.3,-11.8,87.0,,,110.0,,False,True,False,,,,,,False,False,,False,True,False,True,,False,True,False,,,False,
34013,406,484.0,247.8,282.0,748.0,,,,,,640.0,421.9,,255.8,456.8,297.8,662.0,,239.3,377.9,250.0,,,608.0,,78.0,-158.2,-124.0,342.0,,,,,,234.0,15.9,,-150.2,50.8,-108.2,256.0,,-166.7,-28.1,-156.0,,,202.0,,False,False,False,,,,,,False,True,,False,True,False,False,,False,True,False,,,False,
34015,320,270.0,174.0,244.0,371.0,,,,,,354.0,390.2,,179.1,284.7,209.8,190.0,,136.5,244.3,310.0,,,303.0,,-50.0,-146.0,-76.0,51.0,,,,,,34.0,70.2,,-140.9,-35.3,-110.2,-130.0,,-183.5,-75.7,-10.0,,,-17.0,,False,False,False,,,,,,True,False,,False,True,False,False,,False,False,True,,,True,
34017,369,336.0,153.7,157.0,348.0,,,,,,684.0,970.2,,145.0,293.9,85.8,593.0,,82.7,220.2,129.0,,,456.0,,-33.0,-215.3,-212.0,-21.0,,,,,,315.0,601.2,,-224.0,-75.1,-283.2,224.0,,-286.3,-148.8,-240.0,,,87.0,,False,False,True,,,,,,False,False,,False,False,False,False,,False,False,False,,,False,
34019,22,42.0,43.6,39.0,65.0,,,,,,58.0,39.6,,9.2,35.7,64.2,41.0,,27.6,28.6,,,,55.0,,20.0,21.6,17.0,43.0,,,,,,36.0,17.6,,-12.8,13.7,42.2,19.0,,5.6,6.6,,,,33.0,,False,True,False,,,,,,False,True,,True,True,False,True,,True,True,,,,False,
34021,155,256.0,156.5,221.0,435.0,,,,,,433.0,141.3,,132.2,241.1,139.8,303.0,,186.9,225.5,268.0,,,347.0,,101.0,1.5,66.0,280.0,,,,,,278.0,-13.7,,-22.8,86.1,-15.2,148.0,,31.9,70.5,113.0,,,192.0,,True,True,False,,,,,,False,True,,True,True,True,False,,True,True,False,,,False,
34023,370,372.0,142.9,326.0,212.0,,,,,,661.0,505.5,,207.7,326.3,404.0,583.0,,368.6,364.5,185.0,,,262.0,,2.0,-227.1,-44.0,-158.0,,,,,,291.0,135.5,,-162.3,-43.7,34.0,213.0,,-1.4,-5.5,-185.0,,,-108.0,,False,False,False,,,,,,False,False,,False,False,False,False,,True,False,False,,,False,
34025,366,542.0,134.4,379.0,847.0,,,,,,345.0,556.7,,341.3,550.6,666.2,458.0,,343.0,478.8,379.0,,,649.0,,176.0,-231.6,13.0,481.0,,,,,,-21.0,190.7,,-24.7,184.6,300.2,92.0,,-23.0,112.8,13.0,,,283.0,,False,True,False,,,,,,True,False,,True,False,False,True,,True,True,True,,,False,
34027,188,184.0,42.4,134.0,232.0,,,,,,216.0,363.2,,97.5,200.5,415.3,253.0,,93.3,126.3,103.0,,,186.0,,-4.0,-145.6,-54.0,44.0,,,,,,28.0,175.2,,-90.5,12.5,227.3,65.0,,-94.7,-61.7,-85.0,,,-2.0,,False,False,False,,,,,,False,False,,False,False,False,False,,False,False,False,,,True,
34029,301,536.0,65.4,422.0,571.0,,,,,,456.0,601.9,,276.3,511.2,330.1,478.0,,238.8,455.4,437.0,,,625.0,,235.0,-235.6,121.0,270.0,,,,,,155.0,300.9,,-24.7,210.2,29.1,177.0,,-62.2,154.4,136.0,,,324.0,,False,True,False,,,,,,True,False,,True,True,True,True,,True,True,True,,,False,
34031,450,382.0,258.6,331.0,575.0,,,,,,506.0,395.5,,222.3,414.0,260.7,587.0,,417.1,328.2,296.0,,,543.0,,-68.0,-191.4,-119.0,125.0,,,,,,56.0,-54.5,,-227.7,-36.0,-189.3,137.0,,-32.9,-121.8,-154.0,,,93.0,,False,False,False,,,,,,True,True,,False,True,False,False,,True,False,False,,,False,
34033,55,28.0,80.5,29.0,32.0,,,,,,74.0,47.5,,3.9,32.7,28.6,33.0,,29.2,24.4,,,,30.0,,-27.0,25.5,-26.0,-23.0,,,,,,19.0,-7.5,,-51.1,-22.3,-26.4,-22.0,,-25.8,-30.6,,,,-25.0,,True,True,True,,,,,,True,True,,False,True,True,True,,True,False,,,,True,
34035,114,132.0,65.2,109.0,142.0,,,,,,174.0,213.3,,38.4,119.0,266.3,179.0,,89.2,114.3,54.0,,,166.0,,18.0,-48.8,-5.0,28.0,,,,,,60.0,99.3,,-75.6,5.0,152.3,65.0,,-24.8,0.3,-60.0,,,52.0,,False,True,False,,,,,,False,False,,False,True,False,False,,False,True,False,,,False,
34037,49,58.0,19.9,42.0,87.0,,,,,,28.0,116.0,,29.9,71.0,44.8,55.0,,39.8,46.2,58.0,,,73.0,,9.0,-29.1,-7.0,38.0,,,,,,-21.0,67.0,,-19.1,22.0,-4.2,6.0,,-9.2,-2.8,9.0,,,24.0,,False,True,False,,,,,,False,False,,False,False,True,True,,False,True,False,,,False,
34039,302,420.0,29.3,247.0,1251.0,,,,,,505.0,56.0,,210.2,450.1,289.0,599.0,,91.9,284.1,106.0,,,4781.0,,118.0,-272.7,-55.0,949.0,,,,,,203.0,-246.0,,-91.8,148.1,-13.0,297.0,,-210.1,-17.9,-196.0,,,4479.0,,False,True,False,,,,,,False,False,,True,False,True,False,,False,True,False,,,False,
34041,33,42.0,24.1,35.0,64.0,,,,,,58.0,65.2,,6.0,36.2,42.7,48.0,,25.5,34.1,,,,38.0,,9.0,-8.9,2.0,31.0,,,,,,25.0,32.2,,-27.0,3.2,9.7,15.0,,-7.5,1.1,,,,5.0,,True,True,False,,,,,,False,False,,False,True,False,False,,True,True,,,,True,
35001,518,964.0,1327.0,848.0,715.0,,,,,,1366.0,1806.5,,826.7,819.7,1246.0,1024.0,,1534.9,769.2,805.0,,,1174.0,,446.0,809.0,330.0,197.0,,,,,,848.0,1288.5,,308.7,301.7,728.0,506.0,,1016.9,251.2,287.0,,,656.0,,False,True,True,,,,,,False,False,,True,True,False,False,,False,True,True,,,False,
35003,2,0.0,,0.0,0.0,,,,,,2.0,2.1,,0.0,0.0,,0.0,,0.0,,,,,0.0,,-2.0,,-2.0,-2.0,,,,,,0.0,0.1,,-2.0,-2.0,,-2.0,,-2.0,,,,,-2.0,,,False,False,,,,,,True,True,,True,True,,False,,False,,,,,False,
35005,179,176.0,112.9,171.0,222.0,,,,,,127.0,186.7,,186.4,188.0,139.9,170.0,,203.6,165.8,,,,210.0,,-3.0,-66.1,-8.0,43.0,,,,,,-52.0,7.7,,7.4,9.0,-39.1,-9.0,,24.6,-13.2,,,,31.0,,False,False,False,,,,,,False,False,,False,False,False,False,,False,False,,,,False,
35006,47,82.0,,66.0,98.0,,,,,,66.0,76.7,,33.6,84.3,7.9,80.0,,41.8,78.6,,,,62.0,,35.0,,19.0,51.0,,,,,,19.0,29.7,,-13.4,37.3,-39.1,33.0,,-5.2,31.6,,,,15.0,,,True,False,,,,,,True,True,,True,False,False,True,,True,True,,,,True,
35007,5,2.0,,2.0,0.0,,,,,,4.0,3.6,,1.1,2.2,,,,3.4,,,,,2.0,,-3.0,,-3.0,-5.0,,,,,,-1.0,-1.4,,-3.9,-2.8,,,,-1.6,,,,,-3.0,,,False,False,,,,,,True,True,,False,True,,,,True,,,,,False,
35009,132,204.0,,192.0,287.0,,,,,,210.0,233.0,,125.5,189.7,113.9,156.0,,290.1,181.5,,,,194.0,,72.0,,60.0,155.0,,,,,,78.0,101.0,,-6.5,57.7,-18.1,24.0,,158.1,49.5,,,,62.0,,,True,False,,,,,,False,False,,True,True,True,True,,False,True,,,,True,
35011,0,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,0.0,,0.0,0.0,,,,,,0.0,0.0,,,0.0,,0.0,,0.0,,,,,,,,True,True,,,,,,True,True,,,True,,True,,True,,,,,,
35013,440,420.0,761.0,397.0,395.0,,,,,,485.0,636.0,,317.5,377.0,499.0,426.0,,456.7,342.9,399.0,,,491.0,,-20.0,321.0,-43.0,-45.0,,,,,,45.0,196.0,,-122.5,-63.0,59.0,-14.0,,16.7,-97.1,-41.0,,,51.0,,False,False,False,,,,,,False,False,,False,False,False,True,,True,False,False,,,False,
35015,117,60.0,117.5,56.0,52.0,,,,,,121.0,158.4,,26.9,68.2,62.8,63.0,,36.8,49.8,,,,75.0,,-57.0,0.5,-61.0,-65.0,,,,,,4.0,41.4,,-90.1,-48.8,-54.2,-54.0,,-80.2,-67.2,,,,-42.0,,True,False,False,,,,,,True,True,,False,True,True,True,,False,False,,,,True,
35017,5,8.0,,9.0,13.0,,,,,,21.0,23.5,,1.7,8.8,,13.0,,4.6,11.5,,,,15.0,,3.0,,4.0,8.0,,,,,,16.0,18.5,,-3.3,3.8,,8.0,,-0.4,6.5,,,,10.0,,,False,False,,,,,,False,False,,False,False,,False,,True,False,,,,False,
35019,1,6.0,,2.0,0.0,,,,,,4.0,6.9,,0.4,0.7,,0.0,,1.7,7.7,,,,6.0,,5.0,,1.0,-1.0,,,,,,3.0,5.9,,-0.6,-0.3,,-1.0,,0.7,6.7,,,,5.0,,,True,True,,,,,,True,False,,True,True,,True,,True,False,,,,False,
35021,0,0.0,,0.0,0.0,,,,,,0.0,0.4,,0.0,0.0,,0.0,,0.0,,,,,0.0,,0.0,,0.0,0.0,,,,,,0.0,0.4,,0.0,0.0,,0.0,,0.0,,,,,0.0,,,True,True,,,,,,True,False,,False,True,,True,,True,,,,,True,
35023,2,6.0,,6.0,0.0,,,,,,10.0,12.5,,2.9,2.5,,13.0,,13.4,8.9,,,,6.0,,4.0,,4.0,-2.0,,,,,,8.0,10.5,,0.9,0.5,,11.0,,11.4,6.9,,,,4.0,,,False,True,,,,,,False,False,,True,True,,False,,False,False,,,,False,
35025,277,240.0,220.9,206.0,275.0,,,,,,189.0,318.1,,115.6,212.1,171.1,193.0,,230.5,193.7,,,,311.0,,-37.0,-56.1,-71.0,-2.0,,,,,,-88.0,41.1,,-161.4,-64.9,-105.9,-84.0,,-46.5,-83.3,,,,34.0,,False,False,True,,,,,,False,False,,False,False,False,False,,False,False,,,,True,
35027,52,62.0,,47.0,47.0,,,,,,13.0,73.0,,63.9,57.7,20.6,,,24.8,47.3,,,,118.0,,10.0,,-5.0,-5.0,,,,,,-39.0,21.0,,11.9,5.7,-31.4,,,-27.2,-4.7,,,,66.0,,,True,True,,,,,,False,False,,False,True,False,,,False,True,,,,False,
35028,4,8.0,,2.0,12.0,,,,,,6.0,16.0,,0.3,1.4,,,,1.1,,,,,6.0,,4.0,,-2.0,8.0,,,,,,2.0,12.0,,-3.7,-2.6,,,,-2.9,,,,,2.0,,,True,False,,,,,,True,False,,True,True,,,,True,,,,,True,
35029,33,80.0,,50.0,103.0,,,,,,39.0,111.9,,6.9,46.9,42.9,61.0,,60.5,65.4,,,,83.0,,47.0,,17.0,70.0,,,,,,6.0,78.9,,-26.1,13.9,9.9,28.0,,27.5,32.4,,,,50.0,,,True,False,,,,,,True,False,,True,True,True,True,,True,True,,,,False,
35031,121,206.0,469.8,200.0,193.0,,,,,,254.0,141.7,,92.1,168.2,21.7,564.0,,258.4,226.6,,,,0.0,,85.0,348.8,79.0,72.0,,,,,,133.0,20.7,,-28.9,47.2,-99.3,443.0,,137.4,105.6,,,,-121.0,,False,True,True,,,,,,False,True,,True,True,False,False,,False,False,,,,False,
35033,0,0.0,,0.0,0.0,,,,,,2.0,8.7,,,0.1,,0.0,,0.8,,,,,2.0,,0.0,,0.0,0.0,,,,,,2.0,8.7,,,0.1,,0.0,,0.8,,,,,2.0,,,True,True,,,,,,False,False,,,False,,True,,False,,,,,False,
35035,24,82.0,83.5,60.0,118.0,,,,,,71.0,198.1,,9.1,47.1,43.7,42.0,,47.4,92.8,,,,126.0,,58.0,59.5,36.0,94.0,,,,,,47.0,174.1,,-14.9,23.1,19.7,18.0,,23.4,68.8,,,,102.0,,False,True,False,,,,,,True,False,,True,True,True,True,,True,False,,,,False,
35037,16,2.0,,2.0,0.0,,,,,,8.0,9.1,,1.6,3.4,,,,2.3,,,,,8.0,,-14.0,,-14.0,-16.0,,,,,,-8.0,-6.9,,-14.4,-12.6,,,,-13.7,,,,,-8.0,,,False,False,,,,,,True,True,,False,True,,,,True,,,,,True,
35039,33,46.0,,41.0,76.0,,,,,,45.0,116.9,,11.7,26.8,40.4,52.0,,52.2,31.3,,,,87.0,,13.0,,8.0,43.0,,,,,,12.0,83.9,,-21.3,-6.2,7.4,19.0,,19.2,-1.7,,,,54.0,,,True,False,,,,,,True,False,,False,True,True,False,,False,True,,,,False,
35041,35,64.0,,42.0,68.0,,,,,,50.0,71.2,,17.2,42.2,30.1,48.0,,12.7,51.6,,,,71.0,,29.0,,7.0,33.0,,,,,,15.0,36.2,,-17.8,7.2,-4.9,13.0,,-22.3,16.6,,,,36.0,,,True,False,,,,,,True,False,,True,True,True,True,,True,True,,,,False,
35043,76,176.0,72.5,145.0,187.0,,,,,,252.0,337.1,,138.1,168.2,154.6,216.0,,142.8,178.2,131.0,,,157.0,,100.0,-3.5,69.0,111.0,,,,,,176.0,261.1,,62.1,92.2,78.6,140.0,,66.8,102.2,55.0,,,81.0,,True,True,False,,,,,,False,False,,True,True,True,False,,True,False,True,,,True,
35045,94,178.0,82.3,137.0,122.0,,,,,,228.0,176.1,,77.9,150.6,80.3,442.0,,191.2,169.5,,,,101.0,,84.0,-11.7,43.0,28.0,,,,,,134.0,82.1,,-16.1,56.6,-13.7,348.0,,97.2,75.5,,,,7.0,,True,True,True,,,,,,False,True,,True,True,True,False,,False,True,,,,True,
35047,12,8.0,,6.0,0.0,,,,,,74.0,26.0,,2.0,5.4,,14.0,,5.4,7.6,,,,10.0,,-4.0,,-6.0,-12.0,,,,,,62.0,14.0,,-10.0,-6.6,,2.0,,-6.6,-4.4,,,,-2.0,,,False,False,,,,,,False,False,,False,False,,True,,False,False,,,,True,
35049,110,188.0,125.6,205.0,215.0,,,,,,222.0,324.0,,164.2,211.4,179.6,172.0,,246.8,229.4,213.0,,,204.0,,78.0,15.6,95.0,105.0,,,,,,112.0,214.0,,54.2,101.4,69.6,62.0,,136.8,119.4,103.0,,,94.0,,True,False,False,,,,,,False,False,,True,False,True,True,,False,False,False,,,False,
35051,5,8.0,,4.0,0.0,,,,,,6.0,13.5,,0.7,2.5,,8.0,,8.2,6.2,,,,13.0,,3.0,,-1.0,-5.0,,,,,,1.0,8.5,,-4.3,-2.5,,3.0,,3.2,1.2,,,,8.0,,,True,False,,,,,,True,False,,False,True,,False,,False,True,,,,False,
35053,3,10.0,,2.0,0.0,,,,,,18.0,13.5,,1.7,2.4,,13.0,,2.8,8.8,,,,7.0,,7.0,,-1.0,-3.0,,,,,,15.0,10.5,,-1.3,-0.6,,10.0,,-0.2,5.8,,,,4.0,,,True,True,,,,,,False,False,,True,True,,False,,True,True,,,,True,
35055,19,26.0,,28.0,34.0,,,,,,30.0,52.9,,4.9,26.9,,24.0,,34.9,32.2,,,,33.0,,7.0,,9.0,15.0,,,,,,11.0,33.9,,-14.1,7.9,,5.0,,15.9,13.2,,,,14.0,,,False,False,,,,,,False,False,,False,False,,True,,False,False,,,,False,
35057,4,14.0,,8.0,0.0,,,,,,17.0,19.0,,2.3,6.2,,14.0,,8.7,11.6,,,,8.0,,10.0,,4.0,-4.0,,,,,,13.0,15.0,,-1.7,2.2,,10.0,,4.7,7.6,,,,4.0,,,True,True,,,,,,False,False,,True,True,,False,,True,True,,,,True,
35059,3,12.0,,2.0,0.0,,,,,,2.0,9.2,,0.5,2.0,,8.0,,1.8,,,,,19.0,,9.0,,-1.0,-3.0,,,,,,-1.0,6.2,,-2.5,-1.0,,5.0,,-1.2,,,,,16.0,,,True,True,,,,,,True,True,,True,True,,True,,True,,,,,False,
35061,99,110.0,141.2,110.0,112.0,,,,,,149.0,192.4,,70.9,115.7,120.5,100.0,,80.4,102.8,,,,137.0,,11.0,42.2,11.0,13.0,,,,,,50.0,93.4,,-28.1,16.7,21.5,1.0,,-18.6,3.8,,,,38.0,,False,False,False,,,,,,False,False,,False,False,False,True,,False,True,,,,False,
36001,128,154.0,125.7,124.0,101.0,,,,,,137.0,322.6,,61.9,151.3,111.4,98.0,,99.6,150.7,142.0,,,160.0,,26.0,-2.3,-4.0,-27.0,,,,,,9.0,194.6,,-66.1,23.3,-16.6,-30.0,,-28.4,22.7,14.0,,,32.0,,True,True,False,,,,,,True,False,,False,True,True,False,,False,True,True,,,False,
36003,6,0.0,,2.0,0.0,,,,,,14.0,9.2,,0.8,1.8,,0.0,,4.0,2.3,,,,1.0,,-6.0,,-4.0,-6.0,,,,,,8.0,3.2,,-5.2,-4.2,,-6.0,,-2.0,-3.7,,,,-5.0,,,True,False,,,,,,False,True,,True,True,,False,,True,True,,,,True,
36005,842,0.0,,0.0,,,,,,,,1698.8,,,0.1,,1079.0,,0.0,,,,,,,-842.0,,-842.0,,,,,,,,856.8,,,-841.9,,237.0,,-842.0,,,,,,,,False,,,,,,,,False,,,True,,True,,False,,,,,,
36007,117,164.0,112.9,131.0,170.0,,,,,,58.0,345.0,,77.8,141.7,126.2,,,112.4,155.5,131.0,,,171.0,,47.0,-4.1,14.0,53.0,,,,,,-59.0,228.0,,-39.2,24.7,9.2,,,-4.6,38.5,14.0,,,54.0,,True,True,False,,,,,,False,False,,True,True,True,,,True,True,True,,,False,
36009,12,16.0,23.6,16.0,14.0,,,,,,35.0,54.8,,2.7,12.7,20.6,,,14.5,17.2,,,,15.0,,4.0,11.6,4.0,2.0,,,,,,23.0,42.8,,-9.3,0.7,8.6,,,2.5,5.2,,,,3.0,,False,False,True,,,,,,False,False,,False,True,False,,,True,False,,,,True,
36011,19,10.0,13.3,12.0,13.0,,,,,,10.0,63.9,,8.2,20.9,15.8,,,13.0,9.3,,,,14.0,,-9.0,-5.7,-7.0,-6.0,,,,,,-9.0,44.9,,-10.8,1.9,-3.2,,,-6.0,-9.7,,,,-5.0,,True,True,True,,,,,,False,False,,False,True,True,,,True,False,,,,True,
36013,32,30.0,60.5,30.0,17.0,,,,,,81.0,112.6,,8.0,32.5,53.8,,,24.5,32.3,24.0,,,24.0,,-2.0,28.5,-2.0,-15.0,,,,,,49.0,80.6,,-24.0,0.5,21.8,,,-7.5,0.3,-8.0,,,-8.0,,False,False,False,,,,,,False,False,,False,True,False,,,False,True,False,,,False,
36015,25,6.0,2.0,4.0,0.0,,,,,,27.0,55.4,,1.0,4.0,5.9,,,2.8,5.5,,,,8.0,,-19.0,-23.0,-21.0,-25.0,,,,,,2.0,30.4,,-24.0,-21.0,-19.1,,,-22.2,-19.5,,,,-17.0,,False,False,False,,,,,,True,False,,False,False,False,,,False,False,,,,True,
36017,9,12.0,,12.0,17.0,,,,,,4.0,43.6,,6.5,22.4,26.0,,,19.3,7.7,,,,20.0,,3.0,,3.0,8.0,,,,,,-5.0,34.6,,-2.5,13.4,17.0,,,10.3,-1.3,,,,11.0,,,False,False,,,,,,False,False,,True,False,False,,,False,True,,,,False,
36019,4,16.0,2.6,8.0,9.0,,,,,,15.0,55.5,,1.7,9.2,4.4,,,9.2,13.4,,,,26.0,,12.0,-1.4,4.0,5.0,,,,,,11.0,51.5,,-2.3,5.2,0.4,,,5.2,9.4,,,,22.0,,True,True,True,,,,,,True,False,,True,True,True,,,True,True,,,,False,
36021,32,38.0,18.5,21.0,27.0,,,,,,6.0,40.4,,15.8,40.1,11.8,26.0,,22.1,35.3,,,,53.0,,6.0,-13.5,-11.0,-5.0,,,,,,-26.0,8.4,,-16.2,8.1,-20.2,-6.0,,-9.9,3.3,,,,21.0,,False,False,True,,,,,,False,False,,False,False,False,False,,False,True,,,,False,
36023,6,14.0,,9.0,28.0,,,,,,6.0,51.6,,2.0,14.9,,,,5.9,11.5,,,,14.0,,8.0,,3.0,22.0,,,,,,0.0,45.6,,-4.0,8.9,,,,-0.1,5.5,,,,8.0,,,True,False,,,,,,True,False,,True,False,,,,True,True,,,,False,
36025,4,10.0,,4.0,0.0,,,,,,2.0,31.3,,1.4,4.7,4.5,6.0,,7.7,6.4,,,,17.0,,6.0,,0.0,-4.0,,,,,,-2.0,27.3,,-2.6,0.7,0.5,2.0,,3.7,2.4,,,,13.0,,,True,True,,,,,,True,False,,True,True,True,True,,True,True,,,,False,
36027,164,184.0,52.7,137.0,216.0,,,,,,137.0,319.7,,102.2,222.8,65.9,140.0,,77.0,167.3,203.0,,,172.0,,20.0,-111.3,-27.0,52.0,,,,,,-27.0,155.7,,-61.8,58.8,-98.1,-24.0,,-87.0,3.3,39.0,,,8.0,,False,False,False,,,,,,False,False,,False,False,False,False,,False,True,False,,,True,
36029,566,532.0,402.2,457.0,543.0,,,,,,707.0,1167.1,,325.2,534.0,301.1,354.0,,456.7,514.7,441.0,,,546.0,,-34.0,-163.8,-109.0,-23.0,,,,,,141.0,601.1,,-240.8,-32.0,-264.9,-212.0,,-109.3,-51.3,-125.0,,,-20.0,,False,False,True,,,,,,False,False,,False,True,False,False,,False,False,False,,,True,
36031,4,2.0,,2.0,0.0,,,,,,4.0,19.6,,0.5,1.0,,0.0,,5.0,1.7,,,,2.0,,-2.0,,-2.0,-4.0,,,,,,0.0,15.6,,-3.5,-3.0,,-4.0,,1.0,-2.3,,,,-2.0,,,False,False,,,,,,True,False,,False,False,,False,,True,False,,,,False,
36033,4,16.0,0.4,4.0,16.0,,,,,,3.0,41.2,,0.4,4.9,,,,4.8,14.2,,,,17.0,,12.0,-3.6,0.0,12.0,,,,,,-1.0,37.2,,-3.6,0.9,,,,0.8,10.2,,,,13.0,,True,True,False,,,,,,True,False,,True,True,,,,True,True,,,,False,
36035,21,24.0,39.0,11.0,8.0,,,,,,5.0,36.2,,4.1,17.6,6.2,18.0,,11.5,21.0,,,,62.0,,3.0,18.0,-10.0,-13.0,,,,,,-16.0,15.2,,-16.9,-3.4,-14.8,-3.0,,-9.5,0.0,,,,41.0,,False,False,False,,,,,,False,False,,False,False,False,False,,False,True,,,,False,
