,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48439,20451,14040.0,,35621.0,,,,28137.0,9753.3,34835.5,36452.4,,3732.0,-6411.0,,15170.0,,,,7686.0,-10697.7,14384.5,16001.4,,-16719.0,,False,,,,False,False,False,False,,False
48441,1034,888.0,,5673.0,,,,11451.0,1556.1,47.9,1651.0,,5437.6,-146.0,,4639.0,,,,10417.0,522.1,-986.1,617.0,,4403.6,,False,,,,False,False,False,False,,False
48443,0,6.0,,0.0,,,,0.0,,,,,0.4,6.0,,0.0,,,,0.0,,,,,0.4,,True,,,,True,,,,,True
48445,138,120.0,,0.0,,,,297.0,8.1,,,,577.9,-18.0,,-138.0,,,,159.0,-129.9,,,,439.9,,False,,,,False,False,,,,False
48447,3,0.0,,0.0,,,,10.0,,,,,0.0,-3.0,,-3.0,,,,7.0,,,,,-3.0,,False,,,,False,,,,,False
48449,575,474.0,,609.0,,,,2573.0,79.0,447.5,,,519.3,-101.0,,34.0,,,,1998.0,-496.0,-127.5,,,-55.7,,True,,,,False,False,False,,,True
48451,2330,1182.0,,3944.0,,,,5307.0,10569.9,3171.8,,,2801.4,-1148.0,,1614.0,,,,2977.0,8239.9,841.8,,,471.4,,False,,,,False,False,True,,,True
48453,12999,23472.0,,57732.0,,,,57079.0,30554.4,38138.7,32796.3,,37018.8,10473.0,,44733.0,,,,44080.0,17555.4,25139.7,19797.3,,24019.8,,False,,,,False,False,False,False,,False
48455,119,72.0,,0.0,,,,106.0,14.6,,,,478.5,-47.0,,-119.0,,,,-13.0,-104.4,,,,359.5,,False,,,,True,False,,,,False
48457,119,36.0,,21.0,,,,60.0,3.8,,,,5.9,-83.0,,-98.0,,,,-59.0,-115.2,,,,-113.1,,False,,,,True,False,,,,False
48459,201,120.0,,229.0,,,,293.0,26.9,,,,1940.8,-81.0,,28.0,,,,92.0,-174.1,,,,1739.8,,True,,,,False,False,,,,False
48461,15,24.0,,0.0,,,,193.0,,,,,172.3,9.0,,-15.0,,,,178.0,,,,,157.3,,False,,,,False,,,,,False
48463,454,450.0,,0.0,,,,1238.0,858.4,406.2,,,1180.0,-4.0,,-454.0,,,,784.0,404.4,-47.8,,,726.0,,False,,,,False,False,False,,,False
48465,1408,972.0,,0.0,,,,619.0,154.9,1257.5,,,309.7,-436.0,,-1408.0,,,,-789.0,-1253.1,-150.5,,,-1098.3,,False,,,,False,False,True,,,False
48467,345,180.0,,527.0,,,,667.0,172.0,1150.1,,,154.9,-165.0,,182.0,,,,322.0,-173.0,805.1,,,-190.1,,False,,,,False,False,False,,,False
48469,2521,3498.0,,15134.0,,,,11811.0,7701.2,2986.8,7226.0,,3415.9,977.0,,12613.0,,,,9290.0,5180.2,465.8,4705.0,,894.9,,False,,,,False,False,True,False,,True
48471,1114,714.0,,3.0,,,,1233.0,152.4,202.8,276.9,,1203.8,-400.0,,-1111.0,,,,119.0,-961.6,-911.2,-837.1,,89.8,,False,,,,True,False,False,False,,True
48473,346,270.0,,393.0,,,,3114.0,161.0,870.5,,,481.2,-76.0,,47.0,,,,2768.0,-185.0,524.5,,,135.2,,True,,,,False,False,False,,,False
48475,78,48.0,,0.0,,,,216.0,8.2,,,,194.5,-30.0,,-78.0,,,,138.0,-69.8,,,,116.5,,False,,,,False,False,,,,False
48477,237,174.0,,661.0,,,,2394.0,91.9,281.4,,,336.8,-63.0,,424.0,,,,2157.0,-145.1,44.4,,,99.8,,False,,,,False,False,True,,,False
48479,7662,3366.0,,10280.0,,,,10937.0,3675.8,13356.7,7252.2,,1303.3,-4296.0,,2618.0,,,,3275.0,-3986.2,5694.7,-409.8,,-6358.7,,True,,,,True,True,False,True,,False
48481,778,294.0,,1147.0,,,,2314.0,76.8,1063.3,,,257.4,-484.0,,369.0,,,,1536.0,-701.2,285.3,,,-520.6,,True,,,,False,False,True,,,False
48483,19,18.0,,0.0,,,,3.0,2.1,,,,230.8,-1.0,,-19.0,,,,-16.0,-16.9,,,,211.8,,False,,,,False,False,,,,False
48485,692,930.0,,5066.0,,,,6489.0,2313.0,3362.6,,,2189.6,238.0,,4374.0,,,,5797.0,1621.0,2670.6,,,1497.6,,False,,,,False,False,False,,,False
48487,66,18.0,,0.0,,,,12.0,1.2,,,,186.0,-48.0,,-66.0,,,,-54.0,-64.8,,,,120.0,,False,,,,False,False,,,,False
48489,543,528.0,,1975.0,,,,2255.0,264.4,810.3,,,708.4,-15.0,,1432.0,,,,1712.0,-278.6,267.3,,,165.4,,False,,,,False,False,False,,,False
48491,4861,3714.0,,2904.0,,,,18796.0,2891.4,15720.0,8637.0,,724.9,-1147.0,,-1957.0,,,,13935.0,-1969.6,10859.0,3776.0,,-4136.1,,False,,,,False,False,False,False,,False
48493,367,264.0,,548.0,,,,1912.0,617.7,866.5,,,1786.1,-103.0,,181.0,,,,1545.0,250.7,499.5,,,1419.1,,False,,,,False,False,False,,,False
48495,60,90.0,,0.0,,,,93.0,19.1,,,,68.5,30.0,,-60.0,,,,33.0,-40.9,,,,8.5,,False,,,,False,False,,,,True
48497,402,270.0,,1071.0,,,,1460.0,76.6,1186.7,,,1668.5,-132.0,,669.0,,,,1058.0,-325.4,784.7,,,1266.5,,False,,,,False,False,False,,,False
48499,266,96.0,,179.0,,,,275.0,68.8,,,,684.8,-170.0,,-87.0,,,,9.0,-197.2,,,,418.8,,True,,,,True,False,,,,False
48501,88,102.0,,0.0,,,,96.0,24.3,,,,371.5,14.0,,-88.0,,,,8.0,-63.7,,,,283.5,,False,,,,True,False,,,,False
48503,167,72.0,,0.0,,,,65.0,17.4,,,,675.5,-95.0,,-167.0,,,,-102.0,-149.6,,,,508.5,,False,,,,False,False,,,,False
48505,139,72.0,,0.0,,,,1225.0,48.3,,,,176.9,-67.0,,-139.0,,,,1086.0,-90.7,,,,37.9,,False,,,,False,False,,,,True
48507,218,36.0,,0.0,,,,416.0,5.7,,,,91.9,-182.0,,-218.0,,,,198.0,-212.3,,,,-126.1,,False,,,,False,False,,,,True
49001,0,0.0,,0.0,,,,43.0,,,,,,0.0,,0.0,,,,43.0,,,,,,,True,,,,False,,,,,
49003,0,0.0,,0.0,,,,43.0,,,,,,0.0,,0.0,,,,43.0,,,,,,,True,,,,False,,,,,
49005,0,0.0,,397.0,,,,2330.0,,,,,,0.0,,397.0,,,,2330.0,,,,,,,False,,,,False,,,,,
49007,0,0.0,,0.0,,,,5.0,,,,,,0.0,,0.0,,,,5.0,,,,,,,True,,,,False,,,,,
49009,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
49011,2009,1794.0,,3008.0,,,,7117.0,2765.2,6474.8,,,2622.3,-215.0,,999.0,,,,5108.0,756.2,4465.8,,,613.3,,False,,,,False,False,False,,,False
49013,0,0.0,,0.0,,,,3.0,,,,,,0.0,,0.0,,,,3.0,,,,,,,True,,,,False,,,,,
49015,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
49017,0,0.0,,0.0,,,,8.0,,,,,,0.0,,0.0,,,,8.0,,,,,,,True,,,,False,,,,,
49019,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
49021,0,0.0,,0.0,,,,181.0,,,,,,0.0,,0.0,,,,181.0,,,,,,,True,,,,False,,,,,
49023,0,0.0,,0.0,,,,58.0,,,,,,0.0,,0.0,,,,58.0,,,,,,,True,,,,False,,,,,
49025,0,0.0,,0.0,,,,14.0,,,,,,0.0,,0.0,,,,14.0,,,,,,,True,,,,False,,,,,
49027,0,0.0,,0.0,,,,54.0,,,,,,0.0,,0.0,,,,54.0,,,,,,,True,,,,False,,,,,
49029,0,0.0,,0.0,,,,7.0,,,,,,0.0,,0.0,,,,7.0,,,,,,,True,,,,False,,,,,
49031,0,0.0,,0.0,,,,6.0,,,,,,0.0,,0.0,,,,6.0,,,,,,,True,,,,False,,,,,
49033,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
49035,9278,11556.0,,15097.0,,,,19964.0,14794.3,23181.7,9492.2,,7534.2,2278.0,,5819.0,,,,10686.0,5516.3,13903.7,214.2,,-1743.8,,False,,,,False,False,False,True,,True
49037,245,84.0,,0.0,,,,14.0,12.3,29.5,,,22.1,-161.0,,-245.0,,,,-231.0,-232.7,-215.5,,,-222.9,,False,,,,False,False,False,,,False
49039,0,0.0,,0.0,,,,60.0,,,,,,0.0,,0.0,,,,60.0,,,,,,,True,,,,False,,,,,
49041,0,0.0,,0.0,,,,105.0,,,,,,0.0,,0.0,,,,105.0,,,,,,,True,,,,False,,,,,
49043,214,198.0,,531.0,,,,134.0,83.4,146.3,,,76.1,-16.0,,317.0,,,,-80.0,-130.6,-67.7,,,-137.9,,False,,,,False,False,False,,,False
49045,348,240.0,,343.0,,,,160.0,114.0,857.1,,,266.1,-108.0,,-5.0,,,,-188.0,-234.0,509.1,,,-81.9,,True,,,,False,False,False,,,True
49047,0,0.0,,0.0,,,,3.0,,,,,,0.0,,0.0,,,,3.0,,,,,,,True,,,,False,,,,,
49049,4830,4338.0,,3085.0,,,,9000.0,4026.7,10723.4,2688.8,,3364.6,-492.0,,-1745.0,,,,4170.0,-803.3,5893.4,-2141.2,,-1465.4,,False,,,,False,False,False,False,,False
49051,173,120.0,,108.0,,,,135.0,12.6,377.1,,,49.1,-53.0,,-65.0,,,,-38.0,-160.4,204.1,,,-123.9,,False,,,,True,False,False,,,False
49053,0,0.0,,1685.0,,,,472.0,,,,,,0.0,,1685.0,,,,472.0,,,,,,,False,,,,False,,,,,
49055,0,0.0,,0.0,,,,0.0,,,,,,0.0,,0.0,,,,0.0,,,,,,,True,,,,True,,,,,
49057,0,0.0,,3232.0,,,,3730.0,,,,,,0.0,,3232.0,,,,3730.0,,,,,,,False,,,,False,,,,,
50001,8,0.0,,0.0,,,,18.0,0.4,,,,0.1,-8.0,,-8.0,,,,10.0,-7.6,,,,-7.9,,False,,,,False,True,,,,True
50003,19,12.0,,0.0,,,,4.0,0.4,,,,10.4,-7.0,,-19.0,,,,-15.0,-18.6,,,,-8.6,,False,,,,False,False,,,,False
50005,9,6.0,,0.0,,,,6.0,0.1,,,,4.8,-3.0,,-9.0,,,,-3.0,-8.9,,,,-4.2,,False,,,,False,False,,,,False
50007,130,132.0,,133.0,,,,37.0,23.1,307.4,253.2,,87.1,2.0,,3.0,,,,-93.0,-106.9,177.4,123.2,,-42.9,,False,,,,False,False,False,False,,False
50009,4,0.0,,0.0,,,,0.0,0.0,,,,0.0,-4.0,,-4.0,,,,-4.0,-4.0,,,,-4.0,,False,,,,False,True,,,,False
50011,10,36.0,,0.0,,,,0.0,3.2,1.0,,,2149.8,26.0,,-10.0,,,,-10.0,-6.8,-9.0,,,2139.8,,True,,,,True,True,True,,,False
50013,3,0.0,,0.0,,,,0.0,0.1,,,,0.3,-3.0,,-3.0,,,,-3.0,-2.9,,,,-2.7,,False,,,,False,True,,,,True
50015,11,12.0,,0.0,,,,6.0,0.1,,,,1042.7,1.0,,-11.0,,,,-5.0,-10.9,,,,1031.7,,False,,,,False,False,,,,False
50017,10,0.0,,0.0,,,,21.0,0.0,,,,0.0,-10.0,,-10.0,,,,11.0,-10.0,,,,-10.0,,False,,,,False,True,,,,False
50019,1,0.0,,0.0,,,,0.0,0.1,,,,0.0,-1.0,,-1.0,,,,-1.0,-0.9,,,,-1.0,,False,,,,False,True,,,,True
50021,28,6.0,,20.0,,,,20.0,1.0,,,,3.1,-22.0,,-8.0,,,,-8.0,-27.0,,,,-24.9,,True,,,,True,False,,,,False
50023,17,0.0,,0.0,,,,30.0,0.2,,,,0.0,-17.0,,-17.0,,,,13.0,-16.8,,,,-17.0,,False,,,,True,True,,,,False
50025,9,18.0,,14.0,,,,7.0,1.2,,,,15.4,9.0,,5.0,,,,-2.0,-7.8,,,,6.4,,True,,,,True,True,,,,True
50027,16,6.0,,0.0,,,,24.0,0.4,,,,9.1,-10.0,,-16.0,,,,8.0,-15.6,,,,-6.9,,False,,,,True,False,,,,True
51001,80,24.0,,5.0,,,,72.0,0.4,166.0,,,1.9,-56.0,,-75.0,,,,-8.0,-79.6,86.0,,,-78.1,,False,,,,True,False,False,,,False
51003,434,444.0,,360.0,,,,162.0,105.2,1718.8,241.1,,1548.6,10.0,,-74.0,,,,-272.0,-328.8,1284.8,-192.9,,1114.6,,False,,,,False,False,False,False,,False
51005,28,24.0,,0.0,,,,5.0,1.1,,,,682.7,-4.0,,-28.0,,,,-23.0,-26.9,,,,654.7,,False,,,,False,False,,,,False
51007,38,18.0,,24.0,,,,3.0,3.1,,,,5.2,-20.0,,-14.0,,,,-35.0,-34.9,,,,-32.8,,True,,,,False,False,,,,False
51009,169,12.0,,52.0,,,,4.0,0.9,,,,3.0,-157.0,,-117.0,,,,-165.0,-168.1,,,,-166.0,,True,,,,False,False,,,,False
51011,59,30.0,,0.0,,,,2.0,1.1,,,,116.7,-29.0,,-59.0,,,,-57.0,-57.9,,,,57.7,,False,,,,False,False,,,,False
51013,677,390.0,,204.0,,,,1034.0,74.3,415.1,257.3,,725.5,-287.0,,-473.0,,,,357.0,-602.7,-261.9,-419.7,,48.5,,False,,,,False,False,True,False,,True
51015,118,78.0,,56.0,,,,29.0,5.4,605.0,,,50.8,-40.0,,-62.0,,,,-89.0,-112.6,487.0,,,-67.2,,False,,,,False,False,False,,,False
51017,4,0.0,,0.0,,,,0.0,,,,,,-4.0,,-4.0,,,,-4.0,,,,,,,False,,,,False,,,,,
51019,260,180.0,,316.0,,,,24.0,44.2,633.9,,,1700.8,-80.0,,56.0,,,,-236.0,-215.8,373.9,,,1440.8,,True,,,,False,False,False,,,False
51021,28,0.0,,0.0,,,,0.0,,,,,0.0,-28.0,,-28.0,,,,-28.0,,,,,-28.0,,False,,,,False,,,,,True
51023,88,384.0,,1630.0,,,,17.0,10.6,753.3,,,133.0,296.0,,1542.0,,,,-71.0,-77.4,665.3,,,45.0,,False,,,,True,True,False,,,True
51025,139,60.0,,53.0,,,,7.0,6.9,280.8,,,17.1,-79.0,,-86.0,,,,-132.0,-132.1,141.8,,,-121.9,,False,,,,False,False,False,,,False
51027,54,0.0,,0.0,,,,15.0,0.9,,,,0.0,-54.0,,-54.0,,,,-39.0,-53.1,,,,-54.0,,False,,,,True,True,,,,True
51029,51,60.0,,64.0,,,,27.0,14.2,72.1,,,211.5,9.0,,13.0,,,,-24.0,-36.8,21.1,,,160.5,,False,,,,False,False,False,,,False
51031,196,60.0,,207.0,,,,9.0,5.2,,,,85.5,-136.0,,11.0,,,,-187.0,-190.8,,,,-110.5,,True,,,,False,False,,,,True
51033,96,0.0,,0.0,,,,12.0,0.0,223.4,,,0.0,-96.0,,-96.0,,,,-84.0,-96.0,127.4,,,-96.0,,False,,,,True,True,False,,,True
51035,125,144.0,,83.0,,,,53.0,19.2,407.4,,,165.6,19.0,,-42.0,,,,-72.0,-105.8,282.4,,,40.6,,False,,,,False,False,False,,,False
51036,14,6.0,,23.0,,,,3.0,2.6,,,,1.6,-8.0,,9.0,,,,-11.0,-11.4,,,,-12.4,,False,,,,False,False,,,,False
51037,25,18.0,,0.0,,,,1.0,0.7,,,,521.9,-7.0,,-25.0,,,,-24.0,-24.3,,,,496.9,,False,,,,False,False,,,,False
51041,1624,780.0,,409.0,,,,619.0,260.6,3332.0,1343.4,,187.3,-844.0,,-1215.0,,,,-1005.0,-1363.4,1708.0,-280.6,,-1436.7,,False,,,,False,False,False,True,,False
51043,21,36.0,,44.0,,,,13.0,5.1,,,,307.7,15.0,,23.0,,,,-8.0,-15.9,,,,286.7,,False,,,,True,False,,,,False
51045,11,12.0,,0.0,,,,0.0,0.1,,,,163.3,1.0,,-11.0,,,,-11.0,-10.9,,,,152.3,,False,,,,False,False,,,,False
51047,216,60.0,,0.0,,,,86.0,7.2,165.0,51.3,,166.8,-156.0,,-216.0,,,,-130.0,-208.8,-51.0,-164.7,,-49.2,,False,,,,True,False,True,False,,True
51049,24,42.0,,25.0,,,,3.0,2.5,,,,433.4,18.0,,1.0,,,,-21.0,-21.5,,,,409.4,,True,,,,False,False,,,,False
51051,47,12.0,,0.0,,,,0.0,,,,,9.9,-35.0,,-47.0,,,,-47.0,,,,,-37.1,,False,,,,False,,,,,False
51053,85,42.0,,181.0,,,,22.0,5.9,386.7,,,26.7,-43.0,,96.0,,,,-63.0,-79.1,301.7,,,-58.3,,False,,,,False,False,False,,,False
51057,51,18.0,,0.0,,,,10.0,1.7,,,,8.0,-33.0,,-51.0,,,,-41.0,-49.3,,,,-43.0,,False,,,,False,False,,,,False
51059,2824,2064.0,,3870.0,,,,1365.0,539.8,3388.6,2381.6,,2164.0,-760.0,,1046.0,,,,-1459.0,-2284.2,564.6,-442.4,,-660.0,,False,,,,False,False,True,True,,True
51061,201,84.0,,42.0,,,,62.0,23.1,405.8,93.9,,321.2,-117.0,,-159.0,,,,-139.0,-177.9,204.8,-107.1,,120.2,,False,,,,False,False,False,True,,False
51063,94,30.0,,0.0,,,,3.0,0.9,,,,54.3,-64.0,,-94.0,,,,-91.0,-93.1,,,,-39.7,,False,,,,False,False,,,,True
51065,81,66.0,,57.0,,,,16.0,26.3,108.5,,,1046.4,-15.0,,-24.0,,,,-65.0,-54.7,27.5,,,965.4,,False,,,,False,False,False,,,False
51067,92,192.0,,449.0,,,,23.0,8.9,,,,29.3,100.0,,357.0,,,,-69.0,-83.1,,,,-62.7,,False,,,,True,True,,,,True
51069,178,234.0,,506.0,,,,82.0,35.7,446.6,,,496.3,56.0,,328.0,,,,-96.0,-142.3,268.6,,,318.3,,False,,,,False,False,False,,,False
51071,11,60.0,,1.0,,,,6.0,0.8,,,,39.4,49.0,,-10.0,,,,-5.0,-10.2,,,,28.4,,True,,,,True,True,,,,True
51073,127,30.0,,40.0,,,,17.0,3.9,,,,0.5,-97.0,,-87.0,,,,-110.0,-123.1,,,,-126.5,,True,,,,False,False,,,,False
51075,45,48.0,,106.0,,,,19.0,4.3,118.0,,,957.9,3.0,,61.0,,,,-26.0,-40.7,73.0,,,912.9,,False,,,,False,False,False,,,False
51077,77,24.0,,0.0,,,,25.0,11.0,,,,21.8,-53.0,,-77.0,,,,-52.0,-66.0,,,,-55.2,,False,,,,True,False,,,,False
51079,104,72.0,,72.0,,,,13.0,5.4,,,,33.8,-32.0,,-32.0,,,,-91.0,-98.6,,,,-70.2,,False,,,,False,False,,,,False
51081,203,78.0,,129.0,,,,25.0,7.7,25.1,,,114.6,-125.0,,-74.0,,,,-178.0,-195.3,-177.9,,,-88.4,,True,,,,False,False,False,,,True
51083,104,84.0,,140.0,,,,11.0,3.2,,,,565.1,-20.0,,36.0,,,,-93.0,-100.8,,,,461.1,,False,,,,False,False,,,,False
51085,253,162.0,,326.0,,,,86.0,53.9,628.6,165.0,,138.7,-91.0,,73.0,,,,-167.0,-199.1,375.6,-88.0,,-114.3,,True,,,,False,False,False,True,,False
51087,1405,618.0,,390.0,,,,640.0,210.3,1413.0,742.6,,468.0,-787.0,,-1015.0,,,,-765.0,-1194.7,8.0,-662.4,,-937.0,,False,,,,True,False,True,True,,False
51089,388,246.0,,471.0,,,,106.0,50.2,665.7,,,707.8,-142.0,,83.0,,,,-282.0,-337.8,277.7,,,319.8,,True,,,,False,False,False,,,False
51091,3,0.0,,0.0,,,,0.0,0.0,,,,0.0,-3.0,,-3.0,,,,-3.0,-3.0,,,,-3.0,,False,,,,False,True,,,,False
51093,241,78.0,,197.0,,,,38.0,16.5,251.6,,,297.9,-163.0,,-44.0,,,,-203.0,-224.5,10.6,,,56.9,,True,,,,False,False,True,,,True
51095,358,162.0,,185.0,,,,78.0,102.4,426.7,128.4,,883.2,-196.0,,-173.0,,,,-280.0,-255.6,68.7,-229.6,,525.2,,True,,,,False,False,True,False,,False
51097,18,6.0,,0.0,,,,1.0,0.5,,,,0.0,-12.0,,-18.0,,,,-17.0,-17.5,,,,-18.0,,False,,,,False,False,,,,False
51099,66,18.0,,3.0,,,,19.0,0.0,123.2,,,354.1,-48.0,,-63.0,,,,-47.0,-66.0,57.2,,,288.1,,False,,,,True,False,False,,,False
51101,59,18.0,,0.0,,,,8.0,1.2,,,,2.1,-41.0,,-59.0,,,,-51.0,-57.8,,,,-56.9,,False,,,,False,False,,,,False
51103,38,6.0,,0.0,,,,2.0,0.1,,,,0.0,-32.0,,-38.0,,,,-36.0,-37.9,,,,-38.0,,False,,,,False,False,,,,False
51105,133,18.0,,0.0,,,,4.0,0.2,,,,83.6,-115.0,,-133.0,,,,-129.0,-132.8,,,,-49.4,,False,,,,False,False,,,,True
51107,1307,1710.0,,1486.0,,,,499.0,495.4,5136.0,2145.2,,1603.7,403.0,,179.0,,,,-808.0,-811.6,3829.0,838.2,,296.7,,True,,,,False,False,False,False,,True
51109,76,60.0,,34.0,,,,14.0,9.0,251.7,,,340.1,-16.0,,-42.0,,,,-62.0,-67.0,175.7,,,264.1,,False,,,,False,False,False,,,False
51111,32,42.0,,0.0,,,,1.0,2.9,,,,135.9,10.0,,-32.0,,,,-31.0,-29.1,,,,103.9,,False,,,,False,False,,,,False
51113,33,0.0,,0.0,,,,3.0,0.9,,,,0.0,-33.0,,-33.0,,,,-30.0,-32.1,,,,-33.0,,False,,,,True,True,,,,True
51115,18,6.0,,0.0,,,,0.0,0.1,,,,0.8,-12.0,,-18.0,,,,-18.0,-17.9,,,,-17.2,,False,,,,False,False,,,,False
51117,210,48.0,,0.0,,,,50.0,4.5,40.1,,,655.3,-162.0,,-210.0,,,,-160.0,-205.5,-169.9,,,445.3,,False,,,,True,False,False,,,False
51119,37,0.0,,0.0,,,,2.0,0.3,,,,0.0,-37.0,,-37.0,,,,-35.0,-36.7,,,,-37.0,,False,,,,True,True,,,,True
51121,167,174.0,,587.0,,,,306.0,19.1,879.4,,,52.3,7.0,,420.0,,,,139.0,-147.9,712.4,,,-114.7,,False,,,,False,False,False,,,False
51125,42,12.0,,0.0,,,,0.0,0.4,,,,726.1,-30.0,,-42.0,,,,-42.0,-41.6,,,,684.1,,False,,,,False,False,,,,False
51127,75,18.0,,84.0,,,,17.0,3.0,,,,21.1,-57.0,,9.0,,,,-58.0,-72.0,,,,-53.9,,True,,,,False,False,,,,True
51131,33,12.0,,0.0,,,,30.0,0.0,66.0,,,87.2,-21.0,,-33.0,,,,-3.0,-33.0,33.0,,,54.2,,False,,,,True,False,False,,,False
51133,44,0.0,,30.0,,,,2.0,1.3,,,,0.0,-44.0,,-14.0,,,,-42.0,-42.7,,,,-44.0,,True,,,,True,True,,,,True
51135,71,30.0,,102.0,,,,14.0,1.8,330.8,,,3.6,-41.0,,31.0,,,,-57.0,-69.2,259.8,,,-67.4,,True,,,,False,False,False,,,False
51137,81,48.0,,39.0,,,,22.0,4.6,216.4,,,39.5,-33.0,,-42.0,,,,-59.0,-76.4,135.4,,,-41.5,,False,,,,False,False,False,,,False
51139,75,84.0,,41.0,,,,42.0,12.3,112.1,,,666.8,9.0,,-34.0,,,,-33.0,-62.7,37.1,,,591.8,,False,,,,False,False,False,,,False
51141,128,42.0,,71.0,,,,10.0,3.1,,,,15.5,-86.0,,-57.0,,,,-118.0,-124.9,,,,-112.5,,True,,,,False,False,,,,False
51143,426,162.0,,491.0,,,,25.0,42.8,1205.5,,,91.6,-264.0,,65.0,,,,-401.0,-383.2,779.5,,,-334.4,,True,,,,False,False,False,,,False
51145,77,42.0,,156.0,,,,12.0,8.4,,,,4.9,-35.0,,79.0,,,,-65.0,-68.6,,,,-72.1,,False,,,,False,False,,,,False
51147,235,186.0,,622.0,,,,43.0,112.0,209.8,,,850.7,-49.0,,387.0,,,,-192.0,-123.0,-25.2,,,615.7,,False,,,,False,False,True,,,False
51149,211,96.0,,175.0,,,,33.0,3.8,625.3,,,12.0,-115.0,,-36.0,,,,-178.0,-207.2,414.3,,,-199.0,,True,,,,False,False,False,,,False
51153,2340,1908.0,,3198.0,,,,691.0,665.8,2359.2,2380.5,,1925.7,-432.0,,858.0,,,,-1649.0,-1674.2,19.2,40.5,,-414.3,,False,,,,False,False,True,True,,True
51155,43,54.0,,211.0,,,,24.0,3.5,,,,16.1,11.0,,168.0,,,,-19.0,-39.5,,,,-26.9,,False,,,,False,False,,,,False
51157,25,12.0,,0.0,,,,2.0,0.4,,,,56.4,-13.0,,-25.0,,,,-23.0,-24.6,,,,31.4,,False,,,,False,False,,,,False
51159,42,12.0,,0.0,,,,17.0,0.1,24.7,,,0.0,-30.0,,-42.0,,,,-25.0,-41.9,-17.3,,,-42.0,,False,,,,True,False,True,,,False
51161,239,468.0,,1510.0,,,,106.0,69.1,2364.0,321.4,,201.7,229.0,,1271.0,,,,-133.0,-169.9,2125.0,82.4,,-37.3,,False,,,,True,True,False,True,,True
51163,46,24.0,,0.0,,,,2.0,1.8,,,,12.7,-22.0,,-46.0,,,,-44.0,-44.2,,,,-33.3,,False,,,,False,False,,,,False
51165,228,252.0,,508.0,,,,207.0,41.6,537.8,407.6,,179.8,24.0,,280.0,,,,-21.0,-186.4,309.8,179.6,,-48.2,,False,,,,True,False,False,False,,False
51167,131,30.0,,0.0,,,,9.0,0.4,,,,168.6,-101.0,,-131.0,,,,-122.0,-130.6,,,,37.6,,False,,,,False,False,,,,True
51169,104,6.0,,0.0,,,,2.0,0.2,,,,0.0,-98.0,,-104.0,,,,-102.0,-103.8,,,,-104.0,,False,,,,False,False,,,,False
51171,156,174.0,,196.0,,,,58.0,95.7,209.8,,,762.3,18.0,,40.0,,,,-98.0,-60.3,53.8,,,606.3,,False,,,,False,False,False,,,False
51173,122,54.0,,0.0,,,,39.0,3.3,,,,275.4,-68.0,,-122.0,,,,-83.0,-118.7,,,,153.4,,False,,,,False,False,,,,False
51175,145,48.0,,26.0,,,,16.0,2.4,17.1,,,697.8,-97.0,,-119.0,,,,-129.0,-142.6,-127.9,,,552.8,,False,,,,False,False,False,,,False
51177,573,312.0,,152.0,,,,184.0,58.5,1370.4,247.3,,215.5,-261.0,,-421.0,,,,-389.0,-514.5,797.4,-325.7,,-357.5,,False,,,,False,False,False,False,,False
51179,472,204.0,,138.0,,,,205.0,39.6,1073.1,,,112.3,-268.0,,-334.0,,,,-267.0,-432.4,601.1,,,-359.7,,False,,,,True,False,False,,,False
51181,36,18.0,,0.0,,,,0.0,0.7,,,,193.1,-18.0,,-36.0,,,,-36.0,-35.3,,,,157.1,,False,,,,False,False,,,,False
51183,109,84.0,,132.0,,,,8.0,6.6,81.2,,,303.1,-25.0,,23.0,,,,-101.0,-102.4,-27.8,,,194.1,,True,,,,False,False,False,,,False
