,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48357,398,306.0,15.0,,,,,159.0,,208.7,18.7,66.4,112.4,,,256.0,-92.0,-383.0,,,,,-239.0,,-189.3,-379.3,-331.6,-285.6,,,-142.0,False,,,,,False,,False,False,False,False,,,False
48359,24,18.0,0.0,,,,,34.0,,34.1,1.0,0.3,,,,42.0,-6.0,-24.0,,,,,10.0,,10.1,-23.0,-23.7,,,,18.0,False,,,,,False,,False,False,False,,,,False
48361,1458,228.0,55.0,,,,,488.0,,127.0,339.0,9.7,225.1,118.9,,8.0,-1230.0,-1403.0,,,,,-970.0,,-1331.0,-1119.0,-1448.3,-1232.9,-1339.1,,-1450.0,False,,,,,True,,False,True,False,False,False,,False
48363,376,198.0,144.0,,,,,113.0,,247.9,114.2,27.6,38.5,,,156.0,-178.0,-232.0,,,,,-263.0,,-128.1,-261.8,-348.4,-337.5,,,-220.0,False,,,,,False,,True,False,False,False,,,False
48365,257,162.0,139.0,,,,,207.0,,191.8,153.4,17.7,67.2,,,287.0,-95.0,-118.0,,,,,-50.0,,-65.2,-103.6,-239.3,-189.8,,,30.0,False,,,,,True,,True,False,False,False,,,True
48367,2055,564.0,315.0,,,,,765.0,,509.9,1097.3,121.9,435.3,429.8,,266.0,-1491.0,-1740.0,,,,,-1290.0,,-1545.1,-957.7,-1933.1,-1619.7,-1625.2,,-1789.0,False,,,,,True,,False,True,False,False,False,,False
48369,362,78.0,0.0,,,,,153.0,,42.8,59.8,13.2,0.6,,,10.0,-284.0,-362.0,,,,,-209.0,,-319.2,-302.2,-348.8,-361.4,,,-352.0,False,,,,,True,,False,False,False,False,,,False
48371,385,102.0,,,,,,95.0,,135.5,75.9,9.9,0.0,,,155.0,-283.0,,,,,,-290.0,,-249.5,-309.1,-375.1,-385.0,,,-230.0,,,,,,False,,True,False,False,False,,,True
48373,602,72.0,46.0,,,,,407.0,,53.3,111.1,9.7,45.2,,,16.0,-530.0,-556.0,,,,,-195.0,,-548.7,-490.9,-592.3,-556.8,,,-586.0,False,,,,,True,,False,True,False,False,,,False
48375,4910,2904.0,4010.0,,,,,2501.0,,2419.9,1723.6,674.8,38.9,1479.6,,1121.0,-2006.0,-900.0,,,,,-2409.0,,-2490.1,-3186.4,-4235.2,-4871.1,-3430.4,,-3789.0,True,,,,,False,,False,False,False,False,False,,False
48377,204,6.0,0.0,,,,,3.0,,5.4,17.6,10.2,,,,8.0,-198.0,-204.0,,,,,-201.0,,-198.6,-186.4,-193.8,,,,-196.0,False,,,,,False,,False,True,True,,,,True
48379,226,24.0,14.0,,,,,52.0,,62.2,39.9,4.7,,,,16.0,-202.0,-212.0,,,,,-174.0,,-163.8,-186.1,-221.3,,,,-210.0,False,,,,,True,,True,True,False,,,,False
48381,5667,2796.0,4372.0,,,,,1843.0,,2753.2,1780.7,3739.8,1723.5,1459.5,,2474.0,-2871.0,-1295.0,,,,,-3824.0,,-2913.8,-3886.3,-1927.2,-3943.5,-4207.5,,-3193.0,True,,,,,False,,False,False,True,False,False,,False
48383,165,0.0,0.0,,,,,36.0,,24.5,9.6,2.5,,,,108.0,-165.0,-165.0,,,,,-129.0,,-140.5,-155.4,-162.5,,,,-57.0,False,,,,,True,,True,True,True,,,,True
48385,26,12.0,0.0,,,,,17.0,,7.9,13.0,,0.0,,,2.0,-14.0,-26.0,,,,,-9.0,,-18.1,-13.0,,-26.0,,,-24.0,False,,,,,True,,False,True,,False,,,False
48387,104,12.0,0.0,,,,,89.0,,14.3,23.3,0.1,16.9,,,4.0,-92.0,-104.0,,,,,-15.0,,-89.7,-80.7,-103.9,-87.1,,,-100.0,False,,,,,True,,True,True,False,True,,,False
48389,693,90.0,0.0,,,,,92.0,,115.8,80.6,28.5,0.0,,,262.0,-603.0,-693.0,,,,,-601.0,,-577.2,-612.4,-664.5,-693.0,,,-431.0,False,,,,,True,,True,False,False,False,,,True
48391,42,0.0,0.0,,,,,17.0,,1.4,21.9,1.0,0.0,,,3.0,-42.0,-42.0,,,,,-25.0,,-40.6,-20.1,-41.0,-42.0,,,-39.0,False,,,,,True,,True,True,True,False,,,True
48393,12,12.0,0.0,,,,,23.0,,20.1,0.1,0.2,,,,18.0,0.0,-12.0,,,,,11.0,,8.1,-11.9,-11.8,,,,6.0,False,,,,,False,,False,False,False,,,,False
48395,205,198.0,17.0,,,,,78.0,,219.7,96.5,155.9,4.6,,,81.0,-7.0,-188.0,,,,,-127.0,,14.7,-108.5,-49.1,-200.4,,,-124.0,False,,,,,False,,False,False,False,False,,,False
48397,1412,294.0,169.0,,,,,545.0,,306.1,541.5,55.8,406.1,264.1,,190.0,-1118.0,-1243.0,,,,,-867.0,,-1105.9,-870.5,-1356.2,-1005.9,-1147.9,,-1222.0,False,,,,,True,,True,True,False,True,False,,False
48399,183,48.0,42.0,,,,,54.0,,41.3,53.1,3.0,0.0,,,10.0,-135.0,-141.0,,,,,-129.0,,-141.7,-129.9,-180.0,-183.0,,,-173.0,False,,,,,True,,False,True,False,False,,,False
48401,786,0.0,83.0,,,,,474.0,,43.4,111.7,247.2,84.2,,,0.0,-786.0,-703.0,,,,,-312.0,,-742.6,-674.3,-538.8,-701.8,,,-786.0,True,,,,,True,,True,True,True,True,,,False
48403,144,18.0,0.0,,,,,62.0,,16.8,39.0,3.2,,,,16.0,-126.0,-144.0,,,,,-82.0,,-127.2,-105.0,-140.8,,,,-128.0,False,,,,,True,,False,True,False,,,,False
48405,133,0.0,0.0,,,,,78.0,,1.6,18.1,0.6,0.6,,,8.0,-133.0,-133.0,,,,,-55.0,,-131.4,-114.9,-132.4,-132.4,,,-125.0,False,,,,,True,,True,True,True,True,,,True
48407,97,12.0,0.0,,,,,117.0,,50.9,63.6,0.1,82.8,,,12.0,-85.0,-97.0,,,,,20.0,,-46.1,-33.4,-96.9,-14.2,,,-85.0,False,,,,,True,,True,True,False,True,,,False
48409,289,174.0,167.0,,,,,135.0,,42.2,259.6,6.5,0.0,87.7,,86.0,-115.0,-122.0,,,,,-154.0,,-246.8,-29.4,-282.5,-289.0,-201.3,,-203.0,False,,,,,False,,False,True,False,False,False,,False
48411,219,204.0,20.0,,,,,48.0,,86.8,48.2,94.5,42.2,,,32.0,-15.0,-199.0,,,,,-171.0,,-132.2,-170.8,-124.5,-176.8,,,-187.0,False,,,,,False,,False,False,False,False,,,False
48413,117,0.0,0.0,,,,,17.0,,1.5,3.1,,,,,0.0,-117.0,-117.0,,,,,-100.0,,-115.5,-113.9,,,,,-117.0,False,,,,,True,,True,True,,,,,False
48415,600,768.0,1185.0,,,,,216.0,,777.7,60.8,118.7,0.3,,,0.0,168.0,585.0,,,,,-384.0,,177.7,-539.2,-481.3,-599.7,,,-600.0,False,,,,,False,,False,False,False,False,,,False
48417,67,6.0,0.0,,,,,20.0,,5.7,6.8,0.6,,,,0.0,-61.0,-67.0,,,,,-47.0,,-61.3,-60.2,-66.4,,,,-67.0,False,,,,,True,,False,True,False,,,,False
48419,297,264.0,117.0,,,,,204.0,,274.2,103.2,97.3,62.1,,,692.0,-33.0,-180.0,,,,,-93.0,,-22.8,-193.8,-199.7,-234.9,,,395.0,False,,,,,False,,True,False,False,False,,,False
48421,27,6.0,0.0,,,,,31.0,,7.0,6.2,1.6,,,,1.0,-21.0,-27.0,,,,,4.0,,-20.0,-20.8,-25.4,,,,-26.0,False,,,,,True,,True,True,False,,,,False
48423,4990,798.0,679.0,,,,,1754.0,,783.4,831.1,497.6,417.2,513.3,,324.0,-4192.0,-4311.0,,,,,-3236.0,,-4206.6,-4158.9,-4492.4,-4572.8,-4476.7,,-4666.0,False,,,,,True,,False,True,False,False,False,,False
48425,177,18.0,0.0,,,,,40.0,,59.7,90.6,,10.5,,,13.0,-159.0,-177.0,,,,,-137.0,,-117.3,-86.4,,-166.5,,,-164.0,False,,,,,True,,True,True,,False,,,False
48427,621,204.0,48.0,,,,,912.0,,119.3,143.5,48.1,0.0,98.8,,87.0,-417.0,-573.0,,,,,291.0,,-501.7,-477.5,-572.9,-621.0,-522.2,,-534.0,False,,,,,True,,False,False,False,False,False,,False
48429,205,18.0,0.0,,,,,51.0,,40.4,28.8,0.5,0.0,,,33.0,-187.0,-205.0,,,,,-154.0,,-164.6,-176.2,-204.5,-205.0,,,-172.0,False,,,,,True,,True,True,False,False,,,True
48431,43,6.0,0.0,,,,,12.0,,34.3,9.9,,,,,35.0,-37.0,-43.0,,,,,-31.0,,-8.7,-33.1,,,,,-8.0,False,,,,,True,,True,True,,,,,True
48433,19,0.0,0.0,,,,,17.0,,0.4,3.6,,,,,1.0,-19.0,-19.0,,,,,-2.0,,-18.6,-15.4,,,,,-18.0,False,,,,,True,,True,True,,,,,True
48435,177,6.0,0.0,,,,,21.0,,5.8,28.4,,,,,1.0,-171.0,-177.0,,,,,-156.0,,-171.2,-148.6,,,,,-176.0,False,,,,,True,,False,True,,,,,False
48437,264,72.0,0.0,,,,,81.0,,74.0,23.7,16.7,18.6,,,213.0,-192.0,-264.0,,,,,-183.0,,-190.0,-240.3,-247.3,-245.4,,,-51.0,False,,,,,True,,True,False,False,False,,,True
48439,36489,18426.0,24317.0,,,,,16850.0,,14429.4,16039.4,15482.3,1593.0,8881.9,,16284.0,-18063.0,-12172.0,,,,,-19639.0,,-22059.6,-20449.6,-21006.7,-34896.0,-27607.1,,-20205.0,True,,,,,False,,False,False,False,False,False,,False
48441,5255,504.0,1023.0,,,,,933.0,,361.0,595.1,214.3,335.4,367.2,,428.0,-4751.0,-4232.0,,,,,-4322.0,,-4894.0,-4659.9,-5040.7,-4919.6,-4887.8,,-4827.0,True,,,,,True,,False,True,False,False,False,,False
48443,15,0.0,0.0,,,,,1.0,,1.3,1.1,,,,,0.0,-15.0,-15.0,,,,,-14.0,,-13.7,-13.9,,,,,-15.0,False,,,,,True,,True,True,,,,,False
48445,543,468.0,325.0,,,,,120.0,,609.5,20.3,168.1,120.3,,,330.0,-75.0,-218.0,,,,,-423.0,,66.5,-522.7,-374.9,-422.7,,,-213.0,False,,,,,False,,True,False,False,False,,,False
48447,22,36.0,,,,,,21.0,,90.9,6.5,,,,,71.0,14.0,,,,,,-1.0,,68.9,-15.5,,,,,49.0,,,,,,True,,False,False,,,,,False
48449,542,270.0,174.0,,,,,285.0,,231.5,168.8,0.2,3.7,213.4,,178.0,-272.0,-368.0,,,,,-257.0,,-310.5,-373.2,-541.8,-538.3,-328.6,,-364.0,False,,,,,True,,False,False,False,False,False,,False
48451,4061,1242.0,2115.0,,,,,1102.0,,998.0,781.7,829.1,12.7,698.3,,293.0,-2819.0,-1946.0,,,,,-2959.0,,-3063.0,-3279.3,-3231.9,-4048.3,-3362.7,,-3768.0,True,,,,,False,,False,False,False,False,False,,False
48453,5976,2694.0,1925.0,,,,,4529.0,,2197.5,5023.4,2077.4,176.0,1163.2,,1661.0,-3282.0,-4051.0,,,,,-1447.0,,-3778.5,-952.6,-3898.6,-5800.0,-4812.8,,-4315.0,False,,,,,True,,False,True,False,False,False,,False
48455,57,6.0,0.0,,,,,76.0,,42.9,17.4,0.0,28.6,,,4.0,-51.0,-57.0,,,,,19.0,,-14.1,-39.6,-57.0,-28.4,,,-53.0,False,,,,,True,,True,True,False,True,,,False
48457,251,72.0,48.0,,,,,249.0,,109.0,106.2,2.7,52.3,,,51.0,-179.0,-203.0,,,,,-2.0,,-142.0,-144.8,-248.3,-198.7,,,-200.0,False,,,,,True,,True,True,False,False,,,False
48459,633,126.0,140.0,,,,,269.0,,161.1,152.0,25.8,114.3,,,255.0,-507.0,-493.0,,,,,-364.0,,-471.9,-481.0,-607.2,-518.7,,,-378.0,True,,,,,True,,True,True,False,False,,,True
48461,122,0.0,0.0,,,,,18.0,,9.5,11.4,,,,,0.0,-122.0,-122.0,,,,,-104.0,,-112.5,-110.6,,,,,-122.0,False,,,,,True,,True,True,,,,,False
48463,276,78.0,45.0,,,,,110.0,,76.7,45.7,6.6,0.0,,,24.0,-198.0,-231.0,,,,,-166.0,,-199.3,-230.3,-269.4,-276.0,,,-252.0,False,,,,,True,,False,False,False,False,,,False
48465,637,378.0,33.0,,,,,685.0,,340.3,93.0,51.4,0.0,110.8,,268.0,-259.0,-604.0,,,,,48.0,,-296.7,-544.0,-585.6,-637.0,-526.2,,-369.0,False,,,,,True,,False,False,False,False,False,,False
48467,923,126.0,122.0,,,,,429.0,,145.5,205.0,27.2,116.3,,,209.0,-797.0,-801.0,,,,,-494.0,,-777.5,-718.0,-895.8,-806.7,,,-714.0,False,,,,,True,,True,True,False,False,,,True
48469,639,300.0,186.0,,,,,288.0,,289.4,480.4,218.6,4.3,158.5,,503.0,-339.0,-453.0,,,,,-351.0,,-349.6,-158.6,-420.4,-634.7,-480.5,,-136.0,False,,,,,False,,False,True,False,False,False,,True
48471,569,486.0,92.0,,,,,812.0,,411.1,189.5,25.3,0.7,364.0,,153.0,-83.0,-477.0,,,,,243.0,,-157.9,-379.5,-543.7,-568.3,-205.0,,-416.0,False,,,,,False,,False,False,False,False,False,,False
48473,264,258.0,497.0,,,,,214.0,,360.5,219.9,20.6,0.1,,,689.0,-6.0,233.0,,,,,-50.0,,96.5,-44.1,-243.4,-263.9,,,425.0,False,,,,,False,,False,False,False,False,,,False
48475,344,24.0,17.0,,,,,66.0,,71.1,92.6,3.3,31.9,,,20.0,-320.0,-327.0,,,,,-278.0,,-272.9,-251.4,-340.7,-312.1,,,-324.0,False,,,,,True,,True,True,False,True,,,False
48477,378,66.0,49.0,,,,,221.0,,91.3,88.2,7.4,72.7,,,94.0,-312.0,-329.0,,,,,-157.0,,-286.7,-289.8,-370.6,-305.3,,,-284.0,False,,,,,True,,True,True,False,True,,,True
48479,4049,1920.0,1279.0,,,,,1851.0,,1656.9,1422.3,319.7,21.8,2984.7,,1443.0,-2129.0,-2770.0,,,,,-2198.0,,-2392.1,-2626.7,-3729.3,-4027.2,-1064.3,,-2606.0,False,,,,,False,,False,False,False,False,True,,False
48481,342,84.0,2.0,,,,,214.0,,101.0,99.7,3.7,0.2,72.8,,53.0,-258.0,-340.0,,,,,-128.0,,-241.0,-242.3,-338.3,-341.8,-269.2,,-289.0,False,,,,,True,,True,True,False,False,False,,False
48483,178,0.0,23.0,,,,,104.0,,2.9,6.4,2.3,,,,9.0,-178.0,-155.0,,,,,-74.0,,-175.1,-171.6,-175.7,,,,-169.0,True,,,,,True,,True,True,True,,,,True
48485,3840,2226.0,5922.0,,,,,1138.0,,2019.8,607.8,4176.9,931.7,895.8,,2662.0,-1614.0,2082.0,,,,,-2702.0,,-1820.2,-3232.2,336.9,-2908.3,-2944.2,,-1178.0,False,,,,,False,,False,False,True,False,False,,True
48487,438,174.0,217.0,,,,,80.0,,194.9,46.4,22.4,0.0,,,9.0,-264.0,-221.0,,,,,-358.0,,-243.1,-391.6,-415.6,-438.0,,,-429.0,True,,,,,False,,True,False,False,False,,,False
48489,162,54.0,0.0,,,,,70.0,,48.5,46.5,2.0,0.0,38.1,,17.0,-108.0,-162.0,,,,,-92.0,,-113.5,-115.5,-160.0,-162.0,-123.9,,-145.0,False,,,,,True,,False,False,False,False,False,,False
48491,3882,1266.0,2519.0,,,,,1986.0,,1001.4,2429.8,294.8,599.3,1131.8,,1795.0,-2616.0,-1363.0,,,,,-1896.0,,-2880.6,-1452.2,-3587.2,-3282.7,-2750.2,,-2087.0,True,,,,,True,,False,True,False,False,False,,True
48493,266,336.0,1111.0,,,,,152.0,,306.1,294.3,6.7,176.5,,,56.0,70.0,845.0,,,,,-114.0,,40.1,28.3,-259.3,-89.5,,,-210.0,False,,,,,False,,True,True,False,False,,,False
48495,239,30.0,0.0,,,,,54.0,,17.4,37.7,2.7,0.2,,,7.0,-209.0,-239.0,,,,,-185.0,,-221.6,-201.3,-236.3,-238.8,,,-232.0,False,,,,,True,,False,True,False,False,,,False
48497,871,168.0,205.0,,,,,339.0,,219.1,321.2,35.4,206.1,,,218.0,-703.0,-666.0,,,,,-532.0,,-651.9,-549.8,-835.6,-664.9,,,-653.0,True,,,,,True,,True,True,False,True,,,True
48499,782,174.0,175.0,,,,,264.0,,209.1,231.8,30.4,182.5,,,122.0,-608.0,-607.0,,,,,-518.0,,-572.9,-550.2,-751.6,-599.5,,,-660.0,True,,,,,True,,True,True,False,True,,,False
48501,308,162.0,126.0,,,,,71.0,,137.8,50.6,62.7,110.4,,,119.0,-146.0,-182.0,,,,,-237.0,,-170.2,-257.4,-245.3,-197.6,,,-189.0,False,,,,,False,,False,False,False,False,,,False
48503,482,300.0,408.0,,,,,122.0,,408.7,74.8,223.2,156.7,,,268.0,-182.0,-74.0,,,,,-360.0,,-73.3,-407.2,-258.8,-325.3,,,-214.0,True,,,,,False,,True,False,False,False,,,False
48505,148,42.0,0.0,,,,,107.0,,33.9,33.2,2.2,0.0,,,50.0,-106.0,-148.0,,,,,-41.0,,-114.1,-114.8,-145.8,-148.0,,,-98.0,False,,,,,True,,False,False,False,False,,,True
48507,197,138.0,84.0,,,,,28.0,,119.1,32.9,5.0,0.0,,,47.0,-59.0,-113.0,,,,,-169.0,,-77.9,-164.1,-192.0,-197.0,,,-150.0,False,,,,,False,,False,False,False,False,,,False
49001,0,0.0,0.0,,,,,0.0,,0.8,34.5,,,,,,0.0,0.0,,,,,0.0,,0.8,34.5,,,,,,True,,,,,True,,False,False,,,,,
49003,0,0.0,0.0,,,,,252.0,,37.7,166.3,,,,,,0.0,0.0,,,,,252.0,,37.7,166.3,,,,,,True,,,,,False,,False,False,,,,,
49005,0,0.0,100.0,,,,,1563.0,,35.1,988.1,,,,,,0.0,100.0,,,,,1563.0,,35.1,988.1,,,,,,False,,,,,False,,False,False,,,,,
49007,0,0.0,0.0,,,,,41.0,,48.9,77.4,,,,,,0.0,0.0,,,,,41.0,,48.9,77.4,,,,,,True,,,,,False,,False,False,,,,,
49009,0,0.0,0.0,,,,,0.0,,1.2,6.0,,,,,,0.0,0.0,,,,,0.0,,1.2,6.0,,,,,,True,,,,,True,,False,False,,,,,
49011,8191,4464.0,6474.0,,,,,4179.0,,3764.5,2475.8,5232.6,1620.7,1922.7,,2377.0,-3727.0,-1717.0,,,,,-4012.0,,-4426.5,-5715.1,-2958.4,-6570.3,-6268.3,,-5814.0,True,,,,,False,,False,False,True,False,False,,False
49013,0,0.0,0.0,,,,,76.0,,53.3,34.4,,,,,,0.0,0.0,,,,,76.0,,53.3,34.4,,,,,,True,,,,,False,,False,False,,,,,
49015,0,0.0,0.0,,,,,0.0,,0.9,20.0,,,,,,0.0,0.0,,,,,0.0,,0.9,20.0,,,,,,True,,,,,True,,False,False,,,,,
49017,0,0.0,0.0,,,,,6.0,,1.0,4.7,,,,,,0.0,0.0,,,,,6.0,,1.0,4.7,,,,,,True,,,,,False,,False,False,,,,,
49019,0,0.0,0.0,,,,,10.0,,4.7,13.4,,,,,,0.0,0.0,,,,,10.0,,4.7,13.4,,,,,,True,,,,,False,,False,False,,,,,
49021,0,0.0,0.0,,,,,116.0,,28.6,240.1,,,,,,0.0,0.0,,,,,116.0,,28.6,240.1,,,,,,True,,,,,False,,False,False,,,,,
49023,0,0.0,2.0,,,,,16.0,,19.4,26.7,,,,,,0.0,2.0,,,,,16.0,,19.4,26.7,,,,,,False,,,,,False,,False,False,,,,,
49025,0,0.0,0.0,,,,,0.0,,2.8,26.0,,,,,,0.0,0.0,,,,,0.0,,2.8,26.0,,,,,,True,,,,,True,,False,False,,,,,
49027,0,0.0,0.0,,,,,10.0,,1.2,32.5,,,,,,0.0,0.0,,,,,10.0,,1.2,32.5,,,,,,True,,,,,False,,False,False,,,,,
49029,0,0.0,0.0,,,,,26.0,,39.7,21.0,,,,,,0.0,0.0,,,,,26.0,,39.7,21.0,,,,,,True,,,,,False,,False,False,,,,,
49031,0,0.0,0.0,,,,,0.0,,0.1,0.9,,,,,,0.0,0.0,,,,,0.0,,0.1,0.9,,,,,,True,,,,,True,,False,False,,,,,
49033,0,0.0,0.0,,,,,12.0,,2.3,8.3,,,,,,0.0,0.0,,,,,12.0,,2.3,8.3,,,,,,True,,,,,False,,False,False,,,,,
49035,35652,21642.0,31117.0,,,,,15640.0,,14798.6,16386.2,23851.5,12695.5,9114.0,,13432.0,-14010.0,-4535.0,,,,,-20012.0,,-20853.4,-19265.8,-11800.5,-22956.5,-26538.0,,-22220.0,True,,,,,False,,False,False,True,False,False,,False
49037,264,84.0,0.0,,,,,25.0,,50.6,63.4,18.6,0.0,,,33.0,-180.0,-264.0,,,,,-239.0,,-213.4,-200.6,-245.4,-264.0,,,-231.0,False,,,,,False,,False,False,False,False,,,False
49039,0,0.0,0.0,,,,,47.0,,53.0,91.3,,,,,,0.0,0.0,,,,,47.0,,53.0,91.3,,,,,,True,,,,,False,,False,False,,,,,
49041,0,0.0,0.0,,,,,8.0,,1.4,58.8,,,,,,0.0,0.0,,,,,8.0,,1.4,58.8,,,,,,True,,,,,False,,False,False,,,,,
49043,918,552.0,909.0,,,,,153.0,,404.8,158.0,220.4,292.5,345.7,,528.0,-366.0,-9.0,,,,,-765.0,,-513.2,-760.0,-697.6,-625.5,-572.3,,-390.0,True,,,,,False,,False,False,False,False,False,,False
49045,1521,720.0,939.0,,,,,469.0,,641.2,444.6,593.3,253.7,,,1048.0,-801.0,-582.0,,,,,-1052.0,,-879.8,-1076.4,-927.7,-1267.3,,,-473.0,True,,,,,False,,False,False,False,False,,,True
49047,0,0.0,0.0,,,,,124.0,,33.7,62.4,,,,,,0.0,0.0,,,,,124.0,,33.7,62.4,,,,,,True,,,,,False,,False,False,,,,,
49049,21119,13998.0,16056.0,,,,,9901.0,,9789.4,10214.0,12573.0,7582.7,7973.5,,5221.0,-7121.0,-5063.0,,,,,-11218.0,,-11329.6,-10905.0,-8546.0,-13536.3,-13145.5,,-15898.0,True,,,,,False,,False,False,False,False,False,,False
49051,948,420.0,856.0,,,,,176.0,,384.6,176.3,83.3,450.9,,,389.0,-528.0,-92.0,,,,,-772.0,,-563.4,-771.7,-864.7,-497.1,,,-559.0,True,,,,,False,,False,False,False,True,,,False
49053,0,0.0,0.0,,,,,111.0,,29.7,1184.8,,,,,,0.0,0.0,,,,,111.0,,29.7,1184.8,,,,,,True,,,,,False,,False,False,,,,,
49055,0,0.0,0.0,,,,,0.0,,0.4,22.7,,,,,,0.0,0.0,,,,,0.0,,0.4,22.7,,,,,,True,,,,,True,,False,False,,,,,
49057,0,0.0,15.0,,,,,2345.0,,42.3,1808.0,,,,,,0.0,15.0,,,,,2345.0,,42.3,1808.0,,,,,,False,,,,,False,,False,False,,,,,
50001,48,162.0,93.0,,,,,0.0,,349.5,34.8,1.1,45.7,,,697.0,114.0,45.0,,,,,-48.0,,301.5,-13.2,-46.9,-2.3,,,649.0,True,,,,,True,,False,True,True,True,,,False
50003,61,30.0,89.0,,,,,0.0,,76.6,55.3,1.1,165.7,,,107.0,-31.0,28.0,,,,,-61.0,,15.6,-5.7,-59.9,104.7,,,46.0,True,,,,,False,,True,True,False,False,,,False
50005,64,0.0,0.0,,,,,30.0,,42.0,31.6,0.0,,,,0.0,-64.0,-64.0,,,,,-34.0,,-22.0,-32.4,-64.0,,,,-64.0,False,,,,,True,,True,True,True,,,,False
50007,468,162.0,216.0,,,,,14.0,,126.7,257.3,36.9,163.0,,,688.0,-306.0,-252.0,,,,,-454.0,,-341.3,-210.7,-431.1,-305.0,,,220.0,True,,,,,False,,False,True,False,True,,,True
50009,20,0.0,0.0,,,,,12.0,,0.3,0.6,0.0,,,,0.0,-20.0,-20.0,,,,,-8.0,,-19.7,-19.4,-20.0,,,,-20.0,False,,,,,True,,True,True,True,,,,False
50011,60,12.0,4.0,,,,,0.0,,53.3,45.4,0.3,11.0,,,9.0,-48.0,-56.0,,,,,-60.0,,-6.7,-14.6,-59.7,-49.0,,,-51.0,False,,,,,False,,True,True,False,False,,,False
50013,22,0.0,0.0,,,,,0.0,,0.8,1.9,1.0,,,,1.0,-22.0,-22.0,,,,,-22.0,,-21.2,-20.1,-21.0,,,,-21.0,False,,,,,False,,True,True,True,,,,True
50015,73,0.0,0.0,,,,,0.0,,39.3,17.2,0.1,,,,0.0,-73.0,-73.0,,,,,-73.0,,-33.7,-55.8,-72.9,,,,-73.0,False,,,,,False,,True,True,True,,,,False
50017,140,0.0,0.0,,,,,12.0,,43.8,11.2,0.0,,,,0.0,-140.0,-140.0,,,,,-128.0,,-96.2,-128.8,-140.0,,,,-140.0,False,,,,,True,,True,True,True,,,,False
50019,90,0.0,0.0,,,,,6.0,,44.4,3.9,0.0,,,,0.0,-90.0,-90.0,,,,,-84.0,,-45.6,-86.1,-90.0,,,,-90.0,False,,,,,True,,True,True,True,,,,False
50021,80,12.0,0.0,,,,,1.0,,45.6,48.4,0.3,63.4,,,0.0,-68.0,-80.0,,,,,-79.0,,-34.4,-31.6,-79.7,-16.6,,,-80.0,False,,,,,False,,True,True,False,True,,,False
50023,437,24.0,6.0,,,,,7.0,,55.6,73.0,0.1,,,,17.0,-413.0,-431.0,,,,,-430.0,,-381.4,-364.0,-436.9,,,,-420.0,False,,,,,False,,True,True,False,,,,False
50025,64,12.0,0.0,,,,,2.0,,55.6,34.3,0.5,123.1,,,288.0,-52.0,-64.0,,,,,-62.0,,-8.4,-29.7,-63.5,59.1,,,224.0,False,,,,,False,,True,True,False,False,,,False
50027,68,60.0,81.0,,,,,7.0,,103.3,55.1,14.2,98.1,,,351.0,-8.0,13.0,,,,,-61.0,,35.3,-12.9,-53.8,30.1,,,283.0,False,,,,,False,,False,False,False,False,,,False
51001,101,24.0,27.0,,,,,211.0,,59.9,72.5,2.2,4.6,12.5,,8.0,-77.0,-74.0,,,,,110.0,,-41.1,-28.5,-98.8,-96.4,-88.5,,-93.0,True,,,,,False,,True,True,False,False,False,,False
51003,361,450.0,292.0,,,,,220.0,,434.9,302.5,59.7,564.3,269.8,,307.0,89.0,-69.0,,,,,-141.0,,73.9,-58.5,-301.3,203.3,-91.2,,-54.0,True,,,,,False,,True,True,False,False,False,,True
51005,194,12.0,0.0,,,,,31.0,,11.6,19.3,1.8,,,,53.0,-182.0,-194.0,,,,,-163.0,,-182.4,-174.7,-192.2,,,,-141.0,False,,,,,True,,False,True,False,,,,True
51007,44,36.0,26.0,,,,,40.0,,21.2,24.9,6.2,48.4,,,182.0,-8.0,-18.0,,,,,-4.0,,-22.8,-19.1,-37.8,4.4,,,138.0,False,,,,,True,,False,False,False,True,,,False
