,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,JCB-PRM,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-JCB-PRM,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48495,244,14.0,,,49.0,,0.4,4.5,13.7,20.0,-230.0,,,-195.0,,-243.6,-239.5,-230.3,-224.0,,,True,,False,False,False,True
48497,899,168.0,,,307.0,,14.9,90.3,77.5,12.0,-731.0,,,-592.0,,-884.1,-808.7,-821.5,-887.0,,,True,,False,False,False,False
48499,811,105.0,,,212.0,,25.3,9.8,71.7,39.0,-706.0,,,-599.0,,-785.7,-801.2,-739.3,-772.0,,,True,,False,False,False,False
48501,335,182.0,,,41.0,,116.8,146.5,108.4,179.0,-153.0,,,-294.0,,-218.2,-188.5,-226.6,-156.0,,,False,,False,False,False,False
48503,532,224.0,,,185.0,,80.8,9.8,76.5,106.0,-308.0,,,-347.0,,-451.2,-522.2,-455.5,-426.0,,,False,,False,False,False,False
48505,155,14.0,,,62.0,,0.0,0.4,39.3,2.0,-141.0,,,-93.0,,-155.0,-154.6,-115.7,-153.0,,,True,,False,False,True,False
48507,222,140.0,,,15.0,,13.8,8.9,119.3,24.0,-82.0,,,-207.0,,-208.2,-213.1,-102.7,-198.0,,,False,,False,False,False,False
49001,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,True,,,True,,
49003,0,0.0,,,462.0,,,0.0,,,0.0,,,462.0,,,0.0,,,,,False,,,True,,
49005,0,0.0,,,1686.0,,,0.0,0.0,,0.0,,,1686.0,,,0.0,0.0,,,,False,,,True,False,
49007,0,0.0,,,43.0,,,0.0,,,0.0,,,43.0,,,0.0,,,,,False,,,True,,
49009,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,True,,,True,,
49011,8935,3773.0,,,3790.0,,3732.8,1294.1,1602.0,1778.0,-5162.0,,,-5145.0,,-5202.2,-7640.9,-7333.0,-7157.0,,,True,,False,False,False,False
49013,0,0.0,,,87.0,,,0.0,,,0.0,,,87.0,,,0.0,,,,,False,,,True,,
49015,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,True,,,True,,
49017,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,True,,,True,,
49019,0,0.0,,,21.0,,,0.0,,,0.0,,,21.0,,,0.0,,,,,False,,,True,,
49021,0,0.0,,,28.0,,,0.0,0.0,,0.0,,,28.0,,,0.0,0.0,,,,False,,,True,False,
49023,0,0.0,,,11.0,,,0.0,,,0.0,,,11.0,,,0.0,,,,,False,,,True,,
49025,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,True,,,True,,
49027,0,0.0,,,7.0,,,0.0,,,0.0,,,7.0,,,0.0,,,,,False,,,True,,
49029,0,0.0,,,12.0,,,0.0,,,0.0,,,12.0,,,0.0,,,,,False,,,True,,
49031,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,True,,,True,,
49033,0,0.0,,,9.0,,,0.0,,,0.0,,,9.0,,,0.0,,,,,False,,,True,,
49035,39259,18130.0,,,17264.0,,23453.4,10563.8,5897.6,9212.0,-21129.0,,,-21995.0,,-15805.6,-28695.2,-33361.4,-30047.0,,,False,,True,False,False,False
49037,278,35.0,,,38.0,,3.7,9.1,27.1,13.0,-243.0,,,-240.0,,-274.3,-268.9,-250.9,-265.0,,,True,,False,False,False,False
49039,0,0.0,,,44.0,,,0.0,,,0.0,,,44.0,,,0.0,,,,,False,,,True,,
49041,0,0.0,,,7.0,,,0.0,,,0.0,,,7.0,,,0.0,,,,,False,,,True,,
49043,1010,385.0,,,144.0,,176.1,295.8,283.7,287.0,-625.0,,,-866.0,,-833.9,-714.2,-726.3,-723.0,,,False,,False,False,False,False
49045,1641,392.0,,,404.0,,202.5,380.0,299.5,311.0,-1249.0,,,-1237.0,,-1438.5,-1261.0,-1341.5,-1330.0,,,True,,False,False,False,False
49047,0,0.0,,,163.0,,,0.0,,,0.0,,,163.0,,,0.0,,,,,False,,,True,,
49049,23452,16702.0,,,13602.0,,16060.3,6692.4,6562.5,5360.0,-6750.0,,,-9850.0,,-7391.7,-16759.6,-16889.5,-18092.0,,,False,,False,False,False,False
49051,1018,532.0,,,175.0,,125.1,202.9,237.5,332.0,-486.0,,,-843.0,,-892.9,-815.1,-780.5,-686.0,,,False,,False,False,False,False
49053,0,0.0,,,60.0,,,0.0,0.0,,0.0,,,60.0,,,0.0,0.0,,,,False,,,True,False,
49055,0,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,0.0,,,,,True,,,True,,
49057,0,0.0,,,2297.0,,,0.0,,,0.0,,,2297.0,,,0.0,,,,,False,,,True,,
50001,75,14.0,,,0.0,,0.7,3.2,8.4,200.0,-61.0,,,-75.0,,-74.3,-71.8,-66.6,125.0,,,False,,False,False,False,False
50003,66,56.0,,,0.0,,2.0,8.6,43.7,457.0,-10.0,,,-66.0,,-64.0,-57.4,-22.3,391.0,,,False,,False,False,False,False
50005,64,0.0,,,14.0,,0.2,0.0,2.6,0.0,-64.0,,,-50.0,,-63.8,-64.0,-61.4,-64.0,,,True,,True,True,True,False
50007,495,77.0,,,2.0,,21.2,32.1,67.6,115.0,-418.0,,,-493.0,,-473.8,-462.9,-427.4,-380.0,,,False,,False,False,False,True
50009,20,0.0,,,7.0,,0.0,0.0,,0.0,-20.0,,,-13.0,,-20.0,-20.0,,-20.0,,,True,,True,False,,False
50011,62,21.0,,,0.0,,0.4,0.7,9.0,47.0,-41.0,,,-62.0,,-61.6,-61.3,-53.0,-15.0,,,False,,False,False,False,True
50013,22,14.0,,,0.0,,0.2,3.2,,126.0,-8.0,,,-22.0,,-21.8,-18.8,,104.0,,,False,,False,False,,False
50015,73,7.0,,,0.0,,0.3,0.7,15.2,2.0,-66.0,,,-73.0,,-72.7,-72.3,-57.8,-71.0,,,False,,False,False,True,False
50017,140,7.0,,,7.0,,0.1,3.4,,2.0,-133.0,,,-133.0,,-139.9,-136.6,,-138.0,,,False,,False,False,,False
50019,90,0.0,,,0.0,,0.1,0.1,1.1,0.0,-90.0,,,-90.0,,-89.9,-89.9,-88.9,-90.0,,,False,,True,True,True,False
50021,82,7.0,,,0.0,,0.0,2.2,56.5,366.0,-75.0,,,-82.0,,-82.0,-79.8,-25.5,284.0,,,False,,False,False,True,False
50023,441,7.0,,,6.0,,0.7,2.7,7.5,4.0,-434.0,,,-435.0,,-440.3,-438.3,-433.5,-437.0,,,False,,False,False,True,False
50025,66,28.0,,,0.0,,2.5,0.0,18.4,1107.0,-38.0,,,-66.0,,-63.5,-66.0,-47.6,1041.0,,,False,,False,False,False,False
50027,78,35.0,,,0.0,,2.1,12.8,25.4,57.0,-43.0,,,-78.0,,-75.9,-65.2,-52.6,-21.0,,,False,,False,False,False,True
51001,105,63.0,,,128.0,,3.0,433.3,24.1,103.0,-42.0,,,23.0,,-102.0,328.3,-80.9,-2.0,,,True,,False,False,False,True
51003,436,686.0,,,170.0,,154.6,345.2,597.2,982.0,250.0,,,-266.0,,-281.4,-90.8,161.2,546.0,,,False,,False,True,True,False
51005,196,14.0,,,25.0,,2.7,1.1,13.9,70.0,-182.0,,,-171.0,,-193.3,-194.9,-182.1,-126.0,,,True,,False,False,False,True
51007,50,7.0,,,28.0,,0.0,3.7,2.4,2.0,-43.0,,,-22.0,,-50.0,-46.3,-47.6,-48.0,,,True,,False,False,False,False
51009,292,196.0,,,68.0,,35.3,40.0,121.7,74.0,-96.0,,,-224.0,,-256.7,-252.0,-170.3,-218.0,,,False,,False,False,False,False
51011,155,35.0,,,35.0,,9.3,40.7,48.4,24.0,-120.0,,,-120.0,,-145.7,-114.3,-106.6,-131.0,,,False,,False,True,True,False
51013,1647,637.0,,,310.0,,107.9,356.7,546.7,695.0,-1010.0,,,-1337.0,,-1539.1,-1290.3,-1100.3,-952.0,,,False,,False,False,False,True
51015,502,168.0,,,148.0,,30.9,126.5,145.6,451.0,-334.0,,,-354.0,,-471.1,-375.5,-356.4,-51.0,,,False,,False,False,False,True
51017,38,56.0,,,0.0,,,5.9,,91.0,18.0,,,-38.0,,,-32.1,,53.0,,,False,,,False,,False
51019,848,525.0,,,211.0,,187.5,290.2,537.9,731.0,-323.0,,,-637.0,,-660.5,-557.8,-310.1,-117.0,,,False,,False,False,True,True
51021,52,0.0,,,12.0,,,0.2,,0.0,-52.0,,,-40.0,,,-51.9,,-52.0,,,True,,,True,,False
51023,373,70.0,,,60.0,,11.6,47.9,25.7,92.0,-303.0,,,-313.0,,-361.4,-325.1,-347.3,-281.0,,,False,,False,False,False,True
51025,88,84.0,,,56.0,,8.5,19.4,64.2,79.0,-4.0,,,-32.0,,-79.5,-68.7,-23.8,-9.0,,,False,,False,False,False,False
51027,191,231.0,,,97.0,,55.2,246.9,93.7,351.0,40.0,,,-94.0,,-135.8,55.9,-97.3,160.0,,,False,,False,False,False,False
51029,146,98.0,,,48.0,,27.3,16.7,59.5,191.0,-48.0,,,-98.0,,-118.7,-129.3,-86.5,45.0,,,False,,False,False,False,True
51031,537,196.0,,,184.0,,136.2,114.4,101.5,124.0,-341.0,,,-353.0,,-400.8,-422.6,-435.5,-413.0,,,False,,False,False,False,False
51033,170,126.0,,,41.0,,8.6,63.2,194.9,54.0,-44.0,,,-129.0,,-161.4,-106.8,24.9,-116.0,,,False,,False,False,True,False
51035,332,77.0,,,108.0,,4.4,48.7,64.3,69.0,-255.0,,,-224.0,,-327.6,-283.3,-267.7,-263.0,,,True,,False,False,False,False
51036,51,0.0,,,14.0,,6.3,11.7,8.2,0.0,-51.0,,,-37.0,,-44.7,-39.3,-42.8,-51.0,,,True,,True,True,True,False
51037,136,182.0,,,41.0,,71.4,46.5,79.0,252.0,46.0,,,-95.0,,-64.6,-89.5,-57.0,116.0,,,False,,False,False,False,False
51041,2408,1309.0,,,732.0,,354.8,789.9,1166.4,976.0,-1099.0,,,-1676.0,,-2053.2,-1618.1,-1241.6,-1432.0,,,False,,False,False,False,False
51043,85,28.0,,,8.0,,8.5,7.1,23.0,33.0,-57.0,,,-77.0,,-76.5,-77.9,-62.0,-52.0,,,False,,False,False,False,True
51045,52,14.0,,,3.0,,0.5,6.5,,15.0,-38.0,,,-49.0,,-51.5,-45.5,,-37.0,,,False,,False,False,,True
51047,652,182.0,,,88.0,,17.0,35.9,165.2,334.0,-470.0,,,-564.0,,-635.0,-616.1,-486.8,-318.0,,,False,,False,False,False,True
51049,37,14.0,,,15.0,,0.1,2.0,11.5,28.0,-23.0,,,-22.0,,-36.9,-35.0,-25.5,-9.0,,,True,,False,False,False,True
51051,133,7.0,,,56.0,,,0.6,,3.0,-126.0,,,-77.0,,,-132.4,,-130.0,,,True,,,False,,False
51053,209,252.0,,,87.0,,25.7,165.9,248.7,342.0,43.0,,,-122.0,,-183.3,-43.1,39.7,133.0,,,False,,False,False,True,False
51057,43,28.0,,,23.0,,1.7,21.4,79.1,14.0,-15.0,,,-20.0,,-41.3,-21.6,36.1,-29.0,,,False,,False,False,False,False
51059,6884,3423.0,,,1768.0,,909.3,2663.2,2635.8,2417.0,-3461.0,,,-5116.0,,-5974.7,-4220.8,-4248.2,-4467.0,,,False,,False,False,False,False
51061,383,168.0,,,109.0,,40.6,129.9,89.6,160.0,-215.0,,,-274.0,,-342.4,-253.1,-293.4,-223.0,,,False,,False,False,False,False
51063,96,63.0,,,51.0,,18.1,4.4,71.1,47.0,-33.0,,,-45.0,,-77.9,-91.6,-24.9,-49.0,,,False,,False,False,True,False
51065,89,56.0,,,36.0,,5.1,11.4,263.8,5.0,-33.0,,,-53.0,,-83.9,-77.6,174.8,-84.0,,,False,,False,False,False,False
51067,983,0.0,,,164.0,,0.1,1.0,7.2,0.0,-983.0,,,-819.0,,-982.9,-982.0,-975.8,-983.0,,,True,,True,True,True,False
51069,828,350.0,,,128.0,,112.2,388.6,190.9,522.0,-478.0,,,-700.0,,-715.8,-439.4,-637.1,-306.0,,,False,,False,True,False,True
51071,140,35.0,,,40.0,,6.4,17.8,41.3,14.0,-105.0,,,-100.0,,-133.6,-122.2,-98.7,-126.0,,,True,,False,False,True,False
51073,143,84.0,,,86.0,,36.3,76.4,32.6,189.0,-59.0,,,-57.0,,-106.7,-66.6,-110.4,46.0,,,True,,False,False,False,True
51075,117,56.0,,,52.0,,14.9,45.7,111.0,42.0,-61.0,,,-65.0,,-102.1,-71.3,-6.0,-75.0,,,False,,False,False,True,False
51077,162,70.0,,,78.0,,4.4,29.4,60.3,48.0,-92.0,,,-84.0,,-157.6,-132.6,-101.7,-114.0,,,True,,False,False,False,False
51079,114,84.0,,,14.0,,21.5,52.6,67.1,116.0,-30.0,,,-100.0,,-92.5,-61.4,-46.9,2.0,,,False,,False,False,False,True
51081,125,147.0,,,78.0,,9.8,290.3,146.8,0.0,22.0,,,-47.0,,-115.2,165.3,21.8,-125.0,,,False,,False,False,True,False
51083,400,168.0,,,245.0,,29.2,13.5,115.2,161.0,-232.0,,,-155.0,,-370.8,-386.5,-284.8,-239.0,,,True,,False,False,False,False
51085,816,413.0,,,195.0,,225.1,273.8,425.1,166.0,-403.0,,,-621.0,,-590.9,-542.2,-390.9,-650.0,,,False,,False,False,True,False
51087,2134,805.0,,,800.0,,257.0,599.4,588.4,419.0,-1329.0,,,-1334.0,,-1877.0,-1534.6,-1545.6,-1715.0,,,False,,False,False,False,False
51089,618,336.0,,,247.0,,62.1,148.9,262.9,187.0,-282.0,,,-371.0,,-555.9,-469.1,-355.1,-431.0,,,False,,False,False,False,False
51091,6,7.0,,,0.0,,0.1,0.6,,7.0,1.0,,,-6.0,,-5.9,-5.4,,1.0,,,False,,False,False,,False
51093,199,245.0,,,105.0,,36.6,149.1,201.8,300.0,46.0,,,-94.0,,-162.4,-49.9,2.8,101.0,,,False,,False,False,True,False
51095,248,112.0,,,133.0,,18.5,16.9,65.5,101.0,-136.0,,,-115.0,,-229.5,-231.1,-182.5,-147.0,,,True,,False,False,False,False
51097,25,35.0,,,12.0,,2.8,0.4,31.9,22.0,10.0,,,-13.0,,-22.2,-24.6,6.9,-3.0,,,False,,False,False,True,True
51099,131,49.0,,,25.0,,1.8,13.9,52.6,137.0,-82.0,,,-106.0,,-129.2,-117.1,-78.4,6.0,,,False,,False,False,True,True
51101,103,14.0,,,28.0,,4.6,9.7,18.9,9.0,-89.0,,,-75.0,,-98.4,-93.3,-84.1,-94.0,,,True,,False,False,True,False
51103,66,112.0,,,22.0,,10.4,5.5,105.0,91.0,46.0,,,-44.0,,-55.6,-60.5,39.0,25.0,,,True,,False,False,True,True
51105,494,196.0,,,147.0,,45.0,149.9,141.0,330.0,-298.0,,,-347.0,,-449.0,-344.1,-353.0,-164.0,,,False,,False,False,False,True
51107,2264,1134.0,,,632.0,,336.1,672.6,900.9,921.0,-1130.0,,,-1632.0,,-1927.9,-1591.4,-1363.1,-1343.0,,,False,,False,False,False,False
51109,165,98.0,,,57.0,,19.0,92.6,85.1,158.0,-67.0,,,-108.0,,-146.0,-72.4,-79.9,-7.0,,,False,,False,False,False,True
51111,44,14.0,,,39.0,,8.5,3.9,27.5,7.0,-30.0,,,-5.0,,-35.5,-40.0,-16.5,-37.0,,,True,,False,False,True,False
51113,63,49.0,,,8.0,,1.3,17.5,37.6,44.0,-14.0,,,-55.0,,-61.7,-45.5,-25.4,-19.0,,,False,,False,False,False,False
51115,72,91.0,,,17.0,,5.7,49.1,,170.0,19.0,,,-55.0,,-66.3,-22.9,,98.0,,,False,,False,False,,False
51117,195,399.0,,,159.0,,159.1,377.0,264.5,231.0,204.0,,,-36.0,,-35.9,182.0,69.5,36.0,,,True,,True,True,True,True
51119,30,56.0,,,16.0,,5.8,36.2,73.3,18.0,26.0,,,-14.0,,-24.2,6.2,43.3,-12.0,,,True,,True,True,False,True
51121,1583,1281.0,,,535.0,,533.0,512.4,2507.8,611.0,-302.0,,,-1048.0,,-1050.0,-1070.6,924.8,-972.0,,,False,,False,False,False,False
51125,55,70.0,,,17.0,,4.0,18.7,57.1,179.0,15.0,,,-38.0,,-51.0,-36.3,2.1,124.0,,,False,,False,False,True,False
51127,151,119.0,,,40.0,,26.2,79.1,68.2,201.0,-32.0,,,-111.0,,-124.8,-71.9,-82.8,50.0,,,False,,False,False,False,False
51131,27,21.0,,,76.0,,0.8,0.2,12.4,163.0,-6.0,,,49.0,,-26.2,-26.8,-14.6,136.0,,,False,,False,False,False,False
51133,68,154.0,,,22.0,,8.2,30.4,150.1,164.0,86.0,,,-46.0,,-59.8,-37.6,82.1,96.0,,,True,,True,True,True,False
51135,207,42.0,,,80.0,,3.9,151.9,17.6,63.0,-165.0,,,-127.0,,-203.1,-55.1,-189.4,-144.0,,,True,,False,True,False,True
51137,183,133.0,,,47.0,,40.0,19.5,88.1,181.0,-50.0,,,-136.0,,-143.0,-163.5,-94.9,-2.0,,,False,,False,False,False,True
51139,145,98.0,,,39.0,,13.3,403.9,40.7,122.0,-47.0,,,-106.0,,-131.7,258.9,-104.3,-23.0,,,False,,False,False,False,True
51141,141,35.0,,,60.0,,8.0,13.8,80.7,22.0,-106.0,,,-81.0,,-133.0,-127.2,-60.3,-119.0,,,True,,False,False,True,False
51143,525,483.0,,,245.0,,281.9,560.2,328.1,542.0,-42.0,,,-280.0,,-243.1,35.2,-196.9,17.0,,,False,,False,True,False,True
51145,169,91.0,,,40.0,,15.0,21.2,75.4,108.0,-78.0,,,-129.0,,-154.0,-147.8,-93.6,-61.0,,,False,,False,False,False,True
51147,240,168.0,,,118.0,,64.1,125.8,85.7,136.0,-72.0,,,-122.0,,-175.9,-114.2,-154.3,-104.0,,,False,,False,False,False,False
51149,502,455.0,,,115.0,,73.1,58.5,333.4,178.0,-47.0,,,-387.0,,-428.9,-443.5,-168.6,-324.0,,,False,,False,False,False,False
51153,4057,1911.0,,,996.0,,554.8,1186.6,1286.0,1372.0,-2146.0,,,-3061.0,,-3502.2,-2870.4,-2771.0,-2685.0,,,False,,False,False,False,False
51155,291,70.0,,,121.0,,10.3,1.3,89.1,56.0,-221.0,,,-170.0,,-280.7,-289.7,-201.9,-235.0,,,True,,False,False,True,False
51157,20,7.0,,,1.0,,1.2,0.4,5.0,0.0,-13.0,,,-19.0,,-18.8,-19.6,-15.0,-20.0,,,False,,False,False,False,False
51159,81,70.0,,,37.0,,4.7,12.7,42.2,127.0,-11.0,,,-44.0,,-76.3,-68.3,-38.8,46.0,,,False,,False,False,False,False
51161,1551,616.0,,,239.0,,237.9,120.0,263.3,547.0,-935.0,,,-1312.0,,-1313.1,-1431.0,-1287.7,-1004.0,,,False,,False,False,False,False
51163,103,77.0,,,28.0,,9.8,10.3,54.2,86.0,-26.0,,,-75.0,,-93.2,-92.7,-48.8,-17.0,,,False,,False,False,False,True
51165,592,665.0,,,225.0,,205.5,186.6,610.6,648.0,73.0,,,-367.0,,-386.5,-405.4,18.6,56.0,,,False,,False,False,True,True
51167,448,203.0,,,170.0,,46.0,101.9,82.8,156.0,-245.0,,,-278.0,,-402.0,-346.1,-365.2,-292.0,,,False,,False,False,False,False
51169,490,98.0,,,113.0,,19.1,64.9,47.2,242.0,-392.0,,,-377.0,,-470.9,-425.1,-442.8,-248.0,,,True,,False,False,False,True
51171,460,91.0,,,52.0,,26.3,26.5,77.7,189.0,-369.0,,,-408.0,,-433.7,-433.5,-382.3,-271.0,,,False,,False,False,False,True
51173,387,448.0,,,191.0,,96.1,167.7,521.6,479.0,61.0,,,-196.0,,-290.9,-219.3,134.6,92.0,,,False,,False,False,False,False
51175,184,175.0,,,65.0,,57.0,81.2,529.5,13.0,-9.0,,,-119.0,,-127.0,-102.8,345.5,-171.0,,,False,,False,False,False,False
51177,714,322.0,,,234.0,,60.4,129.0,152.3,231.0,-392.0,,,-480.0,,-653.6,-585.0,-561.7,-483.0,,,False,,False,False,False,False
51179,902,371.0,,,237.0,,114.8,119.8,337.0,169.0,-531.0,,,-665.0,,-787.2,-782.2,-565.0,-733.0,,,False,,False,False,False,False
51181,33,42.0,,,12.0,,10.9,9.8,40.9,0.0,9.0,,,-21.0,,-22.1,-23.2,7.9,-33.0,,,False,,False,False,True,False
51183,105,756.0,,,49.0,,104.3,666.3,323.6,65.0,651.0,,,-56.0,,-0.7,561.3,218.6,-40.0,,,True,,True,True,True,True
51185,554,301.0,,,231.0,,43.7,63.8,119.2,264.0,-253.0,,,-323.0,,-510.3,-490.2,-434.8,-290.0,,,False,,False,False,False,False
51187,301,210.0,,,56.0,,15.5,97.3,95.2,787.0,-91.0,,,-245.0,,-285.5,-203.7,-205.8,486.0,,,False,,False,False,False,False
51191,938,399.0,,,414.0,,130.3,197.0,523.3,686.0,-539.0,,,-524.0,,-807.7,-741.0,-414.7,-252.0,,,True,,False,False,True,True
51193,122,14.0,,,32.0,,1.2,2.6,6.6,3.0,-108.0,,,-90.0,,-120.8,-119.3,-115.4,-119.0,,,True,,False,False,False,False
51195,676,210.0,,,312.0,,46.0,94.8,117.6,435.0,-466.0,,,-364.0,,-630.0,-581.2,-558.4,-241.0,,,True,,False,False,False,True
51197,292,147.0,,,136.0,,57.7,130.8,176.8,228.0,-145.0,,,-156.0,,-234.3,-161.2,-115.2,-64.0,,,False,,False,False,True,True
51199,258,119.0,,,181.0,,14.0,89.0,47.8,84.0,-139.0,,,-77.0,,-244.0,-169.0,-210.2,-174.0,,,True,,False,False,False,False
51510,989,623.0,,,255.0,,155.3,403.1,472.9,458.0,-366.0,,,-734.0,,-833.7,-585.9,-516.1,-531.0,,,False,,False,False,False,False
51520,284,56.0,,,111.0,,8.3,19.6,,1.0,-228.0,,,-173.0,,-275.7,-264.4,,-283.0,,,True,,False,False,,False
51530,131,63.0,,,9.0,,3.7,15.1,75.1,126.0,-68.0,,,-122.0,,-127.3,-115.9,-55.9,-5.0,,,False,,False,False,True,True
51540,447,1085.0,,,129.0,,1044.3,844.0,726.5,1312.0,638.0,,,-318.0,,597.3,397.0,279.5,865.0,,,True,,True,True,True,False
51550,1460,700.0,,,744.0,,381.0,193.1,375.7,673.0,-760.0,,,-716.0,,-1079.0,-1266.9,-1084.3,-787.0,,,True,,False,False,False,False
51570,112,77.0,,,30.0,,10.1,16.5,62.6,73.0,-35.0,,,-82.0,,-101.9,-95.5,-49.4,-39.0,,,False,,False,False,False,False
51580,85,7.0,,,8.0,,0.6,5.5,,3.0,-78.0,,,-77.0,,-84.4,-79.5,,-82.0,,,True,,False,False,,False
51590,567,497.0,,,268.0,,250.3,487.3,370.0,382.0,-70.0,,,-299.0,,-316.7,-79.7,-197.0,-185.0,,,False,,False,False,False,False
51595,52,35.0,,,19.0,,2.0,17.4,51.1,6.0,-17.0,,,-33.0,,-50.0,-34.6,-0.9,-46.0,,,False,,False,False,True,False
51600,63,7.0,,,9.0,,2.0,8.7,13.9,6.0,-56.0,,,-54.0,,-61.0,-54.3,-49.1,-57.0,,,True,,False,True,True,False
51610,21,14.0,,,4.0,,1.5,2.8,5.3,6.0,-7.0,,,-17.0,,-19.5,-18.2,-15.7,-15.0,,,False,,False,False,False,False
51620,102,126.0,,,34.0,,7.4,22.3,119.4,21.0,24.0,,,-68.0,,-94.6,-79.7,17.4,-81.0,,,False,,False,False,True,False
51630,107,77.0,,,83.0,,5.1,48.8,57.6,94.0,-30.0,,,-24.0,,-101.9,-58.2,-49.4,-13.0,,,True,,False,False,False,True
51640,103,42.0,,,81.0,,2.4,15.1,22.5,0.0,-61.0,,,-22.0,,-100.6,-87.9,-80.5,-103.0,,,True,,False,False,False,False
51650,663,434.0,,,461.0,,234.8,200.4,218.0,342.0,-229.0,,,-202.0,,-428.2,-462.6,-445.0,-321.0,,,True,,False,False,False,False
51660,659,560.0,,,228.0,,128.9,54.4,410.7,200.0,-99.0,,,-431.0,,-530.1,-604.6,-248.3,-459.0,,,False,,False,False,False,False
51670,165,182.0,,,55.0,,21.9,117.0,132.0,288.0,17.0,,,-110.0,,-143.1,-48.0,-33.0,123.0,,,False,,False,False,False,False
51678,207,287.0,,,10.0,,101.9,65.3,115.4,12.0,80.0,,,-197.0,,-105.1,-141.7,-91.6,-195.0,,,False,,False,False,False,False
51680,961,819.0,,,418.0,,1038.5,2023.6,428.9,117.0,-142.0,,,-543.0,,77.5,1062.6,-532.1,-844.0,,,False,,True,False,False,False
51683,266,126.0,,,81.0,,25.7,66.2,120.1,26.0,-140.0,,,-185.0,,-240.3,-199.8,-145.9,-240.0,,,False,,False,False,False,False
51685,81,21.0,,,24.0,,103.0,5.9,40.0,6.0,-60.0,,,-57.0,,22.0,-75.1,-41.0,-75.0,,,True,,True,False,True,False
51690,228,98.0,,,73.0,,,33.9,86.1,126.0,-130.0,,,-155.0,,,-194.1,-141.9,-102.0,,,False,,,False,False,True
51700,923,595.0,,,567.0,,376.3,329.1,339.0,700.0,-328.0,,,-356.0,,-546.7,-593.9,-584.0,-223.0,,,False,,False,False,False,True
51710,1244,784.0,,,997.0,,201.2,131.6,479.8,867.0,-460.0,,,-247.0,,-1042.8,-1112.4,-764.2,-377.0,,,True,,False,False,False,True
51720,33,28.0,,,42.0,,3.9,94.8,,116.0,-5.0,,,9.0,,-29.1,61.8,,83.0,,,False,,False,False,,False
51730,282,210.0,,,81.0,,54.9,155.5,178.3,157.0,-72.0,,,-201.0,,-227.1,-126.5,-103.7,-125.0,,,False,,False,False,False,False
51735,51,14.0,,,37.0,,6.1,12.8,20.0,679.0,-37.0,,,-14.0,,-44.9,-38.2,-31.0,628.0,,,True,,False,False,True,False
51740,453,413.0,,,351.0,,185.1,171.0,228.1,345.0,-40.0,,,-102.0,,-267.9,-282.0,-224.9,-108.0,,,False,,False,False,False,False
51750,352,77.0,,,112.0,,12.8,3.6,221.5,20.0,-275.0,,,-240.0,,-339.2,-348.4,-130.5,-332.0,,,True,,False,False,True,False
51760,1525,826.0,,,702.0,,254.6,272.1,800.4,626.0,-699.0,,,-823.0,,-1270.4,-1252.9,-724.6,-899.0,,,False,,False,False,False,False
51770,1935,1337.0,,,417.0,,612.8,175.5,706.1,1188.0,-598.0,,,-1518.0,,-1322.2,-1759.5,-1228.9,-747.0,,,False,,False,False,False,False
51775,509,140.0,,,96.0,,95.5,237.8,81.2,434.0,-369.0,,,-413.0,,-413.5,-271.2,-427.8,-75.0,,,False,,False,True,False,True
51790,283,168.0,,,38.0,,68.6,393.4,125.9,203.0,-115.0,,,-245.0,,-214.4,110.4,-157.1,-80.0,,,False,,False,True,False,True
51800,603,203.0,,,350.0,,740.7,156.3,121.0,66.0,-400.0,,,-253.0,,137.7,-446.7,-482.0,-537.0,,,True,,True,False,False,False
51810,2842,1498.0,,,1232.0,,1157.0,441.5,843.2,1075.0,-1344.0,,,-1610.0,,-1685.0,-2400.5,-1998.8,-1767.0,,,False,,False,False,False,False
51820,242,147.0,,,37.0,,42.9,75.2,68.0,405.0,-95.0,,,-205.0,,-199.1,-166.8,-174.0,163.0,,,False,,False,False,False,False
51830,91,77.0,,,27.0,,9.6,37.5,62.3,137.0,-14.0,,,-64.0,,-81.4,-53.5,-28.7,46.0,,,False,,False,False,False,False
