,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
06011,753,126.0,,,,,98.0,,47.8,,,,,-627.0,,,,,-655.0,,-705.2,,,,,,,,,False,,False,,,,
06013,20731,7581.0,,,,,4611.0,,14855.8,,4744.6,,,-13150.0,,,,,-16120.0,,-5875.2,,-15986.4,,,,,,,False,,True,,False,,
06015,549,119.0,,,,,47.0,,17.3,,,,,-430.0,,,,,-502.0,,-531.7,,,,,,,,,False,,False,,,,
06017,4195,1050.0,,,,,865.0,,1101.2,,493.6,,,-3145.0,,,,,-3330.0,,-3093.8,,-3701.4,,,,,,,False,,True,,False,,
06019,33791,9905.0,,,,,6723.0,,31342.3,,5654.6,,,-23886.0,,,,,-27068.0,,-2448.7,,-28136.4,,,,,,,False,,True,,False,,
06021,751,378.0,,,,,161.0,,55.6,,,,,-373.0,,,,,-590.0,,-695.4,,,,,,,,,False,,False,,,,
06023,1125,371.0,,,,,122.0,,13359.9,,,,,-754.0,,,,,-1003.0,,12234.9,,,,,,,,,False,,False,,,,
06025,8869,3136.0,,,,,2819.0,,2354.2,,1112.4,,,-5733.0,,,,,-6050.0,,-6514.8,,-7756.6,,,,,,,False,,False,,False,,
06027,377,84.0,,,,,111.0,,96.2,,,,,-293.0,,,,,-266.0,,-280.8,,,,,,,,,True,,True,,,,
06029,33257,8148.0,,,,,8962.0,,18976.2,,5421.6,,,-25109.0,,,,,-24295.0,,-14280.8,,-27835.4,,,,,,,True,,True,,False,,
06031,6966,3815.0,,,,,1529.0,,2892.5,,1357.9,,,-3151.0,,,,,-5437.0,,-4073.5,,-5608.1,,,,,,,False,,False,,False,,
06033,1112,210.0,,,,,252.0,,73.6,,,,,-902.0,,,,,-860.0,,-1038.4,,,,,,,,,True,,False,,,,
06035,3630,1869.0,,,,,353.0,,14963.0,,,,,-1761.0,,,,,-3277.0,,11333.0,,,,,,,,,False,,False,,,,
06037,469661,116004.0,,,,,66020.0,,155630.1,,45550.6,,,-353657.0,,,,,-403641.0,,-314030.9,,-424110.4,,,,,,,False,,True,,False,,
06039,5326,1239.0,,,,,980.0,,569.2,,1043.1,,,-4087.0,,,,,-4346.0,,-4756.8,,-4282.9,,,,,,,False,,False,,False,,
06041,2556,784.0,,,,,858.0,,393.4,,537.9,,,-1772.0,,,,,-1698.0,,-2162.6,,-2018.1,,,,,,,True,,False,,False,,
06043,174,14.0,,,,,63.0,,2153.1,,,,,-160.0,,,,,-111.0,,1979.1,,,,,,,,,True,,False,,,,
06045,1316,371.0,,,,,184.0,,217.9,,272.3,,,-945.0,,,,,-1132.0,,-1098.1,,-1043.7,,,,,,,False,,False,,False,,
06047,9131,2317.0,,,,,2203.0,,1955.1,,1884.5,,,-6814.0,,,,,-6928.0,,-7175.9,,-7246.5,,,,,,,False,,False,,False,,
06049,234,133.0,,,,,79.0,,258.4,,,,,-101.0,,,,,-155.0,,24.4,,,,,,,,,False,,True,,,,
06051,441,945.0,,,,,74.0,,4698.0,,,,,504.0,,,,,-367.0,,4257.0,,,,,,,,,True,,False,,,,
06053,15766,3955.0,,,,,2398.0,,7333.1,,2503.2,,,-11811.0,,,,,-13368.0,,-8432.9,,-13262.8,,,,,,,False,,True,,False,,
06055,3459,1757.0,,,,,580.0,,7679.5,,829.5,,,-1702.0,,,,,-2879.0,,4220.5,,-2629.5,,,,,,,False,,False,,False,,
06057,1841,861.0,,,,,408.0,,744.9,,,,,-980.0,,,,,-1433.0,,-1096.1,,,,,,,,,False,,False,,,,
06059,100854,19901.0,,,,,16849.0,,24245.1,,7803.3,,,-80953.0,,,,,-84005.0,,-76608.9,,-93050.7,,,,,,,False,,True,,False,,
06061,8855,3094.0,,,,,2237.0,,4958.4,,1242.1,,,-5761.0,,,,,-6618.0,,-3896.6,,-7612.9,,,,,,,False,,True,,False,,
06063,350,259.0,,,,,93.0,,1831.4,,,,,-91.0,,,,,-257.0,,1481.4,,,,,,,,,False,,False,,,,
06065,114499,24388.0,,,,,22554.0,,24448.0,,11614.0,,,-90111.0,,,,,-91945.0,,-90051.0,,-102885.0,,,,,,,False,,True,,False,,
06067,37119,16149.0,,,,,8834.0,,64875.8,,7274.7,,,-20970.0,,,,,-28285.0,,27756.8,,-29844.3,,,,,,,False,,False,,False,,
06069,2209,588.0,,,,,330.0,,3340.7,,374.2,,,-1621.0,,,,,-1879.0,,1131.7,,-1834.8,,,,,,,False,,True,,False,,
06071,129736,39711.0,,,,,21317.0,,78606.6,,16019.7,,,-90025.0,,,,,-108419.0,,-51129.4,,-113716.3,,,,,,,False,,True,,False,,
06073,100819,28175.0,,,,,15659.0,,47343.4,,11927.2,,,-72644.0,,,,,-85160.0,,-53475.6,,-88891.8,,,,,,,False,,True,,False,,
06075,10629,4592.0,,,,,3205.0,,23203.8,,2668.1,,,-6037.0,,,,,-7424.0,,12574.8,,-7960.9,,,,,,,False,,False,,False,,
06077,23155,6174.0,,,,,5086.0,,2452.5,,4666.8,,,-16981.0,,,,,-18069.0,,-20702.5,,-18488.2,,,,,,,False,,False,,False,,
06079,6122,3290.0,,,,,1794.0,,29767.1,,1365.6,,,-2832.0,,,,,-4328.0,,23645.1,,-4756.4,,,,,,,False,,False,,False,,
06081,12576,4585.0,,,,,2470.0,,6299.0,,2471.5,,,-7991.0,,,,,-10106.0,,-6277.0,,-10104.5,,,,,,,False,,True,,False,,
06083,7346,2009.0,,,,,2557.0,,2273.4,,984.6,,,-5337.0,,,,,-4789.0,,-5072.6,,-6361.4,,,,,,,True,,True,,False,,
06085,45516,12880.0,,,,,7033.0,,27376.7,,7298.5,,,-32636.0,,,,,-38483.0,,-18139.3,,-38217.5,,,,,,,False,,True,,False,,
06087,5792,1974.0,,,,,758.0,,4943.7,,1050.8,,,-3818.0,,,,,-5034.0,,-848.3,,-4741.2,,,,,,,False,,True,,False,,
06089,5331,3556.0,,,,,1246.0,,4377.6,,1065.7,,,-1775.0,,,,,-4085.0,,-953.4,,-4265.3,,,,,,,False,,True,,False,,
06091,42,28.0,,,,,33.0,,1189.5,,,,,-14.0,,,,,-9.0,,1147.5,,,,,,,,,True,,False,,,,
06093,804,560.0,,,,,152.0,,136.5,,,,,-244.0,,,,,-652.0,,-667.5,,,,,,,,,False,,False,,,,
06095,10664,4179.0,,,,,2038.0,,7392.2,,1928.5,,,-6485.0,,,,,-8626.0,,-3271.8,,-8735.5,,,,,,,False,,True,,False,,
06097,8766,3493.0,,,,,2158.0,,2810.7,,2088.5,,,-5273.0,,,,,-6608.0,,-5955.3,,-6677.5,,,,,,,False,,False,,False,,
06099,16327,5432.0,,,,,4313.0,,14142.2,,2241.6,,,-10895.0,,,,,-12014.0,,-2184.8,,-14085.4,,,,,,,False,,True,,False,,
06101,4419,994.0,,,,,552.0,,3846.1,,669.5,,,-3425.0,,,,,-3867.0,,-572.9,,-3749.5,,,,,,,False,,True,,False,,
06103,2177,1001.0,,,,,365.0,,815.9,,387.1,,,-1176.0,,,,,-1812.0,,-1361.1,,-1789.9,,,,,,,False,,False,,False,,
06105,208,175.0,,,,,44.0,,2775.5,,,,,-33.0,,,,,-164.0,,2567.5,,,,,,,,,False,,False,,,,
06107,15113,4088.0,,,,,4353.0,,2907.4,,1860.3,,,-11025.0,,,,,-10760.0,,-12205.6,,-13252.7,,,,,,,True,,False,,False,,
06109,2495,966.0,,,,,265.0,,13653.2,,,,,-1529.0,,,,,-2230.0,,11158.2,,,,,,,,,False,,False,,,,
06111,25854,6650.0,,,,,4879.0,,23150.4,,3008.0,,,-19204.0,,,,,-20975.0,,-2703.6,,-22846.0,,,,,,,False,,True,,False,,
06113,4700,2086.0,,,,,910.0,,10331.3,,864.9,,,-2614.0,,,,,-3790.0,,5631.3,,-3835.1,,,,,,,False,,False,,False,,
06115,2369,665.0,,,,,505.0,,634.9,,396.2,,,-1704.0,,,,,-1864.0,,-1734.1,,-1972.8,,,,,,,False,,False,,False,,
08001,18710,27265.0,,,,,21222.0,,14875.1,,22304.8,,,8555.0,,,,,2512.0,,-3834.9,,3594.8,,,,,,,True,,True,,True,,
08003,500,420.0,,,,,474.0,,190.9,,,,,-80.0,,,,,-26.0,,-309.1,,,,,,,,,True,,False,,,,
08005,19127,24255.0,,,,,21965.0,,21630.9,,17792.1,,,5128.0,,,,,2838.0,,2503.9,,-1334.9,,,,,,,True,,True,,True,,
08007,399,147.0,,,,,101.0,,2347.3,,,,,-252.0,,,,,-298.0,,1948.3,,,,,,,,,False,,False,,,,
08009,156,21.0,,,,,131.0,,3.7,,,,,-135.0,,,,,-25.0,,-152.3,,,,,,,,,True,,False,,,,
08011,1108,63.0,,,,,144.0,,134.0,,,,,-1045.0,,,,,-964.0,,-974.0,,,,,,,,,True,,True,,,,
08013,6530,10584.0,,,,,6387.0,,24176.1,,6061.6,,,4054.0,,,,,-143.0,,17646.1,,-468.4,,,,,,,True,,False,,True,,
08014,1357,1715.0,,,,,2074.0,,992.0,,1314.6,,,358.0,,,,,717.0,,-365.0,,-42.4,,,,,,,False,,False,,True,,
08015,594,182.0,,,,,457.0,,50.1,,,,,-412.0,,,,,-137.0,,-543.9,,,,,,,,,True,,False,,,,
08017,63,77.0,,,,,75.0,,413.4,,,,,14.0,,,,,12.0,,350.4,,,,,,,,,True,,False,,,,
08019,145,273.0,,,,,148.0,,194.4,,,,,128.0,,,,,3.0,,49.4,,,,,,,,,True,,True,,,,
08021,199,140.0,,,,,113.0,,22.5,,,,,-59.0,,,,,-86.0,,-176.5,,,,,,,,,False,,False,,,,
08023,104,84.0,,,,,103.0,,172.8,,,,,-20.0,,,,,-1.0,,68.8,,,,,,,,,True,,False,,,,
08025,1046,2884.0,,,,,281.0,,658.4,,,,,1838.0,,,,,-765.0,,-387.6,,,,,,,,,True,,True,,,,
08027,98,126.0,,,,,75.0,,314.1,,,,,28.0,,,,,-23.0,,216.1,,,,,,,,,True,,False,,,,
08029,1316,553.0,,,,,348.0,,2298.4,,,,,-763.0,,,,,-968.0,,982.4,,,,,,,,,False,,False,,,,
08031,21258,30457.0,,,,,23435.0,,26535.6,,26409.8,,,9199.0,,,,,2177.0,,5277.6,,5151.8,,,,,,,True,,True,,True,,
08033,50,0.0,,,,,34.0,,0.0,,,,,-50.0,,,,,-16.0,,-50.0,,,,,,,,,True,,False,,,,
08035,8995,10857.0,,,,,7699.0,,15332.3,,9664.2,,,1862.0,,,,,-1296.0,,6337.3,,669.2,,,,,,,True,,False,,True,,
08037,1551,1358.0,,,,,1002.0,,1547.9,,761.9,,,-193.0,,,,,-549.0,,-3.1,,-789.1,,,,,,,False,,True,,False,,
08039,631,553.0,,,,,607.0,,1071.0,,,,,-78.0,,,,,-24.0,,440.0,,,,,,,,,True,,False,,,,
08041,24059,28168.0,,,,,24953.0,,39264.6,,11931.2,,,4109.0,,,,,894.0,,15205.6,,-12127.8,,,,,,,True,,False,,False,,
08043,3210,3003.0,,,,,2010.0,,3743.0,,2618.9,,,-207.0,,,,,-1200.0,,533.0,,-591.1,,,,,,,False,,False,,False,,
08045,2394,1155.0,,,,,890.0,,1184.4,,674.8,,,-1239.0,,,,,-1504.0,,-1209.6,,-1719.2,,,,,,,False,,True,,False,,
08047,67,133.0,,,,,86.0,,384.3,,,,,66.0,,,,,19.0,,317.3,,,,,,,,,True,,False,,,,
08049,469,238.0,,,,,299.0,,1457.1,,,,,-231.0,,,,,-170.0,,988.1,,,,,,,,,True,,False,,,,
08051,316,420.0,,,,,234.0,,3242.8,,,,,104.0,,,,,-82.0,,2926.8,,,,,,,,,True,,False,,,,
08053,12,7.0,,,,,25.0,,52.6,,,,,-5.0,,,,,13.0,,40.6,,,,,,,,,False,,False,,,,
08055,194,245.0,,,,,180.0,,1052.2,,,,,51.0,,,,,-14.0,,858.2,,,,,,,,,True,,False,,,,
08057,21,21.0,,,,,43.0,,214.1,,,,,0.0,,,,,22.0,,193.1,,,,,,,,,False,,False,,,,
08059,15756,20237.0,,,,,14885.0,,20895.0,,15294.1,,,4481.0,,,,,-871.0,,5139.0,,-461.9,,,,,,,True,,False,,True,,
08061,61,56.0,,,,,49.0,,290.8,,,,,-5.0,,,,,-12.0,,229.8,,,,,,,,,False,,False,,,,
08063,206,301.0,,,,,286.0,,201.8,,,,,95.0,,,,,80.0,,-4.2,,,,,,,,,True,,True,,,,
08065,253,154.0,,,,,170.0,,65.8,,,,,-99.0,,,,,-83.0,,-187.2,,,,,,,,,True,,False,,,,
08067,1669,1050.0,,,,,427.0,,10627.6,,,,,-619.0,,,,,-1242.0,,8958.6,,,,,,,,,False,,False,,,,
08069,8605,9891.0,,,,,7859.0,,22755.3,,8200.6,,,1286.0,,,,,-746.0,,14150.3,,-404.4,,,,,,,True,,False,,True,,
08071,513,126.0,,,,,489.0,,19.9,,,,,-387.0,,,,,-24.0,,-493.1,,,,,,,,,True,,False,,,,
08073,711,399.0,,,,,255.0,,1037.2,,,,,-312.0,,,,,-456.0,,326.2,,,,,,,,,False,,False,,,,
08075,1559,1421.0,,,,,1370.0,,445.6,,512.2,,,-138.0,,,,,-189.0,,-1113.4,,-1046.8,,,,,,,False,,False,,False,,
08077,5814,8610.0,,,,,2166.0,,18807.4,,6844.1,,,2796.0,,,,,-3648.0,,12993.4,,1030.1,,,,,,,False,,False,,True,,
08079,23,0.0,,,,,24.0,,161.8,,,,,-23.0,,,,,1.0,,138.8,,,,,,,,,True,,False,,,,
08081,420,196.0,,,,,176.0,,648.2,,,,,-224.0,,,,,-244.0,,228.2,,,,,,,,,False,,False,,,,
08083,873,672.0,,,,,252.0,,741.1,,,,,-201.0,,,,,-621.0,,-131.9,,,,,,,,,False,,True,,,,
08085,1583,581.0,,,,,441.0,,3723.2,,,,,-1002.0,,,,,-1142.0,,2140.2,,,,,,,,,False,,False,,,,
08087,940,1239.0,,,,,1277.0,,1383.3,,812.8,,,299.0,,,,,337.0,,443.3,,-127.2,,,,,,,False,,False,,True,,
08089,1365,490.0,,,,,699.0,,264.8,,,,,-875.0,,,,,-666.0,,-1100.2,,,,,,,,,True,,False,,,,
08091,68,273.0,,,,,34.0,,637.7,,,,,205.0,,,,,-34.0,,569.7,,,,,,,,,True,,False,,,,
08093,232,266.0,,,,,230.0,,601.9,,,,,34.0,,,,,-2.0,,369.9,,,,,,,,,True,,False,,,,
08095,163,231.0,,,,,147.0,,27.0,,,,,68.0,,,,,-16.0,,-136.0,,,,,,,,,True,,False,,,,
08097,695,329.0,,,,,253.0,,484.9,,,,,-366.0,,,,,-442.0,,-210.1,,,,,,,,,False,,True,,,,
08099,668,630.0,,,,,376.0,,1390.4,,,,,-38.0,,,,,-292.0,,722.4,,,,,,,,,False,,False,,,,
08101,8790,10528.0,,,,,7460.0,,17617.7,,6735.0,,,1738.0,,,,,-1330.0,,8827.7,,-2055.0,,,,,,,True,,False,,False,,
08103,213,175.0,,,,,66.0,,1437.3,,,,,-38.0,,,,,-147.0,,1224.3,,,,,,,,,False,,False,,,,
08105,228,168.0,,,,,133.0,,52.7,,,,,-60.0,,,,,-95.0,,-175.3,,,,,,,,,False,,False,,,,
08107,689,707.0,,,,,445.0,,4278.6,,,,,18.0,,,,,-244.0,,3589.6,,,,,,,,,False,,False,,,,
08109,66,196.0,,,,,85.0,,664.8,,,,,130.0,,,,,19.0,,598.8,,,,,,,,,True,,False,,,,
08111,20,21.0,,,,,25.0,,7.7,,,,,1.0,,,,,5.0,,-12.3,,,,,,,,,False,,False,,,,
08113,261,273.0,,,,,49.0,,309.6,,,,,12.0,,,,,-212.0,,48.6,,,,,,,,,False,,False,,,,
08115,64,98.0,,,,,96.0,,85.7,,,,,34.0,,,,,32.0,,21.7,,,,,,,,,True,,True,,,,
08117,1051,1253.0,,,,,602.0,,794.3,,,,,202.0,,,,,-449.0,,-256.7,,,,,,,,,False,,False,,,,
08119,606,560.0,,,,,483.0,,433.0,,,,,-46.0,,,,,-123.0,,-173.0,,,,,,,,,False,,False,,,,
08121,201,168.0,,,,,114.0,,73.0,,,,,-33.0,,,,,-87.0,,-128.0,,,,,,,,,False,,False,,,,
08123,10711,12047.0,,,,,9445.0,,12328.7,,7451.3,,,1336.0,,,,,-1266.0,,1617.7,,-3259.7,,,,,,,True,,False,,False,,
08125,293,119.0,,,,,460.0,,24.0,,,,,-174.0,,,,,167.0,,-269.0,,,,,,,,,True,,False,,,,
09001,27625,23849.0,,,,,8859.0,,21985.4,,17777.5,,,-3776.0,,,,,-18766.0,,-5639.6,,-9847.5,,,,,,,False,,False,,False,,
09003,25643,16198.0,,,,,17090.0,,19421.7,,15904.2,,,-9445.0,,,,,-8553.0,,-6221.3,,-9738.8,,,,,,,True,,True,,False,,
09005,4635,3157.0,,,,,1262.0,,8409.2,,1638.7,,,-1478.0,,,,,-3373.0,,3774.2,,-2996.3,,,,,,,False,,False,,False,,
09007,4135,2597.0,,,,,1754.0,,6628.1,,2082.5,,,-1538.0,,,,,-2381.0,,2493.1,,-2052.5,,,,,,,False,,False,,False,,
09009,26492,20027.0,,,,,9532.0,,30921.8,,15610.9,,,-6465.0,,,,,-16960.0,,4429.8,,-10881.1,,,,,,,False,,True,,False,,
09011,6313,3136.0,,,,,4752.0,,1667.8,,2638.6,,,-3177.0,,,,,-1561.0,,-4645.2,,-3674.4,,,,,,,True,,False,,False,,
09013,2824,1883.0,,,,,1446.0,,3767.7,,1415.2,,,-941.0,,,,,-1378.0,,943.7,,-1408.8,,,,,,,False,,False,,False,,
09015,3503,1589.0,,,,,1458.0,,1626.8,,1602.6,,,-1914.0,,,,,-2045.0,,-1876.2,,-1900.4,,,,,,,False,,True,,True,,
10001,5462,2002.0,,,,,1592.0,,2244.9,,1042.5,,,-3460.0,,,,,-3870.0,,-3217.1,,-4419.5,,,,,,,False,,True,,False,,
10003,18511,9639.0,,,,,6530.0,,31041.6,,5315.8,,,-8872.0,,,,,-11981.0,,12530.6,,-13195.2,,,,,,,False,,False,,False,,
10005,6464,3297.0,,,,,1878.0,,1740.1,,1681.8,,,-3167.0,,,,,-4586.0,,-4723.9,,-4782.2,,,,,,,False,,False,,False,,
12001,4579,3983.0,,,,,1497.0,,1492.0,,1513.6,,,-596.0,,,,,-3082.0,,-3087.0,,-3065.4,,,,,,,False,,False,,False,,
12003,634,322.0,,,,,262.0,,82.1,,358.6,,,-312.0,,,,,-372.0,,-551.9,,-275.4,,,,,,,False,,False,,True,,
12005,4628,2772.0,,,,,1611.0,,3216.7,,1727.1,,,-1856.0,,,,,-3017.0,,-1411.3,,-2900.9,,,,,,,False,,True,,False,,
12007,928,259.0,,,,,180.0,,1224.1,,264.8,,,-669.0,,,,,-748.0,,296.1,,-663.2,,,,,,,False,,True,,True,,
12009,8089,6160.0,,,,,3678.0,,3084.4,,2098.9,,,-1929.0,,,,,-4411.0,,-5004.6,,-5990.1,,,,,,,False,,False,,False,,
12011,46242,25872.0,,,,,17035.0,,8603.6,,7189.0,,,-20370.0,,,,,-29207.0,,-37638.4,,-39053.0,,,,,,,False,,False,,False,,
12013,480,266.0,,,,,145.0,,231.8,,,,,-214.0,,,,,-335.0,,-248.2,,,,,,,,,False,,False,,,,
12015,3408,1988.0,,,,,1204.0,,1268.3,,725.1,,,-1420.0,,,,,-2204.0,,-2139.7,,-2682.9,,,,,,,False,,False,,False,,
12017,2976,2541.0,,,,,939.0,,14680.1,,1038.8,,,-435.0,,,,,-2037.0,,11704.1,,-1937.2,,,,,,,False,,False,,False,,
12019,4806,2576.0,,,,,1141.0,,2057.8,,3076.1,,,-2230.0,,,,,-3665.0,,-2748.2,,-1729.9,,,,,,,False,,False,,True,,
12021,7075,4641.0,,,,,2927.0,,1940.4,,1871.9,,,-2434.0,,,,,-4148.0,,-5134.6,,-5203.1,,,,,,,False,,False,,False,,
12023,1633,875.0,,,,,554.0,,520.0,,436.6,,,-758.0,,,,,-1079.0,,-1113.0,,-1196.4,,,,,,,False,,False,,False,,
12027,1163,385.0,,,,,294.0,,1065.3,,243.3,,,-778.0,,,,,-869.0,,-97.7,,-919.7,,,,,,,False,,True,,False,,
12029,221,84.0,,,,,135.0,,8.7,,,,,-137.0,,,,,-86.0,,-212.3,,,,,,,,,True,,False,,,,
12031,24890,10346.0,,,,,5269.0,,5199.1,,7212.2,,,-14544.0,,,,,-19621.0,,-19690.9,,-17677.8,,,,,,,False,,False,,False,,
12033,8035,5418.0,,,,,3826.0,,9540.9,,2099.9,,,-2617.0,,,,,-4209.0,,1505.9,,-5935.1,,,,,,,False,,True,,False,,
12035,1495,819.0,,,,,444.0,,198.5,,616.2,,,-676.0,,,,,-1051.0,,-1296.5,,-878.8,,,,,,,False,,False,,False,,
12037,135,119.0,,,,,73.0,,11.4,,,,,-16.0,,,,,-62.0,,-123.6,,,,,,,,,False,,False,,,,
12039,974,210.0,,,,,453.0,,415.1,,449.6,,,-764.0,,,,,-521.0,,-558.9,,-524.4,,,,,,,True,,True,,True,,
12041,387,189.0,,,,,111.0,,599.0,,,,,-198.0,,,,,-276.0,,212.0,,,,,,,,,False,,False,,,,
12043,143,49.0,,,,,82.0,,11.1,,,,,-94.0,,,,,-61.0,,-131.9,,,,,,,,,True,,False,,,,
12045,338,224.0,,,,,107.0,,191.2,,,,,-114.0,,,,,-231.0,,-146.8,,,,,,,,,False,,False,,,,
12047,357,91.0,,,,,108.0,,67.8,,,,,-266.0,,,,,-249.0,,-289.2,,,,,,,,,True,,False,,,,
12049,461,280.0,,,,,224.0,,164.6,,130.0,,,-181.0,,,,,-237.0,,-296.4,,-331.0,,,,,,,False,,False,,False,,
12051,1018,385.0,,,,,321.0,,135.8,,240.0,,,-633.0,,,,,-697.0,,-882.2,,-778.0,,,,,,,False,,False,,False,,
12053,3399,1701.0,,,,,1290.0,,2080.1,,699.7,,,-1698.0,,,,,-2109.0,,-1318.9,,-2699.3,,,,,,,False,,True,,False,,
12055,1909,1757.0,,,,,604.0,,1591.3,,844.5,,,-152.0,,,,,-1305.0,,-317.7,,-1064.5,,,,,,,False,,False,,False,,
12057,26991,14707.0,,,,,10773.0,,12264.0,,4738.1,,,-12284.0,,,,,-16218.0,,-14727.0,,-22252.9,,,,,,,False,,False,,False,,
12059,699,336.0,,,,,260.0,,166.0,,,,,-363.0,,,,,-439.0,,-533.0,,,,,,,,,False,,False,,,,
12061,2798,1897.0,,,,,975.0,,1955.6,,760.1,,,-901.0,,,,,-1823.0,,-842.4,,-2037.9,,,,,,,False,,True,,False,,
12063,1235,1365.0,,,,,680.0,,5055.7,,929.9,,,130.0,,,,,-555.0,,3820.7,,-305.1,,,,,,,False,,False,,False,,
12065,315,105.0,,,,,82.0,,40.5,,,,,-210.0,,,,,-233.0,,-274.5,,,,,,,,,False,,False,,,,
12067,147,0.0,,,,,67.0,,7.3,,127.7,,,-147.0,,,,,-80.0,,-139.7,,-19.3,,,,,,,True,,True,,True,,
12069,6579,2765.0,,,,,2356.0,,1345.3,,995.5,,,-3814.0,,,,,-4223.0,,-5233.7,,-5583.5,,,,,,,False,,False,,False,,
12071,15428,8610.0,,,,,5783.0,,5113.9,,3287.4,,,-6818.0,,,,,-9645.0,,-10314.1,,-12140.6,,,,,,,False,,False,,False,,
12073,6564,4151.0,,,,,2092.0,,4347.7,,3010.0,,,-2413.0,,,,,-4472.0,,-2216.3,,-3554.0,,,,,,,False,,True,,False,,
12075,677,343.0,,,,,226.0,,307.7,,154.6,,,-334.0,,,,,-451.0,,-369.3,,-522.4,,,,,,,False,,False,,False,,
12077,212,28.0,,,,,74.0,,42.0,,,,,-184.0,,,,,-138.0,,-170.0,,,,,,,,,True,,True,,,,
12079,401,462.0,,,,,130.0,,7900.1,,156.2,,,61.0,,,,,-271.0,,7499.1,,-244.8,,,,,,,False,,False,,False,,
12081,8159,3948.0,,,,,2572.0,,1850.5,,1299.4,,,-4211.0,,,,,-5587.0,,-6308.5,,-6859.6,,,,,,,False,,False,,False,,
12083,6768,2870.0,,,,,2143.0,,1681.6,,1229.5,,,-3898.0,,,,,-4625.0,,-5086.4,,-5538.5,,,,,,,False,,False,,False,,
12085,2323,1001.0,,,,,1162.0,,587.5,,539.2,,,-1322.0,,,,,-1161.0,,-1735.5,,-1783.8,,,,,,,True,,False,,False,,
12086,103928,53291.0,,,,,30247.0,,22571.2,,21957.3,,,-50637.0,,,,,-73681.0,,-81356.8,,-81970.7,,,,,,,False,,False,,False,,
12087,1581,1491.0,,,,,781.0,,1083.4,,420.4,,,-90.0,,,,,-800.0,,-497.6,,-1160.6,,,,,,,False,,False,,False,,
12089,2238,931.0,,,,,370.0,,1214.2,,639.7,,,-1307.0,,,,,-1868.0,,-1023.8,,-1598.3,,,,,,,False,,True,,False,,
12091,5617,3787.0,,,,,1897.0,,3165.9,,2117.5,,,-1830.0,,,,,-3720.0,,-2451.1,,-3499.5,,,,,,,False,,False,,False,,
12093,632,399.0,,,,,310.0,,651.6,,233.5,,,-233.0,,,,,-322.0,,19.6,,-398.5,,,,,,,False,,True,,False,,
12095,29432,15638.0,,,,,9640.0,,10311.0,,6638.8,,,-13794.0,,,,,-19792.0,,-19121.0,,-22793.2,,,,,,,False,,False,,False,,
12097,10371,5649.0,,,,,2491.0,,8361.9,,2223.8,,,-4722.0,,,,,-7880.0,,-2009.1,,-8147.2,,,,,,,False,,True,,False,,
12099,27311,18613.0,,,,,11297.0,,10969.1,,6086.0,,,-8698.0,,,,,-16014.0,,-16341.9,,-21225.0,,,,,,,False,,False,,False,,
12101,10231,5124.0,,,,,4034.0,,6803.6,,1579.0,,,-5107.0,,,,,-6197.0,,-3427.4,,-8652.0,,,,,,,False,,True,,False,,
12103,17445,10451.0,,,,,6504.0,,14113.2,,3599.8,,,-6994.0,,,,,-10941.0,,-3331.8,,-13845.2,,,,,,,False,,True,,False,,
12105,13394,7378.0,,,,,5708.0,,10816.5,,3944.3,,,-6016.0,,,,,-7686.0,,-2577.5,,-9449.7,,,,,,,False,,True,,False,,
12107,1594,399.0,,,,,443.0,,246.9,,109.2,,,-1195.0,,,,,-1151.0,,-1347.1,,-1484.8,,,,,,,True,,False,,False,,
12109,6140,2968.0,,,,,1234.0,,1384.3,,1097.0,,,-3172.0,,,,,-4906.0,,-4755.7,,-5043.0,,,,,,,False,,False,,False,,
12111,5002,2030.0,,,,,2236.0,,763.1,,1496.5,,,-2972.0,,,,,-2766.0,,-4238.9,,-3505.5,,,,,,,True,,False,,False,,
12113,4971,2254.0,,,,,1931.0,,4458.6,,1620.2,,,-2717.0,,,,,-3040.0,,-512.4,,-3350.8,,,,,,,False,,True,,False,,
12115,8022,4907.0,,,,,2582.0,,5871.4,,2346.3,,,-3115.0,,,,,-5440.0,,-2150.6,,-5675.7,,,,,,,False,,True,,False,,
12117,7141,3780.0,,,,,2730.0,,2722.3,,1412.1,,,-3361.0,,,,,-4411.0,,-4418.7,,-5728.9,,,,,,,False,,False,,False,,
