,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,OneQuietNight-ML,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-OneQuietNight-ML,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51087,5108,3102.0,5401.0,,,,,2440.0,,2497.1,5120.5,3573.0,2836.0,,1771.3,,,-2006.0,293.0,,,,,-2668.0,,-2610.9,12.5,-1535.0,-2272.0,,-3336.7,,,True,,,,,False,,False,True,True,False,,False,,
51089,1015,768.0,1015.0,,,,,759.0,,573.8,745.0,962.0,1244.0,,605.0,,,-247.0,0.0,,,,,-256.0,,-441.2,-270.0,-53.0,229.0,,-410.0,,,True,,,,,False,,False,False,True,True,,False,,
51091,44,0.0,0.0,,,,,48.0,,4.3,2.4,6.0,24.0,,,,,-44.0,-44.0,,,,,4.0,,-39.7,-41.6,-38.0,-20.0,,,,,False,,,,,True,,True,True,True,True,,,,
51093,581,282.0,330.0,,,,,283.0,,391.3,260.2,637.5,442.0,,,,,-299.0,-251.0,,,,,-298.0,,-189.7,-320.8,56.5,-139.0,,,,,True,,,,,True,,True,False,True,True,,,,
51095,860,432.0,854.0,,,,,534.0,,953.5,401.9,438.0,735.0,,216.0,,,-428.0,-6.0,,,,,-326.0,,93.5,-458.1,-422.0,-125.0,,-644.0,,,True,,,,,True,,True,False,True,True,,False,,
51097,74,18.0,0.0,,,,,45.0,,3.1,11.8,19.0,50.0,,,,,-56.0,-74.0,,,,,-29.0,,-70.9,-62.2,-55.0,-24.0,,,,,False,,,,,True,,False,False,True,True,,,,
51099,397,204.0,288.0,,,,,182.0,,751.8,183.5,252.0,334.0,,,,,-193.0,-109.0,,,,,-215.0,,354.8,-213.5,-145.0,-63.0,,,,,True,,,,,False,,False,False,True,True,,,,
51101,203,78.0,87.0,,,,,145.0,,178.0,124.1,61.0,196.0,,,,,-125.0,-116.0,,,,,-58.0,,-25.0,-78.9,-142.0,-7.0,,,,,True,,,,,True,,True,True,False,True,,,,
51103,143,60.0,42.0,,,,,71.0,,870.9,28.0,5.0,148.0,,,,,-83.0,-101.0,,,,,-72.0,,727.9,-115.0,-138.0,5.0,,,,,False,,,,,True,,False,False,False,True,,,,
51105,742,396.0,315.0,,,,,493.0,,329.8,209.1,283.0,554.0,,,,,-346.0,-427.0,,,,,-249.0,,-412.2,-532.9,-459.0,-188.0,,,,,False,,,,,True,,False,False,False,True,,,,
51107,5265,3060.0,2889.0,,,,,3422.0,,3660.4,4750.5,3537.0,2867.0,,2992.9,,,-2205.0,-2376.0,,,,,-1843.0,,-1604.6,-514.5,-1728.0,-2398.0,,-2272.1,,,False,,,,,True,,True,True,True,False,,False,,
51109,484,168.0,122.0,,,,,333.0,,132.1,255.7,161.0,417.0,,,,,-316.0,-362.0,,,,,-151.0,,-351.9,-228.3,-323.0,-67.0,,,,,False,,,,,True,,False,True,False,True,,,,
51111,190,18.0,3.0,,,,,110.0,,0.0,46.3,30.0,137.0,,,,,-172.0,-187.0,,,,,-80.0,,-190.0,-143.7,-160.0,-53.0,,,,,False,,,,,True,,False,True,True,True,,,,
51113,133,66.0,58.0,,,,,156.0,,52.7,56.2,44.0,51.0,,,,,-67.0,-75.0,,,,,23.0,,-80.3,-76.8,-89.0,-82.0,,,,,False,,,,,True,,False,False,False,False,,,,
51115,161,36.0,5.0,,,,,49.0,,35.3,15.5,8.0,88.0,,,,,-125.0,-156.0,,,,,-112.0,,-125.7,-145.5,-153.0,-73.0,,,,,False,,,,,True,,False,False,False,True,,,,
51117,359,114.0,97.0,,,,,358.0,,105.5,174.3,68.0,458.0,,,,,-245.0,-262.0,,,,,-1.0,,-253.5,-184.7,-291.0,99.0,,,,,False,,,,,True,,False,True,False,True,,,,
51119,131,18.0,0.0,,,,,61.0,,1071.2,19.4,22.0,121.0,,,,,-113.0,-131.0,,,,,-70.0,,940.2,-111.6,-109.0,-10.0,,,,,False,,,,,True,,False,True,True,True,,,,
51121,1569,1842.0,2138.0,,,,,1289.0,,515.2,941.9,1556.0,1956.0,,766.6,,,273.0,569.0,,,,,-280.0,,-1053.8,-627.1,-13.0,387.0,,-802.4,,,False,,,,,False,,False,False,True,False,,False,,
51125,199,90.0,58.0,,,,,129.0,,68.5,48.8,92.0,115.0,,,,,-109.0,-141.0,,,,,-70.0,,-130.5,-150.2,-107.0,-84.0,,,,,False,,,,,True,,False,False,True,True,,,,
51127,331,126.0,83.0,,,,,170.0,,96.1,101.9,126.0,197.0,,,,,-205.0,-248.0,,,,,-161.0,,-234.9,-229.1,-205.0,-134.0,,,,,False,,,,,True,,False,False,False,True,,,,
51131,121,36.0,0.0,,,,,95.0,,81.2,40.4,13.0,148.0,,,,,-85.0,-121.0,,,,,-26.0,,-39.8,-80.6,-108.0,27.0,,,,,False,,,,,True,,True,True,False,True,,,,
51133,197,72.0,9.0,,,,,77.0,,2400.0,51.0,33.0,185.0,,,,,-125.0,-188.0,,,,,-120.0,,2203.0,-146.0,-164.0,-12.0,,,,,False,,,,,True,,False,False,False,True,,,,
51135,707,228.0,18.0,,,,,194.0,,115.9,169.1,184.0,326.0,,,,,-479.0,-689.0,,,,,-513.0,,-591.1,-537.9,-523.0,-381.0,,,,,False,,,,,False,,False,False,False,True,,,,
51137,472,210.0,195.0,,,,,368.0,,110.6,336.3,208.0,504.0,,,,,-262.0,-277.0,,,,,-104.0,,-361.4,-135.7,-264.0,32.0,,,,,False,,,,,True,,False,True,False,True,,,,
51139,529,162.0,175.0,,,,,399.0,,164.0,216.2,181.0,298.0,,,,,-367.0,-354.0,,,,,-130.0,,-365.0,-312.8,-348.0,-231.0,,,,,True,,,,,True,,True,True,True,True,,,,
51141,380,222.0,152.0,,,,,263.0,,356.8,229.0,164.0,224.0,,,,,-158.0,-228.0,,,,,-117.0,,-23.2,-151.0,-216.0,-156.0,,,,,False,,,,,True,,True,True,False,True,,,,
51143,1169,546.0,534.0,,,,,700.0,,668.7,658.6,443.0,1216.0,,503.0,,,-623.0,-635.0,,,,,-469.0,,-500.3,-510.4,-726.0,47.0,,-666.0,,,False,,,,,True,,True,True,False,True,,False,,
51145,484,276.0,376.0,,,,,220.0,,867.8,284.6,111.0,384.0,,,,,-208.0,-108.0,,,,,-264.0,,383.8,-199.4,-373.0,-100.0,,,,,True,,,,,False,,False,True,False,True,,,,
51147,259,162.0,92.0,,,,,251.0,,43.4,147.7,346.0,345.0,,,,,-97.0,-167.0,,,,,-8.0,,-215.6,-111.3,87.0,86.0,,,,,False,,,,,True,,False,False,True,True,,,,
51149,483,516.0,517.0,,,,,331.0,,172.5,366.7,523.0,729.0,,405.5,,,33.0,34.0,,,,,-152.0,,-310.5,-116.3,40.0,246.0,,-77.5,,,False,,,,,False,,False,False,False,False,,False,,
51153,9454,6024.0,10267.0,,,,,3945.0,,7526.1,6577.9,6284.0,5697.0,,3850.6,,,-3430.0,813.0,,,,,-5509.0,,-1927.9,-2876.1,-3170.0,-3757.0,,-5603.4,,,True,,,,,False,,True,True,True,False,,False,,
51155,1042,696.0,1136.0,,,,,574.0,,962.2,420.4,1028.0,931.0,,,,,-346.0,94.0,,,,,-468.0,,-79.8,-621.6,-14.0,-111.0,,,,,True,,,,,False,,True,False,True,True,,,,
51157,92,30.0,0.0,,,,,68.0,,1073.6,10.4,19.0,35.0,,,,,-62.0,-92.0,,,,,-24.0,,981.6,-81.6,-73.0,-57.0,,,,,False,,,,,True,,False,False,False,True,,,,
51159,472,42.0,0.0,,,,,90.0,,501.3,17.9,31.0,132.0,,,,,-430.0,-472.0,,,,,-382.0,,29.3,-454.1,-441.0,-340.0,,,,,False,,,,,True,,True,False,False,True,,,,
51161,2276,2538.0,4077.0,,,,,1207.0,,2541.0,1873.4,1988.0,2407.0,,2493.0,,,262.0,1801.0,,,,,-1069.0,,265.0,-402.6,-288.0,131.0,,217.0,,,False,,,,,False,,False,False,False,True,,True,,
51163,431,156.0,225.0,,,,,240.0,,606.9,164.0,235.0,347.0,,,,,-275.0,-206.0,,,,,-191.0,,175.9,-267.0,-196.0,-84.0,,,,,True,,,,,True,,True,True,True,True,,,,
51165,1910,894.0,1678.0,,,,,1067.0,,511.7,691.9,917.0,1693.0,,549.2,,,-1016.0,-232.0,,,,,-843.0,,-1398.3,-1218.1,-993.0,-217.0,,-1360.8,,,True,,,,,True,,False,False,True,True,,False,,
51167,839,294.0,171.0,,,,,539.0,,207.7,282.8,182.0,563.0,,,,,-545.0,-668.0,,,,,-300.0,,-631.3,-556.2,-657.0,-276.0,,,,,False,,,,,True,,False,False,False,True,,,,
51169,555,492.0,385.0,,,,,411.0,,422.5,253.5,347.0,653.0,,,,,-63.0,-170.0,,,,,-144.0,,-132.5,-301.5,-208.0,98.0,,,,,False,,,,,False,,False,False,False,False,,,,
51171,1037,708.0,259.0,,,,,609.0,,546.8,692.5,803.5,926.0,,255.9,,,-329.0,-778.0,,,,,-428.0,,-490.2,-344.5,-233.5,-111.0,,-781.1,,,False,,,,,False,,False,False,True,True,,False,,
51173,941,588.0,967.0,,,,,545.0,,738.4,279.4,928.0,827.0,,,,,-353.0,26.0,,,,,-396.0,,-202.6,-661.6,-13.0,-114.0,,,,,True,,,,,False,,True,False,True,True,,,,
51175,194,102.0,44.0,,,,,157.0,,185.7,39.7,79.0,218.0,,,,,-92.0,-150.0,,,,,-37.0,,-8.3,-154.3,-115.0,24.0,,,,,False,,,,,True,,True,False,False,True,,,,
51177,2010,1020.0,1526.0,,,,,1128.0,,1341.5,1344.6,1248.0,1595.0,,818.5,,,-990.0,-484.0,,,,,-882.0,,-668.5,-665.4,-762.0,-415.0,,-1191.5,,,True,,,,,True,,True,True,True,True,,False,,
51179,2431,1410.0,1851.0,,,,,1210.0,,1977.2,1697.0,1713.5,1904.0,,1273.8,,,-1021.0,-580.0,,,,,-1221.0,,-453.8,-734.0,-717.5,-527.0,,-1157.2,,,True,,,,,False,,True,True,True,True,,False,,
51181,93,36.0,0.0,,,,,40.0,,17.6,12.4,28.0,97.0,,,,,-57.0,-93.0,,,,,-53.0,,-75.4,-80.6,-65.0,4.0,,,,,False,,,,,True,,False,False,False,True,,,,
51183,88,30.0,0.0,,,,,108.0,,177.9,45.6,37.0,67.0,,,,,-58.0,-88.0,,,,,20.0,,89.9,-42.4,-51.0,-21.0,,,,,False,,,,,True,,False,True,True,True,,,,
51185,1592,936.0,1310.0,,,,,678.0,,2144.9,535.7,873.0,1341.0,,,,,-656.0,-282.0,,,,,-914.0,,552.9,-1056.3,-719.0,-251.0,,,,,True,,,,,False,,True,False,False,True,,,,
51187,661,342.0,448.0,,,,,573.0,,487.9,579.3,374.0,598.0,,,,,-319.0,-213.0,,,,,-88.0,,-173.1,-81.7,-287.0,-63.0,,,,,True,,,,,True,,True,True,True,True,,,,
51191,1500,852.0,711.0,,,,,1003.0,,486.2,694.4,1102.0,1341.0,,2100.3,,,-648.0,-789.0,,,,,-497.0,,-1013.8,-805.6,-398.0,-159.0,,600.3,,,False,,,,,True,,False,False,True,True,,True,,
51193,313,96.0,88.0,,,,,139.0,,74.7,160.2,107.0,255.0,,,,,-217.0,-225.0,,,,,-174.0,,-238.3,-152.8,-206.0,-58.0,,,,,False,,,,,True,,False,True,True,True,,,,
51195,991,732.0,876.0,,,,,798.0,,672.9,520.9,607.0,970.0,,,,,-259.0,-115.0,,,,,-193.0,,-318.1,-470.1,-384.0,-21.0,,,,,True,,,,,True,,False,False,False,True,,,,
51197,784,600.0,1156.0,,,,,486.0,,2379.5,354.9,935.5,803.0,,,,,-184.0,372.0,,,,,-298.0,,1595.5,-429.1,151.5,19.0,,,,,False,,,,,False,,False,False,True,True,,,,
51199,676,492.0,1000.0,,,,,533.0,,693.6,499.9,556.0,619.0,,,,,-184.0,324.0,,,,,-143.0,,17.6,-176.1,-120.0,-57.0,,,,,False,,,,,True,,True,True,True,True,,,,
51510,2490,1578.0,2671.0,,,,,1216.0,,3543.9,2553.7,1922.5,887.0,,868.3,,,-912.0,181.0,,,,,-1274.0,,1053.9,63.7,-567.5,-1603.0,,-1621.7,,,True,,,,,False,,False,True,True,False,,False,,
51520,467,282.0,254.0,,,,,427.0,,265.6,291.4,329.0,432.0,,,,,-185.0,-213.0,,,,,-40.0,,-201.4,-175.6,-138.0,-35.0,,,,,False,,,,,True,,False,True,True,True,,,,
51530,305,366.0,319.0,,,,,100.0,,3141.6,59.1,966.0,344.0,,,,,61.0,14.0,,,,,-205.0,,2836.6,-245.8,661.0,39.0,,,,,True,,,,,False,,False,False,False,True,,,,
51540,445,402.0,428.0,,,,,498.0,,701.9,245.6,403.0,272.0,,217.0,,,-43.0,-17.0,,,,,53.0,,256.9,-199.4,-42.0,-173.0,,-228.0,,,True,,,,,False,,False,False,True,False,,False,,
51550,3670,2142.0,2636.0,,,,,2248.0,,3219.7,2703.8,3466.0,2647.0,,1551.1,,,-1528.0,-1034.0,,,,,-1422.0,,-450.3,-966.2,-204.0,-1023.0,,-2118.9,,,True,,,,,True,,True,True,True,True,,False,,
51570,270,132.0,261.0,,,,,209.0,,190.0,191.5,111.0,262.0,,,,,-138.0,-9.0,,,,,-61.0,,-80.0,-78.5,-159.0,-8.0,,,,,True,,,,,True,,True,True,False,True,,,,
51580,281,174.0,212.0,,,,,87.0,,70.8,56.5,222.0,195.0,,,,,-107.0,-69.0,,,,,-194.0,,-210.2,-224.5,-59.0,-86.0,,,,,True,,,,,False,,False,False,True,True,,,,
51590,924,582.0,592.0,,,,,694.0,,479.6,501.8,403.0,1032.0,,387.1,,,-342.0,-332.0,,,,,-230.0,,-444.4,-422.2,-521.0,108.0,,-536.9,,,True,,,,,True,,False,False,False,True,,False,,
51595,108,24.0,0.0,,,,,65.0,,1.2,29.4,14.0,74.0,,,,,-84.0,-108.0,,,,,-43.0,,-106.8,-78.6,-94.0,-34.0,,,,,False,,,,,True,,False,True,False,True,,,,
51600,111,114.0,525.0,,,,,202.0,,161.4,102.9,103.0,80.0,,,,,3.0,414.0,,,,,91.0,,50.4,-8.1,-8.0,-31.0,,,,,False,,,,,False,,False,False,False,False,,,,
51610,95,36.0,110.0,,,,,110.0,,32.0,1.9,18.0,79.0,,,,,-59.0,15.0,,,,,15.0,,-63.0,-93.1,-77.0,-16.0,,,,,True,,,,,True,,False,False,False,True,,,,
51620,146,54.0,1.0,,,,,101.0,,23.6,36.3,16.0,96.0,,,,,-92.0,-145.0,,,,,-45.0,,-122.4,-109.7,-130.0,-50.0,,,,,False,,,,,True,,False,False,False,True,,,,
51630,410,114.0,112.0,,,,,346.0,,165.5,181.7,105.5,154.0,,,,,-296.0,-298.0,,,,,-64.0,,-244.5,-228.3,-304.5,-256.0,,,,,False,,,,,True,,True,True,False,True,,,,
51640,313,144.0,74.0,,,,,243.0,,63.5,67.8,158.0,185.0,,,,,-169.0,-239.0,,,,,-70.0,,-249.5,-245.2,-155.0,-128.0,,,,,False,,,,,True,,False,False,True,True,,,,
51650,1888,1068.0,1798.0,,,,,1232.0,,2184.3,1326.6,1169.5,1666.0,,494.0,,,-820.0,-90.0,,,,,-656.0,,296.3,-561.4,-718.5,-222.0,,-1394.0,,,True,,,,,True,,True,True,True,True,,False,,
51660,1075,600.0,463.0,,,,,725.0,,466.9,335.0,444.0,901.0,,557.6,,,-475.0,-612.0,,,,,-350.0,,-608.1,-740.0,-631.0,-174.0,,-517.4,,,False,,,,,True,,False,False,False,True,,False,,
51670,350,126.0,69.0,,,,,283.0,,124.6,171.2,224.0,298.0,,,,,-224.0,-281.0,,,,,-67.0,,-225.4,-178.8,-126.0,-52.0,,,,,False,,,,,True,,False,True,True,True,,,,
51678,293,204.0,113.0,,,,,76.0,,147.8,37.2,189.0,225.0,,,,,-89.0,-180.0,,,,,-217.0,,-145.2,-255.8,-104.0,-68.0,,,,,False,,,,,False,,False,False,False,True,,,,
51680,1902,1116.0,2128.0,,,,,1108.0,,1392.1,845.8,967.5,1575.0,,511.0,,,-786.0,226.0,,,,,-794.0,,-509.9,-1056.2,-934.5,-327.0,,-1391.0,,,True,,,,,False,,True,False,False,True,,False,,
51683,748,390.0,749.0,,,,,570.0,,685.9,544.6,349.0,553.0,,249.3,,,-358.0,1.0,,,,,-178.0,,-62.1,-203.4,-399.0,-195.0,,-498.7,,,True,,,,,True,,True,True,False,True,,False,,
51685,252,90.0,15.0,,,,,280.0,,23.6,193.2,65.0,122.0,,,,,-162.0,-237.0,,,,,28.0,,-228.4,-58.8,-187.0,-130.0,,,,,False,,,,,True,,False,True,False,True,,,,
51690,400,408.0,530.0,,,,,246.0,,425.1,281.6,464.0,479.0,,,,,8.0,130.0,,,,,-154.0,,25.1,-118.4,64.0,79.0,,,,,False,,,,,False,,False,False,False,False,,,,
51700,2336,1368.0,2519.0,,,,,1611.0,,2444.6,2102.1,2235.0,2132.0,,787.5,,,-968.0,183.0,,,,,-725.0,,108.6,-233.9,-101.0,-204.0,,-1548.5,,,True,,,,,True,,True,True,True,True,,False,,
51710,2803,1890.0,2919.0,,,,,2599.0,,4151.6,2821.5,1524.0,3049.0,,1214.1,,,-913.0,116.0,,,,,-204.0,,1348.6,18.5,-1279.0,246.0,,-1588.9,,,True,,,,,True,,False,True,False,True,,False,,
51720,105,36.0,,,,,,173.0,,1.2,24.1,15.0,65.0,,,,,-69.0,,,,,,68.0,,-103.8,-80.9,-90.0,-40.0,,,,,,,,,,True,,False,False,False,True,,,,
51730,430,90.0,52.0,,,,,300.0,,112.8,184.1,120.0,314.0,,57.5,,,-340.0,-378.0,,,,,-130.0,,-317.2,-245.9,-310.0,-116.0,,-372.5,,,False,,,,,True,,True,True,True,True,,False,,
51735,214,60.0,92.0,,,,,129.0,,37.8,23.9,26.0,136.0,,,,,-154.0,-122.0,,,,,-85.0,,-176.2,-190.1,-188.0,-78.0,,,,,True,,,,,True,,False,False,False,True,,,,
51740,1541,540.0,598.0,,,,,984.0,,812.0,822.6,488.0,1071.0,,258.5,,,-1001.0,-943.0,,,,,-557.0,,-729.0,-718.4,-1053.0,-470.0,,-1282.5,,,True,,,,,True,,True,True,False,True,,False,,
51750,415,420.0,819.0,,,,,366.0,,47.0,199.1,391.0,328.0,,,,,5.0,404.0,,,,,-49.0,,-368.0,-215.9,-24.0,-87.0,,,,,False,,,,,False,,False,False,False,False,,,,
51760,3164,1926.0,2478.0,,,,,1799.0,,1524.4,2732.0,2586.5,1550.0,,1591.9,,,-1238.0,-686.0,,,,,-1365.0,,-1639.6,-432.0,-577.5,-1614.0,,-1572.1,,,True,,,,,False,,False,True,True,False,,False,,
51770,1490,2394.0,4178.0,,,,,1483.0,,875.7,1826.0,1856.0,2942.0,,1759.9,,,904.0,2688.0,,,,,-7.0,,-614.3,336.0,366.0,1452.0,,269.9,,,False,,,,,True,,True,True,True,False,,True,,
51775,407,480.0,776.0,,,,,467.0,,331.3,339.1,217.0,624.0,,,,,73.0,369.0,,,,,60.0,,-75.7,-67.9,-190.0,217.0,,,,,False,,,,,True,,False,True,False,False,,,,
51790,1189,390.0,422.0,,,,,375.0,,363.3,260.6,405.0,597.0,,,,,-799.0,-767.0,,,,,-814.0,,-825.7,-928.4,-784.0,-592.0,,,,,True,,,,,False,,False,False,True,True,,,,
51800,1457,642.0,1118.0,,,,,718.0,,1791.3,683.5,691.0,972.0,,324.6,,,-815.0,-339.0,,,,,-739.0,,334.3,-773.5,-766.0,-485.0,,-1132.4,,,True,,,,,True,,True,True,True,True,,False,,
51810,7243,4626.0,8016.0,,,,,3937.0,,8648.1,7360.7,5184.5,5517.0,,3694.9,,,-2617.0,773.0,,,,,-3306.0,,1405.1,117.7,-2058.5,-1726.0,,-3548.1,,,True,,,,,False,,True,True,True,True,,False,,
51820,706,456.0,1131.0,,,,,301.0,,1057.0,309.9,950.5,608.0,,,,,-250.0,425.0,,,,,-405.0,,351.0,-396.1,244.5,-98.0,,,,,False,,,,,False,,False,False,True,True,,,,
51830,86,186.0,318.0,,,,,123.0,,371.7,71.5,118.0,242.0,,,,,100.0,232.0,,,,,37.0,,285.7,-14.5,32.0,156.0,,,,,False,,,,,True,,False,True,True,False,,,,
51840,830,546.0,639.0,,,,,587.0,,1842.5,441.5,729.5,748.0,,,,,-284.0,-191.0,,,,,-243.0,,1012.5,-388.5,-100.5,-82.0,,,,,True,,,,,True,,False,False,True,True,,,,
53001,361,882.0,130.0,,,,,205.0,,7756.3,390.6,1566.0,871.0,,346.0,,,521.0,-231.0,,,,,-156.0,,7395.3,29.6,1205.0,510.0,,-15.0,,,True,,,,,True,,False,True,False,True,,True,,
53003,412,300.0,564.0,,,,,663.0,,1293.1,132.0,133.0,543.0,,,,,-112.0,152.0,,,,,251.0,,881.1,-280.0,-279.0,131.0,,,,,False,,,,,False,,False,False,False,False,,,,
53005,4344,4698.0,4731.0,,,,,3057.0,,10882.8,5082.4,6239.5,4423.0,,1812.3,,,354.0,387.0,,,,,-1287.0,,6538.8,738.4,1895.5,79.0,,-2531.7,,,False,,,,,False,,False,False,False,True,,False,,
53007,1715,288.0,440.0,,,,,511.0,,1005.7,706.7,217.0,907.0,,184.6,,,-1427.0,-1275.0,,,,,-1204.0,,-709.3,-1008.3,-1498.0,-808.0,,-1530.4,,,True,,,,,True,,True,True,False,True,,False,,
53009,332,444.0,1336.0,,,,,143.0,,5810.5,683.5,325.0,915.0,,,,,112.0,1004.0,,,,,-189.0,,5478.5,351.5,-7.0,583.0,,,,,False,,,,,False,,False,False,True,False,,,,
53011,5849,7752.0,6470.0,,,,,5608.0,,58479.6,11903.5,16227.5,7799.0,,3310.1,,,1903.0,621.0,,,,,-241.0,,52630.6,6054.5,10378.5,1950.0,,-2538.9,,,True,,,,,True,,False,False,False,False,,False,,
53013,56,30.0,0.0,,,,,134.0,,17.7,4.7,12.0,60.0,,,,,-26.0,-56.0,,,,,78.0,,-38.3,-51.3,-44.0,4.0,,,,,False,,,,,False,,False,False,False,True,,,,
53015,1233,804.0,926.0,,,,,1292.0,,5259.1,1782.8,893.5,1683.0,,303.1,,,-429.0,-307.0,,,,,59.0,,4026.1,549.8,-339.5,450.0,,-929.9,,,True,,,,,True,,False,False,True,False,,False,,
53017,833,102.0,0.0,,,,,226.0,,534.3,219.1,50.0,445.0,,58.9,,,-731.0,-833.0,,,,,-607.0,,-298.7,-613.9,-783.0,-388.0,,-774.1,,,False,,,,,True,,True,True,False,True,,False,,
53019,121,36.0,0.0,,,,,27.0,,1929.4,37.0,18.0,101.0,,,,,-85.0,-121.0,,,,,-94.0,,1808.4,-84.0,-103.0,-20.0,,,,,False,,,,,False,,False,True,False,True,,,,
53021,2785,2754.0,2374.0,,,,,1138.0,,12392.9,2179.2,2565.0,2460.0,,1003.8,,,-31.0,-411.0,,,,,-1647.0,,9607.9,-605.8,-220.0,-325.0,,-1781.2,,,False,,,,,False,,False,False,False,False,,False,,
53023,36,18.0,0.0,,,,,92.0,,8.9,25.8,0.0,43.0,,,,,-18.0,-36.0,,,,,56.0,,-27.1,-10.2,-36.0,7.0,,,,,False,,,,,False,,False,True,False,True,,,,
53025,1998,1008.0,2040.0,,,,,822.0,,18681.0,992.2,838.5,2036.0,,305.0,,,-990.0,42.0,,,,,-1176.0,,16683.0,-1005.8,-1159.5,38.0,,-1693.0,,,True,,,,,False,,False,False,False,True,,False,,
53027,1237,432.0,553.0,,,,,413.0,,530.5,435.4,274.0,908.0,,,,,-805.0,-684.0,,,,,-824.0,,-706.5,-801.6,-963.0,-329.0,,,,,True,,,,,False,,True,True,False,True,,,,
53029,352,348.0,307.0,,,,,384.0,,1076.1,481.6,511.0,822.0,,,,,-4.0,-45.0,,,,,32.0,,724.1,129.6,159.0,470.0,,,,,False,,,,,False,,False,False,False,False,,,,
53031,76,162.0,232.0,,,,,90.0,,1144.8,123.1,215.0,380.0,,,,,86.0,156.0,,,,,14.0,,1068.8,47.1,139.0,304.0,,,,,False,,,,,True,,False,True,False,False,,,,
53033,23703,22890.0,19404.0,,,,,15640.0,,83592.6,32068.5,16323.5,13462.0,,8209.7,,,-813.0,-4299.0,,,,,-8063.0,,59889.6,8365.5,-7379.5,-10241.0,,-15493.3,,,False,,,,,False,,False,False,False,False,,False,,
53035,1730,1152.0,572.0,,,,,1954.0,,6992.0,2845.0,1031.0,2202.0,,348.4,,,-578.0,-1158.0,,,,,224.0,,5262.0,1115.0,-699.0,472.0,,-1381.6,,,False,,,,,True,,False,False,False,True,,False,,
53037,753,408.0,219.0,,,,,366.0,,598.1,318.6,110.0,419.0,,,,,-345.0,-534.0,,,,,-387.0,,-154.9,-434.4,-643.0,-334.0,,,,,False,,,,,False,,True,False,False,True,,,,
53039,216,30.0,2.0,,,,,232.0,,78.4,50.3,12.0,205.0,,,,,-186.0,-214.0,,,,,16.0,,-137.6,-165.7,-204.0,-11.0,,,,,False,,,,,True,,True,True,False,True,,,,
53041,1326,612.0,1082.0,,,,,774.0,,9500.8,699.9,412.0,997.0,,,,,-714.0,-244.0,,,,,-552.0,,8174.8,-626.1,-914.0,-329.0,,,,,True,,,,,True,,False,True,False,True,,,,
53043,107,174.0,86.0,,,,,68.0,,5820.0,144.9,57.0,245.0,,,,,67.0,-21.0,,,,,-39.0,,5713.0,37.9,-50.0,138.0,,,,,True,,,,,True,,False,True,True,False,,,,
53045,823,228.0,450.0,,,,,398.0,,1021.0,394.4,162.0,759.0,,,,,-595.0,-373.0,,,,,-425.0,,198.0,-428.6,-661.0,-64.0,,,,,True,,,,,True,,True,True,False,True,,,,
53047,481,198.0,43.0,,,,,116.0,,261.5,246.3,169.0,665.0,,185.2,,,-283.0,-438.0,,,,,-365.0,,-219.5,-234.7,-312.0,184.0,,-295.8,,,False,,,,,False,,True,True,False,True,,False,,
53049,346,138.0,230.0,,,,,128.0,,356.8,180.5,112.0,336.0,,,,,-208.0,-116.0,,,,,-218.0,,10.8,-165.5,-234.0,-10.0,,,,,True,,,,,False,,True,True,False,True,,,,
53051,246,72.0,43.0,,,,,152.0,,125.8,127.0,46.0,42.0,,,,,-174.0,-203.0,,,,,-94.0,,-120.2,-119.0,-200.0,-204.0,,,,,False,,,,,True,,True,True,False,False,,,,
53053,11077,8988.0,4862.0,,,,,9636.0,,62573.3,17084.4,9773.0,13675.0,,3238.5,,,-2089.0,-6215.0,,,,,-1441.0,,51496.3,6007.4,-1304.0,2598.0,,-7838.5,,,False,,,,,True,,False,False,True,False,,False,,
53055,23,54.0,210.0,,,,,31.0,,3614.2,23.2,41.0,207.0,,,,,31.0,187.0,,,,,8.0,,3591.2,0.2,18.0,184.0,,,,,False,,,,,True,,False,True,True,False,,,,
