,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,OneQuietNight-ML,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-OneQuietNight-ML,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
36077,640,530.0,1300.0,,,,,545.0,,1911.7,568.4,,1216.0,1042.0,,,,,,-110.0,660.0,,,,,-95.0,,1271.7,-71.6,,576.0,402.0,,,,,,False,,,,,True,,False,True,,False,False,,,,,
36079,2294,1875.0,2659.0,,,,,1207.0,,1845.9,1892.9,,1879.0,2087.0,,,1659.8,,,-419.0,365.0,,,,,-1087.0,,-448.1,-401.1,,-415.0,-207.0,,,-634.2,,,True,,,,,False,,False,True,,True,True,,,False,,
36081,36956,18815.0,22002.0,,,,,,,34997.4,42500.0,,21448.5,33994.0,,,38592.4,,,-18141.0,-14954.0,,,,,,,-1958.6,5544.0,,-15507.5,-2962.0,,,1636.4,,,True,,,,,,,True,True,,True,True,,,True,,
36083,2889,960.0,1141.0,,,,,1920.0,,2159.6,2231.3,,1647.5,1963.0,,,,,,-1929.0,-1748.0,,,,,-969.0,,-729.4,-657.7,,-1241.5,-926.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
36085,12888,8070.0,3606.0,,,,,,,8739.3,9961.4,,9789.0,9334.0,,,12952.5,,,-4818.0,-9282.0,,,,,,,-4148.7,-2926.6,,-3099.0,-3554.0,,,64.5,,,False,,,,,,,True,True,,True,True,,,True,,
36087,6633,4335.0,3494.0,,,,,5115.0,,1759.1,4807.0,,4129.0,6706.0,,,2709.7,,,-2298.0,-3139.0,,,,,-1518.0,,-4873.9,-1826.0,,-2504.0,73.0,,,-3923.3,,,False,,,,,True,,False,True,,False,True,,,False,,
36089,1448,735.0,1074.0,,,,,702.0,,581.2,1336.9,,1067.0,1670.0,,,,,,-713.0,-374.0,,,,,-746.0,,-866.8,-111.1,,-381.0,222.0,,,,,,True,,,,,False,,False,True,,True,True,,,,,
36091,3880,1525.0,2656.0,,,,,2218.0,,3272.2,3357.0,,2535.0,3269.0,,,,,,-2355.0,-1224.0,,,,,-1662.0,,-607.8,-523.0,,-1345.0,-611.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
36093,3840,1635.0,2233.0,,,,,1746.0,,2534.5,2893.1,,3747.5,2204.0,,,1636.8,,,-2205.0,-1607.0,,,,,-2094.0,,-1305.5,-946.9,,-92.5,-1636.0,,,-2203.2,,,True,,,,,True,,True,True,,True,True,,,True,,
36095,395,140.0,240.0,,,,,286.0,,127.1,140.6,,193.0,449.0,,,,,,-255.0,-155.0,,,,,-109.0,,-267.9,-254.4,,-202.0,54.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
36097,251,265.0,315.0,,,,,315.0,,105.7,55.2,,307.0,361.0,,,,,,14.0,64.0,,,,,64.0,,-145.3,-195.8,,56.0,110.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
36099,568,215.0,365.0,,,,,500.0,,168.0,260.2,,398.0,487.0,,,,,,-353.0,-203.0,,,,,-68.0,,-400.0,-307.8,,-170.0,-81.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
36101,1788,1070.0,1155.0,,,,,2077.0,,418.3,896.4,,1047.0,1668.0,,,,,,-718.0,-633.0,,,,,289.0,,-1369.7,-891.6,,-741.0,-120.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
36103,39907,20015.0,29964.0,,,,,20237.0,,22236.1,30791.6,,23643.0,30300.0,,,23238.3,,,-19892.0,-9943.0,,,,,-19670.0,,-17670.9,-9115.4,,-16264.0,-9607.0,,,-16668.7,,,True,,,,,True,,True,True,,True,True,,,True,,
36105,1052,505.0,676.0,,,,,1123.0,,566.0,603.7,,553.0,1187.0,,,396.9,,,-547.0,-376.0,,,,,71.0,,-486.0,-448.3,,-499.0,135.0,,,-655.1,,,True,,,,,True,,True,True,,True,True,,,False,,
36107,636,455.0,407.0,,,,,883.0,,125.9,348.2,,362.5,916.0,,,,,,-181.0,-229.0,,,,,247.0,,-510.1,-287.8,,-273.5,280.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
36109,1057,1000.0,2071.0,,,,,1169.0,,510.2,1008.9,,1325.0,1466.0,,,,,,-57.0,1014.0,,,,,112.0,,-546.8,-48.1,,268.0,409.0,,,,,,False,,,,,False,,False,True,,False,False,,,,,
36111,2659,1360.0,1632.0,,,,,1840.0,,3667.9,2633.0,,2140.5,2654.0,,,1136.8,,,-1299.0,-1027.0,,,,,-819.0,,1008.9,-26.0,,-518.5,-5.0,,,-1522.2,,,True,,,,,True,,True,True,,True,True,,,False,,
36113,697,190.0,379.0,,,,,704.0,,226.8,352.8,,187.0,707.0,,,,,,-507.0,-318.0,,,,,7.0,,-470.2,-344.2,,-510.0,10.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
36115,445,130.0,223.0,,,,,724.0,,91.5,432.1,,141.0,725.0,,,,,,-315.0,-222.0,,,,,279.0,,-353.5,-12.9,,-304.0,280.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
36117,1605,970.0,1506.0,,,,,920.0,,1593.9,1255.0,,2024.0,1688.0,,,,,,-635.0,-99.0,,,,,-685.0,,-11.1,-350.0,,419.0,83.0,,,,,,True,,,,,False,,True,True,,True,True,,,,,
36119,21981,15885.0,16338.0,,,,,11986.0,,14366.3,19446.3,,18231.0,19113.0,,,19088.1,,,-6096.0,-5643.0,,,,,-9995.0,,-7614.7,-2534.7,,-3750.0,-2868.0,,,-2892.9,,,True,,,,,False,,False,True,,True,True,,,True,,
36121,944,650.0,944.0,,,,,794.0,,237.8,308.1,,835.0,875.0,,,,,,-294.0,0.0,,,,,-150.0,,-706.2,-635.9,,-109.0,-69.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
36123,286,145.0,193.0,,,,,371.0,,74.7,115.0,,115.0,424.0,,,,,,-141.0,-93.0,,,,,85.0,,-211.3,-171.0,,-171.0,138.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
37001,3700,3120.0,3908.0,,,,,2023.0,,3774.6,2802.6,,3364.5,4172.0,,,2415.3,,,-580.0,208.0,,,,,-1677.0,,74.6,-897.4,,-335.5,472.0,,,-1284.7,,,True,,,,,False,,True,False,,True,True,,,False,,
37003,1153,860.0,731.0,,,,,759.0,,583.3,669.2,,985.0,1129.0,,,,,,-293.0,-422.0,,,,,-394.0,,-569.7,-483.8,,-168.0,-24.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
37005,286,55.0,61.0,,,,,165.0,,24.9,61.1,,60.0,161.0,,,,,,-231.0,-225.0,,,,,-121.0,,-261.1,-224.9,,-226.0,-125.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
37007,551,305.0,443.0,,,,,338.0,,220.7,221.8,,276.0,403.0,,,,,,-246.0,-108.0,,,,,-213.0,,-330.3,-329.2,,-275.0,-148.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
37009,518,385.0,352.0,,,,,349.0,,324.5,255.9,,398.0,466.0,,,,,,-133.0,-166.0,,,,,-169.0,,-193.5,-262.1,,-120.0,-52.0,,,,,,False,,,,,False,,False,False,,True,True,,,,,
37011,454,395.0,195.0,,,,,282.0,,991.8,336.1,,393.0,394.0,,,,,,-59.0,-259.0,,,,,-172.0,,537.8,-117.9,,-61.0,-60.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
37013,987,450.0,408.0,,,,,710.0,,326.8,224.2,,265.0,733.0,,,,,,-537.0,-579.0,,,,,-277.0,,-660.2,-762.8,,-722.0,-254.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
37015,347,250.0,337.0,,,,,168.0,,502.1,141.3,,348.0,391.0,,,,,,-97.0,-10.0,,,,,-179.0,,155.1,-205.7,,1.0,44.0,,,,,,True,,,,,False,,False,False,,True,True,,,,,
37017,593,380.0,587.0,,,,,304.0,,527.2,323.0,,375.0,549.0,,,,,,-213.0,-6.0,,,,,-289.0,,-65.8,-270.0,,-218.0,-44.0,,,,,,True,,,,,False,,True,False,,False,True,,,,,
37019,1607,1270.0,1791.0,,,,,1138.0,,1257.0,1221.2,,1170.5,2150.0,,,1093.0,,,-337.0,184.0,,,,,-469.0,,-350.0,-385.8,,-436.5,543.0,,,-514.0,,,True,,,,,False,,False,False,,False,False,,,False,,
37021,4134,2095.0,2927.0,,,,,3466.0,,3189.5,2360.6,,3133.0,4002.0,,,1727.3,,,-2039.0,-1207.0,,,,,-668.0,,-944.5,-1773.4,,-1001.0,-132.0,,,-2406.7,,,True,,,,,True,,True,True,,True,True,,,False,,
37023,2501,2015.0,1996.0,,,,,1781.0,,2412.8,1584.1,,2945.0,2521.0,,,2040.8,,,-486.0,-505.0,,,,,-720.0,,-88.2,-916.9,,444.0,20.0,,,-460.2,,,False,,,,,False,,True,False,,True,True,,,True,,
37025,4740,3005.0,3155.0,,,,,2983.0,,2679.8,2769.1,,3625.0,3915.0,,,1888.1,,,-1735.0,-1585.0,,,,,-1757.0,,-2060.2,-1970.9,,-1115.0,-825.0,,,-2851.9,,,True,,,,,False,,False,False,,True,True,,,False,,
37027,2618,1350.0,1915.0,,,,,1634.0,,1642.7,1111.2,,1652.0,2100.0,,,1328.8,,,-1268.0,-703.0,,,,,-984.0,,-975.3,-1506.8,,-966.0,-518.0,,,-1289.2,,,True,,,,,True,,True,False,,True,True,,,False,,
37029,122,55.0,61.0,,,,,83.0,,22.4,74.2,,103.0,134.0,,,,,,-67.0,-61.0,,,,,-39.0,,-99.6,-47.8,,-19.0,12.0,,,,,,True,,,,,True,,False,True,,True,True,,,,,
37031,1094,795.0,996.0,,,,,1554.0,,942.2,444.3,,654.0,1295.0,,,,,,-299.0,-98.0,,,,,460.0,,-151.8,-649.7,,-440.0,201.0,,,,,,True,,,,,False,,True,False,,False,True,,,,,
37033,366,310.0,468.0,,,,,306.0,,423.4,232.5,,259.0,430.0,,,,,,-56.0,102.0,,,,,-60.0,,57.4,-133.5,,-107.0,64.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
37035,4724,3125.0,3234.0,,,,,2761.0,,3030.9,2594.1,,3600.0,4182.0,,,2821.6,,,-1599.0,-1490.0,,,,,-1963.0,,-1693.1,-2129.9,,-1124.0,-542.0,,,-1902.4,,,True,,,,,False,,False,False,,True,True,,,False,,
37037,608,465.0,631.0,,,,,639.0,,364.7,517.7,,458.5,829.0,,,382.7,,,-143.0,23.0,,,,,31.0,,-243.3,-90.3,,-149.5,221.0,,,-225.3,,,True,,,,,True,,False,True,,False,False,,,False,,
37039,390,165.0,189.0,,,,,356.0,,238.2,157.7,,272.0,362.0,,,,,,-225.0,-201.0,,,,,-34.0,,-151.8,-232.3,,-118.0,-28.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
37041,224,210.0,214.0,,,,,147.0,,31.1,73.3,,100.0,257.0,,,,,,-14.0,-10.0,,,,,-77.0,,-192.9,-150.7,,-124.0,33.0,,,,,,True,,,,,False,,False,False,,False,False,,,,,
37043,127,30.0,32.0,,,,,118.0,,79.6,34.7,,3.0,148.0,,,,,,-97.0,-95.0,,,,,-9.0,,-47.4,-92.3,,-124.0,21.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
37045,2714,1450.0,1972.0,,,,,1665.0,,1241.4,948.4,,1609.0,2126.0,,,1393.2,,,-1264.0,-742.0,,,,,-1049.0,,-1472.6,-1765.6,,-1105.0,-588.0,,,-1320.8,,,True,,,,,True,,False,False,,True,True,,,False,,
37047,1040,1525.0,1392.0,,,,,635.0,,1084.2,1485.8,,1097.0,1451.0,,,1185.7,,,485.0,352.0,,,,,-405.0,,44.2,445.8,,57.0,411.0,,,145.7,,,True,,,,,True,,True,True,,True,True,,,True,,
37049,2182,1220.0,1676.0,,,,,1740.0,,3232.6,1161.6,,1104.0,1850.0,,,889.7,,,-962.0,-506.0,,,,,-442.0,,1050.6,-1020.4,,-1078.0,-332.0,,,-1292.3,,,True,,,,,True,,False,False,,False,True,,,False,,
37051,4981,2895.0,2990.0,,,,,2923.0,,4503.9,3177.4,,3783.5,4059.0,,,1995.5,,,-2086.0,-1991.0,,,,,-2058.0,,-477.1,-1803.6,,-1197.5,-922.0,,,-2985.5,,,True,,,,,True,,True,True,,True,True,,,False,,
37053,349,100.0,227.0,,,,,205.0,,119.4,196.9,,113.0,298.0,,,,,,-249.0,-122.0,,,,,-144.0,,-229.6,-152.1,,-236.0,-51.0,,,,,,True,,,,,True,,True,True,,True,True,,,,,
37055,444,295.0,183.0,,,,,580.0,,134.7,271.5,,197.0,411.0,,,,,,-149.0,-261.0,,,,,136.0,,-309.3,-172.5,,-247.0,-33.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
37057,3839,2220.0,2493.0,,,,,2484.0,,3314.5,2007.8,,3240.0,3774.0,,,2344.7,,,-1619.0,-1346.0,,,,,-1355.0,,-524.5,-1831.2,,-599.0,-65.0,,,-1494.3,,,True,,,,,True,,True,False,,True,True,,,True,,
37059,979,575.0,638.0,,,,,662.0,,983.0,501.8,,550.0,855.0,,,,,,-404.0,-341.0,,,,,-317.0,,4.0,-477.2,,-429.0,-124.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
37061,1003,690.0,1027.0,,,,,630.0,,1318.6,655.7,,1155.5,1103.0,,,590.6,,,-313.0,24.0,,,,,-373.0,,315.6,-347.3,,152.5,100.0,,,-412.4,,,True,,,,,False,,False,False,,True,True,,,False,,
37063,3961,3035.0,4722.0,,,,,2439.0,,1320.6,3057.0,,2727.5,3744.0,,,2396.0,,,-926.0,761.0,,,,,-1522.0,,-2640.4,-904.0,,-1233.5,-217.0,,,-1565.0,,,True,,,,,False,,False,True,,False,True,,,False,,
37065,760,715.0,827.0,,,,,609.0,,362.3,472.2,,659.0,891.0,,,640.0,,,-45.0,67.0,,,,,-151.0,,-397.7,-287.8,,-101.0,131.0,,,-120.0,,,False,,,,,False,,False,False,,False,False,,,False,,
37067,8134,5825.0,5124.0,,,,,4475.0,,6356.0,7139.2,,6736.0,7822.0,,,7582.1,,,-2309.0,-3010.0,,,,,-3659.0,,-1778.0,-994.8,,-1398.0,-312.0,,,-551.9,,,False,,,,,False,,True,True,,True,True,,,True,,
37069,1267,855.0,1077.0,,,,,624.0,,575.4,836.6,,682.0,1153.0,,,,,,-412.0,-190.0,,,,,-643.0,,-691.6,-430.4,,-585.0,-114.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
37071,5984,3455.0,3734.0,,,,,3837.0,,2730.3,2452.3,,3404.0,4954.0,,,2712.7,,,-2529.0,-2250.0,,,,,-2147.0,,-3253.7,-3531.7,,-2580.0,-1030.0,,,-3271.3,,,True,,,,,True,,False,False,,False,True,,,False,,
37073,155,90.0,122.0,,,,,93.0,,48.6,34.6,,100.0,154.0,,,,,,-65.0,-33.0,,,,,-62.0,,-106.4,-120.4,,-55.0,-1.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
37075,149,25.0,4.0,,,,,103.0,,3.3,19.4,,29.0,111.0,,,,,,-124.0,-145.0,,,,,-46.0,,-145.7,-129.6,,-120.0,-38.0,,,,,,False,,,,,True,,False,False,,True,True,,,,,
37077,1167,730.0,1032.0,,,,,645.0,,518.4,637.9,,528.0,1004.0,,,801.6,,,-437.0,-135.0,,,,,-522.0,,-648.6,-529.1,,-639.0,-163.0,,,-365.4,,,True,,,,,False,,False,False,,False,True,,,True,,
37079,374,270.0,245.0,,,,,255.0,,120.8,159.7,,123.0,384.0,,,,,,-104.0,-129.0,,,,,-119.0,,-253.2,-214.3,,-251.0,10.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
37081,8936,6895.0,7578.0,,,,,5263.0,,6595.0,7033.0,,7886.0,9872.0,,,6814.6,,,-2041.0,-1358.0,,,,,-3673.0,,-2341.0,-1903.0,,-1050.0,936.0,,,-2121.4,,,True,,,,,False,,False,True,,True,True,,,False,,
37083,1047,690.0,888.0,,,,,519.0,,693.3,615.1,,543.0,1034.0,,,,,,-357.0,-159.0,,,,,-528.0,,-353.7,-431.9,,-504.0,-13.0,,,,,,True,,,,,False,,True,False,,False,True,,,,,
37085,2182,1370.0,1728.0,,,,,1321.0,,2328.5,1307.5,,1781.0,2071.0,,,1083.5,,,-812.0,-454.0,,,,,-861.0,,146.5,-874.5,,-401.0,-111.0,,,-1098.5,,,True,,,,,False,,True,False,,True,True,,,False,,
37087,1115,870.0,1498.0,,,,,995.0,,3328.8,1196.2,,1546.5,1146.0,,,,,,-245.0,383.0,,,,,-120.0,,2213.8,81.2,,431.5,31.0,,,,,,False,,,,,True,,False,True,,False,True,,,,,
37089,2417,1000.0,1399.0,,,,,1695.0,,1329.1,1223.6,,1416.0,2042.0,,,831.1,,,-1417.0,-1018.0,,,,,-722.0,,-1087.9,-1193.4,,-1001.0,-375.0,,,-1585.9,,,True,,,,,True,,True,True,,True,True,,,False,,
37091,428,225.0,355.0,,,,,229.0,,177.3,108.8,,236.0,398.0,,,,,,-203.0,-73.0,,,,,-199.0,,-250.7,-319.2,,-192.0,-30.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
37093,899,425.0,457.0,,,,,551.0,,535.2,377.6,,424.0,756.0,,,,,,-474.0,-442.0,,,,,-348.0,,-363.8,-521.4,,-475.0,-143.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
37095,173,20.0,0.0,,,,,99.0,,7.6,12.4,,10.0,57.0,,,,,,-153.0,-173.0,,,,,-74.0,,-165.4,-160.6,,-163.0,-116.0,,,,,,False,,,,,True,,False,False,,False,True,,,,,
37097,4263,2625.0,2990.0,,,,,2688.0,,5732.3,2222.6,,3550.5,3554.0,,,2776.9,,,-1638.0,-1273.0,,,,,-1575.0,,1469.3,-2040.4,,-712.5,-709.0,,,-1486.1,,,True,,,,,True,,True,False,,True,True,,,True,,
37099,966,300.0,393.0,,,,,568.0,,115.8,370.9,,193.0,455.0,,,,,,-666.0,-573.0,,,,,-398.0,,-850.2,-595.1,,-773.0,-511.0,,,,,,True,,,,,True,,False,True,,False,True,,,,,
37101,4372,2495.0,2701.0,,,,,1828.0,,3096.9,2651.5,,3105.5,3379.0,,,2040.8,,,-1877.0,-1671.0,,,,,-2544.0,,-1275.1,-1720.5,,-1266.5,-993.0,,,-2331.2,,,True,,,,,False,,True,True,,True,True,,,False,,
37103,165,175.0,131.0,,,,,94.0,,2104.5,54.2,,202.0,197.0,,,,,,10.0,-34.0,,,,,-71.0,,1939.5,-110.8,,37.0,32.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
37105,1144,565.0,1068.0,,,,,663.0,,805.4,674.2,,558.0,931.0,,,349.5,,,-579.0,-76.0,,,,,-481.0,,-338.6,-469.8,,-586.0,-213.0,,,-794.5,,,True,,,,,True,,True,True,,False,True,,,False,,
37107,1249,975.0,1358.0,,,,,664.0,,1506.7,699.5,,755.0,1388.0,,,,,,-274.0,109.0,,,,,-585.0,,257.7,-549.5,,-494.0,139.0,,,,,,True,,,,,False,,True,False,,False,True,,,,,
37109,2190,1385.0,1677.0,,,,,1496.0,,1637.9,838.6,,1353.0,1734.0,,,1214.0,,,-805.0,-513.0,,,,,-694.0,,-552.1,-1351.4,,-837.0,-456.0,,,-976.0,,,True,,,,,True,,True,False,,False,True,,,False,,
37111,1384,830.0,1022.0,,,,,840.0,,748.3,516.1,,689.0,993.0,,,,,,-554.0,-362.0,,,,,-544.0,,-635.7,-867.9,,-695.0,-391.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
37113,562,205.0,297.0,,,,,438.0,,270.9,475.4,,157.0,416.0,,,,,,-357.0,-265.0,,,,,-124.0,,-291.1,-86.6,,-405.0,-146.0,,,,,,True,,,,,True,,True,True,,False,True,,,,,
37115,322,380.0,413.0,,,,,298.0,,687.2,276.8,,352.0,447.0,,,,,,58.0,91.0,,,,,-24.0,,365.2,-45.2,,30.0,125.0,,,,,,False,,,,,True,,False,True,,True,False,,,,,
37117,591,280.0,309.0,,,,,237.0,,347.6,136.6,,208.0,400.0,,,,,,-311.0,-282.0,,,,,-354.0,,-243.4,-454.4,,-383.0,-191.0,,,,,,True,,,,,False,,True,False,,False,True,,,,,
37119,21509,13565.0,15977.0,,,,,10378.0,,14476.1,17254.9,,15470.0,16767.0,,,14493.4,,,-7944.0,-5532.0,,,,,-11131.0,,-7032.9,-4254.1,,-6039.0,-4742.0,,,-7015.6,,,True,,,,,False,,True,True,,True,True,,,True,,
37121,397,290.0,242.0,,,,,206.0,,173.1,155.6,,136.0,336.0,,,,,,-107.0,-155.0,,,,,-191.0,,-223.9,-241.4,,-261.0,-61.0,,,,,,False,,,,,False,,False,False,,False,True,,,,,
37123,586,290.0,369.0,,,,,438.0,,477.8,284.0,,296.0,486.0,,,,,,-296.0,-217.0,,,,,-148.0,,-108.2,-302.0,,-290.0,-100.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
37125,2192,960.0,1328.0,,,,,1103.0,,1203.2,799.8,,858.5,1543.0,,,652.5,,,-1232.0,-864.0,,,,,-1089.0,,-988.8,-1392.2,,-1333.5,-649.0,,,-1539.5,,,True,,,,,True,,True,False,,False,True,,,False,,
37127,1848,1205.0,1641.0,,,,,981.0,,896.0,1092.9,,1083.0,1588.0,,,1449.9,,,-643.0,-207.0,,,,,-867.0,,-952.0,-755.1,,-765.0,-260.0,,,-398.1,,,True,,,,,False,,False,False,,False,True,,,True,,
37129,2971,1995.0,1852.0,,,,,2469.0,,1747.8,2032.3,,2659.0,3593.0,,,2571.3,,,-976.0,-1119.0,,,,,-502.0,,-1223.2,-938.7,,-312.0,622.0,,,-399.7,,,False,,,,,True,,False,True,,True,True,,,True,,
37131,279,385.0,406.0,,,,,161.0,,1129.1,162.6,,286.0,405.0,,,,,,106.0,127.0,,,,,-118.0,,850.1,-116.4,,7.0,126.0,,,,,,False,,,,,False,,False,False,,True,False,,,,,
37133,3940,2960.0,4177.0,,,,,2566.0,,7543.8,2705.8,,5204.0,3733.0,,,2129.5,,,-980.0,237.0,,,,,-1374.0,,3603.8,-1234.2,,1264.0,-207.0,,,-1810.5,,,True,,,,,False,,False,False,,False,True,,,False,,
37135,1329,1015.0,1301.0,,,,,1340.0,,715.0,1012.9,,1146.5,1481.0,,,813.2,,,-314.0,-28.0,,,,,11.0,,-614.0,-316.1,,-182.5,152.0,,,-515.8,,,True,,,,,True,,False,False,,True,True,,,False,,
37137,143,150.0,168.0,,,,,170.0,,245.3,42.3,,84.0,221.0,,,,,,7.0,25.0,,,,,27.0,,102.3,-100.7,,-59.0,78.0,,,,,,False,,,,,False,,False,False,,False,False,,,,,
37139,782,325.0,391.0,,,,,390.0,,116.4,278.8,,329.0,563.0,,,,,,-457.0,-391.0,,,,,-392.0,,-665.6,-503.2,,-453.0,-219.0,,,,,,True,,,,,True,,False,False,,True,True,,,,,
37141,1003,760.0,952.0,,,,,556.0,,2701.4,634.4,,532.5,1088.0,,,,,,-243.0,-51.0,,,,,-447.0,,1698.4,-368.6,,-470.5,85.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
37143,234,120.0,162.0,,,,,110.0,,251.7,65.0,,160.0,208.0,,,,,,-114.0,-72.0,,,,,-124.0,,17.7,-169.0,,-74.0,-26.0,,,,,,True,,,,,False,,True,False,,True,True,,,,,
37145,736,500.0,705.0,,,,,485.0,,292.3,393.3,,358.0,613.0,,,,,,-236.0,-31.0,,,,,-251.0,,-443.7,-342.7,,-378.0,-123.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
37147,4086,2495.0,3293.0,,,,,1953.0,,2386.3,2242.9,,2039.0,3438.0,,,2160.3,,,-1591.0,-793.0,,,,,-2133.0,,-1699.7,-1843.1,,-2047.0,-648.0,,,-1925.7,,,True,,,,,False,,False,False,,False,True,,,False,,
37149,301,115.0,164.0,,,,,349.0,,173.5,82.9,,69.0,259.0,,,,,,-186.0,-137.0,,,,,48.0,,-127.5,-218.1,,-232.0,-42.0,,,,,,True,,,,,True,,True,False,,False,True,,,,,
37151,3068,1915.0,1984.0,,,,,2101.0,,1465.8,1900.1,,2101.0,3164.0,,,1840.4,,,-1153.0,-1084.0,,,,,-967.0,,-1602.2,-1167.9,,-967.0,96.0,,,-1227.6,,,True,,,,,True,,False,False,,True,True,,,False,,
37153,858,540.0,751.0,,,,,624.0,,511.8,431.0,,430.0,794.0,,,,,,-318.0,-107.0,,,,,-234.0,,-346.2,-427.0,,-428.0,-64.0,,,,,,True,,,,,True,,False,False,,False,True,,,,,
37155,2838,1930.0,3139.0,,,,,1415.0,,1908.7,1454.0,,1448.0,2401.0,,,1175.3,,,-908.0,301.0,,,,,-1423.0,,-929.3,-1384.0,,-1390.0,-437.0,,,-1662.7,,,True,,,,,False,,False,False,,False,True,,,False,,
37157,1557,1620.0,2556.0,,,,,1262.0,,1433.6,982.5,,1307.0,2111.0,,,1383.8,,,63.0,999.0,,,,,-295.0,,-123.4,-574.5,,-250.0,554.0,,,-173.2,,,False,,,,,False,,False,False,,False,False,,,False,,
37159,3865,2305.0,2342.0,,,,,2283.0,,1766.6,1823.8,,2896.5,2989.0,,,2368.5,,,-1560.0,-1523.0,,,,,-1582.0,,-2098.4,-2041.2,,-968.5,-876.0,,,-1496.5,,,True,,,,,False,,False,False,,True,True,,,True,,
37161,2139,1265.0,2302.0,,,,,1451.0,,4340.7,802.4,,1755.0,1598.0,,,767.1,,,-874.0,163.0,,,,,-688.0,,2201.7,-1336.6,,-384.0,-541.0,,,-1371.9,,,True,,,,,True,,False,False,,True,True,,,False,,
37163,1408,1140.0,1134.0,,,,,694.0,,1137.8,880.8,,1649.5,1397.0,,,675.2,,,-268.0,-274.0,,,,,-714.0,,-270.2,-527.2,,241.5,-11.0,,,-732.8,,,False,,,,,False,,False,False,,True,True,,,False,,
37165,655,520.0,553.0,,,,,461.0,,1872.0,243.3,,422.0,684.0,,,,,,-135.0,-102.0,,,,,-194.0,,1217.0,-411.7,,-233.0,29.0,,,,,,True,,,,,False,,False,False,,False,True,,,,,
37167,1515,845.0,1262.0,,,,,1067.0,,659.1,504.1,,877.0,1229.0,,,494.3,,,-670.0,-253.0,,,,,-448.0,,-855.9,-1010.9,,-638.0,-286.0,,,-1020.7,,,True,,,,,True,,False,False,,True,True,,,False,,
37169,953,655.0,874.0,,,,,790.0,,965.8,523.4,,688.0,990.0,,,,,,-298.0,-79.0,,,,,-163.0,,12.8,-429.6,,-265.0,37.0,,,,,,True,,,,,True,,True,False,,True,True,,,,,
