,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01097,5667,3620.0,,3544.2,6342.7,4043.0,4295.0,,,,,6402.8,,5052.9,4198.0,,3154.1,,2783.6,2282.0,,4344.5,5234.2,,,6803.0,438.5,,,,,3622.0,4701.0,,,4524.7,-2047.0,,-2122.8,675.7,-1624.0,-1372.0,,,,,735.8,,-614.1,-1469.0,,-2512.9,,-2883.4,-3385.0,,-1322.5,-432.8,,,1136.0,-5228.5,,,,,-2045.0,-966.0,,,-1142.3,,False,True,True,True,,,,,True,,True,True,,False,,False,False,,True,True,,,True,False,,,,,True,True,,,True
01099,376,264.0,,281.9,,258.0,369.0,,,,,100.8,,,252.0,,445.0,,109.4,,,64.0,172.2,,,441.0,13.7,,,,,,,,,261.5,-112.0,,-94.1,,-118.0,-7.0,,,,,-275.2,,,-124.0,,69.0,,-266.6,,,-312.0,-203.8,,,65.0,-362.3,,,,,,,,,-114.5,,True,,False,True,,,,,False,,,False,,True,,False,,,False,False,,,True,False,,,,,,,,,False
01101,3414,2308.0,,2341.5,,2305.0,3030.0,,,,,3233.1,,2828.1,2240.0,,1853.5,,1326.4,1711.5,,2189.5,2978.4,,,4243.0,219.1,,,,,1990.3,3211.0,,,2932.1,-1106.0,,-1072.5,,-1109.0,-384.0,,,,,-180.9,,-585.9,-1174.0,,-1560.5,,-2087.6,-1702.5,,-1224.5,-435.6,,,829.0,-3194.9,,,,,-1423.7,-203.0,,,-481.9,,True,,False,True,,,,,True,,True,False,,False,,False,False,,False,True,,,True,False,,,,,False,True,,,True
01103,3400,3544.0,,3243.6,,3276.0,3304.0,,,,,1544.2,,,2458.0,,3628.4,,1590.5,2272.0,,3620.0,3254.9,,,3770.0,103.3,,,,,3682.8,,,,3997.3,144.0,,-156.4,,-124.0,-96.0,,,,,-1855.8,,,-942.0,,228.4,,-1809.5,-1128.0,,220.0,-145.1,,,370.0,-3296.7,,,,,282.8,,,,597.3,,False,,True,True,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,False,,,,False
01105,177,72.0,,73.0,,65.0,0.0,,,,,68.1,,,105.0,,53.6,,38.9,,,48.0,96.5,,,168.0,7.5,,,,,,,,,65.6,-105.0,,-104.0,,-112.0,-177.0,,,,,-108.9,,,-72.0,,-123.4,,-138.1,,,-129.0,-80.5,,,-9.0,-169.5,,,,,,,,,-111.4,,True,,False,False,,,,,False,,,True,,False,,False,,,False,True,,,True,False,,,,,,,,,False
01107,457,284.0,,254.6,,280.0,220.0,,,,,212.8,,,284.0,,287.3,,177.6,,,315.0,334.1,,,427.0,36.9,,,,,,,,,305.6,-173.0,,-202.4,,-177.0,-237.0,,,,,-244.2,,,-173.0,,-169.7,,-279.4,,,-142.0,-122.9,,,-30.0,-420.1,,,,,,,,,-151.4,,False,,False,False,,,,,False,,,False,,True,,False,,,True,True,,,True,False,,,,,,,,,True
01109,376,296.0,,292.9,,274.0,216.0,,,,,215.8,,,339.0,,228.5,,166.4,231.0,,214.0,317.9,,,531.0,35.3,,,,,,,,,360.1,-80.0,,-83.1,,-102.0,-160.0,,,,,-160.2,,,-37.0,,-147.5,,-209.6,-145.0,,-162.0,-58.1,,,155.0,-340.7,,,,,,,,,-15.9,,False,,False,False,,,,,False,,,True,,False,,False,False,,False,True,,,False,False,,,,,,,,,True
01111,184,216.0,,215.7,,209.0,138.0,,,,,150.4,,,301.0,,173.4,,125.3,,,215.0,222.3,,,447.0,18.3,,,,,,,,,194.3,32.0,,31.7,,25.0,-46.0,,,,,-33.6,,,117.0,,-10.6,,-58.7,,,31.0,38.3,,,263.0,-165.7,,,,,,,,,10.3,,True,,True,False,,,,,False,,,False,,True,,False,,,True,False,,,False,False,,,,,,,,,True
01113,496,524.0,,516.6,,569.0,830.0,,,,,310.9,,,608.0,,843.3,,349.5,338.5,,628.5,582.4,,,844.0,41.5,,,,,400.0,,,,497.8,28.0,,20.6,,73.0,334.0,,,,,-185.1,,,112.0,,347.3,,-146.5,-157.5,,132.5,86.4,,,348.0,-454.5,,,,,-96.0,,,,1.8,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,False,,,,True
01115,1976,2152.0,,2060.8,,2070.0,3568.0,,,,,1207.0,,,1243.0,,3879.5,,815.6,1173.5,,2302.5,2000.0,,,2494.0,,,,,,1623.0,,,,2283.4,176.0,,84.8,,94.0,1592.0,,,,,-769.0,,,-733.0,,1903.5,,-1160.4,-802.5,,326.5,24.0,,,518.0,,,,,,-353.0,,,,307.4,,True,,True,False,,,,,False,,,False,,False,,False,False,,False,True,,,False,,,,,,False,,,,False
01117,4584,4540.0,,4278.1,,4496.0,7432.0,,,,,4792.8,,6798.0,2793.0,,4368.7,,2390.3,2768.0,,4701.0,4530.8,,,5706.0,339.9,,,,,4371.2,5552.0,,,4688.2,-44.0,,-305.9,,-88.0,2848.0,,,,,208.8,,2214.0,-1791.0,,-215.3,,-2193.7,-1816.0,,117.0,-53.2,,,1122.0,-4244.1,,,,,-212.8,968.0,,,104.2,,False,,False,False,,,,,False,,False,False,,False,,False,False,,False,False,,,False,False,,,,,False,False,,,False
01119,252,124.0,,127.2,,122.0,74.0,,,,,98.8,,,130.0,,64.2,,59.5,,,90.0,170.7,,,242.0,13.9,,,,,,,,,149.8,-128.0,,-124.8,,-130.0,-178.0,,,,,-153.2,,,-122.0,,-187.8,,-192.5,,,-162.0,-81.3,,,-10.0,-238.1,,,,,,,,,-102.2,,True,,False,False,,,,,False,,,True,,False,,False,,,False,True,,,True,False,,,,,,,,,True
01121,1343,1588.0,,1585.4,,1446.0,569.0,,,,,912.4,,,1176.0,,2423.7,,646.8,946.5,,1450.0,1530.2,,,2039.0,97.9,,,,,1381.0,,,,1603.0,245.0,,242.4,,103.0,-774.0,,,,,-430.6,,,-167.0,,1080.7,,-696.2,-396.5,,107.0,187.2,,,696.0,-1245.1,,,,,38.0,,,,260.0,,True,,True,False,,,,,False,,,True,,False,,False,False,,True,True,,,False,False,,,,,True,,,,False
01123,467,660.0,,634.7,,472.0,119.0,,,,,336.7,,,433.0,,756.3,,289.4,286.0,,246.0,510.8,,,910.0,31.3,,,,,,,,,684.2,193.0,,167.7,,5.0,-348.0,,,,,-130.3,,,-34.0,,289.3,,-177.6,-181.0,,-221.0,43.8,,,443.0,-435.7,,,,,,,,,217.2,,True,,True,False,,,,,True,,,True,,False,,True,True,,False,True,,,False,False,,,,,,,,,False
01125,4882,4064.0,,3982.0,,4104.0,5128.0,,,,,4216.7,,5302.4,3307.0,,4072.0,,1811.6,2369.0,,4983.0,4468.7,,,5053.0,276.1,,,,,2805.0,9645.0,,,4484.7,-818.0,,-900.0,,-778.0,246.0,,,,,-665.3,,420.4,-1575.0,,-810.0,,-3070.4,-2513.0,,101.0,-413.3,,,171.0,-4605.9,,,,,-2077.0,4763.0,,,-397.3,,False,,True,True,,,,,True,,True,False,,True,,False,False,,True,True,,,True,False,,,,,False,False,,,True
01127,1407,1172.0,,1174.7,,1130.0,786.0,,,,,699.6,,,1306.0,,1326.9,,506.1,658.5,,1168.0,1255.3,,,1601.0,76.6,,,,,794.9,,,,699.8,-235.0,,-232.3,,-277.0,-621.0,,,,,-707.4,,,-101.0,,-80.1,,-900.9,-748.5,,-239.0,-151.7,,,194.0,-1330.4,,,,,-612.1,,,,-707.2,,True,,False,False,,,,,False,,,True,,True,,False,False,,False,True,,,True,False,,,,,False,,,,False
01129,267,128.0,,116.4,,93.0,0.0,,,,,102.4,,,273.0,,65.5,,75.1,,,94.0,173.7,,,262.0,13.7,,,,,,,,,23.5,-139.0,,-150.6,,-174.0,-267.0,,,,,-164.6,,,6.0,,-201.5,,-191.9,,,-173.0,-93.3,,,-5.0,-253.3,,,,,,,,,-243.5,,False,,False,False,,,,,False,,,True,,False,,False,,,False,True,,,True,False,,,,,,,,,False
01131,232,108.0,,111.6,,88.0,0.0,,,,,66.3,,,86.0,,101.9,,52.2,,,80.0,128.1,,,206.0,13.7,,,,,,,,,69.8,-124.0,,-120.4,,-144.0,-232.0,,,,,-165.7,,,-146.0,,-130.1,,-179.8,,,-152.0,-103.9,,,-26.0,-218.3,,,,,,,,,-162.2,,True,,False,False,,,,,False,,,False,,False,,False,,,False,True,,,True,False,,,,,,,,,False
01133,552,568.0,,555.3,,548.0,305.0,,,,,260.3,,,553.0,,745.5,,270.3,,,581.0,530.3,,,638.0,18.6,,,,,,,,,680.0,16.0,,3.3,,-4.0,-247.0,,,,,-291.7,,,1.0,,193.5,,-281.7,,,29.0,-21.7,,,86.0,-533.4,,,,,,,,,128.0,,True,,True,False,,,,,False,,,True,,False,,False,,,False,False,,,False,False,,,,,,,,,False
02013,2,32.0,,38.1,,27.0,0.0,,,,,15.4,,,,,166.8,,23.9,,,19.0,23.5,,,67.0,8.6,,,,,,,,,64.3,30.0,,36.1,,25.0,-2.0,,,,,13.4,,,,,164.8,,21.9,,,17.0,21.5,,,65.0,6.6,,,,,,,,,62.3,,False,,True,True,,,,,True,,,,,False,,True,,,True,True,,,False,True,,,,,,,,,False
02016,93,16.0,,17.0,,16.0,0.0,,,,,21.6,,,,,39.1,,9.4,,,14.0,24.1,,,77.0,10.7,,,,,,,,,19.9,-77.0,,-76.0,,-77.0,-93.0,,,,,-71.4,,,,,-53.9,,-83.6,,,-79.0,-68.9,,,-16.0,-82.3,,,,,,,,,-73.1,,True,,False,False,,,,,True,,,,,True,,False,,,False,True,,,True,False,,,,,,,,,True
02020,5043,7040.0,,6832.0,,6751.0,6218.0,,,,,10031.3,,6692.7,,,3190.4,,4432.1,5308.0,,6819.5,8197.1,,,8124.0,1357.3,,,,,7110.4,6680.0,,,11975.1,1997.0,,1789.0,,1708.0,1175.0,,,,,4988.3,,1649.7,,,-1852.6,,-610.9,265.0,,1776.5,3154.1,,,3081.0,-3685.7,,,,,2067.4,1637.0,,,6932.1,,True,,True,True,,,,,False,,True,,,True,,True,True,,True,False,,,False,False,,,,,False,True,,,False
02050,841,1012.0,,1051.8,,639.0,0.0,,,,,440.8,,,,,644.0,,403.5,,,517.5,631.7,,,793.0,132.2,,,,,,,,,1262.4,171.0,,210.8,,-202.0,-841.0,,,,,-400.2,,,,,-197.0,,-437.5,,,-323.5,-209.3,,,-48.0,-708.8,,,,,,,,,421.4,,False,,False,False,,,,,False,,,,,False,,False,,,False,False,,,True,False,,,,,,,,,False
02060,0,0.0,,0.0,,0.0,0.0,,,,,1.6,,,,,0.0,,0.0,,,,0.0,,,15.0,1.3,,,,,,,,,4.2,0.0,,0.0,,0.0,0.0,,,,,1.6,,,,,0.0,,0.0,,,,0.0,,,15.0,1.3,,,,,,,,,4.2,,True,,True,True,,,,,False,,,,,True,,True,,,,True,,,False,False,,,,,,,,,False
02068,14,16.0,,15.0,,15.0,0.0,,,,,14.2,,,,,25.0,,8.7,,,13.0,14.6,,,34.0,,,,,,,,,,11.2,2.0,,1.0,,1.0,-14.0,,,,,0.2,,,,,11.0,,-5.3,,,-1.0,0.6,,,20.0,,,,,,,,,,-2.8,,True,,True,False,,,,,True,,,,,False,,False,,,True,True,,,False,,,,,,,,,,False
02070,21,28.0,,27.0,,18.0,0.0,,,,,104.1,,,,,6.6,,33.7,,,4.0,29.7,,,88.0,13.8,,,,,,,,,12.1,7.0,,6.0,,-3.0,-21.0,,,,,83.1,,,,,-14.4,,12.7,,,-17.0,8.7,,,67.0,-7.2,,,,,,,,,-8.9,,True,,True,False,,,,,False,,,,,False,,False,,,False,False,,,False,False,,,,,,,,,False
02090,1318,1316.0,,1373.8,,1011.0,937.0,,,,,927.5,,,,,411.1,,791.8,1153.0,,610.0,1213.5,,,1499.0,323.1,,,,,1027.5,,,,1157.6,-2.0,,55.8,,-307.0,-381.0,,,,,-390.5,,,,,-906.9,,-526.2,-165.0,,-708.0,-104.5,,,181.0,-994.9,,,,,-290.5,,,,-160.4,,False,,False,False,,,,,False,,,,,False,,False,False,,False,False,,,False,False,,,,,False,,,,False
02100,5,4.0,,3.0,,4.0,0.0,,,,,3.3,,,,,4.7,,1.3,,,4.0,2.0,,,40.0,4.0,,,,,,,,,3.4,-1.0,,-2.0,,-1.0,-5.0,,,,,-1.7,,,,,-0.3,,-3.7,,,-1.0,-3.0,,,35.0,-1.0,,,,,,,,,-1.6,,False,,False,False,,,,,False,,,,,True,,False,,,False,False,,,False,False,,,,,,,,,False
02105,0,0.0,,0.0,,0.0,0.0,,,,,3.6,,,,,0.0,,4.4,,,,0.6,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,3.6,,,,,0.0,,4.4,,,,0.6,,,,,,,,,,,,,,,True,,True,True,,,,,False,,,,,True,,False,,,,False,,,,,,,,,,,,,
02110,153,252.0,,268.1,,224.0,159.0,,,,,179.9,,,,,126.6,,102.9,324.5,,99.0,238.4,,,272.0,94.5,,,,,,,,,212.8,99.0,,115.1,,71.0,6.0,,,,,26.9,,,,,-26.4,,-50.1,171.5,,-54.0,85.4,,,119.0,-58.5,,,,,,,,,59.8,,False,,True,True,,,,,True,,,,,True,,True,False,,True,True,,,False,True,,,,,,,,,True
02122,711,1632.0,,1602.5,,1596.0,2162.0,,,,,979.9,,,,,1288.8,,960.9,,,1606.5,1694.8,,,1584.0,228.4,,,,,677.9,,,,2008.9,921.0,,891.5,,885.0,1451.0,,,,,268.9,,,,,577.8,,249.9,,,895.5,983.8,,,873.0,-482.6,,,,,-33.1,,,,1297.9,,True,,True,False,,,,,True,,,,,True,,True,,,True,False,,,True,True,,,,,True,,,,False
02130,32,68.0,,60.1,,59.0,2.0,,,,,87.7,,,,,10.8,,23.0,,,131.0,66.9,,,106.0,,,,,,,,,,34.9,36.0,,28.1,,27.0,-30.0,,,,,55.7,,,,,-21.2,,-9.0,,,99.0,34.9,,,74.0,,,,,,,,,,2.9,,True,,True,True,,,,,False,,,,,True,,True,,,False,True,,,False,,,,,,,,,,True
02150,495,656.0,,659.8,,613.0,0.0,,,,,302.1,,,,,2347.4,,233.0,,,1905.0,581.5,,,448.0,31.7,,,,,,,,,1143.1,161.0,,164.8,,118.0,-495.0,,,,,-192.9,,,,,1852.4,,-262.0,,,1410.0,86.5,,,-47.0,-463.3,,,,,,,,,648.1,,False,,True,False,,,,,False,,,,,False,,False,,,False,True,,,True,False,,,,,,,,,False
02158,381,180.0,,204.2,,124.0,0.0,,,,,131.1,,,,,49.5,,,,,101.0,148.4,,,,,,,,,,,,,,-201.0,,-176.8,,-257.0,-381.0,,,,,-249.9,,,,,-331.5,,,,,-280.0,-232.6,,,,,,,,,,,,,,,True,,False,False,,,,,False,,,,,False,,,,,False,False,,,,,,,,,,,,,
02164,14,16.0,,16.4,,8.0,0.0,,,,,174.6,,,,,2.2,,5.3,,,7.0,,,,37.0,6.5,,,,,,,,,12.5,2.0,,2.4,,-6.0,-14.0,,,,,160.6,,,,,-11.8,,-8.7,,,-7.0,,,,23.0,-7.5,,,,,,,,,-1.5,,False,,False,False,,,,,False,,,,,False,,False,,,False,,,,False,False,,,,,,,,,True
02170,1765,5868.0,,5710.6,,5332.0,6068.0,,,,,2567.9,,,,,32868.1,,2732.0,3639.0,,14927.0,5708.3,,,4331.0,723.6,,,,,3647.7,,,,13385.0,4103.0,,3945.6,,3567.0,4303.0,,,,,802.9,,,,,31103.1,,967.0,1874.0,,13162.0,3943.3,,,2566.0,-1041.4,,,,,1882.7,,,,11620.0,,True,,True,False,,,,,True,,,,,False,,True,True,,False,True,,,True,True,,,,,True,,,,False
02180,34,84.0,,70.1,,87.0,0.0,,,,,61.2,,,,,208.7,,64.1,,,91.0,109.7,,,187.0,43.6,,,,,,,,,127.1,50.0,,36.1,,53.0,-34.0,,,,,27.2,,,,,174.7,,30.1,,,57.0,75.7,,,153.0,9.6,,,,,,,,,93.1,,True,,False,True,,,,,True,,,,,False,,True,,,False,False,,,False,True,,,,,,,,,False
02185,278,372.0,,370.4,,322.0,0.0,,,,,168.0,,,,,650.7,,122.0,,,1055.0,329.1,,,282.0,42.5,,,,,,,,,286.2,94.0,,92.4,,44.0,-278.0,,,,,-110.0,,,,,372.7,,-156.0,,,777.0,51.1,,,4.0,-235.5,,,,,,,,,8.2,,True,,True,False,,,,,False,,,,,False,,False,,,False,True,,,True,False,,,,,,,,,True
02188,35,60.0,,61.8,,46.0,0.0,,,,,71.5,,,,,33.9,,46.4,,,29.0,81.7,,,149.0,17.6,,,,,,,,,69.1,25.0,,26.8,,11.0,-35.0,,,,,36.5,,,,,-1.1,,11.4,,,-6.0,46.7,,,114.0,-17.4,,,,,,,,,34.1,,False,,True,False,,,,,False,,,,,True,,True,,,True,False,,,False,True,,,,,,,,,False
02195,6,8.0,,7.4,,6.0,0.0,,,,,5.4,,,,,10.5,,0.1,,,4.0,3.4,,,41.0,,,,,,,,,,,2.0,,1.4,,0.0,-6.0,,,,,-0.6,,,,,4.5,,-5.9,,,-2.0,-2.6,,,35.0,,,,,,,,,,,,True,,True,False,,,,,True,,,,,False,,False,,,False,False,,,False,,,,,,,,,,
02198,15,32.0,,30.6,,31.0,,,,,,19.8,,,,,44.7,,16.7,,,19.0,31.0,,,,,,,,,,,,,,17.0,,15.6,,16.0,,,,,,4.8,,,,,29.7,,1.7,,,4.0,16.0,,,,,,,,,,,,,,,True,,True,,,,,,True,,,,,False,,True,,,True,True,,,,,,,,,,,,,
02220,47,160.0,,157.1,,151.0,0.0,,,,,82.3,,,,,178.8,,67.6,,,140.0,147.4,,,190.0,23.1,,,,,,,,,172.8,113.0,,110.1,,104.0,-47.0,,,,,35.3,,,,,131.8,,20.6,,,93.0,100.4,,,143.0,-23.9,,,,,,,,,125.8,,True,,True,True,,,,,True,,,,,False,,True,,,True,True,,,False,True,,,,,,,,,False
02230,6,8.0,,7.1,,4.0,0.0,,,,,3.9,,,,,38.2,,7.2,,,4.0,3.6,,,,,,,,,,,,,,2.0,,1.1,,-2.0,-6.0,,,,,-2.1,,,,,32.2,,1.2,,,-2.0,-2.4,,,,,,,,,,,,,,,True,,False,False,,,,,False,,,,,False,,True,,,False,False,,,,,,,,,,,,,
02240,82,188.0,,194.7,,140.0,0.0,,,,,114.0,,,,,132.7,,61.1,,,104.0,167.4,,,188.0,17.3,,,,,,,,,272.3,106.0,,112.7,,58.0,-82.0,,,,,32.0,,,,,50.7,,-20.9,,,22.0,85.4,,,106.0,-64.7,,,,,,,,,190.3,,False,,True,True,,,,,True,,,,,True,,True,,,True,True,,,False,True,,,,,,,,,False
02261,81,104.0,,107.7,,105.0,,,,,,72.3,,,,,60.8,,54.9,,,112.0,126.3,,,165.0,20.3,,,,,,,,,86.1,23.0,,26.7,,24.0,,,,,,-8.7,,,,,-20.2,,-26.1,,,31.0,45.3,,,84.0,-60.7,,,,,,,,,5.1,,False,,False,,,,,,True,,,,,True,,False,,,False,False,,,False,False,,,,,,,,,True
02275,5,8.0,,7.3,,5.0,0.0,,,,,4.8,,,,,15.7,,0.1,,,0.0,5.1,,,,,,,,,,,,,,3.0,,2.3,,0.0,-5.0,,,,,-0.2,,,,,10.7,,-4.9,,,-5.0,0.1,,,,,,,,,,,,,,,True,,True,False,,,,,True,,,,,False,,False,,,False,True,,,,,,,,,,,,,
02282,4,8.0,,8.1,,3.0,0.0,,,,,9.3,,,,,3.4,,0.0,,,11.0,2.3,,,14.0,,,,,,,,,,2.0,4.0,,4.1,,-1.0,-4.0,,,,,5.3,,,,,-0.6,,-4.0,,,7.0,-1.7,,,10.0,,,,,,,,,,-2.0,,False,,True,False,,,,,False,,,,,True,,False,,,False,True,,,False,,,,,,,,,,True
02290,29,44.0,,46.7,,47.0,,,,,,31.0,,,,,72.0,,17.6,,,22.0,55.3,,,113.0,,,,,,,,,,35.9,15.0,,17.7,,18.0,,,,,,2.0,,,,,43.0,,-11.4,,,-7.0,26.3,,,84.0,,,,,,,,,,6.9,,False,,False,,,,,,True,,,,,False,,True,,,True,False,,,False,,,,,,,,,,True
04001,1838,1904.0,,1880.5,,1746.0,1622.0,,,,,1218.0,,,1992.0,,1642.1,,1624.2,1567.5,,1917.0,1931.1,,,1901.0,66.7,,,,,1534.7,,,,872.6,66.0,,42.5,,-92.0,-216.0,,,,,-620.0,,,154.0,,-195.9,,-213.8,-270.5,,79.0,93.1,,,63.0,-1771.3,,,,,-303.3,,,,-965.4,,True,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,True,False,,,,,False,,,,False
04003,3421,2624.0,,2639.7,,2624.0,3088.0,,,,,1729.4,,,1218.0,,3910.7,,2215.3,2069.5,,3514.0,3006.7,,,2805.0,99.3,,,,,2216.3,,,,652.8,-797.0,,-781.3,,-797.0,-333.0,,,,,-1691.6,,,-2203.0,,489.7,,-1205.7,-1351.5,,93.0,-414.3,,,-616.0,-3321.7,,,,,-1204.7,,,,-2768.2,,True,,False,True,,,,,False,,,False,,True,,False,False,,True,True,,,True,False,,,,,False,,,,False
04005,3351,2560.0,,2644.7,,2388.0,2008.0,,,,,2828.4,,4040.1,2119.0,,1656.0,,2086.0,2442.0,,3476.0,3406.9,,,2860.0,177.5,,,,,1895.5,4056.0,,,1911.8,-791.0,,-706.3,,-963.0,-1343.0,,,,,-522.6,,689.1,-1232.0,,-1695.0,,-1265.0,-909.0,,125.0,55.9,,,-491.0,-3173.5,,,,,-1455.5,705.0,,,-1439.2,,True,,False,False,,,,,True,,True,False,,False,,False,False,,True,True,,,True,False,,,,,False,True,,,False
04007,1334,1396.0,,1404.2,,1208.0,1255.0,,,,,682.4,,,870.0,,1827.8,,804.5,1442.0,,1165.5,1217.6,,,1460.0,60.2,,,,,1192.8,,,,668.0,62.0,,70.2,,-126.0,-79.0,,,,,-651.6,,,-464.0,,493.8,,-529.5,108.0,,-168.5,-116.4,,,126.0,-1273.8,,,,,-141.2,,,,-666.0,,False,,False,False,,,,,False,,,False,,False,,False,False,,False,False,,,False,False,,,,,False,,,,False
04009,1030,728.0,,766.4,,633.0,852.0,,,,,726.9,,,595.0,,517.7,,596.1,781.0,,617.0,770.1,,,887.0,40.2,,,,,381.0,,,,438.0,-302.0,,-263.6,,-397.0,-178.0,,,,,-303.1,,,-435.0,,-512.3,,-433.9,-249.0,,-413.0,-259.9,,,-143.0,-989.8,,,,,-649.0,,,,-592.0,,True,,False,True,,,,,False,,,False,,False,,False,True,,False,True,,,True,False,,,,,False,,,,False
04011,123,272.0,,268.8,,233.0,0.0,,,,,113.7,,,126.0,,626.9,,78.1,,,559.0,247.1,,,236.0,12.1,,,,,,,,,155.0,149.0,,145.8,,110.0,-123.0,,,,,-9.3,,,3.0,,503.9,,-44.9,,,436.0,124.1,,,113.0,-110.9,,,,,,,,,32.0,,True,,True,True,,,,,True,,,True,,False,,True,,,False,True,,,True,True,,,,,,,,,True
04012,556,564.0,,567.7,,475.0,882.0,,,,,237.4,,,381.0,,889.7,,258.9,,,551.5,423.6,,,474.0,46.9,,,,,,,,,315.0,8.0,,11.7,,-81.0,326.0,,,,,-318.6,,,-175.0,,333.7,,-297.1,,,-4.5,-132.4,,,-82.0,-509.1,,,,,,,,,-241.0,,False,,False,False,,,,,False,,,False,,False,,False,,,True,False,,,False,False,,,,,,,,,False
04013,105451,88476.0,,88327.2,93668.9,94275.0,108521.0,,,,,76083.3,,136019.1,69701.0,,167335.2,,77359.1,122642.0,,97725.0,94300.7,,,92957.0,8493.2,,,,,95524.0,149867.0,,,63453.9,-16975.0,,-17123.8,-11782.1,-11176.0,3070.0,,,,,-29367.7,,30568.1,-35750.0,,61884.2,,-28091.9,17191.0,,-7726.0,-11150.3,,,-12494.0,-96957.8,,,,,-9927.0,44416.0,,,-41997.1,,False,True,True,True,,,,,False,,False,False,,False,,False,False,,True,True,,,True,False,,,,,True,False,,,False
04015,5943,3832.0,,3780.3,,3804.0,4095.0,,,,,5570.7,,,3033.0,,6759.5,,3592.1,3069.0,,5431.5,4260.7,,,4208.0,263.2,,,,,3077.5,6089.0,,,2993.7,-2111.0,,-2162.7,,-2139.0,-1848.0,,,,,-372.3,,,-2910.0,,816.5,,-2350.9,-2874.0,,-511.5,-1682.3,,,-1735.0,-5679.8,,,,,-2865.5,146.0,,,-2949.3,,False,,False,True,,,,,True,,,False,,True,,False,False,,True,True,,,True,False,,,,,False,True,,,False
04017,2875,2688.0,,2725.8,,2576.0,544.0,,,,,2003.2,,4023.4,2705.0,,2413.6,,2189.0,2534.5,,3055.0,2837.9,,,3016.0,289.3,,,,,2854.1,,,,1552.0,-187.0,,-149.2,,-299.0,-2331.0,,,,,-871.8,,1148.4,-170.0,,-461.4,,-686.0,-340.5,,180.0,-37.1,,,141.0,-2585.7,,,,,-20.9,,,,-1323.0,,True,,False,False,,,,,False,,False,True,,False,,False,False,,True,True,,,True,False,,,,,True,,,,False
