,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,OliverWyman-Navigator,RobertWalraven-ESG,UCLA-SuEIR,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
45013,1483,1041.0,,1483.0,,,,1862.0,598.8,1110.8,1714.9,1887.0,,1799.5,,,1132.1,-442.0,,0.0,,,,379.0,-884.2,-372.2,231.9,404.0,,316.5,,,-350.9,,True,,,,True,False,True,True,True,,True,,,True
45015,1945,1725.0,,4611.0,,,,2333.0,652.4,3811.9,2157.6,2614.0,,3923.5,,,3266.4,-220.0,,2666.0,,,,388.0,-1292.6,1866.9,212.6,669.0,,1978.5,,,1321.4,,False,,,,False,False,False,True,False,,False,,,False
45017,154,81.0,,157.0,,,,21.0,40.4,18.4,111.4,144.0,,,,,87.1,-73.0,,3.0,,,,-133.0,-113.6,-135.6,-42.6,-10.0,,,,,-66.9,,True,,,,False,False,False,True,True,,,,,True
45019,5127,6702.0,,11281.0,,,,12558.0,1649.8,11773.4,6787.5,9735.0,,15559.8,,,7294.0,1575.0,,6154.0,,,,7431.0,-3477.2,6646.4,1660.5,4608.0,,10432.8,,,2167.0,,False,,,,False,False,False,False,False,,False,,,False
45021,288,132.0,,225.0,,,,558.0,183.8,44.0,315.4,246.0,,,,,223.3,-156.0,,-63.0,,,,270.0,-104.2,-244.0,27.4,-42.0,,,,,-64.7,,True,,,,False,True,False,True,True,,,,,True
45023,217,180.0,,331.0,,,,319.0,103.7,70.9,228.8,317.0,,,,,395.6,-37.0,,114.0,,,,102.0,-113.3,-146.1,11.8,100.0,,,,,178.6,,False,,,,False,False,False,True,False,,,,,False
45025,217,105.0,,121.0,,,,442.0,204.4,32.8,214.3,,,,,,104.5,-112.0,,-96.0,,,,225.0,-12.6,-184.2,-2.7,,,,,,-112.5,,True,,,,False,True,False,True,,,,,,False
45027,221,108.0,,476.0,,,,206.0,66.8,67.7,82.3,,,,,,144.3,-113.0,,255.0,,,,-15.0,-154.2,-153.3,-138.7,,,,,,-76.7,,False,,,,True,False,False,False,,,,,,True
45029,293,207.0,,235.0,,,,282.0,216.1,116.7,344.3,423.0,,,,,171.5,-86.0,,-58.0,,,,-11.0,-76.9,-176.3,51.3,130.0,,,,,-121.5,,True,,,,True,True,False,True,False,,,,,False
45031,363,204.0,,365.0,,,,786.0,153.6,132.9,206.9,540.0,,206.0,,,356.3,-159.0,,2.0,,,,423.0,-209.4,-230.1,-156.1,177.0,,-157.0,,,-6.7,,True,,,,False,False,False,True,False,,True,,,True
45033,156,201.0,,390.0,,,,435.0,166.2,61.8,208.9,363.0,,,,,148.4,45.0,,234.0,,,,279.0,10.2,-94.2,52.9,207.0,,,,,-7.6,,False,,,,False,True,False,False,False,,,,,True
45035,1413,1359.0,,4354.0,,,,1755.0,194.5,2625.3,1521.2,2088.0,,,,,3059.8,-54.0,,2941.0,,,,342.0,-1218.5,1212.3,108.2,675.0,,,,,1646.8,,False,,,,False,False,False,False,False,,,,,False
45037,123,66.0,,64.0,,,,23.0,54.0,62.7,,131.0,,,,,379.9,-57.0,,-59.0,,,,-100.0,-69.0,-60.3,,8.0,,,,,256.9,,False,,,,False,False,False,,True,,,,,False
45039,163,96.0,,97.0,,,,76.0,96.7,9.8,126.9,,,,,,72.0,-67.0,,-66.0,,,,-87.0,-66.3,-153.2,-36.1,,,,,,-91.0,,True,,,,False,True,False,True,,,,,,False
45041,1075,753.0,,1268.0,,,,2622.0,565.8,729.3,772.3,1647.0,,1259.8,,,1054.9,-322.0,,193.0,,,,1547.0,-509.2,-345.7,-302.7,572.0,,184.8,,,-20.1,,True,,,,False,False,False,True,False,,True,,,True
45043,497,591.0,,1191.0,,,,870.0,162.8,1159.2,641.6,1065.0,,,,,1015.6,94.0,,694.0,,,,373.0,-334.2,662.2,144.6,568.0,,,,,518.6,,False,,,,False,False,False,False,False,,,,,False
45045,3570,3450.0,,4217.0,,,,2948.0,2126.4,3730.9,5198.6,6923.0,,5079.6,,,3508.2,-120.0,,647.0,,,,-622.0,-1443.6,160.9,1628.6,3353.0,,1509.6,,,-61.8,,False,,,,False,False,False,False,False,,False,,,True
45047,581,258.0,,232.0,,,,391.0,363.2,87.1,664.5,641.0,,175.9,,,237.0,-323.0,,-349.0,,,,-190.0,-217.8,-493.9,83.5,60.0,,-405.1,,,-344.0,,False,,,,True,True,False,True,True,,False,,,False
45049,169,54.0,,102.0,,,,22.0,66.7,47.7,,105.0,,,,,103.5,-115.0,,-67.0,,,,-147.0,-102.3,-121.3,,-64.0,,,,,-65.5,,True,,,,False,True,False,,True,,,,,True
45051,3045,4563.0,,7134.0,,,,2668.0,1349.5,7020.3,5625.0,6952.0,,5177.6,,,5470.5,1518.0,,4089.0,,,,-377.0,-1695.5,3975.3,2580.0,3907.0,,2132.6,,,2425.5,,False,,,,True,False,False,False,False,,False,,,False
45053,237,180.0,,746.0,,,,69.0,70.3,191.3,180.0,280.0,,,,,312.7,-57.0,,509.0,,,,-168.0,-166.7,-45.7,-57.0,43.0,,,,,75.7,,False,,,,False,False,True,False,True,,,,,False
45055,383,387.0,,459.0,,,,952.0,59.7,318.3,400.1,902.0,,354.6,,,464.9,4.0,,76.0,,,,569.0,-323.3,-64.7,17.1,519.0,,-28.4,,,81.9,,False,,,,False,False,False,False,False,,False,,,False
45057,345,405.0,,600.0,,,,706.0,233.6,209.1,928.3,716.0,,384.5,,,499.8,60.0,,255.0,,,,361.0,-111.4,-135.9,583.3,371.0,,39.5,,,154.8,,False,,,,False,False,False,False,False,,True,,,False
45059,529,579.0,,1380.0,,,,423.0,359.2,542.7,741.3,876.0,,,,,587.2,50.0,,851.0,,,,-106.0,-169.8,13.7,212.3,347.0,,,,,58.2,,False,,,,False,False,True,False,False,,,,,False
45061,124,93.0,,67.0,,,,70.0,44.6,28.8,49.9,,,,,,94.6,-31.0,,-57.0,,,,-54.0,-79.4,-95.2,-74.1,,,,,,-29.4,,False,,,,False,False,False,False,,,,,,True
45063,1832,1428.0,,1629.0,,,,2197.0,1147.9,1245.4,2650.8,2885.0,,2301.7,,,1461.7,-404.0,,-203.0,,,,365.0,-684.1,-586.6,818.8,1053.0,,469.7,,,-370.3,,True,,,,True,False,False,False,False,,False,,,True
45065,72,30.0,,0.0,,,,0.0,16.8,5.3,,36.0,,,,,117.4,-42.0,,-72.0,,,,-72.0,-55.2,-66.7,,-36.0,,,,,45.4,,False,,,,False,False,False,,True,,,,,False
45067,182,258.0,,478.0,,,,141.0,173.1,273.2,301.6,418.0,,,,,428.9,76.0,,296.0,,,,-41.0,-8.9,91.2,119.6,236.0,,,,,246.9,,False,,,,True,True,False,False,False,,,,,False
45069,76,48.0,,73.0,,,,71.0,95.5,12.3,134.9,,,,,,22.5,-28.0,,-3.0,,,,-5.0,19.5,-63.7,58.9,,,,,,-53.5,,True,,,,True,True,False,False,,,,,,False
45071,362,303.0,,658.0,,,,263.0,180.3,92.8,436.5,363.0,,,,,210.4,-59.0,,296.0,,,,-99.0,-181.7,-269.2,74.5,1.0,,,,,-151.6,,False,,,,False,False,False,False,True,,,,,False
45073,315,282.0,,599.0,,,,146.0,168.8,347.4,493.2,444.0,,,,,318.4,-33.0,,284.0,,,,-169.0,-146.2,32.4,178.2,129.0,,,,,3.4,,False,,,,False,False,True,False,False,,,,,True
45075,969,717.0,,1152.0,,,,804.0,606.1,770.7,882.2,1256.0,,955.0,,,870.2,-252.0,,183.0,,,,-165.0,-362.9,-198.3,-86.8,287.0,,-14.0,,,-98.8,,True,,,,True,False,True,True,False,,True,,,True
45077,598,573.0,,456.0,,,,514.0,270.0,591.2,1079.2,1156.0,,,,,375.3,-25.0,,-142.0,,,,-84.0,-328.0,-6.8,481.2,558.0,,,,,-222.7,,False,,,,False,False,True,False,False,,,,,False
45079,2925,2463.0,,4068.0,,,,4564.0,1237.5,2708.3,2798.8,5088.0,,3795.6,,,3430.7,-462.0,,1143.0,,,,1639.0,-1687.5,-216.7,-126.2,2163.0,,870.6,,,505.7,,False,,,,False,False,True,True,False,,False,,,False
45081,145,78.0,,176.0,,,,62.0,62.9,69.5,86.8,249.0,,,,,118.9,-67.0,,31.0,,,,-83.0,-82.1,-75.5,-58.2,104.0,,,,,-26.1,,True,,,,False,False,False,True,False,,,,,True
45083,1570,1218.0,,1932.0,,,,1498.0,1300.4,913.0,2383.6,2316.0,,1412.4,,,1730.9,-352.0,,362.0,,,,-72.0,-269.6,-657.0,813.6,746.0,,-157.6,,,160.9,,False,,,,True,True,False,False,False,,True,,,True
45085,871,567.0,,843.0,,,,1067.0,353.9,434.8,896.1,1404.0,,1068.5,,,576.0,-304.0,,-28.0,,,,196.0,-517.1,-436.2,25.1,533.0,,197.5,,,-295.0,,True,,,,True,False,False,True,False,,True,,,True
45087,161,84.0,,198.0,,,,212.0,52.5,17.9,160.6,129.0,,,,,88.2,-77.0,,37.0,,,,51.0,-108.5,-143.1,-0.4,-32.0,,,,,-72.8,,True,,,,True,False,False,True,True,,,,,True
45089,299,147.0,,251.0,,,,394.0,134.7,78.4,160.3,,,,,,143.2,-152.0,,-48.0,,,,95.0,-164.3,-220.6,-138.7,,,,,,-155.8,,True,,,,True,False,False,True,,,,,,False
45091,1336,1227.0,,3878.0,,,,2347.0,472.3,1514.2,2470.1,2008.0,,1543.4,,,2073.8,-109.0,,2542.0,,,,1011.0,-863.7,178.2,1134.1,672.0,,207.4,,,737.8,,False,,,,False,False,False,False,False,,False,,,False
46003,3,0.0,,0.0,,,,6.0,2.7,0.5,,0.0,,,,,0.0,-3.0,,-3.0,,,,3.0,-0.3,-2.5,,-3.0,,,,,-3.0,,False,,,,False,True,True,,False,,,,,False
46005,41,63.0,,0.0,,,,52.0,11.4,9.7,36.3,87.0,,,,,61.2,22.0,,-41.0,,,,11.0,-29.6,-31.3,-4.7,46.0,,,,,20.2,,False,,,,True,False,False,True,False,,,,,True
46007,1,0.0,,0.0,,,,4.0,17.9,,,0.0,,,,,0.0,-1.0,,-1.0,,,,3.0,16.9,,,-1.0,,,,,-1.0,,False,,,,False,False,,,False,,,,,False
46009,3,0.0,,0.0,,,,18.0,2.6,0.1,,1.0,,,,,0.0,-3.0,,-3.0,,,,15.0,-0.4,-2.9,,-2.0,,,,,-3.0,,False,,,,False,True,True,,True,,,,,False
46011,35,45.0,,71.0,,,,54.0,34.8,2.6,,32.0,,,,,191.3,10.0,,36.0,,,,19.0,-0.2,-32.4,,-3.0,,,,,156.3,,False,,,,False,True,False,,True,,,,,False
46013,31,12.0,,39.0,,,,80.0,82.0,1.5,50.0,,,,,,0.4,-19.0,,8.0,,,,49.0,51.0,-29.5,19.0,,,,,,-30.6,,True,,,,False,False,False,False,,,,,,False
46015,9,33.0,,0.0,,,,11.0,37.3,,,13.0,,,,,36.5,24.0,,-9.0,,,,2.0,28.3,,,4.0,,,,,27.5,,True,,,,True,False,,,True,,,,,False
46017,31,15.0,,0.0,,,,23.0,13.2,2.7,,20.0,,,,,15.6,-16.0,,-31.0,,,,-8.0,-17.8,-28.3,,-11.0,,,,,-15.4,,False,,,,True,False,False,,True,,,,,True
46019,8,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-8.0,,-8.0,,,,-8.0,-8.0,,,-8.0,,,,,,,False,,,,False,False,,,False,,,,,
46021,0,3.0,,0.0,,,,0.0,5.6,,,0.0,,,,,0.0,3.0,,0.0,,,,0.0,5.6,,,0.0,,,,,0.0,,True,,,,True,False,,,True,,,,,True
46023,9,69.0,,0.0,,,,48.0,16.7,3.6,,31.0,,,,,16.9,60.0,,-9.0,,,,39.0,7.7,-5.4,,22.0,,,,,7.9,,True,,,,True,True,True,,True,,,,,True
46025,1,3.0,,0.0,,,,9.0,5.7,0.2,,0.0,,,,,0.1,2.0,,-1.0,,,,8.0,4.7,-0.8,,-1.0,,,,,-0.9,,True,,,,False,False,True,,True,,,,,True
46027,17,21.0,,1.0,,,,15.0,16.5,3.3,,20.0,,,,,46.7,4.0,,-16.0,,,,-2.0,-0.5,-13.7,,3.0,,,,,29.7,,False,,,,True,True,False,,True,,,,,False
46029,26,90.0,,67.0,,,,75.0,29.6,2.0,,38.0,,,,,265.6,64.0,,41.0,,,,49.0,3.6,-24.0,,12.0,,,,,239.6,,True,,,,True,True,True,,True,,,,,False
46031,5,6.0,,0.0,,,,3.0,7.3,0.4,,0.0,,,,,6.6,1.0,,-5.0,,,,-2.0,2.3,-4.6,,-5.0,,,,,1.6,,False,,,,False,False,False,,False,,,,,False
46033,1,6.0,,0.0,,,,9.0,33.6,,,0.0,,,,,34.4,5.0,,-1.0,,,,8.0,32.6,,,-1.0,,,,,33.4,,True,,,,False,False,,,True,,,,,False
46035,34,21.0,,24.0,,,,28.0,14.5,0.6,,8.0,,,,,9.2,-13.0,,-10.0,,,,-6.0,-19.5,-33.4,,-26.0,,,,,-24.8,,True,,,,True,False,False,,False,,,,,False
46037,4,6.0,,0.0,,,,9.0,4.3,0.2,,1.0,,,,,1.4,2.0,,-4.0,,,,5.0,0.3,-3.8,,-3.0,,,,,-2.6,,False,,,,False,True,False,,False,,,,,False
46039,3,3.0,,0.0,,,,6.0,5.3,0.0,,0.0,,,,,6.1,0.0,,-3.0,,,,3.0,2.3,-3.0,,-3.0,,,,,3.1,,False,,,,False,False,False,,False,,,,,False
46041,45,12.0,,0.0,,,,3.0,24.8,0.1,,8.0,,,,,207.2,-33.0,,-45.0,,,,-42.0,-20.2,-44.9,,-37.0,,,,,162.2,,False,,,,False,True,False,,False,,,,,False
46043,9,9.0,,0.0,,,,3.0,6.4,0.1,,8.0,,,,,119.0,0.0,,-9.0,,,,-6.0,-2.6,-8.9,,-1.0,,,,,110.0,,False,,,,False,False,False,,False,,,,,False
46045,2,3.0,,0.0,,,,3.0,16.8,0.1,,0.0,,,,,14.6,1.0,,-2.0,,,,1.0,14.8,-1.9,,-2.0,,,,,12.6,,False,,,,False,False,False,,False,,,,,False
46047,2,6.0,,0.0,,,,9.0,7.6,0.1,,0.0,,,,,0.0,4.0,,-2.0,,,,7.0,5.6,-1.9,,-2.0,,,,,-2.0,,True,,,,False,False,True,,True,,,,,True
46049,3,0.0,,0.0,,,,3.0,8.4,0.4,,0.0,,,,,0.0,-3.0,,-3.0,,,,0.0,5.4,-2.6,,-3.0,,,,,-3.0,,False,,,,True,False,True,,False,,,,,False
46051,6,0.0,,0.0,,,,11.0,6.8,0.1,,0.0,,,,,0.0,-6.0,,-6.0,,,,5.0,0.8,-5.9,,-6.0,,,,,-6.0,,False,,,,True,True,True,,False,,,,,False
46053,2,6.0,,0.0,,,,6.0,20.5,0.0,,0.0,,,,,2.4,4.0,,-2.0,,,,4.0,18.5,-2.0,,-2.0,,,,,0.4,,True,,,,False,False,True,,True,,,,,True
46055,1,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,-1.0,,,,,,,False,,,,False,False,,,False,,,,,
46057,1,6.0,,0.0,,,,14.0,6.7,0.2,,0.0,,,,,146.2,5.0,,-1.0,,,,13.0,5.7,-0.8,,-1.0,,,,,145.2,,True,,,,False,False,True,,True,,,,,False
46059,0,0.0,,0.0,,,,5.0,5.9,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,5.0,5.9,0.0,,0.0,,,,,0.0,,True,,,,False,False,False,,True,,,,,True
46061,7,9.0,,0.0,,,,6.0,16.8,,,1.0,,,,,23.9,2.0,,-7.0,,,,-1.0,9.8,,,-6.0,,,,,16.9,,False,,,,True,False,,,False,,,,,False
46063,0,0.0,,0.0,,,,3.0,0.0,,,0.0,,,,,,0.0,,0.0,,,,3.0,0.0,,,0.0,,,,,,,True,,,,False,True,,,True,,,,,
46065,18,45.0,,41.0,,,,19.0,17.8,2.1,,26.0,,,,,27.8,27.0,,23.0,,,,1.0,-0.2,-15.9,,8.0,,,,,9.8,,True,,,,True,True,True,,True,,,,,True
46067,9,9.0,,0.0,,,,18.0,6.4,0.1,,0.0,,,,,20.5,0.0,,-9.0,,,,9.0,-2.6,-8.9,,-9.0,,,,,11.5,,False,,,,False,False,False,,False,,,,,False
46069,0,0.0,,0.0,,,,0.0,3.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,3.0,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
46071,1,0.0,,0.0,,,,0.0,8.9,0.0,,0.0,,,,,0.0,-1.0,,-1.0,,,,-1.0,7.9,-1.0,,-1.0,,,,,-1.0,,False,,,,False,False,True,,False,,,,,False
46073,0,0.0,,0.0,,,,6.0,1.1,0.5,,0.0,,,,,0.0,0.0,,0.0,,,,6.0,1.1,0.5,,0.0,,,,,0.0,,True,,,,False,False,False,,True,,,,,True
46075,1,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,-1.0,,,,,,,False,,,,False,False,,,False,,,,,
46077,4,0.0,,0.0,,,,9.0,12.1,0.0,,0.0,,,,,0.0,-4.0,,-4.0,,,,5.0,8.1,-4.0,,-4.0,,,,,-4.0,,False,,,,False,False,True,,False,,,,,False
46079,42,9.0,,0.0,,,,31.0,10.1,0.3,,0.0,,,,,1.5,-33.0,,-42.0,,,,-11.0,-31.9,-41.7,,-42.0,,,,,-40.5,,False,,,,True,True,False,,False,,,,,False
46081,7,0.0,,0.0,,,,52.0,5.3,0.2,,0.0,,,,,0.0,-7.0,,-7.0,,,,45.0,-1.7,-6.8,,-7.0,,,,,-7.0,,False,,,,False,True,True,,False,,,,,True
46083,102,84.0,,130.0,,,,217.0,69.9,48.7,222.3,66.0,,,,,363.0,-18.0,,28.0,,,,115.0,-32.1,-53.3,120.3,-36.0,,,,,261.0,,False,,,,False,False,False,False,False,,,,,False
46085,16,39.0,,0.0,,,,3.0,12.5,2.6,,25.0,,,,,33.2,23.0,,-16.0,,,,-13.0,-3.5,-13.4,,9.0,,,,,17.2,,True,,,,True,True,True,,True,,,,,True
46087,10,9.0,,0.0,,,,12.0,3.1,0.1,,3.0,,,,,125.2,-1.0,,-10.0,,,,2.0,-6.9,-9.9,,-7.0,,,,,115.2,,False,,,,False,False,False,,False,,,,,False
46089,1,0.0,,0.0,,,,0.0,5.3,0.0,,0.0,,,,,113.6,-1.0,,-1.0,,,,-1.0,4.3,-1.0,,-1.0,,,,,112.6,,False,,,,False,False,True,,False,,,,,False
46091,3,0.0,,0.0,,,,11.0,6.0,0.0,,0.0,,,,,0.0,-3.0,,-3.0,,,,8.0,3.0,-3.0,,-3.0,,,,,-3.0,,False,,,,False,False,True,,False,,,,,False
46093,14,9.0,,0.0,,,,42.0,37.9,1.4,,3.0,,,,,5.9,-5.0,,-14.0,,,,28.0,23.9,-12.6,,-11.0,,,,,-8.1,,False,,,,False,False,False,,False,,,,,False
46095,15,12.0,,0.0,,,,0.0,17.0,,,8.0,,,,,82.8,-3.0,,-15.0,,,,-15.0,2.0,,,-7.0,,,,,67.8,,False,,,,False,True,,,False,,,,,False
46097,2,3.0,,0.0,,,,3.0,6.1,0.1,,1.0,,,,,0.0,1.0,,-2.0,,,,1.0,4.1,-1.9,,-1.0,,,,,-2.0,,False,,,,False,False,False,,False,,,,,False
46099,324,219.0,,1320.0,,,,629.0,492.6,101.9,64.8,,,141.6,,,308.0,-105.0,,996.0,,,,305.0,168.6,-222.1,-259.2,,,-182.4,,,-16.0,,False,,,,False,False,False,False,,,False,,,True
46101,4,6.0,,0.0,,,,16.0,4.6,0.3,,0.0,,,,,6.2,2.0,,-4.0,,,,12.0,0.6,-3.7,,-4.0,,,,,2.2,,False,,,,False,True,False,,False,,,,,False
46102,40,33.0,,0.0,,,,2.0,,3.9,,23.0,,,,,17.2,-7.0,,-40.0,,,,-38.0,,-36.1,,-17.0,,,,,-22.8,,False,,,,False,,False,,False,,,,,False
46103,218,177.0,,217.0,,,,144.0,441.1,65.2,396.9,115.0,,59.1,,,280.2,-41.0,,-1.0,,,,-74.0,223.1,-152.8,178.9,-103.0,,-158.9,,,62.2,,True,,,,False,False,False,False,False,,False,,,False
46105,4,0.0,,0.0,,,,3.0,0.0,,,0.0,,,,,,-4.0,,-4.0,,,,-1.0,-4.0,,,-4.0,,,,,,,False,,,,True,False,,,False,,,,,
46107,1,0.0,,0.0,,,,0.0,0.0,,,0.0,,,,,,-1.0,,-1.0,,,,-1.0,-1.0,,,-1.0,,,,,,,False,,,,False,False,,,False,,,,,
46109,14,27.0,,0.0,,,,9.0,7.5,0.8,,10.0,,,,,3.8,13.0,,-14.0,,,,-5.0,-6.5,-13.2,,-4.0,,,,,-10.2,,False,,,,True,True,False,,True,,,,,True
46111,0,0.0,,0.0,,,,3.0,1.3,0.1,,0.0,,,,,0.0,0.0,,0.0,,,,3.0,1.3,0.1,,0.0,,,,,0.0,,True,,,,False,False,False,,True,,,,,True
46115,6,3.0,,0.0,,,,14.0,3.2,0.2,,0.0,,,,,3.6,-3.0,,-6.0,,,,8.0,-2.8,-5.8,,-6.0,,,,,-2.4,,False,,,,False,True,False,,False,,,,,True
46117,1,3.0,,0.0,,,,0.0,1.7,0.1,,1.0,,,,,114.7,2.0,,-1.0,,,,-1.0,0.7,-0.9,,0.0,,,,,113.7,,True,,,,True,True,True,,True,,,,,False
46119,0,0.0,,0.0,,,,0.0,6.0,0.0,,0.0,,,,,0.0,0.0,,0.0,,,,0.0,6.0,0.0,,0.0,,,,,0.0,,True,,,,True,False,False,,True,,,,,True
46121,11,3.0,,0.0,,,,41.0,15.0,1.2,,4.0,,,,,0.0,-8.0,,-11.0,,,,30.0,4.0,-9.8,,-7.0,,,,,-11.0,,False,,,,False,True,False,,True,,,,,False
46123,2,9.0,,0.0,,,,6.0,15.7,0.2,,0.0,,,,,9.9,7.0,,-2.0,,,,4.0,13.7,-1.8,,-2.0,,,,,7.9,,True,,,,True,False,True,,True,,,,,False
46125,17,0.0,,0.0,,,,20.0,3.1,0.4,,0.0,,,,,100.2,-17.0,,-17.0,,,,3.0,-13.9,-16.6,,-17.0,,,,,83.2,,False,,,,True,True,True,,False,,,,,False
46127,39,42.0,,61.0,,,,69.0,35.8,6.9,45.2,26.0,,,,,189.0,3.0,,22.0,,,,30.0,-3.2,-32.1,6.2,-13.0,,,,,150.0,,False,,,,False,False,False,False,False,,,,,False
46129,3,18.0,,0.0,,,,0.0,3.3,0.2,,8.0,,,,,16.7,15.0,,-3.0,,,,-3.0,0.3,-2.8,,5.0,,,,,13.7,,True,,,,True,True,True,,True,,,,,True
46135,17,6.0,,23.0,,,,76.0,17.6,1.6,,,,,,,1.7,-11.0,,6.0,,,,59.0,0.6,-15.4,,,,,,,-15.3,,True,,,,False,True,False,,,,,,,False
46137,6,0.0,,0.0,,,,4.0,6.0,0.0,,0.0,,,,,0.0,-6.0,,-6.0,,,,-2.0,-0.0,-6.0,,-6.0,,,,,-6.0,,False,,,,True,True,True,,False,,,,,False
47001,263,132.0,,299.0,,,,69.0,104.2,124.1,212.6,202.0,,,,,717.6,-131.0,,36.0,,,,-194.0,-158.8,-138.9,-50.4,-61.0,,,,,454.6,,True,,,,False,False,False,True,True,,,,,False
47003,182,231.0,,515.0,,,,221.0,188.0,119.5,275.1,561.0,,,,,218.8,49.0,,333.0,,,,39.0,6.0,-62.5,93.1,379.0,,,,,36.8,,False,,,,True,True,False,False,False,,,,,True
47005,31,3.0,,0.0,,,,3.0,8.8,1.5,,13.0,,,,,2.5,-28.0,,-31.0,,,,-28.0,-22.2,-29.5,,-18.0,,,,,-28.5,,False,,,,False,True,False,,True,,,,,False
47007,29,9.0,,0.0,,,,41.0,11.7,0.1,0.2,,,,,,17.1,-20.0,,-29.0,,,,12.0,-17.3,-28.9,-28.8,,,,,,-11.9,,False,,,,True,True,False,False,,,,,,True
47009,539,186.0,,715.0,,,,129.0,132.2,273.5,363.9,313.0,,,,,623.2,-353.0,,176.0,,,,-410.0,-406.8,-265.5,-175.1,-226.0,,,,,84.2,,True,,,,False,False,True,True,True,,,,,True
47011,716,690.0,,2878.0,,,,446.0,315.5,366.1,1253.0,995.0,,,,,693.5,-26.0,,2162.0,,,,-270.0,-400.5,-349.9,537.0,279.0,,,,,-22.5,,False,,,,False,False,False,False,False,,,,,True
47013,84,51.0,,65.0,,,,10.0,32.7,15.5,,83.0,,,,,192.8,-33.0,,-19.0,,,,-74.0,-51.3,-68.5,,-1.0,,,,,108.8,,True,,,,False,False,False,,True,,,,,False
47015,52,33.0,,30.0,,,,4.0,13.9,6.5,,50.0,,,,,161.0,-19.0,,-22.0,,,,-48.0,-38.1,-45.5,,-2.0,,,,,109.0,,False,,,,False,False,False,,True,,,,,False
47017,74,30.0,,29.0,,,,24.0,32.1,14.4,,56.0,,,,,561.2,-44.0,,-45.0,,,,-50.0,-41.9,-59.6,,-18.0,,,,,487.2,,False,,,,False,True,False,,True,,,,,False
47019,217,24.0,,95.0,,,,100.0,34.0,26.2,,56.0,,,,,2.9,-193.0,,-122.0,,,,-117.0,-183.0,-190.8,,-161.0,,,,,-214.1,,True,,,,True,True,True,,True,,,,,False
47021,193,93.0,,256.0,,,,37.0,107.8,61.9,159.8,245.0,,,,,172.8,-100.0,,63.0,,,,-156.0,-85.2,-131.1,-33.2,52.0,,,,,-20.2,,True,,,,False,True,False,True,True,,,,,True
47023,102,45.0,,15.0,,,,111.0,18.1,8.3,,65.0,,,,,197.8,-57.0,,-87.0,,,,9.0,-83.9,-93.7,,-37.0,,,,,95.8,,False,,,,True,False,False,,True,,,,,False
47025,108,69.0,,146.0,,,,9.0,31.9,17.0,,102.0,,,,,558.1,-39.0,,38.0,,,,-99.0,-76.1,-91.0,,-6.0,,,,,450.1,,True,,,,False,False,False,,True,,,,,False
47027,26,9.0,,0.0,,,,0.0,9.1,4.1,,19.0,,,,,0.3,-17.0,,-26.0,,,,-26.0,-16.9,-21.9,,-7.0,,,,,-25.7,,False,,,,False,True,False,,True,,,,,False
47029,174,129.0,,652.0,,,,94.0,61.3,49.2,,204.0,,,,,352.8,-45.0,,478.0,,,,-80.0,-112.7,-124.8,,30.0,,,,,178.8,,False,,,,False,False,False,,True,,,,,False
47031,144,42.0,,60.0,,,,56.0,79.9,5.9,63.2,117.0,,,,,103.6,-102.0,,-84.0,,,,-88.0,-64.1,-138.1,-80.8,-27.0,,,,,-40.4,,True,,,,True,True,False,True,True,,,,,True
47033,106,21.0,,2.0,,,,54.0,21.1,11.3,,40.0,,,,,37.7,-85.0,,-104.0,,,,-52.0,-84.9,-94.7,,-66.0,,,,,-68.3,,False,,,,True,True,False,,True,,,,,True
