,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48079,82,35.0,0.0,,,,10.0,,41.8,8.3,,0.6,,0.0,,55.0,-47.0,-82.0,,,,-72.0,,-40.2,-73.7,,-81.4,,-82.0,,-27.0,False,,,,False,,True,False,,False,,False,,True
48081,135,0.0,0.0,,,,10.0,,3.1,7.4,,1.4,,1.2,,2.0,-135.0,-135.0,,,,-125.0,,-131.9,-127.6,,-133.6,,-133.8,,-133.0,False,,,,True,,True,True,,True,,True,,True
48083,59,40.0,9.0,,,,25.0,,42.0,38.2,,1.2,,22.3,,50.0,-19.0,-50.0,,,,-34.0,,-17.0,-20.8,,-57.8,,-36.7,,-9.0,False,,,,False,,True,False,,False,,False,,True
48085,4906,10175.0,6827.0,,,,4218.0,,3261.5,6750.4,,7227.3,,615.6,5160.2,22512.0,5269.0,1921.0,,,,-688.0,,-1644.5,1844.4,,2321.3,,-4290.4,254.2,17606.0,True,,,,True,,True,True,,True,,True,True,False
48087,6,5.0,0.0,,,,40.0,,9.1,1.9,,0.1,,0.6,,33.0,-1.0,-6.0,,,,34.0,,3.1,-4.1,,-5.9,,-5.4,,27.0,False,,,,False,,False,False,,False,,False,,False
48089,82,15.0,1.0,,,,64.0,,63.7,43.5,,3.8,,9.8,21.1,7.0,-67.0,-81.0,,,,-18.0,,-18.3,-38.5,,-78.2,,-72.2,-60.9,-75.0,False,,,,True,,True,True,,False,,False,True,False
48091,1198,200.0,87.0,,,,442.0,,301.0,540.2,,26.4,,24.5,115.4,129.0,-998.0,-1111.0,,,,-756.0,,-897.0,-657.8,,-1171.6,,-1173.5,-1082.6,-1069.0,False,,,,True,,True,True,,False,,False,False,False
48093,103,50.0,64.0,,,,34.0,,116.4,29.1,,0.7,,10.5,49.7,7.0,-53.0,-39.0,,,,-69.0,,13.4,-73.9,,-102.3,,-92.5,-53.3,-96.0,True,,,,False,,True,False,,False,,False,False,False
48095,30,30.0,0.0,,,,14.0,,26.5,8.5,,4.9,,29.7,65.6,2.0,0.0,-30.0,,,,-16.0,,-3.5,-21.5,,-25.1,,-0.3,35.6,-28.0,False,,,,False,,False,False,,False,,False,False,False
48097,247,105.0,206.0,,,,190.0,,210.8,231.4,,0.7,,4.4,59.3,26.0,-142.0,-41.0,,,,-57.0,,-36.2,-15.6,,-246.3,,-242.6,-187.7,-221.0,True,,,,True,,True,True,,False,,False,False,False
48099,271,105.0,4.0,,,,466.0,,158.2,322.2,,21.5,,3.3,266.6,47.0,-166.0,-267.0,,,,195.0,,-112.8,51.2,,-249.5,,-267.7,-4.4,-224.0,False,,,,False,,True,True,,False,,False,True,False
48101,40,15.0,0.0,,,,14.0,,14.8,1.8,,0.3,,4.8,,32.0,-25.0,-40.0,,,,-26.0,,-25.2,-38.2,,-39.7,,-35.2,,-8.0,False,,,,False,,False,False,,False,,False,,True
48103,146,0.0,0.0,,,,19.0,,3.8,0.8,,2.0,,0.0,1.0,21.0,-146.0,-146.0,,,,-127.0,,-142.2,-145.2,,-144.0,,-146.0,-145.0,-125.0,False,,,,True,,True,True,,True,,False,True,True
48105,78,0.0,0.0,,,,33.0,,1.9,6.0,,,,0.0,10.7,0.0,-78.0,-78.0,,,,-45.0,,-76.1,-72.0,,,,-78.0,-67.3,-78.0,False,,,,True,,True,True,,,,False,True,False
48107,128,10.0,0.0,,,,54.0,,19.9,12.8,,3.2,,21.1,10.7,83.0,-118.0,-128.0,,,,-74.0,,-108.1,-115.2,,-124.8,,-106.8,-117.3,-45.0,False,,,,True,,True,True,,False,,True,True,True
48109,86,5.0,0.0,,,,16.0,,7.5,8.3,,,,0.0,,1.0,-81.0,-86.0,,,,-70.0,,-78.5,-77.7,,,,-86.0,,-85.0,False,,,,True,,True,True,,,,False,,False
48111,170,60.0,0.0,,,,66.0,,61.5,24.6,,7.8,,4.8,27.7,26.0,-110.0,-170.0,,,,-104.0,,-108.5,-145.4,,-162.2,,-165.2,-142.3,-144.0,False,,,,True,,True,False,,False,,False,False,False
48113,22281,11565.0,4891.0,,,,21618.0,,8583.4,11796.2,,5244.6,,2327.4,7466.4,13436.0,-10716.0,-17390.0,,,,-663.0,,-13697.6,-10484.8,,-17036.4,,-19953.6,-14814.6,-8845.0,False,,,,True,,False,True,,False,,False,False,True
48115,489,270.0,323.0,,,,54.0,,421.5,86.2,,83.0,,141.3,169.4,153.0,-219.0,-166.0,,,,-435.0,,-67.5,-402.8,,-406.0,,-347.6,-319.6,-336.0,True,,,,False,,True,False,,False,,False,False,False
48117,527,100.0,0.0,,,,263.0,,181.0,77.5,,25.2,,11.5,89.0,104.0,-427.0,-527.0,,,,-264.0,,-346.0,-449.5,,-501.8,,-515.5,-438.0,-423.0,False,,,,True,,True,False,,False,,False,False,True
48119,34,15.0,0.0,,,,27.0,,24.4,8.9,,0.4,,5.4,,15.0,-19.0,-34.0,,,,-7.0,,-9.6,-25.1,,-33.6,,-28.6,,-19.0,False,,,,True,,True,False,,False,,False,,False
48121,5695,2200.0,2031.0,,,,4688.0,,2139.8,3734.6,,1572.0,,47.3,1135.1,1378.0,-3495.0,-3664.0,,,,-1007.0,,-3555.2,-1960.4,,-4123.0,,-5647.7,-4559.9,-4317.0,False,,,,True,,False,True,,False,,False,False,False
48123,117,0.0,0.0,,,,48.0,,64.2,34.5,,88.7,,5.0,14.0,1.0,-117.0,-117.0,,,,-69.0,,-52.8,-82.5,,-28.3,,-112.0,-103.0,-116.0,False,,,,True,,True,True,,True,,True,True,True
48125,28,5.0,0.0,,,,14.0,,6.1,4.2,,1.0,,0.2,,30.0,-23.0,-28.0,,,,-14.0,,-21.9,-23.8,,-27.0,,-27.8,,2.0,False,,,,True,,True,False,,False,,False,,True
48127,69,10.0,0.0,,,,45.0,,16.6,38.1,,0.3,,0.5,10.8,1.0,-59.0,-69.0,,,,-24.0,,-52.4,-30.9,,-68.7,,-68.5,-58.2,-68.0,False,,,,True,,True,True,,False,,False,True,False
48129,75,10.0,0.0,,,,25.0,,16.5,2.0,,0.9,,1.1,8.1,38.0,-65.0,-75.0,,,,-50.0,,-58.5,-73.0,,-74.1,,-74.0,-66.9,-37.0,False,,,,True,,True,False,,False,,False,False,True
48131,104,70.0,68.0,,,,27.0,,53.1,49.1,,12.1,,10.2,53.3,59.0,-34.0,-36.0,,,,-77.0,,-50.9,-54.9,,-91.9,,-93.8,-50.7,-45.0,False,,,,False,,False,False,,False,,False,False,False
48133,200,100.0,70.0,,,,50.0,,142.7,50.8,,7.2,,29.5,62.0,34.0,-100.0,-130.0,,,,-150.0,,-57.3,-149.2,,-192.8,,-170.5,-138.0,-166.0,False,,,,False,,True,False,,False,,False,False,False
48135,2414,900.0,1092.0,,,,2065.0,,858.0,839.2,,366.5,,33.2,557.4,294.0,-1514.0,-1322.0,,,,-349.0,,-1556.0,-1574.8,,-2047.5,,-2380.8,-1856.6,-2120.0,True,,,,True,,False,False,,False,,False,False,False
48137,13,0.0,0.0,,,,18.0,,1.9,1.2,,,,1.1,,0.0,-13.0,-13.0,,,,5.0,,-11.1,-11.8,,,,-11.9,,-13.0,False,,,,True,,True,True,,,,True,,False
48139,1360,420.0,148.0,,,,814.0,,506.5,930.6,,25.5,,468.0,290.7,146.0,-940.0,-1212.0,,,,-546.0,,-853.5,-429.4,,-1334.5,,-892.0,-1069.3,-1214.0,False,,,,True,,True,True,,False,,True,False,False
48141,35898,8010.0,7360.0,,,,6064.0,,7040.2,4678.6,,5162.3,,7652.3,7417.6,5288.0,-27888.0,-28538.0,,,,-29834.0,,-28857.8,-31219.4,,-30735.7,,-28245.7,-28480.4,-30610.0,False,,,,False,,False,False,,False,,False,False,False
48143,635,225.0,286.0,,,,233.0,,251.3,140.2,,9.0,,35.2,97.9,212.0,-410.0,-349.0,,,,-402.0,,-383.7,-494.8,,-626.0,,-599.8,-537.1,-423.0,True,,,,True,,True,False,,False,,False,False,False
48145,430,150.0,214.0,,,,90.0,,335.3,68.4,,64.1,,50.5,66.9,0.0,-280.0,-216.0,,,,-340.0,,-94.7,-361.6,,-365.9,,-379.5,-363.1,-430.0,True,,,,False,,True,False,,False,,False,False,False
48147,203,110.0,0.0,,,,200.0,,154.8,169.8,,9.2,,162.2,140.9,118.0,-93.0,-203.0,,,,-3.0,,-48.2,-33.2,,-193.8,,-40.8,-62.1,-85.0,False,,,,True,,True,True,,False,,True,True,True
48149,113,100.0,9.0,,,,87.0,,157.5,62.9,,34.2,,39.3,60.9,38.0,-13.0,-104.0,,,,-26.0,,44.5,-50.1,,-78.8,,-73.7,-52.1,-75.0,False,,,,False,,False,False,,False,,False,False,False
48151,62,10.0,0.0,,,,21.0,,7.5,8.4,,1.1,,8.1,13.3,6.0,-52.0,-62.0,,,,-41.0,,-54.5,-53.6,,-60.9,,-54.0,-48.7,-56.0,False,,,,True,,False,False,,False,,False,True,False
48153,170,5.0,0.0,,,,22.0,,18.8,9.5,,0.0,,2.4,2.7,16.0,-165.0,-170.0,,,,-148.0,,-151.2,-160.5,,-170.0,,-167.6,-167.3,-154.0,False,,,,True,,True,True,,False,,False,False,True
48155,23,45.0,0.0,,,,13.0,,17.2,10.7,,,,37.5,,36.0,22.0,-23.0,,,,-10.0,,-5.8,-12.3,,,,14.5,,13.0,False,,,,True,,True,True,,,,True,,True
48157,2300,1980.0,1104.0,,,,1983.0,,1837.1,3536.6,,1022.8,,58.9,1686.9,1251.0,-320.0,-1196.0,,,,-317.0,,-462.9,1236.6,,-1277.2,,-2241.1,-613.1,-1049.0,False,,,,True,,False,False,,False,,False,False,False
48159,156,10.0,1.0,,,,54.0,,12.5,39.7,,0.7,,1.8,11.2,2.0,-146.0,-155.0,,,,-102.0,,-143.5,-116.3,,-155.3,,-154.2,-144.8,-154.0,False,,,,True,,True,True,,False,,False,True,False
48161,164,70.0,0.0,,,,125.0,,104.8,66.1,,5.4,,6.7,71.5,164.0,-94.0,-164.0,,,,-39.0,,-59.2,-97.9,,-158.6,,-157.3,-92.5,0.0,False,,,,True,,True,False,,False,,False,True,True
48163,102,45.0,0.0,,,,50.0,,96.7,50.8,,5.7,,5.6,21.6,2.0,-57.0,-102.0,,,,-52.0,,-5.3,-51.2,,-96.3,,-96.4,-80.4,-100.0,False,,,,True,,True,True,,False,,False,False,False
48165,275,140.0,115.0,,,,336.0,,234.8,78.5,,84.0,,83.5,138.1,89.0,-135.0,-160.0,,,,61.0,,-40.2,-196.5,,-191.0,,-191.5,-136.9,-186.0,False,,,,True,,True,False,,False,,False,False,False
48167,1789,910.0,2494.0,,,,1048.0,,747.3,1740.4,,694.1,,194.0,574.7,887.0,-879.0,705.0,,,,-741.0,,-1041.7,-48.6,,-1094.9,,-1595.0,-1214.3,-902.0,True,,,,True,,False,True,,False,,False,False,False
48169,78,0.0,0.0,,,,34.0,,16.9,5.4,,0.0,,1.1,2.3,4.0,-78.0,-78.0,,,,-44.0,,-61.1,-72.6,,-78.0,,-76.9,-75.7,-74.0,False,,,,True,,True,True,,True,,True,True,True
48171,112,45.0,0.0,,,,51.0,,108.3,89.9,,5.4,,4.9,30.8,8.0,-67.0,-112.0,,,,-61.0,,-3.7,-22.1,,-106.6,,-107.2,-81.2,-104.0,False,,,,True,,True,True,,False,,False,False,False
48173,30,0.0,0.0,,,,9.0,,6.0,0.2,,0.1,,0.9,,0.0,-30.0,-30.0,,,,-21.0,,-24.0,-29.8,,-29.9,,-29.1,,-30.0,False,,,,True,,True,True,,True,,True,,False
48175,66,10.0,0.0,,,,12.0,,5.5,8.7,,0.1,,16.2,11.1,1.0,-56.0,-66.0,,,,-54.0,,-60.5,-57.3,,-65.9,,-49.8,-54.9,-65.0,False,,,,True,,False,False,,False,,True,True,False
48177,129,25.0,7.0,,,,64.0,,83.2,39.7,,0.1,,0.4,41.5,1.0,-104.0,-122.0,,,,-65.0,,-45.8,-89.3,,-128.9,,-128.6,-87.5,-128.0,False,,,,True,,True,True,,False,,False,True,False
48179,294,110.0,75.0,,,,694.0,,171.5,86.5,,21.8,,13.2,65.4,132.0,-184.0,-219.0,,,,400.0,,-122.5,-207.5,,-272.2,,-280.8,-228.6,-162.0,False,,,,False,,True,False,,False,,False,False,True
48181,1038,490.0,557.0,,,,847.0,,450.8,335.8,,293.4,,231.7,385.9,500.0,-548.0,-481.0,,,,-191.0,,-587.2,-702.2,,-744.6,,-806.3,-652.1,-538.0,True,,,,True,,False,False,,False,,False,False,True
48183,1424,330.0,117.0,,,,648.0,,401.9,695.6,,91.2,,19.6,239.6,164.0,-1094.0,-1307.0,,,,-776.0,,-1022.1,-728.4,,-1332.8,,-1404.5,-1184.4,-1260.0,False,,,,True,,True,True,,False,,False,False,False
48185,198,20.0,31.0,,,,158.0,,76.9,83.7,,1.1,,22.6,41.8,4.0,-178.0,-167.0,,,,-40.0,,-121.1,-114.3,,-196.9,,-175.4,-156.2,-194.0,True,,,,True,,True,True,,False,,True,True,False
48187,786,415.0,1392.0,,,,444.0,,452.5,382.9,,55.0,,79.4,162.6,15.0,-371.0,606.0,,,,-342.0,,-333.5,-403.1,,-731.0,,-706.6,-623.4,-771.0,False,,,,True,,True,False,,False,,False,False,False
48189,1027,375.0,294.0,,,,393.0,,362.0,98.0,,209.3,,18.1,339.7,301.0,-652.0,-733.0,,,,-634.0,,-665.0,-929.0,,-817.7,,-1008.9,-687.3,-726.0,False,,,,True,,False,False,,False,,False,False,False
48191,29,35.0,,,,,36.0,,41.1,8.4,,0.4,,10.4,,27.0,6.0,,,,,7.0,,12.1,-20.6,,-28.6,,-18.6,,-2.0,,,,,False,,False,False,,False,,False,,True
48193,88,85.0,53.0,,,,38.0,,107.2,21.8,,24.3,,19.3,39.0,70.0,-3.0,-35.0,,,,-50.0,,19.2,-66.2,,-63.7,,-68.7,-49.0,-18.0,False,,,,False,,False,False,,False,,False,False,False
48195,178,155.0,79.0,,,,54.0,,141.0,18.2,,34.0,,117.0,80.1,179.0,-23.0,-99.0,,,,-124.0,,-37.0,-159.8,,-144.0,,-61.0,-97.9,1.0,False,,,,False,,False,False,,False,,False,False,True
48197,81,0.0,0.0,,,,24.0,,27.0,5.4,,0.2,,111.7,,0.0,-81.0,-81.0,,,,-57.0,,-54.0,-75.6,,-80.8,,30.7,,-81.0,False,,,,True,,True,True,,True,,True,,False
48199,732,80.0,44.0,,,,219.0,,156.4,196.7,,26.8,,8.6,65.0,30.0,-652.0,-688.0,,,,-513.0,,-575.6,-535.3,,-705.2,,-723.4,-667.0,-702.0,False,,,,True,,True,True,,False,,False,False,False
48201,19247,32150.0,173274.0,,,,15179.0,,24781.0,38460.7,,18198.1,,18461.1,13405.5,10711.0,12903.0,154027.0,,,,-4068.0,,5534.0,19213.7,,-1048.9,,-785.9,-5841.5,-8536.0,False,,,,True,,True,False,,True,,True,True,True
48203,550,155.0,239.0,,,,337.0,,219.2,473.7,,36.6,,38.9,121.6,131.0,-395.0,-311.0,,,,-213.0,,-330.8,-76.3,,-513.4,,-511.1,-428.4,-419.0,True,,,,True,,True,True,,False,,False,False,False
48205,62,55.0,6.0,,,,73.0,,56.1,19.2,,11.4,,11.2,44.5,19.0,-7.0,-56.0,,,,11.0,,-5.9,-42.8,,-50.6,,-50.8,-17.5,-43.0,False,,,,False,,True,False,,False,,False,False,False
48207,60,30.0,0.0,,,,52.0,,32.3,25.7,,0.8,,21.8,,120.0,-30.0,-60.0,,,,-8.0,,-27.7,-34.3,,-59.2,,-38.2,,60.0,False,,,,True,,True,False,,False,,False,,False
48209,1454,400.0,309.0,,,,888.0,,399.9,609.4,,74.1,,47.0,185.2,142.0,-1054.0,-1145.0,,,,-566.0,,-1054.1,-844.6,,-1379.9,,-1407.0,-1268.8,-1312.0,False,,,,True,,False,True,,False,,False,False,False
48211,118,50.0,0.0,,,,45.0,,22.7,13.5,,3.3,,0.8,30.6,124.0,-68.0,-118.0,,,,-73.0,,-95.3,-104.5,,-114.7,,-117.2,-87.4,6.0,False,,,,False,,False,False,,False,,False,False,True
48213,837,215.0,284.0,,,,395.0,,300.8,507.2,,78.4,,26.9,157.9,139.0,-622.0,-553.0,,,,-442.0,,-536.2,-329.8,,-758.6,,-810.1,-679.1,-698.0,True,,,,True,,True,True,,False,,False,False,False
48215,4280,4220.0,5237.0,,,,4822.0,,3789.8,4443.4,,2104.0,,20001.7,2921.6,1682.0,-60.0,957.0,,,,542.0,,-490.2,163.4,,-2176.0,,15721.7,-1358.4,-2598.0,False,,,,False,,False,False,,False,,False,False,False
48217,325,300.0,375.0,,,,126.0,,333.8,212.2,,129.0,,109.2,155.7,185.0,-25.0,50.0,,,,-199.0,,8.8,-112.8,,-196.0,,-215.8,-169.3,-140.0,False,,,,False,,True,False,,False,,False,False,False
48219,704,110.0,134.0,,,,67.0,,196.9,54.8,,29.2,,16.6,64.7,42.0,-594.0,-570.0,,,,-637.0,,-507.1,-649.2,,-674.8,,-687.4,-639.3,-662.0,True,,,,False,,True,False,,False,,False,False,False
48221,533,285.0,282.0,,,,193.0,,314.2,225.0,,56.4,,19.3,179.7,260.0,-248.0,-251.0,,,,-340.0,,-218.8,-308.0,,-476.6,,-513.7,-353.3,-273.0,False,,,,False,,True,False,,False,,False,False,False
48223,884,155.0,339.0,,,,235.0,,267.7,150.9,,55.2,,9.9,96.8,175.0,-729.0,-545.0,,,,-649.0,,-616.3,-733.1,,-828.8,,-874.1,-787.2,-709.0,True,,,,True,,True,False,,False,,False,False,True
48225,274,55.0,0.0,,,,116.0,,117.9,78.9,,14.5,,26.8,27.0,35.0,-219.0,-274.0,,,,-158.0,,-156.1,-195.1,,-259.5,,-247.2,-247.0,-239.0,False,,,,True,,True,True,,False,,False,False,False
48227,1188,800.0,460.0,,,,285.0,,1060.9,252.7,,392.4,,218.1,915.3,258.0,-388.0,-728.0,,,,-903.0,,-127.1,-935.3,,-795.6,,-969.9,-272.7,-930.0,False,,,,False,,True,False,,False,,False,True,False
48229,70,75.0,0.0,,,,61.0,,94.6,14.6,,2.0,,69.3,45.5,208.0,5.0,-70.0,,,,-9.0,,24.6,-55.4,,-68.0,,-0.7,-24.5,138.0,False,,,,False,,False,False,,False,,True,False,False
48231,527,320.0,347.0,,,,649.0,,344.3,361.2,,78.7,,343.6,149.2,274.0,-207.0,-180.0,,,,122.0,,-182.7,-165.8,,-448.3,,-183.4,-377.8,-253.0,True,,,,True,,True,True,,False,,True,False,False
48233,389,110.0,141.0,,,,313.0,,204.5,71.6,,14.2,,14.2,62.6,49.0,-279.0,-248.0,,,,-76.0,,-184.5,-317.4,,-374.8,,-374.8,-326.4,-340.0,True,,,,True,,True,False,,False,,False,False,False
48235,15,10.0,0.0,,,,9.0,,10.5,0.8,,0.1,,16.3,,82.0,-5.0,-15.0,,,,-6.0,,-4.5,-14.2,,-14.9,,1.3,,67.0,False,,,,False,,True,False,,False,,True,,False
48237,38,35.0,0.0,,,,39.0,,35.0,24.2,,6.5,,0.1,35.6,82.0,-3.0,-38.0,,,,1.0,,-3.0,-13.8,,-31.5,,-37.9,-2.4,44.0,False,,,,True,,False,False,,False,,False,True,False
48239,74,40.0,0.0,,,,26.0,,91.7,39.7,,3.2,,2.5,98.3,3.0,-34.0,-74.0,,,,-48.0,,17.7,-34.3,,-70.8,,-71.5,24.3,-71.0,False,,,,False,,True,False,,False,,False,True,False
48241,404,50.0,177.0,,,,177.0,,113.9,70.5,,0.9,,0.9,44.6,15.0,-354.0,-227.0,,,,-227.0,,-290.1,-333.5,,-403.1,,-403.1,-359.4,-389.0,True,,,,True,,True,True,,False,,False,False,False
48243,14,0.0,0.0,,,,4.0,,1.0,0.9,,,,0.0,,0.0,-14.0,-14.0,,,,-10.0,,-13.0,-13.1,,,,-14.0,,-14.0,False,,,,True,,True,True,,,,False,,False
48245,1201,915.0,398.0,,,,1075.0,,859.1,1287.0,,615.1,,6225.5,462.3,526.0,-286.0,-803.0,,,,-126.0,,-341.9,86.0,,-585.9,,5024.5,-738.7,-675.0,False,,,,True,,False,True,,False,,False,False,False
48247,81,15.0,0.0,,,,24.0,,22.9,14.9,,1.1,,5.2,12.0,9.0,-66.0,-81.0,,,,-57.0,,-58.1,-66.1,,-79.9,,-75.8,-69.0,-72.0,False,,,,True,,True,False,,False,,False,False,False
48249,357,270.0,69.0,,,,95.0,,243.7,215.0,,190.3,,24.9,146.8,270.0,-87.0,-288.0,,,,-262.0,,-113.3,-142.0,,-166.7,,-332.1,-210.2,-87.0,False,,,,False,,False,False,,False,,False,False,False
48251,1237,790.0,353.0,,,,743.0,,820.9,865.0,,101.9,,23.5,658.4,402.0,-447.0,-884.0,,,,-494.0,,-416.1,-372.0,,-1135.1,,-1213.5,-578.6,-835.0,False,,,,False,,True,True,,False,,False,False,False
48253,450,0.0,6.0,,,,100.0,,66.9,14.7,,0.1,,15.7,0.3,0.0,-450.0,-444.0,,,,-350.0,,-383.1,-435.3,,-449.9,,-434.3,-449.7,-450.0,True,,,,True,,True,True,,True,,True,True,False
48255,60,35.0,0.0,,,,53.0,,89.5,37.6,,1.7,,4.2,55.9,2.0,-25.0,-60.0,,,,-7.0,,29.5,-22.4,,-58.3,,-55.8,-4.1,-58.0,False,,,,True,,False,True,,False,,False,True,False
48257,1009,330.0,170.0,,,,580.0,,371.1,696.8,,7.9,,8.5,235.9,121.0,-679.0,-839.0,,,,-429.0,,-637.9,-312.2,,-1001.1,,-1000.5,-773.1,-888.0,False,,,,True,,True,True,,False,,False,False,False
48259,240,75.0,121.0,,,,77.0,,161.8,117.5,,2.8,,937.5,45.5,8.0,-165.0,-119.0,,,,-163.0,,-78.2,-122.5,,-237.2,,697.5,-194.5,-232.0,True,,,,True,,True,True,,False,,False,False,False
48261,8,0.0,0.0,,,,7.0,,18.3,0.1,,,,0.0,,0.0,-8.0,-8.0,,,,-1.0,,10.3,-7.9,,,,-8.0,,-8.0,False,,,,True,,False,True,,,,False,,False
48263,7,0.0,0.0,,,,7.0,,1.6,1.6,,,,1.3,,0.0,-7.0,-7.0,,,,0.0,,-5.4,-5.4,,,,-5.7,,-7.0,False,,,,True,,True,True,,,,True,,False
48265,248,75.0,174.0,,,,119.0,,129.3,139.3,,9.7,,33.8,52.7,9.0,-173.0,-74.0,,,,-129.0,,-118.7,-108.7,,-238.3,,-214.2,-195.3,-239.0,True,,,,True,,True,True,,False,,False,False,False
48267,29,5.0,0.0,,,,16.0,,1.3,0.9,,0.2,,0.0,,243.0,-24.0,-29.0,,,,-13.0,,-27.7,-28.1,,-28.8,,-29.0,,214.0,False,,,,True,,False,False,,False,,False,,False
48269,1,0.0,0.0,,,,9.0,,0.7,0.0,,,,0.0,,,-1.0,-1.0,,,,8.0,,-0.3,-1.0,,,,-1.0,,,False,,,,False,,True,False,,,,False,,
48271,34,15.0,0.0,,,,5.0,,16.2,12.0,,0.7,,9.7,,3.0,-19.0,-34.0,,,,-29.0,,-17.8,-22.0,,-33.3,,-24.2,,-31.0,False,,,,False,,True,False,,False,,False,,False
48273,117,90.0,19.0,,,,61.0,,124.5,71.1,,33.2,,6.7,123.3,58.0,-27.0,-98.0,,,,-56.0,,7.5,-45.9,,-83.8,,-110.3,6.3,-59.0,False,,,,False,,True,False,,False,,False,True,False
48275,24,150.0,40.0,,,,19.0,,164.0,9.8,,12.2,,44.1,,99.0,126.0,16.0,,,,-5.0,,140.0,-14.2,,-11.8,,20.1,,75.0,True,,,,True,,False,True,,True,,True,,True
48277,844,575.0,564.0,,,,397.0,,684.1,246.3,,262.9,,21.4,321.5,315.0,-269.0,-280.0,,,,-447.0,,-159.9,-597.7,,-581.1,,-822.6,-522.5,-529.0,False,,,,False,,True,False,,False,,False,False,False
48279,509,50.0,7.0,,,,42.0,,57.4,43.1,,16.1,,6.7,35.6,30.0,-459.0,-502.0,,,,-467.0,,-451.6,-465.9,,-492.9,,-502.3,-473.4,-479.0,False,,,,False,,True,False,,False,,False,False,False
48281,113,60.0,92.0,,,,82.0,,146.9,85.1,,10.6,,21.0,52.1,25.0,-53.0,-21.0,,,,-31.0,,33.9,-27.9,,-102.4,,-92.0,-60.9,-88.0,True,,,,True,,True,True,,False,,False,False,False
48283,59,0.0,0.0,,,,23.0,,5.5,2.9,,11.7,,5.2,20.5,0.0,-59.0,-59.0,,,,-36.0,,-53.5,-56.1,,-47.3,,-53.8,-38.5,-59.0,False,,,,True,,True,True,,True,,True,True,False
48285,258,145.0,0.0,,,,58.0,,190.7,36.2,,14.4,,10.0,82.1,9.0,-113.0,-258.0,,,,-200.0,,-67.3,-221.8,,-243.6,,-248.0,-175.9,-249.0,False,,,,False,,True,False,,False,,False,False,False
48287,201,45.0,0.0,,,,69.0,,116.8,52.7,,8.1,,93.5,33.7,57.0,-156.0,-201.0,,,,-132.0,,-84.2,-148.3,,-192.9,,-107.5,-167.3,-144.0,False,,,,True,,True,True,,False,,True,False,True
48289,208,85.0,66.0,,,,61.0,,134.8,62.3,,41.3,,114.0,51.9,73.0,-123.0,-142.0,,,,-147.0,,-73.2,-145.7,,-166.7,,-94.0,-156.1,-135.0,False,,,,False,,True,False,,False,,True,False,False
48291,744,0.0,10.0,,,,307.0,,129.4,122.0,,853.0,,13.6,82.8,0.0,-744.0,-734.0,,,,-437.0,,-614.6,-622.0,,109.0,,-730.4,-661.2,-744.0,True,,,,True,,True,True,,True,,True,True,False
48293,243,100.0,42.0,,,,118.0,,140.6,72.9,,34.7,,7.8,111.4,97.0,-143.0,-201.0,,,,-125.0,,-102.4,-170.1,,-208.3,,-235.2,-131.6,-146.0,False,,,,True,,True,False,,False,,False,True,False
48295,50,20.0,0.0,,,,25.0,,9.4,7.4,,0.7,,37.1,15.4,87.0,-30.0,-50.0,,,,-25.0,,-40.6,-42.6,,-49.3,,-12.9,-34.6,37.0,False,,,,True,,False,False,,False,,True,False,False
48297,86,0.0,0.0,,,,23.0,,3.9,15.3,,0.0,,1.2,24.6,2.0,-86.0,-86.0,,,,-63.0,,-82.1,-70.7,,-86.0,,-84.8,-61.4,-84.0,False,,,,True,,True,True,,True,,True,True,True
48299,105,70.0,40.0,,,,67.0,,140.8,62.3,,18.6,,15.6,42.1,102.0,-35.0,-65.0,,,,-38.0,,35.8,-42.7,,-86.4,,-89.4,-62.9,-3.0,False,,,,False,,False,False,,False,,False,False,True
48301,1,0.0,0.0,,,,3.0,,3.7,0.0,,,,0.0,,,-1.0,-1.0,,,,2.0,,2.7,-1.0,,,,-1.0,,,False,,,,False,,False,False,,,,False,,
