,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
26011,61,32.0,32.2,,26.0,25.0,,,,,149.4,,25.0,,29.5,30.4,,6.4,21.5,,,,,,,,,56.0,16.3,-29.0,-28.8,,-35.0,-36.0,,,,,88.4,,-36.0,,-31.5,-30.6,,-54.6,-39.5,,,,,,,,,-5.0,-44.7,True,,False,False,,,,,False,,False,,False,False,,False,False,,,,,,,,,True,False
26013,135,44.0,41.4,,40.0,38.0,,,,,43.9,,30.0,,66.5,12.8,,9.1,47.3,,,,,,,,,33.0,152.5,-91.0,-93.6,,-95.0,-97.0,,,,,-91.1,,-105.0,,-68.5,-122.2,,-125.9,-87.7,,,,,,,,,-102.0,17.5,False,,False,False,,,,,False,,False,,True,False,,False,True,,,,,,,,,False,True
26015,625,268.0,255.3,,243.0,483.0,,,,,253.8,,202.0,,290.1,198.8,,99.3,242.5,316.2,,,,,,,,306.0,101.2,-357.0,-369.7,,-382.0,-142.0,,,,,-371.2,,-423.0,,-334.9,-426.2,,-525.7,-382.5,-308.8,,,,,,,,-319.0,-523.8,False,,False,True,,,,,False,,False,,True,False,,False,False,True,,,,,,,,True,False
26017,982,204.0,201.6,,202.0,222.0,,,,,472.9,,472.0,,191.0,381.4,,48.9,205.8,288.4,,,,186.5,,,,279.0,126.1,-778.0,-780.4,,-780.0,-760.0,,,,,-509.1,,-510.0,,-791.0,-600.6,,-933.1,-776.2,-693.6,,,,-795.5,,,,-703.0,-855.9,False,,False,True,,,,,True,,True,,False,True,,False,True,True,,,,False,,,,True,False
26019,85,28.0,31.7,,29.0,29.0,,,,,127.3,,47.0,,28.1,40.9,,12.9,31.0,,,,,,,,,29.0,23.2,-57.0,-53.3,,-56.0,-56.0,,,,,42.3,,-38.0,,-56.9,-44.1,,-72.1,-54.0,,,,,,,,,-56.0,-61.8,True,,True,True,,,,,True,,True,,True,True,,False,True,,,,,,,,,True,False
26021,1446,552.0,527.0,,516.0,913.0,,,,,643.5,,512.0,,380.1,523.0,,338.6,506.2,452.7,,,,398.9,626.0,,,526.0,360.6,-894.0,-919.0,,-930.0,-533.0,,,,,-802.5,,-934.0,,-1065.9,-923.0,,-1107.4,-939.8,-993.3,,,,-1047.1,-820.0,,,-920.0,-1085.4,False,,False,True,,,,,True,,False,,False,False,,False,False,False,,,,False,True,,,False,False
26023,507,156.0,191.7,,141.0,175.0,,,,,260.8,,144.0,,132.6,181.6,,59.3,179.0,92.9,,,,,,,,121.0,107.6,-351.0,-315.3,,-366.0,-332.0,,,,,-246.2,,-363.0,,-374.4,-325.4,,-447.7,-328.0,-414.1,,,,,,,,-386.0,-399.4,True,,False,True,,,,,True,,False,,False,True,,False,True,False,,,,,,,,False,False
26025,2187,964.0,964.1,,905.0,975.0,,,,,741.2,,482.0,,861.6,744.5,,657.1,952.2,582.4,,,,922.9,1151.0,,,628.0,2858.6,-1223.0,-1222.9,,-1282.0,-1212.0,,,,,-1445.8,,-1705.0,,-1325.4,-1442.5,,-1529.9,-1234.8,-1604.6,,,,-1264.1,-1036.0,,,-1559.0,671.6,True,,False,True,,,,,False,,False,,False,False,,False,False,False,,,,False,True,,,False,True
26027,623,212.0,209.6,,188.0,203.0,,,,,244.0,,183.0,,175.9,179.1,,53.9,188.8,169.7,,,,,,,,175.0,88.1,-411.0,-413.4,,-435.0,-420.0,,,,,-379.0,,-440.0,,-447.1,-443.9,,-569.1,-434.2,-453.3,,,,,,,,-448.0,-534.9,False,,False,False,,,,,True,,False,,False,False,,False,False,False,,,,,,,,False,False
26029,167,28.0,24.9,,27.0,27.0,,,,,196.0,,103.0,,23.9,28.5,,1.2,29.7,88.3,,,,,,,,33.0,86.1,-139.0,-142.1,,-140.0,-140.0,,,,,29.0,,-64.0,,-143.1,-138.5,,-165.8,-137.3,-78.7,,,,,,,,-134.0,-80.9,False,,False,False,,,,,True,,True,,False,True,,False,True,True,,,,,,,,True,True
26031,142,12.0,11.7,,15.0,12.0,,,,,158.8,,84.0,,17.9,38.3,,9.3,16.3,,,,,,,,,24.0,19.1,-130.0,-130.3,,-127.0,-130.0,,,,,16.8,,-58.0,,-124.1,-103.7,,-132.7,-125.7,,,,,,,,,-118.0,-122.9,False,,True,False,,,,,True,,True,,True,True,,False,True,,,,,,,,,True,True
26033,222,16.0,16.5,,20.0,28.0,,,,,78.2,,142.0,,27.7,46.2,,15.9,22.1,,,,,,,,,49.0,14.0,-206.0,-205.5,,-202.0,-194.0,,,,,-143.8,,-80.0,,-194.3,-175.8,,-206.1,-199.9,,,,,,,,,-173.0,-208.0,True,,True,True,,,,,True,,True,,True,True,,False,True,,,,,,,,,True,False
26035,255,124.0,129.4,,104.0,288.0,,,,,180.2,,105.0,,85.6,38.9,,119.4,87.0,42.0,,,,,,,,300.0,38.8,-131.0,-125.6,,-151.0,33.0,,,,,-74.8,,-150.0,,-169.4,-216.1,,-135.6,-168.0,-213.0,,,,,,,,45.0,-216.2,True,,False,True,,,,,True,,False,,False,False,,False,False,False,,,,,,,,True,False
26037,788,204.0,205.8,,205.0,199.0,,,,,344.5,,272.0,,190.9,245.2,,70.3,223.0,403.6,,,,,,,,359.0,140.4,-584.0,-582.2,,-583.0,-589.0,,,,,-443.5,,-516.0,,-597.1,-542.8,,-717.7,-565.0,-384.4,,,,,,,,-429.0,-647.6,True,,True,False,,,,,True,,True,,False,True,,False,True,True,,,,,,,,True,False
26039,51,12.0,15.2,,13.0,0.0,,,,,156.4,,70.0,,15.1,15.5,,0.1,13.9,24.2,,,,,,,,6.0,10.3,-39.0,-35.8,,-38.0,-51.0,,,,,105.4,,19.0,,-35.9,-35.5,,-50.9,-37.1,-26.8,,,,,,,,-45.0,-40.7,True,,True,False,,,,,False,,True,,True,True,,False,True,True,,,,,,,,False,False
26041,864,612.0,566.3,,452.0,567.0,,,,,179.7,,315.0,,803.4,131.3,,342.2,410.6,368.8,,,,,,,,202.0,,-252.0,-297.7,,-412.0,-297.0,,,,,-684.3,,-549.0,,-60.6,-732.7,,-521.8,-453.4,-495.2,,,,,,,,-662.0,,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,
26043,642,344.0,331.1,,280.0,514.0,,,,,171.2,,376.0,,369.4,58.0,,202.9,246.7,188.2,,,,,,,,168.0,145.9,-298.0,-310.9,,-362.0,-128.0,,,,,-470.8,,-266.0,,-272.6,-584.0,,-439.1,-395.3,-453.8,,,,,,,,-474.0,-496.1,False,,False,True,,,,,False,,True,,True,False,,False,False,False,,,,,,,,False,False
26045,808,344.0,345.7,,330.0,546.0,,,,,392.2,,288.0,,314.9,356.3,,137.2,327.6,495.7,,,,,,,,416.0,73.0,-464.0,-462.3,,-478.0,-262.0,,,,,-415.8,,-520.0,,-493.1,-451.7,,-670.8,-480.4,-312.3,,,,,,,,-392.0,-735.0,True,,False,True,,,,,True,,False,,False,True,,False,False,True,,,,,,,,True,False
26047,312,40.0,41.7,,44.0,50.0,,,,,206.8,,118.0,,43.6,48.4,,2.5,37.9,91.5,,,,,,,,75.0,106.5,-272.0,-270.3,,-268.0,-262.0,,,,,-105.2,,-194.0,,-268.4,-263.6,,-309.5,-274.1,-220.5,,,,,,,,-237.0,-205.5,True,,True,True,,,,,True,,True,,True,True,,False,False,True,,,,,,,,True,True
26049,3214,1644.0,1636.7,,1302.0,1966.0,,,,,932.1,,1089.0,,1164.0,1697.9,,830.4,1558.5,1350.4,,,,1144.2,2893.0,,,1445.0,629.3,-1570.0,-1577.3,,-1912.0,-1248.0,,,,,-2281.9,,-2125.0,,-2050.0,-1516.1,,-2383.6,-1655.5,-1863.6,,,,-2069.8,-321.0,,,-1769.0,-2584.7,False,,False,True,,,,,False,,False,,False,True,,False,False,False,,,,False,True,,,False,False
26051,178,80.0,81.5,,77.0,168.0,,,,,194.4,,67.0,,67.8,49.9,,52.7,73.8,71.4,,,,,,,,37.0,36.0,-98.0,-96.5,,-101.0,-10.0,,,,,16.4,,-111.0,,-110.2,-128.1,,-125.3,-104.2,-106.6,,,,,,,,-141.0,-142.0,True,,False,True,,,,,True,,False,,False,False,,False,False,False,,,,,,,,False,False
26053,351,68.0,66.0,,64.0,61.0,,,,,146.3,,99.0,,43.6,24.0,,23.9,72.7,63.3,,,,,,,,14.0,24.4,-283.0,-285.0,,-287.0,-290.0,,,,,-204.7,,-252.0,,-307.4,-327.0,,-327.1,-278.3,-287.7,,,,,,,,-337.0,-326.6,False,,False,False,,,,,True,,True,,False,False,,False,True,False,,,,,,,,False,False
26055,503,212.0,213.2,,214.0,410.0,,,,,248.2,,636.0,,221.1,228.1,,97.1,203.2,354.2,,,,,,,,454.0,217.8,-291.0,-289.8,,-289.0,-93.0,,,,,-254.8,,133.0,,-281.9,-274.9,,-405.9,-299.8,-148.8,,,,,,,,-49.0,-285.2,True,,True,True,,,,,True,,True,,True,True,,False,False,True,,,,,,,,True,True
26057,506,172.0,169.3,,166.0,198.0,,,,,232.7,,181.0,,123.1,136.7,,55.4,159.5,197.0,,,,,,,,75.0,53.0,-334.0,-336.7,,-340.0,-308.0,,,,,-273.3,,-325.0,,-382.9,-369.3,,-450.6,-346.5,-309.0,,,,,,,,-431.0,-453.0,False,,False,True,,,,,True,,True,,False,False,,False,False,True,,,,,,,,False,False
26059,318,116.0,115.3,,114.0,163.0,,,,,278.1,,118.0,,77.0,128.2,,29.6,104.3,149.7,,,,,,,,52.0,94.8,-202.0,-202.7,,-204.0,-155.0,,,,,-39.9,,-200.0,,-241.0,-189.8,,-288.4,-213.7,-168.3,,,,,,,,-266.0,-223.2,False,,False,True,,,,,True,,True,,False,True,,False,False,True,,,,,,,,False,False
26061,319,612.0,615.7,,441.0,543.0,,,,,65.1,,392.0,,782.7,248.8,,423.0,464.4,0.1,,,,,,,,388.0,4118.3,293.0,296.7,,122.0,224.0,,,,,-253.9,,73.0,,463.7,-70.2,,104.0,145.4,-318.9,,,,,,,,69.0,3799.3,False,,True,True,,,,,True,,True,,False,True,,True,True,False,,,,,,,,True,False
26063,126,68.0,66.6,,58.0,36.0,,,,,178.3,,18.0,,55.4,33.3,,12.6,67.0,86.8,,,,,,,,139.0,41.2,-58.0,-59.4,,-68.0,-90.0,,,,,52.3,,-108.0,,-70.6,-92.7,,-113.4,-59.0,-39.2,,,,,,,,13.0,-84.8,False,,False,False,,,,,True,,False,,False,False,,False,False,True,,,,,,,,True,False
26065,1510,1132.0,1231.3,,935.0,3513.0,,,,,1969.9,,886.0,,946.9,1677.0,,569.0,928.5,0.1,,,,1249.4,483.0,,,1322.0,831.9,-378.0,-278.7,,-575.0,2003.0,,,,,459.9,,-624.0,,-563.1,167.0,,-941.0,-581.5,-1509.9,,,,-260.6,-1027.0,,,-188.0,-678.1,True,,False,False,,,,,False,,False,,False,True,,False,False,False,,,,True,False,,,True,False
26067,612,260.0,251.1,,242.0,476.0,,,,,298.1,,254.0,,239.7,211.4,,130.6,234.3,180.4,,,,,,,,535.0,107.2,-352.0,-360.9,,-370.0,-136.0,,,,,-313.9,,-358.0,,-372.3,-400.6,,-481.4,-377.7,-431.6,,,,,,,,-77.0,-504.8,False,,False,True,,,,,True,,False,,False,False,,False,False,False,,,,,,,,True,False
26069,131,40.0,41.2,,39.0,32.0,,,,,175.7,,14.0,,39.3,96.1,,4.7,44.9,133.3,,,,,,,,25.0,50.3,-91.0,-89.8,,-92.0,-99.0,,,,,44.7,,-117.0,,-91.7,-34.9,,-126.3,-86.1,2.3,,,,,,,,-106.0,-80.7,True,,False,False,,,,,True,,False,,False,True,,False,True,True,,,,,,,,False,True
26071,255,184.0,176.8,,119.0,358.0,,,,,31.1,,107.0,,238.2,74.7,,111.3,161.3,0.0,,,,,,,,101.0,88.8,-71.0,-78.2,,-136.0,103.0,,,,,-223.9,,-148.0,,-16.8,-180.3,,-143.7,-93.7,-255.0,,,,,,,,-154.0,-166.2,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,,,,,,,False,False
26073,543,320.0,314.3,,306.0,821.0,,,,,332.2,,526.0,,277.1,278.2,,120.5,324.6,56.7,,,,,,,,417.0,250.9,-223.0,-228.7,,-237.0,278.0,,,,,-210.8,,-17.0,,-265.9,-264.8,,-422.5,-218.4,-486.3,,,,,,,,-126.0,-292.1,False,,False,False,,,,,True,,True,,False,False,,False,True,False,,,,,,,,True,False
26075,1164,608.0,633.8,,560.0,1043.0,,,,,713.6,,405.0,,510.5,882.4,,284.4,533.6,689.4,,,,418.2,1133.0,,,700.0,843.8,-556.0,-530.2,,-604.0,-121.0,,,,,-450.4,,-759.0,,-653.5,-281.6,,-879.6,-630.4,-474.6,,,,-745.8,-31.0,,,-464.0,-320.2,True,,False,True,,,,,True,,False,,False,True,,False,False,True,,,,False,True,,,True,True
26077,2477,1704.0,1696.2,,1570.0,2648.0,,,,,1474.5,,956.0,,1456.5,1788.2,,1119.5,1587.6,1243.8,,,,1821.5,1316.0,,,1502.0,,-773.0,-780.8,,-907.0,171.0,,,,,-1002.5,,-1521.0,,-1020.5,-688.8,,-1357.5,-889.4,-1233.2,,,,-655.5,-1161.0,,,-975.0,,False,,False,True,,,,,False,,False,,False,True,,False,False,False,,,,True,False,,,False,
26079,85,28.0,28.2,,29.0,29.0,,,,,180.7,,64.0,,25.7,23.9,,9.3,29.7,,,,,,,,,9.0,29.8,-57.0,-56.8,,-56.0,-56.0,,,,,95.7,,-21.0,,-59.3,-61.1,,-75.7,-55.3,,,,,,,,,-76.0,-55.2,True,,True,True,,,,,False,,True,,False,False,,False,True,,,,,,,,,False,True
26081,7719,3080.0,3040.3,2896.2,2847.0,3623.0,,,,,1764.3,,3008.0,,2525.3,1946.0,,1532.5,3110.9,3200.3,,,,2063.9,3621.0,,,2671.0,425.5,-4639.0,-4678.7,-4822.8,-4872.0,-4096.0,,,,,-5954.7,,-4711.0,,-5193.7,-5773.0,,-6186.5,-4608.1,-4518.7,,,,-5655.1,-4098.0,,,-5048.0,-7293.5,False,False,False,True,,,,,False,,False,,False,False,,False,True,True,,,,False,True,,,False,False
26083,18,4.0,2.3,,11.0,,,,,,11.9,,9.0,,24.6,2.6,,,15.0,,,,,,,,,6.0,21.3,-14.0,-15.7,,-7.0,,,,,,-6.1,,-9.0,,6.6,-15.4,,,-3.0,,,,,,,,,-12.0,3.3,False,,True,,,,,,True,,True,,True,False,,,True,,,,,,,,,True,True
26085,54,8.0,6.8,,8.0,0.0,,,,,63.0,,69.0,,7.1,10.4,,2.1,6.0,,,,,,,,,3.0,14.1,-46.0,-47.2,,-46.0,-54.0,,,,,9.0,,15.0,,-46.9,-43.6,,-51.9,-48.0,,,,,,,,,-51.0,-39.9,False,,False,False,,,,,True,,True,,False,True,,False,False,,,,,,,,,False,True
26087,490,200.0,206.5,,197.0,357.0,,,,,331.7,,119.0,,145.6,147.3,,97.7,197.4,202.6,,,,,,,,95.0,146.3,-290.0,-283.5,,-293.0,-133.0,,,,,-158.3,,-371.0,,-344.4,-342.7,,-392.3,-292.6,-287.4,,,,,,,,-395.0,-343.7,True,,False,True,,,,,True,,False,,False,False,,False,False,True,,,,,,,,False,False
26089,78,12.0,11.8,,13.0,0.0,,,,,182.7,,52.0,,19.6,19.7,,0.2,13.1,54.8,,,,,,,,5.0,24.7,-66.0,-66.2,,-65.0,-78.0,,,,,104.7,,-26.0,,-58.4,-58.3,,-77.8,-64.9,-23.2,,,,,,,,-73.0,-53.3,False,,True,False,,,,,False,,True,,True,True,,False,True,True,,,,,,,,False,True
26091,478,224.0,258.4,,240.0,585.0,,,,,412.9,,189.0,,206.0,275.5,,48.6,258.8,367.6,,,,,,,,162.0,225.7,-254.0,-219.6,,-238.0,107.0,,,,,-65.1,,-289.0,,-272.0,-202.5,,-429.4,-219.2,-110.4,,,,,,,,-316.0,-252.3,True,,True,True,,,,,True,,False,,False,True,,False,True,True,,,,,,,,False,True
26093,1285,424.0,424.4,,409.0,619.0,,,,,583.1,,369.0,,342.6,752.1,,163.6,394.8,1168.1,,,,497.0,394.0,,,446.0,232.2,-861.0,-860.6,,-876.0,-666.0,,,,,-701.9,,-916.0,,-942.4,-532.9,,-1121.4,-890.2,-116.9,,,,-788.0,-891.0,,,-839.0,-1052.8,True,,False,True,,,,,True,,False,,False,True,,False,False,True,,,,True,False,,,True,False
26095,129,48.0,48.3,,29.0,0.0,,,,,45.0,,24.0,,111.8,9.8,,1.5,27.6,,,,,,,,,156.0,66.1,-81.0,-80.7,,-100.0,-129.0,,,,,-84.0,,-105.0,,-17.2,-119.2,,-127.5,-101.4,,,,,,,,,27.0,-62.9,True,,False,False,,,,,False,,False,,True,False,,False,False,,,,,,,,,True,True
26097,83,116.0,120.9,,96.0,89.0,,,,,116.7,,37.0,,120.8,18.3,,43.2,79.4,91.4,,,,,,,,122.0,160.4,33.0,37.9,,13.0,6.0,,,,,33.7,,-46.0,,37.8,-64.7,,-39.8,-3.6,8.4,,,,,,,,39.0,77.4,False,,True,True,,,,,False,,False,,False,False,,False,True,True,,,,,,,,False,False
26099,6756,3216.0,3017.0,3229.9,2538.0,4078.0,,,,,539.3,,1995.0,,2324.5,3969.8,,1496.6,3406.3,1048.1,,,,2602.2,3014.0,,,3195.0,1906.5,-3540.0,-3739.0,-3526.1,-4218.0,-2678.0,,,,,-6216.7,,-4761.0,,-4431.5,-2786.2,,-5259.4,-3349.7,-5707.9,,,,-4153.8,-3742.0,,,-3561.0,-4849.5,False,True,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,False,,,False,False
26101,95,16.0,14.2,,25.0,28.0,,,,,186.3,,103.0,,28.4,18.1,,10.1,32.4,,,,,,,,,25.0,103.9,-79.0,-80.8,,-70.0,-67.0,,,,,91.3,,8.0,,-66.6,-76.9,,-84.9,-62.6,,,,,,,,,-70.0,8.9,False,,True,True,,,,,False,,True,,True,True,,False,True,,,,,,,,,True,True
26103,1215,356.0,352.5,,344.0,635.0,,,,,264.9,,588.0,,341.5,324.9,,275.0,327.0,318.6,,,,,,,,391.0,196.8,-859.0,-862.5,,-871.0,-580.0,,,,,-950.1,,-627.0,,-873.5,-890.1,,-940.0,-888.0,-896.4,,,,,,,,-824.0,-1018.2,False,,False,True,,,,,False,,True,,False,False,,False,False,False,,,,,,,,True,False
26105,196,44.0,41.3,,41.0,40.0,,,,,174.0,,126.0,,30.9,47.7,,7.0,41.6,67.9,,,,,,,,68.0,65.2,-152.0,-154.7,,-155.0,-156.0,,,,,-22.0,,-70.0,,-165.1,-148.3,,-189.0,-154.4,-128.1,,,,,,,,-128.0,-130.8,False,,False,False,,,,,True,,True,,False,True,,False,False,True,,,,,,,,True,True
26107,457,204.0,230.0,,205.0,271.0,,,,,198.8,,221.0,,211.3,111.7,,196.9,166.9,197.1,,,,,,,,194.0,92.1,-253.0,-227.0,,-252.0,-186.0,,,,,-258.2,,-236.0,,-245.7,-345.3,,-260.1,-290.1,-259.9,,,,,,,,-263.0,-364.9,True,,True,True,,,,,False,,True,,True,False,,False,False,False,,,,,,,,False,False
26109,384,324.0,325.2,,222.0,644.0,,,,,144.2,,214.0,,299.5,55.6,,161.1,230.4,175.4,,,,,,,,154.0,119.2,-60.0,-58.8,,-162.0,260.0,,,,,-239.8,,-170.0,,-84.5,-328.4,,-222.9,-153.6,-208.6,,,,,,,,-230.0,-264.8,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,,,,,,,False,False
26111,807,256.0,261.2,,253.0,349.0,,,,,294.7,,463.0,,208.7,252.3,,181.3,239.3,519.1,,,,,,,,219.0,4012.5,-551.0,-545.8,,-554.0,-458.0,,,,,-512.3,,-344.0,,-598.3,-554.7,,-625.7,-567.7,-287.9,,,,,,,,-588.0,3205.5,True,,False,True,,,,,True,,True,,False,False,,False,False,True,,,,,,,,False,False
26113,70,8.0,7.3,,8.0,0.0,,,,,141.4,,40.0,,10.5,21.6,,8.0,7.8,,,,,,,,,17.0,9.4,-62.0,-62.7,,-62.0,-70.0,,,,,71.4,,-30.0,,-59.5,-48.4,,-62.0,-62.2,,,,,,,,,-53.0,-60.6,False,,False,False,,,,,False,,True,,True,True,,True,False,,,,,,,,,True,True
26115,1025,344.0,356.6,,341.0,500.0,,,,,458.4,,349.0,,274.7,538.9,,96.8,359.2,406.0,,,,239.0,334.0,,,372.0,374.2,-681.0,-668.4,,-684.0,-525.0,,,,,-566.6,,-676.0,,-750.3,-486.1,,-928.2,-665.8,-619.0,,,,-786.0,-691.0,,,-653.0,-650.8,True,,False,True,,,,,True,,True,,False,True,,False,True,True,,,,False,False,,,True,True
26117,584,124.0,137.0,,135.0,143.0,,,,,301.0,,256.0,,126.1,162.3,,23.0,130.5,219.9,,,,,,,,113.0,612.4,-460.0,-447.0,,-449.0,-441.0,,,,,-283.0,,-328.0,,-457.9,-421.7,,-561.0,-453.5,-364.1,,,,,,,,-471.0,28.4,True,,True,True,,,,,True,,True,,True,True,,False,True,True,,,,,,,,False,True
26119,32,8.0,8.1,,8.0,0.0,,,,,82.2,,19.0,,8.2,2.3,,0.7,5.3,,,,,,,,,20.0,6.6,-24.0,-23.9,,-24.0,-32.0,,,,,50.2,,-13.0,,-23.8,-29.7,,-31.3,-26.7,,,,,,,,,-12.0,-25.4,True,,False,False,,,,,False,,True,,True,False,,False,False,,,,,,,,,True,False
26121,1999,364.0,349.3,,354.0,456.0,,,,,665.2,,892.0,,312.1,379.7,,126.0,439.2,288.1,,,,219.6,371.0,,,315.0,180.3,-1635.0,-1649.7,,-1645.0,-1543.0,,,,,-1333.8,,-1107.0,,-1686.9,-1619.3,,-1873.0,-1559.8,-1710.9,,,,-1779.4,-1628.0,,,-1684.0,-1818.7,False,,False,True,,,,,True,,True,,False,True,,False,True,False,,,,False,True,,,False,False
26123,431,152.0,138.7,,156.0,237.0,,,,,296.5,,254.0,,132.5,113.3,,44.3,154.4,142.2,,,,,,,,105.0,121.1,-279.0,-292.3,,-275.0,-194.0,,,,,-134.5,,-177.0,,-298.5,-317.7,,-386.7,-276.6,-288.8,,,,,,,,-326.0,-309.9,False,,True,True,,,,,True,,True,,False,False,,False,True,False,,,,,,,,False,False
26125,7971,3084.0,2989.2,3359.0,2549.0,5210.0,,,,,437.6,,2455.0,,2285.3,4877.7,,1480.6,3096.2,1769.2,,,,2508.6,3281.0,,,3150.0,1913.2,-4887.0,-4981.8,-4612.0,-5422.0,-2761.0,,,,,-7533.4,,-5516.0,,-5685.7,-3093.3,,-6490.4,-4874.8,-6201.8,,,,-5462.4,-4690.0,,,-4821.0,-6057.8,False,True,False,True,,,,,False,,False,,False,True,,False,True,False,,,,False,True,,,True,False
26127,237,32.0,27.8,,39.0,55.0,,,,,213.7,,129.0,,32.2,30.4,,8.3,56.1,37.6,,,,,,,,15.0,42.2,-205.0,-209.2,,-198.0,-182.0,,,,,-23.3,,-108.0,,-204.8,-206.6,,-228.7,-180.9,-199.4,,,,,,,,-222.0,-194.8,False,,True,True,,,,,True,,True,,True,False,,False,True,True,,,,,,,,False,True
26129,118,28.0,25.7,,21.0,7.0,,,,,170.4,,51.0,,32.0,25.4,,5.1,18.2,,,,,,,,,40.0,9.4,-90.0,-92.3,,-97.0,-111.0,,,,,52.4,,-67.0,,-86.0,-92.6,,-112.9,-99.8,,,,,,,,,-78.0,-108.6,False,,False,False,,,,,True,,True,,True,False,,False,False,,,,,,,,,True,False
26131,145,32.0,34.2,,22.0,,,,,,17.8,,16.0,,22.1,12.7,,,21.3,,,,,,,,,57.0,23.7,-113.0,-110.8,,-123.0,,,,,,-127.2,,-129.0,,-122.9,-132.3,,,-123.7,,,,,,,,,-88.0,-121.3,True,,False,,,,,,False,,False,,False,False,,,False,,,,,,,,,True,False
26133,154,16.0,15.5,,20.0,28.0,,,,,144.1,,78.0,,20.4,31.5,,2.2,26.6,47.8,,,,,,,,5.0,14.4,-138.0,-138.5,,-134.0,-126.0,,,,,-9.9,,-76.0,,-133.6,-122.5,,-151.8,-127.4,-106.2,,,,,,,,-149.0,-139.6,False,,True,True,,,,,True,,True,,True,True,,False,True,True,,,,,,,,False,False
26135,27,72.0,70.6,,65.0,86.0,,,,,125.2,,26.0,,150.9,3.5,,7.0,26.9,,,,,,,,,141.0,90.0,45.0,43.6,,38.0,59.0,,,,,98.2,,-1.0,,123.9,-23.5,,-20.0,-0.1,,,,,,,,,114.0,63.0,True,,True,False,,,,,False,,True,,False,True,,True,True,,,,,,,,,False,False
26137,166,56.0,54.7,,49.0,37.0,,,,,255.3,,101.0,,39.5,60.7,,11.5,48.4,121.4,,,,,,,,21.0,31.1,-110.0,-111.3,,-117.0,-129.0,,,,,89.3,,-65.0,,-126.5,-105.3,,-154.5,-117.6,-44.6,,,,,,,,-145.0,-134.9,False,,False,False,,,,,True,,True,,False,True,,False,False,True,,,,,,,,False,False
26139,3312,1144.0,1145.0,,1124.0,1512.0,,,,,1300.7,,1335.0,,944.8,1089.6,,482.3,1147.6,1284.3,,,,1118.7,848.0,,,1287.0,668.7,-2168.0,-2167.0,,-2188.0,-1800.0,,,,,-2011.3,,-1977.0,,-2367.2,-2222.4,,-2829.7,-2164.4,-2027.7,,,,-2193.3,-2464.0,,,-2025.0,-2643.3,True,,False,True,,,,,True,,True,,False,False,,False,True,True,,,,False,False,,,True,False
