,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48141,39545,5672.0,,,,4238.0,,,2044.4,1660.7,5888.4,,1449.0,-33873.0,,,,-35307.0,,,-37500.6,-37884.3,-33656.6,,-38096.0,,,,False,,,False,False,True,,False
48143,774,304.0,,,,518.0,,,220.7,7.9,,,137.0,-470.0,,,,-256.0,,,-553.3,-766.0,,,-637.0,,,,True,,,False,False,,,False
48145,550,96.0,,,,86.0,,,33.9,28.3,,,52.0,-454.0,,,,-464.0,,,-516.1,-521.7,,,-498.0,,,,False,,,False,False,,,False
48147,275,208.0,,,,245.0,,,130.7,4.9,,,111.0,-67.0,,,,-30.0,,,-144.3,-270.1,,,-164.0,,,,True,,,False,False,,,False
48149,222,296.0,,,,156.0,,,128.9,7.4,,,69.0,74.0,,,,-66.0,,,-93.1,-214.6,,,-153.0,,,,True,,,False,False,,,False
48151,68,16.0,,,,15.0,,,,13.9,,,9.0,-52.0,,,,-53.0,,,,-54.1,,,-59.0,,,,False,,,,False,,,False
48153,182,8.0,,,,21.0,,,17.1,26.7,,,2.0,-174.0,,,,-161.0,,,-164.9,-155.3,,,-180.0,,,,True,,,True,True,,,False
48155,36,16.0,,,,10.0,,,,3.2,,,7.0,-20.0,,,,-26.0,,,,-32.8,,,-29.0,,,,False,,,,False,,,False
48157,3480,2232.0,,,,5237.0,,,2449.3,850.0,4105.8,,973.0,-1248.0,,,,1757.0,,,-1030.7,-2630.0,625.8,,-2507.0,,,,False,,,True,False,True,,False
48159,169,48.0,,,,63.0,,,40.8,5.8,,,29.0,-121.0,,,,-106.0,,,-128.2,-163.2,,,-140.0,,,,True,,,False,False,,,False
48161,195,56.0,,,,189.0,,,1.3,16.0,,,20.0,-139.0,,,,-6.0,,,-193.7,-179.0,,,-175.0,,,,True,,,False,False,,,False
48163,422,160.0,,,,485.0,,,0.0,31.9,,,18.0,-262.0,,,,63.0,,,-422.0,-390.1,,,-404.0,,,,True,,,False,False,,,False
48165,367,88.0,,,,681.0,,,9.0,0.0,,,68.0,-279.0,,,,314.0,,,-358.0,-367.0,,,-299.0,,,,False,,,False,False,,,False
48167,2266,3776.0,,,,3617.0,,,364.4,204.3,1980.4,,460.0,1510.0,,,,1351.0,,,-1901.6,-2061.7,-285.6,,-1806.0,,,,True,,,False,False,True,,False
48169,81,0.0,,,,50.0,,,0.0,8.9,,,0.0,-81.0,,,,-31.0,,,-81.0,-72.1,,,-81.0,,,,True,,,True,True,,,False
48171,223,40.0,,,,60.0,,,65.4,13.1,,,24.0,-183.0,,,,-163.0,,,-157.6,-209.9,,,-199.0,,,,True,,,True,False,,,False
48173,33,0.0,,,,10.0,,,,0.0,,,0.0,-33.0,,,,-23.0,,,,-33.0,,,-33.0,,,,True,,,,False,,,False
48175,93,64.0,,,,98.0,,,0.0,13.2,,,14.0,-29.0,,,,5.0,,,-93.0,-79.8,,,-79.0,,,,True,,,False,False,,,False
48177,372,24.0,,,,234.0,,,0.1,7.7,,,4.0,-348.0,,,,-138.0,,,-371.9,-364.3,,,-368.0,,,,True,,,False,False,,,False
48179,368,64.0,,,,626.0,,,63.3,7.6,,,31.0,-304.0,,,,258.0,,,-304.7,-360.4,,,-337.0,,,,True,,,False,False,,,False
48181,1425,72.0,,,,950.0,,,704.3,126.6,119.0,,244.0,-1353.0,,,,-475.0,,,-720.7,-1298.4,-1306.0,,-1181.0,,,,True,,,True,True,True,,True
48183,1703,416.0,,,,1073.0,,,487.9,114.4,177.8,,224.0,-1287.0,,,,-630.0,,,-1215.1,-1588.6,-1525.2,,-1479.0,,,,True,,,True,False,False,,False
48185,248,456.0,,,,289.0,,,8.5,90.2,,,29.0,208.0,,,,41.0,,,-239.5,-157.8,,,-219.0,,,,True,,,False,True,,,False
48187,2498,304.0,,,,852.0,,,132.1,47.5,149.0,,108.0,-2194.0,,,,-1646.0,,,-2365.9,-2450.5,-2349.0,,-2390.0,,,,True,,,False,False,False,,False
48189,1263,232.0,,,,240.0,,,1.9,8.6,402.8,,0.0,-1031.0,,,,-1023.0,,,-1261.1,-1254.4,-860.2,,-1263.0,,,,True,,,False,False,True,,False
48191,45,24.0,,,,29.0,,,,6.4,,,7.0,-21.0,,,,-16.0,,,,-38.6,,,-38.0,,,,True,,,,False,,,False
48193,134,24.0,,,,58.0,,,26.1,18.2,,,12.0,-110.0,,,,-76.0,,,-107.9,-115.8,,,-122.0,,,,True,,,True,False,,,False
48195,215,24.0,,,,66.0,,,0.0,15.6,,,10.0,-191.0,,,,-149.0,,,-215.0,-199.4,,,-205.0,,,,True,,,False,False,,,False
48197,87,16.0,,,,18.0,,,,7.6,,,5.0,-71.0,,,,-69.0,,,,-79.4,,,-82.0,,,,True,,,,False,,,False
48199,836,424.0,,,,436.0,,,249.5,113.1,306.8,,71.0,-412.0,,,,-400.0,,,-586.5,-722.9,-529.2,,-765.0,,,,True,,,False,False,False,,False
48201,51396,35096.0,,,,37312.0,,,4104.9,22553.0,16267.0,,11732.0,-16300.0,,,,-14084.0,,,-47291.1,-28843.0,-35129.0,,-39664.0,,,,True,,,False,False,False,,False
48203,634,176.0,,,,483.0,,,93.6,2.9,,,88.0,-458.0,,,,-151.0,,,-540.4,-631.1,,,-546.0,,,,True,,,False,False,,,False
48205,96,16.0,,,,75.0,,,0.0,43.0,,,8.0,-80.0,,,,-21.0,,,-96.0,-53.0,,,-88.0,,,,True,,,False,True,,,False
48207,72,24.0,,,,43.0,,,,1.8,,,10.0,-48.0,,,,-29.0,,,,-70.2,,,-62.0,,,,True,,,,False,,,False
48209,1807,1016.0,,,,1462.0,,,243.5,0.4,517.6,,233.0,-791.0,,,,-345.0,,,-1563.5,-1806.6,-1289.4,,-1574.0,,,,True,,,False,False,False,,False
48211,130,56.0,,,,46.0,,,,9.5,,,22.0,-74.0,,,,-84.0,,,,-120.5,,,-108.0,,,,False,,,,False,,,False
48213,951,336.0,,,,535.0,,,315.3,5.0,,,201.0,-615.0,,,,-416.0,,,-635.7,-946.0,,,-750.0,,,,True,,,False,False,,,False
48215,7351,7728.0,,,,16580.0,,,111.2,3785.3,5579.9,,1142.0,377.0,,,,9229.0,,,-7239.8,-3565.7,-1771.1,,-6209.0,,,,False,,,False,False,False,,False
48217,568,600.0,,,,142.0,,,124.4,74.5,,,196.0,32.0,,,,-426.0,,,-443.6,-493.5,,,-372.0,,,,False,,,False,False,,,False
48219,775,128.0,,,,44.0,,,118.0,11.5,,,80.0,-647.0,,,,-731.0,,,-657.0,-763.5,,,-695.0,,,,False,,,False,False,,,False
48221,689,360.0,,,,215.0,,,343.1,72.9,,,173.0,-329.0,,,,-474.0,,,-345.9,-616.1,,,-516.0,,,,False,,,False,False,,,False
48223,982,248.0,,,,234.0,,,189.5,30.2,,,130.0,-734.0,,,,-748.0,,,-792.5,-951.8,,,-852.0,,,,False,,,False,False,,,False
48225,309,80.0,,,,210.0,,,0.0,0.3,,,2.0,-229.0,,,,-99.0,,,-309.0,-308.7,,,-307.0,,,,True,,,False,False,,,False
48227,1699,336.0,,,,176.0,,,145.1,118.4,,,481.0,-1363.0,,,,-1523.0,,,-1553.9,-1580.6,,,-1218.0,,,,False,,,False,False,,,True
48229,89,16.0,,,,45.0,,,,7.8,,,11.0,-73.0,,,,-44.0,,,,-81.2,,,-78.0,,,,True,,,,False,,,False
48231,704,432.0,,,,817.0,,,243.2,0.2,209.9,,200.0,-272.0,,,,113.0,,,-460.8,-703.8,-494.1,,-504.0,,,,True,,,False,False,False,,False
48233,459,80.0,,,,271.0,,,87.7,16.4,,,49.0,-379.0,,,,-188.0,,,-371.3,-442.6,,,-410.0,,,,True,,,True,False,,,False
48235,17,0.0,,,,8.0,,,,0.0,,,0.0,-17.0,,,,-9.0,,,,-17.0,,,-17.0,,,,True,,,,False,,,False
48237,55,8.0,,,,74.0,,,28.2,55.4,,,11.0,-47.0,,,,19.0,,,-26.8,0.4,,,-44.0,,,,True,,,True,True,,,True
48239,172,104.0,,,,241.0,,,0.0,7.4,,,11.0,-68.0,,,,69.0,,,-172.0,-164.6,,,-161.0,,,,False,,,False,False,,,False
48241,476,0.0,,,,244.0,,,115.8,2.7,,,20.0,-476.0,,,,-232.0,,,-360.2,-473.3,,,-456.0,,,,True,,,True,True,,,True
48243,14,0.0,,,,8.0,,,,0.9,,,11.0,-14.0,,,,-6.0,,,,-13.1,,,-3.0,,,,True,,,,True,,,True
48245,1835,1432.0,,,,3167.0,,,63.7,16.8,824.3,,320.0,-403.0,,,,1332.0,,,-1771.3,-1818.2,-1010.7,,-1515.0,,,,False,,,False,False,False,,False
48247,96,136.0,,,,1073.0,,,,39.3,,,30.0,40.0,,,,977.0,,,,-56.7,,,-66.0,,,,False,,,,False,,,False
48249,511,456.0,,,,1724.0,,,338.4,45.0,457.5,,173.0,-55.0,,,,1213.0,,,-172.6,-466.0,-53.5,,-338.0,,,,False,,,False,False,True,,False
48251,1743,608.0,,,,908.0,,,463.8,138.9,442.9,,327.0,-1135.0,,,,-835.0,,,-1279.2,-1604.1,-1300.1,,-1416.0,,,,True,,,False,False,False,,False
48253,483,0.0,,,,118.0,,,0.2,4.6,,,0.0,-483.0,,,,-365.0,,,-482.8,-478.4,,,-483.0,,,,True,,,True,True,,,False
48255,259,16.0,,,,441.0,,,0.0,238.9,,,1.0,-243.0,,,,182.0,,,-259.0,-20.1,,,-258.0,,,,True,,,False,True,,,False
48257,1305,560.0,,,,841.0,,,384.4,57.4,441.7,,219.0,-745.0,,,,-464.0,,,-920.6,-1247.6,-863.3,,-1086.0,,,,True,,,False,False,False,,False
48259,386,48.0,,,,344.0,,,59.3,5.2,,,21.0,-338.0,,,,-42.0,,,-326.7,-380.9,,,-365.0,,,,True,,,True,False,,,False
48261,8,0.0,,,,20.0,,,,1.4,,,0.0,-8.0,,,,12.0,,,,-6.6,,,-8.0,,,,False,,,,True,,,False
48263,9,0.0,,,,8.0,,,,0.0,,,0.0,-9.0,,,,-1.0,,,,-9.0,,,-9.0,,,,True,,,,False,,,False
48265,412,40.0,,,,226.0,,,117.2,5.9,,,23.0,-372.0,,,,-186.0,,,-294.8,-406.1,,,-389.0,,,,True,,,True,False,,,False
48267,30,0.0,,,,31.0,,,,2.6,,,0.0,-30.0,,,,1.0,,,,-27.4,,,-30.0,,,,True,,,,True,,,False
48269,1,0.0,,,,8.0,,,,0.0,,,,-1.0,,,,7.0,,,,-1.0,,,,,,,False,,,,False,,,
48271,57,8.0,,,,15.0,,,,1.3,,,4.0,-49.0,,,,-42.0,,,,-55.8,,,-53.0,,,,True,,,,False,,,False
48273,179,360.0,,,,4576.0,,,38.8,101.0,,,220.0,181.0,,,,4397.0,,,-140.2,-78.0,,,41.0,,,,False,,,True,True,,,True
48275,61,0.0,,,,23.0,,,,0.0,,,1.0,-61.0,,,,-38.0,,,,-61.0,,,-60.0,,,,True,,,,False,,,True
48277,1170,360.0,,,,380.0,,,229.9,223.1,,,267.0,-810.0,,,,-790.0,,,-940.1,-946.9,,,-903.0,,,,True,,,False,False,,,False
48279,547,72.0,,,,28.0,,,0.0,38.9,,,31.0,-475.0,,,,-519.0,,,-547.0,-508.1,,,-516.0,,,,False,,,False,False,,,False
48281,170,376.0,,,,137.0,,,146.0,44.0,,,169.0,206.0,,,,-33.0,,,-24.0,-126.0,,,-1.0,,,,True,,,True,True,,,True
48283,71,0.0,,,,212.0,,,0.0,1.5,,,0.0,-71.0,,,,141.0,,,-71.0,-69.5,,,-71.0,,,,False,,,False,True,,,False
48285,571,104.0,,,,167.0,,,0.6,7.3,,,12.0,-467.0,,,,-404.0,,,-570.4,-563.7,,,-559.0,,,,True,,,False,False,,,False
48287,224,48.0,,,,116.0,,,76.5,42.6,,,34.0,-176.0,,,,-108.0,,,-147.5,-181.4,,,-190.0,,,,True,,,True,False,,,False
48289,255,40.0,,,,72.0,,,103.2,5.8,,,37.0,-215.0,,,,-183.0,,,-151.8,-249.2,,,-218.0,,,,True,,,True,False,,,False
48291,861,2192.0,,,,771.0,,,3.7,220.7,1242.4,,489.0,1331.0,,,,-90.0,,,-857.3,-640.3,381.4,,-372.0,,,,True,,,True,True,True,,True
48293,316,296.0,,,,114.0,,,0.8,25.6,,,109.0,-20.0,,,,-202.0,,,-315.2,-290.4,,,-207.0,,,,False,,,False,False,,,False
48295,57,24.0,,,,31.0,,,,1.3,,,11.0,-33.0,,,,-26.0,,,,-55.7,,,-46.0,,,,True,,,,False,,,False
48297,101,48.0,,,,237.0,,,0.0,184.2,,,21.0,-53.0,,,,136.0,,,-101.0,83.2,,,-80.0,,,,False,,,False,False,,,False
48299,131,64.0,,,,90.0,,,29.4,0.2,,,27.0,-67.0,,,,-41.0,,,-101.6,-130.8,,,-104.0,,,,True,,,False,False,,,False
48301,1,0.0,,,,0.0,,,,0.0,,,,-1.0,,,,-1.0,,,,-1.0,,,,,,,False,,,,False,,,
48303,12684,7152.0,,,,3296.0,,,3526.5,1617.0,2163.0,,1421.0,-5532.0,,,,-9388.0,,,-9157.5,-11067.0,-10521.0,,-11263.0,,,,False,,,False,False,False,,False
48305,143,16.0,,,,35.0,,,,1.0,,,18.0,-127.0,,,,-108.0,,,,-142.0,,,-125.0,,,,True,,,,False,,,True
48307,136,88.0,,,,81.0,,,0.5,38.9,,,58.0,-48.0,,,,-55.0,,,-135.5,-97.1,,,-78.0,,,,False,,,False,False,,,False
48309,3858,3128.0,,,,1728.0,,,1290.3,844.8,1100.9,,665.0,-730.0,,,,-2130.0,,,-2567.7,-3013.2,-2757.1,,-3193.0,,,,False,,,False,False,False,,False
48311,8,8.0,,,,31.0,,,,2.2,,,4.0,0.0,,,,23.0,,,,-5.8,,,-4.0,,,,False,,,,False,,,False
48313,154,104.0,,,,216.0,,,0.6,48.1,,,0.0,-50.0,,,,62.0,,,-153.4,-105.9,,,-154.0,,,,False,,,False,False,,,False
48315,41,8.0,,,,50.0,,,15.3,0.2,,,11.0,-33.0,,,,9.0,,,-25.7,-40.8,,,-30.0,,,,True,,,True,False,,,True
48317,103,8.0,,,,19.0,,,,7.9,,,7.0,-95.0,,,,-84.0,,,,-95.1,,,-96.0,,,,True,,,,False,,,False
48319,23,8.0,,,,33.0,,,,12.8,,,5.0,-15.0,,,,10.0,,,,-10.2,,,-18.0,,,,True,,,,True,,,False
48321,225,232.0,,,,879.0,,,0.3,71.9,,,67.0,7.0,,,,654.0,,,-224.7,-153.1,,,-158.0,,,,False,,,False,False,,,False
48323,912,1600.0,,,,3238.0,,,12.8,1.4,1548.7,,0.0,688.0,,,,2326.0,,,-899.2,-910.6,636.7,,-912.0,,,,False,,,False,False,True,,False
48325,537,104.0,,,,337.0,,,176.0,7.1,338.0,,44.0,-433.0,,,,-200.0,,,-361.0,-530.0,-199.0,,-493.0,,,,True,,,True,False,True,,False
48327,72,8.0,,,,19.0,,,,14.1,,,6.0,-64.0,,,,-53.0,,,,-57.9,,,-66.0,,,,True,,,,True,,,False
48329,2402,632.0,,,,2338.0,,,511.6,267.6,271.2,,310.0,-1770.0,,,,-64.0,,,-1890.4,-2134.4,-2130.8,,-2092.0,,,,True,,,False,False,False,,False
48331,227,128.0,,,,147.0,,,128.5,43.3,,,59.0,-99.0,,,,-80.0,,,-98.5,-183.7,,,-168.0,,,,True,,,True,False,,,False
48333,60,56.0,,,,31.0,,,,3.4,,,25.0,-4.0,,,,-29.0,,,,-56.6,,,-35.0,,,,False,,,,False,,,False
48335,153,40.0,,,,37.0,,,,0.5,,,17.0,-113.0,,,,-116.0,,,,-152.5,,,-136.0,,,,False,,,,False,,,False
48337,220,72.0,,,,103.0,,,175.7,10.5,,,117.0,-148.0,,,,-117.0,,,-44.3,-209.5,,,-103.0,,,,True,,,True,False,,,True
48339,4497,5008.0,,,,4705.0,,,1482.7,431.7,3967.2,,1998.0,511.0,,,,208.0,,,-3014.3,-4065.3,-529.8,,-2499.0,,,,True,,,False,False,False,,False
48341,502,88.0,,,,399.0,,,3.9,39.0,81.6,,0.0,-414.0,,,,-103.0,,,-498.1,-463.0,-420.4,,-502.0,,,,True,,,False,False,False,,False
48343,136,120.0,,,,44.0,,,50.0,10.3,,,43.0,-16.0,,,,-92.0,,,-86.0,-125.7,,,-93.0,,,,False,,,False,False,,,False
48345,13,0.0,,,,13.0,,,,0.2,,,2.0,-13.0,,,,0.0,,,,-12.8,,,-11.0,,,,True,,,,True,,,True
48347,699,552.0,,,,767.0,,,173.5,148.2,485.6,,159.0,-147.0,,,,68.0,,,-525.5,-550.9,-213.4,,-540.0,,,,True,,,False,False,False,,False
48349,917,392.0,,,,441.0,,,205.1,99.8,142.4,,131.0,-525.0,,,,-476.0,,,-711.9,-817.2,-774.6,,-786.0,,,,True,,,False,False,False,,False
48351,124,0.0,,,,72.0,,,64.2,6.5,,,3.0,-124.0,,,,-52.0,,,-59.8,-117.5,,,-121.0,,,,True,,,True,True,,,True
48353,294,136.0,,,,54.0,,,85.0,38.1,,,70.0,-158.0,,,,-240.0,,,-209.0,-255.9,,,-224.0,,,,False,,,False,False,,,False
48355,2081,2160.0,,,,8705.0,,,22.4,186.0,6972.3,,0.0,79.0,,,,6624.0,,,-2058.6,-1895.0,4891.3,,-2081.0,,,,False,,,False,False,False,,False
48357,275,32.0,,,,247.0,,,0.0,28.3,,,13.0,-243.0,,,,-28.0,,,-275.0,-246.7,,,-262.0,,,,True,,,False,False,,,False
48359,24,0.0,,,,23.0,,,,0.6,,,0.0,-24.0,,,,-1.0,,,,-23.4,,,-24.0,,,,True,,,,True,,,False
48361,1127,440.0,,,,597.0,,,558.2,336.7,246.0,,40.0,-687.0,,,,-530.0,,,-568.8,-790.3,-881.0,,-1087.0,,,,True,,,True,False,False,,False
48363,390,184.0,,,,195.0,,,163.0,3.3,,,94.0,-206.0,,,,-195.0,,,-227.0,-386.7,,,-296.0,,,,True,,,False,False,,,False
48365,275,120.0,,,,182.0,,,65.8,52.0,,,47.0,-155.0,,,,-93.0,,,-209.2,-223.0,,,-228.0,,,,True,,,False,False,,,False
48367,1424,424.0,,,,758.0,,,271.4,99.3,298.9,,233.0,-1000.0,,,,-666.0,,,-1152.6,-1324.7,-1125.1,,-1191.0,,,,True,,,False,False,False,,False
48369,325,96.0,,,,37.0,,,0.2,36.4,,,4.0,-229.0,,,,-288.0,,,-324.8,-288.6,,,-321.0,,,,False,,,False,False,,,False
48371,294,216.0,,,,402.0,,,0.0,7.6,,,55.0,-78.0,,,,108.0,,,-294.0,-286.4,,,-239.0,,,,False,,,False,False,,,False
48373,545,264.0,,,,392.0,,,56.0,0.4,,,71.0,-281.0,,,,-153.0,,,-489.0,-544.6,,,-474.0,,,,True,,,False,False,,,False
48375,5135,1032.0,,,,2136.0,,,17.2,142.9,817.8,,85.0,-4103.0,,,,-2999.0,,,-5117.8,-4992.1,-4317.2,,-5050.0,,,,True,,,False,False,False,,False
48377,128,0.0,,,,8.0,,,,30.1,,,81.0,-128.0,,,,-120.0,,,,-97.9,,,-47.0,,,,True,,,,True,,,True
48379,125,0.0,,,,46.0,,,,0.1,,,3.0,-125.0,,,,-79.0,,,,-124.8,,,-122.0,,,,True,,,,True,,,True
48381,4524,824.0,,,,1472.0,,,661.7,273.5,552.7,,419.0,-3700.0,,,,-3052.0,,,-3862.3,-4250.5,-3971.3,,-4105.0,,,,True,,,False,False,False,,False
48383,82,0.0,,,,19.0,,,,0.2,,,3.0,-82.0,,,,-63.0,,,,-81.8,,,-79.0,,,,True,,,,True,,,True
48385,36,0.0,,,,16.0,,,0.0,20.0,,,1.0,-36.0,,,,-20.0,,,-36.0,-16.0,,,-35.0,,,,True,,,False,True,,,True
48387,94,48.0,,,,50.0,,,11.8,33.9,,,21.0,-46.0,,,,-44.0,,,-82.2,-60.1,,,-73.0,,,,True,,,False,False,,,False
48389,472,24.0,,,,62.0,,,0.0,21.4,,,29.0,-448.0,,,,-410.0,,,-472.0,-450.6,,,-443.0,,,,True,,,False,False,,,True
48391,35,0.0,,,,53.0,,,0.0,18.3,,,6.0,-35.0,,,,18.0,,,-35.0,-16.7,,,-29.0,,,,True,,,True,True,,,True
48393,9,8.0,,,,25.0,,,,0.4,,,1.0,-1.0,,,,16.0,,,,-8.6,,,-8.0,,,,False,,,,False,,,False
48395,241,144.0,,,,102.0,,,26.5,12.2,,,43.0,-97.0,,,,-139.0,,,-214.5,-228.8,,,-198.0,,,,False,,,False,False,,,False
48397,1073,280.0,,,,564.0,,,332.3,36.9,640.0,,256.0,-793.0,,,,-509.0,,,-740.7,-1036.1,-433.0,,-817.0,,,,True,,,True,False,True,,False
48399,177,176.0,,,,55.0,,,0.0,5.1,,,44.0,-1.0,,,,-122.0,,,-177.0,-171.9,,,-133.0,,,,False,,,False,False,,,False
48401,658,432.0,,,,633.0,,,284.5,122.5,,,161.0,-226.0,,,,-25.0,,,-373.5,-535.5,,,-497.0,,,,True,,,False,False,,,False
48403,123,0.0,,,,30.0,,,,36.1,,,5.0,-123.0,,,,-93.0,,,,-86.9,,,-118.0,,,,True,,,,True,,,True
48405,88,40.0,,,,49.0,,,17.6,18.4,,,8.0,-48.0,,,,-39.0,,,-70.4,-69.6,,,-80.0,,,,True,,,False,False,,,False
48407,83,96.0,,,,108.0,,,99.0,0.1,,,40.0,13.0,,,,25.0,,,16.0,-82.8,,,-43.0,,,,False,,,False,False,,,False
48409,246,264.0,,,,1544.0,,,205.8,52.1,134.1,,172.0,18.0,,,,1298.0,,,-40.2,-193.9,-111.9,,-74.0,,,,False,,,False,False,False,,False
48411,234,8.0,,,,60.0,,,,17.2,,,14.0,-226.0,,,,-174.0,,,,-216.8,,,-220.0,,,,True,,,,True,,,True
48413,37,0.0,,,,17.0,,,,2.9,,,14.0,-37.0,,,,-20.0,,,,-34.1,,,-23.0,,,,True,,,,True,,,True
48415,668,88.0,,,,124.0,,,0.1,1481.0,,,14.0,-580.0,,,,-544.0,,,-667.9,813.0,,,-654.0,,,,True,,,False,False,,,False
48417,70,0.0,,,,21.0,,,,0.9,,,0.0,-70.0,,,,-49.0,,,,-69.1,,,-70.0,,,,True,,,,True,,,False
48419,301,80.0,,,,250.0,,,45.1,49.0,,,27.0,-221.0,,,,-51.0,,,-255.9,-252.0,,,-274.0,,,,True,,,False,False,,,False
48421,29,24.0,,,,37.0,,,,13.6,,,6.0,-5.0,,,,8.0,,,,-15.4,,,-23.0,,,,False,,,,False,,,False
48423,3579,616.0,,,,1805.0,,,722.1,46.4,237.1,,469.0,-2963.0,,,,-1774.0,,,-2856.9,-3532.6,-3341.9,,-3110.0,,,,True,,,True,False,False,,False
48425,118,64.0,,,,39.0,,,60.6,2.1,,,31.0,-54.0,,,,-79.0,,,-57.4,-115.9,,,-87.0,,,,False,,,False,False,,,False
48427,613,760.0,,,,2313.0,,,619.3,121.3,175.9,,0.0,147.0,,,,1700.0,,,6.3,-491.6,-437.1,,-613.0,,,,False,,,True,False,False,,False
48429,145,0.0,,,,91.0,,,0.0,1.0,,,21.0,-145.0,,,,-54.0,,,-145.0,-144.0,,,-124.0,,,,True,,,True,True,,,True
48431,22,0.0,,,,12.0,,,,1.6,,,3.0,-22.0,,,,-10.0,,,,-20.4,,,-19.0,,,,True,,,,True,,,True
48433,21,8.0,,,,13.0,,,,2.1,,,1.0,-13.0,,,,-8.0,,,,-18.9,,,-20.0,,,,True,,,,False,,,False
48435,83,16.0,,,,31.0,,,,7.1,,,4.0,-67.0,,,,-52.0,,,,-75.9,,,-79.0,,,,True,,,,False,,,False
48437,179,48.0,,,,77.0,,,19.9,2.3,,,16.0,-131.0,,,,-102.0,,,-159.1,-176.7,,,-163.0,,,,True,,,False,False,,,False
48439,29182,10736.0,,,,12034.0,,,3344.8,2940.9,5810.9,,5022.0,-18446.0,,,,-17148.0,,,-25837.2,-26241.1,-23371.1,,-24160.0,,,,True,,,False,False,False,,False
48441,3962,344.0,,,,669.0,,,371.1,466.8,271.1,,187.0,-3618.0,,,,-3293.0,,,-3590.9,-3495.2,-3690.9,,-3775.0,,,,True,,,True,True,False,,False
48443,6,0.0,,,,0.0,,,,0.0,,,0.0,-6.0,,,,-6.0,,,,-6.0,,,-6.0,,,,False,,,,False,,,False
48445,483,48.0,,,,258.0,,,0.0,17.4,,,26.0,-435.0,,,,-225.0,,,-483.0,-465.6,,,-457.0,,,,True,,,False,False,,,False
48447,25,8.0,,,,19.0,,,,1.2,,,4.0,-17.0,,,,-6.0,,,,-23.8,,,-21.0,,,,True,,,,False,,,False
48449,390,136.0,,,,301.0,,,8.0,48.3,258.3,,3.0,-254.0,,,,-89.0,,,-382.0,-341.7,-131.7,,-387.0,,,,True,,,False,False,True,,False
48451,2325,824.0,,,,753.0,,,308.8,6.9,352.6,,191.0,-1501.0,,,,-1572.0,,,-2016.2,-2318.1,-1972.4,,-2134.0,,,,False,,,False,False,False,,False
48453,5438,5176.0,,,,6393.0,,,1500.5,298.3,3199.1,,1685.0,-262.0,,,,955.0,,,-3937.5,-5139.7,-2238.9,,-3753.0,,,,False,,,False,False,False,,False
48455,55,40.0,,,,57.0,,,53.5,54.0,,,22.0,-15.0,,,,2.0,,,-1.5,-1.0,,,-33.0,,,,True,,,True,True,,,False
48457,228,0.0,,,,177.0,,,114.8,41.4,,,25.0,-228.0,,,,-51.0,,,-113.2,-186.6,,,-203.0,,,,True,,,True,True,,,True
48459,492,224.0,,,,234.0,,,185.3,15.9,,,97.0,-268.0,,,,-258.0,,,-306.7,-476.1,,,-395.0,,,,True,,,False,False,,,False
48461,77,0.0,,,,10.0,,,,3.2,,,6.0,-77.0,,,,-67.0,,,,-73.8,,,-71.0,,,,True,,,,True,,,True
48463,167,144.0,,,,282.0,,,0.0,39.3,,,43.0,-23.0,,,,115.0,,,-167.0,-127.7,,,-124.0,,,,False,,,False,False,,,False
48465,784,0.0,,,,646.0,,,0.1,16.7,50.9,,9.0,-784.0,,,,-138.0,,,-783.9,-767.3,-733.1,,-775.0,,,,True,,,True,True,True,,True
48467,513,96.0,,,,360.0,,,129.1,31.2,,,65.0,-417.0,,,,-153.0,,,-383.9,-481.8,,,-448.0,,,,True,,,True,False,,,False
48469,506,712.0,,,,1180.0,,,14.7,50.7,290.1,,34.0,206.0,,,,674.0,,,-491.3,-455.3,-215.9,,-472.0,,,,False,,,False,False,False,,False
48471,973,0.0,,,,1846.0,,,9.8,28.4,312.0,,1.0,-973.0,,,,873.0,,,-963.2,-944.6,-661.0,,-972.0,,,,True,,,True,True,True,,True
48473,358,584.0,,,,616.0,,,270.0,251.6,,,253.0,226.0,,,,258.0,,,-88.0,-106.4,,,-105.0,,,,False,,,True,True,,,True
48475,172,24.0,,,,19.0,,,24.2,10.7,,,20.0,-148.0,,,,-153.0,,,-147.8,-161.3,,,-152.0,,,,False,,,True,False,,,False
