,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
45009,214,288.0,,283.3,,249.0,257.0,260.0,,,,,144.2,,196.0,,,271.0,192.6,,169.5,,,251.0,191.2,,,,184.0,279.8,,,,,,,,,,270.6,339.7,74.0,,69.3,,35.0,43.0,46.0,,,,,-69.8,,-18.0,,,57.0,-21.4,,-44.5,,,37.0,-22.8,,,,-30.0,65.8,,,,,,,,,,56.6,125.7,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,,,,,,,,,,True,False
45011,336,428.0,,434.7,,316.0,372.0,299.0,,,,,265.8,,251.2,,,348.0,171.1,,274.2,,,310.0,280.9,,,,277.0,568.9,,,,,,,,,,513.9,447.2,92.0,,98.7,,-20.0,36.0,-37.0,,,,,-70.2,,-84.8,,,12.0,-164.9,,-61.8,,,-26.0,-55.1,,,,-59.0,232.9,,,,,,,,,,177.9,111.2,,False,,True,True,True,,,,,True,,True,,,True,False,,True,,,True,True,,,,True,False,,,,,,,,,,False,False
45013,2002,3104.0,,2753.2,,2541.0,2677.0,2227.0,,,,,1663.6,,1722.2,,3328.3,3308.0,3789.1,,2066.0,1938.5,,2413.0,2220.2,,,,2157.0,4178.7,,,,,,2580.0,2112.0,,,3107.2,2751.3,1102.0,,751.2,,539.0,675.0,225.0,,,,,-338.4,,-279.8,,1326.3,1306.0,1787.1,,64.0,-63.5,,411.0,218.2,,,,155.0,2176.7,,,,,,578.0,110.0,,,1105.2,749.3,,True,,True,True,True,,,,,True,,True,,False,False,False,,True,True,,True,True,,,,True,False,,,,,,True,True,,,False,True
45015,2322,3008.0,,2645.5,,2614.0,2668.0,3029.0,,,,,1751.8,,2223.1,,,4563.0,2429.6,,2242.4,2228.5,,2724.0,2295.2,,,,2262.0,3617.6,,,,,,1412.0,2901.0,,,3129.5,2701.6,686.0,,323.5,,292.0,346.0,707.0,,,,,-570.2,,-98.9,,,2241.0,107.6,,-79.6,-93.5,,402.0,-26.8,,,,-60.0,1295.6,,,,,,-910.0,579.0,,,807.5,379.6,,True,,True,True,False,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,False,True,,,False,True
45017,101,240.0,,225.0,,194.0,196.0,201.0,,,,,124.6,,147.6,,,281.0,131.7,,152.2,,,191.0,163.9,,,,149.0,293.6,,,,,,,,,,238.9,213.4,139.0,,124.0,,93.0,95.0,100.0,,,,,23.6,,46.6,,,180.0,30.7,,51.2,,,90.0,62.9,,,,48.0,192.6,,,,,,,,,,137.9,112.4,,True,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,True,True
45019,5449,7592.0,,7666.8,7016.0,6092.0,5766.0,8108.0,,,,,4460.7,,5278.3,,8531.9,7621.0,5150.5,,5540.5,4169.0,,6199.5,5310.9,,,,5038.0,5804.2,,,,,,3400.9,7461.0,,,7262.1,6188.8,2143.0,,2217.8,1567.0,643.0,317.0,2659.0,,,,,-988.3,,-170.7,,3082.9,2172.0,-298.5,,91.5,-1280.0,,750.5,-138.1,,,,-411.0,355.2,,,,,,-2048.1,2012.0,,,1813.1,739.8,,False,True,True,True,False,,,,,True,,True,,False,False,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,True
45021,890,1028.0,,1071.0,,854.0,1010.0,788.0,,,,,512.8,,766.2,,,1210.0,3421.1,,812.5,613.5,,834.0,711.5,,,,780.0,1075.5,,,,,,493.1,,,,962.2,1408.0,138.0,,181.0,,-36.0,120.0,-102.0,,,,,-377.2,,-123.8,,,320.0,2531.1,,-77.5,-276.5,,-56.0,-178.5,,,,-110.0,185.5,,,,,,-396.9,,,,72.2,518.0,,False,,True,True,True,,,,,False,,True,,,False,False,,True,False,,True,False,,,,True,False,,,,,,False,,,,True,False
45023,530,640.0,,642.8,,554.0,606.0,499.0,,,,,333.3,,475.3,,,638.0,584.8,,380.2,340.0,,573.0,488.7,,,,470.0,919.5,,,,,,340.5,,,,632.3,692.3,110.0,,112.8,,24.0,76.0,-31.0,,,,,-196.7,,-54.7,,,108.0,54.8,,-149.8,-190.0,,43.0,-41.3,,,,-60.0,389.5,,,,,,-189.5,,,,102.3,162.3,,False,,True,True,True,,,,,False,,True,,,True,True,,False,False,,True,True,,,,True,False,,,,,,False,,,,True,False
45025,868,1020.0,,1024.2,,740.0,825.0,698.0,,,,,383.4,,615.5,,,958.0,584.3,,523.3,640.5,,984.0,760.9,,,,683.0,1059.2,,,,,,820.4,,,,1078.8,815.9,152.0,,156.2,,-128.0,-43.0,-170.0,,,,,-484.6,,-252.5,,,90.0,-283.7,,-344.7,-227.5,,116.0,-107.1,,,,-185.0,191.2,,,,,,-47.6,,,,210.8,-52.1,,False,,True,True,False,,,,,False,,False,,,True,False,,False,False,,True,True,,,,False,False,,,,,,True,,,,False,True
45027,479,552.0,,556.4,,473.0,516.0,453.0,,,,,301.6,,254.1,,,650.0,961.1,,417.9,333.0,,559.0,474.3,,,,404.0,706.6,,,,,,272.1,,,,511.3,503.9,73.0,,77.4,,-6.0,37.0,-26.0,,,,,-177.4,,-224.9,,,171.0,482.1,,-61.1,-146.0,,80.0,-4.7,,,,-75.0,227.6,,,,,,-206.9,,,,32.3,24.9,,False,,True,True,True,,,,,False,,False,,,False,False,,True,False,,False,True,,,,False,False,,,,,,False,,,,True,True
45029,438,636.0,,598.2,,460.0,516.0,228.0,,,,,376.0,,470.2,,,825.0,373.9,,465.2,431.0,,443.0,466.0,,,,440.0,1025.9,,,,,,429.7,,,,663.0,476.0,198.0,,160.2,,22.0,78.0,-210.0,,,,,-62.0,,32.2,,,387.0,-64.1,,27.2,-7.0,,5.0,28.0,,,,2.0,587.9,,,,,,-8.3,,,,225.0,38.0,,True,,True,True,False,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,True,,,,False,True
45031,895,2096.0,,2457.9,,1296.0,1498.0,1440.0,,,,,793.9,,1258.4,,,1460.0,757.9,,995.9,586.0,,1223.0,1277.5,,,,1236.0,1906.1,,,,,,1214.4,,,,2083.6,1863.8,1201.0,,1562.9,,401.0,603.0,545.0,,,,,-101.1,,363.4,,,565.0,-137.1,,100.9,-309.0,,328.0,382.5,,,,341.0,1011.1,,,,,,319.4,,,,1188.6,968.8,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
45033,436,712.0,,567.4,,484.0,526.0,510.0,,,,,428.0,,541.9,,,627.0,301.4,,489.3,518.0,,363.0,433.7,,,,478.0,492.2,,,,,,309.4,,,,665.4,768.4,276.0,,131.4,,48.0,90.0,74.0,,,,,-8.0,,105.9,,,191.0,-134.6,,53.3,82.0,,-73.0,-2.3,,,,42.0,56.2,,,,,,-126.6,,,,229.4,332.4,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,False
45035,2508,3296.0,,3568.0,,2380.0,2626.0,2079.0,,,,,1881.3,,2647.7,,,3252.0,2810.3,,2282.3,1695.0,,2633.0,2340.7,,,,2079.0,2827.9,,,,,,2219.0,3248.0,,,2188.2,2923.8,788.0,,1060.0,,-128.0,118.0,-429.0,,,,,-626.7,,139.7,,,744.0,302.3,,-225.7,-813.0,,125.0,-167.3,,,,-429.0,319.9,,,,,,-289.0,740.0,,,-319.8,415.8,,False,,True,True,True,,,,,True,,True,,,True,True,,True,False,,True,True,,,,True,True,,,,,,True,True,,,True,True
45037,466,828.0,,712.6,,664.0,622.0,1000.0,,,,,317.7,,395.8,,,467.0,1069.9,,411.3,,,759.0,465.3,,,,526.0,622.3,,,,,,600.1,,,,767.4,647.8,362.0,,246.6,,198.0,156.0,534.0,,,,,-148.3,,-70.2,,,1.0,603.9,,-54.7,,,293.0,-0.7,,,,60.0,156.3,,,,,,134.1,,,,301.4,181.8,,True,,True,True,False,,,,,True,,True,,,True,False,,True,,,True,True,,,,True,True,,,,,,True,,,,True,True
45039,235,312.0,,311.7,,276.0,310.0,308.0,,,,,195.8,,308.0,,,395.0,289.1,,288.3,,,267.0,255.0,,,,245.0,529.5,,,,,,,,,,285.0,324.4,77.0,,76.7,,41.0,75.0,73.0,,,,,-39.2,,73.0,,,160.0,54.1,,53.3,,,32.0,20.0,,,,10.0,294.5,,,,,,,,,,50.0,89.4,,True,,True,True,True,,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,,,,,,,,,,True,False
45041,1622,2492.0,,2799.5,,1691.0,2092.0,1217.0,,,,,1710.9,,1345.8,,,3008.0,1413.3,,1916.4,1159.5,,1356.0,1587.2,,,,1971.0,3464.9,,,,,,1133.5,1044.0,,,2645.5,2508.7,870.0,,1177.5,,69.0,470.0,-405.0,,,,,88.9,,-276.2,,,1386.0,-208.7,,294.4,-462.5,,-266.0,-34.8,,,,349.0,1842.9,,,,,,-488.5,-578.0,,,1023.5,886.7,,False,,True,True,True,,,,,True,,True,,,False,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,False,False
45043,727,936.0,,989.1,,716.0,752.0,865.0,,,,,647.5,,650.0,,,1287.0,726.6,,858.8,294.0,,444.0,621.2,,,,659.0,1405.8,,,,,,541.8,,,,780.9,808.1,209.0,,262.1,,-11.0,25.0,138.0,,,,,-79.5,,-77.0,,,560.0,-0.4,,131.8,-433.0,,-283.0,-105.8,,,,-68.0,678.8,,,,,,-185.2,,,,53.9,81.1,,False,,True,True,True,,,,,True,,True,,,False,True,,True,False,,False,True,,,,True,False,,,,,,True,,,,True,True
45045,8181,12716.0,,12090.4,9595.4,8469.0,9819.0,7997.0,,,,,6458.1,,12402.3,,9558.7,11714.0,7784.0,,6684.6,6480.5,,8759.5,7592.3,,,,8090.0,7803.0,,,,,,6623.6,7600.0,,,10264.7,13987.4,4535.0,,3909.4,1414.4,288.0,1638.0,-184.0,,,,,-1722.9,,4221.3,,1377.7,3533.0,-397.0,,-1496.4,-1700.5,,578.5,-588.7,,,,-91.0,-378.0,,,,,,-1557.4,-581.0,,,2083.7,5806.4,,True,True,True,True,True,,,,,True,,True,,True,True,True,,True,True,,True,True,,,,True,True,,,,,,True,True,,,True,False
45047,891,1704.0,,1668.5,,1311.0,1361.0,1161.0,,,,,772.9,,1440.3,,,1390.0,1422.3,,1078.4,944.5,,1438.5,1038.4,,,,1136.0,1969.9,,,,,,970.3,,,,1614.7,1372.4,813.0,,777.5,,420.0,470.0,270.0,,,,,-118.1,,549.3,,,499.0,531.3,,187.4,53.5,,547.5,147.4,,,,245.0,1078.9,,,,,,79.3,,,,723.7,481.4,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,False,,,,,,True,,,,True,True
45049,181,392.0,,388.2,,333.0,341.0,330.0,,,,,180.6,,199.0,,,382.0,242.9,,207.3,,,326.0,321.4,,,,266.0,473.6,,,,,,,,,,423.6,371.9,211.0,,207.2,,152.0,160.0,149.0,,,,,-0.4,,18.0,,,201.0,61.9,,26.3,,,145.0,140.4,,,,85.0,292.6,,,,,,,,,,242.6,190.9,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,False,,,,,,,,,,False,True
45051,5550,6364.0,,6613.2,6324.5,4322.0,4580.0,4396.0,,,,,3412.9,,4941.3,,,5986.0,3920.5,,4395.4,1484.0,,4605.0,3884.7,,,,4031.0,3428.8,,,,,,3208.2,4087.0,,,6734.1,5341.7,814.0,,1063.2,774.5,-1228.0,-970.0,-1154.0,,,,,-2137.1,,-608.7,,,436.0,-1629.5,,-1154.6,-4066.0,,-945.0,-1665.3,,,,-1519.0,-2121.2,,,,,,-2341.8,-1463.0,,,1184.1,-208.3,,False,True,False,False,False,,,,,False,,True,,,True,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,False,True
45053,266,364.0,,353.1,,332.0,354.0,268.0,,,,,219.5,,304.6,,,465.0,529.8,,258.4,,,276.0,258.1,,,,310.0,686.2,,,,,,,,,,385.0,345.1,98.0,,87.1,,66.0,88.0,2.0,,,,,-46.5,,38.6,,,199.0,263.8,,-7.6,,,10.0,-7.9,,,,44.0,420.2,,,,,,,,,,119.0,79.1,,True,,True,True,True,,,,,True,,True,,,False,False,,True,,,True,True,,,,True,False,,,,,,,,,,False,True
45055,1149,1524.0,,1557.2,,1173.0,1213.0,1220.0,,,,,649.6,,801.6,,1525.9,1344.0,1215.3,,822.0,983.5,,1407.5,1088.6,,,,1036.0,1142.2,,,,,,717.0,,,,1580.0,1291.9,375.0,,408.2,,24.0,64.0,71.0,,,,,-499.4,,-347.4,,376.9,195.0,66.3,,-327.0,-165.5,,258.5,-60.4,,,,-113.0,-6.8,,,,,,-432.0,,,,431.0,142.9,,False,,True,True,True,,,,,False,,True,,False,True,True,,True,True,,True,True,,,,True,True,,,,,,False,,,,False,True
45057,1723,2208.0,,2102.5,,1611.0,1698.0,1692.0,,,,,846.1,,1441.2,,,1923.0,1457.2,,1300.7,1209.0,,1754.0,1513.5,,,,1194.0,2327.7,,,,,,1013.8,,,,2143.8,1933.9,485.0,,379.5,,-112.0,-25.0,-31.0,,,,,-876.9,,-281.8,,,200.0,-265.8,,-422.3,-514.0,,31.0,-209.5,,,,-529.0,604.7,,,,,,-709.2,,,,420.8,210.9,,True,,True,True,True,,,,,False,,True,,,True,True,,True,False,,True,True,,,,False,False,,,,,,False,,,,True,True
45059,818,1396.0,,1436.4,,937.0,994.0,722.0,,,,,653.6,,1221.3,,,1244.0,1167.6,,941.4,867.5,,1101.5,961.8,,,,850.0,874.5,,,,,,578.9,,,,1218.9,1107.8,578.0,,618.4,,119.0,176.0,-96.0,,,,,-164.4,,403.3,,,426.0,349.6,,123.4,49.5,,283.5,143.8,,,,32.0,56.5,,,,,,-239.1,,,,400.9,289.8,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
45061,152,396.0,,380.8,,300.0,313.0,329.0,,,,,174.0,,276.2,,,281.0,228.5,,211.5,,,310.0,238.7,,,,264.0,452.9,,,,,,,,,,319.0,338.8,244.0,,228.8,,148.0,161.0,177.0,,,,,22.0,,124.2,,,129.0,76.5,,59.5,,,158.0,86.7,,,,112.0,300.9,,,,,,,,,,167.0,186.8,,True,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,False,,,,,,,,,,True,True
45063,5251,5548.0,,5388.5,,3898.0,4370.0,4025.0,,,,,3049.2,,4734.3,,3913.6,6537.0,3571.0,,3643.7,3210.0,,4147.5,3527.5,,,,3862.0,3659.9,,,,,,3085.0,3512.0,,,6198.0,5704.4,297.0,,137.5,,-1353.0,-881.0,-1226.0,,,,,-2201.8,,-516.7,,-1337.4,1286.0,-1680.0,,-1607.3,-2041.0,,-1103.5,-1723.5,,,,-1389.0,-1591.1,,,,,,-2166.0,-1739.0,,,947.0,453.4,,True,,False,False,False,,,,,False,,False,,False,False,False,,False,False,,False,False,,,,False,False,,,,,,False,False,,,False,False
45065,202,248.0,,237.8,,195.0,184.0,259.0,,,,,94.9,,198.5,,,89.0,231.6,,132.3,,,193.0,161.8,,,,148.0,209.5,,,,,,,,,,233.3,200.3,46.0,,35.8,,-7.0,-18.0,57.0,,,,,-107.1,,-3.5,,,-113.0,29.6,,-69.7,,,-9.0,-40.2,,,,-54.0,7.5,,,,,,,,,,31.3,-1.7,,True,,True,True,False,,,,,False,,True,,,False,True,,False,,,True,True,,,,False,True,,,,,,,,,,True,True
45067,373,436.0,,527.3,,345.0,445.0,222.0,,,,,331.8,,381.6,,,603.0,234.4,,356.7,407.0,,254.0,313.9,,,,356.0,417.6,,,,,,212.2,,,,370.4,762.9,63.0,,154.3,,-28.0,72.0,-151.0,,,,,-41.2,,8.6,,,230.0,-138.6,,-16.3,34.0,,-119.0,-59.1,,,,-17.0,44.6,,,,,,-160.8,,,,-2.6,389.9,,False,,True,False,False,,,,,True,,True,,,False,False,,True,True,,False,True,,,,True,True,,,,,,False,,,,True,False
45069,376,560.0,,589.1,,395.0,459.0,259.0,,,,,268.0,,233.9,,,503.0,321.9,,306.1,,,472.0,385.5,,,,387.0,668.3,,,,,,434.9,,,,529.7,488.9,184.0,,213.1,,19.0,83.0,-117.0,,,,,-108.0,,-142.1,,,127.0,-54.1,,-69.9,,,96.0,9.5,,,,11.0,292.3,,,,,,58.9,,,,153.7,112.9,,False,,True,True,True,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,False,,,,,,True,,,,True,True
45071,621,624.0,,593.3,,494.0,581.0,398.0,,,,,375.9,,522.3,,,800.0,358.2,,427.5,456.5,,395.0,390.1,,,,484.0,795.0,,,,,,531.6,,,,784.4,683.8,3.0,,-27.7,,-127.0,-40.0,-223.0,,,,,-245.1,,-98.7,,,179.0,-262.8,,-193.5,-164.5,,-226.0,-230.9,,,,-137.0,174.0,,,,,,-89.4,,,,163.4,62.8,,False,,False,False,False,,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,,,,,,False,,,,False,False
45073,884,1908.0,,1876.7,,1296.0,1400.0,1393.0,,,,,891.2,,1325.8,,,1394.0,1041.8,,1124.9,750.0,,1155.0,1001.7,,,,1274.0,1741.1,,,,,,897.7,,,,1863.7,1776.9,1024.0,,992.7,,412.0,516.0,509.0,,,,,7.2,,441.8,,,510.0,157.8,,240.9,-134.0,,271.0,117.7,,,,390.0,857.1,,,,,,13.7,,,,979.7,892.9,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
45075,1296,1804.0,,1978.4,,1415.0,1442.0,1939.0,,,,,881.2,,1321.5,,,1655.0,1524.8,,1159.1,1110.0,,1052.0,1300.9,,,,1279.0,2175.4,,,,,,741.7,,,,1803.1,1607.4,508.0,,682.4,,119.0,146.0,643.0,,,,,-414.8,,25.5,,,359.0,228.8,,-136.9,-186.0,,-244.0,4.9,,,,-17.0,879.4,,,,,,-554.3,,,,507.1,311.4,,False,,True,True,False,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,False,,,,,,False,,,,True,True
45077,1764,2568.0,,2653.0,,1877.0,2178.0,1797.0,,,,,1595.8,,2376.5,,,2473.0,961.7,,1495.5,945.5,,1470.0,1541.3,,,,1758.0,2321.5,,,,,,1308.1,,,,2364.4,3305.0,804.0,,889.0,,113.0,414.0,33.0,,,,,-168.2,,612.5,,,709.0,-802.3,,-268.5,-818.5,,-294.0,-222.7,,,,-6.0,557.5,,,,,,-455.9,,,,600.4,1541.0,,False,,True,True,True,,,,,True,,True,,,True,True,,True,False,,True,True,,,,True,True,,,,,,True,,,,True,False
45079,5661,8076.0,,7365.3,6977.8,6477.0,6297.0,6159.0,,,,,4192.7,,5532.2,,7976.7,8551.0,6567.9,,5201.3,5280.0,,5976.0,5147.1,,,,4690.0,10813.8,,,,,,3469.2,7326.0,,,7735.3,6566.3,2415.0,,1704.3,1316.8,816.0,636.0,498.0,,,,,-1468.3,,-128.8,,2315.7,2890.0,906.9,,-459.7,-381.0,,315.0,-513.9,,,,-971.0,5152.8,,,,,,-2191.8,1665.0,,,2074.3,905.3,,True,True,True,True,True,,,,,True,,True,,True,False,True,,True,True,,True,True,,,,True,False,,,,,,True,True,,,True,True
45081,273,416.0,,437.2,,308.0,306.0,468.0,,,,,157.9,,249.8,,,398.0,187.0,,235.1,,,306.0,264.9,,,,263.0,445.4,,,,,,,,,,431.0,302.9,143.0,,164.2,,35.0,33.0,195.0,,,,,-115.1,,-23.2,,,125.0,-86.0,,-37.9,,,33.0,-8.1,,,,-10.0,172.4,,,,,,,,,,158.0,29.9,,False,,True,True,False,,,,,True,,True,,,True,True,,True,,,True,True,,,,True,False,,,,,,,,,,False,True
45083,6142,7212.0,,6936.9,5007.4,5581.0,6051.0,3301.0,,,,,3409.0,,4480.5,,7171.2,7197.0,8262.1,,5063.5,3006.0,,6329.0,5237.2,,,,5309.0,5224.6,,,,,,5147.6,5776.0,,,6736.5,6971.5,1070.0,,794.9,-1134.6,-561.0,-91.0,-2841.0,,,,,-2733.0,,-1661.5,,1029.2,1055.0,2120.1,,-1078.5,-3136.0,,187.0,-904.8,,,,-833.0,-917.4,,,,,,-994.4,-366.0,,,594.5,829.5,,True,False,True,True,False,,,,,False,,False,,True,True,False,,False,False,,True,True,,,,True,True,,,,,,True,True,,,True,True
45085,1345,2668.0,,2498.0,,1897.0,1827.0,2600.0,,,,,931.5,,1359.3,,,2207.0,1816.0,,1541.1,1960.0,,2164.0,1565.7,,,,1625.0,1519.7,,,,,,1486.3,,,,2533.3,1869.4,1323.0,,1153.0,,552.0,482.0,1255.0,,,,,-413.5,,14.3,,,862.0,471.0,,196.1,615.0,,819.0,220.7,,,,280.0,174.7,,,,,,141.3,,,,1188.3,524.4,,True,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
45087,394,596.0,,580.6,,564.0,507.0,722.0,,,,,228.2,,367.3,,,538.0,1479.8,,327.2,,,462.5,414.1,,,,426.0,603.9,,,,,,328.2,,,,772.8,519.7,202.0,,186.6,,170.0,113.0,328.0,,,,,-165.8,,-26.7,,,144.0,1085.8,,-66.8,,,68.5,20.1,,,,32.0,209.9,,,,,,-65.8,,,,378.8,125.7,,True,,True,True,False,,,,,True,,True,,,True,False,,True,,,True,True,,,,True,False,,,,,,True,,,,False,True
45089,503,908.0,,922.7,,538.0,650.0,740.0,,,,,376.3,,480.5,,,615.0,388.9,,527.9,446.0,,480.0,484.9,,,,549.0,903.8,,,,,,363.0,,,,694.1,845.0,405.0,,419.7,,35.0,147.0,237.0,,,,,-126.7,,-22.5,,,112.0,-114.1,,24.9,-57.0,,-23.0,-18.1,,,,46.0,400.8,,,,,,-140.0,,,,191.1,342.0,,False,,True,True,True,,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,,,,,,True,,,,True,True
45091,4500,5000.0,,5074.3,,3829.0,4214.0,5207.0,,,,,2359.2,,3958.0,,3577.3,5804.0,3996.9,,3126.2,3461.0,,3678.0,3144.0,,,,3325.0,4809.2,,,,,,1948.2,6849.0,,,5491.5,5640.3,500.0,,574.3,,-671.0,-286.0,707.0,,,,,-2140.8,,-542.0,,-922.7,1304.0,-503.1,,-1373.8,-1039.0,,-822.0,-1356.0,,,,-1175.0,309.2,,,,,,-2551.8,2349.0,,,991.5,1140.3,,False,,False,True,False,,,,,False,,False,,False,False,False,,False,False,,False,False,,,,False,True,,,,,,False,False,,,False,False
46003,4,32.0,,35.0,,29.0,29.0,,,,,,16.3,,13.5,,,12.0,1.3,,16.2,,,10.0,14.6,,,,42.0,31.6,,,,,,,,,,34.9,40.9,28.0,,31.0,,25.0,25.0,,,,,,12.3,,9.5,,,8.0,-2.7,,12.2,,,6.0,10.6,,,,38.0,27.6,,,,,,,,,,30.9,36.9,,False,,True,True,,,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,,,,,,,,,,False,False
46005,117,60.0,,62.2,,61.0,79.0,22.0,,,,,64.9,,73.6,,,85.0,8.0,,81.5,,,16.0,43.2,,,,164.0,97.6,,,,,,119.8,,,,23.6,88.0,-57.0,,-54.8,,-56.0,-38.0,-95.0,,,,,-52.1,,-43.4,,,-32.0,-109.0,,-35.5,,,-101.0,-73.8,,,,47.0,-19.4,,,,,,2.8,,,,-93.4,-29.0,,True,,True,True,False,,,,,True,,True,,,True,False,,True,,,False,False,,,,True,True,,,,,,True,,,,False,True
46007,6,0.0,,0.0,,4.0,16.0,0.0,,,,,14.0,,9.5,,,12.0,1.5,,9.4,,,24.0,3.9,,,,24.0,29.1,,,,,,,,,,3.3,,-6.0,,-6.0,,-2.0,10.0,-6.0,,,,,8.0,,3.5,,,6.0,-4.5,,3.4,,,18.0,-2.1,,,,18.0,23.1,,,,,,,,,,-2.7,,,False,,True,False,False,,,,,False,,True,,,False,True,,True,,,False,True,,,,False,False,,,,,,,,,,True,
46009,6,0.0,,0.0,,18.0,220.0,,,,,,31.6,,18.1,,,30.0,0.0,,24.4,,,1.0,20.5,,,,62.0,5.1,,,,,,,,,,41.8,731.2,-6.0,,-6.0,,12.0,214.0,,,,,,25.6,,12.1,,,24.0,-6.0,,18.4,,,-5.0,14.5,,,,56.0,-0.9,,,,,,,,,,35.8,725.2,,False,,False,False,,,,,,False,,False,,,False,True,,False,,,True,False,,,,False,True,,,,,,,,,,False,False
