,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48219,289,144.0,52.0,,,,,669.0,390.4,228.3,114.0,,562.3,,,-145.0,-237.0,,,,,380.0,101.4,-60.7,-175.0,,273.3,,,False,,,,,False,True,True,False,,False,,
48221,1140,2838.0,3088.0,,,,,2526.0,3473.4,1780.8,1947.0,,2032.1,,,1698.0,1948.0,,,,,1386.0,2333.4,640.8,807.0,,892.1,,,False,,,,,True,False,True,True,,True,,
48223,415,576.0,2610.0,,,,,1383.0,290.1,385.5,516.0,,,,,161.0,2195.0,,,,,968.0,-124.9,-29.5,101.0,,,,,False,,,,,False,True,True,True,,,,
48225,213,822.0,1382.0,,,,,480.0,80.5,527.9,441.0,,,,,609.0,1169.0,,,,,267.0,-132.5,314.9,228.0,,,,,False,,,,,True,True,True,True,,,,
48227,424,654.0,1788.0,,,,,1157.0,604.8,485.9,428.5,,,,,230.0,1364.0,,,,,733.0,180.8,61.9,4.5,,,,,False,,,,,False,True,True,True,,,,
48229,109,108.0,,,,,,149.0,49.7,54.4,43.0,,,,,-1.0,,,,,,40.0,-59.3,-54.6,-66.0,,,,,,,,,,False,False,False,False,,,,
48231,698,2760.0,9285.0,,,,,3739.0,7503.8,2188.0,1661.0,,843.9,,,2062.0,8587.0,,,,,3041.0,6805.8,1490.0,963.0,,145.9,,,False,,,,,False,False,True,True,,True,,
48233,284,96.0,24.0,,,,,486.0,102.3,144.4,56.0,,,,,-188.0,-260.0,,,,,202.0,-181.7,-139.6,-228.0,,,,,False,,,,,False,True,True,False,,,,
48235,40,12.0,0.0,,,,,93.0,15.9,9.7,25.0,,,,,-28.0,-40.0,,,,,53.0,-24.1,-30.3,-15.0,,,,,False,,,,,False,True,False,True,,,,
48237,71,174.0,96.0,,,,,449.0,928.9,181.9,116.0,,,,,103.0,25.0,,,,,378.0,857.9,110.9,45.0,,,,,True,,,,,False,False,False,True,,,,
48239,397,384.0,347.0,,,,,417.0,823.4,280.5,394.0,,,,,-13.0,-50.0,,,,,20.0,426.4,-116.5,-3.0,,,,,False,,,,,False,False,False,True,,,,
48241,371,1338.0,664.0,,,,,1446.0,9018.4,1491.1,850.5,,38.5,,,967.0,293.0,,,,,1075.0,8647.4,1120.1,479.5,,-332.5,,,True,,,,,False,False,False,True,,True,,
48243,65,6.0,,,,,,66.0,218.9,9.9,44.0,,,,,-59.0,,,,,,1.0,153.9,-55.1,-21.0,,,,,,,,,,True,False,True,True,,,,
48245,2304,5184.0,1898.0,,,,,8752.0,10311.1,5561.8,4473.0,,4333.3,3537.0,,2880.0,-406.0,,,,,6448.0,8007.1,3257.8,2169.0,,2029.3,1233.0,,True,,,,,False,False,False,True,,True,True,
48247,132,438.0,0.0,,,,,310.0,387.0,202.2,203.0,,,,,306.0,-132.0,,,,,178.0,255.0,70.2,71.0,,,,,True,,,,,True,True,True,True,,,,
48249,634,1272.0,767.0,,,,,1627.0,837.9,870.4,1275.5,,,,,638.0,133.0,,,,,993.0,203.9,236.4,641.5,,,,,True,,,,,False,True,True,False,,,,
48251,4091,9138.0,6667.0,,,,,7275.0,11649.9,5725.0,6118.0,,5862.9,9381.0,,5047.0,2576.0,,,,,3184.0,7558.9,1634.0,2027.0,,1771.9,5290.0,,True,,,,,True,False,True,True,,True,False,
48253,281,384.0,277.0,,,,,631.0,200.7,666.7,54.0,,740.6,,,103.0,-4.0,,,,,350.0,-80.3,385.7,-227.0,,459.6,,,True,,,,,False,True,False,False,,False,,
48255,379,174.0,,,,,,526.0,688.7,282.3,52.0,,,,,-205.0,,,,,,147.0,309.7,-96.7,-327.0,,,,,,,,,,True,False,True,False,,,,
48257,3310,5472.0,4407.0,,,,,4392.0,6439.2,3997.3,3954.5,,4027.5,2067.0,,2162.0,1097.0,,,,,1082.0,3129.2,687.3,644.5,,717.5,-1243.0,,True,,,,,True,False,True,True,,True,True,
48259,1060,1230.0,2341.0,,,,,1083.0,3913.3,787.8,614.0,,,,,170.0,1281.0,,,,,23.0,2853.3,-272.2,-446.0,,,,,False,,,,,True,False,False,False,,,,
48261,4,12.0,0.0,,,,,18.0,92.3,6.1,6.0,,,,,8.0,-4.0,,,,,14.0,88.3,2.1,2.0,,,,,True,,,,,False,False,True,True,,,,
48263,10,42.0,,,,,,24.0,28.9,13.2,25.0,,,,,32.0,,,,,,14.0,18.9,3.2,15.0,,,,,,,,,,True,True,True,True,,,,
48265,1174,1470.0,2331.0,,,,,1568.0,2798.3,1160.4,1085.0,,,,,296.0,1157.0,,,,,394.0,1624.3,-13.6,-89.0,,,,,False,,,,,False,False,True,True,,,,
48267,55,42.0,0.0,,,,,119.0,20.2,21.3,69.0,,,,,-13.0,-55.0,,,,,64.0,-34.8,-33.7,14.0,,,,,False,,,,,False,False,False,False,,,,
48269,3,12.0,0.0,,,,,17.0,80.9,2.9,6.0,,,,,9.0,-3.0,,,,,14.0,77.9,-0.1,3.0,,,,,True,,,,,False,False,True,True,,,,
48271,79,216.0,,,,,,249.0,969.1,156.5,159.0,,,,,137.0,,,,,,170.0,890.1,77.5,80.0,,,,,,,,,,False,False,True,True,,,,
48273,465,582.0,,,,,,851.0,632.9,582.0,670.0,,,,,117.0,,,,,,386.0,167.9,117.0,205.0,,,,,,,,,,False,False,False,False,,,,
48275,47,204.0,,,,,,131.0,997.4,156.9,48.0,,,,,157.0,,,,,,84.0,950.4,109.9,1.0,,,,,,,,,,True,False,True,True,,,,
48277,693,4572.0,3561.0,,,,,2015.0,1093.7,1333.8,1854.5,,1041.4,,,3879.0,2868.0,,,,,1322.0,400.7,640.8,1161.5,,348.4,,,True,,,,,True,True,True,True,,True,,
48279,169,300.0,108.0,,,,,378.0,577.8,182.1,125.0,,,,,131.0,-61.0,,,,,209.0,408.8,13.1,-44.0,,,,,True,,,,,False,False,True,True,,,,
48281,1148,474.0,564.0,,,,,841.0,305.3,376.1,323.0,,,,,-674.0,-584.0,,,,,-307.0,-842.7,-771.9,-825.0,,,,,True,,,,,True,False,False,False,,,,
48283,134,696.0,0.0,,,,,428.0,40.2,340.5,340.0,,,,,562.0,-134.0,,,,,294.0,-93.8,206.5,206.0,,,,,True,,,,,True,True,True,True,,,,
48285,417,432.0,782.0,,,,,623.0,1269.7,253.0,153.0,,,,,15.0,365.0,,,,,206.0,852.7,-164.0,-264.0,,,,,False,,,,,False,False,False,False,,,,
48287,822,462.0,163.0,,,,,547.0,356.5,377.5,303.0,,,,,-360.0,-659.0,,,,,-275.0,-465.5,-444.5,-519.0,,,,,False,,,,,True,False,False,False,,,,
48289,663,288.0,310.0,,,,,401.0,174.5,223.3,192.0,,,,,-375.0,-353.0,,,,,-262.0,-488.5,-439.7,-471.0,,,,,True,,,,,True,False,False,False,,,,
48291,2000,2466.0,7875.0,,,,,2962.0,1309.8,2250.4,4630.0,,1681.9,,,466.0,5875.0,,,,,962.0,-690.2,250.4,2630.0,,-318.1,,,False,,,,,False,False,True,False,,True,,
48293,1210,420.0,366.0,,,,,838.0,119.8,382.9,205.0,,,,,-790.0,-844.0,,,,,-372.0,-1090.2,-827.1,-1005.0,,,,,False,,,,,True,False,False,False,,,,
48295,51,24.0,0.0,,,,,73.0,21.0,32.4,64.0,,,,,-27.0,-51.0,,,,,22.0,-30.0,-18.6,13.0,,,,,False,,,,,True,False,True,True,,,,
48297,142,276.0,76.0,,,,,367.0,114.1,273.2,137.0,,,,,134.0,-66.0,,,,,225.0,-27.9,131.2,-5.0,,,,,True,,,,,False,True,True,True,,,,
48299,702,462.0,410.0,,,,,616.0,125.1,443.6,132.0,,,,,-240.0,-292.0,,,,,-86.0,-576.9,-258.4,-570.0,,,,,False,,,,,True,False,False,False,,,,
48301,0,0.0,0.0,,,,,0.0,0.0,0.6,,,,,,0.0,0.0,,,,,0.0,0.0,0.6,,,,,,True,,,,,True,True,False,,,,,
48303,2920,6648.0,3893.0,,,,,7890.0,2261.0,6047.9,3713.0,,9831.4,2572.0,,3728.0,973.0,,,,,4970.0,-659.0,3127.9,793.0,,6911.4,-348.0,,True,,,,,False,True,True,True,,False,True,
48305,39,66.0,24.0,,,,,173.0,199.6,89.0,141.0,,,,,27.0,-15.0,,,,,134.0,160.6,50.0,102.0,,,,,True,,,,,False,False,False,False,,,,
48307,88,48.0,7.0,,,,,272.0,2.8,46.3,14.0,,,,,-40.0,-81.0,,,,,184.0,-85.2,-41.7,-74.0,,,,,False,,,,,False,False,False,False,,,,
48309,3215,8028.0,8978.0,,,,,9913.0,14238.6,4791.0,6507.5,,3704.9,3749.0,,4813.0,5763.0,,,,,6698.0,11023.6,1576.0,3292.5,,489.9,534.0,,False,,,,,False,False,True,True,,True,True,
48311,14,0.0,0.0,,,,,31.0,13.8,5.9,36.0,,,,,-14.0,-14.0,,,,,17.0,-0.2,-8.1,22.0,,,,,False,,,,,False,True,True,False,,,,
48313,714,66.0,,,,,,386.0,21.4,156.4,7.0,,,,,-648.0,,,,,,-328.0,-692.6,-557.6,-707.0,,,,,,,,,,True,False,True,False,,,,
48315,156,312.0,628.0,,,,,348.0,1241.2,159.9,632.0,,,,,156.0,472.0,,,,,192.0,1085.2,3.9,476.0,,,,,False,,,,,False,False,True,False,,,,
48317,67,24.0,11.0,,,,,197.0,331.3,74.9,90.0,,,,,-43.0,-56.0,,,,,130.0,264.3,7.9,23.0,,,,,False,,,,,False,False,True,True,,,,
48319,83,186.0,0.0,,,,,120.0,163.9,80.0,156.0,,,,,103.0,-83.0,,,,,37.0,80.9,-3.0,73.0,,,,,True,,,,,True,True,True,True,,,,
48321,624,2646.0,5909.0,,,,,906.0,997.8,1408.4,2061.5,,1504.4,,,2022.0,5285.0,,,,,282.0,373.8,784.4,1437.5,,880.4,,,False,,,,,True,True,True,True,,True,,
48323,1988,5772.0,2495.0,,,,,3462.0,6594.7,2632.4,1657.0,,3058.2,,,3784.0,507.0,,,,,1474.0,4606.7,644.4,-331.0,,1070.2,,,True,,,,,True,False,True,True,,True,,
48325,1367,1662.0,1351.0,,,,,2076.0,1710.1,1126.5,932.0,,730.0,,,295.0,-16.0,,,,,709.0,343.1,-240.5,-435.0,,-637.0,,,True,,,,,False,False,True,False,,False,,
48327,38,48.0,,,,,,66.0,2.0,22.0,47.0,,,,,10.0,,,,,,28.0,-36.0,-16.0,9.0,,,,,,,,,,False,False,False,True,,,,
48329,2902,5478.0,26428.0,,,,,5944.0,15978.6,3723.3,4495.0,,4033.5,2045.0,,2576.0,23526.0,,,,,3042.0,13076.6,821.3,1593.0,,1131.5,-857.0,,False,,,,,False,False,True,True,,True,True,
48331,759,0.0,31.0,,,,,752.0,112.2,280.2,527.0,,,,,-759.0,-728.0,,,,,-7.0,-646.8,-478.8,-232.0,,,,,True,,,,,True,True,True,True,,,,
48333,291,270.0,176.0,,,,,162.0,18.0,128.9,100.0,,,,,-21.0,-115.0,,,,,-129.0,-273.0,-162.1,-191.0,,,,,False,,,,,False,False,False,False,,,,
48335,50,78.0,18.0,,,,,238.0,40.6,86.8,36.0,,,,,28.0,-32.0,,,,,188.0,-9.4,36.8,-14.0,,,,,False,,,,,False,True,False,True,,,,
48337,285,666.0,532.0,,,,,1077.0,557.8,369.5,553.0,,,,,381.0,247.0,,,,,792.0,272.8,84.5,268.0,,,,,True,,,,,False,True,True,True,,,,
48339,11993,18072.0,11265.0,,,,,17030.0,15226.6,16504.0,13205.0,,18060.8,45921.0,,6079.0,-728.0,,,,,5037.0,3233.6,4511.0,1212.0,,6067.8,33928.0,,True,,,,,True,True,True,True,,True,False,
48341,106,60.0,23.0,,,,,521.0,127.3,170.9,19.0,,137.3,,,-46.0,-83.0,,,,,415.0,21.3,64.9,-87.0,,31.3,,,False,,,,,False,True,False,False,,True,,
48343,187,390.0,368.0,,,,,352.0,422.3,247.4,379.0,,,,,203.0,181.0,,,,,165.0,235.3,60.4,192.0,,,,,True,,,,,True,False,True,True,,,,
48345,6,0.0,0.0,,,,,61.0,6.7,6.7,24.0,,,,,-6.0,-6.0,,,,,55.0,0.7,0.7,18.0,,,,,False,,,,,False,True,True,False,,,,
48347,638,822.0,238.0,,,,,1971.0,1506.6,1173.2,654.0,,565.5,,,184.0,-400.0,,,,,1333.0,868.6,535.2,16.0,,-72.5,,,False,,,,,False,False,False,True,,True,,
48349,677,1464.0,744.0,,,,,1718.0,1515.8,1416.5,1992.0,,1074.8,,,787.0,67.0,,,,,1041.0,838.8,739.5,1315.0,,397.8,,,True,,,,,False,False,True,False,,True,,
48351,110,210.0,0.0,,,,,491.0,3755.2,421.9,147.0,,,,,100.0,-110.0,,,,,381.0,3645.2,311.9,37.0,,,,,False,,,,,False,False,False,True,,,,
48353,96,348.0,193.0,,,,,425.0,250.6,286.6,218.0,,,,,252.0,97.0,,,,,329.0,154.6,190.6,122.0,,,,,True,,,,,False,True,True,True,,,,
48355,4986,9384.0,6974.0,,,,,9861.0,3445.5,8204.7,9088.5,,4388.4,6864.0,,4398.0,1988.0,,,,,4875.0,-1540.5,3218.7,4102.5,,-597.6,1878.0,,True,,,,,False,True,True,True,,True,True,
48357,65,72.0,18.0,,,,,300.0,108.7,82.0,35.0,,,,,7.0,-47.0,,,,,235.0,43.7,17.0,-30.0,,,,,False,,,,,False,False,False,False,,,,
48359,73,30.0,0.0,,,,,30.0,37.1,19.6,53.0,,,,,-43.0,-73.0,,,,,-43.0,-35.9,-53.4,-20.0,,,,,False,,,,,False,True,False,True,,,,
48361,1641,636.0,186.0,,,,,3099.0,3462.6,1330.5,1738.5,,1376.2,,,-1005.0,-1455.0,,,,,1458.0,1821.6,-310.5,97.5,,-264.8,,,False,,,,,False,False,True,True,,True,,
48363,470,708.0,202.0,,,,,1281.0,2280.6,657.7,572.0,,,,,238.0,-268.0,,,,,811.0,1810.6,187.7,102.0,,,,,False,,,,,False,False,True,True,,,,
48365,319,300.0,75.0,,,,,983.0,328.7,311.1,456.0,,,,,-19.0,-244.0,,,,,664.0,9.7,-7.9,137.0,,,,,False,,,,,False,True,True,False,,,,
48367,3432,6414.0,2381.0,,,,,5732.0,7217.8,4531.5,4914.0,,4511.0,4625.0,,2982.0,-1051.0,,,,,2300.0,3785.8,1099.5,1482.0,,1079.0,1193.0,,True,,,,,True,False,True,True,,True,True,
48369,56,60.0,9.0,,,,,318.0,25.8,79.2,111.0,,,,,4.0,-47.0,,,,,262.0,-30.2,23.2,55.0,,,,,False,,,,,False,False,False,False,,,,
48371,206,0.0,150.0,,,,,717.0,125.7,147.7,65.0,,,,,-206.0,-56.0,,,,,511.0,-80.3,-58.3,-141.0,,,,,True,,,,,False,True,True,True,,,,
48373,513,588.0,386.0,,,,,1362.0,987.8,702.9,576.0,,389.2,,,75.0,-127.0,,,,,849.0,474.8,189.9,63.0,,-123.8,,,False,,,,,False,False,False,True,,False,,
48375,906,1830.0,517.0,,,,,2912.0,2686.7,1473.9,930.0,,1578.1,,,924.0,-389.0,,,,,2006.0,1780.7,567.9,24.0,,672.1,,,True,,,,,False,False,True,True,,True,,
48377,208,0.0,,,,,,200.0,1273.6,30.4,23.0,,,,,-208.0,,,,,,-8.0,1065.6,-177.6,-185.0,,,,,,,,,,True,False,True,True,,,,
48379,140,324.0,273.0,,,,,372.0,136.0,165.7,153.0,,,,,184.0,133.0,,,,,232.0,-4.0,25.7,13.0,,,,,True,,,,,False,True,True,True,,,,
48381,1088,2466.0,3900.0,,,,,3063.0,3569.1,2260.0,1766.0,,2176.4,1585.0,,1378.0,2812.0,,,,,1975.0,2481.1,1172.0,678.0,,1088.4,497.0,,False,,,,,False,False,True,True,,True,True,
48383,29,84.0,,,,,,136.0,115.9,69.4,33.0,,,,,55.0,,,,,,107.0,86.9,40.4,4.0,,,,,,,,,,False,False,True,True,,,,
48385,41,96.0,,,,,,103.0,499.3,144.7,93.0,,,,,55.0,,,,,,62.0,458.3,103.7,52.0,,,,,,,,,,False,False,False,True,,,,
48387,111,252.0,323.0,,,,,370.0,79.2,168.6,94.0,,,,,141.0,212.0,,,,,259.0,-31.8,57.6,-17.0,,,,,False,,,,,False,True,True,True,,,,
48389,251,408.0,462.0,,,,,443.0,196.8,126.8,160.0,,,,,157.0,211.0,,,,,192.0,-54.2,-124.2,-91.0,,,,,False,,,,,False,True,True,True,,,,
48391,87,210.0,201.0,,,,,181.0,402.1,188.4,130.0,,,,,123.0,114.0,,,,,94.0,315.1,101.4,43.0,,,,,True,,,,,True,False,True,True,,,,
48393,7,0.0,0.0,,,,,36.0,1.0,4.9,12.0,,,,,-7.0,-7.0,,,,,29.0,-6.0,-2.1,5.0,,,,,False,,,,,False,True,True,True,,,,
48395,939,390.0,345.0,,,,,448.0,252.7,356.5,258.0,,,,,-549.0,-594.0,,,,,-491.0,-686.3,-582.5,-681.0,,,,,False,,,,,True,False,False,False,,,,
48397,2323,4446.0,1910.0,,,,,3554.0,7761.7,3146.7,4413.0,,2786.8,,,2123.0,-413.0,,,,,1231.0,5438.7,823.7,2090.0,,463.8,,,True,,,,,True,False,True,True,,True,,
48399,165,312.0,124.0,,,,,305.0,265.3,246.4,211.0,,,,,147.0,-41.0,,,,,140.0,100.3,81.4,46.0,,,,,True,,,,,True,True,True,True,,,,
48401,764,1116.0,688.0,,,,,1800.0,473.0,861.2,780.5,,607.7,,,352.0,-76.0,,,,,1036.0,-291.0,97.2,16.5,,-156.3,,,True,,,,,False,True,True,True,,True,,
48403,46,84.0,81.0,,,,,248.0,2681.2,234.0,195.0,,,,,38.0,35.0,,,,,202.0,2635.2,188.0,149.0,,,,,True,,,,,False,False,False,False,,,,
48405,47,30.0,10.0,,,,,251.0,11.2,57.2,88.0,,,,,-17.0,-37.0,,,,,204.0,-35.8,10.2,41.0,,,,,False,,,,,False,False,True,False,,,,
48407,405,516.0,991.0,,,,,733.0,2169.1,446.3,812.5,,,,,111.0,586.0,,,,,328.0,1764.1,41.3,407.5,,,,,False,,,,,False,False,True,False,,,,
48409,594,2268.0,2451.0,,,,,1918.0,111.6,1390.8,912.0,,1064.6,,,1674.0,1857.0,,,,,1324.0,-482.4,796.8,318.0,,470.6,,,False,,,,,True,True,True,True,,True,,
48411,367,78.0,31.0,,,,,218.0,435.2,102.2,27.0,,,,,-289.0,-336.0,,,,,-149.0,68.2,-264.8,-340.0,,,,,False,,,,,True,True,True,False,,,,
48413,59,12.0,0.0,,,,,131.0,65.6,5.8,26.0,,,,,-47.0,-59.0,,,,,72.0,6.6,-53.2,-33.0,,,,,False,,,,,False,True,False,True,,,,
48415,1113,546.0,139.0,,,,,553.0,926.3,404.2,499.5,,,,,-567.0,-974.0,,,,,-560.0,-186.7,-708.8,-613.5,,,,,False,,,,,True,True,False,False,,,,
48417,62,96.0,,,,,,124.0,597.2,49.8,65.0,,,,,34.0,,,,,,62.0,535.2,-12.2,3.0,,,,,,,,,,False,False,True,True,,,,
48419,283,630.0,1453.0,,,,,915.0,447.2,468.9,882.0,,,,,347.0,1170.0,,,,,632.0,164.2,185.9,599.0,,,,,False,,,,,False,True,True,False,,,,
48421,45,18.0,0.0,,,,,53.0,0.2,10.3,17.0,,,,,-27.0,-45.0,,,,,8.0,-44.8,-34.7,-28.0,,,,,False,,,,,True,False,False,False,,,,
48423,3583,8364.0,12216.0,,,,,7146.0,6702.8,4708.5,4106.0,,6002.9,5935.0,,4781.0,8633.0,,,,,3563.0,3119.8,1125.5,523.0,,2419.9,2352.0,,False,,,,,True,True,True,True,,True,True,
48425,156,270.0,126.0,,,,,382.0,379.8,236.3,182.0,,,,,114.0,-30.0,,,,,226.0,223.8,80.3,26.0,,,,,True,,,,,False,False,True,True,,,,
48427,1771,3210.0,2754.0,,,,,2485.0,1584.6,2179.0,2381.0,,2403.5,,,1439.0,983.0,,,,,714.0,-186.4,408.0,610.0,,632.5,,,True,,,,,True,True,True,True,,True,,
48429,124,174.0,194.0,,,,,585.0,674.6,112.7,112.0,,,,,50.0,70.0,,,,,461.0,550.6,-11.3,-12.0,,,,,False,,,,,False,False,True,True,,,,
48431,9,0.0,0.0,,,,,60.0,7.6,1.5,24.0,,,,,-9.0,-9.0,,,,,51.0,-1.4,-7.5,15.0,,,,,False,,,,,False,True,True,False,,,,
48433,19,108.0,,,,,,59.0,161.5,40.8,74.0,,,,,89.0,,,,,,40.0,142.5,21.8,55.0,,,,,,,,,,True,False,True,True,,,,
48435,70,114.0,,,,,,190.0,6.2,41.0,40.0,,,,,44.0,,,,,,120.0,-63.8,-29.0,-30.0,,,,,,,,,,False,False,True,True,,,,
48437,73,102.0,10.0,,,,,205.0,132.3,76.3,52.0,,,,,29.0,-63.0,,,,,132.0,59.3,3.3,-21.0,,,,,False,,,,,False,False,True,True,,,,
48439,53787,102798.0,85097.0,,,,,85867.0,44147.3,67918.0,96627.0,,72323.5,54029.0,,49011.0,31310.0,,,,,32080.0,-9639.7,14131.0,42840.0,,18536.5,242.0,,True,,,,,True,True,True,True,,True,True,
48441,2109,6714.0,8466.0,,,,,4143.0,8090.4,3033.7,6851.5,,5487.1,4364.0,,4605.0,6357.0,,,,,2034.0,5981.4,924.7,4742.5,,3378.1,2255.0,,False,,,,,True,False,True,False,,True,True,
48443,9,24.0,0.0,,,,,71.0,180.0,9.0,26.5,,,,,15.0,-9.0,,,,,62.0,171.0,0.0,17.5,,,,,True,,,,,False,False,True,False,,,,
48445,201,108.0,50.0,,,,,412.0,1885.9,161.5,307.0,,,,,-93.0,-151.0,,,,,211.0,1684.9,-39.5,106.0,,,,,False,,,,,False,False,True,False,,,,
48447,16,6.0,0.0,,,,,136.0,4.8,6.6,12.0,,,,,-10.0,-16.0,,,,,120.0,-11.2,-9.4,-4.0,,,,,False,,,,,False,False,True,True,,,,
48449,529,1308.0,1566.0,,,,,1336.0,1698.7,1000.2,1588.0,,783.5,,,779.0,1037.0,,,,,807.0,1169.7,471.2,1059.0,,254.5,,,False,,,,,False,False,True,False,,True,,
48451,1657,4242.0,2217.0,,,,,3948.0,1222.9,3144.1,3131.5,,3759.3,,,2585.0,560.0,,,,,2291.0,-434.1,1487.1,1474.5,,2102.3,,,True,,,,,True,True,True,True,,True,,
48453,15238,27054.0,30063.0,,,,,33634.0,20751.3,30227.5,30832.0,,30378.6,34449.0,,11816.0,14825.0,,,,,18396.0,5513.3,14989.5,15594.0,,15140.6,19211.0,,False,,,,,False,True,False,False,,False,False,
48455,172,342.0,527.0,,,,,348.0,1011.0,331.9,580.0,,,,,170.0,355.0,,,,,176.0,839.0,159.9,408.0,,,,,False,,,,,False,False,True,False,,,,
48457,235,426.0,282.0,,,,,913.0,5502.9,656.7,329.0,,,,,191.0,47.0,,,,,678.0,5267.9,421.7,94.0,,,,,True,,,,,False,False,False,True,,,,
48459,738,1482.0,1203.0,,,,,1289.0,578.5,976.0,1713.0,,1601.6,,,744.0,465.0,,,,,551.0,-159.5,238.0,975.0,,863.6,,,True,,,,,True,True,True,False,,False,,
48461,103,72.0,,,,,,141.0,970.9,38.4,88.0,,,,,-31.0,,,,,,38.0,867.9,-64.6,-15.0,,,,,,,,,,False,False,False,True,,,,
48463,890,1968.0,1688.0,,,,,1430.0,871.0,952.6,1847.0,,,,,1078.0,798.0,,,,,540.0,-19.0,62.6,957.0,,,,,True,,,,,True,True,True,True,,,,
48465,1337,6318.0,3600.0,,,,,2546.0,859.1,2669.8,2355.5,,2403.0,,,4981.0,2263.0,,,,,1209.0,-477.9,1332.8,1018.5,,1066.0,,,True,,,,,True,True,True,True,,True,,
48467,862,2382.0,5867.0,,,,,1792.0,3940.3,1308.9,735.0,,1597.9,,,1520.0,5005.0,,,,,930.0,3078.3,446.9,-127.0,,735.9,,,False,,,,,True,False,True,True,,True,,
48469,1195,2136.0,3033.0,,,,,2769.0,4555.6,2363.2,1633.0,,1074.1,,,941.0,1838.0,,,,,1574.0,3360.6,1168.2,438.0,,-120.9,,,False,,,,,False,False,False,True,,True,,
48471,1671,2460.0,3461.0,,,,,1782.0,810.9,2022.4,2433.0,,1073.5,,,789.0,1790.0,,,,,111.0,-860.1,351.4,762.0,,-597.5,,,False,,,,,True,False,True,True,,True,,
48473,869,1524.0,2061.0,,,,,1622.0,1610.9,1315.0,1311.0,,1297.5,,,655.0,1192.0,,,,,753.0,741.9,446.0,442.0,,428.5,,,False,,,,,False,False,True,True,,True,,
48475,194,330.0,382.0,,,,,378.0,3322.1,263.1,225.0,,,,,136.0,188.0,,,,,184.0,3128.1,69.1,31.0,,,,,False,,,,,False,False,True,True,,,,
48477,1986,246.0,37.0,,,,,981.0,226.3,376.8,58.0,,,,,-1740.0,-1949.0,,,,,-1005.0,-1759.7,-1609.2,-1928.0,,,,,False,,,,,True,False,True,False,,,,
48479,9954,23622.0,57015.0,,,,,15743.0,13185.6,9463.0,10505.0,,12058.3,44210.0,,13668.0,47061.0,,,,,5789.0,3231.6,-491.0,551.0,,2104.3,34256.0,,False,,,,,True,True,True,True,,True,False,
48481,822,1332.0,2119.0,,,,,1213.0,1366.7,880.1,1422.0,,1127.0,,,510.0,1297.0,,,,,391.0,544.7,58.1,600.0,,305.0,,,False,,,,,True,False,True,False,,True,,
48483,51,78.0,1.0,,,,,164.0,279.7,82.5,59.0,,,,,27.0,-50.0,,,,,113.0,228.7,31.5,8.0,,,,,False,,,,,False,False,False,True,,,,
48485,1387,5004.0,6823.0,,,,,6072.0,7027.5,3070.6,3074.0,,3816.7,2302.0,,3617.0,5436.0,,,,,4685.0,5640.5,1683.6,1687.0,,2429.7,915.0,,False,,,,,False,False,True,True,,True,True,
48487,161,1194.0,449.0,,,,,708.0,323.6,452.6,502.0,,,,,1033.0,288.0,,,,,547.0,162.6,291.6,341.0,,,,,True,,,,,True,True,True,True,,,,
48489,580,588.0,785.0,,,,,434.0,461.9,479.6,589.0,,,,,8.0,205.0,,,,,-146.0,-118.1,-100.4,9.0,,,,,False,,,,,False,False,False,False,,,,
48491,9790,19704.0,16312.0,,,,,16768.0,16531.5,17437.0,8510.5,,7430.7,19023.0,,9914.0,6522.0,,,,,6978.0,6741.5,7647.0,-1279.5,,-2359.3,9233.0,,True,,,,,True,True,True,True,,True,True,
48493,1327,1236.0,3874.0,,,,,1524.0,9149.9,1123.7,359.5,,1499.3,,,-91.0,2547.0,,,,,197.0,7822.9,-203.3,-967.5,,172.3,,,False,,,,,False,False,False,False,,False,,
48495,90,216.0,104.0,,,,,252.0,565.5,132.8,153.0,,,,,126.0,14.0,,,,,162.0,475.5,42.8,63.0,,,,,True,,,,,False,False,True,True,,,,
48497,1532,2730.0,2293.0,,,,,3320.0,1854.3,1773.6,2087.0,,1330.9,,,1198.0,761.0,,,,,1788.0,322.3,241.6,555.0,,-201.1,,,True,,,,,False,True,True,True,,True,,
