,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
30097,24,16.0,,16.4,,8.0,49.0,1.0,,,,4.3,,4.5,,,12.0,4.3,,4.5,,,6.0,4.5,,,,8.0,15.0,14.5,,,,,,,,,11.5,,-8.0,,-7.6,,-16.0,25.0,-23.0,,,,-19.7,,-19.5,,,-12.0,-19.7,,-19.5,,,-18.0,-19.5,,,,-16.0,-9.0,-9.5,,,,,,,,,-12.5,,,True,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,
30099,7,30.0,,28.1,,21.0,80.0,0.0,,,,10.9,,39.7,,,32.0,8.9,,15.9,,,12.0,16.5,,,,19.0,30.0,26.1,,,,,,,,,28.9,,23.0,,21.1,,14.0,73.0,-7.0,,,,3.9,,32.7,,,25.0,1.9,,8.9,,,5.0,9.5,,,,12.0,23.0,19.1,,,,,,,,,21.9,,,True,,True,False,True,,,,True,,False,,,False,True,,True,,,True,True,,,,True,False,True,,,,,,,,,True,
30101,3,2.0,,1.4,,7.0,60.0,0.0,,,,9.5,,0.4,,,19.0,5.1,,5.5,,,9.0,1.2,,,,,11.0,18.2,,,,,,,,,7.3,15.3,-1.0,,-1.6,,4.0,57.0,-3.0,,,,6.5,,-2.6,,,16.0,2.1,,2.5,,,6.0,-1.8,,,,,8.0,15.2,,,,,,,,,4.3,12.3,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,,False,False,,,,,,,,,False,False
30103,2,0.0,,0.0,,0.0,18.0,0.0,,,,0.8,,0.8,,,2.0,0.0,,1.4,,,2.0,0.0,,,,0.0,1.0,1.5,,,,,,,,,1.7,,-2.0,,-2.0,,-2.0,16.0,-2.0,,,,-1.2,,-1.2,,,0.0,-2.0,,-0.6,,,0.0,-2.0,,,,-2.0,-1.0,-0.5,,,,,,,,,-0.3,,,True,,False,False,False,,,,True,,True,,,True,False,,True,,,True,True,,,,False,True,True,,,,,,,,,True,
30105,24,22.0,,28.4,,23.0,103.0,0.0,,,,19.7,,6.2,,,31.0,83.3,,56.2,,,7.0,18.6,,,,41.0,34.0,35.2,,,,,,,,,26.5,,-2.0,,4.4,,-1.0,79.0,-24.0,,,,-4.3,,-17.8,,,7.0,59.3,,32.2,,,-17.0,-5.4,,,,17.0,10.0,11.2,,,,,,,,,2.5,,,False,,True,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,
30107,14,0.0,,0.0,,4.0,43.0,0.0,,,,3.0,,1.7,,,6.0,15.9,,2.8,,,8.0,5.9,,,,,5.0,6.7,,,,,,,,,1.4,8.3,-14.0,,-14.0,,-10.0,29.0,-14.0,,,,-11.0,,-12.3,,,-8.0,1.9,,-11.2,,,-6.0,-8.1,,,,,-9.0,-7.3,,,,,,,,,-12.6,-5.7,,False,,True,False,False,,,,True,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,,,True,True
30109,3,0.0,,0.0,,1.0,81.0,0.0,,,,1.1,,0.2,,,4.0,419.7,,0.5,,,0.0,0.1,,,,1.0,2.0,4.8,,,,,,,,,1.8,,-3.0,,-3.0,,-2.0,78.0,-3.0,,,,-1.9,,-2.8,,,1.0,416.7,,-2.5,,,-3.0,-2.9,,,,-2.0,-1.0,1.8,,,,,,,,,-1.2,,,False,,True,False,False,,,,True,,True,,,True,False,,True,,,False,True,,,,True,True,True,,,,,,,,,True,
30111,275,434.0,,473.7,,431.0,958.0,482.0,,,,316.2,,274.1,,372.8,444.0,552.3,,493.6,129.5,,165.0,319.8,,,,413.0,646.0,700.3,,,,,,188.0,,,492.0,517.2,159.0,,198.7,,156.0,683.0,207.0,,,,41.2,,-0.9,,97.8,169.0,277.3,,218.6,-145.5,,-110.0,44.8,,,,138.0,371.0,425.3,,,,,,-87.0,,,217.0,242.2,,False,,True,False,False,,,,True,,True,,True,False,False,,False,True,,True,True,,,,True,False,False,,,,,,True,,,False,False
31001,30,52.0,,54.3,,50.0,155.0,53.0,,,,51.8,,59.5,,,78.0,14.3,,124.1,20.0,,16.0,38.0,,,,51.0,81.0,179.7,,,,,,,,,33.0,72.7,22.0,,24.3,,20.0,125.0,23.0,,,,21.8,,29.5,,,48.0,-15.7,,94.1,-10.0,,-14.0,8.0,,,,21.0,51.0,149.7,,,,,,,,,3.0,42.7,,False,,True,False,False,,,,True,,False,,,False,True,,False,True,,True,True,,,,True,False,False,,,,,,,,,True,False
31003,8,4.0,,5.1,,5.0,44.0,0.0,,,,6.6,,10.2,,,16.0,0.0,,9.2,,,10.0,2.5,,,,,15.0,55.2,,,,,,,,,2.8,7.6,-4.0,,-2.9,,-3.0,36.0,-8.0,,,,-1.4,,2.2,,,8.0,-8.0,,1.2,,,2.0,-5.5,,,,,7.0,47.2,,,,,,,,,-5.2,-0.4,,True,,True,False,False,,,,True,,True,,,False,False,,True,,,True,False,,,,,False,False,,,,,,,,,False,True
31005,0,0.0,,0.1,,0.0,16.0,0.0,,,,0.1,,0.7,,,2.0,0.0,,1.1,,,0.0,0.0,,,,0.0,1.0,0.7,,,,,,,,,1.3,,0.0,,0.1,,0.0,16.0,0.0,,,,0.1,,0.7,,,2.0,0.0,,1.1,,,0.0,0.0,,,,0.0,1.0,0.7,,,,,,,,,1.3,,,False,,True,False,True,,,,False,,False,,,False,False,,False,,,True,False,,,,True,False,False,,,,,,,,,False,
31007,0,2.0,,2.1,,2.0,21.0,0.0,,,,0.2,,1.9,,,2.0,13.5,,1.8,,,2.0,0.4,,,,,3.0,2.6,,,,,,,,,2.2,,2.0,,2.1,,2.0,21.0,0.0,,,,0.2,,1.9,,,2.0,13.5,,1.8,,,2.0,0.4,,,,,3.0,2.6,,,,,,,,,2.2,,,False,,False,False,True,,,,True,,True,,,False,False,,True,,,False,True,,,,,False,False,,,,,,,,,False,
31009,0,0.0,,0.3,,0.0,14.0,0.0,,,,0.2,,0.5,,,0.0,0.0,,0.6,,,0.0,0.0,,,,0.0,1.0,1.4,,,,,,,,,2.0,,0.0,,0.3,,0.0,14.0,0.0,,,,0.2,,0.5,,,0.0,0.0,,0.6,,,0.0,0.0,,,,0.0,1.0,1.4,,,,,,,,,2.0,,,False,,True,False,True,,,,False,,False,,,True,False,,False,,,True,False,,,,True,False,False,,,,,,,,,False,
31011,3,38.0,,37.1,,14.0,87.0,0.0,,,,9.5,,62.9,,,14.0,2.1,,12.3,,,18.0,14.3,,,,22.0,29.0,13.4,,,,,,,,,24.4,21.9,35.0,,34.1,,11.0,84.0,-3.0,,,,6.5,,59.9,,,11.0,-0.9,,9.3,,,15.0,11.3,,,,19.0,26.0,10.4,,,,,,,,,21.4,18.9,,True,,True,False,True,,,,True,,False,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
31013,20,16.0,,16.0,,16.0,75.0,0.0,,,,14.3,,23.6,,,18.0,2.2,,21.0,,,5.0,11.7,,,,17.0,34.0,29.0,,,,,,,,,14.8,27.9,-4.0,,-4.0,,-4.0,55.0,-20.0,,,,-5.7,,3.6,,,-2.0,-17.8,,1.0,,,-15.0,-8.3,,,,-3.0,14.0,9.0,,,,,,,,,-5.2,7.9,,False,,False,False,False,,,,False,,True,,,True,False,,True,,,False,False,,,,True,False,False,,,,,,,,,False,False
31015,0,4.0,,3.8,,2.0,26.0,0.0,,,,2.1,,1.6,,,4.0,0.1,,1.4,,,5.0,0.4,,,,2.0,7.0,4.5,,,,,,,,,1.9,,4.0,,3.8,,2.0,26.0,0.0,,,,2.1,,1.6,,,4.0,0.1,,1.4,,,5.0,0.4,,,,2.0,7.0,4.5,,,,,,,,,1.9,,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,False,True,,,,True,False,False,,,,,,,,,True,
31017,3,2.0,,2.2,,2.0,25.0,0.0,,,,2.3,,1.2,,,6.0,0.2,,0.6,,,2.0,0.3,,,,1.0,6.0,8.1,,,,,,,,,2.0,,-1.0,,-0.8,,-1.0,22.0,-3.0,,,,-0.7,,-1.8,,,3.0,-2.8,,-2.4,,,-1.0,-2.7,,,,-2.0,3.0,5.1,,,,,,,,,-1.0,,,True,,False,False,False,,,,True,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,True,
31019,134,90.0,,72.7,,89.0,282.0,100.0,,,,88.8,,106.3,,,108.0,70.0,,199.0,39.5,,36.0,75.5,,,,121.0,142.0,591.4,,,,,,,,,88.1,127.1,-44.0,,-61.3,,-45.0,148.0,-34.0,,,,-45.2,,-27.7,,,-26.0,-64.0,,65.0,-94.5,,-98.0,-58.5,,,,-13.0,8.0,457.4,,,,,,,,,-45.9,-6.9,,False,,False,False,True,,,,False,,True,,,True,False,,False,False,,False,False,,,,True,True,False,,,,,,,,,False,True
31021,25,6.0,,6.5,,11.0,62.0,0.0,,,,9.8,,9.0,,,12.0,18.7,,28.1,,,9.0,8.5,,,,,19.0,16.7,,,,,,,,,18.2,17.6,-19.0,,-18.5,,-14.0,37.0,-25.0,,,,-15.2,,-16.0,,,-13.0,-6.3,,3.1,,,-16.0,-16.5,,,,,-6.0,-8.3,,,,,,,,,-6.8,-7.4,,True,,True,False,False,,,,True,,True,,,True,True,,True,,,True,True,,,,,True,True,,,,,,,,,True,True
31023,14,46.0,,52.0,,19.0,114.0,0.0,,,,12.0,,87.5,,,22.0,3.9,,14.0,,,16.0,17.8,,,,26.0,39.0,20.6,,,,,,,,,32.0,42.5,32.0,,38.0,,5.0,100.0,-14.0,,,,-2.0,,73.5,,,8.0,-10.1,,0.0,,,2.0,3.8,,,,12.0,25.0,6.6,,,,,,,,,18.0,28.5,,False,,True,False,True,,,,True,,False,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
31025,85,132.0,,133.4,,79.0,232.0,65.0,,,,56.9,,124.6,,,68.0,42.1,,88.5,,,47.0,78.9,,,,118.0,121.0,99.6,,,,,,,,,109.8,112.7,47.0,,48.4,,-6.0,147.0,-20.0,,,,-28.1,,39.6,,,-17.0,-42.9,,3.5,,,-38.0,-6.1,,,,33.0,36.0,14.6,,,,,,,,,24.8,27.7,,False,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,True,,,,,,,,,True,True
31027,11,100.0,,109.4,,34.0,157.0,16.0,,,,18.8,,47.1,,,16.0,11.5,,29.4,,,26.0,42.2,,,,122.0,67.0,48.7,,,,,,,,,92.4,64.9,89.0,,98.4,,23.0,146.0,5.0,,,,7.8,,36.1,,,5.0,0.5,,18.4,,,15.0,31.2,,,,111.0,56.0,37.7,,,,,,,,,81.4,53.9,,False,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
31029,2,6.0,,5.0,,5.0,50.0,0.0,,,,9.8,,2.7,,,12.0,6.7,,9.4,,,0.0,3.0,,,,11.0,10.0,24.4,,,,,,,,,1.2,,4.0,,3.0,,3.0,48.0,-2.0,,,,7.8,,0.7,,,10.0,4.7,,7.4,,,-2.0,1.0,,,,9.0,8.0,22.4,,,,,,,,,-0.8,,,True,,True,False,True,,,,False,,True,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,True,
31031,2,2.0,,0.7,,3.0,30.0,0.0,,,,3.4,,6.9,,,10.0,1.9,,4.0,,,4.0,0.3,,,,,12.0,22.1,,,,,,,,,3.4,8.5,0.0,,-1.3,,1.0,28.0,-2.0,,,,1.4,,4.9,,,8.0,-0.1,,2.0,,,2.0,-1.7,,,,,10.0,20.1,,,,,,,,,1.4,6.5,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,,False,False,,,,,,,,,False,False
31033,9,22.0,,23.1,,19.0,89.0,10.0,,,,16.8,,33.4,,,18.0,11.7,,42.6,,,14.0,15.5,,,,30.0,30.0,28.1,,,,,,,,,38.2,28.2,13.0,,14.1,,10.0,80.0,1.0,,,,7.8,,24.4,,,9.0,2.7,,33.6,,,5.0,6.5,,,,21.0,21.0,19.1,,,,,,,,,29.2,19.2,,False,,True,False,True,,,,True,,False,,,True,True,,False,,,True,True,,,,False,False,False,,,,,,,,,False,False
31035,4,12.0,,12.6,,12.0,62.0,0.0,,,,14.6,,5.5,,,13.0,6.8,,23.3,,,1.0,8.9,,,,14.0,19.0,18.5,,,,,,,,,13.4,16.8,8.0,,8.6,,8.0,58.0,-4.0,,,,10.6,,1.5,,,9.0,2.8,,19.3,,,-3.0,4.9,,,,10.0,15.0,14.5,,,,,,,,,9.4,12.8,,False,,False,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,False,False,False,,,,,,,,,False,False
31037,12,16.0,,15.6,,16.0,87.0,0.0,,,,21.6,,22.5,,,29.0,4.3,,41.5,,,24.0,9.5,,,,15.0,27.0,19.5,,,,,,,,,10.6,49.7,4.0,,3.6,,4.0,75.0,-12.0,,,,9.6,,10.5,,,17.0,-7.7,,29.5,,,12.0,-2.5,,,,3.0,15.0,7.5,,,,,,,,,-1.4,37.7,,True,,False,False,False,,,,False,,False,,,False,False,,False,,,False,True,,,,True,False,False,,,,,,,,,True,False
31039,7,28.0,,27.4,,21.0,89.0,0.0,,,,22.4,,16.9,,,20.0,5.1,,31.4,,,7.0,14.3,,,,27.0,37.0,27.1,,,,,,,,,21.5,30.2,21.0,,20.4,,14.0,82.0,-7.0,,,,15.4,,9.9,,,13.0,-1.9,,24.4,,,0.0,7.3,,,,20.0,30.0,20.1,,,,,,,,,14.5,23.2,,True,,True,False,True,,,,True,,True,,,True,True,,False,,,True,True,,,,True,False,True,,,,,,,,,True,False
31041,20,36.0,,28.2,,25.0,98.0,22.0,,,,21.0,,49.6,,,22.0,24.6,,30.1,,,6.0,21.7,,,,46.0,40.0,37.4,,,,,,,,,26.7,32.8,16.0,,8.2,,5.0,78.0,2.0,,,,1.0,,29.6,,,2.0,4.6,,10.1,,,-14.0,1.7,,,,26.0,20.0,17.4,,,,,,,,,6.7,12.8,,True,,True,False,True,,,,True,,False,,,True,True,,True,,,True,True,,,,False,False,False,,,,,,,,,True,True
31043,32,44.0,,46.2,,41.0,173.0,0.0,,,,61.0,,43.7,,,40.0,4.0,,78.8,,,24.0,33.8,,,,57.0,71.0,57.9,,,,,,,,,41.2,127.9,12.0,,14.2,,9.0,141.0,-32.0,,,,29.0,,11.7,,,8.0,-28.0,,46.8,,,-8.0,1.8,,,,25.0,39.0,25.9,,,,,,,,,9.2,95.9,,False,,True,False,False,,,,False,,True,,,True,False,,False,,,True,True,,,,False,False,False,,,,,,,,,True,False
31045,23,56.0,,51.2,,23.0,109.0,20.0,,,,15.9,,46.6,,,15.0,20.8,,29.3,,,23.0,25.8,,,,63.0,44.0,25.6,,,,,,,,,49.2,51.8,33.0,,28.2,,0.0,86.0,-3.0,,,,-7.1,,23.6,,,-8.0,-2.2,,6.3,,,0.0,2.8,,,,40.0,21.0,2.6,,,,,,,,,26.2,28.8,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
31047,48,46.0,,43.4,,43.0,160.0,21.0,,,,50.6,,25.8,,,53.0,19.1,,93.3,,,37.0,37.4,,,,46.0,70.0,72.7,,,,,,,,,35.2,66.4,-2.0,,-4.6,,-5.0,112.0,-27.0,,,,2.6,,-22.2,,,5.0,-28.9,,45.3,,,-11.0,-10.6,,,,-2.0,22.0,24.7,,,,,,,,,-12.8,18.4,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
31049,5,2.0,,3.1,,2.0,25.0,0.0,,,,2.2,,4.0,,,6.0,0.1,,2.6,,,4.0,0.2,,,,1.0,3.0,,,,,,,,,,1.3,,-3.0,,-1.9,,-3.0,20.0,-5.0,,,,-2.8,,-1.0,,,1.0,-4.9,,-2.4,,,-1.0,-4.8,,,,-4.0,-2.0,,,,,,,,,,-3.7,,,True,,False,False,False,,,,True,,True,,,True,False,,True,,,True,False,,,,False,True,,,,,,,,,,False,
31051,8,14.0,,14.0,,13.0,66.0,0.0,,,,9.8,,8.4,,,10.0,13.1,,22.1,,,4.0,8.9,,,,17.0,26.0,22.9,,,,,,,,,14.6,18.9,6.0,,6.0,,5.0,58.0,-8.0,,,,1.8,,0.4,,,2.0,5.1,,14.1,,,-4.0,0.9,,,,9.0,18.0,14.9,,,,,,,,,6.6,10.9,,True,,True,False,False,,,,True,,True,,,True,True,,False,,,True,True,,,,False,False,False,,,,,,,,,False,False
31053,83,146.0,,160.5,,108.0,328.0,108.0,,,,98.6,,83.5,,,83.0,104.9,,216.3,6.5,,115.0,99.0,,,,154.0,161.0,141.5,,,,,,,,,108.0,156.5,63.0,,77.5,,25.0,245.0,25.0,,,,15.6,,0.5,,,0.0,21.9,,133.3,-76.5,,32.0,16.0,,,,71.0,78.0,58.5,,,,,,,,,25.0,73.5,,False,,True,False,True,,,,True,,True,,,True,True,,False,False,,True,True,,,,False,False,True,,,,,,,,,True,False
31055,997,1576.0,,1594.5,1190.2,1152.0,2634.0,1035.0,,,,1197.3,,1141.9,,1107.4,1389.0,456.4,,2402.1,694.0,,653.0,1194.8,,,,1466.0,1585.0,1895.5,,,,,,1022.0,,,912.6,2161.6,579.0,,597.5,193.2,155.0,1637.0,38.0,,,,200.3,,144.9,,110.4,392.0,-540.6,,1405.1,-303.0,,-344.0,197.8,,,,469.0,588.0,898.5,,,,,,25.0,,,-84.4,1164.6,,False,True,True,False,True,,,,True,,True,,True,True,True,,False,True,,True,True,,,,True,False,False,,,,,,True,,,True,False
31057,7,8.0,,8.3,,7.0,49.0,0.0,,,,5.7,,7.4,,,6.0,13.0,,11.1,,,2.0,5.9,,,,17.0,10.0,,,,,,,,,,15.9,,1.0,,1.3,,0.0,42.0,-7.0,,,,-1.3,,0.4,,,-1.0,6.0,,4.1,,,-5.0,-1.1,,,,10.0,3.0,,,,,,,,,,8.9,,,False,,True,False,False,,,,False,,True,,,False,False,,False,,,False,False,,,,False,False,,,,,,,,,,False,
31059,8,10.0,,7.8,,9.0,53.0,0.0,,,,7.3,,13.4,,,20.0,2.5,,13.6,,,13.0,2.2,,,,9.0,18.0,17.0,,,,,,,,,7.6,16.6,2.0,,-0.2,,1.0,45.0,-8.0,,,,-0.7,,5.4,,,12.0,-5.5,,5.6,,,5.0,-5.8,,,,1.0,10.0,9.0,,,,,,,,,-0.4,8.6,,True,,True,False,False,,,,True,,False,,,False,False,,False,,,False,False,,,,True,False,False,,,,,,,,,True,False
31061,3,6.0,,5.3,,6.0,33.0,0.0,,,,3.3,,4.8,,,8.0,0.8,,3.8,,,8.0,1.0,,,,4.0,10.0,11.5,,,,,,,,,6.1,7.2,3.0,,2.3,,3.0,30.0,-3.0,,,,0.3,,1.8,,,5.0,-2.2,,0.8,,,5.0,-2.0,,,,1.0,7.0,8.5,,,,,,,,,3.1,4.2,,True,,False,False,False,,,,True,,True,,,False,True,,True,,,False,True,,,,True,False,False,,,,,,,,,False,False
31063,5,4.0,,4.3,,4.0,29.0,0.0,,,,3.3,,7.1,,,6.0,0.1,,3.3,,,7.0,0.4,,,,3.0,8.0,7.6,,,,,,,,,2.6,7.4,-1.0,,-0.7,,-1.0,24.0,-5.0,,,,-1.7,,2.1,,,1.0,-4.9,,-1.7,,,2.0,-4.6,,,,-2.0,3.0,2.6,,,,,,,,,-2.4,2.4,,True,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
31065,12,12.0,,19.5,,12.0,64.0,0.0,,,,11.6,,10.3,,,11.0,6.4,,27.8,,,5.0,8.2,,,,18.0,16.0,14.5,,,,,,,,,10.8,17.9,0.0,,7.5,,0.0,52.0,-12.0,,,,-0.4,,-1.7,,,-1.0,-5.6,,15.8,,,-7.0,-3.8,,,,6.0,4.0,2.5,,,,,,,,,-1.2,5.9,,False,,True,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
31067,34,52.0,,48.3,,48.0,138.0,8.0,,,,34.8,,41.3,,,74.0,13.9,,54.2,,,24.0,27.9,,,,64.0,77.0,283.4,,,,,,,,,54.3,60.4,18.0,,14.3,,14.0,104.0,-26.0,,,,0.8,,7.3,,,40.0,-20.1,,20.2,,,-10.0,-6.1,,,,30.0,43.0,249.4,,,,,,,,,20.3,26.4,,True,,True,False,False,,,,True,,True,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,False,False
31069,1,0.0,,0.0,,2.0,25.0,0.0,,,,1.6,,2.2,,,6.0,4.6,,4.5,,,4.0,0.4,,,,,6.0,4.9,,,,,,,,,3.0,,-1.0,,-1.0,,1.0,24.0,-1.0,,,,0.6,,1.2,,,5.0,3.6,,3.5,,,3.0,-0.6,,,,,5.0,3.9,,,,,,,,,2.0,,,False,,False,False,False,,,,True,,False,,,False,False,,False,,,False,True,,,,,False,False,,,,,,,,,False,
31071,0,2.0,,2.3,,2.0,26.0,0.0,,,,2.1,,2.2,,,6.0,0.0,,2.5,,,6.0,0.4,,,,1.0,4.0,5.8,,,,,,,,,2.5,4.0,2.0,,2.3,,2.0,26.0,0.0,,,,2.1,,2.2,,,6.0,0.0,,2.5,,,6.0,0.4,,,,1.0,4.0,5.8,,,,,,,,,2.5,4.0,,False,,False,False,True,,,,False,,False,,,False,True,,False,,,False,True,,,,True,False,False,,,,,,,,,False,False
31073,2,0.0,,0.0,,1.0,28.0,0.0,,,,3.8,,1.9,,,6.0,0.6,,3.6,,,5.0,0.2,,,,1.0,5.0,7.7,,,,,,,,,0.9,1.5,-2.0,,-2.0,,-1.0,26.0,-2.0,,,,1.8,,-0.1,,,4.0,-1.4,,1.6,,,3.0,-1.8,,,,-1.0,3.0,5.7,,,,,,,,,-1.1,-0.5,,False,,True,False,False,,,,True,,True,,,False,True,,True,,,False,True,,,,True,False,False,,,,,,,,,True,True
31075,2,14.0,,13.3,,4.0,53.0,0.0,,,,1.0,,15.4,,,2.0,36.3,,4.5,,,4.0,3.4,,,,8.0,6.0,4.7,,,,,,,,,8.8,,12.0,,11.3,,2.0,51.0,-2.0,,,,-1.0,,13.4,,,0.0,34.3,,2.5,,,2.0,1.4,,,,6.0,4.0,2.7,,,,,,,,,6.8,,,True,,True,False,True,,,,True,,False,,,True,False,,True,,,True,True,,,,True,True,True,,,,,,,,,True,
31077,0,4.0,,2.6,,5.0,40.0,0.0,,,,3.2,,7.0,,,6.0,6.6,,4.1,,,7.0,1.6,,,,3.0,8.0,5.6,,,,,,,,,6.6,7.8,4.0,,2.6,,5.0,40.0,0.0,,,,3.2,,7.0,,,6.0,6.6,,4.1,,,7.0,1.6,,,,3.0,8.0,5.6,,,,,,,,,6.6,7.8,,True,,False,False,True,,,,True,,False,,,False,False,,False,,,False,True,,,,True,False,False,,,,,,,,,False,False
31079,212,228.0,,228.4,,162.0,455.0,97.0,,,,152.3,,162.5,,,156.0,156.4,,277.7,58.5,,111.0,160.6,,,,252.0,239.0,381.3,,,,,,,,,206.8,256.1,16.0,,16.4,,-50.0,243.0,-115.0,,,,-59.7,,-49.5,,,-56.0,-55.6,,65.7,-153.5,,-101.0,-51.4,,,,40.0,27.0,169.3,,,,,,,,,-5.2,44.1,,False,,False,False,False,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,True,False
31081,9,18.0,,20.4,,19.0,79.0,12.0,,,,21.1,,22.0,,,23.0,9.1,,26.6,,,0.0,10.9,,,,23.0,31.0,114.3,,,,,,,,,19.4,35.1,9.0,,11.4,,10.0,70.0,3.0,,,,12.1,,13.0,,,14.0,0.1,,17.6,,,-9.0,1.9,,,,14.0,22.0,105.3,,,,,,,,,10.4,26.1,,False,,False,False,True,,,,False,,False,,,False,True,,False,,,False,True,,,,False,False,False,,,,,,,,,False,False
31083,4,2.0,,1.8,,3.0,31.0,0.0,,,,3.0,,6.2,,,8.0,2.1,,4.6,,,7.0,0.5,,,,4.0,8.0,7.2,,,,,,,,,4.0,6.6,-2.0,,-2.2,,-1.0,27.0,-4.0,,,,-1.0,,2.2,,,4.0,-1.9,,0.6,,,3.0,-3.5,,,,0.0,4.0,3.2,,,,,,,,,0.0,2.6,,False,,True,False,False,,,,True,,False,,,False,True,,True,,,False,False,,,,True,False,False,,,,,,,,,True,False
