,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
48041,3832,4672.0,,4601.4,,4528.0,6488.0,,,,,5473.6,8394.7,,7325.0,3401.0,3394.0,2802.6,3071.0,,4863.0,4970.7,,,4243.0,4313.2,,,,,,2972.3,8060.0,,,3762.5,,840.0,,769.4,,696.0,2656.0,,,,,1641.6,4562.7,,3493.0,-431.0,-438.0,-1029.4,-761.0,,1031.0,1138.7,,,411.0,481.2,,,,,,-859.7,4228.0,,,-69.5,,,True,,True,False,,,,,False,False,,False,True,True,False,True,,False,False,,,True,True,,,,,,False,False,,,True,
48043,94,96.0,,91.5,,96.0,,,,,,303.9,305.9,,,199.0,15.5,58.7,,,9.0,84.8,,,123.0,120.5,,,,,,,,,,119.2,,2.0,,-2.5,,2.0,,,,,,209.9,211.9,,,105.0,-78.5,-35.3,,,-85.0,-9.2,,,29.0,26.5,,,,,,,,,,25.2,,,False,,False,,,,,,False,False,,,False,False,False,,,False,False,,,False,False,,,,,,,,,,False,
48045,18,56.0,,54.5,,38.0,,,,,,49.1,64.0,,,36.0,82.7,10.5,,,27.0,33.8,,,36.0,33.3,,,,,,,,,,57.4,,38.0,,36.5,,20.0,,,,,,31.1,46.0,,,18.0,64.7,-7.5,,,9.0,15.8,,,18.0,15.3,,,,,,,,,,39.4,,,True,,True,,,,,,True,False,,,True,False,True,,,True,True,,,True,True,,,,,,,,,,False,
48047,85,192.0,,192.8,,153.0,132.0,,,,,269.3,229.1,,,417.0,67.6,108.4,,,87.0,141.1,,,142.0,153.0,,,,,,,,,,198.7,,107.0,,107.8,,68.0,47.0,,,,,184.3,144.1,,,332.0,-17.4,23.4,,,2.0,56.1,,,57.0,68.0,,,,,,,,,,113.7,,,False,,True,True,,,,,False,False,,,False,True,True,,,True,True,,,True,True,,,,,,,,,,False,
48049,740,1300.0,,1294.7,,1070.0,2071.0,,,,,1314.2,2028.1,,,806.0,1065.8,563.9,901.0,,838.0,1138.3,,,1044.0,912.1,,,,,,884.3,,,,1705.3,,560.0,,554.7,,330.0,1331.0,,,,,574.2,1288.1,,,66.0,325.8,-176.1,161.0,,98.0,398.3,,,304.0,172.1,,,,,,144.3,,,,965.3,,,True,,True,False,,,,,False,False,,,True,True,True,True,,True,True,,,True,True,,,,,,True,,,,False,
48051,1080,320.0,,346.3,,292.0,837.0,,,,,348.3,563.7,,,291.0,41.5,79.9,,,143.0,302.2,,,285.0,193.3,,,,,,,,,,278.3,,-760.0,,-733.7,,-788.0,-243.0,,,,,-731.7,-516.3,,,-789.0,-1038.5,-1000.1,,,-937.0,-777.8,,,-795.0,-886.7,,,,,,,,,,-801.7,,,True,,False,True,,,,,True,True,,,False,False,False,,,False,False,,,False,False,,,,,,,,,,False,
48053,1808,436.0,,450.6,,440.0,1075.0,,,,,704.7,1054.7,,,734.0,116.0,338.8,321.0,,210.0,450.4,,,592.0,555.2,,,,,,,,,,343.4,,-1372.0,,-1357.4,,-1368.0,-733.0,,,,,-1103.3,-753.3,,,-1074.0,-1692.0,-1469.2,-1487.0,,-1598.0,-1357.6,,,-1216.0,-1252.8,,,,,,,,,,-1464.6,,,True,,True,True,,,,,True,True,,,True,False,False,False,,False,True,,,True,True,,,,,,,,,,False,
48055,2315,748.0,,769.8,,748.0,1758.0,,,,,1059.4,1031.5,,,832.0,1693.6,545.6,644.0,,269.5,671.9,,,680.0,471.4,,,,,,397.9,,,,1045.6,,-1567.0,,-1545.2,,-1567.0,-557.0,,,,,-1255.6,-1283.5,,,-1483.0,-621.4,-1769.4,-1671.0,,-2045.5,-1643.1,,,-1635.0,-1843.6,,,,,,-1917.1,,,,-1269.4,,,True,,False,True,,,,,True,True,,,True,True,False,False,,False,False,,,False,False,,,,,,False,,,,True,
48057,360,380.0,,450.1,,310.0,1149.0,,,,,495.8,471.8,,,393.0,128.8,141.7,262.0,,100.0,274.2,,,391.0,242.7,,,,,,,,,,356.6,,20.0,,90.1,,-50.0,789.0,,,,,135.8,111.8,,,33.0,-231.2,-218.3,-98.0,,-260.0,-85.8,,,31.0,-117.3,,,,,,,,,,-3.4,,,False,,False,False,,,,,False,False,,,False,False,False,False,,False,False,,,False,False,,,,,,,,,,True,
48059,191,404.0,,425.4,,294.0,415.0,,,,,414.3,598.4,,,218.0,200.5,207.3,,,241.0,275.3,,,367.0,280.7,,,,,,,,,,377.1,,213.0,,234.4,,103.0,224.0,,,,,223.3,407.4,,,27.0,9.5,16.3,,,50.0,84.3,,,176.0,89.7,,,,,,,,,,186.1,,,False,,True,False,,,,,False,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48061,5293,6080.0,,6035.2,7080.8,6035.0,17807.0,,,,,10424.0,5689.2,,12160.8,4094.0,3562.5,5715.3,5181.0,,3637.0,6273.1,,,6445.0,7385.0,,,,,,3618.2,5427.0,,,7196.4,,787.0,,742.2,1787.8,742.0,12514.0,,,,,5131.0,396.2,,6867.8,-1199.0,-1730.5,422.3,-112.0,,-1656.0,980.1,,,1152.0,2092.0,,,,,,-1674.8,134.0,,,1903.4,,,True,False,True,False,,,,,False,True,,False,False,False,True,True,,False,False,,,False,False,,,,,,False,True,,,False,
48063,254,352.0,,353.9,,280.0,607.0,,,,,371.7,479.9,,,217.0,267.1,154.0,,,164.0,288.2,,,294.0,205.1,,,,,,,,,,259.3,,98.0,,99.9,,26.0,353.0,,,,,117.7,225.9,,,-37.0,13.1,-100.0,,,-90.0,34.2,,,40.0,-48.9,,,,,,,,,,5.3,,,False,,True,False,,,,,False,False,,,True,True,False,,,True,True,,,True,True,,,,,,,,,,True,
48065,26,116.0,,115.3,,99.0,64.0,,,,,124.2,160.3,,,107.0,112.9,39.7,,,59.0,90.8,,,102.0,99.1,,,,,,,,,,90.9,,90.0,,89.3,,73.0,38.0,,,,,98.2,134.3,,,81.0,86.9,13.7,,,33.0,64.8,,,76.0,73.1,,,,,,,,,,64.9,,,True,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48067,321,252.0,,267.5,,313.0,778.0,,,,,492.2,738.9,,,528.0,523.4,115.5,311.5,,254.0,329.5,,,379.0,282.9,,,,,,,,,,286.9,,-69.0,,-53.5,,-8.0,457.0,,,,,171.2,417.9,,,207.0,202.4,-205.5,-9.5,,-67.0,8.5,,,58.0,-38.1,,,,,,,,,,-34.1,,,True,,True,False,,,,,False,False,,,False,False,False,True,,True,True,,,True,True,,,,,,,,,,True,
48069,35,120.0,,128.2,,113.0,23.0,,,,,282.0,243.2,,,138.0,71.3,56.2,,,44.0,101.2,,,127.0,95.9,,,,,,,,,,148.1,,85.0,,93.2,,78.0,-12.0,,,,,247.0,208.2,,,103.0,36.3,21.2,,,9.0,66.2,,,92.0,60.9,,,,,,,,,,113.1,,,False,,True,True,,,,,False,False,,,False,True,True,,,True,True,,,False,True,,,,,,,,,,False,
48071,762,1980.0,,1968.0,,885.0,395.0,,,,,1194.6,1711.9,,,1123.0,101.0,337.6,872.5,,554.0,658.5,,,1164.0,1008.5,,,,,,1241.7,,,,1530.0,,1218.0,,1206.0,,123.0,-367.0,,,,,432.6,949.9,,,361.0,-661.0,-424.4,110.5,,-208.0,-103.5,,,402.0,246.5,,,,,,479.7,,,,768.0,,,True,,True,True,,,,,True,True,,,True,True,True,True,,True,True,,,True,True,,,,,,True,,,,True,
48073,542,988.0,,1045.0,,964.0,6459.0,,,,,1315.7,1525.8,,,1208.0,1446.1,477.5,736.5,,424.0,965.9,,,938.0,826.5,,,,,,577.7,,,,621.4,,446.0,,503.0,,422.0,5917.0,,,,,773.7,983.8,,,666.0,904.1,-64.5,194.5,,-118.0,423.9,,,396.0,284.5,,,,,,35.7,,,,79.4,,,False,,True,False,,,,,False,False,,,False,False,True,True,,True,True,,,True,True,,,,,,True,,,,True,
48075,60,148.0,,160.0,,143.0,,,,,,431.2,258.2,,,140.0,130.1,122.0,,,45.0,113.8,,,148.0,252.2,,,,,,,,,,190.8,,88.0,,100.0,,83.0,,,,,,371.2,198.2,,,80.0,70.1,62.0,,,-15.0,53.8,,,88.0,192.2,,,,,,,,,,130.8,,,False,,True,,,,,,False,False,,,True,True,True,,,True,True,,,False,False,,,,,,,,,,False,
48077,146,432.0,,434.4,,310.0,359.0,,,,,360.8,485.3,,,298.0,140.1,174.8,,,309.5,265.1,,,312.0,272.6,,,,,,,,,,324.1,,286.0,,288.4,,164.0,213.0,,,,,214.8,339.3,,,152.0,-5.9,28.8,,,163.5,119.1,,,166.0,126.6,,,,,,,,,,178.1,,,False,,True,True,,,,,True,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48079,24,20.0,,21.1,,23.0,0.0,,,,,65.5,58.9,,,70.0,18.0,16.0,,,27.0,17.6,,,34.0,33.9,,,,,,,,,,25.0,,-4.0,,-2.9,,-1.0,-24.0,,,,,41.5,34.9,,,46.0,-6.0,-8.0,,,3.0,-6.4,,,10.0,9.9,,,,,,,,,,1.0,,,True,,True,False,,,,,False,False,,,False,False,False,,,True,False,,,False,False,,,,,,,,,,True,
48081,55,76.0,,78.5,,60.0,4.0,,,,,142.2,110.9,,,47.0,35.7,34.4,,,19.0,52.0,,,69.0,91.7,,,,,,,,,,101.8,,21.0,,23.5,,5.0,-51.0,,,,,87.2,55.9,,,-8.0,-19.3,-20.6,,,-36.0,-3.0,,,14.0,36.7,,,,,,,,,,46.8,,,False,,True,False,,,,,False,False,,,True,True,True,,,False,True,,,True,False,,,,,,,,,,False,
48083,158,460.0,,447.0,,361.0,1018.0,,,,,232.0,488.6,,,157.0,862.9,182.5,,,435.0,366.9,,,244.0,195.2,,,,,,,,,,509.2,,302.0,,289.0,,203.0,860.0,,,,,74.0,330.6,,,-1.0,704.9,24.5,,,277.0,208.9,,,86.0,37.2,,,,,,,,,,351.2,,,True,,True,False,,,,,True,False,,,True,False,True,,,True,True,,,True,True,,,,,,,,,,False,
48085,20210,24896.0,,25387.1,18196.7,24144.0,55718.0,,,,,25393.0,43310.6,,28890.6,21689.0,7866.1,18711.5,26357.5,,22324.5,24797.6,,,21237.0,22063.1,,,,,,19482.0,34664.0,,,38827.1,,4686.0,,5177.1,-2013.3,3934.0,35508.0,,,,,5183.0,23100.6,,8680.6,1479.0,-12343.9,-1498.5,6147.5,,2114.5,4587.6,,,1027.0,1853.1,,,,,,-728.0,14454.0,,,18617.1,,,False,True,True,False,,,,,False,False,,False,True,False,True,False,,True,True,,,True,True,,,,,,True,False,,,False,
48087,23,72.0,,40.4,,42.0,0.0,,,,,102.4,93.3,,,42.0,30.8,18.3,,,43.0,45.1,,,52.0,45.9,,,,,,,,,,58.7,,49.0,,17.4,,19.0,-23.0,,,,,79.4,70.3,,,19.0,7.8,-4.7,,,20.0,22.1,,,29.0,22.9,,,,,,,,,,35.7,,,True,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48089,328,308.0,,311.0,,317.0,475.0,,,,,465.5,462.7,,,331.0,159.4,220.0,,,290.0,333.0,,,311.0,329.1,,,,,,,,,,329.8,,-20.0,,-17.0,,-11.0,147.0,,,,,137.5,134.7,,,3.0,-168.6,-108.0,,,-38.0,5.0,,,-17.0,1.1,,,,,,,,,,1.8,,,True,,True,False,,,,,False,False,,,True,False,False,,,False,True,,,True,True,,,,,,,,,,True,
48091,1600,1988.0,,1880.0,,1896.0,0.0,,,,,2754.2,3366.9,,,2360.0,1647.3,2000.1,1632.0,,1240.0,1885.5,,,2638.0,2167.8,,,,,,1517.3,4872.0,,,2447.0,,388.0,,280.0,,296.0,-1600.0,,,,,1154.2,1766.9,,,760.0,47.3,400.1,32.0,,-360.0,285.5,,,1038.0,567.8,,,,,,-82.7,3272.0,,,847.0,,,True,,True,False,,,,,False,False,,,False,True,False,True,,True,True,,,False,False,,,,,,True,False,,,False,
48093,110,340.0,,368.0,,280.0,157.0,,,,,473.6,437.9,,,300.0,192.6,201.6,,,141.0,170.0,,,277.0,313.3,,,,,,,,,,337.7,,230.0,,258.0,,170.0,47.0,,,,,363.6,327.9,,,190.0,82.6,91.6,,,31.0,60.0,,,167.0,203.3,,,,,,,,,,227.7,,,False,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48095,53,100.0,,96.0,,74.0,1.0,,,,,89.6,102.9,,,102.0,78.4,26.0,,,24.0,62.9,,,64.0,66.0,,,,,,,,,,108.2,,47.0,,43.0,,21.0,-52.0,,,,,36.6,49.9,,,49.0,25.4,-27.0,,,-29.0,9.9,,,11.0,13.0,,,,,,,,,,55.2,,,True,,True,False,,,,,True,False,,,False,True,True,,,True,True,,,True,True,,,,,,,,,,False,
48097,668,1328.0,,1348.5,,984.0,2706.0,,,,,1256.1,1706.0,,,1103.0,596.3,711.0,870.5,,807.5,814.1,,,1066.0,903.8,,,,,,682.0,,,,1077.0,,660.0,,680.5,,316.0,2038.0,,,,,588.1,1038.0,,,435.0,-71.7,43.0,202.5,,139.5,146.1,,,398.0,235.8,,,,,,14.0,,,,409.0,,,False,,True,False,,,,,True,False,,,True,True,True,True,,True,True,,,True,True,,,,,,True,,,,True,
48099,3177,1516.0,,1525.5,,1426.0,1846.0,,,,,1565.1,2782.3,,,1637.0,1188.5,1161.4,1258.0,,661.0,1404.2,,,1346.0,1377.9,,,,,,909.7,,,,2393.6,,-1661.0,,-1651.5,,-1751.0,-1331.0,,,,,-1611.9,-394.7,,,-1540.0,-1988.5,-2015.6,-1919.0,,-2516.0,-1772.8,,,-1831.0,-1799.1,,,,,,-2267.3,,,,-783.4,,,True,,False,True,,,,,True,True,,,True,False,False,False,,False,False,,,False,False,,,,,,False,,,,True,
48101,13,64.0,,63.6,,49.0,,,,,,72.0,58.4,,,25.0,62.0,23.6,,,43.0,28.1,,,42.0,50.8,,,,,,,,,,59.1,,51.0,,50.6,,36.0,,,,,,59.0,45.4,,,12.0,49.0,10.6,,,30.0,15.1,,,29.0,37.8,,,,,,,,,,46.1,,,True,,True,,,,,,False,True,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48103,65,68.0,,46.8,,79.0,0.0,,,,,217.1,282.5,,,121.0,751.3,22.9,,,69.0,119.9,,,77.0,40.7,,,,,,,,,,246.4,,3.0,,-18.2,,14.0,-65.0,,,,,152.1,217.5,,,56.0,686.3,-42.1,,,4.0,54.9,,,12.0,-24.3,,,,,,,,,,181.4,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,,,False,False,,,,,,,,,,False,
48105,95,0.0,,0.0,,35.0,,,,,,220.2,89.8,,,83.0,20.0,33.1,,,41.0,57.3,,,42.0,48.6,,,,,,,,,,32.4,,-95.0,,-95.0,,-60.0,,,,,,125.2,-5.2,,,-12.0,-75.0,-61.9,,,-54.0,-37.7,,,-53.0,-46.4,,,,,,,,,,-62.6,,,False,,True,,,,,,False,True,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48107,65,112.0,,108.5,,110.0,35.0,,,,,165.1,155.4,,,93.0,172.6,51.4,116.0,,57.0,108.2,,,112.0,119.6,,,,,,,,,,129.1,,47.0,,43.5,,45.0,-30.0,,,,,100.1,90.4,,,28.0,107.6,-13.6,51.0,,-8.0,43.2,,,47.0,54.6,,,,,,,,,,64.1,,,True,,True,True,,,,,False,False,,,True,False,True,False,,True,True,,,False,False,,,,,,,,,,False,
48109,59,0.0,,0.5,,12.0,,,,,,86.0,85.5,,,20.0,4.4,9.7,,,0.0,29.2,,,20.0,60.8,,,,,,,,,,16.9,,-59.0,,-58.5,,-47.0,,,,,,27.0,26.5,,,-39.0,-54.6,-49.3,,,-59.0,-29.8,,,-39.0,1.8,,,,,,,,,,-42.1,,,True,,True,,,,,,True,True,,,True,True,True,,,False,True,,,True,True,,,,,,,,,,True,
48111,114,12.0,,0.9,,13.0,0.0,,,,,148.4,85.4,,,99.0,2.9,9.8,,,14.0,14.0,,,51.0,83.9,,,,,,,,,,11.4,,-102.0,,-113.1,,-101.0,-114.0,,,,,34.4,-28.6,,,-15.0,-111.1,-104.2,,,-100.0,-100.0,,,-63.0,-30.1,,,,,,,,,,-102.6,,,False,,True,False,,,,,True,True,,,True,False,False,,,True,True,,,True,True,,,,,,,,,,False,
48113,51362,75252.0,,71730.7,51408.6,68419.0,120555.0,,,,,83359.5,135322.6,,95923.3,61995.0,104160.3,49400.1,68088.5,,63934.0,70071.5,,,64695.0,44575.9,,,,,,40425.2,95706.0,,,44307.4,,23890.0,,20368.7,46.6,17057.0,69193.0,,,,,31997.5,83960.6,,44561.3,10633.0,52798.3,-1961.9,16726.5,,12572.0,18709.5,,,13333.0,-6786.1,,,,,,-10936.8,44344.0,,,-7054.6,,,True,True,True,False,,,,,False,False,,False,True,False,True,True,,True,True,,,True,True,,,,,,True,False,,,True,
48115,169,352.0,,322.9,,255.0,71.0,,,,,471.8,574.4,,,315.0,149.4,117.6,,,175.0,136.6,,,316.0,270.0,,,,,,,,,,373.4,,183.0,,153.9,,86.0,-98.0,,,,,302.8,405.4,,,146.0,-19.6,-51.4,,,6.0,-32.4,,,147.0,101.0,,,,,,,,,,204.4,,,True,,True,True,,,,,False,False,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,False,
48117,141,224.0,,225.6,,263.0,148.0,,,,,721.3,648.2,,,422.0,322.7,227.8,,,107.0,231.0,,,287.0,704.4,,,,,,177.2,,,,322.6,,83.0,,84.6,,122.0,7.0,,,,,580.3,507.2,,,281.0,181.7,86.8,,,-34.0,90.0,,,146.0,563.4,,,,,,36.2,,,,181.6,,,False,,False,True,,,,,False,False,,,False,False,False,,,True,False,,,False,False,,,,,,True,,,,False,
48119,107,76.0,,74.9,,67.0,51.0,,,,,71.7,89.8,,,80.0,187.5,48.0,,,33.5,63.9,,,71.0,58.4,,,,,,,,,,63.3,,-31.0,,-32.1,,-40.0,-56.0,,,,,-35.3,-17.2,,,-27.0,80.5,-59.0,,,-73.5,-43.1,,,-36.0,-48.6,,,,,,,,,,-43.7,,,False,,False,False,,,,,False,True,,,True,False,False,,,False,False,,,False,False,,,,,,,,,,False,
48121,13522,13260.0,,12961.1,13020.6,12955.0,17232.0,,,,,16822.6,25716.0,,13877.1,19833.0,8613.5,14494.4,11067.0,,10348.0,13279.5,,,14843.0,14914.6,,,,,,8207.3,10614.0,,,19957.9,,-262.0,,-560.9,-501.4,-567.0,3710.0,,,,,3300.6,12194.0,,355.1,6311.0,-4908.5,972.4,-2455.0,,-3174.0,-242.5,,,1321.0,1392.6,,,,,,-5314.7,-2908.0,,,6435.9,,,False,False,False,False,,,,,False,False,,False,False,False,False,False,,False,True,,,False,False,,,,,,False,False,,,False,
48123,249,320.0,,351.4,,309.0,270.0,,,,,548.8,630.6,,,319.0,75.6,161.5,,,129.0,172.5,,,348.0,317.0,,,,,,,,,,304.2,,71.0,,102.4,,60.0,21.0,,,,,299.8,381.6,,,70.0,-173.4,-87.5,,,-120.0,-76.5,,,99.0,68.0,,,,,,,,,,55.2,,,False,,True,True,,,,,False,False,,,True,False,False,,,False,False,,,False,True,,,,,,,,,,True,
48125,12,12.0,,3.3,,23.0,0.0,,,,,52.1,34.7,,,34.0,399.4,33.4,,,23.0,16.0,,,27.0,46.6,,,,,,,,,,21.0,,0.0,,-8.7,,11.0,-12.0,,,,,40.1,22.7,,,22.0,387.4,21.4,,,11.0,4.0,,,15.0,34.6,,,,,,,,,,9.0,,,False,,False,False,,,,,False,False,,,False,False,False,,,False,False,,,False,False,,,,,,,,,,False,
48127,542,684.0,,782.6,,335.0,491.0,,,,,361.7,529.2,,,565.0,130.9,177.2,,,122.0,251.0,,,296.0,252.9,,,,,,,,,,708.2,,142.0,,240.6,,-207.0,-51.0,,,,,-180.3,-12.8,,,23.0,-411.1,-364.8,,,-420.0,-291.0,,,-246.0,-289.1,,,,,,,,,,166.2,,,False,,False,True,,,,,False,True,,,True,False,False,,,False,False,,,False,False,,,,,,,,,,False,
48129,58,28.0,,29.9,,39.0,,,,,,104.9,82.0,,,33.0,797.5,33.4,,,19.0,37.8,,,51.0,98.3,,,,,,,,,,77.5,,-30.0,,-28.1,,-19.0,,,,,,46.9,24.0,,,-25.0,739.5,-24.6,,,-39.0,-20.2,,,-7.0,40.3,,,,,,,,,,19.5,,,True,,True,,,,,,False,True,,,True,False,True,,,False,True,,,True,False,,,,,,,,,,True,
48131,174,332.0,,329.8,,298.0,352.0,,,,,398.3,394.5,,,618.0,178.8,163.9,,,218.0,296.1,,,267.0,257.3,,,,,,,,,,257.2,,158.0,,155.8,,124.0,178.0,,,,,224.3,220.5,,,444.0,4.8,-10.1,,,44.0,122.1,,,93.0,83.3,,,,,,,,,,83.2,,,True,,True,False,,,,,False,False,,,False,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48133,238,328.0,,299.4,,286.0,448.0,,,,,371.2,520.2,,,376.0,169.7,158.2,,,227.0,245.3,,,311.0,269.6,,,,,,,,,,268.7,,90.0,,61.4,,48.0,210.0,,,,,133.2,282.2,,,138.0,-68.3,-79.8,,,-11.0,7.3,,,73.0,31.6,,,,,,,,,,30.7,,,True,,True,False,,,,,False,False,,,False,True,True,,,True,True,,,True,True,,,,,,,,,,True,
48135,2945,0.0,,22.6,,332.0,27.0,,,,,2477.8,2711.0,,,3045.0,8.9,1190.7,373.0,,1288.0,128.3,,,867.0,4176.4,,,,,,1074.8,,,,253.3,,-2945.0,,-2922.4,,-2613.0,-2918.0,,,,,-467.2,-234.0,,,100.0,-2936.1,-1754.3,-2572.0,,-1657.0,-2816.7,,,-2078.0,1231.4,,,,,,-1870.2,,,,-2691.7,,,True,,True,True,,,,,True,True,,,True,True,True,True,,True,True,,,True,True,,,,,,True,,,,True,
48137,34,68.0,,77.4,,54.0,,,,,,79.3,67.4,,,57.0,8.3,11.3,,,50.0,27.4,,,45.0,57.0,,,,,,,,,,86.9,,34.0,,43.4,,20.0,,,,,,45.3,33.4,,,23.0,-25.7,-22.7,,,16.0,-6.6,,,11.0,23.0,,,,,,,,,,52.9,,,False,,True,,,,,,False,True,,,True,True,True,,,True,True,,,True,True,,,,,,,,,,False,
48139,4521,6892.0,,6801.9,4484.5,4860.0,15069.0,,,,,6654.9,8694.3,,7377.9,4077.0,4055.6,3481.9,4883.5,,4473.0,5389.4,,,5007.0,4384.0,,,,,,4658.8,2812.0,,,6149.4,,2371.0,,2280.9,-36.5,339.0,10548.0,,,,,2133.9,4173.3,,2856.9,-444.0,-465.4,-1039.1,362.5,,-48.0,868.4,,,486.0,-137.0,,,,,,137.8,-1709.0,,,1628.4,,,True,True,True,False,,,,,True,False,,False,True,True,True,True,,True,True,,,True,True,,,,,,True,True,,,True,
48141,13374,14248.0,,13627.2,10255.7,14363.0,42459.0,,,,,23159.5,34897.6,,20073.3,13665.0,3513.3,9834.0,10333.0,,20165.5,17784.6,,,15149.0,15384.3,,,,,,9541.6,17116.0,,,30922.8,,874.0,,253.2,-3118.3,989.0,29085.0,,,,,9785.5,21523.6,,6699.3,291.0,-9860.7,-3540.0,-3041.0,,6791.5,4410.6,,,1775.0,2010.3,,,,,,-3832.4,3742.0,,,17548.8,,,True,False,False,False,,,,,False,False,,False,True,False,False,False,,False,False,,,False,False,,,,,,False,False,,,False,
48143,562,944.0,,891.8,,859.0,1339.0,,,,,1392.3,1797.7,,,1051.0,342.2,527.5,656.5,,411.0,811.3,,,847.0,1003.8,,,,,,420.0,,,,889.9,,382.0,,329.8,,297.0,777.0,,,,,830.3,1235.7,,,489.0,-219.8,-34.5,94.5,,-151.0,249.3,,,285.0,441.8,,,,,,-142.0,,,,327.9,,,True,,True,False,,,,,False,False,,,False,True,True,True,,True,True,,,True,False,,,,,,True,,,,True,
48145,734,192.0,,281.2,,265.0,,,,,,482.7,541.9,,,361.0,319.7,254.2,,,90.0,183.1,,,281.0,317.2,,,,,,,,,,271.9,,-542.0,,-452.8,,-469.0,,,,,,-251.3,-192.1,,,-373.0,-414.3,-479.8,,,-644.0,-550.9,,,-453.0,-416.8,,,,,,,,,,-462.1,,,True,,True,,,,,,True,True,,,True,True,True,,,False,False,,,True,True,,,,,,,,,,True,
48147,919,1248.0,,1219.9,,891.0,3556.0,,,,,1028.6,1534.0,,,694.0,235.7,502.9,863.0,,637.0,884.6,,,1007.0,679.0,,,,,,,,,,1308.3,,329.0,,300.9,,-28.0,2637.0,,,,,109.6,615.0,,,-225.0,-683.3,-416.1,-56.0,,-282.0,-34.4,,,88.0,-240.0,,,,,,,,,,389.3,,,True,,True,False,,,,,True,False,,,True,False,False,True,,True,True,,,True,True,,,,,,,,,,False,
