,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
35029,44,86.0,95.1,,40.0,31.0,,,,,,,40.0,,73.4,51.7,,24.2,41.7,13.1,91.0,136.0,,10.8,,,,,72.0,72.6,143.0,42.0,51.1,,-4.0,-13.0,,,,,,,-4.0,,29.4,7.7,,-19.8,-2.3,-30.9,47.0,92.0,,-33.2,,,,,28.0,28.6,99.0,False,,True,True,,,,,,,True,,True,True,,True,True,True,False,False,,True,,,,,True,True,False
35031,63,56.0,59.1,,49.0,23.0,,,,,,,295.0,,52.6,77.5,,10.5,45.1,1.6,51.0,31.0,,26.8,67.6,,,,0.0,66.8,64.8,-7.0,-3.9,,-14.0,-40.0,,,,,,,232.0,,-10.4,14.5,,-52.5,-17.9,-61.4,-12.0,-32.0,,-36.2,4.6,,,,-63.0,3.8,1.8,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,True,,,,False,True,True
35033,0,0.0,0.4,,0.0,0.0,,,,,,,3.0,,2.1,2.1,,,0.1,,0.0,4.0,,0.0,,,,,0.0,2.9,17.4,0.0,0.4,,0.0,0.0,,,,,,,3.0,,2.1,2.1,,,0.1,,0.0,4.0,,0.0,,,,,0.0,2.9,17.4,False,,True,True,,,,,,,False,,False,False,,,False,,True,False,,True,,,,,True,False,False
35035,33,18.0,18.9,,18.0,16.0,,,,,,,97.0,,53.7,50.8,,4.3,14.9,27.7,20.0,59.0,,5.2,,,,,15.0,22.1,112.1,-15.0,-14.1,,-15.0,-17.0,,,,,,,64.0,,20.7,17.8,,-28.7,-18.1,-5.3,-13.0,26.0,,-27.8,,,,,-18.0,-10.9,79.1,True,,False,False,,,,,,,False,,False,False,,False,False,True,True,False,,False,,,,,False,True,False
35037,5,4.0,6.3,,6.0,0.0,,,,,,,8.0,,5.6,11.9,,3.2,6.4,,2.0,10.0,,6.5,,,,,6.0,5.3,28.3,-1.0,1.3,,1.0,-5.0,,,,,,,3.0,,0.6,6.9,,-1.8,1.4,,-3.0,5.0,,1.5,,,,,1.0,0.3,23.3,False,,False,False,,,,,,,False,,True,False,,False,False,,False,False,,False,,,,,False,True,False
35039,21,20.0,20.3,,19.0,0.0,,,,,,,13.0,,34.4,24.3,,7.9,16.7,25.1,31.0,,,34.8,,,,,22.0,23.2,26.4,-1.0,-0.7,,-2.0,-21.0,,,,,,,-8.0,,13.4,3.3,,-13.1,-4.3,4.1,10.0,,,13.8,,,,,1.0,2.2,5.4,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,,,False,,,,,False,False,False
35041,34,74.0,76.0,,50.0,56.0,,,,,,,56.0,,86.8,40.2,,32.3,46.0,17.8,,88.0,,32.0,,,,,62.0,67.5,163.5,40.0,42.0,,16.0,22.0,,,,,,,22.0,,52.8,6.2,,-1.7,12.0,-16.2,,54.0,,-2.0,,,,,28.0,33.5,129.5,False,,True,True,,,,,,,True,,False,True,,True,True,True,,False,,True,,,,,True,True,False
35043,90,64.0,48.9,,57.0,58.0,,,,,,,73.0,,75.8,65.5,,18.3,41.1,62.6,81.0,55.0,,21.5,64.1,33.0,,,55.0,74.4,70.3,-26.0,-41.1,,-33.0,-32.0,,,,,,,-17.0,,-14.2,-24.5,,-71.7,-48.9,-27.4,-9.0,-35.0,,-68.5,-25.9,-57.0,,,-35.0,-15.6,-19.7,False,,False,False,,,,,,,True,,True,True,,False,False,False,True,False,,False,True,False,,,False,True,True
35045,123,48.0,62.4,,40.0,31.0,,,,,,,319.0,,28.7,45.3,,26.2,58.3,6.5,,88.0,,11.6,50.6,,,,50.0,64.7,64.5,-75.0,-60.6,,-83.0,-92.0,,,,,,,196.0,,-94.3,-77.7,,-96.8,-64.7,-116.5,,-35.0,,-111.4,-72.4,,,,-73.0,-58.3,-58.5,True,,False,False,,,,,,,False,,False,False,,False,True,False,,True,,False,True,,,,True,True,True
35047,16,8.0,6.5,,4.0,0.0,,,,,,,21.0,,7.5,30.5,,2.9,3.1,,6.0,45.0,,0.8,,,,,10.0,11.7,31.7,-8.0,-9.5,,-12.0,-16.0,,,,,,,5.0,,-8.5,14.5,,-13.1,-12.9,,-10.0,29.0,,-15.2,,,,,-6.0,-4.3,15.7,False,,False,False,,,,,,,True,,False,False,,False,False,,False,False,,False,,,,,True,True,False
35049,123,92.0,91.6,,92.0,120.0,,,,,,,111.0,,117.9,153.6,,38.4,64.9,142.7,81.0,196.0,,26.0,,53.0,,,82.0,115.1,106.6,-31.0,-31.4,,-31.0,-3.0,,,,,,,-12.0,,-5.1,30.6,,-84.6,-58.1,19.7,-42.0,73.0,,-97.0,,-70.0,,,-41.0,-7.9,-16.4,False,,False,True,,,,,,,True,,True,True,,False,False,True,False,False,,False,,False,,,False,True,True
35051,7,8.0,8.4,,4.0,0.0,,,,,,,8.0,,5.4,10.8,,0.7,2.0,,5.0,36.0,,0.5,,,,,13.0,6.2,37.0,1.0,1.4,,-3.0,-7.0,,,,,,,1.0,,-1.6,3.8,,-6.3,-5.0,,-2.0,29.0,,-6.5,,,,,6.0,-0.8,30.0,False,,False,False,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,True,False
35053,24,20.0,21.3,,8.0,0.0,,,,,,,20.0,,6.5,8.4,,2.3,11.2,,20.0,14.0,,2.2,,,,,37.0,10.1,30.2,-4.0,-2.7,,-16.0,-24.0,,,,,,,-4.0,,-17.5,-15.6,,-21.7,-12.8,,-4.0,-10.0,,-21.8,,,,,13.0,-13.9,6.2,True,,False,False,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,False,False
35055,19,10.0,10.3,,7.0,0.0,,,,,,,8.0,,30.7,25.8,,1.3,7.4,5.9,14.0,36.0,,4.1,,,,,6.0,9.9,10.7,-9.0,-8.7,,-12.0,-19.0,,,,,,,-11.0,,11.7,6.8,,-17.7,-11.6,-13.1,-5.0,17.0,,-14.9,,,,,-13.0,-9.1,-8.3,True,,False,False,,,,,,,False,,False,True,,False,False,False,True,False,,False,,,,,False,False,True
35057,15,4.0,4.1,,2.0,0.0,,,,,,,24.0,,2.1,8.3,,0.8,1.4,,0.0,6.0,,0.0,,,,,7.0,3.0,27.8,-11.0,-10.9,,-13.0,-15.0,,,,,,,9.0,,-12.9,-6.7,,-14.2,-13.6,,-15.0,-9.0,,-15.0,,,,,-8.0,-12.0,12.8,True,,False,False,,,,,,,True,,False,True,,False,False,,False,True,,False,,,,,True,False,False
35059,0,0.0,0.0,,0.0,0.0,,,,,,,5.0,,0.1,2.1,,0.3,0.0,,0.0,2.0,,0.0,,,,,0.0,3.4,7.5,0.0,0.0,,0.0,0.0,,,,,,,5.0,,0.1,2.1,,0.3,0.0,,0.0,2.0,,0.0,,,,,0.0,3.4,7.5,True,,True,True,,,,,,,False,,False,False,,False,False,,True,False,,True,,,,,True,False,False
35061,55,36.0,36.6,,35.0,9.0,,,,,,,58.0,,39.1,67.1,,18.5,28.4,58.4,46.0,112.0,,10.3,,,,,52.0,41.9,75.7,-19.0,-18.4,,-20.0,-46.0,,,,,,,3.0,,-15.9,12.1,,-36.5,-26.6,3.4,-9.0,57.0,,-44.7,,,,,-3.0,-13.1,20.7,True,,False,False,,,,,,,True,,True,True,,False,False,True,True,False,,False,,,,,True,True,False
36001,169,220.0,218.2,,191.0,49.0,,,,,,,130.0,,173.1,260.0,,113.8,213.9,192.4,321.0,179.0,,42.0,198.2,242.0,,,253.0,258.8,202.5,51.0,49.2,,22.0,-120.0,,,,,,,-39.0,,4.1,91.0,,-55.2,44.9,23.4,152.0,10.0,,-127.0,29.2,73.0,,,84.0,89.8,33.5,True,,True,False,,,,,,,True,,True,False,,False,True,True,False,True,,False,True,False,,,False,False,True
36003,28,4.0,4.5,,4.0,0.0,,,,,,,33.0,,12.3,30.6,,3.5,5.3,,0.0,59.0,,6.1,,,,,8.0,3.8,10.0,-24.0,-23.5,,-24.0,-28.0,,,,,,,5.0,,-15.7,2.6,,-24.5,-22.7,,-28.0,31.0,,-21.9,,,,,-20.0,-24.2,-18.0,True,,False,False,,,,,,,True,,True,True,,False,True,,False,False,,True,,,,,True,False,True
36005,862,680.0,677.2,502.8,548.0,0.0,,,,,,,,,534.4,768.6,,,729.7,,617.0,,,489.4,598.6,516.0,,,618.0,934.1,560.7,-182.0,-184.8,-359.2,-314.0,-862.0,,,,,,,,,-327.6,-93.4,,,-132.3,,-245.0,,,-372.6,-263.4,-346.0,,,-244.0,72.1,-301.3,False,False,False,False,,,,,,,,,False,True,,,True,,False,,,False,False,False,,,False,True,False
36007,437,98.0,98.7,,94.0,84.0,,,,,,,116.0,,96.6,156.6,,45.4,91.7,160.1,110.0,84.0,,38.4,72.5,85.0,,,93.0,122.9,106.4,-339.0,-338.3,,-343.0,-353.0,,,,,,,-321.0,,-340.4,-280.4,,-391.6,-345.3,-276.9,-327.0,-353.0,,-398.6,-364.5,-352.0,,,-344.0,-314.1,-330.6,True,,False,False,,,,,,,True,,False,True,,False,False,True,True,False,,False,False,False,,,False,True,True
36009,49,28.0,32.7,,29.0,38.0,,,,,,,75.0,,32.0,80.1,,9.6,23.4,54.7,19.0,36.0,,16.8,,,,,16.0,30.3,42.7,-21.0,-16.3,,-20.0,-11.0,,,,,,,26.0,,-17.0,31.1,,-39.4,-25.6,5.7,-30.0,-13.0,,-32.2,,,,,-33.0,-18.7,-6.3,True,,True,True,,,,,,,False,,True,False,,False,False,True,False,True,,False,,,,,False,True,True
36011,32,18.0,16.9,,18.0,14.0,,,,,,,20.0,,26.0,38.3,,7.8,18.3,24.0,14.0,35.0,,48.6,,,,,28.0,18.2,25.2,-14.0,-15.1,,-14.0,-18.0,,,,,,,-12.0,,-6.0,6.3,,-24.2,-13.7,-8.0,-18.0,3.0,,16.6,,,,,-4.0,-13.8,-6.8,False,,False,False,,,,,,,True,,True,True,,False,True,True,False,True,,False,,,,,True,True,True
36013,75,58.0,78.1,,69.0,60.0,,,,,,,121.0,,83.8,223.7,,8.0,37.7,193.1,40.0,130.0,,5.9,,,,,37.0,80.4,47.5,-17.0,3.1,,-6.0,-15.0,,,,,,,46.0,,8.8,148.7,,-67.0,-37.3,118.1,-35.0,55.0,,-69.1,,,,,-38.0,5.4,-27.5,True,,True,True,,,,,,,False,,True,False,,False,False,False,False,False,,False,,,,,False,True,False
36015,329,150.0,150.5,,129.0,386.0,,,,,,,56.0,,166.9,114.3,,114.3,128.1,79.1,241.0,69.0,,140.6,,,,,269.0,120.3,201.3,-179.0,-178.5,,-200.0,57.0,,,,,,,-273.0,,-162.1,-214.7,,-214.7,-200.9,-249.9,-88.0,-260.0,,-188.4,,,,,-60.0,-208.7,-127.7,True,,False,True,,,,,,,False,,True,False,,False,False,False,True,False,,False,,,,,True,False,True
36017,11,6.0,6.0,,7.0,11.0,,,,,,,11.0,,15.9,31.3,,0.6,6.2,15.2,14.0,15.0,,2.0,,,,,6.0,9.0,17.9,-5.0,-5.0,,-4.0,0.0,,,,,,,0.0,,4.9,20.3,,-10.4,-4.8,4.2,3.0,4.0,,-9.0,,,,,-5.0,-2.0,6.9,False,,True,True,,,,,,,True,,True,False,,False,True,True,True,True,,False,,,,,False,True,False
36019,11,4.0,4.5,,4.0,3.0,,,,,,,12.0,,8.2,46.1,,0.0,1.9,5.0,0.0,24.0,,0.1,,,,,1.0,3.5,5.8,-7.0,-6.5,,-7.0,-8.0,,,,,,,1.0,,-2.8,35.1,,-11.0,-9.1,-6.0,-11.0,13.0,,-10.9,,,,,-10.0,-7.5,-5.2,True,,False,False,,,,,,,True,,True,False,,False,False,True,False,False,,False,,,,,False,False,True
36021,25,6.0,5.8,,6.0,0.0,,,,,,,24.0,,20.6,21.5,,1.4,3.5,17.3,19.0,26.0,,3.2,,,,,4.0,8.4,29.2,-19.0,-19.2,,-19.0,-25.0,,,,,,,-1.0,,-4.4,-3.5,,-23.6,-21.5,-7.7,-6.0,1.0,,-21.8,,,,,-21.0,-16.6,4.2,False,,False,False,,,,,,,True,,True,True,,False,False,True,True,True,,False,,,,,False,True,True
36023,50,72.0,70.8,,65.0,226.0,,,,,,,17.0,,105.0,36.3,,32.3,48.4,25.6,,137.0,,64.6,,,,,143.0,93.5,132.7,22.0,20.8,,15.0,176.0,,,,,,,-33.0,,55.0,-13.7,,-17.7,-1.6,-24.4,,87.0,,14.6,,,,,93.0,43.5,82.7,True,,True,False,,,,,,,False,,False,True,,True,True,False,,False,,True,,,,,False,False,False
36025,10,4.0,2.4,,4.0,17.0,,,,,,,9.0,,13.4,39.2,,0.1,2.8,12.2,0.0,46.0,,2.8,,,,,3.0,5.0,16.4,-6.0,-7.6,,-6.0,7.0,,,,,,,-1.0,,3.4,29.2,,-9.9,-7.2,2.2,-10.0,36.0,,-7.2,,,,,-7.0,-5.0,6.4,False,,False,False,,,,,,,True,,True,False,,False,False,True,False,False,,False,,,,,False,True,False
36027,116,138.0,138.8,,125.0,79.0,,,,,,,135.0,,159.0,209.9,,60.1,113.4,119.8,126.0,188.0,,79.1,118.4,190.0,,,114.0,165.1,174.2,22.0,22.8,,9.0,-37.0,,,,,,,19.0,,43.0,93.9,,-55.9,-2.6,3.8,10.0,72.0,,-36.9,2.4,74.0,,,-2.0,49.1,58.2,False,,True,False,,,,,,,True,,False,False,,False,True,True,True,False,,False,True,False,,,True,False,False
36029,780,700.0,683.9,648.5,663.0,531.0,,,,,,,696.0,,566.3,869.2,,523.5,723.0,264.1,647.0,721.0,,0.0,829.0,738.0,,,719.0,925.7,554.8,-80.0,-96.1,-131.5,-117.0,-249.0,,,,,,,-84.0,,-213.7,89.2,,-256.5,-57.0,-515.9,-133.0,-59.0,,-780.0,49.0,-42.0,,,-61.0,145.7,-225.2,False,False,False,False,,,,,,,False,,False,False,,False,True,False,False,True,,False,True,True,,,True,False,False
36031,12,14.0,13.1,,14.0,22.0,,,,,,,12.0,,16.9,51.4,,6.4,13.9,38.3,10.0,58.0,,8.5,,,,,7.0,17.1,19.2,2.0,1.1,,2.0,10.0,,,,,,,0.0,,4.9,39.4,,-5.6,1.9,26.3,-2.0,46.0,,-3.5,,,,,-5.0,5.1,7.2,True,,False,False,,,,,,,True,,False,False,,False,True,False,False,False,,False,,,,,False,False,False
36033,4,6.0,5.6,,4.0,0.0,,,,,,,15.0,,11.0,24.0,,1.6,3.8,,0.0,12.0,,0.0,,,,,12.0,4.4,11.1,2.0,1.6,,0.0,-4.0,,,,,,,11.0,,7.0,20.0,,-2.4,-0.2,,-4.0,8.0,,-4.0,,,,,8.0,0.4,7.1,True,,True,False,,,,,,,False,,False,False,,False,True,,False,False,,False,,,,,False,True,False
36035,13,32.0,32.5,,22.0,20.0,,,,,,,22.0,,33.3,30.1,,3.7,18.4,19.7,20.0,51.0,,0.0,,,,,54.0,55.3,29.3,19.0,19.5,,9.0,7.0,,,,,,,9.0,,20.3,17.1,,-9.3,5.4,6.7,7.0,38.0,,-13.0,,,,,41.0,42.3,16.3,False,,True,True,,,,,,,True,,False,True,,True,True,True,True,False,,True,,,,,False,False,True
36037,28,14.0,13.6,,14.0,19.0,,,,,,,24.0,,27.1,32.5,,3.9,11.0,15.6,14.0,9.0,,6.9,,,,,10.0,15.7,41.8,-14.0,-14.4,,-14.0,-9.0,,,,,,,-4.0,,-0.9,4.5,,-24.1,-17.0,-12.4,-14.0,-19.0,,-21.1,,,,,-18.0,-12.3,13.8,False,,False,True,,,,,,,True,,True,True,,False,False,True,False,False,,False,,,,,False,True,True
36039,21,4.0,5.6,,4.0,0.0,,,,,,,13.0,,16.3,29.4,,0.1,2.2,7.1,,16.0,,3.5,,,,,2.0,4.4,13.8,-17.0,-15.4,,-17.0,-21.0,,,,,,,-8.0,,-4.7,8.4,,-20.9,-18.8,-13.9,,-5.0,,-17.5,,,,,-19.0,-16.6,-7.2,True,,False,False,,,,,,,True,,True,True,,False,False,True,,True,,False,,,,,False,True,True
36041,0,2.0,1.5,,0.0,0.0,,,,,,,2.0,,0.3,0.6,,0.1,0.3,,0.0,2.0,,0.1,,,,,0.0,2.9,18.9,2.0,1.5,,0.0,0.0,,,,,,,2.0,,0.3,0.6,,0.1,0.3,,0.0,2.0,,0.1,,,,,0.0,2.9,18.9,True,,True,True,,,,,,,False,,True,True,,True,True,,True,False,,True,,,,,True,False,False
36043,25,14.0,13.2,,14.0,0.0,,,,,,,17.0,,20.7,41.2,,4.3,15.4,29.4,14.0,64.0,,6.3,,,,,14.0,19.3,22.7,-11.0,-11.8,,-11.0,-25.0,,,,,,,-8.0,,-4.3,16.2,,-20.7,-9.6,4.4,-11.0,39.0,,-18.7,,,,,-11.0,-5.7,-2.3,False,,False,False,,,,,,,True,,True,False,,False,True,True,False,False,,False,,,,,False,True,True
36045,15,8.0,7.9,,8.0,0.0,,,,,,,51.0,,12.1,34.0,,3.6,9.2,23.0,6.0,30.0,,2.9,,,,,10.0,8.5,24.9,-7.0,-7.1,,-7.0,-15.0,,,,,,,36.0,,-2.9,19.0,,-11.4,-5.8,8.0,-9.0,15.0,,-12.1,,,,,-5.0,-6.5,9.9,False,,False,False,,,,,,,False,,True,False,,False,True,False,False,False,,False,,,,,True,True,False
36047,2762,1694.0,1669.2,1298.0,1670.0,1529.0,,,,,,,,,991.0,1677.5,,,2292.2,,1757.0,,,3709.8,1508.1,2887.0,,,1900.0,2043.9,2136.2,-1068.0,-1092.8,-1464.0,-1092.0,-1233.0,,,,,,,,,-1771.0,-1084.5,,,-469.8,,-1005.0,,,947.8,-1253.9,125.0,,,-862.0,-718.1,-625.8,False,False,False,False,,,,,,,,,False,False,,,True,,True,,,True,False,True,,,True,True,True
36049,1,0.0,0.2,,0.0,0.0,,,,,,,9.0,,5.6,8.2,,0.6,0.5,,0.0,6.0,,2.0,,,,,0.0,5.8,10.5,-1.0,-0.8,,-1.0,-1.0,,,,,,,8.0,,4.6,7.2,,-0.4,-0.5,,-1.0,5.0,,1.0,,,,,-1.0,4.8,9.5,True,,False,False,,,,,,,False,,False,False,,True,True,,False,False,,False,,,,,False,False,False
36051,9,14.0,14.0,,14.0,0.0,,,,,,,21.0,,28.4,39.9,,2.1,9.3,28.9,14.0,31.0,,5.4,,,,,16.0,13.4,24.6,5.0,5.0,,5.0,-9.0,,,,,,,12.0,,19.4,30.9,,-6.9,0.3,19.9,5.0,22.0,,-3.6,,,,,7.0,4.4,15.6,True,,False,False,,,,,,,False,,False,False,,False,True,False,False,False,,True,,,,,False,True,False
36053,17,16.0,11.8,,16.0,12.0,,,,,,,22.0,,20.5,39.9,,4.2,14.3,28.7,14.0,93.0,,12.9,,,,,8.0,23.8,34.0,-1.0,-5.2,,-1.0,-5.0,,,,,,,5.0,,3.5,22.9,,-12.8,-2.7,11.7,-3.0,76.0,,-4.1,,,,,-9.0,6.8,17.0,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
36055,310,328.0,334.1,,292.0,736.0,,,,,,,214.0,,296.7,431.5,,147.9,307.2,260.2,395.0,462.0,,87.1,253.9,303.0,,,355.0,375.3,237.5,18.0,24.1,,-18.0,426.0,,,,,,,-96.0,,-13.3,121.5,,-162.1,-2.8,-49.8,85.0,152.0,,-222.9,-56.1,-7.0,,,45.0,65.3,-72.5,False,,False,False,,,,,,,False,,True,False,,False,True,False,False,False,,False,False,True,,,False,False,False
36057,14,10.0,8.5,,11.0,1.0,,,,,,,15.0,,19.4,35.9,,6.5,15.0,44.7,14.0,20.0,,6.6,,,,,14.0,12.5,25.6,-4.0,-5.5,,-3.0,-13.0,,,,,,,1.0,,5.4,21.9,,-7.5,1.0,30.7,0.0,6.0,,-7.4,,,,,0.0,-1.5,11.6,False,,True,False,,,,,,,True,,False,False,,False,True,False,True,False,,False,,,,,True,True,False
36059,1013,1042.0,1078.3,1027.9,995.0,,,,,,,,586.0,,861.8,1312.6,,779.6,973.7,3242.6,948.0,666.0,,735.3,969.5,1081.0,,,984.0,1347.4,1073.5,29.0,65.3,14.9,-18.0,,,,,,,,-427.0,,-151.2,299.6,,-233.4,-39.3,2229.6,-65.0,-347.0,,-277.7,-43.5,68.0,,,-29.0,334.4,60.5,False,True,True,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
36061,832,736.0,763.0,760.8,743.0,549.0,,,,,,,433.0,,1233.5,713.0,,,794.1,8210.0,781.0,,,347.7,663.1,820.0,,,746.0,741.1,706.9,-96.0,-69.0,-71.2,-89.0,-283.0,,,,,,,-399.0,,401.5,-119.0,,,-37.9,7378.0,-51.0,,,-484.3,-168.9,-12.0,,,-86.0,-90.9,-125.1,True,True,True,False,,,,,,,False,,False,False,,,True,False,True,,,False,False,True,,,True,True,False
36063,99,72.0,72.1,,72.0,36.0,,,,,,,91.0,,73.4,98.2,,43.3,86.7,99.4,70.0,119.0,,63.7,63.7,69.0,,,81.0,89.0,71.1,-27.0,-26.9,,-27.0,-63.0,,,,,,,-8.0,,-25.6,-0.8,,-55.7,-12.3,0.4,-29.0,20.0,,-35.3,-35.3,-30.0,,,-18.0,-10.0,-27.9,True,,False,False,,,,,,,True,,True,True,,False,True,True,False,True,,False,False,False,,,True,True,False
36065,95,64.0,63.3,,60.0,79.0,,,,,,,92.0,,71.4,63.9,,21.3,57.2,45.8,82.0,242.0,,37.4,41.9,58.0,,,66.0,81.4,69.2,-31.0,-31.7,,-35.0,-16.0,,,,,,,-3.0,,-23.6,-31.1,,-73.7,-37.8,-49.2,-13.0,147.0,,-57.6,-53.1,-37.0,,,-29.0,-13.6,-25.8,False,,False,True,,,,,,,True,,True,False,,False,False,False,True,False,,False,False,False,,,True,True,True
36067,327,282.0,283.3,,259.0,245.0,,,,,,,194.0,,233.2,397.7,,168.0,276.3,193.9,366.0,200.0,,262.3,228.8,294.0,,,302.0,334.1,269.5,-45.0,-43.7,,-68.0,-82.0,,,,,,,-133.0,,-93.8,70.7,,-159.0,-50.7,-133.1,39.0,-127.0,,-64.7,-98.2,-33.0,,,-25.0,7.1,-57.5,True,,False,False,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,True,,,True,True,False
36069,30,42.0,41.5,,43.0,33.0,,,,,,,27.0,,57.9,74.9,,21.2,52.9,87.8,46.0,52.0,,55.4,,,,,58.0,47.7,32.8,12.0,11.5,,13.0,3.0,,,,,,,-3.0,,27.9,44.9,,-8.8,22.9,57.8,16.0,22.0,,25.4,,,,,28.0,17.7,2.8,True,,False,True,,,,,,,True,,False,False,,True,False,False,False,False,,False,,,,,False,False,True
36071,570,358.0,354.7,330.9,323.0,631.0,,,,,,,246.0,,253.5,433.6,,255.5,376.0,64.0,340.0,288.0,,275.5,316.3,498.0,,,420.0,409.0,413.3,-212.0,-215.3,-239.1,-247.0,61.0,,,,,,,-324.0,,-316.5,-136.4,,-314.5,-194.0,-506.0,-230.0,-282.0,,-294.5,-253.7,-72.0,,,-150.0,-161.0,-156.7,False,False,False,True,,,,,,,False,,False,True,,False,True,False,False,False,,False,False,True,,,True,True,True
36073,14,4.0,6.2,,4.0,0.0,,,,,,,10.0,,13.1,28.6,,0.2,3.9,3.6,11.0,8.0,,4.5,,,,,4.0,5.0,12.1,-10.0,-7.8,,-10.0,-14.0,,,,,,,-4.0,,-0.9,14.6,,-13.8,-10.1,-10.4,-3.0,-6.0,,-9.5,,,,,-10.0,-9.0,-1.9,True,,False,False,,,,,,,True,,True,False,,False,False,False,True,True,,True,,,,,False,True,True
36075,94,124.0,131.5,,129.0,400.0,,,,,,,32.0,,145.0,175.3,,95.5,120.5,92.0,192.0,124.0,,206.1,,,,,231.0,176.8,103.2,30.0,37.5,,35.0,306.0,,,,,,,-62.0,,51.0,81.3,,1.5,26.5,-2.0,98.0,30.0,,112.1,,,,,137.0,82.8,9.2,False,,False,False,,,,,,,False,,False,False,,True,True,True,False,False,,False,,,,,False,False,True
36077,19,26.0,33.1,,27.0,154.0,,,,,,,15.0,,56.3,88.6,,20.8,47.1,23.2,,62.0,,25.3,,,,,32.0,59.1,33.8,7.0,14.1,,8.0,135.0,,,,,,,-4.0,,37.3,69.6,,1.8,28.1,4.2,,43.0,,6.3,,,,,13.0,40.1,14.8,False,,False,False,,,,,,,True,,False,False,,True,False,True,,False,,True,,,,,False,False,False
36079,73,38.0,39.1,,38.0,59.0,,,,,,,39.0,,54.0,63.5,,8.8,29.5,118.9,49.0,102.0,,12.8,31.4,,,,31.0,48.2,239.5,-35.0,-33.9,,-35.0,-14.0,,,,,,,-34.0,,-19.0,-9.5,,-64.2,-43.5,45.9,-24.0,29.0,,-60.2,-41.6,,,,-42.0,-24.8,166.5,True,,False,True,,,,,,,True,,True,True,,False,False,False,True,True,,False,False,,,,False,True,False
36081,1524,1074.0,1079.2,1131.3,1080.0,920.0,,,,,,,,,772.8,1212.7,,,1277.6,,997.0,,,2709.7,952.3,1427.0,,,1115.0,1293.2,1074.6,-450.0,-444.8,-392.7,-444.0,-604.0,,,,,,,,,-751.2,-311.3,,,-246.4,,-527.0,,,1185.7,-571.7,-97.0,,,-409.0,-230.8,-449.4,True,True,True,False,,,,,,,,,False,True,,,True,,False,,,False,False,True,,,True,True,True
