,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,LANL-GrowthRate,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
28119,104,114.0,72.0,,,,88.0,68.3,33.7,162.8,,7.0,10.0,-32.0,,,,-16.0,-35.7,-70.3,58.8,,-97.0,False,,,,False,False,False,False,,False
28121,796,1344.0,5272.0,,,,1075.0,1463.7,340.6,824.2,,624.0,548.0,4476.0,,,,279.0,667.7,-455.4,28.2,,-172.0,False,,,,True,False,True,True,,True
28123,114,258.0,203.0,,,,210.0,96.5,54.6,218.2,,22.0,144.0,89.0,,,,96.0,-17.5,-59.4,104.2,,-92.0,True,,,,True,True,True,True,,True
28125,48,108.0,51.0,,,,52.0,71.3,36.9,288.5,,0.0,60.0,3.0,,,,4.0,23.3,-11.1,240.5,,-48.0,True,,,,True,True,True,False,,True
28127,184,246.0,154.0,,,,182.0,66.8,117.4,102.4,,61.0,62.0,-30.0,,,,-2.0,-117.2,-66.6,-81.6,,-123.0,True,,,,True,False,False,False,,False
28129,103,180.0,114.0,,,,70.0,31.9,93.5,134.4,,40.0,77.0,11.0,,,,-33.0,-71.1,-9.5,31.4,,-63.0,True,,,,True,True,True,True,,True
28131,111,186.0,251.0,,,,162.0,97.6,98.5,357.1,,180.0,75.0,140.0,,,,51.0,-13.4,-12.5,246.1,,69.0,False,,,,True,True,True,False,,True
28133,330,456.0,255.0,,,,410.0,251.0,345.7,218.0,,11.0,126.0,-75.0,,,,80.0,-79.0,15.7,-112.0,,-319.0,True,,,,True,True,True,True,,False
28135,190,204.0,118.0,,,,263.0,33.6,148.8,145.0,,15.0,14.0,-72.0,,,,73.0,-156.4,-41.2,-45.0,,-175.0,False,,,,False,False,False,False,,False
28137,211,348.0,168.0,,,,306.0,161.0,242.3,218.9,,88.0,137.0,-43.0,,,,95.0,-50.0,31.3,7.9,,-123.0,True,,,,True,True,True,True,,True
28139,240,330.0,273.0,,,,243.0,83.0,219.7,716.8,,179.0,90.0,33.0,,,,3.0,-157.0,-20.3,476.8,,-61.0,True,,,,True,False,True,False,,True
28141,219,222.0,144.0,,,,199.0,80.6,40.5,395.1,,107.0,3.0,-75.0,,,,-20.0,-138.4,-178.5,176.1,,-112.0,False,,,,False,False,False,False,,False
28143,84,276.0,185.0,,,,115.0,133.8,128.2,432.5,,17.0,192.0,101.0,,,,31.0,49.8,44.2,348.5,,-67.0,True,,,,True,True,True,False,,True
28145,222,360.0,150.0,,,,346.0,139.7,47.4,234.5,,167.0,138.0,-72.0,,,,124.0,-82.3,-174.6,12.5,,-55.0,True,,,,True,True,False,True,,True
28147,61,114.0,89.0,,,,126.0,26.1,81.7,63.2,,19.0,53.0,28.0,,,,65.0,-34.9,20.7,2.2,,-42.0,True,,,,False,True,True,True,,True
28149,186,414.0,220.0,,,,431.0,55.1,260.3,330.1,,151.0,228.0,34.0,,,,245.0,-130.9,74.3,144.1,,-35.0,True,,,,False,True,True,True,,True
28151,413,528.0,309.0,,,,539.0,315.3,262.4,283.2,,50.0,115.0,-104.0,,,,126.0,-97.7,-150.6,-129.8,,-363.0,True,,,,False,True,False,False,,False
28153,98,132.0,154.0,,,,156.0,20.0,185.9,145.2,,13.0,34.0,56.0,,,,58.0,-78.0,87.9,47.2,,-85.0,False,,,,False,False,False,False,,False
28155,70,138.0,136.0,,,,59.0,8.9,19.3,61.2,,37.0,68.0,66.0,,,,-11.0,-61.1,-50.7,-8.8,,-33.0,True,,,,True,True,True,True,,True
28157,60,120.0,62.0,,,,156.0,38.7,104.9,138.2,,34.0,60.0,2.0,,,,96.0,-21.3,44.9,78.2,,-26.0,True,,,,False,True,True,False,,True
28159,85,156.0,119.0,,,,118.0,41.7,62.9,246.8,,27.0,71.0,34.0,,,,33.0,-43.3,-22.1,161.8,,-58.0,True,,,,True,True,True,False,,True
28161,120,120.0,43.0,,,,119.0,19.6,65.7,93.2,,25.0,0.0,-77.0,,,,-1.0,-100.4,-54.3,-26.8,,-95.0,False,,,,False,False,False,False,,False
28163,152,234.0,212.0,,,,321.0,46.5,161.7,223.2,,61.0,82.0,60.0,,,,169.0,-105.5,9.7,71.2,,-91.0,True,,,,False,False,True,True,,False
29001,169,156.0,229.0,,,,141.0,35.8,104.1,39.4,,77.0,-13.0,60.0,,,,-28.0,-133.2,-64.9,-129.6,,-92.0,False,,,,False,False,False,False,,False
29003,185,66.0,76.0,,,,85.0,12.3,22.6,117.2,,115.0,-119.0,-109.0,,,,-100.0,-172.7,-162.4,-67.8,,-70.0,True,,,,True,False,False,True,,True
29005,41,12.0,0.0,,,,19.0,1.4,8.2,,,6.0,-29.0,-41.0,,,,-22.0,-39.6,-32.8,,,-35.0,False,,,,True,False,False,,,False
29007,228,108.0,123.0,,,,120.0,16.3,101.3,97.9,,112.0,-120.0,-105.0,,,,-108.0,-211.7,-126.7,-130.1,,-116.0,True,,,,True,False,False,False,,True
29009,206,234.0,330.0,,,,286.0,83.2,95.4,297.6,,227.0,28.0,124.0,,,,80.0,-122.8,-110.6,91.6,,21.0,False,,,,False,False,False,False,,True
29011,159,42.0,12.0,,,,46.0,,44.1,54.5,,75.0,-117.0,-147.0,,,,-113.0,,-114.9,-104.5,,-84.0,False,,,,True,,True,True,,True
29013,94,36.0,35.0,,,,74.0,6.2,20.0,25.7,,23.0,-58.0,-59.0,,,,-20.0,-87.8,-74.0,-68.3,,-71.0,False,,,,True,False,False,False,,False
29015,234,144.0,118.0,,,,83.0,59.3,86.0,43.8,,107.0,-90.0,-116.0,,,,-151.0,-174.7,-148.0,-190.2,,-127.0,False,,,,False,False,False,False,,False
29017,264,78.0,71.0,,,,76.0,32.9,29.0,57.0,,45.0,-186.0,-193.0,,,,-188.0,-231.1,-235.0,-207.0,,-219.0,False,,,,False,False,False,False,,False
29019,2891,2136.0,6426.0,,,,1487.0,854.9,1956.0,1554.9,,2176.0,-755.0,3535.0,,,,-1404.0,-2036.1,-935.0,-1336.1,,-715.0,False,,,,False,False,False,False,,True
29021,1021,312.0,654.0,,,,642.0,87.2,260.7,267.4,,431.0,-709.0,-367.0,,,,-379.0,-933.8,-760.3,-753.6,,-590.0,True,,,,True,False,False,False,,True
29023,377,204.0,190.0,,,,396.0,90.3,159.6,292.9,,225.0,-173.0,-187.0,,,,19.0,-286.7,-217.4,-84.1,,-152.0,False,,,,True,False,False,True,,True
29025,73,18.0,0.0,,,,32.0,3.7,7.3,17.3,,50.0,-55.0,-73.0,,,,-41.0,-69.3,-65.7,-55.7,,-23.0,False,,,,True,False,False,False,,True
29027,474,390.0,830.0,,,,276.0,261.9,230.1,710.0,,571.0,-84.0,356.0,,,,-198.0,-212.1,-243.9,236.0,,97.0,False,,,,False,False,False,False,,False
29029,650,288.0,356.0,,,,311.0,234.5,143.3,499.7,,212.0,-362.0,-294.0,,,,-339.0,-415.5,-506.7,-150.3,,-438.0,True,,,,True,False,False,True,,False
29031,1068,672.0,1477.0,,,,537.0,385.4,229.4,409.6,,502.0,-396.0,409.0,,,,-531.0,-682.6,-838.6,-658.4,,-566.0,False,,,,False,False,False,False,,False
29033,36,30.0,0.0,,,,38.0,0.7,18.3,44.7,,32.0,-6.0,-36.0,,,,2.0,-35.3,-17.7,8.7,,-4.0,False,,,,True,False,False,False,,True
29035,90,24.0,0.0,,,,20.0,2.2,8.9,,,101.0,-66.0,-90.0,,,,-70.0,-87.8,-81.1,,,11.0,False,,,,False,False,False,,,True
29037,624,546.0,1009.0,,,,540.0,398.4,514.6,231.8,,427.0,-78.0,385.0,,,,-84.0,-225.6,-109.4,-392.2,,-197.0,False,,,,False,False,False,False,,False
29039,98,6.0,0.0,,,,73.0,4.6,0.2,6.8,,9.0,-92.0,-98.0,,,,-25.0,-93.4,-97.8,-91.2,,-89.0,False,,,,True,False,False,True,,True
29041,35,6.0,0.0,,,,14.0,1.4,2.0,,,2.0,-29.0,-35.0,,,,-21.0,-33.6,-33.0,,,-33.0,False,,,,True,False,False,,,False
29043,1104,546.0,746.0,,,,485.0,235.7,418.6,190.9,,502.0,-558.0,-358.0,,,,-619.0,-868.3,-685.4,-913.1,,-602.0,True,,,,False,False,False,False,,False
29045,40,30.0,47.0,,,,21.0,5.0,4.5,,,24.0,-10.0,7.0,,,,-19.0,-35.0,-35.5,,,-16.0,True,,,,False,False,False,,,False
29047,622,672.0,981.0,,,,1283.0,209.4,514.7,313.9,,528.0,50.0,359.0,,,,661.0,-412.6,-107.3,-308.1,,-94.0,False,,,,False,False,False,False,,False
29049,155,108.0,216.0,,,,111.0,12.4,10.6,89.4,,97.0,-47.0,61.0,,,,-44.0,-142.6,-144.4,-65.6,,-58.0,False,,,,True,False,False,False,,False
29051,1019,1050.0,1672.0,,,,623.0,356.5,405.3,666.7,,1001.0,31.0,653.0,,,,-396.0,-662.5,-613.7,-352.3,,-18.0,False,,,,False,False,False,False,,True
29053,287,156.0,96.0,,,,85.0,44.4,24.8,91.6,,102.0,-131.0,-191.0,,,,-202.0,-242.6,-262.2,-195.4,,-185.0,False,,,,False,False,False,False,,False
29055,288,210.0,356.0,,,,117.0,71.4,100.4,104.7,,310.0,-78.0,68.0,,,,-171.0,-216.6,-187.6,-183.3,,22.0,True,,,,False,False,False,False,,True
29057,60,24.0,1.0,,,,26.0,,2.2,,,116.0,-36.0,-59.0,,,,-34.0,,-57.8,,,56.0,False,,,,True,,False,,,False
29059,121,78.0,105.0,,,,65.0,25.4,9.2,54.6,,63.0,-43.0,-16.0,,,,-56.0,-95.6,-111.8,-66.4,,-58.0,True,,,,False,False,False,False,,False
29061,125,0.0,0.0,,,,31.0,2.5,3.1,1.3,,0.0,-125.0,-125.0,,,,-94.0,-122.5,-121.9,-123.7,,-125.0,False,,,,True,True,True,True,,False
29063,109,54.0,,,,,94.0,16.8,10.9,69.8,,130.0,-55.0,,,,,-15.0,-92.2,-98.1,-39.2,,21.0,,,,,True,False,False,True,,True
29065,123,60.0,,,,,38.0,8.1,61.8,,,80.0,-63.0,,,,,-85.0,-114.9,-61.2,,,-43.0,,,,,False,False,True,,,True
29067,134,30.0,2.0,,,,75.0,24.3,3.7,,,24.0,-104.0,-132.0,,,,-59.0,-109.7,-130.3,,,-110.0,False,,,,True,False,False,,,False
29069,426,390.0,396.0,,,,342.0,198.3,149.3,624.3,,212.0,-36.0,-30.0,,,,-84.0,-227.7,-276.7,198.3,,-214.0,True,,,,False,False,False,False,,False
29071,1055,690.0,677.0,,,,662.0,363.7,739.2,406.3,,615.0,-365.0,-378.0,,,,-393.0,-691.3,-315.8,-648.7,,-440.0,False,,,,False,False,True,False,,False
29073,129,72.0,173.0,,,,30.0,12.7,9.7,22.9,,57.0,-57.0,44.0,,,,-99.0,-116.3,-119.3,-106.1,,-72.0,True,,,,False,False,False,False,,False
29075,52,0.0,0.0,,,,27.0,15.3,3.8,17.3,,1.0,-52.0,-52.0,,,,-25.0,-36.7,-48.2,-34.7,,-51.0,False,,,,True,True,True,True,,True
29077,4500,2868.0,4550.0,,,,1977.0,4634.6,2526.3,2767.9,,2971.0,-1632.0,50.0,,,,-2523.0,134.6,-1973.7,-1732.1,,-1529.0,True,,,,False,True,False,False,,True
29079,178,12.0,0.0,,,,29.0,9.1,1.0,14.8,,3.0,-166.0,-178.0,,,,-149.0,-168.9,-177.0,-163.2,,-175.0,False,,,,True,False,False,True,,False
29081,67,12.0,0.0,,,,28.0,12.5,0.3,51.5,,21.0,-55.0,-67.0,,,,-39.0,-54.5,-66.7,-15.5,,-46.0,False,,,,True,True,False,True,,True
29083,135,72.0,56.0,,,,105.0,39.9,0.0,65.4,,69.0,-63.0,-79.0,,,,-30.0,-95.1,-135.0,-69.6,,-66.0,False,,,,True,False,False,False,,False
29085,67,66.0,101.0,,,,29.0,,14.4,,,58.0,-1.0,34.0,,,,-38.0,,-52.6,,,-9.0,False,,,,False,,False,,,False
29087,30,78.0,66.0,,,,14.0,5.3,35.5,,,25.0,48.0,36.0,,,,-16.0,-24.7,5.5,,,-5.0,True,,,,True,True,True,,,True
29089,116,84.0,61.0,,,,25.0,14.5,58.4,,,72.0,-32.0,-55.0,,,,-91.0,-101.5,-57.6,,,-44.0,False,,,,False,False,False,,,False
29091,553,156.0,160.0,,,,275.0,80.5,70.6,274.5,,222.0,-397.0,-393.0,,,,-278.0,-472.5,-482.4,-278.5,,-331.0,True,,,,True,False,False,True,,True
29093,40,96.0,150.0,,,,38.0,2.7,34.0,,,221.0,56.0,110.0,,,,-2.0,-37.3,-6.0,,,181.0,False,,,,True,True,True,,,False
29095,2596,2892.0,2757.0,,,,4197.0,2239.3,1170.1,6816.6,,2059.0,296.0,161.0,,,,1601.0,-356.7,-1425.9,4220.6,,-537.0,True,,,,False,False,False,False,,False
29097,2109,906.0,1247.0,,,,964.0,372.1,617.2,572.4,,692.0,-1203.0,-862.0,,,,-1145.0,-1736.9,-1491.8,-1536.6,,-1417.0,True,,,,True,False,False,False,,False
29099,2258,2076.0,3697.0,,,,1340.0,2488.9,1381.5,2125.3,,1808.0,-182.0,1439.0,,,,-918.0,230.9,-876.5,-132.7,,-450.0,False,,,,False,False,False,True,,False
29101,595,210.0,278.0,,,,335.0,87.2,6.9,197.7,,278.0,-385.0,-317.0,,,,-260.0,-507.8,-588.1,-397.3,,-317.0,True,,,,True,False,False,False,,True
29103,17,18.0,6.0,,,,13.0,,3.9,,,6.0,1.0,-11.0,,,,-4.0,,-13.2,,,-11.0,False,,,,False,,False,,,False
29105,498,246.0,505.0,,,,236.0,80.8,62.0,244.5,,286.0,-252.0,7.0,,,,-262.0,-417.2,-436.0,-253.5,,-212.0,True,,,,False,False,False,False,,True
29107,386,60.0,26.0,,,,168.0,14.8,28.5,19.2,,44.0,-326.0,-360.0,,,,-218.0,-371.2,-357.5,-366.8,,-342.0,False,,,,True,False,False,False,,False
29109,415,294.0,337.0,,,,270.0,199.8,135.8,171.6,,261.0,-121.0,-78.0,,,,-145.0,-215.2,-279.2,-243.4,,-154.0,True,,,,False,False,False,False,,False
29111,67,0.0,1.0,,,,32.0,5.2,0.8,,,1.0,-67.0,-66.0,,,,-35.0,-61.8,-66.2,,,-66.0,True,,,,True,True,True,,,True
29113,370,348.0,325.0,,,,325.0,94.8,206.7,163.1,,216.0,-22.0,-45.0,,,,-45.0,-275.2,-163.3,-206.9,,-154.0,False,,,,False,False,False,False,,False
29115,92,24.0,17.0,,,,35.0,8.8,11.5,23.7,,12.0,-68.0,-75.0,,,,-57.0,-83.2,-80.5,-68.3,,-80.0,False,,,,True,False,False,False,,False
29117,364,18.0,0.0,,,,49.0,19.0,6.5,94.7,,4.0,-346.0,-364.0,,,,-315.0,-345.0,-357.5,-269.3,,-360.0,False,,,,True,True,False,True,,False
29119,146,102.0,0.0,,,,240.0,9.9,4.9,294.8,,52.0,-44.0,-146.0,,,,94.0,-136.1,-141.1,148.8,,-94.0,False,,,,False,False,False,False,,False
29121,98,24.0,40.0,,,,43.0,9.7,24.2,93.5,,14.0,-74.0,-58.0,,,,-55.0,-88.3,-73.8,-4.5,,-84.0,True,,,,True,False,True,True,,False
29123,259,198.0,364.0,,,,56.0,14.4,135.1,,,276.0,-61.0,105.0,,,,-203.0,-244.6,-123.9,,,17.0,False,,,,False,False,False,,,True
29125,58,42.0,65.0,,,,14.0,11.6,11.5,,,23.0,-16.0,7.0,,,,-44.0,-46.4,-46.5,,,-35.0,True,,,,False,False,False,,,False
29127,383,366.0,391.0,,,,167.0,639.3,224.8,367.6,,199.0,-17.0,8.0,,,,-216.0,256.3,-158.2,-15.4,,-184.0,True,,,,False,False,False,True,,False
29129,16,0.0,0.0,,,,6.0,1.7,2.3,,,1.0,-16.0,-16.0,,,,-10.0,-14.3,-13.7,,,-15.0,False,,,,True,True,True,,,True
29131,356,318.0,462.0,,,,105.0,365.2,83.9,279.1,,315.0,-38.0,106.0,,,,-251.0,9.2,-272.1,-76.9,,-41.0,False,,,,False,True,False,False,,False
29133,109,252.0,446.0,,,,142.0,111.0,69.7,143.7,,154.0,143.0,337.0,,,,33.0,2.0,-39.3,34.7,,45.0,False,,,,True,True,True,True,,True
29135,169,78.0,32.0,,,,64.0,7.2,4.3,120.6,,32.0,-91.0,-137.0,,,,-105.0,-161.8,-164.7,-48.4,,-137.0,False,,,,False,False,False,True,,False
29137,43,90.0,120.0,,,,16.0,15.4,19.7,,,131.0,47.0,77.0,,,,-27.0,-27.6,-23.3,,,88.0,False,,,,True,True,True,,,False
29139,44,24.0,37.0,,,,24.0,8.5,6.8,62.2,,17.0,-20.0,-7.0,,,,-20.0,-35.5,-37.2,18.2,,-27.0,True,,,,False,False,False,True,,False
29141,307,72.0,73.0,,,,60.0,17.3,48.5,34.0,,44.0,-235.0,-234.0,,,,-247.0,-289.7,-258.5,-273.0,,-263.0,True,,,,False,False,False,False,,False
29143,254,252.0,260.0,,,,113.0,127.7,82.7,190.4,,116.0,-2.0,6.0,,,,-141.0,-126.3,-171.3,-63.6,,-138.0,False,,,,False,False,False,False,,False
29145,510,396.0,487.0,,,,548.0,71.7,402.2,265.6,,314.0,-114.0,-23.0,,,,38.0,-438.3,-107.8,-244.4,,-196.0,True,,,,True,False,True,False,,False
29147,549,240.0,210.0,,,,117.0,91.0,166.2,145.0,,206.0,-309.0,-339.0,,,,-432.0,-458.0,-382.8,-404.0,,-343.0,False,,,,False,False,False,False,,False
29149,116,42.0,36.0,,,,47.0,7.6,47.7,,,41.0,-74.0,-80.0,,,,-69.0,-108.4,-68.3,,,-75.0,False,,,,True,False,True,,,False
29151,114,72.0,69.0,,,,41.0,8.8,20.4,65.4,,80.0,-42.0,-45.0,,,,-73.0,-105.2,-93.6,-48.6,,-34.0,False,,,,False,False,False,False,,True
29153,119,12.0,0.0,,,,42.0,,0.9,,,2.0,-107.0,-119.0,,,,-77.0,,-118.1,,,-117.0,False,,,,True,,False,,,False
29155,273,234.0,300.0,,,,206.0,45.7,162.1,195.8,,180.0,-39.0,27.0,,,,-67.0,-227.3,-110.9,-77.2,,-93.0,True,,,,False,False,False,False,,False
29157,372,174.0,384.0,,,,112.0,70.3,191.3,63.5,,86.0,-198.0,12.0,,,,-260.0,-301.7,-180.7,-308.5,,-286.0,True,,,,False,False,True,False,,False
29159,467,576.0,394.0,,,,398.0,380.3,56.4,955.0,,251.0,109.0,-73.0,,,,-69.0,-86.7,-410.6,488.0,,-216.0,True,,,,True,True,False,False,,False
29161,362,180.0,423.0,,,,268.0,103.8,124.6,171.0,,158.0,-182.0,61.0,,,,-94.0,-258.2,-237.4,-191.0,,-204.0,True,,,,True,False,False,False,,False
29163,125,0.0,24.0,,,,98.0,34.1,47.2,0.9,,0.0,-125.0,-101.0,,,,-27.0,-90.9,-77.8,-124.1,,-125.0,True,,,,True,True,True,True,,False
29165,290,222.0,133.0,,,,536.0,84.1,49.0,155.4,,149.0,-68.0,-157.0,,,,246.0,-205.9,-241.0,-134.6,,-141.0,False,,,,False,False,False,False,,False
29167,460,150.0,10.0,,,,206.0,61.5,155.5,256.0,,179.0,-310.0,-450.0,,,,-254.0,-398.5,-304.5,-204.0,,-281.0,False,,,,True,False,True,True,,True
29169,404,348.0,576.0,,,,430.0,118.7,103.0,439.4,,263.0,-56.0,172.0,,,,26.0,-285.3,-301.0,35.4,,-141.0,False,,,,True,False,False,True,,False
29171,16,30.0,0.0,,,,11.0,,14.9,,,94.0,14.0,-16.0,,,,-5.0,,-1.1,,,78.0,False,,,,True,,True,,,False
29173,74,156.0,289.0,,,,31.0,20.5,226.0,,,125.0,82.0,215.0,,,,-43.0,-53.5,152.0,,,51.0,False,,,,True,True,False,,,True
29175,205,120.0,125.0,,,,100.0,50.4,333.9,158.0,,243.0,-85.0,-80.0,,,,-105.0,-154.6,128.9,-47.0,,38.0,True,,,,False,False,False,True,,True
29177,71,0.0,10.0,,,,117.0,3.3,14.9,3.0,,0.0,-71.0,-61.0,,,,46.0,-67.7,-56.1,-68.0,,-71.0,True,,,,True,True,True,True,,False
29179,28,12.0,0.0,,,,15.0,1.1,1.7,,,133.0,-16.0,-28.0,,,,-13.0,-26.9,-26.4,,,105.0,False,,,,True,False,False,,,False
29181,95,42.0,104.0,,,,79.0,22.9,22.4,56.6,,108.0,-53.0,9.0,,,,-16.0,-72.1,-72.6,-38.4,,13.0,True,,,,True,False,False,True,,True
29183,2825,3294.0,4628.0,,,,2647.0,1979.0,2337.5,1563.7,,2275.0,469.0,1803.0,,,,-178.0,-846.0,-487.5,-1261.3,,-550.0,False,,,,True,False,False,False,,False
29185,53,12.0,1.0,,,,30.0,1.5,21.0,,,4.0,-41.0,-52.0,,,,-23.0,-51.5,-32.0,,,-49.0,False,,,,True,False,True,,,False
29186,129,132.0,276.0,,,,100.0,19.3,25.0,161.8,,179.0,3.0,147.0,,,,-29.0,-109.7,-104.0,32.8,,50.0,False,,,,False,False,False,False,,False
29187,1419,1710.0,4178.0,,,,512.0,2299.0,608.4,1367.5,,1051.0,291.0,2759.0,,,,-907.0,880.0,-810.6,-51.5,,-368.0,False,,,,False,False,False,True,,False
29189,7273,7872.0,4547.0,,,,7033.0,5366.0,4197.7,9181.5,,5115.0,599.0,-2726.0,,,,-240.0,-1907.0,-3075.3,1908.5,,-2158.0,False,,,,True,False,False,False,,False
29195,272,216.0,241.0,,,,168.0,50.5,174.7,84.8,,199.0,-56.0,-31.0,,,,-104.0,-221.5,-97.3,-187.2,,-73.0,True,,,,False,False,False,False,,False
29197,16,18.0,0.0,,,,11.0,1.7,1.5,,,39.0,2.0,-16.0,,,,-5.0,-14.3,-14.5,,,23.0,False,,,,False,False,False,,,False
29199,20,0.0,0.0,,,,14.0,0.9,2.2,21.1,,4.0,-20.0,-20.0,,,,-6.0,-19.1,-17.8,1.1,,-16.0,False,,,,True,True,True,True,,True
29201,410,498.0,814.0,,,,328.0,74.3,81.5,758.3,,337.0,88.0,404.0,,,,-82.0,-335.7,-328.4,348.3,,-73.0,False,,,,True,False,False,False,,True
29203,90,12.0,0.0,,,,30.0,11.4,20.0,5.0,,38.0,-78.0,-90.0,,,,-60.0,-78.6,-70.0,-85.0,,-52.0,False,,,,True,False,True,False,,True
29205,32,6.0,3.0,,,,11.0,11.7,3.4,,,1.0,-26.0,-29.0,,,,-21.0,-20.3,-28.6,,,-31.0,False,,,,True,True,False,,,False
29207,309,90.0,80.0,,,,244.0,18.6,51.9,62.3,,73.0,-219.0,-229.0,,,,-65.0,-290.4,-257.1,-246.7,,-236.0,False,,,,True,False,False,False,,False
29209,272,414.0,683.0,,,,184.0,246.7,0.0,487.0,,409.0,142.0,411.0,,,,-88.0,-25.3,-272.0,215.0,,137.0,False,,,,True,True,False,False,,True
29211,64,36.0,0.0,,,,47.0,5.7,7.0,52.4,,25.0,-28.0,-64.0,,,,-17.0,-58.3,-57.0,-11.6,,-39.0,False,,,,True,False,False,True,,False
29213,530,828.0,689.0,,,,416.0,545.1,171.6,855.8,,426.0,298.0,159.0,,,,-114.0,15.1,-358.4,325.8,,-104.0,True,,,,True,True,False,False,,True
29215,298,78.0,85.0,,,,158.0,29.6,9.9,,,52.0,-220.0,-213.0,,,,-140.0,-268.4,-288.1,,,-246.0,True,,,,True,False,False,,,False
29217,150,42.0,42.0,,,,90.0,18.5,35.2,14.4,,37.0,-108.0,-108.0,,,,-60.0,-131.5,-114.8,-135.6,,-113.0,False,,,,True,False,False,False,,False
29219,204,294.0,456.0,,,,167.0,72.5,218.1,168.3,,313.0,90.0,252.0,,,,-37.0,-131.5,14.1,-35.7,,109.0,False,,,,True,False,True,True,,False
29221,289,348.0,825.0,,,,156.0,198.2,155.5,265.0,,221.0,59.0,536.0,,,,-133.0,-90.8,-133.5,-24.0,,-68.0,False,,,,False,False,False,True,,False
29223,160,36.0,4.0,,,,61.0,,29.9,,,11.0,-124.0,-156.0,,,,-99.0,,-130.1,,,-149.0,False,,,,True,,False,,,False
29225,582,138.0,284.0,,,,200.0,29.9,84.5,80.8,,160.0,-444.0,-298.0,,,,-382.0,-552.1,-497.5,-501.2,,-422.0,True,,,,True,False,False,False,,True
29227,11,6.0,0.0,,,,6.0,0.3,2.2,10.5,,23.0,-5.0,-11.0,,,,-5.0,-10.7,-8.8,-0.5,,12.0,False,,,,False,False,False,True,,False
29229,341,24.0,3.0,,,,85.0,11.8,7.8,31.6,,26.0,-317.0,-338.0,,,,-256.0,-329.2,-333.2,-309.4,,-315.0,False,,,,True,False,False,True,,True
29510,1339,1848.0,1585.0,,,,3006.0,980.4,1229.3,1133.4,,899.0,509.0,246.0,,,,1667.0,-358.6,-109.7,-205.6,,-440.0,True,,,,False,True,True,True,,True
30001,62,12.0,0.0,,,,24.0,3.7,36.7,,,2.0,-50.0,-62.0,,,,-38.0,-58.3,-25.3,,,-60.0,False,,,,True,False,True,,,False
30003,373,450.0,0.0,,,,261.0,195.9,70.7,629.3,,54.0,77.0,-373.0,,,,-112.0,-177.1,-302.3,256.3,,-319.0,False,,,,False,False,False,False,,False
30005,60,0.0,0.0,,,,24.0,,1.7,,,3.0,-60.0,-60.0,,,,-36.0,,-58.3,,,-57.0,False,,,,True,,True,,,True
30007,4,0.0,0.0,,,,42.0,0.5,3.6,,,0.0,-4.0,-4.0,,,,38.0,-3.5,-0.4,,,-4.0,False,,,,False,True,True,,,False
30009,47,42.0,0.0,,,,56.0,7.9,17.1,87.9,,14.0,-5.0,-47.0,,,,9.0,-39.1,-29.9,40.9,,-33.0,False,,,,False,False,False,False,,False
30011,9,0.0,0.0,,,,0.0,,0.0,,,,-9.0,-9.0,,,,-9.0,,-9.0,,,,False,,,,False,,False,,,
30013,664,90.0,64.0,,,,399.0,47.7,15.9,71.9,,95.0,-574.0,-600.0,,,,-265.0,-616.3,-648.1,-592.1,,-569.0,False,,,,True,False,False,False,,True
30015,27,0.0,0.0,,,,46.0,,2.1,2.7,,0.0,-27.0,-27.0,,,,19.0,,-24.9,-24.3,,-27.0,False,,,,True,,True,True,,False
30017,60,12.0,0.0,,,,102.0,,7.7,60.9,,2.0,-48.0,-60.0,,,,42.0,,-52.3,0.9,,-58.0,False,,,,True,,False,True,,False
30019,3,0.0,0.0,,,,37.0,,0.0,0.8,,0.0,-3.0,-3.0,,,,34.0,,-3.0,-2.2,,-3.0,False,,,,False,,False,True,,False
30021,56,6.0,0.0,,,,66.0,,0.5,,,10.0,-50.0,-56.0,,,,10.0,,-55.5,,,-46.0,False,,,,True,,False,,,True
30023,122,12.0,0.0,,,,30.0,1.2,3.5,,,19.0,-110.0,-122.0,,,,-92.0,-120.8,-118.5,,,-103.0,False,,,,True,False,False,,,True
30025,15,0.0,0.0,,,,6.0,,0.0,0.4,,0.0,-15.0,-15.0,,,,-9.0,,-15.0,-14.6,,-15.0,False,,,,True,,False,True,,False
30027,48,6.0,0.0,,,,110.0,,3.2,,,16.0,-42.0,-48.0,,,,62.0,,-44.8,,,-32.0,False,,,,False,,False,,,True
