,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
31043,68,62.0,65.3,,58.0,0.0,,,,,,,,27.0,,63.8,20.1,,40.8,62.2,4.0,58.0,49.0,,76.5,53.4,,,,63.0,72.4,107.7,-6.0,-2.7,,-10.0,-68.0,,,,,,,,-41.0,,-4.2,-47.9,,-27.2,-5.8,-64.0,-10.0,-19.0,,8.5,-14.6,,,,-5.0,4.4,39.7,True,,False,False,,,,,,,,False,,True,False,,False,True,False,False,False,,False,False,,,,True,True,False
31045,9,6.0,6.6,,6.0,10.0,,,,,,,,8.0,,6.3,11.8,,0.2,3.6,0.0,,7.0,,0.9,,,,,3.0,11.2,7.8,-3.0,-2.4,,-3.0,1.0,,,,,,,,-1.0,,-2.7,2.8,,-8.8,-5.4,-9.0,,-2.0,,-8.1,,,,,-6.0,2.2,-1.2,True,,False,True,,,,,,,,True,,True,True,,False,False,False,,True,,False,,,,,False,True,True
31047,12,24.0,24.1,,20.0,0.0,,,,,,,,23.0,,58.5,26.5,,4.6,18.3,1.6,42.0,42.0,,8.4,22.4,,,,9.0,28.0,51.1,12.0,12.1,,8.0,-12.0,,,,,,,,11.0,,46.5,14.5,,-7.4,6.3,-10.4,30.0,30.0,,-3.6,10.4,,,,-3.0,16.0,39.1,False,,True,False,,,,,,,,True,,False,False,,True,True,True,False,False,,True,True,,,,True,False,False
31049,0,1.0,0.9,,1.0,0.0,,,,,,,,3.0,,0.9,0.9,,,0.0,,0.0,1.0,,0.0,,,,,1.0,1.4,3.8,1.0,0.9,,1.0,0.0,,,,,,,,3.0,,0.9,0.9,,,0.0,,0.0,1.0,,0.0,,,,,1.0,1.4,3.8,True,,False,True,,,,,,,,False,,True,True,,,True,,True,False,,True,,,,,False,False,False
31051,6,8.0,8.5,,7.0,0.0,,,,,,,,5.0,,8.5,3.0,,4.6,6.7,,10.0,2.0,,6.3,,,,,7.0,16.6,15.4,2.0,2.5,,1.0,-6.0,,,,,,,,-1.0,,2.5,-3.0,,-1.4,0.7,,4.0,-4.0,,0.3,,,,,1.0,10.6,9.4,False,,True,False,,,,,,,,True,,False,False,,True,True,,False,False,,True,,,,,True,False,False
31053,92,84.0,86.5,,70.0,59.0,,,,,,,,33.0,,86.6,28.0,,52.5,86.7,2.1,107.0,57.0,,69.7,,,,,66.0,76.1,156.4,-8.0,-5.5,,-22.0,-33.0,,,,,,,,-59.0,,-5.4,-64.0,,-39.5,-5.3,-89.9,15.0,-35.0,,-22.3,,,,,-26.0,-15.9,64.4,True,,False,False,,,,,,,,False,,True,False,,False,True,False,False,False,,False,,,,,False,False,False
31055,743,691.0,676.2,625.9,611.0,492.0,,,,,,,,594.0,,610.6,355.4,,531.3,730.6,94.5,771.0,601.0,,224.0,693.3,612.0,,,586.0,797.0,987.8,-52.0,-66.8,-117.1,-132.0,-251.0,,,,,,,,-149.0,,-132.4,-387.6,,-211.7,-12.4,-648.5,28.0,-142.0,,-519.0,-49.7,-131.0,,,-157.0,54.0,244.8,False,False,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,False,True,False,,,False,False,False
31057,0,1.0,1.0,,1.0,0.0,,,,,,,,4.0,,1.4,1.6,,,0.1,,0.0,1.0,,0.0,,,,,1.0,1.6,6.2,1.0,1.0,,1.0,0.0,,,,,,,,4.0,,1.4,1.6,,,0.1,,0.0,1.0,,0.0,,,,,1.0,1.6,6.2,False,,False,True,,,,,,,,False,,False,False,,,True,,True,False,,True,,,,,False,False,False
31059,4,5.0,5.9,,5.0,0.0,,,,,,,,3.0,,7.5,4.9,,2.9,5.5,,7.0,3.0,,4.1,,,,,4.0,11.6,12.9,1.0,1.9,,1.0,-4.0,,,,,,,,-1.0,,3.5,0.9,,-1.1,1.5,,3.0,-1.0,,0.1,,,,,0.0,7.6,8.9,False,,False,False,,,,,,,,False,,False,True,,False,False,,False,False,,True,,,,,True,False,False
31061,6,2.0,1.8,,2.0,0.0,,,,,,,,2.0,,1.8,1.0,,1.4,1.5,,0.0,2.0,,1.2,,,,,4.0,1.8,7.5,-4.0,-4.2,,-4.0,-6.0,,,,,,,,-4.0,,-4.2,-5.0,,-4.6,-4.5,,-6.0,-4.0,,-4.8,,,,,-2.0,-4.2,1.5,False,,False,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,True,False,True
31063,0,1.0,1.1,,1.0,0.0,,,,,,,,2.0,,0.9,0.4,,0.1,0.2,,0.0,2.0,,0.1,,,,,1.0,1.6,6.6,1.0,1.1,,1.0,0.0,,,,,,,,2.0,,0.9,0.4,,0.1,0.2,,0.0,2.0,,0.1,,,,,1.0,1.6,6.6,False,,False,True,,,,,,,,False,,True,True,,True,True,,True,False,,True,,,,,False,False,False
31065,6,3.0,2.9,,3.0,0.0,,,,,,,,3.0,,3.5,2.5,,1.9,1.9,,7.0,4.0,,2.2,,,,,4.0,2.9,7.4,-3.0,-3.1,,-3.0,-6.0,,,,,,,,-3.0,,-2.5,-3.5,,-4.1,-4.1,,1.0,-2.0,,-3.8,,,,,-2.0,-3.1,1.4,False,,False,False,,,,,,,,False,,True,False,,False,False,,True,True,,False,,,,,True,False,True
31067,45,38.0,38.7,,34.0,34.0,,,,,,,,9.0,,55.9,19.3,,20.3,25.5,33.3,50.0,44.0,,20.2,,,,,25.0,55.2,71.9,-7.0,-6.3,,-11.0,-11.0,,,,,,,,-36.0,,10.9,-25.7,,-24.7,-19.5,-11.7,5.0,-1.0,,-24.8,,,,,-20.0,10.2,26.9,True,,False,False,,,,,,,,False,,False,False,,False,False,False,True,True,,False,,,,,False,False,False
31069,1,0.0,0.0,,0.0,0.0,,,,,,,,3.0,,0.0,0.3,,0.1,0.0,,0.0,0.0,,0.0,,,,,0.0,1.5,4.1,-1.0,-1.0,,-1.0,-1.0,,,,,,,,2.0,,-1.0,-0.7,,-0.9,-1.0,,-1.0,-1.0,,-1.0,,,,,-1.0,0.5,3.1,False,,False,False,,,,,,,,False,,True,True,,True,True,,False,False,,False,,,,,False,True,False
31071,4,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.0,0.2,,1.1,1.4,,0.0,0.0,,0.1,,,,,2.0,1.5,3.3,-4.0,-4.0,,-4.0,-4.0,,,,,,,,-2.0,,-4.0,-3.8,,-2.9,-2.6,,-4.0,-4.0,,-3.9,,,,,-2.0,-2.5,-0.7,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,False,,True,,,,,True,True,True
31073,2,2.0,1.6,,2.0,0.0,,,,,,,,3.0,,3.1,0.8,,1.8,2.2,,0.0,1.0,,6.8,,,,,3.0,2.2,7.7,0.0,-0.4,,0.0,-2.0,,,,,,,,1.0,,1.1,-1.2,,-0.2,0.2,,-2.0,-1.0,,4.8,,,,,1.0,0.2,5.7,False,,True,False,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,False,False
31075,0,1.0,1.0,,1.0,0.0,,,,,,,,2.0,,0.9,1.4,,,0.2,,0.0,1.0,,0.0,,,,,0.0,1.0,4.7,1.0,1.0,,1.0,0.0,,,,,,,,2.0,,0.9,1.4,,,0.2,,0.0,1.0,,0.0,,,,,0.0,1.0,4.7,True,,False,True,,,,,,,,False,,True,False,,,True,,True,False,,True,,,,,True,False,False
31077,5,4.0,4.4,,2.0,0.0,,,,,,,,2.0,,5.2,0.8,,0.5,1.5,,0.0,1.0,,2.8,,,,,3.0,3.6,7.0,-1.0,-0.6,,-3.0,-5.0,,,,,,,,-3.0,,0.2,-4.2,,-4.5,-3.5,,-5.0,-4.0,,-2.2,,,,,-2.0,-1.4,2.0,True,,False,False,,,,,,,,False,,True,False,,False,False,,False,False,,False,,,,,False,False,False
31079,49,42.0,40.5,,39.0,0.0,,,,,,,,97.0,,60.3,44.7,,13.6,37.5,5.8,44.0,43.0,,25.8,42.5,,,,29.0,46.3,50.5,-7.0,-8.5,,-10.0,-49.0,,,,,,,,48.0,,11.3,-4.3,,-35.4,-11.5,-43.2,-5.0,-6.0,,-23.2,-6.5,,,,-20.0,-2.7,1.5,False,,False,False,,,,,,,,False,,False,True,,False,False,False,True,True,,False,True,,,,False,True,True
31081,9,9.0,8.2,,5.0,0.0,,,,,,,,4.0,,6.8,4.1,,5.0,9.6,4.6,14.0,16.0,,0.0,,,,,10.0,6.6,18.5,0.0,-0.8,,-4.0,-9.0,,,,,,,,-5.0,,-2.2,-4.9,,-4.0,0.6,-4.4,5.0,7.0,,-9.0,,,,,1.0,-2.4,9.5,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
31083,8,6.0,6.8,,4.0,0.0,,,,,,,,2.0,,4.3,1.6,,2.2,4.0,,,9.0,,4.3,,,,,9.0,5.0,11.7,-2.0,-1.2,,-4.0,-8.0,,,,,,,,-6.0,,-3.7,-6.4,,-5.8,-4.0,,,1.0,,-3.7,,,,,1.0,-3.0,3.7,True,,False,False,,,,,,,,False,,False,False,,False,False,,,True,,False,,,,,True,False,False
31085,0,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,1.0,1.7,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,,,,1.0,1.7,True,,True,True,,,,,,,,False,,False,True,,,False,,True,True,,True,,,,,,False,False
31087,0,2.0,1.9,,1.0,0.0,,,,,,,,3.0,,1.8,1.6,,0.0,0.4,,0.0,2.0,,0.0,,,,,2.0,1.5,5.6,2.0,1.9,,1.0,0.0,,,,,,,,3.0,,1.8,1.6,,0.0,0.4,,0.0,2.0,,0.0,,,,,2.0,1.5,5.6,True,,True,True,,,,,,,,False,,True,True,,True,True,,True,False,,True,,,,,False,True,False
31089,24,15.0,14.7,,11.0,,,,,,,,,11.0,,16.8,8.2,,1.9,9.3,,,28.0,,4.1,,,,,9.0,10.8,22.1,-9.0,-9.3,,-13.0,,,,,,,,,-13.0,,-7.2,-15.8,,-22.1,-14.7,,,4.0,,-19.9,,,,,-15.0,-13.2,-1.9,False,,False,,,,,,,,,False,,True,False,,False,False,,,True,,False,,,,,False,False,True
31091,0,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.0,0.3,,,0.1,,0.0,0.0,,0.2,,,,,0.0,1.6,2.9,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.0,0.3,,,0.1,,0.0,0.0,,0.2,,,,,0.0,1.6,2.9,True,,True,True,,,,,,,,False,,False,False,,,False,,True,True,,False,,,,,True,False,False
31093,7,17.0,17.2,,9.0,0.0,,,,,,,,4.0,,17.1,4.5,,4.3,9.9,,19.0,55.0,,7.4,,,,,14.0,10.5,29.5,10.0,10.2,,2.0,-7.0,,,,,,,,-3.0,,10.1,-2.5,,-2.7,2.9,,12.0,48.0,,0.4,,,,,7.0,3.5,22.5,False,,True,True,,,,,,,,True,,False,True,,True,True,,False,False,,True,,,,,True,True,False
31095,1,3.0,3.1,,2.0,0.0,,,,,,,,3.0,,1.8,3.0,,0.7,1.2,,6.0,3.0,,0.4,,,,,2.0,3.6,9.0,2.0,2.1,,1.0,-1.0,,,,,,,,2.0,,0.8,2.0,,-0.3,0.2,,5.0,2.0,,-0.6,,,,,1.0,2.6,8.0,False,,True,True,,,,,,,,False,,True,True,,True,True,,False,False,,True,,,,,True,False,False
31097,9,7.0,7.3,,4.0,,,,,,,,,3.0,,7.0,3.1,,1.0,3.0,,7.0,1.0,,4.5,,,,,5.0,6.8,14.7,-2.0,-1.7,,-5.0,,,,,,,,,-6.0,,-2.0,-5.9,,-8.0,-6.0,,-2.0,-8.0,,-4.5,,,,,-4.0,-2.2,5.7,True,,False,,,,,,,,,False,,False,False,,False,False,,False,False,,False,,,,,False,False,False
31099,3,11.0,11.2,,5.0,4.0,,,,,,,,5.0,,11.6,8.0,,2.0,7.4,0.0,14.0,4.0,,1.1,,,,,7.0,12.7,22.9,8.0,8.2,,2.0,1.0,,,,,,,,2.0,,8.6,5.0,,-1.0,4.4,-3.0,11.0,1.0,,-1.9,,,,,4.0,9.7,19.9,False,,True,True,,,,,,,,True,,False,True,,True,True,True,False,True,,True,,,,,True,False,False
31101,4,9.0,8.5,,6.0,0.0,,,,,,,,6.0,,6.3,6.9,,2.0,4.1,,10.0,,,8.9,,,,,6.0,8.6,14.4,5.0,4.5,,2.0,-4.0,,,,,,,,2.0,,2.3,2.9,,-2.0,0.1,,6.0,,,4.9,,,,,2.0,4.6,10.4,True,,True,True,,,,,,,,True,,True,True,,True,True,,False,,,True,,,,,True,True,False
31103,1,2.0,2.1,,2.0,0.0,,,,,,,,2.0,,6.2,2.9,,,0.5,,6.0,7.0,,0.0,,,,,2.0,1.0,6.1,1.0,1.1,,1.0,-1.0,,,,,,,,1.0,,5.2,1.9,,,-0.5,,5.0,6.0,,-1.0,,,,,1.0,0.0,5.1,False,,False,False,,,,,,,,False,,False,False,,,True,,False,False,,False,,,,,False,True,False
31105,0,0.0,0.0,,0.0,0.0,,,,,,,,7.0,,0.9,0.1,,0.2,0.0,,0.0,1.0,,0.0,,,,,0.0,1.3,4.3,0.0,0.0,,0.0,0.0,,,,,,,,7.0,,0.9,0.1,,0.2,0.0,,0.0,1.0,,0.0,,,,,0.0,1.3,4.3,True,,True,True,,,,,,,,False,,False,False,,False,False,,True,False,,True,,,,,True,False,False
31107,31,43.0,41.9,,21.0,14.0,,,,,,,,7.0,,42.5,5.3,,32.9,20.5,0.3,43.0,39.0,,9.8,,,,,32.0,33.8,54.3,12.0,10.9,,-10.0,-17.0,,,,,,,,-24.0,,11.5,-25.7,,1.9,-10.5,-30.7,12.0,8.0,,-21.2,,,,,1.0,2.8,23.3,True,,True,False,,,,,,,,False,,True,False,,True,True,False,False,True,,False,,,,,True,True,False
31109,567,523.0,488.2,,523.0,827.0,,,,,,,,400.0,,549.0,337.2,,464.2,536.6,589.1,808.0,24.0,,472.6,456.4,662.0,,,426.0,610.4,721.4,-44.0,-78.8,,-44.0,260.0,,,,,,,,-167.0,,-18.0,-229.8,,-102.8,-30.4,22.1,241.0,-543.0,,-94.4,-110.6,95.0,,,-141.0,43.4,154.4,False,,False,False,,,,,,,,False,,True,False,,False,True,True,False,False,,False,False,False,,,False,True,False
31111,13,14.0,19.2,,14.0,12.0,,,,,,,,30.0,,51.7,23.2,,4.2,10.9,45.1,19.0,38.0,,4.1,,,,,12.0,21.3,22.5,1.0,6.2,,1.0,-1.0,,,,,,,,17.0,,38.7,10.2,,-8.8,-2.1,32.1,6.0,25.0,,-8.9,,,,,-1.0,8.3,9.5,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,,,,,False,False,False
31113,1,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.0,1.4,,,0.1,,0.0,0.0,,0.0,,,,,0.0,1.0,3.6,-1.0,-1.0,,-1.0,-1.0,,,,,,,,1.0,,-1.0,0.4,,,-0.9,,-1.0,-1.0,,-1.0,,,,,-1.0,0.0,2.6,False,,False,False,,,,,,,,False,,True,True,,,True,,False,False,,False,,,,,False,True,False
31115,0,1.0,1.0,,1.0,0.0,,,,,,,,2.0,,0.9,1.7,,,0.1,,0.0,1.0,,0.0,,,,,1.0,1.0,6.1,1.0,1.0,,1.0,0.0,,,,,,,,2.0,,0.9,1.7,,,0.1,,0.0,1.0,,0.0,,,,,1.0,1.0,6.1,True,,False,True,,,,,,,,False,,True,False,,,True,,True,False,,True,,,,,False,False,False
31117,0,0.0,0.0,,0.0,0.0,,,,,,,,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,,,0.0,1.0,3.8,0.0,0.0,,0.0,0.0,,,,,,,,1.0,,0.0,0.0,,,0.0,,0.0,0.0,,0.0,,,,,0.0,1.0,3.8,True,,True,True,,,,,,,,False,,False,False,,,False,,True,True,,True,,,,,True,False,False
31119,49,65.0,63.7,,64.0,,,,,,,,,69.0,,85.1,50.6,,29.3,58.9,53.0,80.0,7.0,,56.7,,,,,50.0,77.6,77.0,16.0,14.7,,15.0,,,,,,,,,20.0,,36.1,1.6,,-19.7,9.9,4.0,31.0,-42.0,,7.7,,,,,1.0,28.6,28.0,True,,True,,,,,,,,,False,,False,True,,False,True,True,False,False,,True,,,,,True,False,False
31121,0,3.0,4.4,,3.0,0.0,,,,,,,,5.0,,3.5,4.3,,2.8,1.4,,5.0,4.0,,2.3,,,,,2.0,4.4,9.9,3.0,4.4,,3.0,0.0,,,,,,,,5.0,,3.5,4.3,,2.8,1.4,,5.0,4.0,,2.3,,,,,2.0,4.4,9.9,False,,False,True,,,,,,,,False,,False,False,,True,True,,False,False,,True,,,,,True,False,False
31123,3,4.0,4.0,,3.0,0.0,,,,,,,,7.0,,4.4,2.4,,3.3,2.0,,7.0,2.0,,3.3,,,,,3.0,3.3,9.5,1.0,1.0,,0.0,-3.0,,,,,,,,4.0,,1.4,-0.6,,0.3,-1.0,,4.0,-1.0,,0.3,,,,,0.0,0.3,6.5,True,,True,False,,,,,,,,False,,False,True,,True,False,,False,False,,True,,,,,True,True,False
31125,23,7.0,7.0,,7.0,,,,,,,,,3.0,,7.4,2.0,,1.5,3.8,,,9.0,,11.8,,,,,6.0,15.4,13.4,-16.0,-16.0,,-16.0,,,,,,,,,-20.0,,-15.6,-21.0,,-21.5,-19.2,,,-14.0,,-11.2,,,,,-17.0,-7.6,-9.6,True,,False,,,,,,,,,False,,True,False,,False,False,,,True,,True,,,,,False,True,True
31127,8,5.0,3.5,,5.0,8.0,,,,,,,,4.0,,4.4,9.9,,4.3,7.6,0.0,7.0,4.0,,5.9,,,,,5.0,10.4,18.1,-3.0,-4.5,,-3.0,0.0,,,,,,,,-4.0,,-3.6,1.9,,-3.7,-0.4,-8.0,-1.0,-4.0,,-2.1,,,,,-3.0,2.4,10.1,False,,False,True,,,,,,,,False,,False,True,,False,True,False,True,False,,True,,,,,False,True,False
31129,3,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.0,0.5,,0.2,0.2,,0.0,1.0,,0.0,,,,,0.0,1.3,3.7,-3.0,-3.0,,-3.0,-3.0,,,,,,,,-1.0,,-3.0,-2.5,,-2.8,-2.8,,-3.0,-2.0,,-3.0,,,,,-3.0,-1.7,0.7,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,,,,,False,True,True
31131,15,5.0,7.5,,6.0,12.0,,,,,,,,8.0,,42.2,11.6,,3.6,7.1,0.2,7.0,5.0,,2.9,,,,,6.0,6.1,25.4,-10.0,-7.5,,-9.0,-3.0,,,,,,,,-7.0,,27.2,-3.4,,-11.4,-7.9,-14.8,-8.0,-10.0,,-12.1,,,,,-9.0,-8.9,10.4,True,,True,True,,,,,,,,True,,False,True,,False,True,False,True,False,,False,,,,,True,True,False
31133,4,2.0,1.9,,1.0,0.0,,,,,,,,1.0,,2.4,0.6,,,0.6,,0.0,1.0,,0.9,,,,,2.0,1.4,5.0,-2.0,-2.1,,-3.0,-4.0,,,,,,,,-3.0,,-1.6,-3.4,,,-3.4,,-4.0,-3.0,,-3.1,,,,,-2.0,-2.6,1.0,False,,False,False,,,,,,,,False,,True,False,,,False,,False,False,,False,,,,,False,False,True
31135,1,1.0,0.5,,1.0,0.0,,,,,,,,2.0,,1.3,1.0,,,0.1,,0.0,1.0,,0.7,,,,,1.0,3.0,4.1,0.0,-0.5,,0.0,-1.0,,,,,,,,1.0,,0.3,0.0,,,-0.9,,-1.0,0.0,,-0.3,,,,,0.0,2.0,3.1,False,,True,False,,,,,,,,False,,False,False,,,False,,False,True,,False,,,,,True,False,False
31137,5,13.0,12.9,,13.0,14.0,,,,,,,,6.0,,17.6,10.0,,5.0,7.1,17.3,14.0,19.0,,10.0,,,,,10.0,27.5,23.6,8.0,7.9,,8.0,9.0,,,,,,,,1.0,,12.6,5.0,,0.0,2.1,12.3,9.0,14.0,,5.0,,,,,5.0,22.5,18.6,True,,False,False,,,,,,,,True,,False,True,,True,True,False,False,False,,True,,,,,True,False,False
31139,6,16.0,14.8,,10.0,7.0,,,,,,,,5.0,,15.1,8.1,,4.3,10.3,10.2,20.0,6.0,,9.4,,,,,7.0,13.9,23.0,10.0,8.8,,4.0,1.0,,,,,,,,-1.0,,9.1,2.1,,-1.7,4.3,4.2,14.0,0.0,,3.4,,,,,1.0,7.9,17.0,True,,True,True,,,,,,,,True,,True,True,,True,True,True,False,True,,True,,,,,True,True,False
31141,66,54.0,56.8,,55.0,56.0,,,,,,,,44.0,,65.3,32.0,,38.2,67.3,5.3,81.0,109.0,,55.3,,,,,43.0,73.9,113.6,-12.0,-9.2,,-11.0,-10.0,,,,,,,,-22.0,,-0.7,-34.0,,-27.8,1.3,-60.7,15.0,43.0,,-10.7,,,,,-23.0,7.9,47.6,True,,True,True,,,,,,,,False,,True,False,,False,True,False,False,False,,True,,,,,False,True,False
31143,8,7.0,7.3,,7.0,0.0,,,,,,,,3.0,,10.1,2.8,,3.5,7.1,,7.0,2.0,,10.6,,,,,8.0,7.7,13.7,-1.0,-0.7,,-1.0,-8.0,,,,,,,,-5.0,,2.1,-5.2,,-4.5,-0.9,,-1.0,-6.0,,2.6,,,,,0.0,-0.3,5.7,True,,False,False,,,,,,,,False,,False,False,,False,True,,False,False,,False,,,,,True,True,False
31145,8,4.0,4.0,,2.0,0.0,,,,,,,,6.0,,3.8,2.7,,0.6,1.5,,,6.0,,0.1,,,,,3.0,2.7,6.3,-4.0,-4.0,,-6.0,-8.0,,,,,,,,-2.0,,-4.2,-5.3,,-7.4,-6.5,,,-2.0,,-7.9,,,,,-5.0,-5.3,-1.7,True,,False,False,,,,,,,,True,,False,False,,False,False,,,True,,False,,,,,False,False,True
31147,3,4.0,3.9,,4.0,0.0,,,,,,,,3.0,,4.8,4.3,,2.9,3.2,,7.0,4.0,,4.9,,,,,4.0,4.0,7.4,1.0,0.9,,1.0,-3.0,,,,,,,,0.0,,1.8,1.3,,-0.1,0.2,,4.0,1.0,,1.9,,,,,1.0,1.0,4.4,True,,False,False,,,,,,,,True,,False,False,,True,True,,False,False,,False,,,,,False,True,False
31149,6,4.0,4.3,,4.0,0.0,,,,,,,,5.0,,8.6,2.6,,,2.3,,7.0,1.0,,2.0,,,,,3.0,6.1,9.1,-2.0,-1.7,,-2.0,-6.0,,,,,,,,-1.0,,2.6,-3.4,,,-3.7,,1.0,-5.0,,-4.0,,,,,-3.0,0.1,3.1,True,,False,False,,,,,,,,True,,False,False,,,False,,True,False,,False,,,,,False,True,False
31151,42,29.0,29.0,,23.0,,,,,,,,,17.0,,24.1,16.6,,14.3,29.8,0.6,42.0,36.0,,22.8,,,,,2.0,34.6,83.1,-13.0,-13.0,,-19.0,,,,,,,,,-25.0,,-17.9,-25.4,,-27.7,-12.2,-41.4,0.0,-6.0,,-19.2,,,,,-40.0,-7.4,41.1,False,,False,,,,,,,,,False,,False,False,,False,True,False,True,True,,False,,,,,False,True,False
31153,242,248.0,252.5,,242.0,311.0,,,,,,,,128.0,,244.9,128.2,,184.0,223.4,249.2,309.0,196.0,,105.9,239.4,242.0,,,217.0,277.4,345.8,6.0,10.5,,0.0,69.0,,,,,,,,-114.0,,2.9,-113.8,,-58.0,-18.6,7.2,67.0,-46.0,,-136.1,-2.6,0.0,,,-25.0,35.4,103.8,False,,True,False,,,,,,,,False,,True,False,,False,False,False,False,False,,False,True,True,,,False,False,False
31155,65,89.0,86.9,,74.0,74.0,,,,,,,,12.0,,124.0,29.8,,48.5,62.4,63.3,115.0,45.0,,43.5,,,,,66.0,115.1,115.7,24.0,21.9,,9.0,9.0,,,,,,,,-53.0,,59.0,-35.2,,-16.5,-2.6,-1.7,50.0,-20.0,,-21.5,,,,,1.0,50.1,50.7,True,,True,True,,,,,,,,False,,False,False,,True,True,True,False,True,,True,,,,,True,False,False
31157,9,18.0,17.7,,18.0,16.0,,,,,,,,54.0,,26.0,16.7,,4.9,13.1,18.0,26.0,39.0,,8.2,,,,,10.0,20.6,27.1,9.0,8.7,,9.0,7.0,,,,,,,,45.0,,17.0,7.7,,-4.1,4.1,9.0,17.0,30.0,,-0.8,,,,,1.0,11.6,18.1,True,,False,True,,,,,,,,False,,False,True,,True,True,True,False,False,,True,,,,,True,False,False
31159,29,16.0,16.7,,16.0,7.0,,,,,,,,13.0,,40.4,20.6,,7.8,17.2,24.5,19.0,19.0,,10.2,,,,,17.0,22.9,34.2,-13.0,-12.3,,-13.0,-22.0,,,,,,,,-16.0,,11.4,-8.4,,-21.2,-11.8,-4.5,-10.0,-10.0,,-18.9,,,,,-12.0,-6.1,5.2,True,,False,False,,,,,,,,False,,True,True,,False,True,True,True,True,,False,,,,,True,True,True
31161,1,9.0,9.1,,3.0,0.0,,,,,,,,3.0,,11.3,2.3,,,3.0,,12.0,8.0,,1.3,,,,,6.0,16.8,10.1,8.0,8.1,,2.0,-1.0,,,,,,,,2.0,,10.3,1.3,,,2.0,,11.0,7.0,,0.3,,,,,5.0,15.8,9.1,False,,True,True,,,,,,,,True,,False,True,,,True,,False,True,,True,,,,,True,False,False
