,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
19093,87,15.0,0.0,,,,28.0,12.1,,2.1,,5.2,9.7,,7.0,-72.0,-87.0,,,,-59.0,-74.9,,-84.9,,-81.8,-77.3,,-80.0,False,,,,True,False,,False,,False,False,,False
19095,103,45.0,27.0,,,,68.0,42.1,,5.1,,4.2,63.3,,177.0,-58.0,-76.0,,,,-35.0,-60.9,,-97.9,,-98.8,-39.7,,74.0,False,,,,True,False,,False,,False,True,,False
19097,169,55.0,35.0,,,,38.0,116.9,,10.8,,38.9,81.9,,38.0,-114.0,-134.0,,,,-131.0,-52.1,,-158.2,,-130.2,-87.1,,-131.0,False,,,,False,True,,False,,False,True,,False
19099,318,125.0,218.0,,,,153.0,154.0,,44.1,,49.2,95.2,,176.0,-193.0,-100.0,,,,-165.0,-164.0,,-273.9,,-268.8,-222.8,,-142.0,True,,,,True,True,,False,,False,False,,True
19101,36,60.0,111.0,,,,74.0,62.1,,14.8,,20.7,41.7,,112.0,24.0,75.0,,,,38.0,26.1,,-21.2,,-15.3,5.7,,76.0,False,,,,False,False,,True,,True,True,,False
19103,2672,1360.0,6239.0,,,,606.0,905.0,,1963.1,,3163.2,1759.7,,1713.0,-1312.0,3567.0,,,,-2066.0,-1767.0,,-708.9,,491.2,-912.3,,-959.0,False,,,,False,False,,True,,True,True,,True
19105,124,70.0,55.0,,,,65.0,102.2,,23.7,,38.3,47.5,,99.0,-54.0,-69.0,,,,-59.0,-21.8,,-100.3,,-85.7,-76.5,,-25.0,False,,,,False,True,,False,,False,False,,True
19107,65,20.0,0.0,,,,39.0,36.8,,2.9,,7.1,18.9,,9.0,-45.0,-65.0,,,,-26.0,-28.2,,-62.1,,-57.9,-46.1,,-56.0,False,,,,True,True,,False,,False,False,,False
19109,160,35.0,35.0,,,,60.0,66.2,,3.5,,46.1,33.8,,13.0,-125.0,-125.0,,,,-100.0,-93.8,,-156.5,,-113.9,-126.2,,-147.0,False,,,,True,True,,False,,True,False,,False
19111,392,480.0,1404.0,,,,131.0,278.9,,871.6,,631.8,417.5,,519.0,88.0,1012.0,,,,-261.0,-113.1,,479.6,,239.8,25.5,,127.0,False,,,,False,False,,False,,False,True,,False
19113,1281,990.0,1339.0,,,,912.0,1541.9,,912.8,,859.3,1325.7,,906.0,-291.0,58.0,,,,-369.0,260.9,,-368.2,,-421.7,44.7,,-375.0,True,,,,False,True,,False,,False,True,,False
19115,51,15.0,0.0,,,,49.0,16.7,,1.7,,26.6,19.2,,52.0,-36.0,-51.0,,,,-2.0,-34.3,,-49.3,,-24.4,-31.8,,1.0,False,,,,True,True,,False,,True,True,,True
19117,78,20.0,12.0,,,,25.0,46.4,,10.8,,16.9,37.4,,5.0,-58.0,-66.0,,,,-53.0,-31.6,,-67.2,,-61.1,-40.6,,-73.0,False,,,,True,True,,False,,False,True,,False
19119,190,45.0,35.0,,,,35.0,63.8,,5.7,,38.4,21.3,,30.0,-145.0,-155.0,,,,-155.0,-126.2,,-184.3,,-151.6,-168.7,,-160.0,False,,,,False,True,,False,,False,False,,False
19121,75,65.0,71.0,,,,44.0,107.3,,21.0,,72.4,35.5,,55.0,-10.0,-4.0,,,,-31.0,32.3,,-54.0,,-2.6,-39.5,,-20.0,True,,,,False,False,,False,,True,False,,False
19123,254,65.0,105.0,,,,80.0,62.2,,9.0,,36.7,44.9,,125.0,-189.0,-149.0,,,,-174.0,-191.8,,-245.0,,-217.3,-209.1,,-129.0,True,,,,True,False,,False,,False,False,,True
19125,473,460.0,1361.0,,,,124.0,287.5,,760.8,,222.9,208.8,,541.0,-13.0,888.0,,,,-349.0,-185.5,,287.8,,-250.1,-264.2,,68.0,False,,,,False,False,,False,,False,False,,False
19127,219,355.0,295.0,,,,278.0,235.7,,66.7,,143.4,359.5,,188.0,136.0,76.0,,,,59.0,16.7,,-152.3,,-75.6,140.5,,-31.0,True,,,,True,True,,False,,True,False,,True
19129,67,90.0,112.0,,,,69.0,101.9,,38.5,,136.6,126.7,,130.0,23.0,45.0,,,,2.0,34.9,,-28.5,,69.6,59.7,,63.0,False,,,,True,False,,False,,False,False,,False
19131,102,45.0,0.0,,,,55.0,36.2,,28.9,,13.3,72.9,,59.0,-57.0,-102.0,,,,-47.0,-65.8,,-73.1,,-88.7,-29.1,,-43.0,False,,,,True,False,,False,,False,True,,True
19133,52,45.0,0.0,,,,30.0,18.4,,17.6,,23.6,25.2,,83.0,-7.0,-52.0,,,,-22.0,-33.6,,-34.4,,-28.4,-26.8,,31.0,False,,,,False,False,,False,,False,False,,False
19135,68,70.0,70.0,,,,22.0,30.8,,9.8,,46.5,42.6,,114.0,2.0,2.0,,,,-46.0,-37.2,,-58.2,,-21.5,-25.4,,46.0,False,,,,False,False,,False,,False,False,,False
19137,31,25.0,0.0,,,,30.0,46.0,,6.2,,15.9,19.9,,32.0,-6.0,-31.0,,,,-1.0,15.0,,-24.8,,-15.1,-11.1,,1.0,False,,,,True,False,,False,,False,False,,True
19139,185,180.0,214.0,,,,188.0,235.4,,49.5,,106.8,165.6,,147.0,-5.0,29.0,,,,3.0,50.4,,-135.5,,-78.2,-19.4,,-38.0,False,,,,True,False,,False,,False,False,,False
19141,213,75.0,79.0,,,,47.0,72.7,,41.8,,84.8,73.1,,80.0,-138.0,-134.0,,,,-166.0,-140.3,,-171.2,,-128.2,-139.9,,-133.0,True,,,,False,False,,False,,True,False,,True
19143,71,10.0,0.0,,,,17.0,18.1,,12.5,,14.6,6.2,,5.0,-61.0,-71.0,,,,-54.0,-52.9,,-58.5,,-56.4,-64.8,,-66.0,False,,,,True,True,,True,,True,False,,False
19145,68,25.0,2.0,,,,55.0,65.4,,2.0,,3.5,52.4,,8.0,-43.0,-66.0,,,,-13.0,-2.6,,-66.0,,-64.5,-15.6,,-60.0,False,,,,True,True,,False,,False,True,,False
19147,97,30.0,45.0,,,,28.0,33.4,,4.5,,35.8,37.2,,12.0,-67.0,-52.0,,,,-69.0,-63.6,,-92.5,,-61.2,-59.8,,-85.0,True,,,,False,True,,False,,True,True,,False
19149,533,530.0,1096.0,,,,104.0,117.0,,205.5,,240.0,292.5,,306.0,-3.0,563.0,,,,-429.0,-416.0,,-327.5,,-293.0,-240.5,,-227.0,False,,,,False,False,,False,,False,False,,False
19151,63,0.0,0.0,,,,17.0,11.9,,1.1,,39.2,16.8,,0.0,-63.0,-63.0,,,,-46.0,-51.1,,-61.9,,-23.8,-46.2,,-63.0,False,,,,True,True,,True,,True,True,,False
19153,4219,3660.0,3883.0,,,,2295.0,2144.1,,1982.6,,3455.7,3907.6,,2659.0,-559.0,-336.0,,,,-1924.0,-2074.9,,-2236.4,,-763.3,-311.4,,-1560.0,True,,,,False,False,,False,,False,True,,False
19155,603,470.0,396.0,,,,342.0,397.3,,136.8,,468.3,367.8,,353.0,-133.0,-207.0,,,,-261.0,-205.7,,-466.2,,-134.7,-235.2,,-250.0,False,,,,False,False,,False,,False,False,,False
19157,121,70.0,35.0,,,,80.0,59.8,,19.2,,31.5,113.8,,182.0,-51.0,-86.0,,,,-41.0,-61.2,,-101.8,,-89.5,-7.2,,61.0,False,,,,True,False,,False,,False,True,,False
19159,23,25.0,0.0,,,,10.0,9.1,,4.5,,0.5,22.8,,28.0,2.0,-23.0,,,,-13.0,-13.9,,-18.5,,-22.6,-0.2,,5.0,False,,,,False,False,,False,,False,True,,False
19161,151,55.0,27.0,,,,31.0,44.8,,20.6,,0.0,39.6,,96.0,-96.0,-124.0,,,,-120.0,-106.2,,-130.4,,-151.0,-111.4,,-55.0,False,,,,False,False,,False,,False,False,,True
19163,1019,750.0,862.0,,,,643.0,1075.4,,611.3,,493.0,544.6,,884.0,-269.0,-157.0,,,,-376.0,56.4,,-407.7,,-526.0,-474.4,,-135.0,True,,,,False,True,,False,,False,False,,True
19165,63,55.0,67.0,,,,40.0,62.9,,34.2,,74.2,34.9,,35.0,-8.0,4.0,,,,-23.0,-0.1,,-28.8,,11.2,-28.1,,-28.0,True,,,,False,True,,False,,False,False,,False
19167,856,365.0,612.0,,,,168.0,163.8,,214.8,,383.4,262.1,,304.0,-491.0,-244.0,,,,-688.0,-692.2,,-641.2,,-472.6,-593.9,,-552.0,True,,,,False,False,,False,,True,False,,False
19169,1880,910.0,2485.0,,,,335.0,425.7,,627.0,,311.0,492.0,,1665.0,-970.0,605.0,,,,-1545.0,-1454.3,,-1253.0,,-1569.0,-1388.0,,-215.0,True,,,,False,False,,False,,False,False,,True
19171,131,100.0,88.0,,,,84.0,73.6,,26.9,,46.8,99.2,,67.0,-31.0,-43.0,,,,-47.0,-57.4,,-104.1,,-84.2,-31.8,,-64.0,False,,,,False,False,,False,,False,False,,False
19173,25,5.0,0.0,,,,22.0,17.3,,2.2,,12.8,15.1,,22.0,-20.0,-25.0,,,,-3.0,-7.7,,-22.8,,-12.2,-9.9,,-3.0,False,,,,True,True,,False,,True,True,,True
19175,47,15.0,26.0,,,,34.0,55.2,,20.9,,26.5,21.7,,21.0,-32.0,-21.0,,,,-13.0,8.2,,-26.1,,-20.5,-25.3,,-26.0,True,,,,True,True,,True,,True,True,,True
19177,70,25.0,1.0,,,,20.0,17.7,,5.8,,11.6,34.1,,24.0,-45.0,-69.0,,,,-50.0,-52.3,,-64.2,,-58.4,-35.9,,-46.0,False,,,,False,False,,False,,False,True,,False
19179,333,265.0,301.0,,,,219.0,244.5,,48.2,,252.2,238.9,,118.0,-68.0,-32.0,,,,-114.0,-88.5,,-284.8,,-80.8,-94.1,,-215.0,True,,,,False,False,,False,,False,False,,False
19181,307,230.0,225.0,,,,184.0,225.6,,96.7,,173.0,238.0,,204.0,-77.0,-82.0,,,,-123.0,-81.4,,-210.3,,-134.0,-69.0,,-103.0,False,,,,False,False,,False,,False,True,,False
19183,144,40.0,36.0,,,,84.0,54.3,,4.0,,40.7,36.7,,21.0,-104.0,-108.0,,,,-60.0,-89.7,,-140.0,,-103.3,-107.3,,-123.0,False,,,,True,True,,False,,True,False,,False
19185,63,65.0,0.0,,,,10.0,20.6,,4.5,,21.2,,,113.0,2.0,-63.0,,,,-53.0,-42.4,,-58.5,,-41.8,,,50.0,False,,,,False,False,,False,,False,,,False
19187,565,0.0,151.0,,,,194.0,39.4,,9.9,,147.8,297.6,,0.0,-565.0,-414.0,,,,-371.0,-525.6,,-555.1,,-417.2,-267.4,,-565.0,True,,,,True,True,,True,,True,True,,False
19189,162,145.0,283.0,,,,58.0,90.3,,75.2,,57.5,144.4,,90.0,-17.0,121.0,,,,-104.0,-71.7,,-86.8,,-104.5,-17.6,,-72.0,False,,,,False,False,,False,,False,False,,False
19191,170,285.0,602.0,,,,73.0,138.5,,179.8,,192.4,184.5,,336.0,115.0,432.0,,,,-97.0,-31.5,,9.8,,22.4,14.5,,166.0,False,,,,True,True,,True,,True,True,,False
19193,1514,650.0,1340.0,,,,514.0,312.0,,234.9,,486.8,453.3,,433.0,-864.0,-174.0,,,,-1000.0,-1202.0,,-1279.1,,-1027.2,-1060.7,,-1081.0,True,,,,False,False,,False,,False,False,,False
19195,35,20.0,0.0,,,,43.0,39.5,,16.4,,7.5,22.9,,11.0,-15.0,-35.0,,,,8.0,4.5,,-18.6,,-27.5,-12.1,,-24.0,False,,,,True,True,,False,,False,True,,False
19197,90,20.0,35.0,,,,82.0,26.4,,3.5,,66.1,136.9,,7.0,-70.0,-55.0,,,,-8.0,-63.6,,-86.5,,-23.9,46.9,,-83.0,True,,,,True,True,,False,,True,True,,False
20001,28,0.0,0.0,,,,32.0,11.1,,,,11.9,,,0.0,-28.0,-28.0,,,,4.0,-16.9,,,,-16.1,,,-28.0,False,,,,True,True,,,,True,,,False
20003,42,10.0,0.0,,,,32.0,14.4,,1.0,,8.9,,,1.0,-32.0,-42.0,,,,-10.0,-27.6,,-41.0,,-33.1,,,-41.0,False,,,,True,True,,False,,False,,,False
20005,174,370.0,1040.0,,,,72.0,58.6,,21.4,,26.4,199.7,,213.0,196.0,866.0,,,,-102.0,-115.4,,-152.6,,-147.6,25.7,,39.0,False,,,,True,True,,True,,True,True,,True
20007,3,5.0,0.0,,,,5.0,2.8,,0.0,,1.9,3.8,,16.0,2.0,-3.0,,,,2.0,-0.2,,-3.0,,-1.1,0.8,,13.0,False,,,,False,True,,False,,True,True,,False
20009,282,335.0,638.0,,,,137.0,244.5,,29.5,,67.2,289.6,,196.0,53.0,356.0,,,,-145.0,-37.5,,-252.5,,-214.8,7.6,,-86.0,False,,,,False,True,,False,,False,True,,False
20011,87,20.0,0.0,,,,67.0,59.2,,4.6,,14.1,34.0,,4.0,-67.0,-87.0,,,,-20.0,-27.8,,-82.4,,-72.9,-53.0,,-83.0,False,,,,True,True,,False,,False,True,,False
20013,61,60.0,86.0,,,,44.0,39.9,,1.6,,34.3,28.9,,12.0,-1.0,25.0,,,,-17.0,-21.1,,-59.4,,-26.7,-32.1,,-49.0,False,,,,False,False,,False,,False,False,,False
20015,547,225.0,303.0,,,,330.0,525.5,,56.2,,33.4,184.5,,289.0,-322.0,-244.0,,,,-217.0,-21.5,,-490.8,,-513.6,-362.5,,-258.0,True,,,,True,True,,False,,False,False,,True
20017,23,60.0,6.0,,,,12.0,7.3,,0.9,,2.4,,,25.0,37.0,-17.0,,,,-11.0,-15.7,,-22.1,,-20.6,,,2.0,True,,,,True,True,,True,,True,,,True
20019,9,5.0,0.0,,,,10.0,1.3,,0.0,,1.8,3.4,,3.0,-4.0,-9.0,,,,1.0,-7.7,,-9.0,,-7.2,-5.6,,-6.0,False,,,,True,False,,False,,False,False,,False
20021,290,235.0,438.0,,,,131.0,138.0,,72.0,,51.9,281.5,,127.0,-55.0,148.0,,,,-159.0,-152.0,,-218.0,,-238.1,-8.5,,-163.0,False,,,,False,False,,False,,False,True,,False
20023,53,0.0,0.0,,,,2.0,4.7,,0.0,,0.1,0.3,,0.0,-53.0,-53.0,,,,-51.0,-48.3,,-53.0,,-52.9,-52.7,,-53.0,False,,,,True,True,,True,,True,True,,False
20025,5,0.0,0.0,,,,4.0,2.2,,0.9,,0.0,1.6,,21.0,-5.0,-5.0,,,,-1.0,-2.8,,-4.1,,-5.0,-3.4,,16.0,False,,,,True,True,,True,,False,True,,False
20027,27,5.0,0.0,,,,22.0,20.7,,0.5,,3.8,,,61.0,-22.0,-27.0,,,,-5.0,-6.3,,-26.5,,-23.2,,,34.0,False,,,,True,True,,False,,False,,,False
20029,25,10.0,1.0,,,,29.0,21.7,,1.1,,1.9,16.7,,1.0,-15.0,-24.0,,,,4.0,-3.3,,-23.9,,-23.1,-8.3,,-24.0,False,,,,True,True,,False,,False,True,,False
20031,45,15.0,0.0,,,,34.0,12.0,,3.2,,37.0,7.7,,56.0,-30.0,-45.0,,,,-11.0,-33.0,,-41.8,,-8.0,-37.3,,11.0,False,,,,True,False,,False,,True,False,,True
20033,2,0.0,0.0,,,,1.0,3.0,,0.1,,0.0,0.7,,0.0,-2.0,-2.0,,,,-1.0,1.0,,-1.9,,-2.0,-1.3,,-2.0,False,,,,True,True,,True,,False,True,,False
20035,151,200.0,281.0,,,,196.0,249.5,,99.3,,0.0,264.2,,260.0,49.0,130.0,,,,45.0,98.5,,-51.7,,-151.0,113.2,,109.0,False,,,,True,False,,False,,False,False,,False
20037,628,0.0,131.0,,,,264.0,194.2,,7.9,,0.1,217.7,,71.0,-628.0,-497.0,,,,-364.0,-433.8,,-620.1,,-627.9,-410.3,,-557.0,True,,,,True,True,,True,,True,True,,True
20039,16,5.0,0.0,,,,3.0,1.1,,,,0.3,5.8,,24.0,-11.0,-16.0,,,,-13.0,-14.9,,,,-15.7,-10.2,,8.0,False,,,,False,False,,,,False,True,,True
20041,124,85.0,164.0,,,,72.0,78.9,,2.7,,15.9,75.0,,162.0,-39.0,40.0,,,,-52.0,-45.1,,-121.3,,-108.1,-49.0,,38.0,False,,,,False,False,,False,,False,False,,True
20043,52,60.0,87.0,,,,32.0,21.1,,1.5,,6.8,54.1,,124.0,8.0,35.0,,,,-20.0,-30.9,,-50.5,,-45.2,2.1,,72.0,False,,,,False,False,,False,,False,True,,False
20045,1285,435.0,485.0,,,,643.0,771.8,,154.4,,201.2,219.3,,190.0,-850.0,-800.0,,,,-642.0,-513.2,,-1130.6,,-1083.8,-1065.7,,-1095.0,True,,,,True,True,,False,,False,False,,False
20047,35,0.0,0.0,,,,3.0,6.7,,0.1,,5.2,,,0.0,-35.0,-35.0,,,,-32.0,-28.3,,-34.9,,-29.8,,,-35.0,False,,,,True,True,,True,,True,,,False
20049,3,0.0,0.0,,,,5.0,2.7,,,,0.0,,,0.0,-3.0,-3.0,,,,2.0,-0.3,,,,-3.0,,,-3.0,False,,,,True,True,,,,False,,,False
20051,794,135.0,92.0,,,,110.0,165.1,,33.1,,33.0,129.0,,248.0,-659.0,-702.0,,,,-684.0,-628.9,,-760.9,,-761.0,-665.0,,-546.0,False,,,,False,True,,False,,False,False,,True
20053,9,15.0,0.0,,,,23.0,3.8,,0.3,,2.0,11.1,,75.0,6.0,-9.0,,,,14.0,-5.2,,-8.7,,-7.0,2.1,,66.0,False,,,,False,True,,False,,False,True,,False
20055,290,570.0,1012.0,,,,814.0,157.5,,4.7,,24.0,223.9,,0.0,280.0,722.0,,,,524.0,-132.5,,-285.3,,-266.0,-66.1,,-290.0,False,,,,False,True,,False,,True,True,,False
20057,598,0.0,112.0,,,,904.0,101.1,,0.0,,7.6,0.1,,0.0,-598.0,-486.0,,,,306.0,-496.9,,-598.0,,-590.4,-597.9,,-598.0,True,,,,True,True,,True,,True,True,,False
20059,111,105.0,102.0,,,,136.0,150.6,,3.6,,254.8,63.7,,24.0,-6.0,-9.0,,,,25.0,39.6,,-107.4,,143.8,-47.3,,-87.0,False,,,,False,False,,False,,False,False,,False
20061,232,0.0,176.0,,,,223.0,174.7,,11.9,,59.7,1.1,,48.0,-232.0,-56.0,,,,-9.0,-57.3,,-220.1,,-172.3,-230.9,,-184.0,True,,,,True,True,,True,,True,True,,True
20063,26,10.0,0.0,,,,0.0,7.8,,0.0,,0.6,5.4,,31.0,-16.0,-26.0,,,,-26.0,-18.2,,-26.0,,-25.4,-20.6,,5.0,False,,,,False,False,,False,,False,False,,True
20065,14,25.0,0.0,,,,3.0,1.7,,,,0.1,,,41.0,11.0,-14.0,,,,-11.0,-12.3,,,,-13.8,,,27.0,False,,,,False,False,,,,False,,,False
20067,134,180.0,242.0,,,,68.0,51.3,,2.3,,0.0,83.1,,49.0,46.0,108.0,,,,-66.0,-82.7,,-131.7,,-134.0,-50.9,,-85.0,False,,,,False,False,,False,,False,False,,False
20069,38,105.0,,,,,16.0,32.5,,1.9,,7.0,111.2,,23.0,67.0,,,,,-22.0,-5.5,,-36.1,,-31.0,73.2,,-15.0,,,,,True,True,,True,,True,False,,True
20071,5,0.0,0.0,,,,2.0,1.7,,,,0.0,0.7,,0.0,-5.0,-5.0,,,,-3.0,-3.3,,,,-5.0,-4.3,,-5.0,False,,,,True,True,,,,True,True,,False
20073,26,0.0,0.0,,,,18.0,6.9,,0.3,,7.6,1.8,,0.0,-26.0,-26.0,,,,-8.0,-19.1,,-25.7,,-18.4,-24.2,,-26.0,False,,,,True,True,,True,,True,True,,False
20075,4,0.0,0.0,,,,17.0,3.3,,0.7,,6.7,4.6,,11.0,-4.0,-4.0,,,,13.0,-0.7,,-3.3,,2.7,0.6,,7.0,False,,,,False,True,,True,,True,True,,False
20077,86,70.0,58.0,,,,18.0,24.4,,0.6,,16.5,,,84.0,-16.0,-28.0,,,,-68.0,-61.6,,-85.4,,-69.5,,,-2.0,False,,,,False,False,,False,,False,,,True
20079,81,235.0,426.0,,,,194.0,337.7,,40.7,,13.4,203.8,,288.0,154.0,345.0,,,,113.0,256.7,,-40.3,,-67.6,122.8,,207.0,False,,,,True,False,,True,,True,True,,False
20081,72,0.0,0.0,,,,14.0,14.8,,0.8,,7.9,0.5,,0.0,-72.0,-72.0,,,,-58.0,-57.2,,-71.2,,-64.1,-71.5,,-72.0,False,,,,True,True,,True,,True,True,,False
20083,10,5.0,0.0,,,,0.0,0.2,,0.1,,3.3,,,20.0,-5.0,-10.0,,,,-10.0,-9.8,,-9.9,,-6.7,,,10.0,False,,,,False,False,,False,,False,,,False
20085,56,85.0,82.0,,,,67.0,59.4,,7.2,,54.8,55.9,,42.0,29.0,26.0,,,,11.0,3.4,,-48.8,,-1.2,-0.1,,-14.0,True,,,,True,True,,False,,True,True,,True
20087,83,75.0,105.0,,,,87.0,127.6,,4.6,,35.5,85.6,,54.0,-8.0,22.0,,,,4.0,44.6,,-78.4,,-47.5,2.6,,-29.0,False,,,,True,False,,False,,False,True,,False
20089,3,5.0,0.0,,,,8.0,7.0,,0.1,,1.5,,,2.0,2.0,-3.0,,,,5.0,4.0,,-2.9,,-1.5,,,-1.0,False,,,,False,False,,False,,True,,,True
20091,3756,4420.0,7566.0,,,,3152.0,4909.7,,3831.8,,2774.4,2701.3,,4104.0,664.0,3810.0,,,,-604.0,1153.7,,75.8,,-981.6,-1054.7,,348.0,False,,,,True,False,,True,,False,False,,True
20093,27,10.0,0.0,,,,17.0,13.7,,1.4,,8.6,13.0,,3.0,-17.0,-27.0,,,,-10.0,-13.3,,-25.6,,-18.4,-14.0,,-24.0,False,,,,True,True,,False,,False,True,,False
20095,56,45.0,35.0,,,,18.0,54.8,,,,4.3,,,41.0,-11.0,-21.0,,,,-38.0,-1.2,,,,-51.7,,,-15.0,False,,,,False,True,,,,False,,,False
20097,16,0.0,0.0,,,,0.0,2.0,,0.1,,1.2,3.2,,0.0,-16.0,-16.0,,,,-16.0,-14.0,,-15.9,,-14.8,-12.8,,-16.0,False,,,,False,True,,True,,True,True,,False
20099,75,65.0,54.0,,,,124.0,100.7,,2.1,,37.4,57.1,,21.0,-10.0,-21.0,,,,49.0,25.7,,-72.9,,-37.6,-17.9,,-54.0,False,,,,False,False,,False,,False,False,,False
20101,7,5.0,0.0,,,,0.0,0.9,,0.0,,1.4,3.0,,4.0,-2.0,-7.0,,,,-7.0,-6.1,,-7.0,,-5.5,-4.0,,-3.0,False,,,,False,False,,False,,False,False,,False
20103,508,115.0,,,,,586.0,500.2,,32.6,,230.4,43.0,,130.0,-393.0,,,,,78.0,-7.8,,-475.4,,-277.6,-465.0,,-378.0,,,,,True,True,,False,,True,False,,True
20105,6,0.0,0.0,,,,5.0,1.3,,,,0.0,0.5,,0.0,-6.0,-6.0,,,,-1.0,-4.7,,,,-6.0,-5.5,,-6.0,False,,,,True,True,,,,False,True,,False
20107,26,0.0,8.0,,,,34.0,29.0,,1.6,,6.0,6.9,,5.0,-26.0,-18.0,,,,8.0,3.0,,-24.4,,-20.0,-19.1,,-21.0,True,,,,True,True,,True,,True,True,,True
20109,12,0.0,0.0,,,,0.0,1.7,,,,0.0,0.1,,0.0,-12.0,-12.0,,,,-12.0,-10.3,,,,-12.0,-11.9,,-12.0,False,,,,False,True,,,,False,True,,False
20111,255,770.0,1442.0,,,,322.0,212.0,,158.8,,120.2,446.2,,343.0,515.0,1187.0,,,,67.0,-43.0,,-96.2,,-134.8,191.2,,88.0,False,,,,True,True,,True,,True,True,,True
20113,82,155.0,298.0,,,,139.0,163.6,,22.0,,5.1,110.0,,353.0,73.0,216.0,,,,57.0,81.6,,-60.0,,-76.9,28.0,,271.0,False,,,,True,False,,True,,False,True,,False
20115,30,5.0,2.0,,,,47.0,30.0,,0.9,,0.4,47.0,,179.0,-25.0,-28.0,,,,17.0,0.0,,-29.1,,-29.6,17.0,,149.0,False,,,,True,True,,False,,False,True,,False
20117,11,0.0,0.0,,,,25.0,3.6,,,,0.1,,,0.0,-11.0,-11.0,,,,14.0,-7.4,,,,-10.9,,,-11.0,False,,,,False,True,,,,True,,,False
20119,67,0.0,10.0,,,,10.0,26.6,,0.8,,8.8,4.5,,9.0,-67.0,-57.0,,,,-57.0,-40.4,,-66.2,,-58.2,-62.5,,-58.0,True,,,,True,True,,True,,True,True,,True
20121,208,75.0,73.0,,,,152.0,229.4,,2.4,,10.4,49.8,,36.0,-133.0,-135.0,,,,-56.0,21.4,,-205.6,,-197.6,-158.2,,-172.0,False,,,,True,True,,False,,False,False,,False
20123,17,0.0,0.0,,,,20.0,2.9,,0.3,,7.3,,,0.0,-17.0,-17.0,,,,3.0,-14.1,,-16.7,,-9.7,,,-17.0,False,,,,True,True,,True,,True,,,False
20125,203,180.0,287.0,,,,239.0,199.1,,10.8,,52.8,112.0,,72.0,-23.0,84.0,,,,36.0,-3.9,,-192.2,,-150.2,-91.0,,-131.0,False,,,,False,True,,False,,False,False,,False
20127,20,10.0,0.0,,,,13.0,4.5,,0.1,,1.2,,,43.0,-10.0,-20.0,,,,-7.0,-15.5,,-19.9,,-18.8,,,23.0,False,,,,True,False,,False,,False,,,False
20129,5,0.0,0.0,,,,11.0,1.2,,0.1,,0.8,0.2,,23.0,-5.0,-5.0,,,,6.0,-3.8,,-4.9,,-4.2,-4.8,,18.0,False,,,,False,True,,True,,True,True,,False
20131,49,15.0,0.0,,,,41.0,24.1,,1.2,,6.1,25.3,,26.0,-34.0,-49.0,,,,-8.0,-24.9,,-47.8,,-42.9,-23.7,,-23.0,False,,,,True,True,,False,,False,True,,True
20133,101,25.0,43.0,,,,70.0,39.8,,3.3,,15.1,33.3,,14.0,-76.0,-58.0,,,,-31.0,-61.2,,-97.7,,-85.9,-67.7,,-87.0,True,,,,True,True,,False,,False,True,,False
20135,71,20.0,0.0,,,,0.0,2.1,,0.1,,6.2,10.7,,58.0,-51.0,-71.0,,,,-71.0,-68.9,,-70.9,,-64.8,-60.3,,-13.0,False,,,,False,False,,False,,False,False,,True
20137,8,0.0,0.0,,,,12.0,0.9,,0.4,,4.6,0.1,,0.0,-8.0,-8.0,,,,4.0,-7.1,,-7.6,,-3.4,-7.9,,-8.0,False,,,,True,True,,True,,True,True,,False
20139,56,30.0,54.0,,,,61.0,46.7,,0.8,,5.1,23.8,,18.0,-26.0,-2.0,,,,5.0,-9.3,,-55.2,,-50.9,-32.2,,-38.0,True,,,,True,True,,False,,False,False,,False
20141,3,0.0,0.0,,,,5.0,1.5,,0.0,,0.5,0.5,,0.0,-3.0,-3.0,,,,2.0,-1.5,,-3.0,,-2.5,-2.5,,-3.0,False,,,,True,True,,True,,True,True,,False
20143,14,10.0,0.0,,,,22.0,23.8,,0.7,,7.1,12.1,,5.0,-4.0,-14.0,,,,8.0,9.8,,-13.3,,-6.9,-1.9,,-9.0,False,,,,False,False,,False,,False,True,,False
