,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
01111,176,204.0,,215.0,,195.0,119.0,,,,,340.7,,273.0,,588.7,,107.3,,145.0,195.4,,427.0,,,,,,,,,,169.2,28.0,,39.0,,19.0,-57.0,,,,,164.7,,97.0,,412.7,,-68.7,,-31.0,19.4,,251.0,,,,,,,,,,-6.8,,False,,True,False,,,,,False,,False,,False,,False,,False,True,,False,,,,,,,,,,True
01113,422,400.0,,405.3,,452.0,386.0,,,,,506.9,,568.0,,2421.3,,266.3,,668.0,546.0,,761.0,,,,,239.1,,,,,510.2,-22.0,,-16.7,,30.0,-36.0,,,,,84.9,,146.0,,1999.3,,-155.7,,246.0,124.0,,339.0,,,,,-182.9,,,,,88.2,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
01115,1792,884.0,,882.7,,859.0,720.0,,,,,1247.5,,974.0,,511.0,,672.7,,1017.5,993.1,,1494.0,,,,,448.6,,,,,870.0,-908.0,,-909.3,,-933.0,-1072.0,,,,,-544.5,,-818.0,,-1281.0,,-1119.3,,-774.5,-798.9,,-298.0,,,,,-1343.4,,,,,-922.0,,False,,False,False,,,,,True,,True,,False,,False,,True,True,,True,,,,,False,,,,,False
01117,4134,2864.0,,2850.8,,2863.0,2597.0,,,,,2772.8,,2147.0,,4877.4,,1746.4,,3449.5,3044.9,,4262.0,,,,,1268.6,3738.0,,,,3091.7,-1270.0,,-1283.2,,-1271.0,-1537.0,,,,,-1361.2,,-1987.0,,743.4,,-2387.6,,-684.5,-1089.1,,128.0,,,,,-2865.4,-396.0,,,,-1042.3,,False,,False,False,,,,,False,,False,,True,,False,,True,True,,True,,,,,False,True,,,,True
01119,187,100.0,,98.9,,100.0,28.0,,,,,149.6,,96.0,,174.2,,56.7,,76.0,95.5,,203.0,,,,,,,,,,117.2,-87.0,,-88.1,,-87.0,-159.0,,,,,-37.4,,-91.0,,-12.8,,-130.3,,-111.0,-91.5,,16.0,,,,,,,,,,-69.8,,False,,False,False,,,,,True,,False,,True,,False,,False,False,,True,,,,,,,,,,True
01121,1308,792.0,,834.2,,806.0,536.0,,,,,1011.2,,958.0,,1378.3,,553.4,,910.0,866.2,,1620.0,,,,,366.5,,,,,618.9,-516.0,,-473.8,,-502.0,-772.0,,,,,-296.8,,-350.0,,70.3,,-754.6,,-398.0,-441.8,,312.0,,,,,-941.5,,,,,-689.1,,True,,True,False,,,,,True,,True,,True,,False,,True,True,,True,,,,,False,,,,,False
01123,482,356.0,,373.1,,348.0,80.0,,,,,545.9,,400.0,,608.7,,366.7,,294.0,340.4,,802.0,,,,,144.1,,,,,533.4,-126.0,,-108.9,,-134.0,-402.0,,,,,63.9,,-82.0,,126.7,,-115.3,,-188.0,-141.6,,320.0,,,,,-337.9,,,,,51.4,,True,,False,False,,,,,True,,True,,False,,True,,False,False,,False,,,,,False,,,,,True
01125,4209,2520.0,,2483.3,3641.6,2817.0,4618.0,,,,,2283.0,,2666.0,,4421.1,,2215.7,,2973.0,3281.1,,4034.0,,,,,1985.1,2992.0,,,,2663.4,-1689.0,,-1725.7,-567.4,-1392.0,409.0,,,,,-1926.0,,-1543.0,,212.1,,-1993.3,,-1236.0,-927.9,,-175.0,,,,,-2223.9,-1217.0,,,,-1545.6,,False,True,True,True,,,,,False,,True,,True,,False,,True,True,,True,,,,,False,True,,,,True
01127,1241,720.0,,739.7,,705.0,544.0,,,,,972.4,,1057.0,,888.5,,588.2,,687.0,772.4,,1423.0,,,,,415.0,,,,,645.5,-521.0,,-501.3,,-536.0,-697.0,,,,,-268.6,,-184.0,,-352.5,,-652.8,,-554.0,-468.6,,182.0,,,,,-826.0,,,,,-595.5,,True,,False,False,,,,,True,,True,,True,,False,,False,True,,True,,,,,False,,,,,False
01129,191,108.0,,134.4,,108.0,5.0,,,,,261.0,,206.0,,40.4,,101.0,,127.0,172.5,,255.0,,,,,,,,,,63.1,-83.0,,-56.6,,-83.0,-186.0,,,,,70.0,,15.0,,-150.6,,-90.0,,-64.0,-18.5,,64.0,,,,,,,,,,-127.9,,True,,False,False,,,,,True,,True,,False,,False,,True,True,,True,,,,,,,,,,False
01131,189,64.0,,65.6,,60.0,0.0,,,,,110.8,,73.0,,34.8,,42.9,,48.0,87.0,,158.0,,,,,,,,,,71.2,-125.0,,-123.4,,-129.0,-189.0,,,,,-78.2,,-116.0,,-154.2,,-146.1,,-141.0,-102.0,,-31.0,,,,,,,,,,-117.8,,True,,False,False,,,,,True,,True,,False,,False,,False,True,,True,,,,,,,,,,True
01133,517,320.0,,320.2,,331.0,245.0,,,,,457.1,,470.0,,685.5,,194.8,,379.0,354.3,,543.0,,,,,225.4,,,,,389.1,-197.0,,-196.8,,-186.0,-272.0,,,,,-59.9,,-47.0,,168.5,,-322.2,,-138.0,-162.7,,26.0,,,,,-291.6,,,,,-127.9,,True,,True,False,,,,,True,,True,,True,,False,,True,True,,True,,,,,False,,,,,True
02013,23,4.0,,5.3,,5.0,0.0,,,,,19.7,,,,5.8,,4.5,,5.0,8.9,,19.0,,,,,,,,,,11.3,-19.0,,-17.7,,-18.0,-23.0,,,,,-3.3,,,,-17.2,,-18.5,,-18.0,-14.1,,-4.0,,,,,,,,,,-11.7,,True,,True,False,,,,,True,,,,True,,True,,True,True,,True,,,,,,,,,,True
02016,63,4.0,,4.9,,4.0,0.0,,,,,62.5,,,,1.9,,2.3,,7.0,4.4,,32.0,,,,,,,,,,3.8,-59.0,,-58.1,,-59.0,-63.0,,,,,-0.5,,,,-61.1,,-60.7,,-56.0,-58.6,,-31.0,,,,,,,,,,-59.2,,True,,False,False,,,,,True,,,,False,,False,,True,True,,True,,,,,,,,,,False
02020,7130,9668.0,,9545.5,11305.6,9633.0,8112.0,,,,,9122.5,,,,18043.6,,4557.8,,11002.0,8883.8,,9232.0,,,,,3968.5,10343.0,,,,10703.6,2538.0,,2415.5,4175.6,2503.0,982.0,,,,,1992.5,,,,10913.6,,-2572.2,,3872.0,1753.8,,2102.0,,,,,-3161.5,3213.0,,,,3573.6,,True,False,True,True,,,,,True,,,,False,,False,,False,True,,True,,,,,False,False,,,,False
02050,941,952.0,,978.7,,927.0,0.0,,,,,1144.9,,,,282.9,,277.2,,1187.0,956.2,,994.0,,,,,,,,,,985.2,11.0,,37.7,,-14.0,-941.0,,,,,203.9,,,,-658.1,,-663.8,,246.0,15.2,,53.0,,,,,,,,,,44.2,,False,,False,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,False
02060,0,0.0,,0.0,,0.0,0.0,,,,,1.2,,,,0.0,,0.0,,,0.0,,5.0,,,,,,,,,,4.3,0.0,,0.0,,0.0,0.0,,,,,1.2,,,,0.0,,0.0,,,0.0,,5.0,,,,,,,,,,4.3,,True,,True,True,,,,,False,,,,True,,True,,,False,,False,,,,,,,,,,False
02068,21,8.0,,5.6,,5.0,0.0,,,,,31.8,,,,2.4,,10.3,,13.0,11.3,,20.0,,,,,,,,,,4.6,-13.0,,-15.4,,-16.0,-21.0,,,,,10.8,,,,-18.6,,-10.7,,-8.0,-9.7,,-1.0,,,,,,,,,,-16.4,,False,,False,False,,,,,True,,,,False,,True,,True,True,,True,,,,,,,,,,False
02070,20,56.0,,60.5,,25.0,0.0,,,,,123.8,,,,9.9,,21.8,,21.0,56.0,,77.0,,,,,,,,,,28.7,36.0,,40.5,,5.0,-20.0,,,,,103.8,,,,-10.1,,1.8,,1.0,36.0,,57.0,,,,,,,,,,8.7,,False,,True,True,,,,,False,,,,True,,True,,True,True,,False,,,,,,,,,,True
02090,1457,1268.0,,1276.3,,1333.0,1466.0,,,,,1920.7,,,,1520.0,,646.2,,1344.0,1523.4,,2093.0,,,,,835.4,,,,,1266.9,-189.0,,-180.7,,-124.0,9.0,,,,,463.7,,,,63.0,,-810.8,,-113.0,66.4,,636.0,,,,,-621.6,,,,,-190.1,,True,,True,True,,,,,False,,,,True,,False,,True,True,,False,,,,,False,,,,,False
02100,6,0.0,,0.1,,0.0,0.0,,,,,9.6,,,,0.3,,0.6,,4.0,1.1,,14.0,,,,,,,,,,2.9,-6.0,,-5.9,,-6.0,-6.0,,,,,3.6,,,,-5.7,,-5.4,,-2.0,-4.9,,8.0,,,,,,,,,,-3.1,,True,,False,False,,,,,True,,,,True,,True,,True,True,,False,,,,,,,,,,True
02105,0,0.0,,0.0,,0.0,0.0,,,,,2.2,,,,0.0,,1.5,,,0.2,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,2.2,,,,0.0,,1.5,,,0.2,,,,,,,,,,,,,,True,,True,True,,,,,False,,,,True,,False,,,False,,,,,,,,,,,,
02110,201,216.0,,219.3,,221.0,272.0,,,,,455.0,,,,253.6,,147.7,,201.0,254.4,,292.0,,,,,,,,,,154.1,15.0,,18.3,,20.0,71.0,,,,,254.0,,,,52.6,,-53.3,,0.0,53.4,,91.0,,,,,,,,,,-46.9,,False,,False,False,,,,,False,,,,False,,False,,True,False,,False,,,,,,,,,,False
02122,1360,1604.0,,1592.7,,1618.0,2336.0,,,,,2069.3,,,,1589.7,,684.5,,1814.0,1756.1,,1939.0,,,,,728.9,,,,,2036.7,244.0,,232.7,,258.0,976.0,,,,,709.3,,,,229.7,,-675.5,,454.0,396.1,,579.0,,,,,-631.1,,,,,676.7,,True,,False,False,,,,,False,,,,True,,False,,False,False,,False,,,,,False,,,,,False
02130,45,80.0,,104.4,,57.0,38.0,,,,,150.2,,,,30.7,,20.5,,11.0,89.1,,165.0,,,,,,,,,,100.5,35.0,,59.4,,12.0,-7.0,,,,,105.2,,,,-14.3,,-24.5,,-34.0,44.1,,120.0,,,,,,,,,,55.5,,False,,True,True,,,,,False,,,,True,,True,,True,False,,False,,,,,,,,,,False
02150,586,228.0,,209.0,,206.0,0.0,,,,,319.8,,,,399.7,,59.3,,356.0,200.7,,259.0,,,,,,,,,,204.3,-358.0,,-377.0,,-380.0,-586.0,,,,,-266.2,,,,-186.3,,-526.7,,-230.0,-385.3,,-327.0,,,,,,,,,,-381.7,,False,,False,False,,,,,True,,,,True,,False,,True,False,,True,,,,,,,,,,False
02158,292,116.0,,106.1,,68.0,11.0,,,,,273.6,,,,4.7,,,,33.0,110.3,,,,,,,,,,,,,-176.0,,-185.9,,-224.0,-281.0,,,,,-18.4,,,,-287.3,,,,-259.0,-181.7,,,,,,,,,,,,,,False,,False,False,,,,,True,,,,False,,,,False,False,,,,,,,,,,,,
02164,17,48.0,,50.0,,32.0,0.0,,,,,62.8,,,,129.0,,5.8,,30.0,,,54.0,,,,,,,,,,26.9,31.0,,33.0,,15.0,-17.0,,,,,45.8,,,,112.0,,-11.2,,13.0,,,37.0,,,,,,,,,,9.9,,False,,True,True,,,,,False,,,,False,,True,,True,,,False,,,,,,,,,,True
02170,3291,1008.0,,935.6,,883.0,816.0,,,,,1827.3,,,,297.0,,945.4,,535.0,1019.7,,1329.0,,,,,1105.6,,,,,952.2,-2283.0,,-2355.4,,-2408.0,-2475.0,,,,,-1463.7,,,,-2994.0,,-2345.6,,-2756.0,-2271.3,,-1962.0,,,,,-2185.4,,,,,-2338.8,,False,,False,False,,,,,True,,,,False,,False,,False,True,,True,,,,,True,,,,,False
02180,82,80.0,,81.0,,68.0,0.0,,,,,149.2,,,,36.6,,40.4,,77.0,96.5,,116.0,,,,,,,,,,61.4,-2.0,,-1.0,,-14.0,-82.0,,,,,67.2,,,,-45.4,,-41.6,,-5.0,14.5,,34.0,,,,,,,,,,-20.6,,True,,False,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,False
02185,345,120.0,,143.2,,110.0,0.0,,,,,252.0,,,,28.3,,88.4,,101.0,156.6,,142.0,,,,,,,,,,134.9,-225.0,,-201.8,,-235.0,-345.0,,,,,-93.0,,,,-316.7,,-256.6,,-244.0,-188.4,,-203.0,,,,,,,,,,-210.1,,True,,False,False,,,,,True,,,,False,,False,,False,True,,True,,,,,,,,,,True
02188,51,128.0,,118.9,,95.0,0.0,,,,,256.6,,,,11.6,,68.3,,116.0,131.6,,150.0,,,,,,,,,,82.2,77.0,,67.9,,44.0,-51.0,,,,,205.6,,,,-39.4,,17.3,,65.0,80.6,,99.0,,,,,,,,,,31.2,,True,,True,True,,,,,False,,,,True,,True,,True,False,,False,,,,,,,,,,True
02195,6,4.0,,4.2,,3.0,0.0,,,,,17.1,,,,11.9,,0.4,,3.0,3.3,,21.0,,,,,,,,,,,-2.0,,-1.8,,-3.0,-6.0,,,,,11.1,,,,5.9,,-5.6,,-3.0,-2.7,,15.0,,,,,,,,,,,,True,,False,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,
02198,22,8.0,,5.1,,8.0,0.0,,,,,22.5,,,,7.8,,11.3,,8.0,9.1,,,,,,,,,,,,,-14.0,,-16.9,,-14.0,-22.0,,,,,0.5,,,,-14.2,,-10.7,,-14.0,-12.9,,,,,,,,,,,,,,False,,False,False,,,,,True,,,,False,,True,,False,True,,,,,,,,,,,,
02220,103,136.0,,135.9,,135.0,10.0,,,,,175.7,,,,219.5,,32.2,,181.0,138.0,,164.0,,,,,,,,,,147.0,33.0,,32.9,,32.0,-93.0,,,,,72.7,,,,116.5,,-70.8,,78.0,35.0,,61.0,,,,,,,,,,44.0,,True,,True,False,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,False
02230,6,8.0,,8.4,,1.0,0.0,,,,,15.8,,,,0.0,,6.5,,,2.2,,,,,,,,,,,,,2.0,,2.4,,-5.0,-6.0,,,,,9.8,,,,-6.0,,0.5,,,-3.8,,,,,,,,,,,,,,False,,False,False,,,,,False,,,,False,,True,,,False,,,,,,,,,,,,
02240,161,280.0,,283.6,,298.0,0.0,,,,,349.8,,,,547.9,,68.7,,1021.0,346.5,,282.0,,,,,,,,,,433.5,119.0,,122.6,,137.0,-161.0,,,,,188.8,,,,386.9,,-92.3,,860.0,185.5,,121.0,,,,,,,,,,272.5,,False,,False,False,,,,,False,,,,False,,True,,False,False,,False,,,,,,,,,,False
02261,77,80.0,,78.2,,76.0,,,,,,156.2,,,,36.5,,68.0,,72.0,102.6,,122.0,,,,,,,,,,74.5,3.0,,1.2,,-1.0,,,,,,79.2,,,,-40.5,,-9.0,,-5.0,25.6,,45.0,,,,,,,,,,-2.5,,True,,True,,,,,,False,,,,False,,False,,False,False,,False,,,,,,,,,,True
02275,5,4.0,,3.8,,3.0,0.0,,,,,7.8,,,,1391.1,,1.4,,0.0,3.3,,,,,,,,,,,,,-1.0,,-1.2,,-2.0,-5.0,,,,,2.8,,,,1386.1,,-3.6,,-5.0,-1.7,,,,,,,,,,,,,,False,,False,False,,,,,False,,,,False,,False,,False,False,,,,,,,,,,,,
02282,8,12.0,,10.9,,9.0,0.0,,,,,24.8,,,,185.0,,0.0,,8.0,12.5,,16.0,,,,,,,,,,8.7,4.0,,2.9,,1.0,-8.0,,,,,16.8,,,,177.0,,-8.0,,0.0,4.5,,8.0,,,,,,,,,,0.7,,True,,True,False,,,,,False,,,,False,,False,,True,False,,False,,,,,,,,,,True
02290,56,64.0,,60.9,,59.0,,,,,,86.8,,,,43.0,,10.4,,52.0,72.6,,77.0,,,,,,,,,,66.5,8.0,,4.9,,3.0,,,,,,30.8,,,,-13.0,,-45.6,,-4.0,16.6,,21.0,,,,,,,,,,10.5,,True,,True,,,,,,False,,,,False,,False,,True,False,,False,,,,,,,,,,False
04001,1907,2088.0,,2188.1,,1884.0,1130.0,,,,,2715.8,,1704.0,,4670.4,,1372.9,,2802.0,2267.0,,1942.0,,,,,1024.9,,,,,1308.7,181.0,,281.1,,-23.0,-777.0,,,,,808.8,,-203.0,,2763.4,,-534.1,,895.0,360.0,,35.0,,,,,-882.1,,,,,-598.3,,False,,True,False,,,,,False,,False,,False,,False,,False,False,,True,,,,,False,,,,,False
04003,2909,1600.0,,1576.8,,1542.0,2657.0,,,,,2824.0,,1069.0,,1062.3,,2346.6,,3878.5,1799.9,,1925.0,,,,,767.1,,,,,1617.0,-1309.0,,-1332.2,,-1367.0,-252.0,,,,,-85.0,,-1840.0,,-1846.7,,-562.4,,969.5,-1109.1,,-984.0,,,,,-2141.9,,,,,-1292.0,,False,,False,True,,,,,True,,False,,False,,True,,True,True,,True,,,,,False,,,,,True
04005,2992,2468.0,,2485.1,,2302.0,2255.0,,,,,3742.1,,1701.0,,1137.3,,1685.9,,2377.5,2555.6,,2623.0,,,,,1258.7,2822.0,,,,2096.8,-524.0,,-506.9,,-690.0,-737.0,,,,,750.1,,-1291.0,,-1854.7,,-1306.1,,-614.5,-436.4,,-369.0,,,,,-1733.3,-170.0,,,,-895.2,,True,,False,False,,,,,False,,False,,False,,False,,False,True,,True,,,,,False,True,,,,False
04007,1348,1060.0,,1039.3,,799.0,1077.0,,,,,2066.0,,630.0,,510.6,,812.7,,698.0,1017.8,,1214.0,,,,,559.0,,,,,826.4,-288.0,,-308.7,,-549.0,-271.0,,,,,718.0,,-718.0,,-837.4,,-535.3,,-650.0,-330.2,,-134.0,,,,,-789.0,,,,,-521.6,,False,,False,True,,,,,False,,False,,False,,False,,False,False,,True,,,,,False,,,,,False
04009,895,900.0,,893.8,,787.0,1152.0,,,,,1623.3,,440.0,,561.1,,571.9,,806.0,1029.1,,1091.0,,,,,341.4,,,,,767.8,5.0,,-1.2,,-108.0,257.0,,,,,728.3,,-455.0,,-333.9,,-323.1,,-89.0,134.1,,196.0,,,,,-553.6,,,,,-127.2,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,False,,,,,False
04011,183,172.0,,194.1,,124.0,0.0,,,,,252.8,,109.0,,265.6,,98.0,,114.0,164.3,,198.0,,,,,,,,,,84.0,-11.0,,11.1,,-59.0,-183.0,,,,,69.8,,-74.0,,82.6,,-85.0,,-69.0,-18.7,,15.0,,,,,,,,,,-99.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
04012,415,272.0,,294.1,,281.0,267.0,,,,,367.3,,298.0,,374.5,,192.4,,379.0,270.0,,209.0,,,,,,,,,,257.9,-143.0,,-120.9,,-134.0,-148.0,,,,,-47.7,,-117.0,,-40.5,,-222.6,,-36.0,-145.0,,-206.0,,,,,,,,,,-157.1,,True,,True,False,,,,,True,,True,,True,,False,,True,False,,False,,,,,,,,,,False
04013,89435,50716.0,,51485.6,79762.5,54363.0,56755.0,,,,,45788.6,,40851.0,,60046.2,,66421.0,,80012.0,77412.9,,54797.0,,,,,25339.5,103041.0,,,,52319.6,-38719.0,,-37949.4,-9672.5,-35072.0,-32680.0,,,,,-43646.4,,-48584.0,,-29388.8,,-23014.0,,-9423.0,-12022.1,,-34638.0,,,,,-64095.5,13606.0,,,,-37115.4,,True,True,True,True,,,,,False,,False,,True,,True,,True,True,,True,,,,,False,True,,,,True
04015,4172,2124.0,,2150.7,,2246.0,2497.0,,,,,3409.1,,1648.0,,2228.9,,2294.2,,3445.0,2538.3,,2869.0,,,,,1110.6,3918.0,,,,2310.0,-2048.0,,-2021.3,,-1926.0,-1675.0,,,,,-762.9,,-2524.0,,-1943.1,,-1877.8,,-727.0,-1633.7,,-1303.0,,,,,-3061.4,-254.0,,,,-1862.0,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,True,,,,,False,True,,,,True
04017,2660,1732.0,,1718.3,,1570.0,511.0,,,,,2518.3,,2387.0,,1129.7,,1537.9,,1965.0,2179.9,,2206.0,,,,,830.6,,,,,1337.5,-928.0,,-941.7,,-1090.0,-2149.0,,,,,-141.7,,-273.0,,-1530.3,,-1122.1,,-695.0,-480.1,,-454.0,,,,,-1829.4,,,,,-1322.5,,False,,False,False,,,,,True,,True,,False,,False,,True,True,,True,,,,,False,,,,,False
04019,22809,12120.0,,12171.8,22290.1,15096.0,15584.0,,,,,8463.9,,9630.0,,17159.6,,12378.8,,22229.5,18555.4,,13657.0,,,,,5913.6,18740.0,,,,15546.0,-10689.0,,-10637.2,-518.9,-7713.0,-7225.0,,,,,-14345.1,,-13179.0,,-5649.4,,-10430.2,,-579.5,-4253.6,,-9152.0,,,,,-16895.4,-4069.0,,,,-7263.0,,True,True,True,True,,,,,False,,False,,True,,True,,True,True,,True,,,,,False,True,,,,True
04021,8474,5776.0,,5751.6,8850.8,6893.0,8616.0,,,,,6111.1,,3913.0,,8025.3,,5943.0,,11401.0,6971.4,,6003.0,,,,,2819.3,12913.0,,,,9496.3,-2698.0,,-2722.4,376.8,-1581.0,142.0,,,,,-2362.9,,-4561.0,,-448.7,,-2531.0,,2927.0,-1502.6,,-2471.0,,,,,-5654.7,4439.0,,,,1022.3,,False,True,True,True,,,,,True,,False,,True,,True,,False,True,,True,,,,,False,False,,,,True
04023,1789,1048.0,,1032.0,,956.0,0.0,,,,,1330.3,,520.0,,1566.5,,887.8,,1920.5,1478.1,,1047.0,,,,,495.0,,,,,1467.5,-741.0,,-757.0,,-833.0,-1789.0,,,,,-458.7,,-1269.0,,-222.5,,-901.2,,131.5,-310.9,,-742.0,,,,,-1294.0,,,,,-321.5,,False,,False,False,,,,,True,,False,,True,,False,,True,True,,False,,,,,False,,,,,True
04025,4876,2764.0,,2867.1,,3647.0,5941.0,,,,,3952.5,,2071.0,,6772.8,,3903.4,,5304.0,3815.0,,3200.0,,,,,1337.1,4544.0,,,,7571.1,-2112.0,,-2008.9,,-1229.0,1065.0,,,,,-923.5,,-2805.0,,1896.8,,-972.6,,428.0,-1061.0,,-1676.0,,,,,-3538.9,-332.0,,,,2695.1,,True,,True,True,,,,,True,,False,,True,,True,,True,True,,True,,,,,False,True,,,,False
04027,8341,4284.0,,4153.6,5749.8,4831.0,1761.0,,,,,4738.8,,2054.0,,5564.2,,4802.4,,7612.0,7122.7,,4056.0,,,,,2175.9,13659.0,,,,7401.2,-4057.0,,-4187.4,-2591.2,-3510.0,-6580.0,,,,,-3602.2,,-6287.0,,-2776.8,,-3538.6,,-729.0,-1218.3,,-4285.0,,,,,-6165.1,5318.0,,,,-939.8,,False,True,True,False,,,,,True,,False,,True,,True,,True,True,,False,,,,,False,False,,,,True
05001,279,268.0,,265.9,,266.0,183.0,,,,,352.8,,254.0,,232.1,,146.3,,313.0,356.3,,394.0,,,,,,,,,,307.9,-11.0,,-13.1,,-13.0,-96.0,,,,,73.8,,-25.0,,-46.9,,-132.7,,34.0,77.3,,115.0,,,,,,,,,,28.9,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
05003,421,216.0,,212.7,,236.0,20.0,,,,,266.1,,260.0,,371.7,,129.4,,243.0,351.2,,377.0,,,,,,,,,,307.8,-205.0,,-208.3,,-185.0,-401.0,,,,,-154.9,,-161.0,,-49.3,,-291.6,,-178.0,-69.8,,-44.0,,,,,,,,,,-113.2,,False,,True,False,,,,,True,,True,,True,,False,,True,True,,True,,,,,,,,,,True
05005,575,648.0,,682.4,,661.0,723.0,,,,,960.4,,569.0,,253.5,,324.1,,775.0,766.7,,1056.0,,,,,,,,,,613.9,73.0,,107.4,,86.0,148.0,,,,,385.4,,-6.0,,-321.5,,-250.9,,200.0,191.7,,481.0,,,,,,,,,,38.9,,False,,False,False,,,,,False,,True,,False,,False,,False,False,,False,,,,,,,,,,True
05007,4507,2932.0,,2794.2,,2823.0,1748.0,,,,,3284.8,,4130.0,,1275.4,,2365.1,,3495.0,3271.4,,4565.0,,,,,1067.1,3829.0,,,,2831.4,-1575.0,,-1712.8,,-1684.0,-2759.0,,,,,-1222.2,,-377.0,,-3231.6,,-2141.9,,-1012.0,-1235.6,,58.0,,,,,-3439.9,-678.0,,,,-1675.6,,False,,False,False,,,,,True,,True,,False,,False,,True,True,,True,,,,,False,True,,,,False
05009,756,824.0,,830.4,,846.0,995.0,,,,,974.8,,611.0,,1051.3,,426.8,,1186.0,949.0,,1130.0,,,,,,,,,,858.5,68.0,,74.4,,90.0,239.0,,,,,218.8,,-145.0,,295.3,,-329.2,,430.0,193.0,,374.0,,,,,,,,,,102.5,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,,,,,,,,,,False
05011,373,132.0,,137.9,,143.0,0.0,,,,,135.4,,141.0,,809.2,,47.5,,220.5,169.5,,195.0,,,,,,,,,,173.5,-241.0,,-235.1,,-230.0,-373.0,,,,,-237.6,,-232.0,,436.2,,-325.5,,-152.5,-203.5,,-178.0,,,,,,,,,,-199.5,,True,,True,False,,,,,True,,True,,False,,False,,True,True,,True,,,,,,,,,,True
05013,67,88.0,,90.2,,60.0,60.0,,,,,158.0,,51.0,,56.5,,59.7,,51.5,104.6,,146.0,,,,,,,,,,71.5,21.0,,23.2,,-7.0,-7.0,,,,,91.0,,-16.0,,-10.5,,-7.3,,-15.5,37.6,,79.0,,,,,,,,,,4.5,,False,,True,True,,,,,False,,True,,True,,True,,True,False,,False,,,,,,,,,,True
05015,622,452.0,,456.2,,370.0,294.0,,,,,548.8,,347.0,,305.7,,259.5,,760.0,548.8,,628.0,,,,,,,,,,361.0,-170.0,,-165.8,,-252.0,-328.0,,,,,-73.2,,-275.0,,-316.3,,-362.5,,138.0,-73.2,,6.0,,,,,,,,,,-261.0,,True,,False,False,,,,,True,,False,,False,,False,,True,True,,True,,,,,,,,,,False
