,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
45045,3223,2836.0,,2865.5,2832.6,2836.0,3613.0,,,,,2021.9,,3469.7,,3732.0,,2782.0,,3214.0,1735.1,2342.0,,3285.0,3143.2,3244.4,3407.0,2750.0,2722.1,,,,,2732.9,3194.5,3738.0,,,3828.6,-387.0,,-357.5,-390.4,-387.0,390.0,,,,,-1201.1,,246.7,,509.0,,-441.0,,-9.0,-1487.9,-881.0,,62.0,-79.8,21.4,184.0,-473.0,-500.9,,,,,-490.1,-28.5,515.0,,,605.6,,True,False,False,False,,,,,False,,True,,False,,False,,True,False,False,,True,True,True,True,False,False,,,,,False,True,False,,,False
45047,288,247.0,,243.5,,239.0,258.0,,,,,200.4,,284.3,,,,343.0,,262.1,187.4,213.0,,208.0,230.0,249.5,319.0,281.0,207.5,,,,,228.0,321.8,,,,281.6,-41.0,,-44.5,,-49.0,-30.0,,,,,-87.6,,-3.7,,,,55.0,,-25.9,-100.6,-75.0,,-80.0,-58.0,-38.5,31.0,-7.0,-80.5,,,,,-60.0,33.8,,,,-6.4,,False,,False,True,,,,,False,,True,,,,False,,True,False,False,,False,False,True,True,True,False,,,,,False,True,,,,True
45049,60,51.0,,52.4,,46.0,4.0,,,,,41.9,,75.6,,,,73.0,,36.3,22.4,,,42.0,61.5,62.0,60.0,63.0,55.9,,,,,,56.2,,,,27.6,-9.0,,-7.6,,-14.0,-56.0,,,,,-18.1,,15.6,,,,13.0,,-23.7,-37.6,,,-18.0,1.5,2.0,0.0,3.0,-4.1,,,,,,-3.8,,,,-32.4,,True,,False,False,,,,,False,,False,,,,False,,False,False,,,False,True,True,True,True,True,,,,,,True,,,,False
45051,1164,1091.0,,1113.6,1164.2,1204.0,1366.0,,,,,811.0,,1304.2,,,,788.0,,1517.4,769.1,970.5,,1204.0,1246.6,1261.1,1412.0,1184.0,1730.3,,,,,993.8,1068.5,1244.0,,,2318.6,-73.0,,-50.4,0.2,40.0,202.0,,,,,-353.0,,140.2,,,,-376.0,,353.4,-394.9,-193.5,,40.0,82.6,97.1,248.0,20.0,566.3,,,,,-170.2,-95.5,80.0,,,1154.6,,True,True,True,False,,,,,False,,False,,,,False,,False,False,False,,True,False,False,False,True,False,,,,,False,False,False,,,False
45053,60,56.0,,52.2,,55.0,49.0,,,,,50.1,,66.3,,,,79.0,,33.8,33.6,,,49.0,65.3,63.7,65.0,71.0,59.7,,,,,,75.8,,,,80.5,-4.0,,-7.8,,-5.0,-11.0,,,,,-9.9,,6.3,,,,19.0,,-26.2,-26.4,,,-11.0,5.3,3.7,5.0,11.0,-0.3,,,,,,15.8,,,,20.5,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,True,False,False,True,,,,,,False,,,,False
45055,223,201.0,,205.3,,201.0,245.0,,,,,162.6,,272.3,,227.5,,249.0,,202.4,83.9,163.5,,184.0,199.5,219.4,245.0,237.0,279.4,,,,,179.1,223.3,,,,146.7,-22.0,,-17.7,,-22.0,22.0,,,,,-60.4,,49.3,,4.5,,26.0,,-20.6,-139.1,-59.5,,-39.0,-23.5,-3.6,22.0,14.0,56.4,,,,,-43.9,0.3,,,,-76.3,,True,,False,False,,,,,False,,False,,True,,False,,True,False,False,,False,False,True,False,True,False,,,,,False,True,,,,False
45057,463,384.0,,400.3,,376.0,355.0,,,,,269.1,,518.2,,,,465.0,,290.4,176.6,266.5,,374.0,429.0,465.6,417.0,381.0,420.9,,,,,348.9,422.3,,,,656.1,-79.0,,-62.7,,-87.0,-108.0,,,,,-193.9,,55.2,,,,2.0,,-172.6,-286.4,-196.5,,-89.0,-34.0,2.6,-46.0,-82.0,-42.1,,,,,-114.1,-40.7,,,,193.1,,True,,False,False,,,,,False,,True,,,,True,,False,False,False,,False,True,True,True,False,True,,,,,False,True,,,,False
45059,234,218.0,,221.4,,202.0,211.0,,,,,160.6,,272.7,,,,365.0,,177.9,117.6,182.0,,171.0,232.5,255.4,271.0,246.0,254.8,,,,,194.5,277.4,,,,192.2,-16.0,,-12.6,,-32.0,-23.0,,,,,-73.4,,38.7,,,,131.0,,-56.1,-116.4,-52.0,,-63.0,-1.5,21.4,37.0,12.0,20.8,,,,,-39.5,43.4,,,,-41.8,,True,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,True,False,False,True,False,,,,,False,False,,,,False
45061,95,53.0,,56.1,,55.0,26.0,,,,,51.4,,66.0,,,,58.0,,58.0,19.9,,,80.0,85.2,88.8,61.0,63.0,51.5,,,,,,57.7,,,,37.2,-42.0,,-38.9,,-40.0,-69.0,,,,,-43.6,,-29.0,,,,-37.0,,-37.0,-75.1,,,-15.0,-9.8,-6.2,-34.0,-32.0,-43.5,,,,,,-37.3,,,,-57.8,,True,,True,False,,,,,False,,True,,,,True,,True,False,,,True,True,True,True,True,False,,,,,,True,,,,False
45063,1383,1015.0,,1022.1,,1200.0,1327.0,,,,,777.9,,1342.8,,1372.5,,1195.0,,1294.9,560.6,784.5,,1272.0,1204.1,1222.6,1239.0,1123.0,1491.6,,,,,940.9,1133.8,1338.0,,,961.4,-368.0,,-360.9,,-183.0,-56.0,,,,,-605.1,,-40.2,,-10.5,,-188.0,,-88.1,-822.4,-598.5,,-111.0,-178.9,-160.4,-144.0,-260.0,108.6,,,,,-442.1,-249.2,-45.0,,,-421.6,,True,,True,True,,,,,False,,True,,True,,True,,True,False,False,,True,True,True,True,True,True,,,,,False,True,True,,,False
45065,33,24.0,,24.0,,27.0,20.0,,,,,21.5,,15.1,,,,28.0,,31.5,6.9,,,31.0,27.1,31.6,30.0,29.0,24.3,,,,,,25.0,,,,25.5,-9.0,,-9.0,,-6.0,-13.0,,,,,-11.5,,-17.9,,,,-5.0,,-1.5,-26.1,,,-2.0,-5.9,-1.4,-3.0,-4.0,-8.7,,,,,,-8.0,,,,-7.5,,False,,True,False,,,,,False,,False,,,,True,,True,False,,,True,True,True,True,True,True,,,,,,True,,,,True
45067,165,126.0,,125.9,,97.0,72.0,,,,,83.8,,161.4,,,,97.0,,168.8,48.2,75.5,,143.0,136.2,146.7,136.0,129.0,86.8,,,,,,144.8,,,,71.5,-39.0,,-39.1,,-68.0,-93.0,,,,,-81.2,,-3.6,,,,-68.0,,3.8,-116.8,-89.5,,-22.0,-28.8,-18.3,-29.0,-36.0,-78.2,,,,,,-20.2,,,,-93.5,,False,,False,False,,,,,False,,True,,,,False,,True,False,False,,True,True,True,True,True,False,,,,,,True,,,,False
45069,92,126.0,,126.7,,121.0,14.0,,,,,100.3,,158.5,,,,115.0,,146.1,70.1,,,132.0,120.0,135.1,165.0,133.0,114.9,,,,,,137.3,,,,106.6,34.0,,34.7,,29.0,-78.0,,,,,8.3,,66.5,,,,23.0,,54.1,-21.9,,,40.0,28.0,43.1,73.0,41.0,22.9,,,,,,45.3,,,,14.6,,False,,True,False,,,,,True,,False,,,,True,,False,True,,,False,True,False,False,False,True,,,,,,False,,,,True
45071,184,180.0,,185.8,,174.0,56.0,,,,,128.7,,220.2,,,,194.0,,178.8,82.0,127.5,,213.0,169.5,182.7,203.0,192.0,168.4,,,,,162.0,196.0,,,,172.7,-4.0,,1.8,,-10.0,-128.0,,,,,-55.3,,36.2,,,,10.0,,-5.2,-102.0,-56.5,,29.0,-14.5,-1.3,19.0,8.0,-15.6,,,,,-22.0,12.0,,,,-11.3,,True,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,False,True,False,False,False,,,,,False,False,,,,False
45073,452,397.0,,395.2,,417.0,462.0,,,,,310.2,,471.1,,,,432.0,,453.8,203.1,342.0,,448.5,431.8,455.5,516.0,406.0,336.4,,,,,360.5,347.5,,,,596.1,-55.0,,-56.8,,-35.0,10.0,,,,,-141.8,,19.1,,,,-20.0,,1.8,-248.9,-110.0,,-3.5,-20.2,3.5,64.0,-46.0,-115.6,,,,,-91.5,-104.5,,,,144.1,,False,,True,True,,,,,False,,True,,,,True,,True,False,False,,True,True,True,False,True,False,,,,,False,False,,,,False
45075,294,285.0,,283.3,,298.0,76.0,,,,,235.8,,278.8,,,,310.0,,396.2,197.4,236.5,,379.0,340.9,355.8,344.0,323.0,234.9,,,,,273.0,219.1,,,,366.2,-9.0,,-10.7,,4.0,-218.0,,,,,-58.2,,-15.2,,,,16.0,,102.2,-96.6,-57.5,,85.0,46.9,61.8,50.0,29.0,-59.1,,,,,-21.0,-74.9,,,,72.2,,False,,True,False,,,,,False,,False,,,,False,,False,False,False,,False,False,False,False,False,False,,,,,False,False,,,,False
45077,942,855.0,,857.5,,817.0,926.0,,,,,579.6,,1174.2,,,,719.0,,834.2,457.6,706.5,,924.0,867.2,929.0,1041.0,796.0,717.2,,,,,807.0,849.8,,,,1267.0,-87.0,,-84.5,,-125.0,-16.0,,,,,-362.4,,232.2,,,,-223.0,,-107.8,-484.4,-235.5,,-18.0,-74.8,-13.0,99.0,-146.0,-224.8,,,,,-135.0,-92.2,,,,325.0,,True,,False,True,,,,,False,,False,,,,False,,False,False,False,,True,True,True,False,False,False,,,,,False,False,,,,False
45079,1438,1318.0,,1288.7,1398.1,1556.0,1705.0,,,,,1160.8,,1748.5,,1817.9,,1583.0,,1560.1,706.2,1072.0,,1583.5,1556.3,1579.3,1704.0,1451.0,1952.8,,,,,1182.4,1824.8,1556.0,,,1006.2,-120.0,,-149.3,-39.9,118.0,267.0,,,,,-277.2,,310.5,,379.9,,145.0,,122.1,-731.8,-366.0,,145.5,118.3,141.3,266.0,13.0,514.8,,,,,-255.6,386.8,118.0,,,-431.8,,False,True,True,False,,,,,False,,False,,False,,False,,False,False,False,,False,True,False,False,True,False,,,,,False,False,True,,,False
45081,47,34.0,,32.9,,46.0,5.0,,,,,44.9,,36.7,,,,98.0,,28.0,23.6,,,40.0,52.0,54.7,44.0,52.0,53.5,,,,,,47.2,,,,63.9,-13.0,,-14.1,,-1.0,-42.0,,,,,-2.1,,-10.3,,,,51.0,,-19.0,-23.4,,,-7.0,5.0,7.7,-3.0,5.0,6.5,,,,,,0.2,,,,16.9,,False,,True,False,,,,,True,,True,,,,False,,False,False,,,True,True,True,True,True,True,,,,,,True,,,,False
45083,1703,1665.0,,1629.8,,1774.0,1890.0,,,,,1167.2,,1861.7,,2338.7,,1846.0,,2063.2,1024.9,1370.5,,1969.0,1885.0,1933.1,2013.0,1704.0,1504.5,,,,,1567.7,1626.1,2423.0,,,1184.4,-38.0,,-73.2,,71.0,187.0,,,,,-535.8,,158.7,,635.7,,143.0,,360.2,-678.1,-332.5,,266.0,182.0,230.1,310.0,1.0,-198.5,,,,,-135.3,-76.9,720.0,,,-518.6,,False,,False,False,,,,,False,,False,,False,,False,,False,False,False,,False,False,False,False,True,False,,,,,False,False,False,,,False
45085,268,388.0,,378.3,,367.0,477.0,,,,,268.9,,562.1,,,,397.0,,345.9,226.1,273.0,,634.0,488.3,498.5,433.0,419.0,392.5,,,,,338.9,390.5,,,,284.5,120.0,,110.3,,99.0,209.0,,,,,0.9,,294.1,,,,129.0,,77.9,-41.9,5.0,,366.0,220.3,230.5,165.0,151.0,124.5,,,,,70.9,122.5,,,,16.5,,True,,True,False,,,,,True,,False,,,,False,,True,True,True,,False,False,False,False,False,False,,,,,True,False,,,,True
45087,104,130.0,,121.5,,129.0,128.0,,,,,80.7,,145.9,,,,170.0,,140.6,47.6,,,88.0,125.8,135.1,156.0,135.0,102.2,,,,,,164.5,,,,162.8,26.0,,17.5,,25.0,24.0,,,,,-23.3,,41.9,,,,66.0,,36.6,-56.4,,,-16.0,21.8,31.1,52.0,31.0,-1.8,,,,,,60.5,,,,58.8,,True,,True,True,,,,,True,,False,,,,False,,False,False,,,True,True,False,False,False,True,,,,,,False,,,,False
45089,115,112.0,,114.9,,108.0,28.0,,,,,93.0,,89.6,,,,108.0,,153.1,67.8,81.0,,144.0,131.4,127.8,132.0,124.0,115.5,,,,,,104.7,,,,48.4,-3.0,,-0.1,,-7.0,-87.0,,,,,-22.0,,-25.4,,,,-7.0,,38.1,-47.2,-34.0,,29.0,16.4,12.8,17.0,9.0,0.5,,,,,,-10.3,,,,-66.6,,True,,False,False,,,,,False,,False,,,,False,,False,False,False,,False,False,False,False,False,True,,,,,,False,,,,False
45091,1291,1379.0,,1390.5,,1332.0,1683.0,,,,,824.8,,1443.5,,1566.7,,1332.0,,1511.7,742.6,1151.5,,1248.0,1312.9,1359.3,1635.0,1342.0,1008.9,,,,,1371.3,1240.1,1532.0,,,1596.6,88.0,,99.5,,41.0,392.0,,,,,-466.2,,152.5,,275.7,,41.0,,220.7,-548.4,-139.5,,-43.0,21.9,68.3,344.0,51.0,-282.1,,,,,80.3,-50.9,241.0,,,305.6,,False,,True,False,,,,,False,,False,,False,,True,,False,False,False,,True,True,True,False,True,False,,,,,True,True,False,,,False
46003,6,12.0,,11.7,,12.0,,,,,,14.2,,14.1,,,,22.0,,6.6,0.7,,,3.0,10.5,13.4,10.0,14.0,24.2,,,,,,16.3,,,,17.3,6.0,,5.7,,6.0,,,,,,8.2,,8.1,,,,16.0,,0.6,-5.3,,,-3.0,4.5,7.4,4.0,8.0,18.2,,,,,,10.3,,,,11.3,,True,,False,,,,,,False,,False,,,,False,,True,True,,,True,True,False,True,False,False,,,,,,False,,,,False
46005,35,54.0,,54.8,,50.0,53.0,,,,,70.9,,62.9,,,,131.0,,24.3,49.6,,,14.0,50.0,58.5,43.0,61.0,209.5,,,,,42.7,84.9,,,,48.4,19.0,,19.8,,15.0,18.0,,,,,35.9,,27.9,,,,96.0,,-10.7,14.6,,,-21.0,15.0,23.5,8.0,26.0,174.5,,,,,7.7,49.9,,,,13.4,,False,,True,True,,,,,False,,False,,,,False,,True,True,,,False,True,False,True,False,False,,,,,True,False,,,,True
46007,8,12.0,,10.4,,11.0,0.0,,,,,12.2,,27.6,,,,16.0,,5.9,5.2,,,5.0,9.9,12.7,8.0,13.0,24.5,,,,,,14.9,,,,18.0,4.0,,2.4,,3.0,-8.0,,,,,4.2,,19.6,,,,8.0,,-2.1,-2.8,,,-3.0,1.9,4.7,0.0,5.0,16.5,,,,,,6.9,,,,10.0,,True,,True,False,,,,,False,,False,,,,False,,True,True,,,True,True,False,True,False,False,,,,,,False,,,,False
46009,22,22.0,,21.1,,25.0,3.0,,,,,41.4,,16.8,,,,50.0,,10.9,10.2,,,9.0,28.3,25.9,17.0,28.0,63.2,,,,,,34.5,,,,43.2,0.0,,-0.9,,3.0,-19.0,,,,,19.4,,-5.2,,,,28.0,,-11.1,-11.8,,,-13.0,6.3,3.9,-5.0,6.0,41.2,,,,,,12.5,,,,21.2,,False,,False,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
46011,103,131.0,,132.9,,118.0,105.0,,,,,108.3,,120.7,,,,200.0,,102.7,75.1,114.0,,95.0,121.5,139.6,118.0,127.0,243.1,,,,,113.0,157.6,,,,145.4,28.0,,29.9,,15.0,2.0,,,,,5.3,,17.7,,,,97.0,,-0.3,-27.9,11.0,,-8.0,18.5,36.6,15.0,24.0,140.1,,,,,10.0,54.6,,,,42.4,,False,,True,True,,,,,True,,True,,,,False,,True,True,True,,True,True,False,True,True,False,,,,,True,False,,,,False
46013,140,227.0,,232.5,,214.0,212.0,,,,,160.4,,204.7,,,,413.0,,153.6,138.0,208.0,,124.0,163.4,184.6,187.0,218.0,304.2,,,,,205.4,242.2,,,,316.1,87.0,,92.5,,74.0,72.0,,,,,20.4,,64.7,,,,273.0,,13.6,-2.0,68.0,,-16.0,23.4,44.6,47.0,78.0,164.2,,,,,65.4,102.2,,,,176.1,,False,,True,True,,,,,True,,True,,,,False,,True,True,True,,True,True,True,True,True,False,,,,,True,False,,,,False
46015,14,21.0,,21.5,,20.0,17.0,,,,,22.5,,18.5,,,,29.0,,10.2,13.9,,,9.0,19.9,22.3,14.0,23.0,31.2,,,,,,21.5,,,,26.1,7.0,,7.5,,6.0,3.0,,,,,8.5,,4.5,,,,15.0,,-3.8,-0.1,,,-5.0,5.9,8.3,0.0,9.0,17.2,,,,,,7.5,,,,12.1,,False,,True,True,,,,,False,,True,,,,False,,True,True,,,True,True,False,True,False,False,,,,,,False,,,,False
46017,4,11.0,,11.8,,10.0,0.0,,,,,15.0,,14.9,,,,30.0,,4.8,2.3,,,4.0,8.0,10.5,7.0,11.0,15.9,,,,,,16.1,,,,16.4,7.0,,7.8,,6.0,-4.0,,,,,11.0,,10.9,,,,26.0,,0.8,-1.7,,,0.0,4.0,6.5,3.0,7.0,11.9,,,,,,12.1,,,,12.4,,False,,True,True,,,,,False,,False,,,,False,,True,True,,,True,True,True,True,False,False,,,,,,False,,,,False
46019,26,46.0,,41.1,,43.0,43.0,,,,,33.6,,52.4,,,,60.0,,27.4,29.4,,,18.0,34.3,38.0,38.0,45.0,101.0,,,,,,50.9,,,,43.2,20.0,,15.1,,17.0,17.0,,,,,7.6,,26.4,,,,34.0,,1.4,3.4,,,-8.0,8.3,12.0,12.0,19.0,75.0,,,,,,24.9,,,,17.2,,True,,True,True,,,,,True,,False,,,,False,,True,True,,,True,True,True,True,True,False,,,,,,False,,,,True
46021,1,1.0,,0.3,,1.0,0.0,,,,,4.1,,5.3,,,,24.0,,0.1,1.5,,,4.0,0.7,2.4,1.0,3.0,7.0,,,,,,7.9,,,,1.5,0.0,,-0.7,,0.0,-1.0,,,,,3.1,,4.3,,,,23.0,,-0.9,0.5,,,3.0,-0.3,1.4,0.0,2.0,6.0,,,,,,6.9,,,,0.5,,False,,True,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,True,False,False,,,,,,False,,,,False
46023,38,76.0,,78.3,,58.0,63.0,,,,,49.6,,50.5,,,,44.0,,44.5,21.9,,,37.0,53.2,57.4,65.0,68.0,64.7,,,,,,66.8,,,,106.6,38.0,,40.3,,20.0,25.0,,,,,11.6,,12.5,,,,6.0,,6.5,-16.1,,,-1.0,15.2,19.4,27.0,30.0,26.7,,,,,,28.8,,,,68.6,,False,,True,True,,,,,True,,True,,,,True,,True,True,,,True,True,True,True,True,True,,,,,,True,,,,False
46025,10,19.0,,18.9,,16.0,0.0,,,,,12.4,,26.3,,,,25.0,,11.2,3.2,,,6.0,12.2,16.0,16.0,19.0,27.3,,,,,,26.3,,,,19.2,9.0,,8.9,,6.0,-10.0,,,,,2.4,,16.3,,,,15.0,,1.2,-6.8,,,-4.0,2.2,6.0,6.0,9.0,17.3,,,,,,16.3,,,,9.2,,True,,True,False,,,,,True,,False,,,,False,,True,True,,,True,True,True,True,False,False,,,,,,False,,,,False
46027,52,84.0,,91.0,,60.0,41.0,,,,,55.5,,81.2,,,,72.0,,47.1,36.7,,,34.0,61.2,65.4,64.0,77.0,98.9,,,,,,95.6,,,,58.0,32.0,,39.0,,8.0,-11.0,,,,,3.5,,29.2,,,,20.0,,-4.9,-15.3,,,-18.0,9.2,13.4,12.0,25.0,46.9,,,,,,43.6,,,,6.0,,False,,True,True,,,,,True,,True,,,,True,,True,True,,,True,True,True,True,True,False,,,,,,False,,,,True
46029,166,224.0,,213.7,,208.0,173.0,,,,,141.9,,169.6,,,,200.0,,211.7,81.2,,,191.0,215.0,232.8,252.0,207.0,174.0,,,,,209.3,230.5,,,,354.5,58.0,,47.7,,42.0,7.0,,,,,-24.1,,3.6,,,,34.0,,45.7,-84.8,,,25.0,49.0,66.8,86.0,41.0,8.0,,,,,43.3,64.5,,,,188.5,,True,,True,True,,,,,True,,True,,,,True,,True,False,,,True,True,False,False,True,True,,,,,True,False,,,,False
46031,9,17.0,,20.4,,17.0,,,,,,17.9,,24.1,,,,21.0,,15.0,5.9,,,8.0,14.9,16.3,14.0,20.0,39.6,,,,,,19.1,,,,22.6,8.0,,11.4,,8.0,,,,,,8.9,,15.1,,,,12.0,,6.0,-3.1,,,-1.0,5.9,7.3,5.0,11.0,30.6,,,,,,10.1,,,,13.6,,False,,False,,,,,,False,,False,,,,False,,True,True,,,True,True,True,True,False,False,,,,,,False,,,,False
46033,24,42.0,,42.1,,40.0,40.0,,,,,27.3,,18.1,,,,36.0,,42.2,25.2,,,24.0,31.6,36.3,45.0,40.0,56.1,,,,,,43.5,,,,60.6,18.0,,18.1,,16.0,16.0,,,,,3.3,,-5.9,,,,12.0,,18.2,1.2,,,0.0,7.6,12.3,21.0,16.0,32.1,,,,,,19.5,,,,36.6,,False,,True,True,,,,,True,,True,,,,True,,False,True,,,True,True,True,False,True,False,,,,,,False,,,,False
46035,67,71.0,,71.5,,70.0,39.0,,,,,86.7,,73.8,,,,137.0,,33.0,39.4,,,42.0,80.6,80.8,52.0,71.0,133.9,,,,,,125.7,,,,145.1,4.0,,4.5,,3.0,-28.0,,,,,19.7,,6.8,,,,70.0,,-34.0,-27.6,,,-25.0,13.6,13.8,-15.0,4.0,66.9,,,,,,58.7,,,,78.1,,False,,True,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,False,False,,,,,,False,,,,False
46037,42,48.0,,49.0,,37.0,45.0,,,,,25.8,,47.1,,,,34.0,,40.9,8.5,,,28.0,30.9,37.8,46.0,41.0,23.5,,,,,,37.5,,,,43.9,6.0,,7.0,,-5.0,3.0,,,,,-16.2,,5.1,,,,-8.0,,-1.1,-33.5,,,-14.0,-11.1,-4.2,4.0,-1.0,-18.5,,,,,,-4.5,,,,1.9,,False,,True,True,,,,,False,,True,,,,False,,True,False,,,False,False,True,True,True,False,,,,,,True,,,,True
46039,20,27.0,,26.2,,27.0,27.0,,,,,17.9,,26.7,,,,32.0,,33.8,11.8,,,13.0,20.2,23.5,36.0,27.0,32.2,,,,,,24.4,,,,34.1,7.0,,6.2,,7.0,7.0,,,,,-2.1,,6.7,,,,12.0,,13.8,-8.2,,,-7.0,0.2,3.5,16.0,7.0,12.2,,,,,,4.4,,,,14.1,,True,,False,False,,,,,True,,True,,,,False,,False,False,,,False,True,True,False,False,False,,,,,,True,,,,False
46041,62,66.0,,43.2,,63.0,,,,,,53.6,,114.9,,,,38.0,,77.1,50.5,79.5,,32.0,69.1,68.3,,58.0,77.1,,,,,,91.4,,,,146.3,4.0,,-18.8,,1.0,,,,,,-8.4,,52.9,,,,-24.0,,15.1,-11.5,17.5,,-30.0,7.1,6.3,,-4.0,15.1,,,,,,29.4,,,,84.3,,False,,True,,,,,,False,,False,,,,False,,False,False,False,,False,False,False,,False,False,,,,,,False,,,,False
46043,25,18.0,,18.6,,16.0,7.0,,,,,13.7,,23.7,,,,15.0,,14.1,6.0,,,14.0,20.0,23.1,21.0,18.0,16.8,,,,,,19.3,,,,24.1,-7.0,,-6.4,,-9.0,-18.0,,,,,-11.3,,-1.3,,,,-10.0,,-10.9,-19.0,,,-11.0,-5.0,-1.9,-4.0,-7.0,-8.2,,,,,,-5.7,,,,-0.9,,True,,False,False,,,,,False,,True,,,,False,,False,False,,,False,True,True,True,False,False,,,,,,True,,,,True
46045,20,24.0,,22.9,,21.0,0.0,,,,,16.2,,33.3,,,,36.0,,20.5,9.5,,,16.0,22.4,25.1,26.0,24.0,19.6,,,,,,29.3,,,,26.2,4.0,,2.9,,1.0,-20.0,,,,,-3.8,,13.3,,,,16.0,,0.5,-10.5,,,-4.0,2.4,5.1,6.0,4.0,-0.4,,,,,,9.3,,,,6.2,,True,,True,False,,,,,True,,False,,,,False,,True,False,,,False,True,False,False,False,True,,,,,,False,,,,False
46047,29,18.0,,19.0,,17.0,0.0,,,,,15.9,,27.8,,,,34.0,,5.4,7.1,,,15.0,18.5,21.7,19.0,18.0,19.1,,,,,,28.7,,,,21.0,-11.0,,-10.0,,-12.0,-29.0,,,,,-13.1,,-1.2,,,,5.0,,-23.6,-21.9,,,-14.0,-10.5,-7.3,-10.0,-11.0,-9.9,,,,,,-0.3,,,,-8.0,,True,,False,False,,,,,False,,True,,,,True,,False,False,,,False,True,True,True,False,True,,,,,,True,,,,True
46049,10,10.0,,10.1,,10.0,0.0,,,,,12.0,,8.5,,,,14.0,,6.0,0.7,,,5.0,10.7,14.0,6.0,10.0,21.3,,,,,,15.1,,,,10.7,0.0,,0.1,,0.0,-10.0,,,,,2.0,,-1.5,,,,4.0,,-4.0,-9.3,,,-5.0,0.7,4.0,-4.0,0.0,11.3,,,,,,5.1,,,,0.7,,False,,True,False,,,,,False,,False,,,,False,,False,False,,,False,False,False,False,True,False,,,,,,False,,,,False
