,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
38057,202,142.0,137.1,,95.0,97.0,,,,,67.6,,,50.0,,127.7,24.5,,91.9,121.4,7.1,166.0,135.0,,,,,,,,43.0,,,-60.0,-64.9,,-107.0,-105.0,,,,,-134.4,,,-152.0,,-74.3,-177.5,,-110.1,-80.6,-194.9,-36.0,-67.0,,,,,,,,-159.0,,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,,
38059,548,378.0,395.2,,382.0,301.0,,,,,727.0,,,182.0,,398.7,64.5,,401.5,369.6,257.6,397.0,377.0,,,,409.6,,,,214.0,,,-170.0,-152.8,,-166.0,-247.0,,,,,179.0,,,-366.0,,-149.3,-483.5,,-146.5,-178.4,-290.4,-151.0,-171.0,,,,-138.4,,,,-334.0,,,True,,True,False,,,,,False,,,False,,True,False,,True,False,False,True,False,,,,True,,,,False,,
38061,158,106.0,100.0,,73.0,6.0,,,,,93.2,,,62.0,,104.6,13.9,,39.2,84.1,4.9,137.0,35.0,,,,,,,,73.0,,,-52.0,-58.0,,-85.0,-152.0,,,,,-64.8,,,-96.0,,-53.4,-144.1,,-118.8,-73.9,-153.1,-21.0,-123.0,,,,,,,,-85.0,,,False,,False,False,,,,,False,,,False,,False,False,,False,False,False,True,False,,,,,,,,False,,
38063,38,76.0,76.4,,18.0,14.0,,,,,4.3,,,21.0,,122.8,7.3,,7.3,40.0,0.5,82.0,1.0,,,,,,,,0.0,,,38.0,38.4,,-20.0,-24.0,,,,,-33.7,,,-17.0,,84.8,-30.7,,-30.7,2.0,-37.5,44.0,-37.0,,,,,,,,-38.0,,,False,,True,True,,,,,True,,,True,,False,True,,True,True,True,False,True,,,,,,,,False,,
38065,41,18.0,17.6,,13.0,0.0,,,,,7.1,,,13.0,,19.0,2.5,,7.7,20.6,,19.0,36.0,,,,,,,,14.0,,,-23.0,-23.4,,-28.0,-41.0,,,,,-33.9,,,-28.0,,-22.0,-38.5,,-33.3,-20.4,,-22.0,-5.0,,,,,,,,-27.0,,,False,,False,False,,,,,False,,,False,,True,False,,False,True,,True,True,,,,,,,,False,,
38067,54,74.0,76.0,,37.0,42.0,,,,,24.2,,,31.0,,118.0,11.8,,31.2,54.7,0.0,86.0,62.0,,,,,,,,77.0,,,20.0,22.0,,-17.0,-12.0,,,,,-29.8,,,-23.0,,64.0,-42.2,,-22.8,0.7,-54.0,32.0,8.0,,,,,,,,23.0,,,False,,True,True,,,,,False,,,False,,False,False,,False,True,False,False,True,,,,,,,,False,,
38069,41,2.0,3.4,,4.0,0.0,,,,,19.3,,,34.0,,2.5,2.0,,6.4,4.9,,8.0,3.0,,,,,,,,1.0,,6.9,-39.0,-37.6,,-37.0,-41.0,,,,,-21.7,,,-7.0,,-38.5,-39.0,,-34.6,-36.1,,-33.0,-38.0,,,,,,,,-40.0,,-34.1,True,,True,False,,,,,True,,,True,,True,False,,True,True,,True,True,,,,,,,,False,,True
38071,136,124.0,119.0,,108.0,118.0,,,,,88.1,,,98.0,,145.9,16.5,,73.2,100.2,99.5,179.0,157.0,,,,,,,,120.0,,,-12.0,-17.0,,-28.0,-18.0,,,,,-47.9,,,-38.0,,9.9,-119.5,,-62.8,-35.8,-36.5,43.0,21.0,,,,,,,,-16.0,,,False,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,False,,,,,,,,False,,
38073,68,26.0,25.5,,16.0,0.0,,,,,27.3,,,35.0,,15.0,10.7,,13.4,21.8,0.0,28.0,26.0,,,,,,,,9.0,,49.9,-42.0,-42.5,,-52.0,-68.0,,,,,-40.7,,,-33.0,,-53.0,-57.3,,-54.6,-46.2,-68.0,-40.0,-42.0,,,,,,,,-59.0,,-18.1,False,,False,False,,,,,True,,,True,,False,False,,False,False,False,True,False,,,,,,,,False,,True
38075,14,34.0,36.9,,20.0,0.0,,,,,19.8,,,12.0,,44.0,4.3,,13.3,25.0,,45.0,48.0,,,,,,,,19.0,,,20.0,22.9,,6.0,-14.0,,,,,5.8,,,-2.0,,30.0,-9.7,,-0.7,11.0,,31.0,34.0,,,,,,,,5.0,,,False,,True,True,,,,,True,,,True,,False,True,,True,True,,False,False,,,,,,,,True,,
38077,153,52.0,51.0,,53.0,63.0,,,,,75.3,,,136.0,,53.3,31.2,,40.3,61.2,0.6,49.0,38.0,,,,,,,,46.0,,,-101.0,-102.0,,-100.0,-90.0,,,,,-77.7,,,-17.0,,-99.7,-121.8,,-112.7,-91.8,-152.4,-104.0,-115.0,,,,,,,,-107.0,,,False,,True,True,,,,,True,,,True,,True,False,,False,True,False,False,False,,,,,,,,False,,
38079,83,72.0,67.6,,60.0,84.0,,,,,56.5,,,39.0,,63.5,24.5,,34.7,63.4,0.0,97.0,23.0,,,,,,,,37.0,,,-11.0,-15.4,,-23.0,1.0,,,,,-26.5,,,-44.0,,-19.5,-58.5,,-48.3,-19.6,-83.0,14.0,-60.0,,,,,,,,-46.0,,,False,,False,True,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,,
38081,32,22.0,20.7,,21.0,0.0,,,,,34.1,,,27.0,,27.0,6.6,,15.9,18.5,,33.0,3.0,,,,,,,,17.0,,,-10.0,-11.3,,-11.0,-32.0,,,,,2.1,,,-5.0,,-5.0,-25.4,,-16.1,-13.5,,1.0,-29.0,,,,,,,,-15.0,,,False,,False,False,,,,,True,,,True,,True,False,,False,False,,True,False,,,,,,,,False,,
38083,22,6.0,6.3,,6.0,0.0,,,,,7.4,,,10.0,,9.2,1.2,,,4.8,,11.0,4.0,,,,,,,,3.0,,,-16.0,-15.7,,-16.0,-22.0,,,,,-14.6,,,-12.0,,-12.8,-20.8,,,-17.2,,-11.0,-18.0,,,,,,,,-19.0,,,True,,False,False,,,,,True,,,True,,True,False,,,False,,True,False,,,,,,,,False,,
38085,56,42.0,44.3,,23.0,0.0,,,,,26.2,,,19.0,,42.4,8.7,,20.9,38.5,0.0,71.0,47.0,,,,,,,,32.0,,,-14.0,-11.7,,-33.0,-56.0,,,,,-29.8,,,-37.0,,-13.6,-47.3,,-35.1,-17.5,-56.0,15.0,-9.0,,,,,,,,-24.0,,,True,,False,False,,,,,False,,,False,,True,False,,False,False,False,False,True,,,,,,,,False,,
38087,2,0.0,0.0,,0.0,0.0,,,,,6.6,,,9.0,,0.4,0.4,,0.5,1.0,,6.0,0.0,,,,,,,,1.0,,9.6,-2.0,-2.0,,-2.0,-2.0,,,,,4.6,,,7.0,,-1.6,-1.6,,-1.5,-1.0,,4.0,-2.0,,,,,,,,-1.0,,7.6,False,,False,False,,,,,False,,,False,,True,True,,True,True,,False,False,,,,,,,,True,,False
38089,297,410.0,435.9,,321.0,321.0,,,,,266.7,,,214.0,,499.5,108.8,,167.6,253.8,371.3,383.0,419.0,,,,291.2,,,,445.0,,,113.0,138.9,,24.0,24.0,,,,,-30.3,,,-83.0,,202.5,-188.2,,-129.4,-43.2,74.3,86.0,122.0,,,,-5.8,,,,148.0,,,False,,True,True,,,,,True,,,True,,False,False,,False,True,True,True,False,,,,True,,,,False,,
38091,9,4.0,4.1,,4.0,0.0,,,,,5.7,,,22.0,,4.8,2.2,,2.4,0.9,,5.0,3.0,,,,,,,,5.0,,23.2,-5.0,-4.9,,-5.0,-9.0,,,,,-3.3,,,13.0,,-4.2,-6.8,,-6.6,-8.1,,-4.0,-6.0,,,,,,,,-4.0,,14.2,True,,False,False,,,,,True,,,False,,True,False,,False,False,,True,False,,,,,,,,True,,False
38093,210,124.0,141.7,,94.0,42.0,,,,,74.9,,,245.0,,106.1,62.1,,83.0,117.6,0.0,145.0,211.0,,,,,,,,104.0,,,-86.0,-68.3,,-116.0,-168.0,,,,,-135.1,,,35.0,,-103.9,-147.9,,-127.0,-92.4,-210.0,-65.0,1.0,,,,,,,,-106.0,,,True,,False,False,,,,,False,,,True,,False,False,,False,False,False,True,True,,,,,,,,False,,
38095,53,26.0,25.2,,18.0,3.0,,,,,10.9,,,13.0,,21.3,6.2,,,21.4,,28.0,2.0,,,,,,,,7.0,,,-27.0,-27.8,,-35.0,-50.0,,,,,-42.1,,,-40.0,,-31.7,-46.8,,,-31.6,,-25.0,-51.0,,,,,,,,-46.0,,,False,,False,False,,,,,False,,,False,,False,False,,,False,,True,False,,,,,,,,False,,
38097,87,54.0,58.6,,42.0,28.0,,,,,23.4,,,49.0,,42.4,12.7,,17.0,42.2,33.9,51.0,4.0,,,,,,,,33.0,,,-33.0,-28.4,,-45.0,-59.0,,,,,-63.6,,,-38.0,,-44.6,-74.3,,-70.0,-44.8,-53.1,-36.0,-83.0,,,,,,,,-54.0,,,True,,False,False,,,,,False,,,False,,False,False,,False,False,False,False,False,,,,,,,,False,,
38099,146,74.0,74.2,,71.0,27.0,,,,,81.8,,,91.0,,88.3,14.4,,22.9,66.6,47.6,114.0,70.0,,,,,,,,52.0,,,-72.0,-71.8,,-75.0,-119.0,,,,,-64.2,,,-55.0,,-57.7,-131.6,,-123.1,-79.4,-98.4,-32.0,-76.0,,,,,,,,-94.0,,,True,,False,False,,,,,True,,,True,,True,False,,False,False,False,True,False,,,,,,,,False,,
38101,987,442.0,430.3,,435.0,461.0,,,,,279.8,,,584.0,,476.7,165.7,,517.9,595.6,220.3,511.0,379.0,,,,426.6,,,,357.0,,,-545.0,-556.7,,-552.0,-526.0,,,,,-707.2,,,-403.0,,-510.3,-821.3,,-469.1,-391.4,-766.7,-476.0,-608.0,,,,-560.4,,,,-630.0,,,False,,False,True,,,,,False,,,True,,True,False,,True,True,False,True,False,,,,False,,,,False,,
38103,57,38.0,38.8,,24.0,11.0,,,,,18.3,,,23.0,,54.3,3.2,,10.7,25.0,,,53.0,,,,,,,,39.0,,,-19.0,-18.2,,-33.0,-46.0,,,,,-38.7,,,-34.0,,-2.7,-53.8,,-46.3,-32.0,,,-4.0,,,,,,,,-18.0,,,True,,False,False,,,,,False,,,False,,True,False,,False,False,,,True,,,,,,,,True,,
38105,341,468.0,472.8,,386.0,398.0,,,,,186.3,,,353.0,,368.4,90.2,,394.3,414.2,264.0,523.0,47.0,,,,352.2,,,,0.0,,,127.0,131.8,,45.0,57.0,,,,,-154.7,,,12.0,,27.4,-250.8,,53.3,73.2,-77.0,182.0,-294.0,,,,11.2,,,,-341.0,,,False,,True,True,,,,,False,,,True,,True,False,,True,True,True,False,False,,,,True,,,,False,,
39001,45,36.0,36.2,,37.0,47.0,,,,,66.7,,,28.0,,41.7,37.0,,18.7,44.4,51.4,55.0,16.0,,,,,,,,38.0,22.8,,-9.0,-8.8,,-8.0,2.0,,,,,21.7,,,-17.0,,-3.3,-8.0,,-26.3,-0.6,6.4,10.0,-29.0,,,,,,,,-7.0,-22.2,,True,,True,True,,,,,False,,,False,,True,True,,False,True,True,False,False,,,,,,,,True,False,
39003,560,282.0,285.0,,268.0,427.0,,,,,135.6,,,245.0,,310.7,282.5,,255.4,320.4,232.3,427.0,493.0,,,,213.3,,,,410.0,95.6,,-278.0,-275.0,,-292.0,-133.0,,,,,-424.4,,,-315.0,,-249.3,-277.5,,-304.6,-239.6,-327.7,-133.0,-67.0,,,,-346.7,,,,-150.0,-464.4,,True,,False,True,,,,,False,,,False,,True,True,,False,True,False,True,True,,,,False,,,,True,False,
39005,84,98.0,101.3,,97.0,147.0,,,,,86.2,,,62.0,,133.9,78.4,,53.7,96.3,139.5,157.0,108.0,,,,,,,,138.0,42.6,,14.0,17.3,,13.0,63.0,,,,,2.2,,,-22.0,,49.9,-5.6,,-30.3,12.3,55.5,73.0,24.0,,,,,,,,54.0,-41.4,,False,,True,False,,,,,True,,,False,,False,True,,False,True,False,False,False,,,,,,,,False,False,
39007,56,28.0,23.9,,28.0,28.0,,,,,134.6,,,68.0,,27.9,78.3,,5.2,33.4,32.5,47.0,20.0,,,,,,,,28.0,23.8,,-28.0,-32.1,,-28.0,-28.0,,,,,78.6,,,12.0,,-28.1,22.3,,-50.8,-22.6,-23.5,-9.0,-36.0,,,,,,,,-28.0,-32.2,,False,,False,False,,,,,False,,,True,,False,True,,False,True,True,True,False,,,,,,,,False,False,
39009,273,344.0,336.0,,331.0,426.0,,,,,104.3,,,107.0,,382.1,216.1,,434.7,336.8,7.5,500.0,758.0,,,,,,,,323.0,170.8,,71.0,63.0,,58.0,153.0,,,,,-168.7,,,-166.0,,109.1,-56.9,,161.7,63.8,-265.5,227.0,485.0,,,,,,,,50.0,-102.2,,True,,True,False,,,,,False,,,False,,False,True,,False,True,False,False,False,,,,,,,,True,False,
39011,295,180.0,188.3,,181.0,256.0,,,,,88.5,,,107.0,,187.6,128.0,,136.9,187.2,142.6,282.0,320.0,,,,,,,,224.0,41.3,,-115.0,-106.7,,-114.0,-39.0,,,,,-206.5,,,-188.0,,-107.4,-167.0,,-158.1,-107.8,-152.4,-13.0,25.0,,,,,,,,-71.0,-253.7,,True,,True,True,,,,,False,,,False,,True,False,,False,True,False,True,True,,,,,,,,True,False,
39013,63,26.0,23.8,,26.0,14.0,,,,,136.4,,,57.0,,29.4,35.9,,7.3,34.1,41.6,30.0,128.0,,,,,,,,38.0,15.4,,-37.0,-39.2,,-37.0,-49.0,,,,,73.4,,,-6.0,,-33.6,-27.1,,-55.7,-28.9,-21.4,-33.0,65.0,,,,,,,,-25.0,-47.6,,False,,False,False,,,,,False,,,True,,True,True,,False,True,True,True,False,,,,,,,,True,False,
39015,88,28.0,28.3,,29.0,14.0,,,,,69.5,,,43.0,,30.5,46.6,,15.1,38.4,56.6,41.0,138.0,,,,,,,,21.0,17.9,,-60.0,-59.7,,-59.0,-74.0,,,,,-18.5,,,-45.0,,-57.5,-41.4,,-72.9,-49.6,-31.4,-47.0,50.0,,,,,,,,-67.0,-70.1,,True,,True,False,,,,,True,,,True,,True,True,,False,True,True,True,True,,,,,,,,False,False,
39017,1459,1180.0,1180.3,,1160.0,1193.0,,,,,600.4,,,731.0,,1221.6,934.4,,1026.5,1348.3,1484.7,1480.0,803.0,,,,1084.0,1160.0,,,1331.0,765.2,,-279.0,-278.7,,-299.0,-266.0,,,,,-858.6,,,-728.0,,-237.4,-524.6,,-432.5,-110.7,25.7,21.0,-656.0,,,,-375.0,-299.0,,,-128.0,-693.8,,True,,False,True,,,,,False,,,False,,True,False,,False,True,True,True,False,,,,False,False,,,True,False,
39019,46,28.0,26.7,,23.0,22.0,,,,,85.6,,,18.0,,37.8,24.7,,7.0,22.5,30.5,41.0,30.0,,,,,,,,80.0,14.7,,-18.0,-19.3,,-23.0,-24.0,,,,,39.6,,,-28.0,,-8.2,-21.3,,-39.0,-23.5,-15.5,-5.0,-16.0,,,,,,,,34.0,-31.3,,False,,False,False,,,,,False,,,False,,True,False,,False,False,True,True,True,,,,,,,,False,False,
39021,69,42.0,41.5,,44.0,46.0,,,,,72.6,,,47.0,,46.5,59.4,,26.0,57.4,74.3,50.0,134.0,,,,,,,,45.0,24.8,,-27.0,-27.5,,-25.0,-23.0,,,,,3.6,,,-22.0,,-22.5,-9.6,,-43.0,-11.6,5.3,-19.0,65.0,,,,,,,,-24.0,-44.2,,False,,True,True,,,,,True,,,True,,True,True,,False,True,True,True,False,,,,,,,,True,False,
39023,465,326.0,323.0,,292.0,627.0,,,,,182.2,,,215.0,,327.9,251.4,,254.3,365.8,252.1,499.0,506.0,,,,291.5,429.0,,,352.0,88.3,,-139.0,-142.0,,-173.0,162.0,,,,,-282.8,,,-250.0,,-137.1,-213.6,,-210.7,-99.2,-212.9,34.0,41.0,,,,-173.5,-36.0,,,-113.0,-376.7,,False,,False,False,,,,,False,,,False,,True,False,,False,True,False,True,True,,,,False,True,,,True,False,
39025,570,340.0,350.0,,340.0,653.0,,,,,202.5,,,326.0,,330.9,482.6,,349.1,391.0,446.2,485.0,459.0,,,,267.6,364.0,,,397.0,387.3,,-230.0,-220.0,,-230.0,83.0,,,,,-367.5,,,-244.0,,-239.1,-87.4,,-220.9,-179.0,-123.8,-85.0,-111.0,,,,-302.4,-206.0,,,-173.0,-182.7,,True,,False,True,,,,,False,,,False,,False,True,,True,True,True,True,True,,,,False,True,,,True,True,
39027,139,66.0,67.0,,67.0,96.0,,,,,90.7,,,46.0,,73.0,62.2,,40.8,75.5,77.6,101.0,36.0,,,,,,,,72.0,24.1,,-73.0,-72.0,,-72.0,-43.0,,,,,-48.3,,,-93.0,,-66.0,-76.8,,-98.2,-63.5,-61.4,-38.0,-103.0,,,,,,,,-67.0,-114.9,,True,,True,True,,,,,True,,,False,,True,False,,False,True,True,True,False,,,,,,,,True,False,
39029,136,60.0,55.1,,58.0,90.0,,,,,193.1,,,101.0,,60.8,97.8,,26.0,98.8,45.9,85.0,65.0,,,,43.4,,,,59.0,39.3,,-76.0,-80.9,,-78.0,-46.0,,,,,57.1,,,-35.0,,-75.2,-38.2,,-110.0,-37.2,-90.1,-51.0,-71.0,,,,-92.6,,,,-77.0,-96.7,,False,,False,True,,,,,True,,,True,,True,True,,False,True,False,True,True,,,,False,,,,False,False,
39031,73,34.0,37.3,,36.0,53.0,,,,,101.7,,,36.0,,38.1,24.7,,18.1,41.2,30.0,43.0,14.0,,,,,,,,63.0,3.2,,-39.0,-35.7,,-37.0,-20.0,,,,,28.7,,,-37.0,,-34.9,-48.3,,-54.9,-31.8,-43.0,-30.0,-59.0,,,,,,,,-10.0,-69.8,,True,,True,True,,,,,True,,,True,,True,False,,False,True,False,True,False,,,,,,,,True,False,
39033,189,102.0,103.8,,94.0,170.0,,,,,93.3,,,59.0,,109.4,54.1,,46.8,84.3,84.0,134.0,139.0,,,,,,,,117.0,34.5,,-87.0,-85.2,,-95.0,-19.0,,,,,-95.7,,,-130.0,,-79.6,-134.9,,-142.2,-104.7,-105.0,-55.0,-50.0,,,,,,,,-72.0,-154.5,,True,,False,True,,,,,False,,,False,,True,False,,False,False,False,True,True,,,,,,,,True,False,
39035,1730,1022.0,1033.4,1279.7,1006.0,1426.0,,,,,423.9,,,1581.0,,934.1,1674.7,,1015.2,1249.6,204.0,1260.0,1455.0,,,,903.3,1040.0,,,1265.0,607.8,,-708.0,-696.6,-450.3,-724.0,-304.0,,,,,-1306.1,,,-149.0,,-795.9,-55.3,,-714.8,-480.4,-1526.0,-470.0,-275.0,,,,-826.7,-690.0,,,-465.0,-1122.2,,True,True,False,True,,,,,False,,,True,,False,True,,False,True,False,True,True,,,,False,True,,,True,False,
39037,182,194.0,194.4,,172.0,294.0,,,,,83.2,,,106.0,,227.1,104.7,,113.6,176.7,137.4,309.0,87.0,,,,,,,,215.0,47.2,,12.0,12.4,,-10.0,112.0,,,,,-98.8,,,-76.0,,45.1,-77.3,,-68.4,-5.3,-44.6,127.0,-95.0,,,,,,,,33.0,-134.8,,False,,True,False,,,,,False,,,False,,False,False,,False,True,False,False,False,,,,,,,,False,False,
39039,82,56.0,58.4,,70.0,84.0,,,,,79.9,,,75.0,,69.1,59.3,,20.2,70.5,135.6,86.0,28.0,,,,,,,,69.0,42.9,,-26.0,-23.6,,-12.0,2.0,,,,,-2.1,,,-7.0,,-12.9,-22.7,,-61.8,-11.5,53.6,4.0,-54.0,,,,,,,,-13.0,-39.1,,True,,True,True,,,,,True,,,True,,True,True,,False,True,False,True,False,,,,,,,,True,False,
39041,372,304.0,299.7,,287.0,315.0,,,,,132.5,,,214.0,,304.7,523.8,,214.1,329.3,500.3,300.0,282.0,,,,285.3,274.0,,,225.0,271.2,,-68.0,-72.3,,-85.0,-57.0,,,,,-239.5,,,-158.0,,-67.3,151.8,,-157.9,-42.7,128.3,-72.0,-90.0,,,,-86.7,-98.0,,,-147.0,-100.8,,False,,False,True,,,,,False,,,False,,True,False,,False,True,False,False,False,,,,False,False,,,False,False,
39043,137,104.0,107.2,,104.0,96.0,,,,,101.6,,,132.0,,106.9,114.8,,49.2,111.8,169.5,112.0,275.0,,,,,,,,94.0,69.1,,-33.0,-29.8,,-33.0,-41.0,,,,,-35.4,,,-5.0,,-30.1,-22.2,,-87.8,-25.2,32.5,-25.0,138.0,,,,,,,,-43.0,-67.9,,True,,False,False,,,,,False,,,True,,True,True,,False,True,True,True,False,,,,,,,,False,False,
39045,410,256.0,253.3,,233.0,257.0,,,,,172.9,,,205.0,,242.5,329.0,,200.1,313.2,273.9,316.0,207.0,,,,211.0,233.0,,,231.0,93.1,,-154.0,-156.7,,-177.0,-153.0,,,,,-237.1,,,-205.0,,-167.5,-81.0,,-209.9,-96.8,-136.1,-94.0,-203.0,,,,-199.0,-177.0,,,-179.0,-316.9,,False,,False,True,,,,,False,,,False,,False,True,,False,True,True,True,False,,,,False,False,,,False,False,
39047,109,156.0,158.2,,97.0,332.0,,,,,92.4,,,33.0,,194.2,40.5,,97.2,130.3,68.6,227.0,192.0,,,,,,,,170.0,13.8,,47.0,49.2,,-12.0,223.0,,,,,-16.6,,,-76.0,,85.2,-68.5,,-11.8,21.3,-40.4,118.0,83.0,,,,,,,,61.0,-95.2,,False,,True,False,,,,,True,,,False,,False,False,,True,True,True,False,False,,,,,,,,False,False,
39049,2994,2194.0,2205.0,2289.6,2106.0,2209.0,,,,,1203.6,,,2394.0,,1992.2,3733.4,,2155.3,2377.5,241.2,2229.0,1601.0,,,,2100.0,1771.0,,,2112.0,1602.3,,-800.0,-789.0,-704.4,-888.0,-785.0,,,,,-1790.4,,,-600.0,,-1001.8,739.4,,-838.7,-616.5,-2752.8,-765.0,-1393.0,,,,-894.0,-1223.0,,,-882.0,-1391.7,,True,True,False,True,,,,,False,,,True,,False,True,,False,True,False,True,False,,,,False,False,,,False,False,
39051,149,142.0,146.6,,107.0,281.0,,,,,86.9,,,84.0,,143.4,78.4,,47.3,107.4,148.0,238.0,71.0,,,,,,,,88.0,41.0,,-7.0,-2.4,,-42.0,132.0,,,,,-62.1,,,-65.0,,-5.6,-70.6,,-101.7,-41.6,-1.0,89.0,-78.0,,,,,,,,-61.0,-108.0,,True,,False,False,,,,,False,,,False,,True,False,,False,False,True,False,False,,,,,,,,False,False,
39053,56,52.0,53.1,,53.0,61.0,,,,,76.4,,,29.0,,62.1,35.4,,21.2,55.9,58.1,94.0,121.0,,,,,,,,46.0,18.7,,-4.0,-2.9,,-3.0,5.0,,,,,20.4,,,-27.0,,6.1,-20.6,,-34.8,-0.1,2.1,38.0,65.0,,,,,,,,-10.0,-37.3,,True,,True,False,,,,,False,,,False,,False,False,,False,True,True,False,False,,,,,,,,False,False,
39055,121,18.0,17.1,,25.0,16.0,,,,,87.7,,,61.0,,21.0,106.5,,22.1,51.6,141.1,20.0,1.0,,,,,,,,16.0,25.6,,-103.0,-103.9,,-96.0,-105.0,,,,,-33.3,,,-60.0,,-100.0,-14.5,,-98.9,-69.4,20.1,-101.0,-120.0,,,,,,,,-105.0,-95.4,,False,,True,False,,,,,True,,,True,,True,True,,True,True,True,True,False,,,,,,,,False,True,
39057,556,400.0,417.6,,401.0,458.0,,,,,162.9,,,249.0,,402.0,449.4,,414.1,436.2,556.5,557.0,302.0,,,,291.7,406.0,,,336.0,93.8,,-156.0,-138.4,,-155.0,-98.0,,,,,-393.1,,,-307.0,,-154.0,-106.6,,-141.9,-119.8,0.5,1.0,-254.0,,,,-264.3,-150.0,,,-220.0,-462.2,,True,,True,True,,,,,False,,,False,,True,True,,True,True,True,True,False,,,,False,True,,,False,False,
39059,138,48.0,49.8,,48.0,74.0,,,,,79.3,,,27.0,,40.3,53.3,,41.1,60.3,60.5,76.0,77.0,,,,,,,,31.0,21.5,,-90.0,-88.2,,-90.0,-64.0,,,,,-58.7,,,-111.0,,-97.7,-84.7,,-96.9,-77.7,-77.5,-62.0,-61.0,,,,,,,,-107.0,-116.5,,True,,False,True,,,,,True,,,False,,False,True,,False,True,True,True,True,,,,,,,,False,False,
39061,2637,1592.0,1654.3,1652.7,1562.0,1965.0,,,,,724.4,,,1532.0,,1416.5,1399.5,,1807.6,2060.5,345.7,2352.0,2247.0,,,,1215.0,1848.0,,,1165.0,771.7,,-1045.0,-982.7,-984.3,-1075.0,-672.0,,,,,-1912.6,,,-1105.0,,-1220.5,-1237.5,,-829.4,-576.5,-2291.3,-285.0,-390.0,,,,-1422.0,-789.0,,,-1472.0,-1865.3,,True,True,False,True,,,,,False,,,False,,False,False,,True,True,False,True,True,,,,False,True,,,False,False,
39063,203,162.0,162.5,,156.0,208.0,,,,,89.5,,,143.0,,202.4,203.6,,103.6,155.9,231.0,293.0,48.0,,,,,,,,275.0,64.0,,-41.0,-40.5,,-47.0,5.0,,,,,-113.5,,,-60.0,,-0.6,0.6,,-99.4,-47.1,28.0,90.0,-155.0,,,,,,,,72.0,-139.0,,True,,False,True,,,,,False,,,False,,True,True,,False,False,True,False,False,,,,,,,,False,False,
39065,74,40.0,38.8,,40.0,23.0,,,,,73.6,,,53.0,,52.0,70.1,,21.2,45.9,60.4,52.0,333.0,,,,,,,,84.0,18.7,,-34.0,-35.2,,-34.0,-51.0,,,,,-0.4,,,-21.0,,-22.0,-3.9,,-52.8,-28.1,-13.6,-22.0,259.0,,,,,,,,10.0,-55.3,,False,,False,False,,,,,True,,,True,,True,True,,False,True,True,True,False,,,,,,,,True,False,
