,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
26089,34,16.0,18.1,,16.0,27.0,,,,,0.8,,37.0,,25.0,23.2,,1.0,5.3,64.2,,7.8,,12.4,,,,54.0,14.9,-18.0,-15.9,,-18.0,-7.0,,,,,-33.2,,3.0,,-9.0,-10.8,,-33.0,-28.7,30.2,,-26.2,,-21.6,,,,20.0,-19.1,True,,False,True,,,,,False,,True,,True,True,,False,False,False,,False,,False,,,,False,False
26091,299,72.0,77.8,,76.0,51.0,,,,,143.4,,138.0,,67.4,352.4,,7.6,78.0,410.7,,12.8,,87.7,,,,48.0,114.2,-227.0,-221.2,,-223.0,-248.0,,,,,-155.6,,-161.0,,-231.6,53.4,,-291.4,-221.0,111.7,,-286.2,,-211.3,,,,-251.0,-184.8,True,,True,False,,,,,True,,True,,False,True,,False,True,True,,False,,True,,,,False,True
26093,565,260.0,278.3,,259.0,447.0,,,,,306.1,,299.0,,208.3,717.3,,76.7,258.4,579.5,,77.9,,264.5,149.0,,,177.0,263.6,-305.0,-286.7,,-306.0,-118.0,,,,,-258.9,,-266.0,,-356.7,152.3,,-488.3,-306.6,14.5,,-487.1,,-300.5,-416.0,,,-388.0,-301.4,True,,False,True,,,,,True,,True,,False,True,,False,False,True,,False,,True,False,,,False,True
26095,37,4.0,3.9,,0.0,1.0,,,,,8.9,,48.0,,5.0,7.8,,0.3,1.3,,,0.0,,,,,,0.0,1.7,-33.0,-33.1,,-37.0,-36.0,,,,,-28.1,,11.0,,-32.0,-29.2,,-36.7,-35.7,,,-37.0,,,,,,-37.0,-35.3,False,,False,False,,,,,True,,True,,True,True,,False,False,,,False,,,,,,False,False
26097,95,20.0,16.7,,10.0,0.0,,,,,32.3,,20.0,,14.7,22.0,,2.1,9.8,,,4.0,,,,,,6.0,14.5,-75.0,-78.3,,-85.0,-95.0,,,,,-62.7,,-75.0,,-80.3,-73.0,,-92.9,-85.2,,,-91.0,,,,,,-89.0,-80.5,False,,False,False,,,,,True,,False,,False,True,,False,False,,,False,,,,,,False,False
26099,3547,2028.0,1929.1,1973.3,1490.0,9129.0,,,,,1913.5,,1312.0,,1584.5,4790.7,,732.7,1655.1,743.2,,150.5,,1747.8,897.0,,,1930.0,1522.0,-1519.0,-1617.9,-1573.7,-2057.0,5582.0,,,,,-1633.5,,-2235.0,,-1962.5,1243.7,,-2814.3,-1891.9,-2803.8,,-3396.5,,-1799.2,-2650.0,,,-1617.0,-2025.0,False,False,False,False,,,,,False,,False,,False,True,,False,False,False,,False,,False,False,,,False,False
26101,53,28.0,25.8,,23.0,19.0,,,,,0.8,,209.0,,35.3,32.2,,3.6,13.0,,,8.0,,35.3,,,,27.0,18.2,-25.0,-27.2,,-30.0,-34.0,,,,,-52.2,,156.0,,-17.7,-20.8,,-49.4,-40.0,,,-45.0,,-17.7,,,,-26.0,-34.8,False,,False,False,,,,,False,,False,,True,True,,False,False,,,False,,True,,,,False,False
26103,765,188.0,187.2,,169.0,132.0,,,,,79.9,,479.0,,197.7,294.2,,71.0,149.4,459.5,,17.2,,126.3,,,,431.0,142.3,-577.0,-577.8,,-596.0,-633.0,,,,,-685.1,,-286.0,,-567.3,-470.8,,-694.0,-615.6,-305.5,,-747.8,,-638.7,,,,-334.0,-622.7,False,,False,False,,,,,False,,True,,True,True,,False,False,True,,False,,False,,,,True,False
26105,85,4.0,5.3,,5.0,7.0,,,,,74.9,,270.0,,14.1,56.2,,0.5,5.7,79.9,,0.5,,6.0,,,,2.0,8.0,-81.0,-79.7,,-80.0,-78.0,,,,,-10.1,,185.0,,-70.9,-28.8,,-84.5,-79.3,-5.1,,-84.5,,-79.0,,,,-83.0,-77.0,True,,True,True,,,,,True,,False,,True,True,,False,True,True,,False,,True,,,,False,True
26107,257,80.0,90.6,,80.0,96.0,,,,,59.3,,208.0,,100.4,111.5,,20.1,61.5,222.4,,9.2,,103.7,,,,59.0,64.5,-177.0,-166.4,,-177.0,-161.0,,,,,-197.7,,-49.0,,-156.6,-145.5,,-236.9,-195.5,-34.6,,-247.8,,-153.3,,,,-198.0,-192.5,True,,False,True,,,,,False,,True,,True,True,,False,False,True,,False,,True,,,,False,False
26109,320,292.0,286.6,,190.0,27.0,,,,,85.6,,211.0,,320.1,58.6,,182.1,198.7,108.4,,25.6,,179.7,,,,471.0,238.3,-28.0,-33.4,,-130.0,-293.0,,,,,-234.4,,-109.0,,0.1,-261.4,,-137.9,-121.3,-211.6,,-294.4,,-140.3,,,,151.0,-81.7,False,,False,False,,,,,False,,False,,True,False,,False,False,False,,False,,False,,,,False,False
26111,341,208.0,181.5,,202.0,247.0,,,,,2.5,,388.0,,206.5,344.5,,67.9,169.7,582.9,,27.1,,249.5,,,,251.0,203.2,-133.0,-159.5,,-139.0,-94.0,,,,,-338.5,,47.0,,-134.5,3.5,,-273.1,-171.3,241.9,,-313.9,,-91.5,,,,-90.0,-137.8,False,,False,True,,,,,False,,True,,False,True,,False,False,False,,False,,True,,,,True,False
26113,23,20.0,22.8,,11.0,0.0,,,,,12.7,,29.0,,17.7,21.6,,3.3,5.1,,,0.4,,17.0,,,,20.0,8.7,-3.0,-0.2,,-12.0,-23.0,,,,,-10.3,,6.0,,-5.3,-1.4,,-19.7,-17.9,,,-22.6,,-6.0,,,,-3.0,-14.3,True,,False,False,,,,,False,,False,,False,True,,False,False,,,False,,False,,,,False,False
26115,432,220.0,216.9,,189.0,129.0,,,,,6.3,,267.0,,210.8,567.3,,49.6,172.2,263.8,,37.0,,244.9,83.0,,,163.0,172.2,-212.0,-215.1,,-243.0,-303.0,,,,,-425.7,,-165.0,,-221.2,135.3,,-382.4,-259.8,-168.2,,-395.0,,-187.1,-349.0,,,-269.0,-259.8,False,,False,False,,,,,False,,True,,False,True,,False,False,True,,False,,True,False,,,False,False
26117,287,104.0,104.9,,103.0,144.0,,,,,34.9,,191.0,,119.0,190.2,,19.5,85.3,214.8,,20.9,,46.4,,,,144.0,117.1,-183.0,-182.1,,-184.0,-143.0,,,,,-252.1,,-96.0,,-168.0,-96.8,,-267.5,-201.7,-72.2,,-266.1,,-240.6,,,,-143.0,-169.9,True,,False,True,,,,,False,,True,,True,True,,False,False,True,,False,,False,,,,True,True
26119,11,0.0,0.1,,0.0,0.0,,,,,6.1,,12.0,,0.5,5.3,,0.2,0.0,,,0.9,,,,,,5.0,1.0,-11.0,-10.9,,-11.0,-11.0,,,,,-4.9,,1.0,,-10.5,-5.7,,-10.8,-11.0,,,-10.1,,,,,,-6.0,-10.0,True,,False,False,,,,,True,,True,,True,True,,True,True,,,True,,,,,,True,True
26121,504,292.0,302.5,,226.0,104.0,,,,,177.5,,1098.0,,253.4,399.6,,87.1,218.7,207.6,,11.0,,224.9,262.0,,,440.0,84.9,-212.0,-201.5,,-278.0,-400.0,,,,,-326.5,,594.0,,-250.6,-104.4,,-416.9,-285.3,-296.4,,-493.0,,-279.1,-242.0,,,-64.0,-419.1,True,,False,False,,,,,False,,False,,False,True,,False,False,False,,False,,False,False,,,True,False
26123,224,176.0,171.6,,135.0,151.0,,,,,48.0,,266.0,,191.4,90.3,,75.9,101.0,98.6,,22.9,,94.2,,,,490.0,96.8,-48.0,-52.4,,-89.0,-73.0,,,,,-176.0,,42.0,,-32.6,-133.7,,-148.1,-123.0,-125.4,,-201.1,,-129.8,,,,266.0,-127.2,False,,False,False,,,,,False,,True,,True,False,,False,False,False,,False,,False,,,,False,False
26125,3800,2636.0,2660.6,2655.5,1967.0,1084.0,,,,,2502.4,,2434.0,,2079.1,4796.7,,968.0,2021.4,1508.6,,88.0,,2177.5,1199.0,,,1912.0,2518.6,-1164.0,-1139.4,-1144.5,-1833.0,-2716.0,,,,,-1297.6,,-1366.0,,-1720.9,996.7,,-2832.0,-1778.6,-2291.4,,-3712.0,,-1622.5,-2601.0,,,-1888.0,-1281.4,True,True,False,False,,,,,False,,False,,False,True,,False,False,False,,False,,False,False,,,False,False
26127,89,20.0,18.8,,19.0,30.0,,,,,39.2,,149.0,,20.2,22.2,,1.8,12.5,24.9,,0.0,,14.5,,,,58.0,11.4,-69.0,-70.2,,-70.0,-59.0,,,,,-49.8,,60.0,,-68.8,-66.8,,-87.2,-76.5,-64.1,,-89.0,,-74.5,,,,-31.0,-77.6,False,,False,True,,,,,True,,True,,True,True,,False,False,True,,False,,False,,,,True,False
26129,35,24.0,27.6,,15.0,6.0,,,,,7.4,,31.0,,25.8,23.3,,2.0,2.1,,,13.8,,13.9,,,,34.0,11.2,-11.0,-7.4,,-20.0,-29.0,,,,,-27.6,,-4.0,,-9.2,-11.7,,-33.0,-32.9,,,-21.2,,-21.1,,,,-1.0,-23.8,True,,False,False,,,,,False,,True,,True,False,,False,False,,,False,,False,,,,True,False
26131,49,0.0,0.9,,0.0,0.0,,,,,31.4,,16.0,,3.5,10.7,,,0.7,,,0.9,,,,,,2.0,3.6,-49.0,-48.1,,-49.0,-49.0,,,,,-17.6,,-33.0,,-45.5,-38.3,,,-48.3,,,-48.1,,,,,,-47.0,-45.4,True,,False,False,,,,,True,,True,,True,True,,,True,,,True,,,,,,True,True
26133,53,16.0,17.3,,13.0,24.0,,,,,6.5,,49.0,,24.3,34.5,,8.8,3.8,,,7.6,,11.7,,,,14.0,14.0,-37.0,-35.7,,-40.0,-29.0,,,,,-46.5,,-4.0,,-28.7,-18.5,,-44.2,-49.2,,,-45.4,,-41.3,,,,-39.0,-39.0,True,,False,True,,,,,False,,True,,True,True,,False,False,,,False,,False,,,,False,False
26135,25,0.0,0.0,,0.0,0.0,,,,,2.7,,15.0,,5.3,2.2,,1.5,0.2,,,1.8,,5.6,,,,12.0,1.4,-25.0,-25.0,,-25.0,-25.0,,,,,-22.3,,-10.0,,-19.7,-22.8,,-23.5,-24.8,,,-23.1,,-19.4,,,,-13.0,-23.6,True,,False,False,,,,,True,,True,,True,True,,True,True,,,True,,True,,,,True,True
26137,62,32.0,30.8,,29.0,,,,,,0.8,,47.0,,31.5,52.1,,2.0,26.9,93.6,,11.1,,26.1,,,,43.0,23.5,-30.0,-31.2,,-33.0,,,,,,-61.2,,-15.0,,-30.5,-9.9,,-60.0,-35.1,31.6,,-50.9,,-35.9,,,,-19.0,-38.5,False,,False,,,,,,False,,True,,False,True,,False,False,False,,False,,False,,,,True,False
26139,1409,1008.0,1154.8,,834.0,275.0,,,,,1970.9,,1790.0,,957.7,1376.7,,318.1,736.3,1604.9,,43.4,,1099.9,478.0,,,653.0,898.1,-401.0,-254.2,,-575.0,-1134.0,,,,,561.9,,381.0,,-451.3,-32.3,,-1090.9,-672.7,195.9,,-1365.7,,-309.1,-931.0,,,-756.0,-510.9,True,,False,False,,,,,False,,True,,False,True,,False,False,True,,False,,True,False,,,False,False
26141,23,4.0,3.1,,0.0,0.0,,,,,4.5,,11.0,,0.5,10.7,,0.5,0.5,,,3.4,,1.7,,,,6.0,4.5,-19.0,-19.9,,-23.0,-23.0,,,,,-18.5,,-12.0,,-22.5,-12.3,,-22.5,-22.5,,,-19.6,,-21.3,,,,-17.0,-18.5,False,,False,False,,,,,True,,True,,False,True,,False,False,,,False,,False,,,,True,True
26143,63,48.0,55.9,,33.0,39.0,,,,,0.6,,26.0,,44.4,38.5,,6.0,34.5,81.6,,7.6,,29.8,,,,51.0,26.7,-15.0,-7.1,,-30.0,-24.0,,,,,-62.4,,-37.0,,-18.6,-24.5,,-57.0,-28.5,18.6,,-55.4,,-33.2,,,,-12.0,-36.3,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,True,False
26145,753,276.0,265.1,,250.0,111.0,,,,,492.6,,628.0,,250.4,785.1,,70.1,249.2,372.6,,40.9,,177.1,99.0,,,138.0,290.8,-477.0,-487.9,,-503.0,-642.0,,,,,-260.4,,-125.0,,-502.6,32.1,,-682.9,-503.8,-380.4,,-712.0,,-575.9,-654.0,,,-615.0,-462.2,False,,False,False,,,,,True,,True,,False,True,,False,False,True,,False,,False,False,,,False,True
26147,466,124.0,123.9,,112.0,143.0,,,,,98.8,,200.0,,102.3,256.9,,88.6,103.4,112.2,,41.3,,102.4,115.0,,,113.0,99.6,-342.0,-342.1,,-354.0,-323.0,,,,,-367.2,,-266.0,,-363.7,-209.1,,-377.4,-362.6,-353.8,,-424.7,,-363.6,-351.0,,,-353.0,-366.4,False,,False,True,,,,,False,,True,,False,True,,False,False,False,,False,,False,False,,,False,False
26149,402,172.0,184.6,,124.0,147.0,,,,,2.7,,198.0,,163.1,64.2,,68.2,108.8,102.2,,38.5,,104.7,,,,477.0,148.3,-230.0,-217.4,,-278.0,-255.0,,,,,-399.3,,-204.0,,-238.9,-337.8,,-333.8,-293.2,-299.8,,-363.5,,-297.3,,,,75.0,-253.7,True,,False,False,,,,,False,,True,,False,False,,False,False,False,,False,,False,,,,True,False
26151,43,12.0,16.5,,14.0,62.0,,,,,25.3,,28.0,,16.3,41.0,,0.0,13.7,72.8,,7.0,,7.6,,,,9.0,21.0,-31.0,-26.5,,-29.0,19.0,,,,,-17.7,,-15.0,,-26.7,-2.0,,-43.0,-29.3,29.8,,-36.0,,-35.4,,,,-34.0,-22.0,True,,True,True,,,,,True,,True,,True,True,,False,True,True,,False,,False,,,,False,True
26153,39,24.0,23.7,,13.0,,,,,,15.6,,19.0,,24.9,18.2,,0.8,4.0,,,5.5,,,,,,26.0,22.4,-15.0,-15.3,,-26.0,,,,,,-23.4,,-20.0,,-14.1,-20.8,,-38.2,-35.0,,,-33.5,,,,,,-13.0,-16.6,False,,False,,,,,,False,,False,,True,False,,False,False,,,False,,,,,,True,False
26155,170,88.0,88.9,,70.0,10.0,,,,,58.7,,156.0,,91.1,254.0,,15.2,65.8,227.3,,43.3,,64.9,,,,88.0,73.0,-82.0,-81.1,,-100.0,-160.0,,,,,-111.3,,-14.0,,-78.9,84.0,,-154.8,-104.2,57.3,,-126.7,,-105.1,,,,-82.0,-97.0,True,,False,False,,,,,False,,True,,True,False,,False,False,True,,False,,False,,,,False,False
26157,129,84.0,68.1,,71.0,0.0,,,,,70.9,,74.0,,99.8,172.2,,18.3,66.1,79.7,,15.5,,70.8,,,,361.0,56.2,-45.0,-60.9,,-58.0,-129.0,,,,,-58.1,,-55.0,,-29.2,43.2,,-110.7,-62.9,-49.3,,-113.5,,-58.2,,,,232.0,-72.8,False,,False,False,,,,,False,,False,,True,True,,False,False,False,,False,,False,,,,False,False
26159,277,100.0,91.1,,79.0,44.0,,,,,181.1,,315.0,,71.1,217.2,,30.7,108.8,168.1,,39.5,,80.5,,,,61.0,130.0,-177.0,-185.9,,-198.0,-233.0,,,,,-95.9,,38.0,,-205.9,-59.8,,-246.3,-168.2,-108.9,,-237.5,,-196.5,,,,-216.0,-147.0,False,,False,False,,,,,True,,True,,False,True,,False,True,True,,False,,False,,,,False,True
26161,1678,1020.0,978.1,,959.0,2335.0,,,,,676.5,,998.0,,905.5,1514.8,,921.0,805.5,1022.9,,88.1,,660.1,1298.0,,,1231.0,905.5,-658.0,-699.9,,-719.0,657.0,,,,,-1001.5,,-680.0,,-772.5,-163.2,,-757.0,-872.5,-655.1,,-1589.9,,-1017.9,-380.0,,,-447.0,-772.5,False,,False,True,,,,,False,,False,,False,True,,False,False,True,,False,,False,True,,,True,False
26163,4639,3756.0,3567.0,3463.6,3086.0,3653.0,,,,,3413.2,,3124.0,,2922.6,6434.4,,1659.9,3196.7,1059.9,,82.6,,3197.8,1366.0,,,2237.0,3626.2,-883.0,-1072.0,-1175.4,-1553.0,-986.0,,,,,-1225.8,,-1515.0,,-1716.4,1795.4,,-2979.1,-1442.3,-3579.1,,-4556.4,,-1441.2,-3273.0,,,-2402.0,-1012.8,False,False,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,False,,,False,False
26165,46,16.0,27.0,,16.0,4.0,,,,,0.4,,91.0,,29.8,49.5,,1.7,10.3,57.0,,9.1,,27.4,,,,31.0,12.6,-30.0,-19.0,,-30.0,-42.0,,,,,-45.6,,45.0,,-16.2,3.5,,-44.3,-35.7,11.0,,-36.9,,-18.6,,,,-15.0,-33.4,True,,False,False,,,,,False,,False,,True,True,,False,False,True,,False,,True,,,,True,False
27001,100,40.0,41.7,,29.0,19.0,,,,,16.2,,46.0,,29.7,39.1,,5.4,36.1,,,7.4,,25.7,,,,21.0,39.2,-60.0,-58.3,,-71.0,-81.0,,,,,-83.8,,-54.0,,-70.3,-60.9,,-94.6,-63.9,,,-92.6,,-74.3,,,,-79.0,-60.8,True,,False,False,,,,,False,,True,,False,False,,False,False,,,False,,False,,,,False,False
27003,2460,1712.0,1746.8,,1678.0,5943.0,,,,,1507.2,,1275.0,,1116.8,1147.7,,1297.8,1852.0,1734.1,,1936.4,,1439.3,2664.0,,,1539.0,1658.7,-748.0,-713.2,,-782.0,3483.0,,,,,-952.8,,-1185.0,,-1343.2,-1312.3,,-1162.2,-608.0,-725.9,,-523.6,,-1020.7,204.0,,,-921.0,-801.3,True,,False,False,,,,,False,,False,,False,False,,False,True,True,,True,,False,True,,,False,False
27005,271,152.0,148.4,,130.0,29.0,,,,,67.4,,165.0,,167.6,120.7,,69.7,127.3,143.6,,67.0,,77.4,,,,185.0,135.5,-119.0,-122.6,,-141.0,-242.0,,,,,-203.6,,-106.0,,-103.4,-150.3,,-201.3,-143.7,-127.4,,-204.0,,-193.6,,,,-86.0,-135.5,False,,False,False,,,,,False,,True,,True,False,,False,False,False,,False,,False,,,,True,False
27007,455,200.0,194.7,,190.0,90.0,,,,,134.4,,134.0,,209.5,93.2,,215.1,256.0,131.4,,456.6,,194.0,,,,313.0,166.0,-255.0,-260.3,,-265.0,-365.0,,,,,-320.6,,-321.0,,-245.5,-361.8,,-239.9,-199.0,-323.6,,1.6,,-261.0,,,,-142.0,-289.0,False,,False,False,,,,,False,,False,,True,False,,True,True,False,,True,,False,,,,True,False
27009,371,208.0,209.4,,174.0,0.0,,,,,152.6,,301.0,,153.8,175.1,,76.9,194.8,168.3,,163.2,,172.8,,,,200.0,174.1,-163.0,-161.6,,-197.0,-371.0,,,,,-218.4,,-70.0,,-217.2,-195.9,,-294.1,-176.2,-202.7,,-207.8,,-198.2,,,,-171.0,-196.9,True,,False,False,,,,,False,,True,,False,False,,False,False,False,,False,,False,,,,False,False
27011,54,64.0,64.6,,43.0,43.0,,,,,52.8,,32.0,,91.3,10.5,,8.1,49.6,,,12.7,,44.9,,,,30.0,77.5,10.0,10.6,,-11.0,-11.0,,,,,-1.2,,-22.0,,37.3,-43.5,,-45.9,-4.4,,,-41.3,,-9.1,,,,-24.0,23.5,False,,False,False,,,,,True,,False,,False,False,,False,True,,,False,,True,,,,False,False
27013,337,484.0,452.4,,390.0,67.0,,,,,611.2,,1195.0,,378.3,236.1,,390.2,483.3,189.7,,111.6,,479.0,,,,432.0,423.9,147.0,115.4,,53.0,-270.0,,,,,274.2,,858.0,,41.3,-100.9,,53.2,146.3,-147.3,,-225.4,,142.0,,,,95.0,86.9,True,,True,False,,,,,False,,False,,True,True,,True,True,False,,False,,True,,,,True,True
27015,129,92.0,83.7,,91.0,131.0,,,,,51.1,,368.0,,83.1,51.0,,25.6,91.1,194.8,,50.1,,92.9,,,,87.0,74.9,-37.0,-45.3,,-38.0,2.0,,,,,-77.9,,239.0,,-45.9,-78.0,,-103.4,-37.9,65.8,,-78.9,,-36.1,,,,-42.0,-54.1,False,,False,True,,,,,False,,False,,False,False,,False,False,False,,False,,True,,,,False,False
27017,153,140.0,140.0,,134.0,195.0,,,,,70.3,,142.0,,154.5,107.1,,29.2,112.6,145.5,,25.6,,87.3,,,,200.0,110.6,-13.0,-13.0,,-19.0,42.0,,,,,-82.7,,-11.0,,1.5,-45.9,,-123.8,-40.4,-7.5,,-127.3,,-65.7,,,,47.0,-42.4,True,,False,False,,,,,False,,True,,True,False,,False,False,True,,False,,False,,,,False,False
27019,348,356.0,349.4,,335.0,699.0,,,,,334.1,,713.0,,243.7,222.1,,112.3,335.4,547.6,,138.0,,267.0,,,,269.0,264.8,8.0,1.4,,-13.0,351.0,,,,,-13.9,,365.0,,-104.3,-125.9,,-235.7,-12.6,199.6,,-210.0,,-81.0,,,,-79.0,-83.2,True,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
27021,186,228.0,218.3,,151.0,115.0,,,,,57.8,,89.0,,237.9,60.8,,147.8,150.7,155.7,,107.1,,137.6,,,,369.0,243.5,42.0,32.3,,-35.0,-71.0,,,,,-128.2,,-97.0,,51.9,-125.2,,-38.2,-35.3,-30.3,,-78.9,,-48.4,,,,183.0,57.5,True,,True,False,,,,,False,,False,,False,False,,True,True,True,,False,,False,,,,False,False
27023,215,100.0,104.1,,88.0,95.0,,,,,59.1,,126.0,,83.6,60.1,,50.5,105.1,51.2,,83.6,,80.2,,,,67.0,77.6,-115.0,-110.9,,-127.0,-120.0,,,,,-155.9,,-89.0,,-131.4,-154.9,,-164.5,-109.9,-163.8,,-131.4,,-134.8,,,,-148.0,-137.4,True,,False,False,,,,,False,,True,,False,False,,False,True,False,,False,,False,,,,False,False
27025,487,244.0,243.1,,238.0,207.0,,,,,165.1,,201.0,,238.6,171.2,,144.5,266.5,302.6,,267.1,,213.9,,,,296.0,236.5,-243.0,-243.9,,-249.0,-280.0,,,,,-321.9,,-286.0,,-248.4,-315.8,,-342.5,-220.5,-184.4,,-219.9,,-273.1,,,,-191.0,-250.5,False,,False,False,,,,,False,,False,,False,False,,False,True,True,,True,,False,,,,True,False
27027,891,628.0,621.6,,541.0,1444.0,,,,,472.5,,270.0,,587.5,190.3,,298.6,526.1,307.3,,589.0,,541.5,,,,392.0,599.4,-263.0,-269.4,,-350.0,553.0,,,,,-418.5,,-621.0,,-303.5,-700.7,,-592.4,-364.9,-583.7,,-302.0,,-349.5,,,,-499.0,-291.6,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,False,False
27029,78,8.0,8.0,,7.0,0.0,,,,,19.0,,20.0,,7.6,5.0,,3.4,3.8,,,7.5,,,,,,15.0,6.0,-70.0,-70.0,,-71.0,-78.0,,,,,-59.0,,-58.0,,-70.4,-73.0,,-74.6,-74.2,,,-70.5,,,,,,-63.0,-72.0,False,,False,False,,,,,True,,True,,False,False,,False,False,,,False,,,,,,True,False
27031,9,0.0,0.0,,0.0,0.0,,,,,7.8,,0.0,,1.3,1.7,,,0.0,,,0.0,,,,,,0.0,0.6,-9.0,-9.0,,-9.0,-9.0,,,,,-1.2,,-9.0,,-7.7,-7.3,,,-9.0,,,-9.0,,,,,,-9.0,-8.4,False,,False,False,,,,,True,,False,,True,True,,,True,,,False,,,,,,False,True
27033,52,36.0,35.5,,23.0,13.0,,,,,80.5,,253.0,,25.0,16.4,,5.2,31.5,0.0,,16.0,,24.8,,,,50.0,30.9,-16.0,-16.5,,-29.0,-39.0,,,,,28.5,,201.0,,-27.0,-35.6,,-46.8,-20.5,-52.0,,-36.0,,-27.2,,,,-2.0,-21.1,False,,False,False,,,,,False,,False,,False,False,,False,False,False,,False,,False,,,,True,False
27035,475,388.0,396.1,,392.0,2093.0,,,,,145.3,,313.0,,406.4,275.1,,260.6,398.8,499.4,,602.8,,232.8,,,,435.0,409.1,-87.0,-78.9,,-83.0,1618.0,,,,,-329.7,,-162.0,,-68.6,-199.9,,-214.4,-76.2,24.4,,127.8,,-242.2,,,,-40.0,-65.9,True,,True,False,,,,,False,,False,,True,False,,False,True,True,,False,,False,,,,True,True
27037,2162,1904.0,2114.2,1654.5,1742.0,2299.0,,,,,1920.3,,1861.0,,1354.1,1163.7,,1519.8,1830.9,2692.9,,1436.8,,1693.5,1650.0,,,1802.0,1375.9,-258.0,-47.8,-507.5,-420.0,137.0,,,,,-241.7,,-301.0,,-807.9,-998.3,,-642.2,-331.1,530.9,,-725.2,,-468.5,-512.0,,,-360.0,-786.1,True,False,False,True,,,,,True,,False,,False,False,,False,False,False,,False,,False,False,,,False,False
27039,154,196.0,197.4,,169.0,323.0,,,,,20.1,,101.0,,209.3,35.4,,117.6,173.0,108.9,,167.7,,118.8,,,,317.0,143.6,42.0,43.4,,15.0,169.0,,,,,-133.9,,-53.0,,55.3,-118.6,,-36.4,19.0,-45.1,,13.7,,-35.2,,,,163.0,-10.4,False,,True,False,,,,,False,,False,,False,False,,True,True,False,,True,,True,,,,False,True
27041,362,296.0,275.7,,296.0,1000.0,,,,,82.8,,269.0,,371.5,106.3,,198.8,310.1,326.0,,455.1,,149.0,,,,393.0,304.1,-66.0,-86.3,,-66.0,638.0,,,,,-279.2,,-93.0,,9.5,-255.7,,-163.2,-51.9,-36.0,,93.1,,-213.0,,,,31.0,-57.9,False,,False,False,,,,,False,,False,,True,False,,False,True,True,,False,,False,,,,True,True
27043,83,60.0,64.9,,46.0,33.0,,,,,82.6,,130.0,,46.4,21.8,,31.6,49.4,101.2,,15.0,,36.7,,,,68.0,48.6,-23.0,-18.1,,-37.0,-50.0,,,,,-0.4,,47.0,,-36.6,-61.2,,-51.4,-33.6,18.2,,-68.0,,-46.3,,,,-15.0,-34.4,True,,False,False,,,,,True,,False,,False,False,,False,False,True,,False,,False,,,,True,False
27045,137,60.0,60.7,,61.0,107.0,,,,,5.1,,163.0,,70.6,26.8,,26.8,62.2,101.8,,36.1,,32.3,,,,93.0,49.9,-77.0,-76.3,,-76.0,-30.0,,,,,-131.9,,26.0,,-66.4,-110.2,,-110.2,-74.8,-35.2,,-100.9,,-104.7,,,,-44.0,-87.1,True,,True,True,,,,,False,,True,,True,False,,False,True,True,,False,,False,,,,True,False
