,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
04017,489,431.0,539.3,386.0,,,,,434.0,122.2,265.3,423.8,286.8,682.0,,,461.1,,,,,-58.0,50.3,-103.0,,,,,-55.0,-366.8,-223.7,-65.2,-202.2,193.0,,,-27.9,,,,,True,False,,,,,True,False,False,False,False,False,,,True,,,,
04019,1827,2130.0,2784.7,2224.0,,,,,2648.0,1413.3,1561.0,2384.0,1950.9,2590.0,,,2248.1,2108.0,,,,303.0,957.7,397.0,,,,,821.0,-413.7,-266.0,557.0,123.9,763.0,,,421.1,281.0,,,,False,False,,,,,False,False,True,False,True,False,,,False,True,,,
04021,1023,1276.0,1254.2,1322.0,,,,,1041.0,641.3,866.0,1151.6,989.5,1375.0,,,1104.0,1040.0,,,,253.0,231.2,299.0,,,,,18.0,-381.7,-157.0,128.6,-33.5,352.0,,,81.0,17.0,,,,True,False,,,,,True,False,True,True,True,False,,,True,True,,,
04023,108,230.0,,144.0,,,,,530.0,195.5,86.4,,43.2,303.0,,,,,,,,122.0,,36.0,,,,,422.0,87.5,-21.6,,-64.8,195.0,,,,,,,,,True,,,,,False,True,True,,True,False,,,,,,,
04025,253,201.0,230.7,213.0,,,,,281.0,212.2,146.0,224.9,260.0,239.0,,,185.1,360.0,,,,-52.0,-22.3,-40.0,,,,,28.0,-40.8,-107.0,-28.1,7.0,-14.0,,,-67.9,107.0,,,,True,True,,,,,True,True,False,True,True,True,,,False,False,,,
04027,943,1081.0,1525.2,935.0,,,,,189.0,731.7,529.4,983.4,1004.4,1330.0,,,790.9,1914.0,,,,138.0,582.2,-8.0,,,,,-754.0,-211.3,-413.6,40.4,61.4,387.0,,,-152.1,971.0,,,,False,True,,,,,False,False,False,True,True,False,,,False,False,,,
05001,52,19.0,,0.0,,,,,7.0,21.2,5.3,,,26.0,,,,,,,,-33.0,,-52.0,,,,,-45.0,-30.8,-46.7,,,-26.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05003,28,17.0,,11.0,,,,,17.0,29.8,6.5,,,17.0,,,,,,,,-11.0,,-17.0,,,,,-11.0,1.8,-21.5,,,-11.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05005,11,5.0,,2.0,,,,,5.0,12.8,1.7,,,7.0,,,,,,,,-6.0,,-9.0,,,,,-6.0,1.8,-9.3,,,-4.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05007,373,455.0,672.1,479.0,,,,,377.0,573.2,307.7,454.3,364.4,496.0,,,466.1,309.0,,,,82.0,299.1,106.0,,,,,4.0,200.2,-65.3,81.3,-8.6,123.0,,,93.1,-64.0,,,,False,False,,,,,True,False,True,True,True,False,,,False,True,,,
05009,28,17.0,,17.0,,,,,16.0,15.5,4.2,,,25.0,,,,,,,,-11.0,,-11.0,,,,,-12.0,-12.5,-23.8,,,-3.0,,,,,,,,,False,,,,,False,False,False,,,True,,,,,,,
05011,16,19.0,,6.0,,,,,13.0,16.5,7.5,,,27.0,,,,,,,,3.0,,-10.0,,,,,-3.0,0.5,-8.5,,,11.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05013,3,0.0,,0.0,,,,,0.0,1.2,,,,,,,,,,,,-3.0,,-3.0,,,,,-3.0,-1.8,,,,,,,,,,,,,False,,,,,False,True,,,,,,,,,,,
05015,37,38.0,,5.0,,,,,23.0,55.4,17.3,,34.8,39.0,,,,,,,,1.0,,-32.0,,,,,-14.0,18.4,-19.7,,-2.2,2.0,,,,,,,,,False,,,,,False,False,False,,False,False,,,,,,,
05017,42,51.0,,19.0,,,,,31.0,34.4,15.0,,30.1,37.0,,,,,,,,9.0,,-23.0,,,,,-11.0,-7.6,-27.0,,-11.9,-5.0,,,,,,,,,False,,,,,False,True,False,,False,True,,,,,,,
05019,23,17.0,,12.0,,,,,14.0,7.1,5.9,,,14.0,,,,,,,,-6.0,,-11.0,,,,,-9.0,-15.9,-17.1,,,-9.0,,,,,,,,,False,,,,,False,False,False,,,False,,,,,,,
05021,8,15.0,,9.0,,,,,9.0,19.6,8.4,,,13.0,,,,,,,,7.0,,1.0,,,,,1.0,11.6,0.4,,,5.0,,,,,,,,,True,,,,,True,False,True,,,True,,,,,,,
05023,23,20.0,,0.0,,,,,25.0,5.0,6.3,,6.8,20.0,,,,,,,,-3.0,,-23.0,,,,,2.0,-18.0,-16.7,,-16.2,-3.0,,,,,,,,,False,,,,,True,False,False,,False,False,,,,,,,
05025,6,6.0,,0.0,,,,,5.0,4.0,2.2,,,8.0,,,,,,,,0.0,,-6.0,,,,,-1.0,-2.0,-3.8,,,2.0,,,,,,,,,False,,,,,False,False,False,,,False,,,,,,,
05027,25,18.0,,25.0,,,,,18.0,23.7,3.5,,16.0,20.0,,,,,,,,-7.0,,0.0,,,,,-7.0,-1.3,-21.5,,-9.0,-5.0,,,,,,,,,True,,,,,False,True,False,,False,True,,,,,,,
05029,22,20.0,,28.0,,,,,23.0,26.4,10.2,,,21.0,,,,,,,,-2.0,,6.0,,,,,1.0,4.4,-11.8,,,-1.0,,,,,,,,,False,,,,,True,False,False,,,True,,,,,,,
05031,160,69.0,64.1,95.0,,,,,134.0,124.7,34.4,64.3,47.3,74.0,,,64.9,,,,,-91.0,-95.9,-65.0,,,,,-26.0,-35.3,-125.6,-95.7,-112.7,-86.0,,,-95.1,,,,,False,True,,,,,True,True,False,False,False,True,,,False,,,,
05033,77,62.0,70.7,85.0,,,,,121.0,116.0,39.7,49.9,73.4,66.0,,,,,,,,-15.0,-6.3,8.0,,,,,44.0,39.0,-37.3,-27.1,-3.6,-11.0,,,,,,,,True,True,,,,,False,False,False,False,True,True,,,,,,,
05035,96,67.0,,58.0,,,,,131.0,76.8,29.0,,51.0,80.0,,,,,,,,-29.0,,-38.0,,,,,35.0,-19.2,-67.0,,-45.0,-16.0,,,,,,,,,False,,,,,False,True,False,,False,True,,,,,,,
05037,18,7.0,,0.0,,,,,22.0,12.4,2.6,,,13.0,,,,,,,,-11.0,,-18.0,,,,,4.0,-5.6,-15.4,,,-5.0,,,,,,,,,False,,,,,True,True,False,,,True,,,,,,,
05039,10,0.0,,0.0,,,,,2.0,1.7,0.5,,,,,,,,,,,-10.0,,-10.0,,,,,-8.0,-8.3,-9.5,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05041,19,20.0,,0.0,,,,,13.0,18.6,8.1,,,20.0,,,,,,,,1.0,,-19.0,,,,,-6.0,-0.4,-10.9,,,1.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05043,22,16.0,,0.0,,,,,15.0,23.8,10.2,,,15.0,,,,,,,,-6.0,,-22.0,,,,,-7.0,1.8,-11.8,,,-7.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05045,131,193.0,187.8,228.0,,,,,157.0,67.8,151.1,164.4,203.9,176.0,,,,,,,,62.0,56.8,97.0,,,,,26.0,-63.2,20.1,33.4,72.9,45.0,,,,,,,,True,False,,,,,True,False,True,True,False,True,,,,,,,
05047,7,4.0,,0.0,,,,,15.0,8.6,2.1,,,6.0,,,,,,,,-3.0,,-7.0,,,,,8.0,1.6,-4.9,,,-1.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05049,3,2.0,,0.0,,,,,4.0,4.5,0.9,,,,,,,,,,,-1.0,,-3.0,,,,,1.0,1.5,-2.1,,,,,,,,,,,,False,,,,,False,False,False,,,,,,,,,,
05051,122,43.0,16.1,59.0,,,,,114.0,93.1,26.8,60.7,55.3,51.0,,,,,,,,-79.0,-105.9,-63.0,,,,,-8.0,-28.9,-95.2,-61.3,-66.7,-71.0,,,,,,,,False,True,,,,,True,True,False,True,True,True,,,,,,,
05053,24,8.0,,7.0,,,,,6.0,15.9,5.0,,,8.0,,,,,,,,-16.0,,-17.0,,,,,-18.0,-8.1,-19.0,,,-16.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05055,21,26.0,,28.0,,,,,27.0,33.2,9.6,,24.2,25.0,,,,,,,,5.0,,7.0,,,,,6.0,12.2,-11.4,,3.2,4.0,,,,,,,,,False,,,,,False,False,False,,True,True,,,,,,,
05057,36,16.0,,19.0,,,,,12.0,26.0,8.1,,,15.0,,,,,,,,-20.0,,-17.0,,,,,-24.0,-10.0,-27.9,,,-21.0,,,,,,,,,True,,,,,False,True,False,,,False,,,,,,,
05059,131,630.0,,946.0,,,,,113.0,76.6,567.0,,210.8,1091.0,,,,,,,,499.0,,815.0,,,,,-18.0,-54.4,436.0,,79.8,960.0,,,,,,,,,False,,,,,True,True,True,,True,False,,,,,,,
05061,32,35.0,,9.0,,,,,27.0,25.4,20.6,,25.2,40.0,,,,,,,,3.0,,-23.0,,,,,-5.0,-6.6,-11.4,,-6.8,8.0,,,,,,,,,False,,,,,False,False,False,,False,False,,,,,,,
05063,36,11.0,,11.0,,,,,35.0,18.3,6.7,,,14.0,,,,,,,,-25.0,,-25.0,,,,,-1.0,-17.7,-29.3,,,-22.0,,,,,,,,,False,,,,,True,True,False,,,True,,,,,,,
05065,3,2.0,,0.0,,,,,5.0,4.4,1.3,,,,,,,,,,,-1.0,,-3.0,,,,,2.0,1.4,-1.7,,,,,,,,,,,,False,,,,,False,False,False,,,,,,,,,,
05067,3,9.0,,0.0,,,,,16.0,12.6,3.5,,,9.0,,,,,,,,6.0,,-3.0,,,,,13.0,9.6,0.5,,,6.0,,,,,,,,,True,,,,,False,False,True,,,False,,,,,,,
05069,119,113.0,40.5,190.0,,,,,102.0,45.3,71.4,108.7,28.8,118.0,,,102.2,,,,,-6.0,-78.5,71.0,,,,,-17.0,-73.7,-47.6,-10.3,-90.2,-1.0,,,-16.8,,,,,False,False,,,,,False,False,False,False,False,True,,,False,,,,
05071,113,94.0,,118.0,,,,,101.0,76.1,59.3,,67.4,110.0,,,,,,,,-19.0,,5.0,,,,,-12.0,-36.9,-53.7,,-45.6,-3.0,,,,,,,,,True,,,,,True,False,False,,False,True,,,,,,,
05073,12,3.0,,0.0,,,,,2.0,7.2,1.7,,,5.0,,,,,,,,-9.0,,-12.0,,,,,-10.0,-4.8,-10.3,,,-7.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05075,20,13.0,,7.0,,,,,17.0,14.7,2.7,,3.7,14.0,,,,,,,,-7.0,,-13.0,,,,,-3.0,-5.3,-17.3,,-16.3,-6.0,,,,,,,,,False,,,,,True,True,False,,False,True,,,,,,,
05077,34,27.0,,0.0,,,,,37.0,34.3,5.4,,20.0,,,,,,,,,-7.0,,-34.0,,,,,3.0,0.3,-28.6,,-14.0,,,,,,,,,,False,,,,,True,True,False,,False,,,,,,,,
05079,70,7.0,,0.0,,,,,48.0,10.8,0.9,,0.9,,,,,,,,,-63.0,,-70.0,,,,,-22.0,-59.2,-69.1,,-69.1,,,,,,,,,,False,,,,,True,True,False,,False,,,,,,,,
05081,18,2.0,,0.0,,,,,8.0,4.3,3.6,,,,,,,,,,,-16.0,,-18.0,,,,,-10.0,-13.7,-14.4,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05083,26,19.0,,8.0,,,,,32.0,29.4,8.7,,,22.0,,,,,,,,-7.0,,-18.0,,,,,6.0,3.4,-17.3,,,-4.0,,,,,,,,,False,,,,,True,True,False,,,True,,,,,,,
05085,52,30.0,28.0,39.0,,,,,49.0,48.7,8.8,29.3,47.8,30.0,,,,,,,,-22.0,-24.0,-13.0,,,,,-3.0,-3.3,-43.2,-22.7,-4.2,-22.0,,,,,,,,False,True,,,,,True,True,False,False,True,False,,,,,,,
05087,6,22.0,,0.0,,,,,28.0,29.8,3.1,,23.5,25.0,,,,,,,,16.0,,-6.0,,,,,22.0,23.8,-2.9,,17.5,19.0,,,,,,,,,True,,,,,False,False,True,,False,False,,,,,,,
05089,2,1.0,,0.0,,,,,4.0,5.2,0.6,,,,,,,,,,,-1.0,,-2.0,,,,,2.0,3.2,-1.4,,,,,,,,,,,,False,,,,,False,False,False,,,,,,,,,,
05091,75,125.0,,132.0,,,,,55.0,56.1,12.6,,66.1,,,,,,,,,50.0,,57.0,,,,,-20.0,-18.9,-62.4,,-8.9,,,,,,,,,,False,,,,,True,True,False,,True,,,,,,,,
05093,97,102.0,,161.0,,,,,68.0,68.3,94.0,,80.2,102.0,,,,,,,,5.0,,64.0,,,,,-29.0,-28.7,-3.0,,-16.8,5.0,,,,,,,,,False,,,,,False,False,True,,False,False,,,,,,,
05095,10,4.0,,0.0,,,,,2.0,4.5,1.2,,,7.0,,,,,,,,-6.0,,-10.0,,,,,-8.0,-5.5,-8.8,,,-3.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05097,5,3.0,,0.0,,,,,2.0,3.3,0.2,,,,,,,,,,,-2.0,,-5.0,,,,,-3.0,-1.7,-4.8,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,,
05099,7,5.0,,0.0,,,,,11.0,10.1,0.4,,5.8,,,,,,,,,-2.0,,-7.0,,,,,4.0,3.1,-6.6,,-1.2,,,,,,,,,,False,,,,,False,False,False,,True,,,,,,,,
05101,6,0.0,,0.0,,,,,4.0,1.8,0.4,,,,,,,,,,,-6.0,,-6.0,,,,,-2.0,-4.2,-5.6,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05103,11,12.0,,0.0,,,,,8.0,9.6,2.3,,,13.0,,,,,,,,1.0,,-11.0,,,,,-3.0,-1.4,-8.7,,,2.0,,,,,,,,,False,,,,,False,False,False,,,False,,,,,,,
05105,6,0.0,,0.0,,,,,5.0,3.3,2.4,,,,,,,,,,,-6.0,,-6.0,,,,,-1.0,-2.7,-3.6,,,,,,,,,,,,False,,,,,True,True,True,,,,,,,,,,
05107,33,17.0,,24.0,,,,,38.0,49.0,4.9,,17.1,20.0,,,,,,,,-16.0,,-9.0,,,,,5.0,16.0,-28.1,,-15.9,-13.0,,,,,,,,,True,,,,,True,False,False,,True,True,,,,,,,
05109,11,13.0,,0.0,,,,,4.0,3.4,0.9,,,20.0,,,,,,,,2.0,,-11.0,,,,,-7.0,-7.6,-10.1,,,9.0,,,,,,,,,False,,,,,False,False,False,,,False,,,,,,,
05111,18,11.0,,7.0,,,,,16.0,17.9,5.6,,,15.0,,,,,,,,-7.0,,-11.0,,,,,-2.0,-0.1,-12.4,,,-3.0,,,,,,,,,False,,,,,True,True,False,,,True,,,,,,,
05113,15,10.0,,0.0,,,,,23.0,14.1,8.8,,,10.0,,,,,,,,-5.0,,-15.0,,,,,8.0,-0.9,-6.2,,,-5.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05115,176,165.0,144.3,195.0,,,,,129.0,102.4,123.2,138.1,111.4,174.0,,,,,,,,-11.0,-31.7,19.0,,,,,-47.0,-73.6,-52.8,-37.9,-64.6,-2.0,,,,,,,,False,False,,,,,False,False,False,False,False,True,,,,,,,
05117,16,7.0,,0.0,,,,,5.0,7.1,2.0,,,8.0,,,,,,,,-9.0,,-16.0,,,,,-11.0,-8.9,-14.0,,,-8.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05119,692,541.0,416.7,565.0,,,,,450.0,516.2,425.1,537.9,558.9,520.0,,,498.0,497.0,,,,-151.0,-275.3,-127.0,,,,,-242.0,-175.8,-266.9,-154.1,-133.1,-172.0,,,-194.0,-195.0,,,,False,True,,,,,False,False,False,False,True,False,,,False,False,,,
05121,19,21.0,,26.0,,,,,10.0,17.8,7.1,,,23.0,,,,,,,,2.0,,7.0,,,,,-9.0,-1.2,-11.9,,,4.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05123,39,22.0,,46.0,,,,,105.0,32.5,2.8,,6.0,,,,,,,,,-17.0,,7.0,,,,,66.0,-6.5,-36.2,,-33.0,,,,,,,,,,True,,,,,False,True,False,,False,,,,,,,,
05125,120,121.0,62.4,187.0,,,,,109.0,145.6,87.0,125.0,134.9,125.0,,,,,,,,1.0,-57.6,67.0,,,,,-11.0,25.6,-33.0,5.0,14.9,5.0,,,,,,,,False,False,,,,,False,False,False,False,False,False,,,,,,,
05127,3,4.0,,0.0,,,,,6.0,3.7,0.8,,,,,,,,,,,1.0,,-3.0,,,,,3.0,0.7,-2.2,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,,
05129,3,4.0,,0.0,,,,,3.0,2.0,0.7,,,7.0,,,,,,,,1.0,,-3.0,,,,,0.0,-1.0,-2.3,,,4.0,,,,,,,,,False,,,,,True,False,False,,,False,,,,,,,
05131,296,229.0,187.6,315.0,,,,,517.0,297.4,188.9,227.0,205.0,236.0,,,,242.0,,,,-67.0,-108.4,19.0,,,,,221.0,1.4,-107.1,-69.0,-91.0,-60.0,,,,-54.0,,,,False,True,,,,,False,True,False,False,False,True,,,,True,,,
05133,46,68.0,,102.0,,,,,135.0,55.9,24.9,,17.6,79.0,,,,,,,,22.0,,56.0,,,,,89.0,9.9,-21.1,,-28.4,33.0,,,,,,,,,False,,,,,False,True,True,,False,False,,,,,,,
05135,15,6.0,,0.0,,,,,6.0,11.4,5.3,,,10.0,,,,,,,,-9.0,,-15.0,,,,,-9.0,-3.6,-9.7,,,-5.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
05137,5,4.0,,0.0,,,,,3.0,3.7,1.0,,,6.0,,,,,,,,-1.0,,-5.0,,,,,-2.0,-1.3,-4.0,,,1.0,,,,,,,,,False,,,,,False,False,False,,,False,,,,,,,
05139,32,21.0,,20.0,,,,,45.0,38.5,7.3,,14.5,28.0,,,,,,,,-11.0,,-12.0,,,,,13.0,6.5,-24.7,,-17.5,-4.0,,,,,,,,,False,,,,,False,True,False,,False,True,,,,,,,
05141,3,2.0,,0.0,,,,,4.0,0.8,2.0,,,,,,,,,,,-1.0,,-3.0,,,,,1.0,-2.2,-1.0,,,,,,,,,,,,False,,,,,False,False,False,,,,,,,,,,
05143,603,524.0,1173.3,405.0,,,,,763.0,563.5,264.5,454.4,455.9,497.0,,,380.9,342.0,,,,-79.0,570.3,-198.0,,,,,160.0,-39.5,-338.5,-148.6,-147.1,-106.0,,,-222.1,-261.0,,,,False,False,,,,,False,True,False,False,False,False,,,False,False,,,
05145,40,35.0,9.2,41.0,,,,,62.0,41.7,35.4,62.9,23.1,47.0,,,,,,,,-5.0,-30.8,1.0,,,,,22.0,1.7,-4.6,22.9,-16.9,7.0,,,,,,,,False,True,,,,,False,True,True,False,False,False,,,,,,,
05147,5,4.0,,0.0,,,,,3.0,4.2,0.5,,,6.0,,,,,,,,-1.0,,-5.0,,,,,-2.0,-0.8,-4.5,,,1.0,,,,,,,,,False,,,,,False,True,False,,,False,,,,,,,
05149,81,148.0,,230.0,,,,,101.0,113.8,47.5,,119.7,105.0,,,,,,,,67.0,,149.0,,,,,20.0,32.8,-33.5,,38.7,24.0,,,,,,,,,False,,,,,True,True,True,,True,True,,,,,,,
06001,1385,1169.0,771.6,1438.0,,,,,2201.0,1891.7,682.2,826.3,1314.1,1329.0,,,707.5,738.0,,,,-216.0,-613.4,53.0,,,,,816.0,506.7,-702.8,-558.7,-70.9,-56.0,,,-677.5,-647.0,,,,False,True,,,,,False,False,False,False,True,True,,,False,False,,,
06003,0,0.0,,0.0,,,,,0.0,0.3,0.0,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.3,0.0,,,,,,,,,,,,True,,,,,True,False,False,,,,,,,,,,
06005,11,9.0,,15.0,,,,,18.0,10.6,1.0,,,12.0,,,,,,,,-2.0,,4.0,,,,,7.0,-0.4,-10.0,,,1.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
06007,184,132.0,65.9,166.0,,,,,272.0,192.5,42.1,81.8,114.2,210.0,,,,125.0,,,,-52.0,-118.1,-18.0,,,,,88.0,8.5,-141.9,-102.2,-69.8,26.0,,,,-59.0,,,,False,True,,,,,False,True,False,False,False,True,,,,False,,,
06009,20,14.0,,14.0,,,,,31.0,21.0,2.1,,,18.0,,,,,,,,-6.0,,-6.0,,,,,11.0,1.0,-17.9,,,-2.0,,,,,,,,,False,,,,,False,True,False,,,True,,,,,,,
06011,60,43.0,,0.0,,,,,47.0,15.4,17.6,,29.7,68.0,,,,,,,,-17.0,,-60.0,,,,,-13.0,-44.6,-42.4,,-30.3,8.0,,,,,,,,,False,,,,,True,False,False,,False,True,,,,,,,
06013,933,1041.0,693.2,950.0,,,,,1717.0,1431.4,574.1,927.7,1472.3,1082.0,,,989.3,683.0,,,,108.0,-239.8,17.0,,,,,784.0,498.4,-358.9,-5.3,539.3,149.0,,,56.3,-250.0,,,,False,True,,,,,False,False,False,True,False,False,,,True,False,,,
06015,6,2.0,,0.0,,,,,21.0,4.0,1.6,,,,,,,,,,,-4.0,,-6.0,,,,,15.0,-2.0,-4.4,,,,,,,,,,,,False,,,,,False,True,False,,,,,,,,,,
06017,87,81.0,34.0,131.0,,,,,295.0,92.3,31.3,58.9,133.2,114.0,,,,92.0,,,,-6.0,-53.0,44.0,,,,,208.0,5.3,-55.7,-28.1,46.2,27.0,,,,5.0,,,,False,False,,,,,False,True,False,False,False,False,,,,True,,,
06019,2048,2055.0,1854.8,1933.0,,,,,4524.0,1252.2,1395.4,2160.2,2359.1,2866.0,,,2403.1,1664.0,,,,7.0,-193.2,-115.0,,,,,2476.0,-795.8,-652.6,112.2,311.1,818.0,,,355.1,-384.0,,,,False,False,,,,,False,False,False,False,False,False,,,False,False,,,
06021,50,42.0,,0.0,,,,,48.0,48.7,6.6,,41.6,60.0,,,,,,,,-8.0,,-50.0,,,,,-2.0,-1.3,-43.4,,-8.4,10.0,,,,,,,,,False,,,,,True,True,False,,False,False,,,,,,,
06023,16,21.0,7.5,20.0,,,,,91.0,18.5,3.9,16.0,16.3,31.0,,,,18.0,,,,5.0,-8.5,4.0,,,,,75.0,2.5,-12.1,0.0,0.3,15.0,,,,2.0,,,,False,True,,,,,False,True,False,True,True,False,,,,True,,,
06025,704,788.0,1110.4,887.0,,,,,196.0,542.4,396.3,598.1,267.4,1086.0,,,680.0,498.0,,,,84.0,406.4,183.0,,,,,-508.0,-161.6,-307.7,-105.9,-436.6,382.0,,,-24.0,-206.0,,,,False,False,,,,,False,False,False,False,False,False,,,True,False,,,
06027,4,1.0,,0.0,,,,,2.0,5.2,0.7,,,,,,,,,,,-3.0,,-4.0,,,,,-2.0,1.2,-3.3,,,,,,,,,,,,False,,,,,True,True,False,,,,,,,,,,
06029,1389,1209.0,742.0,1631.0,,,,,2922.0,1543.4,984.7,1340.8,957.5,1539.0,,,1346.2,1396.0,,,,-180.0,-647.0,242.0,,,,,1533.0,154.4,-404.3,-48.2,-431.5,150.0,,,-42.8,7.0,,,,False,False,,,,,False,True,False,True,False,True,,,True,True,,,
06031,311,298.0,317.6,301.0,,,,,643.0,593.6,105.3,229.6,209.6,411.0,,,265.9,148.0,,,,-13.0,6.6,-10.0,,,,,332.0,282.6,-205.7,-81.4,-101.4,100.0,,,-45.1,-163.0,,,,True,True,,,,,False,False,False,False,False,False,,,False,False,,,
06033,32,21.0,7.3,20.0,,,,,46.0,42.6,5.9,15.1,20.2,19.0,,,,,,,,-11.0,-24.7,-12.0,,,,,14.0,10.6,-26.1,-16.9,-11.8,-13.0,,,,,,,,False,False,,,,,False,True,False,False,False,False,,,,,,,
06035,216,33.0,,0.0,,,,,36.0,9.1,31.6,,33.7,,,,,,,,,-183.0,,-216.0,,,,,-180.0,-206.9,-184.4,,-182.3,,,,,,,,,,False,,,,,True,False,False,,True,,,,,,,,
06037,22758,22568.0,15507.0,20765.0,,,,,13692.0,15851.5,9095.6,20759.0,15488.7,24549.0,,,19744.8,20847.0,,,,-190.0,-7251.0,-1993.0,,,,,-9066.0,-6906.5,-13662.4,-1999.0,-7269.3,1791.0,,,-3013.2,-1911.0,,,,False,False,,,,,False,False,False,False,False,False,,,False,False,,,
06039,286,315.0,202.3,379.0,,,,,574.0,217.1,117.3,162.1,308.8,480.0,,,,265.0,,,,29.0,-83.7,93.0,,,,,288.0,-68.9,-168.7,-123.9,22.8,194.0,,,,-21.0,,,,False,False,,,,,False,False,False,False,True,False,,,,True,,,
06041,730,715.0,847.8,607.0,,,,,286.0,344.8,391.0,517.4,759.1,870.0,,,645.9,875.0,,,,-15.0,117.8,-123.0,,,,,-444.0,-385.2,-339.0,-212.6,29.1,140.0,,,-84.1,145.0,,,,False,False,,,,,False,False,False,False,False,False,,,False,False,,,
06043,4,4.0,,0.0,,,,,5.0,4.0,0.7,,,,,,,,,,,0.0,,-4.0,,,,,1.0,0.0,-3.3,,,,,,,,,,,,False,,,,,False,False,False,,,,,,,,,,
06045,72,28.0,13.5,28.0,,,,,58.0,41.4,10.6,25.1,20.3,40.0,,,,,,,,-44.0,-58.5,-44.0,,,,,-14.0,-30.6,-61.4,-46.9,-51.7,-32.0,,,,,,,,False,False,,,,,True,True,False,False,False,True,,,,,,,
06047,519,612.0,417.6,718.0,,,,,1542.0,273.8,171.8,318.0,513.4,904.0,,,583.3,474.0,,,,93.0,-101.4,199.0,,,,,1023.0,-245.2,-347.2,-201.0,-5.6,385.0,,,64.3,-45.0,,,,False,False,,,,,False,False,False,False,True,False,,,True,True,,,
06049,0,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,0.0,,0.0,,,,,0.0,0.0,,,,,,,,,,,,,True,,,,,True,True,,,,,,,,,,,
06051,26,5.0,,0.0,,,,,4.0,4.0,1.2,,,,,,,,,,,-21.0,,-26.0,,,,,-22.0,-22.0,-24.8,,,,,,,,,,,,False,,,,,False,False,False,,,,,,,,,,
06053,622,625.0,595.8,770.0,,,,,1012.0,552.4,403.3,778.2,711.1,693.0,,,720.3,693.0,,,,3.0,-26.2,148.0,,,,,390.0,-69.6,-218.7,156.2,89.1,71.0,,,98.3,71.0,,,,False,False,,,,,False,False,False,False,False,False,,,False,False,,,
06055,106,101.0,83.3,85.0,,,,,242.0,100.6,14.2,60.0,154.9,,,,,80.0,,,,-5.0,-22.7,-21.0,,,,,136.0,-5.4,-91.8,-46.0,48.9,,,,,-26.0,,,,False,False,,,,,False,False,False,False,False,,,,,False,,,
