,actual_cases,COVIDhub-baseline,BPagano-RtDriven,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
48177,352,152.0,,,,,104.0,,230.5,0.1,131.0,66.0,-200.0,,,,,-248.0,,-121.5,-351.9,-221.0,-286.0,,,,,False,,True,False,False,False
48179,1207,208.0,,,,,1278.0,,493.5,127.5,,394.0,-999.0,,,,,71.0,,-713.5,-1079.5,,-813.0,,,,,True,,True,False,,True
48181,2923,1296.0,,,,,1553.0,,1597.6,740.7,614.7,8542.0,-1627.0,,,,,-1370.0,,-1325.4,-2182.3,-2308.3,5619.0,,,,,True,,True,False,False,False
48183,3350,680.0,,,,,1296.0,,462.6,271.3,496.9,605.0,-2670.0,,,,,-2054.0,,-2887.4,-3078.7,-2853.1,-2745.0,,,,,True,,False,False,False,False
48185,465,296.0,,,,,297.0,,301.0,3.4,226.8,488.0,-169.0,,,,,-168.0,,-164.0,-461.6,-238.2,23.0,,,,,True,,True,False,False,True
48187,2025,440.0,,,,,678.0,,601.1,31.2,138.3,75.0,-1585.0,,,,,-1347.0,,-1423.9,-1993.8,-1886.7,-1950.0,,,,,True,,True,False,False,False
48189,2405,1752.0,,,,,735.0,,689.9,5.7,775.2,1002.0,-653.0,,,,,-1670.0,,-1715.1,-2399.3,-1629.8,-1403.0,,,,,False,,False,False,False,False
48191,156,8.0,,,,,32.0,,8.7,,,1.0,-148.0,,,,,-124.0,,-147.3,,,-155.0,,,,,True,,True,,,False
48193,184,96.0,,,,,82.0,,140.9,0.0,,42.0,-88.0,,,,,-102.0,,-43.1,-184.0,,-142.0,,,,,False,,True,False,,False
48195,317,48.0,,,,,115.0,,263.0,0.0,,14.0,-269.0,,,,,-202.0,,-54.0,-317.0,,-303.0,,,,,True,,True,False,,False
48197,115,152.0,,,,,34.0,,950.9,,,63.0,37.0,,,,,-81.0,,835.9,,,-52.0,,,,,False,,False,,,False
48199,1365,232.0,,,,,410.0,,233.1,22.1,108.6,259.0,-1133.0,,,,,-955.0,,-1131.9,-1342.9,-1256.4,-1106.0,,,,,True,,True,False,False,True
48201,51973,26632.0,,,,,21568.0,,16366.0,5873.2,15291.3,9545.0,-25341.0,,,,,-30405.0,,-35607.0,-46099.8,-36681.7,-42428.0,,,,,False,,False,False,False,False
48203,1051,480.0,,,,,617.0,,377.4,31.8,,699.0,-571.0,,,,,-434.0,,-673.6,-1019.2,,-352.0,,,,,True,,False,False,,True
48205,114,72.0,,,,,139.0,,102.4,0.0,,71.0,-42.0,,,,,25.0,,-11.6,-114.0,,-43.0,,,,,True,,True,False,,False
48207,143,32.0,,,,,56.0,,15.5,,,16.0,-111.0,,,,,-87.0,,-127.5,,,-127.0,,,,,True,,False,,,False
48209,2437,944.0,,,,,1284.0,,649.6,8.5,350.3,1668.0,-1493.0,,,,,-1153.0,,-1787.4,-2428.5,-2086.7,-769.0,,,,,True,,False,False,False,True
48211,170,280.0,,,,,66.0,,375.7,60.3,,41.0,110.0,,,,,-104.0,,205.7,-109.7,,-129.0,,,,,True,,False,True,,False
48213,1812,680.0,,,,,1074.0,,641.4,427.1,274.3,84.0,-1132.0,,,,,-738.0,,-1170.6,-1384.9,-1537.7,-1728.0,,,,,True,,False,False,False,False
48215,12930,6616.0,,,,,7324.0,,3296.8,15.3,3518.5,4450.0,-6314.0,,,,,-5606.0,,-9633.2,-12914.7,-9411.5,-8480.0,,,,,True,,False,False,False,False
48217,1059,248.0,,,,,350.0,,212.7,0.2,,134.0,-811.0,,,,,-709.0,,-846.3,-1058.8,,-925.0,,,,,True,,False,False,,False
48219,1211,536.0,,,,,458.0,,758.8,118.2,,0.0,-675.0,,,,,-753.0,,-452.2,-1092.8,,-1211.0,,,,,False,,True,False,,False
48221,1766,616.0,,,,,545.0,,346.4,236.1,315.7,1695.0,-1150.0,,,,,-1221.0,,-1419.6,-1529.9,-1450.3,-71.0,,,,,False,,False,False,False,True
48223,1471,416.0,,,,,440.0,,938.8,182.5,,249.0,-1055.0,,,,,-1031.0,,-532.2,-1288.5,,-1222.0,,,,,True,,True,False,,False
48225,580,88.0,,,,,230.0,,173.9,0.0,,90.0,-492.0,,,,,-350.0,,-406.1,-580.0,,-490.0,,,,,True,,True,False,,True
48227,2638,232.0,,,,,666.0,,431.0,0.0,,55.0,-2406.0,,,,,-1972.0,,-2207.0,-2638.0,,-2583.0,,,,,True,,True,False,,False
48229,271,56.0,,,,,9.0,,127.5,,,9.0,-215.0,,,,,-262.0,,-143.5,,,-262.0,,,,,False,,True,,,False
48231,1174,768.0,,,,,1185.0,,732.7,41.2,305.4,354.0,-406.0,,,,,11.0,,-441.3,-1132.8,-868.6,-820.0,,,,,True,,False,False,False,False
48233,798,184.0,,,,,857.0,,564.5,90.1,,35.0,-614.0,,,,,59.0,,-233.5,-707.9,,-763.0,,,,,True,,True,False,,False
48235,52,0.0,,,,,0.0,,15.0,,,2.0,-52.0,,,,,-52.0,,-37.0,,,-50.0,,,,,False,,True,,,True
48237,191,40.0,,,,,75.0,,17.6,0.0,,5.0,-151.0,,,,,-116.0,,-173.4,-191.0,,-186.0,,,,,True,,False,False,,False
48239,304,80.0,,,,,28.0,,178.8,0.0,,17.0,-224.0,,,,,-276.0,,-125.2,-304.0,,-287.0,,,,,False,,True,False,,False
48241,650,56.0,,,,,353.0,,197.1,63.5,,37.0,-594.0,,,,,-297.0,,-452.9,-586.5,,-613.0,,,,,True,,True,True,,False
48243,66,24.0,,,,,0.0,,21.2,,,91.0,-42.0,,,,,-66.0,,-44.8,,,25.0,,,,,False,,False,,,True
48245,3672,1936.0,,,,,1473.0,,1060.4,43.6,740.7,1475.0,-1736.0,,,,,-2199.0,,-2611.6,-3628.4,-2931.3,-2197.0,,,,,False,,False,False,False,False
48247,104,64.0,,,,,24.0,,823.0,1.1,,11.0,-40.0,,,,,-80.0,,719.0,-102.9,,-93.0,,,,,False,,False,False,,False
48249,817,0.0,,,,,118.0,,227.5,0.0,312.8,72.0,-817.0,,,,,-699.0,,-589.5,-817.0,-504.2,-745.0,,,,,True,,True,True,True,True
48251,4646,1192.0,,,,,1719.0,,827.7,171.1,1007.7,539.0,-3454.0,,,,,-2927.0,,-3818.3,-4474.9,-3638.3,-4107.0,,,,,True,,False,False,False,False
48253,1424,144.0,,,,,192.0,,189.6,0.2,,493.0,-1280.0,,,,,-1232.0,,-1234.4,-1423.8,,-931.0,,,,,True,,True,False,,True
48255,156,32.0,,,,,67.0,,146.2,0.0,,0.0,-124.0,,,,,-89.0,,-9.8,-156.0,,-156.0,,,,,True,,True,False,,False
48257,3610,912.0,,,,,1190.0,,575.5,41.6,550.7,386.0,-2698.0,,,,,-2420.0,,-3034.5,-3568.4,-3059.3,-3224.0,,,,,True,,False,False,False,False
48259,769,16.0,,,,,208.0,,214.7,191.3,,4.0,-753.0,,,,,-561.0,,-554.3,-577.7,,-765.0,,,,,True,,True,True,,False
48261,13,0.0,,,,,0.0,,33.1,,,0.0,-13.0,,,,,-13.0,,20.1,,,-13.0,,,,,False,,False,,,False
48263,32,8.0,,,,,0.0,,4.6,,,0.0,-24.0,,,,,-32.0,,-27.4,,,-32.0,,,,,False,,False,,,False
48265,964,200.0,,,,,338.0,,301.0,603.6,,66.0,-764.0,,,,,-626.0,,-663.0,-360.4,,-898.0,,,,,True,,True,True,,False
48267,146,8.0,,,,,20.0,,44.4,,,70.0,-138.0,,,,,-126.0,,-101.6,,,-76.0,,,,,True,,True,,,True
48269,4,8.0,,,,,0.0,,7.1,,,0.0,4.0,,,,,-4.0,,3.1,,,-4.0,,,,,False,,True,,,False
48271,40,24.0,,,,,1.0,,53.0,,,7.0,-16.0,,,,,-39.0,,13.0,,,-33.0,,,,,False,,True,,,False
48273,344,0.0,,,,,60.0,,167.2,0.0,21.2,45.0,-344.0,,,,,-284.0,,-176.8,-344.0,-322.8,-299.0,,,,,True,,True,False,True,True
48275,66,16.0,,,,,16.0,,26.3,0.0,,4.0,-50.0,,,,,-50.0,,-39.7,-66.0,,-62.0,,,,,False,,True,False,,False
48277,1445,1808.0,,,,,678.0,,1904.3,526.0,840.0,1645.0,363.0,,,,,-767.0,,459.3,-919.0,-605.0,200.0,,,,,False,,False,False,False,True
48279,1069,624.0,,,,,190.0,,394.7,140.5,,303.0,-445.0,,,,,-879.0,,-674.3,-928.5,,-766.0,,,,,False,,False,False,,False
48281,287,112.0,,,,,217.0,,322.5,90.8,,100.0,-175.0,,,,,-70.0,,35.5,-196.2,,-187.0,,,,,True,,True,False,,False
48283,126,0.0,,,,,30.0,,25.8,0.0,,0.0,-126.0,,,,,-96.0,,-100.2,-126.0,,-126.0,,,,,True,,True,False,,False
48285,500,368.0,,,,,97.0,,401.5,1.1,299.4,91.0,-132.0,,,,,-403.0,,-98.5,-498.9,-200.6,-409.0,,,,,False,,True,False,False,False
48287,487,8.0,,,,,136.0,,162.7,0.0,,3.0,-479.0,,,,,-351.0,,-324.3,-487.0,,-484.0,,,,,True,,True,False,,False
48289,331,296.0,,,,,170.0,,447.1,2.5,,362.0,-35.0,,,,,-161.0,,116.1,-328.5,,31.0,,,,,False,,False,False,,True
48291,1288,0.0,,,,,603.0,,290.0,0.3,98.1,24.0,-1288.0,,,,,-685.0,,-998.0,-1287.7,-1189.9,-1264.0,,,,,True,,True,True,True,True
48293,423,328.0,,,,,249.0,,420.9,0.2,,378.0,-95.0,,,,,-174.0,,-2.1,-422.8,,-45.0,,,,,False,,True,False,,True
48295,130,72.0,,,,,32.0,,776.4,,,26.0,-58.0,,,,,-98.0,,646.4,,,-104.0,,,,,False,,False,,,False
48297,286,0.0,,,,,33.0,,6.4,0.0,,0.0,-286.0,,,,,-253.0,,-279.6,-286.0,,-286.0,,,,,True,,True,False,,False
48299,302,128.0,,,,,184.0,,316.5,153.4,,343.0,-174.0,,,,,-118.0,,14.5,-148.6,,41.0,,,,,True,,True,True,,True
48301,2,0.0,,,,,0.0,,8.5,,,,-2.0,,,,,-2.0,,6.5,,,,,,,,False,,False,,,
48303,20803,13272.0,,,,,10493.0,,12338.8,6345.4,4339.8,10640.0,-7531.0,,,,,-10310.0,,-8464.2,-14457.6,-16463.2,-10163.0,,,,,False,,False,False,False,False
48305,285,232.0,,,,,21.0,,110.6,50.4,,176.0,-53.0,,,,,-264.0,,-174.4,-234.6,,-109.0,,,,,False,,False,False,,False
48307,234,104.0,,,,,65.0,,62.7,0.0,,37.0,-130.0,,,,,-169.0,,-171.3,-234.0,,-197.0,,,,,False,,False,False,,False
48309,6837,3288.0,,,,,3101.0,,3562.0,39.0,1118.9,1901.0,-3549.0,,,,,-3736.0,,-3275.0,-6798.0,-5718.1,-4936.0,,,,,False,,True,False,False,False
48311,15,0.0,,,,,0.0,,7.2,,,0.0,-15.0,,,,,-15.0,,-7.8,,,-15.0,,,,,False,,True,,,False
48313,274,56.0,,,,,149.0,,44.1,0.4,,10.0,-218.0,,,,,-125.0,,-229.9,-273.6,,-264.0,,,,,True,,False,False,,False
48315,68,40.0,,,,,104.0,,48.2,0.5,,55.0,-28.0,,,,,36.0,,-19.8,-67.5,,-13.0,,,,,False,,True,False,,True
48317,370,40.0,,,,,18.0,,52.9,,,164.0,-330.0,,,,,-352.0,,-317.1,,,-206.0,,,,,False,,True,,,True
48319,102,8.0,,,,,17.0,,10.1,,,3.0,-94.0,,,,,-85.0,,-91.9,,,-99.0,,,,,True,,True,,,False
48321,412,40.0,,,,,120.0,,228.3,0.0,17.6,59.0,-372.0,,,,,-292.0,,-183.7,-412.0,-394.4,-353.0,,,,,True,,True,False,False,True
48323,1549,0.0,,,,,560.0,,109.7,4.8,211.9,22.0,-1549.0,,,,,-989.0,,-1439.3,-1544.2,-1337.1,-1527.0,,,,,True,,True,True,True,True
48325,1075,40.0,,,,,194.0,,196.9,0.9,68.0,5.0,-1035.0,,,,,-881.0,,-878.1,-1074.1,-1007.0,-1070.0,,,,,True,,True,False,True,False
48327,101,32.0,,,,,8.0,,120.3,,,57.0,-69.0,,,,,-93.0,,19.3,,,-44.0,,,,,False,,True,,,True
48329,4120,2144.0,,,,,4470.0,,2027.9,9.1,914.7,4733.0,-1976.0,,,,,350.0,,-2092.1,-4110.9,-3205.3,613.0,,,,,True,,False,False,False,True
48331,570,136.0,,,,,236.0,,174.3,0.5,,98.0,-434.0,,,,,-334.0,,-395.7,-569.5,,-472.0,,,,,True,,True,False,,False
48333,130,40.0,,,,,24.0,,73.7,,,32.0,-90.0,,,,,-106.0,,-56.3,,,-98.0,,,,,False,,True,,,False
48335,260,232.0,,,,,48.0,,183.0,32.3,,325.0,-28.0,,,,,-212.0,,-77.0,-227.7,,65.0,,,,,False,,False,False,,False
48337,769,272.0,,,,,274.0,,282.2,59.4,,837.0,-497.0,,,,,-495.0,,-486.8,-709.6,,68.0,,,,,True,,True,False,,True
48339,7782,5840.0,,,,,4072.0,,6411.9,525.0,1526.1,2551.0,-1942.0,,,,,-3710.0,,-1370.1,-7257.0,-6255.9,-5231.0,,,,,False,,True,False,False,False
48341,714,376.0,,,,,694.0,,308.7,20.1,142.8,7.0,-338.0,,,,,-20.0,,-405.3,-693.9,-571.2,-707.0,,,,,True,,False,False,False,False
48343,218,56.0,,,,,90.0,,178.8,0.0,,49.0,-162.0,,,,,-128.0,,-39.2,-218.0,,-169.0,,,,,True,,True,False,,False
48345,44,16.0,,,,,10.0,,8.0,,,23.0,-28.0,,,,,-34.0,,-36.0,,,-21.0,,,,,False,,False,,,True
48347,847,408.0,,,,,643.0,,394.1,0.7,263.0,367.0,-439.0,,,,,-204.0,,-452.9,-846.3,-584.0,-480.0,,,,,True,,False,False,False,False
48349,1656,184.0,,,,,718.0,,227.4,2.5,66.3,94.0,-1472.0,,,,,-938.0,,-1428.6,-1653.5,-1589.7,-1562.0,,,,,True,,True,False,False,False
48351,141,0.0,,,,,127.0,,5.9,7.4,,0.0,-141.0,,,,,-14.0,,-135.1,-133.6,,-141.0,,,,,True,,True,True,,False
48353,562,424.0,,,,,123.0,,822.7,116.6,,299.0,-138.0,,,,,-439.0,,260.7,-445.4,,-263.0,,,,,False,,False,False,,False
48355,4999,1592.0,,,,,854.0,,575.2,2.6,1223.7,963.0,-3407.0,,,,,-4145.0,,-4423.8,-4996.4,-3775.3,-4036.0,,,,,False,,False,False,False,False
48357,609,488.0,,,,,341.0,,1401.0,110.1,,180.0,-121.0,,,,,-268.0,,792.0,-498.9,,-429.0,,,,,False,,False,False,,False
48359,72,24.0,,,,,8.0,,144.2,,,51.0,-48.0,,,,,-64.0,,72.2,,,-21.0,,,,,False,,False,,,True
48361,2435,224.0,,,,,578.0,,253.2,73.8,70.8,131.0,-2211.0,,,,,-1857.0,,-2181.8,-2361.2,-2364.2,-2304.0,,,,,True,,True,False,False,False
48363,835,280.0,,,,,288.0,,220.4,1.2,,46.0,-555.0,,,,,-547.0,,-614.6,-833.8,,-789.0,,,,,True,,False,False,,False
48365,375,192.0,,,,,256.0,,343.1,68.8,,84.0,-183.0,,,,,-119.0,,-31.9,-306.2,,-291.0,,,,,True,,True,False,,False
48367,4012,976.0,,,,,1267.0,,1005.6,731.9,713.4,2079.0,-3036.0,,,,,-2745.0,,-3006.4,-3280.1,-3298.6,-1933.0,,,,,True,,True,False,False,True
48369,474,584.0,,,,,116.0,,319.3,245.1,,58.0,110.0,,,,,-358.0,,-154.7,-228.9,,-416.0,,,,,False,,False,False,,False
48371,644,120.0,,,,,485.0,,201.7,0.0,,73.0,-524.0,,,,,-159.0,,-442.3,-644.0,,-571.0,,,,,True,,True,False,,False
48373,907,136.0,,,,,467.0,,254.7,3.1,,622.0,-771.0,,,,,-440.0,,-652.3,-903.9,,-285.0,,,,,True,,True,False,,True
48375,7044,4152.0,,,,,5018.0,,3765.5,46.6,2361.0,1763.0,-2892.0,,,,,-2026.0,,-3278.5,-6997.4,-4683.0,-5281.0,,,,,True,,False,False,False,False
48377,388,184.0,,,,,14.0,,121.5,0.0,,226.0,-204.0,,,,,-374.0,,-266.5,-388.0,,-162.0,,,,,False,,False,False,,True
48379,325,32.0,,,,,86.0,,179.1,,,5.0,-293.0,,,,,-239.0,,-145.9,,,-320.0,,,,,True,,True,,,False
48381,8324,5056.0,,,,,3635.0,,7549.1,2331.2,2157.1,2554.0,-3268.0,,,,,-4689.0,,-774.9,-5992.8,-6166.9,-5770.0,,,,,False,,True,False,False,False
48383,255,0.0,,,,,10.0,,24.5,,,0.0,-255.0,,,,,-245.0,,-230.5,,,-255.0,,,,,True,,True,,,False
48385,49,0.0,,,,,8.0,,2.2,0.0,,0.0,-49.0,,,,,-41.0,,-46.8,-49.0,,-49.0,,,,,True,,True,False,,False
48387,164,96.0,,,,,124.0,,52.8,33.2,,203.0,-68.0,,,,,-40.0,,-111.2,-130.8,,39.0,,,,,True,,False,False,,True
48389,1122,120.0,,,,,162.0,,279.6,0.0,,220.0,-1002.0,,,,,-960.0,,-842.4,-1122.0,,-902.0,,,,,True,,True,False,,True
48391,90,0.0,,,,,7.0,,9.4,0.0,,53.0,-90.0,,,,,-83.0,,-80.6,-90.0,,-37.0,,,,,True,,True,False,,True
48393,20,0.0,,,,,8.0,,34.0,,,0.0,-20.0,,,,,-12.0,,14.0,,,-20.0,,,,,True,,True,,,False
48395,312,344.0,,,,,131.0,,686.6,71.4,,69.0,32.0,,,,,-181.0,,374.6,-240.6,,-243.0,,,,,False,,False,False,,False
48397,2891,504.0,,,,,722.0,,432.8,62.6,329.4,334.0,-2387.0,,,,,-2169.0,,-2458.2,-2828.4,-2561.6,-2557.0,,,,,True,,False,False,False,False
48399,397,0.0,,,,,52.0,,57.6,0.0,,0.0,-397.0,,,,,-345.0,,-339.4,-397.0,,-397.0,,,,,True,,True,False,,False
48401,1157,56.0,,,,,631.0,,302.9,0.8,,0.0,-1101.0,,,,,-526.0,,-854.1,-1156.2,,-1157.0,,,,,True,,True,False,,False
48403,184,16.0,,,,,61.0,,21.9,,,250.0,-168.0,,,,,-123.0,,-162.1,,,66.0,,,,,True,,True,,,True
48405,181,48.0,,,,,65.0,,10.0,0.0,,168.0,-133.0,,,,,-116.0,,-171.0,-181.0,,-13.0,,,,,True,,False,False,,True
48407,164,16.0,,,,,202.0,,172.4,97.5,,34.0,-148.0,,,,,38.0,,8.4,-66.5,,-130.0,,,,,True,,True,True,,True
48409,513,152.0,,,,,130.0,,270.1,0.0,52.9,88.0,-361.0,,,,,-383.0,,-242.9,-513.0,-460.1,-425.0,,,,,False,,True,False,False,False
48411,258,64.0,,,,,48.0,,764.9,38.2,,202.0,-194.0,,,,,-210.0,,506.9,-219.8,,-56.0,,,,,False,,False,False,,True
48413,149,16.0,,,,,4.0,,5.7,,,111.0,-133.0,,,,,-145.0,,-143.3,,,-38.0,,,,,False,,False,,,True
48415,803,560.0,,,,,252.0,,1104.2,0.1,,0.0,-243.0,,,,,-551.0,,301.2,-802.9,,-803.0,,,,,False,,False,False,,False
48417,93,40.0,,,,,8.0,,10.9,,,100.0,-53.0,,,,,-85.0,,-82.1,,,7.0,,,,,False,,False,,,True
48419,419,72.0,,,,,253.0,,351.8,69.5,,23.0,-347.0,,,,,-166.0,,-67.2,-349.5,,-396.0,,,,,True,,True,False,,False
48421,31,40.0,,,,,27.0,,21.4,,,76.0,9.0,,,,,-4.0,,-9.6,,,45.0,,,,,True,,False,,,False
48423,7046,1352.0,,,,,2442.0,,1147.0,843.8,576.5,225.0,-5694.0,,,,,-4604.0,,-5899.0,-6202.2,-6469.5,-6821.0,,,,,True,,False,False,False,False
48425,428,24.0,,,,,45.0,,157.1,0.0,,3.0,-404.0,,,,,-383.0,,-270.9,-428.0,,-425.0,,,,,True,,True,False,,False
48427,1556,0.0,,,,,765.0,,100.3,0.0,45.4,33.0,-1556.0,,,,,-791.0,,-1455.7,-1556.0,-1510.6,-1523.0,,,,,True,,True,False,True,True
48429,361,80.0,,,,,81.0,,41.2,0.0,,48.0,-281.0,,,,,-280.0,,-319.8,-361.0,,-313.0,,,,,True,,False,False,,False
48431,75,40.0,,,,,0.0,,143.6,,,66.0,-35.0,,,,,-75.0,,68.6,,,-9.0,,,,,False,,False,,,True
48433,37,16.0,,,,,1.0,,7.6,,,2.0,-21.0,,,,,-36.0,,-29.4,,,-35.0,,,,,False,,False,,,False
48435,243,80.0,,,,,10.0,,5.5,,,0.0,-163.0,,,,,-233.0,,-237.5,,,-243.0,,,,,False,,False,,,False
48437,437,88.0,,,,,111.0,,178.8,21.6,,95.0,-349.0,,,,,-326.0,,-258.2,-415.4,,-342.0,,,,,True,,True,False,,True
48439,59434,33624.0,,,,,19042.0,,25007.5,30262.5,15594.7,18683.0,-25810.0,,,,,-40392.0,,-34426.5,-29171.5,-43839.3,-40751.0,,,,,False,,False,False,False,False
48441,7582,856.0,,,,,1367.0,,682.3,749.9,378.8,2412.0,-6726.0,,,,,-6215.0,,-6899.7,-6832.1,-7203.2,-5170.0,,,,,True,,False,False,False,True
48443,45,8.0,,,,,0.0,,4.8,,,44.0,-37.0,,,,,-45.0,,-40.2,,,-1.0,,,,,False,,False,,,True
48445,710,664.0,,,,,426.0,,1434.7,150.7,,130.0,-46.0,,,,,-284.0,,724.7,-559.3,,-580.0,,,,,False,,False,False,,False
48447,29,16.0,,,,,16.0,,337.7,,,3.0,-13.0,,,,,-13.0,,308.7,,,-26.0,,,,,False,,False,,,False
48449,776,32.0,,,,,406.0,,290.2,3.3,24.1,221.0,-744.0,,,,,-370.0,,-485.8,-772.7,-751.9,-555.0,,,,,True,,True,False,False,True
48451,6225,1968.0,,,,,1289.0,,1409.0,17.7,806.8,103.0,-4257.0,,,,,-4936.0,,-4816.0,-6207.3,-5418.2,-6122.0,,,,,False,,False,False,False,False
48453,11228,5672.0,,,,,6304.0,,3306.0,197.7,2256.9,3377.0,-5556.0,,,,,-4924.0,,-7922.0,-11030.3,-8971.1,-7851.0,,,,,True,,False,False,False,False
48455,95,8.0,,,,,116.0,,157.9,40.7,,2.0,-87.0,,,,,21.0,,62.9,-54.3,,-93.0,,,,,True,,True,True,,False
48457,404,80.0,,,,,276.0,,248.9,4.1,,187.0,-324.0,,,,,-128.0,,-155.1,-399.9,,-217.0,,,,,True,,True,False,,True
48459,871,264.0,,,,,399.0,,410.9,160.8,,455.0,-607.0,,,,,-472.0,,-460.1,-710.2,,-416.0,,,,,True,,True,False,,True
48461,205,16.0,,,,,8.0,,33.4,,,198.0,-189.0,,,,,-197.0,,-171.6,,,-7.0,,,,,False,,True,,,True
48463,535,48.0,,,,,100.0,,190.9,0.0,,49.0,-487.0,,,,,-435.0,,-344.1,-535.0,,-486.0,,,,,True,,True,False,,True
48465,1184,712.0,,,,,1054.0,,423.2,0.1,250.2,345.0,-472.0,,,,,-130.0,,-760.8,-1183.9,-933.8,-839.0,,,,,True,,False,False,False,False
48467,1493,288.0,,,,,622.0,,329.0,197.8,,959.0,-1205.0,,,,,-871.0,,-1164.0,-1295.2,,-534.0,,,,,True,,True,False,,True
48469,1166,344.0,,,,,323.0,,337.3,3.8,107.1,395.0,-822.0,,,,,-843.0,,-828.7,-1162.2,-1058.9,-771.0,,,,,False,,False,False,False,True
48471,1275,200.0,,,,,961.0,,318.7,0.5,221.2,56.0,-1075.0,,,,,-314.0,,-956.3,-1274.5,-1053.8,-1219.0,,,,,True,,True,False,True,False
48473,557,232.0,,,,,412.0,,405.2,0.1,,11.0,-325.0,,,,,-145.0,,-151.8,-556.9,,-546.0,,,,,True,,True,False,,False
48475,545,120.0,,,,,80.0,,238.0,36.5,,193.0,-425.0,,,,,-465.0,,-307.0,-508.5,,-352.0,,,,,False,,True,False,,True
48477,547,280.0,,,,,364.0,,236.9,76.8,,400.0,-267.0,,,,,-183.0,,-310.1,-470.2,,-147.0,,,,,True,,False,False,,True
48479,7916,2792.0,,,,,1529.0,,1163.0,20.9,1540.2,1345.0,-5124.0,,,,,-6387.0,,-6753.0,-7895.1,-6375.8,-6571.0,,,,,False,,False,False,False,False
48481,624,152.0,,,,,170.0,,237.3,0.3,87.1,63.0,-472.0,,,,,-454.0,,-386.7,-623.7,-536.9,-561.0,,,,,True,,True,False,False,False
48483,262,64.0,,,,,120.0,,14.6,,,145.0,-198.0,,,,,-142.0,,-247.4,,,-117.0,,,,,True,,False,,,True
48485,5713,4480.0,,,,,2039.0,,9235.6,1432.3,1465.0,2640.0,-1233.0,,,,,-3674.0,,3522.6,-4280.7,-4248.0,-3073.0,,,,,False,,False,False,False,False
48487,791,320.0,,,,,228.0,,258.3,0.0,,0.0,-471.0,,,,,-563.0,,-532.7,-791.0,,-791.0,,,,,False,,False,False,,False
48489,332,0.0,,,,,33.0,,93.3,0.0,13.2,57.0,-332.0,,,,,-299.0,,-238.7,-332.0,-318.8,-275.0,,,,,True,,True,True,True,True
48491,7992,1760.0,,,,,2890.0,,1342.9,969.8,1218.8,2214.0,-6232.0,,,,,-5102.0,,-6649.1,-7022.2,-6773.2,-5778.0,,,,,True,,False,False,False,True
48493,668,24.0,,,,,155.0,,268.1,4.0,,10.0,-644.0,,,,,-513.0,,-399.9,-664.0,,-658.0,,,,,True,,True,False,,False
48495,361,40.0,,,,,36.0,,62.2,0.1,,18.0,-321.0,,,,,-325.0,,-298.8,-360.9,,-343.0,,,,,False,,True,False,,False
48497,2186,288.0,,,,,616.0,,441.6,274.0,,360.0,-1898.0,,,,,-1570.0,,-1744.4,-1912.0,,-1826.0,,,,,True,,True,False,,True
48499,1164,168.0,,,,,399.0,,293.3,233.3,,31.0,-996.0,,,,,-765.0,,-870.7,-930.7,,-1133.0,,,,,True,,True,True,,False
48501,398,48.0,,,,,47.0,,95.0,0.0,,25.0,-350.0,,,,,-351.0,,-303.0,-398.0,,-373.0,,,,,False,,True,False,,False
48503,727,592.0,,,,,264.0,,554.6,197.5,,241.0,-135.0,,,,,-463.0,,-172.4,-529.5,,-486.0,,,,,False,,False,False,,False
48505,395,0.0,,,,,123.0,,19.2,0.0,,1.0,-395.0,,,,,-272.0,,-375.8,-395.0,,-394.0,,,,,True,,True,False,,True
48507,345,288.0,,,,,31.0,,205.2,0.0,,23.0,-57.0,,,,,-314.0,,-139.8,-345.0,,-322.0,,,,,False,,False,False,,False
49001,0,0.0,,,,,29.0,,12.0,,,,0.0,,,,,29.0,,12.0,,,,,,,,False,,False,,,
49003,0,0.0,,,,,648.0,,294.2,,,,0.0,,,,,648.0,,294.2,,,,,,,,False,,False,,,
49005,0,0.0,,,,,2410.0,,275.5,,,,0.0,,,,,2410.0,,275.5,,,,,,,,False,,False,,,
49007,0,0.0,,,,,182.0,,340.0,,,,0.0,,,,,182.0,,340.0,,,,,,,,False,,False,,,
49009,0,0.0,,,,,0.0,,8.0,,,,0.0,,,,,0.0,,8.0,,,,,,,,True,,False,,,
49011,12905,6136.0,,,,,6943.0,,8693.5,2257.9,1546.8,1468.0,-6769.0,,,,,-5962.0,,-4211.5,-10647.1,-11358.2,-11437.0,,,,,True,,True,False,False,False
