,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCLA-SuEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCLA-SuEIR,error-USC-SI_kJalpha,beat_baseline-BPagano-RtDriven,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCLA-SuEIR,beat_baseline-USC-SI_kJalpha
36075,1691,210.0,,261.0,,,,,361.0,,173.7,823.7,217.0,,243.0,-1481.0,,-1430.0,,,,,-1330.0,,-1517.3,-867.3,-1474.0,,-1448.0,,True,,,,,True,,False,True,True,,True
36077,443,186.0,,99.0,,,,,215.0,,195.3,308.5,340.0,,284.0,-257.0,,-344.0,,,,,-228.0,,-247.7,-134.5,-103.0,,-159.0,,False,,,,,True,,True,True,True,,True
36079,1832,342.0,,391.0,,,,,372.0,,232.9,737.8,611.0,256.2,352.0,-1490.0,,-1441.0,,,,,-1460.0,,-1599.1,-1094.2,-1221.0,-1575.8,-1480.0,,True,,,,,True,,False,True,True,False,True
36081,25600,8130.0,,13909.0,,,,,,,4506.8,28160.3,9232.5,5770.3,8582.0,-17470.0,,-11691.0,,,,,,,-21093.2,2560.3,-16367.5,-19829.7,-17018.0,,True,,,,,,,False,True,True,False,True
36083,1361,258.0,,226.0,,,,,273.0,,261.3,1127.8,295.0,158.5,202.0,-1103.0,,-1135.0,,,,,-1088.0,,-1099.7,-233.2,-1066.0,-1202.5,-1159.0,,False,,,,,True,,True,True,True,False,False
36085,10778,3186.0,,3744.0,,,,,,,1560.5,6714.8,4377.5,1530.3,3327.0,-7592.0,,-7034.0,,,,,,,-9217.5,-4063.2,-6400.5,-9247.7,-7451.0,,True,,,,,,,False,True,True,False,True
36087,5657,3342.0,,4525.0,,,,,2124.0,,1881.4,5602.4,3215.5,3626.9,465.0,-2315.0,,-1132.0,,,,,-3533.0,,-3775.6,-54.6,-2441.5,-2030.1,-5192.0,,True,,,,,False,,False,True,False,True,False
36089,891,198.0,,395.0,,,,,243.0,,197.3,818.4,424.5,,329.0,-693.0,,-496.0,,,,,-648.0,,-693.7,-72.6,-466.5,,-562.0,,True,,,,,True,,False,True,True,,True
36091,1893,660.0,,931.0,,,,,933.0,,709.6,1796.2,1021.0,523.8,696.0,-1233.0,,-962.0,,,,,-960.0,,-1183.4,-96.8,-872.0,-1369.2,-1197.0,,True,,,,,True,,True,True,True,False,True
36093,1986,372.0,,488.0,,,,,761.0,,245.3,985.3,666.0,182.8,754.0,-1614.0,,-1498.0,,,,,-1225.0,,-1740.7,-1000.7,-1320.0,-1803.2,-1232.0,,True,,,,,True,,False,True,True,False,True
36095,192,42.0,,67.0,,,,,19.0,,95.2,153.3,42.0,,34.0,-150.0,,-125.0,,,,,-173.0,,-96.8,-38.7,-150.0,,-158.0,,True,,,,,False,,True,True,False,,False
36097,232,192.0,,268.0,,,,,86.0,,338.0,61.0,284.0,,129.0,-40.0,,36.0,,,,,-146.0,,106.0,-171.0,52.0,,-103.0,,True,,,,,False,,False,False,False,,False
36099,321,48.0,,88.0,,,,,171.0,,103.3,85.7,55.0,,16.0,-273.0,,-233.0,,,,,-150.0,,-217.7,-235.3,-266.0,,-305.0,,True,,,,,True,,True,True,True,,False
36101,1305,642.0,,349.0,,,,,528.0,,748.4,1115.2,486.0,,631.0,-663.0,,-956.0,,,,,-777.0,,-556.6,-189.8,-819.0,,-674.0,,False,,,,,False,,True,True,False,,False
36103,23883,5016.0,,9907.0,,,,,7768.0,,3069.2,16930.5,5298.0,2585.3,5691.0,-18867.0,,-13976.0,,,,,-16115.0,,-20813.8,-6952.5,-18585.0,-21297.7,-18192.0,,True,,,,,True,,False,True,True,False,True
36105,621,534.0,,866.0,,,,,317.0,,362.6,520.4,662.0,368.2,485.0,-87.0,,245.0,,,,,-304.0,,-258.4,-100.6,41.0,-252.8,-136.0,,False,,,,,False,,False,False,True,False,False
36107,656,840.0,,1138.0,,,,,286.0,,2215.2,417.0,1101.0,,463.0,184.0,,482.0,,,,,-370.0,,1559.2,-239.0,445.0,,-193.0,,False,,,,,False,,False,False,False,,False
36109,879,342.0,,360.0,,,,,382.0,,385.0,401.5,357.0,,244.0,-537.0,,-519.0,,,,,-497.0,,-494.0,-477.5,-522.0,,-635.0,,True,,,,,True,,True,True,True,,False
36111,1704,528.0,,916.0,,,,,487.0,,400.7,1295.8,525.0,293.7,672.0,-1176.0,,-788.0,,,,,-1217.0,,-1303.3,-408.2,-1179.0,-1410.3,-1032.0,,True,,,,,False,,False,True,False,False,True
36113,279,114.0,,79.0,,,,,20.0,,102.5,284.8,79.0,,157.0,-165.0,,-200.0,,,,,-259.0,,-176.5,5.8,-200.0,,-122.0,,False,,,,,False,,False,True,False,,True
36115,202,102.0,,139.0,,,,,19.0,,69.4,405.7,114.0,,441.0,-100.0,,-63.0,,,,,-183.0,,-132.6,203.7,-88.0,,239.0,,True,,,,,False,,False,False,True,,False
36117,1075,708.0,,2120.0,,,,,298.0,,1507.1,401.8,1065.0,,981.0,-367.0,,1045.0,,,,,-777.0,,432.1,-673.2,-10.0,,-94.0,,False,,,,,False,,False,False,True,,True
36119,17444,4554.0,,5321.0,,,,,5536.0,,2972.6,10976.1,6306.5,2425.1,3815.0,-12890.0,,-12123.0,,,,,-11908.0,,-14471.4,-6467.9,-11137.5,-15018.9,-13629.0,,True,,,,,True,,False,True,True,False,False
36121,641,120.0,,329.0,,,,,275.0,,159.4,211.2,185.0,,155.0,-521.0,,-312.0,,,,,-366.0,,-481.6,-429.8,-456.0,,-486.0,,True,,,,,True,,True,True,True,,True
36123,224,126.0,,240.0,,,,,133.0,,397.3,135.5,375.0,,74.0,-98.0,,16.0,,,,,-91.0,,173.3,-88.5,151.0,,-150.0,,True,,,,,True,,False,True,False,,False
37001,3029,2250.0,,3582.0,,,,,1531.0,,2048.8,1431.7,2157.0,2056.9,1425.0,-779.0,,553.0,,,,,-1498.0,,-980.2,-1597.3,-872.0,-972.1,-1604.0,,True,,,,,False,,False,False,False,False,False
37003,1046,876.0,,1322.0,,,,,567.0,,1680.9,359.6,1089.0,,374.0,-170.0,,276.0,,,,,-479.0,,634.9,-686.4,43.0,,-672.0,,False,,,,,False,,False,False,True,,False
37005,160,132.0,,142.0,,,,,84.0,,173.8,44.3,294.0,,71.0,-28.0,,-18.0,,,,,-76.0,,13.8,-115.7,134.0,,-89.0,,True,,,,,False,,True,False,False,,False
37007,364,108.0,,83.0,,,,,289.0,,262.6,91.2,108.0,,60.0,-256.0,,-281.0,,,,,-75.0,,-101.4,-272.8,-256.0,,-304.0,,False,,,,,True,,True,False,False,,False
37009,520,390.0,,595.0,,,,,241.0,,947.8,180.7,459.0,,495.0,-130.0,,75.0,,,,,-279.0,,427.8,-339.3,-61.0,,-25.0,,True,,,,,False,,False,False,True,,True
37011,507,288.0,,364.0,,,,,283.0,,369.1,115.7,115.0,,115.0,-219.0,,-143.0,,,,,-224.0,,-137.9,-391.3,-392.0,,-392.0,,True,,,,,False,,True,False,False,,False
37013,559,630.0,,764.0,,,,,515.0,,743.0,202.2,551.0,426.6,324.0,71.0,,205.0,,,,,-44.0,,184.0,-356.8,-8.0,-132.4,-235.0,,False,,,,,True,,False,False,True,False,False
37015,285,102.0,,106.0,,,,,135.0,,108.8,76.2,51.0,,29.0,-183.0,,-179.0,,,,,-150.0,,-176.2,-208.8,-234.0,,-256.0,,True,,,,,True,,True,False,False,,False
37017,432,156.0,,147.0,,,,,320.0,,276.2,164.6,213.0,99.2,72.0,-276.0,,-285.0,,,,,-112.0,,-155.8,-267.4,-219.0,-332.8,-360.0,,False,,,,,True,,True,True,True,False,False
37019,1326,558.0,,295.0,,,,,722.0,,729.4,530.6,469.0,1114.0,284.0,-768.0,,-1031.0,,,,,-604.0,,-596.6,-795.4,-857.0,-212.0,-1042.0,,False,,,,,True,,True,False,False,True,False
37021,2508,1782.0,,3067.0,,,,,2611.0,,2043.9,1161.1,1853.0,1542.0,523.0,-726.0,,559.0,,,,,103.0,,-464.1,-1346.9,-655.0,-966.0,-1985.0,,True,,,,,True,,True,False,True,False,False
37023,2234,912.0,,1092.0,,,,,1433.0,,901.1,742.1,1099.0,627.3,715.0,-1322.0,,-1142.0,,,,,-801.0,,-1332.9,-1491.9,-1135.0,-1606.7,-1519.0,,True,,,,,True,,False,False,True,False,False
37025,3539,1446.0,,1977.0,,,,,2414.0,,1406.6,1553.5,1652.0,967.4,1460.0,-2093.0,,-1562.0,,,,,-1125.0,,-2132.4,-1985.5,-1887.0,-2571.6,-2079.0,,True,,,,,True,,False,True,True,False,True
37027,1686,1560.0,,1682.0,,,,,1269.0,,2043.8,888.2,2110.0,1498.5,890.0,-126.0,,-4.0,,,,,-417.0,,357.8,-797.8,424.0,-187.5,-796.0,,True,,,,,False,,False,False,False,False,False
37029,85,30.0,,0.0,,,,,58.0,,11.0,45.5,15.0,,85.0,-55.0,,-85.0,,,,,-27.0,,-74.0,-39.5,-70.0,,0.0,,False,,,,,True,,False,True,False,,True
37031,941,558.0,,471.0,,,,,980.0,,1083.1,207.8,465.0,298.2,134.0,-383.0,,-470.0,,,,,39.0,,142.1,-733.2,-476.0,-642.8,-807.0,,False,,,,,True,,True,False,False,False,False
37033,312,234.0,,139.0,,,,,199.0,,442.8,160.0,172.0,,111.0,-78.0,,-173.0,,,,,-113.0,,130.8,-152.0,-140.0,,-201.0,,False,,,,,False,,False,False,False,,False
37035,3951,2436.0,,2623.0,,,,,2145.0,,2831.2,969.0,3191.5,1507.2,1352.0,-1515.0,,-1328.0,,,,,-1806.0,,-1119.8,-2982.0,-759.5,-2443.8,-2599.0,,True,,,,,False,,True,False,True,False,False
37037,593,372.0,,347.0,,,,,434.0,,387.1,377.1,282.0,342.3,267.0,-221.0,,-246.0,,,,,-159.0,,-205.9,-215.9,-311.0,-250.7,-326.0,,False,,,,,True,,True,True,False,False,False
37039,270,96.0,,91.0,,,,,293.0,,274.4,43.2,63.0,,24.0,-174.0,,-179.0,,,,,23.0,,4.4,-226.8,-207.0,,-246.0,,False,,,,,True,,True,False,False,,False
37041,172,186.0,,123.0,,,,,100.0,,214.7,52.6,36.0,,63.0,14.0,,-49.0,,,,,-72.0,,42.7,-119.4,-136.0,,-109.0,,False,,,,,False,,False,False,False,,False
37043,69,234.0,,336.0,,,,,90.0,,444.8,35.7,270.0,,105.0,165.0,,267.0,,,,,21.0,,375.8,-33.3,201.0,,36.0,,False,,,,,True,,False,True,False,,True
37045,1847,1638.0,,2026.0,,,,,1379.0,,1456.6,600.8,1667.0,1750.7,775.0,-209.0,,179.0,,,,,-468.0,,-390.4,-1246.2,-180.0,-96.3,-1072.0,,True,,,,,False,,False,False,True,True,False
37047,1235,702.0,,549.0,,,,,582.0,,696.3,448.5,630.0,600.4,424.0,-533.0,,-686.0,,,,,-653.0,,-538.7,-786.5,-605.0,-634.6,-811.0,,False,,,,,False,,False,False,False,False,False
37049,1437,924.0,,938.0,,,,,1144.0,,970.6,514.1,978.0,557.1,541.0,-513.0,,-499.0,,,,,-293.0,,-466.4,-922.9,-459.0,-879.9,-896.0,,True,,,,,True,,True,False,True,False,False
37051,3763,2478.0,,3020.0,,,,,2587.0,,2414.7,2604.4,2734.5,2562.9,1903.0,-1285.0,,-743.0,,,,,-1176.0,,-1348.3,-1158.6,-1028.5,-1200.1,-1860.0,,True,,,,,True,,False,True,True,True,False
37053,245,18.0,,1.0,,,,,112.0,,136.7,51.9,2.0,,14.0,-227.0,,-244.0,,,,,-133.0,,-108.3,-193.1,-243.0,,-231.0,,False,,,,,True,,True,True,False,,False
37055,401,126.0,,164.0,,,,,280.0,,298.3,98.4,135.0,,76.0,-275.0,,-237.0,,,,,-121.0,,-102.7,-302.6,-266.0,,-325.0,,True,,,,,True,,True,False,True,,False
37057,2689,1410.0,,2255.0,,,,,1942.0,,1369.7,1253.7,1327.0,1589.8,1248.0,-1279.0,,-434.0,,,,,-747.0,,-1319.3,-1435.3,-1362.0,-1099.2,-1441.0,,True,,,,,True,,False,False,False,True,False
37059,777,264.0,,176.0,,,,,363.0,,400.3,110.7,314.0,,210.0,-513.0,,-601.0,,,,,-414.0,,-376.7,-666.4,-463.0,,-567.0,,False,,,,,True,,True,False,True,,False
37061,855,624.0,,651.0,,,,,601.0,,640.5,817.9,692.0,351.7,690.0,-231.0,,-204.0,,,,,-254.0,,-214.5,-37.1,-163.0,-503.3,-165.0,,True,,,,,False,,True,True,True,False,True
37063,3351,2580.0,,4929.0,,,,,1863.0,,1952.7,2138.2,2581.0,1927.8,2224.0,-771.0,,1578.0,,,,,-1488.0,,-1398.3,-1212.8,-770.0,-1423.2,-1127.0,,False,,,,,False,,False,False,True,False,False
37065,788,756.0,,548.0,,,,,514.0,,1030.0,454.1,630.0,967.6,382.0,-32.0,,-240.0,,,,,-274.0,,242.0,-333.9,-158.0,179.6,-406.0,,False,,,,,False,,False,False,False,False,False
37067,7143,3474.0,,3266.0,,,,,3586.0,,3697.6,2253.6,4457.5,2657.9,2871.0,-3669.0,,-3877.0,,,,,-3557.0,,-3445.4,-4889.4,-2685.5,-4485.1,-4272.0,,False,,,,,True,,True,False,True,False,False
37069,913,474.0,,642.0,,,,,527.0,,645.0,227.5,370.0,361.7,727.0,-439.0,,-271.0,,,,,-386.0,,-268.0,-685.5,-543.0,-551.3,-186.0,,True,,,,,True,,True,False,False,False,True
37071,4387,3930.0,,6029.0,,,,,3109.0,,3471.9,1937.4,3461.0,2467.8,1608.0,-457.0,,1642.0,,,,,-1278.0,,-915.1,-2449.6,-926.0,-1919.2,-2779.0,,False,,,,,False,,False,False,False,False,False
37073,111,18.0,,2.0,,,,,67.0,,18.3,10.8,0.0,,1.0,-93.0,,-109.0,,,,,-44.0,,-92.7,-100.2,-111.0,,-110.0,,False,,,,,True,,True,False,False,,False
37075,60,42.0,,20.0,,,,,84.0,,60.9,24.0,1.0,,12.0,-18.0,,-40.0,,,,,24.0,,0.9,-36.0,-59.0,,-48.0,,False,,,,,False,,True,False,False,,False
37077,949,552.0,,1294.0,,,,,546.0,,721.8,426.9,503.0,327.2,968.0,-397.0,,345.0,,,,,-403.0,,-227.2,-522.1,-446.0,-621.8,19.0,,True,,,,,False,,True,False,False,False,True
37079,361,216.0,,195.0,,,,,226.0,,587.4,128.1,185.0,,59.0,-145.0,,-166.0,,,,,-135.0,,226.4,-232.9,-176.0,,-302.0,,False,,,,,True,,False,False,False,,False
37081,7971,5442.0,,10290.0,,,,,4394.0,,4772.4,3824.2,4430.5,5002.7,4579.0,-2529.0,,2319.0,,,,,-3577.0,,-3198.6,-4146.8,-3540.5,-2968.3,-3392.0,,True,,,,,False,,False,False,False,False,False
37083,814,666.0,,748.0,,,,,441.0,,898.2,327.8,655.0,533.9,291.0,-148.0,,-66.0,,,,,-373.0,,84.2,-486.2,-159.0,-280.1,-523.0,,True,,,,,False,,True,False,False,False,False
37085,1746,1080.0,,1200.0,,,,,1171.0,,1209.8,489.5,1194.0,827.3,761.0,-666.0,,-546.0,,,,,-575.0,,-536.2,-1256.5,-552.0,-918.7,-985.0,,True,,,,,True,,True,False,True,False,False
37087,812,288.0,,403.0,,,,,903.0,,257.5,282.9,323.0,,728.0,-524.0,,-409.0,,,,,91.0,,-554.5,-529.1,-489.0,,-84.0,,True,,,,,True,,False,False,True,,True
37089,1161,570.0,,312.0,,,,,1293.0,,821.6,542.1,570.5,592.1,324.0,-591.0,,-849.0,,,,,132.0,,-339.4,-618.9,-590.5,-568.9,-837.0,,False,,,,,True,,True,False,True,True,False
37091,262,48.0,,65.0,,,,,186.0,,148.5,59.3,33.0,,61.0,-214.0,,-197.0,,,,,-76.0,,-113.5,-202.7,-229.0,,-201.0,,True,,,,,True,,True,True,False,,True
37093,697,414.0,,373.0,,,,,523.0,,521.6,291.0,424.5,423.4,275.0,-283.0,,-324.0,,,,,-174.0,,-175.4,-406.0,-272.5,-273.6,-422.0,,False,,,,,True,,True,False,True,True,False
37095,24,0.0,,0.0,,,,,11.0,,8.2,12.2,30.0,,0.0,-24.0,,-24.0,,,,,-13.0,,-15.8,-11.8,6.0,,-24.0,,False,,,,,True,,True,True,True,,False
37097,3169,1428.0,,2000.0,,,,,2141.0,,1320.3,820.9,1716.0,1174.5,1072.0,-1741.0,,-1169.0,,,,,-1028.0,,-1848.7,-2348.1,-1453.0,-1994.5,-2097.0,,True,,,,,True,,False,False,True,False,False
37099,612,774.0,,1223.0,,,,,499.0,,2040.7,412.7,739.0,,8.0,162.0,,611.0,,,,,-113.0,,1428.7,-199.3,127.0,,-604.0,,False,,,,,True,,False,False,True,,False
37101,3247,2226.0,,2664.0,,,,,1430.0,,2580.7,1563.2,2635.5,1769.5,1310.0,-1021.0,,-583.0,,,,,-1817.0,,-666.3,-1683.8,-611.5,-1477.5,-1937.0,,True,,,,,False,,True,False,True,False,False
37103,123,24.0,,0.0,,,,,62.0,,212.2,32.7,32.0,,7.0,-99.0,,-123.0,,,,,-61.0,,89.2,-90.3,-91.0,,-116.0,,False,,,,,True,,True,True,True,,False
37105,675,552.0,,397.0,,,,,526.0,,757.8,502.3,477.0,355.7,267.0,-123.0,,-278.0,,,,,-149.0,,82.8,-172.7,-198.0,-319.3,-408.0,,False,,,,,False,,True,False,False,False,False
37107,1099,888.0,,956.0,,,,,643.0,,1234.7,449.1,876.0,472.4,485.0,-211.0,,-143.0,,,,,-456.0,,135.7,-649.9,-223.0,-626.6,-614.0,,True,,,,,False,,True,False,False,False,False
37109,1674,1350.0,,2055.0,,,,,1134.0,,1447.7,489.9,1466.5,1395.9,827.0,-324.0,,381.0,,,,,-540.0,,-226.3,-1184.1,-207.5,-278.1,-847.0,,False,,,,,False,,True,False,True,True,False
37111,1005,468.0,,441.0,,,,,737.0,,615.4,202.1,530.0,208.0,267.0,-537.0,,-564.0,,,,,-268.0,,-389.6,-802.9,-475.0,-797.0,-738.0,,False,,,,,True,,True,False,True,False,False
37113,281,126.0,,125.0,,,,,397.0,,374.9,292.1,195.0,,65.0,-155.0,,-156.0,,,,,116.0,,93.9,11.1,-86.0,,-216.0,,False,,,,,True,,True,True,True,,False
37115,346,522.0,,1155.0,,,,,312.0,,4845.5,167.4,737.0,,275.0,176.0,,809.0,,,,,-34.0,,4499.5,-178.6,391.0,,-71.0,,False,,,,,True,,False,False,False,,True
37117,315,240.0,,244.0,,,,,205.0,,365.9,168.9,216.0,,160.0,-75.0,,-71.0,,,,,-110.0,,50.9,-146.1,-99.0,,-155.0,,True,,,,,False,,True,False,False,,False
37119,16062,9576.0,,11461.0,,,,,8361.0,,8533.2,4059.8,11811.5,7998.3,9790.0,-6486.0,,-4601.0,,,,,-7701.0,,-7528.8,-12002.2,-4250.5,-8063.7,-6272.0,,True,,,,,False,,False,False,True,False,True
37121,434,240.0,,449.0,,,,,202.0,,372.6,76.4,334.0,,197.0,-194.0,,15.0,,,,,-232.0,,-61.4,-357.6,-100.0,,-237.0,,True,,,,,False,,True,False,True,,False
37123,373,234.0,,104.0,,,,,364.0,,297.6,90.7,279.5,118.1,126.0,-139.0,,-269.0,,,,,-9.0,,-75.4,-282.3,-93.5,-254.9,-247.0,,False,,,,,True,,True,False,True,False,False
37125,1404,534.0,,364.0,,,,,900.0,,713.1,404.4,363.0,618.7,282.0,-870.0,,-1040.0,,,,,-504.0,,-690.9,-999.6,-1041.0,-785.3,-1122.0,,False,,,,,True,,True,False,False,True,False
37127,1531,1464.0,,1365.0,,,,,872.0,,1248.3,695.3,1320.0,1519.7,716.0,-67.0,,-166.0,,,,,-659.0,,-282.7,-835.7,-211.0,-11.3,-815.0,,False,,,,,False,,False,False,False,True,False
37129,2646,1596.0,,1514.0,,,,,1670.0,,1435.2,1047.6,1643.0,1088.1,1155.0,-1050.0,,-1132.0,,,,,-976.0,,-1210.8,-1598.4,-1003.0,-1557.9,-1491.0,,False,,,,,True,,False,False,True,False,False
37131,335,150.0,,117.0,,,,,122.0,,167.3,72.3,153.0,,66.0,-185.0,,-218.0,,,,,-213.0,,-167.7,-262.7,-182.0,,-269.0,,False,,,,,False,,True,False,True,,False
37133,3371,2028.0,,3707.0,,,,,2179.0,,2329.1,1109.7,2163.5,1501.2,776.0,-1343.0,,336.0,,,,,-1192.0,,-1041.9,-2261.3,-1207.5,-1869.8,-2595.0,,True,,,,,True,,True,False,True,False,False
37135,1208,756.0,,1097.0,,,,,1027.0,,689.2,457.7,641.5,541.8,578.0,-452.0,,-111.0,,,,,-181.0,,-518.8,-750.3,-566.5,-666.2,-630.0,,True,,,,,True,,False,False,False,False,False
37137,137,108.0,,27.0,,,,,61.0,,99.4,33.3,106.0,,67.0,-29.0,,-110.0,,,,,-76.0,,-37.6,-103.7,-31.0,,-70.0,,False,,,,,False,,False,False,False,,False
37139,393,300.0,,263.0,,,,,254.0,,371.1,164.1,278.0,,232.0,-93.0,,-130.0,,,,,-139.0,,-21.9,-228.9,-115.0,,-161.0,,False,,,,,False,,True,False,False,,False
37141,756,756.0,,1170.0,,,,,474.0,,2143.2,602.3,688.0,730.3,463.0,0.0,,414.0,,,,,-282.0,,1387.2,-153.7,-68.0,-25.7,-293.0,,False,,,,,False,,False,False,False,False,False
37143,146,126.0,,14.0,,,,,67.0,,119.4,50.2,98.0,,104.0,-20.0,,-132.0,,,,,-79.0,,-26.6,-95.8,-48.0,,-42.0,,False,,,,,False,,False,False,False,,False
37145,519,498.0,,139.0,,,,,364.0,,912.4,268.6,488.5,,345.0,-21.0,,-380.0,,,,,-155.0,,393.4,-250.4,-30.5,,-174.0,,False,,,,,False,,False,False,False,,False
37147,3031,1422.0,,1356.0,,,,,1461.0,,1224.1,886.6,1194.5,1161.1,692.0,-1609.0,,-1675.0,,,,,-1570.0,,-1806.9,-2144.4,-1836.5,-1869.9,-2339.0,,False,,,,,True,,False,False,False,False,False
37149,148,138.0,,2.0,,,,,239.0,,275.0,73.1,104.0,,262.0,-10.0,,-146.0,,,,,91.0,,127.0,-74.9,-44.0,,114.0,,False,,,,,False,,False,False,False,,False
37151,2551,1620.0,,2571.0,,,,,1817.0,,1436.2,1255.3,1680.0,2063.1,1855.0,-931.0,,20.0,,,,,-734.0,,-1114.8,-1295.7,-871.0,-487.9,-696.0,,True,,,,,True,,False,False,True,True,True
37153,763,330.0,,105.0,,,,,611.0,,446.9,325.6,219.0,272.6,114.0,-433.0,,-658.0,,,,,-152.0,,-316.1,-437.4,-544.0,-490.4,-649.0,,False,,,,,True,,True,False,False,False,False
37155,2111,1566.0,,1510.0,,,,,1386.0,,1815.6,981.1,1337.0,1244.7,619.0,-545.0,,-601.0,,,,,-725.0,,-295.4,-1129.8,-774.0,-866.3,-1492.0,,False,,,,,False,,True,False,False,False,False
37157,1494,1476.0,,2009.0,,,,,818.0,,1773.7,767.6,1483.0,1347.9,994.0,-18.0,,515.0,,,,,-676.0,,279.7,-726.4,-11.0,-146.1,-500.0,,False,,,,,False,,False,False,True,False,False
37159,2700,1086.0,,1702.0,,,,,1740.0,,867.0,870.9,1218.0,1010.8,953.0,-1614.0,,-998.0,,,,,-960.0,,-1833.0,-1829.1,-1482.0,-1689.2,-1747.0,,True,,,,,True,,False,False,True,False,False
37161,1370,594.0,,509.0,,,,,1188.0,,896.4,615.6,433.0,581.9,416.0,-776.0,,-861.0,,,,,-182.0,,-473.6,-754.4,-937.0,-788.1,-954.0,,False,,,,,True,,True,True,False,False,False
37163,1325,1092.0,,1774.0,,,,,693.0,,1128.7,749.5,1314.5,663.9,1236.0,-233.0,,449.0,,,,,-632.0,,-196.3,-575.5,-10.5,-661.1,-89.0,,False,,,,,False,,True,False,True,False,True
37165,549,366.0,,252.0,,,,,411.0,,435.1,194.5,249.0,448.3,166.0,-183.0,,-297.0,,,,,-138.0,,-113.9,-354.5,-300.0,-100.7,-383.0,,False,,,,,True,,True,False,False,True,False
37167,1015,354.0,,211.0,,,,,786.0,,436.4,198.8,217.0,403.1,320.0,-661.0,,-804.0,,,,,-229.0,,-578.6,-816.2,-798.0,-611.9,-695.0,,False,,,,,True,,True,False,False,True,False
37169,754,276.0,,218.0,,,,,433.0,,525.0,217.7,356.0,,217.0,-478.0,,-536.0,,,,,-321.0,,-229.0,-536.3,-398.0,,-537.0,,False,,,,,True,,True,False,True,,False
37171,1417,1338.0,,2131.0,,,,,837.0,,1713.2,582.6,1756.0,603.2,894.0,-79.0,,714.0,,,,,-580.0,,296.2,-834.4,339.0,-813.8,-523.0,,False,,,,,False,,False,False,False,False,False
37173,181,210.0,,172.0,,,,,144.0,,838.8,112.5,244.0,,64.0,29.0,,-9.0,,,,,-37.0,,657.8,-68.5,63.0,,-117.0,,True,,,,,False,,False,False,False,,False
37175,244,150.0,,224.0,,,,,399.0,,318.7,92.9,155.0,,170.0,-94.0,,-20.0,,,,,155.0,,74.7,-151.1,-89.0,,-74.0,,True,,,,,False,,True,False,True,,True
37177,26,18.0,,0.0,,,,,13.0,,30.3,7.5,18.0,,3.0,-8.0,,-26.0,,,,,-13.0,,4.3,-18.5,-8.0,,-23.0,,False,,,,,False,,True,False,False,,False
37179,3465,1398.0,,1264.0,,,,,2349.0,,1294.1,1087.0,1269.0,1333.2,1186.0,-2067.0,,-2201.0,,,,,-1116.0,,-2170.9,-2378.0,-2196.0,-2131.8,-2279.0,,False,,,,,True,,False,False,False,False,False
37181,890,300.0,,349.0,,,,,441.0,,358.1,217.6,350.0,185.5,171.0,-590.0,,-541.0,,,,,-449.0,,-531.9,-672.4,-540.0,-704.5,-719.0,,True,,,,,True,,True,False,True,False,False
37183,12736,7158.0,,8155.0,,,,,4963.0,,6359.5,5853.4,6258.5,4839.9,7576.0,-5578.0,,-4581.0,,,,,-7773.0,,-6376.5,-6882.6,-6477.5,-7896.1,-5160.0,,True,,,,,False,,False,False,False,False,True
37185,413,408.0,,170.0,,,,,174.0,,334.0,174.8,423.0,,278.0,-5.0,,-243.0,,,,,-239.0,,-79.0,-238.2,10.0,,-135.0,,False,,,,,False,,False,False,False,,False
37187,99,126.0,,,,,,,78.0,,72.3,30.8,139.0,,137.0,27.0,,,,,,,-21.0,,-26.7,-68.2,40.0,,38.0,,,,,,,True,,True,False,False,,False
37189,832,378.0,,237.0,,,,,665.0,,480.4,162.0,165.5,334.7,288.0,-454.0,,-595.0,,,,,-167.0,,-351.6,-670.0,-666.5,-497.3,-544.0,,False,,,,,True,,True,False,False,False,False
37191,1778,1806.0,,1754.0,,,,,1210.0,,2235.5,1445.9,1705.0,1072.9,772.0,28.0,,-24.0,,,,,-568.0,,457.5,-332.1,-73.0,-705.1,-1006.0,,True,,,,,False,,False,False,False,False,False
37193,1303,1086.0,,1276.0,,,,,954.0,,1274.9,606.3,1659.0,1217.9,713.0,-217.0,,-27.0,,,,,-349.0,,-28.1,-696.7,356.0,-85.1,-590.0,,True,,,,,False,,True,False,False,True,False
