,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
32011,4,4.0,,2.9,,1.0,0.0,,,,,2.9,7.2,,,14.0,,0.3,,1.4,,2.0,0.9,,5.0,10.0,,,,,,19.6,,,,,4.4,0.0,,-1.1,,-3.0,-4.0,,,,,-1.1,3.2,,,10.0,,-3.7,,-2.6,,-2.0,-3.1,,1.0,6.0,,,,,,15.6,,,,,0.4,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
32013,194,126.0,,122.5,,123.0,0.0,,,,,31.6,50.6,,,265.0,,290.5,,60.6,,35.0,65.4,,171.0,127.0,,,,,,156.0,,,,,192.7,-68.0,,-71.5,,-71.0,-194.0,,,,,-162.4,-143.4,,,71.0,,96.5,,-133.4,,-159.0,-128.6,,-23.0,-67.0,,,,,,-38.0,,,,,-1.3,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,,True,,,,,True
32015,105,86.0,,87.8,,84.0,0.0,,,,,36.2,53.9,,,64.0,,115.6,,11.6,,119.0,55.9,,110.0,76.0,,,,,,84.2,,,,,113.7,-19.0,,-17.2,,-21.0,-105.0,,,,,-68.8,-51.1,,,-41.0,,10.6,,-93.4,,14.0,-49.1,,5.0,-29.0,,,,,,-20.8,,,,,8.7,,True,,False,False,,,,,False,False,,,False,,True,,False,,True,False,,True,False,,,,,,False,,,,,True
32017,63,52.0,,55.4,,44.0,0.0,,,,,26.6,29.6,,,12.0,,55.9,,38.1,,44.0,29.4,,57.0,60.0,,,,,,37.0,,,,,56.8,-11.0,,-7.6,,-19.0,-63.0,,,,,-36.4,-33.4,,,-51.0,,-7.1,,-24.9,,-19.0,-33.6,,-6.0,-3.0,,,,,,-26.0,,,,,-6.2,,True,,False,False,,,,,False,False,,,False,,True,,False,,False,False,,True,True,,,,,,False,,,,,True
32019,531,828.0,,828.2,,670.0,621.0,,,,,141.1,212.2,,,675.0,,776.7,,532.9,,206.0,367.3,,830.0,804.0,,,,,,610.5,,,,,1027.9,297.0,,297.2,,139.0,90.0,,,,,-389.9,-318.8,,,144.0,,245.7,,1.9,,-325.0,-163.7,,299.0,273.0,,,,,,79.5,,,,,496.9,,False,,True,True,,,,,False,False,,,True,,True,,True,,False,True,,False,True,,,,,,True,,,,,False
32021,60,68.0,,69.4,,64.0,6.0,,,,,23.9,24.7,,,64.0,,290.8,,17.3,,40.0,54.9,,94.0,64.0,,,,,,85.2,,,,,85.6,8.0,,9.4,,4.0,-54.0,,,,,-36.1,-35.3,,,4.0,,230.8,,-42.7,,-20.0,-5.1,,34.0,4.0,,,,,,25.2,,,,,25.6,,False,,True,False,,,,,False,False,,,True,,False,,False,,False,True,,False,True,,,,,,False,,,,,False
32023,291,406.0,,374.3,,240.0,112.0,,,,,155.1,406.0,,,276.0,,122.7,,259.7,,245.0,225.5,,433.0,399.0,,,,,,331.0,,,,,406.0,115.0,,83.3,,-51.0,-179.0,,,,,-135.9,115.0,,,-15.0,,-168.3,,-31.3,,-46.0,-65.5,,142.0,108.0,,,,,,40.0,,,,,115.0,,True,,True,False,,,,,False,True,,,True,,False,,True,,True,True,,False,True,,,,,,True,,,,,True
32027,208,104.0,,101.7,,97.0,14.0,,,,,12.7,33.2,,,97.0,,115.6,,21.9,,18.0,34.5,,101.0,87.0,,,,,,82.7,,,,,145.4,-104.0,,-106.3,,-111.0,-194.0,,,,,-195.3,-174.8,,,-111.0,,-92.4,,-186.1,,-190.0,-173.5,,-107.0,-121.0,,,,,,-125.3,,,,,-62.6,,False,,False,False,,,,,False,False,,,False,,True,,False,,False,False,,False,False,,,,,,False,,,,,True
32029,12,38.0,,37.6,,38.0,36.0,,,,,7.7,10.6,,,44.0,,130.0,,18.0,,5.0,12.6,,,45.0,,,,,,27.6,,,,,176.6,26.0,,25.6,,26.0,24.0,,,,,-4.3,-1.4,,,32.0,,118.0,,6.0,,-7.0,0.6,,,33.0,,,,,,15.6,,,,,164.6,,True,,False,True,,,,,True,True,,,False,,False,,True,,True,True,,,False,,,,,,True,,,,,False
32031,5863,7442.0,,7646.7,7677.5,7400.0,7911.0,,,,,3570.9,8768.0,,,5824.0,,7083.5,,4548.2,,7704.5,5493.8,,8883.0,7046.0,,,,,6671.2,6182.9,9377.0,,,,11136.4,1579.0,,1783.7,1814.5,1537.0,2048.0,,,,,-2292.1,2905.0,,,-39.0,,1220.5,,-1314.8,,1841.5,-369.2,,3020.0,1183.0,,,,,808.2,319.9,3514.0,,,,5273.4,,False,False,True,False,,,,,False,False,,,True,,True,,True,,False,True,,False,True,,,,,True,True,False,,,,False
32033,33,208.0,,213.0,,51.0,0.0,,,,,40.5,303.5,,,51.0,,21.8,,84.9,,19.0,88.5,,253.0,165.0,,,,,,193.6,,,,,104.6,175.0,,180.0,,18.0,-33.0,,,,,7.5,270.5,,,18.0,,-11.2,,51.9,,-14.0,55.5,,220.0,132.0,,,,,,160.6,,,,,71.6,,False,,True,True,,,,,True,False,,,True,,True,,True,,True,True,,False,True,,,,,,True,,,,,True
32510,1419,1358.0,,1450.5,,1269.0,1510.0,,,,,305.3,398.8,,,717.0,,2326.4,,49.2,,1017.0,851.4,,,1260.0,,,,,,1346.3,,,,,1740.6,-61.0,,31.5,,-150.0,91.0,,,,,-1113.7,-1020.2,,,-702.0,,907.4,,-1369.8,,-402.0,-567.6,,,-159.0,,,,,,-72.7,,,,,321.6,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,,False,,,,,,False,,,,,False
33001,487,310.0,,303.1,,306.0,364.0,,,,,148.1,161.9,,,287.0,,659.9,,230.6,,371.0,263.6,,406.0,412.0,,,,,,258.4,,,,,402.3,-177.0,,-183.9,,-181.0,-123.0,,,,,-338.9,-325.1,,,-200.0,,172.9,,-256.4,,-116.0,-223.4,,-81.0,-75.0,,,,,,-228.6,,,,,-84.7,,False,,False,True,,,,,False,False,,,False,,True,,False,,True,False,,True,True,,,,,,False,,,,,True
33003,230,142.0,,142.7,,155.0,183.0,,,,,78.1,88.6,,,147.0,,170.4,,126.5,,238.0,163.2,,188.0,225.0,,,,,,101.9,,,,,143.0,-88.0,,-87.3,,-75.0,-47.0,,,,,-151.9,-141.4,,,-83.0,,-59.6,,-103.5,,8.0,-66.8,,-42.0,-5.0,,,,,,-128.1,,,,,-87.0,,True,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,,False,,,,,True
33005,357,220.0,,217.2,,239.0,240.0,,,,,114.4,192.8,,,305.0,,252.6,,169.8,,300.0,226.7,,291.0,357.0,,,,,,159.9,,,,,267.0,-137.0,,-139.8,,-118.0,-117.0,,,,,-242.6,-164.2,,,-52.0,,-104.4,,-187.2,,-57.0,-130.3,,-66.0,0.0,,,,,,-197.1,,,,,-90.0,,False,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,,False,,,,,True
33007,103,64.0,,67.9,,48.0,40.0,,,,,55.5,52.7,,,79.0,,26.9,,47.2,,9.0,59.2,,52.0,129.0,,,,,,139.1,,,,,54.6,-39.0,,-35.1,,-55.0,-63.0,,,,,-47.5,-50.3,,,-24.0,,-76.1,,-55.8,,-94.0,-43.8,,-51.0,26.0,,,,,,36.1,,,,,-48.4,,True,,False,False,,,,,False,False,,,True,,False,,False,,False,False,,False,True,,,,,,True,,,,,False
33009,290,120.0,,120.1,,118.0,100.0,,,,,91.9,168.0,,,310.0,,109.8,,74.1,,134.0,151.7,,98.0,312.0,,,,,,138.4,,,,,73.9,-170.0,,-169.9,,-172.0,-190.0,,,,,-198.1,-122.0,,,20.0,,-180.2,,-215.9,,-156.0,-138.3,,-192.0,22.0,,,,,,-151.6,,,,,-216.1,,True,,False,False,,,,,False,True,,,True,,False,,False,,True,True,,False,True,,,,,,True,,,,,False
33011,3902,2600.0,,2623.7,,2656.0,2727.0,,,,,1607.3,3254.9,,,2071.0,,3846.5,,2518.6,,4346.0,2872.9,,2930.0,3002.0,,,,,2235.6,2557.2,3338.0,,,,3035.8,-1302.0,,-1278.3,,-1246.0,-1175.0,,,,,-2294.7,-647.1,,,-1831.0,,-55.5,,-1383.4,,444.0,-1029.1,,-972.0,-900.0,,,,,-1666.4,-1344.8,-564.0,,,,-866.2,,True,,True,True,,,,,False,True,,,False,,True,,False,,True,True,,True,True,,,,,False,False,True,,,,True
33013,1281,584.0,,591.1,,646.0,633.0,,,,,340.2,407.4,,,679.0,,1031.3,,529.1,,1005.5,658.9,,762.0,837.0,,,,,,512.9,678.0,,,,633.0,-697.0,,-689.9,,-635.0,-648.0,,,,,-940.8,-873.6,,,-602.0,,-249.7,,-751.9,,-275.5,-622.1,,-519.0,-444.0,,,,,,-768.1,-603.0,,,,-648.0,,True,,True,True,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,,False,True,,,,True
33015,2679,1316.0,,1352.7,,1515.0,1193.0,,,,,822.9,1266.5,,,1355.0,,2359.2,,1290.9,,2486.0,1616.8,,1780.0,1772.0,,,,,1562.0,1249.7,2886.0,,,,2070.2,-1363.0,,-1326.3,,-1164.0,-1486.0,,,,,-1856.1,-1412.5,,,-1324.0,,-319.8,,-1388.1,,-193.0,-1062.2,,-899.0,-907.0,,,,,-1117.0,-1429.3,207.0,,,,-608.8,,True,,True,False,,,,,False,False,,,True,,True,,False,,True,True,,True,True,,,,,True,False,True,,,,True
33017,607,328.0,,349.0,,349.0,238.0,,,,,247.1,289.6,,,610.0,,348.0,,613.8,,445.0,403.3,,365.0,592.0,,,,,,512.5,386.0,,,,217.6,-279.0,,-258.0,,-258.0,-369.0,,,,,-359.9,-317.4,,,3.0,,-259.0,,6.8,,-162.0,-203.7,,-242.0,-15.0,,,,,,-94.5,-221.0,,,,-389.4,,True,,True,False,,,,,False,False,,,True,,True,,True,,True,True,,True,True,,,,,,True,True,,,,False
33019,93,62.0,,59.3,,59.0,50.0,,,,,41.0,55.8,,,169.0,,29.9,,25.4,,40.0,74.7,,54.0,152.0,,,,,,130.7,,,,,61.5,-31.0,,-33.7,,-34.0,-43.0,,,,,-52.0,-37.2,,,76.0,,-63.1,,-67.6,,-53.0,-18.3,,-39.0,59.0,,,,,,37.7,,,,,-31.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
34001,2344,1322.0,,1361.9,,1348.0,1062.0,,,,,1105.9,1160.3,,,1600.0,,1157.2,,1625.7,,1392.0,1377.9,,1555.0,1614.0,,,,,1526.9,1009.1,1535.0,,,,2727.0,-1022.0,,-982.1,,-996.0,-1282.0,,,,,-1238.1,-1183.7,,,-744.0,,-1186.8,,-718.3,,-952.0,-966.1,,-789.0,-730.0,,,,,-817.1,-1334.9,-809.0,,,,383.0,,True,,True,False,,,,,False,False,,,True,,False,,True,,True,True,,True,True,,,,,True,False,True,,,,True
34003,7130,5272.0,,5338.1,7364.0,5422.0,4906.0,,,,,4408.3,6216.7,,,5628.0,,5915.0,,6035.4,,5891.0,5553.3,,6557.0,5883.0,,,,,6909.0,5098.5,5210.0,,,,6833.4,-1858.0,,-1791.9,234.0,-1708.0,-2224.0,,,,,-2721.7,-913.3,,,-1502.0,,-1215.0,,-1094.6,,-1239.0,-1576.7,,-573.0,-1247.0,,,,,-221.0,-2031.5,-1920.0,,,,-296.6,,True,True,True,False,,,,,False,True,,,True,,True,,True,,True,True,,True,True,,,,,True,False,False,,,,True
34005,3937,3170.0,,3183.5,,3227.0,3493.0,,,,,2221.9,3174.3,,,2683.0,,5220.6,,3178.8,,5048.0,3154.0,,4130.0,3417.0,,,,,3608.1,2513.4,3614.0,,,,5763.6,-767.0,,-753.5,,-710.0,-444.0,,,,,-1715.1,-762.7,,,-1254.0,,1283.6,,-758.2,,1111.0,-783.0,,193.0,-520.0,,,,,-328.9,-1423.6,-323.0,,,,1826.6,,True,,True,True,,,,,False,True,,,False,,False,,True,,False,False,,True,True,,,,,True,False,True,,,,False
34007,5556,3914.0,,3949.8,5544.8,3999.0,3113.0,,,,,2971.2,4478.1,,,3648.0,,4374.3,,3818.0,,4700.5,4165.6,,5199.0,4152.0,,,,,4938.1,3400.4,4112.0,,,,8316.8,-1642.0,,-1606.2,-11.2,-1557.0,-2443.0,,,,,-2584.8,-1077.9,,,-1908.0,,-1181.7,,-1738.0,,-855.5,-1390.4,,-357.0,-1404.0,,,,,-617.9,-2155.6,-1444.0,,,,2760.8,,True,True,True,False,,,,,False,True,,,False,,True,,False,,True,True,,True,True,,,,,True,False,True,,,,False
34009,724,232.0,,248.4,,266.0,176.0,,,,,212.3,141.0,,,449.0,,388.0,,451.5,,368.5,288.9,,373.0,426.0,,,,,,256.3,,,,,252.9,-492.0,,-475.6,,-458.0,-548.0,,,,,-511.7,-583.0,,,-275.0,,-336.0,,-272.5,,-355.5,-435.1,,-351.0,-298.0,,,,,,-467.7,,,,,-471.1,,True,,True,False,,,,,False,False,,,True,,True,,True,,True,True,,True,True,,,,,,True,,,,,True
34011,1427,650.0,,653.7,,684.0,699.0,,,,,584.3,345.9,,,1086.0,,628.9,,950.8,,974.0,704.3,,914.0,830.0,,,,,641.2,580.9,763.0,,,,731.8,-777.0,,-773.3,,-743.0,-728.0,,,,,-842.7,-1081.1,,,-341.0,,-798.1,,-476.2,,-453.0,-722.7,,-513.0,-597.0,,,,,-785.8,-846.1,-664.0,,,,-695.2,,True,,True,True,,,,,False,False,,,True,,False,,True,,True,True,,True,True,,,,,False,False,True,,,,True
34013,6706,4382.0,,4395.4,5621.9,4365.0,3492.0,,,,,3976.6,7090.8,,,4683.0,,3853.1,,5763.1,,4410.5,4739.5,,4622.0,4953.0,,,,,3843.1,4015.8,3582.0,,,,8342.8,-2324.0,,-2310.6,-1084.1,-2341.0,-3214.0,,,,,-2729.4,384.8,,,-2023.0,,-2852.9,,-942.9,,-2295.5,-1966.5,,-2084.0,-1753.0,,,,,-2862.9,-2690.2,-3124.0,,,,1636.8,,True,True,False,False,,,,,False,True,,,True,,False,,True,,True,True,,True,True,,,,,False,False,False,,,,True
34015,2891,1636.0,,1727.4,,1778.0,1555.0,,,,,1330.1,1285.9,,,2063.0,,1820.0,,2135.4,,1848.0,1738.9,,2238.0,1996.0,,,,,1854.7,1657.2,1862.0,,,,4903.6,-1255.0,,-1163.6,,-1113.0,-1336.0,,,,,-1560.9,-1605.1,,,-828.0,,-1071.0,,-755.6,,-1043.0,-1152.1,,-653.0,-895.0,,,,,-1036.3,-1233.8,-1029.0,,,,2012.6,,True,,True,False,,,,,False,False,,,True,,True,,True,,True,True,,True,True,,,,,True,True,True,,,,False
34017,6534,4328.0,,4177.2,5715.6,4440.0,3614.0,,,,,3799.4,7027.0,,,4155.0,,5981.8,,4895.4,,5860.0,4816.6,,4741.0,4545.0,,,,,4341.9,3945.4,4998.0,,,,4828.7,-2206.0,,-2356.8,-818.4,-2094.0,-2920.0,,,,,-2734.6,493.0,,,-2379.0,,-552.2,,-1638.6,,-674.0,-1717.4,,-1793.0,-1989.0,,,,,-2192.1,-2588.6,-1536.0,,,,-1705.3,,False,True,True,False,,,,,False,True,,,False,,True,,True,,True,True,,True,True,,,,,True,False,True,,,,True
34019,668,432.0,,424.8,,446.0,430.0,,,,,347.0,305.8,,,533.0,,505.0,,650.0,,624.0,568.4,,581.0,592.0,,,,,503.9,389.4,,,,,488.6,-236.0,,-243.2,,-222.0,-238.0,,,,,-321.0,-362.2,,,-135.0,,-163.0,,-18.0,,-44.0,-99.6,,-87.0,-76.0,,,,,-164.1,-278.6,,,,,-179.4,,False,,True,False,,,,,False,False,,,True,,True,,True,,True,True,,True,True,,,,,True,False,,,,,True
34021,2661,2456.0,,2358.8,,2441.0,3124.0,,,,,1763.0,1863.8,,,2321.0,,3986.2,,2065.1,,2323.5,2420.8,,3115.0,2667.0,,,,,2816.5,2337.2,2708.0,,,,6783.6,-205.0,,-302.2,,-220.0,463.0,,,,,-898.0,-797.2,,,-340.0,,1325.2,,-595.9,,-337.5,-240.2,,454.0,6.0,,,,,155.5,-323.8,47.0,,,,4122.6,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,True,,,,,True,False,True,,,,False
34023,6987,4292.0,,4261.9,5644.3,4598.0,3780.0,,,,,4159.0,4806.7,,,5598.0,,5107.9,,5796.8,,5743.5,5002.3,,5289.0,4754.0,,,,,4989.1,4301.2,4387.0,,,,5686.9,-2695.0,,-2725.1,-1342.7,-2389.0,-3207.0,,,,,-2828.0,-2180.3,,,-1389.0,,-1879.1,,-1190.2,,-1243.5,-1984.7,,-1698.0,-2233.0,,,,,-1997.9,-2685.8,-2600.0,,,,-1300.1,,False,True,True,False,,,,,False,True,,,True,,True,,True,,True,True,,True,True,,,,,True,True,True,,,,True
34025,5481,3402.0,,3546.0,4300.3,3788.0,4804.0,,,,,3168.3,3101.7,,,3767.0,,5079.8,,4689.5,,3332.0,3840.7,,4705.0,3990.0,,,,,3638.0,3556.6,4307.0,,,,5697.0,-2079.0,,-1935.0,-1180.7,-1693.0,-677.0,,,,,-2312.7,-2379.3,,,-1714.0,,-401.2,,-791.5,,-2149.0,-1640.3,,-776.0,-1491.0,,,,,-1843.0,-1924.4,-1174.0,,,,216.0,,True,True,True,True,,,,,False,False,,,True,,True,,True,,False,True,,True,True,,,,,True,True,True,,,,True
34027,3867,2454.0,,2467.8,,2454.0,2080.0,,,,,1874.3,2332.1,,,2910.0,,2158.7,,3353.5,,3051.0,2605.8,,3024.0,2753.0,,,,,3267.3,2369.8,2308.0,,,,3061.2,-1413.0,,-1399.2,,-1413.0,-1787.0,,,,,-1992.7,-1534.9,,,-957.0,,-1708.3,,-513.5,,-816.0,-1261.2,,-843.0,-1114.0,,,,,-599.7,-1497.2,-1559.0,,,,-805.8,,True,,False,False,,,,,False,False,,,True,,False,,True,,True,True,,True,True,,,,,True,False,False,,,,True
34029,5235,3154.0,,3238.4,4408.2,3244.0,2834.0,,,,,3069.6,2543.4,,,4242.0,,4377.1,,3742.2,,3218.0,3368.2,,4313.0,3866.0,,,,,2372.4,3435.0,5911.0,,,,3042.0,-2081.0,,-1996.6,-826.8,-1991.0,-2401.0,,,,,-2165.4,-2691.6,,,-993.0,,-857.9,,-1492.8,,-2017.0,-1866.8,,-922.0,-1369.0,,,,,-2862.6,-1800.0,676.0,,,,-2193.0,,True,True,True,False,,,,,False,False,,,True,,True,,True,,True,True,,True,True,,,,,False,True,True,,,,False
34031,6191,4950.0,,5020.7,6526.8,5048.0,4921.0,,,,,4148.9,5806.9,,,3928.0,,4480.9,,3920.6,,5496.0,5206.4,,5543.0,4748.0,,,,,4983.6,4547.9,5189.0,,,,6778.3,-1241.0,,-1170.3,335.8,-1143.0,-1270.0,,,,,-2042.1,-384.1,,,-2263.0,,-1710.1,,-2270.4,,-695.0,-984.6,,-648.0,-1443.0,,,,,-1207.4,-1643.1,-1002.0,,,,587.3,,True,True,True,False,,,,,False,True,,,False,,False,,False,,True,True,,True,False,,,,,True,False,True,,,,True
34033,591,274.0,,272.0,,298.0,378.0,,,,,221.5,170.7,,,391.0,,259.2,,301.3,,302.0,298.6,,383.0,361.0,,,,,,249.8,,,,,359.1,-317.0,,-319.0,,-293.0,-213.0,,,,,-369.5,-420.3,,,-200.0,,-331.8,,-289.7,,-289.0,-292.4,,-208.0,-230.0,,,,,,-341.2,,,,,-231.9,,False,,True,True,,,,,False,False,,,True,,False,,True,,True,True,,True,True,,,,,,False,,,,,True
34035,2138,1314.0,,1242.6,,1290.0,1559.0,,,,,1167.8,1147.5,,,1786.0,,1192.2,,1757.0,,1423.0,1534.3,,1715.0,1708.0,,,,,1989.5,1342.2,1207.0,,,,1811.6,-824.0,,-895.4,,-848.0,-579.0,,,,,-970.2,-990.5,,,-352.0,,-945.8,,-381.0,,-715.0,-603.7,,-423.0,-430.0,,,,,-148.5,-795.8,-931.0,,,,-326.4,,False,,False,True,,,,,False,False,,,True,,False,,True,,True,True,,True,True,,,,,True,True,False,,,,True
34037,905,452.0,,460.5,,484.0,454.0,,,,,401.3,402.4,,,673.0,,597.5,,626.5,,507.5,513.3,,630.0,730.0,,,,,586.8,437.1,571.0,,,,546.9,-453.0,,-444.5,,-421.0,-451.0,,,,,-503.7,-502.6,,,-232.0,,-307.5,,-278.5,,-397.5,-391.7,,-275.0,-175.0,,,,,-318.2,-467.9,-334.0,,,,-358.1,,True,,True,True,,,,,False,False,,,True,,True,,True,,True,True,,True,True,,,,,True,False,True,,,,True
34039,5159,4080.0,,4087.1,5343.0,3895.0,3522.0,,,,,3212.3,4826.8,,,3726.0,,3688.5,,4591.6,,5083.5,4340.3,,4141.0,4122.0,,,,,4308.7,3958.6,3228.0,,,,5575.6,-1079.0,,-1071.9,184.0,-1264.0,-1637.0,,,,,-1946.7,-332.2,,,-1433.0,,-1470.5,,-567.4,,-75.5,-818.7,,-1018.0,-1037.0,,,,,-850.3,-1200.4,-1931.0,,,,416.6,,True,True,False,False,,,,,False,True,,,False,,False,,True,,True,True,,True,True,,,,,True,False,False,,,,True
34041,710,440.0,,451.9,,446.0,648.0,,,,,345.7,348.4,,,588.0,,358.9,,437.1,,503.0,534.2,,551.0,641.0,,,,,473.3,510.9,,,,,378.5,-270.0,,-258.1,,-264.0,-62.0,,,,,-364.3,-361.6,,,-122.0,,-351.1,,-272.9,,-207.0,-175.8,,-159.0,-69.0,,,,,-236.7,-199.1,,,,,-331.5,,True,,True,True,,,,,False,False,,,True,,False,,False,,True,True,,True,True,,,,,True,True,,,,,False
35001,7855,9338.0,,9026.6,10629.9,8909.0,6871.0,,,,,5748.3,17244.5,,,11204.0,,21690.5,,7199.0,,10010.0,7686.5,,12297.0,10122.0,,,,,7380.1,8133.1,8793.0,,,,7373.4,1483.0,,1171.6,2774.9,1054.0,-984.0,,,,,-2106.7,9389.5,,,3349.0,,13835.5,,-656.0,,2155.0,-168.5,,4442.0,2267.0,,,,,-474.9,278.1,938.0,,,,-481.6,,True,False,True,True,,,,,False,False,,,False,,False,,True,,False,True,,False,False,,,,,True,True,True,,,,True
35003,16,6.0,,7.9,,10.0,7.0,,,,,6.9,5.5,,,36.0,,154.9,,8.4,,20.0,13.7,,,22.0,,,,,,8.8,,,,,10.0,-10.0,,-8.1,,-6.0,-9.0,,,,,-9.1,-10.5,,,20.0,,138.9,,-7.6,,4.0,-2.3,,,6.0,,,,,,-7.2,,,,,-6.0,,True,,True,True,,,,,True,False,,,False,,False,,True,,True,True,,,True,,,,,,True,,,,,True
35005,1201,1372.0,,1287.2,,1357.0,1093.0,,,,,974.8,2273.8,,,1196.0,,1896.5,,660.3,,1557.0,1326.5,,1854.0,1362.0,,,,,1479.1,1020.8,,,,,2521.8,171.0,,86.2,,156.0,-108.0,,,,,-226.2,1072.8,,,-5.0,,695.5,,-540.7,,356.0,125.5,,653.0,161.0,,,,,278.1,-180.2,,,,,1320.8,,True,,True,True,,,,,False,False,,,True,,False,,False,,False,True,,False,True,,,,,False,False,,,,,False
35006,275,596.0,,639.5,,596.0,426.0,,,,,371.0,275.5,,,477.0,,1854.8,,275.3,,972.0,407.5,,505.0,584.0,,,,,,375.5,,,,,992.9,321.0,,364.5,,321.0,151.0,,,,,96.0,0.5,,,202.0,,1579.8,,0.3,,697.0,132.5,,230.0,309.0,,,,,,100.5,,,,,717.9,,False,,False,True,,,,,True,True,,,True,,False,,True,,False,True,,True,True,,,,,,True,,,,,False
35007,178,142.0,,141.7,,142.0,,,,,,63.3,60.8,,,127.0,,291.3,,19.4,,189.0,120.3,,169.0,136.0,,,,,,121.3,,,,,156.2,-36.0,,-36.3,,-36.0,,,,,,-114.7,-117.2,,,-51.0,,113.3,,-158.6,,11.0,-57.7,,-9.0,-42.0,,,,,,-56.7,,,,,-21.8,,False,,False,,,,,,False,False,,,False,,False,,False,,True,False,,True,False,,,,,,False,,,,,True
35009,473,668.0,,643.9,,650.0,839.0,,,,,460.5,1076.5,,,997.0,,991.0,,439.1,,537.0,510.6,,736.0,701.0,,,,,642.3,671.1,,,,,736.6,195.0,,170.9,,177.0,366.0,,,,,-12.5,603.5,,,524.0,,518.0,,-33.9,,64.0,37.6,,263.0,228.0,,,,,169.3,198.1,,,,,263.6,,True,,True,False,,,,,True,False,,,False,,False,,True,,True,True,,False,False,,,,,True,False,,,,,False
35011,27,22.0,,24.0,,17.0,0.0,,,,,9.3,15.2,,,44.0,,8.5,,34.9,,8.0,17.4,,20.0,21.0,,,,,,21.2,,,,,18.1,-5.0,,-3.0,,-10.0,-27.0,,,,,-17.7,-11.8,,,17.0,,-18.5,,7.9,,-19.0,-9.6,,-7.0,-6.0,,,,,,-5.8,,,,,-8.9,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
