,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Google_Harvard-CPF,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
45071,351,378.0,,373.0,,358.0,203.0,,,,,444.5,,296.0,,531.4,,284.0,,428.0,356.9,,504.0,571.0,,,,,179.9,,,,,405.1,27.0,,22.0,,7.0,-148.0,,,,,93.5,,-55.0,,180.4,,-67.0,,77.0,5.9,,153.0,220.0,,,,,-171.1,,,,,54.1,,True,,True,False,,,,,False,,False,,False,,False,,False,True,,False,False,,,,,False,,,,,False
45073,1048,717.0,,723.6,,720.0,1062.0,,,,,817.8,,674.0,,997.9,,364.6,,1059.0,940.0,,1046.0,1092.0,,,,,472.6,,,,,474.8,-331.0,,-324.4,,-328.0,14.0,,,,,-230.2,,-374.0,,-50.1,,-683.4,,11.0,-108.0,,-2.0,44.0,,,,,-575.4,,,,,-573.2,,True,,True,True,,,,,True,,False,,True,,False,,True,True,,True,True,,,,,False,,,,,False
45075,602,333.0,,334.0,,329.0,155.0,,,,,448.0,,415.0,,225.2,,287.6,,349.0,457.2,,517.0,866.0,,,,,231.8,,,,,370.4,-269.0,,-268.0,,-273.0,-447.0,,,,,-154.0,,-187.0,,-376.8,,-314.4,,-253.0,-144.8,,-85.0,264.0,,,,,-370.2,,,,,-231.6,,True,,False,False,,,,,True,,True,,False,,False,,True,True,,True,True,,,,,False,,,,,True
45077,2055,1644.0,,1703.1,,1349.0,2921.0,,,,,1790.9,,1138.0,,775.5,,788.9,,1319.0,1847.8,,2379.0,2097.0,,,,,1005.7,,,,,1337.4,-411.0,,-351.9,,-706.0,866.0,,,,,-264.1,,-917.0,,-1279.5,,-1266.1,,-736.0,-207.2,,324.0,42.0,,,,,-1049.3,,,,,-717.6,,True,,False,False,,,,,True,,False,,False,,False,,False,True,,True,True,,,,,False,,,,,False
45079,3091,2184.0,,2199.4,1665.0,2171.0,2248.0,,,,,1904.3,,1964.0,,1788.9,,1474.1,,2733.5,3087.0,,3383.0,4076.0,,,,,1401.9,2726.0,,,,2243.8,-907.0,,-891.6,-1426.0,-920.0,-843.0,,,,,-1186.7,,-1127.0,,-1302.1,,-1616.9,,-357.5,-4.0,,292.0,985.0,,,,,-1689.1,-365.0,,,,-847.2,,True,False,False,True,,,,,False,,False,,False,,False,,True,True,,True,False,,,,,False,True,,,,True
45081,77,57.0,,56.1,,50.0,0.0,,,,,102.4,,149.0,,42.3,,42.7,,35.0,70.0,,73.0,165.0,,,,,,,,,,44.9,-20.0,,-20.9,,-27.0,-77.0,,,,,25.4,,72.0,,-34.7,,-34.3,,-42.0,-7.0,,-4.0,88.0,,,,,,,,,,-32.1,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,True,False,,,,,,,,,,False
45083,3700,2508.0,,2563.6,,2542.0,3292.0,,,,,2524.6,,2502.0,,2434.9,,1932.6,,2570.0,2829.3,,3917.0,4148.0,,,,,1507.3,3308.0,,,,2441.7,-1192.0,,-1136.4,,-1158.0,-408.0,,,,,-1175.4,,-1198.0,,-1265.1,,-1767.4,,-1130.0,-870.7,,217.0,448.0,,,,,-2192.7,-392.0,,,,-1258.3,,True,,True,True,,,,,True,,False,,False,,False,,True,True,,True,True,,,,,False,True,,,,False
45085,717,564.0,,546.8,,570.0,784.0,,,,,638.6,,523.0,,577.3,,345.7,,589.0,669.0,,845.0,1089.0,,,,,316.7,,,,,622.4,-153.0,,-170.2,,-147.0,67.0,,,,,-78.4,,-194.0,,-139.7,,-371.3,,-128.0,-48.0,,128.0,372.0,,,,,-400.3,,,,,-94.6,,False,,True,True,,,,,True,,False,,True,,False,,True,True,,True,False,,,,,False,,,,,True
45087,285,255.0,,259.2,,248.0,260.0,,,,,294.2,,272.0,,169.9,,132.0,,227.0,222.8,,327.0,413.0,,,,,,,,,,273.8,-30.0,,-25.8,,-37.0,-25.0,,,,,9.2,,-13.0,,-115.1,,-153.0,,-58.0,-62.2,,42.0,128.0,,,,,,,,,,-11.2,,True,,False,True,,,,,True,,True,,False,,False,,False,False,,False,False,,,,,,,,,,True
45089,222,123.0,,124.4,,122.0,42.0,,,,,194.7,,193.0,,125.1,,133.5,,96.5,143.5,,147.0,295.0,,,,,104.9,,,,,144.4,-99.0,,-97.6,,-100.0,-180.0,,,,,-27.3,,-29.0,,-96.9,,-88.5,,-125.5,-78.5,,-75.0,73.0,,,,,-117.1,,,,,-77.6,,True,,False,False,,,,,True,,True,,True,,True,,False,True,,True,True,,,,,False,,,,,True
45091,3037,2493.0,,2450.2,,2588.0,3221.0,,,,,2497.6,,1806.0,,2967.0,,1436.4,,3206.5,2842.6,,3707.0,2907.0,,,,,1453.9,3531.0,,,,2383.2,-544.0,,-586.8,,-449.0,184.0,,,,,-539.4,,-1231.0,,-70.0,,-1600.6,,169.5,-194.4,,670.0,-130.0,,,,,-1583.1,494.0,,,,-653.8,,False,,True,True,,,,,True,,False,,True,,False,,True,True,,False,True,,,,,False,True,,,,False
46003,64,123.0,,133.1,,129.0,,,,,,120.7,,203.0,,127.0,,1.9,,172.0,121.4,,134.0,133.0,,,,,,,,,,93.7,59.0,,69.1,,65.0,,,,,,56.7,,139.0,,63.0,,-62.1,,108.0,57.4,,70.0,69.0,,,,,,,,,,29.7,,False,,False,,,,,,True,,False,,False,,False,,False,True,,False,False,,,,,,,,,,True
46005,292,708.0,,720.3,,658.0,754.0,,,,,832.3,,691.0,,383.3,,259.0,,520.0,662.6,,728.0,793.0,,,,,399.4,,,,,811.6,416.0,,428.3,,366.0,462.0,,,,,540.3,,399.0,,91.3,,-33.0,,228.0,370.6,,436.0,501.0,,,,,107.4,,,,,519.6,,False,,True,False,,,,,False,,True,,True,,True,,True,True,,False,False,,,,,True,,,,,False
46007,42,102.0,,116.7,,70.0,0.0,,,,,130.6,,155.0,,14.7,,30.6,,50.0,86.7,,72.0,102.0,,,,,,,,,,71.9,60.0,,74.7,,28.0,-42.0,,,,,88.6,,113.0,,-27.3,,-11.4,,8.0,44.7,,30.0,60.0,,,,,,,,,,29.9,,False,,True,True,,,,,False,,False,,True,,True,,True,True,,True,False,,,,,,,,,,True
46009,119,294.0,,154.2,,201.0,55.0,,,,,286.1,,229.0,,19.7,,45.0,,429.0,202.3,,191.0,289.0,,,,,,,,,,309.3,175.0,,35.2,,82.0,-64.0,,,,,167.1,,110.0,,-99.3,,-74.0,,310.0,83.3,,72.0,170.0,,,,,,,,,,190.3,,True,,True,True,,,,,True,,True,,True,,True,,False,True,,True,True,,,,,,,,,,False
46011,479,591.0,,607.2,,599.0,577.0,,,,,904.4,,1069.0,,609.0,,250.1,,606.0,603.0,,611.0,803.0,,,,,669.4,,,,,583.3,112.0,,128.2,,120.0,98.0,,,,,425.4,,590.0,,130.0,,-228.9,,127.0,124.0,,132.0,324.0,,,,,190.4,,,,,104.3,,False,,False,True,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,False,,,,,True
46013,842,1098.0,,1122.8,,1050.0,1019.0,,,,,1380.4,,1784.0,,819.3,,527.0,,1052.0,1048.8,,1300.0,1292.0,,,,,631.2,,,,,1055.9,256.0,,280.8,,208.0,177.0,,,,,538.4,,942.0,,-22.7,,-315.0,,210.0,206.8,,458.0,450.0,,,,,-210.8,,,,,213.9,,False,,True,True,,,,,False,,False,,True,,False,,True,True,,False,False,,,,,True,,,,,True
46015,92,177.0,,181.1,,152.0,200.0,,,,,223.4,,135.0,,99.3,,64.6,,115.0,170.4,,186.0,208.0,,,,,,,,,,152.5,85.0,,89.1,,60.0,108.0,,,,,131.4,,43.0,,7.3,,-27.4,,23.0,78.4,,94.0,116.0,,,,,,,,,,60.5,,False,,True,False,,,,,False,,True,,True,,True,,True,True,,False,False,,,,,,,,,,True
46017,42,84.0,,87.6,,62.0,0.0,,,,,108.9,,171.0,,11.7,,10.4,,45.0,71.6,,,90.0,,,,,,,,,,66.5,42.0,,45.6,,20.0,-42.0,,,,,66.9,,129.0,,-30.3,,-31.6,,3.0,29.6,,,48.0,,,,,,,,,,24.5,,False,,True,False,,,,,False,,False,,True,,True,,True,True,,,False,,,,,,,,,,True
46019,159,156.0,,146.7,,153.0,288.0,,,,,257.3,,200.0,,152.0,,97.7,,113.0,133.7,,71.0,227.0,,,,,,,,,,177.0,-3.0,,-12.3,,-6.0,129.0,,,,,98.3,,41.0,,-7.0,,-61.3,,-46.0,-25.3,,-88.0,68.0,,,,,,,,,,18.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
46021,11,12.0,,12.8,,13.0,0.0,,,,,23.5,,117.0,,22.6,,7.0,,8.0,19.9,,12.0,20.0,,,,,,,,,,17.0,1.0,,1.8,,2.0,-11.0,,,,,12.5,,106.0,,11.6,,-4.0,,-3.0,8.9,,1.0,9.0,,,,,,,,,,6.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
46023,278,399.0,,399.0,,366.0,393.0,,,,,483.1,,256.0,,230.1,,112.0,,366.0,371.4,,459.0,400.0,,,,,,,,,,323.4,121.0,,121.0,,88.0,115.0,,,,,205.1,,-22.0,,-47.9,,-166.0,,88.0,93.4,,181.0,122.0,,,,,,,,,,45.4,,True,,True,True,,,,,False,,True,,True,,False,,True,True,,False,False,,,,,,,,,,True
46025,66,123.0,,128.8,,108.0,15.0,,,,,141.2,,170.0,,33.5,,17.6,,141.0,104.8,,146.0,124.0,,,,,,,,,,92.8,57.0,,62.8,,42.0,-51.0,,,,,75.2,,104.0,,-32.5,,-48.4,,75.0,38.8,,80.0,58.0,,,,,,,,,,26.8,,False,,True,True,,,,,False,,False,,True,,True,,False,True,,False,False,,,,,,,,,,True
46027,292,342.0,,324.9,,332.0,231.0,,,,,471.6,,486.0,,364.3,,122.9,,320.0,318.2,,463.0,361.0,,,,,,,,,,367.9,50.0,,32.9,,40.0,-61.0,,,,,179.6,,194.0,,72.3,,-169.1,,28.0,26.2,,171.0,69.0,,,,,,,,,,75.9,,True,,True,False,,,,,False,,False,,False,,False,,True,True,,False,False,,,,,,,,,,False
46029,646,828.0,,885.8,,644.0,644.0,,,,,1047.2,,1092.0,,352.3,,283.8,,608.5,639.2,,766.0,960.0,,,,,522.6,,,,,600.8,182.0,,239.8,,-2.0,-2.0,,,,,401.2,,446.0,,-293.7,,-362.2,,-37.5,-6.8,,120.0,314.0,,,,,-123.4,,,,,-45.2,,False,,True,True,,,,,False,,False,,False,,False,,True,True,,True,False,,,,,True,,,,,True
46031,85,75.0,,81.4,,65.0,0.0,,,,,148.1,,159.0,,25.4,,28.6,,57.0,98.6,,70.0,106.0,,,,,,,,,,71.3,-10.0,,-3.6,,-20.0,-85.0,,,,,63.1,,74.0,,-59.6,,-56.4,,-28.0,13.6,,-15.0,21.0,,,,,,,,,,-13.7,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
46033,143,159.0,,161.3,,147.0,130.0,,,,,195.7,,132.0,,115.7,,84.4,,155.0,161.8,,204.0,192.0,,,,,,,,,,141.1,16.0,,18.3,,4.0,-13.0,,,,,52.7,,-11.0,,-27.3,,-58.6,,12.0,18.8,,61.0,49.0,,,,,,,,,,-1.9,,False,,True,True,,,,,False,,True,,False,,False,,True,False,,False,False,,,,,,,,,,True
46035,367,1182.0,,1170.0,,912.0,296.0,,,,,1158.2,,917.0,,926.2,,297.9,,822.0,891.5,,1173.0,1013.0,,,,,,,,,,1162.3,815.0,,803.0,,545.0,-71.0,,,,,791.2,,550.0,,559.2,,-69.1,,455.0,524.5,,806.0,646.0,,,,,,,,,,795.3,,True,,True,True,,,,,True,,True,,True,,True,,True,True,,True,True,,,,,,,,,,True
46037,150,150.0,,156.5,,155.0,117.0,,,,,190.8,,208.0,,374.3,,22.4,,193.0,139.5,,250.0,178.0,,,,,,,,,,173.3,0.0,,6.5,,5.0,-33.0,,,,,40.8,,58.0,,224.3,,-127.6,,43.0,-10.5,,100.0,28.0,,,,,,,,,,23.3,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
46039,94,84.0,,84.6,,79.0,67.0,,,,,114.7,,131.0,,77.7,,36.4,,50.0,82.0,,80.0,99.0,,,,,,,,,,78.0,-10.0,,-9.4,,-15.0,-27.0,,,,,20.7,,37.0,,-16.3,,-57.6,,-44.0,-12.0,,-14.0,5.0,,,,,,,,,,-16.0,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,True,,,,,,,,,,False
46041,432,120.0,,112.9,,114.0,,,,,,233.1,,222.0,,44.1,,107.1,,59.0,171.4,,,174.0,,,,,,,,,,242.7,-312.0,,-319.1,,-318.0,,,,,,-198.9,,-210.0,,-387.9,,-324.9,,-373.0,-260.6,,,-258.0,,,,,,,,,,-189.3,,False,,False,,,,,,True,,True,,False,,False,,False,True,,,True,,,,,,,,,,True
46043,64,78.0,,70.5,,67.0,22.0,,,,,89.7,,234.0,,29.4,,20.0,,36.0,76.1,,66.0,91.0,,,,,,,,,,70.5,14.0,,6.5,,3.0,-42.0,,,,,25.7,,170.0,,-34.6,,-44.0,,-28.0,12.1,,2.0,27.0,,,,,,,,,,6.5,,True,,True,False,,,,,False,,False,,False,,False,,False,True,,True,False,,,,,,,,,,True
46045,73,69.0,,67.2,,50.0,0.0,,,,,104.6,,220.0,,28.2,,29.7,,38.0,72.3,,79.0,90.0,,,,,,,,,,48.7,-4.0,,-5.8,,-23.0,-73.0,,,,,31.6,,147.0,,-44.8,,-43.3,,-35.0,-0.7,,6.0,17.0,,,,,,,,,,-24.3,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,False,False,,,,,,,,,,False
46047,51,102.0,,102.3,,103.0,0.0,,,,,142.5,,148.0,,172.3,,36.2,,59.0,100.9,,117.0,143.0,,,,,,,,,,148.6,51.0,,51.3,,52.0,-51.0,,,,,91.5,,97.0,,121.3,,-14.8,,8.0,49.9,,66.0,92.0,,,,,,,,,,97.6,,False,,False,False,,,,,False,,False,,False,,True,,True,True,,False,False,,,,,,,,,,False
46049,26,39.0,,46.9,,35.0,0.0,,,,,62.0,,240.0,,12.4,,2.5,,22.0,39.0,,30.0,49.0,,,,,,,,,,43.6,13.0,,20.9,,9.0,-26.0,,,,,36.0,,214.0,,-13.6,,-23.5,,-4.0,13.0,,4.0,23.0,,,,,,,,,,17.6,,False,,True,False,,,,,False,,False,,False,,False,,True,False,,True,False,,,,,,,,,,False
46051,229,231.0,,222.9,,220.0,112.0,,,,,293.0,,236.0,,164.1,,52.8,,295.0,223.8,,338.0,257.0,,,,,,,,,,238.0,2.0,,-6.1,,-9.0,-117.0,,,,,64.0,,7.0,,-64.9,,-176.2,,66.0,-5.2,,109.0,28.0,,,,,,,,,,9.0,,False,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
46053,59,138.0,,140.8,,114.0,94.0,,,,,160.0,,94.0,,55.4,,60.8,,123.0,127.8,,121.0,156.0,,,,,,,,,,113.8,79.0,,81.8,,55.0,35.0,,,,,101.0,,35.0,,-3.6,,1.8,,64.0,68.8,,62.0,97.0,,,,,,,,,,54.8,,False,,True,True,,,,,False,,True,,True,,True,,True,True,,True,False,,,,,,,,,,True
46055,59,39.0,,38.6,,38.0,0.0,,,,,45.2,,98.0,,55.8,,16.7,,42.0,31.4,,24.0,43.0,,,,,,,,,,40.0,-20.0,,-20.4,,-21.0,-59.0,,,,,-13.8,,39.0,,-3.2,,-42.3,,-17.0,-27.6,,-35.0,-16.0,,,,,,,,,,-19.0,,False,,False,False,,,,,True,,False,,True,,False,,True,False,,False,True,,,,,,,,,,True
46057,123,321.0,,334.2,,286.0,222.0,,,,,369.8,,250.0,,490.2,,61.8,,339.0,261.2,,375.0,301.0,,,,,,,,,,305.4,198.0,,211.2,,163.0,99.0,,,,,246.8,,127.0,,367.2,,-61.2,,216.0,138.2,,252.0,178.0,,,,,,,,,,182.4,,False,,True,True,,,,,False,,True,,False,,True,,False,True,,False,True,,,,,,,,,,True
46059,35,99.0,,109.3,,92.0,,,,,,110.7,,320.0,,62.4,,18.6,,81.0,108.3,,80.0,113.0,,,,,,,,,,85.4,64.0,,74.3,,57.0,,,,,,75.7,,285.0,,27.4,,-16.4,,46.0,73.3,,45.0,78.0,,,,,,,,,,50.4,,False,,True,,,,,,False,,False,,True,,True,,True,False,,True,False,,,,,,,,,,True
46061,76,90.0,,95.9,,85.0,82.0,,,,,120.9,,203.0,,55.4,,26.7,,66.0,94.9,,91.0,107.0,,,,,,,,,,84.6,14.0,,19.9,,9.0,6.0,,,,,44.9,,127.0,,-20.6,,-49.3,,-10.0,18.9,,15.0,31.0,,,,,,,,,,8.6,,False,,True,True,,,,,False,,False,,False,,False,,True,False,,False,False,,,,,,,,,,True
46063,22,0.0,,0.0,,2.0,0.0,,,,,18.9,,67.0,,3.5,,5.5,,18.0,0.9,,1.0,6.0,,,,,,,,,,4.6,-22.0,,-22.0,,-20.0,-22.0,,,,,-3.1,,45.0,,-18.5,,-16.5,,-4.0,-21.1,,-21.0,-16.0,,,,,,,,,,-17.4,,False,,True,False,,,,,True,,False,,True,,True,,True,True,,True,True,,,,,,,,,,True
46065,324,711.0,,725.0,,721.0,724.0,,,,,800.0,,859.0,,791.8,,171.2,,819.0,618.9,,1006.0,706.0,,,,,475.0,,,,,838.9,387.0,,401.0,,397.0,400.0,,,,,476.0,,535.0,,467.8,,-152.8,,495.0,294.9,,682.0,382.0,,,,,151.0,,,,,514.9,,False,,False,False,,,,,False,,False,,False,,True,,False,True,,False,True,,,,,True,,,,,False
46067,143,273.0,,257.1,,260.0,243.0,,,,,317.9,,179.0,,425.5,,56.5,,354.0,248.0,,396.0,304.0,,,,,,,,,,330.3,130.0,,114.1,,117.0,100.0,,,,,174.9,,36.0,,282.5,,-86.5,,211.0,105.0,,253.0,161.0,,,,,,,,,,187.3,,True,,True,True,,,,,False,,True,,False,,True,,False,True,,False,False,,,,,,,,,,False
46069,17,54.0,,50.2,,48.0,4.0,,,,,60.9,,125.0,,55.4,,9.1,,41.0,50.8,,59.0,60.0,,,,,,,,,,64.7,37.0,,33.2,,31.0,-13.0,,,,,43.9,,108.0,,38.4,,-7.9,,24.0,33.8,,42.0,43.0,,,,,,,,,,47.7,,True,,True,True,,,,,False,,False,,False,,True,,True,True,,False,False,,,,,,,,,,False
46071,56,21.0,,29.8,,17.0,0.0,,,,,65.4,,95.0,,16.5,,11.4,,2.0,29.4,,16.0,44.0,,,,,,,,,,23.8,-35.0,,-26.2,,-39.0,-56.0,,,,,9.4,,39.0,,-39.5,,-44.6,,-54.0,-26.6,,-40.0,-12.0,,,,,,,,,,-32.2,,True,,False,False,,,,,True,,False,,False,,False,,False,True,,False,True,,,,,,,,,,True
46073,20,66.0,,66.7,,59.0,,,,,,61.2,,197.0,,44.9,,4.1,,44.0,62.7,,76.0,74.0,,,,,,,,,,58.8,46.0,,46.7,,39.0,,,,,,41.2,,177.0,,24.9,,-15.9,,24.0,42.7,,56.0,54.0,,,,,,,,,,38.8,,False,,True,,,,,,True,,False,,True,,True,,True,True,,False,False,,,,,,,,,,True
46075,8,27.0,,26.9,,23.0,,,,,,32.5,,27.0,,15.0,,6.1,,9.0,24.1,,13.0,27.0,,,,,,,,,,21.6,19.0,,18.9,,15.0,,,,,,24.5,,19.0,,7.0,,-1.9,,1.0,16.1,,5.0,19.0,,,,,,,,,,13.6,,True,,True,,,,,,False,,False,,True,,True,,True,True,,True,False,,,,,,,,,,True
46077,82,192.0,,192.7,,189.0,123.0,,,,,201.2,,192.0,,149.1,,55.4,,231.0,190.9,,107.0,207.0,,,,,,,,,,169.2,110.0,,110.7,,107.0,41.0,,,,,119.2,,110.0,,67.1,,-26.6,,149.0,108.9,,25.0,125.0,,,,,,,,,,87.2,,False,,True,True,,,,,False,,False,,True,,True,,False,True,,True,False,,,,,,,,,,True
46079,172,261.0,,213.3,,232.0,242.0,,,,,345.3,,440.0,,222.7,,110.0,,81.5,265.8,,250.0,339.0,,,,,,,,,,354.1,89.0,,41.3,,60.0,70.0,,,,,173.3,,268.0,,50.7,,-62.0,,-90.5,93.8,,78.0,167.0,,,,,,,,,,182.1,,True,,True,True,,,,,False,,False,,True,,True,,False,False,,True,False,,,,,,,,,,False
46081,528,549.0,,528.4,,477.0,422.0,,,,,777.3,,629.0,,370.8,,176.9,,212.0,456.8,,480.0,735.0,,,,,,,,,,559.0,21.0,,0.4,,-51.0,-106.0,,,,,249.3,,101.0,,-157.2,,-351.1,,-316.0,-71.2,,-48.0,207.0,,,,,,,,,,31.0,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,False,False,,,,,,,,,,False
46083,1128,1584.0,,1690.2,,1573.0,1242.0,,,,,2067.6,,1624.0,,1299.9,,812.8,,890.0,1544.1,,1688.0,1996.0,,,,,1776.7,,,,,2584.0,456.0,,562.2,,445.0,114.0,,,,,939.6,,496.0,,171.9,,-315.2,,-238.0,416.1,,560.0,868.0,,,,,648.7,,,,,1456.0,,False,,True,True,,,,,False,,False,,True,,True,,True,True,,False,False,,,,,False,,,,,False
46085,73,168.0,,168.5,,131.0,,,,,,195.3,,135.0,,90.1,,34.1,,123.0,138.2,,225.0,169.0,,,,,,,,,,123.5,95.0,,95.5,,58.0,,,,,,122.3,,62.0,,17.1,,-38.9,,50.0,65.2,,152.0,96.0,,,,,,,,,,50.5,,False,,True,,,,,,False,,True,,True,,True,,True,True,,False,False,,,,,,,,,,True
46087,80,228.0,,214.0,,192.0,161.0,,,,,250.0,,107.0,,200.5,,43.1,,170.0,201.9,,198.0,253.0,,,,,,,,,,257.0,148.0,,134.0,,112.0,81.0,,,,,170.0,,27.0,,120.5,,-36.9,,90.0,121.9,,118.0,173.0,,,,,,,,,,177.0,,True,,True,True,,,,,False,,True,,True,,True,,True,True,,True,False,,,,,,,,,,False
46089,32,111.0,,104.3,,108.0,29.0,,,,,99.5,,193.0,,986.3,,10.6,,278.0,90.8,,,107.0,,,,,,,,,,106.1,79.0,,72.3,,76.0,-3.0,,,,,67.5,,161.0,,954.3,,-21.4,,246.0,58.8,,,75.0,,,,,,,,,,74.1,,True,,True,True,,,,,True,,False,,False,,True,,False,True,,,True,,,,,,,,,,True
46091,81,102.0,,99.4,,102.0,52.0,,,,,117.8,,302.0,,298.5,,29.3,,347.0,96.6,,130.0,119.0,,,,,,,,,,106.6,21.0,,18.4,,21.0,-29.0,,,,,36.8,,221.0,,217.5,,-51.7,,266.0,15.6,,49.0,38.0,,,,,,,,,,25.6,,True,,False,False,,,,,False,,False,,False,,False,,False,True,,False,False,,,,,,,,,,False
46093,464,522.0,,527.2,,527.0,485.0,,,,,688.3,,628.0,,705.9,,246.8,,553.0,447.0,,589.0,666.0,,,,,,,,,,532.8,58.0,,63.2,,63.0,21.0,,,,,224.3,,164.0,,241.9,,-217.2,,89.0,-17.0,,125.0,202.0,,,,,,,,,,68.8,,False,,False,True,,,,,False,,False,,False,,False,,False,True,,False,False,,,,,,,,,,False
46095,54,78.0,,75.5,,78.0,0.0,,,,,85.5,,86.0,,108.1,,18.9,,89.0,84.2,,75.0,80.0,,,,,,,,,,63.7,24.0,,21.5,,24.0,-54.0,,,,,31.5,,32.0,,54.1,,-35.1,,35.0,30.2,,21.0,26.0,,,,,,,,,,9.7,,True,,False,False,,,,,False,,False,,False,,False,,False,False,,True,False,,,,,,,,,,True
46097,31,27.0,,25.4,,21.0,0.0,,,,,49.4,,181.0,,6.7,,6.8,,3.0,27.4,,21.0,37.0,,,,,,,,,,31.6,-4.0,,-5.6,,-10.0,-31.0,,,,,18.4,,150.0,,-24.3,,-24.2,,-28.0,-3.6,,-10.0,6.0,,,,,,,,,,0.6,,False,,False,False,,,,,False,,False,,False,,False,,False,True,,False,False,,,,,,,,,,True
46099,4397,5289.0,,5615.7,6135.6,5004.0,3485.0,,,,,5702.5,,7655.0,,4126.0,,3056.3,,4293.5,4693.9,,5596.0,6464.0,,,,,1660.0,7295.0,,,,6586.8,892.0,,1218.7,1738.6,607.0,-912.0,,,,,1305.5,,3258.0,,-271.0,,-1340.7,,-103.5,296.9,,1199.0,2067.0,,,,,-2737.0,2898.0,,,,2189.8,,False,False,True,False,,,,,False,,False,,True,,False,,True,True,,False,False,,,,,False,False,,,,False
46101,103,147.0,,149.3,,113.0,102.0,,,,,178.6,,157.0,,58.9,,25.6,,94.0,121.7,,63.0,163.0,,,,,,,,,,125.9,44.0,,46.3,,10.0,-1.0,,,,,75.6,,54.0,,-44.1,,-77.4,,-9.0,18.7,,-40.0,60.0,,,,,,,,,,22.9,,False,,True,True,,,,,False,,False,,False,,False,,True,True,,True,False,,,,,,,,,,True
46102,263,420.0,,418.2,,247.0,228.0,,,,,577.3,,197.0,,119.3,,,,221.0,322.4,,278.0,474.0,,,,,,,,,,,157.0,,155.2,,-16.0,-35.0,,,,,314.3,,-66.0,,-143.7,,,,-42.0,59.4,,15.0,211.0,,,,,,,,,,,,True,,True,True,,,,,False,,True,,True,,,,True,True,,True,False,,,,,,,,,,
