,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
28083,101,135.0,,128.7,,120.0,402.0,119.0,,,,137.7,,80.1,,,156.0,44.4,,135.8,44.5,,95.0,121.1,,,,109.0,157.0,249.7,,,,,,,,,74.3,185.6,34.0,,27.7,,19.0,301.0,18.0,,,,36.7,,-20.9,,,55.0,-56.6,,34.8,-56.5,,-6.0,20.1,,,,8.0,56.0,148.7,,,,,,,,,-26.7,84.6,,True,,True,False,True,,,,False,,True,,,False,False,,False,False,,True,True,,,,True,False,False,,,,,,,,,True,False
28085,254,255.0,,258.9,,205.0,551.0,202.0,,,,145.0,,151.0,,,209.0,170.7,,164.1,59.0,,221.0,210.8,,,,215.0,247.0,132.1,,,,,,,,,206.1,274.2,1.0,,4.9,,-49.0,297.0,-52.0,,,,-109.0,,-103.0,,,-45.0,-83.3,,-89.9,-195.0,,-33.0,-43.2,,,,-39.0,-7.0,-121.9,,,,,,,,,-47.9,20.2,,False,,False,False,False,,,,False,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,False
28087,150,294.0,,299.4,,216.0,693.0,177.0,,,,230.4,,185.7,,,454.0,97.3,,302.0,143.5,,162.0,237.1,,,,212.0,331.0,189.0,,,,,,,,,147.0,407.5,144.0,,149.4,,66.0,543.0,27.0,,,,80.4,,35.7,,,304.0,-52.7,,152.0,-6.5,,12.0,87.1,,,,62.0,181.0,39.0,,,,,,,,,-3.0,257.5,,False,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,False,True,,,,,,,,,True,False
28089,254,450.0,,438.5,,331.0,990.0,250.0,,,,399.1,,299.2,,321.7,541.0,222.6,,560.9,202.5,,314.0,369.9,,,,372.0,441.0,393.0,,,,,,,,,271.3,720.7,196.0,,184.5,,77.0,736.0,-4.0,,,,145.1,,45.2,,67.7,287.0,-31.4,,306.9,-51.5,,60.0,115.9,,,,118.0,187.0,139.0,,,,,,,,,17.3,466.7,,True,,True,False,True,,,,True,,True,,True,False,True,,False,True,,True,True,,,,True,True,True,,,,,,,,,True,False
28091,127,156.0,,171.3,,150.0,330.0,177.0,,,,107.1,,56.5,,,154.0,32.5,,178.2,,,56.0,92.0,,,,113.0,148.0,187.7,,,,,,,,,147.4,221.9,29.0,,44.3,,23.0,203.0,50.0,,,,-19.9,,-70.5,,,27.0,-94.5,,51.2,,,-71.0,-35.0,,,,-14.0,21.0,60.7,,,,,,,,,20.4,94.9,,False,,True,False,False,,,,True,,False,,,True,False,,False,,,False,False,,,,True,True,False,,,,,,,,,True,False
28093,176,288.0,,287.6,,204.0,607.0,189.0,,,,160.4,,118.5,,,209.0,95.0,,207.7,84.5,,190.0,252.0,,,,224.0,266.0,273.9,,,,,,,,,185.4,346.9,112.0,,111.6,,28.0,431.0,13.0,,,,-15.6,,-57.5,,,33.0,-81.0,,31.7,-91.5,,14.0,76.0,,,,48.0,90.0,97.9,,,,,,,,,9.4,170.9,,True,,True,False,True,,,,True,,True,,,True,True,,True,True,,True,True,,,,True,True,True,,,,,,,,,True,False
28095,59,132.0,,136.3,,116.0,453.0,115.0,,,,160.4,,70.1,,,290.0,64.5,,221.2,56.0,,72.0,111.9,,,,117.0,204.0,153.4,,,,,,,,,78.1,219.8,73.0,,77.3,,57.0,394.0,56.0,,,,101.4,,11.1,,,231.0,5.5,,162.2,-3.0,,13.0,52.9,,,,58.0,145.0,94.4,,,,,,,,,19.1,160.8,,False,,True,False,True,,,,False,,True,,,False,True,,False,True,,True,True,,,,True,False,False,,,,,,,,,True,False
28097,52,66.0,,69.3,,46.0,193.0,17.0,,,,43.2,,30.7,,,68.0,10.0,,40.3,,,22.0,44.2,,,,44.0,61.0,36.8,,,,,,,,,47.9,87.7,14.0,,17.3,,-6.0,141.0,-35.0,,,,-8.8,,-21.3,,,16.0,-42.0,,-11.7,,,-30.0,-7.8,,,,-8.0,9.0,-15.2,,,,,,,,,-4.1,35.7,,False,,True,False,False,,,,True,,False,,,False,False,,True,,,False,True,,,,True,True,False,,,,,,,,,True,False
28099,170,180.0,,177.0,,148.0,491.0,89.0,,,,152.5,,77.9,,,229.0,41.6,,161.7,47.0,,94.0,174.0,,,,102.0,180.0,146.3,,,,,,,,,104.5,197.3,10.0,,7.0,,-22.0,321.0,-81.0,,,,-17.5,,-92.1,,,59.0,-128.4,,-8.3,-123.0,,-76.0,4.0,,,,-68.0,10.0,-23.7,,,,,,,,,-65.5,27.3,,True,,False,False,False,,,,False,,False,,,False,False,,True,False,,False,True,,,,False,False,False,,,,,,,,,False,False
28101,167,147.0,,156.1,,116.0,359.0,80.0,,,,95.5,,83.4,,,155.0,52.7,,134.9,,,101.0,130.8,,,,119.0,134.0,79.3,,,,,,,,,93.4,159.0,-20.0,,-10.9,,-51.0,192.0,-87.0,,,,-71.5,,-83.6,,,-12.0,-114.3,,-32.1,,,-66.0,-36.2,,,,-48.0,-33.0,-87.7,,,,,,,,,-73.6,-8.0,,True,,False,False,False,,,,False,,False,,,True,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,True
28103,27,51.0,,47.2,,43.0,201.0,40.0,,,,51.5,,22.1,,,65.0,29.0,,55.7,,,33.0,49.3,,,,44.0,50.0,30.7,,,,,,,,,36.7,70.2,24.0,,20.2,,16.0,174.0,13.0,,,,24.5,,-4.9,,,38.0,2.0,,28.7,,,6.0,22.3,,,,17.0,23.0,3.7,,,,,,,,,9.7,43.2,,True,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,True,True,,,,,,,,,True,False
28105,86,219.0,,230.7,,173.0,519.0,115.0,,,,176.3,,198.7,,,351.0,46.5,,220.8,108.5,,120.0,160.5,,,,165.0,225.0,204.7,,,,,,,,,124.5,268.8,133.0,,144.7,,87.0,433.0,29.0,,,,90.3,,112.7,,,265.0,-39.5,,134.8,22.5,,34.0,74.5,,,,79.0,139.0,118.7,,,,,,,,,38.5,182.8,,False,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,False,True,,,,,,,,,True,False
28107,152,249.0,,251.2,,176.0,544.0,107.0,,,,175.2,,118.0,,,201.0,90.5,,257.5,77.5,,123.0,173.3,,,,202.0,245.0,269.8,,,,,,,,,148.7,286.1,97.0,,99.2,,24.0,392.0,-45.0,,,,23.2,,-34.0,,,49.0,-61.5,,105.5,-74.5,,-29.0,21.3,,,,50.0,93.0,117.8,,,,,,,,,-3.3,134.1,,False,,True,False,True,,,,True,,True,,,True,True,,False,True,,True,True,,,,True,True,False,,,,,,,,,True,False
28109,259,399.0,,409.3,,221.0,664.0,193.0,,,,182.8,,377.1,,,332.0,137.8,,291.2,145.0,,116.0,220.2,,,,300.0,375.0,300.1,,,,,,,,,251.5,392.9,140.0,,150.3,,-38.0,405.0,-66.0,,,,-76.2,,118.1,,,73.0,-121.2,,32.2,-114.0,,-143.0,-38.8,,,,41.0,116.0,41.1,,,,,,,,,-7.5,133.9,,False,,True,False,True,,,,True,,True,,,True,True,,True,True,,False,True,,,,True,True,True,,,,,,,,,True,True
28111,102,81.0,,73.4,,69.0,248.0,33.0,,,,44.5,,52.7,,,87.0,10.2,,56.7,,,53.0,85.2,,,,60.0,71.0,96.4,,,,,,,,,59.6,104.6,-21.0,,-28.6,,-33.0,146.0,-69.0,,,,-57.5,,-49.3,,,-15.0,-91.8,,-45.3,,,-49.0,-16.8,,,,-42.0,-31.0,-5.6,,,,,,,,,-42.4,2.6,,False,,False,False,False,,,,False,,False,,,True,False,,False,,,False,True,,,,False,False,True,,,,,,,,,False,True
28113,91,159.0,,128.6,,127.0,422.0,103.0,,,,135.0,,185.3,,,234.0,86.1,,208.7,26.5,,79.0,134.4,,,,150.0,205.0,139.0,,,,,,,,,128.6,195.2,68.0,,37.6,,36.0,331.0,12.0,,,,44.0,,94.3,,,143.0,-4.9,,117.7,-64.5,,-12.0,43.4,,,,59.0,114.0,48.0,,,,,,,,,37.6,104.2,,True,,True,False,True,,,,True,,False,,,False,True,,False,True,,True,True,,,,True,False,True,,,,,,,,,True,False
28115,93,123.0,,117.7,,114.0,437.0,75.0,,,,158.4,,32.9,,,287.0,69.2,,208.8,22.0,,75.0,109.7,,,,99.0,193.0,215.1,,,,,,,,,38.0,213.2,30.0,,24.7,,21.0,344.0,-18.0,,,,65.4,,-60.1,,,194.0,-23.8,,115.8,-71.0,,-18.0,16.7,,,,6.0,100.0,122.1,,,,,,,,,-55.0,120.2,,True,,True,False,True,,,,False,,False,,,False,True,,False,False,,True,True,,,,True,False,False,,,,,,,,,False,False
28117,54,93.0,,96.9,,92.0,308.0,68.0,,,,100.3,,61.2,,,214.0,16.3,,123.3,,,39.0,76.2,,,,64.0,134.0,211.2,,,,,,,,,41.9,137.8,39.0,,42.9,,38.0,254.0,14.0,,,,46.3,,7.2,,,160.0,-37.7,,69.3,,,-15.0,22.2,,,,10.0,80.0,157.2,,,,,,,,,-12.1,83.8,,False,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
28119,15,30.0,,23.2,,26.0,140.0,25.0,,,,31.8,,20.4,,,40.0,11.9,,34.9,,,1.0,15.6,,,,20.0,36.0,53.9,,,,,,,,,18.6,47.7,15.0,,8.2,,11.0,125.0,10.0,,,,16.8,,5.4,,,25.0,-3.1,,19.9,,,-14.0,0.6,,,,5.0,21.0,38.9,,,,,,,,,3.6,32.7,,True,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
28121,529,819.0,,837.2,,675.0,1558.0,678.0,,,,539.6,,606.5,,713.6,884.0,523.0,,900.8,432.5,,558.0,669.8,,,,739.0,857.0,632.5,,,,,,501.0,,,702.4,956.5,290.0,,308.2,,146.0,1029.0,149.0,,,,10.6,,77.5,,184.6,355.0,-6.0,,371.8,-96.5,,29.0,140.8,,,,210.0,328.0,103.5,,,,,,-28.0,,,173.4,427.5,,False,,True,False,True,,,,True,,True,,True,False,True,,False,True,,True,True,,,,True,False,True,,,,,,True,,,True,False
28123,89,180.0,,185.3,,173.0,422.0,141.0,,,,141.2,,103.8,,,184.0,58.9,,192.2,,,87.0,111.9,,,,153.0,169.0,229.2,,,,,,,,,178.5,190.8,91.0,,96.3,,84.0,333.0,52.0,,,,52.2,,14.8,,,95.0,-30.1,,103.2,,,-2.0,22.9,,,,64.0,80.0,140.2,,,,,,,,,89.5,101.8,,False,,True,False,True,,,,True,,True,,,False,True,,False,,,True,True,,,,True,True,False,,,,,,,,,True,False
28125,5,12.0,,6.5,,13.0,195.0,0.0,,,,24.2,,5.9,,,23.0,6.5,,27.2,,,0.0,16.9,,,,12.0,18.0,34.7,,,,,,,,,9.0,62.7,7.0,,1.5,,8.0,190.0,-5.0,,,,19.2,,0.9,,,18.0,1.5,,22.2,,,-5.0,11.9,,,,7.0,13.0,29.7,,,,,,,,,4.0,57.7,,True,,False,False,True,,,,False,,True,,,False,True,,False,,,True,False,,,,False,False,False,,,,,,,,,True,False
28127,170,150.0,,149.6,,130.0,395.0,118.0,,,,104.8,,108.9,,,160.0,77.9,,159.7,,,120.0,137.1,,,,128.0,141.0,122.2,,,,,,,,,94.0,146.4,-20.0,,-20.4,,-40.0,225.0,-52.0,,,,-65.2,,-61.1,,,-10.0,-92.1,,-10.3,,,-50.0,-32.9,,,,-42.0,-29.0,-47.8,,,,,,,,,-76.0,-23.6,,False,,False,False,False,,,,False,,False,,,True,False,,True,,,False,False,,,,False,False,False,,,,,,,,,False,False
28129,74,84.0,,80.9,,82.0,280.0,102.0,,,,68.2,,64.8,,,105.0,36.2,,128.3,,,51.0,86.1,,,,84.0,108.0,115.7,,,,,,,,,64.9,168.6,10.0,,6.9,,8.0,206.0,28.0,,,,-5.8,,-9.2,,,31.0,-37.8,,54.3,,,-23.0,12.1,,,,10.0,34.0,41.7,,,,,,,,,-9.1,94.6,,True,,True,False,False,,,,True,,True,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,True,False
28131,68,102.0,,114.8,,90.0,299.0,95.0,,,,66.1,,76.5,,,124.0,39.4,,110.3,,,61.0,94.8,,,,79.0,114.0,160.0,,,,,,,,,64.0,178.5,34.0,,46.8,,22.0,231.0,27.0,,,,-1.9,,8.5,,,56.0,-28.6,,42.3,,,-7.0,26.8,,,,11.0,46.0,92.0,,,,,,,,,-4.0,110.5,,False,,True,False,True,,,,True,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
28133,89,183.0,,172.6,,138.0,416.0,97.0,,,,130.6,,81.9,,,127.0,44.0,,153.4,,,112.0,135.0,,,,134.0,169.0,258.1,,,,,,,,,130.4,217.5,94.0,,83.6,,49.0,327.0,8.0,,,,41.6,,-7.1,,,38.0,-45.0,,64.4,,,23.0,46.0,,,,45.0,80.0,169.1,,,,,,,,,41.4,128.5,,True,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
28135,41,63.0,,56.9,,60.0,296.0,58.0,,,,74.1,,24.2,,,85.0,17.2,,123.3,,,0.0,52.2,,,,61.0,77.0,126.7,,,,,,,,,31.8,122.0,22.0,,15.9,,19.0,255.0,17.0,,,,33.1,,-16.8,,,44.0,-23.8,,82.3,,,-41.0,11.2,,,,20.0,36.0,85.7,,,,,,,,,-9.2,81.0,,True,,True,False,True,,,,False,,True,,,False,False,,False,,,False,True,,,,True,False,False,,,,,,,,,True,False
28137,105,105.0,,99.1,,104.0,379.0,69.0,,,,111.9,,62.0,,,178.0,22.1,,105.1,,,51.0,120.4,,,,71.0,154.0,222.3,,,,,,,,,79.5,188.4,0.0,,-5.9,,-1.0,274.0,-36.0,,,,6.9,,-43.0,,,73.0,-82.9,,0.1,,,-54.0,15.4,,,,-34.0,49.0,117.3,,,,,,,,,-25.5,83.4,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
28139,102,141.0,,112.2,,115.0,394.0,73.0,,,,111.1,,58.4,,,169.0,76.8,,120.0,,,49.0,88.4,,,,90.0,153.0,179.1,,,,,,,,,69.3,200.4,39.0,,10.2,,13.0,292.0,-29.0,,,,9.1,,-43.6,,,67.0,-25.2,,18.0,,,-53.0,-13.6,,,,-12.0,51.0,77.1,,,,,,,,,-32.7,98.4,,True,,True,False,True,,,,True,,False,,,False,True,,True,,,False,True,,,,True,False,False,,,,,,,,,True,False
28141,48,84.0,,36.4,,77.0,272.0,75.0,,,,87.8,,31.9,,,166.0,45.3,,128.5,,,45.0,67.7,,,,70.0,119.0,148.5,,,,,,,,,72.7,119.9,36.0,,-11.6,,29.0,224.0,27.0,,,,39.8,,-16.1,,,118.0,-2.7,,80.5,,,-3.0,19.7,,,,22.0,71.0,100.5,,,,,,,,,24.7,71.9,,True,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
28143,36,69.0,,70.2,,55.0,228.0,73.0,,,,41.4,,44.2,,,44.0,42.9,,49.2,,,8.0,40.0,,,,61.0,60.0,69.5,,,,,,,,,60.7,98.5,33.0,,34.2,,19.0,192.0,37.0,,,,5.4,,8.2,,,8.0,6.9,,13.2,,,-28.0,4.0,,,,25.0,24.0,33.5,,,,,,,,,24.7,62.5,,False,,True,False,False,,,,True,,True,,,True,True,,True,,,True,True,,,,True,True,False,,,,,,,,,True,False
28145,122,207.0,,223.1,,164.0,534.0,89.0,,,,157.0,,77.4,,,228.0,68.4,,215.0,,,116.0,173.2,,,,153.0,193.0,122.0,,,,,,,,,113.5,255.9,85.0,,101.1,,42.0,412.0,-33.0,,,,35.0,,-44.6,,,106.0,-53.6,,93.0,,,-6.0,51.2,,,,31.0,71.0,-0.0,,,,,,,,,-8.5,133.9,,False,,True,False,True,,,,True,,True,,,False,True,,False,,,True,True,,,,True,True,True,,,,,,,,,True,False
28147,28,66.0,,61.8,,51.0,212.0,44.0,,,,48.5,,61.4,,,84.0,17.5,,48.1,,,42.0,49.4,,,,57.0,74.0,53.8,,,,,,,,,44.2,96.4,38.0,,33.8,,23.0,184.0,16.0,,,,20.5,,33.4,,,56.0,-10.5,,20.1,,,14.0,21.4,,,,29.0,46.0,25.8,,,,,,,,,16.2,68.4,,True,,True,False,True,,,,True,,True,,,False,True,,True,,,True,True,,,,True,False,True,,,,,,,,,True,False
28149,100,216.0,,219.1,,165.0,548.0,93.0,,,,182.3,,201.1,,,228.0,86.3,,313.6,87.0,,93.0,156.3,,,,178.0,224.0,135.8,,,,,,,,,171.2,278.1,116.0,,119.1,,65.0,448.0,-7.0,,,,82.3,,101.1,,,128.0,-13.7,,213.6,-13.0,,-7.0,56.3,,,,78.0,124.0,35.8,,,,,,,,,71.2,178.1,,False,,True,False,True,,,,True,,True,,,False,True,,False,True,,True,True,,,,True,False,True,,,,,,,,,True,False
28151,142,78.0,,67.0,,92.0,486.0,81.0,,,,187.2,,58.6,,,208.0,15.0,,219.1,94.0,,43.0,125.7,,,,59.0,161.0,163.1,,,,,,,,,29.9,199.3,-64.0,,-75.0,,-50.0,344.0,-61.0,,,,45.2,,-83.4,,,66.0,-127.0,,77.1,-48.0,,-99.0,-16.3,,,,-83.0,19.0,21.1,,,,,,,,,-112.1,57.3,,False,,True,False,True,,,,True,,False,,,False,False,,False,True,,False,True,,,,False,True,True,,,,,,,,,False,True
28153,145,153.0,,159.8,,132.0,540.0,114.0,,,,114.9,,91.2,,,138.0,78.3,,175.4,,,114.0,194.6,,,,155.0,140.0,105.6,,,,,,,,,138.8,233.0,8.0,,14.8,,-13.0,395.0,-31.0,,,,-30.1,,-53.8,,,-7.0,-66.7,,30.4,,,-31.0,49.6,,,,10.0,-5.0,-39.4,,,,,,,,,-6.2,88.0,,False,,False,False,False,,,,False,,False,,,True,False,,False,,,False,False,,,,False,True,False,,,,,,,,,True,False
28155,56,75.0,,64.4,,58.0,226.0,63.0,,,,43.3,,26.0,,,81.0,18.1,,50.3,,,38.0,63.1,,,,49.0,67.0,32.8,,,,,,,,,19.4,112.5,19.0,,8.4,,2.0,170.0,7.0,,,,-12.7,,-30.0,,,25.0,-37.9,,-5.7,,,-18.0,7.1,,,,-7.0,11.0,-23.2,,,,,,,,,-36.6,56.5,,True,,True,False,True,,,,True,,False,,,False,False,,True,,,True,True,,,,True,True,False,,,,,,,,,False,False
28157,10,12.0,,12.9,,12.0,105.0,1.0,,,,26.8,,25.7,,,46.0,3.0,,30.8,,,3.0,8.1,,,,11.0,33.0,29.0,,,,,,,,,8.3,27.0,2.0,,2.9,,2.0,95.0,-9.0,,,,16.8,,15.7,,,36.0,-7.0,,20.8,,,-7.0,-1.9,,,,1.0,23.0,19.0,,,,,,,,,-1.7,17.0,,False,,False,False,False,,,,False,,False,,,False,False,,False,,,False,True,,,,True,False,False,,,,,,,,,True,False
28159,40,63.0,,63.7,,61.0,273.0,33.0,,,,72.1,,26.5,,,122.0,41.6,,103.9,,,41.0,58.7,,,,51.0,91.0,99.9,,,,,,,,,39.6,102.1,23.0,,23.7,,21.0,233.0,-7.0,,,,32.1,,-13.5,,,82.0,1.6,,63.9,,,1.0,18.7,,,,11.0,51.0,59.9,,,,,,,,,-0.4,62.1,,False,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
28161,65,108.0,,127.5,,90.0,306.0,65.0,,,,58.9,,44.4,,,75.0,88.3,,95.4,,,86.0,107.9,,,,116.0,102.0,31.6,,,,,,,,,109.1,151.1,43.0,,62.5,,25.0,241.0,0.0,,,,-6.1,,-20.6,,,10.0,23.3,,30.4,,,21.0,42.9,,,,51.0,37.0,-33.4,,,,,,,,,44.1,86.1,,False,,True,False,True,,,,True,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,False,False
28163,137,156.0,,148.6,,136.0,427.0,155.0,,,,120.5,,84.6,,,134.0,77.7,,220.3,,,106.0,143.1,,,,131.0,157.0,123.1,,,,,,,,,149.1,188.6,19.0,,11.6,,-1.0,290.0,18.0,,,,-16.5,,-52.4,,,-3.0,-59.3,,83.3,,,-31.0,6.1,,,,-6.0,20.0,-13.9,,,,,,,,,12.1,51.6,,True,,True,False,True,,,,True,,False,,,True,False,,False,,,False,True,,,,True,False,True,,,,,,,,,True,False
29001,41,90.0,,91.8,,72.0,242.0,39.0,,,,91.6,,70.4,,,153.0,25.5,,103.1,,,26.0,51.4,,,,66.0,104.0,123.1,,,,,,,,,11.4,144.1,49.0,,50.8,,31.0,201.0,-2.0,,,,50.6,,29.4,,,112.0,-15.5,,62.1,,,-15.0,10.4,,,,25.0,63.0,82.1,,,,,,,,,-29.6,103.1,,False,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,True,False,False,,,,,,,,,True,False
29003,16,24.0,,23.7,,24.0,130.0,13.0,,,,32.7,,32.8,,,82.0,21.0,,49.7,,,5.0,22.3,,,,19.0,71.0,39.9,,,,,,,,,4.0,47.3,8.0,,7.7,,8.0,114.0,-3.0,,,,16.7,,16.8,,,66.0,5.0,,33.7,,,-11.0,6.3,,,,3.0,55.0,23.9,,,,,,,,,-12.0,31.3,,True,,False,False,True,,,,False,,False,,,False,True,,False,,,False,True,,,,True,False,False,,,,,,,,,False,False
29005,0,0.0,,0.8,,3.0,47.0,0.0,,,,5.6,,4.4,,,19.0,7.7,,6.1,,,3.0,0.5,,,,2.0,14.0,6.4,,,,,,,,,0.9,5.1,0.0,,0.8,,3.0,47.0,0.0,,,,5.6,,4.4,,,19.0,7.7,,6.1,,,3.0,0.5,,,,2.0,14.0,6.4,,,,,,,,,0.9,5.1,,False,,False,False,True,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
29007,23,42.0,,42.0,,41.0,231.0,20.0,,,,61.1,,41.1,,,109.0,20.6,,73.4,,,7.0,29.4,,,,42.0,116.0,92.8,,,,,,,,,31.0,83.9,19.0,,19.0,,18.0,208.0,-3.0,,,,38.1,,18.1,,,86.0,-2.4,,50.4,,,-16.0,6.4,,,,19.0,93.0,69.8,,,,,,,,,8.0,60.9,,True,,True,False,True,,,,False,,True,,,False,True,,False,,,True,True,,,,False,False,False,,,,,,,,,True,False
29009,41,63.0,,64.1,,59.0,228.0,36.0,,,,75.4,,45.1,,,258.0,49.4,,106.7,19.0,,28.0,37.4,,,,55.0,189.0,94.5,,,,,,,,,56.5,104.8,22.0,,23.1,,18.0,187.0,-5.0,,,,34.4,,4.1,,,217.0,8.4,,65.7,-22.0,,-13.0,-3.6,,,,14.0,148.0,53.5,,,,,,,,,15.5,63.8,,False,,True,False,True,,,,False,,True,,,False,True,,False,False,,True,True,,,,True,False,False,,,,,,,,,True,False
29011,31,30.0,,30.6,,28.0,137.0,34.0,,,,34.1,,22.1,,,76.0,30.7,,40.8,,,6.0,17.9,,,,20.0,52.0,39.4,,,,,,,,,18.3,,-1.0,,-0.4,,-3.0,106.0,3.0,,,,3.1,,-8.9,,,45.0,-0.3,,9.8,,,-25.0,-13.1,,,,-11.0,21.0,8.4,,,,,,,,,-12.7,,,True,,False,False,False,,,,False,,False,,,False,True,,False,,,False,False,,,,False,False,False,,,,,,,,,False,
29013,26,27.0,,25.5,,27.0,142.0,25.0,,,,36.4,,40.9,,,96.0,29.9,,58.8,,,3.0,20.5,,,,24.0,62.0,37.9,,,,,,,,,12.4,47.7,1.0,,-0.5,,1.0,116.0,-1.0,,,,10.4,,14.9,,,70.0,3.9,,32.8,,,-23.0,-5.5,,,,-2.0,36.0,11.9,,,,,,,,,-13.6,21.7,,True,,False,False,False,,,,False,,False,,,False,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
29015,31,21.0,,28.7,,33.0,203.0,24.0,,,,50.0,,29.4,,,81.0,62.3,,57.9,,,23.0,40.0,,,,,86.0,62.5,,,,,,,,,23.4,57.6,-10.0,,-2.3,,2.0,172.0,-7.0,,,,19.0,,-1.6,,,50.0,31.3,,26.9,,,-8.0,9.0,,,,,55.0,31.5,,,,,,,,,-7.6,26.6,,True,,True,False,True,,,,False,,True,,,False,False,,False,,,True,True,,,,,False,False,,,,,,,,,True,False
