,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FDANIHASU-Sweight,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,QJHong-Encounter,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FDANIHASU-Sweight,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-QJHong-Encounter,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FDANIHASU-Sweight,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-QJHong-Encounter,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
21011,94,95.0,76.0,,,,,,222.0,47.9,107.3,,102.5,,,,,,1.0,-18.0,,,,,,128.0,-46.1,13.3,,8.5,,,,,,False,,,,,,False,False,False,,False,,,,,
21013,372,430.0,262.0,,,,,,536.0,229.4,395.2,,334.0,,,,,,58.0,-110.0,,,,,,164.0,-142.6,23.2,,-38.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21015,1988,2520.0,1618.0,,,,,,2640.0,1713.5,1718.8,,1629.5,,,1947.7,1808.0,,532.0,-370.0,,,,,,652.0,-274.5,-269.2,,-358.5,,,-40.3,-180.0,,True,,,,,,False,True,True,,True,,,True,True,
21017,168,495.0,319.0,,,,,,404.0,207.4,230.0,,390.0,,,,,,327.0,151.0,,,,,,236.0,39.4,62.0,,222.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21019,441,910.0,732.0,,,,,,784.0,253.2,540.0,,611.0,,,1750.1,,,469.0,291.0,,,,,,343.0,-187.8,99.0,,170.0,,,1309.1,,,True,,,,,,True,True,True,,True,,,False,,
21021,219,220.0,139.0,,,,,,505.0,67.7,260.6,,148.0,,,156.2,,,1.0,-80.0,,,,,,286.0,-151.3,41.6,,-71.0,,,-62.8,,,False,,,,,,False,False,False,,False,,,False,,
21023,85,130.0,135.0,,,,,,147.0,60.4,90.8,,124.0,,,,,,45.0,50.0,,,,,,62.0,-24.6,5.8,,39.0,,,,,,False,,,,,,False,True,True,,True,,,,,
21025,106,195.0,92.0,,,,,,219.0,49.5,98.7,,103.0,,,,,,89.0,-14.0,,,,,,113.0,-56.5,-7.3,,-3.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21027,123,230.0,132.0,,,,,,253.0,192.8,193.6,,230.0,,,,,,107.0,9.0,,,,,,130.0,69.8,70.6,,107.0,,,,,,True,,,,,,False,True,True,,False,,,,,
21029,821,0.0,543.0,,,,,,1216.0,3354.3,816.3,,674.0,,,203.8,,,-821.0,-278.0,,,,,,395.0,2533.3,-4.7,,-147.0,,,-617.2,,,True,,,,,,True,False,True,,True,,,True,,
21031,175,425.0,372.0,,,,,,210.0,144.0,223.4,,347.0,,,,,,250.0,197.0,,,,,,35.0,-31.0,48.4,,172.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21033,449,180.0,209.0,,,,,,187.0,107.6,138.9,,222.0,,,,,,-269.0,-240.0,,,,,,-262.0,-341.4,-310.1,,-227.0,,,,,,True,,,,,,True,False,False,,True,,,,,
21035,231,860.0,489.0,,,,,,561.0,572.1,520.1,,984.0,,,586.2,,,629.0,258.0,,,,,,330.0,341.1,289.1,,753.0,,,355.2,,,True,,,,,,True,True,True,,False,,,True,,
21037,1194,1885.0,789.0,,,,,,1862.0,3741.7,1417.7,,1448.0,,,871.3,,,691.0,-405.0,,,,,,668.0,2547.7,223.7,,254.0,,,-322.7,,,True,,,,,,True,False,True,,True,,,True,,
21039,34,15.0,18.0,,,,,,81.0,30.8,27.6,,1.0,,,,,,-19.0,-16.0,,,,,,47.0,-3.2,-6.4,,-33.0,,,,,,True,,,,,,False,True,True,,False,,,,,
21041,93,165.0,118.0,,,,,,230.0,25.5,109.5,,42.0,,,,,,72.0,25.0,,,,,,137.0,-67.5,16.5,,-51.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21043,219,460.0,430.0,,,,,,458.0,248.3,250.9,,489.0,,,,,,241.0,211.0,,,,,,239.0,29.3,31.9,,270.0,,,,,,True,,,,,,True,True,True,,False,,,,,
21045,150,325.0,569.0,,,,,,242.0,245.1,213.0,,361.0,,,,,,175.0,419.0,,,,,,92.0,95.1,63.0,,211.0,,,,,,False,,,,,,True,True,True,,False,,,,,
21047,527,910.0,496.0,,,,,,1120.0,864.3,695.3,,487.5,,,1037.0,,,383.0,-31.0,,,,,,593.0,337.3,168.3,,-39.5,,,510.0,,,True,,,,,,False,True,True,,True,,,False,,
21049,298,365.0,133.0,,,,,,636.0,352.3,380.5,,210.0,,,267.6,,,67.0,-165.0,,,,,,338.0,54.3,82.5,,-88.0,,,-30.4,,,False,,,,,,False,True,False,,False,,,True,,
21051,265,345.0,216.0,,,,,,368.0,54.0,244.4,,223.0,,,,,,80.0,-49.0,,,,,,103.0,-211.0,-20.6,,-42.0,,,,,,True,,,,,,False,False,True,,True,,,,,
21053,156,265.0,134.0,,,,,,234.0,47.3,152.3,,128.0,,,,,,109.0,-22.0,,,,,,78.0,-108.7,-3.7,,-28.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21055,70,50.0,28.0,,,,,,107.0,33.5,55.3,,26.0,,,,,,-20.0,-42.0,,,,,,37.0,-36.5,-14.7,,-44.0,,,,,,False,,,,,,False,False,True,,False,,,,,
21057,68,170.0,112.0,,,,,,143.0,61.5,94.6,,178.0,,,,,,102.0,44.0,,,,,,75.0,-6.5,26.6,,110.0,,,,,,True,,,,,,True,True,True,,False,,,,,
21059,1280,3025.0,3661.0,,,,,,1359.0,1231.4,1417.3,,1956.0,,,2259.9,,,1745.0,2381.0,,,,,,79.0,-48.6,137.3,,676.0,,,979.9,,,False,,,,,,True,True,True,,True,,,True,,
21061,121,235.0,263.0,,,,,,170.0,45.3,127.2,,210.0,,,,,,114.0,142.0,,,,,,49.0,-75.7,6.2,,89.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21063,45,80.0,33.0,,,,,,138.0,9.9,70.2,,74.0,,,,,,35.0,-12.0,,,,,,93.0,-35.1,25.2,,29.0,,,,,,True,,,,,,False,False,True,,True,,,,,
21065,106,145.0,129.0,,,,,,247.0,232.7,149.8,,185.0,,,,,,39.0,23.0,,,,,,141.0,126.7,43.8,,79.0,,,,,,True,,,,,,False,False,False,,False,,,,,
21067,3348,6325.0,8138.0,,,,,,5680.0,3716.1,4155.5,,4753.0,,,5380.8,8577.0,,2977.0,4790.0,,,,,,2332.0,368.1,807.5,,1405.0,,,2032.8,5229.0,,False,,,,,,True,True,True,,True,,,True,False,
21069,95,335.0,217.0,,,,,,299.0,55.6,148.9,,244.0,,,,,,240.0,122.0,,,,,,204.0,-39.4,53.9,,149.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21071,392,965.0,801.0,,,,,,575.0,428.6,616.7,,992.0,,,778.1,,,573.0,409.0,,,,,,183.0,36.6,224.7,,600.0,,,386.1,,,True,,,,,,True,True,True,,False,,,True,,
21073,586,1710.0,2116.0,,,,,,869.0,1218.3,770.0,,1115.0,,,839.3,,,1124.0,1530.0,,,,,,283.0,632.3,184.0,,529.0,,,253.3,,,False,,,,,,True,True,True,,True,,,True,,
21075,47,75.0,71.0,,,,,,86.0,351.1,59.4,,65.0,,,,,,28.0,24.0,,,,,,39.0,304.1,12.4,,18.0,,,,,,True,,,,,,False,False,True,,True,,,,,
21077,94,75.0,103.0,,,,,,173.0,97.9,94.7,,59.0,,,,,,-19.0,9.0,,,,,,79.0,3.9,0.7,,-35.0,,,,,,True,,,,,,False,True,True,,False,,,,,
21079,136,270.0,264.0,,,,,,292.0,311.6,192.6,,159.0,,,,,,134.0,128.0,,,,,,156.0,175.6,56.6,,23.0,,,,,,True,,,,,,False,False,True,,True,,,,,
21081,439,470.0,443.0,,,,,,465.0,307.6,287.5,,389.0,,,,,,31.0,4.0,,,,,,26.0,-131.4,-151.5,,-50.0,,,,,,True,,,,,,True,False,False,,False,,,,,
21083,314,780.0,219.0,,,,,,555.0,298.8,546.1,,554.0,,,846.3,,,466.0,-95.0,,,,,,241.0,-15.2,232.1,,240.0,,,532.3,,,True,,,,,,True,True,True,,True,,,False,,
21085,258,365.0,274.0,,,,,,383.0,268.9,308.7,,315.0,,,,,,107.0,16.0,,,,,,125.0,10.9,50.7,,57.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21087,161,335.0,182.0,,,,,,192.0,308.7,160.3,,244.0,,,,,,174.0,21.0,,,,,,31.0,147.7,-0.7,,83.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21089,281,850.0,415.0,,,,,,705.0,89.6,438.4,,307.5,,,758.6,,,569.0,134.0,,,,,,424.0,-191.4,157.4,,26.5,,,477.6,,,True,,,,,,True,True,True,,True,,,True,,
21091,79,210.0,216.0,,,,,,117.0,106.0,119.9,,130.0,,,,,,131.0,137.0,,,,,,38.0,27.0,40.9,,51.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21093,995,1700.0,1348.0,,,,,,1648.0,887.0,1182.2,,1236.0,,,1482.7,,,705.0,353.0,,,,,,653.0,-108.0,187.2,,241.0,,,487.7,,,True,,,,,,True,True,True,,True,,,True,,
21095,208,655.0,561.0,,,,,,527.0,283.3,307.5,,459.0,,,,,,447.0,353.0,,,,,,319.0,75.3,99.5,,251.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21097,179,455.0,228.0,,,,,,414.0,164.6,254.8,,270.0,,,,,,276.0,49.0,,,,,,235.0,-14.4,75.8,,91.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21099,211,485.0,752.0,,,,,,283.0,509.9,324.8,,547.0,,,,,,274.0,541.0,,,,,,72.0,298.9,113.8,,336.0,,,,,,False,,,,,,True,False,True,,False,,,,,
21101,375,760.0,436.0,,,,,,548.0,275.1,545.8,,563.0,,,1061.7,,,385.0,61.0,,,,,,173.0,-99.9,170.8,,188.0,,,686.7,,,True,,,,,,True,True,True,,True,,,False,,
21103,172,235.0,238.0,,,,,,295.0,188.3,152.4,,180.0,,,,,,63.0,66.0,,,,,,123.0,16.3,-19.6,,8.0,,,,,,False,,,,,,False,True,True,,True,,,,,
21105,52,60.0,0.0,,,,,,59.0,60.5,40.5,,35.0,,,,,,8.0,-52.0,,,,,,7.0,8.5,-11.5,,-17.0,,,,,,False,,,,,,True,False,False,,False,,,,,
21107,411,855.0,545.0,,,,,,590.0,142.1,472.0,,551.5,,,667.3,,,444.0,134.0,,,,,,179.0,-268.9,61.0,,140.5,,,256.3,,,True,,,,,,True,True,True,,True,,,True,,
21109,114,130.0,123.0,,,,,,237.0,25.3,96.8,,55.0,,,,,,16.0,9.0,,,,,,123.0,-88.7,-17.2,,-59.0,,,,,,True,,,,,,False,False,False,,False,,,,,
21111,7900,14900.0,22830.0,,,,,,11123.0,5148.7,12408.3,,9613.5,,,9514.7,14134.0,,7000.0,14930.0,,,,,,3223.0,-2751.3,4508.3,,1713.5,,,1614.7,6234.0,,False,,,,,,True,True,True,,True,,,True,True,
21113,590,1170.0,819.0,,,,,,878.0,1844.8,683.5,,1133.0,,,908.9,,,580.0,229.0,,,,,,288.0,1254.8,93.5,,543.0,,,318.9,,,True,,,,,,True,False,True,,True,,,True,,
21115,269,435.0,210.0,,,,,,375.0,58.4,232.5,,297.5,,,,,,166.0,-59.0,,,,,,106.0,-210.6,-36.5,,28.5,,,,,,True,,,,,,True,False,True,,True,,,,,
21117,2309,3605.0,3328.0,,,,,,3358.0,2037.7,2406.7,,2419.5,,,2686.7,3604.0,,1296.0,1019.0,,,,,,1049.0,-271.3,97.7,,110.5,,,377.7,1295.0,,True,,,,,,True,True,True,,True,,,True,True,
21119,179,115.0,99.0,,,,,,203.0,111.8,123.6,,102.0,,,,,,-64.0,-80.0,,,,,,24.0,-67.2,-55.4,,-77.0,,,,,,False,,,,,,True,False,True,,False,,,,,
21121,409,850.0,498.0,,,,,,672.0,261.6,461.5,,478.0,,,,,,441.0,89.0,,,,,,263.0,-147.4,52.5,,69.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21123,174,305.0,312.0,,,,,,235.0,78.5,163.0,,206.0,,,,,,131.0,138.0,,,,,,61.0,-95.5,-11.0,,32.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21125,801,985.0,358.0,,,,,,1168.0,741.6,775.6,,555.5,,,465.4,,,184.0,-443.0,,,,,,367.0,-59.4,-25.4,,-245.5,,,-335.6,,,False,,,,,,False,True,True,,False,,,False,,
21127,210,215.0,69.0,,,,,,263.0,32.7,132.2,,148.0,,,,,,5.0,-141.0,,,,,,53.0,-177.3,-77.8,,-62.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21129,85,25.0,0.0,,,,,,136.0,46.0,83.1,,32.0,,,,,,-60.0,-85.0,,,,,,51.0,-39.0,-1.9,,-53.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21131,123,215.0,152.0,,,,,,167.0,17.1,116.6,,98.0,,,,,,92.0,29.0,,,,,,44.0,-105.9,-6.4,,-25.0,,,,,,True,,,,,,True,False,True,,True,,,,,
21133,226,275.0,166.0,,,,,,346.0,101.8,186.3,,173.0,,,,,,49.0,-60.0,,,,,,120.0,-124.2,-39.7,,-53.0,,,,,,False,,,,,,False,False,True,,False,,,,,
21135,91,285.0,169.0,,,,,,199.0,27.1,121.1,,73.0,,,,,,194.0,78.0,,,,,,108.0,-63.9,30.1,,-18.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21137,237,515.0,416.0,,,,,,450.0,104.6,257.4,,523.0,,,,,,278.0,179.0,,,,,,213.0,-132.4,20.4,,286.0,,,,,,True,,,,,,True,True,True,,False,,,,,
21139,129,175.0,9.0,,,,,,111.0,58.5,84.0,,144.0,,,,,,46.0,-120.0,,,,,,-18.0,-70.5,-45.0,,15.0,,,,,,False,,,,,,True,False,True,,True,,,,,
21141,337,510.0,469.0,,,,,,485.0,373.0,336.6,,502.5,,,345.7,,,173.0,132.0,,,,,,148.0,36.0,-0.4,,165.5,,,8.7,,,True,,,,,,True,True,True,,True,,,True,,
21143,470,85.0,53.0,,,,,,87.0,55.1,51.8,,83.0,,,,,,-385.0,-417.0,,,,,,-383.0,-414.9,-418.2,,-387.0,,,,,,False,,,,,,True,False,False,,False,,,,,
21145,658,725.0,400.0,,,,,,817.0,492.2,698.7,,445.0,,,869.7,,,67.0,-258.0,,,,,,159.0,-165.8,40.7,,-213.0,,,211.7,,,False,,,,,,False,False,True,,False,,,False,,
21147,339,520.0,422.0,,,,,,292.0,67.5,162.6,,451.0,,,,,,181.0,83.0,,,,,,-47.0,-271.5,-176.4,,112.0,,,,,,True,,,,,,True,False,True,,True,,,,,
21149,68,250.0,237.0,,,,,,113.0,104.1,148.5,,182.0,,,,,,182.0,169.0,,,,,,45.0,36.1,80.5,,114.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21151,1204,1560.0,1393.0,,,,,,1615.0,1054.6,1059.3,,1279.5,,,1300.3,,,356.0,189.0,,,,,,411.0,-149.4,-144.7,,75.5,,,96.3,,,True,,,,,,False,True,True,,True,,,True,,
21153,73,85.0,0.0,,,,,,204.0,25.3,79.3,,68.0,,,,,,12.0,-73.0,,,,,,131.0,-47.7,6.3,,-5.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21155,262,465.0,612.0,,,,,,317.0,132.7,258.9,,504.0,,,,,,203.0,350.0,,,,,,55.0,-129.3,-3.1,,242.0,,,,,,False,,,,,,True,True,True,,False,,,,,
21157,345,625.0,570.0,,,,,,406.0,459.0,320.9,,695.0,,,686.2,,,280.0,225.0,,,,,,61.0,114.0,-24.1,,350.0,,,341.2,,,True,,,,,,True,True,True,,False,,,False,,
21159,91,235.0,230.0,,,,,,146.0,51.9,121.2,,174.0,,,,,,144.0,139.0,,,,,,55.0,-39.1,30.2,,83.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21161,242,290.0,276.0,,,,,,373.0,274.3,179.3,,239.0,,,,,,48.0,34.0,,,,,,131.0,32.3,-62.7,,-3.0,,,,,,True,,,,,,False,True,False,,True,,,,,
21163,213,555.0,121.0,,,,,,381.0,634.9,407.5,,429.0,,,,,,342.0,-92.0,,,,,,168.0,421.9,194.5,,216.0,,,,,,True,,,,,,True,False,True,,True,,,,,
21165,84,200.0,132.0,,,,,,96.0,21.5,66.7,,122.5,,,,,,116.0,48.0,,,,,,12.0,-62.5,-17.3,,38.5,,,,,,True,,,,,,True,True,True,,True,,,,,
21167,222,580.0,446.0,,,,,,369.0,190.7,364.5,,180.0,,,229.6,,,358.0,224.0,,,,,,147.0,-31.3,142.5,,-42.0,,,7.6,,,True,,,,,,True,True,True,,True,,,True,,
21169,175,355.0,302.0,,,,,,159.0,61.8,140.0,,475.0,,,,,,180.0,127.0,,,,,,-16.0,-113.2,-35.0,,300.0,,,,,,True,,,,,,True,True,True,,False,,,,,
21171,93,215.0,152.0,,,,,,230.0,21.2,122.1,,120.0,,,,,,122.0,59.0,,,,,,137.0,-71.8,29.1,,27.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21173,362,360.0,157.0,,,,,,570.0,196.1,293.7,,250.0,,,,,,-2.0,-205.0,,,,,,208.0,-165.9,-68.3,,-112.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21175,137,760.0,100.0,,,,,,223.0,14.8,292.7,,298.5,,,,,,623.0,-37.0,,,,,,86.0,-122.2,155.7,,161.5,,,,,,True,,,,,,True,True,True,,True,,,,,
21177,226,465.0,347.0,,,,,,433.0,141.0,307.4,,388.0,,,552.7,,,239.0,121.0,,,,,,207.0,-85.0,81.4,,162.0,,,326.7,,,True,,,,,,True,True,True,,True,,,False,,
21179,559,1220.0,827.0,,,,,,721.0,421.7,804.8,,984.5,,,892.0,,,661.0,268.0,,,,,,162.0,-137.3,245.8,,425.5,,,333.0,,,True,,,,,,True,True,True,,True,,,True,,
21181,57,70.0,29.0,,,,,,155.0,28.7,57.2,,46.0,,,,,,13.0,-28.0,,,,,,98.0,-28.3,0.2,,-11.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21183,240,450.0,520.0,,,,,,374.0,162.9,331.9,,295.0,,,,,,210.0,280.0,,,,,,134.0,-77.1,91.9,,55.0,,,,,,False,,,,,,True,True,True,,True,,,,,
21185,636,1100.0,241.0,,,,,,1061.0,1719.3,1249.3,,527.0,,,856.7,,,464.0,-395.0,,,,,,425.0,1083.3,613.3,,-109.0,,,220.7,,,True,,,,,,True,False,False,,True,,,True,,
21187,70,170.0,139.0,,,,,,210.0,51.8,94.2,,143.0,,,,,,100.0,69.0,,,,,,140.0,-18.2,24.2,,73.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21189,77,5.0,2.0,,,,,,85.0,3.3,20.0,,0.0,,,,,,-72.0,-75.0,,,,,,8.0,-73.7,-57.0,,-77.0,,,,,,False,,,,,,True,False,True,,False,,,,,
21191,131,125.0,251.0,,,,,,272.0,162.2,130.1,,168.0,,,,,,-6.0,120.0,,,,,,141.0,31.2,-0.9,,37.0,,,,,,False,,,,,,False,False,True,,False,,,,,
21193,399,385.0,224.0,,,,,,459.0,71.1,233.3,,292.0,,,,,,-14.0,-175.0,,,,,,60.0,-327.9,-165.7,,-107.0,,,,,,False,,,,,,False,False,False,,False,,,,,
21195,693,1810.0,1256.0,,,,,,936.0,622.6,932.7,,1266.0,,,983.5,,,1117.0,563.0,,,,,,243.0,-70.4,239.7,,573.0,,,290.5,,,True,,,,,,True,True,True,,True,,,True,,
21197,104,225.0,212.0,,,,,,227.0,221.4,118.4,,179.0,,,,,,121.0,108.0,,,,,,123.0,117.4,14.4,,75.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21199,712,1335.0,986.0,,,,,,1247.0,742.2,641.7,,884.5,,,927.3,,,623.0,274.0,,,,,,535.0,30.2,-70.3,,172.5,,,215.3,,,True,,,,,,True,True,True,,True,,,True,,
21201,21,45.0,0.0,,,,,,45.0,52.0,14.0,,36.0,,,,,,24.0,-21.0,,,,,,24.0,31.0,-7.0,,15.0,,,,,,True,,,,,,False,False,True,,True,,,,,
21203,158,295.0,218.0,,,,,,285.0,101.5,194.2,,139.0,,,,,,137.0,60.0,,,,,,127.0,-56.5,36.2,,-19.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21205,291,360.0,177.0,,,,,,458.0,296.1,277.0,,253.0,,,,,,69.0,-114.0,,,,,,167.0,5.1,-14.0,,-38.0,,,,,,False,,,,,,False,True,True,,True,,,,,
21207,329,280.0,435.0,,,,,,330.0,62.6,154.7,,221.0,,,,,,-49.0,106.0,,,,,,1.0,-266.4,-174.3,,-108.0,,,,,,False,,,,,,True,False,False,,False,,,,,
21209,729,890.0,485.0,,,,,,1084.0,602.8,554.1,,504.0,,,351.5,,,161.0,-244.0,,,,,,355.0,-126.2,-174.9,,-225.0,,,-377.5,,,False,,,,,,False,True,False,,False,,,False,,
21211,523,825.0,509.0,,,,,,779.0,475.7,623.2,,610.5,,,614.8,,,302.0,-14.0,,,,,,256.0,-47.3,100.2,,87.5,,,91.8,,,True,,,,,,True,True,True,,True,,,True,,
21213,184,315.0,257.0,,,,,,340.0,108.6,163.4,,154.0,,,,,,131.0,73.0,,,,,,156.0,-75.4,-20.6,,-30.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21215,214,315.0,468.0,,,,,,267.0,231.8,220.0,,329.0,,,,,,101.0,254.0,,,,,,53.0,17.8,6.0,,115.0,,,,,,False,,,,,,True,True,True,,False,,,,,
21217,566,335.0,387.0,,,,,,496.0,127.9,283.0,,369.0,,,,,,-231.0,-179.0,,,,,,-70.0,-438.1,-283.0,,-197.0,,,,,,True,,,,,,True,False,False,,True,,,,,
21219,82,180.0,85.0,,,,,,198.0,25.8,96.0,,121.0,,,,,,98.0,3.0,,,,,,116.0,-56.2,14.0,,39.0,,,,,,True,,,,,,False,True,True,,True,,,,,
21221,183,230.0,180.0,,,,,,203.0,238.0,155.5,,254.0,,,,,,47.0,-3.0,,,,,,20.0,55.0,-27.5,,71.0,,,,,,True,,,,,,True,False,True,,False,,,,,
21223,90,135.0,166.0,,,,,,158.0,28.1,74.0,,100.0,,,,,,45.0,76.0,,,,,,68.0,-61.9,-16.0,,10.0,,,,,,False,,,,,,False,False,True,,True,,,,,
21225,81,250.0,204.0,,,,,,160.0,155.6,165.3,,194.0,,,,,,169.0,123.0,,,,,,79.0,74.6,84.3,,113.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21227,1422,2270.0,827.0,,,,,,2145.0,1379.6,2133.7,,1731.0,,,1059.0,3227.0,,848.0,-595.0,,,,,,723.0,-42.4,711.7,,309.0,,,-363.0,1805.0,,True,,,,,,True,True,True,,True,,,True,False,
21229,189,330.0,315.0,,,,,,223.0,225.6,191.1,,261.0,,,,,,141.0,126.0,,,,,,34.0,36.6,2.1,,72.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21231,216,290.0,238.0,,,,,,382.0,48.1,194.3,,50.0,,,,,,74.0,22.0,,,,,,166.0,-167.9,-21.7,,-166.0,,,,,,True,,,,,,False,False,True,,False,,,,,
21233,126,200.0,169.0,,,,,,155.0,65.2,156.3,,138.0,,,,,,74.0,43.0,,,,,,29.0,-60.8,30.3,,12.0,,,,,,True,,,,,,True,True,True,,True,,,,,
21235,626,975.0,738.0,,,,,,808.0,390.7,573.2,,496.5,,,1205.3,,,349.0,112.0,,,,,,182.0,-235.3,-52.8,,-129.5,,,579.3,,,True,,,,,,True,True,True,,True,,,False,,
21237,61,55.0,35.0,,,,,,130.0,9.1,31.8,,61.5,,,,,,-6.0,-26.0,,,,,,69.0,-51.9,-29.2,,0.5,,,,,,False,,,,,,False,False,False,,True,,,,,
21239,242,500.0,376.0,,,,,,425.0,324.3,255.2,,376.0,,,,,,258.0,134.0,,,,,,183.0,82.3,13.2,,134.0,,,,,,True,,,,,,True,True,True,,True,,,,,
22001,343,700.0,445.0,,,,,,1094.0,101.6,510.1,,317.5,,,827.0,,,357.0,102.0,,,,,,751.0,-241.4,167.1,,-25.5,,,484.0,,,True,,,,,,False,True,True,,True,,,False,,
22003,223,385.0,341.0,,,,,,365.0,285.4,301.2,,319.0,,,304.4,,,162.0,118.0,,,,,,142.0,62.4,78.2,,96.0,,,81.4,,,True,,,,,,True,True,True,,True,,,True,,
22005,847,2320.0,1579.0,,,,,,2404.0,452.7,1595.0,,1466.0,,,2924.5,,,1473.0,732.0,,,,,,1557.0,-394.3,748.0,,619.0,,,2077.5,,,True,,,,,,False,True,True,,True,,,False,,
22007,182,945.0,994.0,,,,,,411.0,664.0,474.3,,656.0,,,,,,763.0,812.0,,,,,,229.0,482.0,292.3,,474.0,,,,,,False,,,,,,True,True,True,,True,,,,,
22009,492,670.0,521.0,,,,,,679.0,337.9,431.7,,370.0,,,574.3,,,178.0,29.0,,,,,,187.0,-154.1,-60.3,,-122.0,,,82.3,,,True,,,,,,False,True,True,,True,,,True,,
22011,285,645.0,412.0,,,,,,675.0,126.6,377.4,,512.0,,,442.1,,,360.0,127.0,,,,,,390.0,-158.4,92.4,,227.0,,,157.1,,,True,,,,,,False,True,True,,True,,,True,,
22013,134,290.0,214.0,,,,,,222.0,93.7,178.9,,187.0,,,,,,156.0,80.0,,,,,,88.0,-40.3,44.9,,53.0,,,,,,True,,,,,,True,True,True,,True,,,,,
22015,1378,3320.0,3418.0,,,,,,2304.0,632.0,1815.3,,2046.5,,,2846.8,,,1942.0,2040.0,,,,,,926.0,-746.0,437.3,,668.5,,,1468.8,,,False,,,,,,True,True,True,,True,,,True,,
22017,2184,4875.0,3503.0,,,,,,3494.0,1876.9,3416.7,,3208.0,,,4304.0,2231.0,,2691.0,1319.0,,,,,,1310.0,-307.1,1232.7,,1024.0,,,2120.0,47.0,,True,,,,,,True,True,True,,True,,,True,True,
22019,2116,4390.0,5037.0,,,,,,3242.0,1614.2,2553.4,,2912.0,,,4066.8,3203.0,,2274.0,2921.0,,,,,,1126.0,-501.8,437.4,,796.0,,,1950.8,1087.0,,False,,,,,,True,True,True,,True,,,True,True,
22021,45,90.0,52.0,,,,,,159.0,12.1,61.6,,14.0,,,,,,45.0,7.0,,,,,,114.0,-32.9,16.6,,-31.0,,,,,,True,,,,,,False,True,True,,True,,,,,
22023,92,105.0,0.0,,,,,,119.0,68.0,73.6,,43.0,,,,,,13.0,-92.0,,,,,,27.0,-24.0,-18.4,,-49.0,,,,,,False,,,,,,False,False,False,,False,,,,,
22025,57,140.0,88.0,,,,,,172.0,8.8,84.4,,47.0,,,,,,83.0,31.0,,,,,,115.0,-48.2,27.4,,-10.0,,,,,,True,,,,,,False,True,True,,True,,,,,
22027,104,185.0,121.0,,,,,,236.0,57.4,160.8,,71.0,,,,,,81.0,17.0,,,,,,132.0,-46.6,56.8,,-33.0,,,,,,True,,,,,,False,True,True,,True,,,,,
22029,95,200.0,145.0,,,,,,310.0,65.1,156.1,,124.0,,,,,,105.0,50.0,,,,,,215.0,-29.9,61.1,,29.0,,,,,,True,,,,,,False,True,True,,True,,,,,
