,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MSRA-DeepST,OliverWyman-Navigator,OneQuietNight-ML,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCF-AEM,UCLA-SuEIR,UChicagoCHATTOPADHYAY-UnIT,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MSRA-DeepST,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UChicagoCHATTOPADHYAY-UnIT,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MSRA-DeepST,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UChicagoCHATTOPADHYAY-UnIT,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
08077,1939,2480.0,,2498.3,,2480.0,2797.0,,,,,2453.0,3234.3,,,1640.0,,3098.8,,1206.9,,2572.0,2397.8,,3300.0,2783.0,,,,,1947.2,2515.6,2343.0,,,,3651.1,541.0,,559.3,,541.0,858.0,,,,,514.0,1295.3,,,-299.0,,1159.8,,-732.1,,633.0,458.8,,1361.0,844.0,,,,,8.2,576.6,404.0,,,,1712.1,,False,,False,False,,,,,True,False,,,True,,False,,False,,False,True,,False,False,,,,,True,False,True,,,,False
08079,12,6.0,,6.2,,2.0,0.0,,,,,4.5,6.3,,,7.0,,0.0,,0.0,,0.0,2.6,,4.0,6.0,,,,,,11.7,,,,,2.2,-6.0,,-5.8,,-10.0,-12.0,,,,,-7.5,-5.7,,,-5.0,,-12.0,,-12.0,,-12.0,-9.4,,-8.0,-6.0,,,,,,-0.3,,,,,-9.8,,True,,False,False,,,,,False,True,,,True,,False,,False,,False,False,,False,False,,,,,,True,,,,,False
08081,141,172.0,,172.6,,164.0,27.0,,,,,114.0,159.8,,,163.0,,551.5,,28.5,,181.0,127.5,,186.0,173.0,,,,,,377.3,,,,,242.0,31.0,,31.6,,23.0,-114.0,,,,,-27.0,18.8,,,22.0,,410.5,,-112.5,,40.0,-13.5,,45.0,32.0,,,,,,236.3,,,,,101.0,,False,,True,False,,,,,True,True,,,True,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
08083,272,356.0,,347.0,,347.0,567.0,,,,,282.0,409.9,,,171.0,,686.1,,145.3,,740.5,292.9,,446.0,371.0,,,,,,284.8,,,,,293.7,84.0,,75.0,,75.0,295.0,,,,,10.0,137.9,,,-101.0,,414.1,,-126.7,,468.5,20.9,,174.0,99.0,,,,,,12.8,,,,,21.7,,True,,True,False,,,,,True,False,,,False,,False,,False,,False,True,,False,False,,,,,,True,,,,,True
08085,549,308.0,,326.0,,328.0,437.0,,,,,321.4,368.3,,,330.0,,390.2,,203.1,,592.0,389.0,,381.0,361.0,,,,,,336.7,,,,,294.3,-241.0,,-223.0,,-221.0,-112.0,,,,,-227.6,-180.7,,,-219.0,,-158.8,,-345.9,,43.0,-160.0,,-168.0,-188.0,,,,,,-212.3,,,,,-254.7,,True,,True,True,,,,,True,True,,,True,,True,,False,,True,True,,True,True,,,,,,True,,,,,False
08087,338,416.0,,404.7,,414.0,572.0,,,,,480.5,479.6,,,543.0,,481.7,,173.0,,434.0,403.1,,427.0,457.0,,,,,299.3,453.9,,,,,311.8,78.0,,66.7,,76.0,234.0,,,,,142.5,141.6,,,205.0,,143.7,,-165.0,,96.0,65.1,,89.0,119.0,,,,,-38.7,115.9,,,,,-26.2,,True,,True,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,True,False,,,,,True
08089,541,228.0,,227.8,,233.0,419.0,,,,,219.2,273.7,,,238.0,,557.3,,47.4,,318.0,232.8,,221.0,243.0,,,,,,221.5,,,,,393.4,-313.0,,-313.2,,-308.0,-122.0,,,,,-321.8,-267.3,,,-303.0,,16.3,,-493.6,,-223.0,-308.2,,-320.0,-298.0,,,,,,-319.5,,,,,-147.6,,False,,True,True,,,,,False,True,,,True,,True,,False,,True,True,,False,True,,,,,,False,,,,,True
08091,19,32.0,,19.3,,42.0,47.0,,,,,46.1,40.9,,,33.0,,288.2,,4.3,,105.5,43.0,,,51.0,,,,,,61.4,,,,,58.2,13.0,,0.3,,23.0,28.0,,,,,27.1,21.9,,,14.0,,269.2,,-14.7,,86.5,24.0,,,32.0,,,,,,42.4,,,,,39.2,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,,False,,,,,,False,,,,,False
08093,74,78.0,,78.7,,79.0,65.0,,,,,88.4,102.7,,,113.0,,174.7,,25.2,,103.0,78.1,,114.0,99.0,,,,,,86.0,,,,,71.0,4.0,,4.7,,5.0,-9.0,,,,,14.4,28.7,,,39.0,,100.7,,-48.8,,29.0,4.1,,40.0,25.0,,,,,,12.0,,,,,-3.0,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,True
08095,42,66.0,,67.2,,52.0,0.0,,,,,56.5,78.6,,,109.0,,41.3,,4.4,,63.0,45.5,,76.0,74.0,,,,,,82.1,,,,,59.2,24.0,,25.2,,10.0,-42.0,,,,,14.5,36.6,,,67.0,,-0.7,,-37.6,,21.0,3.5,,34.0,32.0,,,,,,40.1,,,,,17.2,,False,,True,False,,,,,True,False,,,False,,True,,False,,True,True,,False,False,,,,,,False,,,,,True
08097,158,102.0,,100.4,,102.0,112.0,,,,,123.8,121.8,,,131.0,,186.5,,14.4,,152.0,100.6,,143.0,91.0,,,,,,131.6,,,,,93.9,-56.0,,-57.6,,-56.0,-46.0,,,,,-34.2,-36.2,,,-27.0,,28.5,,-143.6,,-6.0,-57.4,,-15.0,-67.0,,,,,,-26.4,,,,,-64.1,,False,,False,True,,,,,True,True,,,True,,True,,False,,True,False,,True,False,,,,,,True,,,,,False
08099,280,218.0,,211.7,,212.0,186.0,,,,,238.5,244.4,,,128.0,,246.6,,54.5,,486.0,273.9,,189.0,227.0,,,,,,218.4,,,,,201.4,-62.0,,-68.3,,-68.0,-94.0,,,,,-41.5,-35.6,,,-152.0,,-33.4,,-225.5,,206.0,-6.1,,-91.0,-53.0,,,,,,-61.6,,,,,-78.6,,False,,False,False,,,,,True,True,,,False,,True,,False,,False,True,,False,True,,,,,,True,,,,,False
08101,3299,3730.0,,3571.8,,4154.0,4514.0,,,,,3780.2,4408.1,,,2631.0,,8383.7,,2291.0,,6281.5,4153.9,,4526.0,3894.0,,,,,2905.3,3355.9,4880.0,,,,4955.3,431.0,,272.8,,855.0,1215.0,,,,,481.2,1109.1,,,-668.0,,5084.7,,-1008.0,,2982.5,854.9,,1227.0,595.0,,,,,-393.7,56.9,1581.0,,,,1656.3,,True,,False,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,True,True,False,,,,False
08103,72,70.0,,67.7,,71.0,20.0,,,,,61.0,97.0,,,52.0,,281.7,,29.8,,417.0,74.8,,89.0,78.0,,,,,,75.8,,,,,188.9,-2.0,,-4.3,,-1.0,-52.0,,,,,-11.0,25.0,,,-20.0,,209.7,,-42.2,,345.0,2.8,,17.0,6.0,,,,,,3.8,,,,,116.9,,False,,True,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,,False,,,,,False
08105,64,66.0,,64.2,,65.0,46.0,,,,,73.3,88.5,,,78.0,,155.4,,19.7,,106.0,62.6,,91.0,84.0,,,,,,167.8,,,,,98.4,2.0,,0.2,,1.0,-18.0,,,,,9.3,24.5,,,14.0,,91.4,,-44.3,,42.0,-1.4,,27.0,20.0,,,,,,103.8,,,,,34.4,,True,,True,False,,,,,False,False,,,False,,False,,False,,False,True,,False,False,,,,,,False,,,,,False
08107,222,274.0,,275.9,,275.0,423.0,,,,,229.4,311.4,,,264.0,,468.3,,105.6,,690.5,247.5,,340.0,279.0,,,,,,360.5,,,,,256.4,52.0,,53.9,,53.0,201.0,,,,,7.4,89.4,,,42.0,,246.3,,-116.4,,468.5,25.5,,118.0,57.0,,,,,,138.5,,,,,34.4,,False,,False,False,,,,,True,False,,,True,,False,,False,,False,True,,False,False,,,,,,False,,,,,True
08109,33,10.0,,9.7,,10.0,0.0,,,,,56.9,36.7,,,40.0,,2.3,,8.7,,7.0,25.3,,,33.0,,,,,,36.0,,,,,15.6,-23.0,,-23.3,,-23.0,-33.0,,,,,23.9,3.7,,,7.0,,-30.7,,-24.3,,-26.0,-7.7,,,0.0,,,,,,3.0,,,,,-17.4,,False,,False,False,,,,,False,True,,,True,,False,,False,,False,True,,,True,,,,,,True,,,,,True
08111,1,8.0,,6.8,,7.0,0.0,,,,,8.3,8.3,,,9.0,,52.8,,1.1,,6.0,4.6,,10.0,9.0,,,,,,34.9,,,,,13.8,7.0,,5.8,,6.0,-1.0,,,,,7.3,7.3,,,8.0,,51.8,,0.1,,5.0,3.6,,9.0,8.0,,,,,,33.9,,,,,12.8,,True,,True,True,,,,,False,False,,,False,,False,,True,,True,True,,False,False,,,,,,False,,,,,False
08113,77,50.0,,50.9,,50.0,12.0,,,,,55.7,85.6,,,34.0,,337.3,,9.8,,90.0,46.3,,81.0,75.0,,,,,,76.6,,,,,115.3,-27.0,,-26.1,,-27.0,-65.0,,,,,-21.3,8.6,,,-43.0,,260.3,,-67.2,,13.0,-30.7,,4.0,-2.0,,,,,,-0.4,,,,,38.3,,True,,False,False,,,,,True,True,,,False,,False,,False,,True,False,,True,True,,,,,,True,,,,,False
08115,20,46.0,,43.7,,41.0,0.0,,,,,42.4,44.4,,,117.0,,76.1,,10.0,,30.0,34.3,,47.0,46.0,,,,,,77.9,,,,,34.6,26.0,,23.7,,21.0,-20.0,,,,,22.4,24.4,,,97.0,,56.1,,-10.0,,10.0,14.3,,27.0,26.0,,,,,,57.9,,,,,14.6,,True,,True,True,,,,,True,True,,,False,,False,,True,,True,True,,False,False,,,,,,False,,,,,True
08117,390,342.0,,334.0,,316.0,347.0,,,,,905.8,511.3,,,303.0,,149.6,,148.0,,429.0,437.3,,410.0,345.0,,,,,242.8,486.1,,,,,294.8,-48.0,,-56.0,,-74.0,-43.0,,,,,515.8,121.3,,,-87.0,,-240.4,,-242.0,,39.0,47.3,,20.0,-45.0,,,,,-147.2,96.1,,,,,-95.2,,False,,False,True,,,,,False,False,,,False,,False,,False,,True,True,,True,True,,,,,False,False,,,,,False
08119,200,244.0,,243.4,,231.0,305.0,,,,,216.6,274.7,,,221.0,,261.0,,83.6,,218.0,202.9,,291.0,265.0,,,,,,245.8,,,,,238.2,44.0,,43.4,,31.0,105.0,,,,,16.6,74.7,,,21.0,,61.0,,-116.4,,18.0,2.9,,91.0,65.0,,,,,,45.8,,,,,38.2,,True,,True,False,,,,,True,False,,,True,,False,,False,,True,True,,False,False,,,,,,False,,,,,True
08121,105,70.0,,68.9,,58.0,0.0,,,,,77.1,75.8,,,53.0,,94.3,,8.5,,50.0,56.6,,86.0,73.0,,,,,,79.4,,,,,98.5,-35.0,,-36.1,,-47.0,-105.0,,,,,-27.9,-29.2,,,-52.0,,-10.7,,-96.5,,-55.0,-48.4,,-19.0,-32.0,,,,,,-25.6,,,,,-6.5,,False,,False,False,,,,,True,True,,,False,,True,,False,,False,False,,True,True,,,,,,True,,,,,True
08123,3725,4500.0,,4504.3,,4702.0,4935.0,,,,,4742.6,4786.5,,,3934.0,,6195.9,,3295.7,,4955.5,4595.8,,5171.0,4747.0,,,,,3565.4,4025.1,5863.0,,,,6056.9,775.0,,779.3,,977.0,1210.0,,,,,1017.6,1061.5,,,209.0,,2470.9,,-429.3,,1230.5,870.8,,1446.0,1022.0,,,,,-159.6,300.1,2138.0,,,,2331.9,,False,,False,False,,,,,False,False,,,True,,False,,True,,False,False,,False,False,,,,,True,True,False,,,,False
08125,77,54.0,,51.5,,50.0,,,,,,85.4,86.8,,,188.0,,22.1,,19.3,,39.0,65.4,,68.0,66.0,,,,,,110.2,,,,,47.2,-23.0,,-25.5,,-27.0,,,,,,8.4,9.8,,,111.0,,-54.9,,-57.7,,-38.0,-11.6,,-9.0,-11.0,,,,,,33.2,,,,,-29.8,,False,,False,,,,,,True,True,,,False,,False,,False,,False,True,,True,True,,,,,,False,,,,,False
09001,7887,7612.0,,7736.8,11384.6,7741.0,7673.0,,,,,7305.4,5001.9,,,4092.0,,8302.5,,8800.6,,11136.5,7807.4,,7677.0,8245.0,,,,,9359.7,7552.1,5200.0,,,,8595.3,-275.0,,-150.2,3497.6,-146.0,-214.0,,,,,-581.6,-2885.1,,,-3795.0,,415.5,,913.6,,3249.5,-79.6,,-210.0,358.0,,,,,1472.7,-334.9,-2687.0,,,,708.3,,True,False,True,True,,,,,False,False,,,False,,False,,False,,False,True,,True,False,,,,,False,False,False,,,,False
09003,5697,6198.0,,6188.7,9591.2,6643.0,6379.0,,,,,4931.2,4522.3,,,5921.0,,10477.0,,7089.7,,8073.5,6362.7,,5796.0,6666.0,,,,,9180.9,5487.5,,,,,11753.3,501.0,,491.7,3894.2,946.0,682.0,,,,,-765.8,-1174.7,,,224.0,,4780.0,,1392.7,,2376.5,665.7,,99.0,969.0,,,,,3483.9,-209.5,,,,,6056.3,,True,False,False,False,,,,,False,False,,,True,,False,,False,,False,False,,True,False,,,,,False,True,,,,,False
09005,1329,1184.0,,1202.4,,1202.0,1420.0,,,,,609.5,1086.8,,,766.0,,1872.9,,1137.6,,2355.5,1155.7,,1445.0,1425.0,,,,,1644.6,1250.3,1030.0,,,,2067.4,-145.0,,-126.6,,-127.0,91.0,,,,,-719.5,-242.2,,,-563.0,,543.9,,-191.4,,1026.5,-173.3,,116.0,96.0,,,,,315.6,-78.7,-299.0,,,,738.4,,True,,True,True,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,False,True,False,,,,False
09007,862,1086.0,,1108.0,,1108.0,1323.0,,,,,527.9,995.0,,,941.0,,2279.7,,1361.1,,1781.5,1041.6,,1255.0,1227.0,,,,,1543.4,1208.5,885.0,,,,1222.9,224.0,,246.0,,246.0,461.0,,,,,-334.1,133.0,,,79.0,,1417.7,,499.1,,919.5,179.6,,393.0,365.0,,,,,681.4,346.5,23.0,,,,360.9,,False,,False,False,,,,,False,True,,,True,,False,,False,,False,True,,False,False,,,,,False,False,True,,,,False
09009,7595,6466.0,,6636.2,10164.1,6697.0,5912.0,,,,,4901.5,4657.1,,,4286.0,,9118.4,,9532.5,,8768.5,6729.4,,6797.0,7329.0,,,,,10477.8,6777.7,6454.0,,,,10508.7,-1129.0,,-958.8,2569.1,-898.0,-1683.0,,,,,-2693.5,-2937.9,,,-3309.0,,1523.4,,1937.5,,1173.5,-865.6,,-798.0,-266.0,,,,,2882.8,-817.3,-1141.0,,,,2913.7,,True,False,True,False,,,,,False,False,,,False,,False,,False,,False,True,,True,True,,,,,False,True,False,,,,False
09011,1296,1368.0,,1365.1,,1368.0,1785.0,,,,,826.4,1426.4,,,1724.0,,2265.1,,1308.9,,1122.0,1302.9,,1704.0,1588.0,,,,,1712.1,1778.0,842.0,,,,1452.2,72.0,,69.1,,72.0,489.0,,,,,-469.6,130.4,,,428.0,,969.1,,12.9,,-174.0,6.9,,408.0,292.0,,,,,416.1,482.0,-454.0,,,,156.2,,True,,False,False,,,,,False,False,,,False,,False,,True,,False,True,,False,False,,,,,False,False,False,,,,False
09013,560,912.0,,888.9,,912.0,1122.0,,,,,454.8,859.6,,,827.0,,2672.0,,930.3,,772.0,837.7,,1100.0,1061.0,,,,,933.2,812.0,1208.0,,,,1212.3,352.0,,328.9,,352.0,562.0,,,,,-105.2,299.6,,,267.0,,2112.0,,370.3,,212.0,277.7,,540.0,501.0,,,,,373.2,252.0,648.0,,,,652.3,,True,,False,False,,,,,True,True,,,True,,False,,False,,True,True,,False,False,,,,,False,True,False,,,,False
09015,676,648.0,,664.2,,640.0,832.0,,,,,354.9,669.9,,,794.0,,1532.4,,671.3,,572.0,576.0,,831.0,818.0,,,,,632.6,595.9,,,,,460.7,-28.0,,-11.8,,-36.0,156.0,,,,,-321.1,-6.1,,,118.0,,856.4,,-4.7,,-104.0,-100.0,,155.0,142.0,,,,,-43.4,-80.1,,,,,-215.3,,True,,False,False,,,,,False,True,,,False,,False,,True,,False,False,,False,False,,,,,False,False,,,,,False
10001,1414,696.0,,694.5,,703.0,897.0,,,,,1024.9,784.2,,,688.0,,773.6,,628.8,,1096.0,862.7,,983.0,877.0,,,,,665.3,986.5,1053.0,,,,605.9,-718.0,,-719.5,,-711.0,-517.0,,,,,-389.1,-629.8,,,-726.0,,-640.4,,-785.2,,-318.0,-551.3,,-431.0,-537.0,,,,,-748.7,-427.5,-361.0,,,,-808.1,,False,,True,True,,,,,True,True,,,False,,True,,False,,True,True,,True,True,,,,,False,True,True,,,,False
10003,4942,3842.0,,3890.8,4707.7,4005.0,4215.0,,,,,4881.0,3673.8,,,2850.0,,4541.3,,2907.9,,5792.5,4667.0,,4979.0,3684.0,,,,,4023.7,4358.5,4923.0,,,,3222.2,-1100.0,,-1051.2,-234.3,-937.0,-727.0,,,,,-61.0,-1268.2,,,-2092.0,,-400.7,,-2034.1,,850.5,-275.0,,37.0,-1258.0,,,,,-918.3,-583.5,-19.0,,,,-1719.8,,True,True,True,True,,,,,True,False,,,False,,True,,False,,True,True,,True,False,,,,,True,True,True,,,,False
10005,1422,1306.0,,1332.0,,1306.0,1737.0,,,,,2016.6,1182.7,,,894.0,,1205.8,,1086.9,,1532.0,1406.7,,1720.0,1612.0,,,,,1171.3,1168.0,1243.0,,,,1384.1,-116.0,,-90.0,,-116.0,315.0,,,,,594.6,-239.3,,,-528.0,,-216.2,,-335.1,,110.0,-15.3,,298.0,190.0,,,,,-250.7,-254.0,-179.0,,,,-37.9,,True,,False,False,,,,,False,False,,,False,,False,,False,,True,True,,False,False,,,,,False,False,False,,,,True
12001,1042,1242.0,,1245.7,1716.0,1244.0,1475.0,,,,,1600.5,1533.4,,,799.0,,661.8,,965.1,,1072.0,1329.7,,1337.0,1590.0,,,,,840.5,1474.1,1295.0,,,,1399.7,200.0,,203.7,674.0,202.0,433.0,,,,,558.5,491.4,,,-243.0,,-380.2,,-76.9,,30.0,287.7,,295.0,548.0,,,,,-201.5,432.1,253.0,,,,357.7,,False,False,False,False,,,,,False,False,,,False,,False,,True,,True,False,,False,False,,,,,False,False,False,,,,False
12003,147,120.0,,118.7,,110.0,77.0,,,,,228.8,105.4,,,82.0,,103.2,,84.3,,103.0,135.2,,123.0,151.0,,,,,116.7,198.0,,,,,187.5,-27.0,,-28.3,,-37.0,-70.0,,,,,81.8,-41.6,,,-65.0,,-43.8,,-62.7,,-44.0,-11.8,,-24.0,4.0,,,,,-30.3,51.0,,,,,40.5,,False,,False,False,,,,,False,False,,,False,,False,,False,,False,True,,True,True,,,,,False,False,,,,,False
12005,958,1166.0,,1122.2,,1355.0,1570.0,,,,,1440.9,1049.7,,,734.0,,1789.2,,850.3,,1448.0,1390.4,,1518.0,1430.0,,,,,795.7,1495.6,1468.0,,,,1409.8,208.0,,164.2,,397.0,612.0,,,,,482.9,91.7,,,-224.0,,831.2,,-107.7,,490.0,432.4,,560.0,472.0,,,,,-162.3,537.6,510.0,,,,451.8,,True,,False,False,,,,,False,True,,,False,,False,,True,,False,False,,False,False,,,,,True,False,False,,,,False
12007,99,144.0,,151.0,,121.0,43.0,,,,,182.3,135.1,,,67.0,,140.2,,60.5,,157.0,150.1,,175.0,187.0,,,,,100.8,152.3,,,,,94.6,45.0,,52.0,,22.0,-56.0,,,,,83.3,36.1,,,-32.0,,41.2,,-38.5,,58.0,51.1,,76.0,88.0,,,,,1.8,53.3,,,,,-4.4,,False,,True,False,,,,,False,True,,,True,,True,,True,,False,False,,False,False,,,,,True,False,,,,,True
12009,2065,2024.0,,2020.8,2553.5,1966.0,2206.0,,,,,2630.9,2851.6,,,1688.0,,1098.0,,2308.2,,2071.0,2019.5,,2399.0,2890.0,,,,,1389.6,3095.1,1954.0,,,,1423.8,-41.0,,-44.2,488.5,-99.0,141.0,,,,,565.9,786.6,,,-377.0,,-967.0,,243.2,,6.0,-45.5,,334.0,825.0,,,,,-675.4,1030.1,-111.0,,,,-641.2,,False,False,False,False,,,,,False,False,,,False,,False,,False,,True,False,,False,False,,,,,False,False,False,,,,False
12011,12441,12840.0,,12837.7,14192.7,12809.0,18363.0,,,,,10929.8,6771.6,,,8174.0,,12721.4,,14092.7,,11441.0,13791.5,,16021.0,13489.0,,,,,8756.0,16770.4,14137.0,,,,12490.6,399.0,,396.7,1751.7,368.0,5922.0,,,,,-1511.2,-5669.4,,,-4267.0,,280.4,,1651.7,,-1000.0,1350.5,,3580.0,1048.0,,,,,-3685.0,4329.4,1696.0,,,,49.6,,True,False,True,False,,,,,False,False,,,False,,True,,False,,False,False,,False,False,,,,,False,False,False,,,,True
12013,90,76.0,,78.0,,76.0,7.0,,,,,146.5,78.0,,,69.0,,53.1,,54.3,,89.0,91.5,,93.0,103.0,,,,,,93.9,,,,,89.5,-14.0,,-12.0,,-14.0,-83.0,,,,,56.5,-12.0,,,-21.0,,-36.9,,-35.7,,-1.0,1.5,,3.0,13.0,,,,,,3.9,,,,,-0.5,,True,,False,False,,,,,False,True,,,False,,False,,False,,True,True,,True,True,,,,,,True,,,,,True
12015,813,756.0,,729.7,,756.0,891.0,,,,,943.6,1089.1,,,1002.0,,582.0,,766.5,,892.0,819.1,,1043.0,983.0,,,,,526.8,893.0,780.0,,,,751.0,-57.0,,-83.3,,-57.0,78.0,,,,,130.6,276.1,,,189.0,,-231.0,,-46.5,,79.0,6.1,,230.0,170.0,,,,,-286.2,80.0,-33.0,,,,-62.0,,False,,False,False,,,,,False,False,,,False,,False,,True,,False,True,,False,False,,,,,False,False,True,,,,False
12017,830,820.0,,820.6,,822.0,855.0,,,,,928.9,911.6,,,494.0,,858.2,,751.4,,978.0,872.0,,1119.0,1147.0,,,,,563.9,666.0,1132.0,,,,958.1,-10.0,,-9.4,,-8.0,25.0,,,,,98.9,81.6,,,-336.0,,28.2,,-78.6,,148.0,42.0,,289.0,317.0,,,,,-266.1,-164.0,302.0,,,,128.1,,True,,True,False,,,,,False,False,,,False,,False,,False,,False,False,,False,False,,,,,False,False,False,,,,False
12019,1129,1046.0,,1023.9,,1016.0,1390.0,,,,,1190.8,1209.8,,,647.0,,730.3,,798.2,,1028.5,1053.2,,1415.0,1341.0,,,,,752.0,1880.7,1258.0,,,,1113.6,-83.0,,-105.1,,-113.0,261.0,,,,,61.8,80.8,,,-482.0,,-398.7,,-330.8,,-100.5,-75.8,,286.0,212.0,,,,,-377.0,751.7,129.0,,,,-15.4,,False,,False,False,,,,,True,True,,,False,,False,,False,,False,True,,False,False,,,,,False,False,False,,,,True
12021,2002,1826.0,,1832.8,2435.0,1894.0,2515.0,,,,,2519.0,1700.5,,,2371.0,,1371.9,,1668.6,,2048.0,1943.0,,2480.0,2083.0,,,,,1260.0,1714.7,2260.0,,,,1804.0,-176.0,,-169.2,433.0,-108.0,513.0,,,,,517.0,-301.5,,,369.0,,-630.1,,-333.4,,46.0,-59.0,,478.0,81.0,,,,,-742.0,-287.3,258.0,,,,-198.0,,True,False,True,False,,,,,False,False,,,False,,False,,False,,True,True,,False,True,,,,,False,False,False,,,,False
12023,327,202.0,,197.2,,192.0,178.0,,,,,429.1,160.5,,,215.0,,157.3,,200.2,,200.0,242.6,,294.0,405.0,,,,,170.3,222.7,,,,,197.5,-125.0,,-129.8,,-135.0,-149.0,,,,,102.1,-166.5,,,-112.0,,-169.7,,-126.8,,-127.0,-84.4,,-33.0,78.0,,,,,-156.7,-104.3,,,,,-129.5,,False,,False,False,,,,,True,False,,,True,,False,,False,,False,True,,True,True,,,,,False,True,,,,,False
12027,303,834.0,,910.3,,428.0,334.0,,,,,423.9,599.0,,,184.0,,2040.4,,481.1,,742.0,368.9,,868.0,739.0,,,,,562.3,566.4,,,,,367.8,531.0,,607.3,,125.0,31.0,,,,,120.9,296.0,,,-119.0,,1737.4,,178.1,,439.0,65.9,,565.0,436.0,,,,,259.3,263.4,,,,,64.8,,False,,True,True,,,,,True,True,,,True,,False,,True,,True,True,,False,True,,,,,True,True,,,,,True
12029,32,38.0,,36.5,,32.0,0.0,,,,,103.3,46.7,,,40.0,,10.4,,30.4,,30.0,47.5,,54.0,74.0,,,,,,60.1,,,,,35.4,6.0,,4.5,,0.0,-32.0,,,,,71.3,14.7,,,8.0,,-21.6,,-1.6,,-2.0,15.5,,22.0,42.0,,,,,,28.1,,,,,3.4,,True,,True,False,,,,,False,False,,,False,,False,,True,,True,False,,False,False,,,,,,False,,,,,True
12031,6237,4742.0,,4664.4,6632.0,4470.0,5948.0,,,,,4701.0,3781.9,,,3912.0,,4509.8,,4443.1,,3586.0,4536.8,,6088.0,5279.0,,,,,3267.9,6083.8,4274.0,,,,4841.6,-1495.0,,-1572.6,395.0,-1767.0,-289.0,,,,,-1536.0,-2455.1,,,-2325.0,,-1727.2,,-1793.9,,-2651.0,-1700.2,,-149.0,-958.0,,,,,-2969.1,-153.2,-1963.0,,,,-1395.4,,False,True,False,True,,,,,False,False,,,False,,False,,False,,False,False,,True,True,,,,,False,True,False,,,,True
12033,1641,1788.0,,1782.4,2317.0,1787.0,1868.0,,,,,2312.1,1775.0,,,1640.0,,1511.8,,1780.3,,1817.0,1961.4,,2527.0,2136.0,,,,,1226.0,2263.9,1929.0,,,,1742.8,147.0,,141.4,676.0,146.0,227.0,,,,,671.1,134.0,,,-1.0,,-129.2,,139.3,,176.0,320.4,,886.0,495.0,,,,,-415.0,622.9,288.0,,,,101.8,,True,False,True,False,,,,,False,True,,,True,,True,,True,,False,False,,False,False,,,,,False,False,False,,,,True
