,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
30075,2,0.0,,,,,0.0,,,,,-2.0,,,,,-2.0,,,,,,,,,False,,,,
30077,10,0.0,,,,,0.0,,,,,-10.0,,,,,-10.0,,,,,,,,,False,,,,
30079,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
30081,74,88.0,,,,,0.0,,,,377.5,14.0,,,,,-74.0,,,,303.5,,,,,False,,,,False
30083,39,72.0,,,,,1.0,,,,402.6,33.0,,,,,-38.0,,,,363.6,,,,,False,,,,False
30085,38,0.0,,,,,0.0,,,,0.0,-38.0,,,,,-38.0,,,,-38.0,,,,,False,,,,False
30087,222,8.0,,,,,0.0,,,,1.6,-214.0,,,,,-222.0,,,,-220.4,,,,,False,,,,False
30089,31,0.0,,,,,0.0,,,,,-31.0,,,,,-31.0,,,,,,,,,False,,,,
30091,4,8.0,,,,,8.0,,,,0.0,4.0,,,,,4.0,,,,-4.0,,,,,False,,,,False
30093,94,48.0,,,,,4.0,,,,1518.1,-46.0,,,,,-90.0,,,,1424.1,,,,,False,,,,False
30095,30,16.0,,,,,15.0,,,,32.6,-14.0,,,,,-15.0,,,,2.6,,,,,False,,,,True
30097,13,0.0,,,,,7.0,,,,,-13.0,,,,,-6.0,,,,,,,,,True,,,,
30099,8,80.0,,,,,0.0,,,,294.4,72.0,,,,,-8.0,,,,286.4,,,,,True,,,,False
30101,17,0.0,,,,,0.0,,,,0.0,-17.0,,,,,-17.0,,,,-17.0,,,,,False,,,,True
30103,1,0.0,,,,,0.0,,,,0.0,-1.0,,,,,-1.0,,,,-1.0,,,,,False,,,,True
30105,37,24.0,,,,,0.0,,,,43.4,-13.0,,,,,-37.0,,,,6.4,,,,,False,,,,True
30107,2,0.0,,,,,8.0,,,,0.0,-2.0,,,,,6.0,,,,-2.0,,,,,False,,,,False
30109,5,0.0,,,,,0.0,,,,,-5.0,,,,,-5.0,,,,,,,,,False,,,,
30111,1767,768.0,,,,,255.0,2146.7,,,6705.7,-999.0,,,,,-1512.0,379.7,,,4938.7,,,,,False,True,,,False
31001,102,96.0,,,,,24.0,42.5,,,29.9,-6.0,,,,,-78.0,-59.5,,,-72.1,,,,,False,False,,,False
31003,17,0.0,,,,,0.0,,,,0.0,-17.0,,,,,-17.0,,,,-17.0,,,,,False,,,,False
31005,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
31007,2,8.0,,,,,0.0,,,,33.1,6.0,,,,,-2.0,,,,31.1,,,,,True,,,,False
31009,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
31011,16,0.0,,,,,0.0,,,,0.0,-16.0,,,,,-16.0,,,,-16.0,,,,,False,,,,False
31013,20,0.0,,,,,5.0,,,,0.0,-20.0,,,,,-15.0,,,,-20.0,,,,,True,,,,False
31015,9,0.0,,,,,0.0,,,,0.0,-9.0,,,,,-9.0,,,,-9.0,,,,,False,,,,False
31017,3,0.0,,,,,0.0,,,,,-3.0,,,,,-3.0,,,,,,,,,False,,,,
31019,470,96.0,,,,,13.0,154.3,,,1830.6,-374.0,,,,,-457.0,-315.7,,,1360.6,,,,,False,True,,,False
31021,51,16.0,,,,,12.0,,,,0.3,-35.0,,,,,-39.0,,,,-50.7,,,,,False,,,,False
31023,47,0.0,,,,,4.0,,,,0.0,-47.0,,,,,-43.0,,,,-47.0,,,,,True,,,,False
31025,180,48.0,,,,,15.0,,,,510.4,-132.0,,,,,-165.0,,,,330.4,,,,,False,,,,False
31027,28,32.0,,,,,10.0,,,,0.3,4.0,,,,,-18.0,,,,-27.7,,,,,False,,,,False
31029,10,0.0,,,,,0.0,,,,0.0,-10.0,,,,,-10.0,,,,-10.0,,,,,False,,,,False
31031,18,8.0,,,,,0.0,,,,247.0,-10.0,,,,,-18.0,,,,229.0,,,,,False,,,,False
31033,11,8.0,,,,,0.0,,,,0.3,-3.0,,,,,-11.0,,,,-10.7,,,,,False,,,,False
31035,32,0.0,,,,,0.0,,,,0.0,-32.0,,,,,-32.0,,,,-32.0,,,,,False,,,,False
31037,58,32.0,,,,,107.0,51.8,,,0.0,-26.0,,,,,49.0,-6.2,,,-58.0,,,,,False,True,,,False
31039,45,16.0,,,,,18.0,,,,5.1,-29.0,,,,,-27.0,,,,-39.9,,,,,True,,,,False
31041,35,0.0,,,,,0.0,,,,0.0,-35.0,,,,,-35.0,,,,-35.0,,,,,False,,,,False
31043,220,152.0,,,,,226.0,114.9,,,0.0,-68.0,,,,,6.0,-105.1,,,-220.0,,,,,True,False,,,False
31045,69,24.0,,,,,16.0,,,,252.1,-45.0,,,,,-53.0,,,,183.1,,,,,False,,,,False
31047,140,32.0,,,,,19.0,34.8,,,45.8,-108.0,,,,,-121.0,-105.2,,,-94.2,,,,,False,True,,,True
31049,4,0.0,,,,,0.0,,,,,-4.0,,,,,-4.0,,,,,,,,,False,,,,
31051,15,32.0,,,,,17.0,,,,11.2,17.0,,,,,2.0,,,,-3.8,,,,,True,,,,True
31053,214,112.0,,,,,205.0,401.2,,,11.2,-102.0,,,,,-9.0,187.2,,,-202.8,,,,,True,False,,,False
31055,5946,4112.0,,,,,3793.0,6605.4,1798.1,,1682.1,-1834.0,,,,,-2153.0,659.4,-4147.9,,-4263.9,,,,,False,True,False,,False
31057,10,0.0,,,,,0.0,,,,,-10.0,,,,,-10.0,,,,,,,,,False,,,,
31059,17,8.0,,,,,0.0,,,,0.1,-9.0,,,,,-17.0,,,,-16.9,,,,,False,,,,False
31061,12,0.0,,,,,0.0,,,,134.4,-12.0,,,,,-12.0,,,,122.4,,,,,False,,,,False
31063,5,0.0,,,,,0.0,,,,0.0,-5.0,,,,,-5.0,,,,-5.0,,,,,False,,,,False
31065,16,0.0,,,,,0.0,,,,0.0,-16.0,,,,,-16.0,,,,-16.0,,,,,False,,,,False
31067,74,48.0,,,,,5.0,,,,358.1,-26.0,,,,,-69.0,,,,284.1,,,,,False,,,,False
31069,3,0.0,,,,,0.0,,,,0.0,-3.0,,,,,-3.0,,,,-3.0,,,,,False,,,,False
31071,5,0.0,,,,,0.0,,,,0.0,-5.0,,,,,-5.0,,,,-5.0,,,,,False,,,,False
31073,10,0.0,,,,,0.0,,,,0.0,-10.0,,,,,-10.0,,,,-10.0,,,,,False,,,,False
31075,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
31077,9,0.0,,,,,0.0,,,,0.0,-9.0,,,,,-9.0,,,,-9.0,,,,,False,,,,False
31079,243,96.0,,,,,130.0,74.4,115.6,,104.4,-147.0,,,,,-113.0,-168.6,-127.4,,-138.6,,,,,True,False,True,,True
31081,45,48.0,,,,,1.0,,,,0.5,3.0,,,,,-44.0,,,,-44.5,,,,,False,,,,False
31083,3,0.0,,,,,0.0,,,,0.0,-3.0,,,,,-3.0,,,,-3.0,,,,,False,,,,False
31085,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
31087,2,0.0,,,,,0.0,,,,0.0,-2.0,,,,,-2.0,,,,-2.0,,,,,False,,,,False
31089,17,0.0,,,,,0.0,,,,0.0,-17.0,,,,,-17.0,,,,-17.0,,,,,False,,,,False
31091,3,8.0,,,,,0.0,,,,25.8,5.0,,,,,-3.0,,,,22.8,,,,,True,,,,False
31093,21,0.0,,,,,0.0,,,,0.0,-21.0,,,,,-21.0,,,,-21.0,,,,,False,,,,False
31095,10,8.0,,,,,0.0,,,,266.1,-2.0,,,,,-10.0,,,,256.1,,,,,False,,,,False
31097,18,8.0,,,,,0.0,,,,0.5,-10.0,,,,,-18.0,,,,-17.5,,,,,False,,,,False
31099,93,24.0,,,,,0.0,,,,276.5,-69.0,,,,,-93.0,,,,183.5,,,,,False,,,,False
31101,47,8.0,,,,,0.0,,,,0.1,-39.0,,,,,-47.0,,,,-46.9,,,,,False,,,,False
31103,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
31105,4,16.0,,,,,0.0,,,,18.0,12.0,,,,,-4.0,,,,14.0,,,,,True,,,,False
31107,43,8.0,,,,,8.0,,,,0.9,-35.0,,,,,-35.0,,,,-42.1,,,,,False,,,,False
31109,2085,1136.0,,,,,1336.0,2141.5,417.4,,7565.8,-949.0,,,,,-749.0,56.5,-1667.6,,5480.8,,,,,True,True,False,,False
31111,218,32.0,,,,,5.0,,,,2.0,-186.0,,,,,-213.0,,,,-216.0,,,,,False,,,,False
31113,3,0.0,,,,,0.0,,,,,-3.0,,,,,-3.0,,,,,,,,,False,,,,
31115,1,0.0,,,,,0.0,,,,,-1.0,,,,,-1.0,,,,,,,,,False,,,,
31117,6,0.0,,,,,0.0,,,,,-6.0,,,,,-6.0,,,,,,,,,False,,,,
31119,208,104.0,,,,,116.0,148.3,,,279.8,-104.0,,,,,-92.0,-59.7,,,71.8,,,,,True,True,,,True
31121,30,8.0,,,,,1.0,,,,276.1,-22.0,,,,,-29.0,,,,246.1,,,,,False,,,,False
31123,18,176.0,,,,,0.0,,,,33.4,158.0,,,,,-18.0,,,,15.4,,,,,True,,,,True
31125,7,0.0,,,,,0.0,,,,0.0,-7.0,,,,,-7.0,,,,-7.0,,,,,False,,,,False
31127,73,8.0,,,,,0.0,,,,298.9,-65.0,,,,,-73.0,,,,225.9,,,,,False,,,,False
31129,11,8.0,,,,,0.0,,,,179.6,-3.0,,,,,-11.0,,,,168.6,,,,,False,,,,False
31131,88,72.0,,,,,7.0,,,,15.9,-16.0,,,,,-81.0,,,,-72.1,,,,,False,,,,False
31133,10,0.0,,,,,0.0,,,,,-10.0,,,,,-10.0,,,,,,,,,False,,,,
31135,30,8.0,,,,,0.0,,,,0.0,-22.0,,,,,-30.0,,,,-30.0,,,,,False,,,,False
31137,39,24.0,,,,,0.0,,,,0.5,-15.0,,,,,-39.0,,,,-38.5,,,,,False,,,,False
31139,59,8.0,,,,,8.0,,,,14.5,-51.0,,,,,-51.0,,,,-44.5,,,,,False,,,,True
31141,188,88.0,,,,,85.0,160.4,,,50.6,-100.0,,,,,-103.0,-27.6,,,-137.4,,,,,False,True,,,False
31143,21,8.0,,,,,0.0,,,,243.7,-13.0,,,,,-21.0,,,,222.7,,,,,False,,,,False
31145,14,0.0,,,,,0.0,,,,0.0,-14.0,,,,,-14.0,,,,-14.0,,,,,False,,,,False
31147,28,0.0,,,,,0.0,,,,0.0,-28.0,,,,,-28.0,,,,-28.0,,,,,False,,,,False
31149,5,8.0,,,,,0.0,,,,52.3,3.0,,,,,-5.0,,,,47.3,,,,,False,,,,False
31151,93,56.0,,,,,100.0,29.0,,,118.1,-37.0,,,,,7.0,-64.0,,,25.1,,,,,True,False,,,True
31153,1582,952.0,,,,,756.0,3375.6,405.1,,582.3,-630.0,,,,,-826.0,1793.6,-1176.9,,-999.7,,,,,False,False,False,,False
31155,143,48.0,,,,,16.0,,,,3.8,-95.0,,,,,-127.0,,,,-139.2,,,,,False,,,,False
31157,132,120.0,,,,,27.0,692.9,,,106.7,-12.0,,,,,-105.0,560.9,,,-25.3,,,,,False,False,,,False
31159,124,48.0,,,,,6.0,,,,649.0,-76.0,,,,,-118.0,,,,525.0,,,,,False,,,,False
31161,14,48.0,,,,,0.0,,,,104.5,34.0,,,,,-14.0,,,,90.5,,,,,True,,,,False
31163,11,0.0,,,,,0.0,,,,0.0,-11.0,,,,,-11.0,,,,-11.0,,,,,False,,,,False
31165,1,0.0,,,,,0.0,,,,0.0,-1.0,,,,,-1.0,,,,-1.0,,,,,False,,,,True
31167,15,0.0,,,,,8.0,,,,0.0,-15.0,,,,,-7.0,,,,-15.0,,,,,True,,,,False
31169,26,0.0,,,,,0.0,,,,0.0,-26.0,,,,,-26.0,,,,-26.0,,,,,False,,,,False
31171,3,0.0,,,,,0.0,,,,0.0,-3.0,,,,,-3.0,,,,-3.0,,,,,False,,,,False
31173,99,344.0,,,,,53.0,64.4,,,186.7,245.0,,,,,-46.0,-34.6,,,87.7,,,,,True,True,,,True
31175,10,0.0,,,,,0.0,,,,0.0,-10.0,,,,,-10.0,,,,-10.0,,,,,False,,,,True
31177,124,32.0,,,,,37.0,,,,0.9,-92.0,,,,,-87.0,,,,-123.1,,,,,True,,,,False
31179,27,0.0,,,,,24.0,,,,0.0,-27.0,,,,,-3.0,,,,-27.0,,,,,True,,,,True
31181,7,8.0,,,,,0.0,,,,146.3,1.0,,,,,-7.0,,,,139.3,,,,,False,,,,False
31183,4,0.0,,,,,0.0,,,,,-4.0,,,,,-4.0,,,,,,,,,False,,,,
31185,70,32.0,,,,,3.0,,,,549.8,-38.0,,,,,-67.0,,,,479.8,,,,,False,,,,False
32001,80,48.0,,,,,3.0,,,,1213.2,-32.0,,,,,-77.0,,,,1133.2,,,,,False,,,,False
32003,41082,36264.0,,,,,30336.0,75086.1,83296.8,,51424.3,-4818.0,,,,,-10746.0,34004.1,42214.8,,10342.3,,,,,False,False,False,,False
32005,170,80.0,,,,,54.0,,,,112.4,-90.0,,,,,-116.0,,,,-57.6,,,,,False,,,,True
32007,652,280.0,,,,,74.0,1466.4,,,324.9,-372.0,,,,,-578.0,814.4,,,-327.1,,,,,False,False,,,True
32009,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
32011,4,0.0,,,,,0.0,,,,0.0,-4.0,,,,,-4.0,,,,-4.0,,,,,False,,,,False
32013,30,24.0,,,,,19.0,,,,17.4,-6.0,,,,,-11.0,,,,-12.6,,,,,False,,,,False
32015,24,48.0,,,,,4.0,,,,17.6,24.0,,,,,-20.0,,,,-6.4,,,,,True,,,,True
32017,5,0.0,,,,,0.0,,,,0.0,-5.0,,,,,-5.0,,,,-5.0,,,,,False,,,,False
32019,194,144.0,,,,,78.0,602.6,,,743.6,-50.0,,,,,-116.0,408.6,,,549.6,,,,,False,False,,,False
32021,7,8.0,,,,,6.0,,,,6.4,1.0,,,,,-1.0,,,,-0.6,,,,,False,,,,True
32023,348,256.0,,,,,4.0,741.6,,,1499.4,-92.0,,,,,-344.0,393.6,,,1151.4,,,,,False,False,,,False
32027,11,24.0,,,,,0.0,,,,286.5,13.0,,,,,-11.0,,,,275.5,,,,,True,,,,False
32029,5,0.0,,,,,0.0,,,,0.1,-5.0,,,,,-5.0,,,,-4.9,,,,,False,,,,True
32031,4029,4488.0,,,,,4120.0,9662.9,7892.0,,13063.1,459.0,,,,,91.0,5633.9,3863.0,,9034.1,,,,,True,False,False,,False
32033,21,24.0,,,,,0.0,,,,455.1,3.0,,,,,-21.0,,,,434.1,,,,,False,,,,False
32510,252,200.0,,,,,1487.0,936.0,,,1273.3,-52.0,,,,,1235.0,684.0,,,1021.3,,,,,False,False,,,False
33001,43,8.0,,,,,77.0,,,,3.1,-35.0,,,,,34.0,,,,-39.9,,,,,True,,,,False
33003,44,64.0,,,,,18.0,,,,2079.1,20.0,,,,,-26.0,,,,2035.1,,,,,False,,,,False
33005,57,40.0,,,,,9.0,,,,20.2,-17.0,,,,,-48.0,,,,-36.8,,,,,False,,,,False
33007,11,8.0,,,,,0.0,,,,32.3,-3.0,,,,,-11.0,,,,21.3,,,,,False,,,,False
33009,27,32.0,,,,,56.0,,,,16.9,5.0,,,,,29.0,,,,-10.1,,,,,False,,,,False
33011,702,728.0,,,,,221.0,1771.8,568.8,,215.4,26.0,,,,,-481.0,1069.8,-133.2,,-486.6,,,,,False,False,False,,False
33013,81,80.0,,,,,78.0,384.0,361.6,,254.8,-1.0,,,,,-3.0,303.0,280.6,,173.8,,,,,False,False,False,,False
33015,312,216.0,,,,,102.0,444.2,98.2,,287.2,-96.0,,,,,-210.0,132.2,-213.8,,-24.8,,,,,False,False,False,,True
33017,89,40.0,,,,,36.0,131.4,38.8,,17.2,-49.0,,,,,-53.0,42.4,-50.2,,-71.8,,,,,False,True,False,,False
33019,13,32.0,,,,,16.0,,,,77.5,19.0,,,,,3.0,,,,64.5,,,,,True,,,,False
34001,925,832.0,,,,,443.0,3479.1,674.0,,508.9,-93.0,,,,,-482.0,2554.1,-251.0,,-416.1,,,,,False,False,False,,False
34003,2228,2296.0,,,,,982.0,2945.5,1364.4,,603.3,68.0,,,,,-1246.0,717.5,-863.6,,-1624.7,,,,,False,False,False,,False
34005,1223,944.0,,,,,505.0,1661.3,474.5,,1170.2,-279.0,,,,,-718.0,438.3,-748.5,,-52.8,,,,,False,False,False,,True
34007,1786,1248.0,,,,,1426.0,1860.3,499.9,,3079.5,-538.0,,,,,-360.0,74.3,-1286.1,,1293.5,,,,,True,True,False,,False
34009,367,80.0,,,,,113.0,566.9,94.1,,0.0,-287.0,,,,,-254.0,199.9,-272.9,,-367.0,,,,,True,True,True,,False
34011,567,552.0,,,,,456.0,670.4,357.0,,155.1,-15.0,,,,,-111.0,103.4,-210.0,,-411.9,,,,,False,False,False,,False
34013,1558,1304.0,,,,,1330.0,1862.5,332.2,,1629.9,-254.0,,,,,-228.0,304.5,-1225.8,,71.9,,,,,True,False,False,,True
34015,1075,664.0,,,,,609.0,1126.5,956.2,,770.2,-411.0,,,,,-466.0,51.5,-118.8,,-304.8,,,,,False,True,True,,True
34017,1361,1048.0,,,,,1786.0,843.0,355.5,,0.0,-313.0,,,,,425.0,-518.0,-1005.5,,-1361.0,,,,,False,False,False,,False
34019,168,176.0,,,,,179.0,645.2,27.3,,69.5,8.0,,,,,11.0,477.2,-140.7,,-98.5,,,,,False,False,False,,False
34021,629,864.0,,,,,1025.0,1689.4,439.1,,710.6,235.0,,,,,396.0,1060.4,-189.9,,81.6,,,,,False,False,True,,True
34023,1684,1416.0,,,,,1227.0,2113.8,262.8,,1787.4,-268.0,,,,,-457.0,429.8,-1421.2,,103.4,,,,,False,False,False,,True
34025,1607,1520.0,,,,,739.0,6675.3,953.3,,6414.2,-87.0,,,,,-868.0,5068.3,-653.7,,4807.2,,,,,False,False,False,,False
34027,801,680.0,,,,,607.0,1712.6,125.7,,10270.7,-121.0,,,,,-194.0,911.6,-675.3,,9469.7,,,,,False,False,False,,False
34029,1652,1096.0,,,,,844.0,3179.9,399.6,,543.5,-556.0,,,,,-808.0,1527.9,-1252.4,,-1108.5,,,,,False,False,False,,False
34031,1470,584.0,,,,,1026.0,1738.1,229.6,,1214.4,-886.0,,,,,-444.0,268.1,-1240.4,,-255.6,,,,,True,True,False,,True
34033,188,336.0,,,,,165.0,444.1,67.4,,1642.5,148.0,,,,,-23.0,256.1,-120.6,,1454.5,,,,,True,False,True,,False
34035,616,696.0,,,,,578.0,1282.8,102.0,,5064.7,80.0,,,,,-38.0,666.8,-514.0,,4448.7,,,,,True,False,False,,False
34037,206,208.0,,,,,118.0,452.2,9.5,,5573.4,2.0,,,,,-88.0,246.2,-196.5,,5367.4,,,,,False,False,False,,False
34039,1164,704.0,,,,,1337.0,1908.6,134.2,,5473.7,-460.0,,,,,173.0,744.6,-1029.8,,4309.7,,,,,True,False,False,,False
34041,155,176.0,,,,,204.0,216.0,47.2,,1307.0,21.0,,,,,49.0,61.0,-107.8,,1152.0,,,,,False,False,False,,False
35001,3363,3112.0,,,,,4839.0,8488.0,5189.2,,17619.5,-251.0,,,,,1476.0,5125.0,1826.2,,14256.5,,,,,False,False,False,,False
35003,4,0.0,,,,,0.0,,,,0.0,-4.0,,,,,-4.0,,,,-4.0,,,,,False,,,,False
35005,582,264.0,,,,,54.0,1593.9,,,1676.5,-318.0,,,,,-528.0,1011.9,,,1094.5,,,,,False,False,,,False
35006,184,192.0,,,,,129.0,200.9,,,473.1,8.0,,,,,-55.0,16.9,,,289.1,,,,,False,False,,,False
35007,10,8.0,,,,,0.0,,,,3.3,-2.0,,,,,-10.0,,,,-6.7,,,,,False,,,,False
35009,477,432.0,,,,,369.0,2567.5,,,840.2,-45.0,,,,,-108.0,2090.5,,,363.2,,,,,False,False,,,False
35011,0,0.0,,,,,0.0,,,,,0.0,,,,,0.0,,,,,,,,,True,,,,
35013,1734,1808.0,,,,,2519.0,6816.5,2082.7,,4902.5,74.0,,,,,785.0,5082.5,348.7,,3168.5,,,,,False,False,False,,False
35015,380,288.0,,,,,72.0,1059.0,,,1874.8,-92.0,,,,,-308.0,679.0,,,1494.8,,,,,False,False,,,False
35017,60,32.0,,,,,47.0,,,,1237.8,-28.0,,,,,-13.0,,,,1177.8,,,,,True,,,,False
35019,14,0.0,,,,,2.0,,,,0.0,-14.0,,,,,-12.0,,,,-14.0,,,,,True,,,,False
35021,1,0.0,,,,,0.0,,,,0.0,-1.0,,,,,-1.0,,,,-1.0,,,,,False,,,,False
35023,39,96.0,,,,,15.0,,,,32.8,57.0,,,,,-24.0,,,,-6.2,,,,,True,,,,True
35025,936,576.0,,,,,136.0,2193.4,,,2000.5,-360.0,,,,,-800.0,1257.4,,,1064.5,,,,,False,False,,,False
35027,153,16.0,,,,,0.0,,,,36.5,-137.0,,,,,-153.0,,,,-116.5,,,,,False,,,,True
35028,20,8.0,,,,,33.0,,,,2.3,-12.0,,,,,13.0,,,,-17.7,,,,,False,,,,False
35029,221,240.0,,,,,144.0,,,,272.4,19.0,,,,,-77.0,,,,51.4,,,,,False,,,,False
35031,739,1392.0,,,,,863.0,688.0,704.5,,40.5,653.0,,,,,124.0,-51.0,-34.5,,-698.5,,,,,True,True,True,,False
35033,7,0.0,,,,,0.0,,,,,-7.0,,,,,-7.0,,,,,,,,,False,,,,
35035,163,184.0,,,,,117.0,,,,3080.6,21.0,,,,,-46.0,,,,2917.6,,,,,False,,,,False
35037,57,0.0,,,,,8.0,,,,0.2,-57.0,,,,,-49.0,,,,-56.8,,,,,True,,,,True
35039,248,104.0,,,,,39.0,748.8,,,66.6,-144.0,,,,,-209.0,500.8,,,-181.4,,,,,False,False,,,False
35041,132,120.0,,,,,90.0,,,,795.1,-12.0,,,,,-42.0,,,,663.1,,,,,False,,,,False
35043,484,384.0,,,,,466.0,1291.7,387.5,,575.6,-100.0,,,,,-18.0,807.7,-96.5,,91.6,,,,,True,False,True,,True
35045,686,1264.0,,,,,964.0,1361.4,963.5,,1068.2,578.0,,,,,278.0,675.4,277.5,,382.2,,,,,True,False,True,,True
35047,57,16.0,,,,,32.0,,,,13.1,-41.0,,,,,-25.0,,,,-43.9,,,,,True,,,,False
35049,555,328.0,,,,,246.0,1508.6,,,811.3,-227.0,,,,,-309.0,953.6,,,256.3,,,,,False,False,,,False
35051,23,16.0,,,,,0.0,,,,23.0,-7.0,,,,,-23.0,,,,0.0,,,,,False,,,,True
35053,21,8.0,,,,,4.0,,,,0.9,-13.0,,,,,-17.0,,,,-20.1,,,,,False,,,,False
35055,70,72.0,,,,,18.0,,,,839.1,2.0,,,,,-52.0,,,,769.1,,,,,False,,,,False
35057,18,40.0,,,,,4.0,,,,31.0,22.0,,,,,-14.0,,,,13.0,,,,,True,,,,True
35059,25,8.0,,,,,0.0,,,,22.9,-17.0,,,,,-25.0,,,,-2.1,,,,,False,,,,True
35061,370,288.0,,,,,143.0,800.6,,,2730.1,-82.0,,,,,-227.0,430.6,,,2360.1,,,,,False,False,,,False
36001,609,432.0,,,,,209.0,417.9,321.3,,4237.6,-177.0,,,,,-400.0,-191.1,-287.7,,3628.6,,,,,False,False,False,,False
36003,25,40.0,,,,,10.0,,,,1555.5,15.0,,,,,-15.0,,,,1530.5,,,,,False,,,,False
36005,3612,0.0,,,,,,,,,,-3612.0,,,,,,,,,,,,,,,,,,
36007,534,408.0,,,,,258.0,434.1,1240.9,,1907.2,-126.0,,,,,-276.0,-99.9,706.9,,1373.2,,,,,False,True,False,,False
36009,70,32.0,,,,,23.0,714.5,,,19.4,-38.0,,,,,-47.0,644.5,,,-50.6,,,,,False,False,,,False
36011,57,72.0,,,,,43.0,243.3,,,92.4,15.0,,,,,-14.0,186.3,,,35.4,,,,,True,False,,,False
36013,242,64.0,,,,,40.0,489.4,,,65.4,-178.0,,,,,-202.0,247.4,,,-176.6,,,,,False,False,,,True
36015,50,56.0,,,,,56.0,7.8,,,2578.2,6.0,,,,,6.0,-42.2,,,2528.2,,,,,False,False,,,False
36017,76,24.0,,,,,25.0,55.1,,,21.4,-52.0,,,,,-51.0,-20.9,,,-54.6,,,,,True,True,,,False
36019,49,0.0,,,,,1.0,23.2,,,0.0,-49.0,,,,,-48.0,-25.8,,,-49.0,,,,,True,True,,,True
36021,95,104.0,,,,,18.0,270.3,62.9,,364.3,9.0,,,,,-77.0,175.3,-32.1,,269.3,,,,,False,False,False,,False
36023,48,48.0,,,,,20.0,,,,459.3,0.0,,,,,-28.0,,,,411.3,,,,,False,,,,False
36025,21,0.0,,,,,4.0,,,,0.0,-21.0,,,,,-17.0,,,,-21.0,,,,,True,,,,False
36027,608,376.0,,,,,125.0,557.1,178.4,,241.4,-232.0,,,,,-483.0,-50.9,-429.6,,-366.6,,,,,False,True,False,,False
36029,2279,2048.0,,,,,1449.0,2846.6,756.5,,5883.6,-231.0,,,,,-830.0,567.6,-1522.5,,3604.6,,,,,False,False,False,,False
36031,79,40.0,,,,,8.0,,,,1622.3,-39.0,,,,,-71.0,,,,1543.3,,,,,False,,,,False
36033,25,32.0,,,,,0.0,,,,446.1,7.0,,,,,-25.0,,,,421.1,,,,,False,,,,False
36035,50,96.0,,,,,29.0,157.4,385.1,,16.3,46.0,,,,,-21.0,107.4,335.1,,-33.7,,,,,True,False,False,,True
36037,54,16.0,,,,,31.0,267.7,,,0.8,-38.0,,,,,-23.0,213.7,,,-53.2,,,,,True,False,,,False
36039,44,24.0,,,,,8.0,64.5,,,66.4,-20.0,,,,,-36.0,20.5,,,22.4,,,,,False,False,,,False
36041,8,0.0,,,,,0.0,,,,0.0,-8.0,,,,,-8.0,,,,-8.0,,,,,False,,,,False
36043,123,144.0,,,,,9.0,667.8,,,127.6,21.0,,,,,-114.0,544.8,,,4.6,,,,,False,False,,,True
36045,56,64.0,,,,,11.0,,,,4172.2,8.0,,,,,-45.0,,,,4116.2,,,,,False,,,,False
36047,4814,0.0,,,,,,,,,,-4814.0,,,,,,,,,,,,,,,,,,
36049,17,40.0,,,,,1.0,,,,1.6,23.0,,,,,-16.0,,,,-15.4,,,,,True,,,,True
36051,51,40.0,,,,,15.0,60.1,,,19.0,-11.0,,,,,-36.0,9.1,,,-32.0,,,,,False,True,,,False
36053,96,96.0,,,,,105.0,155.3,45.1,,264.9,0.0,,,,,9.0,59.3,-50.9,,168.9,,,,,False,False,False,,False
36055,1500,1968.0,,,,,1189.0,1986.0,1686.1,,9131.8,468.0,,,,,-311.0,486.0,186.1,,7631.8,,,,,True,False,True,,False
36057,83,24.0,,,,,14.0,213.8,,,0.9,-59.0,,,,,-69.0,130.8,,,-82.1,,,,,False,False,,,False
36059,2566,2104.0,,,,,1505.0,5489.4,812.8,,2917.8,-462.0,,,,,-1061.0,2923.4,-1753.2,,351.8,,,,,False,False,False,,True
