,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IHME-CurveFit,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IHME-CurveFit,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
36071,322,376.0,101.9,247.0,461.0,,,,,,486.0,1308.4,,160.4,348.7,76.4,,144.3,357.6,247.0,,,412.0,,54.0,-220.1,-75.0,139.0,,,,,,164.0,986.4,,-161.6,26.7,-245.6,,-177.7,35.6,-75.0,,,90.0,,False,False,False,,,,,,False,False,,False,True,False,,False,True,False,,,False,
36073,11,24.0,,7.0,0.0,,,,,,19.0,47.4,,1.6,10.7,5.3,,12.7,11.8,,,,114.0,,13.0,,-4.0,-11.0,,,,,,8.0,36.4,,-9.4,-0.3,-5.7,,1.7,0.8,,,,103.0,,,True,True,,,,,,True,False,,True,True,True,,True,True,,,,False,
36075,47,32.0,91.6,28.0,23.0,,,,,,13.0,206.8,,11.6,47.2,42.6,,55.9,17.3,,,,32.0,,-15.0,44.6,-19.0,-24.0,,,,,,-34.0,159.8,,-35.4,0.2,-4.4,,8.9,-29.7,,,,-15.0,,False,False,False,,,,,,False,False,,False,True,True,,True,False,,,,False,
36077,22,36.0,4.2,16.0,96.0,,,,,,4.0,160.3,,13.8,29.5,12.2,,17.8,26.5,,,,35.0,,14.0,-17.8,-6.0,74.0,,,,,,-18.0,138.3,,-8.2,7.5,-9.8,,-4.2,4.5,,,,13.0,,False,True,False,,,,,,False,False,,True,True,True,,True,True,,,,True,
36079,69,88.0,22.9,62.0,69.0,,,,,,14.0,205.5,,30.4,104.3,107.3,,59.0,73.5,,,,96.0,,19.0,-46.1,-7.0,0.0,,,,,,-55.0,136.5,,-38.6,35.3,38.3,,-10.0,4.5,,,,27.0,,False,True,True,,,,,,False,False,,False,False,False,,True,True,,,,False,
36081,2057,0.0,,0.0,,,,,,,,9718.4,,,0.3,,,0.0,,,,,,,-2057.0,,-2057.0,,,,,,,,7661.4,,,-2056.7,,,-2057.0,,,,,,,,False,,,,,,,,False,,,True,,,False,,,,,,
36083,96,212.0,110.4,162.0,286.0,,,,,,123.0,436.9,,162.3,194.7,139.0,,102.8,193.0,190.0,,,271.0,,116.0,14.4,66.0,190.0,,,,,,27.0,340.9,,66.3,98.7,43.0,,6.8,97.0,94.0,,,175.0,,True,True,False,,,,,,True,False,,True,True,True,,True,True,True,,,False,
36085,471,0.0,,0.0,,,,,,,,1915.5,,,0.3,,,0.0,,,,,,,-471.0,,-471.0,,,,,,,,1444.5,,,-470.7,,,-471.0,,,,,,,,False,,,,,,,,False,,,True,,,False,,,,,,
36087,338,172.0,29.3,176.0,242.0,,,,,,395.0,947.1,,56.8,244.6,301.5,,168.3,365.5,102.0,,,112.0,,-166.0,-308.6,-162.0,-96.0,,,,,,57.0,609.1,,-281.2,-93.4,-36.5,,-169.7,27.5,-236.0,,,-226.0,,False,True,True,,,,,,True,False,,False,True,True,,False,True,False,,,False,
36089,12,16.0,3.7,16.0,25.0,,,,,,8.0,147.3,,2.3,26.7,13.4,,21.5,19.1,,,,14.0,,4.0,-8.3,4.0,13.0,,,,,,-4.0,135.3,,-9.7,14.7,1.4,,9.5,7.1,,,,2.0,,False,False,False,,,,,,False,False,,False,False,True,,False,False,,,,True,
36091,106,188.0,43.7,180.0,230.0,,,,,,138.0,548.9,,81.5,224.5,174.9,,155.9,234.7,212.0,,,298.0,,82.0,-62.3,74.0,124.0,,,,,,32.0,442.9,,-24.5,118.5,68.9,,49.9,128.7,106.0,,,192.0,,True,True,False,,,,,,True,False,,True,False,True,,True,False,False,,,False,
36093,223,228.0,168.1,158.0,284.0,,,,,,71.0,586.9,,99.1,219.6,241.1,,134.1,157.0,226.0,,,323.0,,5.0,-54.9,-65.0,61.0,,,,,,-152.0,363.9,,-123.9,-3.4,18.1,,-88.9,-66.0,3.0,,,100.0,,False,False,False,,,,,,False,False,,False,True,False,,False,False,True,,,False,
36095,1,4.0,,0.0,0.0,,,,,,0.0,56.4,,0.7,2.0,,,5.6,5.8,,,,4.0,,3.0,,-1.0,-1.0,,,,,,-1.0,55.4,,-0.3,1.0,,,4.6,4.8,,,,3.0,,,True,True,,,,,,True,False,,True,True,,,False,False,,,,False,
36097,4,8.0,,4.0,0.0,,,,,,4.0,34.0,,0.1,2.2,,,4.4,5.8,,,,3.0,,4.0,,0.0,-4.0,,,,,,0.0,30.0,,-3.9,-1.8,,,0.4,1.8,,,,-1.0,,,True,False,,,,,,True,False,,True,True,,,True,True,,,,True,
36099,13,8.0,,8.0,8.0,,,,,,10.0,79.1,,2.2,9.6,,,10.8,16.2,,,,7.0,,-5.0,,-5.0,-5.0,,,,,,-3.0,66.1,,-10.8,-3.4,,,-2.2,3.2,,,,-6.0,,,False,False,,,,,,True,False,,False,True,,,True,True,,,,False,
36101,23,8.0,3.1,13.0,3.0,,,,,,66.0,121.9,,3.3,19.0,23.7,,22.7,25.0,,,,13.0,,-15.0,-19.9,-10.0,-20.0,,,,,,43.0,98.9,,-19.7,-4.0,0.7,,-0.3,2.0,,,,-10.0,,False,True,False,,,,,,False,False,,False,True,True,,True,True,,,,True,
36103,1412,1912.0,106.9,1848.0,3158.0,,,,,,1616.0,5289.8,,966.6,2098.6,2054.6,,731.5,2124.0,1814.0,,,1893.0,,500.0,-1305.1,436.0,1746.0,,,,,,204.0,3877.8,,-445.4,686.6,642.6,,-680.5,712.0,402.0,,,481.0,,False,True,False,,,,,,True,False,,True,False,False,,False,False,True,,,True,
36105,33,28.0,12.2,14.0,5.0,,,,,,34.0,80.8,,2.1,24.1,8.9,,11.6,24.9,,,,34.0,,-5.0,-20.8,-19.0,-28.0,,,,,,1.0,47.8,,-30.9,-8.9,-24.1,,-21.4,-8.1,,,,1.0,,False,False,False,,,,,,True,False,,False,False,False,,False,False,,,,True,
36107,20,40.0,,27.0,47.0,,,,,,22.0,183.0,,6.5,41.5,55.8,,22.8,29.0,,,,37.0,,20.0,,7.0,27.0,,,,,,2.0,163.0,,-13.5,21.5,35.8,,2.8,9.0,,,,17.0,,,True,False,,,,,,True,False,,True,False,False,,True,True,,,,True,
36109,31,28.0,5.5,25.0,7.0,,,,,,35.0,137.5,,2.1,29.0,71.2,,33.6,21.4,,,,28.0,,-3.0,-25.4,-6.0,-24.0,,,,,,4.0,106.5,,-28.9,-2.0,40.2,,2.6,-9.6,,,,-3.0,,False,False,False,,,,,,False,False,,False,True,False,,True,False,,,,False,
36111,136,440.0,50.6,147.0,1310.0,,,,,,49.0,649.8,,144.1,281.2,37.5,,89.7,306.2,532.0,,,1060.0,,304.0,-85.3,11.0,1174.0,,,,,,-87.0,513.8,,8.1,145.2,-98.5,,-46.3,170.2,396.0,,,924.0,,True,True,False,,,,,,True,False,,True,True,True,,True,True,False,,,False,
36113,21,28.0,13.4,18.0,0.0,,,,,,39.0,126.4,,1.3,22.3,13.6,,26.8,48.4,,,,27.0,,7.0,-7.6,-3.0,-21.0,,,,,,18.0,105.4,,-19.7,1.3,-7.4,,5.8,27.4,,,,6.0,,False,True,False,,,,,,False,False,,False,True,False,,True,False,,,,True,
36115,12,12.0,10.0,8.0,0.0,,,,,,49.0,88.1,,0.1,5.8,3.5,,23.7,10.7,,,,17.0,,0.0,-2.0,-4.0,-12.0,,,,,,37.0,76.1,,-11.9,-6.2,-8.5,,11.7,-1.3,,,,5.0,,False,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
36117,35,20.0,50.8,24.0,3.0,,,,,,16.0,150.3,,2.8,35.7,112.2,,29.5,26.8,,,,10.0,,-15.0,15.8,-11.0,-32.0,,,,,,-19.0,115.3,,-32.2,0.7,77.2,,-5.5,-8.2,,,,-25.0,,False,True,False,,,,,,False,False,,False,True,False,,True,True,,,,False,
36119,921,944.0,94.8,936.0,1050.0,,,,,,1276.0,1895.0,,439.8,1049.5,821.1,,1307.2,1409.6,720.0,,,817.0,,23.0,-826.2,15.0,129.0,,,,,,355.0,974.0,,-481.2,128.5,-99.9,,386.2,488.6,-201.0,,,-104.0,,False,True,False,,,,,,False,False,,False,False,False,,False,False,False,,,False,
36121,13,8.0,,8.0,6.0,,,,,,24.0,72.9,,0.2,7.6,16.5,,16.8,7.0,,,,6.0,,-5.0,,-5.0,-7.0,,,,,,11.0,59.9,,-12.8,-5.4,3.5,,3.8,-6.0,,,,-7.0,,,False,False,,,,,,False,False,,False,False,True,,True,False,,,,False,
36123,6,16.0,,6.0,0.0,,,,,,6.0,62.2,,0.9,6.3,,,7.1,13.4,,,,66.0,,10.0,,0.0,-6.0,,,,,,0.0,56.2,,-5.1,0.3,,,1.1,7.4,,,,60.0,,,True,True,,,,,,True,False,,True,True,,,True,True,,,,False,
37001,989,1076.0,704.3,822.0,1003.0,,,,,,862.0,915.5,,421.2,902.2,575.0,,821.7,1480.1,660.0,,,929.0,,87.0,-284.7,-167.0,14.0,,,,,,-127.0,-73.5,,-567.8,-86.8,-414.0,,-167.3,491.1,-329.0,,,-60.0,,False,False,True,,,,,,False,True,,False,True,False,,False,False,False,,,True,
37003,127,180.0,,180.0,184.0,,,,,,179.0,207.1,,271.7,99.9,171.8,,58.3,240.6,,,,173.0,,53.0,,53.0,57.0,,,,,,52.0,80.1,,144.7,-27.1,44.8,,-68.7,113.6,,,,46.0,,,False,False,,,,,,True,False,,False,True,True,,False,False,,,,True,
37005,107,24.0,,22.0,49.0,,,,,,20.0,37.5,,43.7,104.8,,,8.7,23.5,,,,34.0,,-83.0,,-85.0,-58.0,,,,,,-87.0,-69.5,,-63.3,-2.2,,,-98.3,-83.5,,,,-73.0,,,False,True,,,,,,False,True,,True,True,,,False,False,,,,True,
37007,138,88.0,,89.0,29.0,,,,,,155.0,178.7,,11.3,75.0,107.9,,85.6,125.8,,,,44.0,,-50.0,,-49.0,-109.0,,,,,,17.0,40.7,,-126.7,-63.0,-30.1,,-52.4,-12.2,,,,-94.0,,,True,False,,,,,,True,True,,False,False,True,,False,True,,,,False,
37009,84,132.0,,88.0,327.0,,,,,,58.0,125.3,,44.8,91.9,97.9,,14.8,102.3,,,,271.0,,48.0,,4.0,243.0,,,,,,-26.0,41.3,,-39.2,7.9,13.9,,-69.2,18.3,,,,187.0,,,True,False,,,,,,True,True,,True,True,True,,False,True,,,,False,
37011,69,64.0,,56.0,55.0,,,,,,68.0,150.6,,25.9,37.8,,,58.3,41.6,,,,40.0,,-5.0,,-13.0,-14.0,,,,,,-1.0,81.6,,-43.1,-31.2,,,-10.7,-27.4,,,,-29.0,,,False,False,,,,,,True,False,,False,False,,,False,False,,,,False,
37013,248,324.0,,316.0,505.0,,,,,,371.0,546.6,,85.5,246.9,363.7,,186.9,170.4,,,,401.0,,76.0,,68.0,257.0,,,,,,123.0,298.6,,-162.5,-1.1,115.7,,-61.1,-77.6,,,,153.0,,,True,False,,,,,,False,False,,False,True,False,,True,False,,,,False,
37015,178,164.0,,95.0,592.0,,,,,,98.0,80.2,,34.0,138.0,40.0,,37.7,118.3,,,,240.0,,-14.0,,-83.0,414.0,,,,,,-80.0,-97.8,,-144.0,-40.0,-138.0,,-140.3,-59.7,,,,62.0,,,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
37017,131,216.0,,177.0,333.0,,,,,,250.0,230.0,,83.1,214.2,97.7,,137.0,154.1,,,,188.0,,85.0,,46.0,202.0,,,,,,119.0,99.0,,-47.9,83.2,-33.3,,6.0,23.1,,,,57.0,,,True,False,,,,,,False,False,,True,True,True,,True,True,,,,True,
37019,221,548.0,1321.3,546.0,685.0,,,,,,871.0,952.0,,245.0,482.1,585.7,,402.0,477.7,347.0,,,378.0,,327.0,1100.3,325.0,464.0,,,,,,650.0,731.0,,24.0,261.1,364.7,,181.0,256.7,126.0,,,157.0,,False,True,False,,,,,,False,False,,True,True,False,,True,True,True,,,True,
37021,843,1028.0,1472.5,1075.0,935.0,,,,,,1525.0,1832.4,,672.8,1030.8,1101.1,,1305.5,1080.2,860.0,,,1083.0,,185.0,629.5,232.0,92.0,,,,,,682.0,989.4,,-170.2,187.8,258.1,,462.5,237.2,17.0,,,240.0,,False,False,True,,,,,,False,False,,True,False,False,,False,False,True,,,False,
37023,309,432.0,206.6,329.0,331.0,,,,,,669.0,431.5,,78.4,337.3,206.8,,375.0,377.8,,,,359.0,,123.0,-102.4,20.0,22.0,,,,,,360.0,122.5,,-230.6,28.3,-102.2,,66.0,68.8,,,,50.0,,True,True,True,,,,,,False,True,,False,True,True,,True,True,,,,True,
37025,791,984.0,1776.8,1069.0,1525.0,,,,,,1228.0,1484.4,,604.7,871.4,931.7,,712.0,784.2,1357.0,,,719.0,,193.0,985.8,278.0,734.0,,,,,,437.0,693.4,,-186.3,80.4,140.7,,-79.0,-6.8,566.0,,,-72.0,,False,False,False,,,,,,False,False,,True,True,True,,True,True,False,,,True,
37027,313,668.0,711.0,589.0,688.0,,,,,,510.0,895.3,,329.4,600.3,384.2,,394.3,561.8,,,,653.0,,355.0,398.0,276.0,375.0,,,,,,197.0,582.3,,16.4,287.3,71.2,,81.3,248.8,,,,340.0,,False,True,False,,,,,,True,False,,True,True,True,,True,True,,,,True,
37029,34,40.0,,32.0,58.0,,,,,,8.0,56.4,,17.7,37.2,,,25.5,53.7,,,,48.0,,6.0,,-2.0,24.0,,,,,,-26.0,22.4,,-16.3,3.2,,,-8.5,19.7,,,,14.0,,,True,False,,,,,,False,False,,False,True,,,False,False,,,,False,
37031,220,192.0,233.0,185.0,257.0,,,,,,561.0,335.2,,40.4,150.5,485.7,,147.4,188.5,,,,320.0,,-28.0,13.0,-35.0,37.0,,,,,,341.0,115.2,,-179.6,-69.5,265.7,,-72.6,-31.5,,,,100.0,,True,False,False,,,,,,False,False,,False,False,False,,False,False,,,,False,
37033,63,44.0,,33.0,29.0,,,,,,61.0,58.5,,11.1,44.4,33.8,,19.6,38.8,,,,35.0,,-19.0,,-30.0,-34.0,,,,,,-2.0,-4.5,,-51.9,-18.6,-29.2,,-43.5,-24.2,,,,-28.0,,,False,False,,,,,,True,True,,False,True,False,,False,False,,,,False,
37035,720,756.0,2265.6,670.0,461.0,,,,,,993.0,1501.2,,401.2,602.3,581.2,,678.3,591.9,471.0,,,516.0,,36.0,1545.6,-50.0,-259.0,,,,,,273.0,781.2,,-318.8,-117.7,-138.8,,-41.7,-128.1,-249.0,,,-204.0,,False,False,False,,,,,,False,False,,False,False,False,,False,False,False,,,False,
37037,254,232.0,259.7,237.0,264.0,,,,,,282.0,162.4,,77.5,304.5,168.8,,241.1,233.5,,,,267.0,,-22.0,5.7,-17.0,10.0,,,,,,28.0,-91.6,,-176.5,50.5,-85.2,,-12.9,-20.5,,,,13.0,,True,True,True,,,,,,False,False,,False,False,False,,True,True,,,,True,
37039,178,184.0,,149.0,163.0,,,,,,180.0,200.2,,7.8,96.8,163.0,,25.3,179.9,,,,143.0,,6.0,,-29.0,-15.0,,,,,,2.0,22.2,,-170.2,-81.2,-15.0,,-152.7,1.9,,,,-35.0,,,False,False,,,,,,True,False,,False,False,False,,False,True,,,,False,
37041,79,136.0,,83.0,248.0,,,,,,46.0,117.8,,74.4,159.7,43.2,,65.3,95.8,,,,197.0,,57.0,,4.0,169.0,,,,,,-33.0,38.8,,-4.6,80.7,-35.8,,-13.7,16.8,,,,118.0,,,True,False,,,,,,True,True,,True,False,True,,True,True,,,,False,
37043,29,32.0,,27.0,59.0,,,,,,49.0,41.3,,10.1,22.6,,,8.1,40.8,,,,42.0,,3.0,,-2.0,30.0,,,,,,20.0,12.3,,-18.9,-6.4,,,-20.9,11.8,,,,13.0,,,True,False,,,,,,False,False,,False,False,,,False,False,,,,False,
37045,567,760.0,1235.0,746.0,783.0,,,,,,679.0,1184.2,,637.8,682.8,593.8,,673.1,976.2,,,,704.0,,193.0,668.0,179.0,216.0,,,,,,112.0,617.2,,70.8,115.8,26.8,,106.1,409.2,,,,137.0,,False,True,False,,,,,,True,False,,True,True,True,,True,False,,,,True,
37047,269,320.0,313.4,282.0,317.0,,,,,,556.0,214.2,,121.8,249.3,132.4,,247.2,346.8,,,,257.0,,51.0,44.4,13.0,48.0,,,,,,287.0,-54.8,,-147.2,-19.7,-136.6,,-21.8,77.8,,,,-12.0,,True,True,True,,,,,,False,False,,False,True,False,,True,False,,,,True,
37049,414,180.0,422.5,239.0,107.0,,,,,,784.0,529.3,,27.5,144.4,243.3,,248.8,232.0,,,,180.0,,-234.0,8.5,-175.0,-307.0,,,,,,370.0,115.3,,-386.5,-269.6,-170.7,,-165.2,-182.0,,,,-234.0,,True,True,False,,,,,,False,True,,False,False,True,,True,True,,,,False,
37051,1274,1672.0,2394.1,1672.0,1593.0,,,,,,2686.0,1849.6,,1142.7,1443.5,1459.9,,2484.2,1961.5,1395.0,,,1831.0,,398.0,1120.1,398.0,319.0,,,,,,1412.0,575.6,,-131.3,169.5,185.9,,1210.2,687.5,121.0,,,557.0,,False,False,True,,,,,,False,False,,True,True,True,,False,False,True,,,False,
37053,42,32.0,,26.0,31.0,,,,,,28.0,74.1,,6.1,24.9,,,28.9,22.8,,,,27.0,,-10.0,,-16.0,-11.0,,,,,,-14.0,32.1,,-35.9,-17.1,,,-13.1,-19.2,,,,-15.0,,,False,False,,,,,,False,False,,False,False,,,False,False,,,,False,
37055,31,88.0,,85.0,66.0,,,,,,167.0,290.5,,25.3,92.2,228.3,,43.8,37.3,,,,63.0,,57.0,,54.0,35.0,,,,,,136.0,259.5,,-5.7,61.2,197.3,,12.8,6.3,,,,32.0,,,True,True,,,,,,False,False,,True,False,False,,True,True,,,,True,
37057,525,500.0,322.1,442.0,493.0,,,,,,890.0,849.2,,271.7,418.8,390.0,,473.4,453.7,249.0,,,353.0,,-25.0,-202.9,-83.0,-32.0,,,,,,365.0,324.2,,-253.3,-106.2,-135.0,,-51.6,-71.3,-276.0,,,-172.0,,False,False,False,,,,,,False,False,,False,False,False,,False,False,False,,,False,
37059,113,208.0,,147.0,401.0,,,,,,138.0,218.4,,150.4,234.9,101.9,,111.9,139.7,,,,304.0,,95.0,,34.0,288.0,,,,,,25.0,105.4,,37.4,121.9,-11.1,,-1.1,26.7,,,,191.0,,,True,False,,,,,,True,False,,True,False,True,,True,True,,,,False,
37061,237,260.0,467.2,241.0,189.0,,,,,,723.0,149.1,,77.7,304.8,88.0,,334.8,223.5,,,,171.0,,23.0,230.2,4.0,-48.0,,,,,,486.0,-87.9,,-159.3,67.8,-149.0,,97.8,-13.5,,,,-66.0,,False,True,False,,,,,,False,False,,False,False,False,,False,True,,,,False,
37063,1035,1576.0,3609.1,1569.0,1896.0,,,,,,1853.0,1238.1,,862.7,1465.6,846.0,,1624.1,1629.3,870.0,,,1153.0,,541.0,2574.1,534.0,861.0,,,,,,818.0,203.1,,-172.3,430.6,-189.0,,589.1,594.3,-165.0,,,118.0,,False,True,False,,,,,,False,True,,True,True,True,,False,False,True,,,True,
37065,380,284.0,170.7,240.0,349.0,,,,,,365.0,346.6,,144.0,246.8,161.8,,147.0,291.8,,,,306.0,,-96.0,-209.3,-140.0,-31.0,,,,,,-15.0,-33.4,,-236.0,-133.2,-218.2,,-233.0,-88.2,,,,-74.0,,False,False,True,,,,,,True,True,,False,False,False,,False,True,,,,True,
37067,1232,1472.0,2276.5,1404.0,1386.0,,,,,,1852.0,1544.3,,865.8,1298.8,995.8,,1418.7,1439.8,1247.0,,,1110.0,,240.0,1044.5,172.0,154.0,,,,,,620.0,312.3,,-366.2,66.8,-236.2,,186.7,207.8,15.0,,,-122.0,,False,True,True,,,,,,False,False,,False,True,True,,True,True,True,,,True,
37069,267,368.0,628.7,367.0,261.0,,,,,,313.0,543.9,,158.6,374.3,373.6,,355.7,647.0,,,,306.0,,101.0,361.7,100.0,-6.0,,,,,,46.0,276.9,,-108.4,107.3,106.6,,88.7,380.0,,,,39.0,,False,True,True,,,,,,True,False,,False,False,False,,True,False,,,,True,
37071,1063,1436.0,3180.6,1333.0,1264.0,,,,,,1647.0,2429.3,,1255.0,1094.8,972.2,,1141.4,1401.5,1219.0,,,1058.0,,373.0,2117.6,270.0,201.0,,,,,,584.0,1366.3,,192.0,31.8,-90.8,,78.4,338.5,156.0,,,-5.0,,False,True,True,,,,,,False,False,,True,True,True,,True,True,True,,,True,
37073,46,28.0,,13.0,16.0,,,,,,12.0,34.7,,2.9,16.2,,,5.4,34.4,,,,64.0,,-18.0,,-33.0,-30.0,,,,,,-34.0,-11.3,,-43.1,-29.8,,,-40.6,-11.6,,,,18.0,,,False,False,,,,,,False,True,,False,False,,,False,True,,,,False,
37075,28,44.0,,21.0,,,,,,,42.0,10.8,,4.7,24.2,,,17.1,,,,,93.0,,16.0,,-7.0,,,,,,,14.0,-17.2,,-23.3,-3.8,,,-10.9,,,,,65.0,,,True,,,,,,,True,False,,False,True,,,True,,,,,False,
37077,360,308.0,354.1,295.0,366.0,,,,,,292.0,293.7,,100.2,327.6,146.6,,273.6,298.9,,,,226.0,,-52.0,-5.9,-65.0,6.0,,,,,,-68.0,-66.3,,-259.8,-32.4,-213.4,,-86.4,-61.1,,,,-134.0,,True,False,True,,,,,,False,False,,False,True,False,,False,False,,,,False,
37079,106,140.0,,131.0,131.0,,,,,,155.0,112.2,,31.8,142.4,67.8,,75.5,147.0,,,,84.0,,34.0,,25.0,25.0,,,,,,49.0,6.2,,-74.2,36.4,-38.2,,-30.5,41.0,,,,-22.0,,,True,True,,,,,,False,True,,False,False,False,,True,False,,,,True,
37081,1679,2064.0,2153.5,2023.0,1807.0,,,,,,2390.0,2209.2,,1059.4,1827.4,1740.0,,2232.5,2775.3,1705.0,,,1818.0,,385.0,474.5,344.0,128.0,,,,,,711.0,530.2,,-619.6,148.4,61.0,,553.5,1096.3,26.0,,,139.0,,False,True,True,,,,,,False,False,,False,True,True,,False,False,True,,,True,
37083,197,308.0,369.5,307.0,331.0,,,,,,274.0,302.6,,187.5,371.2,176.9,,548.5,306.1,,,,332.0,,111.0,172.5,110.0,134.0,,,,,,77.0,105.6,,-9.5,174.2,-20.1,,351.5,109.1,,,,135.0,,False,True,False,,,,,,True,True,,True,False,True,,False,True,,,,False,
37085,483,544.0,749.0,585.0,578.0,,,,,,838.0,626.6,,417.6,584.0,522.1,,597.1,651.5,532.0,,,617.0,,61.0,266.0,102.0,95.0,,,,,,355.0,143.6,,-65.4,101.0,39.1,,114.1,168.5,49.0,,,134.0,,False,False,False,,,,,,False,False,,False,False,True,,False,False,True,,,False,
37087,166,304.0,276.8,285.0,477.0,,,,,,427.0,523.2,,122.6,225.6,216.4,,129.4,454.7,,,,429.0,,138.0,110.8,119.0,311.0,,,,,,261.0,357.2,,-43.4,59.6,50.4,,-36.6,288.7,,,,263.0,,True,True,False,,,,,,False,False,,True,True,True,,True,False,,,,False,
37089,317,372.0,1146.3,420.0,166.0,,,,,,801.0,722.5,,125.8,297.9,504.7,,175.9,498.6,,,,290.0,,55.0,829.3,103.0,-151.0,,,,,,484.0,405.5,,-191.2,-19.1,187.7,,-141.1,181.6,,,,-27.0,,False,False,False,,,,,,False,False,,False,True,False,,False,False,,,,True,
37091,263,196.0,,154.0,504.0,,,,,,138.0,123.5,,150.4,184.1,43.0,,296.9,131.5,,,,275.0,,-67.0,,-109.0,241.0,,,,,,-125.0,-139.5,,-112.6,-78.9,-220.0,,33.9,-131.5,,,,12.0,,,False,False,,,,,,False,False,,False,False,False,,True,False,,,,True,
37093,200,232.0,302.6,210.0,162.0,,,,,,361.0,225.5,,65.5,211.4,230.7,,156.4,207.9,,,,212.0,,32.0,102.6,10.0,-38.0,,,,,,161.0,25.5,,-134.5,11.4,30.7,,-43.6,7.9,,,,12.0,,False,True,False,,,,,,False,True,,False,True,True,,False,True,,,,True,
37095,59,8.0,,8.0,0.0,,,,,,49.0,9.6,,6.6,3.0,,,16.4,8.9,,,,2.0,,-51.0,,-51.0,-59.0,,,,,,-10.0,-49.4,,-52.4,-56.0,,,-42.6,-50.1,,,,-57.0,,,False,False,,,,,,True,True,,False,False,,,True,True,,,,False,
37097,745,664.0,1060.7,612.0,447.0,,,,,,940.0,1381.1,,362.7,606.8,769.7,,521.4,517.6,358.0,,,500.0,,-81.0,315.7,-133.0,-298.0,,,,,,195.0,636.1,,-382.3,-138.2,24.7,,-223.6,-227.4,-387.0,,,-245.0,,False,False,False,,,,,,False,False,,False,False,True,,False,False,False,,,False,
37099,139,188.0,,156.0,97.0,,,,,,246.0,448.1,,32.4,147.1,97.7,,82.7,187.4,,,,172.0,,49.0,,17.0,-42.0,,,,,,107.0,309.1,,-106.6,8.1,-41.3,,-56.3,48.4,,,,33.0,,,True,True,,,,,,False,False,,False,True,True,,False,True,,,,True,
37101,831,1620.0,2754.7,1415.0,3774.0,,,,,,1660.0,1325.8,,1001.9,1676.3,828.1,,1288.4,1424.6,1317.0,,,1306.0,,789.0,1923.7,584.0,2943.0,,,,,,829.0,494.8,,170.9,845.3,-2.9,,457.4,593.6,486.0,,,475.0,,False,True,False,,,,,,False,True,,True,False,True,,True,True,True,,,True,
37103,70,48.0,,22.0,76.0,,,,,,18.0,37.6,,6.3,27.3,,,9.5,32.9,,,,137.0,,-22.0,,-48.0,6.0,,,,,,-52.0,-32.4,,-63.7,-42.7,,,-60.5,-37.1,,,,67.0,,,False,True,,,,,,False,False,,False,False,,,False,False,,,,False,
37105,230,492.0,653.1,386.0,1065.0,,,,,,374.0,228.6,,272.0,537.7,183.0,,330.8,382.6,,,,517.0,,262.0,423.1,156.0,835.0,,,,,,144.0,-1.4,,42.0,307.7,-47.0,,100.8,152.6,,,,287.0,,False,True,False,,,,,,True,True,,True,False,True,,True,True,,,,False,
37107,277,208.0,190.2,174.0,343.0,,,,,,478.0,184.5,,70.5,203.5,87.8,,142.5,162.0,,,,286.0,,-69.0,-86.8,-103.0,66.0,,,,,,201.0,-92.5,,-206.5,-73.5,-189.2,,-134.5,-115.0,,,,9.0,,False,False,True,,,,,,False,False,,False,False,False,,False,False,,,,True,
