,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
48263,19,18.0,0.0,,,,,6.0,5.6,10.2,18.0,,,,,,-1.0,-19.0,,,,,-13.0,-13.4,-8.8,-1.0,,,,,,False,,,,,False,False,False,False,,,,,
48265,1603,1062.0,1214.0,,,,,942.0,580.5,1244.0,380.0,0.1,,,,,-541.0,-389.0,,,,,-661.0,-1022.5,-359.0,-1223.0,-1602.9,,,,,True,,,,,False,False,True,False,False,,,,
48267,66,30.0,0.0,,,,,82.0,8.0,32.5,2.0,0.0,,,,,-36.0,-66.0,,,,,16.0,-58.0,-33.5,-64.0,-66.0,,,,,False,,,,,True,False,True,False,False,,,,
48269,8,0.0,0.0,,,,,6.0,0.8,1.6,,,,,,,-8.0,-8.0,,,,,-2.0,-7.2,-6.4,,,,,,,False,,,,,True,True,True,,,,,,
48271,188,24.0,0.0,,,,,155.0,4.8,61.9,53.0,0.0,,,,,-164.0,-188.0,,,,,-33.0,-183.2,-126.1,-135.0,-188.0,,,,,False,,,,,True,False,True,True,False,,,,
48273,649,492.0,,,,,,637.0,240.3,612.1,352.0,0.0,,,,,-157.0,,,,,,-12.0,-408.7,-36.9,-297.0,-649.0,,,,,,,,,,True,False,True,False,False,,,,
48275,86,12.0,0.0,,,,,84.0,4.0,37.2,28.0,0.0,,,,,-74.0,-86.0,,,,,-2.0,-82.0,-48.8,-58.0,-86.0,,,,,False,,,,,True,False,True,True,False,,,,
48277,1265,4440.0,5537.0,,,,,1124.0,11769.7,1601.2,1525.0,313.4,,1997.0,,,3175.0,4272.0,,,,,-141.0,10504.7,336.2,260.0,-951.6,,732.0,,,False,,,,,True,False,True,True,True,,True,,
48279,301,282.0,39.0,,,,,281.0,80.5,160.0,57.0,0.0,,,,,-19.0,-262.0,,,,,-20.0,-220.5,-141.0,-244.0,-301.0,,,,,False,,,,,False,False,False,False,False,,,,
48281,1235,444.0,557.0,,,,,487.0,464.4,433.4,250.0,54.6,,,,,-791.0,-678.0,,,,,-748.0,-770.6,-801.6,-985.0,-1180.4,,,,,True,,,,,True,True,False,False,False,,,,
48283,174,468.0,0.0,,,,,316.0,234.2,315.3,203.0,0.0,,,,,294.0,-174.0,,,,,142.0,60.2,141.3,29.0,-174.0,,,,,True,,,,,True,True,True,True,True,,,,
48285,486,186.0,59.0,,,,,408.0,137.8,194.2,64.0,0.0,,,,,-300.0,-427.0,,,,,-78.0,-348.2,-291.8,-422.0,-486.0,,,,,False,,,,,True,False,True,False,False,,,,
48287,935,618.0,974.0,,,,,342.0,518.9,354.6,445.0,0.0,,,,,-317.0,39.0,,,,,-593.0,-416.1,-580.4,-490.0,-935.0,,,,,True,,,,,False,False,False,False,False,,,,
48289,727,288.0,131.0,,,,,273.0,147.4,194.5,119.5,0.0,,,,,-439.0,-596.0,,,,,-454.0,-579.6,-532.5,-607.5,-727.0,,,,,False,,,,,False,False,False,False,False,,,,
48291,2296,948.0,185.0,,,,,2061.0,823.9,1266.8,1503.0,0.0,,906.1,,,-1348.0,-2111.0,,,,,-235.0,-1472.1,-1029.2,-793.0,-2296.0,,-1389.9,,,False,,,,,True,False,True,True,False,,False,,
48293,1268,510.0,503.0,,,,,629.0,475.1,342.9,213.0,0.0,,,,,-758.0,-765.0,,,,,-639.0,-792.9,-925.1,-1055.0,-1268.0,,,,,False,,,,,True,False,False,False,False,,,,
48295,63,108.0,,,,,,63.0,61.9,46.5,32.0,0.0,,,,,45.0,,,,,,0.0,-1.1,-16.5,-31.0,-63.0,,,,,,,,,,True,True,True,True,False,,,,
48297,238,576.0,926.0,,,,,231.0,771.1,313.4,376.0,40.8,,,,,338.0,688.0,,,,,-7.0,533.1,75.4,138.0,-197.2,,,,,False,,,,,True,False,True,True,True,,,,
48299,774,462.0,564.0,,,,,406.0,376.4,407.0,164.5,25.2,,,,,-312.0,-210.0,,,,,-368.0,-397.6,-367.0,-609.5,-748.8,,,,,True,,,,,False,False,False,False,False,,,,
48301,0,0.0,0.0,,,,,0.0,7.7,0.7,,,,,,,0.0,0.0,,,,,0.0,7.7,0.7,,,,,,,True,,,,,True,False,False,,,,,,
48303,5581,10086.0,5989.0,,,,,6925.0,3135.8,6033.4,10670.0,0.4,,9842.7,4490.0,,4505.0,408.0,,,,,1344.0,-2445.2,452.4,5089.0,-5580.6,,4261.7,-1091.0,,True,,,,,True,True,True,False,False,,True,True,
48305,88,216.0,268.0,,,,,99.0,395.3,76.9,189.0,0.0,,,,,128.0,180.0,,,,,11.0,307.3,-11.1,101.0,-88.0,,,,,False,,,,,True,False,True,True,True,,,,
48307,84,108.0,22.0,,,,,189.0,55.7,99.4,23.0,0.0,,,,,24.0,-62.0,,,,,105.0,-28.3,15.4,-61.0,-84.0,,,,,False,,,,,False,False,True,False,False,,,,
48309,5188,7302.0,22127.0,,,,,6418.0,10407.7,4198.6,2563.0,1094.0,,6518.6,0.0,,2114.0,16939.0,,,,,1230.0,5219.7,-989.4,-2625.0,-4094.0,,1330.6,-5188.0,,False,,,,,True,False,True,False,False,,True,False,
48311,15,48.0,,,,,,12.0,34.3,16.9,8.0,,,,,,33.0,,,,,,-3.0,19.3,1.9,-7.0,,,,,,,,,,,True,True,True,True,,,,,
48313,723,234.0,,,,,,314.0,94.4,222.0,73.0,0.0,,,,,-489.0,,,,,,-409.0,-628.6,-501.0,-650.0,-723.0,,,,,,,,,,True,False,False,False,False,,,,
48315,233,84.0,32.0,,,,,182.0,117.2,73.6,40.0,0.0,,,,,-149.0,-201.0,,,,,-51.0,-115.8,-159.4,-193.0,-233.0,,,,,False,,,,,True,True,False,False,False,,,,
48317,113,102.0,17.0,,,,,106.0,17.2,77.1,19.0,0.0,,,,,-11.0,-96.0,,,,,-7.0,-95.8,-35.9,-94.0,-113.0,,,,,False,,,,,True,False,False,False,False,,,,
48319,138,168.0,0.0,,,,,69.0,89.6,82.0,184.0,0.0,,,,,30.0,-138.0,,,,,-69.0,-48.4,-56.0,46.0,-138.0,,,,,False,,,,,False,False,False,False,False,,,,
48321,1067,552.0,104.0,,,,,752.0,291.6,640.6,639.0,0.0,,,,,-515.0,-963.0,,,,,-315.0,-775.4,-426.4,-428.0,-1067.0,,,,,False,,,,,True,False,True,True,False,,,,
48323,3576,2376.0,1475.0,,,,,2230.0,1975.0,1650.4,410.0,0.0,,1173.5,,,-1200.0,-2101.0,,,,,-1346.0,-1601.0,-1925.6,-3166.0,-3576.0,,-2402.5,,,False,,,,,False,False,False,False,False,,False,,
48325,1794,846.0,851.0,,,,,1170.0,860.1,823.0,275.0,0.1,,358.5,,,-948.0,-943.0,,,,,-624.0,-933.9,-971.0,-1519.0,-1793.9,,-1435.5,,,True,,,,,True,True,False,False,False,,False,,
48327,46,42.0,,,,,,43.0,28.6,23.7,12.0,0.0,,,,,-4.0,,,,,,-3.0,-17.4,-22.3,-34.0,-46.0,,,,,,,,,,True,False,False,False,False,,,,
48329,4634,1866.0,278.0,,,,,4751.0,257.2,3655.5,3522.5,0.0,,2596.5,377.0,,-2768.0,-4356.0,,,,,117.0,-4376.8,-978.5,-1111.5,-4634.0,,-2037.5,-4257.0,,False,,,,,True,False,True,True,False,,True,False,
48331,750,960.0,1511.0,,,,,550.0,1176.4,550.3,546.0,110.2,,,,,210.0,761.0,,,,,-200.0,426.4,-199.7,-204.0,-639.8,,,,,False,,,,,True,False,True,True,False,,,,
48333,333,216.0,17.0,,,,,96.0,280.0,108.1,105.0,23.9,,,,,-117.0,-316.0,,,,,-237.0,-53.0,-224.9,-228.0,-309.1,,,,,False,,,,,False,True,False,False,False,,,,
48335,79,246.0,102.0,,,,,190.0,351.4,143.6,49.0,0.0,,,,,167.0,23.0,,,,,111.0,272.4,64.6,-30.0,-79.0,,,,,True,,,,,True,False,True,True,True,,,,
48337,525,816.0,679.0,,,,,789.0,340.5,416.7,359.5,0.0,,,,,291.0,154.0,,,,,264.0,-184.5,-108.3,-165.5,-525.0,,,,,True,,,,,True,True,True,True,False,,,,
48339,16427,13704.0,94471.0,,,,,10229.0,17482.2,9747.5,9693.0,2733.8,,9123.3,,,-2723.0,78044.0,,,,,-6198.0,1055.2,-6679.5,-6734.0,-13693.2,,-7303.7,,,False,,,,,False,True,False,False,False,,False,,
48341,134,150.0,34.0,,,,,479.0,92.7,230.1,58.5,0.1,,239.1,,,16.0,-100.0,,,,,345.0,-41.3,96.1,-75.5,-133.9,,105.1,,,False,,,,,False,False,False,False,False,,False,,
48343,295,306.0,822.0,,,,,189.0,783.2,136.3,328.0,0.0,,,,,11.0,527.0,,,,,-106.0,488.2,-158.7,33.0,-295.0,,,,,False,,,,,False,False,False,False,False,,,,
48345,10,30.0,,,,,,25.0,10.5,15.0,47.0,,,,,,20.0,,,,,,15.0,0.5,5.0,37.0,,,,,,,,,,,True,True,True,False,,,,,
48347,901,1026.0,1509.0,,,,,1254.0,1755.2,953.8,1175.0,0.1,,726.8,,,125.0,608.0,,,,,353.0,854.2,52.8,274.0,-900.9,,-174.2,,,False,,,,,False,False,True,False,False,,False,,
48349,1449,2484.0,4101.0,,,,,1148.0,2333.6,1570.9,1229.5,0.1,,1560.0,,,1035.0,2652.0,,,,,-301.0,884.6,121.9,-219.5,-1448.9,,111.0,,,False,,,,,True,True,True,True,False,,True,,
48351,402,144.0,,,,,,320.0,224.7,136.5,88.0,0.0,,,,,-258.0,,,,,,-82.0,-177.3,-265.5,-314.0,-402.0,,,,,,,,,,True,True,False,False,False,,,,
48353,235,696.0,958.0,,,,,288.0,378.4,335.4,256.0,29.3,,,,,461.0,723.0,,,,,53.0,143.4,100.4,21.0,-205.7,,,,,False,,,,,True,True,True,True,True,,,,
48355,7157,6732.0,4694.0,,,,,6645.0,5773.3,7219.3,8604.5,0.6,,7790.9,8403.0,,-425.0,-2463.0,,,,,-512.0,-1383.7,62.3,1447.5,-7156.4,,633.9,1246.0,,False,,,,,False,False,True,False,False,,False,False,
48357,114,186.0,28.0,,,,,263.0,38.9,130.8,38.0,0.1,,,,,72.0,-86.0,,,,,149.0,-75.1,16.8,-76.0,-113.9,,,,,False,,,,,False,False,True,False,False,,,,
48359,84,30.0,0.0,,,,,18.0,64.6,42.9,88.0,0.0,,,,,-54.0,-84.0,,,,,-66.0,-19.4,-41.1,4.0,-84.0,,,,,False,,,,,False,True,True,True,False,,,,
48361,1950,2088.0,3566.0,,,,,2097.0,1674.5,1290.1,551.0,0.1,,2045.2,,,138.0,1616.0,,,,,147.0,-275.5,-659.9,-1399.0,-1949.9,,95.2,,,False,,,,,False,False,False,False,False,,True,,
48363,843,834.0,1227.0,,,,,884.0,758.1,571.8,286.0,119.0,,,,,-9.0,384.0,,,,,41.0,-84.9,-271.2,-557.0,-724.0,,,,,False,,,,,False,False,False,False,False,,,,
48365,401,444.0,470.0,,,,,624.0,781.1,464.9,486.0,0.0,,,,,43.0,69.0,,,,,223.0,380.1,63.9,85.0,-401.0,,,,,False,,,,,False,False,False,False,False,,,,
48367,5376,6336.0,10061.0,,,,,3485.0,7506.8,3426.8,4280.5,838.8,,2770.1,3604.0,,960.0,4685.0,,,,,-1891.0,2130.8,-1949.2,-1095.5,-4537.2,,-2605.9,-1772.0,,False,,,,,False,False,False,False,False,,False,False,
48369,76,180.0,21.0,,,,,221.0,141.6,108.5,12.0,0.0,,,,,104.0,-55.0,,,,,145.0,65.6,32.5,-64.0,-76.0,,,,,True,,,,,False,True,True,True,True,,,,
48371,256,288.0,1003.0,,,,,386.0,87.4,263.2,244.0,0.0,,,,,32.0,747.0,,,,,130.0,-168.6,7.2,-12.0,-256.0,,,,,False,,,,,False,False,True,True,False,,,,
48373,677,786.0,1670.0,,,,,1108.0,534.6,689.8,704.0,0.0,,385.3,,,109.0,993.0,,,,,431.0,-142.4,12.8,27.0,-677.0,,-291.7,,,False,,,,,False,False,True,True,False,,False,,
48375,1528,1746.0,7142.0,,,,,2401.0,356.1,1713.2,1200.5,0.1,,2181.9,,,218.0,5614.0,,,,,873.0,-1171.9,185.2,-327.5,-1527.9,,653.9,,,False,,,,,False,False,True,False,False,,False,,
48377,245,36.0,,,,,,43.0,4.0,40.7,4.0,0.0,,,,,-209.0,,,,,,-202.0,-241.0,-204.3,-241.0,-245.0,,,,,,,,,,True,False,True,False,False,,,,
48379,202,300.0,341.0,,,,,201.0,291.0,213.3,111.0,0.0,,,,,98.0,139.0,,,,,-1.0,89.0,11.3,-91.0,-202.0,,,,,False,,,,,True,True,True,True,False,,,,
48381,2035,2994.0,5325.0,,,,,2256.0,1769.2,1820.5,1617.0,0.2,,1457.2,1074.0,,959.0,3290.0,,,,,221.0,-265.8,-214.5,-418.0,-2034.8,,-577.8,-961.0,,False,,,,,True,True,True,True,False,,True,False,
48383,62,0.0,0.0,,,,,67.0,16.7,14.4,20.0,0.0,,,,,-62.0,-62.0,,,,,5.0,-45.3,-47.6,-42.0,-62.0,,,,,False,,,,,True,True,True,True,False,,,,
48385,89,18.0,0.0,,,,,56.0,6.5,134.9,50.0,0.0,,,,,-71.0,-89.0,,,,,-33.0,-82.5,45.9,-39.0,-89.0,,,,,False,,,,,True,False,True,True,False,,,,
48387,197,222.0,225.0,,,,,211.0,433.6,178.9,112.5,13.3,,,,,25.0,28.0,,,,,14.0,236.6,-18.1,-84.5,-183.7,,,,,False,,,,,True,False,True,False,False,,,,
48389,333,132.0,26.0,,,,,385.0,172.4,127.5,14.0,0.0,,,,,-201.0,-307.0,,,,,52.0,-160.6,-205.5,-319.0,-333.0,,,,,False,,,,,True,True,False,False,False,,,,
48391,140,144.0,11.0,,,,,142.0,131.4,123.7,64.0,0.0,,,,,4.0,-129.0,,,,,2.0,-8.6,-16.3,-76.0,-140.0,,,,,False,,,,,True,False,False,False,False,,,,
48393,9,30.0,4.0,,,,,24.0,43.9,12.4,12.0,,,,,,21.0,-5.0,,,,,15.0,34.9,3.4,3.0,,,,,,True,,,,,True,False,True,True,,,,,
48395,1044,414.0,346.0,,,,,302.0,200.8,291.3,255.0,0.0,,,,,-630.0,-698.0,,,,,-742.0,-843.2,-752.7,-789.0,-1044.0,,,,,False,,,,,False,False,False,False,False,,,,
48397,3877,3672.0,3922.0,,,,,2233.0,3064.9,2249.2,1652.5,650.3,,3071.6,,,-205.0,45.0,,,,,-1644.0,-812.1,-1627.8,-2224.5,-3226.7,,-805.4,,,True,,,,,False,False,False,False,False,,False,,
48399,316,642.0,460.0,,,,,211.0,538.4,299.2,333.0,75.1,,,,,326.0,144.0,,,,,-105.0,222.4,-16.8,17.0,-240.9,,,,,True,,,,,True,True,True,True,True,,,,
48401,987,1206.0,884.0,,,,,1294.0,1491.4,698.6,838.5,0.0,,785.3,,,219.0,-103.0,,,,,307.0,504.4,-288.4,-148.5,-987.0,,-201.7,,,True,,,,,False,False,False,True,False,,True,,
48403,265,114.0,0.0,,,,,197.0,17.4,159.4,162.0,0.0,,,,,-151.0,-265.0,,,,,-68.0,-247.6,-105.6,-103.0,-265.0,,,,,False,,,,,True,False,True,True,False,,,,
48405,53,156.0,58.0,,,,,170.0,150.7,104.1,130.0,0.0,,,,,103.0,5.0,,,,,117.0,97.7,51.1,77.0,-53.0,,,,,True,,,,,False,True,True,True,True,,,,
48407,490,132.0,18.0,,,,,585.0,193.3,197.5,202.0,0.0,,,,,-358.0,-472.0,,,,,95.0,-296.7,-292.5,-288.0,-490.0,,,,,False,,,,,True,True,True,True,False,,,,
48409,817,768.0,159.0,,,,,1415.0,45.0,1575.8,560.0,0.0,,692.4,,,-49.0,-658.0,,,,,598.0,-772.0,758.8,-257.0,-817.0,,-124.6,,,False,,,,,False,False,False,False,False,,False,,
48411,404,150.0,76.0,,,,,146.0,166.7,84.9,48.0,0.0,,,,,-254.0,-328.0,,,,,-258.0,-237.3,-319.1,-356.0,-404.0,,,,,False,,,,,False,True,False,False,False,,,,
48413,56,18.0,0.0,,,,,61.0,6.6,16.6,29.0,0.0,,,,,-38.0,-56.0,,,,,5.0,-49.4,-39.4,-27.0,-56.0,,,,,False,,,,,True,False,False,True,False,,,,
48415,1404,516.0,527.0,,,,,339.0,596.1,328.5,446.0,0.0,,,,,-888.0,-877.0,,,,,-1065.0,-807.9,-1075.5,-958.0,-1404.0,,,,,True,,,,,False,True,False,False,False,,,,
48417,92,42.0,,,,,,72.0,15.7,29.4,53.0,0.0,,,,,-50.0,,,,,,-20.0,-76.3,-62.6,-39.0,-92.0,,,,,,,,,,True,False,False,True,False,,,,
48419,413,300.0,388.0,,,,,554.0,936.4,227.8,335.0,0.0,,,,,-113.0,-25.0,,,,,141.0,523.4,-185.2,-78.0,-413.0,,,,,True,,,,,False,False,False,True,False,,,,
48421,22,30.0,,,,,,54.0,20.6,20.1,23.0,0.0,,,,,8.0,,,,,,32.0,-1.4,-1.9,1.0,-22.0,,,,,,,,,,False,True,True,True,False,,,,
48423,5386,4236.0,13249.0,,,,,4837.0,7581.5,2574.8,2005.0,0.1,,4564.2,1660.0,,-1150.0,7863.0,,,,,-549.0,2195.5,-2811.2,-3381.0,-5385.9,,-821.8,-3726.0,,False,,,,,True,False,False,False,False,,True,False,
48425,282,396.0,817.0,,,,,233.0,410.7,202.8,136.0,0.5,,,,,114.0,535.0,,,,,-49.0,128.7,-79.2,-146.0,-281.5,,,,,False,,,,,True,False,True,False,False,,,,
48427,2659,2646.0,2234.0,,,,,1322.0,1663.3,1809.1,2495.0,709.3,,1179.6,,,-13.0,-425.0,,,,,-1337.0,-995.7,-849.9,-164.0,-1949.7,,-1479.4,,,False,,,,,False,False,False,False,False,,False,,
48429,185,108.0,18.0,,,,,469.0,50.0,71.2,38.0,0.0,,,,,-77.0,-167.0,,,,,284.0,-135.0,-113.8,-147.0,-185.0,,,,,False,,,,,False,False,False,False,False,,,,
48431,12,0.0,0.0,,,,,13.0,0.7,4.7,0.0,2.9,,,,,-12.0,-12.0,,,,,1.0,-11.3,-7.3,-12.0,-9.1,,,,,False,,,,,True,True,True,False,True,,,,
48433,61,90.0,,,,,,24.0,104.1,33.2,29.0,,,,,,29.0,,,,,,-37.0,43.1,-27.8,-32.0,,,,,,,,,,,False,False,True,False,,,,,
48435,92,48.0,,,,,,101.0,18.3,62.2,37.0,0.0,,,,,-44.0,,,,,,9.0,-73.7,-29.8,-55.0,-92.0,,,,,,,,,,True,False,True,False,False,,,,
48437,110,102.0,15.0,,,,,177.0,20.2,83.1,24.0,0.0,,,,,-8.0,-95.0,,,,,67.0,-89.8,-26.9,-86.0,-110.0,,,,,False,,,,,False,False,False,False,False,,,,
48439,76514,85266.0,114135.0,,,,,55266.0,354881.7,51794.1,91692.5,22011.7,,63885.1,0.0,,8752.0,37621.0,,,,,-21248.0,278367.7,-24719.9,15178.5,-54502.3,,-12628.9,-76514.0,,False,,,,,False,False,False,False,False,,False,False,
48441,3633,3486.0,10421.0,,,,,2914.0,1268.4,1766.9,1972.0,0.1,,3669.9,2395.0,,-147.0,6788.0,,,,,-719.0,-2364.6,-1866.1,-1661.0,-3632.9,,36.9,-1238.0,,False,,,,,False,False,False,False,False,,True,False,
48443,26,0.0,0.0,,,,,18.0,6.7,4.3,0.0,,,,,,-26.0,-26.0,,,,,-8.0,-19.3,-21.7,-26.0,,,,,,False,,,,,True,True,True,False,,,,,
48445,314,240.0,60.0,,,,,263.0,35.7,202.2,499.0,0.0,,,,,-74.0,-254.0,,,,,-51.0,-278.3,-111.8,185.0,-314.0,,,,,False,,,,,True,False,False,False,False,,,,
48447,18,12.0,0.0,,,,,76.0,3.4,10.8,17.0,,,,,,-6.0,-18.0,,,,,58.0,-14.6,-7.2,-1.0,,,,,,False,,,,,False,False,False,True,,,,,
48449,943,966.0,1831.0,,,,,789.0,3474.1,695.4,1042.0,0.0,,466.5,,,23.0,888.0,,,,,-154.0,2531.1,-247.6,99.0,-943.0,,-476.5,,,False,,,,,False,False,False,False,False,,False,,
48451,3132,6738.0,8736.0,,,,,2772.0,9203.7,3581.4,7036.0,1658.4,,4558.4,,,3606.0,5604.0,,,,,-360.0,6071.7,449.4,3904.0,-1473.6,,1426.4,,,False,,,,,True,False,True,False,True,,True,,
48453,21980,20100.0,23617.0,,,,,20755.0,29657.2,24075.5,26962.0,7826.6,,21956.8,16706.0,,-1880.0,1637.0,,,,,-1225.0,7677.2,2095.5,4982.0,-14153.4,,-23.2,-5274.0,,True,,,,,True,False,False,False,False,,True,False,
48455,275,162.0,381.0,,,,,264.0,191.0,178.0,168.0,0.0,,,,,-113.0,106.0,,,,,-11.0,-84.0,-97.0,-107.0,-275.0,,,,,True,,,,,True,True,True,True,False,,,,
48457,847,318.0,176.0,,,,,787.0,331.8,244.7,301.0,0.0,,,,,-529.0,-671.0,,,,,-60.0,-515.2,-602.3,-546.0,-847.0,,,,,False,,,,,True,True,False,False,False,,,,
48459,1185,1512.0,3188.0,,,,,733.0,4900.8,847.3,1395.0,149.3,,,,,327.0,2003.0,,,,,-452.0,3715.8,-337.7,210.0,-1035.7,,,,,False,,,,,False,False,False,True,False,,,,
48461,108,0.0,,,,,,49.0,2.6,26.2,5.0,0.0,,,,,-108.0,,,,,,-59.0,-105.4,-81.8,-103.0,-108.0,,,,,,,,,,True,True,True,True,False,,,,
48463,1446,1626.0,2229.0,,,,,835.0,2317.5,905.9,1941.5,69.3,,,,,180.0,783.0,,,,,-611.0,871.5,-540.1,495.5,-1376.7,,,,,False,,,,,False,False,False,False,False,,,,
48465,2884,3456.0,4385.0,,,,,1666.0,4840.7,1775.0,1914.0,713.8,,1425.4,,,572.0,1501.0,,,,,-1218.0,1956.7,-1109.0,-970.0,-2170.2,,-1458.6,,,False,,,,,False,False,False,False,False,,False,,
48467,1326,708.0,2634.0,,,,,1091.0,570.4,658.3,400.0,0.0,,435.9,,,-618.0,1308.0,,,,,-235.0,-755.6,-667.7,-926.0,-1326.0,,-890.1,,,False,,,,,True,False,False,False,False,,False,,
48469,1858,1500.0,16968.0,,,,,2129.0,4309.6,1345.3,529.5,0.2,,1311.8,,,-358.0,15110.0,,,,,271.0,2451.6,-512.7,-1328.5,-1857.8,,-546.2,,,False,,,,,True,False,False,False,False,,False,,
48471,2186,1812.0,3034.0,,,,,1452.0,1070.5,2137.1,1132.0,0.1,,692.5,,,-374.0,848.0,,,,,-734.0,-1115.5,-48.9,-1054.0,-2185.9,,-1493.5,,,False,,,,,False,False,True,False,False,,False,,
48473,1205,822.0,178.0,,,,,1060.0,473.9,957.5,862.0,0.1,,,,,-383.0,-1027.0,,,,,-145.0,-731.1,-247.5,-343.0,-1204.9,,,,,False,,,,,True,False,True,True,False,,,,
48475,335,0.0,27.0,,,,,240.0,177.6,88.8,133.0,0.0,,,,,-335.0,-308.0,,,,,-95.0,-157.4,-246.2,-202.0,-335.0,,,,,True,,,,,True,True,True,True,False,,,,
48477,2057,774.0,2075.0,,,,,690.0,949.0,596.8,387.0,59.8,,,,,-1283.0,18.0,,,,,-1367.0,-1108.0,-1460.2,-1670.0,-1997.2,,,,,True,,,,,False,True,False,False,False,,,,
48479,15268,8850.0,11690.0,,,,,8014.0,6324.2,6404.2,1235.5,3625.1,,4840.3,0.0,,-6418.0,-3578.0,,,,,-7254.0,-8943.8,-8863.8,-14032.5,-11642.9,,-10427.7,-15268.0,,True,,,,,False,False,False,False,False,,False,False,
48481,1113,900.0,537.0,,,,,937.0,552.5,747.6,877.0,0.0,,886.4,,,-213.0,-576.0,,,,,-176.0,-560.5,-365.4,-236.0,-1113.0,,-226.6,,,False,,,,,True,False,False,False,False,,False,,
48483,104,156.0,5.0,,,,,115.0,195.2,59.5,129.0,0.0,,,,,52.0,-99.0,,,,,11.0,91.2,-44.5,25.0,-104.0,,,,,False,,,,,True,False,True,True,False,,,,
48485,3311,7170.0,17520.0,,,,,4415.0,20766.8,2661.4,5121.5,1330.9,,5268.5,3463.0,,3859.0,14209.0,,,,,1104.0,17455.8,-649.6,1810.5,-1980.1,,1957.5,152.0,,False,,,,,True,False,True,True,True,,True,True,
48487,443,972.0,382.0,,,,,571.0,1983.3,259.9,199.5,88.9,,,,,529.0,-61.0,,,,,128.0,1540.3,-183.1,-243.5,-354.1,,,,,True,,,,,True,False,True,True,True,,,,
48489,682,420.0,640.0,,,,,478.0,423.0,462.2,357.0,0.1,,,,,-262.0,-42.0,,,,,-204.0,-259.0,-219.8,-325.0,-681.9,,,,,True,,,,,True,True,True,False,False,,,,
48491,16702,13560.0,133259.0,,,,,11718.0,15319.2,12687.0,3504.5,3229.5,,7420.3,0.0,,-3142.0,116557.0,,,,,-4984.0,-1382.8,-4015.0,-13197.5,-13472.5,,-9281.7,-16702.0,,False,,,,,False,True,False,False,False,,False,False,
48493,1649,330.0,61.0,,,,,930.0,114.5,847.0,49.0,0.0,,731.4,,,-1319.0,-1588.0,,,,,-719.0,-1534.5,-802.0,-1600.0,-1649.0,,-917.6,,,False,,,,,True,False,True,False,False,,True,,
48495,165,180.0,32.0,,,,,167.0,744.5,84.9,70.5,0.0,,,,,15.0,-133.0,,,,,2.0,579.5,-80.1,-94.5,-165.0,,,,,False,,,,,True,False,False,False,False,,,,
48497,2367,2898.0,2560.0,,,,,2073.0,2267.9,1600.7,1170.5,456.0,,2805.7,,,531.0,193.0,,,,,-294.0,-99.1,-766.3,-1196.5,-1911.0,,438.7,,,True,,,,,True,True,False,False,False,,True,,
48499,1061,804.0,2046.0,,,,,700.0,1068.9,525.2,326.0,0.0,,,,,-257.0,985.0,,,,,-361.0,7.9,-535.8,-735.0,-1061.0,,,,,False,,,,,False,True,False,False,False,,,,
48501,77,120.0,76.0,,,,,185.0,11.7,168.2,179.0,0.0,,,,,43.0,-1.0,,,,,108.0,-65.3,91.2,102.0,-77.0,,,,,True,,,,,False,False,False,False,False,,,,
48503,625,318.0,53.0,,,,,650.0,101.2,208.2,139.0,0.0,,,,,-307.0,-572.0,,,,,25.0,-523.8,-416.8,-486.0,-625.0,,,,,False,,,,,True,False,False,False,False,,,,
48505,645,720.0,506.0,,,,,409.0,681.1,319.2,441.0,0.1,,,,,75.0,-139.0,,,,,-236.0,36.1,-325.8,-204.0,-644.9,,,,,False,,,,,False,True,False,False,False,,,,
48507,870,108.0,0.0,,,,,406.0,25.2,151.7,33.0,0.0,,,,,-762.0,-870.0,,,,,-464.0,-844.8,-718.3,-837.0,-870.0,,,,,False,,,,,True,False,True,False,False,,,,
49001,0,0.0,0.0,,,,,116.0,125.0,0.0,,,,,,,0.0,0.0,,,,,116.0,125.0,0.0,,,,,,,True,,,,,False,False,True,,,,,,
