,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,FAIR-NRAR,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-FAIR-NRAR,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-FAIR-NRAR,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
01095,932,1356.0,,1404.4,,1388.0,1559.0,,,,,2331.7,1930.9,,1439.6,2389.0,1103.0,1118.7,,962.5,1145.1,,,,1385.0,1515.5,,,,,,1236.6,,,,1400.1,1789.0,424.0,,472.4,,456.0,627.0,,,,,1399.7,998.9,,507.6,1457.0,171.0,186.7,,30.5,213.1,,,,453.0,583.5,,,,,,304.6,,,,468.1,857.0,,False,,False,False,,,,,False,False,,False,False,True,True,,True,True,,,,False,False,,,,,,True,,,,False,False
01097,4704,7168.0,,7072.0,7809.7,7031.0,9650.0,,,,,8079.3,7441.1,,6879.7,7593.0,3396.7,4967.0,,7733.0,5807.7,,,,5687.0,7154.8,,,,,,4209.5,4470.0,,,10705.9,7391.9,2464.0,,2368.0,3105.7,2327.0,4946.0,,,,,3375.3,2737.1,,2175.7,2889.0,-1307.3,263.0,,3029.0,1103.7,,,,983.0,2450.8,,,,,,-494.5,-234.0,,,6001.9,2687.9,,True,False,True,False,,,,,False,False,,True,False,True,True,,False,True,,,,True,True,,,,,,True,True,,,False,False
01099,191,288.0,,325.8,,301.0,97.0,,,,,463.2,375.3,,,335.0,362.3,259.5,,47.0,267.1,,,,291.0,191.3,,,,,,,,,,463.7,369.0,97.0,,134.8,,110.0,-94.0,,,,,272.2,184.3,,,144.0,171.3,68.5,,-144.0,76.1,,,,100.0,0.3,,,,,,,,,,272.7,178.0,,False,,False,True,,,,,False,False,,,False,False,True,,False,True,,,,False,True,,,,,,,,,,False,False
01101,3033,3840.0,,4028.5,,3544.0,2366.0,,,,,5029.4,4708.7,,3404.4,3484.0,6689.4,3571.1,,3791.0,3437.6,,,,3110.0,2906.4,,,,,,3392.1,3305.0,,,4602.2,4482.7,807.0,,995.5,,511.0,-667.0,,,,,1996.4,1675.7,,371.4,451.0,3656.4,538.1,,758.0,404.6,,,,77.0,-126.6,,,,,,359.1,272.0,,,1569.2,1449.7,,False,,True,True,,,,,False,False,,True,True,False,True,,True,True,,,,True,True,,,,,,True,True,,,False,False
01103,1200,2164.0,,2052.3,,2023.0,2082.0,,,,,2988.8,2642.2,,,2883.0,1285.5,1531.3,,1490.0,1580.6,,,,1859.0,1159.1,,,,,,1247.3,,,,2212.9,2187.3,964.0,,852.3,,823.0,882.0,,,,,1788.8,1442.2,,,1683.0,85.5,331.3,,290.0,380.6,,,,659.0,-40.9,,,,,,47.3,,,,1012.9,987.3,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,True,,,,,,True,,,,False,False
01105,111,176.0,,178.4,,164.0,223.0,,,,,259.8,243.1,,,132.0,52.4,111.3,,163.0,152.3,,,,141.0,165.4,,,,,,,,,,174.0,244.4,65.0,,67.4,,53.0,112.0,,,,,148.8,132.1,,,21.0,-58.6,0.3,,52.0,41.3,,,,30.0,54.4,,,,,,,,,,63.0,133.4,,False,,True,False,,,,,False,False,,,True,True,True,,True,True,,,,True,True,,,,,,,,,,True,False
01107,219,340.0,,309.8,,292.0,254.0,,,,,472.2,397.3,,,390.0,254.9,277.7,,204.0,249.9,,,,283.0,206.3,,,,,,,,,,431.7,389.8,121.0,,90.8,,73.0,35.0,,,,,253.2,178.3,,,171.0,35.9,58.7,,-15.0,30.9,,,,64.0,-12.7,,,,,,,,,,212.7,170.8,,True,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,True,,,,,,,,,,False,False
01109,402,592.0,,574.8,,573.0,439.0,,,,,736.3,711.0,,,518.0,2662.1,554.6,,577.0,578.4,,,,465.0,500.1,,,,,,343.5,,,,1169.5,718.9,190.0,,172.8,,171.0,37.0,,,,,334.3,309.0,,,116.0,2260.1,152.6,,175.0,176.4,,,,63.0,98.1,,,,,,-58.5,,,,767.5,316.9,,True,,True,True,,,,,False,False,,,True,False,True,,True,True,,,,True,True,,,,,,True,,,,False,False
01111,188,216.0,,215.7,,216.0,207.0,,,,,324.6,274.1,,,389.0,222.1,161.1,,208.0,206.2,,,,250.0,194.5,,,,,,,,,,309.1,200.4,28.0,,27.7,,28.0,19.0,,,,,136.6,86.1,,,201.0,34.1,-26.9,,20.0,18.2,,,,62.0,6.5,,,,,,,,,,121.1,12.4,,True,,False,True,,,,,False,False,,,False,False,True,,True,True,,,,False,True,,,,,,,,,,False,True
01113,668,864.0,,858.6,,864.0,920.0,,,,,931.8,984.7,,,821.0,696.2,741.3,,1179.5,925.9,,,,653.0,839.9,,,,,,740.8,,,,1028.2,841.7,196.0,,190.6,,196.0,252.0,,,,,263.8,316.7,,,153.0,28.2,73.3,,511.5,257.9,,,,-15.0,171.9,,,,,,72.8,,,,360.2,173.7,,True,,False,False,,,,,False,False,,,True,True,True,,False,False,,,,True,True,,,,,,True,,,,False,True
01115,1073,1340.0,,1323.1,,1178.0,529.0,,,,,1882.7,1742.6,,,1547.0,795.8,1022.6,,941.0,1002.8,,,,1098.0,898.8,,,,,,653.7,,,,1651.6,1464.2,267.0,,250.1,,105.0,-544.0,,,,,809.7,669.6,,,474.0,-277.2,-50.4,,-132.0,-70.2,,,,25.0,-174.2,,,,,,-419.3,,,,578.6,391.2,,True,,True,False,,,,,False,False,,,False,False,True,,True,True,,,,True,True,,,,,,False,,,,False,False
01117,2796,3888.0,,4315.0,,3190.0,2211.0,,,,,4975.2,4361.0,,3182.6,4143.0,3295.8,2887.1,,2046.0,3091.6,,,,3012.0,2648.6,,,,,,2483.0,2438.0,,,5241.0,3600.3,1092.0,,1519.0,,394.0,-585.0,,,,,2179.2,1565.0,,386.6,1347.0,499.8,91.1,,-750.0,295.6,,,,216.0,-147.4,,,,,,-313.0,-358.0,,,2445.0,804.3,,False,,True,True,,,,,False,False,,True,False,True,True,,True,True,,,,True,True,,,,,,True,True,,,False,True
01119,80,4.0,,11.8,,37.0,9.0,,,,,215.2,107.1,,,179.0,10.3,85.8,,2.0,33.7,,,,85.0,206.6,,,,,,,,,,39.6,124.6,-76.0,,-68.2,,-43.0,-71.0,,,,,135.2,27.1,,,99.0,-69.7,5.8,,-78.0,-46.3,,,,5.0,126.6,,,,,,,,,,-40.4,44.6,,True,,True,True,,,,,False,True,,,False,True,True,,False,True,,,,True,False,,,,,,,,,,True,True
01121,1112,1516.0,,1451.2,,1465.0,567.0,,,,,1611.8,1771.0,,,1466.0,1986.7,1111.8,,1491.0,1323.6,,,,1248.0,1591.0,,,,,,1203.6,,,,2176.4,1371.5,404.0,,339.2,,353.0,-545.0,,,,,499.8,659.0,,,354.0,874.7,-0.2,,379.0,211.6,,,,136.0,479.0,,,,,,91.6,,,,1064.4,259.5,,True,,True,False,,,,,False,False,,,True,False,True,,True,True,,,,True,False,,,,,,True,,,,False,True
01123,859,268.0,,313.4,,320.0,88.0,,,,,605.1,467.7,,,598.0,357.7,319.9,,224.0,286.4,,,,363.0,403.4,,,,,,226.3,,,,228.4,414.3,-591.0,,-545.6,,-539.0,-771.0,,,,,-253.9,-391.3,,,-261.0,-501.3,-539.1,,-635.0,-572.6,,,,-496.0,-455.6,,,,,,-632.7,,,,-630.6,-444.7,,True,,True,False,,,,,True,True,,,True,True,True,,False,True,,,,True,True,,,,,,False,,,,False,True
01125,2762,2360.0,,2496.9,,2312.0,920.0,,,,,4821.0,3195.5,,1636.5,4454.0,1744.2,2735.4,,1681.5,1873.3,,,,2278.0,3091.7,,,,,,2147.7,986.0,,,4313.8,4260.2,-402.0,,-265.1,,-450.0,-1842.0,,,,,2059.0,433.5,,-1125.5,1692.0,-1017.8,-26.6,,-1080.5,-888.7,,,,-484.0,329.7,,,,,,-614.3,-1776.0,,,1551.8,1498.2,,True,,False,False,,,,,False,False,,False,False,False,True,,False,False,,,,False,True,,,,,,False,False,,,False,False
01127,473,664.0,,701.2,,690.0,245.0,,,,,1403.4,1113.6,,,1483.0,812.3,751.1,,549.0,561.3,,,,796.0,721.3,,,,,,567.4,,,,981.8,863.1,191.0,,228.2,,217.0,-228.0,,,,,930.4,640.6,,,1010.0,339.3,278.1,,76.0,88.3,,,,323.0,248.3,,,,,,94.4,,,,508.8,390.1,,False,,False,False,,,,,False,False,,,False,False,False,,True,True,,,,False,False,,,,,,True,,,,False,False
01129,160,232.0,,232.3,,234.0,139.0,,,,,353.0,305.5,,,379.0,369.3,209.6,,187.0,224.8,,,,236.0,242.8,,,,,,,,,,211.6,270.3,72.0,,72.3,,74.0,-21.0,,,,,193.0,145.5,,,219.0,209.3,49.6,,27.0,64.8,,,,76.0,82.8,,,,,,,,,,51.6,110.3,,False,,False,True,,,,,False,False,,,False,False,True,,True,True,,,,False,False,,,,,,,,,,True,False
01131,163,248.0,,261.0,,248.0,342.0,,,,,283.2,292.4,,,117.0,448.1,161.0,,281.0,219.5,,,,190.0,192.2,,,,,,,,,,231.3,282.4,85.0,,98.0,,85.0,179.0,,,,,120.2,129.4,,,-46.0,285.1,-2.0,,118.0,56.5,,,,27.0,29.2,,,,,,,,,,68.3,119.4,,False,,False,False,,,,,False,False,,,True,False,True,,False,True,,,,True,True,,,,,,,,,,True,False
01133,173,320.0,,353.5,,313.0,171.0,,,,,570.0,494.5,,,571.0,311.5,290.7,,261.0,314.7,,,,315.0,289.6,,,,,,115.9,,,,317.0,351.3,147.0,,180.5,,140.0,-2.0,,,,,397.0,321.5,,,398.0,138.5,117.7,,88.0,141.7,,,,142.0,116.6,,,,,,-57.1,,,,144.0,178.3,,False,,True,True,,,,,False,False,,,False,True,True,,True,True,,,,True,True,,,,,,True,,,,True,False
02013,310,4.0,,4.5,,2.0,0.0,,,,,4.5,12.4,,,,0.0,0.8,,0.0,2.0,,,,20.0,0.5,,,,,,,,,,3.1,,-306.0,,-305.5,,-308.0,-310.0,,,,,-305.5,-297.6,,,,-310.0,-309.2,,-310.0,-308.0,,,,-290.0,-309.5,,,,,,,,,,-306.9,,,True,,False,False,,,,,True,True,,,,False,False,,False,False,,,,True,False,,,,,,,,,,False,
02016,152,84.0,,82.8,,70.0,,,,,,92.4,103.0,,,,38.8,127.7,,294.0,144.1,,,,59.0,21.6,,,,,,,,,,16.3,,-68.0,,-69.2,,-82.0,,,,,,-59.6,-49.0,,,,-113.2,-24.3,,142.0,-7.9,,,,-93.0,-130.4,,,,,,,,,,-135.7,,,False,,False,,,,,,True,True,,,,False,True,,False,True,,,,False,False,,,,,,,,,,False,
02020,1474,2380.0,,2181.8,3545.7,2152.0,1364.0,,,,,2498.9,3289.2,,1947.4,,1709.7,1958.5,,1593.0,1912.1,,,,2205.0,3966.5,,,,,,3316.6,1370.0,,,3293.4,,906.0,,707.8,2071.7,678.0,-110.0,,,,,1024.9,1815.2,,473.4,,235.7,484.5,,119.0,438.1,,,,731.0,2492.5,,,,,,1842.6,-104.0,,,1819.4,,,True,False,True,True,,,,,False,False,,True,,True,True,,True,True,,,,True,False,,,,,,False,True,,,False,
02050,570,652.0,,671.2,,483.0,0.0,,,,,392.9,614.0,,,,70.3,363.3,,506.0,547.1,,,,452.0,630.0,,,,,,,,,,724.9,,82.0,,101.2,,-87.0,-570.0,,,,,-177.1,44.0,,,,-499.7,-206.7,,-64.0,-22.9,,,,-118.0,60.0,,,,,,,,,,154.9,,,False,,False,False,,,,,False,True,,,,False,False,,True,True,,,,False,True,,,,,,,,,,False,
02060,0,0.0,,0.0,,0.0,0.0,,,,,7.1,0.7,,,,0.3,0.0,,,0.0,,,,4.0,0.2,,,,,,,,,,4.1,,0.0,,0.0,,0.0,0.0,,,,,7.1,0.7,,,,0.3,0.0,,,0.0,,,,4.0,0.2,,,,,,,,,,4.1,,,True,,True,True,,,,,False,False,,,,False,True,,,False,,,,False,False,,,,,,,,,,False,
02068,5,12.0,,11.5,,8.0,0.0,,,,,7.6,14.7,,,,159.3,4.8,,4.0,4.3,,,,14.0,,,,,,,,,,,15.4,,7.0,,6.5,,3.0,-5.0,,,,,2.6,9.7,,,,154.3,-0.2,,-1.0,-0.7,,,,9.0,,,,,,,,,,,10.4,,,True,,True,True,,,,,True,False,,,,False,True,,True,True,,,,False,,,,,,,,,,,False,
02070,43,8.0,,9.1,,24.0,0.0,,,,,17.3,48.8,,,,385.4,26.1,,31.0,38.1,,,,37.0,39.1,,,,,,,,,,33.4,,-35.0,,-33.9,,-19.0,-43.0,,,,,-25.7,5.8,,,,342.4,-16.9,,-12.0,-4.9,,,,-6.0,-3.9,,,,,,,,,,-9.6,,,True,,True,False,,,,,True,True,,,,False,True,,True,True,,,,True,True,,,,,,,,,,True,
02090,431,1052.0,,1152.0,,1057.0,,,,,,876.1,1344.2,,,,1321.4,762.2,,1066.5,1076.2,,,,881.0,1033.1,,,,,,599.3,,,,1196.1,,621.0,,721.0,,626.0,,,,,,445.1,913.2,,,,890.4,331.2,,635.5,645.2,,,,450.0,602.1,,,,,,168.3,,,,765.1,,,False,,False,,,,,,True,False,,,,False,True,,False,False,,,,True,True,,,,,,True,,,,False,
02100,4,0.0,,0.0,,0.0,0.0,,,,,0.8,4.8,,,,6.3,4.1,,1.0,3.3,,,,14.0,0.6,,,,,,,,,,2.9,,-4.0,,-4.0,,-4.0,-4.0,,,,,-3.2,0.8,,,,2.3,0.1,,-3.0,-0.7,,,,10.0,-3.4,,,,,,,,,,-1.1,,,False,,False,False,,,,,True,True,,,,True,True,,True,True,,,,False,True,,,,,,,,,,True,
02105,0,0.0,,0.0,,0.0,0.0,,,,,,1.0,,,,0.4,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,,0.0,,0.0,0.0,,,,,,1.0,,,,0.4,0.0,,,0.0,,,,,,,,,,,,,,,,,,True,,True,True,,,,,,False,,,,False,True,,,False,,,,,,,,,,,,,,,,
02110,115,112.0,,128.7,,103.0,22.0,,,,,122.9,221.6,,,,18.9,69.6,,110.0,97.1,,,,88.0,236.4,,,,,,,,,,102.7,,-3.0,,13.7,,-12.0,-93.0,,,,,7.9,106.6,,,,-96.1,-45.4,,-5.0,-17.9,,,,-27.0,121.4,,,,,,,,,,-12.3,,,False,,False,False,,,,,False,False,,,,False,False,,False,False,,,,False,False,,,,,,,,,,False,
02122,138,312.0,,254.8,,315.0,413.0,,,,,337.0,651.8,,,,311.7,225.4,,160.0,239.1,,,,448.0,382.3,,,,,,182.2,,,,278.9,,174.0,,116.8,,177.0,275.0,,,,,199.0,513.8,,,,173.7,87.4,,22.0,101.1,,,,310.0,244.3,,,,,,44.2,,,,140.9,,,True,,False,False,,,,,False,False,,,,True,True,,True,True,,,,False,False,,,,,,True,,,,True,
02130,40,44.0,,45.6,,47.0,,,,,,30.1,73.3,,,,79.3,27.7,,51.0,48.3,,,,47.0,,,,,,,,,,,50.2,,4.0,,5.6,,7.0,,,,,,-9.9,33.3,,,,39.3,-12.3,,11.0,8.3,,,,7.0,,,,,,,,,,,10.2,,,False,,False,,,,,,False,False,,,,False,False,,False,False,,,,False,,,,,,,,,,,False,
02150,47,140.0,,142.1,,99.0,0.0,,,,,159.5,232.2,,,,66.9,93.4,,51.0,114.4,,,,110.0,122.3,,,,,,,,,,125.5,,93.0,,95.1,,52.0,-47.0,,,,,112.5,185.2,,,,19.9,46.4,,4.0,67.4,,,,63.0,75.3,,,,,,,,,,78.5,,,False,,True,True,,,,,False,False,,,,True,True,,True,True,,,,True,True,,,,,,,,,,True,
02158,204,216.0,,299.9,,214.0,,,,,,,286.3,,,,38.1,165.0,,536.0,213.9,,,,,,,,,,,,,,,,,12.0,,95.9,,10.0,,,,,,,82.3,,,,-165.9,-39.0,,332.0,9.9,,,,,,,,,,,,,,,,,,False,,True,,,,,,,False,,,,False,False,,False,True,,,,,,,,,,,,,,,,
02164,19,0.0,,0.8,,3.0,0.0,,,,,0.0,19.7,,,,3.9,4.7,,19.0,,,,,13.0,17.4,,,,,,,,,,5.5,,-19.0,,-18.2,,-16.0,-19.0,,,,,-19.0,0.7,,,,-15.1,-14.3,,0.0,,,,,-6.0,-1.6,,,,,,,,,,-13.5,,,True,,True,False,,,,,True,True,,,,True,True,,True,,,,,True,True,,,,,,,,,,True,
02170,860,1068.0,,1018.6,,1004.0,1105.0,,,,,855.7,1612.4,,,,918.2,603.8,,791.0,987.3,,,,847.0,1244.5,,,,,,1192.5,,,,725.3,,208.0,,158.6,,144.0,245.0,,,,,-4.3,752.4,,,,58.2,-256.2,,-69.0,127.3,,,,-13.0,384.5,,,,,,332.5,,,,-134.7,,,True,,True,False,,,,,True,False,,,,True,False,,True,True,,,,True,False,,,,,,False,,,,True,
02180,26,44.0,,39.0,,36.0,,,,,,34.1,75.8,,,,5.2,17.5,,18.0,42.6,,,,52.0,36.0,,,,,,,,,,42.4,,18.0,,13.0,,10.0,,,,,,8.1,49.8,,,,-20.8,-8.5,,-8.0,16.6,,,,26.0,10.0,,,,,,,,,,16.4,,,True,,True,,,,,,True,False,,,,False,True,,True,True,,,,False,True,,,,,,,,,,True,
02185,41,400.0,,397.5,,246.0,0.0,,,,,227.8,353.6,,,,242.2,180.0,,462.0,284.4,,,,174.0,180.0,,,,,,,,,,471.5,,359.0,,356.5,,205.0,-41.0,,,,,186.8,312.6,,,,201.2,139.0,,421.0,243.4,,,,133.0,139.0,,,,,,,,,,430.5,,,True,,True,True,,,,,True,True,,,,True,True,,False,True,,,,True,True,,,,,,,,,,False,
02188,62,148.0,,156.7,,133.0,0.0,,,,,74.5,185.3,,,,1932.4,142.5,,299.0,134.4,,,,127.0,131.8,,,,,,,,,,413.7,,86.0,,94.7,,71.0,-62.0,,,,,12.5,123.3,,,,1870.4,80.5,,237.0,72.4,,,,65.0,69.8,,,,,,,,,,351.7,,,False,,True,True,,,,,True,False,,,,False,True,,False,True,,,,True,True,,,,,,,,,,False,
02195,5,32.0,,31.3,,21.0,8.0,,,,,4.5,25.7,,,,180.1,28.2,,11.0,18.5,,,,23.0,,,,,,,,,,,,,27.0,,26.3,,16.0,3.0,,,,,-0.5,20.7,,,,175.1,23.2,,6.0,13.5,,,,18.0,,,,,,,,,,,,,,True,,True,True,,,,,True,True,,,,False,True,,True,True,,,,True,,,,,,,,,,,,
02198,2,4.0,,3.5,,4.0,0.0,,,,,10.0,15.1,,,,7.2,10.5,,8.0,1.8,,,,,,,,,,,,,,,,,2.0,,1.5,,2.0,-2.0,,,,,8.0,13.1,,,,5.2,8.5,,6.0,-0.2,,,,,,,,,,,,,,,,,,True,,False,False,,,,,False,False,,,,False,False,,False,True,,,,,,,,,,,,,,,,
02220,19,52.0,,47.6,,47.0,0.0,,,,,31.8,79.4,,,,308.0,23.4,,71.0,54.5,,,,57.0,41.5,,,,,,,,,,45.6,,33.0,,28.6,,28.0,-19.0,,,,,12.8,60.4,,,,289.0,4.4,,52.0,35.5,,,,38.0,22.5,,,,,,,,,,26.6,,,True,,True,True,,,,,True,False,,,,False,True,,False,False,,,,False,True,,,,,,,,,,True,
02230,1,0.0,,0.0,,0.0,0.0,,,,,2.2,3.9,,,,0.0,4.5,,0.0,0.2,,,,,,,,,,,,,,,,,-1.0,,-1.0,,-1.0,-1.0,,,,,1.2,2.9,,,,-1.0,3.5,,-1.0,-0.8,,,,,,,,,,,,,,,,,,False,,False,False,,,,,False,False,,,,True,False,,False,True,,,,,,,,,,,,,,,,
02240,34,0.0,,0.0,,6.0,0.0,,,,,50.3,58.3,,,,5.8,9.8,,1.0,13.2,,,,34.0,45.0,,,,,,,,,,12.2,,-34.0,,-34.0,,-28.0,-34.0,,,,,16.3,24.3,,,,-28.2,-24.2,,-33.0,-20.8,,,,0.0,11.0,,,,,,,,,,-21.8,,,False,,True,False,,,,,True,True,,,,True,True,,True,True,,,,True,True,,,,,,,,,,True,
02261,62,72.0,,75.1,,68.0,,,,,,49.0,115.9,,,,36.9,73.6,,46.0,86.0,,,,73.0,80.0,,,,,,,,,,73.0,,10.0,,13.1,,6.0,,,,,,-13.0,53.9,,,,-25.1,11.6,,-16.0,24.0,,,,11.0,18.0,,,,,,,,,,11.0,,,False,,True,,,,,,False,False,,,,False,False,,False,False,,,,False,False,,,,,,,,,,False,
02275,2,0.0,,0.3,,0.0,0.0,,,,,2.6,4.2,,,,0.2,5.8,,0.0,0.5,,,,,,,,,,,,,,,,,-2.0,,-1.7,,-2.0,-2.0,,,,,0.6,2.2,,,,-1.8,3.8,,-2.0,-1.5,,,,,,,,,,,,,,,,,,True,,False,False,,,,,True,False,,,,True,False,,False,True,,,,,,,,,,,,,,,,
02282,5,0.0,,4.0,,5.0,0.0,,,,,,14.0,,,,108.4,4.7,,8.0,6.8,,,,7.0,7.8,,,,,,,,,,4.4,,-5.0,,-1.0,,0.0,-5.0,,,,,,9.0,,,,103.4,-0.3,,3.0,1.8,,,,2.0,2.8,,,,,,,,,,-0.6,,,True,,True,False,,,,,,False,,,,False,True,,True,True,,,,True,True,,,,,,,,,,True,
02290,69,60.0,,70.1,,66.0,,,,,,33.0,81.1,,,,967.7,52.4,,124.0,70.8,,,,65.0,,,,,,,,,,,143.3,,-9.0,,1.1,,-3.0,,,,,,-36.0,12.1,,,,898.7,-16.6,,55.0,1.8,,,,-4.0,,,,,,,,,,,74.3,,,True,,True,,,,,,False,False,,,,False,False,,False,True,,,,True,,,,,,,,,,,False,
04001,1541,1472.0,,1509.7,,1523.0,2048.0,,,,,2155.9,2103.3,,,2506.0,1120.2,1223.2,,1461.0,1319.7,,,,1489.0,1843.1,,,,,,1282.4,,,,2301.3,1819.5,-69.0,,-31.3,,-18.0,507.0,,,,,614.9,562.3,,,965.0,-420.8,-317.8,,-80.0,-221.3,,,,-52.0,302.1,,,,,,-258.6,,,,760.3,278.5,,True,,True,False,,,,,False,False,,,False,False,False,,False,False,,,,True,False,,,,,,False,,,,False,False
04003,1260,3212.0,,2788.3,,2789.0,2448.0,,,,,3244.3,4315.2,,,2790.0,3935.7,2507.3,,1596.5,2074.8,,,,2420.0,2564.6,,,,,,1957.5,,,,3361.0,3298.6,1952.0,,1528.3,,1529.0,1188.0,,,,,1984.3,3055.2,,,1530.0,2675.7,1247.3,,336.5,814.8,,,,1160.0,1304.6,,,,,,697.5,,,,2101.0,2038.6,,True,,True,True,,,,,False,False,,,True,False,True,,True,True,,,,True,True,,,,,,True,,,,False,False
04005,2141,4768.0,,4732.7,,4231.0,4401.0,,,,,3840.3,5716.5,,6747.4,3225.0,4082.4,3014.5,,4185.0,3706.2,,,,3602.0,4102.4,,,,,,3234.5,4167.0,,,5819.0,4133.0,2627.0,,2591.7,,2090.0,2260.0,,,,,1699.3,3575.5,,4606.4,1084.0,1941.4,873.5,,2044.0,1565.2,,,,1461.0,1961.4,,,,,,1093.5,2026.0,,,3678.0,1992.0,,True,,True,True,,,,,True,False,,False,True,True,True,,True,True,,,,True,True,,,,,,True,True,,,False,True
04007,936,1308.0,,1392.3,,1278.0,1449.0,,,,,1560.6,1502.8,,,1681.0,1026.7,913.5,,1253.0,1104.0,,,,1108.0,1306.5,,,,,,803.2,,,,1388.8,1255.5,372.0,,456.3,,342.0,513.0,,,,,624.6,566.8,,,745.0,90.7,-22.5,,317.0,168.0,,,,172.0,370.5,,,,,,-132.8,,,,452.8,319.5,,False,,True,False,,,,,False,False,,,False,True,True,,True,True,,,,True,True,,,,,,True,,,,False,True
04009,907,1216.0,,1548.7,,1147.0,1651.0,,,,,1388.6,1381.1,,,1189.0,4009.4,852.9,,815.5,1077.2,,,,983.0,1057.6,,,,,,638.7,,,,2006.3,1144.4,309.0,,641.7,,240.0,744.0,,,,,481.6,474.1,,,282.0,3102.4,-54.1,,-91.5,170.2,,,,76.0,150.6,,,,,,-268.3,,,,1099.3,237.4,,False,,True,False,,,,,False,False,,,True,False,True,,True,True,,,,True,True,,,,,,True,,,,False,True
04011,63,80.0,,98.0,,112.0,,,,,,145.2,162.6,,,314.0,195.2,72.6,,90.0,112.0,,,,120.0,156.0,,,,,,,,,,99.3,112.1,17.0,,35.0,,49.0,,,,,,82.2,99.6,,,251.0,132.2,9.6,,27.0,49.0,,,,57.0,93.0,,,,,,,,,,36.3,49.1,,False,,False,,,,,,False,False,,,False,False,True,,False,False,,,,False,False,,,,,,,,,,False,False
04012,358,696.0,,741.2,,669.0,722.0,,,,,679.3,733.1,,,1067.0,529.2,475.4,,670.0,559.4,,,,548.0,593.2,,,,,,,,,,891.6,623.6,338.0,,383.2,,311.0,364.0,,,,,321.3,375.1,,,709.0,171.2,117.4,,312.0,201.4,,,,190.0,235.2,,,,,,,,,,533.6,265.6,,False,,True,False,,,,,True,False,,,False,True,True,,True,True,,,,True,True,,,,,,,,,,False,True
