,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble
28057,199,165.0,164.8,,124.0,147.0,,,,,,96.0,161.7,,89.9,114.3,102.0,113.0,,117.1,,156.4,,,,120.0,127.6,-34.0,-34.2,,-75.0,-52.0,,,,,,-103.0,-37.3,,-109.1,-84.7,-97.0,-86.0,,-81.9,,-42.6,,,,-79.0,-71.4,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28059,565,813.0,802.9,,692.0,1579.0,,,,,,644.0,918.2,,808.9,683.2,556.0,619.0,,307.6,,674.0,481.0,,,484.0,715.2,248.0,237.9,,127.0,1014.0,,,,,,79.0,353.2,,243.9,118.2,-9.0,54.0,,-257.4,,109.0,-84.0,,,-81.0,150.2,True,,True,False,,,,,,True,False,,True,True,True,True,,False,,True,True,,,True,True
28061,66,99.0,108.3,,79.0,92.0,,,,,,57.0,48.8,,34.0,82.4,80.0,76.0,,75.2,,86.4,,,,42.0,89.2,33.0,42.3,,13.0,26.0,,,,,,-9.0,-17.2,,-32.0,16.4,14.0,10.0,,9.2,,20.4,,,,-24.0,23.2,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
28063,21,36.0,62.4,,16.0,1.0,,,,,,43.0,20.0,,9.5,19.0,40.0,14.0,,3.1,,26.3,,,,10.0,42.4,15.0,41.4,,-5.0,-20.0,,,,,,22.0,-1.0,,-11.5,-2.0,19.0,-7.0,,-17.9,,5.3,,,,-11.0,21.4,False,,True,False,,,,,,False,True,,True,True,False,True,,False,,True,,,,True,False
28065,46,48.0,49.4,,39.0,34.0,,,,,,39.0,71.4,,13.6,36.3,40.0,9.0,,18.6,,62.1,,,,31.0,66.4,2.0,3.4,,-7.0,-12.0,,,,,,-7.0,25.4,,-32.4,-9.7,-6.0,-37.0,,-27.4,,16.1,,,,-15.0,20.4,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28067,234,237.0,254.1,,221.0,85.0,,,,,,345.0,170.9,,116.9,208.8,312.0,223.0,,234.2,,243.1,,,,98.0,300.6,3.0,20.1,,-13.0,-149.0,,,,,,111.0,-63.1,,-117.1,-25.2,78.0,-11.0,,0.2,,9.1,,,,-136.0,66.6,False,,False,False,,,,,,False,False,,False,False,False,False,,True,,False,,,,False,False
28069,23,27.0,26.0,,24.0,21.0,,,,,,28.0,27.4,,3.2,22.9,37.0,16.0,,24.4,,29.8,,,,15.0,32.3,4.0,3.0,,1.0,-2.0,,,,,,5.0,4.4,,-19.8,-0.1,14.0,-7.0,,1.4,,6.8,,,,-8.0,9.3,True,,True,True,,,,,,False,False,,False,True,False,False,,True,,False,,,,False,False
28071,769,270.0,300.1,,228.0,185.0,,,,,,228.0,199.0,,232.7,232.4,215.0,177.0,,176.9,,255.2,,,,179.0,230.9,-499.0,-468.9,,-541.0,-584.0,,,,,,-541.0,-570.0,,-536.3,-536.6,-554.0,-592.0,,-592.1,,-513.8,,,,-590.0,-538.1,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28073,183,222.0,239.4,,176.0,151.0,,,,,,205.0,241.0,,132.7,149.8,210.0,158.0,,56.4,,254.6,,,,144.0,270.2,39.0,56.4,,-7.0,-32.0,,,,,,22.0,58.0,,-50.3,-33.2,27.0,-25.0,,-126.6,,71.6,,,,-39.0,87.2,False,,True,True,,,,,,True,False,,False,True,True,True,,False,,False,,,,False,False
28075,329,381.0,403.0,,340.0,454.0,,,,,,388.0,258.7,,224.8,333.1,305.0,248.0,,240.0,,371.3,,,,177.0,275.7,52.0,74.0,,11.0,125.0,,,,,,59.0,-70.3,,-104.2,4.1,-24.0,-81.0,,-89.0,,42.3,,,,-152.0,-53.3,False,,True,False,,,,,,False,False,,False,True,True,False,,False,,True,,,,False,False
28077,48,96.0,105.7,,56.0,60.0,,,,,,36.0,47.8,,51.5,64.0,76.0,39.0,,39.4,,124.2,,,,32.0,69.3,48.0,57.7,,8.0,12.0,,,,,,-12.0,-0.2,,3.5,16.0,28.0,-9.0,,-8.6,,76.2,,,,-16.0,21.3,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,False,,,,True,True
28079,89,75.0,70.4,,73.0,44.0,,,,,,111.0,58.2,,104.3,145.8,,25.0,,76.0,,64.8,,,,15.0,95.1,-14.0,-18.6,,-16.0,-45.0,,,,,,22.0,-30.8,,15.3,56.8,,-64.0,,-13.0,,-24.2,,,,-74.0,6.1,False,,False,False,,,,,,False,False,,False,False,,False,,True,,False,,,,False,True
28081,486,774.0,765.6,,570.0,783.0,,,,,,532.0,434.8,,473.1,581.7,448.0,296.0,,311.2,,734.3,,,,501.0,721.5,288.0,279.6,,84.0,297.0,,,,,,46.0,-51.2,,-12.9,95.7,-38.0,-190.0,,-174.8,,248.3,,,,15.0,235.5,True,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
28083,134,630.0,618.0,,281.0,626.0,,,,,,203.0,135.9,,332.4,229.2,319.0,388.0,,94.6,,470.0,,,,55.0,467.8,496.0,484.0,,147.0,492.0,,,,,,69.0,1.9,,198.4,95.2,185.0,254.0,,-39.4,,336.0,,,,-79.0,333.8,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
28085,102,138.0,134.2,,127.0,100.0,,,,,,140.0,127.6,,68.4,123.1,150.0,124.0,,137.6,,132.8,,,,74.0,170.1,36.0,32.2,,25.0,-2.0,,,,,,38.0,25.6,,-33.6,21.1,48.0,22.0,,35.6,,30.8,,,,-28.0,68.1,True,,True,True,,,,,,False,True,,True,True,False,True,,True,,True,,,,True,False
28087,152,216.0,236.8,,176.0,156.0,,,,,,319.0,181.5,,96.9,178.3,207.0,103.0,,161.8,,231.4,,,,137.0,216.8,64.0,84.8,,24.0,4.0,,,,,,167.0,29.5,,-55.1,26.3,55.0,-49.0,,9.8,,79.4,,,,-15.0,64.8,False,,True,True,,,,,,False,True,,True,True,True,True,,True,,False,,,,True,False
28089,349,708.0,710.0,,530.0,1502.0,,,,,,434.0,347.9,,510.4,549.7,526.0,192.0,,328.8,,675.8,,,,265.0,536.4,359.0,361.0,,181.0,1153.0,,,,,,85.0,-1.1,,161.4,200.7,177.0,-157.0,,-20.2,,326.8,,,,-84.0,187.4,False,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
28091,71,129.0,123.3,,103.0,42.0,,,,,,100.0,119.6,,92.6,112.5,127.0,64.0,,110.4,,142.7,,,,54.0,132.2,58.0,52.3,,32.0,-29.0,,,,,,29.0,48.6,,21.6,41.5,56.0,-7.0,,39.4,,71.7,,,,-17.0,61.2,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,False,,,,True,False
28093,186,330.0,347.7,,197.0,241.0,,,,,,198.0,210.3,,191.4,171.2,187.0,416.0,,49.4,,320.3,,,,171.0,313.1,144.0,161.7,,11.0,55.0,,,,,,12.0,24.3,,5.4,-14.8,1.0,230.0,,-136.6,,134.3,,,,-15.0,127.1,False,,True,True,,,,,,True,True,,True,True,True,False,,True,,True,,,,True,True
28095,178,291.0,267.9,,193.0,202.0,,,,,,184.0,201.0,,206.8,193.9,187.0,210.0,,86.4,,274.8,,,,129.0,265.3,113.0,89.9,,15.0,24.0,,,,,,6.0,23.0,,28.8,15.9,9.0,32.0,,-91.6,,96.8,,,,-49.0,87.3,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
28097,51,75.0,79.3,,52.0,71.0,,,,,,46.0,56.3,,26.0,54.9,63.0,51.0,,78.1,,40.6,,,,18.0,74.0,24.0,28.3,,1.0,20.0,,,,,,-5.0,5.3,,-25.0,3.9,12.0,0.0,,27.1,,-10.4,,,,-33.0,23.0,False,,True,True,,,,,,True,True,,False,True,True,True,,False,,True,,,,False,True
28099,125,126.0,134.7,,109.0,110.0,,,,,,114.0,77.4,,61.9,152.5,215.0,148.0,,71.9,,111.3,,,,6.0,130.1,1.0,9.7,,-16.0,-15.0,,,,,,-11.0,-47.6,,-63.1,27.5,90.0,23.0,,-53.1,,-13.7,,,,-119.0,5.1,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28101,109,99.0,100.8,,79.0,166.0,,,,,,55.0,82.1,,44.4,92.2,106.0,44.0,,64.8,,103.1,,,,44.0,101.8,-10.0,-8.2,,-30.0,57.0,,,,,,-54.0,-26.9,,-64.6,-16.8,-3.0,-65.0,,-44.2,,-5.9,,,,-65.0,-7.2,True,,False,False,,,,,,False,False,,False,False,True,False,,False,,True,,,,False,True
28103,34,66.0,65.2,,54.0,77.0,,,,,,42.0,42.9,,25.0,63.5,82.0,51.0,,78.1,,45.2,,,,2.0,79.8,32.0,31.2,,20.0,43.0,,,,,,8.0,8.9,,-9.0,29.5,48.0,17.0,,44.1,,11.2,,,,-32.0,45.8,True,,True,False,,,,,,True,True,,True,True,False,True,,False,,True,,,,False,False
28105,411,303.0,292.3,,234.0,92.0,,,,,,200.0,134.4,,160.2,268.1,240.0,197.0,,265.2,,328.7,,,,124.0,221.9,-108.0,-118.7,,-177.0,-319.0,,,,,,-211.0,-276.6,,-250.8,-142.9,-171.0,-214.0,,-145.8,,-82.3,,,,-287.0,-189.1,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,False,False
28107,133,270.0,278.2,,200.0,128.0,,,,,,204.0,181.3,,146.9,245.4,237.0,163.0,,190.5,,250.8,,,,82.0,299.1,137.0,145.2,,67.0,-5.0,,,,,,71.0,48.3,,13.9,112.4,104.0,30.0,,57.5,,117.8,,,,-51.0,166.1,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,False
28109,147,228.0,228.7,,209.0,317.0,,,,,,177.0,212.4,,155.9,204.6,140.0,164.0,,310.7,,217.7,,,,178.0,183.5,81.0,81.7,,62.0,170.0,,,,,,30.0,65.4,,8.9,57.6,-7.0,17.0,,163.7,,70.7,,,,31.0,36.5,False,,True,False,,,,,,True,True,,True,True,True,True,,False,,True,,,,True,True
28111,95,75.0,60.5,,37.0,32.0,,,,,,36.0,56.4,,16.7,46.5,50.0,80.0,,15.4,,90.7,,,,41.0,95.6,-20.0,-34.5,,-58.0,-63.0,,,,,,-59.0,-38.6,,-78.3,-48.5,-45.0,-15.0,,-79.6,,-4.3,,,,-54.0,0.6,False,,False,False,,,,,,False,False,,False,False,False,True,,False,,True,,,,False,True
28113,116,276.0,320.5,,184.0,279.0,,,,,,211.0,202.1,,134.1,156.5,200.0,162.0,,34.6,,257.3,,,,114.0,211.4,160.0,204.5,,68.0,163.0,,,,,,95.0,86.1,,18.1,40.5,84.0,46.0,,-81.3,,141.3,,,,-2.0,95.4,False,,True,False,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
28115,190,249.0,265.8,,174.0,120.0,,,,,,199.0,145.7,,144.6,205.6,186.0,99.0,,137.0,,248.9,,,,90.0,268.3,59.0,75.8,,-16.0,-70.0,,,,,,9.0,-44.3,,-45.4,15.6,-4.0,-91.0,,-53.0,,58.9,,,,-100.0,78.3,False,,True,False,,,,,,True,True,,True,True,True,False,,True,,True,,,,False,False
28117,174,183.0,175.4,,131.0,128.0,,,,,,146.0,139.2,,84.8,138.6,117.0,22.0,,62.0,,269.3,,,,147.0,192.2,9.0,1.4,,-43.0,-46.0,,,,,,-28.0,-34.8,,-89.2,-35.4,-57.0,-152.0,,-112.0,,95.3,,,,-27.0,18.2,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28119,57,57.0,63.5,,44.0,44.0,,,,,,46.0,29.0,,37.1,46.7,56.0,38.0,,24.5,,79.1,,,,7.0,70.6,0.0,6.5,,-13.0,-13.0,,,,,,-11.0,-28.0,,-19.9,-10.3,-1.0,-19.0,,-32.5,,22.1,,,,-50.0,13.6,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28121,432,672.0,640.8,,602.0,1977.0,,,,,,554.0,584.9,,739.9,659.5,509.0,438.0,,245.4,,523.4,593.0,,,405.0,766.1,240.0,208.8,,170.0,1545.0,,,,,,122.0,152.9,,307.9,227.5,77.0,6.0,,-186.6,,91.4,161.0,,,-27.0,334.1,True,,True,False,,,,,,True,True,,False,True,True,True,,True,,True,True,,,True,False
28123,69,129.0,142.0,,104.0,100.0,,,,,,120.0,82.5,,57.7,112.0,159.0,90.0,,38.6,,118.3,,,,20.0,119.8,60.0,73.0,,35.0,31.0,,,,,,51.0,13.5,,-11.3,43.0,90.0,21.0,,-30.4,,49.3,,,,-49.0,50.8,False,,True,True,,,,,,True,True,,True,True,False,True,,True,,True,,,,True,True
28125,30,54.0,31.1,,33.0,30.0,,,,,,28.0,23.1,,38.9,51.0,46.0,51.0,,26.2,,109.1,,,,0.0,67.6,24.0,1.1,,3.0,0.0,,,,,,-2.0,-6.9,,8.9,21.0,16.0,21.0,,-3.8,,79.1,,,,-30.0,37.6,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,False,,,,False,False
28127,100,123.0,117.5,,90.0,88.0,,,,,,100.0,154.9,,38.0,89.2,135.0,64.0,,73.8,,74.4,,,,52.0,186.5,23.0,17.5,,-10.0,-12.0,,,,,,0.0,54.9,,-62.0,-10.8,35.0,-36.0,,-26.2,,-25.6,,,,-48.0,86.5,True,,True,True,,,,,,True,False,,False,True,False,False,,False,,False,,,,False,False
28129,58,90.0,91.5,,56.0,58.0,,,,,,40.0,50.9,,26.9,79.5,79.0,32.0,,52.4,,79.2,,,,32.0,77.3,32.0,33.5,,-2.0,0.0,,,,,,-18.0,-7.1,,-31.1,21.5,21.0,-26.0,,-5.6,,21.2,,,,-26.0,19.3,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,True
28131,64,93.0,80.8,,79.0,129.0,,,,,,81.0,96.7,,52.4,80.3,57.0,92.0,,58.2,,154.6,,,,116.0,97.2,29.0,16.8,,15.0,65.0,,,,,,17.0,32.7,,-11.6,16.3,-7.0,28.0,,-5.8,,90.6,,,,52.0,33.2,True,,True,False,,,,,,True,False,,True,True,True,True,,True,,False,,,,False,False
28133,156,228.0,230.0,,157.0,139.0,,,,,,210.0,135.5,,140.6,156.9,202.0,154.0,,196.4,,149.8,,,,11.0,277.7,72.0,74.0,,1.0,-17.0,,,,,,54.0,-20.5,,-15.4,0.9,46.0,-2.0,,40.4,,-6.2,,,,-145.0,121.7,False,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,False,False
28135,103,102.0,108.0,,78.0,74.0,,,,,,135.0,76.5,,22.8,60.4,100.0,75.0,,80.8,,83.5,,,,14.0,134.2,-1.0,5.0,,-25.0,-29.0,,,,,,32.0,-26.5,,-80.2,-42.6,-3.0,-28.0,,-22.2,,-19.5,,,,-89.0,31.2,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28137,85,174.0,171.9,,135.0,96.0,,,,,,157.0,110.7,,103.5,154.0,149.0,117.0,,136.6,,139.2,,,,71.0,200.1,89.0,86.9,,50.0,11.0,,,,,,72.0,25.7,,18.5,69.0,64.0,32.0,,51.6,,54.2,,,,-14.0,115.1,True,,True,True,,,,,,True,True,,True,True,True,True,,True,,True,,,,True,False
28139,114,165.0,159.0,,133.0,147.0,,,,,,123.0,84.4,,68.6,151.2,104.0,0.0,,111.7,,279.5,,,,131.0,179.1,51.0,45.0,,19.0,33.0,,,,,,9.0,-29.6,,-45.4,37.2,-10.0,-114.0,,-2.3,,165.5,,,,17.0,65.1,True,,True,True,,,,,,True,True,,True,True,True,False,,True,,False,,,,True,False
28141,123,111.0,126.6,,94.0,86.0,,,,,,102.0,149.1,,45.4,60.1,82.0,39.0,,31.3,,161.6,,,,82.0,148.1,-12.0,3.6,,-29.0,-37.0,,,,,,-21.0,26.1,,-77.6,-62.9,-41.0,-84.0,,-91.7,,38.6,,,,-41.0,25.1,True,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
28143,42,138.0,136.7,,94.0,107.0,,,,,,59.0,58.2,,80.2,92.6,86.0,170.0,,93.1,,200.7,,,,16.0,148.6,96.0,94.7,,52.0,65.0,,,,,,17.0,16.2,,38.2,50.6,44.0,128.0,,51.1,,158.7,,,,-26.0,106.6,True,,True,True,,,,,,True,True,,True,True,True,False,,True,,False,,,,True,False
28145,130,180.0,197.4,,142.0,109.0,,,,,,177.0,179.4,,82.9,137.9,140.0,0.0,,36.5,,137.5,,,,135.0,169.2,50.0,67.4,,12.0,-21.0,,,,,,47.0,49.4,,-47.1,7.9,10.0,-130.0,,-93.5,,7.5,,,,5.0,39.2,False,,True,True,,,,,,True,True,,True,True,True,False,,False,,True,,,,True,True
28147,35,57.0,47.4,,48.0,51.0,,,,,,67.0,54.0,,19.9,58.0,84.0,10.0,,52.3,,42.2,,,,17.0,82.8,22.0,12.4,,13.0,16.0,,,,,,32.0,19.0,,-15.1,23.0,49.0,-25.0,,17.3,,7.2,,,,-18.0,47.8,True,,True,True,,,,,,False,True,,True,False,False,False,,True,,True,,,,True,False
28149,110,207.0,217.2,,159.0,132.0,,,,,,221.0,199.4,,46.5,143.9,203.0,59.0,,153.9,,190.4,,,,118.0,233.1,97.0,107.2,,49.0,22.0,,,,,,111.0,89.4,,-63.5,33.9,93.0,-51.0,,43.9,,80.4,,,,8.0,123.1,False,,True,True,,,,,,False,True,,True,True,True,True,,True,,True,,,,True,False
28151,222,264.0,267.4,,197.0,185.0,,,,,,278.0,255.6,,186.3,242.2,309.0,156.0,,185.4,,189.9,,,,48.0,368.8,42.0,45.4,,-25.0,-37.0,,,,,,56.0,33.6,,-35.7,20.2,87.0,-66.0,,-36.6,,-32.1,,,,-174.0,146.8,False,,True,True,,,,,,False,True,,True,True,False,False,,True,,True,,,,False,False
28153,34,66.0,57.5,,67.0,76.0,,,,,,87.0,46.1,,15.9,59.6,117.0,56.0,,96.8,,73.7,,,,12.0,116.9,32.0,23.5,,33.0,42.0,,,,,,53.0,12.1,,-18.1,25.6,83.0,22.0,,62.8,,39.7,,,,-22.0,82.9,True,,False,False,,,,,,False,True,,True,True,False,True,,False,,False,,,,True,False
28155,44,69.0,66.1,,36.0,72.0,,,,,,33.0,40.7,,8.0,44.0,53.0,51.0,,14.3,,40.8,,,,30.0,56.5,25.0,22.1,,-8.0,28.0,,,,,,-11.0,-3.3,,-36.0,0.0,9.0,7.0,,-29.7,,-3.2,,,,-14.0,12.5,True,,True,False,,,,,,True,True,,False,True,True,True,,False,,True,,,,True,True
28157,40,60.0,63.4,,58.0,37.0,,,,,,78.0,33.3,,29.0,61.3,50.0,0.0,,55.7,,67.8,,,,28.0,67.7,20.0,23.4,,18.0,-3.0,,,,,,38.0,-6.7,,-11.0,21.3,10.0,-40.0,,15.7,,27.8,,,,-12.0,27.7,False,,True,True,,,,,,False,True,,True,False,True,False,,True,,False,,,,True,False
28159,40,78.0,79.3,,67.0,69.0,,,,,,68.0,81.6,,31.8,74.6,106.0,82.0,,40.0,,125.3,,,,24.0,97.0,38.0,39.3,,27.0,29.0,,,,,,28.0,41.6,,-8.2,34.6,66.0,42.0,,0.0,,85.3,,,,-16.0,57.0,False,,True,True,,,,,,True,False,,True,True,False,False,,True,,False,,,,True,False
28161,69,60.0,67.0,,40.0,22.0,,,,,,62.0,34.2,,17.2,45.3,62.0,33.0,,35.1,,52.2,,,,20.0,70.2,-9.0,-2.0,,-29.0,-47.0,,,,,,-7.0,-34.8,,-51.8,-23.7,-7.0,-36.0,,-33.9,,-16.8,,,,-49.0,1.2,True,,False,False,,,,,,True,False,,False,False,True,False,,False,,False,,,,False,True
28163,83,117.0,113.3,,103.0,113.0,,,,,,166.0,118.8,,34.1,90.8,144.0,65.0,,99.1,,120.4,,,,51.0,138.5,34.0,30.3,,20.0,30.0,,,,,,83.0,35.8,,-48.9,7.8,61.0,-18.0,,16.1,,37.4,,,,-32.0,55.5,True,,True,True,,,,,,False,False,,False,True,False,True,,True,,False,,,,True,False
29001,87,78.0,77.2,,69.0,103.0,,,,,,78.0,77.5,,24.9,68.4,69.0,47.0,,74.4,,34.7,,,,51.0,50.8,-9.0,-9.8,,-18.0,16.0,,,,,,-9.0,-9.5,,-62.1,-18.6,-18.0,-40.0,,-12.6,,-52.3,,,,-36.0,-36.2,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,False,,,,False,False
29003,70,33.0,32.1,,25.0,34.0,,,,,,44.0,50.4,,6.5,20.0,,0.0,,12.5,,43.0,,,,47.0,24.7,-37.0,-37.9,,-45.0,-36.0,,,,,,-26.0,-19.6,,-63.5,-50.0,,-70.0,,-57.5,,-27.0,,,,-23.0,-45.3,False,,False,True,,,,,,True,True,,False,False,,False,,False,,True,,,,True,False
29005,21,6.0,5.0,,3.0,0.0,,,,,,10.0,6.5,,1.1,3.8,,16.0,,4.2,,,,,,5.0,5.8,-15.0,-16.0,,-18.0,-21.0,,,,,,-11.0,-14.5,,-19.9,-17.2,,-5.0,,-16.8,,,,,,-16.0,-15.2,False,,False,False,,,,,,True,True,,False,False,,True,,False,,,,,,False,False
29007,107,54.0,49.1,,49.0,53.0,,,,,,70.0,87.7,,14.4,50.7,67.0,23.0,,57.3,,41.5,,,,62.0,40.2,-53.0,-57.9,,-58.0,-54.0,,,,,,-37.0,-19.3,,-92.6,-56.3,-40.0,-84.0,,-49.7,,-65.5,,,,-45.0,-66.8,False,,False,False,,,,,,True,True,,False,False,True,False,,True,,False,,,,True,False
29009,84,117.0,117.1,,99.0,145.0,,,,,,151.0,160.1,,45.1,83.1,98.0,71.0,,56.5,,127.3,,,,121.0,101.6,33.0,33.1,,15.0,61.0,,,,,,67.0,76.1,,-38.9,-0.9,14.0,-13.0,,-27.5,,43.3,,,,37.0,17.6,False,,True,False,,,,,,False,False,,False,True,True,True,,True,,False,,,,False,True
29011,64,21.0,18.9,,19.0,4.0,,,,,,25.0,17.6,,,13.2,21.0,11.0,,24.0,,22.3,,,,28.0,17.6,-43.0,-45.1,,-45.0,-60.0,,,,,,-39.0,-46.4,,,-50.8,-43.0,-53.0,,-40.0,,-41.7,,,,-36.0,-46.4,False,,False,False,,,,,,True,False,,,False,False,False,,True,,True,,,,True,False
29013,24,18.0,18.5,,13.0,12.0,,,,,,38.0,21.8,,4.8,14.6,20.0,9.0,,11.5,,13.7,,,,14.0,153.9,-6.0,-5.5,,-11.0,-12.0,,,,,,14.0,-2.2,,-19.2,-9.4,-4.0,-15.0,,-12.5,,-10.3,,,,-10.0,129.9,True,,False,False,,,,,,False,True,,False,False,True,False,,False,,False,,,,False,False
29015,34,72.0,70.6,,47.0,58.0,,,,,,46.0,85.8,,44.0,65.9,61.0,90.0,,45.1,,33.0,,,,60.0,67.4,38.0,36.6,,13.0,24.0,,,,,,12.0,51.8,,10.0,31.9,27.0,56.0,,11.1,,-1.0,,,,26.0,33.4,True,,True,True,,,,,,True,False,,True,True,True,False,,True,,True,,,,True,True
29017,147,39.0,37.4,,28.0,29.0,,,,,,40.0,45.1,,16.9,32.9,35.0,0.0,,15.2,,29.4,,,,30.0,31.0,-108.0,-109.6,,-119.0,-118.0,,,,,,-107.0,-101.9,,-130.1,-114.1,-112.0,-147.0,,-131.8,,-117.6,,,,-117.0,-116.0,False,,False,False,,,,,,True,True,,False,False,False,False,,False,,False,,,,False,False
29019,2028,1068.0,1037.6,,904.0,2536.0,,,,,,809.0,383.0,,673.7,849.6,793.0,577.0,,1160.2,,917.2,1116.0,,,1166.0,758.8,-960.0,-990.4,,-1124.0,508.0,,,,,,-1219.0,-1645.0,,-1354.3,-1178.4,-1235.0,-1451.0,,-867.8,,-1110.8,-912.0,,,-862.0,-1269.2,False,,False,True,,,,,,False,False,,False,False,False,False,,True,,False,True,,,True,False
29021,346,156.0,165.3,,149.0,280.0,,,,,,349.0,177.2,,60.9,156.5,294.0,117.0,,130.9,,141.1,,,,192.0,114.2,-190.0,-180.7,,-197.0,-66.0,,,,,,3.0,-168.8,,-285.1,-189.5,-52.0,-229.0,,-215.1,,-204.9,,,,-154.0,-231.8,True,,False,True,,,,,,True,True,,False,True,True,False,,False,,False,,,,True,False
29023,128,102.0,101.2,,96.0,92.0,,,,,,207.0,162.0,,58.8,96.6,106.0,3.0,,86.4,,140.0,,,,121.0,114.4,-26.0,-26.8,,-32.0,-36.0,,,,,,79.0,34.0,,-69.2,-31.4,-22.0,-125.0,,-41.6,,12.0,,,,-7.0,-13.6,False,,False,False,,,,,,False,False,,False,False,True,False,,False,,True,,,,True,True
29025,16,9.0,8.9,,3.0,0.0,,,,,,17.0,19.0,,2.8,1.9,20.0,6.0,,3.9,,7.6,,,,14.0,9.6,-7.0,-7.1,,-13.0,-16.0,,,,,,1.0,3.0,,-13.2,-14.1,4.0,-10.0,,-12.1,,-8.4,,,,-2.0,-6.4,False,,False,False,,,,,,True,True,,False,False,True,False,,False,,False,,,,True,True
29027,248,195.0,188.2,,162.0,341.0,,,,,,144.0,98.7,,142.3,150.3,116.0,163.0,,175.5,,254.4,,,,275.0,142.6,-53.0,-59.8,,-86.0,93.0,,,,,,-104.0,-149.3,,-105.7,-97.7,-132.0,-85.0,,-72.5,,6.4,,,,27.0,-105.4,False,,False,False,,,,,,False,False,,False,False,False,False,,False,,True,,,,True,False
29029,226,144.0,143.1,,130.0,157.0,,,,,,172.0,126.3,,110.8,119.0,141.0,21.0,,81.6,,249.8,,,,132.0,160.4,-82.0,-82.9,,-96.0,-69.0,,,,,,-54.0,-99.7,,-115.2,-107.0,-85.0,-205.0,,-144.4,,23.8,,,,-94.0,-65.6,False,,False,True,,,,,,True,False,,False,False,False,False,,False,,True,,,,False,True
