,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
01105,8,3.0,3.0,,3.0,0.0,,,,,,,,11.0,,8.0,7.7,,3.2,7.9,0.0,,21.0,,2.4,4.3,,,,,7.3,23.4,-5.0,-5.0,,-5.0,-8.0,,,,,,,,3.0,,0.0,-0.3,,-4.8,-0.1,-8.0,,13.0,,-5.6,-3.7,,,,,-0.7,15.4,True,,False,False,,,,,,,,True,,True,True,,True,True,False,,False,,False,True,,,,,True,False
01107,29,15.0,19.3,,15.0,25.0,,,,,,,,37.0,,34.2,17.9,,8.4,15.8,0.7,,0.0,,4.4,14.9,,,,,23.5,38.3,-14.0,-9.7,,-14.0,-4.0,,,,,,,,8.0,,5.2,-11.1,,-20.6,-13.2,-28.3,,-29.0,,-24.6,-14.1,,,,,-5.5,9.3,True,,False,True,,,,,,,,True,,True,True,,False,True,False,,False,,False,False,,,,,True,True
01109,65,29.0,24.2,,28.0,30.0,,,,,,,,95.0,,35.3,30.3,,9.1,29.9,0.1,29.0,32.0,,22.5,28.0,,,,,38.5,89.2,-36.0,-40.8,,-37.0,-35.0,,,,,,,,30.0,,-29.7,-34.7,,-55.9,-35.1,-64.9,-36.0,-33.0,,-42.5,-37.0,,,,,-26.5,24.2,False,,False,True,,,,,,,,True,,True,True,,False,True,False,False,True,,False,False,,,,,True,True
01111,23,31.0,30.6,,25.0,17.0,,,,,,,,33.0,,39.0,26.1,,8.7,23.6,10.9,35.0,6.0,,24.6,28.7,,,,,39.6,19.3,8.0,7.6,,2.0,-6.0,,,,,,,,10.0,,16.0,3.1,,-14.3,0.6,-12.1,12.0,-17.0,,1.6,5.7,,,,,16.6,-3.7,True,,True,True,,,,,,,,False,,False,True,,False,True,False,False,False,,True,True,,,,,False,True
01113,18,29.0,42.4,,29.0,28.0,,,,,,,,89.0,,66.5,46.7,,3.6,23.6,26.0,21.0,0.0,,18.0,36.4,,,,,48.1,85.7,11.0,24.4,,11.0,10.0,,,,,,,,71.0,,48.5,28.7,,-14.4,5.6,8.0,3.0,-18.0,,0.0,18.4,,,,,30.1,67.7,False,,False,True,,,,,,,,False,,False,False,,False,True,True,True,False,,True,False,,,,,False,False
01115,147,77.0,76.1,,76.0,93.0,,,,,,,,105.0,,107.0,110.9,,32.1,69.7,53.6,70.0,,,21.4,68.9,,,,,128.1,175.2,-70.0,-70.9,,-71.0,-54.0,,,,,,,,-42.0,,-40.0,-36.1,,-114.9,-77.3,-93.4,-77.0,,,-125.6,-78.1,,,,,-18.9,28.2,False,,False,True,,,,,,,,True,,True,True,,False,False,False,False,,,False,False,,,,,True,True
01117,394,337.0,332.5,,276.0,426.0,,,,,,,,250.0,,355.2,246.6,,165.1,239.1,191.8,455.0,53.0,,83.4,301.3,316.0,,,,423.5,450.3,-57.0,-61.5,,-118.0,32.0,,,,,,,,-144.0,,-38.8,-147.4,,-228.9,-154.9,-202.2,61.0,-341.0,,-310.6,-92.7,-78.0,,,,29.5,56.3,False,,False,True,,,,,,,,False,,True,False,,False,False,False,False,False,,False,False,False,,,,True,True
01119,4,8.0,7.9,,7.0,7.0,,,,,,,,17.0,,12.2,4.3,,0.9,6.1,0.1,,5.0,,2.5,8.2,,,,,9.7,7.6,4.0,3.9,,3.0,3.0,,,,,,,,13.0,,8.2,0.3,,-3.1,2.1,-3.9,,1.0,,-1.5,4.2,,,,,5.7,3.6,True,,True,True,,,,,,,,False,,False,True,,True,True,True,,True,,True,False,,,,,False,True
01121,97,14.0,18.9,,39.0,59.0,,,,,,,,102.0,,39.1,125.8,,16.1,46.2,53.0,,0.0,,21.0,20.7,,,,,64.2,142.1,-83.0,-78.1,,-58.0,-38.0,,,,,,,,5.0,,-57.9,28.8,,-80.9,-50.8,-44.0,,-97.0,,-76.0,-76.3,,,,,-32.8,45.1,True,,True,True,,,,,,,,True,,True,True,,True,True,True,,False,,True,True,,,,,True,True
01123,22,19.0,19.1,,19.0,13.0,,,,,,,,58.0,,42.5,33.7,,5.3,13.6,7.4,,11.0,,8.5,20.0,,,,,29.1,53.1,-3.0,-2.9,,-3.0,-9.0,,,,,,,,36.0,,20.5,11.7,,-16.7,-8.4,-14.6,,-11.0,,-13.5,-2.0,,,,,7.1,31.1,True,,False,False,,,,,,,,False,,False,False,,False,False,False,,False,,False,True,,,,,False,False
01125,409,202.0,198.1,,190.0,170.0,,,,,,,,452.0,,218.6,204.4,,125.9,205.1,156.6,222.0,151.0,,189.2,190.2,162.0,,,,329.8,431.7,-207.0,-210.9,,-219.0,-239.0,,,,,,,,43.0,,-190.4,-204.6,,-283.1,-203.9,-252.4,-187.0,-258.0,,-219.8,-218.8,-247.0,,,,-79.2,22.7,False,,False,False,,,,,,,,True,,True,True,,False,True,False,True,False,,False,False,False,,,,True,True
01127,121,100.0,100.9,,100.0,118.0,,,,,,,,114.0,,211.0,46.7,,74.9,100.0,22.8,110.0,149.0,,65.9,83.6,,,,,133.0,197.5,-21.0,-20.1,,-21.0,-3.0,,,,,,,,-7.0,,90.0,-74.3,,-46.1,-21.0,-98.2,-11.0,28.0,,-55.1,-37.4,,,,,12.0,76.5,True,,False,True,,,,,,,,True,,False,False,,False,True,False,True,False,,False,False,,,,,True,False
01129,9,4.0,6.9,,7.0,4.0,,,,,,,,27.0,,10.2,17.1,,30.6,6.6,0.0,,1.0,,1.4,5.1,,,,,15.8,30.6,-5.0,-2.1,,-2.0,-5.0,,,,,,,,18.0,,1.2,8.1,,21.6,-2.4,-9.0,,-8.0,,-7.6,-3.9,,,,,6.8,21.6,True,,True,False,,,,,,,,False,,True,False,,False,True,False,,False,,False,True,,,,,False,False
01131,6,0.0,0.0,,3.0,5.0,,,,,,,,15.0,,16.9,7.5,,36.0,3.4,0.1,,3.0,,1.9,0.3,,,,,8.4,18.3,-6.0,-6.0,,-3.0,-1.0,,,,,,,,9.0,,10.9,1.5,,30.0,-2.6,-5.9,,-3.0,,-4.1,-5.7,,,,,2.4,12.3,False,,True,True,,,,,,,,False,,False,True,,False,True,True,,True,,True,True,,,,,True,False
01133,55,25.0,25.3,,25.0,29.0,,,,,,,,44.0,,43.4,24.8,,11.6,28.3,20.7,32.0,29.0,,23.2,23.4,,,,,35.2,38.6,-30.0,-29.7,,-30.0,-26.0,,,,,,,,-11.0,,-11.6,-30.2,,-43.4,-26.7,-34.3,-23.0,-26.0,,-31.8,-31.6,,,,,-19.8,-16.4,True,,False,True,,,,,,,,True,,True,False,,False,True,False,True,True,,False,False,,,,,True,True
02013,0,0.0,0.1,,0.0,0.0,,,,,,,,,,0.0,0.3,,,0.0,,0.0,3.0,,0.0,0.0,,,,,1.0,2.7,0.0,0.1,,0.0,0.0,,,,,,,,,,0.0,0.3,,,0.0,,0.0,3.0,,0.0,0.0,,,,,1.0,2.7,False,,True,True,,,,,,,,,,True,False,,,False,,True,False,,True,False,,,,,False,False
02016,1,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.4,,,0.1,,0.0,1.0,,0.3,0.0,,,,,1.1,2.6,-1.0,-1.0,,-1.0,-1.0,,,,,,,,,,-1.0,-0.6,,,-0.9,,-1.0,0.0,,-0.7,-1.0,,,,,0.1,1.6,False,,False,False,,,,,,,,,,False,True,,,True,,False,True,,True,False,,,,,True,False
02020,266,282.0,274.5,,282.0,288.0,,,,,,,,,,489.4,477.8,,296.9,310.8,207.9,345.0,260.0,,193.7,251.8,311.0,,,,346.5,421.7,16.0,8.5,,16.0,22.0,,,,,,,,,,223.4,211.8,,30.9,44.8,-58.1,79.0,-6.0,,-72.3,-14.2,45.0,,,,80.5,155.7,True,,False,False,,,,,,,,,,False,False,,False,False,False,False,True,,False,True,False,,,,False,False
02050,21,2.0,1.5,,2.0,0.0,,,,,,,,,,0.0,4.7,,9.0,11.0,,0.0,21.0,,6.3,2.2,,,,,2.1,7.7,-19.0,-19.5,,-19.0,-21.0,,,,,,,,,,-21.0,-16.3,,-12.0,-10.0,,-21.0,0.0,,-14.7,-18.8,,,,,-18.9,-13.3,False,,False,False,,,,,,,,,,False,True,,True,True,,False,True,,True,True,,,,,True,True
02060,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.1,0.0,,0.0,0.0,,1.3,,,,,,1.1,1.6,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.1,0.0,,0.0,0.0,,1.3,,,,,,1.1,1.6,True,,True,True,,,,,,,,,,True,True,,False,False,,True,True,,False,,,,,,False,False
02068,0,1.0,1.0,,0.0,0.0,,,,,,,,,,0.1,0.8,,,0.1,,0.0,,,0.1,,,,,,1.0,4.5,1.0,1.0,,0.0,0.0,,,,,,,,,,0.1,0.8,,,0.1,,0.0,,,0.1,,,,,,1.0,4.5,False,,True,True,,,,,,,,,,True,True,,,True,,True,,,True,,,,,,False,False
02070,1,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,1.1,,0.0,0.0,,0.0,1.0,,0.2,0.0,,,,,1.1,3.1,-1.0,-1.0,,-1.0,-1.0,,,,,,,,,,-1.0,0.1,,-1.0,-1.0,,-1.0,0.0,,-0.8,-1.0,,,,,0.1,2.1,False,,False,False,,,,,,,,,,False,True,,True,True,,False,True,,True,True,,,,,True,False
02090,131,110.0,110.9,,107.0,0.0,,,,,,,,,,159.8,101.5,,119.1,103.4,63.4,149.0,87.0,,158.8,98.8,,,,,93.8,107.9,-21.0,-20.1,,-24.0,-131.0,,,,,,,,,,28.8,-29.5,,-11.9,-27.6,-67.6,18.0,-44.0,,27.8,-32.2,,,,,-37.2,-23.1,True,,False,False,,,,,,,,,,False,False,,True,False,False,True,False,,False,False,,,,,False,False
02100,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.1,,,0.0,,0.0,0.0,,0.0,0.0,,,,,1.0,3.4,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.1,,,0.0,,0.0,0.0,,0.0,0.0,,,,,1.0,3.4,True,,True,True,,,,,,,,,,False,False,,,False,,True,True,,False,True,,,,,False,False
02105,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,1.8,,,0.0,,0.0,,,0.0,,,,,,,7.3,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,1.8,,,0.0,,0.0,,,0.0,,,,,,,7.3,True,,True,True,,,,,,,,,,False,False,,,True,,True,,,True,,,,,,,False
02110,44,15.0,14.2,,14.0,10.0,,,,,,,,,,22.6,24.7,,14.0,20.9,10.6,11.0,29.0,,11.7,14.5,,,,,15.0,15.0,-29.0,-29.8,,-30.0,-34.0,,,,,,,,,,-21.4,-19.3,,-30.0,-23.1,-33.4,-33.0,-15.0,,-32.3,-29.5,,,,,-29.0,-29.0,False,,False,False,,,,,,,,,,True,True,,False,True,False,False,True,,False,False,,,,,True,True
02122,10,12.0,10.6,,11.0,14.0,,,,,,,,,,18.0,28.9,,4.9,10.8,29.7,11.0,18.0,,5.6,12.9,,,,,17.8,39.8,2.0,0.6,,1.0,4.0,,,,,,,,,,8.0,18.9,,-5.1,0.8,19.7,1.0,8.0,,-4.4,2.9,,,,,7.8,29.8,True,,True,False,,,,,,,,,,False,False,,False,True,False,True,False,,False,False,,,,,False,False
02130,1,3.0,2.8,,1.0,0.0,,,,,,,,,,0.0,1.6,,0.5,0.5,,0.0,,,0.4,3.3,,,,,2.2,4.8,2.0,1.8,,0.0,-1.0,,,,,,,,,,-1.0,0.6,,-0.5,-0.5,,-1.0,,,-0.6,2.3,,,,,1.2,3.8,True,,True,True,,,,,,,,,,True,True,,True,True,,True,,,True,False,,,,,True,False
02150,2,3.0,3.7,,2.0,0.0,,,,,,,,,,3.9,1.2,,1.1,1.5,,2.0,6.0,,2.3,,,,,,1.4,10.0,1.0,1.7,,0.0,-2.0,,,,,,,,,,1.9,-0.8,,-0.9,-0.5,,0.0,4.0,,0.3,,,,,,-0.6,8.0,False,,True,False,,,,,,,,,,False,True,,True,True,,True,False,,True,,,,,,True,False
02158,1,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,,,,0.0,,0.0,,,0.0,0.0,,,,,,,-1.0,-1.0,,-1.0,-1.0,,,,,,,,,,-1.0,,,,-1.0,,-1.0,,,-1.0,-1.0,,,,,,,True,,False,False,,,,,,,,,,True,,,,True,,False,,,True,True,,,,,,
02164,8,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.4,,,0.0,,0.0,0.0,,0.0,,,,,,1.0,6.9,-8.0,-8.0,,-8.0,-8.0,,,,,,,,,,-8.0,-7.6,,,-8.0,,-8.0,-8.0,,-8.0,,,,,,-7.0,-1.1,False,,False,False,,,,,,,,,,True,True,,,True,,False,False,,False,,,,,,True,True
02170,28,34.0,32.9,,34.0,35.0,,,,,,,,,,52.1,93.5,,26.0,35.2,58.5,32.0,57.0,,26.8,29.9,,,,,38.9,60.1,6.0,4.9,,6.0,7.0,,,,,,,,,,24.1,65.5,,-2.0,7.2,30.5,4.0,29.0,,-1.2,1.9,,,,,10.9,32.1,True,,False,False,,,,,,,,,,False,False,,True,False,False,True,False,,True,True,,,,,False,False
02180,6,8.0,8.1,,4.0,0.0,,,,,,,,,,7.3,3.9,,1.5,4.1,,,0.0,,3.2,,,,,,5.5,12.2,2.0,2.1,,-2.0,-6.0,,,,,,,,,,1.3,-2.1,,-4.5,-1.9,,,-6.0,,-2.8,,,,,,-0.5,6.2,False,,False,False,,,,,,,,,,True,False,,False,True,,,False,,False,,,,,,True,False
02185,13,12.0,12.1,,8.0,0.0,,,,,,,,,,7.4,8.4,,3.6,10.7,,,,,9.4,,,,,,9.4,7.0,-1.0,-0.9,,-5.0,-13.0,,,,,,,,,,-5.6,-4.6,,-9.4,-2.3,,,,,-3.6,,,,,,-3.6,-6.0,True,,False,False,,,,,,,,,,False,False,,False,False,,,,,False,,,,,,False,False
02188,3,5.0,3.7,,2.0,0.0,,,,,,,,,,5.7,5.9,,1.0,1.8,,6.0,0.0,,0.2,,,,,,4.4,11.1,2.0,0.7,,-1.0,-3.0,,,,,,,,,,2.7,2.9,,-2.0,-1.2,,3.0,-3.0,,-2.8,,,,,,1.4,8.1,True,,True,False,,,,,,,,,,False,False,,False,True,,False,False,,False,,,,,,True,False
02195,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,3.3,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,0.0,0.0,,0.0,,,0.0,0.0,,,,,,3.3,False,,True,True,,,,,,,,,,False,False,,False,False,,True,,,True,False,,,,,,False
02198,2,4.0,4.5,,1.0,0.0,,,,,,,,,,7.4,3.3,,0.3,0.6,,0.0,,,1.6,,,,,,,7.3,2.0,2.5,,-1.0,-2.0,,,,,,,,,,5.4,1.3,,-1.7,-1.4,,-2.0,,,-0.4,,,,,,,5.3,False,,True,False,,,,,,,,,,False,True,,True,True,,False,,,True,,,,,,,False
02220,2,0.0,0.1,,0.0,0.0,,,,,,,,,,0.0,2.7,,0.4,0.2,,0.0,0.0,,1.1,0.1,,,,,1.5,2.8,-2.0,-1.9,,-2.0,-2.0,,,,,,,,,,-2.0,0.7,,-1.6,-1.8,,-2.0,-2.0,,-0.9,-1.9,,,,,-0.5,0.8,True,,False,False,,,,,,,,,,True,True,,True,True,,False,False,,True,True,,,,,True,True
02230,0,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,1.5,0.0,0.0,,0.0,0.0,,,,,,,,,,0.0,0.0,,,0.0,,0.0,,,0.0,,,,,,,1.5,True,,True,True,,,,,,,,,,True,True,,,True,,True,,,True,,,,,,,False
02240,2,1.0,1.1,,0.0,0.0,,,,,,,,,,0.1,0.2,,0.1,0.1,,0.0,2.0,,0.3,,,,,,1.0,6.8,-1.0,-0.9,,-2.0,-2.0,,,,,,,,,,-1.9,-1.8,,-1.9,-1.9,,-2.0,0.0,,-1.7,,,,,,-1.0,4.8,True,,False,False,,,,,,,,,,False,False,,False,False,,False,True,,False,,,,,,True,False
02261,0,2.0,1.8,,1.0,0.0,,,,,,,,,,6.3,2.0,,1.0,0.9,,0.0,0.0,,0.4,,,,,,2.3,13.1,2.0,1.8,,1.0,0.0,,,,,,,,,,6.3,2.0,,1.0,0.9,,0.0,0.0,,0.4,,,,,,2.3,13.1,True,,True,True,,,,,,,,,,False,False,,True,True,,True,True,,True,,,,,,False,False
02275,0,1.0,0.8,,0.0,0.0,,,,,,,,,,2.3,0.5,,,0.2,,0.0,,,0.2,,,,,,,5.9,1.0,0.8,,0.0,0.0,,,,,,,,,,2.3,0.5,,,0.2,,0.0,,,0.2,,,,,,,5.9,True,,True,True,,,,,,,,,,False,True,,,True,,True,,,True,,,,,,,False
02282,1,2.0,1.5,,1.0,0.0,,,,,,,,,,0.0,0.0,,,1.9,,0.0,,,3.1,,,,,,1.2,1.7,1.0,0.5,,0.0,-1.0,,,,,,,,,,-1.0,-1.0,,,0.9,,-1.0,,,2.1,,,,,,0.2,0.7,True,,True,False,,,,,,,,,,True,False,,,True,,False,,,False,,,,,,True,True
02290,2,1.0,0.6,,1.0,0.0,,,,,,,,,,0.1,1.4,,1.1,0.7,,0.0,,,0.2,,,,,,2.2,6.4,-1.0,-1.4,,-1.0,-2.0,,,,,,,,,,-1.9,-0.6,,-0.9,-1.3,,-2.0,,,-1.8,,,,,,0.2,4.4,False,,False,False,,,,,,,,,,False,True,,True,False,,False,,,False,,,,,,True,False
04001,34,19.0,19.6,,22.0,60.0,,,,,,,,58.0,,23.1,30.9,,22.1,32.2,1.8,18.0,37.0,,11.3,27.5,,,,,39.3,46.6,-15.0,-14.4,,-12.0,26.0,,,,,,,,24.0,,-10.9,-3.1,,-11.9,-1.8,-32.2,-16.0,3.0,,-22.7,-6.5,,,,,5.3,12.6,True,,True,False,,,,,,,,False,,True,True,,True,True,False,False,True,,False,True,,,,,True,True
04003,19,27.0,34.0,,27.0,7.0,,,,,,,,57.0,,44.7,36.2,,8.4,19.1,34.7,21.0,40.0,,11.1,28.1,,,,,45.6,66.8,8.0,15.0,,8.0,-12.0,,,,,,,,38.0,,25.7,17.2,,-10.6,0.1,15.7,2.0,21.0,,-7.9,9.1,,,,,26.6,47.8,False,,False,False,,,,,,,,False,,False,False,,False,True,False,True,False,,True,False,,,,,False,False
04005,101,81.0,79.7,,70.0,66.0,,,,,,,,129.0,,94.3,41.8,,48.3,68.8,24.2,98.0,79.0,,4.2,75.4,71.0,,,,127.5,62.6,-20.0,-21.3,,-31.0,-35.0,,,,,,,,28.0,,-6.7,-59.2,,-52.7,-32.2,-76.8,-3.0,-22.0,,-96.8,-25.6,-30.0,,,,26.5,-38.4,False,,False,False,,,,,,,,False,,True,False,,False,False,False,True,False,,False,False,False,,,,False,False
04007,39,24.0,27.2,,18.0,18.0,,,,,,,,18.0,,39.5,30.1,,11.5,20.9,6.2,15.0,28.0,,18.0,22.1,,,,,40.8,80.8,-15.0,-11.8,,-21.0,-21.0,,,,,,,,-21.0,,0.5,-8.9,,-27.5,-18.1,-32.8,-24.0,-11.0,,-21.0,-16.9,,,,,1.8,41.8,True,,False,False,,,,,,,,False,,True,True,,False,False,False,False,True,,False,False,,,,,True,False
04009,18,42.0,42.9,,38.0,35.0,,,,,,,,26.0,,52.4,34.0,,37.7,40.4,0.0,38.0,58.0,,34.8,50.5,,,,,60.3,79.2,24.0,24.9,,20.0,17.0,,,,,,,,8.0,,34.4,16.0,,19.7,22.4,-18.0,20.0,40.0,,16.8,32.5,,,,,42.3,61.2,False,,True,True,,,,,,,,True,,False,True,,True,True,True,True,False,,True,False,,,,,False,False
04011,2,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,0.1,1.5,,1.0,1.3,,0.0,3.0,,2.5,0.1,,,,,1.6,4.4,-2.0,-2.0,,-2.0,-2.0,,,,,,,,0.0,,-1.9,-0.5,,-1.0,-0.7,,-2.0,1.0,,0.5,-1.9,,,,,-0.4,2.4,False,,False,False,,,,,,,,True,,True,True,,True,True,,False,True,,True,True,,,,,True,False
04012,9,19.0,20.1,,7.0,0.0,,,,,,,,11.0,,80.4,6.5,,1.9,6.7,0.0,7.0,48.0,,1.4,16.7,,,,,30.3,70.9,10.0,11.1,,-2.0,-9.0,,,,,,,,2.0,,71.4,-2.5,,-7.1,-2.3,-9.0,-2.0,39.0,,-7.6,7.7,,,,,21.3,61.9,False,,True,True,,,,,,,,True,,False,True,,True,True,True,True,False,,True,True,,,,,False,False
04013,1436,2467.0,2242.1,2300.7,2161.0,2739.0,,,,,,,,2161.0,,2838.3,1572.8,,1982.0,1795.0,585.0,2333.0,4292.0,,210.9,2332.7,1910.0,,,,4252.5,3356.9,1031.0,806.1,864.7,725.0,1303.0,,,,,,,,725.0,,1402.3,136.8,,546.0,359.0,-851.0,897.0,2856.0,,-1225.1,896.7,474.0,,,,2816.5,1920.9,True,True,True,False,,,,,,,,True,,False,True,,True,True,True,True,False,,False,True,True,,,,False,False
04015,45,150.0,148.5,,132.0,130.0,,,,,,,,167.0,,157.0,93.4,,116.6,132.5,52.7,167.0,164.0,,72.3,143.2,131.0,,,,201.5,219.4,105.0,103.5,,87.0,85.0,,,,,,,,122.0,,112.0,48.4,,71.6,87.5,7.7,122.0,119.0,,27.3,98.2,86.0,,,,156.5,174.4,True,,True,True,,,,,,,,False,,False,True,,True,True,True,False,False,,True,True,True,,,,False,False
04017,35,58.0,59.5,,47.0,39.0,,,,,,,,64.0,,53.6,36.9,,32.5,47.3,5.6,86.0,46.0,,14.2,59.1,,,,,99.7,85.1,23.0,24.5,,12.0,4.0,,,,,,,,29.0,,18.6,1.9,,-2.5,12.3,-29.4,51.0,11.0,,-20.8,24.1,,,,,64.7,50.1,False,,True,True,,,,,,,,False,,True,True,,True,True,False,False,True,,True,False,,,,,False,False
04019,523,701.0,750.3,479.8,535.0,672.0,,,,,,,,479.0,,796.7,482.8,,574.3,535.1,423.1,641.0,2084.0,,490.8,655.2,526.0,,,,954.8,634.3,178.0,227.3,-43.2,12.0,149.0,,,,,,,,-44.0,,273.7,-40.2,,51.3,12.1,-99.9,118.0,1561.0,,-32.2,132.2,3.0,,,,431.8,111.3,False,True,True,True,,,,,,,,True,,False,True,,True,True,True,True,False,,True,True,True,,,,False,True
04021,231,425.0,433.6,363.2,364.0,447.0,,,,,,,,248.0,,524.2,109.7,,340.8,364.4,104.9,535.0,690.0,,134.8,414.5,375.0,,,,541.8,703.3,194.0,202.6,132.2,133.0,216.0,,,,,,,,17.0,,293.2,-121.3,,109.8,133.4,-126.1,304.0,459.0,,-96.2,183.5,144.0,,,,310.8,472.3,False,True,True,False,,,,,,,,True,,False,True,,True,True,True,False,False,,True,True,True,,,,False,False
04023,11,51.0,54.2,,26.0,14.0,,,,,,,,40.0,,87.0,8.4,,21.3,26.0,0.9,,29.0,,10.0,47.1,,,,,34.9,138.7,40.0,43.2,,15.0,3.0,,,,,,,,29.0,,76.0,-2.6,,10.3,15.0,-10.1,,18.0,,-1.0,36.1,,,,,23.9,127.7,False,,True,True,,,,,,,,True,,False,True,,True,True,True,,True,,True,True,,,,,True,False
04025,64,67.0,65.3,,62.0,50.0,,,,,,,,125.0,,62.2,100.5,,40.6,61.4,71.7,44.0,69.0,,37.8,70.4,39.0,,,,120.3,139.2,3.0,1.3,,-2.0,-14.0,,,,,,,,61.0,,-1.8,36.5,,-23.4,-2.6,7.7,-20.0,5.0,,-26.2,6.4,-25.0,,,,56.3,75.2,True,,True,False,,,,,,,,False,,True,False,,False,True,False,False,False,,False,False,False,,,,False,False
04027,67,98.0,99.1,110.4,98.0,99.0,,,,,,,,639.0,,125.9,88.6,,52.2,96.5,5.9,87.0,124.0,,57.0,199.0,79.0,,,,218.6,214.2,31.0,32.1,43.4,31.0,32.0,,,,,,,,572.0,,58.9,21.6,,-14.8,29.5,-61.1,20.0,57.0,,-10.0,132.0,12.0,,,,151.6,147.2,False,False,False,False,,,,,,,,False,,False,True,,True,True,False,True,False,,True,False,True,,,,False,False
05001,17,17.0,17.5,,16.0,13.0,,,,,,,,24.0,,53.7,25.4,,10.1,16.5,7.3,32.0,13.0,,2.4,15.3,,,,,22.5,29.0,0.0,0.5,,-1.0,-4.0,,,,,,,,7.0,,36.7,8.4,,-6.9,-0.5,-9.7,15.0,-4.0,,-14.7,-1.7,,,,,5.5,12.0,False,,False,False,,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,,False,False
05003,9,1.0,0.2,,2.0,0.0,,,,,,,,16.0,,20.4,9.1,,1.2,4.7,0.0,,1.0,,1.7,8.2,,,,,6.8,10.7,-8.0,-8.8,,-7.0,-9.0,,,,,,,,7.0,,11.4,0.1,,-7.8,-4.3,-9.0,,-8.0,,-7.3,-0.8,,,,,-2.2,1.7,False,,True,False,,,,,,,,True,,False,True,,True,True,False,,False,,True,True,,,,,True,True
