,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
47133,487,112.0,,,,,,158.0,21.4,146.5,67.6,,73.0,-375.0,,,,,,-329.0,-465.6,-340.5,-419.4,,-414.0,,,,,,True,False,True,False,,False
47135,74,63.0,,,,,,94.0,54.5,,48.8,,64.0,-11.0,,,,,,20.0,-19.5,,-25.2,,-10.0,,,,,,False,False,,False,,True
47137,76,49.0,,,,,,14.0,13.2,,28.1,,121.0,-27.0,,,,,,-62.0,-62.8,,-47.9,,45.0,,,,,,False,False,,False,,False
47139,273,203.0,,,,,,171.0,840.7,,215.1,,512.0,-70.0,,,,,,-102.0,567.7,,-57.9,,239.0,,,,,,False,False,,True,,False
47141,1399,1015.0,1790.5,,,,,1112.0,339.5,445.1,733.7,,567.0,-384.0,391.5,,,,,-287.0,-1059.5,-953.9,-665.3,,-832.0,False,,,,,True,False,False,False,,False
47143,296,371.0,,,,,,462.0,199.7,42.6,394.5,,248.0,75.0,,,,,,166.0,-96.3,-253.4,98.5,,-48.0,,,,,,False,False,False,False,,True
47145,545,630.0,357.7,,,,,632.0,3803.9,322.4,596.6,,1505.0,85.0,-187.3,,,,,87.0,3258.9,-222.6,51.6,,960.0,False,,,,,False,False,False,True,,False
47147,819,917.0,1493.7,,,,,674.0,575.7,386.0,1277.1,,660.0,98.0,674.7,,,,,-145.0,-243.3,-433.0,458.1,,-159.0,False,,,,,False,False,False,False,,False
47149,3290,5635.0,6806.7,,,,,4765.0,4436.1,2726.3,4105.6,,3994.0,2345.0,3516.7,,,,,1475.0,1146.1,-563.7,815.6,,704.0,False,,,,,True,True,True,True,,True
47151,138,84.0,,,,,,118.0,38.5,,32.9,,212.0,-54.0,,,,,,-20.0,-99.5,,-105.1,,74.0,,,,,,True,False,,False,,False
47153,123,77.0,,,,,,95.0,74.7,,128.1,,149.0,-46.0,,,,,,-28.0,-48.3,,5.1,,26.0,,,,,,True,False,,True,,True
47155,1071,1771.0,2385.0,,,,,1270.0,660.4,674.5,1595.7,,1597.0,700.0,1314.0,,,,,199.0,-410.6,-396.5,524.7,,526.0,False,,,,,True,True,True,True,,True
47157,10682,12040.0,22582.6,,,,,17204.0,10746.7,6982.0,2527.5,,6559.0,1358.0,11900.6,,,,,6522.0,64.7,-3700.0,-8154.5,,-4123.0,False,,,,,False,True,False,False,,False
47159,350,462.0,,,,,,180.0,102.5,112.6,209.1,,254.0,112.0,,,,,,-170.0,-247.5,-237.4,-140.9,,-96.0,,,,,,False,False,False,False,,True
47161,67,119.0,,,,,,58.0,26.8,,115.8,,226.0,52.0,,,,,,-9.0,-40.2,,48.8,,159.0,,,,,,True,True,,True,,False
47163,1396,1169.0,978.7,,,,,2191.0,2759.6,1166.1,599.9,,1696.0,-227.0,-417.3,,,,,795.0,1363.6,-229.9,-796.1,,300.0,False,,,,,False,False,False,False,,False
47165,1625,2849.0,1583.6,,,,,1829.0,3383.9,1367.1,5333.4,,1631.0,1224.0,-41.4,,,,,204.0,1758.9,-257.9,3708.4,,6.0,True,,,,,True,False,True,False,,True
47167,693,840.0,543.3,,,,,1438.0,438.5,32.1,1012.3,,813.0,147.0,-149.7,,,,,745.0,-254.5,-660.9,319.3,,120.0,False,,,,,False,False,False,False,,True
47169,81,112.0,,,,,,178.0,24.7,3.1,23.8,,50.0,31.0,,,,,,97.0,-56.3,-77.9,-57.2,,-31.0,,,,,,False,False,False,False,,False
47171,165,182.0,,,,,,273.0,56.9,,166.6,,573.0,17.0,,,,,,108.0,-108.1,,1.6,,408.0,,,,,,False,False,,True,,False
47173,192,245.0,,,,,,207.0,169.9,,674.4,,381.0,53.0,,,,,,15.0,-22.1,,482.4,,189.0,,,,,,True,True,,False,,False
47175,112,49.0,,,,,,32.0,26.9,,,,81.0,-63.0,,,,,,-80.0,-85.1,,,,-31.0,,,,,,False,False,,,,True
47177,671,469.0,,,,,,625.0,261.7,315.3,319.1,,296.0,-202.0,,,,,,-46.0,-409.3,-355.7,-351.9,,-375.0,,,,,,True,False,False,False,,False
47179,1364,1729.0,1103.5,,,,,2114.0,869.9,963.8,826.9,,3061.0,365.0,-260.5,,,,,750.0,-494.1,-400.2,-537.1,,1697.0,True,,,,,False,False,False,False,,False
47181,1338,245.0,,,,,,187.0,42.9,2.1,221.2,,174.0,-1093.0,,,,,,-1151.0,-1295.1,-1335.9,-1116.8,,-1164.0,,,,,,False,False,False,False,,False
47183,877,238.0,,,,,,345.0,487.3,169.2,485.6,,647.0,-639.0,,,,,,-532.0,-389.7,-707.8,-391.4,,-230.0,,,,,,True,True,False,True,,True
47185,516,203.0,,,,,,249.0,143.9,197.4,177.8,,168.0,-313.0,,,,,,-267.0,-372.1,-318.6,-338.2,,-348.0,,,,,,True,False,False,False,,False
47187,1984,2541.0,5103.6,,,,,2497.0,2575.2,2403.2,2723.5,,1300.0,557.0,3119.6,,,,,513.0,591.2,419.2,739.5,,-684.0,False,,,,,True,False,True,False,,False
47189,1372,1659.0,3569.9,,,,,1505.0,1563.1,959.7,504.5,,1000.0,287.0,2197.9,,,,,133.0,191.1,-412.3,-867.5,,-372.0,False,,,,,True,True,False,False,,False
48001,658,861.0,2679.4,,,,,1569.0,525.0,97.1,239.2,,126.0,203.0,2021.4,,,,,911.0,-133.0,-560.9,-418.8,,-532.0,False,,,,,False,True,False,False,,False
48003,175,266.0,,,,,,596.0,219.2,0.5,244.9,,141.0,91.0,,,,,,421.0,44.2,-174.5,69.9,,-34.0,,,,,,False,True,False,True,,True
48005,667,2835.0,2628.1,,,,,2880.0,568.3,923.1,2926.9,,907.0,2168.0,1961.1,,,,,2213.0,-98.7,256.1,2259.9,,240.0,True,,,,,False,True,True,False,,True
48007,181,266.0,,,,,,454.0,166.8,132.0,533.4,,143.0,85.0,,,,,,273.0,-14.2,-49.0,352.4,,-38.0,,,,,,False,True,True,False,,True
48009,52,21.0,,,,,,22.0,11.5,,,,35.0,-31.0,,,,,,-30.0,-40.5,,,,-17.0,,,,,,True,False,,,,True
48011,10,7.0,,,,,,0.0,0.3,,2.2,,38.0,-3.0,,,,,,-10.0,-9.7,,-7.8,,28.0,,,,,,False,False,,False,,False
48013,226,266.0,784.4,,,,,3613.0,70.8,414.7,33.0,,54.0,40.0,558.4,,,,,3387.0,-155.2,188.7,-193.0,,-172.0,False,,,,,False,False,False,False,,False
48015,279,182.0,,,,,,511.0,58.6,270.6,64.3,,93.0,-97.0,,,,,,232.0,-220.4,-8.4,-214.7,,-186.0,,,,,,False,False,True,False,,False
48017,72,84.0,,,,,,61.0,4.8,0.0,95.5,,38.0,12.0,,,,,,-11.0,-67.2,-72.0,23.5,,-34.0,,,,,,True,False,False,False,,False
48019,42,168.0,,,,,,390.0,125.0,,154.6,,407.0,126.0,,,,,,348.0,83.0,,112.6,,365.0,,,,,,False,True,,True,,False
48021,495,1666.0,2129.4,,,,,1560.0,449.0,707.5,2499.1,,541.0,1171.0,1634.4,,,,,1065.0,-46.0,212.5,2004.1,,46.0,False,,,,,True,True,True,False,,True
48023,12,28.0,,,,,,17.0,,,8.9,,88.0,16.0,,,,,,5.0,,,-3.1,,76.0,,,,,,True,,,True,,False
48025,1452,1057.0,,,,,,2301.0,2992.8,66.2,1113.1,,546.0,-395.0,,,,,,849.0,1540.8,-1385.8,-338.9,,-906.0,,,,,,False,False,False,True,,False
48027,2110,2450.0,9981.7,,,,,5157.0,1634.5,3016.0,2051.3,,544.0,340.0,7871.7,,,,,3047.0,-475.5,906.0,-58.7,,-1566.0,False,,,,,False,False,False,True,,False
48029,12508,49399.0,128210.1,,,,,108259.0,33972.5,22607.1,15444.3,,10162.0,36891.0,115702.1,,,,,95751.0,21464.5,10099.1,2936.3,,-2346.0,False,,,,,False,True,True,True,,True
48031,56,119.0,,,,,,158.0,98.3,,120.2,,35.0,63.0,,,,,,102.0,42.3,,64.2,,-21.0,,,,,,False,True,,False,,True
48033,0,0.0,,,,,,0.0,,,,,,0.0,,,,,,0.0,,,,,,,,,,,True,,,,,
48035,160,329.0,,,,,,97.0,97.5,141.5,270.4,,262.0,169.0,,,,,,-63.0,-62.5,-18.5,110.4,,102.0,,,,,,True,True,True,True,,True
48037,496,651.0,877.0,,,,,2193.0,162.7,497.4,402.7,,205.0,155.0,381.0,,,,,1697.0,-333.3,1.4,-93.3,,-291.0,False,,,,,False,False,True,True,,False
48039,5077,5278.0,9922.4,,,,,7361.0,5808.5,2787.0,2504.1,,1872.0,201.0,4845.4,,,,,2284.0,731.5,-2290.0,-2572.9,,-3205.0,False,,,,,False,False,False,False,,False
48041,2507,2254.0,5524.8,,,,,3516.0,2037.2,1797.7,925.0,,1037.0,-253.0,3017.8,,,,,1009.0,-469.8,-709.3,-1582.0,,-1470.0,False,,,,,False,False,False,False,,False
48043,38,105.0,,,,,,153.0,36.1,0.0,227.8,,58.0,67.0,,,,,,115.0,-1.9,-38.0,189.8,,20.0,,,,,,False,True,True,False,,True
48045,2,7.0,,,,,,0.0,5.8,,5.5,,30.0,5.0,,,,,,-2.0,3.8,,3.5,,28.0,,,,,,True,True,,True,,False
48047,217,70.0,,,,,,129.0,153.1,,,,78.0,-147.0,,,,,,-88.0,-63.9,,,,-139.0,,,,,,True,True,,,,True
48049,292,266.0,,,,,,689.0,33.9,430.7,19.8,,35.0,-26.0,,,,,,397.0,-258.1,138.7,-272.2,,-257.0,,,,,,False,False,False,False,,False
48051,98,245.0,,,,,,333.0,83.8,128.8,442.4,,76.0,147.0,,,,,,235.0,-14.2,30.8,344.4,,-22.0,,,,,,False,True,True,False,,True
48053,307,525.0,,,,,,650.0,105.7,484.6,2637.1,,162.0,218.0,,,,,,343.0,-201.3,177.6,2330.1,,-145.0,,,,,,False,True,True,False,,True
48055,425,1211.0,,,,,,1778.0,1194.3,410.9,662.6,,299.0,786.0,,,,,,1353.0,769.3,-14.1,237.6,,-126.0,,,,,,False,True,True,True,,True
48057,227,1267.0,,,,,,1234.0,3228.5,110.9,1229.8,,345.0,1040.0,,,,,,1007.0,3001.5,-116.1,1002.8,,118.0,,,,,,True,False,True,True,,True
48059,55,42.0,,,,,,51.0,32.1,,35.5,,22.0,-13.0,,,,,,-4.0,-22.9,,-19.5,,-33.0,,,,,,True,False,,False,,False
48061,14156,15967.0,11630.8,,,,,23950.0,31804.7,3998.4,15189.6,,3994.0,1811.0,-2525.2,,,,,9794.0,17648.7,-10157.6,1033.6,,-10162.0,False,,,,,False,False,False,True,,False
48063,159,147.0,,,,,,320.0,27.3,57.3,112.9,,55.0,-12.0,,,,,,161.0,-131.7,-101.7,-46.1,,-104.0,,,,,,False,False,False,False,,False
48065,7,0.0,,,,,,18.0,2.0,,2.7,,0.0,-7.0,,,,,,11.0,-5.0,,-4.3,,-7.0,,,,,,False,True,,True,,False
48067,149,350.0,,,,,,410.0,127.1,279.0,370.4,,311.0,201.0,,,,,,261.0,-21.9,130.0,221.4,,162.0,,,,,,False,True,True,False,,True
48069,96,35.0,,,,,,79.0,1.1,43.4,1.2,,5.0,-61.0,,,,,,-17.0,-94.9,-52.6,-94.8,,-91.0,,,,,,True,False,True,False,,False
48071,403,798.0,,,,,,1281.0,284.6,443.5,449.7,,222.0,395.0,,,,,,878.0,-118.4,40.5,46.7,,-181.0,,,,,,False,True,True,True,,True
48073,829,1043.0,1140.4,,,,,1242.0,576.9,577.4,946.4,,394.0,214.0,311.4,,,,,413.0,-252.1,-251.6,117.4,,-435.0,False,,,,,False,False,False,True,,False
48075,45,77.0,,,,,,68.0,20.5,,24.5,,129.0,32.0,,,,,,23.0,-24.5,,-20.5,,84.0,,,,,,True,True,,True,,False
48077,47,42.0,,,,,,29.0,6.6,,,,66.0,-5.0,,,,,,-18.0,-40.4,,,,19.0,,,,,,False,False,,,,False
48079,36,14.0,,,,,,7.0,1.2,,11.7,,4.0,-22.0,,,,,,-29.0,-34.8,,-24.3,,-32.0,,,,,,False,False,,False,,False
48081,18,161.0,,,,,,7.0,33.1,,77.8,,73.0,143.0,,,,,,-11.0,15.1,,59.8,,55.0,,,,,,True,True,,True,,True
48083,54,14.0,,,,,,33.0,1.1,,9.7,,4.0,-40.0,,,,,,-21.0,-52.9,,-44.3,,-50.0,,,,,,True,False,,False,,False
48085,6304,3696.0,13305.8,,,,,12666.0,2513.5,7949.7,2126.9,,1534.0,-2608.0,7001.8,,,,,6362.0,-3790.5,1645.7,-4177.1,,-4770.0,False,,,,,False,False,True,False,,False
48087,13,0.0,,,,,,15.0,0.5,,0.9,,0.0,-13.0,,,,,,2.0,-12.5,,-12.1,,-13.0,,,,,,True,True,,True,,False
48089,247,252.0,,,,,,480.0,30.0,175.3,167.3,,165.0,5.0,,,,,,233.0,-217.0,-71.7,-79.7,,-82.0,,,,,,False,False,False,False,,False
48091,956,1673.0,3403.1,,,,,3554.0,2333.3,1567.4,338.9,,415.0,717.0,2447.1,,,,,2598.0,1377.3,611.4,-617.1,,-541.0,False,,,,,False,False,True,True,,True
48093,150,182.0,,,,,,125.0,24.4,108.7,12.2,,28.0,32.0,,,,,,-25.0,-125.6,-41.3,-137.8,,-122.0,,,,,,True,False,False,False,,False
48095,41,35.0,,,,,,65.0,23.0,,,,20.0,-6.0,,,,,,24.0,-18.0,,,,-21.0,,,,,,False,False,,,,False
48097,186,364.0,,,,,,472.0,57.9,345.0,2302.5,,242.0,178.0,,,,,,286.0,-128.1,159.0,2116.5,,56.0,,,,,,False,True,True,False,,True
48099,1289,693.0,170.1,,,,,946.0,591.6,232.3,306.2,,1442.0,-596.0,-1118.9,,,,,-343.0,-697.4,-1056.7,-982.8,,153.0,False,,,,,True,False,False,False,,True
48101,13,7.0,,,,,,0.0,0.9,,1.5,,1.0,-6.0,,,,,,-13.0,-12.1,,-11.5,,-12.0,,,,,,False,False,,False,,False
48103,14,0.0,,,,,,211.0,66.6,,13.4,,0.0,-14.0,,,,,,197.0,52.6,,-0.6,,-14.0,,,,,,False,False,,True,,False
48105,33,273.0,,,,,,197.0,,26.2,,,21.0,240.0,,,,,,164.0,,-6.8,,,-12.0,,,,,,True,,True,,,True
48107,37,70.0,,,,,,89.0,60.6,,113.1,,109.0,33.0,,,,,,52.0,23.6,,76.1,,72.0,,,,,,False,True,,False,,False
48109,26,7.0,,,,,,7.0,,,,,1.0,-19.0,,,,,,-19.0,,,,,-25.0,,,,,,False,,,,,False
48111,47,189.0,,,,,,27.0,134.6,30.4,94.0,,45.0,142.0,,,,,,-20.0,87.6,-16.6,47.0,,-2.0,,,,,,True,True,True,True,,True
48113,32498,40537.0,84679.4,,,,,68853.0,34203.8,22121.3,53726.0,,15345.0,8039.0,52181.4,,,,,36355.0,1705.8,-10376.7,21228.0,,-17153.0,False,,,,,False,True,False,False,,False
48115,146,112.0,,,,,,442.0,12.6,100.6,68.0,,24.0,-34.0,,,,,,296.0,-133.4,-45.4,-78.0,,-122.0,,,,,,False,False,False,False,,False
48117,328,497.0,,,,,,306.0,203.4,118.6,389.1,,177.0,169.0,,,,,,-22.0,-124.6,-209.4,61.1,,-151.0,,,,,,True,True,False,True,,True
48119,11,21.0,,,,,,27.0,4.5,,31.3,,41.0,10.0,,,,,,16.0,-6.5,,20.3,,30.0,,,,,,False,True,,False,,False
48121,4971,8050.0,9898.4,,,,,10456.0,13426.8,7923.6,6034.0,,6100.0,3079.0,4927.4,,,,,5485.0,8455.8,2952.6,1063.0,,1129.0,False,,,,,False,False,True,True,,True
48123,437,1365.0,,,,,,874.0,887.9,104.1,730.7,,214.0,928.0,,,,,,437.0,450.9,-332.9,293.7,,-223.0,,,,,,True,True,True,True,,True
48125,44,0.0,,,,,,7.0,0.7,,0.0,,0.0,-44.0,,,,,,-37.0,-43.3,,-44.0,,-44.0,,,,,,True,True,,False,,False
48127,103,224.0,,,,,,878.0,95.4,,226.5,,97.0,121.0,,,,,,775.0,-7.6,,123.5,,-6.0,,,,,,False,True,,False,,True
48129,21,21.0,,,,,,7.0,9.2,,26.6,,8.0,0.0,,,,,,-14.0,-11.8,,5.6,,-13.0,,,,,,False,False,,False,,False
48131,287,154.0,,,,,,471.0,210.0,37.5,631.5,,141.0,-133.0,,,,,,184.0,-77.0,-249.5,344.5,,-146.0,,,,,,False,True,False,False,,False
48133,122,70.0,,,,,,92.0,14.6,,,,33.0,-52.0,,,,,,-30.0,-107.4,,,,-89.0,,,,,,True,False,,,,False
48135,1635,8708.0,4829.3,,,,,8895.0,1459.0,1480.4,8747.1,,2916.0,7073.0,3194.3,,,,,7260.0,-176.0,-154.6,7112.1,,1281.0,True,,,,,False,True,True,False,,True
48137,14,63.0,,,,,,53.0,,,,,23.0,49.0,,,,,,39.0,,,,,9.0,,,,,,True,,,,,True
48139,1742,2072.0,3081.5,,,,,2717.0,379.3,1597.1,2314.6,,440.0,330.0,1339.5,,,,,975.0,-1362.7,-144.9,572.6,,-1302.0,False,,,,,False,False,True,False,,False
48141,8588,12873.0,28002.8,,,,,15460.0,5757.5,6707.4,12139.8,,6167.0,4285.0,19414.8,,,,,6872.0,-2830.5,-1880.6,3551.8,,-2421.0,False,,,,,False,True,True,True,,True
48143,393,224.0,,,,,,465.0,48.9,503.6,23.7,,40.0,-169.0,,,,,,72.0,-344.1,110.6,-369.3,,-353.0,,,,,,True,False,True,False,,False
48145,84,259.0,,,,,,209.0,325.0,97.4,490.0,,249.0,175.0,,,,,,125.0,241.0,13.4,406.0,,165.0,,,,,,True,False,True,False,,True
48147,489,147.0,,,,,,332.0,15.4,279.3,110.3,,38.0,-342.0,,,,,,-157.0,-473.6,-209.7,-378.7,,-451.0,,,,,,True,False,True,False,,False
48149,179,896.0,,,,,,434.0,610.9,133.9,675.8,,385.0,717.0,,,,,,255.0,431.9,-45.1,496.8,,206.0,,,,,,True,True,True,True,,True
48151,39,7.0,,,,,,14.0,6.9,,,,2.0,-32.0,,,,,,-25.0,-32.1,,,,-37.0,,,,,,True,False,,,,False
48153,37,28.0,,,,,,79.0,46.9,,57.8,,4.0,-9.0,,,,,,42.0,9.9,,20.8,,-33.0,,,,,,False,False,,False,,False
48155,3,7.0,,,,,,0.0,,,5.1,,26.0,4.0,,,,,,-3.0,,,2.1,,23.0,,,,,,True,,,True,,False
48157,8893,5887.0,10674.5,,,,,9607.0,3155.7,5226.8,5142.3,,2177.0,-3006.0,1781.5,,,,,714.0,-5737.3,-3666.2,-3750.7,,-6716.0,True,,,,,True,False,False,False,,False
48159,46,84.0,,,,,,151.0,151.0,,132.0,,44.0,38.0,,,,,,105.0,105.0,,86.0,,-2.0,,,,,,False,False,,False,,True
48161,275,245.0,,,,,,227.0,138.0,166.4,302.8,,175.0,-30.0,,,,,,-48.0,-137.0,-108.6,27.8,,-100.0,,,,,,False,False,False,True,,False
48163,240,532.0,,,,,,1920.0,134.4,92.4,405.7,,290.0,292.0,,,,,,1680.0,-105.6,-147.6,165.7,,50.0,,,,,,False,True,True,True,,True
48165,193,203.0,,,,,,500.0,127.0,,196.1,,167.0,10.0,,,,,,307.0,-66.0,,3.1,,-26.0,,,,,,False,False,,True,,False
48167,3234,7945.0,23687.9,,,,,10622.0,5226.2,2060.0,4202.8,,2120.0,4711.0,20453.9,,,,,7388.0,1992.2,-1174.0,968.8,,-1114.0,False,,,,,False,True,True,True,,True
48169,9,238.0,,,,,,99.0,129.1,,178.3,,47.0,229.0,,,,,,90.0,120.1,,169.3,,38.0,,,,,,True,True,,True,,True
48171,55,252.0,,,,,,391.0,214.0,266.5,445.5,,70.0,197.0,,,,,,336.0,159.0,211.5,390.5,,15.0,,,,,,False,True,False,False,,True
48173,0,0.0,,,,,,0.0,2.1,,2.4,,0.0,0.0,,,,,,0.0,2.1,,2.4,,0.0,,,,,,True,False,,False,,True
48175,61,259.0,,,,,,217.0,82.4,,195.7,,193.0,198.0,,,,,,156.0,21.4,,134.7,,132.0,,,,,,True,True,,True,,True
48177,254,959.0,,,,,,902.0,238.9,257.3,698.1,,186.0,705.0,,,,,,648.0,-15.1,3.3,444.1,,-68.0,,,,,,True,True,True,True,,True
48179,109,77.0,,,,,,256.0,5.9,40.0,70.1,,70.0,-32.0,,,,,,147.0,-103.1,-69.0,-38.9,,-39.0,,,,,,False,False,False,False,,False
48181,659,518.0,395.8,,,,,1659.0,237.5,789.2,268.8,,150.0,-141.0,-263.2,,,,,1000.0,-421.5,130.2,-390.2,,-509.0,False,,,,,False,False,True,False,,False
48183,817,1309.0,1846.0,,,,,3473.0,298.6,1567.3,1255.8,,368.0,492.0,1029.0,,,,,2656.0,-518.4,750.3,438.8,,-449.0,False,,,,,False,False,False,True,,True
48185,277,693.0,,,,,,521.0,111.5,184.4,680.5,,235.0,416.0,,,,,,244.0,-165.5,-92.6,403.5,,-42.0,,,,,,True,True,True,True,,True
48187,423,1666.0,4183.5,,,,,4607.0,1590.7,1472.8,635.7,,580.0,1243.0,3760.5,,,,,4184.0,1167.7,1049.8,212.7,,157.0,False,,,,,False,True,True,True,,True
48189,643,1225.0,,,,,,941.0,1031.1,21.6,1175.4,,286.0,582.0,,,,,,298.0,388.1,-621.4,532.4,,-357.0,,,,,,True,True,False,True,,True
48191,14,28.0,,,,,,14.0,0.9,,8.9,,74.0,14.0,,,,,,0.0,-13.1,,-5.1,,60.0,,,,,,True,True,,True,,False
48193,59,84.0,,,,,,51.0,57.2,,170.5,,46.0,25.0,,,,,,-8.0,-1.8,,111.5,,-13.0,,,,,,True,True,,False,,True
48195,62,28.0,,,,,,21.0,14.4,,4.2,,5.0,-34.0,,,,,,-41.0,-47.6,,-57.8,,-57.0,,,,,,False,False,,False,,False
48197,13,35.0,,,,,,26.0,1.5,,22.4,,74.0,22.0,,,,,,13.0,-11.5,,9.4,,61.0,,,,,,True,True,,True,,False
48199,738,1106.0,1202.8,,,,,1308.0,893.8,593.5,1407.5,,414.0,368.0,464.8,,,,,570.0,155.8,-144.5,669.5,,-324.0,False,,,,,False,True,True,False,,True
48201,51041,65282.0,86614.4,,,,,68127.0,52199.1,29511.5,44381.9,,30150.0,14241.0,35573.4,,,,,17086.0,1158.1,-21529.5,-6659.1,,-20891.0,False,,,,,False,True,False,True,,False
48203,278,406.0,287.3,,,,,1432.0,87.7,485.0,330.8,,114.0,128.0,9.3,,,,,1154.0,-190.3,207.0,52.8,,-164.0,True,,,,,False,False,False,True,,False
48205,26,98.0,,,,,,22.0,82.9,,113.1,,39.0,72.0,,,,,,-4.0,56.9,,87.1,,13.0,,,,,,True,True,,False,,True
48207,32,42.0,,,,,,39.0,5.5,,,,2.0,10.0,,,,,,7.0,-26.5,,,,-30.0,,,,,,True,False,,,,False
48209,1465,1876.0,7298.2,,,,,5480.0,969.6,1056.0,711.4,,541.0,411.0,5833.2,,,,,4015.0,-495.4,-409.0,-753.6,,-924.0,False,,,,,False,False,True,False,,False
48211,37,77.0,,,,,,21.0,48.8,,,,66.0,40.0,,,,,,-16.0,11.8,,,,29.0,,,,,,True,True,,,,True
48213,392,840.0,1115.1,,,,,1056.0,327.0,849.4,1620.1,,328.0,448.0,723.1,,,,,664.0,-65.0,457.4,1228.1,,-64.0,False,,,,,False,True,False,False,,True
48215,14182,29470.0,20232.7,,,,,95101.0,12217.6,7009.4,12380.5,,8019.0,15288.0,6050.7,,,,,80919.0,-1964.4,-7172.6,-1801.5,,-6163.0,True,,,,,False,True,True,True,,True
48217,203,490.0,,,,,,322.0,811.2,290.3,1806.5,,257.0,287.0,,,,,,119.0,608.2,87.3,1603.5,,54.0,,,,,,True,False,True,False,,True
48219,142,224.0,,,,,,270.0,117.9,125.9,154.3,,134.0,82.0,,,,,,128.0,-24.1,-16.1,12.3,,-8.0,,,,,,False,True,True,True,,True
48221,540,434.0,421.7,,,,,405.0,31.8,683.1,174.4,,189.0,-106.0,-118.3,,,,,-135.0,-508.2,143.1,-365.6,,-351.0,False,,,,,False,False,False,False,,False
48223,141,175.0,,,,,,682.0,73.8,316.6,227.8,,59.0,34.0,,,,,,541.0,-67.2,175.6,86.8,,-82.0,,,,,,False,False,False,False,,False
48225,318,231.0,,,,,,278.0,22.8,60.9,320.0,,146.0,-87.0,,,,,,-40.0,-295.2,-257.1,2.0,,-172.0,,,,,,True,False,False,True,,False
48227,300,252.0,,,,,,1748.0,727.9,139.8,583.6,,183.0,-48.0,,,,,,1448.0,427.9,-160.2,283.6,,-117.0,,,,,,False,False,False,False,,False
48229,24,7.0,,,,,,6.0,19.6,,13.8,,6.0,-17.0,,,,,,-18.0,-4.4,,-10.2,,-18.0,,,,,,False,True,,True,,False
48231,577,798.0,3358.2,,,,,1577.0,121.8,798.0,536.6,,391.0,221.0,2781.2,,,,,1000.0,-455.2,221.0,-40.4,,-186.0,False,,,,,False,False,False,True,,True
48233,58,98.0,,,,,,115.0,18.4,113.4,85.1,,33.0,40.0,,,,,,57.0,-39.6,55.4,27.1,,-25.0,,,,,,False,True,False,True,,True
48235,4,21.0,,,,,,7.0,1.2,,17.0,,20.0,17.0,,,,,,3.0,-2.8,,13.0,,16.0,,,,,,True,True,,True,,True
48237,112,70.0,,,,,,28.0,10.0,,,,140.0,-42.0,,,,,,-84.0,-102.0,,,,28.0,,,,,,False,False,,,,True
48239,317,196.0,,,,,,481.0,634.4,109.9,35.9,,26.0,-121.0,,,,,,164.0,317.4,-207.1,-281.1,,-291.0,,,,,,False,False,False,False,,False
48241,157,1134.0,,,,,,937.0,2251.4,364.2,628.0,,860.0,977.0,,,,,,780.0,2094.4,207.2,471.0,,703.0,,,,,,True,False,True,True,,True
48243,6,14.0,,,,,,0.0,,,11.8,,17.0,8.0,,,,,,-6.0,,,5.8,,11.0,,,,,,True,,,True,,False
48245,2071,4375.0,7448.8,,,,,7786.0,2545.1,1958.2,3991.4,,1171.0,2304.0,5377.8,,,,,5715.0,474.1,-112.8,1920.4,,-900.0,False,,,,,False,True,True,True,,True
48247,50,28.0,,,,,,65.0,67.1,,33.7,,11.0,-22.0,,,,,,15.0,17.1,,-16.3,,-39.0,,,,,,True,True,,True,,False
48249,862,756.0,,,,,,2171.0,772.3,229.7,640.4,,262.0,-106.0,,,,,,1309.0,-89.7,-632.3,-221.6,,-600.0,,,,,,False,True,False,False,,False
48251,1429,1827.0,1618.4,,,,,1880.0,492.4,1616.8,1991.2,,1224.0,398.0,189.4,,,,,451.0,-936.6,187.8,562.2,,-205.0,True,,,,,False,False,True,False,,True
48253,33,0.0,,,,,,478.0,155.5,1.0,0.0,,10.0,-33.0,,,,,,445.0,122.5,-32.0,-33.0,,-23.0,,,,,,False,False,True,False,,True
48255,549,378.0,,,,,,963.0,194.7,11.0,259.8,,97.0,-171.0,,,,,,414.0,-354.3,-538.0,-289.2,,-452.0,,,,,,False,False,False,False,,False
