,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IowaStateLW-STEM,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IowaStateLW-STEM,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IowaStateLW-STEM,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48155,17,0.0,,,0.0,0.5,0.8,,31.0,-17.0,,,-17.0,-16.5,-16.2,,14.0,,,False,True,True,,True
48157,3092,14448.0,,,12003.0,10305.2,8488.4,,9781.0,11356.0,,,8911.0,7213.2,5396.4,,6689.0,,,True,True,True,,True
48159,70,40.0,,,98.0,11.2,84.3,,34.0,-30.0,,,28.0,-58.8,14.3,,-36.0,,,True,False,True,,False
48161,247,176.0,,,122.0,111.5,108.1,,211.0,-71.0,,,-125.0,-135.5,-138.9,,-36.0,,,False,False,False,,True
48163,404,336.0,,,548.0,144.2,98.2,,148.0,-68.0,,,144.0,-259.8,-305.8,,-256.0,,,False,False,False,,False
48165,226,232.0,,,56.0,27.0,168.9,,150.0,6.0,,,-170.0,-199.0,-57.1,,-76.0,,,False,False,False,,False
48167,1696,3304.0,,,6988.0,215.8,2618.5,,1093.0,1608.0,,,5292.0,-1480.2,922.5,,-603.0,,,False,True,True,,True
48169,17,8.0,,,17.0,21.6,78.6,,1.0,-9.0,,,0.0,4.6,61.6,,-16.0,,,True,True,False,,False
48171,157,40.0,,,168.0,8.6,96.0,,34.0,-117.0,,,11.0,-148.4,-61.0,,-123.0,,,True,False,True,,False
48173,5,0.0,,,0.0,0.0,1.7,,0.0,-5.0,,,-5.0,-5.0,-3.3,,-5.0,,,False,False,True,,False
48175,36,16.0,,,104.0,72.0,49.3,,49.0,-20.0,,,68.0,36.0,13.3,,13.0,,,False,False,True,,True
48177,316,496.0,,,422.0,123.4,434.6,,100.0,180.0,,,106.0,-192.6,118.6,,-216.0,,,True,False,True,,False
48179,148,104.0,,,253.0,67.1,52.9,,34.0,-44.0,,,105.0,-80.9,-95.1,,-114.0,,,False,False,False,,False
48181,927,816.0,,,1395.0,351.1,561.4,,818.0,-111.0,,,468.0,-575.9,-365.6,,-109.0,,,False,False,False,,True
48183,662,984.0,,,1897.0,314.6,590.1,,731.0,322.0,,,1235.0,-347.4,-71.9,,69.0,,,False,False,True,,True
48185,225,272.0,,,539.0,167.9,236.7,,123.0,47.0,,,314.0,-57.1,11.7,,-102.0,,,False,False,True,,False
48187,1986,472.0,,,1530.0,123.1,163.9,,522.0,-1514.0,,,-456.0,-1862.9,-1822.1,,-1464.0,,,True,False,False,,True
48189,721,480.0,,,507.0,49.8,188.1,,55.0,-241.0,,,-214.0,-671.2,-532.9,,-666.0,,,True,False,False,,False
48191,21,8.0,,,16.0,3.5,,,3.0,-13.0,,,-5.0,-17.5,,,-18.0,,,True,False,,,False
48193,86,32.0,,,48.0,0.0,225.4,,10.0,-54.0,,,-38.0,-86.0,139.4,,-76.0,,,True,False,False,,False
48195,88,48.0,,,42.0,47.2,56.6,,35.0,-40.0,,,-46.0,-40.8,-31.4,,-53.0,,,False,False,True,,False
48197,42,0.0,,,24.0,0.7,,,1.0,-42.0,,,-18.0,-41.3,,,-41.0,,,True,True,,,True
48199,357,744.0,,,793.0,44.7,426.0,,394.0,387.0,,,436.0,-312.3,69.0,,37.0,,,False,True,True,,True
48201,56210,48376.0,,,53334.0,22178.2,18475.5,,18543.0,-7834.0,,,-2876.0,-34031.8,-37734.5,,-37667.0,,,True,False,False,,False
48203,238,312.0,,,922.0,136.6,302.4,,140.0,74.0,,,684.0,-101.4,64.4,,-98.0,,,False,False,True,,False
48205,64,40.0,,,49.0,50.2,78.2,,31.0,-24.0,,,-15.0,-13.8,14.2,,-33.0,,,True,True,True,,False
48207,27,0.0,,,24.0,11.8,,,7.0,-27.0,,,-3.0,-15.2,,,-20.0,,,True,True,,,True
48209,1662,1112.0,,,1914.0,205.6,597.8,,150.0,-550.0,,,252.0,-1456.4,-1064.2,,-1512.0,,,True,False,False,,False
48211,85,16.0,,,27.0,2.3,22.1,,7.0,-69.0,,,-58.0,-82.7,-62.9,,-78.0,,,True,False,True,,False
48213,408,464.0,,,648.0,83.1,254.3,,433.0,56.0,,,240.0,-324.9,-153.7,,25.0,,,False,False,False,,True
48215,10186,17496.0,,,37855.0,15241.0,11333.0,,5897.0,7310.0,,,27669.0,5055.0,1147.0,,-4289.0,,,False,True,True,,True
48217,418,24.0,,,340.0,4.1,68.8,,12.0,-394.0,,,-78.0,-413.9,-349.2,,-406.0,,,True,False,True,,False
48219,241,152.0,,,84.0,121.9,138.4,,82.0,-89.0,,,-157.0,-119.1,-102.6,,-159.0,,,False,False,False,,False
48221,416,368.0,,,475.0,23.7,164.2,,220.0,-48.0,,,59.0,-392.3,-251.8,,-196.0,,,False,False,False,,False
48223,241,144.0,,,494.0,36.3,525.1,,76.0,-97.0,,,253.0,-204.7,284.1,,-165.0,,,False,False,False,,False
48225,274,48.0,,,256.0,7.0,147.5,,8.0,-226.0,,,-18.0,-267.0,-126.5,,-266.0,,,True,False,True,,False
48227,785,376.0,,,157.0,116.3,398.1,,787.0,-409.0,,,-628.0,-668.7,-386.9,,2.0,,,False,False,True,,True
48229,36,8.0,,,4.0,6.4,31.2,,10.0,-28.0,,,-32.0,-29.6,-4.8,,-26.0,,,False,False,True,,True
48231,513,728.0,,,1035.0,497.2,419.8,,372.0,215.0,,,522.0,-15.8,-93.2,,-141.0,,,False,True,True,,True
48233,144,48.0,,,120.0,27.6,116.0,,21.0,-96.0,,,-24.0,-116.3,-28.0,,-123.0,,,True,False,True,,False
48235,4,0.0,,,0.0,0.0,14.4,,0.0,-4.0,,,-4.0,-4.0,10.4,,-4.0,,,False,False,False,,False
48237,42,136.0,,,58.0,4.9,148.0,,186.0,94.0,,,16.0,-37.1,106.0,,144.0,,,True,True,False,,False
48239,170,472.0,,,296.0,13.3,484.0,,63.0,302.0,,,126.0,-156.7,314.0,,-107.0,,,True,True,False,,True
48241,114,272.0,,,724.0,43.3,229.9,,260.0,158.0,,,610.0,-70.7,115.9,,146.0,,,False,True,True,,True
48243,9,0.0,,,0.0,0.0,2.0,,0.0,-9.0,,,-9.0,-9.0,-7.0,,-9.0,,,False,False,True,,False
48245,1528,2016.0,,,4354.0,897.9,1279.7,,837.0,488.0,,,2826.0,-630.1,-248.3,,-691.0,,,False,False,True,,False
48247,83,64.0,,,56.0,12.5,55.1,,30.0,-19.0,,,-27.0,-70.5,-27.9,,-53.0,,,False,False,False,,False
48249,647,800.0,,,767.0,349.6,895.1,,271.0,153.0,,,120.0,-297.4,248.1,,-376.0,,,True,False,False,,False
48251,1033,1872.0,,,1684.0,72.2,1534.5,,1014.0,839.0,,,651.0,-960.8,501.5,,-19.0,,,True,False,True,,True
48253,71,8.0,,,166.0,147.4,12.3,,0.0,-63.0,,,95.0,76.4,-58.7,,-71.0,,,False,False,True,,False
48255,244,384.0,,,413.0,398.2,2141.8,,20.0,140.0,,,169.0,154.2,1897.8,,-224.0,,,False,False,False,,False
48257,742,1680.0,,,1404.0,71.2,1006.7,,670.0,938.0,,,662.0,-670.8,264.7,,-72.0,,,True,True,True,,True
48259,200,104.0,,,333.0,73.5,35.4,,264.0,-96.0,,,133.0,-126.5,-164.6,,64.0,,,False,False,False,,True
48261,1,8.0,,,0.0,3.1,9.2,,3.0,7.0,,,-1.0,2.1,8.2,,2.0,,,True,True,False,,True
48263,4,24.0,,,0.0,6.8,12.2,,28.0,20.0,,,-4.0,2.8,8.2,,24.0,,,True,True,True,,False
48265,246,80.0,,,401.0,9.5,300.2,,23.0,-166.0,,,155.0,-236.5,54.2,,-223.0,,,True,False,True,,False
48267,5,0.0,,,32.0,1.6,,,3.0,-5.0,,,27.0,-3.4,,,-2.0,,,False,True,,,True
48269,1,0.0,,,0.0,0.0,,,,-1.0,,,-1.0,-1.0,,,,,,False,False,,,
48271,41,8.0,,,57.0,0.8,,,3.0,-33.0,,,16.0,-40.1,,,-38.0,,,True,False,,,False
48273,485,528.0,,,454.0,249.0,737.4,,216.0,43.0,,,-31.0,-236.0,252.4,,-269.0,,,True,False,False,,False
48275,48,16.0,,,17.0,5.9,,,3.0,-32.0,,,-31.0,-42.1,,,-45.0,,,True,False,,,False
48277,844,624.0,,,627.0,104.8,331.4,,720.0,-220.0,,,-217.0,-739.2,-512.6,,-124.0,,,True,False,False,,True
48279,189,136.0,,,62.0,58.5,226.8,,60.0,-53.0,,,-127.0,-130.5,37.8,,-129.0,,,False,False,True,,False
48281,158,104.0,,,159.0,79.9,138.5,,64.0,-54.0,,,1.0,-78.1,-19.5,,-94.0,,,True,False,True,,False
48283,29,24.0,,,231.0,0.0,243.1,,0.0,-5.0,,,202.0,-29.0,214.1,,-29.0,,,False,False,False,,False
48285,447,160.0,,,363.0,180.2,342.5,,26.0,-287.0,,,-84.0,-266.8,-104.5,,-421.0,,,True,True,True,,False
48287,49,80.0,,,248.0,18.0,235.2,,23.0,31.0,,,199.0,-31.0,186.2,,-26.0,,,False,True,False,,True
48289,154,56.0,,,102.0,101.7,58.9,,76.0,-98.0,,,-52.0,-52.3,-95.1,,-78.0,,,True,True,True,,True
48291,1061,1440.0,,,1277.0,2672.4,974.0,,1214.0,379.0,,,216.0,1611.4,-87.0,,153.0,,,True,False,True,,True
48293,280,672.0,,,205.0,60.4,904.3,,401.0,392.0,,,-75.0,-219.6,624.3,,121.0,,,True,True,False,,True
48295,40,8.0,,,16.0,5.4,7.7,,4.0,-32.0,,,-24.0,-34.6,-32.3,,-36.0,,,True,False,False,,False
48297,92,336.0,,,193.0,14.7,319.8,,72.0,244.0,,,101.0,-77.3,227.8,,-20.0,,,True,True,True,,True
48299,67,64.0,,,160.0,2.6,98.5,,51.0,-3.0,,,93.0,-64.4,31.5,,-16.0,,,False,False,False,,False
48301,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
48303,8356,2584.0,,,3348.0,2138.5,1192.4,,1146.0,-5772.0,,,-5008.0,-6217.5,-7163.6,,-7210.0,,,True,False,False,,False
48305,68,16.0,,,4.0,0.9,30.1,,6.0,-52.0,,,-64.0,-67.1,-37.9,,-62.0,,,False,False,True,,False
48307,113,152.0,,,56.0,14.2,179.1,,160.0,39.0,,,-57.0,-98.8,66.1,,47.0,,,False,False,False,,False
48309,3648,2768.0,,,3372.0,2407.0,1578.9,,1101.0,-880.0,,,-276.0,-1241.0,-2069.1,,-2547.0,,,True,False,False,,False
48311,14,0.0,,,8.0,4.5,11.5,,0.0,-14.0,,,-6.0,-9.5,-2.5,,-14.0,,,True,True,True,,False
48313,215,48.0,,,253.0,169.7,810.8,,2.0,-167.0,,,38.0,-45.3,595.8,,-213.0,,,True,True,False,,False
48315,24,24.0,,,105.0,29.1,48.9,,5.0,0.0,,,81.0,5.1,24.9,,-19.0,,,False,False,False,,False
48317,15,24.0,,,2.0,7.0,83.7,,13.0,9.0,,,-13.0,-8.0,68.7,,-2.0,,,False,True,False,,True
48319,16,32.0,,,32.0,44.3,18.1,,9.0,16.0,,,16.0,28.3,2.1,,-7.0,,,False,False,True,,True
48321,239,224.0,,,1037.0,114.5,103.7,,103.0,-15.0,,,798.0,-124.5,-135.3,,-136.0,,,False,False,False,,False
48323,721,4168.0,,,2703.0,4912.7,2319.5,,0.0,3447.0,,,1982.0,4191.7,1598.5,,-721.0,,,True,False,True,,True
48325,194,656.0,,,764.0,542.7,626.0,,244.0,462.0,,,570.0,348.7,432.0,,50.0,,,False,True,True,,True
48327,20,16.0,,,16.0,9.7,14.0,,25.0,-4.0,,,-4.0,-10.3,-6.0,,5.0,,,False,False,False,,False
48329,1362,1552.0,,,1909.0,81.5,737.7,,463.0,190.0,,,547.0,-1280.5,-624.3,,-899.0,,,False,False,False,,False
48331,137,272.0,,,335.0,24.8,184.9,,148.0,135.0,,,198.0,-112.2,47.9,,11.0,,,False,True,True,,True
48333,40,40.0,,,24.0,11.6,,,24.0,0.0,,,-16.0,-28.4,,,-16.0,,,False,False,,,False
48335,63,16.0,,,19.0,15.2,134.7,,6.0,-47.0,,,-44.0,-47.8,71.7,,-57.0,,,True,False,False,,False
48337,129,184.0,,,258.0,42.9,305.2,,279.0,55.0,,,129.0,-86.1,176.2,,150.0,,,False,False,False,,False
48339,4929,7664.0,,,6833.0,230.4,6329.0,,8593.0,2735.0,,,1904.0,-4698.6,1400.0,,3664.0,,,True,False,True,,False
48341,166,168.0,,,186.0,28.5,200.5,,0.0,2.0,,,20.0,-137.5,34.5,,-166.0,,,False,False,False,,False
48343,64,40.0,,,142.0,18.3,110.8,,18.0,-24.0,,,78.0,-45.7,46.8,,-46.0,,,False,False,False,,False
48345,6,0.0,,,0.0,0.2,3.6,,0.0,-6.0,,,-6.0,-5.8,-2.4,,-6.0,,,False,True,True,,False
48347,477,456.0,,,791.0,129.8,473.2,,128.0,-21.0,,,314.0,-347.2,-3.8,,-349.0,,,False,False,True,,False
48349,369,536.0,,,832.0,37.4,225.7,,273.0,167.0,,,463.0,-331.6,-143.3,,-96.0,,,False,False,True,,True
48351,26,304.0,,,332.0,0.0,269.8,,280.0,278.0,,,306.0,-26.0,243.8,,254.0,,,False,True,True,,True
48353,216,40.0,,,45.0,150.4,196.3,,21.0,-176.0,,,-171.0,-65.6,-19.7,,-195.0,,,True,True,True,,False
48355,3128,7808.0,,,7023.0,10000.9,11012.3,,117.0,4680.0,,,3895.0,6872.9,7884.3,,-3011.0,,,True,False,False,,True
48357,154,16.0,,,132.0,0.0,16.3,,4.0,-138.0,,,-22.0,-154.0,-137.7,,-150.0,,,True,False,True,,False
48359,12,0.0,,,0.0,2.1,,,0.0,-12.0,,,-12.0,-9.9,,,-12.0,,,False,True,,,False
48361,455,1448.0,,,1370.0,452.0,1319.3,,339.0,993.0,,,915.0,-3.0,864.3,,-116.0,,,True,True,True,,True
48363,260,464.0,,,329.0,12.6,411.2,,240.0,204.0,,,69.0,-247.4,151.2,,-20.0,,,True,False,True,,True
48365,145,8.0,,,304.0,1.7,27.7,,5.0,-137.0,,,159.0,-143.3,-117.3,,-140.0,,,False,False,True,,False
48367,689,1432.0,,,1193.0,41.9,1153.1,,1004.0,743.0,,,504.0,-647.1,464.1,,315.0,,,True,True,True,,True
48369,157,96.0,,,73.0,15.9,37.7,,26.0,-61.0,,,-84.0,-141.1,-119.3,,-131.0,,,False,False,False,,False
48371,152,112.0,,,229.0,85.5,71.8,,45.0,-40.0,,,77.0,-66.5,-80.2,,-107.0,,,False,False,False,,False
48373,129,32.0,,,707.0,208.3,151.2,,15.0,-97.0,,,578.0,79.3,22.2,,-114.0,,,False,True,True,,False
48375,3202,1008.0,,,1179.0,1601.4,792.3,,404.0,-2194.0,,,-2023.0,-1600.6,-2409.7,,-2798.0,,,True,True,False,,False
48377,74,0.0,,,16.0,0.0,38.0,,1.0,-74.0,,,-58.0,-74.0,-36.0,,-73.0,,,True,False,True,,True
48379,25,8.0,,,32.0,2.3,19.8,,4.0,-17.0,,,7.0,-22.7,-5.2,,-21.0,,,True,False,True,,False
48381,2249,1144.0,,,786.0,264.8,1056.2,,1233.0,-1105.0,,,-1463.0,-1984.2,-1192.8,,-1016.0,,,False,False,False,,True
48383,18,72.0,,,7.0,32.9,106.5,,58.0,54.0,,,-11.0,14.9,88.5,,40.0,,,True,True,False,,True
48385,21,64.0,,,26.0,17.3,,,8.0,43.0,,,5.0,-3.7,,,-13.0,,,True,True,,,True
48387,40,16.0,,,104.0,14.7,36.8,,12.0,-24.0,,,64.0,-25.3,-3.2,,-28.0,,,False,False,True,,False
48389,82,72.0,,,107.0,7.0,92.3,,25.0,-10.0,,,25.0,-75.0,10.3,,-57.0,,,False,False,False,,False
48391,66,32.0,,,108.0,1.0,210.9,,9.0,-34.0,,,42.0,-65.0,144.9,,-57.0,,,False,False,False,,False
48393,9,0.0,,,0.0,0.0,1.2,,0.0,-9.0,,,-9.0,-9.0,-7.8,,-9.0,,,False,False,True,,False
48395,159,32.0,,,185.0,34.4,131.9,,7.0,-127.0,,,26.0,-124.6,-27.1,,-152.0,,,True,True,True,,False
48397,534,1288.0,,,997.0,1188.2,3262.7,,757.0,754.0,,,463.0,654.2,2728.7,,223.0,,,True,True,False,,True
48399,117,200.0,,,37.0,32.6,272.1,,98.0,83.0,,,-80.0,-84.4,155.1,,-19.0,,,True,False,False,,True
48401,569,368.0,,,860.0,145.9,185.1,,345.0,-201.0,,,291.0,-423.1,-383.9,,-224.0,,,False,False,False,,False
48403,15,56.0,,,148.0,0.2,39.7,,41.0,41.0,,,133.0,-14.8,24.7,,26.0,,,False,True,True,,True
48405,28,56.0,,,160.0,40.9,22.2,,36.0,28.0,,,132.0,12.9,-5.8,,8.0,,,False,True,True,,True
48407,39,80.0,,,368.0,2.3,255.4,,14.0,41.0,,,329.0,-36.7,216.4,,-25.0,,,False,True,False,,True
48409,381,432.0,,,1262.0,335.0,273.0,,310.0,51.0,,,881.0,-46.0,-108.0,,-71.0,,,False,True,False,,False
48411,80,56.0,,,48.0,16.8,,,111.0,-24.0,,,-32.0,-63.2,,,31.0,,,False,False,,,False
48413,19,0.0,,,16.0,27.6,14.4,,0.0,-19.0,,,-3.0,8.6,-4.6,,-19.0,,,True,True,True,,False
48415,448,80.0,,,120.0,11.2,497.3,,20.0,-368.0,,,-328.0,-436.8,49.3,,-428.0,,,True,False,True,,False
48417,24,8.0,,,2.0,1.5,,,1.0,-16.0,,,-22.0,-22.5,,,-23.0,,,False,False,,,False
48419,112,120.0,,,385.0,80.1,198.5,,38.0,8.0,,,273.0,-31.9,86.5,,-74.0,,,False,False,False,,False
48421,24,48.0,,,23.0,19.1,26.6,,45.0,24.0,,,-1.0,-4.9,2.6,,21.0,,,True,True,True,,True
48423,1200,1824.0,,,3353.0,123.8,1800.3,,1603.0,624.0,,,2153.0,-1076.2,600.3,,403.0,,,False,False,True,,True
48425,43,224.0,,,42.0,51.7,287.9,,164.0,181.0,,,-1.0,8.7,244.9,,121.0,,,True,True,False,,True
48427,948,1056.0,,,1658.0,1171.8,505.5,,233.0,108.0,,,710.0,223.8,-442.5,,-715.0,,,False,False,False,,False
48429,58,0.0,,,51.0,92.4,478.1,,221.0,-58.0,,,-7.0,34.4,420.1,,163.0,,,True,True,False,,False
48431,11,0.0,,,0.0,1.0,,,0.0,-11.0,,,-11.0,-10.0,,,-11.0,,,False,True,,,False
48433,12,0.0,,,0.0,0.3,9.3,,3.0,-12.0,,,-12.0,-11.7,-2.7,,-9.0,,,False,True,True,,True
48435,19,72.0,,,35.0,16.2,86.0,,38.0,53.0,,,16.0,-2.8,67.0,,19.0,,,True,True,False,,True
48437,50,40.0,,,34.0,15.8,36.6,,32.0,-10.0,,,-16.0,-34.2,-13.4,,-18.0,,,False,False,False,,False
48439,19463,28264.0,,,33947.0,6066.6,24597.5,,16352.0,8801.0,,,14484.0,-13396.4,5134.5,,-3111.0,,,False,False,True,,True
48441,500,640.0,,,623.0,103.4,659.5,,777.0,140.0,,,123.0,-396.6,159.5,,277.0,,,True,False,False,,False
48443,1,8.0,,,0.0,0.0,2.9,,31.0,7.0,,,-1.0,-1.0,1.9,,30.0,,,True,True,True,,False
48445,242,120.0,,,223.0,0.0,403.5,,65.0,-122.0,,,-19.0,-242.0,161.5,,-177.0,,,True,False,False,,False
48447,12,0.0,,,0.0,0.8,6.2,,0.0,-12.0,,,-12.0,-11.2,-5.8,,-12.0,,,False,True,True,,False
48449,246,256.0,,,877.0,656.8,315.1,,84.0,10.0,,,631.0,410.8,69.1,,-162.0,,,False,False,False,,False
48451,1216,1496.0,,,756.0,521.9,703.1,,441.0,280.0,,,-460.0,-694.1,-512.9,,-775.0,,,False,False,False,,False
48453,5349,12408.0,,,9551.0,8469.1,9726.8,,5872.0,7059.0,,,4202.0,3120.1,4377.8,,523.0,,,True,True,True,,True
48455,31,48.0,,,127.0,40.7,43.8,,11.0,17.0,,,96.0,9.7,12.8,,-20.0,,,False,True,True,,False
48457,78,232.0,,,504.0,0.8,220.2,,531.0,154.0,,,426.0,-77.2,142.2,,453.0,,,False,True,True,,False
48459,148,344.0,,,363.0,227.3,276.6,,264.0,196.0,,,215.0,79.3,128.6,,116.0,,,False,True,True,,True
48461,24,16.0,,,0.0,5.5,,,24.0,-8.0,,,-24.0,-18.5,,,0.0,,,False,False,,,True
48463,167,464.0,,,497.0,339.6,684.8,,186.0,297.0,,,330.0,172.6,517.8,,19.0,,,False,True,False,,True
48465,515,1408.0,,,1513.0,12.0,1526.3,,126.0,893.0,,,998.0,-503.0,1011.3,,-389.0,,,False,True,False,,True
48467,164,336.0,,,335.0,167.6,210.3,,244.0,172.0,,,171.0,3.6,46.3,,80.0,,,True,True,True,,True
48469,487,1024.0,,,2247.0,74.6,1579.9,,129.0,537.0,,,1760.0,-412.4,1092.9,,-358.0,,,False,True,False,,True
48471,1488,704.0,,,1249.0,0.0,808.2,,147.0,-784.0,,,-239.0,-1488.0,-679.8,,-1341.0,,,True,False,True,,False
48473,357,696.0,,,1186.0,579.5,400.1,,801.0,339.0,,,829.0,222.5,43.1,,444.0,,,False,True,True,,False
48475,55,24.0,,,36.0,11.1,52.2,,25.0,-31.0,,,-19.0,-43.9,-2.8,,-30.0,,,True,False,True,,True
48477,134,264.0,,,645.0,6.0,236.7,,134.0,130.0,,,511.0,-128.0,102.7,,0.0,,,False,True,True,,True
48479,4575,5272.0,,,8332.0,754.0,3929.6,,1170.0,697.0,,,3757.0,-3821.0,-645.4,,-3405.0,,,False,False,True,,False
48481,335,632.0,,,1138.0,943.6,538.7,,336.0,297.0,,,803.0,608.6,203.7,,1.0,,,False,False,True,,True
48483,18,32.0,,,47.0,13.1,29.6,,79.0,14.0,,,29.0,-4.9,11.6,,61.0,,,False,True,True,,False
48485,1656,704.0,,,2035.0,287.6,295.1,,638.0,-952.0,,,379.0,-1368.4,-1360.9,,-1018.0,,,True,False,False,,False
48487,186,136.0,,,211.0,31.6,314.6,,68.0,-50.0,,,25.0,-154.4,128.6,,-118.0,,,True,False,False,,False
48489,431,360.0,,,405.0,393.3,165.3,,86.0,-71.0,,,-26.0,-37.7,-265.7,,-345.0,,,True,True,False,,False
48491,1450,2856.0,,,4521.0,238.1,1839.0,,1287.0,1406.0,,,3071.0,-1211.9,389.0,,-163.0,,,False,True,True,,True
48493,460,200.0,,,646.0,77.4,98.2,,292.0,-260.0,,,186.0,-382.6,-361.8,,-168.0,,,True,False,False,,True
48495,45,0.0,,,14.0,4.5,154.7,,3.0,-45.0,,,-31.0,-40.5,109.7,,-42.0,,,True,True,False,,True
48497,253,544.0,,,631.0,35.4,447.4,,474.0,291.0,,,378.0,-217.6,194.4,,221.0,,,False,True,True,,True
48499,212,144.0,,,313.0,57.6,572.4,,84.0,-68.0,,,101.0,-154.4,360.4,,-128.0,,,False,False,False,,False
48501,146,120.0,,,11.0,9.0,163.8,,75.0,-26.0,,,-135.0,-137.0,17.8,,-71.0,,,False,False,True,,False
48503,279,72.0,,,237.0,7.5,185.2,,29.0,-207.0,,,-42.0,-271.5,-93.8,,-250.0,,,True,False,True,,False
48505,107,320.0,,,206.0,48.9,259.9,,229.0,213.0,,,99.0,-58.1,152.9,,122.0,,,True,True,True,,True
48507,195,80.0,,,252.0,6.2,242.7,,37.0,-115.0,,,57.0,-188.8,47.7,,-158.0,,,True,False,True,,False
49001,0,0.0,,,8.0,0.0,,,,0.0,,,8.0,0.0,,,,,,False,True,,,
49003,0,0.0,,,82.0,0.0,,,,0.0,,,82.0,0.0,,,,,,False,True,,,
49005,0,0.0,,,327.0,0.0,0.0,,,0.0,,,327.0,0.0,0.0,,,,,False,True,False,,
49007,0,0.0,,,71.0,0.0,0.0,,,0.0,,,71.0,0.0,0.0,,,,,False,True,True,,
49009,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
49011,3483,1624.0,,,1632.0,1019.7,982.6,,1050.0,-1859.0,,,-1851.0,-2463.3,-2500.4,,-2433.0,,,True,False,False,,False
49013,0,0.0,,,50.0,0.0,0.0,,,0.0,,,50.0,0.0,0.0,,,,,False,True,True,,
49015,0,0.0,,,10.0,0.0,0.0,,,0.0,,,10.0,0.0,0.0,,,,,False,True,True,,
49017,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
49019,0,0.0,,,0.0,0.0,0.0,,,0.0,,,0.0,0.0,0.0,,,,,True,True,True,,
49021,0,0.0,,,203.0,0.0,0.0,,,0.0,,,203.0,0.0,0.0,,,,,False,True,False,,
49023,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
49025,0,0.0,,,8.0,0.0,0.0,,,0.0,,,8.0,0.0,0.0,,,,,False,True,True,,
49027,0,0.0,,,25.0,0.0,,,,0.0,,,25.0,0.0,,,,,,False,True,,,
49029,0,0.0,,,10.0,0.0,,,,0.0,,,10.0,0.0,,,,,,False,True,,,
49031,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
49033,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
49035,17596,8080.0,,,8284.0,5275.1,4673.2,,3445.0,-9516.0,,,-9312.0,-12320.9,-12922.8,,-14151.0,,,True,False,False,,False
49037,95,64.0,,,7.0,3.6,210.3,,2.0,-31.0,,,-88.0,-91.4,115.3,,-93.0,,,False,False,False,,False
49039,0,0.0,,,111.0,0.0,,,,0.0,,,111.0,0.0,,,,,,False,True,,,
49041,0,0.0,,,33.0,0.0,,,,0.0,,,33.0,0.0,,,,,,False,True,,,
49043,408,608.0,,,232.0,190.1,220.0,,119.0,200.0,,,-176.0,-217.9,-188.0,,-289.0,,,True,False,True,,False
49045,560,200.0,,,179.0,168.1,223.9,,178.0,-360.0,,,-381.0,-391.9,-336.1,,-382.0,,,False,False,True,,False
49047,0,0.0,,,33.0,0.0,0.0,,,0.0,,,33.0,0.0,0.0,,,,,False,True,True,,
49049,14895,5864.0,,,3741.0,3160.9,4995.3,,2873.0,-9031.0,,,-11154.0,-11734.1,-9899.7,,-12022.0,,,False,False,False,,False
49051,360,152.0,,,176.0,288.9,103.7,,74.0,-208.0,,,-184.0,-71.1,-256.3,,-286.0,,,True,True,False,,False
49053,0,0.0,,,1404.0,0.0,0.0,,,0.0,,,1404.0,0.0,0.0,,,,,False,True,False,,
49055,0,0.0,,,0.0,0.0,,,,0.0,,,0.0,0.0,,,,,,True,True,,,
49057,0,0.0,,,1177.0,0.0,,,,0.0,,,1177.0,0.0,,,,,,False,True,,,
50001,38,16.0,,,8.0,11.5,7.7,,12.0,-22.0,,,-30.0,-26.5,-30.3,,-26.0,,,False,False,False,,False
50003,39,24.0,,,1.0,5.1,20.2,,18.0,-15.0,,,-38.0,-33.9,-18.8,,-21.0,,,False,False,False,,False
50005,6,8.0,,,8.0,0.0,5.4,,10.0,2.0,,,2.0,-6.0,-0.6,,4.0,,,False,False,True,,False
50007,133,144.0,,,67.0,0.7,174.6,,93.0,11.0,,,-66.0,-132.3,41.6,,-40.0,,,False,False,False,,False
50009,0,0.0,,,0.0,0.1,1.5,,0.0,0.0,,,0.0,0.1,1.5,,0.0,,,True,False,False,,True
50011,11,16.0,,,8.0,28.5,24.0,,10.0,5.0,,,-3.0,17.5,13.0,,-1.0,,,True,False,False,,True
