,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,LANL-GrowthRate,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
48049,286,280.0,,,,,521.0,29.7,275.2,250.6,,77.0,-6.0,,,,,235.0,-256.3,-10.8,-35.4,,-209.0,,,,,False,False,False,False,,False
48051,98,98.0,,,,,275.0,8.3,132.3,642.7,,27.0,0.0,,,,,177.0,-89.7,34.3,544.7,,-71.0,,,,,False,False,False,False,,False
48053,181,1029.0,,,,,551.0,13.2,377.8,2375.0,,505.0,848.0,,,,,370.0,-167.8,196.8,2194.0,,324.0,,,,,True,True,True,False,,True
48055,425,539.0,,,,,1050.0,104.5,8.2,406.4,,161.0,114.0,,,,,625.0,-320.5,-416.8,-18.6,,-264.0,,,,,False,False,False,True,,False
48057,181,420.0,,,,,679.0,138.5,74.7,214.1,,157.0,239.0,,,,,498.0,-42.5,-106.3,33.1,,-24.0,,,,,False,True,True,True,,True
48059,61,21.0,,,,,82.0,7.7,,17.8,,7.0,-40.0,,,,,21.0,-53.3,,-43.2,,-54.0,,,,,True,False,,False,,False
48061,11434,21875.0,14295.7,,,,2682.0,54167.3,4349.8,31882.5,,4783.0,10441.0,2861.7,,,,-8752.0,42733.3,-7084.2,20448.5,,-6651.0,True,,,,True,False,True,False,,True
48063,143,210.0,,,,,167.0,36.1,72.7,168.7,,124.0,67.0,,,,,24.0,-106.9,-70.3,25.7,,-19.0,,,,,True,False,False,True,,True
48065,5,21.0,,,,,33.0,0.7,,,,100.0,16.0,,,,,28.0,-4.3,,,,95.0,,,,,False,True,,,,False
48067,159,133.0,,,,,381.0,11.8,281.9,301.5,,282.0,-26.0,,,,,222.0,-147.2,122.9,142.5,,123.0,,,,,False,False,False,False,,False
48069,81,161.0,,,,,59.0,29.8,55.4,103.4,,52.0,80.0,,,,,-22.0,-51.2,-25.6,22.4,,-29.0,,,,,True,True,True,True,,True
48071,368,525.0,,,,,829.0,154.9,294.3,239.5,,165.0,157.0,,,,,461.0,-213.1,-73.7,-128.5,,-203.0,,,,,False,False,True,True,,False
48073,739,1015.0,980.5,,,,1040.0,823.1,471.7,913.6,,428.0,276.0,241.5,,,,301.0,84.1,-267.3,174.6,,-311.0,True,,,,False,True,True,True,,False
48075,35,98.0,,,,,106.0,8.4,,,,114.0,63.0,,,,,71.0,-26.6,,,,79.0,,,,,False,True,,,,False
48077,42,63.0,,,,,60.0,2.5,,,,131.0,21.0,,,,,18.0,-39.5,,,,89.0,,,,,True,False,,,,False
48079,28,70.0,,,,,7.0,0.9,,,,59.0,42.0,,,,,-21.0,-27.1,,,,31.0,,,,,True,True,,,,True
48081,12,49.0,,,,,9.0,8.5,,,,53.0,37.0,,,,,-3.0,-3.5,,,,41.0,,,,,True,True,,,,False
48083,56,14.0,,,,,52.0,0.4,,,,23.0,-42.0,,,,,-4.0,-55.6,,,,-33.0,,,,,True,False,,,,True
48085,6490,4697.0,10899.9,,,,8517.0,2928.5,2180.4,2801.9,,2164.0,-1793.0,4409.9,,,,2027.0,-3561.5,-4309.6,-3688.1,,-4326.0,False,,,,False,False,False,False,,False
48087,12,7.0,,,,,25.0,0.2,,,,65.0,-5.0,,,,,13.0,-11.8,,,,53.0,,,,,False,False,,,,False
48089,254,119.0,,,,,399.0,9.2,107.1,95.3,,37.0,-135.0,,,,,145.0,-244.8,-146.9,-158.7,,-217.0,,,,,False,False,False,False,,False
48091,931,910.0,3577.9,,,,2024.0,409.2,863.6,360.6,,456.0,-21.0,2646.9,,,,1093.0,-521.8,-67.4,-570.4,,-475.0,False,,,,False,False,False,False,,False
48093,166,182.0,,,,,135.0,5.2,93.2,338.2,,41.0,16.0,,,,,-31.0,-160.8,-72.8,172.2,,-125.0,,,,,False,False,False,False,,False
48095,64,28.0,,,,,57.0,5.4,,,,17.0,-36.0,,,,,-7.0,-58.6,,,,-47.0,,,,,True,False,,,,False
48097,195,196.0,,,,,375.0,50.2,236.4,2776.4,,82.0,1.0,,,,,180.0,-144.8,41.4,2581.4,,-113.0,,,,,False,False,False,False,,False
48099,1228,609.0,263.6,,,,795.0,109.1,269.9,1233.8,,524.0,-619.0,-964.4,,,,-433.0,-1118.9,-958.1,5.8,,-704.0,False,,,,True,False,False,True,,False
48101,11,49.0,,,,,7.0,0.7,,,,33.0,38.0,,,,,-4.0,-10.3,,,,22.0,,,,,True,True,,,,True
48103,4,70.0,,,,,103.0,17.1,,31.6,,100.0,66.0,,,,,99.0,13.1,,27.6,,96.0,,,,,False,True,,True,,False
48105,15,126.0,,,,,126.0,,0.0,141.2,,5.0,111.0,,,,,111.0,,-15.0,126.2,,-10.0,,,,,False,,True,False,,True
48107,34,42.0,,,,,64.0,14.7,,15.6,,68.0,8.0,,,,,30.0,-19.3,,-18.4,,34.0,,,,,False,False,,False,,False
48109,37,7.0,,,,,7.0,,,,,1.0,-30.0,,,,,-30.0,,,,,-36.0,,,,,False,,,,,False
48111,54,42.0,,,,,39.0,4.4,0.0,27.7,,13.0,-12.0,,,,,-15.0,-49.6,-54.0,-26.3,,-41.0,,,,,False,False,False,False,,False
48113,26528,32039.0,97701.9,,,,41534.0,26306.7,7583.3,52372.6,,12415.0,5511.0,71173.9,,,,15006.0,-221.3,-18944.7,25844.6,,-14113.0,False,,,,False,True,False,False,,False
48115,216,105.0,,,,,293.0,5.5,66.0,128.8,,61.0,-111.0,,,,,77.0,-210.5,-150.0,-87.2,,-155.0,,,,,True,False,False,True,,False
48117,258,609.0,,,,,269.0,652.4,111.4,407.4,,135.0,351.0,,,,,11.0,394.4,-146.6,149.4,,-123.0,,,,,True,False,True,True,,True
48119,11,14.0,,,,,22.0,1.2,,,,6.0,3.0,,,,,11.0,-9.8,,,,-5.0,,,,,False,False,,,,False
48121,4698,6216.0,12153.0,,,,7201.0,6638.6,6645.3,4431.5,,4421.0,1518.0,7455.0,,,,2503.0,1940.6,1947.3,-266.5,,-277.0,False,,,,False,False,False,True,,True
48123,445,210.0,,,,,481.0,24.0,0.5,3245.9,,91.0,-235.0,,,,,36.0,-421.0,-444.5,2800.9,,-354.0,,,,,True,False,False,False,,False
48125,44,0.0,,,,,7.0,0.2,,,,0.0,-44.0,,,,,-37.0,-43.8,,,,-44.0,,,,,True,True,,,,False
48127,71,259.0,,,,,520.0,125.4,3.4,245.3,,124.0,188.0,,,,,449.0,54.4,-67.6,174.3,,53.0,,,,,False,True,True,True,,True
48129,16,35.0,,,,,14.0,3.0,,35.1,,21.0,19.0,,,,,-2.0,-13.0,,19.1,,5.0,,,,,True,True,,False,,True
48131,271,217.0,,,,,277.0,19.2,30.4,686.6,,114.0,-54.0,,,,,6.0,-251.8,-240.6,415.6,,-157.0,,,,,True,False,False,False,,False
48133,123,84.0,,,,,164.0,5.6,,152.3,,66.0,-39.0,,,,,41.0,-117.4,,29.3,,-57.0,,,,,False,False,,True,,False
48135,1314,3276.0,3588.3,,,,4770.0,399.9,1229.2,7692.6,,646.0,1962.0,2274.3,,,,3456.0,-914.1,-84.8,6378.6,,-668.0,False,,,,False,True,True,False,,True
48137,12,14.0,,,,,28.0,,,,,7.0,2.0,,,,,16.0,,,,,-5.0,,,,,False,,,,,False
48139,1732,1428.0,4975.3,,,,1860.0,285.6,852.1,1192.5,,538.0,-304.0,3243.3,,,,128.0,-1446.4,-879.9,-539.5,,-1194.0,False,,,,True,False,False,False,,False
48141,7919,10073.0,15452.9,,,,11235.0,3706.1,3590.6,8676.9,,3573.0,2154.0,7533.9,,,,3316.0,-4212.9,-4328.4,757.9,,-4346.0,False,,,,False,False,False,True,,False
48143,346,637.0,,,,,368.0,321.1,394.3,367.2,,455.0,291.0,,,,,22.0,-24.9,48.3,21.2,,109.0,,,,,True,True,True,True,,True
48145,113,49.0,,,,,246.0,6.0,75.9,178.1,,39.0,-64.0,,,,,133.0,-107.0,-37.1,65.1,,-74.0,,,,,False,False,True,False,,False
48147,484,196.0,,,,,380.0,34.3,178.4,166.8,,141.0,-288.0,,,,,-104.0,-449.7,-305.6,-317.2,,-343.0,,,,,True,False,False,False,,False
48149,211,231.0,,,,,376.0,25.9,127.2,486.4,,64.0,20.0,,,,,165.0,-185.1,-83.8,275.4,,-147.0,,,,,False,False,False,False,,False
48151,40,7.0,,,,,14.0,1.7,,,,1.0,-33.0,,,,,-26.0,-38.3,,,,-39.0,,,,,True,False,,,,False
48153,25,126.0,,,,,49.0,16.5,,105.2,,81.0,101.0,,,,,24.0,-8.5,,80.2,,56.0,,,,,True,True,,True,,True
48155,7,0.0,,,,,7.0,,,,,1.0,-7.0,,,,,0.0,,,,,-6.0,,,,,True,,,,,True
48157,8707,3864.0,11179.5,,,,8967.0,2724.1,2403.1,3353.2,,1482.0,-4843.0,2472.5,,,,260.0,-5982.9,-6303.9,-5353.8,,-7225.0,True,,,,True,False,False,False,,False
48159,46,42.0,,,,,91.0,34.4,,54.3,,35.0,-4.0,,,,,45.0,-11.6,,8.3,,-11.0,,,,,False,False,,False,,False
48161,276,70.0,,,,,171.0,2.9,146.2,62.8,,41.0,-206.0,,,,,-105.0,-273.1,-129.8,-213.2,,-235.0,,,,,True,False,True,False,,False
48163,197,350.0,,,,,1188.0,170.9,0.1,228.3,,112.0,153.0,,,,,991.0,-26.1,-196.9,31.3,,-85.0,,,,,False,True,False,True,,True
48165,181,322.0,,,,,239.0,536.1,96.4,123.1,,288.0,141.0,,,,,58.0,355.1,-84.6,-57.9,,107.0,,,,,True,False,True,True,,True
48167,2681,4725.0,10548.7,,,,8369.0,3372.5,1475.3,2080.4,,1074.0,2044.0,7867.7,,,,5688.0,691.5,-1205.7,-600.6,,-1607.0,False,,,,False,True,True,True,,True
48169,7,21.0,,,,,63.0,30.3,,66.5,,11.0,14.0,,,,,56.0,23.3,,59.5,,4.0,,,,,False,False,,False,,True
48171,43,105.0,,,,,302.0,15.7,171.2,1044.6,,39.0,62.0,,,,,259.0,-27.3,128.2,1001.6,,-4.0,,,,,False,True,False,False,,True
48173,1,0.0,,,,,0.0,0.4,,,,0.0,-1.0,,,,,-1.0,-0.6,,,,-1.0,,,,,False,True,,,,False
48175,77,63.0,,,,,110.0,20.7,,105.7,,39.0,-14.0,,,,,33.0,-56.3,,28.7,,-38.0,,,,,False,False,,False,,False
48177,208,336.0,,,,,559.0,20.8,0.3,970.4,,82.0,128.0,,,,,351.0,-187.2,-207.7,762.4,,-126.0,,,,,False,False,False,False,,True
48179,101,231.0,,,,,236.0,37.6,55.0,142.7,,416.0,130.0,,,,,135.0,-63.4,-46.0,41.7,,315.0,,,,,False,True,True,True,,False
48181,786,609.0,314.2,,,,1536.0,313.3,476.7,400.1,,368.0,-177.0,-471.8,,,,750.0,-472.7,-309.3,-385.9,,-418.0,False,,,,False,False,False,False,,False
48183,818,826.0,2374.0,,,,2486.0,141.2,698.0,1204.7,,306.0,8.0,1556.0,,,,1668.0,-676.8,-120.0,386.7,,-512.0,False,,,,False,False,False,False,,False
48185,259,266.0,,,,,489.0,14.5,137.5,876.2,,69.0,7.0,,,,,230.0,-244.5,-121.5,617.2,,-190.0,,,,,False,False,False,False,,False
48187,366,546.0,5630.5,,,,2721.0,234.9,820.1,225.0,,228.0,180.0,5264.5,,,,2355.0,-131.1,454.1,-141.0,,-138.0,False,,,,False,True,False,True,,True
48189,612,868.0,,,,,567.0,534.5,10.4,831.8,,115.0,256.0,,,,,-45.0,-77.5,-601.6,219.8,,-497.0,,,,,True,True,False,True,,False
48191,17,14.0,,,,,20.0,0.3,,,,19.0,-3.0,,,,,3.0,-16.7,,,,2.0,,,,,False,False,,,,True
48193,64,14.0,,,,,74.0,12.2,,230.9,,8.0,-50.0,,,,,10.0,-51.8,,166.9,,-56.0,,,,,True,False,,False,,False
48195,53,84.0,,,,,35.0,5.1,,85.5,,63.0,31.0,,,,,-18.0,-47.9,,32.5,,10.0,,,,,True,False,,False,,True
48197,9,28.0,,,,,39.0,0.6,,,,24.0,19.0,,,,,30.0,-8.4,,,,15.0,,,,,False,True,,,,True
48199,670,903.0,1449.1,,,,991.0,497.3,418.9,1182.4,,382.0,233.0,779.1,,,,321.0,-172.7,-251.1,512.4,,-288.0,False,,,,False,True,False,False,,False
48201,48383,75411.0,66344.1,,,,70052.0,71490.1,27935.6,57207.2,,36197.0,27028.0,17961.1,,,,21669.0,23107.1,-20447.4,8824.2,,-12186.0,True,,,,True,True,True,True,,True
48203,247,406.0,590.0,,,,1239.0,59.2,417.4,474.7,,230.0,159.0,343.0,,,,992.0,-187.8,170.4,227.7,,-17.0,False,,,,False,False,False,False,,True
48205,35,7.0,,,,,30.0,19.3,,83.5,,9.0,-28.0,,,,,-5.0,-15.7,,48.5,,-26.0,,,,,True,True,,False,,True
48207,30,35.0,,,,,47.0,1.9,,,,19.0,5.0,,,,,17.0,-28.1,,,,-11.0,,,,,False,False,,,,False
48209,1439,1148.0,2691.6,,,,3058.0,322.6,548.5,543.6,,297.0,-291.0,1252.6,,,,1619.0,-1116.4,-890.5,-895.4,,-1142.0,False,,,,False,False,False,False,,False
48211,32,49.0,,,,,28.0,12.6,,88.4,,34.0,17.0,,,,,-4.0,-19.4,,56.4,,2.0,,,,,True,False,,False,,True
48213,346,539.0,1102.2,,,,949.0,232.4,706.4,1191.2,,270.0,193.0,756.2,,,,603.0,-113.6,360.4,845.2,,-76.0,False,,,,False,True,False,False,,True
48215,13571,12971.0,46519.7,,,,29759.0,5610.1,592.6,4511.2,,3934.0,-600.0,32948.7,,,,16188.0,-7960.9,-12978.4,-9059.8,,-9637.0,False,,,,False,False,False,False,,False
48217,297,308.0,,,,,319.0,32.4,278.8,558.7,,245.0,11.0,,,,,22.0,-264.6,-18.2,261.7,,-52.0,,,,,False,False,False,False,,False
48219,145,147.0,,,,,223.0,29.9,151.5,84.5,,115.0,2.0,,,,,78.0,-115.1,6.5,-60.5,,-30.0,,,,,False,False,False,False,,False
48221,446,903.0,1099.5,,,,449.0,300.0,612.7,516.7,,806.0,457.0,653.5,,,,3.0,-146.0,166.7,70.7,,360.0,False,,,,True,True,True,True,,True
48223,156,140.0,,,,,459.0,50.8,167.0,368.1,,70.0,-16.0,,,,,303.0,-105.2,11.0,212.1,,-86.0,,,,,False,False,True,False,,False
48225,316,84.0,,,,,274.0,17.5,74.6,150.3,,37.0,-232.0,,,,,-42.0,-298.5,-241.4,-165.7,,-279.0,,,,,True,False,False,True,,False
48227,482,217.0,,,,,931.0,314.2,148.2,160.7,,250.0,-265.0,,,,,449.0,-167.8,-333.8,-321.3,,-232.0,,,,,False,True,False,False,,True
48229,23,21.0,,,,,10.0,4.3,,17.7,,150.0,-2.0,,,,,-13.0,-18.7,,-5.3,,127.0,,,,,False,False,,False,,False
48231,510,784.0,1301.3,,,,1327.0,132.0,585.4,654.2,,406.0,274.0,791.3,,,,817.0,-378.0,75.4,144.2,,-104.0,False,,,,False,False,True,True,,True
48233,78,63.0,,,,,100.0,6.3,122.6,65.8,,36.0,-15.0,,,,,22.0,-71.7,44.6,-12.2,,-42.0,,,,,False,False,False,True,,False
48235,1,14.0,,,,,7.0,0.4,,,,22.0,13.0,,,,,6.0,-0.6,,,,21.0,,,,,True,True,,,,False
48237,100,112.0,,,,,72.0,5.1,,55.4,,125.0,12.0,,,,,-28.0,-94.9,,-44.6,,25.0,,,,,False,False,,False,,False
48239,208,826.0,,,,,296.0,546.8,97.5,546.2,,198.0,618.0,,,,,88.0,338.8,-110.5,338.2,,-10.0,,,,,True,True,True,True,,True
48241,168,259.0,,,,,814.0,13.5,283.5,712.4,,735.0,91.0,,,,,646.0,-154.5,115.5,544.4,,567.0,,,,,False,False,False,False,,False
48243,6,0.0,,,,,7.0,,,,,2.0,-6.0,,,,,1.0,,,,,-4.0,,,,,True,,,,,True
48245,1661,4277.0,6183.0,,,,6991.0,1828.8,1203.6,4060.2,,1335.0,2616.0,4522.0,,,,5330.0,167.8,-457.4,2399.2,,-326.0,False,,,,False,True,True,True,,True
48247,49,49.0,,,,,72.0,15.2,,143.1,,31.0,0.0,,,,,23.0,-33.8,,94.1,,-18.0,,,,,False,False,,False,,False
48249,829,588.0,,,,,1312.0,271.4,123.5,755.0,,273.0,-241.0,,,,,483.0,-557.6,-705.5,-74.0,,-556.0,,,,,False,False,False,True,,False
48251,1254,2149.0,2645.4,,,,1624.0,555.3,1544.2,1912.2,,1807.0,895.0,1391.4,,,,370.0,-698.7,290.2,658.2,,553.0,False,,,,True,True,True,True,,True
48253,52,7.0,,,,,319.0,46.6,0.9,109.6,,0.0,-45.0,,,,,267.0,-5.4,-51.1,57.6,,-52.0,,,,,False,True,False,False,,False
48255,460,644.0,,,,,555.0,420.0,13.7,985.2,,169.0,184.0,,,,,95.0,-40.0,-446.3,525.2,,-291.0,,,,,True,True,False,False,,False
48257,1202,2632.0,3605.2,,,,1529.0,1059.7,1184.1,2171.8,,1669.0,1430.0,2403.2,,,,327.0,-142.3,-17.9,969.8,,467.0,False,,,,True,True,True,True,,True
48259,68,56.0,,,,,518.0,21.6,213.7,150.9,,27.0,-12.0,,,,,450.0,-46.4,145.7,82.9,,-41.0,,,,,False,False,False,False,,False
48261,2,14.0,,,,,0.0,,,,,9.0,12.0,,,,,-2.0,,,,,7.0,,,,,True,,,,,True
48263,6,0.0,,,,,0.0,,,,,0.0,-6.0,,,,,-6.0,,,,,-6.0,,,,,False,,,,,False
48265,98,168.0,543.4,,,,978.0,40.9,331.9,531.6,,80.0,70.0,445.4,,,,880.0,-57.1,233.9,433.6,,-18.0,False,,,,False,True,False,False,,True
48267,3,0.0,,,,,40.0,1.1,,,,0.0,-3.0,,,,,37.0,-1.9,,,,-3.0,,,,,False,True,,,,False
48269,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
48271,8,21.0,,,,,106.0,1.3,,,,8.0,13.0,,,,,98.0,-6.7,,,,0.0,,,,,False,True,,,,True
48273,637,322.0,,,,,741.0,208.0,69.8,481.4,,120.0,-315.0,,,,,104.0,-429.0,-567.2,-155.6,,-517.0,,,,,True,False,False,True,,False
48275,22,14.0,,,,,35.0,5.0,,,,29.0,-8.0,,,,,13.0,-17.0,,,,7.0,,,,,False,False,,,,True
48277,489,581.0,,,,,773.0,355.5,334.2,293.6,,327.0,92.0,,,,,284.0,-133.5,-154.8,-195.4,,-162.0,,,,,False,False,False,False,,False
48279,121,196.0,,,,,153.0,49.2,69.6,357.1,,79.0,75.0,,,,,32.0,-71.8,-51.4,236.1,,-42.0,,,,,True,True,True,False,,True
48281,149,112.0,,,,,233.0,16.9,,392.2,,72.0,-37.0,,,,,84.0,-132.1,,243.2,,-77.0,,,,,False,False,,False,,False
48283,20,42.0,,,,,355.0,16.7,0.0,473.6,,1.0,22.0,,,,,335.0,-3.3,-20.0,453.6,,-19.0,,,,,False,True,True,False,,True
48285,130,336.0,,,,,374.0,58.8,63.1,722.5,,52.0,206.0,,,,,244.0,-71.2,-66.9,592.5,,-78.0,,,,,False,True,True,False,,True
48287,66,63.0,,,,,236.0,21.1,113.6,257.6,,63.0,-3.0,,,,,170.0,-44.9,47.6,191.6,,-3.0,,,,,False,False,False,False,,False
48289,91,70.0,,,,,150.0,22.0,92.6,107.1,,17.0,-21.0,,,,,59.0,-69.0,1.6,16.1,,-74.0,,,,,False,False,True,True,,False
48291,1391,763.0,2755.2,,,,1614.0,219.9,463.2,316.2,,447.0,-628.0,1364.2,,,,223.0,-1171.1,-927.8,-1074.8,,-944.0,False,,,,True,False,False,False,,False
48293,358,385.0,,,,,264.0,544.5,226.9,537.4,,337.0,27.0,,,,,-94.0,186.5,-131.1,179.4,,-21.0,,,,,False,False,False,False,,True
48295,17,0.0,,,,,14.0,1.4,,4.0,,11.0,-17.0,,,,,-3.0,-15.6,,-13.0,,-6.0,,,,,True,True,,True,,True
48297,161,644.0,,,,,236.0,2017.1,10.8,645.3,,222.0,483.0,,,,,75.0,1856.1,-150.2,484.3,,61.0,,,,,True,False,True,False,,True
48299,32,35.0,,,,,271.0,25.4,,73.9,,35.0,3.0,,,,,239.0,-6.6,,41.9,,3.0,,,,,False,False,,False,,False
48301,0,0.0,,,,,0.0,,,,,,0.0,,,,,0.0,,,,,,,,,,True,,,,,
48303,4725,3850.0,4171.2,,,,5125.0,3419.4,1682.5,1481.4,,1399.0,-875.0,-553.8,,,,400.0,-1305.6,-3042.5,-3243.6,,-3326.0,True,,,,True,False,False,False,,False
48305,28,42.0,,,,,29.0,19.1,,59.6,,33.0,14.0,,,,,1.0,-8.9,,31.6,,5.0,,,,,True,True,,False,,True
48307,98,42.0,,,,,105.0,10.8,,77.2,,58.0,-56.0,,,,,7.0,-87.2,,-20.8,,-40.0,,,,,True,False,,True,,True
48309,3102,3087.0,6089.1,,,,2864.0,2544.7,1800.7,715.8,,1044.0,-15.0,2987.1,,,,-238.0,-557.3,-1301.3,-2386.2,,-2058.0,False,,,,False,False,False,False,,False
48311,13,14.0,,,,,7.0,,,,,4.0,1.0,,,,,-6.0,,,,,-9.0,,,,,False,,,,,False
48313,230,2835.0,,,,,226.0,14.9,162.0,1470.4,,50.0,2605.0,,,,,-4.0,-215.1,-68.0,1240.4,,-180.0,,,,,True,True,True,True,,True
48315,26,49.0,,,,,116.0,3.8,51.9,79.5,,10.0,23.0,,,,,90.0,-22.2,25.9,53.5,,-16.0,,,,,False,True,False,False,,True
48317,33,21.0,,,,,28.0,14.4,,81.5,,14.0,-12.0,,,,,-5.0,-18.6,,48.5,,-19.0,,,,,True,False,,False,,False
48319,36,14.0,,,,,36.0,2.3,,5.3,,19.0,-22.0,,,,,0.0,-33.7,,-30.7,,-17.0,,,,,True,False,,False,,True
48321,349,749.0,,,,,1208.0,506.6,178.4,460.5,,299.0,400.0,,,,,859.0,157.6,-170.6,111.5,,-50.0,,,,,False,True,True,True,,True
48323,1904,3843.0,2019.4,,,,6235.0,1827.2,786.4,2671.7,,362.0,1939.0,115.4,,,,4331.0,-76.8,-1117.6,767.7,,-1542.0,True,,,,False,True,True,True,,True
48325,590,336.0,1151.6,,,,1643.0,45.3,290.1,616.1,,92.0,-254.0,561.6,,,,1053.0,-544.7,-299.9,26.1,,-498.0,False,,,,False,False,False,True,,False
48327,11,0.0,,,,,21.0,,,,,0.0,-11.0,,,,,10.0,,,,,-11.0,,,,,True,,,,,False
48329,1372,2618.0,4357.9,,,,5641.0,1718.3,1086.1,991.0,,1036.0,1246.0,2985.9,,,,4269.0,346.3,-285.9,-381.0,,-336.0,False,,,,False,True,True,True,,True
48331,173,231.0,,,,,401.0,85.8,197.6,810.2,,81.0,58.0,,,,,228.0,-87.2,24.6,637.2,,-92.0,,,,,False,False,True,False,,False
48333,37,14.0,,,,,34.0,0.7,,,,13.0,-23.0,,,,,-3.0,-36.3,,,,-24.0,,,,,True,False,,,,False
48335,32,77.0,,,,,87.0,19.5,,,,93.0,45.0,,,,,55.0,-12.5,,,,61.0,,,,,False,True,,,,False
48337,107,84.0,,,,,155.0,11.5,,130.8,,164.0,-23.0,,,,,48.0,-95.5,,23.8,,57.0,,,,,False,False,,False,,False
48339,4375,4193.0,15465.2,,,,7197.0,2973.5,2098.9,26188.2,,1122.0,-182.0,11090.2,,,,2822.0,-1401.5,-2276.1,21813.2,,-3253.0,False,,,,False,False,False,False,,False
48341,139,245.0,,,,,226.0,25.9,9.5,75.1,,6.0,106.0,,,,,87.0,-113.1,-129.5,-63.9,,-133.0,,,,,True,False,False,True,,False
48343,86,133.0,,,,,97.0,19.5,,181.6,,169.0,47.0,,,,,11.0,-66.5,,95.6,,83.0,,,,,True,False,,False,,False
48345,3,0.0,,,,,7.0,0.1,,,,6.0,-3.0,,,,,4.0,-2.9,,,,3.0,,,,,False,True,,,,False
48347,490,1099.0,1046.1,,,,1152.0,649.4,469.6,1876.0,,509.0,609.0,556.1,,,,662.0,159.4,-20.4,1386.0,,19.0,True,,,,False,True,True,False,,True
48349,457,665.0,,,,,636.0,278.6,464.2,332.1,,264.0,208.0,,,,,179.0,-178.4,7.2,-124.9,,-193.0,,,,,True,True,True,True,,True
48351,86,63.0,,,,,256.0,32.0,,210.8,,243.0,-23.0,,,,,170.0,-54.0,,124.8,,157.0,,,,,False,False,,False,,False
48353,77,63.0,,,,,181.0,10.5,68.8,494.9,,29.0,-14.0,,,,,104.0,-66.5,-8.2,417.9,,-48.0,,,,,False,False,True,False,,False
48355,7685,13650.0,15984.3,,,,14384.0,14927.2,3513.2,11195.7,,1678.0,5965.0,8299.3,,,,6699.0,7242.2,-4171.8,3510.7,,-6007.0,False,,,,False,False,True,True,,False
48357,43,63.0,,,,,93.0,8.4,,16.7,,174.0,20.0,,,,,50.0,-34.6,,-26.3,,131.0,,,,,False,False,,False,,False
48359,4,7.0,,,,,0.0,0.5,,,,1.0,3.0,,,,,-4.0,-3.5,,,,-3.0,,,,,False,False,,,,False
48361,964,1358.0,2256.3,,,,1983.0,1259.7,780.5,1086.8,,472.0,394.0,1292.3,,,,1019.0,295.7,-183.5,122.8,,-492.0,False,,,,False,True,True,True,,False
48363,310,364.0,,,,,259.0,126.6,269.8,309.1,,328.0,54.0,,,,,-51.0,-183.4,-40.2,-0.9,,18.0,,,,,True,False,True,True,,True
48365,98,98.0,,,,,306.0,9.1,26.5,46.3,,46.0,0.0,,,,,208.0,-88.9,-71.5,-51.7,,-52.0,,,,,False,False,False,False,,False
48367,756,1722.0,1470.3,,,,1091.0,155.2,1417.0,1035.4,,1049.0,966.0,714.3,,,,335.0,-600.8,661.0,279.4,,293.0,True,,,,True,True,True,True,,True
48369,104,154.0,,,,,134.0,24.7,1.4,61.7,,35.0,50.0,,,,,30.0,-79.3,-102.6,-42.3,,-69.0,,,,,True,False,False,True,,False
48371,149,105.0,,,,,716.0,4.1,0.3,54.6,,37.0,-44.0,,,,,567.0,-144.9,-148.7,-94.4,,-112.0,,,,,False,False,False,False,,False
48373,169,406.0,1276.9,,,,830.0,70.1,315.8,812.8,,200.0,237.0,1107.9,,,,661.0,-98.9,146.8,643.8,,31.0,False,,,,False,True,True,False,,True
48375,1012,1064.0,1288.4,,,,1718.0,236.8,37.1,864.8,,477.0,52.0,276.4,,,,706.0,-775.2,-974.9,-147.2,,-535.0,False,,,,False,False,False,False,,False
48377,54,63.0,,,,,192.0,13.5,,37.5,,114.0,9.0,,,,,138.0,-40.5,,-16.5,,60.0,,,,,False,False,,False,,False
48379,20,56.0,,,,,54.0,8.6,,358.5,,51.0,36.0,,,,,34.0,-11.4,,338.5,,31.0,,,,,True,True,,False,,True
48381,1026,1008.0,879.1,,,,950.0,947.4,1027.3,1043.8,,498.0,-18.0,-146.9,,,,-76.0,-78.6,1.3,17.8,,-528.0,False,,,,False,False,True,True,,False
48383,29,49.0,,,,,49.0,4.0,,,,6.0,20.0,,,,,20.0,-25.0,,,,-23.0,,,,,False,False,,,,False
48385,29,35.0,,,,,50.0,,,,,26.0,6.0,,,,,21.0,,,,,-3.0,,,,,False,,,,,True
