,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,Geneva-DetGrowth,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,TTU-squider,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-Geneva-DetGrowth,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-TTU-squider,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-Geneva-DetGrowth,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-TTU-squider,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
48053,21,17.0,19.2,,8.0,0.0,,,,,,,,32.0,,,11.6,,3.7,8.2,22.3,,64.0,,7.5,,,,,,10.0,7.0,68.7,-4.0,-1.8,,-13.0,-21.0,,,,,,,,11.0,,,-9.4,,-17.3,-12.8,1.3,,43.0,,-13.5,,,,,,-11.0,-14.0,47.7,True,,False,False,,,,,,,,False,,,False,,False,False,True,,False,,False,,,,,,False,False,False
48055,77,53.0,33.7,,26.0,6.0,,,,,,,,43.0,,,19.2,,19.2,34.7,0.4,112.0,22.0,,2.7,,44.0,,,,47.0,11.5,136.6,-24.0,-43.3,,-51.0,-71.0,,,,,,,,-34.0,,,-57.8,,-57.8,-42.3,-76.6,35.0,-55.0,,-74.3,,-33.0,,,,-30.0,-65.5,59.6,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,,,,False,False,False
48057,14,4.0,2.9,,3.0,0.0,,,,,,,,65.0,,,9.9,,1.1,4.2,0.0,,25.0,,0.0,,,,,,6.0,11.0,21.0,-10.0,-11.1,,-11.0,-14.0,,,,,,,,51.0,,,-4.1,,-12.9,-9.8,-14.0,,11.0,,-14.0,,,,,,-8.0,-3.0,7.0,False,,False,False,,,,,,,,False,,,True,,False,True,False,,False,,False,,,,,,True,True,True
48059,9,2.0,0.5,,2.0,16.0,,,,,,,,6.0,,,6.7,,0.5,0.5,,0.0,5.0,,1.8,,,,,,0.0,2.7,7.0,-7.0,-8.5,,-7.0,7.0,,,,,,,,-3.0,,,-2.3,,-8.5,-8.5,,-9.0,-4.0,,-7.2,,,,,,-9.0,-6.3,-2.0,False,,False,False,,,,,,,,True,,,True,,False,False,,False,True,,False,,,,,,False,True,True
48061,422,420.0,487.0,493.4,337.0,106.0,,,,,,,,778.0,,,543.1,,328.5,249.9,23.1,225.0,463.0,,72.6,,876.1,205.0,,,0.0,74.5,469.6,-2.0,65.0,71.4,-85.0,-316.0,,,,,,,,356.0,,,121.1,,-93.5,-172.1,-398.9,-197.0,41.0,,-349.4,,454.1,-217.0,,,-422.0,-347.5,47.6,False,False,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,False
48063,14,16.0,16.2,,8.0,0.0,,,,,,,,14.0,,,15.7,,4.8,8.4,0.0,,25.0,,3.0,,,,,,12.0,10.8,23.5,2.0,2.2,,-6.0,-14.0,,,,,,,,0.0,,,1.7,,-9.2,-5.6,-14.0,,11.0,,-10.9,,,,,,-2.0,-3.2,9.5,False,,False,False,,,,,,,,True,,,True,,False,False,False,,False,,False,,,,,,False,False,False
48065,1,0.0,0.0,,0.0,0.0,,,,,,,,3.0,,,0.9,,0.0,0.0,,0.0,2.0,,0.0,,,,,,0.0,1.5,4.8,-1.0,-1.0,,-1.0,-1.0,,,,,,,,2.0,,,-0.1,,-1.0,-1.0,,-1.0,1.0,,-1.0,,,,,,-1.0,0.5,3.8,False,,False,False,,,,,,,,False,,,True,,True,True,,False,False,,False,,,,,,False,True,False
48067,29,16.0,12.4,,16.0,14.0,,,,,,,,16.0,,,26.2,,15.9,21.5,21.9,,42.0,,4.8,,,,,,14.0,6.2,27.2,-13.0,-16.6,,-13.0,-15.0,,,,,,,,-13.0,,,-2.8,,-13.1,-7.5,-7.1,,13.0,,-24.2,,,,,,-15.0,-22.8,-1.8,False,,False,False,,,,,,,,False,,,True,,False,True,True,,False,,False,,,,,,False,False,True
48069,8,5.0,5.3,,2.0,1.0,,,,,,,,4.0,,,4.9,,0.5,2.3,0.0,0.0,16.0,,1.3,,,,,,4.0,5.8,14.2,-3.0,-2.7,,-6.0,-7.0,,,,,,,,-4.0,,,-3.1,,-7.5,-5.7,-8.0,-8.0,8.0,,-6.7,,,,,,-4.0,-2.2,6.2,True,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,True,False
48071,40,49.0,49.9,,29.0,30.0,,,,,,,,54.0,,,28.7,,14.6,27.0,4.9,56.0,142.0,,12.3,,43.6,,,,24.0,19.8,140.0,9.0,9.9,,-11.0,-10.0,,,,,,,,14.0,,,-11.3,,-25.4,-13.0,-35.1,16.0,102.0,,-27.7,,3.6,,,,-16.0,-20.2,100.0,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,True,,,,False,False,False
48073,55,17.0,15.8,,17.0,20.0,,,,,,,,74.0,,,38.9,,5.7,13.8,25.7,12.0,20.0,,6.1,,17.6,,,,20.0,4.6,50.9,-38.0,-39.2,,-38.0,-35.0,,,,,,,,19.0,,,-16.1,,-49.3,-41.2,-29.3,-43.0,-35.0,,-48.9,,-37.4,,,,-35.0,-50.4,-4.1,False,,False,True,,,,,,,,True,,,True,,False,False,True,False,True,,False,,True,,,,True,False,True
48075,4,3.0,1.4,,1.0,0.0,,,,,,,,8.0,,,4.1,,0.4,0.5,,0.0,4.0,,0.0,,,,,,3.0,3.3,8.7,-1.0,-2.6,,-3.0,-4.0,,,,,,,,4.0,,,0.1,,-3.6,-3.5,,-4.0,0.0,,-4.0,,,,,,-1.0,-0.7,4.7,False,,False,False,,,,,,,,False,,,True,,False,False,,False,True,,False,,,,,,False,True,False
48077,4,1.0,0.0,,1.0,1.0,,,,,,,,6.0,,,7.7,,0.4,0.4,,0.0,,,0.5,,,,,,4.0,4.3,8.3,-3.0,-4.0,,-3.0,-3.0,,,,,,,,2.0,,,3.7,,-3.6,-3.6,,-4.0,,,-3.5,,,,,,0.0,0.3,4.3,False,,False,False,,,,,,,,True,,,False,,False,False,,False,,,False,,,,,,True,True,False
48079,2,5.0,5.0,,1.0,0.0,,,,,,,,1.0,,,3.1,,0.2,0.9,,,15.0,,0.6,,,,,,4.0,2.1,13.9,3.0,3.0,,-1.0,-2.0,,,,,,,,-1.0,,,1.1,,-1.8,-1.1,,,13.0,,-1.4,,,,,,2.0,0.1,11.9,True,,True,True,,,,,,,,True,,,True,,True,True,,,False,,True,,,,,,True,True,False
48081,1,1.0,1.2,,1.0,0.0,,,,,,,,2.0,,,1.9,,0.3,0.0,,0.0,5.0,,2.6,,,,,,1.0,5.4,6.6,0.0,0.2,,0.0,-1.0,,,,,,,,1.0,,,0.9,,-0.7,-1.0,,-1.0,4.0,,1.6,,,,,,0.0,4.4,5.6,False,,True,False,,,,,,,,False,,,False,,False,False,,False,False,,False,,,,,,True,False,False
48083,6,5.0,5.1,,4.0,4.0,,,,,,,,7.0,,,10.6,,0.3,1.0,,,,,0.7,,,,,,5.0,4.2,7.6,-1.0,-0.9,,-2.0,-2.0,,,,,,,,1.0,,,4.6,,-5.7,-5.0,,,,,-5.3,,,,,,-1.0,-1.8,1.6,True,,False,False,,,,,,,,False,,,False,,False,False,,,,,False,,,,,,False,False,False
48085,857,562.0,379.6,466.0,391.0,222.0,,,,,,,,637.0,,,553.6,,374.1,401.7,332.3,517.0,496.0,,324.5,,550.3,413.0,,,472.0,409.2,875.3,-295.0,-477.4,-391.0,-466.0,-635.0,,,,,,,,-220.0,,,-303.4,,-482.9,-455.3,-524.7,-340.0,-361.0,,-532.5,,-306.7,-444.0,,,-385.0,-447.8,18.3,False,False,False,False,,,,,,,,True,,,False,,False,False,False,False,False,,False,,False,False,,,False,False,True
48087,0,1.0,1.1,,0.0,0.0,,,,,,,,4.0,,,0.9,,0.0,0.0,,0.0,1.0,,0.1,,,,,,1.0,1.7,6.6,1.0,1.1,,0.0,0.0,,,,,,,,4.0,,,0.9,,0.0,0.0,,0.0,1.0,,0.1,,,,,,1.0,1.7,6.6,False,,True,True,,,,,,,,False,,,True,,True,True,,True,False,,True,,,,,,False,False,False
48089,24,96.0,87.6,,23.0,23.0,,,,,,,,26.0,,,9.4,,7.5,13.4,29.5,,4.0,,3.0,,,,,,123.0,8.8,15.6,72.0,63.6,,-1.0,-1.0,,,,,,,,2.0,,,-14.6,,-16.5,-10.6,5.5,,-20.0,,-21.0,,,,,,99.0,-15.2,-8.4,True,,True,True,,,,,,,,True,,,True,,True,True,True,,True,,True,,,,,,False,True,True
48091,105,55.0,59.6,,60.0,36.0,,,,,,,,113.0,,,73.8,,85.0,102.1,87.3,146.0,70.0,,1.6,,47.8,71.0,,,62.0,5.4,124.5,-50.0,-45.4,,-45.0,-69.0,,,,,,,,8.0,,,-31.2,,-20.0,-2.9,-17.7,41.0,-35.0,,-103.4,,-57.2,-34.0,,,-43.0,-99.6,19.5,True,,True,False,,,,,,,,True,,,True,,True,True,True,True,True,,False,,False,True,,,True,False,True
48093,42,17.0,17.1,,7.0,0.0,,,,,,,,7.0,,,13.6,,7.0,4.8,1.3,8.0,71.0,,5.3,,,,,,9.0,4.5,30.9,-25.0,-24.9,,-35.0,-42.0,,,,,,,,-35.0,,,-28.4,,-35.0,-37.2,-40.7,-34.0,29.0,,-36.7,,,,,,-33.0,-37.5,-11.1,True,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,False,True
48095,27,4.0,4.0,,3.0,4.0,,,,,,,,2.0,,,3.8,,0.4,1.4,,0.0,13.0,,4.0,,,,,,4.0,4.0,9.8,-23.0,-23.0,,-24.0,-23.0,,,,,,,,-25.0,,,-23.2,,-26.6,-25.6,,-27.0,-14.0,,-23.0,,,,,,-23.0,-23.0,-17.2,False,,False,False,,,,,,,,False,,,False,,False,False,,False,True,,False,,,,,,False,True,True
48097,37,17.0,16.1,,17.0,24.0,,,,,,,,36.0,,,38.5,,4.5,11.5,37.0,,37.0,,0.0,,,,,,20.0,6.2,41.6,-20.0,-20.9,,-20.0,-13.0,,,,,,,,-1.0,,,1.5,,-32.5,-25.5,-0.0,,0.0,,-37.0,,,,,,-17.0,-30.8,4.6,False,,False,True,,,,,,,,True,,,True,,False,False,True,,True,,False,,,,,,True,False,True
48099,26,251.0,258.8,,154.0,490.0,,,,,,,,64.0,,,150.6,,73.0,95.8,14.5,449.0,329.0,,255.2,,209.2,,,,314.0,19.6,210.7,225.0,232.8,,128.0,464.0,,,,,,,,38.0,,,124.6,,47.0,69.8,-11.5,423.0,303.0,,229.2,,183.2,,,,288.0,-6.4,184.7,False,,True,False,,,,,,,,True,,,True,,True,True,True,False,False,,False,,True,,,,False,True,True
48101,5,2.0,2.0,,0.0,0.0,,,,,,,,1.0,,,0.3,,0.1,0.1,,0.0,9.0,,0.0,,,,,,1.0,3.1,7.1,-3.0,-3.0,,-5.0,-5.0,,,,,,,,-4.0,,,-4.7,,-4.9,-4.9,,-5.0,4.0,,-5.0,,,,,,-4.0,-1.9,2.1,False,,False,False,,,,,,,,False,,,False,,False,False,,False,False,,False,,,,,,False,True,True
48103,0,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,,0.2,,0.5,0.0,,0.0,3.0,,0.0,,,,,,0.0,1.7,5.5,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,,0.2,,0.5,0.0,,0.0,3.0,,0.0,,,,,,0.0,1.7,5.5,False,,True,True,,,,,,,,False,,,False,,False,False,,True,False,,True,,,,,,True,False,False
48105,0,0.0,0.0,,0.0,0.0,,,,,,,,8.0,,,1.6,,,0.1,0.0,0.0,2.0,,0.4,,,,,,0.0,1.4,4.1,0.0,0.0,,0.0,0.0,,,,,,,,8.0,,,1.6,,,0.1,0.0,0.0,2.0,,0.4,,,,,,0.0,1.4,4.1,True,,True,True,,,,,,,,False,,,False,,,False,False,True,False,,False,,,,,,True,False,False
48107,3,2.0,1.5,,1.0,0.0,,,,,,,,3.0,,,2.9,,0.6,0.1,,0.0,11.0,,0.2,,,,,,1.0,3.4,12.5,-1.0,-1.5,,-2.0,-3.0,,,,,,,,0.0,,,-0.1,,-2.4,-2.9,,-3.0,8.0,,-2.8,,,,,,-2.0,0.4,9.5,False,,False,False,,,,,,,,True,,,True,,False,False,,False,False,,False,,,,,,False,True,False
48109,12,2.0,0.5,,2.0,2.0,,,,,,,,3.0,,,1.7,,,0.8,,0.0,1.0,,3.1,,,,,,5.0,1.9,6.1,-10.0,-11.5,,-10.0,-10.0,,,,,,,,-9.0,,,-10.3,,,-11.2,,-12.0,-11.0,,-8.9,,,,,,-7.0,-10.1,-5.9,False,,False,False,,,,,,,,True,,,False,,,False,,False,False,,True,,,,,,True,False,True
48111,13,8.0,7.7,,2.0,0.0,,,,,,,,10.0,,,3.4,,2.1,3.7,0.0,4.0,25.0,,0.0,,,,,,3.0,2.5,18.6,-5.0,-5.3,,-11.0,-13.0,,,,,,,,-3.0,,,-9.6,,-10.9,-9.3,-13.0,-9.0,12.0,,-13.0,,,,,,-10.0,-10.5,5.6,False,,False,False,,,,,,,,True,,,False,,False,False,False,False,False,,False,,,,,,False,False,False
48113,2066,1599.0,1939.8,1504.6,1031.0,834.0,,,,,,,,2668.0,,,1337.6,,1060.7,942.2,941.7,899.0,1209.0,,98.9,,2128.0,860.0,,,1239.0,1820.4,1795.8,-467.0,-126.2,-561.4,-1035.0,-1232.0,,,,,,,,602.0,,,-728.4,,-1005.3,-1123.8,-1124.3,-1167.0,-857.0,,-1967.1,,62.0,-1206.0,,,-827.0,-245.6,-270.2,True,False,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,True,False,,,False,True,True
48115,85,23.0,25.6,,15.0,37.0,,,,,,,,6.0,,,22.5,,3.7,8.4,16.2,31.0,85.0,,14.8,,,,,,23.0,8.6,40.6,-62.0,-59.4,,-70.0,-48.0,,,,,,,,-79.0,,,-62.5,,-81.3,-76.6,-68.8,-54.0,0.0,,-70.2,,,,,,-62.0,-76.4,-44.4,True,,False,True,,,,,,,,False,,,False,,False,False,False,True,True,,False,,,,,,False,False,True
48117,17,22.0,21.2,,12.0,5.0,,,,,,,,20.0,,,16.6,,8.9,12.2,0.2,,29.0,,5.7,,,,,,3.0,9.8,74.1,5.0,4.2,,-5.0,-12.0,,,,,,,,3.0,,,-0.4,,-8.1,-4.8,-16.8,,12.0,,-11.3,,,,,,-14.0,-7.2,57.1,True,,False,False,,,,,,,,True,,,True,,False,True,False,,False,,False,,,,,,False,False,False
48119,2,3.0,2.9,,1.0,0.0,,,,,,,,4.0,,,1.4,,0.1,0.3,,0.0,4.0,,2.2,,,,,,3.0,1.5,7.2,1.0,0.9,,-1.0,-2.0,,,,,,,,2.0,,,-0.6,,-1.9,-1.7,,-2.0,2.0,,0.2,,,,,,1.0,-0.5,5.2,True,,False,False,,,,,,,,False,,,True,,False,False,,False,False,,True,,,,,,False,True,False
48121,487,426.0,449.9,369.3,368.0,310.0,,,,,,,,624.0,,,572.8,,274.9,302.3,447.5,252.0,523.0,,59.2,,380.5,240.0,,,477.0,223.3,765.7,-61.0,-37.1,-117.7,-119.0,-177.0,,,,,,,,137.0,,,85.8,,-212.1,-184.7,-39.5,-235.0,36.0,,-427.8,,-106.5,-247.0,,,-10.0,-263.7,278.7,True,False,False,False,,,,,,,,False,,,False,,False,False,True,False,True,,False,,False,False,,,True,False,False
48123,38,67.0,72.2,,21.0,21.0,,,,,,,,38.0,,,19.2,,17.8,20.6,0.0,48.0,39.0,,7.7,,,,,,5.0,17.5,88.2,29.0,34.2,,-17.0,-17.0,,,,,,,,0.0,,,-18.8,,-20.2,-17.4,-38.0,10.0,1.0,,-30.3,,,,,,-33.0,-20.5,50.2,False,,True,True,,,,,,,,True,,,True,,True,True,False,True,True,,False,,,,,,False,True,False
48125,0,3.0,5.7,,3.0,6.0,,,,,,,,1.0,,,2.5,,0.3,2.7,,0.0,2.0,,8.2,,,,,,9.0,3.3,6.0,3.0,5.7,,3.0,6.0,,,,,,,,1.0,,,2.5,,0.3,2.7,,0.0,2.0,,8.2,,,,,,9.0,3.3,6.0,False,,False,False,,,,,,,,True,,,True,,True,True,,True,True,,False,,,,,,False,False,False
48127,5,4.0,3.7,,2.0,0.0,,,,,,,,10.0,,,7.1,,0.6,1.8,0.0,0.0,6.0,,1.8,,,,,,4.0,7.2,16.2,-1.0,-1.3,,-3.0,-5.0,,,,,,,,5.0,,,2.1,,-4.4,-3.2,-5.0,-5.0,1.0,,-3.2,,,,,,-1.0,2.2,11.2,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,,,,,False,False,False
48129,0,4.0,3.6,,1.0,0.0,,,,,,,,4.0,,,1.0,,0.3,0.4,,0.0,2.0,,2.6,,,,,,1.0,1.6,7.4,4.0,3.6,,1.0,0.0,,,,,,,,4.0,,,1.0,,0.3,0.4,,0.0,2.0,,2.6,,,,,,1.0,1.6,7.4,True,,True,True,,,,,,,,False,,,True,,True,True,,True,True,,True,,,,,,True,True,False
48131,15,46.0,30.9,,21.0,59.0,,,,,,,,47.0,,,27.6,,4.1,16.9,0.0,54.0,13.0,,16.1,,,,,,29.0,11.9,39.4,31.0,15.9,,6.0,44.0,,,,,,,,32.0,,,12.6,,-10.9,1.9,-15.0,39.0,-2.0,,1.1,,,,,,14.0,-3.1,24.4,True,,True,False,,,,,,,,False,,,True,,True,True,True,False,True,,True,,,,,,True,True,True
48133,14,18.0,11.0,,9.0,13.0,,,,,,,,9.0,,,18.0,,8.1,6.4,14.1,,68.0,,0.8,,,,,,12.0,5.2,29.1,4.0,-3.0,,-5.0,-1.0,,,,,,,,-5.0,,,4.0,,-5.9,-7.6,0.1,,54.0,,-13.2,,,,,,-2.0,-8.8,15.1,True,,False,True,,,,,,,,False,,,False,,False,False,True,,False,,False,,,,,,True,False,False
48135,147,101.0,95.2,,85.0,3.0,,,,,,,,206.0,,,72.1,,62.4,68.9,80.4,58.0,96.0,,65.1,,89.9,111.0,,,74.0,14.0,134.1,-46.0,-51.8,,-62.0,-144.0,,,,,,,,59.0,,,-74.9,,-84.6,-78.1,-66.6,-89.0,-51.0,,-81.9,,-57.1,-36.0,,,-73.0,-133.0,-12.9,False,,False,False,,,,,,,,False,,,False,,False,False,False,False,False,,False,,False,True,,,False,False,True
48137,0,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,,0.3,,,0.0,,0.0,1.0,,0.2,,,,,,0.0,1.6,4.1,0.0,0.0,,0.0,0.0,,,,,,,,2.0,,,0.3,,,0.0,,0.0,1.0,,0.2,,,,,,0.0,1.6,4.1,True,,True,True,,,,,,,,False,,,False,,,False,,True,False,,False,,,,,,True,False,False
48139,194,110.0,119.6,,97.0,124.0,,,,,,,,136.0,,,112.4,,34.0,62.2,119.3,71.0,211.0,,9.2,,96.9,60.0,,,95.0,30.0,275.9,-84.0,-74.4,,-97.0,-70.0,,,,,,,,-58.0,,,-81.6,,-160.0,-131.8,-74.7,-123.0,17.0,,-184.8,,-97.1,-134.0,,,-99.0,-164.0,81.9,True,,False,True,,,,,,,,True,,,True,,False,False,True,False,True,,False,,False,False,,,False,False,True
48141,770,709.0,625.8,553.0,541.0,677.0,,,,,,,,588.0,,,536.4,,457.5,528.4,438.3,512.0,762.0,,399.7,,766.9,444.0,,,444.0,604.8,675.7,-61.0,-144.2,-217.0,-229.0,-93.0,,,,,,,,-182.0,,,-233.6,,-312.5,-241.6,-331.7,-258.0,-8.0,,-370.3,,-3.1,-326.0,,,-326.0,-165.2,-94.3,False,False,False,False,,,,,,,,False,,,False,,False,False,False,False,True,,False,,True,False,,,False,False,False
48143,44,38.0,35.9,,36.0,36.0,,,,,,,,64.0,,,41.6,,12.6,24.8,43.2,33.0,88.0,,2.5,,,,,,35.0,11.1,52.1,-6.0,-8.1,,-8.0,-8.0,,,,,,,,20.0,,,-2.4,,-31.4,-19.2,-0.8,-11.0,44.0,,-41.5,,,,,,-9.0,-32.9,8.1,False,,False,False,,,,,,,,False,,,True,,False,False,True,False,False,,False,,,,,,False,False,False
48145,36,12.0,14.7,,7.0,7.0,,,,,,,,10.0,,,14.6,,2.8,7.3,7.8,6.0,29.0,,5.7,,,,,,10.0,5.5,30.6,-24.0,-21.3,,-29.0,-29.0,,,,,,,,-26.0,,,-21.4,,-33.2,-28.7,-28.2,-30.0,-7.0,,-30.3,,,,,,-26.0,-30.5,-5.4,True,,False,False,,,,,,,,False,,,True,,False,False,False,False,True,,False,,,,,,False,False,True
48147,23,26.0,30.6,,26.0,91.0,,,,,,,,31.0,,,39.3,,8.0,13.7,28.4,21.0,139.0,,3.8,,,,,,28.0,15.2,77.5,3.0,7.6,,3.0,68.0,,,,,,,,8.0,,,16.3,,-15.0,-9.3,5.4,-2.0,116.0,,-19.2,,,,,,5.0,-7.8,54.5,False,,False,False,,,,,,,,False,,,False,,False,False,False,True,False,,False,,,,,,False,False,False
48149,65,37.0,37.8,,10.0,0.0,,,,,,,,19.0,,,17.9,,9.6,8.9,22.3,,166.0,,2.0,,,,,,18.0,3.0,34.3,-28.0,-27.2,,-55.0,-65.0,,,,,,,,-46.0,,,-47.1,,-55.4,-56.1,-42.7,,101.0,,-63.0,,,,,,-47.0,-62.0,-30.7,True,,False,False,,,,,,,,False,,,False,,False,False,False,,False,,False,,,,,,False,False,False
48151,2,2.0,1.3,,2.0,2.0,,,,,,,,2.0,,,2.1,,0.3,0.1,,0.0,7.0,,2.0,,,,,,2.0,1.9,8.2,0.0,-0.7,,0.0,0.0,,,,,,,,0.0,,,0.1,,-1.7,-1.9,,-2.0,5.0,,-0.0,,,,,,0.0,-0.1,6.2,False,,True,True,,,,,,,,True,,,False,,False,False,,False,False,,False,,,,,,True,False,False
48153,6,1.0,0.9,,1.0,0.0,,,,,,,,3.0,,,2.7,,4.6,0.1,3.0,0.0,4.0,,3.9,,,,,,0.0,3.4,11.0,-5.0,-5.1,,-5.0,-6.0,,,,,,,,-3.0,,,-3.3,,-1.4,-5.9,-3.0,-6.0,-2.0,,-2.1,,,,,,-6.0,-2.6,5.0,False,,False,False,,,,,,,,True,,,True,,True,False,True,False,True,,True,,,,,,False,True,True
48155,4,2.0,2.1,,1.0,0.0,,,,,,,,1.0,,,1.0,,,0.1,,0.0,1.0,,0.7,,,,,,1.0,1.5,7.5,-2.0,-1.9,,-3.0,-4.0,,,,,,,,-3.0,,,-3.0,,,-3.9,,-4.0,-3.0,,-3.3,,,,,,-3.0,-2.5,3.5,True,,False,False,,,,,,,,False,,,False,,,False,,False,False,,False,,,,,,False,False,False
48157,366,279.0,402.7,250.4,298.0,312.0,,,,,,,,691.0,,,235.4,,284.1,192.8,560.5,152.0,364.0,,334.1,,389.9,201.0,,,218.0,78.3,730.4,-87.0,36.7,-115.6,-68.0,-54.0,,,,,,,,325.0,,,-130.6,,-81.9,-173.2,194.5,-214.0,-2.0,,-31.9,,23.9,-165.0,,,-148.0,-287.7,364.4,True,False,True,True,,,,,,,,False,,,False,,True,False,False,False,True,,True,,True,False,,,False,False,False
48159,7,6.0,5.8,,4.0,1.0,,,,,,,,7.0,,,7.0,,1.5,2.0,7.2,,6.0,,2.5,,,,,,5.0,4.0,13.0,-1.0,-1.2,,-3.0,-6.0,,,,,,,,0.0,,,0.0,,-5.5,-5.0,0.2,,-1.0,,-4.5,,,,,,-2.0,-3.0,6.0,False,,False,False,,,,,,,,True,,,True,,False,False,True,,False,,False,,,,,,False,False,False
48161,12,7.0,0.0,,5.0,20.0,,,,,,,,24.0,,,9.7,,3.0,7.0,0.3,4.0,5.0,,5.2,,,,,,6.0,7.0,29.2,-5.0,-12.0,,-7.0,8.0,,,,,,,,12.0,,,-2.3,,-9.0,-5.0,-11.7,-8.0,-7.0,,-6.8,,,,,,-6.0,-5.0,17.2,False,,False,False,,,,,,,,False,,,True,,False,False,False,False,False,,False,,,,,,False,False,False
48163,7,20.0,17.8,,10.0,10.0,,,,,,,,61.0,,,14.5,,12.4,9.1,0.0,7.0,16.0,,7.9,,,,,,7.0,12.4,31.4,13.0,10.8,,3.0,3.0,,,,,,,,54.0,,,7.5,,5.4,2.1,-7.0,0.0,9.0,,0.9,,,,,,0.0,5.4,24.4,True,,True,True,,,,,,,,False,,,True,,True,True,True,True,True,,True,,,,,,True,True,False
48165,34,11.0,11.2,,7.0,3.0,,,,,,,,67.0,,,20.4,,1.8,6.9,1.6,,47.0,,0.0,,,,,,14.0,10.5,29.6,-23.0,-22.8,,-27.0,-31.0,,,,,,,,33.0,,,-13.6,,-32.2,-27.1,-32.4,,13.0,,-34.0,,,,,,-20.0,-23.5,-4.4,True,,False,False,,,,,,,,False,,,True,,False,False,False,,True,,False,,,,,,True,False,True
48167,122,472.0,478.6,363.6,385.0,412.0,,,,,,,,479.0,,,198.6,,272.1,267.9,94.2,430.0,354.0,,71.8,,442.0,406.0,,,183.0,34.8,975.5,350.0,356.6,241.6,263.0,290.0,,,,,,,,357.0,,,76.6,,150.1,145.9,-27.8,308.0,232.0,,-50.2,,320.0,284.0,,,61.0,-87.2,853.5,False,True,True,True,,,,,,,,False,,,True,,True,True,True,True,True,,True,,True,True,,,True,True,False
48169,1,0.0,0.0,,0.0,0.0,,,,,,,,6.0,,,1.5,,5.1,0.0,0.0,0.0,2.0,,1.5,,,,,,0.0,1.8,9.6,-1.0,-1.0,,-1.0,-1.0,,,,,,,,5.0,,,0.5,,4.1,-1.0,-1.0,-1.0,1.0,,0.5,,,,,,-1.0,0.8,8.6,False,,False,False,,,,,,,,False,,,True,,False,True,True,False,False,,True,,,,,,False,True,False
