,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IowaStateLW-STEM,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,MITCovAlliance-SIR,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IowaStateLW-STEM,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-MITCovAlliance-SIR,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IowaStateLW-STEM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-MITCovAlliance-SIR,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51650,447,555.0,1249.5,276.0,,,,549.0,1077.7,,392.2,364.0,,286.5,365.0,,398.0,108.0,802.5,-171.0,,,,102.0,630.7,,-54.8,-83.0,,-160.5,-82.0,,-49.0,False,False,,,,True,False,,True,True,,False,True,,True
51660,1327,85.0,54.4,48.0,,,,169.0,100.5,,35.7,13.6,,108.1,90.2,,30.0,-1242.0,-1272.6,-1279.0,,,,-1158.0,-1226.5,,-1291.3,-1313.4,,-1218.9,-1236.8,,-1297.0,False,False,,,,True,True,,False,False,,True,True,,False
51670,96,85.0,,89.0,,,,124.0,107.0,,23.2,34.1,,76.7,72.4,,125.0,-11.0,,-7.0,,,,28.0,11.0,,-72.8,-61.9,,-19.3,-23.6,,29.0,,True,,,,False,False,,False,False,,False,False,,False
51678,17,10.0,,0.0,,,,9.0,23.6,,3.6,,,4.9,13.4,,3.0,-7.0,,-17.0,,,,-8.0,6.6,,-13.4,,,-12.1,-3.6,,-14.0,,False,,,,False,True,,False,,,False,True,,False
51680,560,640.0,829.5,361.0,,,,322.0,822.9,,660.6,182.9,,333.0,1866.9,,588.0,80.0,269.5,-199.0,,,,-238.0,262.9,,100.6,-377.1,,-227.0,1306.9,,28.0,False,False,,,,False,False,,False,False,,False,False,,True
51683,182,265.0,,446.0,,,,205.0,163.1,,70.9,5.5,,192.8,224.5,,140.0,83.0,,264.0,,,,23.0,-18.9,,-111.1,-176.5,,10.8,42.5,,-42.0,,False,,,,True,True,,False,False,,True,True,,True
51685,76,85.0,,89.0,,,,83.0,54.1,,21.3,0.1,,66.6,70.8,,100.0,9.0,,13.0,,,,7.0,-21.9,,-54.7,-75.9,,-9.4,-5.2,,24.0,,False,,,,True,False,,False,False,,False,True,,False
51690,135,190.0,,396.0,,,,88.0,143.6,,,4.6,,74.9,256.9,,107.0,55.0,,261.0,,,,-47.0,8.6,,,-130.4,,-60.1,121.9,,-28.0,,False,,,,True,True,,,False,,False,False,,True
51700,698,720.0,1704.2,590.0,,,,816.0,1384.3,,694.8,705.9,,358.3,567.6,,466.0,22.0,1006.2,-108.0,,,,118.0,686.3,,-3.2,7.9,,-339.7,-130.4,,-232.0,False,False,,,,False,False,,True,True,,False,False,,False
51710,779,1220.0,5252.4,576.0,,,,1547.0,1678.6,,706.2,896.7,,419.8,1030.7,,626.0,441.0,4473.4,-203.0,,,,768.0,899.6,,-72.8,117.7,,-359.2,251.7,,-153.0,False,True,,,,False,False,,True,True,,True,True,,True
51720,11,25.0,,0.0,,,,40.0,17.7,,1.8,,,2.4,,,13.0,14.0,,-11.0,,,,29.0,6.7,,-9.2,,,-8.6,,,2.0,,True,,,,False,True,,True,,,True,,,True
51730,180,150.0,,54.0,,,,165.0,163.7,,21.8,0.3,,119.7,139.7,,48.0,-30.0,,-126.0,,,,-15.0,-16.3,,-158.2,-179.7,,-60.3,-40.3,,-132.0,,False,,,,True,True,,False,False,,False,False,,False
51735,33,10.0,,0.0,,,,17.0,18.4,,6.6,,,6.0,32.2,,2.0,-23.0,,-33.0,,,,-16.0,-14.6,,-26.4,,,-27.0,-0.8,,-31.0,,False,,,,True,True,,False,,,False,True,,False
51740,554,1030.0,1386.9,728.0,,,,560.0,1050.1,,443.8,470.5,,149.0,558.4,,490.0,476.0,832.9,174.0,,,,6.0,496.1,,-110.2,-83.5,,-405.0,4.4,,-64.0,False,True,,,,True,False,,True,True,,True,True,,True
51750,645,70.0,,117.0,,,,49.0,102.7,,9.6,,,32.4,59.1,,44.0,-575.0,,-528.0,,,,-596.0,-542.3,,-635.4,,,-612.6,-585.9,,-601.0,,True,,,,False,True,,False,,,False,False,,False
51760,1129,1035.0,1228.0,1026.0,,,,1081.0,1033.1,,326.5,503.6,,494.2,887.3,,756.0,-94.0,99.0,-103.0,,,,-48.0,-95.9,,-802.5,-625.4,,-634.8,-241.7,,-373.0,False,False,,,,True,False,,False,False,,False,False,,False
51770,512,235.0,,51.0,,,,491.0,456.7,,75.4,285.7,,331.1,353.5,,66.0,-277.0,,-461.0,,,,-21.0,-55.3,,-436.6,-226.3,,-180.9,-158.5,,-446.0,,False,,,,True,True,,False,True,,True,True,,False
51775,96,20.0,,21.0,,,,81.0,125.5,,2.2,7.7,,7.8,29.0,,9.0,-76.0,,-75.0,,,,-15.0,29.5,,-93.8,-88.3,,-88.2,-67.0,,-87.0,,True,,,,True,True,,False,False,,False,True,,False
51790,76,35.0,,89.0,,,,46.0,106.4,,6.5,11.3,,27.4,24.4,,78.0,-41.0,,13.0,,,,-30.0,30.4,,-69.5,-64.7,,-48.6,-51.6,,2.0,,True,,,,True,True,,False,False,,False,False,,True
51800,488,715.0,846.3,501.0,,,,348.0,868.8,,664.7,552.1,,670.1,739.9,,416.0,227.0,358.3,13.0,,,,-140.0,380.8,,176.7,64.1,,182.1,251.9,,-72.0,False,True,,,,True,False,,True,True,,True,False,,True
51810,1306,2135.0,6848.7,1093.0,,,,1407.0,3159.0,,1874.4,1091.6,,885.7,2834.6,,1272.0,829.0,5542.7,-213.0,,,,101.0,1853.0,,568.4,-214.4,,-420.3,1528.6,,-34.0,False,True,,,,True,False,,True,True,,True,False,,True
51820,66,70.0,,341.0,,,,46.0,71.3,,20.6,5.4,,27.8,47.6,,279.0,4.0,,275.0,,,,-20.0,5.3,,-45.4,-60.6,,-38.2,-18.4,,213.0,,False,,,,False,False,,False,False,,False,False,,False
51830,41,55.0,,109.0,,,,31.0,67.2,,7.5,0.0,,37.7,61.6,,34.0,14.0,,68.0,,,,-10.0,26.2,,-33.5,-41.0,,-3.3,20.6,,-7.0,,False,,,,True,False,,False,False,,True,False,,True
51840,73,85.0,,116.0,,,,95.0,56.7,,26.0,8.3,,269.2,54.5,,125.0,12.0,,43.0,,,,22.0,-16.3,,-47.0,-64.7,,196.2,-18.5,,52.0,,False,,,,False,False,,False,False,,False,False,,False
53001,306,300.0,,325.0,,,,135.0,149.0,,140.4,118.9,,161.2,233.0,,185.0,-6.0,,19.0,,,,-171.0,-157.0,,-165.6,-187.1,,-144.8,-73.0,,-121.0,,False,,,,False,False,,False,False,,False,False,,False
53003,44,60.0,,118.0,,,,100.0,57.3,,4.2,,,188.5,60.7,,896.0,16.0,,74.0,,,,56.0,13.3,,-39.8,,,144.5,16.7,,852.0,,False,,,,False,True,,False,,,False,False,,False
53005,578,655.0,2580.4,290.0,,,,1225.0,629.5,,210.1,379.3,,336.3,706.0,,309.0,77.0,2002.4,-288.0,,,,647.0,51.5,,-367.9,-198.7,,-241.7,128.0,,-269.0,False,False,,,,False,True,,False,False,,False,False,,False
53007,467,975.0,1277.6,1011.0,,,,231.0,797.1,,1132.2,365.9,,1249.7,860.2,,657.0,508.0,810.6,544.0,,,,-236.0,330.1,,665.2,-101.1,,782.7,393.2,,190.0,False,False,,,,True,True,,False,True,,False,True,,True
53009,68,245.0,19.4,685.0,,,,101.0,501.2,,102.9,82.5,,88.0,146.3,,686.0,177.0,-48.5,617.0,,,,33.0,433.2,,34.9,14.5,,20.0,78.3,,618.0,True,False,,,,True,False,,True,True,,True,True,,False
53011,716,800.0,1465.2,498.0,,,,726.0,2613.9,,516.0,1110.4,,354.5,520.2,,407.0,84.0,749.2,-218.0,,,,10.0,1897.9,,-200.0,394.4,,-361.5,-195.8,,-309.0,False,False,,,,True,False,,False,False,,False,False,,False
53013,1,0.0,,0.0,,,,35.0,0.5,,1.2,,,0.8,,,0.0,-1.0,,-1.0,,,,34.0,-0.5,,0.2,,,-0.2,,,-1.0,,False,,,,False,True,,True,,,True,,,False
53015,109,135.0,584.9,108.0,,,,125.0,399.9,,18.7,112.8,,36.8,122.8,,90.0,26.0,475.9,-1.0,,,,16.0,290.9,,-90.3,3.8,,-72.2,13.8,,-19.0,False,True,,,,True,False,,False,True,,False,True,,True
53017,225,365.0,,185.0,,,,187.0,371.4,,332.2,2.7,,273.3,166.9,,174.0,140.0,,-40.0,,,,-38.0,146.4,,107.2,-222.3,,48.3,-58.1,,-51.0,,True,,,,True,False,,True,False,,True,True,,True
53019,6,0.0,,0.0,,,,12.0,9.0,,1.1,,,10.5,,,0.0,-6.0,,-6.0,,,,6.0,3.0,,-4.9,,,4.5,,,-6.0,,False,,,,False,True,,True,,,True,,,False
53021,487,1095.0,1095.2,1132.0,,,,681.0,394.9,,554.3,16.1,,370.1,758.1,,398.0,608.0,608.2,645.0,,,,194.0,-92.1,,67.3,-470.9,,-116.9,271.1,,-89.0,False,False,,,,True,True,,True,True,,True,True,,True
53023,7,0.0,,0.0,,,,20.0,11.7,,,,,1.1,0.5,,31.0,-7.0,,-7.0,,,,13.0,4.7,,,,,-5.9,-6.5,,24.0,,False,,,,False,True,,,,,True,True,,False
53025,967,1435.0,1514.3,2217.0,,,,467.0,834.1,,1910.8,376.3,,3193.1,1237.4,,1498.0,468.0,547.3,1250.0,,,,-500.0,-132.9,,943.8,-590.7,,2226.1,270.4,,531.0,False,False,,,,False,True,,False,False,,False,True,,False
53027,313,95.0,74.7,121.0,,,,102.0,344.4,,71.8,91.0,,71.5,44.4,,192.0,-218.0,-238.3,-192.0,,,,-211.0,31.4,,-241.2,-222.0,,-241.5,-268.6,,-121.0,False,True,,,,True,True,,False,False,,False,False,,True
53029,41,5.0,0.0,3.0,,,,66.0,160.0,,6.2,16.8,,17.1,17.2,,7.0,-36.0,-41.0,-38.0,,,,25.0,119.0,,-34.8,-24.2,,-23.9,-23.8,,-34.0,False,False,,,,True,False,,True,True,,True,True,,True
53031,11,15.0,,0.0,,,,21.0,21.2,,7.0,,,6.4,21.7,,16.0,4.0,,-11.0,,,,10.0,10.2,,-4.0,,,-4.6,10.7,,5.0,,False,,,,False,False,,False,,,False,False,,False
53033,3977,5260.0,2538.5,5317.0,,,,3363.0,10160.3,,5356.7,3793.7,,4247.4,4137.3,,5378.0,1283.0,-1438.5,1340.0,,,,-614.0,6183.3,,1379.7,-183.3,,270.4,160.3,,1401.0,False,False,,,,True,False,,False,True,,True,True,,False
53035,336,355.0,933.3,205.0,,,,335.0,1608.1,,211.2,583.8,,224.6,246.8,,189.0,19.0,597.3,-131.0,,,,-1.0,1272.1,,-124.8,247.8,,-111.4,-89.2,,-147.0,False,False,,,,True,False,,False,False,,False,False,,False
53037,47,360.0,,1319.0,,,,72.0,257.5,,228.8,82.1,,92.4,294.3,,724.0,313.0,,1272.0,,,,25.0,210.5,,181.8,35.1,,45.4,247.3,,677.0,,False,,,,True,True,,True,True,,True,True,,False
53039,61,110.0,,97.0,,,,32.0,98.5,,46.3,67.3,,23.2,92.6,,286.0,49.0,,36.0,,,,-29.0,37.5,,-14.7,6.3,,-37.8,31.6,,225.0,,True,,,,True,True,,True,True,,True,True,,False
53041,201,220.0,199.2,303.0,,,,48.0,433.1,,134.7,331.1,,137.0,200.8,,316.0,19.0,-1.8,102.0,,,,-153.0,232.1,,-66.3,130.1,,-64.0,-0.2,,115.0,True,False,,,,False,False,,False,False,,False,True,,False
53043,9,15.0,,0.0,,,,33.0,46.0,,1.7,,,9.6,,,23.0,6.0,,-9.0,,,,24.0,37.0,,-7.3,,,0.6,,,14.0,,False,,,,False,False,,False,,,True,,,False
53045,109,225.0,306.1,241.0,,,,83.0,423.6,,67.6,393.0,,71.8,366.6,,201.0,116.0,197.1,132.0,,,,-26.0,314.6,,-41.4,284.0,,-37.2,257.6,,92.0,False,False,,,,True,False,,True,False,,True,False,,True
53047,122,230.0,,114.0,,,,77.0,434.9,,86.4,115.1,,62.7,227.6,,123.0,108.0,,-8.0,,,,-45.0,312.9,,-35.6,-6.9,,-59.3,105.6,,1.0,,True,,,,True,False,,True,True,,True,True,,True
53049,22,40.0,,50.0,,,,9.0,118.5,,9.4,,,7.0,24.8,,21.0,18.0,,28.0,,,,-13.0,96.5,,-12.6,,,-15.0,2.8,,-1.0,,False,,,,True,False,,True,,,True,True,,True
53051,9,40.0,,10.0,,,,7.0,41.7,,6.9,,,11.0,,,80.0,31.0,,1.0,,,,-2.0,32.7,,-2.1,,,2.0,,,71.0,,True,,,,True,False,,True,,,True,,,False
53053,1440,2440.0,3054.1,2423.0,,,,1136.0,3738.1,,2120.6,1915.1,,1324.9,2357.6,,1693.0,1000.0,1614.1,983.0,,,,-304.0,2298.1,,680.6,475.1,,-115.1,917.6,,253.0,False,True,,,,True,False,,True,True,,True,True,,True
53055,0,10.0,,0.0,,,,5.0,12.4,,3.2,,,4.8,15.0,,72.0,10.0,,0.0,,,,5.0,12.4,,3.2,,,4.8,15.0,,72.0,,True,,,,True,False,,True,,,True,False,,False
53057,155,230.0,151.0,175.0,,,,158.0,678.8,,163.5,341.1,,127.5,162.3,,181.0,75.0,-4.0,20.0,,,,3.0,523.8,,8.5,186.1,,-27.5,7.3,,26.0,True,True,,,,True,False,,True,False,,True,True,,True
53059,5,5.0,,0.0,,,,6.0,35.8,,5.7,,,3.1,12.3,,1.0,0.0,,-5.0,,,,1.0,30.8,,0.7,,,-1.9,7.3,,-4.0,,False,,,,False,False,,False,,,False,False,,False
53061,1061,1465.0,568.6,1145.0,,,,1189.0,2920.4,,1074.6,938.3,,610.7,1533.9,,1155.0,404.0,-492.4,84.0,,,,128.0,1859.4,,13.6,-122.7,,-450.3,472.9,,94.0,False,True,,,,True,False,,True,True,,False,False,,True
53063,1444,1715.0,5504.5,621.0,,,,2211.0,3293.5,,636.6,1895.4,,683.6,1432.5,,1162.0,271.0,4060.5,-823.0,,,,767.0,1849.5,,-807.4,451.4,,-760.4,-11.5,,-282.0,False,False,,,,False,False,,False,False,,False,True,,False
53065,35,45.0,,40.0,,,,48.0,177.0,,7.1,96.0,,7.1,33.1,,24.0,10.0,,5.0,,,,13.0,142.0,,-27.9,61.0,,-27.9,-1.9,,-11.0,,True,,,,False,False,,False,False,,False,True,,False
53067,269,365.0,865.7,357.0,,,,309.0,1131.8,,220.3,406.3,,229.0,295.8,,327.0,96.0,596.7,88.0,,,,40.0,862.8,,-48.7,137.3,,-40.0,26.8,,58.0,False,True,,,,True,False,,True,False,,True,True,,True
53069,1,0.0,,0.0,,,,0.0,1.4,,0.1,,,0.0,0.3,,0.0,-1.0,,-1.0,,,,-1.0,0.4,,-0.9,,,-1.0,-0.7,,-1.0,,False,,,,False,True,,True,,,False,True,,False
53071,230,325.0,563.5,227.0,,,,390.0,563.4,,440.0,88.5,,357.2,481.0,,269.0,95.0,333.5,-3.0,,,,160.0,333.4,,210.0,-141.5,,127.2,251.0,,39.0,False,True,,,,False,False,,False,False,,False,False,,True
53073,243,180.0,360.8,63.0,,,,203.0,464.7,,112.3,209.2,,214.0,489.7,,98.0,-63.0,117.8,-180.0,,,,-40.0,221.7,,-130.7,-33.8,,-29.0,246.7,,-145.0,False,False,,,,True,False,,False,True,,True,False,,False
53075,1026,100.0,,185.0,,,,111.0,217.3,,42.2,0.6,,48.0,69.0,,127.0,-926.0,,-841.0,,,,-915.0,-808.7,,-983.8,-1025.4,,-978.0,-957.0,,-899.0,,True,,,,True,True,,False,False,,False,False,,True
53077,792,1605.0,1621.1,1530.0,,,,1118.0,950.7,,871.3,121.4,,1203.2,1642.3,,674.0,813.0,829.1,738.0,,,,326.0,158.7,,79.3,-670.6,,411.2,850.3,,-118.0,False,True,,,,True,True,,True,True,,True,False,,True
54001,13,10.0,,0.0,,,,6.0,40.7,,5.8,,,6.0,8.8,,4.0,-3.0,,-13.0,,,,-7.0,27.7,,-7.2,,,-7.0,-4.2,,-9.0,,False,,,,False,False,,False,,,False,False,,False
54003,205,200.0,276.3,165.0,,,,151.0,473.3,,88.3,127.3,,171.8,201.3,,182.0,-5.0,71.3,-40.0,,,,-54.0,268.3,,-116.7,-77.7,,-33.2,-3.7,,-23.0,False,False,,,,False,False,,False,False,,False,True,,False
54005,75,85.0,,106.0,,,,26.0,195.9,,41.4,72.5,,45.6,45.0,,103.0,10.0,,31.0,,,,-49.0,120.9,,-33.6,-2.5,,-29.4,-30.0,,28.0,,False,,,,False,False,,False,True,,False,False,,False
54007,3,0.0,,0.0,,,,5.0,2.3,,0.3,,,0.6,2.6,,0.0,-3.0,,-3.0,,,,2.0,-0.7,,-2.7,,,-2.4,-0.4,,-3.0,,False,,,,True,True,,True,,,True,True,,False
54009,34,60.0,,140.0,,,,28.0,124.5,,12.6,,,19.1,80.2,,39.0,26.0,,106.0,,,,-6.0,90.5,,-21.4,,,-14.9,46.2,,5.0,,False,,,,True,False,,True,,,True,False,,True
54011,266,290.0,378.3,271.0,,,,322.0,868.8,,198.9,234.2,,128.8,249.8,,364.0,24.0,112.3,5.0,,,,56.0,602.8,,-67.1,-31.8,,-137.2,-16.2,,98.0,False,True,,,,False,False,,False,False,,False,True,,False
54013,17,0.0,,0.0,,,,0.0,3.3,,1.2,,,1.3,0.6,,0.0,-17.0,,-17.0,,,,-17.0,-13.7,,-15.8,,,-15.7,-16.4,,-17.0,,False,,,,False,True,,True,,,True,True,,False
54015,16,0.0,,0.0,,,,5.0,4.9,,1.6,,,1.1,5.3,,1.0,-16.0,,-16.0,,,,-11.0,-11.1,,-14.4,,,-14.9,-10.7,,-15.0,,False,,,,True,True,,True,,,True,True,,True
54017,12,0.0,,0.0,,,,0.0,29.8,,,,,2.0,0.6,,5.0,-12.0,,-12.0,,,,-12.0,17.8,,,,,-10.0,-11.4,,-7.0,,False,,,,False,False,,,,,True,True,,True
54019,368,110.0,,246.0,,,,70.0,307.5,,52.0,99.0,,155.5,82.8,,120.0,-258.0,,-122.0,,,,-298.0,-60.5,,-316.0,-269.0,,-212.5,-285.2,,-248.0,,True,,,,False,True,,False,False,,True,False,,True
54021,4,10.0,,0.0,,,,5.0,5.7,,0.7,,,0.0,7.5,,5.0,6.0,,-4.0,,,,1.0,1.7,,-3.3,,,-4.0,3.5,,1.0,,True,,,,True,True,,True,,,True,True,,True
54023,20,60.0,,31.0,,,,6.0,86.2,,7.3,66.5,,158.2,133.3,,120.0,40.0,,11.0,,,,-14.0,66.2,,-12.7,46.5,,138.2,113.3,,100.0,,True,,,,True,False,,True,False,,False,False,,False
54025,28,15.0,,5.0,,,,26.0,150.2,,21.7,,,12.8,35.7,,16.0,-13.0,,-23.0,,,,-2.0,122.2,,-6.3,,,-15.2,7.7,,-12.0,,False,,,,True,False,,True,,,False,True,,True
54027,15,50.0,,27.0,,,,15.0,84.7,,13.4,,,50.6,49.6,,31.0,35.0,,12.0,,,,0.0,69.7,,-1.6,,,35.6,34.6,,16.0,,True,,,,True,False,,True,,,False,True,,True
54029,33,5.0,,1.0,,,,35.0,85.9,,1.1,16.6,,2.9,2.8,,25.0,-28.0,,-32.0,,,,2.0,52.9,,-31.9,-16.4,,-30.1,-30.2,,-8.0,,False,,,,True,False,,False,True,,False,False,,True
54031,19,25.0,,0.0,,,,9.0,71.5,,4.0,,,10.6,16.7,,18.0,6.0,,-19.0,,,,-10.0,52.5,,-15.0,,,-8.4,-2.3,,-1.0,,False,,,,False,False,,False,,,False,True,,True
54033,93,120.0,218.6,151.0,,,,105.0,450.0,,50.5,112.0,,138.7,124.1,,145.0,27.0,125.6,58.0,,,,12.0,357.0,,-42.5,19.0,,45.7,31.1,,52.0,False,False,,,,True,False,,False,True,,False,False,,False
54035,78,20.0,,0.0,,,,34.0,101.6,,2.8,9.7,,12.5,43.3,,14.0,-58.0,,-78.0,,,,-44.0,23.6,,-75.2,-68.3,,-65.5,-34.7,,-64.0,,False,,,,True,True,,False,False,,False,True,,False
54037,114,50.0,45.1,30.0,,,,57.0,191.2,,8.0,26.3,,55.3,57.7,,27.0,-64.0,-68.9,-84.0,,,,-57.0,77.2,,-106.0,-87.7,,-58.7,-56.3,,-87.0,False,False,,,,True,False,,False,False,,True,True,,False
54039,1192,775.0,901.5,1321.0,,,,358.0,1394.3,,680.8,475.6,,646.9,569.9,,734.0,-417.0,-290.5,129.0,,,,-834.0,202.3,,-511.2,-716.4,,-545.1,-622.1,,-458.0,True,True,,,,False,True,,False,False,,False,False,,False
54041,10,0.0,,0.0,,,,8.0,19.8,,3.4,,,7.4,4.3,,2.0,-10.0,,-10.0,,,,-2.0,9.8,,-6.6,,,-2.6,-5.7,,-8.0,,False,,,,True,True,,True,,,True,True,,True
54043,53,85.0,,71.0,,,,22.0,179.9,,27.0,37.3,,37.0,,,116.0,32.0,,18.0,,,,-31.0,126.9,,-26.0,-15.7,,-16.0,,,63.0,,True,,,,True,False,,True,True,,True,,,False
54045,212,665.0,,1075.0,,,,66.0,386.8,,339.7,140.6,,110.1,735.1,,681.0,453.0,,863.0,,,,-146.0,174.8,,127.7,-71.4,,-101.9,523.1,,469.0,,False,,,,True,True,,True,True,,True,False,,False
54047,23,40.0,,26.0,,,,25.0,86.1,,5.6,,,24.4,,,81.0,17.0,,3.0,,,,2.0,63.1,,-17.4,,,1.4,,,58.0,,True,,,,True,False,,False,,,True,,,False
54049,54,65.0,191.2,94.0,,,,44.0,246.7,,5.6,52.9,,9.7,42.8,,58.0,11.0,137.2,40.0,,,,-10.0,192.7,,-48.4,-1.1,,-44.3,-11.2,,4.0,False,False,,,,True,False,,False,True,,False,False,,True
54051,26,0.0,,0.0,,,,35.0,95.4,,27.3,50.1,,11.3,16.2,,13.0,-26.0,,-26.0,,,,9.0,69.4,,1.3,24.1,,-14.7,-9.8,,-13.0,,False,,,,True,False,,True,True,,True,True,,True
54053,69,80.0,,165.0,,,,45.0,107.2,,8.0,,,139.5,45.4,,99.0,11.0,,96.0,,,,-24.0,38.2,,-61.0,,,70.5,-23.6,,30.0,,False,,,,False,False,,False,,,False,False,,False
54055,171,225.0,255.7,262.0,,,,110.0,456.4,,189.5,149.7,,251.0,399.7,,244.0,54.0,84.7,91.0,,,,-61.0,285.4,,18.5,-21.3,,80.0,228.7,,73.0,False,False,,,,False,False,,True,True,,False,False,,False
54057,36,35.0,,7.0,,,,23.0,105.5,,1.6,66.4,,6.9,24.9,,41.0,-1.0,,-29.0,,,,-13.0,69.5,,-34.4,30.4,,-29.1,-11.1,,5.0,,False,,,,False,False,,False,False,,False,False,,False
54059,157,140.0,,115.0,,,,45.0,328.0,,59.8,36.6,,9.1,155.6,,180.0,-17.0,,-42.0,,,,-112.0,171.0,,-97.2,-120.4,,-147.9,-1.4,,23.0,,False,,,,False,False,,False,False,,False,True,,False
54061,882,240.0,1002.9,327.0,,,,209.0,506.3,,138.2,115.0,,3.2,148.1,,139.0,-642.0,120.9,-555.0,,,,-673.0,-375.7,,-743.8,-767.0,,-878.8,-733.9,,-743.0,True,True,,,,False,True,,False,False,,False,False,,False
54063,129,0.0,,0.0,,,,10.0,19.0,,1.8,,,1.5,8.6,,4.0,-129.0,,-129.0,,,,-119.0,-110.0,,-127.2,,,-127.5,-120.4,,-125.0,,False,,,,True,True,,True,,,True,True,,True
54065,18,30.0,,78.0,,,,10.0,51.3,,2.9,,,15.3,32.2,,18.0,12.0,,60.0,,,,-8.0,33.3,,-15.1,,,-2.7,14.2,,0.0,,False,,,,True,False,,False,,,True,False,,True
54067,42,15.0,,8.0,,,,15.0,76.9,,3.8,,,2.0,28.6,,23.0,-27.0,,-34.0,,,,-27.0,34.9,,-38.2,,,-40.0,-13.4,,-19.0,,False,,,,False,False,,False,,,False,True,,True
54069,72,60.0,,4.0,,,,69.0,288.6,,13.5,37.9,,24.0,69.7,,52.0,-12.0,,-68.0,,,,-3.0,216.6,,-58.5,-34.1,,-48.0,-2.3,,-20.0,,False,,,,True,False,,False,False,,False,True,,False
54071,15,15.0,,43.0,,,,0.0,18.0,,3.7,,,2.5,19.7,,0.0,0.0,,28.0,,,,-15.0,3.0,,-11.3,,,-12.5,4.7,,-15.0,,False,,,,False,False,,False,,,False,False,,False
54073,2,10.0,,0.0,,,,3.0,10.6,,0.8,,,1.9,,,28.0,8.0,,-2.0,,,,1.0,8.6,,-1.2,,,-0.1,,,26.0,,True,,,,True,False,,True,,,True,,,False
54075,17,5.0,,0.0,,,,0.0,12.5,,3.6,,,4.1,18.1,,2.0,-12.0,,-17.0,,,,-17.0,-4.5,,-13.4,,,-12.9,1.1,,-15.0,,False,,,,False,True,,False,,,False,True,,False
54077,21,20.0,,0.0,,,,22.0,97.4,,4.7,25.4,,1.3,14.6,,10.0,-1.0,,-21.0,,,,1.0,76.4,,-16.3,4.4,,-19.7,-6.4,,-11.0,,False,,,,False,False,,False,False,,False,False,,False
54079,268,115.0,249.9,117.0,,,,81.0,470.2,,42.7,140.3,,105.3,44.6,,152.0,-153.0,-18.1,-151.0,,,,-187.0,202.2,,-225.3,-127.7,,-162.7,-223.4,,-116.0,True,True,,,,False,False,,False,True,,False,False,,True
54081,179,325.0,343.1,402.0,,,,170.0,601.9,,190.9,233.8,,170.7,348.4,,470.0,146.0,164.1,223.0,,,,-9.0,422.9,,11.9,54.8,,-8.3,169.4,,291.0,False,False,,,,True,False,,True,True,,True,False,,False
54083,22,25.0,,0.0,,,,22.0,99.0,,2.7,14.9,,80.9,73.7,,9.0,3.0,,-22.0,,,,0.0,77.0,,-19.3,-7.1,,58.9,51.7,,-13.0,,False,,,,True,False,,False,False,,False,False,,False
54085,8,0.0,,0.0,,,,0.0,4.9,,0.1,,,0.0,0.4,,0.0,-8.0,,-8.0,,,,-8.0,-3.1,,-7.9,,,-8.0,-7.6,,-8.0,,False,,,,False,True,,True,,,False,True,,False
54087,29,20.0,,0.0,,,,10.0,18.0,,0.6,,,1.1,9.0,,17.0,-9.0,,-29.0,,,,-19.0,-11.0,,-28.4,,,-27.9,-20.0,,-12.0,,False,,,,False,False,,False,,,False,False,,False
54089,23,40.0,,,,,,10.0,53.7,,2.1,,,23.0,24.4,,167.0,17.0,,,,,,-13.0,30.7,,-20.9,,,-0.0,1.4,,144.0,,,,,,True,False,,False,,,True,True,,False
54091,57,25.0,,21.0,,,,11.0,66.5,,24.7,,,7.7,55.5,,24.0,-32.0,,-36.0,,,,-46.0,9.5,,-32.3,,,-49.3,-1.5,,-33.0,,False,,,,False,True,,False,,,False,True,,False
54093,5,5.0,,0.0,,,,0.0,3.1,,0.3,,,0.5,,,1.0,0.0,,-5.0,,,,-5.0,-1.9,,-4.7,,,-4.5,,,-4.0,,False,,,,False,False,,False,,,False,,,False
54095,0,10.0,,0.0,,,,5.0,20.7,,0.4,,,2.7,,,7.0,10.0,,0.0,,,,5.0,20.7,,0.4,,,2.7,,,7.0,,True,,,,True,False,,True,,,True,,,True
