,actual_cases,COVIDhub-baseline,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,DDS-NBDS,IBF-TimeSeries,IQVIA_ACOE-STAN,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,JHU_IDD-CovidSP,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MITCovAlliance-SIR,OliverWyman-Navigator,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,UCLA-SuEIR,UMass-MechBayes,UMich-RidgeTfReg,USACE-ERDC_SEIR,USC-SI_kJalpha,UVA-Ensemble,Yu_Group-CLEP,error-COVIDhub-baseline,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-DDS-NBDS,error-IBF-TimeSeries,error-IQVIA_ACOE-STAN,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MITCovAlliance-SIR,error-OliverWyman-Navigator,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-UCLA-SuEIR,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,error-UVA-Ensemble,error-Yu_Group-CLEP,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-DDS-NBDS,beat_baseline-IBF-TimeSeries,beat_baseline-IQVIA_ACOE-STAN,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MITCovAlliance-SIR,beat_baseline-OliverWyman-Navigator,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-Yu_Group-CLEP
38079,27,28.0,30.2,,21.0,21.0,,,,,,,52.0,,12.5,33.5,,9.3,21.1,0.0,33.0,1.0,,11.3,31.0,,,,33.0,,34.8,1.0,3.2,,-6.0,-6.0,,,,,,,25.0,,-14.5,6.5,,-17.7,-5.9,-27.0,6.0,-26.0,,-15.7,4.0,,,,6.0,,7.8,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,,False
38081,30,8.0,7.7,,2.0,0.0,,,,,,,12.0,,0.5,0.9,,1.1,3.0,,0.0,4.0,,3.7,,,,,13.0,,35.8,-22.0,-22.3,,-28.0,-30.0,,,,,,,-18.0,,-29.5,-29.1,,-28.9,-27.0,,-30.0,-26.0,,-26.4,,,,,-17.0,,5.8,False,,False,False,,,,,,,True,,False,False,,False,False,,False,False,,False,,,,,True,,True
38083,0,0.0,0.2,,0.0,0.0,,,,,,,2.0,,0.5,0.4,,,0.0,,0.0,0.0,,0.9,0.1,,,,0.0,,17.1,0.0,0.2,,0.0,0.0,,,,,,,2.0,,0.5,0.4,,,0.0,,0.0,0.0,,0.9,0.1,,,,0.0,,17.1,False,,True,True,,,,,,,False,,False,False,,,False,,True,True,,False,False,,,,True,,False
38085,15,14.0,12.4,,7.0,0.0,,,,,,,48.0,,18.5,7.6,,2.3,7.1,0.0,27.0,8.0,,4.8,24.9,,,,7.0,,29.2,-1.0,-2.6,,-8.0,-15.0,,,,,,,33.0,,3.5,-7.4,,-12.7,-7.9,-15.0,12.0,-7.0,,-10.2,9.9,,,,-8.0,,14.2,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,,False
38087,0,2.0,2.0,,0.0,0.0,,,,,,,2.0,,0.8,1.0,,0.2,0.4,,0.0,0.0,,0.4,1.5,,,,3.0,,19.2,2.0,2.0,,0.0,0.0,,,,,,,2.0,,0.8,1.0,,0.2,0.4,,0.0,0.0,,0.4,1.5,,,,3.0,,19.2,True,,True,True,,,,,,,False,,True,True,,True,True,,True,True,,True,True,,,,False,,False
38089,417,422.0,413.5,,312.0,412.0,,,,,,,177.0,,649.0,126.9,,225.8,259.3,225.5,619.0,237.0,,263.5,439.0,,,,286.0,,732.0,5.0,-3.5,,-105.0,-5.0,,,,,,,-240.0,,232.0,-290.1,,-191.2,-157.7,-191.5,202.0,-180.0,,-153.5,22.0,,,,-131.0,,315.0,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,False,,False
38091,3,14.0,14.7,,4.0,,,,,,,,4.0,,17.7,2.5,,1.3,3.5,,15.0,5.0,,3.8,,,,,22.0,,44.2,11.0,11.7,,1.0,,,,,,,,1.0,,14.7,-0.5,,-1.7,0.5,,12.0,2.0,,0.8,,,,,19.0,,41.2,False,,True,,,,,,,,True,,False,True,,True,True,,False,True,,True,,,,,False,,False
38093,189,214.0,220.0,,217.0,343.0,,,,,,,88.0,,333.3,37.2,,442.3,227.1,12.2,,222.0,,774.2,153.3,,,,324.0,,304.7,25.0,31.0,,28.0,154.0,,,,,,,-101.0,,144.3,-151.8,,253.3,38.1,-176.8,,33.0,,585.2,-35.7,,,,135.0,,115.7,False,,False,False,,,,,,,False,,False,False,,False,False,False,,False,,False,False,,,,False,,False
38095,3,6.0,6.2,,3.0,0.0,,,,,,,2.0,,4.2,1.1,,,1.1,,0.0,1.0,,3.2,4.1,,,,14.0,,26.8,3.0,3.2,,0.0,-3.0,,,,,,,-1.0,,1.2,-1.9,,,-1.9,,-3.0,-2.0,,0.2,1.1,,,,11.0,,23.8,False,,True,False,,,,,,,True,,True,True,,,True,,False,True,,True,True,,,,False,,False
38097,22,18.0,19.8,,12.0,0.0,,,,,,,10.0,,20.6,9.7,,10.8,11.9,,20.0,16.0,,12.1,16.9,,,,17.0,,48.9,-4.0,-2.2,,-10.0,-22.0,,,,,,,-12.0,,-1.4,-12.3,,-11.2,-10.1,,-2.0,-6.0,,-9.9,-5.1,,,,-5.0,,26.9,True,,False,False,,,,,,,False,,True,False,,False,False,,True,False,,False,False,,,,False,,False
38099,19,24.0,22.6,,18.0,14.0,,,,,,,18.0,,8.3,19.0,,6.5,21.4,28.2,36.0,12.0,,12.6,22.2,,,,12.0,,40.8,5.0,3.6,,-1.0,-5.0,,,,,,,-1.0,,-10.7,0.0,,-12.5,2.4,9.2,17.0,-7.0,,-6.4,3.2,,,,-7.0,,21.8,True,,True,False,,,,,,,True,,False,True,,False,True,False,False,False,,False,True,,,,False,,False
38101,302,180.0,167.5,,164.0,157.0,,,,,,,518.0,,182.8,203.2,,114.7,163.0,90.4,198.0,83.0,,102.7,245.8,,,,155.0,,182.1,-122.0,-134.5,,-138.0,-145.0,,,,,,,216.0,,-119.2,-98.8,,-187.3,-139.0,-211.6,-104.0,-219.0,,-199.3,-56.2,,,,-147.0,,-119.9,False,,False,False,,,,,,,False,,True,True,,False,False,False,True,False,,False,True,,,,False,,True
38103,4,2.0,1.9,,2.0,0.0,,,,,,,6.0,,0.4,3.0,,2.8,0.6,,5.0,5.0,,1.7,,,,,1.0,,8.9,-2.0,-2.1,,-2.0,-4.0,,,,,,,2.0,,-3.5,-1.0,,-1.2,-3.4,,1.0,1.0,,-2.3,,,,,-3.0,,4.9,False,,False,False,,,,,,,False,,False,True,,True,False,,True,True,,False,,,,,False,,False
38105,279,194.0,199.9,,162.0,308.0,,,,,,,237.0,,180.3,81.5,,159.6,155.6,109.9,357.0,100.0,,163.5,123.8,,,,311.0,,219.5,-85.0,-79.1,,-117.0,29.0,,,,,,,-42.0,,-98.7,-197.5,,-119.4,-123.4,-169.1,78.0,-179.0,,-115.5,-155.2,,,,32.0,,-59.5,True,,False,True,,,,,,,True,,False,False,,False,False,False,True,False,,False,False,,,,True,,True
39001,25,8.0,9.6,,10.0,7.0,,,,,,,32.0,,31.9,34.4,,2.9,8.1,,0.0,35.0,,8.7,12.5,,,,9.0,14.1,19.4,-17.0,-15.4,,-15.0,-18.0,,,,,,,7.0,,6.9,9.4,,-22.1,-16.9,,-25.0,10.0,,-16.3,-12.5,,,,-16.0,-10.9,-5.6,True,,True,False,,,,,,,True,,True,True,,False,True,,False,True,,True,True,,,,True,True,True
39003,159,166.0,172.6,,171.0,131.0,,,,,,,224.0,,187.5,303.7,,117.0,178.3,244.9,156.0,145.0,,119.2,148.4,,,,123.0,283.5,103.9,7.0,13.6,,12.0,-28.0,,,,,,,65.0,,28.5,144.7,,-42.0,19.3,85.9,-3.0,-14.0,,-39.8,-10.6,,,,-36.0,124.5,-55.1,False,,False,False,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,,,,False,False,False
39005,45,28.0,27.5,,20.0,17.0,,,,,,,28.0,,66.5,38.1,,6.6,13.6,19.7,17.0,16.0,,10.5,23.8,,,,52.0,25.4,34.3,-17.0,-17.5,,-25.0,-28.0,,,,,,,-17.0,,21.5,-6.9,,-38.4,-31.4,-25.3,-28.0,-29.0,,-34.5,-21.2,,,,7.0,-19.6,-10.7,False,,False,False,,,,,,,False,,False,True,,False,False,False,False,False,,False,False,,,,True,False,True
39007,22,30.0,28.0,,26.0,15.0,,,,,,,57.0,,63.8,53.7,,7.8,26.1,23.5,27.0,29.0,,15.1,30.2,,,,39.0,43.0,27.2,8.0,6.0,,4.0,-7.0,,,,,,,35.0,,41.8,31.7,,-14.2,4.1,1.5,5.0,7.0,,-6.9,8.2,,,,17.0,21.0,5.2,True,,True,True,,,,,,,False,,False,False,,False,True,True,True,True,,True,False,,,,False,False,True
39009,169,68.0,72.1,,67.0,126.0,,,,,,,183.0,,75.1,82.6,,46.0,88.4,18.3,41.0,117.0,,1.1,63.5,,,,111.0,115.9,28.0,-101.0,-96.9,,-102.0,-43.0,,,,,,,14.0,,-93.9,-86.4,,-123.0,-80.6,-150.7,-128.0,-52.0,,-167.9,-105.5,,,,-58.0,-53.1,-141.0,True,,False,True,,,,,,,True,,True,True,,False,True,False,False,True,,False,False,,,,True,True,False
39011,101,104.0,102.1,,100.0,105.0,,,,,,,79.0,,152.7,153.6,,54.6,98.1,140.4,105.0,75.0,,92.6,87.9,,,,120.0,164.7,82.2,3.0,1.1,,-1.0,4.0,,,,,,,-22.0,,51.7,52.6,,-46.4,-2.9,39.4,4.0,-26.0,,-8.4,-13.1,,,,19.0,63.7,-18.8,True,,True,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,,,,False,False,False
39013,15,20.0,22.4,,16.0,6.0,,,,,,,55.0,,63.6,38.5,,6.7,15.1,23.8,29.0,5.0,,4.0,15.9,,,,28.0,27.8,32.1,5.0,7.4,,1.0,-9.0,,,,,,,40.0,,48.6,23.5,,-8.3,0.1,8.8,14.0,-10.0,,-11.0,0.9,,,,13.0,12.8,17.1,False,,True,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,True,,,,False,False,False
39015,39,54.0,51.3,,51.0,55.0,,,,,,,31.0,,93.4,94.3,,19.6,42.3,82.9,,49.0,,24.5,58.9,,,,58.0,93.1,80.7,15.0,12.3,,12.0,16.0,,,,,,,-8.0,,54.4,55.3,,-19.4,3.3,43.9,,10.0,,-14.5,19.9,,,,19.0,54.1,41.7,True,,True,False,,,,,,,True,,False,False,,False,True,False,,True,,True,False,,,,False,False,False
39017,884,1604.0,1538.9,,1465.0,2002.0,,,,,,,654.0,,1916.2,730.7,,1561.6,1313.0,886.4,2346.0,1271.0,,1033.3,1308.0,2540.0,,,1797.0,1916.2,2823.3,720.0,654.9,,581.0,1118.0,,,,,,,-230.0,,1032.2,-153.3,,677.6,429.0,2.4,1462.0,387.0,,149.3,424.0,1656.0,,,913.0,1032.2,1939.3,True,,True,False,,,,,,,True,,False,True,,True,True,True,False,True,,True,True,False,,,False,False,False
39019,19,14.0,13.5,,10.0,1.0,,,,,,,6.0,,36.5,20.9,,4.0,8.5,17.5,11.0,25.0,,9.7,10.6,,,,15.0,19.6,5.8,-5.0,-5.5,,-9.0,-18.0,,,,,,,-13.0,,17.5,1.9,,-15.0,-10.5,-1.5,-8.0,6.0,,-9.3,-8.4,,,,-4.0,0.6,-13.2,False,,False,False,,,,,,,False,,False,True,,False,False,True,False,False,,False,False,,,,True,True,False
39021,30,24.0,23.9,,23.0,12.0,,,,,,,37.0,,67.3,74.5,,12.0,30.0,62.9,14.0,53.0,,21.6,23.6,,,,20.0,40.8,45.0,-6.0,-6.1,,-7.0,-18.0,,,,,,,7.0,,37.3,44.5,,-18.0,0.0,32.9,-16.0,23.0,,-8.4,-6.4,,,,-10.0,10.8,15.0,False,,False,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,,,,False,False,False
39023,198,222.0,215.5,,168.0,304.0,,,,,,,152.0,,263.0,206.9,,114.4,180.1,114.5,260.0,110.0,,85.6,204.8,153.0,,,224.0,240.7,261.5,24.0,17.5,,-30.0,106.0,,,,,,,-46.0,,65.0,8.9,,-83.6,-17.9,-83.5,62.0,-88.0,,-112.4,6.8,-45.0,,,26.0,42.7,63.5,True,,False,False,,,,,,,False,,False,True,,False,True,False,False,False,,False,True,False,,,False,False,False
39025,245,218.0,219.6,,215.0,194.0,,,,,,,251.0,,206.8,392.9,,183.1,245.8,255.8,236.0,238.0,,196.5,151.0,205.0,,,183.0,309.6,351.5,-27.0,-25.4,,-30.0,-51.0,,,,,,,6.0,,-38.2,147.9,,-61.9,0.8,10.8,-9.0,-7.0,,-48.5,-94.0,-40.0,,,-62.0,64.6,106.5,True,,False,False,,,,,,,True,,False,False,,False,True,True,True,True,,False,False,False,,,False,False,False
39027,21,38.0,42.2,,36.0,33.0,,,,,,,48.0,,82.7,86.0,,6.7,29.3,88.2,20.0,21.0,,10.4,29.6,,,,29.0,57.4,87.8,17.0,21.2,,15.0,12.0,,,,,,,27.0,,61.7,65.0,,-14.3,8.3,67.2,-1.0,0.0,,-10.6,8.6,,,,8.0,36.4,66.8,False,,True,True,,,,,,,False,,False,False,,True,True,False,True,True,,True,True,,,,True,False,False
39029,52,104.0,97.7,,89.0,135.0,,,,,,,100.0,,148.5,133.6,,28.6,80.6,41.3,120.0,58.0,,28.0,82.6,,,,132.0,146.3,76.1,52.0,45.7,,37.0,83.0,,,,,,,48.0,,96.5,81.6,,-23.4,28.6,-10.7,68.0,6.0,,-24.0,30.6,,,,80.0,94.3,24.1,True,,True,False,,,,,,,True,,False,False,,True,True,True,False,True,,True,True,,,,False,False,True
39031,12,6.0,5.5,,5.0,2.0,,,,,,,21.0,,22.3,33.7,,0.3,5.0,16.3,,3.0,,0.4,3.9,,,,5.0,12.3,8.1,-6.0,-6.5,,-7.0,-10.0,,,,,,,9.0,,10.3,21.7,,-11.7,-7.0,4.3,,-9.0,,-11.6,-8.1,,,,-7.0,0.3,-3.9,False,,False,False,,,,,,,False,,False,False,,False,False,True,,False,,False,False,,,,False,True,True
39033,14,20.0,19.6,,19.0,19.0,,,,,,,28.0,,62.1,54.0,,5.8,17.7,20.3,14.0,75.0,,10.6,16.6,,,,21.0,20.8,51.7,6.0,5.6,,5.0,5.0,,,,,,,14.0,,48.1,40.0,,-8.2,3.7,6.3,0.0,61.0,,-3.4,2.6,,,,7.0,6.8,37.7,True,,True,True,,,,,,,False,,False,False,,False,True,False,True,False,,True,True,,,,False,False,False
39035,851,1292.0,1319.4,1222.5,1106.0,1129.0,,,,,,,1541.0,,946.9,1634.4,,1076.9,1198.7,278.2,1310.0,1097.0,,287.4,1090.1,991.0,,,1253.0,2149.2,1029.9,441.0,468.4,371.5,255.0,278.0,,,,,,,690.0,,95.9,783.4,,225.9,347.7,-572.8,459.0,246.0,,-563.6,239.1,140.0,,,402.0,1298.2,178.9,False,True,True,True,,,,,,,False,,True,False,,True,True,False,False,True,,False,True,True,,,True,False,True
39037,92,120.0,124.2,,111.0,111.0,,,,,,,65.0,,186.5,142.6,,51.1,95.9,109.9,116.0,40.0,,55.0,122.9,,,,102.0,164.0,215.0,28.0,32.2,,19.0,19.0,,,,,,,-27.0,,94.5,50.6,,-40.9,3.9,17.9,24.0,-52.0,,-37.0,30.9,,,,10.0,72.0,123.0,False,,True,True,,,,,,,True,,False,False,,False,True,True,True,False,,False,False,,,,True,False,False
39039,52,40.0,42.2,,42.0,43.0,,,,,,,53.0,,106.3,90.4,,26.2,48.8,58.0,23.0,117.0,,17.2,35.3,,,,43.0,54.0,52.6,-12.0,-9.8,,-10.0,-9.0,,,,,,,1.0,,54.3,38.4,,-25.8,-3.2,6.0,-29.0,65.0,,-34.8,-16.7,,,,-9.0,2.0,0.6,True,,True,True,,,,,,,True,,False,False,,False,True,True,False,False,,False,False,,,,True,True,True
39041,345,284.0,290.3,,259.0,345.0,,,,,,,263.0,,373.8,360.0,,186.9,250.9,189.2,396.0,66.0,,46.5,233.5,259.0,,,309.0,446.2,602.2,-61.0,-54.7,,-86.0,0.0,,,,,,,-82.0,,28.8,15.0,,-158.1,-94.1,-155.8,51.0,-279.0,,-298.5,-111.5,-86.0,,,-36.0,101.2,257.2,True,,False,True,,,,,,,False,,True,True,,False,False,False,True,False,,False,False,False,,,True,False,False
39043,86,84.0,85.0,,84.0,51.0,,,,,,,70.0,,178.5,197.8,,50.4,72.2,145.5,86.0,30.0,,47.3,94.9,,,,64.0,146.6,68.8,-2.0,-1.0,,-2.0,-35.0,,,,,,,-16.0,,92.5,111.8,,-35.6,-13.8,59.5,0.0,-56.0,,-38.7,8.9,,,,-22.0,60.6,-17.2,True,,False,False,,,,,,,False,,False,False,,False,False,False,True,False,,False,False,,,,False,False,False
39045,197,214.0,223.6,,192.0,223.0,,,,,,,197.0,,235.7,250.0,,136.2,201.6,146.3,230.0,186.0,,29.5,177.7,186.0,,,173.0,326.3,370.8,17.0,26.6,,-5.0,26.0,,,,,,,0.0,,38.7,53.0,,-60.8,4.6,-50.7,33.0,-11.0,,-167.5,-19.3,-11.0,,,-24.0,129.3,173.8,False,,True,False,,,,,,,True,,False,False,,False,True,False,False,True,,False,False,True,,,False,False,False
39047,23,26.0,29.1,,27.0,18.0,,,,,,,28.0,,121.6,74.0,,14.2,33.4,79.1,19.0,90.0,,25.8,22.3,,,,15.0,40.3,82.5,3.0,6.1,,4.0,-5.0,,,,,,,5.0,,98.6,51.0,,-8.8,10.4,56.1,-4.0,67.0,,2.8,-0.7,,,,-8.0,17.3,59.5,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,True,True,,,,False,False,False
39049,2911,2876.0,2874.3,2288.7,2798.0,3738.0,,,,,,,2742.0,,2407.9,1728.6,,2901.0,2973.1,385.5,3987.0,2665.0,,610.8,2812.9,3108.0,,,3103.0,4115.9,3234.5,-35.0,-36.7,-622.3,-113.0,827.0,,,,,,,-169.0,,-503.1,-1182.4,,-10.0,62.1,-2525.5,1076.0,-246.0,,-2300.2,-98.1,197.0,,,192.0,1204.9,323.5,False,False,False,False,,,,,,,False,,False,False,,True,False,False,False,False,,False,False,False,,,False,False,False
39051,35,34.0,35.6,,33.0,36.0,,,,,,,55.0,,72.6,63.4,,9.7,25.8,43.1,19.0,39.0,,0.0,28.9,,,,35.0,38.7,39.7,-1.0,0.6,,-2.0,1.0,,,,,,,20.0,,37.6,28.4,,-25.3,-9.2,8.1,-16.0,4.0,,-35.0,-6.1,,,,0.0,3.7,4.7,True,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,,,,True,False,False
39053,26,38.0,37.2,,37.0,33.0,,,,,,,39.0,,47.3,57.4,,3.1,21.5,80.1,13.0,0.0,,11.1,51.3,,,,22.0,58.2,45.3,12.0,11.2,,11.0,7.0,,,,,,,13.0,,21.3,31.4,,-22.9,-4.5,54.1,-13.0,-26.0,,-14.9,25.3,,,,-4.0,32.2,19.3,True,,True,True,,,,,,,False,,False,False,,False,True,False,False,False,,False,False,,,,True,False,False
39055,45,98.0,90.6,,76.0,192.0,,,,,,,54.0,,115.0,60.7,,63.6,71.5,64.7,141.0,177.0,,33.3,83.5,,,,138.0,133.1,87.1,53.0,45.6,,31.0,147.0,,,,,,,9.0,,70.0,15.7,,18.6,26.5,19.7,96.0,132.0,,-11.7,38.5,,,,93.0,88.1,42.1,True,,True,False,,,,,,,True,,False,True,,True,True,True,False,False,,True,True,,,,False,False,True
39057,254,256.0,256.7,,256.0,347.0,,,,,,,218.0,,346.9,389.2,,272.6,248.7,268.5,366.0,234.0,,250.4,215.2,276.0,,,265.0,340.8,410.0,2.0,2.7,,2.0,93.0,,,,,,,-36.0,,92.9,135.2,,18.6,-5.3,14.5,112.0,-20.0,,-3.6,-38.8,22.0,,,11.0,86.8,156.0,False,,False,False,,,,,,,False,,False,False,,False,False,False,False,False,,False,False,False,,,False,False,False
39059,16,22.0,20.8,,15.0,18.0,,,,,,,20.0,,53.8,32.0,,3.8,11.7,13.9,12.0,16.0,,6.2,16.5,,,,36.0,20.9,25.6,6.0,4.8,,-1.0,2.0,,,,,,,4.0,,37.8,16.0,,-12.2,-4.3,-2.1,-4.0,0.0,,-9.8,0.5,,,,20.0,4.9,9.6,True,,True,True,,,,,,,True,,False,False,,False,True,True,True,True,,False,True,,,,False,True,False
39061,1035,1244.0,1259.8,1307.2,1123.0,1060.0,,,,,,,1535.0,,1148.4,845.6,,1056.3,1204.4,188.6,1778.0,900.0,,91.1,1083.0,1029.0,,,1461.0,1719.0,1690.4,209.0,224.8,272.2,88.0,25.0,,,,,,,500.0,,113.4,-189.4,,21.3,169.4,-846.4,743.0,-135.0,,-943.9,48.0,-6.0,,,426.0,684.0,655.4,False,False,True,True,,,,,,,False,,True,True,,True,True,False,False,True,,False,True,True,,,False,False,False
39063,93,100.0,101.8,,98.0,102.0,,,,,,,120.0,,143.0,221.5,,59.9,94.3,96.2,80.0,86.0,,8.6,90.9,,,,80.0,143.8,104.2,7.0,8.8,,5.0,9.0,,,,,,,27.0,,50.0,128.5,,-33.1,1.3,3.2,-13.0,-7.0,,-84.4,-2.1,,,,-13.0,50.8,11.2,False,,True,False,,,,,,,False,,False,False,,False,True,True,False,False,,False,True,,,,False,False,False
39065,19,36.0,33.3,,34.0,34.0,,,,,,,50.0,,58.3,64.7,,6.5,24.4,41.9,19.0,8.0,,18.0,31.9,,,,33.0,39.2,66.2,17.0,14.3,,15.0,15.0,,,,,,,31.0,,39.3,45.7,,-12.5,5.4,22.9,0.0,-11.0,,-1.0,12.9,,,,14.0,20.2,47.2,True,,True,True,,,,,,,False,,False,False,,True,True,False,True,True,,True,True,,,,True,False,False
39067,30,6.0,5.1,,2.0,0.0,,,,,,,2.0,,0.2,6.8,,0.3,1.2,,0.0,5.0,,2.0,6.9,,,,10.0,4.8,15.7,-24.0,-24.9,,-28.0,-30.0,,,,,,,-28.0,,-29.8,-23.2,,-29.7,-28.8,,-30.0,-25.0,,-27.9,-23.1,,,,-20.0,-25.2,-14.3,False,,False,False,,,,,,,False,,False,True,,False,False,,False,False,,False,True,,,,True,False,True
39069,64,40.0,46.8,,47.0,73.0,,,,,,,34.0,,100.9,84.7,,34.5,57.8,85.3,52.0,106.0,,38.6,41.4,,,,17.0,67.9,63.4,-24.0,-17.2,,-17.0,9.0,,,,,,,-30.0,,36.9,20.7,,-29.5,-6.2,21.3,-12.0,42.0,,-25.4,-22.6,,,,-47.0,3.9,-0.6,True,,True,True,,,,,,,False,,False,True,,False,True,True,True,False,,False,True,,,,False,True,True
39071,23,16.0,14.7,,15.0,0.0,,,,,,,33.0,,39.9,49.6,,6.1,15.3,25.4,14.0,35.0,,17.2,15.4,,,,18.0,25.5,18.3,-7.0,-8.3,,-8.0,-23.0,,,,,,,10.0,,16.9,26.6,,-16.9,-7.7,2.4,-9.0,12.0,,-5.8,-7.6,,,,-5.0,2.5,-4.7,False,,False,False,,,,,,,False,,False,False,,False,False,True,False,False,,True,False,,,,True,True,True
39073,15,12.0,12.3,,14.0,14.0,,,,,,,18.0,,45.9,36.6,,2.7,12.8,18.4,12.0,53.0,,13.8,13.1,,,,8.0,15.7,32.0,-3.0,-2.7,,-1.0,-1.0,,,,,,,3.0,,30.9,21.6,,-12.3,-2.2,3.4,-3.0,38.0,,-1.2,-1.9,,,,-7.0,0.7,17.0,True,,True,True,,,,,,,False,,False,False,,False,True,False,False,False,,True,True,,,,False,True,False
39075,16,10.0,10.7,,9.0,1.0,,,,,,,94.0,,42.3,14.4,,2.0,11.3,8.3,14.0,40.0,,9.7,8.2,,,,7.0,20.1,8.6,-6.0,-5.3,,-7.0,-15.0,,,,,,,78.0,,26.3,-1.6,,-14.0,-4.7,-7.7,-2.0,24.0,,-6.3,-7.8,,,,-9.0,4.1,-7.4,True,,False,False,,,,,,,False,,False,True,,False,True,False,True,False,,False,False,,,,False,True,False
39077,28,48.0,39.8,,42.0,33.0,,,,,,,50.0,,66.6,59.4,,17.1,33.1,47.5,32.0,55.0,,50.9,41.2,,,,56.0,68.3,29.5,20.0,11.8,,14.0,5.0,,,,,,,22.0,,38.6,31.4,,-10.9,5.1,19.5,4.0,27.0,,22.9,13.2,,,,28.0,40.3,1.5,True,,True,True,,,,,,,False,,False,False,,True,True,True,True,False,,False,True,,,,False,False,True
39079,47,38.0,48.5,,42.0,55.0,,,,,,,43.0,,66.5,77.8,,10.2,39.0,84.1,30.0,36.0,,34.3,42.5,,,,22.0,57.7,68.8,-9.0,1.5,,-5.0,8.0,,,,,,,-4.0,,19.5,30.8,,-36.8,-8.0,37.1,-17.0,-11.0,,-12.7,-4.5,,,,-25.0,10.7,21.8,True,,True,True,,,,,,,True,,False,False,,False,True,False,False,False,,False,True,,,,False,False,False
39081,26,50.0,45.2,,37.0,77.0,,,,,,,27.0,,97.2,73.1,,16.5,26.0,37.6,29.0,30.0,,0.6,43.7,,,,78.0,69.0,77.3,24.0,19.2,,11.0,51.0,,,,,,,1.0,,71.2,47.1,,-9.5,-0.0,11.6,3.0,4.0,,-25.4,17.7,,,,52.0,43.0,51.3,True,,True,False,,,,,,,True,,False,False,,True,True,True,True,True,,False,True,,,,False,False,False
39083,21,26.0,27.5,,24.0,14.0,,,,,,,39.0,,44.9,97.9,,7.2,19.5,40.9,14.0,28.0,,0.0,20.4,,,,32.0,40.0,43.6,5.0,6.5,,3.0,-7.0,,,,,,,18.0,,23.9,76.9,,-13.8,-1.5,19.9,-7.0,7.0,,-21.0,-0.6,,,,11.0,19.0,22.6,False,,True,False,,,,,,,False,,False,False,,False,True,False,False,False,,False,True,,,,False,False,False
39085,160,218.0,215.1,,183.0,358.0,,,,,,,144.0,,190.4,351.5,,160.8,198.8,71.6,341.0,226.0,,28.0,159.3,255.0,,,252.0,294.1,131.4,58.0,55.1,,23.0,198.0,,,,,,,-16.0,,30.4,191.5,,0.8,38.8,-88.4,181.0,66.0,,-132.0,-0.7,95.0,,,92.0,134.1,-28.6,True,,True,False,,,,,,,True,,True,False,,True,True,False,False,False,,False,True,False,,,False,False,True
39087,111,96.0,100.5,,90.0,92.0,,,,,,,64.0,,97.9,165.4,,54.1,80.5,105.4,101.0,137.0,,63.0,98.6,,,,103.0,140.0,112.2,-15.0,-10.5,,-21.0,-19.0,,,,,,,-47.0,,-13.1,54.4,,-56.9,-30.5,-5.6,-10.0,26.0,,-48.0,-12.4,,,,-8.0,29.0,1.2,True,,False,False,,,,,,,False,,True,False,,False,False,True,True,False,,False,True,,,,True,False,True
