,actual_cases,COVIDhub-baseline,CDDEP-SEIR_MCMC,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IHME-CurveFit,IowaStateLW-STEM,MITCovAlliance-SIR,UCLA-SuEIR,USACE-ERDC_SEIR,USC-SI_kJalpha,error-COVIDhub-baseline,error-CDDEP-SEIR_MCMC,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IHME-CurveFit,error-IowaStateLW-STEM,error-MITCovAlliance-SIR,error-UCLA-SuEIR,error-USACE-ERDC_SEIR,error-USC-SI_kJalpha,beat_baseline-CDDEP-SEIR_MCMC,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IHME-CurveFit,beat_baseline-IowaStateLW-STEM,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCLA-SuEIR,beat_baseline-USACE-ERDC_SEIR,beat_baseline-USC-SI_kJalpha
51143,678,472.0,613.3,,,,269.0,618.8,575.4,,529.0,-206.0,-64.7,,,,-409.0,-59.2,-102.6,,-149.0,True,,,,False,True,True,,True
51145,100,72.0,,,,,89.0,133.5,41.6,,34.0,-28.0,,,,,-11.0,33.5,-58.4,,-66.0,,,,,True,False,False,,False
51147,318,56.0,,,,,151.0,80.0,26.9,,491.0,-262.0,,,,,-167.0,-238.0,-291.1,,173.0,,,,,True,True,False,,True
51149,418,168.0,,,,,239.0,118.4,137.5,,289.0,-250.0,,,,,-179.0,-299.6,-280.5,,-129.0,,,,,True,False,False,,True
51153,3610,2504.0,519.2,,,,2145.0,838.4,1815.7,,1468.0,-1106.0,-3090.8,,,,-1465.0,-2771.6,-1794.3,,-2142.0,False,,,,False,False,False,,False
51155,146,32.0,,,,,102.0,,55.0,,50.0,-114.0,,,,,-44.0,,-91.0,,-96.0,,,,,True,,True,,True
51157,26,32.0,,,,,15.0,,59.0,,15.0,6.0,,,,,-11.0,,33.0,,-11.0,,,,,False,,False,,False
51159,62,72.0,,,,,64.0,1.7,37.5,,74.0,10.0,,,,,2.0,-60.3,-24.5,,12.0,,,,,True,False,False,,False
51161,398,320.0,,,,,318.0,534.4,246.3,,330.0,-78.0,,,,,-80.0,136.4,-151.7,,-68.0,,,,,False,False,False,,True
51163,50,88.0,,,,,27.0,,84.5,,111.0,38.0,,,,,-23.0,,34.5,,61.0,,,,,True,,True,,False
51165,502,256.0,147.2,,,,365.0,186.0,184.1,,125.0,-246.0,-354.8,,,,-137.0,-316.0,-317.9,,-377.0,False,,,,True,False,False,,False
51167,190,88.0,,,,,167.0,,58.4,,449.0,-102.0,,,,,-23.0,,-131.6,,259.0,,,,,True,,False,,False
51169,145,72.0,,,,,132.0,,,,51.0,-73.0,,,,,-13.0,,,,-94.0,,,,,True,,,,False
51171,142,104.0,,,,,173.0,83.3,6.4,,21.0,-38.0,,,,,31.0,-58.7,-135.6,,-121.0,,,,,True,False,False,,False
51173,331,152.0,,,,,205.0,,70.5,,45.0,-179.0,,,,,-126.0,,-260.5,,-286.0,,,,,True,,False,,False
51175,318,152.0,,,,,118.0,33.2,76.5,,87.0,-166.0,,,,,-200.0,-284.8,-241.5,,-231.0,,,,,False,False,False,,False
51177,864,608.0,1379.9,,,,580.0,182.0,424.1,,556.0,-256.0,515.9,,,,-284.0,-682.0,-439.9,,-308.0,False,,,,False,False,False,,False
51179,758,512.0,704.6,,,,608.0,258.7,436.3,,466.0,-246.0,-53.4,,,,-150.0,-499.3,-321.7,,-292.0,True,,,,True,False,False,,False
51181,76,104.0,,,,,17.0,,56.0,,155.0,28.0,,,,,-59.0,,-20.0,,79.0,,,,,False,,True,,False
51183,132,184.0,,,,,77.0,11.6,84.8,,69.0,52.0,,,,,-55.0,-120.4,-47.2,,-63.0,,,,,False,False,True,,False
51185,187,208.0,,,,,185.0,,195.7,,407.0,21.0,,,,,-2.0,,8.7,,220.0,,,,,True,,True,,False
51187,77,120.0,,,,,181.0,105.1,46.6,,57.0,43.0,,,,,104.0,28.1,-30.4,,-20.0,,,,,False,True,True,,True
51191,399,256.0,3.9,,,,500.0,254.6,341.2,,349.0,-143.0,-395.1,,,,101.0,-144.4,-57.8,,-50.0,False,,,,True,False,True,,True
51193,69,24.0,,,,,66.0,102.9,30.8,,4.0,-45.0,,,,,-3.0,33.9,-38.2,,-65.0,,,,,True,True,True,,False
51195,327,80.0,,,,,327.0,,18.1,,34.0,-247.0,,,,,0.0,,-308.9,,-293.0,,,,,True,,False,,False
51197,133,184.0,,,,,125.0,,91.0,,768.0,51.0,,,,,-8.0,,-42.0,,635.0,,,,,True,,True,,False
51199,253,560.0,368.2,,,,367.0,662.3,662.2,,625.0,307.0,115.2,,,,114.0,409.3,409.2,,372.0,True,,,,True,False,False,,False
51510,997,1176.0,84.8,,,,1122.0,171.7,923.6,,931.0,179.0,-912.2,,,,125.0,-825.3,-73.4,,-66.0,False,,,,True,False,True,,True
51520,141,168.0,,,,,298.0,,,,278.0,27.0,,,,,157.0,,,,137.0,,,,,False,,,,False
51530,39,88.0,,,,,19.0,,87.2,,61.0,49.0,,,,,-20.0,,48.2,,22.0,,,,,True,,True,,True
51540,636,568.0,,,,,299.0,246.8,1089.3,,414.0,-68.0,,,,,-337.0,-389.2,453.3,,-222.0,,,,,False,False,False,,False
51550,2105,3736.0,2849.8,,,,2375.0,2128.1,5979.7,,2891.0,1631.0,744.8,,,,270.0,23.1,3874.7,,786.0,True,,,,True,True,False,,True
51570,75,64.0,,,,,152.0,40.2,46.9,,43.0,-11.0,,,,,77.0,-34.8,-28.1,,-32.0,,,,,False,False,False,,False
51580,22,16.0,,,,,8.0,,8.0,,49.0,-6.0,,,,,-14.0,,-14.0,,27.0,,,,,False,,False,,False
51590,571,576.0,,,,,499.0,359.6,244.1,,431.0,5.0,,,,,-72.0,-211.4,-326.9,,-140.0,,,,,False,False,False,,False
51595,91,40.0,,,,,85.0,0.0,23.9,,53.0,-51.0,,,,,-6.0,-91.0,-67.1,,-38.0,,,,,True,False,False,,True
51600,66,8.0,,,,,77.0,,6.1,,28.0,-58.0,,,,,11.0,,-59.9,,-38.0,,,,,True,,False,,True
51610,22,8.0,,,,,53.0,,1.5,,38.0,-14.0,,,,,31.0,,-20.5,,16.0,,,,,False,,False,,False
51620,282,128.0,,,,,102.0,22.6,108.3,,94.0,-154.0,,,,,-180.0,-259.4,-173.7,,-188.0,,,,,False,False,False,,False
51630,210,192.0,,,,,322.0,1.0,149.0,,201.0,-18.0,,,,,112.0,-209.0,-61.0,,-9.0,,,,,False,False,False,,True
51640,92,144.0,,,,,243.0,0.0,60.0,,2.0,52.0,,,,,151.0,-92.0,-32.0,,-90.0,,,,,False,False,True,,False
51650,920,1624.0,1383.0,,,,1382.0,1252.9,4269.2,,1581.0,704.0,463.0,,,,462.0,332.9,3349.2,,661.0,True,,,,True,True,False,,True
51660,1399,136.0,210.7,,,,499.0,63.3,138.8,,66.0,-1263.0,-1188.3,,,,-900.0,-1335.7,-1260.2,,-1333.0,True,,,,True,False,True,,False
51670,144,112.0,,,,,302.0,66.1,66.0,,39.0,-32.0,,,,,158.0,-77.9,-78.0,,-105.0,,,,,False,False,False,,False
51678,24,40.0,,,,,13.0,,,,14.0,16.0,,,,,-11.0,,,,-10.0,,,,,True,,,,True
51680,967,688.0,392.1,,,,669.0,529.1,550.7,,940.0,-279.0,-574.9,,,,-298.0,-437.9,-416.3,,-27.0,False,,,,False,False,False,,True
51683,317,320.0,,,,,612.0,27.4,250.6,,123.0,3.0,,,,,295.0,-289.6,-66.4,,-194.0,,,,,False,False,False,,False
51685,125,96.0,,,,,269.0,1.0,70.8,,45.0,-29.0,,,,,144.0,-124.0,-54.2,,-80.0,,,,,False,False,False,,False
51690,226,136.0,,,,,164.0,41.0,339.0,,43.0,-90.0,,,,,-62.0,-185.0,113.0,,-183.0,,,,,True,False,False,,False
51700,1273,2848.0,3628.3,,,,2082.0,1662.0,4152.9,,1896.0,1575.0,2355.3,,,,809.0,389.0,2879.9,,623.0,False,,,,True,True,False,,True
51710,2062,4216.0,6467.8,,,,3332.0,1895.6,3407.0,,1578.0,2154.0,4405.8,,,,1270.0,-166.4,1345.0,,-484.0,False,,,,True,True,True,,True
51720,25,40.0,,,,,133.0,,24.2,,141.0,15.0,,,,,108.0,,-0.8,,116.0,,,,,False,,True,,False
51730,327,248.0,,,,,389.0,2.8,196.3,,125.0,-79.0,,,,,62.0,-324.2,-130.7,,-202.0,,,,,True,False,False,,False
51735,46,56.0,,,,,60.0,,79.8,,54.0,10.0,,,,,14.0,,33.8,,8.0,,,,,False,,False,,True
51740,1293,2400.0,1523.7,,,,1374.0,652.0,3384.4,,1001.0,1107.0,230.7,,,,81.0,-641.0,2091.4,,-292.0,True,,,,True,True,False,,True
51750,690,16.0,,,,,60.0,,15.9,,14.0,-674.0,,,,,-630.0,,-674.1,,-676.0,,,,,True,,False,,False
51760,1773,1232.0,152.6,,,,5520.0,369.8,782.5,,917.0,-541.0,-1620.4,,,,3747.0,-1403.2,-990.5,,-856.0,False,,,,False,False,False,,False
51770,872,616.0,,,,,893.0,393.7,578.6,,1262.0,-256.0,,,,,21.0,-478.3,-293.4,,390.0,,,,,True,False,False,,False
51775,142,88.0,,,,,179.0,119.8,29.1,,47.0,-54.0,,,,,37.0,-22.2,-112.9,,-95.0,,,,,True,True,False,,False
51790,104,120.0,,,,,104.0,87.1,72.3,,42.0,16.0,,,,,0.0,-16.9,-31.7,,-62.0,,,,,True,False,False,,False
51800,1003,1480.0,992.0,,,,913.0,626.0,2243.7,,854.0,477.0,-11.0,,,,-90.0,-377.0,1240.7,,-149.0,True,,,,True,True,False,,True
51810,3180,7872.0,10431.9,,,,3568.0,3739.4,4882.3,,6222.0,4692.0,7251.9,,,,388.0,559.4,1702.3,,3042.0,False,,,,True,True,True,,True
51820,90,168.0,,,,,118.0,137.8,67.7,,86.0,78.0,,,,,28.0,47.8,-22.3,,-4.0,,,,,True,True,True,,True
51830,73,80.0,,,,,97.0,4.1,88.2,,35.0,7.0,,,,,24.0,-68.9,15.2,,-38.0,,,,,False,False,False,,False
51840,104,112.0,,,,,304.0,65.3,9.5,,37.0,8.0,,,,,200.0,-38.7,-94.5,,-67.0,,,,,False,False,False,,False
53001,461,432.0,,,,,442.0,181.3,180.6,,162.0,-29.0,,,,,-19.0,-279.7,-280.4,,-299.0,,,,,True,False,False,,False
53003,61,8.0,,,,,215.0,,4.2,,4.0,-53.0,,,,,154.0,,-56.8,,-57.0,,,,,False,,False,,False
53005,1265,2776.0,5021.7,,,,3292.0,1557.6,3286.2,,994.0,1511.0,3756.7,,,,2027.0,292.6,2021.2,,-271.0,False,,,,False,True,False,,True
53007,955,1536.0,1574.1,,,,1077.0,811.0,1442.5,,792.0,581.0,619.1,,,,122.0,-144.0,487.5,,-163.0,False,,,,True,True,True,,True
53009,149,48.0,44.5,,,,0.0,,3.7,,81.0,-101.0,-104.5,,,,-149.0,,-145.3,,-68.0,False,,,,False,,False,,True
53011,1245,1008.0,1318.6,,,,1372.0,2384.0,455.6,,918.0,-237.0,73.6,,,,127.0,1139.0,-789.4,,-327.0,True,,,,True,False,False,,False
53013,3,24.0,,,,,24.0,,28.5,,8.0,21.0,,,,,21.0,,25.5,,5.0,,,,,False,,False,,True
53015,213,416.0,984.2,,,,161.0,1054.4,367.8,,413.0,203.0,771.2,,,,-52.0,841.4,154.8,,200.0,False,,,,True,False,True,,True
53017,558,1288.0,,,,,791.0,374.7,1040.5,,495.0,730.0,,,,,233.0,-183.3,482.5,,-63.0,,,,,True,True,True,,True
53019,30,8.0,,,,,69.0,,1.0,,45.0,-22.0,,,,,39.0,,-29.0,,15.0,,,,,False,,False,,True
53021,1184,2320.0,4387.8,,,,2504.0,117.4,2197.5,,249.0,1136.0,3203.8,,,,1320.0,-1066.6,1013.5,,-935.0,False,,,,False,True,True,,True
53023,9,0.0,,,,,20.0,,0.0,,0.0,-9.0,,,,,11.0,,-9.0,,-9.0,,,,,False,,False,,False
53025,1716,1112.0,2523.6,,,,1846.0,430.8,2095.4,,564.0,-604.0,807.6,,,,130.0,-1285.2,379.4,,-1152.0,False,,,,True,False,True,,False
53027,340,104.0,131.8,,,,1.0,,9.2,,155.0,-236.0,-208.2,,,,-339.0,,-330.8,,-185.0,True,,,,False,,False,,True
53029,72,72.0,0.0,,,,90.0,12.7,43.5,,51.0,0.0,-72.0,,,,18.0,-59.3,-28.5,,-21.0,False,,,,False,False,False,,False
53031,24,0.0,,,,,0.0,,6.4,,4.0,-24.0,,,,,-24.0,,-17.6,,-20.0,,,,,False,,True,,True
53033,7139,10368.0,1607.8,,,,7766.0,8978.0,11749.8,,6756.0,3229.0,-5531.2,,,,627.0,1839.0,4610.8,,-383.0,False,,,,True,True,False,,True
53035,644,1056.0,163.2,,,,713.0,2403.3,957.6,,2397.0,412.0,-480.8,,,,69.0,1759.3,313.6,,1753.0,False,,,,True,False,True,,False
53037,183,328.0,,,,,354.0,307.7,52.7,,271.0,145.0,,,,,171.0,124.7,-130.3,,88.0,,,,,False,True,True,,True
53039,103,56.0,,,,,87.0,,31.1,,42.0,-47.0,,,,,-16.0,,-71.9,,-61.0,,,,,True,,False,,False
53041,310,200.0,58.7,,,,46.0,755.3,212.0,,270.0,-110.0,-251.3,,,,-264.0,445.3,-98.0,,-40.0,False,,,,False,False,True,,True
53043,33,40.0,,,,,93.0,,19.4,,99.0,7.0,,,,,60.0,,-13.6,,66.0,,,,,False,,False,,False
53045,268,216.0,12.8,,,,6.0,572.5,157.6,,771.0,-52.0,-255.2,,,,-262.0,304.5,-110.4,,503.0,False,,,,False,False,False,,False
53047,454,2016.0,,,,,1091.0,352.9,1158.0,,698.0,1562.0,,,,,637.0,-101.1,704.0,,244.0,,,,,True,True,True,,True
53049,55,64.0,,,,,0.0,,66.0,,197.0,9.0,,,,,-55.0,,11.0,,142.0,,,,,False,,False,,False
53051,30,112.0,,,,,106.0,,,,181.0,82.0,,,,,76.0,,,,151.0,,,,,True,,,,False
53053,3164,5696.0,1499.3,,,,3082.0,6528.1,7517.2,,5533.0,2532.0,-1664.7,,,,-82.0,3364.1,4353.2,,2369.0,True,,,,True,False,False,,True
53055,3,32.0,,,,,0.0,,19.9,,22.0,29.0,,,,,-3.0,,16.9,,19.0,,,,,True,,True,,True
53057,342,528.0,89.3,,,,613.0,730.4,239.2,,332.0,186.0,-252.7,,,,271.0,388.4,-102.8,,-10.0,False,,,,False,False,True,,True
53059,21,40.0,,,,,11.0,,,,40.0,19.0,,,,,-10.0,,,,19.0,,,,,True,,,,False
53061,1957,3288.0,193.0,,,,2955.0,1636.4,3004.3,,1928.0,1331.0,-1764.0,,,,998.0,-320.6,1047.3,,-29.0,False,,,,True,True,True,,True
53063,3010,4736.0,7679.6,,,,5361.0,5788.5,3055.4,,4300.0,1726.0,4669.6,,,,2351.0,2778.5,45.4,,1290.0,False,,,,False,False,True,,True
53065,94,96.0,,,,,315.0,,54.1,,324.0,2.0,,,,,221.0,,-39.9,,230.0,,,,,False,,False,,False
53067,485,752.0,1073.5,,,,515.0,2584.9,470.7,,1133.0,267.0,588.5,,,,30.0,2099.9,-14.3,,648.0,False,,,,True,False,True,,False
53069,2,0.0,,,,,0.0,,3.7,,0.0,-2.0,,,,,-2.0,,1.7,,-2.0,,,,,False,,True,,False
53071,520,536.0,520.8,,,,770.0,434.9,673.0,,478.0,16.0,0.8,,,,250.0,-85.1,153.0,,-42.0,True,,,,False,False,False,,False
53073,424,464.0,257.1,,,,749.0,792.5,496.0,,383.0,40.0,-166.9,,,,325.0,368.5,72.0,,-41.0,False,,,,False,False,False,,False
53075,1070,32.0,,,,,332.0,,5.6,,42.0,-1038.0,,,,,-738.0,,-1064.4,,-1028.0,,,,,True,,False,,True
53077,1703,4136.0,3103.8,,,,4704.0,2276.8,393.2,,259.0,2433.0,1400.8,,,,3001.0,573.8,-1309.8,,-1444.0,True,,,,False,True,True,,True
54001,17,24.0,,,,,15.0,,33.2,,22.0,7.0,,,,,-2.0,,16.2,,5.0,,,,,True,,False,,True
54003,330,352.0,375.7,,,,349.0,174.4,372.9,,192.0,22.0,45.7,,,,19.0,-155.6,42.9,,-138.0,False,,,,True,False,False,,False
54005,125,96.0,,,,,37.0,,102.3,,112.0,-29.0,,,,,-88.0,,-22.7,,-13.0,,,,,False,,True,,True
54007,3,8.0,,,,,1.0,,5.8,,15.0,5.0,,,,,-2.0,,2.8,,12.0,,,,,True,,True,,False
54009,63,64.0,,,,,43.0,,38.2,,83.0,1.0,,,,,-20.0,,-24.8,,20.0,,,,,False,,False,,False
54011,446,272.0,491.9,,,,666.0,459.6,231.7,,433.0,-174.0,45.9,,,,220.0,13.6,-214.3,,-13.0,True,,,,False,True,False,,True
54013,18,8.0,,,,,0.0,,6.2,,3.0,-10.0,,,,,-18.0,,-11.8,,-15.0,,,,,False,,False,,False
54015,17,16.0,,,,,1.0,,,,12.0,-1.0,,,,,-16.0,,,,-5.0,,,,,False,,,,False
54017,18,0.0,,,,,0.0,,,,342.0,-18.0,,,,,-18.0,,,,324.0,,,,,False,,,,False
54019,422,88.0,,,,,64.0,212.9,9.6,,103.0,-334.0,,,,,-358.0,-209.1,-412.4,,-319.0,,,,,False,True,False,,True
54021,8,8.0,,,,,0.0,,2.6,,3.0,0.0,,,,,-8.0,,-5.4,,-5.0,,,,,False,,False,,False
54023,112,136.0,,,,,15.0,,82.2,,222.0,24.0,,,,,-97.0,,-29.8,,110.0,,,,,False,,False,,False
54025,42,48.0,,,,,32.0,,85.5,,21.0,6.0,,,,,-10.0,,43.5,,-21.0,,,,,False,,False,,False
54027,46,72.0,,,,,42.0,,107.9,,54.0,26.0,,,,,-4.0,,61.9,,8.0,,,,,True,,False,,True
54029,61,248.0,,,,,56.0,,209.1,,331.0,187.0,,,,,-5.0,,148.1,,270.0,,,,,True,,True,,False
54031,32,8.0,,,,,24.0,,2.0,,9.0,-24.0,,,,,-8.0,,-30.0,,-23.0,,,,,True,,False,,True
54033,181,152.0,129.4,,,,161.0,455.7,272.2,,137.0,-29.0,-51.6,,,,-20.0,274.7,91.2,,-44.0,False,,,,True,False,False,,False
54035,91,32.0,,,,,42.0,3.1,33.6,,12.0,-59.0,,,,,-49.0,-87.9,-57.4,,-79.0,,,,,True,False,True,,False
54037,139,88.0,183.2,,,,143.0,137.7,30.6,,52.0,-51.0,44.2,,,,4.0,-1.3,-108.4,,-87.0,True,,,,True,True,False,,False
54039,1598,1296.0,545.1,,,,601.0,1271.2,651.0,,1844.0,-302.0,-1052.9,,,,-997.0,-326.8,-947.0,,246.0,False,,,,False,False,False,,True
54041,14,0.0,,,,,8.0,,1.0,,2.0,-14.0,,,,,-6.0,,-13.0,,-12.0,,,,,True,,True,,True
54043,113,208.0,,,,,24.0,,,,452.0,95.0,,,,,-89.0,,,,339.0,,,,,True,,,,False
54045,494,232.0,,,,,71.0,,137.8,,799.0,-262.0,,,,,-423.0,,-356.2,,305.0,,,,,False,,False,,False
54047,75,16.0,,,,,21.0,,,,16.0,-59.0,,,,,-54.0,,,,-59.0,,,,,True,,,,False
54049,101,160.0,52.6,,,,90.0,351.9,60.5,,178.0,59.0,-48.4,,,,-11.0,250.9,-40.5,,77.0,True,,,,True,False,True,,False
54051,63,112.0,,,,,64.0,,37.7,,134.0,49.0,,,,,1.0,,-25.3,,71.0,,,,,True,,True,,False
54053,99,104.0,,,,,42.0,,50.3,,263.0,5.0,,,,,-57.0,,-48.7,,164.0,,,,,False,,False,,False
54055,317,104.0,6.2,,,,217.0,,365.9,,106.0,-213.0,-310.8,,,,-100.0,,48.9,,-211.0,False,,,,True,,True,,True
54057,73,152.0,,,,,69.0,,257.8,,205.0,79.0,,,,,-4.0,,184.8,,132.0,,,,,True,,False,,False
54059,274,256.0,,,,,51.0,,225.8,,452.0,-18.0,,,,,-223.0,,-48.2,,178.0,,,,,False,,False,,False
54061,1054,904.0,2899.4,,,,363.0,1096.6,205.0,,480.0,-150.0,1845.4,,,,-691.0,42.6,-849.0,,-574.0,False,,,,False,True,False,,False
54063,131,32.0,,,,,6.0,,9.3,,19.0,-99.0,,,,,-125.0,,-121.7,,-112.0,,,,,False,,False,,False
54065,25,32.0,,,,,38.0,,11.3,,24.0,7.0,,,,,13.0,,-13.7,,-1.0,,,,,False,,False,,True
54067,59,24.0,,,,,16.0,,,,13.0,-35.0,,,,,-43.0,,,,-46.0,,,,,False,,,,False
54069,123,432.0,,,,,143.0,348.5,727.1,,368.0,309.0,,,,,20.0,225.5,604.1,,245.0,,,,,True,True,False,,True
54071,50,64.0,,,,,0.0,,50.3,,62.0,14.0,,,,,-50.0,,0.3,,12.0,,,,,False,,True,,True
54073,9,16.0,,,,,0.0,,11.1,,10.0,7.0,,,,,-9.0,,2.1,,1.0,,,,,False,,True,,True
54075,19,16.0,,,,,0.0,,46.8,,4.0,-3.0,,,,,-19.0,,27.8,,-15.0,,,,,False,,False,,False
54077,34,24.0,,,,,44.0,124.1,0.5,,30.0,-10.0,,,,,10.0,90.1,-33.5,,-4.0,,,,,False,False,False,,True
54079,351,240.0,192.8,,,,109.0,528.3,135.9,,388.0,-111.0,-158.2,,,,-242.0,177.3,-215.1,,37.0,False,,,,False,False,False,,True
54081,346,240.0,0.0,,,,265.0,525.9,337.5,,412.0,-106.0,-346.0,,,,-81.0,179.9,-8.5,,66.0,False,,,,True,False,True,,True
54083,31,56.0,,,,,38.0,76.3,634.1,,19.0,25.0,,,,,7.0,45.3,603.1,,-12.0,,,,,True,False,False,,True
54085,8,0.0,,,,,0.0,,0.0,,1.0,-8.0,,,,,-8.0,,-8.0,,-7.0,,,,,False,,False,,True
54087,34,16.0,,,,,8.0,,4.7,,7.0,-18.0,,,,,-26.0,,-29.3,,-27.0,,,,,False,,False,,False
54089,38,16.0,,,,,8.0,,9.7,,33.0,-22.0,,,,,-30.0,,-28.3,,-5.0,,,,,False,,False,,True
54091,79,88.0,,,,,18.0,,90.2,,152.0,9.0,,,,,-61.0,,11.2,,73.0,,,,,False,,False,,False
54093,9,8.0,,,,,0.0,,7.7,,3.0,-1.0,,,,,-9.0,,-1.3,,-6.0,,,,,False,,False,,False
54095,4,8.0,,,,,1.0,,11.0,,3.0,4.0,,,,,-3.0,,7.0,,-1.0,,,,,True,,False,,True
54097,26,24.0,,,,,17.0,,31.0,,7.0,-2.0,,,,,-9.0,,5.0,,-19.0,,,,,False,,False,,False
54099,165,224.0,,,,,104.0,142.6,79.6,,100.0,59.0,,,,,-61.0,-22.4,-85.4,,-65.0,,,,,False,True,False,,False
54101,4,8.0,,,,,0.0,,6.5,,16.0,4.0,,,,,-4.0,,2.5,,12.0,,,,,False,,True,,False
54103,8,8.0,,,,,11.0,,,,7.0,0.0,,,,,3.0,,,,-1.0,,,,,False,,,,False
54105,7,0.0,,,,,0.0,,1.5,,0.0,-7.0,,,,,-7.0,,-5.5,,-7.0,,,,,False,,True,,False
54107,127,144.0,523.5,,,,403.0,290.6,67.9,,92.0,17.0,396.5,,,,276.0,163.6,-59.1,,-35.0,False,,,,False,False,False,,False
54109,84,64.0,,,,,16.0,,37.7,,233.0,-20.0,,,,,-68.0,,-46.3,,149.0,,,,,False,,False,,False
55001,132,72.0,,,,,78.0,,47.6,,51.0,-60.0,,,,,-54.0,,-84.4,,-81.0,,,,,True,,False,,False
55003,40,32.0,,,,,61.0,,32.9,,45.0,-8.0,,,,,21.0,,-7.1,,5.0,,,,,False,,True,,True
55005,313,240.0,,,,,404.0,,220.4,,451.0,-73.0,,,,,91.0,,-92.6,,138.0,,,,,False,,False,,False
55007,64,24.0,,,,,64.0,,,,15.0,-40.0,,,,,0.0,,,,-49.0,,,,,True,,,,False
55009,3666,2184.0,549.0,,,,7154.0,1012.9,1510.1,,1288.0,-1482.0,-3117.0,,,,3488.0,-2653.1,-2155.9,,-2378.0,False,,,,False,False,False,,False
55011,84,128.0,,,,,16.0,,,,242.0,44.0,,,,,-68.0,,,,158.0,,,,,False,,,,False
55013,108,32.0,,,,,57.0,,20.5,,609.0,-76.0,,,,,-51.0,,-87.5,,501.0,,,,,True,,False,,False
55015,641,240.0,406.5,,,,518.0,343.2,325.8,,102.0,-401.0,-234.5,,,,-123.0,-297.8,-315.2,,-539.0,True,,,,True,True,True,,False
55017,278,296.0,259.7,,,,576.0,406.8,436.1,,689.0,18.0,-18.3,,,,298.0,128.8,158.1,,411.0,False,,,,False,False,False,,False
55019,165,192.0,,,,,277.0,202.5,595.2,,98.0,27.0,,,,,112.0,37.5,430.2,,-67.0,,,,,False,False,False,,False
55021,306,296.0,390.8,,,,208.0,322.1,496.1,,263.0,-10.0,84.8,,,,-98.0,16.1,190.1,,-43.0,False,,,,False,False,False,,False
55023,88,32.0,,,,,24.0,,24.5,,89.0,-56.0,,,,,-64.0,,-63.5,,1.0,,,,,False,,False,,True
55025,4854,2760.0,10748.6,,,,2069.0,2881.3,1245.1,,1083.0,-2094.0,5894.6,,,,-2785.0,-1972.7,-3608.9,,-3771.0,False,,,,False,True,False,,False
55027,964,416.0,149.0,,,,684.0,217.9,876.3,,524.0,-548.0,-815.0,,,,-280.0,-746.1,-87.7,,-440.0,False,,,,True,False,True,,True
55029,154,72.0,,,,,73.0,,8.2,,11.0,-82.0,,,,,-81.0,,-145.8,,-143.0,,,,,True,,False,,False
55031,287,120.0,,,,,353.0,,30.2,,93.0,-167.0,,,,,66.0,,-256.8,,-194.0,,,,,True,,False,,False
55033,267,176.0,,,,,202.0,,130.9,,507.0,-91.0,,,,,-65.0,,-136.1,,240.0,,,,,True,,False,,False
55035,1094,360.0,752.0,,,,1014.0,539.5,128.5,,183.0,-734.0,-342.0,,,,-80.0,-554.5,-965.5,,-911.0,True,,,,True,True,False,,False
55037,57,0.0,,,,,8.0,,0.0,,0.0,-57.0,,,,,-49.0,,-57.0,,-57.0,,,,,True,,False,,False
55039,1226,424.0,439.6,,,,775.0,394.8,630.4,,448.0,-802.0,-786.4,,,,-451.0,-831.2,-595.6,,-778.0,True,,,,True,False,True,,True
55041,150,56.0,,,,,38.0,,44.4,,80.0,-94.0,,,,,-112.0,,-105.6,,-70.0,,,,,False,,False,,True
55043,502,312.0,444.5,,,,197.0,321.7,207.1,,166.0,-190.0,-57.5,,,,-305.0,-180.3,-294.9,,-336.0,True,,,,False,True,False,,False
55045,311,40.0,,,,,195.0,197.0,9.0,,13.0,-271.0,,,,,-116.0,-114.0,-302.0,,-298.0,,,,,True,True,False,,False
55047,137,24.0,,,,,111.0,,80.8,,11.0,-113.0,,,,,-26.0,,-56.2,,-126.0,,,,,True,,True,,False
55049,92,48.0,,,,,72.0,,56.3,,50.0,-44.0,,,,,-20.0,,-35.7,,-42.0,,,,,True,,True,,True
55051,89,176.0,,,,,39.0,,,,222.0,87.0,,,,,-50.0,,,,133.0,,,,,True,,,,False
55053,72,8.0,,,,,55.0,,9.7,,276.0,-64.0,,,,,-17.0,,-62.3,,204.0,,,,,True,,True,,False
55055,688,712.0,971.4,,,,273.0,454.5,645.9,,611.0,24.0,283.4,,,,-415.0,-233.5,-42.1,,-77.0,False,,,,False,False,False,,False
55057,217,200.0,,,,,132.0,,760.0,,691.0,-17.0,,,,,-85.0,,543.0,,474.0,,,,,False,,False,,False
55059,1028,2368.0,1539.0,,,,1722.0,891.5,4226.5,,1375.0,1340.0,511.0,,,,694.0,-136.5,3198.5,,347.0,True,,,,True,True,False,,True
55061,269,88.0,,,,,99.0,,120.2,,43.0,-181.0,,,,,-170.0,,-148.8,,-226.0,,,,,True,,True,,False
55063,1750,520.0,1255.1,,,,1235.0,618.3,230.2,,260.0,-1230.0,-494.9,,,,-515.0,-1131.7,-1519.8,,-1490.0,True,,,,True,True,False,,False
