,actual_cases,COVIDhub-baseline,BPagano-RtDriven,CEID-Walk,CMU-TimeSeries,COVIDhub-ensemble,COVIDhub-trained_ensemble,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,FAIR-NRAR,FDANIHASU-Sweight,Geneva-DetGrowth,Google_Harvard-CPF,IBF-TimeSeries,IEM_MED-CovidProject,IowaStateLW-STEM,JHUAPL-Bucky,JHU_CSSE-DECOM,JHU_IDD-CovidSP,JHU_UNC_GAS-StatMechPool,Karlen-pypm,LANL-GrowthRate,LNQ-ens1,MIT_ISOLAT-Mixtures,MOBS-GLEAM_COVID,Microsoft-DeepSTIA,OliverWyman-Navigator,OneQuietNight-ML,PandemicCentral-USCounty,QJHong-Encounter,RobertWalraven-ESG,SigSci-TS,TTU-squider,UCF-AEM,UMass-MechBayes,UMich-RidgeTfReg,USC-SI_kJalpha,UVA-Ensemble,UpstateSU-GRU,error-COVIDhub-baseline,error-BPagano-RtDriven,error-CEID-Walk,error-CMU-TimeSeries,error-COVIDhub-ensemble,error-COVIDhub-trained_ensemble,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-FAIR-NRAR,error-FDANIHASU-Sweight,error-Geneva-DetGrowth,error-Google_Harvard-CPF,error-IBF-TimeSeries,error-IEM_MED-CovidProject,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_CSSE-DECOM,error-JHU_IDD-CovidSP,error-JHU_UNC_GAS-StatMechPool,error-Karlen-pypm,error-LANL-GrowthRate,error-LNQ-ens1,error-MIT_ISOLAT-Mixtures,error-MOBS-GLEAM_COVID,error-Microsoft-DeepSTIA,error-OliverWyman-Navigator,error-OneQuietNight-ML,error-PandemicCentral-USCounty,error-QJHong-Encounter,error-RobertWalraven-ESG,error-SigSci-TS,error-TTU-squider,error-UCF-AEM,error-UMass-MechBayes,error-UMich-RidgeTfReg,error-USC-SI_kJalpha,error-UVA-Ensemble,error-UpstateSU-GRU,beat_baseline-BPagano-RtDriven,beat_baseline-CEID-Walk,beat_baseline-CMU-TimeSeries,beat_baseline-COVIDhub-ensemble,beat_baseline-COVIDhub-trained_ensemble,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-FAIR-NRAR,beat_baseline-FDANIHASU-Sweight,beat_baseline-Geneva-DetGrowth,beat_baseline-Google_Harvard-CPF,beat_baseline-IBF-TimeSeries,beat_baseline-IEM_MED-CovidProject,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_CSSE-DECOM,beat_baseline-JHU_IDD-CovidSP,beat_baseline-JHU_UNC_GAS-StatMechPool,beat_baseline-Karlen-pypm,beat_baseline-LANL-GrowthRate,beat_baseline-LNQ-ens1,beat_baseline-MIT_ISOLAT-Mixtures,beat_baseline-MOBS-GLEAM_COVID,beat_baseline-Microsoft-DeepSTIA,beat_baseline-OliverWyman-Navigator,beat_baseline-OneQuietNight-ML,beat_baseline-PandemicCentral-USCounty,beat_baseline-QJHong-Encounter,beat_baseline-RobertWalraven-ESG,beat_baseline-SigSci-TS,beat_baseline-TTU-squider,beat_baseline-UCF-AEM,beat_baseline-UMass-MechBayes,beat_baseline-UMich-RidgeTfReg,beat_baseline-USC-SI_kJalpha,beat_baseline-UVA-Ensemble,beat_baseline-UpstateSU-GRU
40149,6,22.0,,22.4,,22.0,60.0,14.0,,,,12.8,,,24.6,,,30.0,29.0,,17.5,,,10.0,14.8,,,,26.0,24.0,38.0,,,,,,,,,21.4,34.5,16.0,,16.4,,16.0,54.0,8.0,,,,6.8,,,18.6,,,24.0,23.0,,11.5,,,4.0,8.8,,,,20.0,18.0,32.0,,,,,,,,,15.4,28.5,,False,,False,False,True,,,,True,,,False,,,False,False,,True,,,True,True,,,,False,False,False,,,,,,,,,True,False
40151,6,9.0,,11.4,,11.0,54.0,7.0,,,,12.0,,,7.5,,,19.0,22.7,,11.2,,,6.0,7.7,,,,13.0,14.0,32.7,,,,,,,,,9.0,18.8,3.0,,5.4,,5.0,48.0,1.0,,,,6.0,,,1.5,,,13.0,16.7,,5.2,,,0.0,1.7,,,,7.0,8.0,26.7,,,,,,,,,3.0,12.8,,False,,False,False,True,,,,False,,,True,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,False,False
40153,16,19.0,,24.4,,30.0,136.0,41.0,,,,31.2,,,13.8,,,48.0,30.8,,45.0,,,0.0,16.9,,,,33.0,29.0,35.2,,,,,,,,,29.7,140.4,3.0,,8.4,,14.0,120.0,25.0,,,,15.2,,,-2.2,,,32.0,14.8,,29.0,,,-16.0,0.9,,,,17.0,13.0,19.2,,,,,,,,,13.7,124.4,,False,,False,False,False,,,,False,,,True,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,,,False,False
41001,17,10.0,,12.1,,10.0,34.0,7.0,,,,7.0,,,9.6,,,13.0,10.6,,11.0,,,2.0,5.4,,,,11.0,16.0,13.2,,,,,,,,,6.4,12.7,-7.0,,-4.9,,-7.0,17.0,-10.0,,,,-10.0,,,-7.4,,,-4.0,-6.4,,-6.0,,,-15.0,-11.6,,,,-6.0,-1.0,-3.8,,,,,,,,,-10.6,-4.3,,True,,False,False,False,,,,False,,,False,,,True,True,,True,,,False,False,,,,True,True,True,,,,,,,,,False,True
41003,77,135.0,,143.2,,117.0,221.0,167.0,,,,41.3,,,137.7,,,76.0,136.0,,96.3,17.5,,146.0,99.4,,,,161.0,110.0,79.8,,,,,,,,,121.9,123.4,58.0,,66.2,,40.0,144.0,90.0,,,,-35.7,,,60.7,,,-1.0,59.0,,19.3,-59.5,,69.0,22.4,,,,84.0,33.0,2.8,,,,,,,,,44.9,46.4,,False,,True,False,False,,,,True,,,False,,,True,False,,True,False,,False,True,,,,False,True,True,,,,,,,,,True,True
41005,156,248.0,,238.3,,235.0,436.0,198.0,,,,173.5,,,188.4,,192.1,463.0,207.3,,349.8,105.0,,166.0,186.9,,,,252.0,263.0,300.5,,,,,,231.0,,,249.4,277.2,92.0,,82.3,,79.0,280.0,42.0,,,,17.5,,,32.4,,36.1,307.0,51.3,,193.8,-51.0,,10.0,30.9,,,,96.0,107.0,144.5,,,,,,75.0,,,93.4,121.2,,True,,True,False,True,,,,True,,,True,,True,False,True,,False,True,,True,True,,,,False,False,False,,,,,,True,,,False,False
41007,5,5.0,,4.1,,7.0,46.0,7.0,,,,11.6,,,14.7,,,21.0,12.9,,30.6,1.5,,3.0,5.0,,,,,13.0,18.1,,,,,,,,,1.7,19.8,0.0,,-0.9,,2.0,41.0,2.0,,,,6.6,,,9.7,,,16.0,7.9,,25.6,-3.5,,-2.0,-0.0,,,,,8.0,13.1,,,,,,,,,-3.3,14.8,,False,,False,False,False,,,,False,,,False,,,False,False,,False,False,,False,False,,,,,False,False,,,,,,,,,False,False
41009,32,38.0,,39.7,,29.0,75.0,21.0,,,,17.5,,,50.0,,,45.0,16.8,,35.9,2.0,,14.0,21.2,,,,34.0,37.0,32.7,,,,,,,,,31.5,34.6,6.0,,7.7,,-3.0,43.0,-11.0,,,,-14.5,,,18.0,,,13.0,-15.2,,3.9,-30.0,,-18.0,-10.8,,,,2.0,5.0,0.7,,,,,,,,,-0.5,2.6,,False,,True,False,False,,,,False,,,False,,,False,False,,True,False,,False,False,,,,True,True,True,,,,,,,,,True,True
41011,77,92.0,,89.5,,77.0,149.0,108.0,,,,26.8,,,90.2,,,53.0,106.5,,69.0,8.5,,109.0,75.6,,,,110.0,78.0,42.4,,,,,,,,,91.7,57.9,15.0,,12.5,,0.0,72.0,31.0,,,,-50.2,,,13.2,,,-24.0,29.5,,-8.0,-68.5,,32.0,-1.4,,,,33.0,1.0,-34.6,,,,,,,,,14.7,-19.1,,True,,True,False,False,,,,False,,,True,,,False,False,,True,False,,False,True,,,,False,True,False,,,,,,,,,True,False
41013,22,28.0,,27.5,,23.0,59.0,20.0,,,,11.6,,,31.4,,,32.0,12.6,,27.4,,,11.0,19.3,,,,30.0,27.0,20.7,,,,,,,,,29.8,28.5,6.0,,5.5,,1.0,37.0,-2.0,,,,-10.4,,,9.4,,,10.0,-9.4,,5.4,,,-11.0,-2.7,,,,8.0,5.0,-1.3,,,,,,,,,7.8,6.5,,True,,True,False,True,,,,False,,,False,,,False,False,,True,,,False,True,,,,False,True,True,,,,,,,,,False,False
41015,26,23.0,,24.0,,12.0,46.0,5.0,,,,6.0,,,17.9,,,18.0,27.1,,9.8,,,10.0,10.6,,,,27.0,23.0,13.4,,,,,,,,,28.3,11.8,-3.0,,-2.0,,-14.0,20.0,-21.0,,,,-20.0,,,-8.1,,,-8.0,1.1,,-16.2,,,-16.0,-15.4,,,,1.0,-3.0,-12.6,,,,,,,,,2.3,-14.2,,True,,False,False,False,,,,False,,,False,,,False,True,,False,,,False,False,,,,True,False,False,,,,,,,,,True,False
41017,147,154.0,,155.7,,152.0,263.0,144.0,,,,84.1,,,146.0,,,224.0,61.7,,145.5,69.5,,126.0,125.8,,,,147.0,174.0,174.1,,,,,,170.0,,,151.6,182.6,7.0,,8.7,,5.0,116.0,-3.0,,,,-62.9,,,-1.0,,,77.0,-85.3,,-1.5,-77.5,,-21.0,-21.2,,,,0.0,27.0,27.1,,,,,,23.0,,,4.6,35.6,,False,,True,False,True,,,,False,,,True,,,False,False,,True,False,,False,False,,,,True,False,False,,,,,,False,,,True,False
41019,172,176.0,,170.7,,130.0,240.0,150.0,,,,40.0,,,140.8,,,122.0,101.7,,65.9,24.5,,178.0,136.6,,,,192.0,162.0,99.4,,,,,,,,,136.7,124.3,4.0,,-1.3,,-42.0,68.0,-22.0,,,,-132.0,,,-31.2,,,-50.0,-70.3,,-106.1,-147.5,,6.0,-35.4,,,,20.0,-10.0,-72.6,,,,,,,,,-35.3,-47.7,,True,,False,False,False,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,False,False
41021,0,0.0,,0.0,,0.0,8.0,0.0,,,,0.5,,,0.8,,,2.0,0.0,,0.7,,,1.0,0.0,,,,0.0,0.0,0.7,,,,,,,,,0.7,,0.0,,0.0,,0.0,8.0,0.0,,,,0.5,,,0.8,,,2.0,0.0,,0.7,,,1.0,0.0,,,,0.0,0.0,0.7,,,,,,,,,0.7,,,True,,True,False,True,,,,False,,,False,,,False,True,,False,,,False,False,,,,True,True,False,,,,,,,,,False,
41023,1,3.0,,1.2,,2.0,21.0,0.0,,,,1.7,,,3.3,,,9.0,0.2,,2.4,,,2.0,0.7,,,,,5.0,3.0,,,,,,,,,1.6,6.1,2.0,,0.2,,1.0,20.0,-1.0,,,,0.7,,,2.3,,,8.0,-0.8,,1.4,,,1.0,-0.3,,,,,4.0,2.0,,,,,,,,,0.6,5.1,,True,,True,False,True,,,,True,,,False,,,False,True,,True,,,True,True,,,,,False,False,,,,,,,,,True,False
41025,23,28.0,,27.2,,22.0,56.0,0.0,,,,4.6,,,14.5,,,8.0,23.9,,11.0,,,15.0,21.7,,,,35.0,21.0,23.4,,,,,,,,,23.2,21.3,5.0,,4.2,,-1.0,33.0,-23.0,,,,-18.4,,,-8.5,,,-15.0,0.9,,-12.0,,,-8.0,-1.3,,,,12.0,-2.0,0.4,,,,,,,,,0.2,-1.7,,True,,True,False,False,,,,False,,,False,,,False,True,,False,,,False,True,,,,False,True,True,,,,,,,,,True,True
41027,10,19.0,,20.5,,18.0,55.0,12.0,,,,14.2,,,18.4,,,29.0,7.1,,20.8,,,4.0,10.5,,,,14.0,18.0,22.2,,,,,,,,,9.1,22.4,9.0,,10.5,,8.0,45.0,2.0,,,,4.2,,,8.4,,,19.0,-2.9,,10.8,,,-6.0,0.5,,,,4.0,8.0,12.2,,,,,,,,,-0.9,12.4,,False,,True,False,True,,,,True,,,True,,,False,True,,False,,,True,True,,,,True,True,False,,,,,,,,,True,False
41029,222,181.0,,182.8,,171.0,357.0,163.0,,,,115.4,,,180.7,,,293.0,224.9,,170.0,88.5,,128.0,151.6,,,,204.0,187.0,272.8,,,,,,118.0,,,170.7,195.7,-41.0,,-39.2,,-51.0,135.0,-59.0,,,,-106.6,,,-41.3,,,71.0,2.9,,-52.0,-133.5,,-94.0,-70.4,,,,-18.0,-35.0,50.8,,,,,,-104.0,,,-51.3,-26.3,,True,,False,False,False,,,,False,,,False,,,False,True,,False,False,,False,False,,,,True,True,False,,,,,,False,,,False,True
41031,36,58.0,,52.1,,42.0,105.0,29.0,,,,26.1,,,37.3,,,31.0,47.3,,33.2,,,52.0,38.9,,,,61.0,42.0,36.2,,,,,,,,,57.7,46.4,22.0,,16.1,,6.0,69.0,-7.0,,,,-9.9,,,1.3,,,-5.0,11.3,,-2.8,,,16.0,2.9,,,,25.0,6.0,0.2,,,,,,,,,21.7,10.4,,True,,True,False,True,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
41033,81,89.0,,82.7,,76.0,183.0,109.0,,,,43.1,,,97.5,,,111.0,151.8,,115.1,24.0,,62.0,74.4,,,,118.0,83.0,37.8,,,,,,,,,108.4,77.8,8.0,,1.7,,-5.0,102.0,28.0,,,,-37.9,,,16.5,,,30.0,70.8,,34.1,-57.0,,-19.0,-6.6,,,,37.0,2.0,-43.2,,,,,,,,,27.4,-3.2,,True,,True,False,False,,,,False,,,False,,,False,False,,False,False,,False,True,,,,False,True,False,,,,,,,,,False,True
41035,38,34.0,,35.1,,34.0,121.0,26.0,,,,38.5,,,50.0,,,75.0,19.4,,46.8,10.5,,27.0,34.8,,,,36.0,40.0,39.8,,,,,,,,,11.5,63.8,-4.0,,-2.9,,-4.0,83.0,-12.0,,,,0.5,,,12.0,,,37.0,-18.6,,8.8,-27.5,,-11.0,-3.2,,,,-2.0,2.0,1.8,,,,,,,,,-26.5,25.8,,True,,False,False,False,,,,True,,,False,,,False,False,,False,False,,False,True,,,,True,True,True,,,,,,,,,False,False
41037,23,43.0,,43.5,,28.0,71.0,0.0,,,,5.9,,,30.4,,,8.0,42.0,,16.6,,,41.0,24.1,,,,59.0,31.0,21.0,,,,,,,,,46.8,,20.0,,20.5,,5.0,48.0,-23.0,,,,-17.1,,,7.4,,,-15.0,19.0,,-6.4,,,18.0,1.1,,,,36.0,8.0,-2.0,,,,,,,,,23.8,,,False,,True,False,False,,,,True,,,True,,,True,True,,True,,,True,True,,,,False,True,True,,,,,,,,,False,
41039,228,284.0,,285.8,,281.0,476.0,281.0,,,,166.4,,,273.0,,,419.0,350.9,,364.4,147.0,,224.0,252.0,,,,343.0,275.0,336.1,,,,,,248.0,,,272.0,296.6,56.0,,57.8,,53.0,248.0,53.0,,,,-61.6,,,45.0,,,191.0,122.9,,136.4,-81.0,,-4.0,24.0,,,,115.0,47.0,108.1,,,,,,20.0,,,44.0,68.6,,False,,True,False,True,,,,False,,,True,,,False,False,,False,False,,True,True,,,,False,True,False,,,,,,True,,,True,False
41041,5,15.0,,12.4,,19.0,60.0,21.0,,,,16.8,,,22.3,,,24.0,24.9,,48.8,1.5,,7.0,11.1,,,,25.0,23.0,30.1,,,,,,,,,13.8,49.0,10.0,,7.4,,14.0,55.0,16.0,,,,11.8,,,17.3,,,19.0,19.9,,43.8,-3.5,,2.0,6.1,,,,20.0,18.0,25.1,,,,,,,,,8.8,44.0,,True,,False,False,False,,,,False,,,False,,,False,False,,False,True,,True,True,,,,False,False,False,,,,,,,,,True,False
41043,42,80.0,,82.9,,77.0,169.0,79.0,,,,49.9,,,91.0,,74.9,152.0,88.9,,80.5,24.5,,60.0,68.3,,,,88.0,84.0,91.9,,,,,,65.0,,,69.2,82.5,38.0,,40.9,,35.0,127.0,37.0,,,,7.9,,,49.0,,32.9,110.0,46.9,,38.5,-17.5,,18.0,26.3,,,,46.0,42.0,49.9,,,,,,23.0,,,27.2,40.5,,False,,True,False,True,,,,True,,,False,,True,False,False,,False,True,,True,True,,,,False,False,False,,,,,,True,,,True,False
41045,30,4.0,,3.0,,12.0,80.0,22.0,,,,32.9,,,6.1,,,26.0,13.6,,42.5,4.0,,0.0,7.8,,,,,12.0,60.2,,,,,,,,,1.4,34.2,-26.0,,-27.0,,-18.0,50.0,-8.0,,,,2.9,,,-23.9,,,-4.0,-16.4,,12.5,-26.0,,-30.0,-22.2,,,,,-18.0,30.2,,,,,,,,,-28.6,4.2,,False,,True,False,True,,,,True,,,True,,,True,True,,True,False,,False,True,,,,,True,False,,,,,,,,,False,True
41047,213,277.0,,255.0,,257.0,528.0,256.0,,,,243.3,,,220.6,,255.8,432.0,336.0,,345.5,158.5,,172.0,211.3,,,,327.0,338.0,407.3,,,,,,202.0,,,258.7,392.3,64.0,,42.0,,44.0,315.0,43.0,,,,30.3,,,7.6,,42.8,219.0,123.0,,132.5,-54.5,,-41.0,-1.7,,,,114.0,125.0,194.3,,,,,,-11.0,,,45.7,179.3,,True,,True,False,True,,,,True,,,True,,True,False,False,,False,True,,True,True,,,,False,False,False,,,,,,True,,,True,False
41049,16,21.0,,21.0,,18.0,45.0,21.0,,,,10.7,,,16.1,,,23.0,3.3,,14.9,,,3.0,11.6,,,,13.0,18.0,19.1,,,,,,,,,19.1,21.1,5.0,,5.0,,2.0,29.0,5.0,,,,-5.3,,,0.1,,,7.0,-12.7,,-1.1,,,-13.0,-4.4,,,,-3.0,2.0,3.1,,,,,,,,,3.1,5.1,,True,,True,False,False,,,,False,,,True,,,False,False,,True,,,False,True,,,,True,True,True,,,,,,,,,True,False
41051,389,510.0,,472.6,707.4,473.0,914.0,418.0,,,,376.2,,,363.7,,451.3,867.0,490.9,,447.5,335.5,,381.0,450.6,,,,523.0,504.0,721.1,,,,,,561.0,,,352.7,517.0,121.0,,83.6,318.4,84.0,525.0,29.0,,,,-12.8,,,-25.3,,62.3,478.0,101.9,,58.5,-53.5,,-8.0,61.6,,,,134.0,115.0,332.1,,,,,,172.0,,,-36.3,128.0,,True,False,True,False,True,,,,True,,,True,,True,False,True,,True,True,,True,True,,,,False,True,False,,,,,,False,,,True,False
41053,70,103.0,,103.9,,87.0,166.0,107.0,,,,47.2,,,97.2,,,73.0,108.1,,80.4,16.5,,65.0,68.4,,,,108.0,86.0,92.8,,,,,,,,,91.2,106.3,33.0,,33.9,,17.0,96.0,37.0,,,,-22.8,,,27.2,,,3.0,38.1,,10.4,-53.5,,-5.0,-1.6,,,,38.0,16.0,22.8,,,,,,,,,21.2,36.3,,False,,True,False,False,,,,True,,,True,,,True,False,,True,False,,True,True,,,,False,True,True,,,,,,,,,True,False
41055,0,0.0,,0.0,,1.0,14.0,0.0,,,,0.6,,,0.7,,,2.0,18.7,,1.5,,,0.0,0.3,,,,,1.0,1.8,,,,,,,,,1.8,2.1,0.0,,0.0,,1.0,14.0,0.0,,,,0.6,,,0.7,,,2.0,18.7,,1.5,,,0.0,0.3,,,,,1.0,1.8,,,,,,,,,1.8,2.1,,False,,False,False,True,,,,False,,,False,,,False,False,,False,,,True,False,,,,,False,False,,,,,,,,,False,False
41057,10,10.0,,10.0,,9.0,33.0,0.0,,,,5.4,,,13.8,,,10.0,4.0,,9.5,,,4.0,5.5,,,,7.0,11.0,11.1,,,,,,,,,9.4,8.7,0.0,,-0.0,,-1.0,23.0,-10.0,,,,-4.6,,,3.8,,,0.0,-6.0,,-0.5,,,-6.0,-4.5,,,,-3.0,1.0,1.1,,,,,,,,,-0.6,-1.3,,False,,False,False,False,,,,False,,,False,,,True,False,,False,,,False,False,,,,False,False,False,,,,,,,,,False,False
41059,127,116.0,,130.1,,112.0,229.0,82.0,,,,91.8,,,72.0,,,112.0,111.5,,150.0,28.0,,56.0,84.4,,,,140.0,116.0,111.0,,,,,,,,,124.8,161.5,-11.0,,3.1,,-15.0,102.0,-45.0,,,,-35.2,,,-55.0,,,-15.0,-15.5,,23.0,-99.0,,-71.0,-42.6,,,,13.0,-11.0,-16.0,,,,,,,,,-2.2,34.5,,True,,False,False,False,,,,False,,,False,,,False,False,,False,False,,False,False,,,,False,False,False,,,,,,,,,True,False
41061,21,23.0,,22.3,,25.0,66.0,29.0,,,,15.5,,,25.6,,,27.0,43.7,,31.8,,,24.0,19.3,,,,37.0,27.0,34.6,,,,,,,,,24.6,39.6,2.0,,1.3,,4.0,45.0,8.0,,,,-5.5,,,4.6,,,6.0,22.7,,10.8,,,3.0,-1.7,,,,16.0,6.0,13.6,,,,,,,,,3.6,18.6,,True,,False,False,False,,,,False,,,False,,,False,False,,False,,,False,True,,,,False,False,False,,,,,,,,,False,False
41063,8,17.0,,17.7,,13.0,60.0,7.0,,,,2.0,,,11.3,,,8.0,179.1,,9.4,,,13.0,9.1,,,,24.0,15.0,14.1,,,,,,,,,13.6,13.4,9.0,,9.7,,5.0,52.0,-1.0,,,,-6.0,,,3.3,,,0.0,171.1,,1.4,,,5.0,1.1,,,,16.0,7.0,6.1,,,,,,,,,5.6,5.4,,False,,True,False,True,,,,True,,,True,,,True,False,,True,,,True,True,,,,False,True,True,,,,,,,,,True,True
41065,8,20.0,,20.1,,21.0,57.0,21.0,,,,17.1,,,18.9,,,36.0,20.7,,29.1,,,13.0,15.3,,,,22.0,25.0,23.1,,,,,,,,,16.7,29.9,12.0,,12.1,,13.0,49.0,13.0,,,,9.1,,,10.9,,,28.0,12.7,,21.1,,,5.0,7.3,,,,14.0,17.0,15.1,,,,,,,,,8.7,21.9,,False,,False,False,False,,,,True,,,True,,,False,False,,False,,,True,True,,,,False,False,False,,,,,,,,,True,False
41067,267,345.0,,361.5,,344.0,599.0,302.0,,,,266.1,,,282.9,,287.9,490.0,344.9,,381.2,214.0,,233.0,279.6,,,,363.0,395.0,426.7,,,,,,248.0,,,342.3,439.2,78.0,,94.5,,77.0,332.0,35.0,,,,-0.9,,,15.9,,20.9,223.0,77.9,,114.2,-53.0,,-34.0,12.6,,,,96.0,128.0,159.7,,,,,,-19.0,,,75.3,172.2,,False,,True,False,True,,,,True,,,True,,True,False,True,,False,True,,True,True,,,,False,False,False,,,,,,True,,,True,False
41069,0,0.0,,0.0,,0.0,7.0,0.0,,,,0.2,,,0.5,,,1.0,0.5,,1.1,,,0.0,0.1,,,,0.0,0.0,0.0,,,,,,,,,0.6,,0.0,,0.0,,0.0,7.0,0.0,,,,0.2,,,0.5,,,1.0,0.5,,1.1,,,0.0,0.1,,,,0.0,0.0,0.0,,,,,,,,,0.6,,,True,,True,False,True,,,,False,,,False,,,False,False,,False,,,True,False,,,,True,True,True,,,,,,,,,False,
41071,79,104.0,,100.5,,101.0,190.0,127.0,,,,56.2,,,92.9,,,85.0,120.2,,95.8,20.5,,101.0,77.7,,,,115.0,100.0,117.0,,,,,,,,,102.7,113.0,25.0,,21.5,,22.0,111.0,48.0,,,,-22.8,,,13.9,,,6.0,41.2,,16.8,-58.5,,22.0,-1.3,,,,36.0,21.0,38.0,,,,,,,,,23.7,34.0,,True,,True,False,False,,,,True,,,True,,,True,False,,True,False,,True,True,,,,False,True,False,,,,,,,,,True,False
42001,183,165.0,,167.5,,159.0,303.0,132.0,,,,121.9,,,126.2,,,607.0,90.3,,205.4,96.0,,130.0,166.4,,,,171.0,176.0,158.5,,,,,,,,,114.0,281.2,-18.0,,-15.5,,-24.0,120.0,-51.0,,,,-61.1,,,-56.8,,,424.0,-92.7,,22.4,-87.0,,-53.0,-16.6,,,,-12.0,-7.0,-24.5,,,,,,,,,-69.0,98.2,,True,,False,False,False,,,,False,,,False,,,False,False,,False,False,,False,True,,,,True,True,False,,,,,,,,,False,False
42003,1597,1922.0,,1899.0,1268.2,1580.0,2397.0,1851.0,,,,1041.5,,,1318.9,,1580.4,2031.0,1098.6,,1838.1,943.0,,1445.0,1679.4,,,,1736.0,1747.0,2672.6,,,,,,1399.0,,,1481.8,1861.6,325.0,,302.0,-328.8,-17.0,800.0,254.0,,,,-555.5,,,-278.1,,-16.6,434.0,-498.4,,241.1,-654.0,,-152.0,82.4,,,,139.0,150.0,1075.6,,,,,,-198.0,,,-115.2,264.6,,True,False,True,False,True,,,,False,,,True,,True,False,False,,True,False,,True,True,,,,True,True,False,,,,,,True,,,True,True
42005,69,102.0,,98.6,,85.0,168.0,54.0,,,,63.1,,,77.8,,,114.0,28.7,,105.5,33.5,,76.0,75.1,,,,83.0,103.0,137.6,,,,,,,,,82.1,125.0,33.0,,29.6,,16.0,99.0,-15.0,,,,-5.9,,,8.8,,,45.0,-40.3,,36.5,-35.5,,7.0,6.1,,,,14.0,34.0,68.6,,,,,,,,,13.1,56.0,,True,,True,False,True,,,,True,,,True,,,False,False,,False,False,,True,True,,,,True,False,False,,,,,,,,,True,False
42007,322,358.0,,368.3,,285.0,478.0,413.0,,,,181.6,,,265.6,,,305.0,193.2,,308.5,94.0,,168.0,270.8,,,,316.0,299.0,362.8,,,,,,259.0,,,321.2,327.6,36.0,,46.3,,-37.0,156.0,91.0,,,,-140.4,,,-56.4,,,-17.0,-128.8,,-13.5,-228.0,,-154.0,-51.2,,,,-6.0,-23.0,40.8,,,,,,-63.0,,,-0.8,5.6,,False,,False,False,False,,,,False,,,False,,,True,False,,True,False,,False,False,,,,True,True,False,,,,,,False,,,True,True
42009,36,51.0,,57.4,,47.0,121.0,45.0,,,,44.9,,,38.3,,,82.0,23.5,,72.4,21.0,,24.0,31.0,,,,42.0,48.0,82.0,,,,,,,,,10.2,65.5,15.0,,21.4,,11.0,85.0,9.0,,,,8.9,,,2.3,,,46.0,-12.5,,36.4,-15.0,,-12.0,-5.0,,,,6.0,12.0,46.0,,,,,,,,,-25.8,29.5,,False,,True,False,True,,,,True,,,True,,,False,True,,False,False,,True,True,,,,True,True,False,,,,,,,,,False,False
42011,676,920.0,,940.3,750.0,704.0,1448.0,873.0,,,,633.2,,,605.4,,632.8,1432.0,696.8,,1163.4,526.0,,444.0,612.7,,,,775.0,815.0,705.6,,,,,,479.0,,,677.3,1158.9,244.0,,264.3,74.0,28.0,772.0,197.0,,,,-42.8,,,-70.6,,-43.2,756.0,20.8,,487.4,-150.0,,-232.0,-63.3,,,,99.0,139.0,29.6,,,,,,-197.0,,,1.3,482.9,,False,True,True,False,True,,,,True,,,True,,True,False,True,,False,True,,True,True,,,,True,True,True,,,,,,True,,,True,False
42013,123,212.0,,223.8,,192.0,346.0,196.0,,,,130.0,,,150.2,,,255.0,149.9,,197.4,95.0,,129.0,158.0,,,,187.0,206.0,247.0,,,,,,,,,159.7,233.7,89.0,,100.8,,69.0,223.0,73.0,,,,7.0,,,27.2,,,132.0,26.9,,74.4,-28.0,,6.0,35.0,,,,64.0,83.0,124.0,,,,,,,,,36.7,110.7,,False,,True,False,True,,,,True,,,True,,,False,True,,True,True,,True,True,,,,True,True,False,,,,,,,,,True,False
42015,98,117.0,,116.1,,93.0,192.0,96.0,,,,66.4,,,86.1,,,178.0,90.9,,101.1,28.0,,60.0,73.8,,,,115.0,106.0,125.2,,,,,,,,,79.4,119.6,19.0,,18.1,,-5.0,94.0,-2.0,,,,-31.6,,,-11.9,,,80.0,-7.1,,3.1,-70.0,,-38.0,-24.2,,,,17.0,8.0,27.2,,,,,,,,,-18.6,21.6,,True,,True,False,True,,,,False,,,True,,,False,True,,True,False,,False,False,,,,True,True,False,,,,,,,,,True,False
