,actual_cases,COVIDhub-baseline,CU-select,Columbia_UNC-SurvCon,Covid19Sim-Simulator,CovidAnalytics-DELPHI,IBF-TimeSeries,IowaStateLW-STEM,JHUAPL-Bucky,JHU_IDD-CovidSP,LANL-GrowthRate,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-CU-select,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-CovidAnalytics-DELPHI,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JHUAPL-Bucky,error-JHU_IDD-CovidSP,error-LANL-GrowthRate,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-CU-select,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-CovidAnalytics-DELPHI,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JHUAPL-Bucky,beat_baseline-JHU_IDD-CovidSP,beat_baseline-LANL-GrowthRate,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
05047,381,558.0,904.0,,,,,780.0,1075.1,256.5,663.0,,,,,177.0,523.0,,,,,399.0,694.1,-124.5,282.0,,,,,False,,,,,False,False,True,False,,,,
05049,87,402.0,124.0,,,,,314.0,231.9,256.5,253.0,,,,,315.0,37.0,,,,,227.0,144.9,169.5,166.0,,,,,True,,,,,True,True,True,True,,,,
05051,2790,4452.0,6063.0,,,,,4236.0,4401.1,1876.7,5795.0,,3879.4,,,1662.0,3273.0,,,,,1446.0,1611.1,-913.3,3005.0,,1089.4,,,False,,,,,True,True,True,False,,True,,
05053,347,480.0,109.0,,,,,564.0,352.9,376.7,328.0,,,,,133.0,-238.0,,,,,217.0,5.9,29.7,-19.0,,,,,False,,,,,False,True,True,True,,,,
05055,929,2142.0,6393.0,,,,,1582.0,697.4,635.9,1732.0,,1975.8,,,1213.0,5464.0,,,,,653.0,-231.6,-293.1,803.0,,1046.8,,,False,,,,,True,True,True,True,,True,,
05057,428,702.0,1124.0,,,,,798.0,272.3,259.7,571.5,,,,,274.0,696.0,,,,,370.0,-155.7,-168.3,143.5,,,,,False,,,,,False,True,True,True,,,,
05059,812,1206.0,1050.0,,,,,1560.0,568.7,693.2,1624.0,,889.1,,,394.0,238.0,,,,,748.0,-243.3,-118.8,812.0,,77.1,,,True,,,,,False,True,True,False,,True,,
05061,312,450.0,399.0,,,,,452.0,189.9,198.8,349.0,,,,,138.0,87.0,,,,,140.0,-122.1,-113.2,37.0,,,,,True,,,,,False,True,True,True,,,,
05063,571,1476.0,1973.0,,,,,1566.0,1859.7,624.3,1275.5,,768.3,,,905.0,1402.0,,,,,995.0,1288.7,53.3,704.5,,197.3,,,False,,,,,False,False,True,True,,True,,
05065,211,486.0,963.0,,,,,296.0,1136.3,304.6,493.0,,,,,275.0,752.0,,,,,85.0,925.3,93.6,282.0,,,,,False,,,,,True,False,True,False,,,,
05067,197,582.0,147.0,,,,,560.0,61.3,273.4,210.0,,,,,385.0,-50.0,,,,,363.0,-135.7,76.4,13.0,,,,,True,,,,,True,True,True,True,,,,
05069,1370,1848.0,1609.0,,,,,2030.0,697.7,1085.6,1664.5,,958.0,,,478.0,239.0,,,,,660.0,-672.3,-284.4,294.5,,-412.0,,,True,,,,,False,False,True,True,,True,,
05071,554,1284.0,1531.0,,,,,1136.0,1923.6,534.9,1452.0,,,,,730.0,977.0,,,,,582.0,1369.6,-19.1,898.0,,,,,False,,,,,True,False,True,False,,,,
05073,123,138.0,10.0,,,,,194.0,116.4,87.2,95.0,,,,,15.0,-113.0,,,,,71.0,-6.6,-35.8,-28.0,,,,,False,,,,,False,True,False,False,,,,
05075,279,702.0,781.0,,,,,610.0,337.3,338.4,502.5,,,,,423.0,502.0,,,,,331.0,58.3,59.4,223.5,,,,,False,,,,,True,True,True,True,,,,
05077,121,336.0,453.0,,,,,277.0,243.5,182.8,273.0,,,,,215.0,332.0,,,,,156.0,122.5,61.8,152.0,,,,,False,,,,,True,True,True,True,,,,
05079,227,336.0,87.0,,,,,451.0,64.9,339.6,364.0,,318.0,,,109.0,-140.0,,,,,224.0,-162.1,112.6,137.0,,91.0,,,False,,,,,False,False,False,False,,True,,
05081,220,354.0,503.0,,,,,456.0,424.4,223.9,472.0,,,,,134.0,283.0,,,,,236.0,204.4,3.9,252.0,,,,,False,,,,,False,False,True,False,,,,
05083,516,954.0,1623.0,,,,,1100.0,1632.1,421.0,1315.0,,,,,438.0,1107.0,,,,,584.0,1116.1,-95.0,799.0,,,,,False,,,,,False,False,True,False,,,,
05085,1807,3360.0,6720.0,,,,,2201.0,4174.2,1295.2,3007.5,,2367.0,,,1553.0,4913.0,,,,,394.0,2367.2,-511.8,1200.5,,560.0,,,False,,,,,True,False,True,True,,True,,
05087,260,492.0,505.0,,,,,555.0,440.5,308.9,455.0,,,,,232.0,245.0,,,,,295.0,180.5,48.9,195.0,,,,,False,,,,,False,True,True,True,,,,
05089,197,402.0,690.0,,,,,333.0,1518.4,186.4,479.5,,,,,205.0,493.0,,,,,136.0,1321.4,-10.6,282.5,,,,,False,,,,,True,False,True,False,,,,
05091,755,1020.0,872.0,,,,,1498.0,414.5,606.9,1111.0,,458.4,,,265.0,117.0,,,,,743.0,-340.5,-148.1,356.0,,-296.6,,,True,,,,,False,False,True,False,,False,,
05093,815,1620.0,935.0,,,,,1421.0,573.6,665.5,1206.0,,842.2,,,805.0,120.0,,,,,606.0,-241.4,-149.5,391.0,,27.2,,,True,,,,,True,True,True,True,,True,,
05095,272,282.0,212.0,,,,,246.0,372.2,150.6,224.0,,,,,10.0,-60.0,,,,,-26.0,100.2,-121.4,-48.0,,,,,False,,,,,False,False,False,False,,,,
05097,150,324.0,405.0,,,,,362.0,319.5,124.7,333.0,,,,,174.0,255.0,,,,,212.0,169.5,-25.3,183.0,,,,,False,,,,,False,True,True,False,,,,
05099,138,144.0,25.0,,,,,340.0,32.2,90.2,79.0,,,,,6.0,-113.0,,,,,202.0,-105.8,-47.8,-59.0,,,,,False,,,,,False,False,False,False,,,,
05101,86,204.0,,,,,,255.0,78.6,74.1,126.0,,,,,118.0,,,,,,169.0,-7.4,-11.9,40.0,,,,,,,,,,False,True,True,True,,,,
05103,551,1020.0,1918.0,,,,,889.0,820.8,362.4,1008.5,,,,,469.0,1367.0,,,,,338.0,269.8,-188.6,457.5,,,,,False,,,,,True,True,True,True,,,,
05105,248,456.0,561.0,,,,,276.0,716.0,217.5,346.0,,,,,208.0,313.0,,,,,28.0,468.0,-30.5,98.0,,,,,False,,,,,True,False,True,True,,,,
05107,285,642.0,109.0,,,,,606.0,111.7,277.7,514.0,,,,,357.0,-176.0,,,,,321.0,-173.3,-7.3,229.0,,,,,True,,,,,True,True,True,True,,,,
05109,179,390.0,186.0,,,,,458.0,87.8,280.3,342.0,,,,,211.0,7.0,,,,,279.0,-91.2,101.3,163.0,,,,,True,,,,,False,True,True,True,,,,
05111,448,1068.0,65.0,,,,,779.0,270.8,419.1,919.0,,664.6,,,620.0,-383.0,,,,,331.0,-177.2,-28.9,471.0,,216.6,,,True,,,,,True,True,True,True,,True,,
05113,429,852.0,1286.0,,,,,852.0,1328.6,252.4,728.0,,,,,423.0,857.0,,,,,423.0,899.6,-176.6,299.0,,,,,False,,,,,False,False,True,True,,,,
05115,1409,3048.0,3394.0,,,,,2338.0,2278.2,1645.2,3037.5,,3460.8,,,1639.0,1985.0,,,,,929.0,869.2,236.2,1628.5,,2051.8,,,False,,,,,True,True,True,True,,False,,
05117,254,258.0,184.0,,,,,249.0,132.5,160.8,198.0,,,,,4.0,-70.0,,,,,-5.0,-121.5,-93.2,-56.0,,,,,False,,,,,False,False,False,False,,,,
05119,8621,15282.0,15034.0,,,,,11736.0,22816.5,8605.7,15222.0,,15789.8,13502.0,,6661.0,6413.0,,,,,3115.0,14195.5,-15.3,6601.0,,7168.8,4881.0,,True,,,,,True,False,True,True,,False,True,
05121,308,810.0,379.0,,,,,581.0,938.6,290.2,1015.0,,,,,502.0,71.0,,,,,273.0,630.6,-17.8,707.0,,,,,True,,,,,True,False,True,False,,,,
05123,444,1158.0,1703.0,,,,,789.0,430.8,487.2,1264.0,,549.6,,,714.0,1259.0,,,,,345.0,-13.2,43.2,820.0,,105.6,,,False,,,,,True,True,True,False,,True,,
05125,2586,5046.0,4828.0,,,,,4884.0,5868.3,2147.6,4906.5,,3959.2,,,2460.0,2242.0,,,,,2298.0,3282.3,-438.4,2320.5,,1373.2,,,True,,,,,True,False,True,True,,True,,
05127,220,522.0,805.0,,,,,491.0,2257.2,222.1,748.0,,,,,302.0,585.0,,,,,271.0,2037.2,2.1,528.0,,,,,False,,,,,True,False,True,False,,,,
05129,104,156.0,30.0,,,,,252.0,115.8,125.0,144.0,,,,,52.0,-74.0,,,,,148.0,11.8,21.0,40.0,,,,,False,,,,,False,True,True,True,,,,
05131,3541,5898.0,2344.0,,,,,6510.0,14617.1,2454.5,5420.5,,2744.6,,,2357.0,-1197.0,,,,,2969.0,11076.1,-1086.5,1879.5,,-796.4,,,True,,,,,False,False,True,True,,True,,
05133,384,438.0,699.0,,,,,721.0,248.8,243.1,413.0,,247.2,,,54.0,315.0,,,,,337.0,-135.2,-140.9,29.0,,-136.8,,,False,,,,,False,False,False,True,,False,,
05135,216,774.0,855.0,,,,,461.0,614.0,345.8,688.0,,,,,558.0,639.0,,,,,245.0,398.0,129.8,472.0,,,,,False,,,,,True,True,True,True,,,,
05137,128,300.0,114.0,,,,,347.0,30.8,203.2,256.0,,,,,172.0,-14.0,,,,,219.0,-97.2,75.2,128.0,,,,,True,,,,,False,True,True,True,,,,
05139,841,1308.0,496.0,,,,,1532.0,1636.3,928.0,1183.0,,1627.3,,,467.0,-345.0,,,,,691.0,795.3,87.0,342.0,,786.3,,,True,,,,,False,False,True,True,,False,,
05141,316,558.0,1346.0,,,,,478.0,265.4,248.7,526.0,,,,,242.0,1030.0,,,,,162.0,-50.6,-67.3,210.0,,,,,False,,,,,True,True,True,True,,,,
05143,5200,11040.0,11917.0,,,,,9087.0,13285.7,4939.0,11105.5,,12812.1,12963.0,,5840.0,6717.0,,,,,3887.0,8085.7,-261.0,5905.5,,7612.1,7763.0,,False,,,,,True,False,True,False,,False,False,
05145,1518,3276.0,4035.0,,,,,2991.0,8048.0,1622.5,3409.5,,1567.2,,,1758.0,2517.0,,,,,1473.0,6530.0,104.5,1891.5,,49.2,,,False,,,,,True,False,True,False,,True,,
05147,174,360.0,411.0,,,,,166.0,1196.6,125.5,232.5,,,,,186.0,237.0,,,,,-8.0,1022.6,-48.5,58.5,,,,,False,,,,,True,False,True,True,,,,
05149,608,1356.0,903.0,,,,,871.0,832.8,658.6,1096.0,,,,,748.0,295.0,,,,,263.0,224.8,50.6,488.0,,,,,True,,,,,True,True,True,True,,,,
06001,23427,33924.0,50845.0,,,,,34422.0,20370.1,33544.5,27511.5,,22824.4,33989.0,,10497.0,27418.0,,,,,10995.0,-3056.9,10117.5,4084.5,,-602.6,10562.0,,False,,,,,False,True,True,True,,True,False,
06003,14,24.0,0.0,,,,,29.0,82.8,0.8,12.0,,,,,10.0,-14.0,,,,,15.0,68.8,-13.2,-2.0,,,,,False,,,,,False,False,False,True,,,,
06005,616,1494.0,1584.0,,,,,1011.0,771.3,474.1,713.0,,,,,878.0,968.0,,,,,395.0,155.3,-141.9,97.0,,,,,False,,,,,True,True,True,True,,,,
06007,2393,5046.0,6725.0,,,,,5589.0,2892.0,3103.7,4337.5,,3567.3,4441.0,,2653.0,4332.0,,,,,3196.0,499.0,710.7,1944.5,,1174.3,2048.0,,False,,,,,False,True,True,True,,True,True,
06009,516,1194.0,2324.0,,,,,1185.0,513.7,341.3,1028.0,,,,,678.0,1808.0,,,,,669.0,-2.3,-174.7,512.0,,,,,False,,,,,True,True,True,True,,,,
06011,552,1284.0,1313.0,,,,,697.0,288.6,275.3,479.0,,,,,732.0,761.0,,,,,145.0,-263.4,-276.7,-73.0,,,,,False,,,,,True,True,True,True,,,,
06013,14851,30114.0,52350.0,,,,,24325.0,19718.6,19394.9,32735.5,,20274.5,34541.0,,15263.0,37499.0,,,,,9474.0,4867.6,4543.9,17884.5,,5423.5,19690.0,,False,,,,,True,True,True,False,,True,False,
06015,143,282.0,117.0,,,,,273.0,181.6,235.7,155.0,,,,,139.0,-26.0,,,,,130.0,38.6,92.7,12.0,,,,,True,,,,,True,True,True,True,,,,
06017,2327,5148.0,8616.0,,,,,3985.0,2496.9,1901.4,4737.0,,3610.4,3191.0,,2821.0,6289.0,,,,,1658.0,169.9,-425.6,2410.0,,1283.4,864.0,,False,,,,,True,True,True,True,,True,True,
06019,20284,37230.0,1200.0,,,,,28093.0,5587.6,28354.8,28283.0,,23653.2,14900.0,,16946.0,-19084.0,,,,,7809.0,-14696.4,8070.8,7999.0,,3369.2,-5384.0,,False,,,,,True,True,True,True,,True,True,
06021,519,960.0,1214.0,,,,,1012.0,831.2,367.2,1033.0,,,,,441.0,695.0,,,,,493.0,312.2,-151.8,514.0,,,,,False,,,,,False,True,True,False,,,,
06023,1036,1488.0,1540.0,,,,,1515.0,2997.7,923.4,1167.5,,,344.0,,452.0,504.0,,,,,479.0,1961.7,-112.6,131.5,,,-692.0,,False,,,,,False,False,True,True,,,False,
06025,3089,6216.0,4908.0,,,,,5365.0,2616.0,3584.0,6357.5,,3755.2,4015.0,,3127.0,1819.0,,,,,2276.0,-473.0,495.0,3268.5,,666.2,926.0,,True,,,,,True,True,True,False,,True,True,
06027,432,1056.0,,,,,,242.0,168.5,95.6,550.0,,,,,624.0,,,,,,-190.0,-263.5,-336.4,118.0,,,,,,,,,,True,True,True,True,,,,
06029,23738,50346.0,120515.0,,,,,37391.0,19290.2,28654.2,41577.5,,21638.7,41227.0,,26608.0,96777.0,,,,,13653.0,-4447.8,4916.2,17839.5,,-2099.3,17489.0,,False,,,,,True,True,True,True,,True,True,
06031,4142,7902.0,7832.0,,,,,6448.0,2790.9,4199.9,10588.5,,3006.3,2805.0,,3760.0,3690.0,,,,,2306.0,-1351.1,57.9,6446.5,,-1135.7,-1337.0,,True,,,,,True,True,True,False,,True,True,
06033,1171,1392.0,1896.0,,,,,1320.0,595.5,910.1,1195.0,,,,,221.0,725.0,,,,,149.0,-575.5,-260.9,24.0,,,,,False,,,,,True,False,False,True,,,,
06035,586,1686.0,1071.0,,,,,584.0,861.1,1032.4,658.0,,,,,1100.0,485.0,,,,,-2.0,275.1,446.4,72.0,,,,,True,,,,,True,True,True,True,,,,
06037,272072,605202.0,806795.0,,,,,476390.0,373881.7,367683.5,527565.5,,256102.0,491479.0,,333130.0,534723.0,,,,,204318.0,101809.7,95611.5,255493.5,,-15970.0,219407.0,,False,,,,,True,True,True,True,,True,True,
06039,3376,6564.0,8042.0,,,,,4405.0,4715.5,2521.9,5493.5,,3600.9,4803.0,,3188.0,4666.0,,,,,1029.0,1339.5,-854.1,2117.5,,224.9,1427.0,,False,,,,,True,True,True,True,,True,True,
06041,2315,4776.0,13133.0,,,,,3504.0,2532.6,3377.7,5359.5,,2213.9,3855.0,,2461.0,10818.0,,,,,1189.0,217.6,1062.7,3044.5,,-101.1,1540.0,,False,,,,,True,True,True,False,,True,True,
06043,71,318.0,674.0,,,,,339.0,1144.9,229.5,370.0,,,,,247.0,603.0,,,,,268.0,1073.9,158.5,299.0,,,,,False,,,,,False,False,True,False,,,,
06045,895,1968.0,5462.0,,,,,1295.0,1929.7,793.3,1032.0,,1350.0,,,1073.0,4567.0,,,,,400.0,1034.7,-101.7,137.0,,455.0,,,False,,,,,True,True,True,True,,True,,
06047,6983,12372.0,19507.0,,,,,10285.0,4202.4,5543.9,8162.5,,11602.0,5092.0,,5389.0,12524.0,,,,,3302.0,-2780.6,-1439.1,1179.5,,4619.0,-1891.0,,False,,,,,True,True,True,True,,True,True,
06049,90,204.0,0.0,,,,,176.0,114.1,103.3,117.0,,,,,114.0,-90.0,,,,,86.0,24.1,13.3,27.0,,,,,True,,,,,True,True,True,True,,,,
06051,240,348.0,580.0,,,,,179.0,60.9,55.3,107.0,,,,,108.0,340.0,,,,,-61.0,-179.1,-184.7,-133.0,,,,,False,,,,,True,False,False,False,,,,
06053,9490,23574.0,62541.0,,,,,12783.0,8380.0,10262.2,20706.5,,10691.9,30440.0,,14084.0,53051.0,,,,,3293.0,-1110.0,772.2,11216.5,,1201.9,20950.0,,False,,,,,True,True,True,True,,True,False,
06055,2355,3870.0,4813.0,,,,,3235.0,2007.5,1647.7,2927.0,,2031.1,4063.0,,1515.0,2458.0,,,,,880.0,-347.5,-707.3,572.0,,-323.9,1708.0,,False,,,,,True,True,True,True,,True,False,
06057,975,1350.0,2147.0,,,,,2106.0,899.3,758.0,1107.0,,1412.3,,,375.0,1172.0,,,,,1131.0,-75.7,-217.0,132.0,,437.3,,,False,,,,,False,True,True,True,,False,,
06059,46786,127008.0,235530.0,,,,,106263.0,68894.9,69027.4,130188.0,,44104.3,191612.0,,80222.0,188744.0,,,,,59477.0,22108.9,22241.4,83402.0,,-2681.7,144826.0,,False,,,,,True,True,True,False,,True,False,
06061,4066,8802.0,15205.0,,,,,8385.0,4903.7,4767.6,8317.5,,5839.3,6123.0,,4736.0,11139.0,,,,,4319.0,837.7,701.6,4251.5,,1773.3,2057.0,,False,,,,,True,True,True,True,,True,True,
06063,105,348.0,289.0,,,,,342.0,95.6,65.7,98.0,,,,,243.0,184.0,,,,,237.0,-9.4,-39.3,-7.0,,,,,True,,,,,True,True,True,True,,,,
06065,75412,140688.0,203968.0,,,,,104664.0,71727.8,85678.8,102729.0,,57592.5,67134.0,,65276.0,128556.0,,,,,29252.0,-3684.2,10266.8,27317.0,,-17819.5,-8278.0,,False,,,,,True,True,True,True,,True,True,
06067,19727,37734.0,82605.0,,,,,32299.0,10381.5,23006.6,34315.0,,38584.3,29359.0,,18007.0,62878.0,,,,,12572.0,-9345.5,3279.6,14588.0,,18857.3,9632.0,,False,,,,,True,True,True,True,,False,True,
06069,1336,3366.0,4081.0,,,,,2006.0,1662.1,317.5,2738.0,,1717.3,,,2030.0,2745.0,,,,,670.0,326.1,-1018.5,1402.0,,381.3,,,False,,,,,True,True,True,True,,True,,
06071,59930,124194.0,896170.0,,,,,91952.0,48499.1,99540.7,102250.5,,31565.3,90201.0,,64264.0,836240.0,,,,,32022.0,-11430.9,39610.7,42320.5,,-28364.7,30271.0,,False,,,,,True,True,True,True,,True,True,
06073,67913,144600.0,211520.0,,,,,100116.0,142320.5,70619.6,133869.0,,74514.9,167330.0,,76687.0,143607.0,,,,,32203.0,74407.5,2706.6,65956.0,,6601.9,99417.0,,False,,,,,True,True,True,True,,True,False,
06075,7368,13398.0,6358.0,,,,,10152.0,14402.4,12257.6,16998.0,,9455.7,45554.0,,6030.0,-1010.0,,,,,2784.0,7034.4,4889.6,9630.0,,2087.7,38186.0,,True,,,,,True,False,True,False,,True,False,
06077,14368,29298.0,44170.0,,,,,21249.0,10979.4,15681.6,24798.0,,20559.7,17523.0,,14930.0,29802.0,,,,,6881.0,-3388.6,1313.6,10430.0,,6191.7,3155.0,,False,,,,,True,True,True,True,,True,True,
06079,6064,12756.0,22450.0,,,,,9337.0,12042.9,3454.9,11999.5,,5620.6,8634.0,,6692.0,16386.0,,,,,3273.0,5978.9,-2609.1,5935.5,,-443.4,2570.0,,False,,,,,True,True,True,True,,True,True,
06081,10184,18186.0,32458.0,,,,,13085.0,10080.4,12179.3,17486.5,,10737.9,18469.0,,8002.0,22274.0,,,,,2901.0,-103.6,1995.3,7302.5,,553.9,8285.0,,False,,,,,True,True,True,True,,True,False,
06083,10882,16746.0,29502.0,,,,,14501.0,18496.6,9809.7,26287.0,,9050.5,57568.0,,5864.0,18620.0,,,,,3619.0,7614.6,-1072.3,15405.0,,-1831.5,46686.0,,False,,,,,True,False,True,False,,True,False,
06085,26630,52062.0,25639.0,,,,,47755.0,55032.8,33835.5,54776.0,,31458.8,122770.0,,25432.0,-991.0,,,,,21125.0,28402.8,7205.5,28146.0,,4828.8,96140.0,,True,,,,,True,False,True,False,,True,False,
06087,3952,8040.0,5759.0,,,,,4468.0,7598.1,2688.8,9007.0,,7094.4,7546.0,,4088.0,1807.0,,,,,516.0,3646.1,-1263.2,5055.0,,3142.4,3594.0,,True,,,,,True,True,True,False,,True,True,
06089,2022,4890.0,18510.0,,,,,3125.0,4107.7,1187.7,1666.5,,2851.1,8233.0,,2868.0,16488.0,,,,,1103.0,2085.7,-834.3,-355.5,,829.1,6211.0,,False,,,,,True,True,True,True,,True,False,
06091,38,96.0,0.0,,,,,145.0,383.5,63.7,46.0,,,,,58.0,-38.0,,,,,107.0,345.5,25.7,8.0,,,,,True,,,,,False,False,True,True,,,,
06093,390,810.0,2050.0,,,,,502.0,1267.6,167.0,432.0,,,,,420.0,1660.0,,,,,112.0,877.6,-223.0,42.0,,,,,False,,,,,True,False,True,True,,,,
06095,7534,17034.0,14150.0,,,,,11298.0,9630.2,8124.0,13260.0,,11427.6,4598.0,,9500.0,6616.0,,,,,3764.0,2096.2,590.0,5726.0,,3893.6,-2936.0,,True,,,,,True,True,True,True,,True,True,
06097,6342,10506.0,18876.0,,,,,9044.0,4061.9,5472.9,7462.5,,6939.8,7737.0,,4164.0,12534.0,,,,,2702.0,-2280.1,-869.1,1120.5,,597.8,1395.0,,False,,,,,True,True,True,True,,True,True,
06099,12988,17988.0,38006.0,,,,,18156.0,7579.5,11897.7,14857.0,,8195.1,7447.0,,5000.0,25018.0,,,,,5168.0,-5408.5,-1090.3,1869.0,,-4792.9,-5541.0,,False,,,,,False,False,True,True,,True,False,
06101,1748,2790.0,7973.0,,,,,2992.0,996.7,1246.2,1742.0,,2431.3,,,1042.0,6225.0,,,,,1244.0,-751.3,-501.8,-6.0,,683.3,,,False,,,,,False,True,True,True,,True,,
06103,1291,2448.0,3586.0,,,,,1557.0,1344.9,889.8,705.0,,,,,1157.0,2295.0,,,,,266.0,53.9,-401.2,-586.0,,,,,False,,,,,True,True,True,True,,,,
06105,48,96.0,9.0,,,,,171.0,28.3,66.1,17.0,,,,,48.0,-39.0,,,,,123.0,-19.7,18.1,-31.0,,,,,True,,,,,False,True,True,True,,,,
06107,10453,17712.0,29406.0,,,,,15463.0,10847.5,13562.5,17287.0,,7558.7,19938.0,,7259.0,18953.0,,,,,5010.0,394.5,3109.5,6834.0,,-2894.3,9485.0,,False,,,,,True,True,True,True,,True,False,
06109,690,1308.0,182.0,,,,,1303.0,177.3,924.0,351.0,,,,,618.0,-508.0,,,,,613.0,-512.7,234.0,-339.0,,,,,True,,,,,True,True,True,True,,,,
06111,26029,51162.0,61086.0,,,,,36545.0,56447.7,20954.4,60426.5,,38165.8,88483.0,,25133.0,35057.0,,,,,10516.0,30418.7,-5074.6,34397.5,,12136.8,62454.0,,False,,,,,True,False,True,False,,True,False,
06113,3215,5580.0,8969.0,,,,,5456.0,3419.5,2640.0,5113.0,,2675.8,4643.0,,2365.0,5754.0,,,,,2241.0,204.5,-575.0,1898.0,,-539.2,1428.0,,False,,,,,True,True,True,True,,True,True,
06115,1241,3252.0,1987.0,,,,,2215.0,716.1,769.2,2143.0,,2102.2,,,2011.0,746.0,,,,,974.0,-524.9,-471.8,902.0,,861.2,,,True,,,,,True,True,True,True,,True,,
08001,5141,11946.0,21156.0,,,,,10044.0,7222.2,5720.4,13278.5,,9056.9,9460.0,,6805.0,16015.0,,,,,4903.0,2081.2,579.4,8137.5,,3915.9,4319.0,,False,,,,,True,True,True,False,,True,True,
08003,251,312.0,216.0,,,,,343.0,322.5,104.6,315.0,,,,,61.0,-35.0,,,,,92.0,71.5,-146.4,64.0,,,,,True,,,,,False,False,False,False,,,,
08005,6723,13644.0,43306.0,,,,,9851.0,4022.0,8084.6,13581.0,,12371.4,15997.0,,6921.0,36583.0,,,,,3128.0,-2701.0,1361.6,6858.0,,5648.4,9274.0,,False,,,,,True,True,True,True,,True,False,
08007,93,258.0,8.0,,,,,195.0,242.6,33.5,160.0,,,,,165.0,-85.0,,,,,102.0,149.6,-59.5,67.0,,,,,True,,,,,True,True,True,True,,,,
08009,64,54.0,,,,,,85.0,439.1,8.6,19.0,,,,,-10.0,,,,,,21.0,375.1,-55.4,-45.0,,,,,,,,,,False,False,False,False,,,,
08011,247,510.0,80.0,,,,,65.0,74.6,194.1,255.0,,,,,263.0,-167.0,,,,,-182.0,-172.4,-52.9,8.0,,,,,True,,,,,True,True,True,True,,,,
08013,2791,5088.0,6519.0,,,,,4668.0,3548.5,1823.1,4647.5,,3636.0,4458.0,,2297.0,3728.0,,,,,1877.0,757.5,-967.9,1856.5,,845.0,1667.0,,False,,,,,True,True,True,True,,True,True,
08014,636,996.0,1278.0,,,,,1398.0,667.5,398.3,968.5,,1023.1,,,360.0,642.0,,,,,762.0,31.5,-237.7,332.5,,387.1,,,False,,,,,False,True,True,True,,False,,
08015,247,504.0,451.0,,,,,351.0,422.7,149.7,250.0,,,,,257.0,204.0,,,,,104.0,175.7,-97.3,3.0,,,,,True,,,,,True,True,True,True,,,,
08017,22,96.0,,,,,,43.0,336.6,2.6,35.0,,,,,74.0,,,,,,21.0,314.6,-19.4,13.0,,,,,,,,,,True,False,True,True,,,,
08019,46,168.0,144.0,,,,,149.0,442.0,17.9,146.5,,,,,122.0,98.0,,,,,103.0,396.0,-28.1,100.5,,,,,True,,,,,True,False,True,True,,,,
08021,96,120.0,16.0,,,,,204.0,39.0,86.0,73.0,,,,,24.0,-80.0,,,,,108.0,-57.0,-10.0,-23.0,,,,,False,,,,,False,False,True,True,,,,
08023,17,42.0,,,,,,68.0,4.7,22.4,4.0,,,,,25.0,,,,,,51.0,-12.3,5.4,-13.0,,,,,,,,,,False,True,True,True,,,,
08025,281,144.0,2.0,,,,,88.0,5.2,73.7,28.0,,,,,-137.0,-279.0,,,,,-193.0,-275.8,-207.3,-253.0,,,,,False,,,,,False,False,False,False,,,,
08027,11,36.0,0.0,,,,,56.0,4.1,17.8,69.0,,,,,25.0,-11.0,,,,,45.0,-6.9,6.8,58.0,,,,,True,,,,,False,True,True,False,,,,
08029,551,1590.0,1423.0,,,,,753.0,247.4,486.8,820.0,,,,,1039.0,872.0,,,,,202.0,-303.6,-64.2,269.0,,,,,True,,,,,True,True,True,True,,,,
08031,7134,18240.0,73081.0,,,,,11342.0,11617.8,6803.3,17254.5,,15502.3,30869.0,,11106.0,65947.0,,,,,4208.0,4483.8,-330.7,10120.5,,8368.3,23735.0,,False,,,,,True,True,True,True,,True,False,
08033,14,12.0,0.0,,,,,63.0,24.1,23.8,26.0,,,,,-2.0,-14.0,,,,,49.0,10.1,9.8,12.0,,,,,False,,,,,False,False,False,False,,,,
08035,3829,6108.0,11636.0,,,,,4989.0,3625.9,1860.1,8427.0,,7127.1,7064.0,,2279.0,7807.0,,,,,1160.0,-203.1,-1968.9,4598.0,,3298.1,3235.0,,False,,,,,True,True,True,False,,False,False,
08037,1213,1566.0,3911.0,,,,,1162.0,1571.6,290.6,1207.5,,1075.9,,,353.0,2698.0,,,,,-51.0,358.6,-922.4,-5.5,,-137.1,,,False,,,,,True,False,False,True,,True,,
08039,196,318.0,211.0,,,,,313.0,158.7,122.7,245.0,,,,,122.0,15.0,,,,,117.0,-37.3,-73.3,49.0,,,,,True,,,,,True,True,True,True,,,,
08041,6874,12714.0,32590.0,,,,,10235.0,6360.9,5541.7,11930.0,,13707.2,9610.0,,5840.0,25716.0,,,,,3361.0,-513.1,-1332.3,5056.0,,6833.2,2736.0,,False,,,,,True,True,True,True,,False,True,
