,actual_cases,COVIDhub-baseline,Columbia_UNC-SurvCon,Covid19Sim-Simulator,IBF-TimeSeries,IowaStateLW-STEM,JCB-PRM,JHUAPL-Bucky,MITCovAlliance-SIR,UCF-AEM,UCLA-SuEIR,UMass-MechBayes,USC-SI_kJalpha,error-COVIDhub-baseline,error-Columbia_UNC-SurvCon,error-Covid19Sim-Simulator,error-IBF-TimeSeries,error-IowaStateLW-STEM,error-JCB-PRM,error-JHUAPL-Bucky,error-MITCovAlliance-SIR,error-UCF-AEM,error-UCLA-SuEIR,error-UMass-MechBayes,error-USC-SI_kJalpha,beat_baseline-Columbia_UNC-SurvCon,beat_baseline-Covid19Sim-Simulator,beat_baseline-IBF-TimeSeries,beat_baseline-IowaStateLW-STEM,beat_baseline-JCB-PRM,beat_baseline-JHUAPL-Bucky,beat_baseline-MITCovAlliance-SIR,beat_baseline-UCF-AEM,beat_baseline-UCLA-SuEIR,beat_baseline-UMass-MechBayes,beat_baseline-USC-SI_kJalpha
17113,3246,4144.0,,,,4626.0,,1140.2,0.3,,3620.3,1167.0,,898.0,,,,1380.0,,-2105.8,-3245.7,,374.3,-2079.0,,,,,False,,False,False,,True,False,
17115,1590,1728.0,,,,3271.0,,310.2,0.1,,1340.8,,,138.0,,,,1681.0,,-1279.8,-1589.9,,-249.2,,,,,,False,,False,False,,False,,
17117,1182,1168.0,,,,1559.0,,337.5,0.2,,1226.0,,,-14.0,,,,377.0,,-844.5,-1181.8,,44.0,,,,,,False,,False,False,,False,,
17119,7378,8872.0,,,,8879.0,,3108.9,0.6,,5645.3,2250.0,,1494.0,,,,1501.0,,-4269.1,-7377.4,,-1732.7,-5128.0,,,,,False,,False,False,,False,False,
17121,813,1552.0,,,,1539.0,,449.9,0.0,,1324.7,,,739.0,,,,726.0,,-363.1,-813.0,,511.7,,,,,,True,,True,False,,True,,
17123,272,144.0,,,,286.0,,68.9,0.0,,,,,-128.0,,,,14.0,,-203.1,-272.0,,,,,,,,True,,False,False,,,,
17125,301,472.0,,,,404.0,,109.3,0.0,,,,,171.0,,,,103.0,,-191.7,-301.0,,,,,,,,True,,False,False,,,,
17127,384,424.0,,,,805.0,,81.4,0.0,,,,,40.0,,,,421.0,,-302.6,-384.0,,,,,,,,False,,False,False,,,,
17129,321,312.0,,,,333.0,,74.3,0.0,,,,,-9.0,,,,12.0,,-246.7,-321.0,,,,,,,,False,,False,False,,,,
17131,228,280.0,,,,422.0,,140.7,0.0,,,,,52.0,,,,194.0,,-87.3,-228.0,,,,,,,,False,,False,False,,,,
17133,1045,1752.0,,,,981.0,,579.5,0.3,,1806.9,,,707.0,,,,-64.0,,-465.5,-1044.7,,761.9,,,,,,True,,True,False,,False,,
17135,1447,3200.0,,,,1129.0,,518.2,371.2,,,,,1753.0,,,,-318.0,,-928.8,-1075.8,,,,,,,,True,,True,True,,,,
17137,625,1040.0,,,,1089.0,,287.4,0.3,,544.2,,,415.0,,,,464.0,,-337.6,-624.7,,-80.8,,,,,,False,,True,False,,True,,
17139,262,568.0,,,,579.0,,153.7,0.5,,,,,306.0,,,,317.0,,-108.3,-261.5,,,,,,,,False,,True,True,,,,
17141,1021,1648.0,,,,1091.0,,567.7,0.4,,2136.6,,,627.0,,,,70.0,,-453.3,-1020.6,,1115.6,,,,,,True,,True,False,,False,,
17143,4017,4952.0,,,,4517.0,,1842.4,0.3,,2172.0,1386.0,,935.0,,,,500.0,,-2174.6,-4016.7,,-1845.0,-2631.0,,,,,True,,False,False,,False,False,
17145,1007,2800.0,,,,879.0,,2028.2,365.4,,,,,1793.0,,,,-128.0,,1021.2,-641.6,,,,,,,,True,,True,True,,,,
17147,293,424.0,,,,557.0,,165.1,1.2,,,,,131.0,,,,264.0,,-127.9,-291.8,,,,,,,,False,,True,False,,,,
17149,353,520.0,,,,500.0,,233.0,0.1,,,,,167.0,,,,147.0,,-120.0,-352.9,,,,,,,,True,,True,False,,,,
17151,99,144.0,,,,153.0,,50.0,0.0,,,,,45.0,,,,54.0,,-49.0,-99.0,,,,,,,,False,,False,False,,,,
17153,122,176.0,,,,179.0,,51.1,0.0,,,,,54.0,,,,57.0,,-70.9,-122.0,,,,,,,,False,,False,False,,,,
17155,98,104.0,,,,150.0,,14.1,0.0,,,,,6.0,,,,52.0,,-83.9,-98.0,,,,,,,,False,,False,False,,,,
17157,764,1688.0,,,,1320.0,,480.3,459.7,,904.6,,,924.0,,,,556.0,,-283.7,-304.3,,140.6,,,,,,True,,True,True,,True,,
17159,381,656.0,,,,680.0,,238.1,0.0,,,,,275.0,,,,299.0,,-142.9,-381.0,,,,,,,,False,,True,False,,,,
17161,2189,3224.0,,,,3744.0,,885.9,0.1,,4327.2,776.0,,1035.0,,,,1555.0,,-1303.1,-2188.9,,2138.2,-1413.0,,,,,False,,False,False,,False,False,
17163,6804,6976.0,,,,6922.0,,1940.7,0.4,,3632.5,2065.0,,172.0,,,,118.0,,-4863.3,-6803.6,,-3171.5,-4739.0,,,,,True,,False,False,,False,False,
17165,586,1248.0,,,,1163.0,,1092.0,156.3,,,,,662.0,,,,577.0,,506.0,-429.7,,,,,,,,True,,True,True,,,,
17167,3006,3416.0,,,,5702.0,,901.1,0.4,,3302.3,634.0,,410.0,,,,2696.0,,-2104.9,-3005.6,,296.3,-2372.0,,,,,False,,False,False,,True,False,
17169,144,200.0,,,,285.0,,18.9,0.0,,,,,56.0,,,,141.0,,-125.1,-144.0,,,,,,,,False,,False,False,,,,
17171,137,136.0,,,,113.0,,14.0,0.0,,,,,-1.0,,,,-24.0,,-123.0,-137.0,,,,,,,,False,,False,False,,,,
17173,372,512.0,,,,936.0,,100.6,0.4,,,,,140.0,,,,564.0,,-271.4,-371.6,,,,,,,,False,,False,False,,,,
17175,110,104.0,,,,119.0,,17.6,0.0,,,,,-6.0,,,,9.0,,-92.4,-110.0,,,,,,,,False,,False,False,,,,
17177,895,952.0,,,,978.0,,338.4,0.3,,874.5,,,57.0,,,,83.0,,-556.6,-894.7,,-20.5,,,,,,False,,False,False,,True,,
17179,3393,5480.0,,,,3930.0,,1485.8,0.5,,3058.6,1946.0,,2087.0,,,,537.0,,-1907.2,-3392.5,,-334.4,-1447.0,,,,,True,,True,False,,True,True,
17181,591,664.0,,,,731.0,,236.9,0.0,,,,,73.0,,,,140.0,,-354.1,-591.0,,,,,,,,False,,False,False,,,,
17183,2366,3720.0,,,,3434.0,,2614.5,467.2,,2681.9,,,1354.0,,,,1068.0,,248.5,-1898.8,,315.9,,,,,,True,,True,False,,True,,
17185,307,392.0,,,,540.0,,186.6,0.0,,,,,85.0,,,,233.0,,-120.4,-307.0,,,,,,,,False,,False,False,,,,
17187,203,512.0,,,,549.0,,145.6,0.3,,,,,309.0,,,,346.0,,-57.4,-202.7,,,,,,,,False,,True,True,,,,
17189,419,664.0,,,,503.0,,212.0,0.3,,,,,245.0,,,,84.0,,-207.0,-418.7,,,,,,,,True,,True,False,,,,
17191,368,616.0,,,,797.0,,315.0,144.9,,,,,248.0,,,,429.0,,-53.0,-223.1,,,,,,,,False,,True,True,,,,
17193,517,744.0,,,,574.0,,790.7,57.8,,,,,227.0,,,,57.0,,273.7,-459.2,,,,,,,,True,,False,False,,,,
17195,1171,1752.0,,,,1456.0,,496.5,0.0,,1763.3,,,581.0,,,,285.0,,-674.5,-1171.0,,592.3,,,,,,True,,False,False,,False,,
17197,13419,16440.0,,,,19258.0,,4194.4,32.0,,12154.1,3984.0,,3021.0,,,,5839.0,,-9224.6,-13387.0,,-1264.9,-9435.0,,,,,False,,False,False,,True,False,
17199,1738,2232.0,,,,3010.0,,796.5,498.2,,1159.5,,,494.0,,,,1272.0,,-941.5,-1239.8,,-578.5,,,,,,False,,False,False,,False,,
17201,4632,5928.0,,,,6211.0,,1333.7,1.0,,4549.0,1196.0,,1296.0,,,,1579.0,,-3298.3,-4631.0,,-83.0,-3436.0,,,,,False,,False,False,,True,False,
17203,974,1288.0,,,,1066.0,,468.4,0.2,,625.7,,,314.0,,,,92.0,,-505.6,-973.8,,-348.3,,,,,,True,,False,False,,False,,
18001,646,968.0,,,,1539.0,,259.6,0.2,,,,,322.0,,,,893.0,,-386.4,-645.8,,,,,,,,False,,False,False,,,,
18003,8341,12136.0,,,,11800.0,,2747.6,3.6,,7444.6,2762.0,,3795.0,,,,3459.0,,-5593.4,-8337.4,,-896.4,-5579.0,,,,,True,,False,False,,True,False,
18005,2061,2848.0,,,,3587.0,,657.8,0.2,,2980.3,,,787.0,,,,1526.0,,-1403.2,-2060.8,,919.3,,,,,,False,,False,False,,False,,
18007,179,440.0,,,,271.0,,111.5,1.9,,,,,261.0,,,,92.0,,-67.5,-177.1,,,,,,,,True,,True,True,,,,
18009,354,280.0,,,,529.0,,35.5,0.0,,,,,-74.0,,,,175.0,,-318.5,-354.0,,,,,,,,False,,False,False,,,,
18011,1754,3320.0,,,,2203.0,,1634.4,530.6,,3373.8,,,1566.0,,,,449.0,,-119.6,-1223.4,,1619.8,,,,,,True,,True,True,,False,,
18013,260,616.0,,,,657.0,,251.8,69.8,,,,,356.0,,,,397.0,,-8.2,-190.2,,,,,,,,False,,True,True,,,,
18015,489,1032.0,,,,658.0,,441.6,73.1,,,,,543.0,,,,169.0,,-47.4,-415.9,,,,,,,,True,,True,True,,,,
18017,1236,1928.0,,,,1454.0,,734.1,1.6,,475.6,,,692.0,,,,218.0,,-501.9,-1234.4,,-760.4,,,,,,True,,True,False,,False,,
18019,3817,4928.0,,,,5838.0,,1860.7,1265.7,,4604.6,,,1111.0,,,,2021.0,,-1956.3,-2551.3,,787.6,,,,,,False,,False,False,,True,,
18021,562,1056.0,,,,1409.0,,238.8,0.1,,,,,494.0,,,,847.0,,-323.2,-561.9,,,,,,,,False,,True,False,,,,
18023,819,2192.0,,,,1293.0,,842.7,1000.3,,654.4,,,1373.0,,,,474.0,,23.7,181.3,,-164.6,,,,,,True,,True,True,,True,,
18025,329,392.0,,,,536.0,,105.6,0.0,,,,,63.0,,,,207.0,,-223.4,-329.0,,,,,,,,False,,False,False,,,,
18027,629,880.0,,,,1685.0,,163.6,0.1,,1177.8,,,251.0,,,,1056.0,,-465.4,-628.9,,548.8,,,,,,False,,False,False,,False,,
18029,1707,2528.0,,,,2034.0,,796.7,231.6,,1915.8,,,821.0,,,,327.0,,-910.3,-1475.4,,208.8,,,,,,True,,False,False,,True,,
18031,660,912.0,,,,1204.0,,312.2,10.7,,,,,252.0,,,,544.0,,-347.8,-649.3,,,,,,,,False,,False,False,,,,
18033,914,1520.0,,,,1471.0,,367.7,0.2,,549.6,,,606.0,,,,557.0,,-546.3,-913.8,,-364.4,,,,,,True,,True,False,,True,,
18035,2396,3352.0,,,,4379.0,,998.2,0.9,,2961.2,,,956.0,,,,1983.0,,-1397.8,-2395.1,,565.2,,,,,,False,,False,False,,True,,
18037,1520,3704.0,,,,2079.0,,2352.3,430.8,,2449.3,,,2184.0,,,,559.0,,832.3,-1089.2,,929.3,,,,,,True,,True,True,,True,,
18039,2915,5888.0,,,,7144.0,,1213.3,0.6,,2678.4,983.0,,2973.0,,,,4229.0,,-1701.7,-2914.4,,-236.6,-1932.0,,,,,False,,True,True,,True,True,
18041,591,1040.0,,,,1153.0,,255.2,0.0,,,,,449.0,,,,562.0,,-335.8,-591.0,,,,,,,,False,,True,False,,,,
18043,2254,2600.0,,,,4009.0,,913.5,678.9,,2888.5,,,346.0,,,,1755.0,,-1340.5,-1575.1,,634.5,,,,,,False,,False,False,,False,,
18045,555,880.0,,,,728.0,,210.4,0.5,,,,,325.0,,,,173.0,,-344.6,-554.5,,,,,,,,True,,False,False,,,,
18047,437,648.0,,,,982.0,,273.6,6.4,,,,,211.0,,,,545.0,,-163.4,-430.6,,,,,,,,False,,True,False,,,,
18049,416,632.0,,,,629.0,,214.9,0.1,,,,,216.0,,,,213.0,,-201.1,-415.9,,,,,,,,True,,True,False,,,,
18051,1081,1488.0,,,,1402.0,,273.2,0.1,,,,,407.0,,,,321.0,,-807.8,-1080.9,,,,,,,,True,,False,False,,,,
18053,1633,3016.0,,,,2425.0,,873.8,0.7,,2003.4,,,1383.0,,,,792.0,,-759.2,-1632.3,,370.4,,,,,,True,,True,False,,True,,
18055,757,1320.0,,,,1574.0,,461.6,201.4,,,,,563.0,,,,817.0,,-295.4,-555.6,,,,,,,,False,,True,True,,,,
18057,8924,15352.0,,,,11595.0,,5040.2,3674.1,,13578.6,4798.0,,6428.0,,,,2671.0,,-3883.8,-5249.9,,4654.6,-4126.0,,,,,True,,True,True,,True,True,
18059,2509,3056.0,,,,2889.0,,1024.0,0.1,,2477.0,,,547.0,,,,380.0,,-1485.0,-2508.9,,-32.0,,,,,,True,,False,False,,True,,
18061,1431,2072.0,,,,2142.0,,670.7,239.2,,2391.3,,,641.0,,,,711.0,,-760.3,-1191.8,,960.3,,,,,,False,,False,False,,False,,
18063,4806,8304.0,,,,6749.0,,2469.4,1131.9,,6618.4,3364.0,,3498.0,,,,1943.0,,-2336.6,-3674.1,,1812.4,-1442.0,,,,,True,,True,False,,True,True,
18065,1351,3016.0,,,,2328.0,,1151.6,502.8,,1908.8,,,1665.0,,,,977.0,,-199.4,-848.2,,557.8,,,,,,True,,True,True,,True,,
18067,2630,4048.0,,,,3203.0,,1312.4,0.2,,2530.7,,,1418.0,,,,573.0,,-1317.6,-2629.8,,-99.3,,,,,,True,,True,False,,True,,
18069,1056,2040.0,,,,1358.0,,629.8,313.0,,1071.6,,,984.0,,,,302.0,,-426.2,-743.0,,15.6,,,,,,True,,True,True,,True,,
18071,954,1776.0,,,,2293.0,,370.5,0.4,,1706.8,,,822.0,,,,1339.0,,-583.5,-953.6,,752.8,,,,,,False,,True,False,,True,,
18073,749,1368.0,,,,1175.0,,313.4,3.1,,1118.9,,,619.0,,,,426.0,,-435.6,-745.9,,369.9,,,,,,True,,True,False,,True,,
18075,296,376.0,,,,965.0,,88.7,0.0,,,,,80.0,,,,669.0,,-207.3,-296.0,,,,,,,,False,,False,False,,,,
18077,851,1528.0,,,,1610.0,,607.1,0.0,,,,,677.0,,,,759.0,,-243.9,-851.0,,,,,,,,False,,True,False,,,,
18079,469,1024.0,,,,1482.0,,377.6,0.2,,,,,555.0,,,,1013.0,,-91.4,-468.8,,,,,,,,False,,True,True,,,,
18081,4675,8752.0,,,,6994.0,,2289.7,1651.0,,7839.9,3657.0,,4077.0,,,,2319.0,,-2385.3,-3024.0,,3164.9,-1018.0,,,,,True,,True,True,,True,True,
18083,749,904.0,,,,1858.0,,277.2,0.0,,669.6,,,155.0,,,,1109.0,,-471.8,-749.0,,-79.4,,,,,,False,,False,False,,True,,
18085,1826,2792.0,,,,2535.0,,766.7,0.1,,987.3,,,966.0,,,,709.0,,-1059.3,-1825.9,,-838.7,,,,,,True,,False,False,,True,,
18087,414,672.0,,,,1236.0,,164.0,0.1,,,,,258.0,,,,822.0,,-250.0,-413.9,,,,,,,,False,,True,False,,,,
18089,9210,17232.0,,,,14826.0,,3623.5,0.8,,18259.7,4817.0,,8022.0,,,,5616.0,,-5586.5,-9209.2,,9049.7,-4393.0,,,,,True,,True,False,,False,True,
18091,2510,4528.0,,,,3410.0,,1541.1,1239.6,,3932.0,,,2018.0,,,,900.0,,-968.9,-1270.4,,1422.0,,,,,,True,,True,True,,True,,
18093,1026,2488.0,,,,2120.0,,1187.1,517.5,,1423.9,,,1462.0,,,,1094.0,,161.1,-508.5,,397.9,,,,,,True,,True,True,,True,,
18095,3085,5856.0,,,,5223.0,,2373.2,919.7,,2457.9,1306.0,,2771.0,,,,2138.0,,-711.8,-2165.3,,-627.1,-1779.0,,,,,True,,True,True,,True,True,
18097,22004,38656.0,,,,34148.0,,14945.3,13518.8,,44209.9,9194.0,,16652.0,,,,12144.0,,-7058.7,-8485.2,,22205.9,-12810.0,,,,,True,,True,True,,False,True,
18099,997,1480.0,,,,1473.0,,330.3,0.1,,552.0,,,483.0,,,,476.0,,-666.7,-996.9,,-445.0,,,,,,True,,False,False,,True,,
18101,242,424.0,,,,540.0,,80.5,91.8,,,,,182.0,,,,298.0,,-161.5,-150.2,,,,,,,,False,,True,True,,,,
18103,900,1528.0,,,,1318.0,,389.5,0.0,,1684.2,,,628.0,,,,418.0,,-510.5,-900.0,,784.2,,,,,,True,,True,False,,False,,
18105,2403,2952.0,,,,4477.0,,935.6,0.0,,1051.0,599.0,,549.0,,,,2074.0,,-1467.4,-2403.0,,-1352.0,-1804.0,,,,,False,,False,False,,False,False,
18107,1084,1944.0,,,,1484.0,,798.2,0.6,,731.7,,,860.0,,,,400.0,,-285.8,-1083.4,,-352.3,,,,,,True,,True,False,,True,,
18109,1920,2984.0,,,,3135.0,,1128.4,0.2,,3125.5,,,1064.0,,,,1215.0,,-791.6,-1919.8,,1205.5,,,,,,False,,True,False,,False,,
18111,156,272.0,,,,441.0,,118.0,0.0,,,,,116.0,,,,285.0,,-38.0,-156.0,,,,,,,,False,,True,False,,,,
18113,1154,1896.0,,,,1400.0,,542.5,0.1,,1325.7,,,742.0,,,,246.0,,-611.5,-1153.9,,171.7,,,,,,True,,True,False,,True,,
18115,142,400.0,,,,232.0,,642.5,31.4,,,,,258.0,,,,90.0,,500.5,-110.6,,,,,,,,True,,False,True,,,,
18117,553,840.0,,,,1128.0,,377.9,32.5,,,,,287.0,,,,575.0,,-175.1,-520.5,,,,,,,,False,,True,False,,,,
18119,572,1000.0,,,,857.0,,390.7,0.1,,,,,428.0,,,,285.0,,-181.3,-571.9,,,,,,,,True,,True,False,,,,
18121,238,552.0,,,,688.0,,111.8,0.3,,,,,314.0,,,,450.0,,-126.2,-237.7,,,,,,,,False,,True,True,,,,
18123,575,584.0,,,,1163.0,,288.0,0.0,,,,,9.0,,,,588.0,,-287.0,-575.0,,,,,,,,False,,False,False,,,,
18125,392,728.0,,,,608.0,,297.2,42.1,,,,,336.0,,,,216.0,,-94.8,-349.9,,,,,,,,True,,True,False,,,,
18127,3425,7168.0,,,,4997.0,,1993.4,0.9,,4149.8,2103.0,,3743.0,,,,1572.0,,-1431.6,-3424.1,,724.8,-1322.0,,,,,True,,True,True,,True,True,
18129,800,1024.0,,,,1030.0,,308.9,218.1,,,,,224.0,,,,230.0,,-491.1,-581.9,,,,,,,,False,,False,False,,,,
18131,236,640.0,,,,392.0,,293.7,50.8,,,,,404.0,,,,156.0,,57.7,-185.2,,,,,,,,True,,True,True,,,,
18133,896,1768.0,,,,1560.0,,1006.1,317.9,,1522.9,,,872.0,,,,664.0,,110.1,-578.1,,626.9,,,,,,True,,True,True,,True,,
18135,457,592.0,,,,1168.0,,104.8,0.0,,,,,135.0,,,,711.0,,-352.2,-457.0,,,,,,,,False,,False,False,,,,
18137,869,1632.0,,,,1391.0,,293.2,0.7,,1730.9,,,763.0,,,,522.0,,-575.8,-868.3,,861.9,,,,,,True,,True,False,,False,,
18139,531,936.0,,,,793.0,,791.9,81.6,,,,,405.0,,,,262.0,,260.9,-449.4,,,,,,,,True,,True,False,,,,
18141,5647,8680.0,,,,8394.0,,1291.1,0.2,,7513.1,2760.0,,3033.0,,,,2747.0,,-4355.9,-5646.8,,1866.1,-2887.0,,,,,True,,False,False,,True,True,
18143,623,944.0,,,,1337.0,,251.2,0.0,,,,,321.0,,,,714.0,,-371.8,-623.0,,,,,,,,False,,False,False,,,,
18145,1351,1768.0,,,,1990.0,,641.8,0.5,,1683.2,,,417.0,,,,639.0,,-709.2,-1350.5,,332.2,,,,,,False,,False,False,,True,,
18147,771,1112.0,,,,857.0,,604.7,82.7,,,,,341.0,,,,86.0,,-166.3,-688.3,,,,,,,,True,,True,False,,,,
18149,345,792.0,,,,725.0,,280.0,0.1,,,,,447.0,,,,380.0,,-65.0,-344.9,,,,,,,,True,,True,True,,,,
18151,824,2064.0,,,,1193.0,,877.0,136.8,,2111.7,,,1240.0,,,,369.0,,53.0,-687.2,,1287.7,,,,,,True,,True,True,,False,,
18153,408,960.0,,,,975.0,,203.6,0.1,,,,,552.0,,,,567.0,,-204.4,-407.9,,,,,,,,False,,True,True,,,,
18155,274,424.0,,,,519.0,,255.1,0.0,,,,,150.0,,,,245.0,,-18.9,-274.0,,,,,,,,False,,True,False,,,,
18157,5244,8272.0,,,,6337.0,,2421.9,8.6,,3871.3,2137.0,,3028.0,,,,1093.0,,-2822.1,-5235.4,,-1372.7,-3107.0,,,,,True,,True,False,,True,False,
18159,420,760.0,,,,616.0,,445.8,90.9,,,,,340.0,,,,196.0,,25.8,-329.1,,,,,,,,True,,True,True,,,,
18161,198,448.0,,,,255.0,,451.0,22.9,,,,,250.0,,,,57.0,,253.0,-175.1,,,,,,,,True,,False,True,,,,
18163,6318,9504.0,,,,7099.0,,2906.9,2550.1,,6298.7,3755.0,,3186.0,,,,781.0,,-3411.1,-3767.9,,-19.3,-2563.0,,,,,True,,False,False,,True,True,
18165,404,968.0,,,,650.0,,420.9,56.2,,,,,564.0,,,,246.0,,16.9,-347.8,,,,,,,,True,,True,True,,,,
18167,2438,5072.0,,,,4615.0,,1540.3,0.1,,7581.9,,,2634.0,,,,2177.0,,-897.7,-2437.9,,5143.9,,,,,,True,,True,True,,False,,
18169,736,928.0,,,,1032.0,,164.7,0.1,,1295.3,,,192.0,,,,296.0,,-571.3,-735.9,,559.3,,,,,,False,,False,False,,False,,
18171,256,352.0,,,,301.0,,394.7,36.7,,,,,96.0,,,,45.0,,138.7,-219.3,,,,,,,,True,,False,False,,,,
18173,2386,3312.0,,,,2657.0,,942.9,313.9,,1614.0,,,926.0,,,,271.0,,-1443.1,-2072.1,,-772.0,,,,,,True,,False,False,,True,,
18175,696,952.0,,,,1411.0,,444.2,86.0,,,,,256.0,,,,715.0,,-251.8,-610.0,,,,,,,,False,,True,False,,,,
18177,1530,2656.0,,,,2855.0,,858.7,0.0,,3204.3,,,1126.0,,,,1325.0,,-671.3,-1530.0,,1674.3,,,,,,False,,True,False,,False,,
18179,678,616.0,,,,1155.0,,177.6,1.0,,,,,-62.0,,,,477.0,,-500.4,-677.0,,,,,,,,False,,False,False,,,,
18181,718,1648.0,,,,855.0,,445.9,364.8,,917.8,,,930.0,,,,137.0,,-272.1,-353.2,,199.8,,,,,,True,,True,True,,True,,
18183,1084,1240.0,,,,997.0,,388.3,0.0,,981.0,,,156.0,,,,-87.0,,-695.7,-1084.0,,-103.0,,,,,,True,,False,False,,True,,
19001,209,296.0,,,,210.0,,76.5,0.0,,,,,87.0,,,,1.0,,-132.5,-209.0,,,,,,,,True,,False,False,,,,
19003,66,176.0,,,,88.0,,65.5,12.1,,,,,110.0,,,,22.0,,-0.5,-53.9,,,,,,,,True,,True,True,,,,
19005,244,440.0,,,,347.0,,114.7,4.5,,,,,196.0,,,,103.0,,-129.3,-239.5,,,,,,,,True,,True,False,,,,
19007,260,224.0,,,,431.0,,58.4,0.0,,,,,-36.0,,,,171.0,,-201.6,-260.0,,,,,,,,False,,False,False,,,,
19009,103,160.0,,,,132.0,,91.3,0.0,,,,,57.0,,,,29.0,,-11.7,-103.0,,,,,,,,True,,True,False,,,,
19011,360,288.0,,,,622.0,,96.9,0.9,,,,,-72.0,,,,262.0,,-263.1,-359.1,,,,,,,,False,,False,False,,,,
19013,2239,2472.0,,,,3162.0,,632.5,0.2,,3131.8,516.0,,233.0,,,,923.0,,-1606.5,-2238.8,,892.8,-1723.0,,,,,False,,False,False,,False,False,
19015,567,736.0,,,,679.0,,237.9,0.1,,,,,169.0,,,,112.0,,-329.1,-566.9,,,,,,,,True,,False,False,,,,
19017,407,360.0,,,,585.0,,65.9,2.8,,1129.3,,,-47.0,,,,178.0,,-341.1,-404.2,,722.3,,,,,,False,,False,False,,False,,
19019,328,272.0,,,,497.0,,71.1,0.3,,,,,-56.0,,,,169.0,,-256.9,-327.7,,,,,,,,False,,False,False,,,,
19021,412,888.0,,,,544.0,,355.0,3.1,,335.7,,,476.0,,,,132.0,,-57.0,-408.9,,-76.3,,,,,,True,,True,True,,True,,
19023,325,464.0,,,,311.0,,62.5,0.0,,,,,139.0,,,,-14.0,,-262.5,-325.0,,,,,,,,True,,False,False,,,,
19025,110,56.0,,,,246.0,,12.2,0.0,,,,,-54.0,,,,136.0,,-97.8,-110.0,,,,,,,,False,,False,False,,,,
19027,323,512.0,,,,606.0,,268.3,6.2,,,,,189.0,,,,283.0,,-54.7,-316.8,,,,,,,,False,,True,False,,,,
19029,228,248.0,,,,394.0,,153.4,0.0,,,,,20.0,,,,166.0,,-74.6,-228.0,,,,,,,,False,,False,False,,,,
19031,306,304.0,,,,384.0,,105.4,0.3,,,,,-2.0,,,,78.0,,-200.6,-305.7,,,,,,,,False,,False,False,,,,
19033,696,776.0,,,,1334.0,,174.3,0.1,,585.9,,,80.0,,,,638.0,,-521.7,-695.9,,-110.1,,,,,,False,,False,False,,False,,
19035,240,376.0,,,,327.0,,65.4,0.0,,,,,136.0,,,,87.0,,-174.6,-240.0,,,,,,,,True,,False,False,,,,
19037,167,176.0,,,,305.0,,22.2,0.1,,,,,9.0,,,,138.0,,-144.8,-166.9,,,,,,,,False,,False,False,,,,
19039,272,480.0,,,,311.0,,261.2,58.2,,,,,208.0,,,,39.0,,-10.8,-213.8,,,,,,,,True,,True,False,,,,
19041,309,240.0,,,,496.0,,110.4,1.3,,,,,-69.0,,,,187.0,,-198.6,-307.7,,,,,,,,False,,False,False,,,,
19043,247,344.0,,,,381.0,,43.6,0.0,,,,,97.0,,,,134.0,,-203.4,-247.0,,,,,,,,False,,False,False,,,,
19045,878,824.0,,,,1020.0,,272.1,0.3,,1145.8,,,-54.0,,,,142.0,,-605.9,-877.7,,267.8,,,,,,False,,False,False,,False,,
19047,413,464.0,,,,582.0,,182.6,0.2,,149.5,,,51.0,,,,169.0,,-230.4,-412.8,,-263.5,,,,,,False,,False,False,,False,,
19049,2181,1976.0,,,,1967.0,,718.5,5.7,,1117.5,,,-205.0,,,,-214.0,,-1462.5,-2175.3,,-1063.5,,,,,,False,,False,False,,False,,
19051,124,168.0,,,,254.0,,81.7,0.0,,,,,44.0,,,,130.0,,-42.3,-124.0,,,,,,,,False,,True,False,,,,
19053,136,168.0,,,,249.0,,36.1,0.0,,,,,32.0,,,,113.0,,-99.9,-136.0,,,,,,,,False,,False,False,,,,
19055,243,160.0,,,,400.0,,54.7,0.3,,,,,-83.0,,,,157.0,,-188.3,-242.7,,,,,,,,False,,False,False,,,,
19057,743,648.0,,,,2257.0,,128.4,5.2,,613.3,,,-95.0,,,,1514.0,,-614.6,-737.8,,-129.7,,,,,,False,,False,False,,False,,
19059,322,232.0,,,,493.0,,98.1,0.1,,,,,-90.0,,,,171.0,,-223.9,-321.9,,,,,,,,False,,False,False,,,,
19061,1763,1648.0,,,,2186.0,,320.1,0.5,,2116.5,,,-115.0,,,,423.0,,-1442.9,-1762.5,,353.5,,,,,,False,,False,False,,False,,
19063,156,368.0,,,,275.0,,197.2,0.0,,,,,212.0,,,,119.0,,41.2,-156.0,,,,,,,,True,,True,True,,,,
19065,428,704.0,,,,515.0,,188.7,0.7,,,,,276.0,,,,87.0,,-239.3,-427.3,,,,,,,,True,,True,False,,,,
19067,209,168.0,,,,421.0,,34.6,0.0,,,,,-41.0,,,,212.0,,-174.4,-209.0,,,,,,,,False,,False,False,,,,
19069,212,192.0,,,,267.0,,59.9,0.0,,,,,-20.0,,,,55.0,,-152.1,-212.0,,,,,,,,False,,False,False,,,,
19071,94,96.0,,,,225.0,,23.3,0.0,,,,,2.0,,,,131.0,,-70.7,-94.0,,,,,,,,False,,False,False,,,,
19073,89,136.0,,,,205.0,,92.1,0.0,,,,,47.0,,,,116.0,,3.1,-89.0,,,,,,,,False,,True,False,,,,
